ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOpDeEersteVanDeMaand_1
9495;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2023 juli;58460.0
9496;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2023 augustus;58587.0
9497;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2023 september;58695.0
9498;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2023 oktober;58824.0
9499;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2023 november;58909.0
9500;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2023 december;59091.0
9501;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 januari;59198.0
9502;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 februari;59393.0
9503;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 maart;59547.0
9504;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 april;59772.0
9505;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 mei;59966.0
9506;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 juni;60141.0
9507;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 juli;60309.0
9508;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 augustus;60541.0
9509;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 september;60710.0
9510;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 oktober;60923.0
9511;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 november;61146.0
9512;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2024 december;61340.0
9513;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2025 januari;61647.0
9514;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2025 februari;61901.0
9515;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Totaal;Twee ouders geboren buiten NL;2025 maart;62170.0
9516;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 januari;16603.0
9517;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 februari;16695.0
9518;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 maart;16774.0
9519;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 april;16858.0
9520;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 mei;16929.0
9521;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 juni;17028.0
9522;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 juli;17122.0
9523;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 augustus;17242.0
9524;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 september;17362.0
9525;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 oktober;17458.0
9526;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 november;17554.0
9527;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2022 december;17642.0
9528;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 januari;17722.0
9529;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 februari;17796.0
9530;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 maart;17885.0
9531;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 april;17988.0
9532;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 mei;18059.0
9533;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 juni;18166.0
9534;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 juli;18240.0
9535;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 augustus;18360.0
9536;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 september;18442.0
9537;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 oktober;18532.0
9538;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 november;18610.0
9539;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2023 december;18712.0
9540;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 januari;18800.0
9541;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 februari;18916.0
9542;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 maart;19026.0
9543;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 april;19128.0
9544;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 mei;19233.0
9545;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 juni;19329.0
9546;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 juli;19448.0
9547;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 augustus;19566.0
9548;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 september;19683.0
9549;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 oktober;19816.0
9550;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 november;19929.0
9551;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2024 december;20027.0
9552;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2025 januari;20156.0
9553;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2025 februari;20272.0
9554;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Totaal;2025 maart;20402.0
9555;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 januari;
9556;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 februari;
9557;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 maart;
9558;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 april;
9559;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 mei;
9560;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 juni;
9561;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 juli;
9562;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 augustus;
9563;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 september;
9564;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 oktober;
9565;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 november;
9566;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2022 december;
9567;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 januari;
9568;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 februari;
9569;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 maart;
9570;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 april;
9571;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 mei;
9572;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 juni;
9573;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 juli;
9574;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 augustus;
9575;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 september;
9576;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 oktober;
9577;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 november;
9578;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2023 december;
9579;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 januari;
9580;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 februari;
9581;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 maart;
9582;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 april;
9583;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 mei;
9584;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 juni;
9585;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 juli;
9586;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 augustus;
9587;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 september;
9588;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 oktober;
9589;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 november;
9590;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2024 december;
9591;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2025 januari;
9592;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2025 februari;
9593;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren in NL;2025 maart;
9594;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 januari;1793.0
9595;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 februari;1816.0
9596;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 maart;1830.0
9597;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 april;1849.0
9598;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 mei;1876.0
9599;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 juni;1892.0
9600;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 juli;1904.0
9601;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 augustus;1920.0
9602;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 september;1938.0
9603;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 oktober;1960.0
9604;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 november;1985.0
9605;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 december;2001.0
9606;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 januari;2018.0
9607;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 februari;2034.0
9608;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 maart;2047.0
9609;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 april;2074.0
9610;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 mei;2092.0
9611;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 juni;2108.0
9612;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 juli;2121.0
9613;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 augustus;2144.0
9614;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 september;2165.0
9615;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 oktober;2188.0
9616;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 november;2212.0
9617;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 december;2233.0
9618;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 januari;2254.0
9619;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 februari;2280.0
9620;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 maart;2308.0
9621;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 april;2331.0
9622;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 mei;2357.0
9623;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 juni;2380.0
9624;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 juli;2407.0
9625;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 augustus;2437.0
9626;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 september;2466.0
9627;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 oktober;2495.0
9628;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 november;2519.0
9629;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 december;2536.0
9630;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 januari;2566.0
9631;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 februari;2591.0
9632;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 maart;2623.0
9633;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 januari;14810.0
9634;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 februari;14879.0
9635;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 maart;14944.0
9636;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 april;15009.0
9637;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 mei;15053.0
9638;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 juni;15136.0
9639;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 juli;15218.0
9640;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 augustus;15322.0
9641;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 september;15424.0
9642;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 oktober;15498.0
9643;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 november;15569.0
9644;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2022 december;15641.0
9645;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 januari;15704.0
9646;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 februari;15762.0
9647;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 maart;15838.0
9648;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 april;15914.0
9649;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 mei;15967.0
9650;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 juni;16058.0
9651;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 juli;16119.0
9652;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 augustus;16216.0
9653;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 september;16277.0
9654;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 oktober;16344.0
9655;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 november;16398.0
9656;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2023 december;16479.0
9657;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 januari;16546.0
9658;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 februari;16636.0
9659;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 maart;16718.0
9660;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 april;16797.0
9661;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 mei;16876.0
9662;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 juni;16949.0
9663;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 juli;17041.0
9664;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 augustus;17129.0
9665;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 september;17217.0
9666;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 oktober;17321.0
9667;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 november;17410.0
9668;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2024 december;17491.0
9669;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2025 januari;17590.0
9670;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2025 februari;17681.0
9671;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren in Nederland;Twee ouders geboren buiten NL;2025 maart;17779.0
9672;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 januari;38399.0
9673;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 februari;38867.0
9674;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 maart;39165.0
9675;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 april;39413.0
9676;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 mei;39662.0
9677;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 juni;39935.0
9678;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 juli;40295.0
9679;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 augustus;40415.0
9680;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 september;40502.0
9681;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 oktober;40632.0
9682;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 november;40875.0
9683;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2022 december;41254.0
9684;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 januari;41564.0
9685;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 februari;41722.0
9686;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 maart;41932.0
9687;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 april;42068.0
9688;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 mei;42190.0
9689;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 juni;42269.0
9690;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 juli;42363.0
9691;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 augustus;42393.0
9692;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 september;42440.0
9693;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 oktober;42502.0
9694;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 november;42533.0
9695;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2023 december;42634.0
9696;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 januari;42673.0
9697;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 februari;42778.0
9698;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 maart;42850.0
9699;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 april;42996.0
9700;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 mei;43111.0
9701;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 juni;43213.0
9702;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 juli;43289.0
9703;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 augustus;43435.0
9704;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 september;43517.0
9705;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 oktober;43637.0
