ID;Marges;RegioS;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
2166;Betrouwbaarheidsmarge;Noord-Holland (PV);2015;1.0;0.9;1.0;0.9;0.0;1.0;0.7;0.9;0.7;0.0
2167;Betrouwbaarheidsmarge;Noord-Holland (PV);2016;0.9;0.9;0.9;0.9;0.0;1.0;0.6;0.9;0.7;0.0
2168;Betrouwbaarheidsmarge;Noord-Holland (PV);2017;0.9;0.8;0.9;0.8;0.0;0.9;0.6;0.9;0.6;0.0
2169;Betrouwbaarheidsmarge;Noord-Holland (PV);2019;0.8;0.8;0.8;0.7;0.0;0.8;0.6;0.8;0.5;0.0
2170;Betrouwbaarheidsmarge;Zuid-Holland (PV);2012;1.0;0.9;1.0;0.9;0.0;1.0;0.7;1.0;0.7;0.0
2171;Betrouwbaarheidsmarge;Zuid-Holland (PV);2013;0.7;0.7;0.7;0.7;0.0;0.7;0.5;0.7;0.5;0.0
2172;Betrouwbaarheidsmarge;Zuid-Holland (PV);2014;0.8;0.8;0.8;0.8;0.0;0.8;0.6;0.8;0.6;0.0
2173;Betrouwbaarheidsmarge;Zuid-Holland (PV);2015;0.7;0.7;0.7;0.7;0.0;0.7;0.5;0.7;0.5;0.0
2174;Betrouwbaarheidsmarge;Zuid-Holland (PV);2016;0.8;0.8;0.8;0.8;0.0;0.8;0.6;0.8;0.6;0.0
2175;Betrouwbaarheidsmarge;Zuid-Holland (PV);2017;0.7;0.7;0.7;0.6;0.0;0.7;0.5;0.7;0.5;0.0
2176;Betrouwbaarheidsmarge;Zuid-Holland (PV);2019;0.7;0.7;0.7;0.6;0.0;0.7;0.5;0.7;0.4;0.0
2177;Betrouwbaarheidsmarge;Zeeland (PV);2012;2.2;2.0;2.2;2.1;0.1;2.3;2.2;1.9;1.4;0.0
2178;Betrouwbaarheidsmarge;Zeeland (PV);2013;1.6;1.5;1.6;1.5;0.0;1.6;1.6;1.4;1.0;0.0
2179;Betrouwbaarheidsmarge;Zeeland (PV);2014;2.7;2.5;2.7;2.6;0.1;2.8;2.6;2.4;1.8;0.1
2180;Betrouwbaarheidsmarge;Zeeland (PV);2015;2.6;2.2;2.6;2.4;0.1;2.6;2.6;2.2;1.7;0.1
2181;Betrouwbaarheidsmarge;Zeeland (PV);2016;2.8;2.5;2.7;2.5;0.1;2.7;2.7;2.3;1.6;0.1
2182;Betrouwbaarheidsmarge;Zeeland (PV);2017;2.0;1.8;2.1;1.8;0.1;2.0;1.9;1.8;1.3;0.0
2183;Betrouwbaarheidsmarge;Zeeland (PV);2019;2.4;2.2;2.4;2.1;0.1;2.4;2.3;2.2;1.5;0.1
2184;Betrouwbaarheidsmarge;Noord-Brabant (PV);2012;1.3;1.3;1.2;1.3;0.0;1.2;1.2;1.1;0.9;0.0
2185;Betrouwbaarheidsmarge;Noord-Brabant (PV);2013;1.1;1.1;1.0;1.0;0.0;1.0;0.9;0.9;0.7;0.0
2186;Betrouwbaarheidsmarge;Noord-Brabant (PV);2014;1.1;1.1;1.0;1.1;0.0;1.1;1.0;0.9;0.8;0.0
2187;Betrouwbaarheidsmarge;Noord-Brabant (PV);2015;1.1;1.1;1.0;1.1;0.0;1.1;1.0;0.9;0.8;0.0
2188;Betrouwbaarheidsmarge;Noord-Brabant (PV);2016;1.1;1.1;1.0;1.0;0.0;1.1;1.0;0.9;0.8;0.0
2189;Betrouwbaarheidsmarge;Noord-Brabant (PV);2017;1.0;1.0;0.9;0.9;0.0;1.0;0.9;0.9;0.7;0.0
2190;Betrouwbaarheidsmarge;Noord-Brabant (PV);2019;1.0;1.0;0.9;1.0;0.0;1.0;0.9;0.9;0.7;0.0
2191;Betrouwbaarheidsmarge;Limburg (PV);2012;1.6;1.5;1.4;1.5;0.0;1.5;1.6;1.3;1.1;0.0
2192;Betrouwbaarheidsmarge;Limburg (PV);2013;1.5;1.5;1.4;1.5;0.0;1.5;1.5;1.3;1.1;0.0
2193;Betrouwbaarheidsmarge;Limburg (PV);2014;1.6;1.5;1.4;1.5;0.0;1.5;1.6;1.3;1.1;0.0
2194;Betrouwbaarheidsmarge;Limburg (PV);2015;1.6;1.5;1.4;1.5;0.0;1.5;1.6;1.2;1.2;0.0
2195;Betrouwbaarheidsmarge;Limburg (PV);2016;1.5;1.5;1.4;1.4;0.0;1.5;1.5;1.2;1.1;0.0
2196;Betrouwbaarheidsmarge;Limburg (PV);2017;1.4;1.4;1.3;1.4;0.0;1.4;1.4;1.2;1.1;0.0
2197;Betrouwbaarheidsmarge;Limburg (PV);2019;1.4;1.3;1.2;1.3;0.0;1.3;1.4;1.1;1.0;0.0
2198;Betrouwbaarheidsmarge;Alkmaar;2012;;;;;;;;;;
2199;Betrouwbaarheidsmarge;Alkmaar;2013;5.4;6.0;6.3;5.5;0.2;6.5;3.8;5.7;3.8;0.1
2200;Betrouwbaarheidsmarge;Alkmaar;2014;5.3;5.6;5.6;5.2;0.1;5.5;3.0;5.5;3.8;0.1
2201;Betrouwbaarheidsmarge;Alkmaar;2015;5.6;5.8;5.9;5.1;0.2;6.0;4.1;5.7;3.3;0.1
2202;Betrouwbaarheidsmarge;Alkmaar;2016;5.5;5.5;5.3;5.0;0.1;5.6;2.5;5.2;3.7;0.1
2203;Betrouwbaarheidsmarge;Alkmaar;2017;5.1;5.0;5.1;4.6;0.1;5.3;3.6;5.0;3.1;0.1
2204;Betrouwbaarheidsmarge;Alkmaar;2019;5.1;5.3;5.2;5.0;0.1;5.5;3.8;5.2;3.2;0.1
2205;Betrouwbaarheidsmarge;Almelo;2012;;;;;;;;;;
2206;Betrouwbaarheidsmarge;Almelo;2013;6.2;6.0;5.5;6.1;0.2;5.5;5.5;5.4;4.0;0.1
2207;Betrouwbaarheidsmarge;Almelo;2014;6.1;5.9;5.7;5.6;0.2;5.8;4.6;5.3;4.2;0.1
2208;Betrouwbaarheidsmarge;Almelo;2015;6.6;5.9;6.5;5.9;0.2;6.4;5.5;6.2;3.6;0.1
2209;Betrouwbaarheidsmarge;Almelo;2016;5.8;5.8;5.7;5.1;0.1;5.9;4.8;5.3;4.0;0.1
2210;Betrouwbaarheidsmarge;Almelo;2017;5.6;5.3;5.6;5.2;0.1;5.6;4.8;4.9;3.2;0.1
2211;Betrouwbaarheidsmarge;Almelo;2019;5.0;4.8;4.8;4.6;0.1;4.9;4.6;4.5;3.1;0.1
2212;Betrouwbaarheidsmarge;Almere;2012;;;;;;;;;;
2213;Betrouwbaarheidsmarge;Almere;2013;1.2;1.2;1.2;1.2;0.0;1.2;0.8;1.0;1.0;0.0
2214;Betrouwbaarheidsmarge;Almere;2014;3.8;3.8;3.5;3.7;0.1;3.7;2.5;3.1;2.9;0.1
2215;Betrouwbaarheidsmarge;Almere;2015;3.9;3.9;3.7;3.8;0.1;4.0;2.6;3.2;3.0;0.1
2216;Betrouwbaarheidsmarge;Almere;2016;3.5;3.4;3.2;3.0;0.1;3.4;2.5;2.9;2.7;0.1
2217;Betrouwbaarheidsmarge;Almere;2017;1.4;1.4;1.3;1.3;0.0;1.4;1.0;1.2;1.2;0.0
2218;Betrouwbaarheidsmarge;Almere;2019;3.6;3.6;3.3;3.3;0.1;3.5;2.5;3.0;3.0;0.1
2219;Betrouwbaarheidsmarge;Alphen aan den Rijn;2012;;;;;;;;;;
2220;Betrouwbaarheidsmarge;Alphen aan den Rijn;2013;6.1;6.3;5.1;6.2;0.1;6.0;3.7;5.8;4.1;0.1
2221;Betrouwbaarheidsmarge;Alphen aan den Rijn;2014;5.4;5.5;5.3;5.5;0.1;5.6;3.9;5.4;3.4;0.1
2222;Betrouwbaarheidsmarge;Alphen aan den Rijn;2015;2.6;2.5;2.3;2.5;0.1;2.6;1.8;2.2;1.7;0.1
2223;Betrouwbaarheidsmarge;Alphen aan den Rijn;2016;5.2;4.9;5.2;4.6;0.1;5.3;3.9;4.9;3.9;0.1
2224;Betrouwbaarheidsmarge;Alphen aan den Rijn;2017;2.6;2.6;2.4;2.4;0.1;2.6;1.8;2.3;1.6;0.1
2225;Betrouwbaarheidsmarge;Alphen aan den Rijn;2019;2.6;2.5;2.3;2.4;0.1;2.6;1.9;2.3;1.8;0.1
2226;Betrouwbaarheidsmarge;Amersfoort;2012;;;;;;;;;;
2227;Betrouwbaarheidsmarge;Amersfoort;2013;4.9;4.8;4.3;4.6;0.1;4.8;3.2;4.3;3.3;0.1
2228;Betrouwbaarheidsmarge;Amersfoort;2014;4.6;4.6;4.1;4.4;0.1;4.6;3.0;4.0;3.2;0.1
2229;Betrouwbaarheidsmarge;Amersfoort;2015;4.5;4.5;3.9;4.3;0.1;4.6;2.9;3.9;3.1;0.1
2230;Betrouwbaarheidsmarge;Amersfoort;2016;4.6;4.5;4.2;4.3;0.1;4.7;3.3;4.0;2.7;0.1
2231;Betrouwbaarheidsmarge;Amersfoort;2017;4.7;4.4;4.4;4.2;0.1;4.5;3.4;4.2;2.7;0.1
2232;Betrouwbaarheidsmarge;Amersfoort;2019;4.6;4.5;4.1;4.2;0.1;4.6;3.5;4.0;3.1;0.1
2233;Betrouwbaarheidsmarge;Amstelveen;2012;;;;;;;;;;
2234;Betrouwbaarheidsmarge;Amstelveen;2013;6.2;6.0;5.9;5.8;0.1;5.9;4.2;5.9;4.6;0.1
2235;Betrouwbaarheidsmarge;Amstelveen;2014;6.3;6.2;5.5;6.0;0.1;6.2;4.3;5.7;4.5;0.1
2236;Betrouwbaarheidsmarge;Amstelveen;2015;6.8;6.7;6.5;6.7;0.2;6.7;5.5;6.3;4.4;0.1
2237;Betrouwbaarheidsmarge;Amstelveen;2016;6.1;5.9;6.1;5.8;0.1;6.1;4.8;5.3;5.0;0.1
2238;Betrouwbaarheidsmarge;Amstelveen;2017;5.8;5.9;5.4;5.5;0.1;6.1;4.1;5.4;4.1;0.1
2239;Betrouwbaarheidsmarge;Amstelveen;2019;5.6;5.7;5.4;5.1;0.1;6.0;4.0;5.4;4.1;0.1
2240;Betrouwbaarheidsmarge;Amsterdam;2012;;;;;;;;;;
2241;Betrouwbaarheidsmarge;Amsterdam;2013;1.5;1.6;1.8;1.6;0.0;1.8;1.0;1.8;1.0;0.0
2242;Betrouwbaarheidsmarge;Amsterdam;2014;1.5;1.6;1.8;1.5;0.0;1.8;1.0;1.8;1.0;0.0
2243;Betrouwbaarheidsmarge;Amsterdam;2015;1.6;1.7;1.9;1.6;0.0;1.9;1.1;1.9;1.0;0.0
2244;Betrouwbaarheidsmarge;Amsterdam;2016;1.4;1.5;1.6;1.3;0.0;1.7;1.0;1.6;0.9;0.0
2245;Betrouwbaarheidsmarge;Amsterdam;2017;1.3;1.4;1.6;1.3;0.0;1.6;1.0;1.6;0.9;0.0
2246;Betrouwbaarheidsmarge;Amsterdam;2019;1.3;1.4;1.5;1.2;0.0;1.5;0.9;1.5;0.9;0.0
2247;Betrouwbaarheidsmarge;Apeldoorn;2012;;;;;;;;;;
2248;Betrouwbaarheidsmarge;Apeldoorn;2013;4.4;4.5;4.0;4.3;0.1;4.5;2.9;3.6;2.9;0.1
2249;Betrouwbaarheidsmarge;Apeldoorn;2014;4.5;4.6;3.9;4.5;0.1;4.4;3.3;3.4;3.0;0.1
2250;Betrouwbaarheidsmarge;Apeldoorn;2015;4.5;4.7;4.4;4.4;0.1;4.5;3.3;3.8;3.0;0.1
2251;Betrouwbaarheidsmarge;Apeldoorn;2016;4.3;4.5;4.1;4.1;0.1;4.3;3.0;3.4;2.9;0.1
2252;Betrouwbaarheidsmarge;Apeldoorn;2017;4.4;4.6;4.2;4.2;0.1;4.5;3.2;3.7;2.9;0.1
2253;Betrouwbaarheidsmarge;Apeldoorn;2019;4.2;4.2;3.6;3.8;0.1;4.1;3.3;3.4;2.7;0.1
2254;Betrouwbaarheidsmarge;Arnhem;2012;;;;;;;;;;
2255;Betrouwbaarheidsmarge;Arnhem;2013;3.9;4.2;3.9;3.7;0.1;4.2;3.0;3.9;2.4;0.1
2256;Betrouwbaarheidsmarge;Arnhem;2014;4.0;4.4;4.3;3.9;0.1;4.4;3.0;4.0;2.5;0.1
2257;Betrouwbaarheidsmarge;Arnhem;2015;4.2;4.6;4.5;4.1;0.1;4.4;3.5;4.3;2.8;0.1
2258;Betrouwbaarheidsmarge;Arnhem;2016;4.0;4.3;4.0;3.8;0.1;4.3;3.0;4.0;2.2;0.1
2259;Betrouwbaarheidsmarge;Arnhem;2017;4.0;4.4;4.2;3.9;0.1;4.4;3.2;4.2;2.8;0.1
2260;Betrouwbaarheidsmarge;Arnhem;2019;3.8;4.1;3.8;3.7;0.1;4.1;3.1;4.0;2.0;0.1
2261;Betrouwbaarheidsmarge;Breda;2012;;;;;;;;;;
2262;Betrouwbaarheidsmarge;Breda;2013;4.2;4.3;3.9;4.1;0.1;4.1;3.6;3.7;3.1;0.1
2263;Betrouwbaarheidsmarge;Breda;2014;4.2;4.2;4.1;3.8;0.1;4.1;3.3;4.0;3.0;0.1
2264;Betrouwbaarheidsmarge;Breda;2015;4.5;4.6;4.1;4.2;0.1;4.5;3.5;4.3;3.4;0.1
2265;Betrouwbaarheidsmarge;Breda;2016;4.7;4.8;4.5;4.3;0.1;4.7;3.4;4.0;3.7;0.1
2266;Betrouwbaarheidsmarge;Breda;2017;4.2;4.3;4.1;4.0;0.1;4.3;3.6;3.9;3.2;0.1
2267;Betrouwbaarheidsmarge;Breda;2019;4.1;4.1;3.7;3.8;0.1;4.2;3.4;3.8;2.7;0.1
2268;Betrouwbaarheidsmarge;Delft;2012;;;;;;;;;;
2269;Betrouwbaarheidsmarge;Delft;2013;5.2;5.5;5.8;5.3;0.1;6.0;2.9;6.0;2.6;0.1
2270;Betrouwbaarheidsmarge;Delft;2014;4.5;5.0;5.4;4.6;0.1;5.5;3.3;5.5;3.1;0.1
2271;Betrouwbaarheidsmarge;Delft;2015;5.1;5.6;5.7;4.8;0.1;5.8;2.8;5.7;2.8;0.1
2272;Betrouwbaarheidsmarge;Delft;2016;4.8;5.5;5.7;5.0;0.1;5.7;3.4;5.7;2.3;0.1
2273;Betrouwbaarheidsmarge;Delft;2017;4.5;5.1;5.3;4.6;0.1;5.2;3.1;5.2;2.3;0.1
2274;Betrouwbaarheidsmarge;Delft;2019;4.2;4.7;4.8;3.9;0.1;4.9;3.0;4.8;2.4;0.1
2275;Betrouwbaarheidsmarge;Deventer;2012;;;;;;;;;;
2276;Betrouwbaarheidsmarge;Deventer;2013;5.5;6.0;5.0;5.4;0.1;5.5;4.3;4.6;3.1;0.1
2277;Betrouwbaarheidsmarge;Deventer;2014;5.5;5.9;5.8;5.0;0.1;5.9;3.8;5.2;3.3;0.1
2278;Betrouwbaarheidsmarge;Deventer;2015;6.3;6.7;6.1;6.2;0.2;6.7;4.3;6.2;3.6;0.1
2279;Betrouwbaarheidsmarge;Deventer;2016;5.7;6.0;5.6;5.6;0.2;5.7;4.5;5.3;3.7;0.1
2280;Betrouwbaarheidsmarge;Deventer;2017;5.3;5.8;5.6;5.0;0.1;5.9;3.4;5.3;3.5;0.1
2281;Betrouwbaarheidsmarge;Deventer;2019;5.7;6.0;6.0;5.3;0.1;6.0;4.7;5.9;3.9;0.1
2282;Betrouwbaarheidsmarge;Dordrecht;2012;;;;;;;;;;
2283;Betrouwbaarheidsmarge;Dordrecht;2013;5.1;5.3;5.4;5.2;0.2;5.3;3.8;5.3;3.6;0.1
2284;Betrouwbaarheidsmarge;Dordrecht;2014;5.0;5.2;5.2;4.9;0.1;5.3;3.2;5.1;3.6;0.1
2285;Betrouwbaarheidsmarge;Dordrecht;2015;2.9;3.1;2.8;2.9;0.1;2.9;2.1;2.8;2.1;0.1
2286;Betrouwbaarheidsmarge;Dordrecht;2016;4.8;5.1;5.0;4.8;0.1;5.2;3.5;5.0;3.3;0.1
2287;Betrouwbaarheidsmarge;Dordrecht;2017;2.8;2.9;2.8;2.7;0.1;2.9;2.1;2.7;2.0;0.1
2288;Betrouwbaarheidsmarge;Dordrecht;2019;2.6;2.6;2.4;2.4;0.1;2.6;2.0;2.5;1.6;0.1
2289;Betrouwbaarheidsmarge;Ede;2012;;;;;;;;;;
2290;Betrouwbaarheidsmarge;Ede;2013;5.5;5.1;4.9;5.3;0.1;5.2;4.1;4.5;3.8;0.1
2291;Betrouwbaarheidsmarge;Ede;2014;5.5;5.0;5.1;4.6;0.1;5.3;4.5;3.4;3.4;0.1
2292;Betrouwbaarheidsmarge;Ede;2015;5.9;5.2;5.2;5.4;0.1;5.5;4.0;4.2;3.6;0.1
2293;Betrouwbaarheidsmarge;Ede;2016;5.1;4.8;4.6;4.8;0.1;4.9;3.9;4.0;3.5;0.1
2294;Betrouwbaarheidsmarge;Ede;2017;5.1;4.7;4.2;4.8;0.1;4.9;4.2;3.5;3.6;0.1
2295;Betrouwbaarheidsmarge;Ede;2019;5.2;4.8;4.7;4.8;0.1;5.1;4.2;3.8;3.3;0.1
2296;Betrouwbaarheidsmarge;Eindhoven;2012;;;;;;;;;;
2297;Betrouwbaarheidsmarge;Eindhoven;2013;4.0;4.1;3.9;3.9;0.1;4.1;3.0;3.8;2.4;0.1
2298;Betrouwbaarheidsmarge;Eindhoven;2014;3.7;3.8;3.5;3.6;0.1;3.8;3.3;3.5;2.1;0.1
2299;Betrouwbaarheidsmarge;Eindhoven;2015;3.9;4.0;3.7;3.7;0.1;4.0;3.2;3.8;2.4;0.1
2300;Betrouwbaarheidsmarge;Eindhoven;2016;3.8;3.9;3.7;3.6;0.1;3.9;3.3;3.6;2.6;0.1
2301;Betrouwbaarheidsmarge;Eindhoven;2017;3.7;3.8;3.5;3.3;0.1;3.8;3.0;3.6;2.2;0.1
2302;Betrouwbaarheidsmarge;Eindhoven;2019;3.6;3.7;3.4;3.4;0.1;3.6;3.0;3.4;1.9;0.1
2303;Betrouwbaarheidsmarge;Emmen;2012;;;;;;;;;;
2304;Betrouwbaarheidsmarge;Emmen;2013;2.0;2.0;2.0;2.0;0.1;2.0;1.8;1.5;1.3;0.0
2305;Betrouwbaarheidsmarge;Emmen;2014;5.4;5.2;5.2;5.0;0.1;5.3;4.8;3.7;3.4;0.1
2306;Betrouwbaarheidsmarge;Emmen;2015;5.5;5.2;5.5;5.2;0.1;5.5;5.0;4.2;3.2;0.1
2307;Betrouwbaarheidsmarge;Emmen;2016;5.4;5.1;5.4;5.0;0.1;5.4;4.8;4.1;2.9;0.1
2308;Betrouwbaarheidsmarge;Emmen;2017;2.2;2.1;2.2;2.0;0.1;2.2;1.9;1.6;1.3;0.0
2309;Betrouwbaarheidsmarge;Emmen;2019;5.7;5.5;5.5;5.2;0.1;5.6;5.0;4.5;3.1;0.1
2310;Betrouwbaarheidsmarge;Enschede;2012;;;;;;;;;;
2311;Betrouwbaarheidsmarge;Enschede;2013;4.3;4.4;4.3;4.1;0.1;4.4;3.9;4.4;2.5;0.1
2312;Betrouwbaarheidsmarge;Enschede;2014;4.3;4.5;4.3;4.1;0.1;4.5;3.6;4.4;2.7;0.1
2313;Betrouwbaarheidsmarge;Enschede;2015;4.5;4.6;4.6;4.4;0.1;4.7;4.0;4.5;3.0;0.1
2314;Betrouwbaarheidsmarge;Enschede;2016;4.4;4.5;4.3;4.1;0.1;4.5;3.8;4.2;2.9;0.1
2315;Betrouwbaarheidsmarge;Enschede;2017;4.4;4.6;4.4;4.2;0.1;4.5;3.7;4.3;2.4;0.1
2316;Betrouwbaarheidsmarge;Enschede;2019;4.1;4.3;3.9;3.9;0.1;4.2;3.9;3.9;2.4;0.1
2317;Betrouwbaarheidsmarge;Gouda;2012;;;;;;;;;;
2318;Betrouwbaarheidsmarge;Gouda;2013;5.8;5.5;5.1;5.8;0.1;5.3;4.6;5.4;3.2;0.1
2319;Betrouwbaarheidsmarge;Gouda;2014;6.3;5.9;5.8;5.7;0.1;6.5;4.9;6.0;3.4;0.1
2320;Betrouwbaarheidsmarge;Gouda;2015;6.3;6.0;5.5;6.1;0.2;6.0;4.6;5.7;4.0;0.1
2321;Betrouwbaarheidsmarge;Gouda;2016;5.8;5.4;5.1;5.8;0.1;5.5;4.5;5.4;4.4;0.1
2322;Betrouwbaarheidsmarge;Gouda;2017;6.3;5.9;6.0;5.6;0.2;6.1;4.6;5.5;3.7;0.1
2323;Betrouwbaarheidsmarge;Gouda;2019;5.8;4.9;5.0;5.1;0.1;5.6;4.0;5.6;3.1;0.1
2324;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2012;;;;;;;;;;
2325;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2013;1.6;1.6;1.6;1.6;0.0;1.7;1.1;1.7;1.1;0.0
2326;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2014;1.6;1.6;1.6;1.6;0.0;1.6;1.0;1.7;1.1;0.0
2327;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2015;4.8;5.1;4.6;4.6;0.1;5.1;4.1;4.9;3.1;0.1
2328;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2016;4.5;4.7;4.2;4.4;0.1;4.7;3.6;4.2;3.0;0.1
2329;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2017;1.8;1.8;1.8;1.7;0.0;1.9;1.2;1.9;1.2;0.0
2330;Betrouwbaarheidsmarge;'s-Gravenhage (gemeente);2019;1.7;1.8;1.8;1.6;0.0;1.8;1.2;1.8;1.1;0.0
2331;Betrouwbaarheidsmarge;Groningen (gemeente);2012;;;;;;;;;;
2332;Betrouwbaarheidsmarge;Groningen (gemeente);2013;3.0;3.7;3.9;3.4;0.1;4.0;2.1;4.0;1.8;0.1
2333;Betrouwbaarheidsmarge;Groningen (gemeente);2014;2.9;3.5;3.7;3.2;0.1;3.7;2.0;3.7;1.7;0.1
2334;Betrouwbaarheidsmarge;Groningen (gemeente);2015;3.2;3.7;3.9;3.2;0.1;3.9;2.5;3.9;1.5;0.1
2335;Betrouwbaarheidsmarge;Groningen (gemeente);2016;3.0;3.7;3.7;3.0;0.1;3.7;2.2;3.7;1.8;0.1
2336;Betrouwbaarheidsmarge;Groningen (gemeente);2017;2.7;3.5;3.6;2.8;0.1;3.6;1.9;3.6;1.6;0.1
2337;Betrouwbaarheidsmarge;Groningen (gemeente);2019;2.7;3.0;3.2;2.6;0.1;3.2;1.8;3.2;1.7;0.1
2338;Betrouwbaarheidsmarge;Haarlem;2012;;;;;;;;;;
2339;Betrouwbaarheidsmarge;Haarlem;2013;4.0;4.5;4.5;4.1;0.1;4.7;2.5;4.7;2.5;0.1
2340;Betrouwbaarheidsmarge;Haarlem;2014;3.6;4.3;4.3;4.1;0.1;4.5;2.0;4.5;2.1;0.1
2341;Betrouwbaarheidsmarge;Haarlem;2015;4.3;4.8;4.7;4.4;0.1;4.9;3.4;4.9;2.4;0.1
2342;Betrouwbaarheidsmarge;Haarlem;2016;2.3;2.5;2.4;2.2;0.1;2.5;1.4;2.6;1.4;0.1
2343;Betrouwbaarheidsmarge;Haarlem;2017;3.8;4.4;4.4;3.8;0.1;4.5;2.7;4.5;2.5;0.1
2344;Betrouwbaarheidsmarge;Haarlem;2019;2.2;2.4;2.3;2.0;0.1;2.5;1.4;2.5;1.4;0.0
2345;Betrouwbaarheidsmarge;Haarlemmermeer;2012;;;;;;;;;;
2346;Betrouwbaarheidsmarge;Haarlemmermeer;2013;4.8;4.3;4.3;4.4;0.1;4.8;3.0;3.9;3.6;0.1
2347;Betrouwbaarheidsmarge;Haarlemmermeer;2014;4.7;4.2;4.0;4.5;0.1;4.4;3.5;3.4;3.7;0.1
2348;Betrouwbaarheidsmarge;Haarlemmermeer;2015;5.0;4.4;4.6;4.5;0.1;4.8;3.5;3.3;3.9;0.1
2349;Betrouwbaarheidsmarge;Haarlemmermeer;2016;4.7;4.2;4.3;4.4;0.1;4.5;3.4;4.1;3.7;0.1
2350;Betrouwbaarheidsmarge;Haarlemmermeer;2017;4.8;4.1;4.6;4.3;0.1;4.7;3.4;3.8;3.5;0.1
2351;Betrouwbaarheidsmarge;Haarlemmermeer;2019;3.4;3.1;2.9;3.0;0.1;3.3;2.5;2.7;2.6;0.1
2352;Betrouwbaarheidsmarge;Heerlen;2012;;;;;;;;;;
2353;Betrouwbaarheidsmarge;Heerlen;2013;6.1;6.0;5.1;6.0;0.2;5.9;6.1;5.4;4.1;0.1
2354;Betrouwbaarheidsmarge;Heerlen;2014;6.6;6.6;6.0;6.5;0.2;6.5;6.6;5.8;4.8;0.1
2355;Betrouwbaarheidsmarge;Heerlen;2015;6.1;5.9;5.9;5.9;0.2;5.8;6.2;5.5;4.5;0.1
2356;Betrouwbaarheidsmarge;Heerlen;2016;5.8;5.7;5.7;5.3;0.2;5.8;5.8;5.5;3.2;0.1
2357;Betrouwbaarheidsmarge;Heerlen;2017;6.4;6.3;5.8;6.1;0.2;6.2;6.4;5.7;4.8;0.2
2358;Betrouwbaarheidsmarge;Heerlen;2019;6.2;6.1;5.4;6.1;0.1;6.1;6.2;6.1;4.3;0.1
2359;Betrouwbaarheidsmarge;Helmond;2012;;;;;;;;;;
2360;Betrouwbaarheidsmarge;Helmond;2013;2.8;2.8;2.6;2.8;0.1;2.8;2.5;2.2;1.8;0.1
2361;Betrouwbaarheidsmarge;Helmond;2014;5.8;5.5;5.1;5.7;0.1;5.2;5.4;4.2;3.8;0.1
2362;Betrouwbaarheidsmarge;Helmond;2015;5.7;5.5;4.8;5.5;0.1;5.2;5.4;4.2;4.1;0.1
2363;Betrouwbaarheidsmarge;Helmond;2016;5.5;5.4;5.0;5.2;0.1;5.3;5.3;4.2;3.5;0.1
2364;Betrouwbaarheidsmarge;Helmond;2017;3.1;3.1;2.8;3.0;0.1;3.0;2.9;2.7;2.0;0.1
2365;Betrouwbaarheidsmarge;Helmond;2019;4.8;4.7;4.1;4.6;0.1;4.6;4.5;3.7;3.6;0.1
2366;Betrouwbaarheidsmarge;Hengelo (O.);2012;;;;;;;;;;
2367;Betrouwbaarheidsmarge;Hengelo (O.);2013;2.2;2.1;2.1;2.1;0.1;2.2;1.7;1.9;1.3;0.0
2368;Betrouwbaarheidsmarge;Hengelo (O.);2014;6.2;5.8;6.0;6.1;0.2;6.1;5.2;4.5;4.0;0.1
2369;Betrouwbaarheidsmarge;Hengelo (O.);2015;5.0;4.9;4.4;4.6;0.1;4.6;4.3;3.7;3.2;0.1
2370;Betrouwbaarheidsmarge;Hengelo (O.);2016;5.8;5.6;5.8;5.4;0.1;5.8;5.0;5.1;3.2;0.1
2371;Betrouwbaarheidsmarge;Hengelo (O.);2017;5.9;5.8;5.8;5.5;0.2;5.8;4.1;5.2;3.6;0.1
2372;Betrouwbaarheidsmarge;Hengelo (O.);2019;5.7;5.2;5.7;5.3;0.1;5.6;4.7;5.0;3.1;0.1
2373;Betrouwbaarheidsmarge;'s-Hertogenbosch;2012;;;;;;;;;;
2374;Betrouwbaarheidsmarge;'s-Hertogenbosch;2013;4.6;4.7;3.9;4.6;0.1;4.6;3.9;4.1;3.3;0.1
2375;Betrouwbaarheidsmarge;'s-Hertogenbosch;2014;4.5;4.7;4.2;4.3;0.1;4.6;3.8;4.1;3.6;0.1
2376;Betrouwbaarheidsmarge;'s-Hertogenbosch;2015;6.2;6.2;5.8;6.2;0.2;5.9;6.2;5.1;4.8;0.1
2377;Betrouwbaarheidsmarge;'s-Hertogenbosch;2016;3.3;3.3;2.9;3.2;0.1;3.1;3.3;2.7;2.4;0.1
