ID;Interval;Leeftijd;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
2857;3;50-54 jaar;2028;1134707;569871;564654
2858;3;50-54 jaar;2029;1125495;565968;559942
2859;3;50-54 jaar;2030;1123128;563667;558974
2860;3;50-54 jaar;2031;1134399;569067;565178
2861;3;50-54 jaar;2032;1146157;573751;571548
2862;3;50-54 jaar;2033;1154009;578137;576148
2863;3;50-54 jaar;2034;1160284;580051;579379
2864;3;50-54 jaar;2035;1171624;585936;585388
2865;3;50-54 jaar;2036;1180144;589052;590168
2866;3;50-54 jaar;2037;1193507;595652;597433
2867;3;50-54 jaar;2038;1214780;604884;607664
2868;3;50-54 jaar;2039;1234512;615397;618522
2869;3;50-54 jaar;2040;1253705;624783;628097
2870;3;50-54 jaar;2041;1274277;635905;637709
2871;3;50-54 jaar;2042;1288344;643004;645327
2872;3;50-54 jaar;2043;1298736;647438;651968
2873;3;50-54 jaar;2044;1310055;652189;657851
2874;3;50-54 jaar;2045;1320909;657088;663075
2875;3;50-54 jaar;2046;1319445;655589;662993
2876;3;50-54 jaar;2047;1316857;655399;660977
2877;3;50-54 jaar;2048;1317430;656291;661642
2878;3;50-54 jaar;2049;1325007;659905;665105
2879;3;50-54 jaar;2050;1333161;664106;669693
2880;3;55-59 jaar;2003;1039639;526653;512988
2881;3;55-59 jaar;2004;1087725;550798;536915
2882;3;55-59 jaar;2005;1118961;566407;552538
2883;3;55-59 jaar;2006;1154939;584193;570744
2884;3;55-59 jaar;2007;1120917;566334;554582
2885;3;55-59 jaar;2008;1102245;556718;545552
2886;3;55-59 jaar;2009;1095381;552598;542821
2887;3;55-59 jaar;2010;1098707;553764;544990
2888;3;55-59 jaar;2011;1107700;557366;550369
2889;3;55-59 jaar;2012;1123388;564963;558344
2890;3;55-59 jaar;2013;1135722;570965;564836
2891;3;55-59 jaar;2014;1153798;579886;573752
2892;3;55-59 jaar;2015;1175071;590612;584442
2893;3;55-59 jaar;2016;1194886;601385;593842
2894;3;55-59 jaar;2017;1216725;612399;604561
2895;3;55-59 jaar;2018;1236964;622559;614278
2896;3;55-59 jaar;2019;1257394;633583;623882
2897;3;55-59 jaar;2020;1275299;643382;632629
2898;3;55-59 jaar;2021;1288805;650406;638592
2899;3;55-59 jaar;2022;1292124;652610;639606
2900;3;55-59 jaar;2023;1293156;653233;639690
2901;3;55-59 jaar;2024;1291351;651892;639480
2902;3;55-59 jaar;2025;1297287;654998;642859
2903;3;55-59 jaar;2026;1302160;656299;646703
2904;3;55-59 jaar;2027;1302314;655214;647437
2905;3;55-59 jaar;2028;1293162;649473;644628
2906;3;55-59 jaar;2029;1268467;635807;632581
2907;3;55-59 jaar;2030;1225545;613715;610907
2908;3;55-59 jaar;2031;1179936;590572;587874
2909;3;55-59 jaar;2032;1141389;572307;569484
2910;3;55-59 jaar;2033;1114632;558572;555000
2911;3;55-59 jaar;2034;1104862;553769;550597
2912;3;55-59 jaar;2035;1102948;552566;550066
2913;3;55-59 jaar;2036;1114074;557704;556222
2914;3;55-59 jaar;2037;1125107;561933;562694
2915;3;55-59 jaar;2038;1133824;566163;567347
2916;3;55-59 jaar;2039;1138584;568686;570157
2917;3;55-59 jaar;2040;1149085;572912;575571
2918;3;55-59 jaar;2041;1155707;575047;579637
2919;3;55-59 jaar;2042;1168536;582460;586531
2920;3;55-59 jaar;2043;1188426;592245;596814
2921;3;55-59 jaar;2044;1208310;602521;607155
2922;3;55-59 jaar;2045;1225329;610233;616270
2923;3;55-59 jaar;2046;1246261;620271;626296
2924;3;55-59 jaar;2047;1261803;627840;633613
2925;3;55-59 jaar;2048;1273112;633082;639475
2926;3;55-59 jaar;2049;1283012;637748;644766
2927;3;55-59 jaar;2050;1291825;642523;649073
2928;3;60-64 jaar;2003;773777;386668;387116
2929;3;60-64 jaar;2004;797701;399550;398137
2930;3;60-64 jaar;2005;827737;415501;412237
2931;3;60-64 jaar;2006;843950;424040;419909
2932;3;60-64 jaar;2007;932088;468786;463301
2933;3;60-64 jaar;2008;1004522;504739;499726
2934;3;60-64 jaar;2009;1051391;528311;523095
2935;3;60-64 jaar;2010;1081866;543629;538354
2936;3;60-64 jaar;2011;1117065;561102;556052
2937;3;60-64 jaar;2012;1085511;544769;540694
2938;3;60-64 jaar;2013;1068846;536505;532343
2939;3;60-64 jaar;2014;1063390;533276;529988
2940;3;60-64 jaar;2015;1066759;534639;532079
2941;3;60-64 jaar;2016;1076156;538476;537516
2942;3;60-64 jaar;2017;1091450;546122;545468
2943;3;60-64 jaar;2018;1104133;552124;552007
2944;3;60-64 jaar;2019;1121314;560628;560686
2945;3;60-64 jaar;2020;1141413;570471;571201
2946;3;60-64 jaar;2021;1160142;580655;579635
2947;3;60-64 jaar;2022;1181316;591006;590185
2948;3;60-64 jaar;2023;1200500;601314;599522
2949;3;60-64 jaar;2024;1221588;612479;608945
2950;3;60-64 jaar;2025;1238325;621445;617028
2951;3;60-64 jaar;2026;1251253;627790;622872
2952;3;60-64 jaar;2027;1253585;629638;623922
2953;3;60-64 jaar;2028;1254825;630537;624014
2954;3;60-64 jaar;2029;1254067;629280;624105
2955;3;60-64 jaar;2030;1260488;633100;627933
2956;3;60-64 jaar;2031;1265465;634874;631123
2957;3;60-64 jaar;2032;1265389;633500;631870
2958;3;60-64 jaar;2033;1256145;628032;628740
2959;3;60-64 jaar;2034;1229734;613863;615910
2960;3;60-64 jaar;2035;1187239;592513;595129
2961;3;60-64 jaar;2036;1143899;570836;573256
2962;3;60-64 jaar;2037;1108643;553535;555203
2963;3;60-64 jaar;2038;1081433;540717;541383
2964;3;60-64 jaar;2039;1073416;536586;537085
2965;3;60-64 jaar;2040;1070881;534420;536490
2966;3;60-64 jaar;2041;1081641;539280;541934
2967;3;60-64 jaar;2042;1091217;542783;547978
2968;3;60-64 jaar;2043;1098416;546343;552074
2969;3;60-64 jaar;2044;1102889;548459;554786
2970;3;60-64 jaar;2045;1111673;552949;558773
2971;3;60-64 jaar;2046;1117616;555313;563164
2972;3;60-64 jaar;2047;1132248;561647;570533
2973;3;60-64 jaar;2048;1150975;571322;579616
2974;3;60-64 jaar;2049;1169778;580904;589598
2975;3;60-64 jaar;2050;1186955;589020;599014
2976;3;65-69 jaar;2003;650868;313056;337812
2977;3;65-69 jaar;2004;665164;321725;343443
2978;3;65-69 jaar;2005;679933;330125;349798
2979;3;65-69 jaar;2006;699087;340748;358350
2980;3;65-69 jaar;2007;711734;348304;363431
2981;3;65-69 jaar;2008;730420;358962;371470
2982;3;65-69 jaar;2009;754086;371740;382323
2983;3;65-69 jaar;2010;783394;387360;396075
2984;3;65-69 jaar;2011;799415;395900;403580
2985;3;65-69 jaar;2012;884036;438563;445520
2986;3;65-69 jaar;2013;953581;472783;480776
2987;3;65-69 jaar;2014;998563;495386;503283
2988;3;65-69 jaar;2015;1028646;510492;517945
2989;3;65-69 jaar;2016;1061818;526660;534717
2990;3;65-69 jaar;2017;1031565;511628;519781
2991;3;65-69 jaar;2018;1016405;504134;512034
2992;3;65-69 jaar;2019;1011241;501625;509804
2993;3;65-69 jaar;2020;1015401;503395;512041
2994;3;65-69 jaar;2021;1024962;507327;517670
2995;3;65-69 jaar;2022;1040218;514984;525237
2996;3;65-69 jaar;2023;1052690;520837;531893
2997;3;65-69 jaar;2024;1069384;529199;540021
2998;3;65-69 jaar;2025;1090475;539918;550670
2999;3;65-69 jaar;2026;1109100;549441;559636
3000;3;65-69 jaar;2027;1128392;559085;569440
3001;3;65-69 jaar;2028;1146204;568330;578343
3002;3;65-69 jaar;2029;1165590;578927;587759
3003;3;65-69 jaar;2030;1183060;587995;596033
3004;3;65-69 jaar;2031;1195569;594259;601326
3005;3;65-69 jaar;2032;1197495;596128;602171
3006;3;65-69 jaar;2033;1199621;597173;602055
3007;3;65-69 jaar;2034;1197434;596424;601850
3008;3;65-69 jaar;2035;1203155;598187;606007
3009;3;65-69 jaar;2036;1208491;599923;608788
3010;3;65-69 jaar;2037;1210075;600242;609540
3011;3;65-69 jaar;2038;1199643;594047;606061
3012;3;65-69 jaar;2039;1173691;580490;593366
3013;3;65-69 jaar;2040;1130560;558383;572315
3014;3;65-69 jaar;2041;1086710;536448;551277
3015;3;65-69 jaar;2042;1053187;519571;534093
3016;3;65-69 jaar;2043;1027581;507011;521234
3017;3;65-69 jaar;2044;1019576;502915;517105
3018;3;65-69 jaar;2045;1017712;501475;515337
3019;3;65-69 jaar;2046;1027779;506542;521362
3020;3;65-69 jaar;2047;1038981;510624;526794
3021;3;65-69 jaar;2048;1046875;514581;530719
3022;3;65-69 jaar;2049;1050656;516416;533265
3023;3;65-69 jaar;2050;1057961;520922;536780
3024;3;70-74 jaar;2003;573249;258247;315001
3025;3;70-74 jaar;2004;576112;261656;314454
3026;3;70-74 jaar;2005;581134;266007;315147
3027;3;70-74 jaar;2006;582745;268689;314017
3028;3;70-74 jaar;2007;588499;273497;314995
3029;3;70-74 jaar;2008;592799;277346;315441
3030;3;70-74 jaar;2009;606673;285742;320954
3031;3;70-74 jaar;2010;621150;294007;327175
3032;3;70-74 jaar;2011;639834;304341;335493
3033;3;70-74 jaar;2012;652649;312135;340499
3034;3;70-74 jaar;2013;671072;322587;348485
3035;3;70-74 jaar;2014;694730;335428;359203
3036;3;70-74 jaar;2015;722379;350159;372527
3037;3;70-74 jaar;2016;737563;357996;379710
3038;3;70-74 jaar;2017;816647;397415;419246
3039;3;70-74 jaar;2018;881674;429078;452570
3040;3;70-74 jaar;2019;924507;450410;474061
3041;3;70-74 jaar;2020;951931;464129;487858
3042;3;70-74 jaar;2021;983052;479307;503647
3043;3;70-74 jaar;2022;957018;466549;490359
3044;3;70-74 jaar;2023;944162;460813;483350
3045;3;70-74 jaar;2024;940543;458880;481868
3046;3;70-74 jaar;2025;945423;461074;484275
3047;3;70-74 jaar;2026;954908;465334;489709
3048;3;70-74 jaar;2027;970345;472753;497280
3049;3;70-74 jaar;2028;982616;478907;503880
3050;3;70-74 jaar;2029;999009;487085;512261
3051;3;70-74 jaar;2030;1018684;496708;521954
3052;3;70-74 jaar;2031;1036056;505762;529732
3053;3;70-74 jaar;2032;1054448;514943;539646
3054;3;70-74 jaar;2033;1072931;523765;548699
3055;3;70-74 jaar;2034;1092181;534873;557256
3056;3;70-74 jaar;2035;1108949;544015;564954
3057;3;70-74 jaar;2036;1120920;550129;570286
3058;3;70-74 jaar;2037;1123339;551279;571727
3059;3;70-74 jaar;2038;1124261;551665;572304
3060;3;70-74 jaar;2039;1123980;551780;572397
3061;3;70-74 jaar;2040;1130190;554110;575401
3062;3;70-74 jaar;2041;1133387;555940;577459
3063;3;70-74 jaar;2042;1131669;554902;578663
3064;3;70-74 jaar;2043;1123302;549715;575069
3065;3;70-74 jaar;2044;1098302;536399;563612
3066;3;70-74 jaar;2045;1059096;516612;544093
3067;3;70-74 jaar;2046;1021921;497905;523970
3068;3;70-74 jaar;2047;989090;482959;507391
3069;3;70-74 jaar;2048;966001;471170;494246
3070;3;70-74 jaar;2049;957666;467594;489620
3071;3;70-74 jaar;2050;954301;466372;488864
3072;3;75-79 jaar;2003;456279;184994;271286
3073;3;75-79 jaar;2004;458504;188114;270391
3074;3;75-79 jaar;2005;462176;192318;269860
3075;3;75-79 jaar;2006;471442;198877;272554
3076;3;75-79 jaar;2007;478728;204168;274548
3077;3;75-79 jaar;2008;488633;210587;278046
3078;3;75-79 jaar;2009;492238;214307;277931
3079;3;75-79 jaar;2010;498146;219035;279089
3080;3;75-79 jaar;2011;501098;222525;278609
3081;3;75-79 jaar;2012;507799;227710;280089
3082;3;75-79 jaar;2013;512243;231453;280837
3083;3;75-79 jaar;2014;526253;239828;286457
3084;3;75-79 jaar;2015;541021;248306;292780
3085;3;75-79 jaar;2016;558082;257593;300487
3086;3;75-79 jaar;2017;570082;264706;305209
3087;3;75-79 jaar;2018;586237;273865;312613
3088;3;75-79 jaar;2019;608120;285403;322786
3089;3;75-79 jaar;2020;634072;298792;335201
3090;3;75-79 jaar;2021;648693;306664;342152
3091;3;75-79 jaar;2022;721589;342210;379288
3092;3;75-79 jaar;2023;779817;370130;409682
3093;3;75-79 jaar;2024;819463;389453;429823
3094;3;75-79 jaar;2025;843746;401883;442388
3095;3;75-79 jaar;2026;872705;415569;457125
3096;3;75-79 jaar;2027;850801;405749;445024
3097;3;75-79 jaar;2028;840784;401547;439674
3098;3;75-79 jaar;2029;839089;400370;438612
3099;3;75-79 jaar;2030;843667;402572;440913
3100;3;75-79 jaar;2031;852658;406583;445883
3101;3;75-79 jaar;2032;866403;413515;453378
3102;3;75-79 jaar;2033;878093;418993;459306
3103;3;75-79 jaar;2034;893589;426747;467516
3104;3;75-79 jaar;2035;913593;435938;476767
3105;3;75-79 jaar;2036;930035;445085;484850
3106;3;75-79 jaar;2037;947475;453682;494284
3107;3;75-79 jaar;2038;964581;462342;502627
3108;3;75-79 jaar;2039;981609;470997;511209
3109;3;75-79 jaar;2040;998500;479448;518714
3110;3;75-79 jaar;2041;1009673;485050;523379
3111;3;75-79 jaar;2042;1011886;487286;524027
3112;3;75-79 jaar;2043;1012455;488351;524261
3113;3;75-79 jaar;2044;1013487;488072;525214
3114;3;75-79 jaar;2045;1020060;490592;529029
3115;3;75-79 jaar;2046;1024851;492889;532498
3116;3;75-79 jaar;2047;1025543;492476;534418
3117;3;75-79 jaar;2048;1020315;488067;532435
3118;3;75-79 jaar;2049;1000162;477249;520218
3119;3;75-79 jaar;2050;962260;459752;501371
3120;3;80-84 jaar;2003;314306;110498;203808
3121;3;80-84 jaar;2004;330687;117967;212721
3122;3;80-84 jaar;2005;342836;123437;219399
3123;3;80-84 jaar;2006;344691;125736;218954
3124;3;80-84 jaar;2007;347817;129135;218683
3125;3;80-84 jaar;2008;350584;132318;218266
3126;3;80-84 jaar;2009;354076;135773;218303
3127;3;80-84 jaar;2010;358735;140004;218703
3128;3;80-84 jaar;2011;367645;145980;221665
3129;3;80-84 jaar;2012;375339;151215;224098
3130;3;80-84 jaar;2013;383819;156439;227431
3131;3;80-84 jaar;2014;388659;160495;228160
3132;3;80-84 jaar;2015;394916;165068;229809
3133;3;80-84 jaar;2016;398665;168783;229815
3134;3;80-84 jaar;2017;404806;173317;231709
3135;3;80-84 jaar;2018;410019;177005;233014
3136;3;80-84 jaar;2019;421812;183998;237814
3137;3;80-84 jaar;2020;434013;190756;243356
3138;3;80-84 jaar;2021;449593;198976;250715
3139;3;80-84 jaar;2022;462172;205851;255970
3140;3;80-84 jaar;2023;477668;214656;262985
3141;3;80-84 jaar;2024;496625;224484;272141
3142;3;80-84 jaar;2025;519263;235852;283380
3143;3;80-84 jaar;2026;533059;243002;290099
3144;3;80-84 jaar;2027;596514;273158;323357
3145;3;80-84 jaar;2028;647760;297311;350421
3146;3;80-84 jaar;2029;679143;312065;367060
3147;3;80-84 jaar;2030;700288;322236;378108
3148;3;80-84 jaar;2031;721898;332062;389950
3149;3;80-84 jaar;2032;705018;324760;380545
3150;3;80-84 jaar;2033;699894;322786;377082
3151;3;80-84 jaar;2034;701909;324489;377780
3152;3;80-84 jaar;2035;708166;327170;380974
3153;3;80-84 jaar;2036;719313;332407;386783
3154;3;80-84 jaar;2037;730335;337935;392381
3155;3;80-84 jaar;2038;742217;343449;398632
3156;3;80-84 jaar;2039;756392;350242;405829
3157;3;80-84 jaar;2040;770907;356987;413898
3158;3;80-84 jaar;2041;785749;364468;421458
3159;3;80-84 jaar;2042;803361;372916;430459
3160;3;80-84 jaar;2043;820338;381684;439147
3161;3;80-84 jaar;2044;836451;389089;446868
3162;3;80-84 jaar;2045;848549;395874;452663
3163;3;80-84 jaar;2046;857313;400126;457102
3164;3;80-84 jaar;2047;860379;402773;457909
3165;3;80-84 jaar;2048;863539;404341;459093
3166;3;80-84 jaar;2049;865240;404889;460350
3167;3;80-84 jaar;2050;871312;407859;464114
3168;3;85-89 jaar;2003;162522;46527;115995
3169;3;85-89 jaar;2004;163738;47528;116210
3170;3;85-89 jaar;2005;166807;49391;117424
3171;3;85-89 jaar;2006;179393;54468;124916
3172;3;85-89 jaar;2007;190986;59190;131735
3173;3;85-89 jaar;2008;201502;63809;137735
3174;3;85-89 jaar;2009;213107;68825;144195
3175;3;85-89 jaar;2010;221917;72586;149285
3176;3;85-89 jaar;2011;224455;74776;149660
3177;3;85-89 jaar;2012;228355;77870;150500
3178;3;85-89 jaar;2013;230945;80134;150646
3179;3;85-89 jaar;2014;235133;83395;151841
3180;3;85-89 jaar;2015;239845;86817;153051
3181;3;85-89 jaar;2016;247154;91508;155922
3182;3;85-89 jaar;2017;252617;94748;157837
3183;3;85-89 jaar;2018;259304;98726;160574
3184;3;85-89 jaar;2019;262912;101743;161254
3185;3;85-89 jaar;2020;267791;105064;162872
3186;3;85-89 jaar;2021;271530;107776;163824
3187;3;85-89 jaar;2022;279249;112174;167231
3188;3;85-89 jaar;2023;284765;115917;168846
3189;3;85-89 jaar;2024;294520;121234;173285
3190;3;85-89 jaar;2025;305361;126589;178770
3191;3;85-89 jaar;2026;318178;133341;184931
3192;3;85-89 jaar;2027;328406;138630;189776
3193;3;85-89 jaar;2028;340640;145148;195474
3194;3;85-89 jaar;2029;356276;153041;203222
3195;3;85-89 jaar;2030;372954;160825;211902
3196;3;85-89 jaar;2031;381592;165092;216883
3197;3;85-89 jaar;2032;430149;186980;242939
3198;3;85-89 jaar;2033;470378;205016;265362
3199;3;85-89 jaar;2034;497149;217270;280033
3200;3;85-89 jaar;2035;515557;226130;289312
3201;3;85-89 jaar;2036;528776;231976;296875
3202;3;85-89 jaar;2037;516767;226855;289767
3203;3;85-89 jaar;2038;513740;226058;287682
3204;3;85-89 jaar;2039;514014;226245;287769
3205;3;85-89 jaar;2040;517843;227859;289984
3206;3;85-89 jaar;2041;526480;231172;294890
3207;3;85-89 jaar;2042;536424;236561;299863
3208;3;85-89 jaar;2043;546845;241404;305441
3209;3;85-89 jaar;2044;560350;247143;313207
3210;3;85-89 jaar;2045;576015;254739;321557
3211;3;85-89 jaar;2046;589822;261956;327866
3212;3;85-89 jaar;2047;602913;268095;334871
3213;3;85-89 jaar;2048;616452;273949;342256
3214;3;85-89 jaar;2049;632281;281720;350558
3215;3;85-89 jaar;2050;644176;287969;356395
3216;3;90-94 jaar;2003;61350;13680;47670
3217;3;90-94 jaar;2004;64603;14704;49899
3218;3;90-94 jaar;2005;67933;15891;52041
3219;3;90-94 jaar;2006;70079;16745;53335
3220;3;90-94 jaar;2007;72734;17679;55038
3221;3;90-94 jaar;2008;75272;18765;56524
3222;3;90-94 jaar;2009;76733;19506;57227
3223;3;90-94 jaar;2010;79339;20660;58625
3224;3;90-94 jaar;2011;86700;23370;63328
3225;3;90-94 jaar;2012;93727;25914;67760
3226;3;90-94 jaar;2013;99321;28096;71179
3227;3;90-94 jaar;2014;105981;30743;75362
3228;3;90-94 jaar;2015;111034;32708;78354
3229;3;90-94 jaar;2016;113246;34178;79203
3230;3;90-94 jaar;2017;115159;35439;79683
3231;3;90-94 jaar;2018;116894;36918;80053
3232;3;90-94 jaar;2019;120014;38782;81142
3233;3;90-94 jaar;2020;122350;40397;82086
3234;3;90-94 jaar;2021;127134;42810;84390
3235;3;90-94 jaar;2022;132794;45401;87415
3236;3;90-94 jaar;2023;137518;48121;89393
3237;3;90-94 jaar;2024;140681;49962;90718
3238;3;90-94 jaar;2025;144365;51992;92372
3239;3;90-94 jaar;2026;148445;54447;93993
3240;3;90-94 jaar;2027;151790;56372;95439
3241;3;90-94 jaar;2028;157255;59404;98060
3242;3;90-94 jaar;2029;164430;62981;101439
3243;3;90-94 jaar;2030;169665;65468;104204
3244;3;90-94 jaar;2031;176227;68345;107889
3245;3;90-94 jaar;2032;182352;71295;111060
3246;3;90-94 jaar;2033;191914;75642;115910
3247;3;90-94 jaar;2034;201962;80570;121543
3248;3;90-94 jaar;2035;214125;86056;128069
3249;3;90-94 jaar;2036;220909;89310;131566
3250;3;90-94 jaar;2037;249654;101442;148183
3251;3;90-94 jaar;2038;271534;110556;161079
3252;3;90-94 jaar;2039;285093;116356;168737
3253;3;90-94 jaar;2040;291427;118313;173114
3254;3;90-94 jaar;2041;301328;122485;178843
3255;3;90-94 jaar;2042;294903;120574;174742
3256;3;90-94 jaar;2043;296157;121423;175336
3257;3;90-94 jaar;2044;301965;123819;178145
3258;3;90-94 jaar;2045;305796;125787;180008
3259;3;90-94 jaar;2046;314338;129109;184631
3260;3;90-94 jaar;2047;321014;132655;188363
3261;3;90-94 jaar;2048;326865;135195;191670
3262;3;90-94 jaar;2049;339273;140660;198607
3263;3;90-94 jaar;2050;350601;144975;205626
3264;3;95 jaar of ouder;2003;14331;2472;11859
3265;3;95 jaar of ouder;2004;15637;2689;12948
3266;3;95 jaar of ouder;2005;17080;2886;14194
3267;3;95 jaar of ouder;2006;18451;3135;15314
3268;3;95 jaar of ouder;2007;19792;3442;16350
3269;3;95 jaar of ouder;2008;21583;3843;17740
3270;3;95 jaar of ouder;2009;23325;4269;19046
3271;3;95 jaar of ouder;2010;24979;4697;20282
3272;3;95 jaar of ouder;2011;26456;5104;21352
3273;3;95 jaar of ouder;2012;28232;5591;22641
3274;3;95 jaar of ouder;2013;29640;6032;23609
3275;3;95 jaar of ouder;2014;31068;6449;24607
3276;3;95 jaar of ouder;2015;33030;7105;25925
3277;3;95 jaar of ouder;2016;36690;8177;28513
3278;3;95 jaar of ouder;2017;39307;9016;30291
3279;3;95 jaar of ouder;2018;42038;9914;32124
3280;3;95 jaar of ouder;2019;45128;10929;34199
3281;3;95 jaar of ouder;2020;47345;11793;35578
3282;3;95 jaar of ouder;2021;49247;12469;36778
3283;3;95 jaar of ouder;2022;51894;13359;38535
3284;3;95 jaar of ouder;2023;54893;14611;40283
3285;3;95 jaar of ouder;2024;57679;15690;41989
3286;3;95 jaar of ouder;2025;60186;16766;43420
3287;3;95 jaar of ouder;2026;64251;18381;45867
3288;3;95 jaar of ouder;2027;66468;19434;47036
3289;3;95 jaar of ouder;2028;70588;20975;49629
3290;3;95 jaar of ouder;2029;73469;22222;51247
3291;3;95 jaar of ouder;2030;75831;23366;52334
3292;3;95 jaar of ouder;2031;76496;24001;52558
3293;3;95 jaar of ouder;2032;80476;25756;54912
3294;3;95 jaar of ouder;2033;84301;27064;57233
3295;3;95 jaar of ouder;2034;89536;29396;60275
3296;3;95 jaar of ouder;2035;94596;31375;63221
3297;3;95 jaar of ouder;2036;99759;33346;66413
3298;3;95 jaar of ouder;2037;103303;35155;68272
3299;3;95 jaar of ouder;2038;107272;36861;70412
3300;3;95 jaar of ouder;2039;113628;39446;74182
3301;3;95 jaar of ouder;2040;118198;40990;77304
3302;3;95 jaar of ouder;2041;124983;43539;81443
3303;3;95 jaar of ouder;2042;138311;49241;89559
3304;3;95 jaar of ouder;2043;150657;53615;97450
3305;3;95 jaar of ouder;2044;160424;57380;103027
3306;3;95 jaar of ouder;2045;169984;60835;109352
3307;3;95 jaar of ouder;2046;175630;63256;112624
3308;3;95 jaar of ouder;2047;179653;64452;115244
3309;3;95 jaar of ouder;2048;186889;66887;119981
3310;3;95 jaar of ouder;2049;189417;68617;121370
3311;3;95 jaar of ouder;2050;200465;71956;128195
3312;3;0-19 jaar;2003;3982026;2038293;1943737
3313;3;0-19 jaar;2004;4021978;2058797;1963181
3314;3;0-19 jaar;2005;4057205;2076490;1980715
3315;3;0-19 jaar;2006;4085656;2091032;1994624
3316;3;0-19 jaar;2007;4109556;2103243;2006313
3317;3;0-19 jaar;2008;4128962;2112457;2016505
3318;3;0-19 jaar;2009;4150638;2123351;2027287
3319;3;0-19 jaar;2010;4169737;2133090;2036647
3320;3;0-19 jaar;2011;4179269;2137723;2041560
3321;3;0-19 jaar;2012;4187382;2141918;2045498
3322;3;0-19 jaar;2013;4202837;2149571;2053306
3323;3;0-19 jaar;2014;4227526;2162054;2064747
3324;3;0-19 jaar;2015;4246550;2172249;2073957
3325;3;0-19 jaar;2016;4271389;2185113;2086334
3326;3;0-19 jaar;2017;4304980;2202054;2102925
3327;3;0-19 jaar;2018;4338235;2218907;2118794
3328;3;0-19 jaar;2019;4364522;2232978;2131533
3329;3;0-19 jaar;2020;4394043;2247318;2146887
3330;3;0-19 jaar;2021;4426040;2264764;2161275
3331;3;0-19 jaar;2022;4473587;2288591;2184438
3332;3;0-19 jaar;2023;4490265;2297629;2192636
3333;3;0-19 jaar;2024;4530561;2316820;2213741
3334;3;0-19 jaar;2025;4561551;2332991;2228560
3335;3;0-19 jaar;2026;4625315;2366562;2258753
3336;3;0-19 jaar;2027;4662270;2385457;2276813
3337;3;0-19 jaar;2028;4712546;2410348;2302197
3338;3;0-19 jaar;2029;4781177;2446234;2334942
3339;3;0-19 jaar;2030;4838848;2475135;2363714
3340;3;0-19 jaar;2031;4887171;2500557;2386614
3341;3;0-19 jaar;2032;4945191;2531005;2414186
3342;3;0-19 jaar;2033;4990421;2554135;2436285
3343;3;0-19 jaar;2034;5038441;2577779;2460365
3344;3;0-19 jaar;2035;5068267;2593989;2475201
3345;3;0-19 jaar;2036;5110677;2616253;2494423
3346;3;0-19 jaar;2037;5168798;2645300;2523440
3347;3;0-19 jaar;2038;5217905;2669930;2547976
3348;3;0-19 jaar;2039;5254508;2688462;2566047
3349;3;0-19 jaar;2040;5297720;2711284;2586437
3350;3;0-19 jaar;2041;5320056;2722759;2597298
3351;3;0-19 jaar;2042;5335375;2729200;2605540
3352;3;0-19 jaar;2043;5325091;2723982;2601109
3353;3;0-19 jaar;2044;5351187;2739681;2611506
3354;3;0-19 jaar;2045;5380635;2754790;2626495
3355;3;0-19 jaar;2046;5421669;2774574;2647095
3356;3;0-19 jaar;2047;5473388;2801656;2671733
3357;3;0-19 jaar;2048;5519315;2824950;2694365
3358;3;0-19 jaar;2049;5548577;2839960;2708590
3359;3;0-19 jaar;2050;5599789;2867224;2732565
3360;3;20-64 jaar;2003;10029484;4953473;4953473
3361;3;20-64 jaar;2004;10081909;4981879;4981879
3362;3;20-64 jaar;2005;10139840;5012851;5012851
3363;3;20-64 jaar;2006;10196942;5045317;5045317
3364;3;20-64 jaar;2007;10266470;5083009;5083009
3365;3;20-64 jaar;2008;10338221;5120645;5120645
3366;3;20-64 jaar;2009;10403131;5157130;5157130
3367;3;20-64 jaar;2010;10467434;5190597;5190597
3368;3;20-64 jaar;2011;10549871;5236709;5236709
3369;3;20-64 jaar;2012;10576880;5253144;5253144
3370;3;20-64 jaar;2013;10600312;5267985;5267985
3371;3;20-64 jaar;2014;10638740;5287668;5287668
3372;3;20-64 jaar;2015;10681646;5310120;5310120
3373;3;20-64 jaar;2016;10731353;5332563;5332563
3374;3;20-64 jaar;2017;10774474;5359593;5359593
3375;3;20-64 jaar;2018;10818149;5384483;5384483
3376;3;20-64 jaar;2019;10870987;5411958;5411958
3377;3;20-64 jaar;2020;10921659;5437788;5437788
3378;3;20-64 jaar;2021;10982856;5470314;5470313
3379;3;20-64 jaar;2022;11035600;5498083;5498083
3380;3;20-64 jaar;2023;11085101;5522334;5522334
3381;3;20-64 jaar;2024;11123028;5546142;5546142
3382;3;20-64 jaar;2025;11155313;5563450;5563450
3383;3;20-64 jaar;2026;11182346;5580920;5580920
3384;3;20-64 jaar;2027;11196282;5595152;5595152
3385;3;20-64 jaar;2028;11228914;5605357;5605357
3386;3;20-64 jaar;2029;11235553;5614015;5614015
3387;3;20-64 jaar;2030;11246098;5618151;5618151
3388;3;20-64 jaar;2031;11247918;5623232;5623232
3389;3;20-64 jaar;2032;11254969;5628972;5628972
3390;3;20-64 jaar;2033;11280506;5637549;5637549
3391;3;20-64 jaar;2034;11293727;5645978;5645978
3392;3;20-64 jaar;2035;11299461;5651742;5651742
3393;3;20-64 jaar;2036;11311453;5662969;5662969
