ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
2289;Botanicusbuurt;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847013;3.0;20.0;20.0;30.0;210.0;2.0;2.0;4.0;24.0;890.0;680.0;210.0
2290;Botanicusbuurt;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04847013;3.0;20.0;20.0;30.0;220.0;2.0;2.0;4.0;24.0;890.0;680.0;220.0
2291;Botanicusbuurt;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04847013;3.0;20.0;20.0;30.0;220.0;2.0;2.0;4.0;25.0;880.0;660.0;220.0
2292;Zuidwijk;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847014;3.0;20.0;0.0;10.0;140.0;3.0;1.0;2.0;24.0;590.0;450.0;140.0
2293;Zuidwijk;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847014;3.0;20.0;0.0;10.0;140.0;3.0;1.0;2.0;23.0;610.0;470.0;140.0
2294;Zuidwijk;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04847014;3.0;20.0;0.0;10.0;140.0;3.0;1.0;2.0;23.0;610.0;470.0;140.0
2295;Zuidwijk;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04847014;3.0;10.0;0.0;20.0;150.0;2.0;1.0;3.0;24.0;600.0;460.0;150.0
2296;Spoelwijk;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847015;3.0;0.0;0.0;0.0;30.0;2.0;0.0;0.0;19.0;130.0;110.0;30.0
2297;Spoelwijk;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847015;3.0;0.0;0.0;0.0;30.0;1.0;0.0;0.0;22.0;130.0;100.0;30.0
2298;Spoelwijk;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04847015;3.0;0.0;0.0;0.0;30.0;1.0;0.0;0.0;21.0;130.0;100.0;30.0
2299;Spoelwijk;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04847015;3.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;21.0;140.0;110.0;30.0
2300;Zwammerdam;2016 maart;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;40.0;10.0;450.0;290.0;2.0;1.0;26.0;17.0;1690.0;1400.0;290.0
2301;Zwammerdam;2016 juni;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;30.0;10.0;450.0;290.0;2.0;1.0;26.0;17.0;1690.0;1400.0;290.0
2302;Zwammerdam;2016 september;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;20.0;10.0;450.0;300.0;1.0;1.0;26.0;17.0;1700.0;1400.0;300.0
2303;Zwammerdam;2016 december;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;30.0;10.0;450.0;290.0;2.0;1.0;26.0;17.0;1710.0;1420.0;290.0
2304;Zwammerdam Dorp;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847101;3.0;30.0;10.0;40.0;180.0;3.0;1.0;5.0;20.0;890.0;710.0;180.0
2305;Zwammerdam Dorp;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847101;3.0;20.0;10.0;40.0;180.0;2.0;1.0;5.0;20.0;900.0;720.0;180.0
2306;Zwammerdam Dorp;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04847101;3.0;20.0;10.0;50.0;180.0;2.0;1.0;5.0;20.0;900.0;720.0;180.0
2307;Zwammerdam Dorp;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04847101;3.0;10.0;10.0;50.0;180.0;1.0;1.0;5.0;20.0;910.0;730.0;180.0
2308;Hooge Burch;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847102;2.0;0.0;0.0;390.0;70.0;0.0;0.0;80.0;15.0;490.0;420.0;70.0
2309;Hooge Burch;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847102;2.0;0.0;0.0;390.0;70.0;0.0;0.0;80.0;15.0;490.0;410.0;70.0
2310;Hooge Burch;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04847102;2.0;0.0;0.0;390.0;80.0;0.0;0.0;79.0;16.0;490.0;410.0;80.0
2311;Hooge Burch;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04847102;2.0;0.0;0.0;390.0;80.0;0.0;0.0;79.0;16.0;490.0;410.0;80.0
2312;De Burcht;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847103;2.0;10.0;0.0;20.0;40.0;4.0;0.0;5.0;11.0;310.0;270.0;40.0
2313;De Burcht;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847103;2.0;10.0;0.0;20.0;40.0;3.0;0.0;5.0;12.0;310.0;270.0;40.0
2314;De Burcht;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04847103;2.0;10.0;0.0;20.0;40.0;3.0;0.0;5.0;11.0;310.0;270.0;40.0
2315;De Burcht;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04847103;2.0;10.0;0.0;10.0;40.0;4.0;0.0;5.0;11.0;310.0;280.0;40.0
2316;Hazerswoude-Dorp;2016 maart;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;80.0;40.0;130.0;1180.0;2.0;1.0;3.0;25.0;4770.0;3600.0;1180.0
2317;Hazerswoude-Dorp;2016 juni;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;80.0;40.0;130.0;1190.0;2.0;1.0;3.0;25.0;4800.0;3610.0;1190.0
2318;Hazerswoude-Dorp;2016 september;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;70.0;40.0;120.0;1210.0;1.0;1.0;3.0;25.0;4780.0;3580.0;1210.0
2319;Hazerswoude-Dorp;2016 december;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;60.0;40.0;120.0;1220.0;1.0;1.0;3.0;25.0;4860.0;3640.0;1220.0
2320;Buitengebied Hazerswoude-Dorp;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849101;3.0;20.0;20.0;40.0;410.0;1.0;1.0;3.0;27.0;1510.0;1100.0;410.0
2321;Buitengebied Hazerswoude-Dorp;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849101;3.0;10.0;20.0;40.0;420.0;1.0;2.0;3.0;27.0;1520.0;1110.0;420.0
2322;Buitengebied Hazerswoude-Dorp;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849101;3.0;20.0;20.0;40.0;420.0;1.0;1.0;3.0;28.0;1530.0;1110.0;420.0
2323;Buitengebied Hazerswoude-Dorp;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849101;3.0;20.0;20.0;40.0;440.0;1.0;2.0;3.0;28.0;1540.0;1100.0;440.0
2324;Rietveldse polder;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849102;3.0;10.0;0.0;10.0;80.0;1.0;0.0;2.0;15.0;550.0;470.0;80.0
2325;Rietveldse polder;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849102;3.0;10.0;0.0;10.0;90.0;1.0;0.0;2.0;16.0;550.0;470.0;90.0
2326;Rietveldse polder;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849102;3.0;0.0;0.0;10.0;90.0;1.0;0.0;2.0;16.0;550.0;460.0;90.0
2327;Rietveldse polder;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849102;3.0;0.0;0.0;10.0;90.0;1.0;0.0;2.0;16.0;550.0;460.0;90.0
2328;Hazerswoude-Dorp-West;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849103;3.0;20.0;10.0;30.0;280.0;2.0;1.0;3.0;27.0;1030.0;760.0;280.0
2329;Hazerswoude-Dorp-West;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849103;3.0;20.0;0.0;30.0;280.0;2.0;0.0;3.0;27.0;1030.0;750.0;280.0
2330;Hazerswoude-Dorp-West;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849103;3.0;10.0;0.0;30.0;290.0;1.0;0.0;2.0;28.0;1030.0;750.0;290.0
2331;Hazerswoude-Dorp-West;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849103;3.0;10.0;10.0;20.0;290.0;1.0;1.0;2.0;29.0;1030.0;730.0;290.0
2332;Hazerswoude-Dorp-Oost;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849104;3.0;20.0;10.0;30.0;250.0;2.0;1.0;2.0;23.0;1080.0;830.0;250.0
2333;Hazerswoude-Dorp-Oost;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849104;3.0;30.0;10.0;30.0;240.0;3.0;1.0;3.0;22.0;1090.0;840.0;240.0
2334;Hazerswoude-Dorp-Oost;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849104;3.0;20.0;10.0;30.0;240.0;2.0;1.0;3.0;22.0;1090.0;850.0;240.0
2335;Hazerswoude-Dorp-Oost;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849104;3.0;20.0;10.0;30.0;240.0;2.0;1.0;2.0;21.0;1140.0;900.0;240.0
2336;Voorweg;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849105;3.0;10.0;0.0;20.0;160.0;2.0;1.0;4.0;26.0;610.0;450.0;160.0
2337;Voorweg;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849105;3.0;10.0;0.0;20.0;160.0;2.0;1.0;3.0;27.0;600.0;440.0;160.0
2338;Voorweg;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849105;3.0;10.0;0.0;20.0;170.0;2.0;1.0;3.0;28.0;590.0;430.0;170.0
2339;Voorweg;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849105;3.0;10.0;0.0;20.0;170.0;2.0;1.0;3.0;28.0;600.0;430.0;170.0
2340;Hazerswoude-Rijndijk;2016 maart;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;100.0;70.0;150.0;900.0;2.0;2.0;3.0;20.0;4530.0;3630.0;900.0
2341;Hazerswoude-Rijndijk;2016 juni;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;100.0;70.0;160.0;910.0;2.0;2.0;3.0;20.0;4520.0;3610.0;910.0
2342;Hazerswoude-Rijndijk;2016 september;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;90.0;80.0;160.0;920.0;2.0;2.0;4.0;20.0;4480.0;3560.0;920.0
2343;Hazerswoude-Rijndijk;2016 december;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;90.0;80.0;160.0;910.0;2.0;2.0;4.0;20.0;4480.0;3570.0;910.0
2344;Rijndijk;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849401;3.0;10.0;20.0;10.0;60.0;2.0;3.0;2.0;11.0;580.0;520.0;60.0
2345;Rijndijk;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849401;3.0;10.0;20.0;10.0;70.0;2.0;4.0;2.0;11.0;580.0;510.0;70.0
2346;Rijndijk;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849401;3.0;20.0;20.0;10.0;70.0;3.0;4.0;2.0;12.0;560.0;490.0;70.0
2347;Rijndijk;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849401;3.0;10.0;30.0;10.0;70.0;2.0;5.0;3.0;13.0;560.0;490.0;70.0
2348;Rhynenburch;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849402;3.0;20.0;10.0;20.0;280.0;2.0;1.0;2.0;35.0;820.0;540.0;280.0
2349;Rhynenburch;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849402;3.0;20.0;10.0;20.0;280.0;2.0;1.0;2.0;34.0;820.0;540.0;280.0
2350;Rhynenburch;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849402;3.0;20.0;10.0;20.0;280.0;2.0;1.0;2.0;35.0;810.0;530.0;280.0
2351;Rhynenburch;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849402;3.0;20.0;10.0;20.0;280.0;2.0;1.0;2.0;34.0;820.0;540.0;280.0
2352;Zonneveld;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849403;3.0;40.0;30.0;80.0;370.0;2.0;2.0;4.0;20.0;1850.0;1480.0;370.0
2353;Zonneveld;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849403;3.0;40.0;30.0;80.0;370.0;2.0;2.0;4.0;20.0;1850.0;1480.0;370.0
2354;Zonneveld;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849403;3.0;30.0;30.0;80.0;380.0;2.0;2.0;4.0;20.0;1850.0;1470.0;380.0
2355;Zonneveld;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849403;3.0;30.0;40.0;80.0;370.0;2.0;2.0;4.0;20.0;1840.0;1470.0;370.0
2356;Buitengebied Hazerswoude-Rijndijk;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849404;3.0;30.0;10.0;50.0;180.0;3.0;1.0;4.0;14.0;1280.0;1090.0;180.0
2357;Buitengebied Hazerswoude-Rijndijk;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849404;3.0;30.0;10.0;50.0;190.0;2.0;1.0;4.0;15.0;1280.0;1090.0;190.0
2358;Buitengebied Hazerswoude-Rijndijk;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849404;3.0;30.0;10.0;50.0;190.0;2.0;1.0;4.0;15.0;1270.0;1080.0;190.0
2359;Buitengebied Hazerswoude-Rijndijk;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849404;3.0;30.0;10.0;50.0;190.0;2.0;1.0;4.0;15.0;1260.0;1070.0;190.0
2360;Koudekerk aan den Rijn;2016 maart;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;80.0;40.0;90.0;1040.0;2.0;1.0;3.0;30.0;3490.0;2450.0;1040.0
2361;Koudekerk aan den Rijn;2016 juni;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;80.0;40.0;90.0;1040.0;2.0;1.0;3.0;30.0;3490.0;2450.0;1040.0
2362;Koudekerk aan den Rijn;2016 september;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;80.0;40.0;90.0;1040.0;2.0;1.0;3.0;30.0;3500.0;2450.0;1040.0
2363;Koudekerk aan den Rijn;2016 december;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;70.0;40.0;90.0;1060.0;2.0;1.0;2.0;30.0;3510.0;2450.0;1060.0
2364;Buitengebied Koudekerk aan den Rijn;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849601;3.0;0.0;0.0;0.0;120.0;1.0;0.0;1.0;32.0;370.0;250.0;120.0
2365;Buitengebied Koudekerk aan den Rijn;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849601;3.0;0.0;0.0;0.0;120.0;1.0;0.0;1.0;34.0;370.0;250.0;120.0
2366;Buitengebied Koudekerk aan den Rijn;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849601;3.0;0.0;0.0;0.0;120.0;1.0;0.0;1.0;33.0;370.0;250.0;120.0
2367;Buitengebied Koudekerk aan den Rijn;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849601;3.0;0.0;0.0;0.0;120.0;1.0;0.0;1.0;32.0;380.0;250.0;120.0
2368;Koudekerk aan den Rijn-Noord;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849602;3.0;40.0;20.0;40.0;400.0;2.0;1.0;2.0;27.0;1460.0;1060.0;400.0
2369;Koudekerk aan den Rijn-Noord;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849602;3.0;40.0;20.0;30.0;400.0;3.0;1.0;2.0;27.0;1460.0;1060.0;400.0
2370;Koudekerk aan den Rijn-Noord;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849602;3.0;40.0;20.0;30.0;400.0;3.0;1.0;2.0;27.0;1470.0;1060.0;400.0
2371;Koudekerk aan den Rijn-Noord;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849602;3.0;30.0;20.0;30.0;420.0;2.0;1.0;2.0;29.0;1470.0;1050.0;420.0
2372;Koudekerk aan den Rijn-Zuid;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849603;3.0;40.0;20.0;50.0;490.0;3.0;1.0;3.0;32.0;1540.0;1050.0;490.0
2373;Koudekerk aan den Rijn-Zuid;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849603;3.0;40.0;20.0;50.0;490.0;3.0;1.0;3.0;32.0;1540.0;1050.0;490.0
2374;Koudekerk aan den Rijn-Zuid;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849603;3.0;40.0;20.0;50.0;480.0;2.0;1.0;3.0;32.0;1540.0;1050.0;480.0
2375;Koudekerk aan den Rijn-Zuid;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849603;3.0;30.0;20.0;50.0;490.0;2.0;1.0;3.0;32.0;1550.0;1060.0;490.0
2376;Bedrijventerrein Hoogewaard;2016 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849604;3.0;0.0;0.0;0.0;30.0;2.0;0.0;3.0;27.0;120.0;90.0;30.0
2377;Bedrijventerrein Hoogewaard;2016 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849604;3.0;0.0;0.0;0.0;30.0;1.0;0.0;3.0;26.0;120.0;90.0;30.0
2378;Bedrijventerrein Hoogewaard;2016 september;Alphen aan den Rijn                     ;Buurt   ;BU04849604;3.0;0.0;0.0;0.0;30.0;1.0;0.0;3.0;26.0;120.0;90.0;30.0
2379;Bedrijventerrein Hoogewaard;2016 december;Alphen aan den Rijn                     ;Buurt   ;BU04849604;3.0;0.0;0.0;0.0;30.0;2.0;0.0;3.0;26.0;120.0;90.0;30.0
2380;Alphen-Chaam;2016 maart;Alphen-Chaam                            ;Gemeente;GM1723    ;;190.0;90.0;270.0;2010.0;2.0;1.0;3.0;24.0;8420.0;6400.0;2020.0
2381;Alphen-Chaam;2016 juni;Alphen-Chaam                            ;Gemeente;GM1723    ;;180.0;90.0;270.0;2030.0;2.0;1.0;3.0;24.0;8430.0;6400.0;2040.0
2382;Alphen-Chaam;2016 september;Alphen-Chaam                            ;Gemeente;GM1723    ;;180.0;100.0;270.0;2050.0;2.0;1.0;3.0;24.0;8460.0;6410.0;2060.0
2383;Alphen-Chaam;2016 december;Alphen-Chaam                            ;Gemeente;GM1723    ;;180.0;100.0;270.0;2080.0;2.0;1.0;3.0;24.0;8510.0;6430.0;2080.0
2384;Wijk 00 Alphen;2016 maart;Alphen-Chaam                            ;Wijk    ;WK172300  ;1.0;90.0;50.0;110.0;740.0;2.0;1.0;3.0;21.0;3490.0;2750.0;740.0
2385;Wijk 00 Alphen;2016 juni;Alphen-Chaam                            ;Wijk    ;WK172300  ;1.0;80.0;50.0;110.0;740.0;2.0;1.0;3.0;21.0;3490.0;2740.0;750.0
2386;Wijk 00 Alphen;2016 september;Alphen-Chaam                            ;Wijk    ;WK172300  ;1.0;80.0;60.0;110.0;750.0;2.0;2.0;3.0;22.0;3500.0;2750.0;750.0
2387;Wijk 00 Alphen;2016 december;Alphen-Chaam                            ;Wijk    ;WK172300  ;1.0;80.0;60.0;110.0;760.0;2.0;2.0;3.0;22.0;3520.0;2760.0;760.0
2388;Alphen;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230000;1.0;80.0;50.0;80.0;550.0;3.0;2.0;3.0;21.0;2670.0;2120.0;550.0
2389;Alphen;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230000;1.0;70.0;50.0;90.0;560.0;3.0;2.0;3.0;21.0;2670.0;2110.0;560.0
2390;Alphen;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230000;1.0;70.0;60.0;90.0;560.0;3.0;2.0;3.0;21.0;2680.0;2120.0;560.0
2391;Alphen;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230000;1.0;70.0;60.0;90.0;570.0;2.0;2.0;3.0;21.0;2700.0;2130.0;570.0
2392;Villawijk 't Zand;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230001;1.0;0.0;0.0;10.0;70.0;1.0;0.0;4.0;46.0;150.0;80.0;70.0
2393;Villawijk 't Zand;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230001;1.0;0.0;0.0;10.0;70.0;1.0;0.0;4.0;49.0;140.0;70.0;70.0
2394;Villawijk 't Zand;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230001;1.0;0.0;0.0;10.0;70.0;2.0;0.0;4.0;48.0;150.0;80.0;70.0
2395;Villawijk 't Zand;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230001;1.0;0.0;0.0;10.0;70.0;1.0;0.0;4.0;46.0;150.0;80.0;70.0
2396;Buitengebied Alphen;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230009;1.0;10.0;0.0;20.0;120.0;1.0;0.0;3.0;18.0;680.0;560.0;120.0
2397;Buitengebied Alphen;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230009;1.0;10.0;0.0;20.0;120.0;1.0;0.0;3.0;18.0;680.0;560.0;120.0
2398;Buitengebied Alphen;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230009;1.0;10.0;0.0;20.0;120.0;1.0;0.0;3.0;18.0;670.0;550.0;120.0
2399;Buitengebied Alphen;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230009;1.0;10.0;0.0;20.0;130.0;2.0;0.0;3.0;19.0;670.0;550.0;130.0
2400;Wijk 01 Chaam;2016 maart;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;80.0;30.0;120.0;950.0;2.0;1.0;3.0;27.0;3500.0;2550.0;950.0
2401;Wijk 01 Chaam;2016 juni;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;70.0;30.0;110.0;960.0;2.0;1.0;3.0;27.0;3500.0;2540.0;960.0
2402;Wijk 01 Chaam;2016 september;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;70.0;30.0;110.0;970.0;2.0;1.0;3.0;28.0;3510.0;2540.0;970.0
2403;Wijk 01 Chaam;2016 december;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;80.0;30.0;110.0;990.0;2.0;1.0;3.0;28.0;3540.0;2550.0;990.0
2404;Chaam;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230100;1.0;70.0;30.0;80.0;650.0;3.0;1.0;3.0;28.0;2370.0;1720.0;650.0
2405;Chaam;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230100;1.0;60.0;30.0;70.0;660.0;3.0;1.0;3.0;28.0;2370.0;1720.0;660.0
2406;Chaam;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230100;1.0;60.0;30.0;70.0;660.0;3.0;1.0;3.0;28.0;2380.0;1720.0;660.0
2407;Chaam;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230100;1.0;70.0;30.0;70.0;690.0;3.0;1.0;3.0;29.0;2400.0;1720.0;690.0
2408;Verspreide huizen in het Noordoosten;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230108;1.0;10.0;0.0;20.0;200.0;1.0;1.0;3.0;30.0;650.0;450.0;200.0
2409;Verspreide huizen in het Noordoosten;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230108;1.0;0.0;0.0;20.0;200.0;1.0;1.0;3.0;31.0;640.0;440.0;200.0
2410;Verspreide huizen in het Noordoosten;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230108;1.0;0.0;0.0;20.0;200.0;1.0;1.0;3.0;32.0;640.0;440.0;210.0
2411;Verspreide huizen in het Noordoosten;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230108;1.0;10.0;0.0;20.0;200.0;1.0;0.0;3.0;31.0;640.0;440.0;200.0
2412;Verspreide huizen in het Zuidwesten;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230109;1.0;10.0;0.0;20.0;100.0;1.0;0.0;5.0;21.0;480.0;380.0;100.0
2413;Verspreide huizen in het Zuidwesten;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230109;1.0;10.0;0.0;20.0;100.0;1.0;0.0;5.0;21.0;490.0;380.0;100.0
2414;Verspreide huizen in het Zuidwesten;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230109;1.0;10.0;0.0;30.0;100.0;2.0;0.0;5.0;21.0;490.0;390.0;100.0
2415;Verspreide huizen in het Zuidwesten;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230109;1.0;10.0;0.0;30.0;110.0;1.0;0.0;5.0;21.0;500.0;390.0;110.0
2416;Wijk 02 Galder;2016 maart;Alphen-Chaam                            ;Wijk    ;WK172302  ;1.0;20.0;10.0;30.0;220.0;2.0;1.0;3.0;21.0;1020.0;800.0;220.0
2417;Wijk 02 Galder;2016 juni;Alphen-Chaam                            ;Wijk    ;WK172302  ;1.0;20.0;10.0;30.0;220.0;2.0;1.0;3.0;22.0;1030.0;810.0;220.0
2418;Wijk 02 Galder;2016 september;Alphen-Chaam                            ;Wijk    ;WK172302  ;1.0;20.0;10.0;30.0;220.0;2.0;1.0;3.0;21.0;1040.0;810.0;220.0
2419;Wijk 02 Galder;2016 december;Alphen-Chaam                            ;Wijk    ;WK172302  ;1.0;20.0;10.0;30.0;230.0;2.0;1.0;3.0;22.0;1050.0;820.0;230.0
2420;Galder;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230200;1.0;10.0;0.0;20.0;110.0;3.0;1.0;3.0;22.0;510.0;400.0;110.0
2421;Galder;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230200;1.0;10.0;0.0;20.0;110.0;3.0;1.0;3.0;22.0;520.0;400.0;110.0
2422;Galder;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230200;1.0;10.0;0.0;20.0;110.0;3.0;1.0;3.0;22.0;520.0;410.0;110.0
2423;Galder;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230200;1.0;20.0;0.0;10.0;120.0;3.0;1.0;3.0;22.0;520.0;400.0;120.0
2424;Verspreide huizen Galder;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230208;1.0;10.0;0.0;10.0;70.0;2.0;1.0;2.0;22.0;340.0;260.0;80.0
2425;Verspreide huizen Galder;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230208;1.0;10.0;0.0;10.0;70.0;2.0;1.0;2.0;22.0;330.0;260.0;80.0
2426;Verspreide huizen Galder;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230208;1.0;10.0;0.0;10.0;80.0;2.0;1.0;2.0;23.0;330.0;260.0;80.0
2427;Verspreide huizen Galder;2016 december;Alphen-Chaam                            ;Buurt   ;BU17230208;1.0;10.0;0.0;10.0;80.0;2.0;1.0;3.0;23.0;340.0;260.0;80.0
2428;Verspreide huizen Strijbeek;2016 maart;Alphen-Chaam                            ;Buurt   ;BU17230209;1.0;0.0;0.0;10.0;40.0;0.0;1.0;5.0;20.0;180.0;140.0;40.0
2429;Verspreide huizen Strijbeek;2016 juni;Alphen-Chaam                            ;Buurt   ;BU17230209;1.0;0.0;0.0;10.0;40.0;0.0;1.0;4.0;20.0;180.0;150.0;40.0
2430;Verspreide huizen Strijbeek;2016 september;Alphen-Chaam                            ;Buurt   ;BU17230209;1.0;0.0;0.0;10.0;40.0;0.0;1.0;4.0;19.0;190.0;150.0;40.0
