ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
3668;Rioolheffing;Zuid-Nederland (LD);2017;350.0;96.0
3669;Rioolheffing;Zuid-Nederland (LD);2018;351.0;96.0
3670;Rioolheffing;Zuid-Nederland (LD);2019;362.0;99.0
3671;Rioolheffing;Zuid-Nederland (LD);2020;365.0;99.0
3672;Rioolheffing;Zuid-Nederland (LD);2021;372.0;101.0
3673;Rioolheffing;Zuid-Nederland (LD);2022;382.0;103.0
3674;Rioolheffing;Zuid-Nederland (LD);2023;393.0;105.0
3675;Rioolheffing;Groningen (PV);2017;57.0;98.0
3676;Rioolheffing;Groningen (PV);2018;57.0;98.0
3677;Rioolheffing;Groningen (PV);2019;57.0;97.0
3678;Rioolheffing;Groningen (PV);2020;56.0;96.0
3679;Rioolheffing;Groningen (PV);2021;54.0;93.0
3680;Rioolheffing;Groningen (PV);2022;55.0;93.0
3681;Rioolheffing;Groningen (PV);2023;57.0;96.0
3682;Rioolheffing;Fryslân (PV);2017;64.0;99.0
3683;Rioolheffing;Fryslân (PV);2018;63.0;97.0
3684;Rioolheffing;Fryslân (PV);2019;65.0;100.0
3685;Rioolheffing;Fryslân (PV);2020;66.0;101.0
3686;Rioolheffing;Fryslân (PV);2021;68.0;104.0
3687;Rioolheffing;Fryslân (PV);2022;68.0;104.0
3688;Rioolheffing;Fryslân (PV);2023;69.0;105.0
3689;Rioolheffing;Drenthe (PV);2017;47.0;95.0
3690;Rioolheffing;Drenthe (PV);2018;47.0;96.0
3691;Rioolheffing;Drenthe (PV);2019;48.0;97.0
3692;Rioolheffing;Drenthe (PV);2020;47.0;94.0
3693;Rioolheffing;Drenthe (PV);2021;46.0;93.0
3694;Rioolheffing;Drenthe (PV);2022;48.0;96.0
3695;Rioolheffing;Drenthe (PV);2023;50.0;100.0
3696;Rioolheffing;Overijssel (PV);2017;110.0;96.0
3697;Rioolheffing;Overijssel (PV);2018;111.0;96.0
3698;Rioolheffing;Overijssel (PV);2019;116.0;100.0
3699;Rioolheffing;Overijssel (PV);2020;119.0;102.0
3700;Rioolheffing;Overijssel (PV);2021;122.0;104.0
3701;Rioolheffing;Overijssel (PV);2022;124.0;106.0
3702;Rioolheffing;Overijssel (PV);2023;129.0;109.0
3703;Rioolheffing;Flevoland (PV);2017;26.0;63.0
3704;Rioolheffing;Flevoland (PV);2018;27.0;65.0
3705;Rioolheffing;Flevoland (PV);2019;28.0;68.0
3706;Rioolheffing;Flevoland (PV);2020;30.0;71.0
3707;Rioolheffing;Flevoland (PV);2021;31.0;73.0
3708;Rioolheffing;Flevoland (PV);2022;33.0;76.0
3709;Rioolheffing;Flevoland (PV);2023;37.0;82.0
3710;Rioolheffing;Gelderland (PV);2017;194.0;95.0
3711;Rioolheffing;Gelderland (PV);2018;198.0;96.0
3712;Rioolheffing;Gelderland (PV);2019;200.0;96.0
3713;Rioolheffing;Gelderland (PV);2020;202.0;97.0
3714;Rioolheffing;Gelderland (PV);2021;205.0;98.0
3715;Rioolheffing;Gelderland (PV);2022;208.0;98.0
3716;Rioolheffing;Gelderland (PV);2023;212.0;99.0
3717;Rioolheffing;Utrecht (PV);2017;116.0;90.0
3718;Rioolheffing;Utrecht (PV);2018;119.0;92.0
3719;Rioolheffing;Utrecht (PV);2019;128.0;96.0
3720;Rioolheffing;Utrecht (PV);2020;135.0;100.0
3721;Rioolheffing;Utrecht (PV);2021;136.0;100.0
3722;Rioolheffing;Utrecht (PV);2022;139.0;101.0
3723;Rioolheffing;Utrecht (PV);2023;146.0;105.0
3724;Rioolheffing;Noord-Holland (PV);2017;248.0;88.0
3725;Rioolheffing;Noord-Holland (PV);2018;254.0;90.0
3726;Rioolheffing;Noord-Holland (PV);2019;264.0;93.0
3727;Rioolheffing;Noord-Holland (PV);2020;265.0;92.0
3728;Rioolheffing;Noord-Holland (PV);2021;273.0;95.0
3729;Rioolheffing;Noord-Holland (PV);2022;281.0;97.0
3730;Rioolheffing;Noord-Holland (PV);2023;293.0;99.0
3731;Rioolheffing;Zuid-Holland (PV);2017;340.0;93.0
3732;Rioolheffing;Zuid-Holland (PV);2018;345.0;94.0
3733;Rioolheffing;Zuid-Holland (PV);2019;355.0;97.0
3734;Rioolheffing;Zuid-Holland (PV);2020;368.0;99.0
3735;Rioolheffing;Zuid-Holland (PV);2021;379.0;102.0
3736;Rioolheffing;Zuid-Holland (PV);2022;395.0;105.0
3737;Rioolheffing;Zuid-Holland (PV);2023;421.0;111.0
3738;Rioolheffing;Zeeland (PV);2017;44.0;116.0
3739;Rioolheffing;Zeeland (PV);2018;45.0;119.0
3740;Rioolheffing;Zeeland (PV);2019;47.0;122.0
3741;Rioolheffing;Zeeland (PV);2020;48.0;126.0
3742;Rioolheffing;Zeeland (PV);2021;49.0;128.0
3743;Rioolheffing;Zeeland (PV);2022;51.0;131.0
3744;Rioolheffing;Zeeland (PV);2023;53.0;136.0
3745;Rioolheffing;Noord-Brabant (PV);2017;228.0;91.0
3746;Rioolheffing;Noord-Brabant (PV);2018;229.0;91.0
3747;Rioolheffing;Noord-Brabant (PV);2019;240.0;94.0
3748;Rioolheffing;Noord-Brabant (PV);2020;241.0;94.0
3749;Rioolheffing;Noord-Brabant (PV);2021;246.0;96.0
3750;Rioolheffing;Noord-Brabant (PV);2022;253.0;98.0
3751;Rioolheffing;Noord-Brabant (PV);2023;259.0;99.0
3752;Rioolheffing;Limburg (PV);2017;121.0;109.0
3753;Rioolheffing;Limburg (PV);2018;122.0;109.0
3754;Rioolheffing;Limburg (PV);2019;123.0;110.0
3755;Rioolheffing;Limburg (PV);2020;125.0;111.0
3756;Rioolheffing;Limburg (PV);2021;126.0;113.0
3757;Rioolheffing;Limburg (PV);2022;129.0;115.0
3758;Rioolheffing;Limburg (PV);2023;133.0;118.0
3759;Rioolheffing;Oost-Groningen (CR);2017;15.0;101.0
3760;Rioolheffing;Oost-Groningen (CR);2018;14.0;101.0
3761;Rioolheffing;Oost-Groningen (CR);2019;14.0;102.0
3762;Rioolheffing;Oost-Groningen (CR);2020;14.0;103.0
3763;Rioolheffing;Oost-Groningen (CR);2021;14.0;103.0
3764;Rioolheffing;Oost-Groningen (CR);2022;14.0;104.0
3765;Rioolheffing;Oost-Groningen (CR);2023;15.0;107.0
3766;Rioolheffing;Delfzijl en omgeving (CR);2017;6.0;132.0
3767;Rioolheffing;Delfzijl en omgeving (CR);2018;6.0;129.0
3768;Rioolheffing;Delfzijl en omgeving (CR);2019;6.0;130.0
3769;Rioolheffing;Delfzijl en omgeving (CR);2020;6.0;132.0
3770;Rioolheffing;Delfzijl en omgeving (CR);2021;5.0;114.0
3771;Rioolheffing;Delfzijl en omgeving (CR);2022;5.0;120.0
3772;Rioolheffing;Delfzijl en omgeving (CR);2023;5.0;119.0
3773;Rioolheffing;Overig Groningen (CR);2017;36.0;93.0
3774;Rioolheffing;Overig Groningen (CR);2018;37.0;93.0
3775;Rioolheffing;Overig Groningen (CR);2019;37.0;91.0
3776;Rioolheffing;Overig Groningen (CR);2020;37.0;90.0
3777;Rioolheffing;Overig Groningen (CR);2021;35.0;87.0
3778;Rioolheffing;Overig Groningen (CR);2022;35.0;86.0
3779;Rioolheffing;Overig Groningen (CR);2023;37.0;90.0
3780;Rioolheffing;Noord-Friesland (CR);2017;32.0;99.0
3781;Rioolheffing;Noord-Friesland (CR);2018;31.0;96.0
3782;Rioolheffing;Noord-Friesland (CR);2019;31.0;99.0
3783;Rioolheffing;Noord-Friesland (CR);2020;32.0;99.0
3784;Rioolheffing;Noord-Friesland (CR);2021;32.0;101.0
3785;Rioolheffing;Noord-Friesland (CR);2022;33.0;101.0
3786;Rioolheffing;Noord-Friesland (CR);2023;32.0;99.0
3787;Rioolheffing;Zuidwest-Friesland (CR);2017;12.0;91.0
3788;Rioolheffing;Zuidwest-Friesland (CR);2018;13.0;89.0
3789;Rioolheffing;Zuidwest-Friesland (CR);2019;13.0;91.0
3790;Rioolheffing;Zuidwest-Friesland (CR);2020;13.0;93.0
3791;Rioolheffing;Zuidwest-Friesland (CR);2021;14.0;96.0
3792;Rioolheffing;Zuidwest-Friesland (CR);2022;14.0;97.0
3793;Rioolheffing;Zuidwest-Friesland (CR);2023;14.0;98.0
3794;Rioolheffing;Zuidoost-Friesland (CR);2017;20.0;105.0
3795;Rioolheffing;Zuidoost-Friesland (CR);2018;20.0;107.0
3796;Rioolheffing;Zuidoost-Friesland (CR);2019;20.0;109.0
3797;Rioolheffing;Zuidoost-Friesland (CR);2020;21.0;112.0
3798;Rioolheffing;Zuidoost-Friesland (CR);2021;22.0;115.0
3799;Rioolheffing;Zuidoost-Friesland (CR);2022;22.0;117.0
3800;Rioolheffing;Zuidoost-Friesland (CR);2023;23.0;120.0
3801;Rioolheffing;Noord-Drenthe (CR);2017;19.0;97.0
3802;Rioolheffing;Noord-Drenthe (CR);2018;19.0;97.0
3803;Rioolheffing;Noord-Drenthe (CR);2019;19.0;98.0
3804;Rioolheffing;Noord-Drenthe (CR);2020;18.0;93.0
3805;Rioolheffing;Noord-Drenthe (CR);2021;17.0;88.0
3806;Rioolheffing;Noord-Drenthe (CR);2022;18.0;92.0
3807;Rioolheffing;Noord-Drenthe (CR);2023;20.0;101.0
3808;Rioolheffing;Zuidoost-Drenthe (CR);2017;16.0;95.0
3809;Rioolheffing;Zuidoost-Drenthe (CR);2018;16.0;98.0
3810;Rioolheffing;Zuidoost-Drenthe (CR);2019;17.0;99.0
3811;Rioolheffing;Zuidoost-Drenthe (CR);2020;16.0;98.0
3812;Rioolheffing;Zuidoost-Drenthe (CR);2021;17.0;100.0
3813;Rioolheffing;Zuidoost-Drenthe (CR);2022;17.0;102.0
3814;Rioolheffing;Zuidoost-Drenthe (CR);2023;18.0;103.0
3815;Rioolheffing;Zuidwest-Drenthe (CR);2017;12.0;92.0
3816;Rioolheffing;Zuidwest-Drenthe (CR);2018;12.0;91.0
3817;Rioolheffing;Zuidwest-Drenthe (CR);2019;12.0;91.0
3818;Rioolheffing;Zuidwest-Drenthe (CR);2020;12.0;92.0
3819;Rioolheffing;Zuidwest-Drenthe (CR);2021;12.0;92.0
3820;Rioolheffing;Zuidwest-Drenthe (CR);2022;13.0;93.0
3821;Rioolheffing;Zuidwest-Drenthe (CR);2023;13.0;94.0
3822;Rioolheffing;Noord-Overijssel (CR);2017;30.0;83.0
3823;Rioolheffing;Noord-Overijssel (CR);2018;29.0;80.0
3824;Rioolheffing;Noord-Overijssel (CR);2019;30.0;81.0
3825;Rioolheffing;Noord-Overijssel (CR);2020;31.0;82.0
3826;Rioolheffing;Noord-Overijssel (CR);2021;31.0;82.0
3827;Rioolheffing;Noord-Overijssel (CR);2022;31.0;82.0
3828;Rioolheffing;Noord-Overijssel (CR);2023;32.0;83.0
3829;Rioolheffing;Zuidwest-Overijssel (CR);2017;13.0;84.0
3830;Rioolheffing;Zuidwest-Overijssel (CR);2018;13.0;84.0
3831;Rioolheffing;Zuidwest-Overijssel (CR);2019;13.0;86.0
3832;Rioolheffing;Zuidwest-Overijssel (CR);2020;14.0;87.0
3833;Rioolheffing;Zuidwest-Overijssel (CR);2021;14.0;89.0
3834;Rioolheffing;Zuidwest-Overijssel (CR);2022;14.0;90.0
3835;Rioolheffing;Zuidwest-Overijssel (CR);2023;15.0;92.0
3836;Rioolheffing;Twente (CR);2017;67.0;107.0
3837;Rioolheffing;Twente (CR);2018;69.0;109.0
3838;Rioolheffing;Twente (CR);2019;72.0;115.0
3839;Rioolheffing;Twente (CR);2020;74.0;118.0
3840;Rioolheffing;Twente (CR);2021;77.0;121.0
3841;Rioolheffing;Twente (CR);2022;78.0;124.0
3842;Rioolheffing;Twente (CR);2023;82.0;128.0
3843;Rioolheffing;Veluwe (CR);2017;55.0;81.0
3844;Rioolheffing;Veluwe (CR);2018;55.0;80.0
3845;Rioolheffing;Veluwe (CR);2019;56.0;81.0
3846;Rioolheffing;Veluwe (CR);2020;56.0;80.0
3847;Rioolheffing;Veluwe (CR);2021;56.0;80.0
3848;Rioolheffing;Veluwe (CR);2022;58.0;82.0
3849;Rioolheffing;Veluwe (CR);2023;60.0;84.0
3850;Rioolheffing;Achterhoek (CR);2017;45.0;111.0
3851;Rioolheffing;Achterhoek (CR);2018;46.0;116.0
3852;Rioolheffing;Achterhoek (CR);2019;46.0;115.0
3853;Rioolheffing;Achterhoek (CR);2020;47.0;117.0
3854;Rioolheffing;Achterhoek (CR);2021;48.0;118.0
3855;Rioolheffing;Achterhoek (CR);2022;46.0;114.0
3856;Rioolheffing;Achterhoek (CR);2023;45.0;111.0
3857;Rioolheffing;Arnhem/Nijmegen (CR);2017;68.0;93.0
3858;Rioolheffing;Arnhem/Nijmegen (CR);2018;68.0;93.0
3859;Rioolheffing;Arnhem/Nijmegen (CR);2019;69.0;94.0
3860;Rioolheffing;Arnhem/Nijmegen (CR);2020;72.0;97.0
3861;Rioolheffing;Arnhem/Nijmegen (CR);2021;72.0;97.0
3862;Rioolheffing;Arnhem/Nijmegen (CR);2022;73.0;97.0
3863;Rioolheffing;Arnhem/Nijmegen (CR);2023;74.0;97.0
3864;Rioolheffing;Zuidwest-Gelderland (CR);2017;27.0;113.0
3865;Rioolheffing;Zuidwest-Gelderland (CR);2018;28.0;116.0
3866;Rioolheffing;Zuidwest-Gelderland (CR);2019;28.0;116.0
3867;Rioolheffing;Zuidwest-Gelderland (CR);2020;28.0;113.0
3868;Rioolheffing;Zuidwest-Gelderland (CR);2021;30.0;121.0
3869;Rioolheffing;Zuidwest-Gelderland (CR);2022;31.0;124.0
3870;Rioolheffing;Zuidwest-Gelderland (CR);2023;33.0;129.0
3871;Rioolheffing;Utrecht (CR);2017;116.0;90.0
3872;Rioolheffing;Utrecht (CR);2018;119.0;92.0
3873;Rioolheffing;Utrecht (CR);2019;128.0;96.0
3874;Rioolheffing;Utrecht (CR);2020;135.0;100.0
3875;Rioolheffing;Utrecht (CR);2021;136.0;100.0
3876;Rioolheffing;Utrecht (CR);2022;139.0;101.0
3877;Rioolheffing;Utrecht (CR);2023;146.0;105.0
3878;Rioolheffing;Kop van Noord-Holland (CR);2017;32.0;85.0
3879;Rioolheffing;Kop van Noord-Holland (CR);2018;32.0;84.0
3880;Rioolheffing;Kop van Noord-Holland (CR);2019;32.0;84.0
3881;Rioolheffing;Kop van Noord-Holland (CR);2020;32.0;86.0
3882;Rioolheffing;Kop van Noord-Holland (CR);2021;34.0;89.0
3883;Rioolheffing;Kop van Noord-Holland (CR);2022;34.0;90.0
3884;Rioolheffing;Kop van Noord-Holland (CR);2023;36.0;92.0
3885;Rioolheffing;Alkmaar en omgeving (CR);2017;23.0;93.0
3886;Rioolheffing;Alkmaar en omgeving (CR);2018;23.0;95.0
3887;Rioolheffing;Alkmaar en omgeving (CR);2019;24.0;99.0
3888;Rioolheffing;Alkmaar en omgeving (CR);2020;25.0;101.0
3889;Rioolheffing;Alkmaar en omgeving (CR);2021;26.0;102.0
3890;Rioolheffing;Alkmaar en omgeving (CR);2022;26.0;101.0
3891;Rioolheffing;Alkmaar en omgeving (CR);2023;28.0;108.0
3892;Rioolheffing;IJmond (CR);2017;17.0;86.0
3893;Rioolheffing;IJmond (CR);2018;17.0;87.0
3894;Rioolheffing;IJmond (CR);2019;17.0;87.0
3895;Rioolheffing;IJmond (CR);2020;18.0;88.0
3896;Rioolheffing;IJmond (CR);2021;18.0;88.0
3897;Rioolheffing;IJmond (CR);2022;18.0;89.0
3898;Rioolheffing;IJmond (CR);2023;19.0;93.0
3899;Rioolheffing;Agglomeratie Haarlem (CR);2017;19.0;84.0
3900;Rioolheffing;Agglomeratie Haarlem (CR);2018;21.0;88.0
3901;Rioolheffing;Agglomeratie Haarlem (CR);2019;21.0;90.0
3902;Rioolheffing;Agglomeratie Haarlem (CR);2020;20.0;88.0
3903;Rioolheffing;Agglomeratie Haarlem (CR);2021;21.0;92.0
3904;Rioolheffing;Agglomeratie Haarlem (CR);2022;21.0;92.0
3905;Rioolheffing;Agglomeratie Haarlem (CR);2023;22.0;95.0
3906;Rioolheffing;Zaanstreek (CR);2017;23.0;135.0
3907;Rioolheffing;Zaanstreek (CR);2018;23.0;135.0
3908;Rioolheffing;Zaanstreek (CR);2019;24.0;141.0
3909;Rioolheffing;Zaanstreek (CR);2020;24.0;136.0
3910;Rioolheffing;Zaanstreek (CR);2021;24.0;140.0
3911;Rioolheffing;Zaanstreek (CR);2022;24.0;140.0
3912;Rioolheffing;Zaanstreek (CR);2023;25.0;139.0
3913;Rioolheffing;Groot-Amsterdam (CR);2017;112.0;83.0
3914;Rioolheffing;Groot-Amsterdam (CR);2018;113.0;83.0
3915;Rioolheffing;Groot-Amsterdam (CR);2019;120.0;87.0
3916;Rioolheffing;Groot-Amsterdam (CR);2020;121.0;87.0
3917;Rioolheffing;Groot-Amsterdam (CR);2021;125.0;90.0
3918;Rioolheffing;Groot-Amsterdam (CR);2022;133.0;93.0
3919;Rioolheffing;Groot-Amsterdam (CR);2023;139.0;95.0
3920;Rioolheffing;Het Gooi en Vechtstreek (CR);2017;23.0;91.0
3921;Rioolheffing;Het Gooi en Vechtstreek (CR);2018;26.0;103.0
3922;Rioolheffing;Het Gooi en Vechtstreek (CR);2019;26.0;101.0
3923;Rioolheffing;Het Gooi en Vechtstreek (CR);2020;26.0;99.0
3924;Rioolheffing;Het Gooi en Vechtstreek (CR);2021;26.0;99.0
3925;Rioolheffing;Het Gooi en Vechtstreek (CR);2022;25.0;103.0
3926;Rioolheffing;Het Gooi en Vechtstreek (CR);2023;25.0;104.0
3927;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2017;34.0;80.0
3928;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2018;33.0;78.0
3929;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2019;35.0;81.0
3930;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2020;36.0;83.0
3931;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2021;37.0;86.0
3932;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2022;39.0;90.0
3933;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2023;41.0;94.0
3934;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2017;61.0;71.0
3935;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2018;62.0;72.0
3936;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2019;64.0;74.0
3937;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2020;68.0;77.0
3938;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2021;70.0;79.0
3939;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2022;72.0;81.0
3940;Rioolheffing;Agglomeratie 's-Gravenhage (CR);2023;80.0;88.0
3941;Rioolheffing;Delft en Westland (CR);2017;25.0;109.0
3942;Rioolheffing;Delft en Westland (CR);2018;25.0;110.0
3943;Rioolheffing;Delft en Westland (CR);2019;26.0;113.0
3944;Rioolheffing;Delft en Westland (CR);2020;28.0;120.0
3945;Rioolheffing;Delft en Westland (CR);2021;29.0;122.0
3946;Rioolheffing;Delft en Westland (CR);2022;32.0;134.0
3947;Rioolheffing;Delft en Westland (CR);2023;32.0;134.0
3948;Rioolheffing;Oost-Zuid-Holland (CR);2017;41.0;127.0
3949;Rioolheffing;Oost-Zuid-Holland (CR);2018;43.0;130.0
3950;Rioolheffing;Oost-Zuid-Holland (CR);2019;45.0;136.0
3951;Rioolheffing;Oost-Zuid-Holland (CR);2020;47.0;139.0
3952;Rioolheffing;Oost-Zuid-Holland (CR);2021;47.0;138.0
3953;Rioolheffing;Oost-Zuid-Holland (CR);2022;48.0;141.0
3954;Rioolheffing;Oost-Zuid-Holland (CR);2023;49.0;142.0
3955;Rioolheffing;Groot-Rijnmond (CR);2017;139.0;98.0
3956;Rioolheffing;Groot-Rijnmond (CR);2018;141.0;98.0
3957;Rioolheffing;Groot-Rijnmond (CR);2019;148.0;103.0
3958;Rioolheffing;Groot-Rijnmond (CR);2020;152.0;105.0
3959;Rioolheffing;Groot-Rijnmond (CR);2021;158.0;108.0
3960;Rioolheffing;Groot-Rijnmond (CR);2022;164.0;112.0
3961;Rioolheffing;Groot-Rijnmond (CR);2023;176.0;118.0
3962;Rioolheffing;Zuidoost-Zuid-Holland (CR);2017;41.0;101.0
3963;Rioolheffing;Zuidoost-Zuid-Holland (CR);2018;41.0;101.0
3964;Rioolheffing;Zuidoost-Zuid-Holland (CR);2019;37.0;100.0
3965;Rioolheffing;Zuidoost-Zuid-Holland (CR);2020;37.0;100.0
3966;Rioolheffing;Zuidoost-Zuid-Holland (CR);2021;39.0;103.0
3967;Rioolheffing;Zuidoost-Zuid-Holland (CR);2022;40.0;106.0
3968;Rioolheffing;Zuidoost-Zuid-Holland (CR);2023;42.0;109.0
3969;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2017;12.0;114.0
3970;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2018;13.0;119.0
3971;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2019;13.0;121.0
3972;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2020;13.0;126.0
3973;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2021;14.0;131.0
3974;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2022;14.0;137.0
3975;Rioolheffing;Zeeuwsch-Vlaanderen (CR);2023;15.0;145.0
3976;Rioolheffing;Overig Zeeland (CR);2017;32.0;117.0
3977;Rioolheffing;Overig Zeeland (CR);2018;33.0;118.0
3978;Rioolheffing;Overig Zeeland (CR);2019;34.0;122.0
3979;Rioolheffing;Overig Zeeland (CR);2020;35.0;126.0
3980;Rioolheffing;Overig Zeeland (CR);2021;35.0;126.0
3981;Rioolheffing;Overig Zeeland (CR);2022;36.0;129.0
3982;Rioolheffing;Overig Zeeland (CR);2023;38.0;133.0
3983;Rioolheffing;West-Noord-Brabant (CR);2017;68.0;109.0
3984;Rioolheffing;West-Noord-Brabant (CR);2018;71.0;113.0
3985;Rioolheffing;West-Noord-Brabant (CR);2019;76.0;120.0
3986;Rioolheffing;West-Noord-Brabant (CR);2020;77.0;120.0
3987;Rioolheffing;West-Noord-Brabant (CR);2021;78.0;122.0
3988;Rioolheffing;West-Noord-Brabant (CR);2022;78.0;122.0
3989;Rioolheffing;West-Noord-Brabant (CR);2023;78.0;121.0
3990;Rioolheffing;Midden-Noord-Brabant (CR);2017;38.0;81.0
3991;Rioolheffing;Midden-Noord-Brabant (CR);2018;37.0;78.0
3992;Rioolheffing;Midden-Noord-Brabant (CR);2019;38.0;79.0
3993;Rioolheffing;Midden-Noord-Brabant (CR);2020;36.0;74.0
3994;Rioolheffing;Midden-Noord-Brabant (CR);2021;37.0;75.0
3995;Rioolheffing;Midden-Noord-Brabant (CR);2022;38.0;76.0
3996;Rioolheffing;Midden-Noord-Brabant (CR);2023;39.0;77.0
3997;Rioolheffing;Noordoost-Noord-Brabant (CR);2017;55.0;85.0
3998;Rioolheffing;Noordoost-Noord-Brabant (CR);2018;54.0;83.0
3999;Rioolheffing;Noordoost-Noord-Brabant (CR);2019;57.0;86.0
4000;Rioolheffing;Noordoost-Noord-Brabant (CR);2020;59.0;88.0
4001;Rioolheffing;Noordoost-Noord-Brabant (CR);2021;59.0;89.0
4002;Rioolheffing;Noordoost-Noord-Brabant (CR);2022;61.0;92.0
4003;Rioolheffing;Noordoost-Noord-Brabant (CR);2023;62.0;92.0
4004;Rioolheffing;Zuidoost-Noord-Brabant (CR);2017;66.0;87.0
4005;Rioolheffing;Zuidoost-Noord-Brabant (CR);2018;67.0;88.0
4006;Rioolheffing;Zuidoost-Noord-Brabant (CR);2019;69.0;89.0
4007;Rioolheffing;Zuidoost-Noord-Brabant (CR);2020;70.0;90.0
4008;Rioolheffing;Zuidoost-Noord-Brabant (CR);2021;73.0;93.0
4009;Rioolheffing;Zuidoost-Noord-Brabant (CR);2022;76.0;96.0
4010;Rioolheffing;Zuidoost-Noord-Brabant (CR);2023;80.0;100.0
4011;Rioolheffing;Noord-Limburg (CR);2017;27.0;97.0
4012;Rioolheffing;Noord-Limburg (CR);2018;27.0;97.0
4013;Rioolheffing;Noord-Limburg (CR);2019;27.0;95.0
4014;Rioolheffing;Noord-Limburg (CR);2020;27.0;95.0
4015;Rioolheffing;Noord-Limburg (CR);2021;27.0;97.0
4016;Rioolheffing;Noord-Limburg (CR);2022;28.0;97.0
4017;Rioolheffing;Noord-Limburg (CR);2023;29.0;99.0
4018;Rioolheffing;Midden-Limburg (CR);2017;26.0;109.0
4019;Rioolheffing;Midden-Limburg (CR);2018;27.0;112.0
4020;Rioolheffing;Midden-Limburg (CR);2019;27.0;114.0
4021;Rioolheffing;Midden-Limburg (CR);2020;27.0;113.0
4022;Rioolheffing;Midden-Limburg (CR);2021;28.0;116.0
4023;Rioolheffing;Midden-Limburg (CR);2022;28.0;117.0
4024;Rioolheffing;Midden-Limburg (CR);2023;28.0;118.0
4025;Rioolheffing;Zuid-Limburg (CR);2017;68.0;114.0
4026;Rioolheffing;Zuid-Limburg (CR);2018;68.0;114.0
4027;Rioolheffing;Zuid-Limburg (CR);2019;69.0;115.0
4028;Rioolheffing;Zuid-Limburg (CR);2020;71.0;119.0
4029;Rioolheffing;Zuid-Limburg (CR);2021;71.0;120.0
4030;Rioolheffing;Zuid-Limburg (CR);2022;73.0;123.0
4031;Rioolheffing;Zuid-Limburg (CR);2023;76.0;128.0
4032;Rioolheffing;Flevoland (CR);2017;26.0;63.0
4033;Rioolheffing;Flevoland (CR);2018;27.0;65.0
4034;Rioolheffing;Flevoland (CR);2019;28.0;68.0
4035;Rioolheffing;Flevoland (CR);2020;30.0;71.0
4036;Rioolheffing;Flevoland (CR);2021;31.0;73.0
4037;Rioolheffing;Flevoland (CR);2022;33.0;76.0
4038;Rioolheffing;Flevoland (CR);2023;37.0;82.0
4039;Rioolheffing;Minder dan 5 000 inwoners;2017;2.0;173.0
4040;Rioolheffing;Minder dan 5 000 inwoners;2018;2.0;172.0
4041;Rioolheffing;Minder dan 5 000 inwoners;2019;2.0;179.0
4042;Rioolheffing;Minder dan 5 000 inwoners;2020;2.0;178.0
4043;Rioolheffing;Minder dan 5 000 inwoners;2021;2.0;181.0
4044;Rioolheffing;Minder dan 5 000 inwoners;2022;2.0;183.0
4045;Rioolheffing;Minder dan 5 000 inwoners;2023;2.0;183.0
4046;Rioolheffing;5 000 tot 10 000 inwoners;2017;16.0;113.0
4047;Rioolheffing;5 000 tot 10 000 inwoners;2018;15.0;111.0
4048;Rioolheffing;5 000 tot 10 000 inwoners;2019;9.0;112.0
4049;Rioolheffing;5 000 tot 10 000 inwoners;2020;9.0;116.0
4050;Rioolheffing;5 000 tot 10 000 inwoners;2021;6.0;109.0
4051;Rioolheffing;5 000 tot 10 000 inwoners;2022;6.0;110.0
4052;Rioolheffing;5 000 tot 10 000 inwoners;2023;6.0;113.0
4053;Rioolheffing;10 000 tot 20 000 inwoners;2017;147.0;104.0
4054;Rioolheffing;10 000 tot 20 000 inwoners;2018;138.0;104.0
4055;Rioolheffing;10 000 tot 20 000 inwoners;2019;105.0;105.0
4056;Rioolheffing;10 000 tot 20 000 inwoners;2020;107.0;106.0
4057;Rioolheffing;10 000 tot 20 000 inwoners;2021;106.0;107.0
4058;Rioolheffing;10 000 tot 20 000 inwoners;2022;103.0;111.0
4059;Rioolheffing;10 000 tot 20 000 inwoners;2023;92.0;112.0
4060;Rioolheffing;20 000 tot 50 000 inwoners;2017;590.0;98.0
4061;Rioolheffing;20 000 tot 50 000 inwoners;2018;598.0;99.0
