ID;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;TotaalOverigeToevoegingen_3;LateResponsNieuwbouw_4;TotaalInBestaandePanden_5;Transformatie_6;LateResponsTransformatie_7;Woningsplitsing_8;Woningsamenvoeging_9;OverigDoorVerbouw_10;TotaalAdministratief_11;CorrectieZorgvastgoed_12;CorrectieWooneenheden_13;VanLogiesfunctieNaarWoonfunctie_14;VanOverigeFunctieNaarWoonfunctie_15;OverigAdministratief_16;Sloop_17;TotaalOverigeOnttrekkingen_18;LateResponsSloop_19;TotaalInBestaandePanden_20;Woningsplitsing_21;Woningsamenvoeging_22;OverigDoorVerbouw_23;TotaalAdministratief_24;CorrectieZorgvastgoed_25;CorrectieWooneenheden_26;VanWoonNaarLogiesfunctie_27;VanWoonfunctieNaarOverigeFunctie_28;OverigAdministratief_29;SaldoVoorraad_30;EindstandVoorraad_31;SaldoWoningsplitsing_32;SaldoWoningsamenvoeging_33
1116;Blaricum;2017;4640.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;5.0;20.0;5.0;0.0;0.0;0.0;0.0;20.0;15.0;0.0;0.0;0.0;5.0;225.0;4865.0;0.0;0.0
1117;Blaricum;2018;4865.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;75.0;4940.0;0.0;0.0
1118;Blaricum;2019;4940.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;5075.0;0.0;0.0
1119;Blaricum;2020;5075.0;105.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5175.0;0.0;0.0
1120;Blaricum;2021;5175.0;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.0;5330.0;0.0;0.0
1121;Blaricum;2022;5330.0;60.0;20.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;15.0;10.0;0.0;0.0;0.0;5.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;35.0;40.0;5375.0;0.0;0.0
1122;Bloemendaal;2012;9440.0;45.0;40.0;;10.0;5.0;;0.0;0.0;;30.0;0.0;25.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;75.0;9515.0;0.0;0.0
1123;Bloemendaal;2013;9515.0;15.0;50.0;0.0;5.0;5.0;0.0;0.0;0.0;;45.0;35.0;0.0;0.0;0.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;50.0;9565.0;0.0;0.0
1124;Bloemendaal;2014;9565.0;45.0;25.0;0.0;15.0;10.0;0.0;5.0;0.0;;10.0;0.0;0.0;0.0;5.0;5.0;5.0;15.0;0.0;5.0;5.0;0.0;;10.0;0.0;0.0;0.0;0.0;10.0;55.0;9620.0;0.0;0.0
1125;Bloemendaal;2015;9620.0;20.0;30.0;0.0;20.0;10.0;0.0;10.0;0.0;5.0;10.0;0.0;5.0;0.0;0.0;5.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;35.0;9655.0;10.0;0.0
1126;Bloemendaal;2016;9655.0;75.0;10.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;75.0;9725.0;0.0;0.0
1127;Bloemendaal;2017;9725.0;135.0;40.0;0.0;40.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;165.0;9895.0;0.0;0.0
1128;Bloemendaal;2018;9895.0;80.0;25.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;15.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;100.0;9990.0;0.0;0.0
1129;Bloemendaal;2019;9990.0;45.0;20.0;0.0;15.0;10.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;40.0;10035.0;5.0;0.0
1130;Bloemendaal;2020;10035.0;120.0;15.0;0.0;10.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;130.0;10165.0;5.0;0.0
1131;Bloemendaal;2021;10165.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;25.0;0.0;0.0;0.0;0.0;25.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;10180.0;0.0;0.0
1132;Bloemendaal;2022;10180.0;75.0;20.0;0.0;10.0;5.0;0.0;5.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;80.0;10260.0;5.0;0.0
1133;Boarnsterhim;2012;8375.0;60.0;0.0;;0.0;0.0;;0.0;0.0;;25.0;0.0;0.0;0.0;0.0;25.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;80.0;8455.0;0.0;0.0
1134;Boarnsterhim;2013;8455.0;20.0;90.0;0.0;90.0;90.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;5.0;0.0;0.0;0.0;105.0;8560.0;0.0;0.0
1135;Boarnsterhim;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136;Boarnsterhim;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1137;Boarnsterhim;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;Boarnsterhim;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139;Boarnsterhim;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1140;Boarnsterhim;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141;Boarnsterhim;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1142;Boarnsterhim;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1143;Boarnsterhim;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1144;Bodegraven-Reeuwijk;2012;13440.0;80.0;230.0;;10.0;5.0;;5.0;0.0;;220.0;30.0;0.0;0.0;0.0;190.0;30.0;25.0;5.0;5.0;0.0;0.0;;20.0;0.0;0.0;0.0;10.0;10.0;260.0;13700.0;5.0;0.0
1145;Bodegraven-Reeuwijk;2013;13700.0;115.0;45.0;0.0;15.0;15.0;0.0;0.0;0.0;;25.0;0.0;0.0;0.0;5.0;25.0;90.0;55.0;20.0;0.0;0.0;0.0;;30.0;0.0;15.0;0.0;5.0;10.0;15.0;13715.0;0.0;0.0
1146;Bodegraven-Reeuwijk;2014;13715.0;160.0;15.0;0.0;10.0;10.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;30.0;35.0;5.0;0.0;0.0;0.0;;30.0;0.0;0.0;20.0;0.0;10.0;110.0;13825.0;0.0;0.0
1147;Bodegraven-Reeuwijk;2015;13825.0;185.0;20.0;0.0;10.0;5.0;0.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;5.0;20.0;5.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;5.0;5.0;5.0;185.0;14010.0;5.0;0.0
1148;Bodegraven-Reeuwijk;2016;14010.0;100.0;35.0;0.0;30.0;20.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;50.0;15.0;5.0;0.0;0.0;0.0;30.0;0.0;5.0;25.0;0.0;0.0;80.0;14090.0;5.0;0.0
1149;Bodegraven-Reeuwijk;2017;14090.0;175.0;30.0;0.0;20.0;5.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;5.0;5.0;15.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;170.0;14260.0;0.0;0.0
1150;Bodegraven-Reeuwijk;2018;14260.0;290.0;30.0;0.0;15.0;10.0;0.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;215.0;50.0;5.0;0.0;0.0;0.0;165.0;0.0;0.0;95.0;0.0;65.0;100.0;14360.0;5.0;0.0
1151;Bodegraven-Reeuwijk;2019;14360.0;140.0;35.0;0.0;25.0;15.0;0.0;5.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;10.0;25.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;5.0;0.0;5.0;15.0;140.0;14500.0;5.0;0.0
1152;Bodegraven-Reeuwijk;2020;14500.0;175.0;35.0;0.0;15.0;5.0;0.0;10.0;0.0;0.0;20.0;0.0;0.0;0.0;5.0;15.0;10.0;25.0;0.0;10.0;5.0;0.0;0.0;15.0;0.0;0.0;0.0;5.0;15.0;175.0;14675.0;5.0;0.0
1153;Bodegraven-Reeuwijk;2021;14675.0;170.0;25.0;0.0;20.0;0.0;0.0;0.0;0.0;15.0;5.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;14855.0;0.0;0.0
1154;Bodegraven-Reeuwijk;2022;14855.0;200.0;45.0;0.0;30.0;5.0;0.0;5.0;0.0;20.0;15.0;0.0;0.0;0.0;5.0;10.0;5.0;20.0;0.0;5.0;0.0;0.0;5.0;15.0;0.0;0.0;0.0;10.0;5.0;220.0;15075.0;5.0;0.0
1155;Boekel;2012;3670.0;85.0;70.0;;25.0;25.0;;0.0;0.0;;45.0;0.0;0.0;0.0;5.0;35.0;0.0;15.0;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;5.0;10.0;135.0;3805.0;0.0;0.0
1156;Boekel;2013;3805.0;15.0;75.0;0.0;55.0;55.0;0.0;0.0;0.0;;20.0;10.0;0.0;0.0;5.0;10.0;5.0;10.0;5.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;5.0;75.0;3880.0;0.0;0.0
1157;Boekel;2014;3880.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;10.0;3890.0;0.0;0.0
1158;Boekel;2015;3890.0;85.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;85.0;3975.0;0.0;0.0
1159;Boekel;2016;3975.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;60.0;4035.0;0.0;0.0
1160;Boekel;2017;4035.0;50.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;4080.0;5.0;0.0
1161;Boekel;2018;4080.0;90.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;4170.0;0.0;0.0
1162;Boekel;2019;4170.0;75.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;4250.0;0.0;0.0
1163;Boekel;2020;4250.0;150.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;4395.0;0.0;0.0
1164;Boekel;2021;4395.0;80.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;75.0;4475.0;0.0;0.0
1165;Boekel;2022;4475.0;55.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;45.0;4520.0;0.0;0.0
1166;Ten Boer;2012;2960.0;5.0;0.0;;0.0;0.0;;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2965.0;0.0;0.0
1167;Ten Boer;2013;2965.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;65.0;65.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;55.0;3015.0;0.0;0.0
1168;Ten Boer;2014;3015.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;15.0;3035.0;0.0;0.0
1169;Ten Boer;2015;3035.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;-15.0;3015.0;0.0;0.0
1170;Ten Boer;2016;3015.0;25.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;3045.0;0.0;0.0
1171;Ten Boer;2017;3045.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3050.0;0.0;0.0
1172;Ten Boer;2018;3050.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3050.0;0.0;0.0
1173;Ten Boer;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1174;Ten Boer;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1175;Ten Boer;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1176;Ten Boer;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1177;Borger-Odoorn;2012;11645.0;15.0;15.0;;0.0;0.0;;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;10.0;55.0;5.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;-25.0;11620.0;0.0;0.0
1178;Borger-Odoorn;2013;11620.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;110.0;80.0;0.0;0.0;0.0;25.0;30.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;90.0;11710.0;0.0;0.0
1179;Borger-Odoorn;2014;11710.0;40.0;25.0;0.0;10.0;5.0;0.0;5.0;0.0;;15.0;0.0;0.0;0.0;0.0;10.0;35.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;25.0;11735.0;5.0;0.0
1180;Borger-Odoorn;2015;11735.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;60.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;-20.0;11715.0;0.0;0.0
1181;Borger-Odoorn;2016;11715.0;0.0;20.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;10.0;160.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;-140.0;11570.0;0.0;0.0
1182;Borger-Odoorn;2017;11570.0;35.0;65.0;0.0;45.0;0.0;0.0;0.0;0.0;45.0;20.0;0.0;0.0;0.0;0.0;20.0;35.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;35.0;11610.0;0.0;0.0
1183;Borger-Odoorn;2018;11610.0;45.0;40.0;0.0;15.0;5.0;0.0;0.0;0.0;10.0;25.0;0.0;0.0;0.0;0.0;25.0;25.0;30.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;0.0;0.0;0.0;20.0;35.0;11645.0;0.0;0.0
1184;Borger-Odoorn;2019;11645.0;65.0;30.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;5.0;20.0;55.0;310.0;5.0;0.0;0.0;0.0;0.0;305.0;0.0;0.0;295.0;0.0;5.0;-270.0;11375.0;0.0;0.0
1185;Borger-Odoorn;2020;11375.0;45.0;75.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;45.0;20.0;0.0;0.0;0.0;20.0;15.0;260.0;5.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;250.0;0.0;5.0;-150.0;11225.0;0.0;0.0
1186;Borger-Odoorn;2021;11225.0;50.0;20.0;0.0;15.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;50.0;11275.0;0.0;0.0
1187;Borger-Odoorn;2022;11275.0;80.0;110.0;5.0;15.0;10.0;0.0;0.0;0.0;5.0;90.0;55.0;0.0;0.0;20.0;15.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;155.0;11430.0;0.0;0.0
1188;Borne;2012;8950.0;90.0;0.0;;0.0;0.0;;0.0;0.0;;175.0;0.0;0.0;0.0;0.0;175.0;25.0;115.0;15.0;0.0;0.0;0.0;;100.0;0.0;0.0;0.0;0.0;100.0;125.0;9080.0;0.0;0.0
1189;Borne;2013;9080.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;50.0;0.0;0.0;0.0;5.0;45.0;0.0;25.0;5.0;0.0;0.0;0.0;;20.0;0.0;0.0;0.0;0.0;15.0;75.0;9155.0;0.0;0.0
1190;Borne;2014;9155.0;70.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;;10.0;5.0;0.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;5.0;0.0;75.0;9230.0;0.0;0.0
1191;Borne;2015;9230.0;95.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;85.0;9315.0;0.0;0.0
1192;Borne;2016;9315.0;200.0;25.0;0.0;25.0;20.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;9535.0;5.0;0.0
1193;Borne;2017;9535.0;195.0;20.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;210.0;9750.0;0.0;0.0
1194;Borne;2018;9750.0;65.0;10.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;9815.0;0.0;0.0
1195;Borne;2019;9815.0;130.0;10.0;0.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;9955.0;5.0;0.0
1196;Borne;2020;9955.0;130.0;20.0;0.0;20.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;10105.0;0.0;0.0
1197;Borne;2021;10105.0;180.0;10.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;185.0;10290.0;0.0;0.0
1198;Borne;2022;10290.0;25.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;10305.0;0.0;0.0
1199;Borsele;2012;9545.0;125.0;25.0;;5.0;5.0;;0.0;0.0;;20.0;5.0;0.0;0.0;5.0;10.0;30.0;25.0;20.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;100.0;9640.0;0.0;0.0
1200;Borsele;2013;9640.0;40.0;85.0;0.0;70.0;70.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;10.0;0.0;45.0;35.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;10.0;80.0;9720.0;0.0;0.0
1201;Borsele;2014;9720.0;20.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;15.0;80.0;5.0;5.0;0.0;0.0;;70.0;65.0;0.0;0.0;0.0;5.0;-60.0;9655.0;0.0;0.0
1202;Borsele;2015;9655.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;65.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;30.0;9685.0;0.0;0.0
1203;Borsele;2016;9685.0;75.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;30.0;25.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;50.0;9735.0;0.0;0.0
1204;Borsele;2017;9735.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;15.0;20.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;45.0;9780.0;0.0;0.0
1205;Borsele;2018;9780.0;20.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;20.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;9785.0;0.0;0.0
1206;Borsele;2019;9785.0;40.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;9820.0;0.0;0.0
1207;Borsele;2020;9820.0;75.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;35.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;9850.0;0.0;0.0
1208;Borsele;2021;9850.0;80.0;15.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;45.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;9895.0;0.0;0.0
1209;Borsele;2022;9895.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;120.0;10015.0;0.0;0.0
1210;Boskoop;2012;6170.0;110.0;20.0;;0.0;0.0;;0.0;0.0;;20.0;0.0;0.0;0.0;0.0;20.0;5.0;20.0;0.0;0.0;0.0;0.0;;20.0;0.0;0.0;0.0;0.0;15.0;110.0;6275.0;0.0;0.0
1211;Boskoop;2013;6275.0;50.0;0.0;0.0;-5.0;0.0;0.0;5.0;5.0;;35.0;0.0;0.0;0.0;0.0;35.0;5.0;35.0;0.0;5.0;0.0;5.0;;30.0;0.0;0.0;0.0;0.0;30.0;50.0;6330.0;5.0;0.0
1212;Boskoop;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1213;Boskoop;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;Boskoop;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;Boskoop;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;Boskoop;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;Boskoop;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;Boskoop;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;Boskoop;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;Boskoop;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;Boxmeer;2012;11440.0;50.0;55.0;;5.0;5.0;;0.0;0.0;;50.0;0.0;0.0;0.0;5.0;45.0;5.0;10.0;5.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;5.0;85.0;11530.0;0.0;0.0
1222;Boxmeer;2013;11530.0;265.0;25.0;0.0;15.0;5.0;0.0;10.0;0.0;;10.0;0.0;0.0;0.0;5.0;5.0;25.0;20.0;0.0;0.0;0.0;0.0;;20.0;0.0;0.0;0.0;15.0;0.0;245.0;11775.0;10.0;0.0
1223;Boxmeer;2014;11775.0;60.0;55.0;0.0;15.0;5.0;0.0;10.0;0.0;;40.0;0.0;0.0;0.0;15.0;25.0;55.0;50.0;5.0;5.0;5.0;0.0;;40.0;0.0;0.0;0.0;25.0;15.0;10.0;11785.0;5.0;0.0
