ID;Klimaatsectoren;EmissiesNaarLucht;Perioden;EmissieBroeikasgassen_1
6487;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2002;0.6
6488;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2003;0.5
6489;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2004;0.5
6490;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2005;0.6
6491;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2006;0.6
6492;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2007;0.7
6493;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2008;0.7
6494;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2009;0.7
6495;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2010;0.9
6496;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2011;0.9
6497;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2012;0.8
6498;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2013;0.9
6499;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2014;0.7
6500;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2015;0.8
6501;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2016;0.7
6502;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2017;0.7
6503;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2018;0.7
6504;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2019;0.6
6505;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2020;0.4
6506;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2021;0.5
6507;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2022;0.5
6508;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2023;0.6
6509;"Binnenvaart; vrachtververvoer";Totaal broeikasgassen;2024;
6510;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1990;0.5
6511;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1991 ;0.5
6512;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1992;0.5
6513;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1993 ;0.5
6514;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1994 ;0.5
6515;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1995;0.5
6516;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1996 ;0.5
6517;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1997 ;0.5
6518;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1998 ;0.4
6519;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);1999 ;0.5
6520;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2000;0.5
6521;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2001;0.5
6522;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2002;0.6
6523;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2003;0.5
6524;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2004;0.5
6525;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2005;0.6
6526;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2006;0.6
6527;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2007;0.7
6528;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2008;0.7
6529;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2009;0.7
6530;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2010;0.9
6531;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2011;0.9
6532;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2012;0.8
6533;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2013;0.8
6534;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2014;0.7
6535;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2015;0.8
6536;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2016;0.7
6537;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2017;0.7
6538;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2018;0.7
6539;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2019;0.6
6540;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2020;0.4
6541;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2021;0.5
6542;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2022;0.5
6543;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2023;0.6
6544;"Binnenvaart; vrachtververvoer";Kooldioxide (CO2);2024;
6545;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1990;0.0
6546;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1991 ;0.0
6547;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1992;0.0
6548;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1993 ;0.0
6549;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1994 ;0.0
6550;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1995;0.0
6551;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1996 ;0.0
6552;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1997 ;0.0
6553;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1998 ;0.0
6554;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);1999 ;0.0
6555;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2000;0.0
6556;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2001;0.0
6557;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2002;0.0
6558;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2003;0.0
6559;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2004;0.0
6560;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2005;0.0
6561;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2006;0.0
6562;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2007;0.0
6563;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2008;0.0
6564;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2009;0.0
6565;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2010;0.0
6566;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2011;0.0
6567;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2012;0.0
6568;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2013;0.0
6569;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2014;0.0
6570;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2015;0.0
6571;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2016;0.0
6572;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2017;0.0
6573;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2018;0.0
6574;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2019;0.0
6575;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2020;0.0
6576;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2021;0.0
6577;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2022;0.0
6578;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2023;0.0
6579;"Binnenvaart; vrachtververvoer";Distikstofoxide (N20);2024;
6580;"Binnenvaart; vrachtververvoer";Methaan (CH4);1990;0.0
6581;"Binnenvaart; vrachtververvoer";Methaan (CH4);1991 ;0.0
6582;"Binnenvaart; vrachtververvoer";Methaan (CH4);1992;0.0
6583;"Binnenvaart; vrachtververvoer";Methaan (CH4);1993 ;0.0
6584;"Binnenvaart; vrachtververvoer";Methaan (CH4);1994 ;0.0
6585;"Binnenvaart; vrachtververvoer";Methaan (CH4);1995;0.0
6586;"Binnenvaart; vrachtververvoer";Methaan (CH4);1996 ;0.0
6587;"Binnenvaart; vrachtververvoer";Methaan (CH4);1997 ;0.0
6588;"Binnenvaart; vrachtververvoer";Methaan (CH4);1998 ;0.0
6589;"Binnenvaart; vrachtververvoer";Methaan (CH4);1999 ;0.0
6590;"Binnenvaart; vrachtververvoer";Methaan (CH4);2000;0.0
6591;"Binnenvaart; vrachtververvoer";Methaan (CH4);2001;0.0
6592;"Binnenvaart; vrachtververvoer";Methaan (CH4);2002;0.0
6593;"Binnenvaart; vrachtververvoer";Methaan (CH4);2003;0.0
6594;"Binnenvaart; vrachtververvoer";Methaan (CH4);2004;0.0
6595;"Binnenvaart; vrachtververvoer";Methaan (CH4);2005;0.0
6596;"Binnenvaart; vrachtververvoer";Methaan (CH4);2006;0.0
6597;"Binnenvaart; vrachtververvoer";Methaan (CH4);2007;0.0
6598;"Binnenvaart; vrachtververvoer";Methaan (CH4);2008;0.0
6599;"Binnenvaart; vrachtververvoer";Methaan (CH4);2009;0.0
6600;"Binnenvaart; vrachtververvoer";Methaan (CH4);2010;0.0
6601;"Binnenvaart; vrachtververvoer";Methaan (CH4);2011;0.0
6602;"Binnenvaart; vrachtververvoer";Methaan (CH4);2012;0.0
6603;"Binnenvaart; vrachtververvoer";Methaan (CH4);2013;0.0
6604;"Binnenvaart; vrachtververvoer";Methaan (CH4);2014;0.0
6605;"Binnenvaart; vrachtververvoer";Methaan (CH4);2015;0.0
6606;"Binnenvaart; vrachtververvoer";Methaan (CH4);2016;0.0
6607;"Binnenvaart; vrachtververvoer";Methaan (CH4);2017;0.0
6608;"Binnenvaart; vrachtververvoer";Methaan (CH4);2018;0.0
6609;"Binnenvaart; vrachtververvoer";Methaan (CH4);2019;0.0
6610;"Binnenvaart; vrachtververvoer";Methaan (CH4);2020;0.0
6611;"Binnenvaart; vrachtververvoer";Methaan (CH4);2021;0.0
6612;"Binnenvaart; vrachtververvoer";Methaan (CH4);2022;0.0
6613;"Binnenvaart; vrachtververvoer";Methaan (CH4);2023;0.0
6614;"Binnenvaart; vrachtververvoer";Methaan (CH4);2024;
6615;"Binnenvaart; vrachtververvoer";F-gassen;1990;0.0
6616;"Binnenvaart; vrachtververvoer";F-gassen;1991 ;0.0
6617;"Binnenvaart; vrachtververvoer";F-gassen;1992;0.0
6618;"Binnenvaart; vrachtververvoer";F-gassen;1993 ;0.0
6619;"Binnenvaart; vrachtververvoer";F-gassen;1994 ;0.0
6620;"Binnenvaart; vrachtververvoer";F-gassen;1995;0.0
6621;"Binnenvaart; vrachtververvoer";F-gassen;1996 ;0.0
6622;"Binnenvaart; vrachtververvoer";F-gassen;1997 ;0.0
6623;"Binnenvaart; vrachtververvoer";F-gassen;1998 ;0.0
6624;"Binnenvaart; vrachtververvoer";F-gassen;1999 ;0.0
6625;"Binnenvaart; vrachtververvoer";F-gassen;2000;0.0
6626;"Binnenvaart; vrachtververvoer";F-gassen;2001;0.0
6627;"Binnenvaart; vrachtververvoer";F-gassen;2002;0.0
6628;"Binnenvaart; vrachtververvoer";F-gassen;2003;0.0
6629;"Binnenvaart; vrachtververvoer";F-gassen;2004;0.0
6630;"Binnenvaart; vrachtververvoer";F-gassen;2005;0.0
6631;"Binnenvaart; vrachtververvoer";F-gassen;2006;0.0
6632;"Binnenvaart; vrachtververvoer";F-gassen;2007;0.0
6633;"Binnenvaart; vrachtververvoer";F-gassen;2008;0.0
6634;"Binnenvaart; vrachtververvoer";F-gassen;2009;0.0
6635;"Binnenvaart; vrachtververvoer";F-gassen;2010;0.0
6636;"Binnenvaart; vrachtververvoer";F-gassen;2011;0.0
6637;"Binnenvaart; vrachtververvoer";F-gassen;2012;0.0
6638;"Binnenvaart; vrachtververvoer";F-gassen;2013;0.0
6639;"Binnenvaart; vrachtververvoer";F-gassen;2014;0.0
6640;"Binnenvaart; vrachtververvoer";F-gassen;2015;0.0
6641;"Binnenvaart; vrachtververvoer";F-gassen;2016;0.0
6642;"Binnenvaart; vrachtververvoer";F-gassen;2017;0.0
6643;"Binnenvaart; vrachtververvoer";F-gassen;2018;0.0
6644;"Binnenvaart; vrachtververvoer";F-gassen;2019;0.0
6645;"Binnenvaart; vrachtververvoer";F-gassen;2020;0.0
6646;"Binnenvaart; vrachtververvoer";F-gassen;2021;0.0
6647;"Binnenvaart; vrachtververvoer";F-gassen;2022;0.0
6648;"Binnenvaart; vrachtververvoer";F-gassen;2023;0.0
6649;"Binnenvaart; vrachtververvoer";F-gassen;2024;
6650;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1990;0.1
6651;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1991 ;0.1
6652;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1992;0.2
6653;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1993 ;0.2
6654;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1994 ;0.2
6655;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1995;0.2
6656;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1996 ;0.2
6657;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1997 ;0.2
6658;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1998 ;0.2
6659;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;1999 ;0.2
6660;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2000;0.2
6661;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2001;0.2
6662;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2002;0.2
6663;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2003;0.2
6664;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2004;0.2
6665;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2005;0.2
6666;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2006;0.2
6667;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2007;0.2
6668;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2008;0.2
6669;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2009;0.2
6670;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2010;0.2
6671;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2011;0.2
6672;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2012;0.2
6673;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2013;0.2
6674;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2014;0.2
6675;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2015;0.2
6676;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2016;0.2
6677;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2017;0.2
6678;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2018;0.2
6679;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2019;0.2
6680;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2020;0.2
6681;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2021;0.2
6682;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2022;0.2
6683;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2023;0.2
6684;"Binnenvaart; recreatievervoer";Totaal broeikasgassen;2024;
6685;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1990;0.1
6686;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1991 ;0.1
6687;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1992;0.2
6688;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1993 ;0.2
6689;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1994 ;0.2
6690;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1995;0.2
6691;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1996 ;0.2
6692;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1997 ;0.2
6693;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1998 ;0.2
6694;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);1999 ;0.2
6695;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2000;0.2
6696;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2001;0.2
6697;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2002;0.2
6698;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2003;0.2
6699;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2004;0.2
6700;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2005;0.2
6701;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2006;0.2
6702;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2007;0.2
6703;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2008;0.2
6704;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2009;0.2
6705;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2010;0.2
6706;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2011;0.2
6707;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2012;0.2
6708;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2013;0.2
6709;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2014;0.2
6710;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2015;0.2
6711;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2016;0.2
6712;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2017;0.2
6713;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2018;0.2
6714;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2019;0.2
6715;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2020;0.2
6716;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2021;0.2
6717;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2022;0.2
6718;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2023;0.2
6719;"Binnenvaart; recreatievervoer";Kooldioxide (CO2);2024;
6720;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1990;0.0
6721;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1991 ;0.0
6722;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1992;0.0
6723;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1993 ;0.0
6724;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1994 ;0.0
6725;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1995;0.0
6726;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1996 ;0.0
6727;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1997 ;0.0
6728;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1998 ;0.0
6729;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);1999 ;0.0
6730;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2000;0.0
6731;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2001;0.0
6732;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2002;0.0
6733;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2003;0.0
6734;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2004;0.0
6735;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2005;0.0
6736;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2006;0.0
6737;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2007;0.0
6738;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2008;0.0
6739;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2009;0.0
6740;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2010;0.0
6741;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2011;0.0
6742;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2012;0.0
6743;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2013;0.0
6744;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2014;0.0
6745;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2015;0.0
6746;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2016;0.0
6747;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2017;0.0
6748;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2018;0.0
6749;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2019;0.0
6750;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2020;0.0
6751;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2021;0.0
6752;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2022;0.0
6753;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2023;0.0
6754;"Binnenvaart; recreatievervoer";Distikstofoxide (N20);2024;
6755;"Binnenvaart; recreatievervoer";Methaan (CH4);1990;0.0
6756;"Binnenvaart; recreatievervoer";Methaan (CH4);1991 ;0.0
6757;"Binnenvaart; recreatievervoer";Methaan (CH4);1992;0.0
6758;"Binnenvaart; recreatievervoer";Methaan (CH4);1993 ;0.0
6759;"Binnenvaart; recreatievervoer";Methaan (CH4);1994 ;0.0
6760;"Binnenvaart; recreatievervoer";Methaan (CH4);1995;0.0
6761;"Binnenvaart; recreatievervoer";Methaan (CH4);1996 ;0.0
6762;"Binnenvaart; recreatievervoer";Methaan (CH4);1997 ;0.0
6763;"Binnenvaart; recreatievervoer";Methaan (CH4);1998 ;0.0
6764;"Binnenvaart; recreatievervoer";Methaan (CH4);1999 ;0.0
6765;"Binnenvaart; recreatievervoer";Methaan (CH4);2000;0.0
6766;"Binnenvaart; recreatievervoer";Methaan (CH4);2001;0.0
6767;"Binnenvaart; recreatievervoer";Methaan (CH4);2002;0.0
6768;"Binnenvaart; recreatievervoer";Methaan (CH4);2003;0.0
6769;"Binnenvaart; recreatievervoer";Methaan (CH4);2004;0.0
6770;"Binnenvaart; recreatievervoer";Methaan (CH4);2005;0.0
6771;"Binnenvaart; recreatievervoer";Methaan (CH4);2006;0.0
6772;"Binnenvaart; recreatievervoer";Methaan (CH4);2007;0.0
6773;"Binnenvaart; recreatievervoer";Methaan (CH4);2008;0.0
6774;"Binnenvaart; recreatievervoer";Methaan (CH4);2009;0.0
6775;"Binnenvaart; recreatievervoer";Methaan (CH4);2010;0.0
6776;"Binnenvaart; recreatievervoer";Methaan (CH4);2011;0.0
6777;"Binnenvaart; recreatievervoer";Methaan (CH4);2012;0.0
6778;"Binnenvaart; recreatievervoer";Methaan (CH4);2013;0.0
6779;"Binnenvaart; recreatievervoer";Methaan (CH4);2014;0.0
6780;"Binnenvaart; recreatievervoer";Methaan (CH4);2015;0.0
6781;"Binnenvaart; recreatievervoer";Methaan (CH4);2016;0.0
6782;"Binnenvaart; recreatievervoer";Methaan (CH4);2017;0.0
6783;"Binnenvaart; recreatievervoer";Methaan (CH4);2018;0.0
6784;"Binnenvaart; recreatievervoer";Methaan (CH4);2019;0.0
6785;"Binnenvaart; recreatievervoer";Methaan (CH4);2020;0.0
6786;"Binnenvaart; recreatievervoer";Methaan (CH4);2021;0.0
6787;"Binnenvaart; recreatievervoer";Methaan (CH4);2022;0.0
6788;"Binnenvaart; recreatievervoer";Methaan (CH4);2023;0.0
6789;"Binnenvaart; recreatievervoer";Methaan (CH4);2024;
6790;"Binnenvaart; recreatievervoer";F-gassen;1990;0.0
6791;"Binnenvaart; recreatievervoer";F-gassen;1991 ;0.0
6792;"Binnenvaart; recreatievervoer";F-gassen;1992;0.0
6793;"Binnenvaart; recreatievervoer";F-gassen;1993 ;0.0
6794;"Binnenvaart; recreatievervoer";F-gassen;1994 ;0.0
6795;"Binnenvaart; recreatievervoer";F-gassen;1995;0.0
6796;"Binnenvaart; recreatievervoer";F-gassen;1996 ;0.0
6797;"Binnenvaart; recreatievervoer";F-gassen;1997 ;0.0
6798;"Binnenvaart; recreatievervoer";F-gassen;1998 ;0.0
6799;"Binnenvaart; recreatievervoer";F-gassen;1999 ;0.0
6800;"Binnenvaart; recreatievervoer";F-gassen;2000;0.0
6801;"Binnenvaart; recreatievervoer";F-gassen;2001;0.0
6802;"Binnenvaart; recreatievervoer";F-gassen;2002;0.0
6803;"Binnenvaart; recreatievervoer";F-gassen;2003;0.0
6804;"Binnenvaart; recreatievervoer";F-gassen;2004;0.0
6805;"Binnenvaart; recreatievervoer";F-gassen;2005;0.0
6806;"Binnenvaart; recreatievervoer";F-gassen;2006;0.0
6807;"Binnenvaart; recreatievervoer";F-gassen;2007;0.0
6808;"Binnenvaart; recreatievervoer";F-gassen;2008;0.0
6809;"Binnenvaart; recreatievervoer";F-gassen;2009;0.0
6810;"Binnenvaart; recreatievervoer";F-gassen;2010;0.0
6811;"Binnenvaart; recreatievervoer";F-gassen;2011;0.0
6812;"Binnenvaart; recreatievervoer";F-gassen;2012;0.0
6813;"Binnenvaart; recreatievervoer";F-gassen;2013;0.0
6814;"Binnenvaart; recreatievervoer";F-gassen;2014;0.0
6815;"Binnenvaart; recreatievervoer";F-gassen;2015;0.0
6816;"Binnenvaart; recreatievervoer";F-gassen;2016;0.0
6817;"Binnenvaart; recreatievervoer";F-gassen;2017;0.0
6818;"Binnenvaart; recreatievervoer";F-gassen;2018;0.0
6819;"Binnenvaart; recreatievervoer";F-gassen;2019;0.0
6820;"Binnenvaart; recreatievervoer";F-gassen;2020;0.0
6821;"Binnenvaart; recreatievervoer";F-gassen;2021;0.0
6822;"Binnenvaart; recreatievervoer";F-gassen;2022;0.0
6823;"Binnenvaart; recreatievervoer";F-gassen;2023;0.0
6824;"Binnenvaart; recreatievervoer";F-gassen;2024;
6825;Luchtvaart;Totaal broeikasgassen;1990;0.1
6826;Luchtvaart;Totaal broeikasgassen;1991 ;0.1
6827;Luchtvaart;Totaal broeikasgassen;1992;0.1
6828;Luchtvaart;Totaal broeikasgassen;1993 ;0.1
6829;Luchtvaart;Totaal broeikasgassen;1994 ;0.1
6830;Luchtvaart;Totaal broeikasgassen;1995;0.1
6831;Luchtvaart;Totaal broeikasgassen;1996 ;0.1
6832;Luchtvaart;Totaal broeikasgassen;1997 ;0.1
6833;Luchtvaart;Totaal broeikasgassen;1998 ;0.1
6834;Luchtvaart;Totaal broeikasgassen;1999 ;0.1
6835;Luchtvaart;Totaal broeikasgassen;2000;0.1
6836;Luchtvaart;Totaal broeikasgassen;2001;0.1
6837;Luchtvaart;Totaal broeikasgassen;2002;0.0
6838;Luchtvaart;Totaal broeikasgassen;2003;0.1
6839;Luchtvaart;Totaal broeikasgassen;2004;0.0
6840;Luchtvaart;Totaal broeikasgassen;2005;0.0
6841;Luchtvaart;Totaal broeikasgassen;2006;0.0
6842;Luchtvaart;Totaal broeikasgassen;2007;0.0
6843;Luchtvaart;Totaal broeikasgassen;2008;0.0
6844;Luchtvaart;Totaal broeikasgassen;2009;0.0
6845;Luchtvaart;Totaal broeikasgassen;2010;0.0
6846;Luchtvaart;Totaal broeikasgassen;2011;0.0
6847;Luchtvaart;Totaal broeikasgassen;2012;0.0
6848;Luchtvaart;Totaal broeikasgassen;2013;0.0
6849;Luchtvaart;Totaal broeikasgassen;2014;0.0
6850;Luchtvaart;Totaal broeikasgassen;2015;0.0
6851;Luchtvaart;Totaal broeikasgassen;2016;0.0
6852;Luchtvaart;Totaal broeikasgassen;2017;0.0
6853;Luchtvaart;Totaal broeikasgassen;2018;0.0
6854;Luchtvaart;Totaal broeikasgassen;2019;0.0
6855;Luchtvaart;Totaal broeikasgassen;2020;0.0
6856;Luchtvaart;Totaal broeikasgassen;2021;0.0
6857;Luchtvaart;Totaal broeikasgassen;2022;0.0
6858;Luchtvaart;Totaal broeikasgassen;2023;0.0
6859;Luchtvaart;Totaal broeikasgassen;2024;
6860;Luchtvaart;Kooldioxide (CO2);1990;0.1
6861;Luchtvaart;Kooldioxide (CO2);1991 ;0.1
