ID;Afvalsoort;RegioS;Perioden;HuishoudelijkRestafvalKgPerInwoner_1;HuishoudelijkRestafvalTonnages_2
3823;Ferro-metalen;Delft;2023;0.0;0.0
3824;Ferro-metalen;Deurne;2023;;
3825;Ferro-metalen;Deventer;2023;;
3826;Ferro-metalen;Diemen;2023;;
3827;Ferro-metalen;Dijk en Waard;2023;0.8;75.0
3828;Ferro-metalen;Dinkelland;2023;;
3829;Ferro-metalen;Doesburg;2023;;
3830;Ferro-metalen;Doetinchem;2023;;
3831;Ferro-metalen;Dongen;2023;;
3832;Ferro-metalen;Dordrecht;2023;;
3833;Ferro-metalen;Drechterland;2023;;
3834;Ferro-metalen;Drimmelen;2023;;
3835;Ferro-metalen;Dronten;2023;;
3836;Ferro-metalen;Druten;2023;;
3837;Ferro-metalen;Duiven;2023;;
3838;Ferro-metalen;Echt-Susteren;2023;;
3839;Ferro-metalen;Edam-Volendam;2023;;
3840;Ferro-metalen;Ede;2023;;
3841;Ferro-metalen;Eemnes;2023;;
3842;Ferro-metalen;Eemsdelta;2023;2.5;112.6
3843;Ferro-metalen;Eersel;2023;;
3844;Ferro-metalen;Eijsden-Margraten;2023;;
3845;Ferro-metalen;Eindhoven;2023;;
3846;Ferro-metalen;Elburg;2023;2.9;70.8
3847;Ferro-metalen;Emmen;2023;;
3848;Ferro-metalen;Enkhuizen;2023;;
3849;Ferro-metalen;Enschede;2023;;
3850;Ferro-metalen;Epe;2023;;
3851;Ferro-metalen;Ermelo;2023;2.2;60.6
3852;Ferro-metalen;Etten-Leur;2023;;
3853;Ferro-metalen;De Fryske Marren;2023;2.3;120.5
3854;Ferro-metalen;Geertruidenberg;2023;;
3855;Ferro-metalen;Geldrop-Mierlo;2023;;
3856;Ferro-metalen;Gemert-Bakel;2023;;
3857;Ferro-metalen;Gennep;2023;;
3858;Ferro-metalen;Gilze en Rijen;2023;;
3859;Ferro-metalen;Goeree-Overflakkee;2023;;
3860;Ferro-metalen;Goes;2023;;
3861;Ferro-metalen;Goirle;2023;;
3862;Ferro-metalen;Gooise Meren;2023;;
3863;Ferro-metalen;Gorinchem;2023;0.0;0.0
3864;Ferro-metalen;Gouda;2023;;
3865;Ferro-metalen;'s-Gravenhage (gemeente);2023;0.0;0.0
3866;Ferro-metalen;Groningen (gemeente);2023;8.9;2124.0
3867;Ferro-metalen;Gulpen-Wittem;2023;;
3868;Ferro-metalen;Haaksbergen;2023;;
3869;Ferro-metalen;Haarlem;2023;0.3;54.2
3870;Ferro-metalen;Haarlemmermeer;2023;;
3871;Ferro-metalen;Halderberge;2023;;
3872;Ferro-metalen;Hardenberg;2023;;
3873;Ferro-metalen;Harderwijk;2023;2.2;109.1
3874;Ferro-metalen;Hardinxveld-Giessendam;2023;0.0;0.0
3875;Ferro-metalen;Harlingen;2023;3.0;48.5
3876;Ferro-metalen;Hattem;2023;;
3877;Ferro-metalen;Heemskerk;2023;1.3;51.7
3878;Ferro-metalen;Heemstede;2023;;
3879;Ferro-metalen;Heerde;2023;;
3880;Ferro-metalen;Heerenveen;2023;1.8;94.5
3881;Ferro-metalen;Heerlen;2023;;
3882;Ferro-metalen;Heeze-Leende;2023;;
3883;Ferro-metalen;Heiloo;2023;;
3884;Ferro-metalen;Den Helder;2023;;
3885;Ferro-metalen;Hellendoorn;2023;;
3886;Ferro-metalen;Helmond;2023;;
3887;Ferro-metalen;Hendrik-Ido-Ambacht;2023;;
3888;Ferro-metalen;Hengelo (O.);2023;;
3889;Ferro-metalen;'s-Hertogenbosch;2023;;
3890;Ferro-metalen;Heumen;2023;;
3891;Ferro-metalen;Heusden;2023;;
3892;Ferro-metalen;Hillegom;2023;;
3893;Ferro-metalen;Hilvarenbeek;2023;;
3894;Ferro-metalen;Hilversum;2023;;
3895;Ferro-metalen;Hoeksche Waard;2023;;
3896;Ferro-metalen;Hof van Twente;2023;;
3897;Ferro-metalen;Het Hogeland;2023;1.9;90.9
3898;Ferro-metalen;Hollands Kroon;2023;;
3899;Ferro-metalen;Hoogeveen;2023;;
3900;Ferro-metalen;Hoorn;2023;;
3901;Ferro-metalen;Horst aan de Maas;2023;;
3902;Ferro-metalen;Houten;2023;0.5;23.5
3903;Ferro-metalen;Huizen;2023;;
3904;Ferro-metalen;Hulst;2023;;
3905;Ferro-metalen;IJsselstein;2023;;
3906;Ferro-metalen;Kaag en Braassem;2023;;
3907;Ferro-metalen;Kampen;2023;;
3908;Ferro-metalen;Kapelle;2023;;
3909;Ferro-metalen;Katwijk;2023;;
3910;Ferro-metalen;Kerkrade;2023;;
3911;Ferro-metalen;Koggenland;2023;0.0;0.0
3912;Ferro-metalen;Krimpen aan den IJssel;2023;;
3913;Ferro-metalen;Krimpenerwaard;2023;;
3914;Ferro-metalen;Laarbeek;2023;;
3915;Ferro-metalen;Land van Cuijk;2023;;
3916;Ferro-metalen;Landgraaf;2023;;
3917;Ferro-metalen;Landsmeer;2023;5.8;67.7
3918;Ferro-metalen;Lansingerland;2023;;
3919;Ferro-metalen;Laren (NH.);2023;;
3920;Ferro-metalen;Leeuwarden;2023;2.4;299.9
3921;Ferro-metalen;Leiden;2023;0.0;0.0
3922;Ferro-metalen;Leiderdorp;2023;0.0;0.0
3923;Ferro-metalen;Leidschendam-Voorburg;2023;0.0;0.0
3924;Ferro-metalen;Lelystad;2023;;
3925;Ferro-metalen;Leudal;2023;;
3926;Ferro-metalen;Leusden;2023;;
3927;Ferro-metalen;Lingewaard;2023;;
3928;Ferro-metalen;Lisse;2023;;
3929;Ferro-metalen;Lochem;2023;;
3930;Ferro-metalen;Loon op Zand;2023;;
3931;Ferro-metalen;Lopik;2023;;
3932;Ferro-metalen;Losser;2023;;
3933;Ferro-metalen;Maasdriel;2023;;
3934;Ferro-metalen;Maasgouw;2023;;
3935;Ferro-metalen;Maashorst;2023;;
3936;Ferro-metalen;Maassluis;2023;;
3937;Ferro-metalen;Maastricht;2023;;
3938;Ferro-metalen;Medemblik;2023;0.0;0.0
3939;Ferro-metalen;Meerssen;2023;;
3940;Ferro-metalen;Meierijstad;2023;;
3941;Ferro-metalen;Meppel;2023;;
3942;Ferro-metalen;Middelburg (Z.);2023;;
3943;Ferro-metalen;Midden-Delfland;2023;;
3944;Ferro-metalen;Midden-Drenthe;2023;;
3945;Ferro-metalen;Midden-Groningen;2023;;
3946;Ferro-metalen;Moerdijk;2023;;
3947;Ferro-metalen;Molenlanden;2023;0.0;0.0
3948;Ferro-metalen;Montferland;2023;;
3949;Ferro-metalen;Montfoort;2023;;
3950;Ferro-metalen;Mook en Middelaar;2023;;
3951;Ferro-metalen;Neder-Betuwe;2023;;
3952;Ferro-metalen;Nederweert;2023;;
3953;Ferro-metalen;Nieuwegein;2023;0.0;0.0
3954;Ferro-metalen;Nieuwkoop;2023;;
3955;Ferro-metalen;Nijkerk;2023;;
3956;Ferro-metalen;Nijmegen;2023;0.2;40.8
3957;Ferro-metalen;Nissewaard;2023;;
3958;Ferro-metalen;Noardeast-Fryslân;2023;2.9;134.0
3959;Ferro-metalen;Noord-Beveland;2023;0.0;0.0
3960;Ferro-metalen;Noordenveld;2023;;
3961;Ferro-metalen;Noordoostpolder;2023;;
3962;Ferro-metalen;Noordwijk;2023;;
3963;Ferro-metalen;Nuenen, Gerwen en Nederwetten;2023;;
3964;Ferro-metalen;Nunspeet;2023;2.9;83.0
3965;Ferro-metalen;Oegstgeest;2023;0.0;0.0
3966;Ferro-metalen;Oirschot;2023;;
3967;Ferro-metalen;Oisterwijk;2023;;
3968;Ferro-metalen;Oldambt;2023;;
3969;Ferro-metalen;Oldebroek;2023;2.1;52.0
3970;Ferro-metalen;Oldenzaal;2023;;
3971;Ferro-metalen;Olst-Wijhe;2023;;
3972;Ferro-metalen;Ommen;2023;;
3973;Ferro-metalen;Oost Gelre;2023;;
3974;Ferro-metalen;Oosterhout;2023;;
3975;Ferro-metalen;Ooststellingwerf;2023;2.0;50.6
3976;Ferro-metalen;Oostzaan;2023;;
3977;Ferro-metalen;Opmeer;2023;;
3978;Ferro-metalen;Opsterland;2023;2.2;66.7
3979;Ferro-metalen;Oss;2023;;
3980;Ferro-metalen;Oude IJsselstreek;2023;;
3981;Ferro-metalen;Ouder-Amstel;2023;4.0;57.3
3982;Ferro-metalen;Oudewater;2023;;
3983;Ferro-metalen;Overbetuwe;2023;;
3984;Ferro-metalen;Papendrecht;2023;0.0;0.0
3985;Ferro-metalen;Peel en Maas;2023;;
3986;Ferro-metalen;Pekela;2023;;
3987;Ferro-metalen;Pijnacker-Nootdorp;2023;;
3988;Ferro-metalen;Purmerend;2023;2.5;237.7
3989;Ferro-metalen;Putten;2023;0.0;0.0
3990;Ferro-metalen;Raalte;2023;;
3991;Ferro-metalen;Reimerswaal;2023;;
3992;Ferro-metalen;Renkum;2023;0.0;0.0
3993;Ferro-metalen;Renswoude;2023;0.0;0.0
3994;Ferro-metalen;Reusel-De Mierden;2023;;
3995;Ferro-metalen;Rheden;2023;;
3996;Ferro-metalen;Rhenen;2023;;
3997;Ferro-metalen;Ridderkerk;2023;8.8;419.0
3998;Ferro-metalen;Rijssen-Holten;2023;;
3999;Ferro-metalen;Rijswijk (ZH.);2023;0.0;0.0
4000;Ferro-metalen;Roerdalen;2023;;
4001;Ferro-metalen;Roermond;2023;;
4002;Ferro-metalen;De Ronde Venen;2023;;
4003;Ferro-metalen;Roosendaal;2023;;
4004;Ferro-metalen;Rotterdam;2023;0.0;0.0
4005;Ferro-metalen;Rozendaal;2023;;
4006;Ferro-metalen;Rucphen;2023;;
4007;Ferro-metalen;Schagen;2023;1.1;50.3
4008;Ferro-metalen;Scherpenzeel;2023;;
4009;Ferro-metalen;Schiedam;2023;6.7;536.5
4010;Ferro-metalen;Schiermonnikoog;2023;5.5;5.4
4011;Ferro-metalen;Schouwen-Duiveland;2023;;
4012;Ferro-metalen;Simpelveld;2023;;
4013;Ferro-metalen;Sint-Michielsgestel;2023;;
4014;Ferro-metalen;Sittard-Geleen;2023;1.2;113.9
4015;Ferro-metalen;Sliedrecht;2023;;
4016;Ferro-metalen;Sluis;2023;;
4017;Ferro-metalen;Smallingerland;2023;0.6;32.0
4018;Ferro-metalen;Soest;2023;4.5;214.7
4019;Ferro-metalen;Someren;2023;;
4020;Ferro-metalen;Son en Breugel;2023;;
4021;Ferro-metalen;Stadskanaal;2023;;
4022;Ferro-metalen;Staphorst;2023;;
4023;Ferro-metalen;Stede Broec;2023;0.0;0.0
4024;Ferro-metalen;Steenbergen;2023;;
4025;Ferro-metalen;Steenwijkerland;2023;;
4026;Ferro-metalen;Stein (L.);2023;1.3;33.1
4027;Ferro-metalen;Stichtse Vecht;2023;;
4028;Ferro-metalen;Súdwest-Fryslân;2023;8.7;789.6
4029;Ferro-metalen;Terneuzen;2023;0.0;0.0
4030;Ferro-metalen;Terschelling;2023;5.0;24.7
4031;Ferro-metalen;Texel;2023;;
4032;Ferro-metalen;Teylingen;2023;;
4033;Ferro-metalen;Tholen;2023;;
4034;Ferro-metalen;Tiel;2023;;
4035;Ferro-metalen;Tilburg;2023;;
4036;Ferro-metalen;Tubbergen;2023;;
4037;Ferro-metalen;Twenterand;2023;;
4038;Ferro-metalen;Tynaarlo;2023;;
4039;Ferro-metalen;Tytsjerksteradiel;2023;2.2;70.5
4040;Ferro-metalen;Uitgeest;2023;;
4041;Ferro-metalen;Uithoorn;2023;;
4042;Ferro-metalen;Urk;2023;;
4043;Ferro-metalen;Utrecht (gemeente);2023;4.3;1579.0
4044;Ferro-metalen;Utrechtse Heuvelrug;2023;;
4045;Ferro-metalen;Vaals;2023;;
4046;Ferro-metalen;Valkenburg aan de Geul;2023;;
4047;Ferro-metalen;Valkenswaard;2023;;
4048;Ferro-metalen;Veendam;2023;;
4049;Ferro-metalen;Veenendaal;2023;;
4050;Ferro-metalen;Veere;2023;;
4051;Ferro-metalen;Veldhoven;2023;;
4052;Ferro-metalen;Velsen;2023;0.0;0.0
4053;Ferro-metalen;Venlo;2023;;
4054;Ferro-metalen;Venray;2023;;
4055;Ferro-metalen;Vijfheerenlanden;2023;0.0;0.0
4056;Ferro-metalen;Vlaardingen;2023;8.1;604.5
4057;Ferro-metalen;Vlieland;2023;7.2;9.3
4058;Ferro-metalen;Vlissingen;2023;;
4059;Ferro-metalen;Voerendaal;2023;;
4060;Ferro-metalen;Voorne aan Zee;2023;;
4061;Ferro-metalen;Voorschoten;2023;;
4062;Ferro-metalen;Voorst;2023;;
4063;Ferro-metalen;Vught;2023;;
4064;Ferro-metalen;Waadhoeke;2023;2.9;134.6
4065;Ferro-metalen;Waalre;2023;;
4066;Ferro-metalen;Waalwijk;2023;;
4067;Ferro-metalen;Waddinxveen;2023;;
4068;Ferro-metalen;Wageningen;2023;0.1;2.6
4069;Ferro-metalen;Wassenaar;2023;0.0;0.0
4070;Ferro-metalen;Waterland;2023;;
4071;Ferro-metalen;Weert;2023;8.7;442.0
4072;Ferro-metalen;West Betuwe;2023;;
4073;Ferro-metalen;West Maas en Waal;2023;;
4074;Ferro-metalen;Westerkwartier;2023;;
4075;Ferro-metalen;Westerveld;2023;;
4076;Ferro-metalen;Westervoort;2023;;
4077;Ferro-metalen;Westerwolde;2023;2.6;69.9
4078;Ferro-metalen;Westland;2023;3.5;405.5
4079;Ferro-metalen;Weststellingwerf;2023;3.3;88.5
4080;Ferro-metalen;Wierden;2023;;
4081;Ferro-metalen;Wijchen;2023;;
4082;Ferro-metalen;Wijdemeren;2023;;
4083;Ferro-metalen;Wijk bij Duurstede;2023;;
4084;Ferro-metalen;Winterswijk;2023;;
4085;Ferro-metalen;Woensdrecht;2023;;
4086;Ferro-metalen;Woerden;2023;;
4087;Ferro-metalen;De Wolden;2023;;
4088;Ferro-metalen;Wormerland;2023;;
4089;Ferro-metalen;Woudenberg;2023;;
4090;Ferro-metalen;Zaanstad;2023;0.0;0.0
4091;Ferro-metalen;Zaltbommel;2023;;
4092;Ferro-metalen;Zandvoort;2023;0.3;5.7
4093;Ferro-metalen;Zeewolde;2023;;
4094;Ferro-metalen;Zeist;2023;4.6;308.0
4095;Ferro-metalen;Zevenaar;2023;;
4096;Ferro-metalen;Zoetermeer;2023;;
4097;Ferro-metalen;Zoeterwoude;2023;;
4098;Ferro-metalen;Zuidplas;2023;;
4099;Ferro-metalen;Zundert;2023;;
4100;Ferro-metalen;Zutphen;2023;;
4101;Ferro-metalen;Zwartewaterland;2023;;
4102;Ferro-metalen;Zwijndrecht;2023;;
4103;Ferro-metalen;Zwolle;2023;;
4104;Non-ferrometalen;Aa en Hunze;2023;;
4105;Non-ferrometalen;Aalsmeer;2023;0.0;0.0
4106;Non-ferrometalen;Aalten;2023;;
4107;Non-ferrometalen;Achtkarspelen;2023;6.1;172.4
4108;Non-ferrometalen;Alblasserdam;2023;;
4109;Non-ferrometalen;Albrandswaard;2023;0.0;0.0
4110;Non-ferrometalen;Alkmaar;2023;0.0;0.0
4111;Non-ferrometalen;Almelo;2023;;
4112;Non-ferrometalen;Almere;2023;1.1;241.0
4113;Non-ferrometalen;Alphen aan den Rijn;2023;;
4114;Non-ferrometalen;Alphen-Chaam;2023;;
4115;Non-ferrometalen;Altena;2023;;
4116;Non-ferrometalen;Ameland;2023;16.6;63.6
4117;Non-ferrometalen;Amersfoort;2023;;
4118;Non-ferrometalen;Amstelveen;2023;;
4119;Non-ferrometalen;Amsterdam;2023;0.0;0.0
4120;Non-ferrometalen;Apeldoorn;2023;;
4121;Non-ferrometalen;Arnhem;2023;;
4122;Non-ferrometalen;Assen;2023;;
4123;Non-ferrometalen;Asten;2023;;
4124;Non-ferrometalen;Baarle-Nassau;2023;;
4125;Non-ferrometalen;Baarn;2023;0.0;0.0
4126;Non-ferrometalen;Barendrecht;2023;0.0;0.0
4127;Non-ferrometalen;Barneveld;2023;;
4128;Non-ferrometalen;Beek (L.);2023;0.0;0.0
4129;Non-ferrometalen;Beekdaelen;2023;;
4130;Non-ferrometalen;Beesel;2023;;
4131;Non-ferrometalen;Berg en Dal;2023;;
4132;Non-ferrometalen;Bergeijk;2023;;
4133;Non-ferrometalen;Bergen (L.);2023;;
4134;Non-ferrometalen;Bergen (NH.);2023;;
4135;Non-ferrometalen;Bergen op Zoom;2023;;
4136;Non-ferrometalen;Berkelland;2023;;
4137;Non-ferrometalen;Bernheze;2023;;
4138;Non-ferrometalen;Best;2023;;
4139;Non-ferrometalen;Beuningen;2023;;
4140;Non-ferrometalen;Beverwijk;2023;0.0;0.0
4141;Non-ferrometalen;De Bilt;2023;;
4142;Non-ferrometalen;Bladel;2023;;
4143;Non-ferrometalen;Blaricum;2023;;
4144;Non-ferrometalen;Bloemendaal;2023;;
4145;Non-ferrometalen;Bodegraven-Reeuwijk;2023;;
4146;Non-ferrometalen;Boekel;2023;;
4147;Non-ferrometalen;Borger-Odoorn;2023;;
4148;Non-ferrometalen;Borne;2023;;
4149;Non-ferrometalen;Borsele;2023;;
4150;Non-ferrometalen;Boxtel;2023;;
4151;Non-ferrometalen;Breda;2023;;
4152;Non-ferrometalen;Bronckhorst;2023;;
4153;Non-ferrometalen;Brummen;2023;;
4154;Non-ferrometalen;Brunssum;2023;;
4155;Non-ferrometalen;Bunnik;2023;;
4156;Non-ferrometalen;Bunschoten;2023;0.0;0.0
4157;Non-ferrometalen;Buren;2023;;
4158;Non-ferrometalen;Capelle aan den IJssel;2023;3.9;263.6
4159;Non-ferrometalen;Castricum;2023;;
4160;Non-ferrometalen;Coevorden;2023;;
4161;Non-ferrometalen;Cranendonck;2023;;
4162;Non-ferrometalen;Culemborg;2023;;
4163;Non-ferrometalen;Dalfsen;2023;;
4164;Non-ferrometalen;Dantumadiel;2023;5.9;112.3
4165;Non-ferrometalen;Delft;2023;0.0;0.0
4166;Non-ferrometalen;Deurne;2023;;
4167;Non-ferrometalen;Deventer;2023;;
4168;Non-ferrometalen;Diemen;2023;;
4169;Non-ferrometalen;Dijk en Waard;2023;0.5;46.9
4170;Non-ferrometalen;Dinkelland;2023;;
4171;Non-ferrometalen;Doesburg;2023;;
4172;Non-ferrometalen;Doetinchem;2023;;
4173;Non-ferrometalen;Dongen;2023;;
4174;Non-ferrometalen;Dordrecht;2023;;
4175;Non-ferrometalen;Drechterland;2023;;
4176;Non-ferrometalen;Drimmelen;2023;;
4177;Non-ferrometalen;Dronten;2023;;
4178;Non-ferrometalen;Druten;2023;;
4179;Non-ferrometalen;Duiven;2023;;
4180;Non-ferrometalen;Echt-Susteren;2023;;
4181;Non-ferrometalen;Edam-Volendam;2023;;
4182;Non-ferrometalen;Ede;2023;;
4183;Non-ferrometalen;Eemnes;2023;;
4184;Non-ferrometalen;Eemsdelta;2023;5.0;225.3
4185;Non-ferrometalen;Eersel;2023;;
4186;Non-ferrometalen;Eijsden-Margraten;2023;;
4187;Non-ferrometalen;Eindhoven;2023;;
4188;Non-ferrometalen;Elburg;2023;5.9;141.5
4189;Non-ferrometalen;Emmen;2023;;
4190;Non-ferrometalen;Enkhuizen;2023;;
4191;Non-ferrometalen;Enschede;2023;;
4192;Non-ferrometalen;Epe;2023;;
4193;Non-ferrometalen;Ermelo;2023;4.4;121.3
4194;Non-ferrometalen;Etten-Leur;2023;;
4195;Non-ferrometalen;De Fryske Marren;2023;4.6;241.0
4196;Non-ferrometalen;Geertruidenberg;2023;;
4197;Non-ferrometalen;Geldrop-Mierlo;2023;;
4198;Non-ferrometalen;Gemert-Bakel;2023;;
4199;Non-ferrometalen;Gennep;2023;;
4200;Non-ferrometalen;Gilze en Rijen;2023;;
4201;Non-ferrometalen;Goeree-Overflakkee;2023;;
4202;Non-ferrometalen;Goes;2023;;
4203;Non-ferrometalen;Goirle;2023;;
4204;Non-ferrometalen;Gooise Meren;2023;;
4205;Non-ferrometalen;Gorinchem;2023;0.0;0.0
4206;Non-ferrometalen;Gouda;2023;;
4207;Non-ferrometalen;'s-Gravenhage (gemeente);2023;0.0;0.0
4208;Non-ferrometalen;Groningen (gemeente);2023;0.0;0.0
4209;Non-ferrometalen;Gulpen-Wittem;2023;;
4210;Non-ferrometalen;Haaksbergen;2023;;
4211;Non-ferrometalen;Haarlem;2023;0.2;33.9
4212;Non-ferrometalen;Haarlemmermeer;2023;;
4213;Non-ferrometalen;Halderberge;2023;;
4214;Non-ferrometalen;Hardenberg;2023;;
4215;Non-ferrometalen;Harderwijk;2023;4.5;218.1
4216;Non-ferrometalen;Hardinxveld-Giessendam;2023;0.0;0.0
4217;Non-ferrometalen;Harlingen;2023;6.0;96.9
4218;Non-ferrometalen;Hattem;2023;;
4219;Non-ferrometalen;Heemskerk;2023;0.8;32.9
4220;Non-ferrometalen;Heemstede;2023;;
4221;Non-ferrometalen;Heerde;2023;;
4222;Non-ferrometalen;Heerenveen;2023;3.7;189.1
4223;Non-ferrometalen;Heerlen;2023;;
4224;Non-ferrometalen;Heeze-Leende;2023;;
4225;Non-ferrometalen;Heiloo;2023;;
4226;Non-ferrometalen;Den Helder;2023;;
4227;Non-ferrometalen;Hellendoorn;2023;;
4228;Non-ferrometalen;Helmond;2023;;
4229;Non-ferrometalen;Hendrik-Ido-Ambacht;2023;;
4230;Non-ferrometalen;Hengelo (O.);2023;;
4231;Non-ferrometalen;'s-Hertogenbosch;2023;;
4232;Non-ferrometalen;Heumen;2023;;
4233;Non-ferrometalen;Heusden;2023;;
4234;Non-ferrometalen;Hillegom;2023;;
4235;Non-ferrometalen;Hilvarenbeek;2023;;
4236;Non-ferrometalen;Hilversum;2023;;
4237;Non-ferrometalen;Hoeksche Waard;2023;;
4238;Non-ferrometalen;Hof van Twente;2023;;
4239;Non-ferrometalen;Het Hogeland;2023;3.8;181.9
4240;Non-ferrometalen;Hollands Kroon;2023;;
4241;Non-ferrometalen;Hoogeveen;2023;;
4242;Non-ferrometalen;Hoorn;2023;;
4243;Non-ferrometalen;Horst aan de Maas;2023;;
4244;Non-ferrometalen;Houten;2023;0.2;8.7
4245;Non-ferrometalen;Huizen;2023;;
4246;Non-ferrometalen;Hulst;2023;;
4247;Non-ferrometalen;IJsselstein;2023;;
4248;Non-ferrometalen;Kaag en Braassem;2023;;
4249;Non-ferrometalen;Kampen;2023;;
4250;Non-ferrometalen;Kapelle;2023;;
4251;Non-ferrometalen;Katwijk;2023;;
4252;Non-ferrometalen;Kerkrade;2023;;
4253;Non-ferrometalen;Koggenland;2023;0.0;0.0
4254;Non-ferrometalen;Krimpen aan den IJssel;2023;;
4255;Non-ferrometalen;Krimpenerwaard;2023;;
4256;Non-ferrometalen;Laarbeek;2023;;
4257;Non-ferrometalen;Land van Cuijk;2023;;
4258;Non-ferrometalen;Landgraaf;2023;;
4259;Non-ferrometalen;Landsmeer;2023;0.0;0.0
4260;Non-ferrometalen;Lansingerland;2023;;
4261;Non-ferrometalen;Laren (NH.);2023;;
4262;Non-ferrometalen;Leeuwarden;2023;4.7;599.8
4263;Non-ferrometalen;Leiden;2023;0.0;0.0
4264;Non-ferrometalen;Leiderdorp;2023;0.0;0.0
4265;Non-ferrometalen;Leidschendam-Voorburg;2023;0.0;0.0
4266;Non-ferrometalen;Lelystad;2023;;
4267;Non-ferrometalen;Leudal;2023;;
4268;Non-ferrometalen;Leusden;2023;;
4269;Non-ferrometalen;Lingewaard;2023;;
4270;Non-ferrometalen;Lisse;2023;;
4271;Non-ferrometalen;Lochem;2023;;
4272;Non-ferrometalen;Loon op Zand;2023;;
4273;Non-ferrometalen;Lopik;2023;;
4274;Non-ferrometalen;Losser;2023;;
4275;Non-ferrometalen;Maasdriel;2023;;
4276;Non-ferrometalen;Maasgouw;2023;;
4277;Non-ferrometalen;Maashorst;2023;;
4278;Non-ferrometalen;Maassluis;2023;;
4279;Non-ferrometalen;Maastricht;2023;;
4280;Non-ferrometalen;Medemblik;2023;0.0;0.0
4281;Non-ferrometalen;Meerssen;2023;;
4282;Non-ferrometalen;Meierijstad;2023;;
4283;Non-ferrometalen;Meppel;2023;;
4284;Non-ferrometalen;Middelburg (Z.);2023;;
4285;Non-ferrometalen;Midden-Delfland;2023;;
4286;Non-ferrometalen;Midden-Drenthe;2023;;
4287;Non-ferrometalen;Midden-Groningen;2023;;
4288;Non-ferrometalen;Moerdijk;2023;;
4289;Non-ferrometalen;Molenlanden;2023;0.0;0.0
4290;Non-ferrometalen;Montferland;2023;;
4291;Non-ferrometalen;Montfoort;2023;;
4292;Non-ferrometalen;Mook en Middelaar;2023;;
4293;Non-ferrometalen;Neder-Betuwe;2023;;
4294;Non-ferrometalen;Nederweert;2023;;
4295;Non-ferrometalen;Nieuwegein;2023;0.0;0.0
4296;Non-ferrometalen;Nieuwkoop;2023;;
4297;Non-ferrometalen;Nijkerk;2023;;
4298;Non-ferrometalen;Nijmegen;2023;0.1;10.5
4299;Non-ferrometalen;Nissewaard;2023;;
4300;Non-ferrometalen;Noardeast-Fryslân;2023;5.8;267.9
4301;Non-ferrometalen;Noord-Beveland;2023;0.0;0.0
4302;Non-ferrometalen;Noordenveld;2023;;
4303;Non-ferrometalen;Noordoostpolder;2023;;
4304;Non-ferrometalen;Noordwijk;2023;;
4305;Non-ferrometalen;Nuenen, Gerwen en Nederwetten;2023;;
4306;Non-ferrometalen;Nunspeet;2023;5.8;165.9
4307;Non-ferrometalen;Oegstgeest;2023;0.0;0.0
4308;Non-ferrometalen;Oirschot;2023;;
4309;Non-ferrometalen;Oisterwijk;2023;;
4310;Non-ferrometalen;Oldambt;2023;;
4311;Non-ferrometalen;Oldebroek;2023;4.3;104.1
4312;Non-ferrometalen;Oldenzaal;2023;;
4313;Non-ferrometalen;Olst-Wijhe;2023;;
4314;Non-ferrometalen;Ommen;2023;;
4315;Non-ferrometalen;Oost Gelre;2023;;
4316;Non-ferrometalen;Oosterhout;2023;;
4317;Non-ferrometalen;Ooststellingwerf;2023;3.9;101.3
4318;Non-ferrometalen;Oostzaan;2023;;
4319;Non-ferrometalen;Opmeer;2023;;
4320;Non-ferrometalen;Opsterland;2023;4.4;133.5
4321;Non-ferrometalen;Oss;2023;;
4322;Non-ferrometalen;Oude IJsselstreek;2023;;
4323;Non-ferrometalen;Ouder-Amstel;2023;0.0;0.0
4324;Non-ferrometalen;Oudewater;2023;;
4325;Non-ferrometalen;Overbetuwe;2023;;
4326;Non-ferrometalen;Papendrecht;2023;0.0;0.0
4327;Non-ferrometalen;Peel en Maas;2023;;
4328;Non-ferrometalen;Pekela;2023;;
4329;Non-ferrometalen;Pijnacker-Nootdorp;2023;;
4330;Non-ferrometalen;Purmerend;2023;1.6;148.8
4331;Non-ferrometalen;Putten;2023;1.9;46.3
4332;Non-ferrometalen;Raalte;2023;;
4333;Non-ferrometalen;Reimerswaal;2023;;
4334;Non-ferrometalen;Renkum;2023;0.0;0.0
4335;Non-ferrometalen;Renswoude;2023;0.0;0.0
4336;Non-ferrometalen;Reusel-De Mierden;2023;;
4337;Non-ferrometalen;Rheden;2023;;
4338;Non-ferrometalen;Rhenen;2023;;
4339;Non-ferrometalen;Ridderkerk;2023;0.0;0.0
4340;Non-ferrometalen;Rijssen-Holten;2023;;
4341;Non-ferrometalen;Rijswijk (ZH.);2023;0.0;0.0
4342;Non-ferrometalen;Roerdalen;2023;;
4343;Non-ferrometalen;Roermond;2023;;
4344;Non-ferrometalen;De Ronde Venen;2023;;
4345;Non-ferrometalen;Roosendaal;2023;;
4346;Non-ferrometalen;Rotterdam;2023;0.0;0.0
4347;Non-ferrometalen;Rozendaal;2023;;
4348;Non-ferrometalen;Rucphen;2023;;
4349;Non-ferrometalen;Schagen;2023;0.7;31.4
4350;Non-ferrometalen;Scherpenzeel;2023;;
4351;Non-ferrometalen;Schiedam;2023;3.3;268.3
4352;Non-ferrometalen;Schiermonnikoog;2023;11.1;10.9
4353;Non-ferrometalen;Schouwen-Duiveland;2023;;
