ID;LeeftijdVoertuig;BrandstofsoortVoertuig;Perioden;KilometersNederlandsePersonenautoS_1;GemiddeldJaarkilometrage_2;NederlandsePersonenautoSInGebruik_3
509;20 jaar;Totaal;2020;1629.3;7509;216974
510;20 jaar;Benzine/overige;2015;678.8;7948;85401
511;20 jaar;Benzine/overige;2016;832.2;8169;101881
512;20 jaar;Benzine/overige;2017;1010.3;8176;123560
513;20 jaar;Benzine/overige;2018;1263.0;8306;152071
514;20 jaar;Benzine/overige;2019;1584.0;8202;193116
515;20 jaar;Benzine/overige;2020;1489.9;7334;203143
516;20 jaar;Diesel;2015;32.8;12469;2634
517;20 jaar;Diesel;2016;41.8;12593;3318
518;20 jaar;Diesel;2017;65.0;12747;5097
519;20 jaar;Diesel;2018;89.2;12299;7254
520;20 jaar;Diesel;2019;115.0;12234;9404
521;20 jaar;Diesel;2020;96.2;9269;10381
522;20 jaar;LPG;2015;21.2;16095;1319
523;20 jaar;LPG;2016;26.3;15231;1728
524;20 jaar;LPG;2017;51.1;16387;3118
525;20 jaar;LPG;2018;56.7;16057;3529
526;20 jaar;LPG;2019;46.7;14585;3203
527;20 jaar;LPG;2020;43.2;12511;3450
528;21 jaar;Totaal;2015;462.2;7567;61090
529;21 jaar;Totaal;2016;566.1;7991;70834
530;21 jaar;Totaal;2017;687.1;8056;85289
531;21 jaar;Totaal;2018;856.5;8097;105785
532;21 jaar;Totaal;2019;1040.7;8058;129142
533;21 jaar;Totaal;2020;1171.8;7095;165149
534;21 jaar;Benzine/overige;2015;434.2;7423;58492
535;21 jaar;Benzine/overige;2016;525.8;7770;67677
536;21 jaar;Benzine/overige;2017;633.7;7798;81263
537;21 jaar;Benzine/overige;2018;767.3;7745;99076
538;21 jaar;Benzine/overige;2019;935.8;7761;120576
539;21 jaar;Benzine/overige;2020;1077.3;6940;155246
540;21 jaar;Diesel;2015;19.7;9790;2011
541;21 jaar;Diesel;2016;22.6;10881;2080
542;21 jaar;Diesel;2017;32.3;12417;2601
543;21 jaar;Diesel;2018;46.5;11419;4071
544;21 jaar;Diesel;2019;61.1;10780;5665
545;21 jaar;Diesel;2020;64.0;8765;7298
546;21 jaar;LPG;2015;8.3;14213;587
547;21 jaar;LPG;2016;17.6;16322;1077
548;21 jaar;LPG;2017;21.1;14806;1425
549;21 jaar;LPG;2018;42.7;16194;2638
550;21 jaar;LPG;2019;43.8;15099;2901
551;21 jaar;LPG;2020;30.5;11690;2605
552;22 jaar;Totaal;2015;280.6;7252;38700
553;22 jaar;Totaal;2016;350.7;7336;47811
554;22 jaar;Totaal;2017;426.4;7611;56023
555;22 jaar;Totaal;2018;509.1;7604;66957
556;22 jaar;Totaal;2019;628.6;7540;83367
557;22 jaar;Totaal;2020;689.3;6741;102247
558;22 jaar;Benzine/overige;2015;259.0;7081;36575
559;22 jaar;Benzine/overige;2016;328.0;7194;45592
560;22 jaar;Benzine/overige;2017;395.0;7399;53393
561;22 jaar;Benzine/overige;2018;469.5;7380;63623
562;22 jaar;Benzine/overige;2019;560.2;7206;77746
563;22 jaar;Benzine/overige;2020;623.7;6553;95182
564;22 jaar;Diesel;2015;14.9;9048;1647
565;22 jaar;Diesel;2016;16.0;9163;1747
566;22 jaar;Diesel;2017;17.2;9997;1719
567;22 jaar;Diesel;2018;22.0;10319;2135
568;22 jaar;Diesel;2019;34.0;10073;3372
569;22 jaar;Diesel;2020;35.4;7658;4619
570;22 jaar;LPG;2015;6.8;14137;478
571;22 jaar;LPG;2016;6.7;14271;472
572;22 jaar;LPG;2017;14.2;15533;911
573;22 jaar;LPG;2018;17.6;14665;1199
574;22 jaar;LPG;2019;34.4;15276;2249
575;22 jaar;LPG;2020;30.2;12348;2446
576;23 jaar;Totaal;2015;233.0;6864;33942
577;23 jaar;Totaal;2016;218.8;6998;31266
578;23 jaar;Totaal;2017;269.9;7108;37977
579;23 jaar;Totaal;2018;314.7;7123;44175
580;23 jaar;Totaal;2019;372.1;7152;52035
581;23 jaar;Totaal;2020;420.9;6275;67076
582;23 jaar;Benzine/overige;2015;207.2;6628;31259
583;23 jaar;Benzine/overige;2016;200.8;6835;29372
584;23 jaar;Benzine/overige;2017;250.0;6946;35995
585;23 jaar;Benzine/overige;2018;288.9;6906;41828
586;23 jaar;Benzine/overige;2019;341.5;6938;49226
587;23 jaar;Benzine/overige;2020;376.0;6052;62127
588;23 jaar;Diesel;2015;19.7;8930;2203
589;23 jaar;Diesel;2016;12.6;8427;1494
590;23 jaar;Diesel;2017;13.9;8780;1581
591;23 jaar;Diesel;2018;14.1;9255;1527
592;23 jaar;Diesel;2019;16.1;8849;1816
593;23 jaar;Diesel;2020;21.3;7232;2947
594;23 jaar;LPG;2015;6.1;12768;480
595;23 jaar;LPG;2016;5.4;13602;400
596;23 jaar;LPG;2017;6.0;15068;401
597;23 jaar;LPG;2018;11.7;14233;820
598;23 jaar;LPG;2019;14.5;14650;993
599;23 jaar;LPG;2020;23.6;11781;2002
600;24 jaar;Totaal;2015;163.3;6160;26517
601;24 jaar;Totaal;2016;184.1;6512;28274
602;24 jaar;Totaal;2017;168.6;6598;25557
603;24 jaar;Totaal;2018;203.5;6721;30274
604;24 jaar;Totaal;2019;228.6;6625;34505
605;24 jaar;Totaal;2020;278.0;5805;47879
606;24 jaar;Benzine/overige;2015;141.9;5853;24238
607;24 jaar;Benzine/overige;2016;161.6;6268;25779
608;24 jaar;Benzine/overige;2017;153.8;6463;23800
609;24 jaar;Benzine/overige;2018;186.4;6550;28454
610;24 jaar;Benzine/overige;2019;208.4;6428;32418
611;24 jaar;Benzine/overige;2020;250.5;5630;44499
612;24 jaar;Diesel;2015;17.1;8732;1953
613;24 jaar;Diesel;2016;16.8;8109;2073
614;24 jaar;Diesel;2017;10.3;7372;1395
615;24 jaar;Diesel;2018;12.1;8201;1470
616;24 jaar;Diesel;2019;11.1;8106;1368
617;24 jaar;Diesel;2020;14.2;6527;2172
618;24 jaar;LPG;2015;4.4;13536;326
619;24 jaar;LPG;2016;5.7;13591;422
620;24 jaar;LPG;2017;4.5;12480;362
621;24 jaar;LPG;2018;5.1;14448;350
622;24 jaar;LPG;2019;9.1;12693;719
623;24 jaar;LPG;2020;13.3;10975;1208
624;25 jaar;Totaal;2015;110.8;5661;19574
625;25 jaar;Totaal;2016;134.9;5926;22761
626;25 jaar;Totaal;2017;151.4;6244;24247
627;25 jaar;Totaal;2018;134.9;6318;21355
628;25 jaar;Totaal;2019;148.1;6129;24168
629;25 jaar;Totaal;2020;159.7;5417;29488
630;25 jaar;Benzine/overige;2015;95.6;5386;17752
631;25 jaar;Benzine/overige;2016;117.3;5679;20651
632;25 jaar;Benzine/overige;2017;131.5;6003;21903
633;25 jaar;Benzine/overige;2018;121.5;6167;19698
634;25 jaar;Benzine/overige;2019;134.8;5999;22471
635;25 jaar;Benzine/overige;2020;145.2;5291;27435
636;25 jaar;Diesel;2015;11.8;7674;1536
637;25 jaar;Diesel;2016;14.5;7903;1830
638;25 jaar;Diesel;2017;15.3;7774;1968
639;25 jaar;Diesel;2018;9.3;6997;1327
640;25 jaar;Diesel;2019;9.3;6742;1378
641;25 jaar;Diesel;2020;7.4;5529;1343
642;25 jaar;LPG;2015;3.4;11966;286
643;25 jaar;LPG;2016;3.1;11233;280
644;25 jaar;LPG;2017;4.6;12254;376
645;25 jaar;LPG;2018;4.2;12639;330
646;25 jaar;LPG;2019;4.0;12605;319
647;25 jaar;LPG;2020;7.1;10046;710
648;26 jaar;Totaal;2015;73.4;5178;14181
649;26 jaar;Totaal;2016;90.2;5335;16911
650;26 jaar;Totaal;2017;111.3;5614;19831
651;26 jaar;Totaal;2018;124.9;5935;21046
652;26 jaar;Totaal;2019;104.2;5764;18070
653;26 jaar;Totaal;2020;103.6;5015;20658
654;26 jaar;Benzine/overige;2015;62.0;4934;12572
655;26 jaar;Benzine/overige;2016;78.1;5115;15261
656;26 jaar;Benzine/overige;2017;95.4;5338;17864
657;26 jaar;Benzine/overige;2018;108.1;5729;18861
658;26 jaar;Benzine/overige;2019;92.8;5623;16510
659;26 jaar;Benzine/overige;2020;93.7;4923;19041
660;26 jaar;Diesel;2015;8.6;6352;1351
661;26 jaar;Diesel;2016;9.7;6889;1402
662;26 jaar;Diesel;2017;13.2;7685;1722
663;26 jaar;Diesel;2018;12.9;6988;1849
664;26 jaar;Diesel;2019;7.7;6062;1273
665;26 jaar;Diesel;2020;7.0;5308;1316
666;26 jaar;LPG;2015;2.8;10897;258
667;26 jaar;LPG;2016;2.5;10045;248
668;26 jaar;LPG;2017;2.7;11129;245
669;26 jaar;LPG;2018;3.9;11677;336
670;26 jaar;LPG;2019;3.6;12544;287
671;26 jaar;LPG;2020;2.9;9539;301
672;27 jaar;Totaal;2015;57.5;4938;11634
673;27 jaar;Totaal;2016;63.6;5134;12396
674;27 jaar;Totaal;2017;75.1;5027;14948
675;27 jaar;Totaal;2018;93.1;5255;17722
676;27 jaar;Totaal;2019;98.8;5335;18516
677;27 jaar;Totaal;2020;74.6;4614;16170
678;27 jaar;Benzine/overige;2015;47.2;4580;10307
679;27 jaar;Benzine/overige;2016;53.9;4941;10913
680;27 jaar;Benzine/overige;2017;63.9;4772;13399
681;27 jaar;Benzine/overige;2018;79.3;5001;15850
682;27 jaar;Benzine/overige;2019;85.5;5197;16455
683;27 jaar;Benzine/overige;2020;66.8;4551;14669
684;27 jaar;Diesel;2015;8.4;7566;1110
685;27 jaar;Diesel;2016;7.6;6061;1254
686;27 jaar;Diesel;2017;9.1;6861;1326
687;27 jaar;Diesel;2018;11.5;6975;1642
688;27 jaar;Diesel;2019;10.3;5870;1750
689;27 jaar;Diesel;2020;5.7;4632;1225
690;27 jaar;LPG;2015;1.8;8512;217
691;27 jaar;LPG;2016;2.1;9234;229
692;27 jaar;LPG;2017;2.1;9440;223
693;27 jaar;LPG;2018;2.4;10480;230
694;27 jaar;LPG;2019;3.0;9598;311
695;27 jaar;LPG;2020;2.2;7852;276
696;28 jaar;Totaal;2015;60.2;4491;13403
697;28 jaar;Totaal;2016;49.1;4757;10326
698;28 jaar;Totaal;2017;52.4;4740;11060
699;28 jaar;Totaal;2018;64.2;4726;13585
700;28 jaar;Totaal;2019;74.1;4626;16028
701;28 jaar;Totaal;2020;73.0;4254;17156
702;28 jaar;Benzine/overige;2015;48.6;4074;11923
703;28 jaar;Benzine/overige;2016;40.5;4453;9087
704;28 jaar;Benzine/overige;2017;44.0;4544;9692
705;28 jaar;Benzine/overige;2018;53.4;4411;12104
706;28 jaar;Benzine/overige;2019;62.6;4392;14248
707;28 jaar;Benzine/overige;2020;62.9;4141;15190
708;28 jaar;Diesel;2015;9.7;7689;1261
709;28 jaar;Diesel;2016;7.1;6782;1045
710;28 jaar;Diesel;2017;6.6;5635;1170
711;28 jaar;Diesel;2018;9.0;7074;1271
712;28 jaar;Diesel;2019;9.4;5934;1577
713;28 jaar;Diesel;2020;7.8;4660;1681
714;28 jaar;LPG;2015;1.9;8768;219
715;28 jaar;LPG;2016;1.6;8049;194
716;28 jaar;LPG;2017;1.8;9053;198
717;28 jaar;LPG;2018;1.8;8622;210
718;28 jaar;LPG;2019;2.2;10875;203
719;28 jaar;LPG;2020;2.3;7928;285
720;29 jaar;Totaal;2015;157.8;6260;25208
721;29 jaar;Totaal;2016;52.5;4247;12350
722;29 jaar;Totaal;2017;42.0;4503;9328
723;29 jaar;Totaal;2018;45.0;4449;10119
724;29 jaar;Totaal;2019;53.1;4239;12522
725;29 jaar;Totaal;2020;56.9;3749;15180
726;29 jaar;Benzine/overige;2015;72.1;4197;17189
727;29 jaar;Benzine/overige;2016;43.2;3915;11040
728;29 jaar;Benzine/overige;2017;33.9;4150;8175
729;29 jaar;Benzine/overige;2018;37.5;4243;8828
730;29 jaar;Benzine/overige;2019;44.0;3960;11112
731;29 jaar;Benzine/overige;2020;48.3;3583;13475
732;29 jaar;Diesel;2015;70.1;10761;6514
733;29 jaar;Diesel;2016;7.4;6672;1107
734;29 jaar;Diesel;2017;6.7;6809;982
735;29 jaar;Diesel;2018;6.3;5625;1115
736;29 jaar;Diesel;2019;7.5;6187;1212
737;29 jaar;Diesel;2020;7.0;4651;1511
738;29 jaar;LPG;2015;15.6;10342;1505
739;29 jaar;LPG;2016;1.8;9071;203
740;29 jaar;LPG;2017;1.4;8127;171
741;29 jaar;LPG;2018;1.3;7305;176
742;29 jaar;LPG;2019;1.6;7970;198
743;29 jaar;LPG;2020;1.6;8198;194
744;30 jaar;Totaal;2015;93.9;5400;17396
745;30 jaar;Totaal;2016;125.4;5699;22011
746;30 jaar;Totaal;2017;45.1;3899;11567
747;30 jaar;Totaal;2018;36.7;4248;8632
748;30 jaar;Totaal;2019;35.9;3814;9407
749;30 jaar;Totaal;2020;40.5;3359;12047
750;30 jaar;Benzine/overige;2015;44.1;3694;11939
751;30 jaar;Benzine/overige;2016;64.5;4072;15846
752;30 jaar;Benzine/overige;2017;37.2;3589;10371
753;30 jaar;Benzine/overige;2018;29.2;3882;7522
754;30 jaar;Benzine/overige;2019;29.9;3652;8195
755;30 jaar;Benzine/overige;2020;35.0;3277;10669
756;30 jaar;Diesel;2015;38.3;8902;4297
757;30 jaar;Diesel;2016;49.6;9935;4989
758;30 jaar;Diesel;2017;5.8;5727;1013
759;30 jaar;Diesel;2018;6.2;6545;944
760;30 jaar;Diesel;2019;5.0;4805;1045
761;30 jaar;Diesel;2020;4.4;3756;1184
762;30 jaar;LPG;2015;11.6;9981;1160
763;30 jaar;LPG;2016;11.3;9646;1176
764;30 jaar;LPG;2017;2.1;11388;183
765;30 jaar;LPG;2018;1.3;7805;166
766;30 jaar;LPG;2019;0.9;5581;167
767;30 jaar;LPG;2020;1.0;5412;194
768;31 jaar;Totaal;2015;72.1;5044;14300
769;31 jaar;Totaal;2016;76.9;5027;15290
770;31 jaar;Totaal;2017;100.3;5038;19911
771;31 jaar;Totaal;2018;42.4;3853;11010
772;31 jaar;Totaal;2019;30.5;3795;8048
773;31 jaar;Totaal;2020;27.0;2957;9128
774;31 jaar;Benzine/overige;2015;40.2;3742;10737
775;31 jaar;Benzine/overige;2016;39.4;3569;11043
776;31 jaar;Benzine/overige;2017;54.1;3644;14843
777;31 jaar;Benzine/overige;2018;35.0;3533;9907
778;31 jaar;Benzine/overige;2019;25.0;3569;7000
779;31 jaar;Benzine/overige;2020;23.0;2896;7955
780;31 jaar;Diesel;2015;21.1;8568;2459
781;31 jaar;Diesel;2016;28.8;8657;3327
782;31 jaar;Diesel;2017;37.1;9053;4100
783;31 jaar;Diesel;2018;5.6;5993;933
784;31 jaar;Diesel;2019;4.5;4991;900
785;31 jaar;Diesel;2020;3.3;3269;1012
786;31 jaar;LPG;2015;10.9;9858;1104
787;31 jaar;LPG;2016;8.6;9389;920
788;31 jaar;LPG;2017;9.1;9414;968
789;31 jaar;LPG;2018;1.8;10744;170
790;31 jaar;LPG;2019;1.1;7182;148
791;31 jaar;LPG;2020;0.6;4000;161
792;32 jaar;Totaal;2015;63.6;4362;14573
793;32 jaar;Totaal;2016;60.8;4652;13075
794;32 jaar;Totaal;2017;66.5;4747;14015
795;32 jaar;Totaal;2018;87.5;4694;18652
796;32 jaar;Totaal;2019;38.5;3590;10730
797;32 jaar;Totaal;2020;23.1;2902;7951
798;32 jaar;Benzine/overige;2015;40.9;3605;11337
799;32 jaar;Benzine/overige;2016;35.9;3548;10128
800;32 jaar;Benzine/overige;2017;36.1;3456;10444
801;32 jaar;Benzine/overige;2018;49.9;3508;14225
802;32 jaar;Benzine/overige;2019;32.2;3333;9664
803;32 jaar;Benzine/overige;2020;18.7;2702;6922
804;32 jaar;Diesel;2015;13.8;6796;2024
805;32 jaar;Diesel;2016;15.7;7726;2035
806;32 jaar;Diesel;2017;23.3;8324;2795
807;32 jaar;Diesel;2018;30.4;8431;3601
808;32 jaar;Diesel;2019;4.7;5245;899
809;32 jaar;Diesel;2020;3.5;3952;886
810;32 jaar;LPG;2015;9.0;7386;1212
811;32 jaar;LPG;2016;9.2;10062;912
812;32 jaar;LPG;2017;7.2;9237;776
813;32 jaar;LPG;2018;7.3;8820;826
814;32 jaar;LPG;2019;1.6;9538;167
815;32 jaar;LPG;2020;0.9;6057;143
816;33 jaar;Totaal;2015;46.4;4063;11421
817;33 jaar;Totaal;2016;52.3;3930;13310
818;33 jaar;Totaal;2017;53.7;4436;12105
819;33 jaar;Totaal;2018;57.3;4372;13115
820;33 jaar;Totaal;2019;75.2;4258;17658
821;33 jaar;Totaal;2020;27.0;2548;10596
822;33 jaar;Benzine/overige;2015;26.9;3153;8526
823;33 jaar;Benzine/overige;2016;33.8;3195;10590
824;33 jaar;Benzine/overige;2017;34.0;3556;9557
825;33 jaar;Benzine/overige;2018;31.5;3157;9992
826;33 jaar;Benzine/overige;2019;47.7;3478;13728
827;33 jaar;Benzine/overige;2020;23.2;2421;9575
828;33 jaar;Diesel;2015;11.8;6242;1898
829;33 jaar;Diesel;2016;11.6;6606;1759
830;33 jaar;Diesel;2017;12.3;7007;1761
831;33 jaar;Diesel;2018;19.2;7856;2444
832;33 jaar;Diesel;2019;22.1;6898;3198
833;33 jaar;Diesel;2020;3.1;3613;869
834;33 jaar;LPG;2015;7.7;7696;997
835;33 jaar;LPG;2016;6.9;7138;961
836;33 jaar;LPG;2017;7.4;9363;787
837;33 jaar;LPG;2018;6.6;9719;679
838;33 jaar;LPG;2019;5.4;7349;732
839;33 jaar;LPG;2020;0.7;4432;152
840;34 jaar;Totaal;2015;32.7;3619;9026
841;34 jaar;Totaal;2016;39.9;3791;10526
842;34 jaar;Totaal;2017;46.4;3730;12446
843;34 jaar;Totaal;2018;47.6;4158;11453
844;34 jaar;Totaal;2019;44.5;3547;12547
845;34 jaar;Totaal;2020;51.1;2971;17183
846;34 jaar;Benzine/overige;2015;17.9;2711;6603
847;34 jaar;Benzine/overige;2016;23.5;2922;8046
848;34 jaar;Benzine/overige;2017;30.4;3030;10029
849;34 jaar;Benzine/overige;2018;30.8;3360;9163
850;34 jaar;Benzine/overige;2019;26.0;2675;9721
851;34 jaar;Benzine/overige;2020;32.2;2369;13579
852;34 jaar;Diesel;2015;8.3;6017;1377
853;34 jaar;Diesel;2016;10.4;6296;1655
854;34 jaar;Diesel;2017;9.9;6238;1589
855;34 jaar;Diesel;2018;10.6;6643;1594
856;34 jaar;Diesel;2019;13.3;5989;2214
857;34 jaar;Diesel;2020;15.6;5306;2935
858;34 jaar;LPG;2015;6.5;6196;1046
859;34 jaar;LPG;2016;6.0;7245;825
860;34 jaar;LPG;2017;6.1;7394;828
861;34 jaar;LPG;2018;6.2;8969;696
862;34 jaar;LPG;2019;5.2;8571;612
863;34 jaar;LPG;2020;3.3;4951;669
864;35 jaar;Totaal;2015;31.7;3585;8830
865;35 jaar;Totaal;2016;28.1;3370;8339
866;35 jaar;Totaal;2017;36.2;3661;9886
867;35 jaar;Totaal;2018;42.5;3601;11798
868;35 jaar;Totaal;2019;39.6;3567;11117
869;35 jaar;Totaal;2020;32.7;2670;12229
870;35 jaar;Benzine/overige;2015;16.7;2568;6491
871;35 jaar;Benzine/overige;2016;16.2;2581;6266
872;35 jaar;Benzine/overige;2017;21.7;2828;7672
873;35 jaar;Benzine/overige;2018;28.3;2957;9585
874;35 jaar;Benzine/overige;2019;26.8;2990;8965
875;35 jaar;Benzine/overige;2020;20.5;2133;9605
876;35 jaar;Diesel;2015;8.2;6872;1199
877;35 jaar;Diesel;2016;6.6;5449;1213
878;35 jaar;Diesel;2017;9.2;6076;1515
879;35 jaar;Diesel;2018;8.6;5760;1485
880;35 jaar;Diesel;2019;7.9;5176;1532
881;35 jaar;Diesel;2020;8.9;4336;2058
882;35 jaar;LPG;2015;6.7;5916;1140
883;35 jaar;LPG;2016;5.3;6186;860
884;35 jaar;LPG;2017;5.3;7569;699
885;35 jaar;LPG;2018;5.6;7665;728
886;35 jaar;LPG;2019;4.9;7926;620
887;35 jaar;LPG;2020;3.2;5725;566
888;36 jaar;Totaal;2015;33.2;2949;11265
889;36 jaar;Totaal;2016;27.1;3279;8269
890;36 jaar;Totaal;2017;26.2;3331;7877
891;36 jaar;Totaal;2018;32.5;3446;9440
892;36 jaar;Totaal;2019;36.9;3192;11549
893;36 jaar;Totaal;2020;27.4;2523;10852
894;36 jaar;Benzine/overige;2015;20.0;2237;8952
895;36 jaar;Benzine/overige;2016;15.4;2482;6206
896;36 jaar;Benzine/overige;2017;15.9;2633;6035
897;36 jaar;Benzine/overige;2018;19.6;2654;7403
898;36 jaar;Benzine/overige;2019;26.5;2802;9444
899;36 jaar;Benzine/overige;2020;18.9;2138;8842
900;36 jaar;Diesel;2015;5.9;5676;1034
901;36 jaar;Diesel;2016;6.0;5563;1076
902;36 jaar;Diesel;2017;6.1;5457;1119
903;36 jaar;Diesel;2018;8.4;5912;1419
904;36 jaar;Diesel;2019;6.3;4417;1433
905;36 jaar;Diesel;2020;5.7;3978;1441
906;36 jaar;LPG;2015;7.3;5727;1279
907;36 jaar;LPG;2016;5.7;5798;987
908;36 jaar;LPG;2017;4.2;5872;723
909;36 jaar;LPG;2018;4.5;7279;618
910;36 jaar;LPG;2019;4.1;6069;672
911;36 jaar;LPG;2020;2.7;4809;569
912;37 jaar;Totaal;2015;27.3;2568;10636
913;37 jaar;Totaal;2016;30.9;2905;10621
914;37 jaar;Totaal;2017;25.2;3204;7861
915;37 jaar;Totaal;2018;25.1;3304;7595
916;37 jaar;Totaal;2019;27.4;2920;9382
917;37 jaar;Totaal;2020;25.9;2289;11328
918;37 jaar;Benzine/overige;2015;17.4;2050;8481
919;37 jaar;Benzine/overige;2016;19.7;2304;8539
920;37 jaar;Benzine/overige;2017;13.9;2330;5976
921;37 jaar;Benzine/overige;2018;15.1;2564;5872
922;37 jaar;Benzine/overige;2019;18.7;2505;7448
923;37 jaar;Benzine/overige;2020;18.6;1991;9329
924;37 jaar;Diesel;2015;3.2;3748;866
925;37 jaar;Diesel;2016;5.1;5338;953
926;37 jaar;Diesel;2017;6.2;6224;999
927;37 jaar;Diesel;2018;6.1;5701;1063
928;37 jaar;Diesel;2019;5.8;4282;1355
929;37 jaar;Diesel;2020;5.1;3684;1377
930;37 jaar;LPG;2015;6.7;5184;1289
931;37 jaar;LPG;2016;6.1;5397;1129
932;37 jaar;LPG;2017;5.0;5694;886
933;37 jaar;LPG;2018;4.0;6022;660
934;37 jaar;LPG;2019;2.9;5071;579
935;37 jaar;LPG;2020;2.3;3673;622
936;38 jaar;Totaal;2015;23.4;2511;9332
937;38 jaar;Totaal;2016;24.1;2399;10057
938;38 jaar;Totaal;2017;28.5;2784;10224
939;38 jaar;Totaal;2018;23.4;3088;7594
940;38 jaar;Totaal;2019;20.5;2701;7597
941;38 jaar;Totaal;2020;20.0;2172;9202
942;38 jaar;Benzine/overige;2015;14.3;1930;7428
943;38 jaar;Benzine/overige;2016;15.6;1922;8094
944;38 jaar;Benzine/overige;2017;18.7;2258;8272
945;38 jaar;Benzine/overige;2018;13.4;2308;5819
946;38 jaar;Benzine/overige;2019;12.9;2189;5912
947;38 jaar;Benzine/overige;2020;12.7;1738;7332
948;38 jaar;Diesel;2015;3.3;4502;724
949;38 jaar;Diesel;2016;2.5;3157;801
950;38 jaar;Diesel;2017;4.4;4765;915
951;38 jaar;Diesel;2018;5.2;5420;954
952;38 jaar;Diesel;2019;4.6;4327;1064
953;38 jaar;Diesel;2020;5.3;4058;1318
954;38 jaar;LPG;2015;5.8;4945;1180
955;38 jaar;LPG;2016;6.0;5199;1162
956;38 jaar;LPG;2017;5.4;5226;1037
957;38 jaar;LPG;2018;4.8;5901;821
958;38 jaar;LPG;2019;3.0;4795;621
959;38 jaar;LPG;2020;1.9;3427;552
960;39 jaar;Totaal;2015;17.1;2201;7787
961;39 jaar;Totaal;2016;21.5;2385;9006
962;39 jaar;Totaal;2017;21.2;2176;9725
963;39 jaar;Totaal;2018;26.7;2676;9995
964;39 jaar;Totaal;2019;20.8;2720;7651
965;39 jaar;Totaal;2020;14.0;1869;7466
966;39 jaar;Benzine/overige;2015;11.6;1876;6194
967;39 jaar;Benzine/overige;2016;13.6;1891;7208
968;39 jaar;Benzine/overige;2017;14.2;1808;7828
969;39 jaar;Benzine/overige;2018;19.0;2349;8096
970;39 jaar;Benzine/overige;2019;13.0;2191;5926
971;39 jaar;Benzine/overige;2020;9.0;1552;5800
972;39 jaar;Diesel;2015;1.6;3509;460
973;39 jaar;Diesel;2016;2.6;3727;703
974;39 jaar;Diesel;2017;2.4;3139;776
975;39 jaar;Diesel;2018;3.5;3914;886
976;39 jaar;Diesel;2019;4.2;4430;943
977;39 jaar;Diesel;2020;3.0;2865;1043
978;39 jaar;LPG;2015;3.9;3448;1133
979;39 jaar;LPG;2016;5.2;4773;1095
980;39 jaar;LPG;2017;4.6;4083;1121
981;39 jaar;LPG;2018;4.3;4206;1013
982;39 jaar;LPG;2019;3.6;4664;782
983;39 jaar;LPG;2020;2.0;3144;623
984;40 jaar;Totaal;2015;19.8;2196;9035
985;40 jaar;Totaal;2016;16.4;2111;7750
986;40 jaar;Totaal;2017;20.0;2237;8937
987;40 jaar;Totaal;2018;20.8;2137;9722
988;40 jaar;Totaal;2019;22.1;2163;10224
989;40 jaar;Totaal;2020;16.1;2088;7704
990;40 jaar;Benzine/overige;2015;11.7;1638;7164
991;40 jaar;Benzine/overige;2016;10.0;1644;6084
992;40 jaar;Benzine/overige;2017;11.7;1668;7026
993;40 jaar;Benzine/overige;2018;14.2;1851;7673
994;40 jaar;Benzine/overige;2019;16.0;1959;8171
995;40 jaar;Benzine/overige;2020;10.4;1788;5816
996;40 jaar;Diesel;2015;1.9;3823;500
997;40 jaar;Diesel;2016;1.8;3636;495
998;40 jaar;Diesel;2017;2.9;4007;734
999;40 jaar;Diesel;2018;2.4;3008;797
1000;40 jaar;Diesel;2019;2.7;2901;928
1001;40 jaar;Diesel;2020;2.8;2819;985
1002;40 jaar;LPG;2015;6.2;4521;1371
1003;40 jaar;LPG;2016;4.6;3891;1171
1004;40 jaar;LPG;2017;5.3;4529;1177
1005;40 jaar;LPG;2018;4.2;3335;1252
1006;40 jaar;LPG;2019;3.4;3034;1125
1007;40 jaar;LPG;2020;2.9;3219;903
1008;41 jaar;Totaal;2015;23.3;2198;10602
1009;41 jaar;Totaal;2016;19.4;2175;8918
1010;41 jaar;Totaal;2017;17.8;2319;7673
1011;41 jaar;Totaal;2018;22.8;2555;8941
1012;41 jaar;Totaal;2019;21.3;2165;9853
1013;41 jaar;Totaal;2020;20.4;1989;10258
1014;41 jaar;Benzine/overige;2015;12.7;1522;8341
1015;41 jaar;Benzine/overige;2016;10.6;1506;7029
1016;41 jaar;Benzine/overige;2017;9.6;1605;5957
1017;41 jaar;Benzine/overige;2018;13.4;1933;6935
1018;41 jaar;Benzine/overige;2019;15.1;1951;7721
1019;41 jaar;Benzine/overige;2020;13.9;1728;8073
1020;41 jaar;Diesel;2015;2.2;4878;459
1021;41 jaar;Diesel;2016;2.2;4436;502
1022;41 jaar;Diesel;2017;2.4;4553;517
1023;41 jaar;Diesel;2018;3.4;4393;767
1024;41 jaar;Diesel;2019;2.2;2735;814
1025;41 jaar;Diesel;2020;2.5;2585;957
1026;41 jaar;LPG;2015;8.4;4644;1802
1027;41 jaar;LPG;2016;6.6;4743;1387
1028;41 jaar;LPG;2017;5.9;4903;1199
1029;41 jaar;LPG;2018;6.1;4895;1239
1030;41 jaar;LPG;2019;4.0;3069;1318
1031;41 jaar;LPG;2020;4.0;3239;1228
1032;42 jaar;Totaal;2015;30.4;2136;14229
1033;42 jaar;Totaal;2016;23.2;2230;10405
1034;42 jaar;Totaal;2017;19.6;2237;8779
1035;42 jaar;Totaal;2018;16.9;2220;7623
