ID;Bedrijfstypen;Rechtsvorm;TypeActiviteit;Perioden;AantalBedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
1663;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Agrarische activeiten;2022;222.0;391.5;296.2;0.0;187.8;13.6;51.3;14.2;6.1;23.3;296.2;124.3;9.1;115.1;0.0;0.6;102.7;68.6;246.8;234.3;227.3;144.2;38.1;19.7;0.0;0.0;26.3;-4.2;0.0;4.2;15.3;3.9;4.1;0.2;19.2
1664;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2010;383.0;451.0;121.5;0.5;76.0;8.3;26.4;4.7;0.0;5.6;121.5;15.1;4.8;10.3;0.0;0.2;89.0;17.3;90.8;88.3;80.1;46.6;12.7;8.8;0.0;0.0;12.0;-4.3;0.1;4.6;6.3;-0.9;0.3;1.2;5.4
1665;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2011;343.0;431.3;103.6;0.3;67.8;4.3;22.4;3.5;0.0;5.4;103.6;18.6;4.5;14.2;0.0;0.2;70.9;13.9;72.8;71.8;63.7;34.9;10.2;8.1;0.0;0.0;10.5;-3.5;0.1;3.7;5.5;1.8;1.9;0.1;7.3
1666;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2012;322.0;393.6;106.4;0.0;64.6;4.8;25.9;5.1;0.0;6.0;106.4;16.8;3.5;13.3;0.0;0.2;70.0;19.5;78.9;78.5;72.0;40.2;13.9;5.5;0.0;0.0;12.5;-3.5;0.1;3.9;3.4;0.3;0.3;0.0;3.6
1667;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2013;310.0;437.8;119.4;0.0;70.5;5.8;31.4;5.2;0.0;6.6;119.4;12.9;4.3;8.0;0.0;0.7;78.0;27.8;82.6;81.3;77.8;40.7;14.9;7.5;0.3;0.0;14.4;-4.2;0.1;4.4;0.7;3.3;3.4;0.0;4.0
1668;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2014;283.0;419.6;101.1;0.0;54.4;3.8;31.9;5.7;0.0;5.4;101.1;19.6;4.1;15.5;0.0;0.9;55.5;25.1;91.3;90.5;80.7;44.9;16.1;6.3;0.0;0.0;13.4;-3.0;0.0;3.2;7.5;1.1;1.2;0.1;8.6
1669;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2015;276.0;381.4;142.8;0.1;80.5;7.4;41.8;5.3;0.0;7.8;142.8;31.0;6.1;24.8;0.0;1.2;75.8;34.9;127.9;128.9;113.5;68.6;21.5;9.7;0.3;0.0;13.3;-3.8;0.0;4.1;10.7;0.9;1.2;0.3;11.5
1670;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2016;244.0;365.8;118.8;0.1;66.5;5.6;30.1;7.2;0.0;9.3;118.8;30.6;4.4;26.2;-0.2;1.3;57.8;29.3;110.5;109.1;99.5;54.2;19.0;12.8;0.0;0.0;13.6;-3.2;0.0;3.4;7.8;0.2;0.4;0.2;8.0
1671;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2017;222.0;401.5;47.9;0.1;27.5;2.6;7.9;2.1;0.0;7.8;47.9;17.1;3.5;13.8;-0.2;0.7;23.4;6.8;50.3;49.4;41.2;22.2;7.5;4.6;-0.5;0.0;7.4;-0.9;0.1;1.1;8.2;0.4;0.6;0.1;8.7
1672;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2018;216.0;368.4;32.4;0.0;17.6;1.0;5.5;1.8;0.0;6.4;32.4;17.2;1.5;15.7;0.0;0.4;10.5;4.2;31.6;30.6;24.2;12.9;3.8;1.8;0.0;0.0;5.7;-0.4;0.0;0.5;7.1;0.4;0.4;0.0;7.5
1673;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2019;224.0;405.9;73.8;0.0;44.8;3.5;12.4;3.3;0.0;9.8;73.8;31.0;3.3;27.7;-0.2;0.4;33.1;9.5;70.2;68.8;58.7;34.4;10.6;5.8;0.0;0.0;7.9;-1.4;0.0;1.4;10.1;0.3;0.4;0.0;10.5
1674;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2020;229.0;354.7;58.2;0.0;32.0;2.6;7.1;1.9;0.0;14.6;58.2;33.9;2.1;31.8;0.0;0.7;19.5;4.2;56.3;55.6;43.1;22.4;7.8;4.3;0.0;0.0;8.6;-0.7;0.0;0.7;12.5;1.0;1.0;0.0;13.6
1675;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2021;219.0;356.4;74.4;0.0;44.6;3.0;6.2;3.2;0.0;17.4;74.4;51.1;3.5;47.6;0.0;0.5;15.5;7.4;66.8;66.3;48.8;26.9;8.7;5.0;0.0;0.0;8.1;-0.7;0.0;0.8;17.2;2.6;2.7;0.1;19.9
1676;Pot- en perkplantenbedrijven;Samenwerkingsverbanden;Overige activiteiten;2022;222.0;391.5;62.4;0.0;32.2;3.3;6.6;3.6;0.0;16.7;62.4;44.6;2.9;41.8;0.0;0.5;11.0;6.3;71.1;70.4;59.3;35.8;10.5;5.1;0.0;0.0;7.9;-0.5;0.0;0.5;11.4;0.6;0.7;0.1;11.9
1677;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2010;309.0;797.2;1185.5;6.6;602.3;183.5;212.8;127.4;0.7;52.1;1185.5;254.9;0.0;0.0;0.0;38.6;569.8;322.2;804.9;759.6;795.0;425.9;157.8;63.4;0.0;2.3;145.6;-23.1;1.3;0.0;-13.2;2.9;6.9;4.0;-6.2
1678;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2011;286.0;706.2;1096.7;8.0;516.9;181.0;219.4;125.2;0.1;46.0;1096.7;249.2;0.0;0.0;0.0;34.4;534.1;279.0;803.3;763.2;777.7;444.4;143.2;55.3;0.0;1.5;133.4;-23.4;1.6;0.0;2.2;13.2;14.1;1.0;21.7
1679;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2012;284.0;738.7;1110.4;7.1;534.0;181.1;215.8;136.4;0.1;35.9;1110.4;242.9;0.0;0.0;0.0;34.0;528.1;305.5;834.0;802.8;802.4;452.6;147.2;57.2;4.6;0.2;140.5;-22.9;1.5;0.0;8.8;0.3;2.0;1.7;10.4
1680;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2013;287.0;875.7;1237.9;7.4;545.5;213.6;241.4;176.6;2.4;51.1;1237.9;358.3;0.0;0.0;0.0;33.3;504.7;341.6;940.2;910.0;915.8;532.3;161.0;59.4;3.8;0.3;159.0;-21.8;1.8;0.0;2.6;4.2;4.5;0.3;6.1
1681;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2014;276.0;894.9;1201.9;8.1;504.0;237.2;262.8;140.8;1.0;48.1;1201.9;377.9;0.0;0.0;0.0;29.2;444.0;350.8;938.6;906.6;894.1;516.5;163.2;54.5;1.6;0.8;157.5;-18.6;1.0;0.0;25.9;-0.1;1.0;1.1;39.6
1682;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2015;286.0;985.3;1174.3;6.7;481.9;229.2;275.2;125.4;0.8;54.9;1174.3;412.4;0.0;0.0;0.0;25.9;384.2;351.9;1049.4;1017.2;992.4;593.8;179.7;50.9;0.2;1.1;166.7;-15.7;0.8;0.0;41.3;3.8;5.2;1.4;55.8
1683;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2016;277.0;1053.8;1220.5;5.5;497.4;235.8;290.8;128.3;0.7;62.0;1220.5;462.8;0.0;0.0;0.0;25.1;384.4;348.2;1128.4;1100.0;1033.9;630.6;182.5;54.1;-0.5;0.0;167.2;-16.1;0.7;0.0;78.4;3.6;5.9;2.2;99.3
1684;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2017;262.0;1114.1;1075.6;6.7;375.1;193.1;311.3;124.9;0.1;64.4;1075.6;402.8;0.0;0.0;0.0;18.1;320.8;333.9;1194.2;1166.8;1112.2;684.3;203.7;47.1;0.1;0.0;177.1;-11.7;0.8;0.0;70.2;7.0;7.6;0.6;88.0
1685;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2018;268.0;1218.4;1158.5;3.9;407.4;220.7;314.3;148.2;0.6;63.3;1158.5;444.5;0.0;0.0;0.0;18.1;367.9;328.0;1224.0;1204.3;1153.8;690.9;222.6;46.1;0.0;0.0;194.2;-8.6;2.4;0.0;61.6;3.3;4.4;1.1;64.1
1686;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2019;287.0;1283.5;1166.9;2.6;372.6;195.2;359.5;167.6;0.7;68.8;1166.9;477.1;0.0;0.0;0.0;16.7;285.1;387.9;1391.6;1372.7;1319.1;800.0;254.9;42.4;-0.6;0.0;222.4;-9.5;1.0;0.0;63.0;1.9;3.4;1.5;67.2
1687;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2020;307.0;1407.7;1234.9;2.8;389.7;196.9;366.9;166.3;2.0;110.4;1234.9;550.3;0.0;0.0;0.0;14.7;301.7;368.3;1466.0;1432.5;1344.1;808.0;270.3;38.7;0.0;0.0;227.2;-10.2;0.3;0.0;111.6;1.7;2.0;0.3;121.3
1688;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2021;333.0;1415.5;1359.7;2.5;434.0;162.9;406.7;216.0;6.9;130.6;1359.7;645.5;0.0;0.0;0.0;17.9;262.5;433.8;1770.6;1726.9;1566.3;995.2;281.6;38.9;0.0;0.0;250.6;-8.0;0.2;0.0;196.2;7.9;8.2;0.3;223.5
1689;Pot- en perkplantenbedrijven;Rechtspersoon;Alle activiteiten;2022;374.0;1588.1;1355.6;6.1;383.4;133.4;455.7;235.6;2.8;138.5;1355.6;628.7;0.0;0.0;0.0;15.5;237.2;474.2;1790.9;1749.0;1693.9;1039.0;320.9;37.0;0.3;0.0;296.6;-7.5;0.1;0.0;89.4;13.0;13.1;0.1;114.6
1690;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2010;309.0;797.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1691;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2011;286.0;706.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1692;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2012;284.0;738.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1693;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2013;287.0;875.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1694;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2014;276.0;894.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1695;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2015;286.0;985.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1696;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2016;277.0;1053.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1697;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2017;262.0;1114.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1698;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2018;268.0;1218.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1699;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2019;287.0;1283.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1700;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2020;307.0;1407.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2021;333.0;1415.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702;Pot- en perkplantenbedrijven;Rechtspersoon;Agrarische activeiten;2022;374.0;1588.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1703;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2010;309.0;797.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1704;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2011;286.0;706.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1705;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2012;284.0;738.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1706;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2013;287.0;875.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1707;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2014;276.0;894.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1708;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2015;286.0;985.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1709;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2016;277.0;1053.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1710;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2017;262.0;1114.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1711;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2018;268.0;1218.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1712;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2019;287.0;1283.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1713;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2020;307.0;1407.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1714;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2021;333.0;1415.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1715;Pot- en perkplantenbedrijven;Rechtspersoon;Overige activiteiten;2022;374.0;1588.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1716;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2010;632.0;471.3;1308.8;12.9;572.3;74.2;169.6;346.4;0.5;132.8;1308.8;369.5;22.7;49.2;0.0;32.2;426.7;480.4;1088.5;1053.7;932.7;486.6;273.0;63.3;-1.5;1.8;109.5;-26.2;1.6;11.1;129.6;8.7;12.5;3.8;134.5
1717;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2011;595.0;458.3;1276.0;12.4;574.1;74.3;205.9;284.6;0.4;124.3;1276.0;390.1;18.0;39.7;0.1;28.2;405.5;452.1;1075.8;1024.6;966.2;473.6;273.2;60.9;1.1;1.3;156.1;-22.1;3.8;8.3;87.4;10.6;11.2;0.6;98.1
1718;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2012;539.0;438.7;948.8;1.7;459.1;73.2;160.8;185.9;0.1;68.0;948.8;270.7;18.4;63.3;0.0;22.7;311.9;343.5;854.0;821.2;777.6;412.8;208.3;47.3;7.1;1.1;101.0;-18.1;1.8;6.6;58.3;7.8;10.3;2.5;71.1
1719;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2013;541.0;452.3;881.3;4.0;434.7;47.3;125.5;193.3;0.1;76.5;881.3;301.5;15.3;58.3;0.1;20.6;299.8;259.4;889.2;854.2;792.3;417.9;240.3;50.3;0.8;0.4;82.7;-14.9;1.6;5.4;82.0;6.4;10.5;4.1;89.5
1720;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2014;462.0;436.8;853.1;3.3;408.7;47.4;133.9;159.1;0.1;100.4;853.1;282.5;11.7;52.6;0.1;19.8;268.5;282.2;860.1;824.1;760.2;401.4;247.1;42.8;-0.1;0.5;68.4;-13.0;1.2;4.0;86.9;3.4;4.1;0.7;92.1
1721;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2015;387.0;397.5;765.6;3.2;310.3;61.8;106.1;181.7;0.1;102.3;765.6;287.6;10.4;62.6;0.1;11.7;223.5;242.7;859.8;831.6;751.3;394.0;262.4;36.2;2.5;0.0;56.2;-8.9;1.1;3.3;99.6;6.6;7.7;1.1;108.3
1722;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2016;346.0;400.7;615.9;2.3;271.5;43.5;102.4;133.5;0.1;62.6;615.9;235.2;9.0;61.8;0.0;10.4;159.5;210.8;840.1;807.1;756.2;370.9;194.4;29.4;0.8;0.0;160.8;-8.2;0.7;2.6;75.7;3.8;4.2;0.3;82.6
1723;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2017;311.0;415.8;782.4;1.5;321.9;75.7;127.9;193.3;0.0;62.2;782.4;279.9;7.3;55.5;0.0;14.5;202.3;285.7;836.5;797.7;764.3;378.1;193.9;36.3;-0.4;0.0;156.4;-10.4;1.0;1.6;61.8;8.3;9.0;0.7;73.3
1724;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2018;259.0;361.3;631.5;1.8;231.1;56.2;95.9;184.1;1.1;61.2;631.5;228.4;5.9;45.3;0.0;8.2;172.1;222.7;692.8;656.5;644.7;317.3;183.2;26.6;0.0;0.0;117.6;-6.3;0.4;1.1;41.8;2.1;2.3;0.2;45.2
1725;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2019;294.0;455.4;722.5;3.2;344.5;59.7;113.1;136.8;0.7;64.6;722.5;272.1;6.3;43.6;0.0;17.0;177.3;256.1;846.4;832.0;774.2;395.8;168.6;41.2;0.0;0.0;168.6;-6.9;1.6;1.3;65.3;-27.7;3.2;30.8;41.5
1726;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2020;282.0;467.0;595.3;1.5;188.4;43.9;133.7;153.4;0.0;74.4;595.3;314.9;5.2;46.1;0.0;6.8;78.2;195.4;798.8;776.7;744.1;392.3;167.6;21.6;0.0;-0.6;163.2;-2.7;0.5;0.9;52.1;10.6;10.8;0.1;66.3
1727;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2021;300.0;486.6;836.5;2.6;274.6;78.9;159.6;198.2;1.4;121.1;836.5;404.1;5.0;53.5;0.0;9.3;163.5;259.5;959.8;936.0;867.6;502.2;170.9;28.6;0.0;0.0;165.9;-4.3;0.2;1.0;87.9;7.3;8.5;1.2;100.1
1728;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Alle activiteiten;2022;290.0;475.7;640.6;8.1;172.4;157.5;84.5;135.6;3.8;78.7;640.6;349.7;5.5;51.1;0.0;5.1;79.2;206.6;608.3;593.2;548.7;271.0;127.6;17.3;0.0;0.0;132.8;-4.5;0.2;0.9;55.1;0.2;0.9;0.7;62.3
1729;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2010;632.0;471.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1730;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2011;595.0;458.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1731;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2012;539.0;438.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1732;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2013;541.0;452.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1733;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2014;462.0;436.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1734;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2015;387.0;397.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1735;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2016;346.0;400.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1736;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2017;311.0;415.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1737;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2018;259.0;361.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1738;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2019;294.0;455.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1739;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2020;282.0;467.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1740;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2021;300.0;486.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1741;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Agrarische activeiten;2022;290.0;475.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1742;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2010;632.0;471.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1743;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2011;595.0;458.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1744;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2012;539.0;438.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1745;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2013;541.0;452.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1746;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2014;462.0;436.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1747;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2015;387.0;397.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1748;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2016;346.0;400.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1749;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2017;311.0;415.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1750;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2018;259.0;361.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1751;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2019;294.0;455.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1752;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2020;282.0;467.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1753;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2021;300.0;486.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1754;Overige glastuinbouwbedrijven;Totaal rechtsvormen;Overige activiteiten;2022;290.0;475.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1755;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2010;217.0;59.0;96.2;0.2;67.9;3.9;10.3;5.1;0.0;8.9;96.2;12.5;6.0;6.2;0.0;1.3;67.3;15.1;64.8;61.8;53.5;28.0;7.0;7.1;-0.3;0.0;11.7;-3.2;0.1;3.6;8.2;1.3;1.4;0.1;9.5
1756;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2011;203.0;57.8;74.9;0.1;51.4;3.0;8.7;4.5;0.0;7.1;74.9;17.3;5.5;11.8;0.0;0.4;46.0;11.1;55.7;52.6;45.5;25.1;6.5;4.6;0.1;0.0;9.3;-2.5;0.1;2.6;7.7;2.2;2.3;0.1;9.9
1757;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2012;186.0;46.0;71.4;0.1;46.1;2.8;7.9;5.9;0.0;8.6;71.4;21.3;5.8;15.5;0.0;0.5;35.5;14.1;50.4;48.9;41.1;22.3;5.2;4.0;0.0;0.0;9.6;-1.8;0.1;2.0;7.5;3.0;3.7;0.7;10.5
1758;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2013;173.0;47.6;60.7;0.1;41.2;1.8;5.7;4.3;0.0;7.6;60.7;19.1;4.7;14.2;0.0;0.5;34.2;7.0;41.7;40.5;33.6;17.2;4.9;3.4;0.0;0.0;8.1;-1.5;0.1;1.6;6.6;2.1;2.3;0.3;8.7
1759;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2014;145.0;39.4;48.9;0.0;33.6;1.2;4.0;3.2;0.0;7.0;48.9;18.2;3.7;14.3;0.0;0.3;24.3;6.2;32.2;30.9;25.6;13.4;3.6;2.7;0.0;0.0;5.8;-0.5;0.0;1.2;6.2;1.0;1.1;0.1;7.1
1760;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2015;105.0;24.5;34.4;0.0;22.6;1.3;3.1;2.2;0.0;5.2;34.4;15.8;2.8;12.9;0.0;0.4;14.4;3.7;24.3;23.0;19.2;10.4;2.8;1.5;0.1;0.0;4.4;-0.7;0.0;0.8;4.4;0.6;0.6;0.0;5.0
1761;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2016;84.0;23.9;32.2;0.0;22.2;0.7;2.8;2.2;0.0;4.4;32.2;14.0;2.2;11.7;0.0;0.6;14.0;3.7;23.3;21.9;17.5;8.9;2.6;1.8;0.0;0.0;4.2;-0.7;0.0;0.8;5.1;1.0;1.1;0.1;6.1
1762;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2017;62.0;14.2;19.5;0.0;13.3;0.2;0.6;2.4;0.0;3.0;19.5;11.9;1.2;7.8;0.0;0.2;5.5;1.9;13.9;12.1;10.5;5.3;1.9;0.9;0.0;0.0;2.4;-0.2;0.0;0.2;3.2;0.4;0.4;0.0;3.6
1763;Overige glastuinbouwbedrijven;Eenmanszaak;Alle activiteiten;2018;55.0;12.7;13.7;0.0;9.1;0.1;0.4;1.1;0.0;2.8;13.7;8.5;1.3;7.2;0.0;0.0;3.9;1.3;9.0;6.9;6.4;3.1;0.8;0.5;0.0;0.0;2.0;-0.2;0.0;0.2;2.4;0.1;0.2;0.0;2.6
