ID;Arbeidspositie;Persoonskenmerken;Perioden;TotaalPersonen_1;TotaalMetLangdurendeZorgsituatie_2;TotaalGezorgdVoorZieke_3;GezorgdVoorKindInHuishouden_4;GezorgdVoorPartner_5;GezorgdVoorOuder_6;TotaalPersonen_7;Zorgduur1Tot4UurPerWeek_8;Zorgduur4Tot12UurPerWeek_9;Zorgduur12Tot21UurPerWeek_10;Zorgduur21UurOfMeerPerWeek_11;ZorgduurOnbekend_12;PersoonHeeftNietGezorgdVoorZieke_13;PersonenZonderLangdurendeZorgsituatie_14
197;2;570;2007;31.0;3.0;3.0;;;3.0;3.0;;;;;;;28.0
198;2;570;2009;33.0;;;;;;;;;;;;;31.0
199;2;570;2011;52.0;4.0;3.0;;;3.0;3.0;;;;;;;49.0
200;7;Totaal;2005;385.0;35.0;29.0;3.0;5.0;22.0;29.0;9.0;9.0;4.0;5.0;;5.0;350.0
201;7;Totaal;2007;273.0;34.0;28.0;4.0;4.0;20.0;28.0;6.0;8.0;7.0;5.0;;6.0;239.0
202;7;Totaal;2009;286.0;36.0;29.0;4.0;6.0;20.0;29.0;7.0;7.0;7.0;6.0;;7.0;250.0
203;7;Totaal;2011;330.0;37.0;31.0;5.0;5.0;22.0;31.0;7.0;11.0;6.0;7.0;;6.0;293.0
204;7;Man;2005;180.0;16.0;12.0;;3.0;8.0;12.0;4.0;3.0;;3.0;;4.0;164.0
205;7;Man;2007;115.0;14.0;11.0;;2.0;8.0;11.0;3.0;3.0;3.0;;;3.0;101.0
206;7;Man;2009;141.0;14.0;10.0;;3.0;6.0;10.0;3.0;3.0;;3.0;;4.0;127.0
207;7;Man;2011;169.0;18.0;14.0;;3.0;10.0;14.0;4.0;4.0;3.0;4.0;;4.0;151.0
208;7;Vrouw;2005;205.0;18.0;17.0;;2.0;14.0;17.0;4.0;6.0;3.0;3.0;;;186.0
209;7;Vrouw;2007;158.0;20.0;17.0;3.0;2.0;12.0;17.0;3.0;5.0;4.0;3.0;;3.0;138.0
210;7;Vrouw;2009;145.0;22.0;18.0;3.0;3.0;13.0;18.0;4.0;5.0;6.0;3.0;;4.0;123.0
211;7;Vrouw;2011;161.0;19.0;17.0;3.0;;12.0;17.0;3.0;7.0;4.0;3.0;;;142.0
212;7;Leeftijd 15 tot 25 jaar;2005;29.0;;;;;;;;;;;;;28.0
213;7;Leeftijd 15 tot 25 jaar;2007;22.0;;;;;;;;;;;;;21.0
214;7;Leeftijd 15 tot 25 jaar;2009;27.0;;;;;;;;;;;;;26.0
215;7;Leeftijd 15 tot 25 jaar;2011;17.0;;;;;;;;;;;;;17.0
216;7;Leeftijd 25 tot 35 jaar;2005;93.0;7.0;5.0;;;4.0;5.0;;2.0;;;;;86.0
217;7;Leeftijd 25 tot 35 jaar;2007;48.0;3.0;2.0;;;;2.0;;;;;;;45.0
218;7;Leeftijd 25 tot 35 jaar;2009;65.0;5.0;4.0;;;3.0;4.0;;;;;;;60.0
219;7;Leeftijd 25 tot 35 jaar;2011;74.0;4.0;2.0;;;;2.0;;;;;;;70.0
220;7;Leeftijd 35 tot 45 jaar;2005;126.0;11.0;10.0;;;8.0;10.0;4.0;3.0;;2.0;;;114.0
221;7;Leeftijd 35 tot 45 jaar;2007;82.0;9.0;8.0;;;5.0;8.0;;3.0;;2.0;;;73.0
222;7;Leeftijd 35 tot 45 jaar;2009;77.0;10.0;8.0;;;5.0;8.0;3.0;;;;;2.0;67.0
223;7;Leeftijd 35 tot 45 jaar;2011;89.0;9.0;7.0;;;4.0;7.0;;;;2.0;;;80.0
224;7;Leeftijd 45 tot 55 jaar;2005;92.0;12.0;10.0;;2.0;7.0;10.0;2.0;3.0;;2.0;;;80.0
225;7;Leeftijd 45 tot 55 jaar;2007;75.0;14.0;11.0;;;8.0;11.0;2.0;3.0;4.0;;;3.0;61.0
226;7;Leeftijd 45 tot 55 jaar;2009;70.0;11.0;9.0;;;6.0;9.0;;3.0;2.0;;;2.0;59.0
227;7;Leeftijd 45 tot 55 jaar;2011;93.0;15.0;13.0;2.0;;9.0;13.0;2.0;5.0;3.0;2.0;;2.0;79.0
228;7;Leeftijd 55 tot 65 jaar;2005;45.0;4.0;3.0;;;3.0;3.0;;;;;;;42.0
229;7;Leeftijd 55 tot 65 jaar;2007;47.0;8.0;6.0;;;5.0;6.0;2.0;;;;;;39.0
230;7;Leeftijd 55 tot 65 jaar;2009;47.0;9.0;8.0;;3.0;5.0;8.0;;;2.0;;;;38.0
231;7;Leeftijd 55 tot 65 jaar;2011;57.0;9.0;9.0;;;7.0;9.0;;5.0;;;;;47.0
232;7;Migratieachtergrond: Nederland;2005;249.0;26.0;22.0;;4.0;17.0;22.0;7.0;6.0;3.0;4.0;;4.0;223.0
233;7;Migratieachtergrond: Nederland;2007;186.0;26.0;23.0;4.0;4.0;16.0;23.0;6.0;7.0;5.0;4.0;;4.0;159.0
234;7;Migratieachtergrond: Nederland;2009;184.0;25.0;20.0;2.0;5.0;14.0;20.0;4.0;5.0;6.0;4.0;;5.0;158.0
235;7;Migratieachtergrond: Nederland;2011;208.0;26.0;23.0;3.0;3.0;17.0;23.0;4.0;9.0;4.0;5.0;;3.0;181.0
236;7;Migratieachtergrond: westers;2005;48.0;3.0;3.0;;;3.0;3.0;;;;;;;45.0
237;7;Migratieachtergrond: westers;2007;28.0;3.0;2.0;;;;2.0;;;;;;;25.0
238;7;Migratieachtergrond: westers;2009;38.0;3.0;2.0;;;;2.0;;;;;;;35.0
239;7;Migratieachtergrond: westers;2011;43.0;4.0;3.0;;;;3.0;;;;;;;40.0
240;7;Migratieachtergrond: niet-westers;2005;88.0;6.0;4.0;;;3.0;4.0;;;;;;;82.0
241;7;Migratieachtergrond: niet-westers;2007;59.0;5.0;3.0;;;2.0;3.0;;;;;;;55.0
242;7;Migratieachtergrond: niet-westers;2009;64.0;8.0;7.0;;;4.0;7.0;2.0;;;;;;56.0
243;7;Migratieachtergrond: niet-westers;2011;78.0;7.0;6.0;;;4.0;6.0;;;;;;;71.0
244;7;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;
245;7;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;
246;7;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;
247;7;Migratieachtergrond: onbekend;2011;;;;;;;;;;;;;;
248;7;Onderwijsniveau: laag;2005;133.0;12.0;9.0;;;8.0;9.0;2.0;3.0;;;;3.0;120.0
249;7;Onderwijsniveau: laag;2007;87.0;10.0;8.0;;;5.0;8.0;2.0;2.0;;2.0;;;77.0
250;7;Onderwijsniveau: laag;2009;90.0;11.0;9.0;;2.0;6.0;9.0;;;3.0;2.0;;;79.0
251;7;Onderwijsniveau: laag;2011;98.0;11.0;11.0;;;7.0;11.0;3.0;3.0;;3.0;;;87.0
252;7;Onderwijsniveau: middelbaar;2005;160.0;16.0;14.0;;4.0;10.0;14.0;5.0;4.0;2.0;3.0;;;144.0
253;7;Onderwijsniveau: middelbaar;2007;122.0;15.0;13.0;;3.0;8.0;13.0;2.0;4.0;4.0;;;3.0;107.0
254;7;Onderwijsniveau: middelbaar;2009;123.0;16.0;13.0;;3.0;9.0;13.0;3.0;3.0;3.0;3.0;;3.0;107.0
255;7;Onderwijsniveau: middelbaar;2011;144.0;15.0;12.0;;2.0;8.0;12.0;2.0;5.0;3.0;;;3.0;128.0
256;7;Onderwijsniveau: hoog;2005;92.0;7.0;6.0;;;4.0;6.0;;;;;;;85.0
257;7;Onderwijsniveau: hoog;2007;62.0;9.0;7.0;;;6.0;7.0;2.0;2.0;;;;;53.0
258;7;Onderwijsniveau: hoog;2009;73.0;9.0;7.0;;;5.0;7.0;2.0;;;;;2.0;64.0
259;7;Onderwijsniveau: hoog;2011;85.0;10.0;8.0;;;7.0;8.0;;3.0;;;;;75.0
260;7;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;
261;7;Onderwijsniveau: onbekend;2007;;;;;;;;;;;;;;
262;7;Onderwijsniveau: onbekend;2009;;;;;;;;;;;;;;
263;7;Onderwijsniveau: onbekend;2011;2.0;;;;;;;;;;;;;
264;7;580;2005;152.0;8.0;8.0;;;6.0;8.0;2.0;2.0;;;;;143.0
265;7;580;2007;95.0;9.0;8.0;;;7.0;8.0;;3.0;;;;;86.0
266;7;580;2009;106.0;11.0;9.0;;;6.0;9.0;;2.0;3.0;;;2.0;95.0
267;7;580;2011;128.0;11.0;10.0;;;9.0;10.0;3.0;3.0;3.0;2.0;;;117.0
268;7;510;2005;113.0;5.0;5.0;;;4.0;5.0;;;;;;;108.0
269;7;510;2007;73.0;6.0;5.0;;;5.0;5.0;;;;;;;67.0
270;7;510;2009;84.0;6.0;5.0;;;4.0;5.0;;;2.0;;;;77.0
271;7;510;2011;106.0;8.0;7.0;;;7.0;7.0;;;;;;;98.0
272;7;520;2005;22.0;;;;;;;;;;;;;21.0
273;7;520;2007;14.0;;;;;;;;;;;;;12.0
274;7;520;2009;11.0;;;;;;;;;;;;;9.0
275;7;520;2011;11.0;;;;;;;;;;;;;10.0
276;7;530;2005;16.0;;;;;;;;;;;;;15.0
277;7;530;2007;9.0;;;;;;;;;;;;;7.0
278;7;530;2009;11.0;3.0;3.0;;;;3.0;;;;;;;8.0
279;7;530;2011;11.0;;;;;;;;;;;;;10.0
280;7;590;2005;229.0;26.0;22.0;;5.0;16.0;22.0;7.0;7.0;3.0;4.0;;5.0;202.0
281;7;590;2007;176.0;25.0;20.0;4.0;4.0;13.0;20.0;5.0;6.0;6.0;3.0;;5.0;150.0
282;7;590;2009;177.0;25.0;20.0;2.0;5.0;14.0;20.0;6.0;5.0;4.0;4.0;;5.0;152.0
283;7;590;2011;199.0;25.0;20.0;4.0;4.0;13.0;20.0;4.0;9.0;3.0;4.0;;4.0;174.0
284;7;540;2005;89.0;10.0;8.0;;;7.0;8.0;3.0;3.0;;;;;79.0
285;7;540;2007;64.0;11.0;8.0;;;6.0;8.0;;3.0;2.0;;;3.0;54.0
286;7;540;2009;75.0;10.0;8.0;;3.0;6.0;8.0;;;3.0;;;2.0;65.0
287;7;540;2011;75.0;10.0;8.0;;;7.0;8.0;;4.0;;;;2.0;65.0
288;7;550;2005;94.0;12.0;10.0;;;7.0;10.0;3.0;3.0;;;;2.0;82.0
289;7;550;2007;70.0;6.0;5.0;;;3.0;5.0;;;;;;;64.0
290;7;550;2009;66.0;9.0;7.0;;;5.0;7.0;2.0;;;2.0;;;57.0
291;7;550;2011;77.0;7.0;6.0;;;2.0;6.0;;;;2.0;;;69.0
292;7;560;2005;46.0;5.0;4.0;;2.0;2.0;4.0;;;;;;;41.0
293;7;560;2007;41.0;9.0;7.0;;;4.0;7.0;2.0;;2.0;;;;32.0
294;7;560;2009;36.0;6.0;5.0;;;3.0;5.0;;;;;;;30.0
295;7;560;2011;47.0;7.0;6.0;;;4.0;6.0;;3.0;;;;;40.0
296;7;570;2005;5.0;;;;;;;;;;;;;4.0
297;7;570;2007;3.0;;;;;;;;;;;;;2.0
298;7;570;2009;4.0;;;;;;;;;;;;;3.0
299;7;570;2011;3.0;;;;;;;;;;;;;
300;8;Totaal;2005;2519.0;318.0;274.0;30.0;53.0;197.0;274.0;63.0;90.0;51.0;60.0;10.0;44.0;2201.0
301;8;Totaal;2007;2354.0;318.0;260.0;31.0;54.0;181.0;260.0;51.0;83.0;52.0;65.0;10.0;57.0;2036.0
302;8;Totaal;2009;2186.0;328.0;268.0;38.0;61.0;176.0;268.0;60.0;82.0;51.0;64.0;11.0;59.0;1859.0
303;8;Totaal;2011;2132.0;232.0;194.0;26.0;49.0;123.0;194.0;33.0;56.0;37.0;67.0;;38.0;1901.0
304;8;Man;2005;714.0;83.0;57.0;5.0;17.0;36.0;57.0;16.0;13.0;10.0;15.0;2.0;26.0;631.0
305;8;Man;2007;682.0;85.0;58.0;5.0;17.0;37.0;58.0;13.0;18.0;9.0;14.0;2.0;27.0;597.0
306;8;Man;2009;634.0;91.0;65.0;5.0;21.0;39.0;65.0;16.0;19.0;12.0;14.0;4.0;27.0;542.0
307;8;Man;2011;657.0;67.0;51.0;5.0;17.0;31.0;51.0;9.0;12.0;10.0;21.0;;16.0;590.0
308;8;Vrouw;2005;1805.0;235.0;217.0;25.0;35.0;161.0;217.0;46.0;77.0;41.0;45.0;8.0;18.0;1570.0
309;8;Vrouw;2007;1672.0;233.0;203.0;27.0;38.0;144.0;203.0;38.0;64.0;42.0;51.0;7.0;30.0;1439.0
310;8;Vrouw;2009;1552.0;236.0;203.0;33.0;39.0;137.0;203.0;44.0;63.0;39.0;49.0;8.0;33.0;1316.0
311;8;Vrouw;2011;1476.0;165.0;142.0;21.0;31.0;92.0;142.0;24.0;44.0;28.0;46.0;;22.0;1311.0
312;8;Leeftijd 15 tot 25 jaar;2005;175.0;7.0;6.0;;;3.0;6.0;;;;;;;168.0
313;8;Leeftijd 15 tot 25 jaar;2007;160.0;9.0;7.0;;;6.0;7.0;;;;;;;151.0
314;8;Leeftijd 15 tot 25 jaar;2009;162.0;9.0;6.0;;;4.0;6.0;;;;;;3.0;154.0
315;8;Leeftijd 15 tot 25 jaar;2011;168.0;4.0;3.0;;;;3.0;;;;;;;164.0
316;8;Leeftijd 25 tot 35 jaar;2005;271.0;20.0;18.0;3.0;3.0;13.0;18.0;4.0;3.0;2.0;8.0;;2.0;251.0
317;8;Leeftijd 25 tot 35 jaar;2007;238.0;18.0;15.0;4.0;2.0;8.0;15.0;3.0;3.0;2.0;5.0;;4.0;219.0
318;8;Leeftijd 25 tot 35 jaar;2009;207.0;18.0;15.0;5.0;2.0;8.0;15.0;3.0;4.0;;3.0;;4.0;189.0
319;8;Leeftijd 25 tot 35 jaar;2011;212.0;12.0;9.0;2.0;;6.0;9.0;;3.0;2.0;2.0;;3.0;200.0
320;8;Leeftijd 35 tot 45 jaar;2005;444.0;57.0;48.0;10.0;4.0;34.0;48.0;14.0;14.0;9.0;9.0;3.0;9.0;387.0
321;8;Leeftijd 35 tot 45 jaar;2007;383.0;47.0;37.0;11.0;6.0;22.0;37.0;7.0;10.0;5.0;12.0;4.0;10.0;336.0
322;8;Leeftijd 35 tot 45 jaar;2009;325.0;51.0;41.0;14.0;6.0;23.0;41.0;8.0;11.0;7.0;12.0;3.0;10.0;274.0
323;8;Leeftijd 35 tot 45 jaar;2011;336.0;34.0;28.0;8.0;4.0;16.0;28.0;4.0;7.0;6.0;11.0;;6.0;301.0
324;8;Leeftijd 45 tot 55 jaar;2005;520.0;79.0;73.0;7.0;14.0;54.0;73.0;16.0;24.0;17.0;14.0;;6.0;441.0
325;8;Leeftijd 45 tot 55 jaar;2007;478.0;86.0;72.0;9.0;11.0;55.0;72.0;15.0;23.0;15.0;18.0;;13.0;392.0
326;8;Leeftijd 45 tot 55 jaar;2009;447.0;89.0;75.0;13.0;10.0;55.0;75.0;19.0;23.0;13.0;19.0;;13.0;359.0
327;8;Leeftijd 45 tot 55 jaar;2011;416.0;54.0;46.0;8.0;8.0;31.0;46.0;8.0;15.0;7.0;15.0;;8.0;363.0
328;8;Leeftijd 55 tot 65 jaar;2005;1109.0;155.0;129.0;8.0;31.0;92.0;129.0;28.0;47.0;22.0;28.0;4.0;26.0;954.0
329;8;Leeftijd 55 tot 65 jaar;2007;1096.0;158.0;129.0;7.0;34.0;91.0;129.0;24.0;46.0;28.0;28.0;4.0;29.0;938.0
330;8;Leeftijd 55 tot 65 jaar;2009;1044.0;161.0;131.0;6.0;40.0;87.0;131.0;28.0;41.0;28.0;29.0;4.0;30.0;883.0
331;8;Leeftijd 55 tot 65 jaar;2011;1001.0;128.0;108.0;7.0;35.0;69.0;108.0;19.0;31.0;21.0;37.0;;20.0;873.0
332;8;Migratieachtergrond: Nederland;2005;1964.0;275.0;240.0;26.0;43.0;178.0;240.0;58.0;81.0;46.0;48.0;8.0;35.0;1689.0
333;8;Migratieachtergrond: Nederland;2007;1804.0;262.0;218.0;25.0;42.0;158.0;218.0;45.0;72.0;45.0;49.0;7.0;44.0;1542.0
334;8;Migratieachtergrond: Nederland;2009;1656.0;263.0;218.0;27.0;49.0;147.0;218.0;52.0;69.0;42.0;48.0;6.0;45.0;1394.0
335;8;Migratieachtergrond: Nederland;2011;1606.0;189.0;162.0;19.0;40.0;106.0;162.0;28.0;49.0;30.0;54.0;;27.0;1417.0
336;8;Migratieachtergrond: westers;2005;230.0;23.0;18.0;;4.0;13.0;18.0;3.0;6.0;2.0;5.0;;4.0;207.0
337;8;Migratieachtergrond: westers;2007;217.0;27.0;22.0;3.0;5.0;14.0;22.0;2.0;8.0;4.0;7.0;;6.0;190.0
338;8;Migratieachtergrond: westers;2009;216.0;31.0;24.0;3.0;4.0;17.0;24.0;4.0;7.0;5.0;7.0;;7.0;185.0
339;8;Migratieachtergrond: westers;2011;233.0;23.0;18.0;3.0;6.0;9.0;18.0;3.0;4.0;4.0;7.0;;5.0;210.0
340;8;Migratieachtergrond: niet-westers;2005;324.0;20.0;15.0;3.0;5.0;7.0;15.0;;3.0;2.0;7.0;;5.0;304.0
341;8;Migratieachtergrond: niet-westers;2007;333.0;28.0;20.0;4.0;7.0;10.0;20.0;4.0;3.0;2.0;9.0;2.0;8.0;305.0
342;8;Migratieachtergrond: niet-westers;2009;314.0;34.0;26.0;7.0;8.0;12.0;26.0;4.0;5.0;5.0;9.0;3.0;8.0;280.0
343;8;Migratieachtergrond: niet-westers;2011;292.0;19.0;14.0;4.0;3.0;7.0;14.0;2.0;2.0;2.0;7.0;;5.0;273.0
344;8;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;
345;8;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;
346;8;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;
347;8;Migratieachtergrond: onbekend;2011;;;;;;;;;;;;;;
348;8;Onderwijsniveau: laag;2005;1162.0;141.0;126.0;13.0;29.0;87.0;126.0;24.0;42.0;23.0;33.0;4.0;14.0;1021.0
349;8;Onderwijsniveau: laag;2007;1031.0;136.0;114.0;14.0;28.0;75.0;114.0;20.0;35.0;24.0;31.0;5.0;23.0;895.0
350;8;Onderwijsniveau: laag;2009;993.0;143.0;118.0;20.0;33.0;68.0;118.0;24.0;33.0;22.0;34.0;6.0;25.0;850.0
351;8;Onderwijsniveau: laag;2011;900.0;96.0;80.0;8.0;26.0;48.0;80.0;13.0;21.0;14.0;32.0;;16.0;804.0
352;8;Onderwijsniveau: middelbaar;2005;973.0;130.0;108.0;12.0;18.0;79.0;108.0;27.0;36.0;20.0;22.0;3.0;22.0;843.0
353;8;Onderwijsniveau: middelbaar;2007;918.0;127.0;101.0;12.0;19.0;73.0;101.0;22.0;32.0;18.0;25.0;4.0;26.0;791.0
354;8;Onderwijsniveau: middelbaar;2009;819.0;127.0;107.0;13.0;20.0;77.0;107.0;27.0;33.0;22.0;20.0;4.0;21.0;692.0
355;8;Onderwijsniveau: middelbaar;2011;829.0;90.0;74.0;14.0;15.0;47.0;74.0;10.0;21.0;17.0;26.0;;15.0;739.0
356;8;Onderwijsniveau: hoog;2005;384.0;47.0;39.0;5.0;5.0;31.0;39.0;12.0;12.0;8.0;5.0;2.0;8.0;337.0
357;8;Onderwijsniveau: hoog;2007;384.0;53.0;45.0;5.0;8.0;33.0;45.0;9.0;16.0;10.0;8.0;;9.0;330.0
358;8;Onderwijsniveau: hoog;2009;367.0;57.0;43.0;5.0;8.0;31.0;43.0;10.0;15.0;7.0;10.0;;14.0;310.0
359;8;Onderwijsniveau: hoog;2011;389.0;45.0;38.0;4.0;7.0;27.0;38.0;9.0;13.0;7.0;10.0;;7.0;344.0
360;8;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;
361;8;Onderwijsniveau: onbekend;2007;21.0;;;;;;;;;;;;;20.0
362;8;Onderwijsniveau: onbekend;2009;7.0;;;;;;;;;;;;;7.0
363;8;Onderwijsniveau: onbekend;2011;15.0;;;;;;;;;;;;;13.0
364;8;580;2005;638.0;52.0;45.0;4.0;8.0;34.0;45.0;11.0;13.0;7.0;13.0;;7.0;586.0
365;8;580;2007;591.0;52.0;46.0;6.0;7.0;35.0;46.0;6.0;14.0;10.0;14.0;2.0;6.0;539.0
366;8;580;2009;582.0;65.0;53.0;8.0;8.0;39.0;53.0;14.0;15.0;8.0;14.0;3.0;12.0;517.0
367;8;580;2011;600.0;48.0;42.0;5.0;7.0;30.0;42.0;6.0;13.0;8.0;15.0;;6.0;552.0
368;8;510;2005;510.0;41.0;35.0;;7.0;28.0;35.0;10.0;9.0;5.0;10.0;;7.0;469.0
369;8;510;2007;467.0;37.0;33.0;;6.0;27.0;33.0;5.0;10.0;8.0;9.0;;4.0;430.0
370;8;510;2009;467.0;48.0;39.0;;7.0;32.0;39.0;12.0;10.0;7.0;9.0;;10.0;419.0
371;8;510;2011;498.0;37.0;33.0;;7.0;26.0;33.0;5.0;12.0;6.0;10.0;;4.0;461.0
372;8;520;2005;64.0;4.0;4.0;;;;4.0;;;;;;;60.0
373;8;520;2007;59.0;6.0;5.0;2.0;;3.0;5.0;;;;2.0;;;53.0
374;8;520;2009;50.0;7.0;7.0;4.0;;3.0;7.0;;;;2.0;;;43.0
375;8;520;2011;47.0;5.0;4.0;;;;4.0;;;;;;;42.0
376;8;530;2005;64.0;7.0;7.0;;;4.0;7.0;;3.0;;;;;57.0
377;8;530;2007;65.0;9.0;8.0;3.0;;5.0;8.0;;3.0;;2.0;;;56.0
378;8;530;2009;64.0;9.0;7.0;3.0;;4.0;7.0;;3.0;;2.0;;;55.0
379;8;530;2011;55.0;6.0;5.0;2.0;;2.0;5.0;;;;3.0;;;49.0
380;8;590;2005;1860.0;264.0;226.0;26.0;45.0;161.0;226.0;52.0;77.0;42.0;46.0;9.0;37.0;1597.0
381;8;590;2007;1747.0;265.0;214.0;25.0;48.0;146.0;214.0;45.0;69.0;42.0;50.0;8.0;51.0;1483.0
382;8;590;2009;1586.0;261.0;214.0;30.0;53.0;137.0;214.0;46.0;67.0;43.0;50.0;8.0;47.0;1324.0
383;8;590;2011;1513.0;182.0;150.0;20.0;41.0;92.0;150.0;27.0;43.0;28.0;52.0;;32.0;1331.0
384;8;540;2005;987.0;143.0;119.0;4.0;29.0;88.0;119.0;28.0;44.0;21.0;23.0;4.0;24.0;844.0
385;8;540;2007;959.0;150.0;121.0;;31.0;89.0;121.0;26.0;44.0;25.0;23.0;3.0;29.0;809.0
386;8;540;2009;891.0;144.0;116.0;;36.0;80.0;116.0;26.0;38.0;23.0;25.0;4.0;28.0;747.0
387;8;540;2011;867.0;109.0;89.0;3.0;29.0;58.0;89.0;17.0;27.0;16.0;29.0;;21.0;758.0
388;8;550;2005;488.0;58.0;51.0;13.0;6.0;34.0;51.0;14.0;12.0;9.0;13.0;3.0;7.0;430.0
389;8;550;2007;430.0;51.0;42.0;14.0;8.0;22.0;42.0;9.0;11.0;5.0;15.0;2.0;9.0;378.0
390;8;550;2009;373.0;51.0;42.0;16.0;7.0;20.0;42.0;8.0;12.0;7.0;12.0;3.0;9.0;322.0
391;8;550;2011;342.0;28.0;23.0;8.0;3.0;12.0;23.0;4.0;6.0;4.0;8.0;;5.0;315.0
392;8;560;2005;385.0;63.0;56.0;9.0;10.0;39.0;56.0;10.0;21.0;13.0;11.0;;7.0;322.0
393;8;560;2007;359.0;64.0;51.0;10.0;8.0;35.0;51.0;10.0;15.0;11.0;12.0;2.0;13.0;295.0
394;8;560;2009;322.0;66.0;57.0;12.0;11.0;37.0;57.0;13.0;17.0;13.0;13.0;;10.0;255.0
395;8;560;2011;303.0;44.0;38.0;9.0;9.0;22.0;38.0;6.0;10.0;8.0;14.0;;6.0;259.0
396;8;570;2005;21.0;2.0;2.0;;;2.0;2.0;;;;;;;18.0
397;8;570;2007;16.0;;;;;;;;;;;;;15.0
398;8;570;2009;19.0;;;;;;;;;;;;;18.0
399;8;570;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;3;Totaal;2005;593.0;73.0;67.0;8.0;7.0;54.0;67.0;24.0;23.0;10.0;10.0;;6.0;521.0
401;3;Totaal;2007;590.0;76.0;64.0;11.0;7.0;48.0;64.0;20.0;20.0;11.0;12.0;;12.0;514.0
402;3;Totaal;2009;582.0;86.0;72.0;12.0;9.0;53.0;72.0;22.0;23.0;14.0;12.0;;14.0;496.0
403;3;Totaal;2011;582.0;61.0;52.0;10.0;6.0;36.0;52.0;14.0;19.0;9.0;11.0;;9.0;521.0
404;3;Man;2005;71.0;6.0;4.0;;;3.0;4.0;2.0;;;;;2.0;65.0
405;3;Man;2007;72.0;9.0;6.0;;;4.0;6.0;;;;;;3.0;63.0
406;3;Man;2009;71.0;10.0;7.0;;;5.0;7.0;3.0;;;;;3.0;61.0
407;3;Man;2011;78.0;5.0;4.0;;;;4.0;;;;;;;73.0
408;3;Vrouw;2005;523.0;67.0;63.0;8.0;6.0;50.0;63.0;22.0;21.0;10.0;9.0;;4.0;456.0
409;3;Vrouw;2007;518.0;67.0;59.0;10.0;6.0;44.0;59.0;18.0;19.0;10.0;11.0;;8.0;451.0
410;3;Vrouw;2009;511.0;77.0;66.0;11.0;8.0;48.0;66.0;20.0;22.0;12.0;11.0;;11.0;435.0
411;3;Vrouw;2011;504.0;56.0;48.0;9.0;5.0;34.0;48.0;13.0;17.0;8.0;10.0;;8.0;448.0
412;3;Leeftijd 15 tot 25 jaar;2005;38.0;;;;;;;;;;;;;37.0
413;3;Leeftijd 15 tot 25 jaar;2007;40.0;;;;;;;;;;;;;39.0
414;3;Leeftijd 15 tot 25 jaar;2009;41.0;;;;;;;;;;;;;39.0
415;3;Leeftijd 15 tot 25 jaar;2011;44.0;;;;;;;;;;;;;43.0
416;3;Leeftijd 25 tot 35 jaar;2005;111.0;7.0;7.0;;;5.0;7.0;3.0;;;2.0;;;103.0
417;3;Leeftijd 25 tot 35 jaar;2007;100.0;8.0;5.0;2.0;;3.0;5.0;;;;;;3.0;92.0
418;3;Leeftijd 25 tot 35 jaar;2009;88.0;7.0;6.0;;;3.0;6.0;;;;;;;80.0
419;3;Leeftijd 25 tot 35 jaar;2011;97.0;4.0;2.0;;;;2.0;;;;;;;93.0
420;3;Leeftijd 35 tot 45 jaar;2005;206.0;27.0;26.0;4.0;;21.0;26.0;10.0;8.0;4.0;4.0;;;179.0
421;3;Leeftijd 35 tot 45 jaar;2007;202.0;27.0;22.0;6.0;;16.0;22.0;7.0;6.0;4.0;5.0;;4.0;175.0
422;3;Leeftijd 35 tot 45 jaar;2009;177.0;25.0;19.0;5.0;;13.0;19.0;6.0;7.0;4.0;3.0;;6.0;151.0
423;3;Leeftijd 35 tot 45 jaar;2011;158.0;15.0;14.0;4.0;;8.0;14.0;3.0;6.0;2.0;3.0;;;144.0
424;3;Leeftijd 45 tot 55 jaar;2005;146.0;24.0;22.0;3.0;;18.0;22.0;8.0;8.0;4.0;;;;122.0
425;3;Leeftijd 45 tot 55 jaar;2007;150.0;28.0;25.0;2.0;3.0;20.0;25.0;7.0;9.0;4.0;4.0;;3.0;122.0
426;3;Leeftijd 45 tot 55 jaar;2009;167.0;32.0;29.0;4.0;2.0;24.0;29.0;11.0;10.0;5.0;4.0;;3.0;135.0
427;3;Leeftijd 45 tot 55 jaar;2011;160.0;24.0;21.0;4.0;;16.0;21.0;7.0;7.0;4.0;4.0;;3.0;136.0
428;3;Leeftijd 55 tot 65 jaar;2005;93.0;13.0;12.0;;2.0;10.0;12.0;4.0;5.0;;2.0;;;79.0
429;3;Leeftijd 55 tot 65 jaar;2007;98.0;12.0;11.0;;;9.0;11.0;4.0;4.0;;;;;86.0
430;3;Leeftijd 55 tot 65 jaar;2009;110.0;20.0;17.0;;3.0;13.0;17.0;5.0;5.0;4.0;3.0;;4.0;90.0
