ID;HuishoudensKenmerken;Perioden;Vermogenssaldo_1;Totaal_2;ChartaalGeldEnDepositoS_3;Schuldbewijzen_4;Leningen_5;AandelenEnOverigeDeelnemingen_6;VerzekeringsPensioenregelingen_7;FinancieleDerivatenEnAandelenopties_8;OverigeVorderingen_9;Totaal_10;Leningen_11;FinancieleDerivatenEnAandelenopties_12;OverigeSchulden_13;Totaal_14;WoningenEnGrondOnderWoningen_15;OverigeNietFinancieleActiva_16;Vermogenssaldo_17;Totaal_18;ChartaalGeldEnDepositoS_19;Schuldbewijzen_20;Leningen_21;AandelenEnOverigeDeelnemingen_22;VerzekeringsPensioenregelingen_23;FinancieleDerivatenEnAandelenopties_24;OverigeVorderingen_25;Totaal_26;Leningen_27;FinancieleDerivatenEnAandelenopties_28;OverigeSchulden_29;Totaal_30;WoningenEnGrondOnderWoningen_31;OverigeNietFinancieleActiva_32;Vermogenssaldo_33;Totaal_34;ChartaalGeldEnDepositoS_35;Schuldbewijzen_36;Leningen_37;AandelenEnOverigeDeelnemingen_38;VerzekeringsPensioenregelingen_39;FinancieleDerivatenEnAandelenopties_40;OverigeVorderingen_41;Totaal_42;Leningen_43;FinancieleDerivatenEnAandelenopties_44;OverigeSchulden_45;Totaal_46;WoningenEnGrondOnderWoningen_47;OverigeNietFinancieleActiva_48;Vermogenssaldo_49;Totaal_50;ChartaalGeldEnDepositoS_51;Schuldbewijzen_52;Leningen_53;AandelenEnOverigeDeelnemingen_54;VerzekeringsPensioenregelingen_55;FinancieleDerivatenEnAandelenopties_56;OverigeVorderingen_57;Totaal_58;Leningen_59;FinancieleDerivatenEnAandelenopties_60;OverigeSchulden_61;Totaal_62;WoningenEnGrondOnderWoningen_63;OverigeNietFinancieleActiva_64
188;Hoofdkostwinner: 50 tot 65 jaar;2013;897005;652443;129677;4062;2325;92371;406121;223;17663;261696;231263;7;30426;506258;424580;81678;423.9;308.3;61.3;1.9;1.1;43.7;191.9;0.1;8.3;123.7;109.3;0.0;14.4;239.3;200.7;38.6;298.2;216.9;43.1;1.4;0.8;30.7;135.0;0.1;5.9;87.0;76.9;0.0;10.1;168.3;141.1;27.2;100;72.7;14.5;0.5;0.3;10.3;45.3;0.0;2.0;29.2;25.8;0.0;3.4;56.4;47.3;9.1
189;Hoofdkostwinner: 50 tot 65 jaar;2014;983721;726458;131343;2790;2405;87206;483427;212;19076;261629;229847;9;31773;518891;432850;86041;459.8;339.5;61.4;1.3;1.1;40.8;225.9;0.1;8.9;122.3;107.4;0.0;14.9;242.5;202.3;40.2;322.9;238.5;43.1;0.9;0.8;28.6;158.7;0.1;6.3;85.9;75.4;0.0;10.4;170.3;142.1;28.2;100;73.8;13.4;0.3;0.2;8.9;49.1;0.0;1.9;26.6;23.4;0.0;3.2;52.7;44.0;8.7
190;Hoofdkostwinner: 65 jaar of ouder;2005;577842;385710;99338;7590;2598;70770;193134;157;12123;50352;39684;2;10666;242484;228780;13705;343.4;229.2;59.0;4.5;1.5;42.1;114.8;0.1;7.2;29.9;23.6;0.0;6.3;144.1;136.0;8.1;288.9;192.8;49.7;3.8;1.3;35.4;96.5;0.1;6.1;25.2;19.8;0.0;5.3;121.2;114.4;6.9;100;66.8;17.2;1.3;0.4;12.2;33.4;0.0;2.1;8.7;6.9;0.0;1.8;42.0;39.6;2.4
191;Hoofdkostwinner: 65 jaar of ouder;2006;615043;400430;103123;7704;2705;73319;203112;171;10295;50449;42361;40;8049;265062;248332;16730;360.1;234.5;60.4;4.5;1.6;42.9;118.9;0.1;6.0;29.5;24.8;0.0;4.7;155.2;145.4;9.8;302.6;197.0;50.7;3.8;1.3;36.1;99.9;0.1;5.1;24.8;20.8;0.0;4.0;130.4;122.2;8.2;100;65.1;16.8;1.3;0.4;11.9;33.0;0.0;1.7;8.2;6.9;0.0;1.3;43.1;40.4;2.7
192;Hoofdkostwinner: 65 jaar of ouder;2007;635906;392339;111097;8160;2822;72085;188182;175;9818;53169;44500;42;8627;296736;277761;18975;367.1;226.5;64.1;4.7;1.6;41.6;108.6;0.1;5.7;30.7;25.7;0.0;5.0;171.3;160.4;11.0;308.6;190.4;53.9;4.0;1.4;35.0;91.3;0.1;4.8;25.8;21.6;0.0;4.2;144.0;134.8;9.2;100;61.7;17.5;1.3;0.4;11.3;29.6;0.0;1.5;8.4;7.0;0.0;1.4;46.7;43.7;3.0
193;Hoofdkostwinner: 65 jaar of ouder;2008;717202;456225;119891;7842;2890;65492;250489;152;9468;62671;51339;2;11330;323649;304940;18708;405.7;258.1;67.8;4.4;1.6;37.0;141.7;0.1;5.4;35.5;29.0;0.0;6.4;183.1;172.5;10.6;340.2;216.4;56.9;3.7;1.4;31.1;118.8;0.1;4.5;29.7;24.4;0.0;5.4;153.5;144.7;8.9;100;63.6;16.7;1.1;0.4;9.1;34.9;0.0;1.3;8.7;7.2;0.0;1.6;45.1;42.5;2.6
194;Hoofdkostwinner: 65 jaar of ouder;2009;729883;464654;127047;7658;2987;68512;247939;156;10355;70503;56916;3;13584;335731;310073;25658;403.1;256.6;70.2;4.2;1.6;37.8;136.9;0.1;5.7;38.9;31.4;0.0;7.5;185.4;171.2;14.2;338.2;215.3;58.9;3.5;1.4;31.7;114.9;0.1;4.8;32.7;26.4;0.0;6.3;155.5;143.7;11.9;100;63.7;17.4;1.0;0.4;9.4;34.0;0.0;1.4;9.7;7.8;0.0;1.9;46.0;42.5;3.5
195;Hoofdkostwinner: 65 jaar of ouder;2010;796349;529483;133089;7334;3008;77451;296126;213;12262;80276;63984;18;16274;347141;319169;27972;429.2;285.4;71.7;4.0;1.6;41.7;159.6;0.1;6.6;43.3;34.5;0.0;8.8;187.1;172.0;15.1;358.8;238.5;60.0;3.3;1.4;34.9;133.4;0.1;5.5;36.2;28.8;0.0;7.3;156.4;143.8;12.6;100;66.5;16.7;0.9;0.4;9.7;37.2;0.0;1.5;10.1;8.0;0.0;2.0;43.6;40.1;3.5
196;Hoofdkostwinner: 65 jaar of ouder;2011;886370;617222;141637;5759;2730;74033;379612;198;13254;95650;76227;4;19419;364798;334517;30281;459.4;319.9;73.4;3.0;1.4;38.4;196.8;0.1;6.9;49.6;39.5;0.0;10.1;189.1;173.4;15.7;383.0;266.7;61.2;2.5;1.2;32.0;164.0;0.1;5.7;41.3;32.9;0.0;8.4;157.6;144.6;13.1;100;69.6;16.0;0.6;0.3;8.4;42.8;0.0;1.5;10.8;8.6;0.0;2.2;41.1;37.7;3.4
197;Hoofdkostwinner: 65 jaar of ouder;2012;995681;725355;154951;5293;2823;79775;471641;180;10692;93868;77229;2;16637;364194;331824;32371;498.1;362.9;77.5;2.6;1.4;39.9;235.9;0.1;5.3;47.0;38.6;0.0;8.3;182.2;166.0;16.2;414.7;302.1;64.5;2.2;1.2;33.2;196.4;0.1;4.5;39.1;32.2;0.0;6.9;151.7;138.2;13.5;100;72.9;15.6;0.5;0.3;8.0;47.4;0.0;1.1;9.4;7.8;0.0;1.7;36.6;33.3;3.3
198;Hoofdkostwinner: 65 jaar of ouder;2013;971997;713216;154920;3291;2778;74827;466434;181;10785;99765;81184;3;18579;358546;324755;33791;472.4;346.7;75.3;1.6;1.4;36.4;226.7;0.1;5.2;48.5;39.5;0.0;9.0;174.3;157.8;16.4;393.2;288.5;62.7;1.3;1.1;30.3;188.7;0.1;4.4;40.4;32.8;0.0;7.5;145.1;131.4;13.7;100;73.4;15.9;0.3;0.3;7.7;48.0;0.0;1.1;10.3;8.4;0.0;1.9;36.9;33.4;3.5
199;Hoofdkostwinner: 65 jaar of ouder;2014;1122553;862564;162840;3600;2982;112538;567566;273;12765;108456;87190;4;21262;368445;334011;34434;531.1;408.1;77.0;1.7;1.4;53.2;268.5;0.1;6.0;51.3;41.2;0.0;10.1;174.3;158.0;16.3;441.7;339.4;64.1;1.4;1.2;44.3;223.3;0.1;5.0;42.7;34.3;0.0;8.4;145.0;131.4;13.5;100;76.8;14.5;0.3;0.3;10.0;50.6;0.0;1.1;9.7;7.8;0.0;1.9;32.8;29.8;3.1
200;Woningbezit: eigen woning;2005;1774122;1071002;219670;23407;5746;218246;543333;485;60116;625489;572577;18;52893;1328609;1225347;103261;460.7;278.1;57.0;6.1;1.5;56.7;141.1;0.1;15.6;162.4;148.7;0.0;13.7;345.0;318.2;26.8;303.5;183.2;37.6;4.0;1.0;37.3;92.9;0.1;10.3;107.0;97.9;0.0;9.0;227.3;209.6;17.7;100;60.4;12.4;1.3;0.3;12.3;30.6;0.0;3.4;35.3;32.3;0.0;3.0;74.9;69.1;5.8
201;Woningbezit: eigen woning;2006;1878502;1098824;232451;23562;6098;224238;561974;523;49978;648711;609354;284;39074;1428390;1309867;118522;474.5;277.5;58.7;6.0;1.5;56.6;141.9;0.1;12.6;163.8;153.9;0.1;9.9;360.8;330.8;29.9;313.8;183.5;38.8;3.9;1.0;37.5;93.9;0.1;8.3;108.4;101.8;0.0;6.5;238.6;218.8;19.8;100;58.5;12.4;1.3;0.3;11.9;29.9;0.0;2.7;34.5;32.4;0.0;2.1;76.0;69.7;6.3
202;Woningbezit: eigen woning;2007;1924992;1121369;253022;25311;6428;223607;561335;543;51122;698886;653678;290;44919;1502509;1372514;129995;478.4;278.7;62.9;6.3;1.6;55.6;139.5;0.1;12.7;173.7;162.4;0.1;11.2;373.4;341.1;32.3;317.3;184.8;41.7;4.2;1.1;36.9;92.5;0.1;8.4;115.2;107.7;0.0;7.4;247.6;226.2;21.4;100;58.3;13.1;1.3;0.3;11.6;29.2;0.0;2.7;36.3;34.0;0.0;2.3;78.1;71.3;6.8
203;Woningbezit: eigen woning;2008;2135619;1242604;273497;25745;6594;214995;674413;498;46863;745181;689083;20;56078;1638197;1473574;164622;512.5;298.2;65.6;6.2;1.6;51.6;161.8;0.1;11.2;178.8;165.4;0.0;13.5;393.1;353.6;39.5;341.0;198.4;43.7;4.1;1.1;34.3;107.7;0.1;7.5;119.0;110.0;0.0;9.0;261.6;235.3;26.3;100;58.2;12.8;1.2;0.3;10.1;31.6;0.0;2.2;34.9;32.3;0.0;2.6;76.7;69.0;7.7
204;Woningbezit: eigen woning;2009;2097912;1265395;283993;23715;6678;212151;690519;482;47856;776605;713805;18;62782;1609122;1442084;167039;497.0;299.8;67.3;5.6;1.6;50.3;163.6;0.1;11.3;184.0;169.1;0.0;14.9;381.2;341.6;39.6;331.4;199.9;44.9;3.7;1.1;33.5;109.1;0.1;7.6;122.7;112.8;0.0;9.9;254.2;227.8;26.4;100;60.3;13.5;1.1;0.3;10.1;32.9;0.0;2.3;37.0;34.0;0.0;3.0;76.7;68.7;8.0
205;Woningbezit: eigen woning;2010;2142774;1351390;293970;21111;6645;222943;756040;613;50069;797712;731154;105;66453;1589096;1422697;166399;500.7;315.8;68.7;4.9;1.6;52.1;176.7;0.1;11.7;186.4;170.9;0.0;15.5;371.3;332.5;38.9;334.2;210.8;45.8;3.3;1.0;34.8;117.9;0.1;7.8;124.4;114.0;0.0;10.4;247.8;221.9;26.0;100;63.1;13.7;1.0;0.3;10.4;35.3;0.0;2.3;37.2;34.1;0.0;3.1;74.2;66.4;7.8
206;Woningbezit: eigen woning;2011;2190199;1425498;303011;16254;5840;208954;850728;559;40153;798340;739489;21;58830;1563040;1392634;170406;507.9;330.5;70.3;3.8;1.4;48.5;197.3;0.1;9.3;185.1;171.5;0.0;13.6;362.4;322.9;39.5;339.7;221.1;47.0;2.5;0.9;32.4;131.9;0.1;6.2;123.8;114.7;0.0;9.1;242.4;216.0;26.4;100;64.9;13.8;0.7;0.3;9.5;38.7;0.0;1.8;36.5;33.8;0.0;2.7;71.2;63.4;7.8
207;Woningbezit: eigen woning;2012;2163200;1485469;313445;13591;5710;204829;909447;463;37983;799921;740808;13;59101;1477652;1304289;173363;496.9;341.2;72.0;3.1;1.3;47.0;208.9;0.1;8.7;183.7;170.2;0.0;13.6;339.4;299.6;39.8;332.9;228.6;48.2;2.1;0.9;31.5;140.0;0.1;5.8;123.1;114.0;0.0;9.1;227.4;200.7;26.7;100;68.7;14.5;0.6;0.3;9.5;42.0;0.0;1.8;37.0;34.2;0.0;2.7;68.3;60.3;8.0
208;Woningbezit: eigen woning;2013;2080561;1466418;312885;9502;5611;216054;884790;522;37054;788153;724307;15;63831;1402296;1227047;175249;475.8;335.4;71.6;2.2;1.3;49.4;202.4;0.1;8.5;180.3;165.7;0.0;14.6;320.7;280.6;40.1;319.5;225.2;48.0;1.5;0.9;33.2;135.9;0.1;5.7;121.0;111.2;0.0;9.8;215.3;188.4;26.9;100;70.5;15.0;0.5;0.3;10.4;42.5;0.0;1.8;37.9;34.8;0.0;3.1;67.4;59.0;8.4
209;Woningbezit: eigen woning;2014;2295463;1654318;317116;7133;5807;222975;1059810;541;40936;781219;713016;20;68183;1422364;1241594;180770;520.3;375.0;71.9;1.6;1.3;50.5;240.2;0.1;9.3;177.1;161.6;0.0;15.5;322.4;281.4;41.0;350.0;252.2;48.3;1.1;0.9;34.0;161.6;0.1;6.2;119.1;108.7;0.0;10.4;216.9;189.3;27.6;100;72.1;13.8;0.3;0.3;9.7;46.2;0.0;1.8;34.0;31.1;0.0;3.0;62.0;54.1;7.9
210;Woningbezit: huurwoning met huurtoeslag;2005;36864;38032;8002;42;209;394;29236;1;147;1741;1611;0;130;573;345;228;35.2;36.3;7.6;0.0;0.2;0.4;27.9;0.0;0.1;1.7;1.5;0.0;0.1;0.5;0.3;0.2;28.2;29.1;6.1;0.0;0.2;0.3;22.4;0.0;0.1;1.3;1.2;0.0;0.1;0.4;0.3;0.2;100;103.2;21.7;0.1;0.6;1.1;79.3;0.0;0.4;4.7;4.4;0.0;0.4;1.6;0.9;0.6
211;Woningbezit: huurwoning met huurtoeslag;2006;36572;37763;7082;26;186;247;30112;1;109;1811;1725;0;85;620;449;171;35.4;36.6;6.9;0.0;0.2;0.2;29.2;0.0;0.1;1.8;1.7;0.0;0.1;0.6;0.4;0.2;28.6;29.5;5.5;0.0;0.1;0.2;23.5;0.0;0.1;1.4;1.3;0.0;0.1;0.5;0.4;0.1;100;103.3;19.4;0.1;0.5;0.7;82.3;0.0;0.3;5.0;4.7;0.0;0.2;1.7;1.2;0.5
212;Woningbezit: huurwoning met huurtoeslag;2007;34558;36477;7695;33;195;293;28109;1;151;2347;2215;0;132;427;545;-118;32.9;34.8;7.3;0.0;0.2;0.3;26.8;0.0;0.1;2.2;2.1;0.0;0.1;0.4;0.5;-0.1;26.6;28.0;5.9;0.0;0.2;0.2;21.6;0.0;0.1;1.8;1.7;0.0;0.1;0.3;0.4;-0.1;100;105.6;22.3;0.1;0.6;0.8;81.3;0.0;0.4;6.8;6.4;0.0;0.4;1.2;1.6;-0.3
213;Woningbezit: huurwoning met huurtoeslag;2008;42099;44716;8046;26;194;215;36156;0;79;3074;2979;0;95;457;630;-172;39.6;42.0;7.6;0.0;0.2;0.2;34.0;0.0;0.1;2.9;2.8;0.0;0.1;0.4;0.6;-0.2;31.9;33.9;6.1;0.0;0.1;0.2;27.4;0.0;0.1;2.3;2.3;0.0;0.1;0.3;0.5;-0.1;100;106.2;19.1;0.1;0.5;0.5;85.9;0.0;0.2;7.3;7.1;0.0;0.2;1.1;1.5;-0.4
214;Woningbezit: huurwoning met huurtoeslag;2009;43457;45845;8550;34;201;305;36670;1;84;3721;3610;0;111;1332;921;412;39.6;41.8;7.8;0.0;0.2;0.3;33.5;0.0;0.1;3.4;3.3;0.0;0.1;1.2;0.8;0.4;32.0;33.7;6.3;0.0;0.1;0.2;27.0;0.0;0.1;2.7;2.7;0.0;0.1;1.0;0.7;0.3;100;105.5;19.7;0.1;0.5;0.7;84.4;0.0;0.2;8.6;8.3;0.0;0.3;3.1;2.1;0.9
215;Woningbezit: huurwoning met huurtoeslag;2010;46099;49081;8439;22;191;231;40105;1;92;4151;4028;0;123;1170;514;656;42.0;44.7;7.7;0.0;0.2;0.2;36.6;0.0;0.1;3.8;3.7;0.0;0.1;1.1;0.5;0.6;34.0;36.2;6.2;0.0;0.1;0.2;29.6;0.0;0.1;3.1;3.0;0.0;0.1;0.9;0.4;0.5;100;106.5;18.3;0.0;0.4;0.5;87.0;0.0;0.2;9.0;8.7;0.0;0.3;2.5;1.1;1.4
216;Woningbezit: huurwoning met huurtoeslag;2011;55998;59168;8237;15;159;194;50501;1;61;4250;4160;0;89;1079;499;580;49.5;52.3;7.3;0.0;0.1;0.2;44.7;0.0;0.1;3.8;3.7;0.0;0.1;1.0;0.4;0.5;40.1;42.4;5.9;0.0;0.1;0.1;36.2;0.0;0.0;3.0;3.0;0.0;0.1;0.8;0.4;0.4;100;98.8;13.7;0.0;0.3;0.3;84.3;0.0;0.1;7.6;7.4;0.0;0.1;1.8;0.8;1.0
217;Woningbezit: huurwoning met huurtoeslag;2012;64522;68929;7621;13;139;190;60888;0;78;5500;5379;0;121;1093;858;235;56.0;59.8;6.6;0.0;0.1;0.2;52.8;0.0;0.1;4.8;4.7;0.0;0.1;0.9;0.7;0.2;45.6;48.7;5.4;0.0;0.1;0.1;43.0;0.0;0.1;3.9;3.8;0.0;0.1;0.8;0.6;0.2;100;106.8;11.8;0.0;0.2;0.3;94.4;0.0;0.1;8.5;8.3;0.0;0.2;1.7;1.3;0.4
218;Woningbezit: huurwoning met huurtoeslag;2013;60644;65361;7317;6;131;126;57663;0;119;6009;5804;0;204;1292;818;473;52.9;57.0;6.4;0.0;0.1;0.1;50.3;0.0;0.1;5.2;5.1;0.0;0.2;1.1;0.7;0.4;43.1;46.5;5.2;0.0;0.1;0.1;41.0;0.0;0.1;4.3;4.1;0.0;0.1;0.9;0.6;0.3;100;107.8;12.1;0.0;0.2;0.2;95.1;0.0;0.2;9.9;9.6;0.0;0.3;2.1;1.3;0.8
219;Woningbezit: huurwoning met huurtoeslag;2014;75446;81618;8288;10;152;311;72300;1;557;8030;7102;0;928;1857;1330;527;61.2;66.2;6.7;0.0;0.1;0.3;58.6;0.0;0.5;6.5;5.8;0.0;0.8;1.5;1.1;0.4;49.9;54.0;5.5;0.0;0.1;0.2;47.8;0.0;0.4;5.3;4.7;0.0;0.6;1.2;0.9;0.3;100;108.2;11.0;0.0;0.2;0.4;95.8;0.0;0.7;10.6;9.4;0.0;1.2;2.5;1.8;0.7
220;Woningbezit: huurwoning geen huurtoeslag;2005;316722;275426;67677;2652;1770;24728;173660;55;4884;19373;15069;7;4297;60669;18344;42325;130.3;113.3;27.8;1.1;0.7;10.2;71.4;0.0;2.0;8.0;6.2;0.0;1.8;25.0;7.5;17.4;103.3;89.9;22.1;0.9;0.6;8.1;56.7;0.0;1.6;6.3;4.9;0.0;1.4;19.8;6.0;13.8;100;87.0;21.4;0.8;0.6;7.8;54.8;0.0;1.5;6.1;4.8;0.0;1.4;19.2;5.8;13.4
221;Woningbezit: huurwoning geen huurtoeslag;2006;298447;276227;68674;3189;1802;30354;164866;71;7271;29133;23372;76;5685;51353;19607;31746;125.1;115.8;28.8;1.3;0.8;12.7;69.1;0.0;3.0;12.2;9.8;0.0;2.4;21.5;8.2;13.3;99.7;92.2;22.9;1.1;0.6;10.1;55.1;0.0;2.4;9.7;7.8;0.0;1.9;17.1;6.5;10.6;100;92.6;23.0;1.1;0.6;10.2;55.2;0.0;2.4;9.8;7.8;0.0;1.9;17.2;6.6;10.6
222;Woningbezit: huurwoning geen huurtoeslag;2007;311917;254212;67604;2274;1717;20088;158715;49;3766;19593;16214;70;3309;77298;45776;31522;132.7;108.2;28.8;1.0;0.7;8.5;67.5;0.0;1.6;8.3;6.9;0.0;1.4;32.9;19.5;13.4;106.2;86.6;23.0;0.8;0.6;6.8;54.0;0.0;1.3;6.7;5.5;0.0;1.1;26.3;15.6;10.7;100;81.5;21.7;0.7;0.6;6.4;50.9;0.0;1.2;6.3;5.2;0.0;1.1;24.8;14.7;10.1
223;Woningbezit: huurwoning geen huurtoeslag;2008;267651;260977;65225;1861;1572;15537;174439;36;2306;17424;14663;1;2760;24098;11534;12564;118.8;115.8;28.9;0.8;0.7;6.9;77.4;0.0;1.0;7.7;6.5;0.0;1.2;10.7;5.1;5.6;96.1;93.7;23.4;0.7;0.6;5.6;62.6;0.0;0.8;6.3;5.3;0.0;1.0;8.7;4.1;4.5;100;97.5;24.4;0.7;0.6;5.8;65.2;0.0;0.9;6.5;5.5;0.0;1.0;9.0;4.3;4.7
224;Woningbezit: huurwoning geen huurtoeslag;2009;265885;258644;69583;1428;1636;12778;171107;29;2083;16590;13856;1;2733;23830;11727;12103;118.7;115.5;31.1;0.6;0.7;5.7;76.4;0.0;0.9;7.4;6.2;0.0;1.2;10.6;5.2;5.4;96.3;93.7;25.2;0.5;0.6;4.6;62.0;0.0;0.8;6.0;5.0;0.0;1.0;8.6;4.2;4.4;100;97.3;26.2;0.5;0.6;4.8;64.4;0.0;0.8;6.2;5.2;0.0;1.0;9.0;4.4;4.6
225;Woningbezit: huurwoning geen huurtoeslag;2010;284079;278538;70018;1253;1583;13232;190369;36;2048;17379;14653;8;2718;22920;9972;12948;126.1;123.7;31.1;0.6;0.7;5.9;84.5;0.0;0.9;7.7;6.5;0.0;1.2;10.2;4.4;5.7;102.5;100.5;25.3;0.5;0.6;4.8;68.7;0.0;0.7;6.3;5.3;0.0;1.0;8.3;3.6;4.7;100;98.0;24.6;0.4;0.6;4.7;67.0;0.0;0.7;6.1;5.2;0.0;1.0;8.1;3.5;4.6
226;Woningbezit: huurwoning geen huurtoeslag;2011;309947;304273;70086;900;1351;11574;218740;31;1591;17097;14764;1;2332;22770;10925;11845;137.5;134.9;31.1;0.4;0.6;5.1;97.0;0.0;0.7;7.6;6.5;0.0;1.0;10.1;4.8;5.3;112.1;110.0;25.3;0.3;0.5;4.2;79.1;0.0;0.6;6.2;5.3;0.0;0.8;8.2;4.0;4.3;100;95.7;22.0;0.3;0.4;3.6;68.8;0.0;0.5;5.5;4.8;0.0;0.7;7.2;3.4;3.7
227;Woningbezit: huurwoning geen huurtoeslag;2012;340784;334037;72888;1118;1328;16854;239770;38;2041;19051;15875;1;3175;25798;10688;15110;151.3;148.3;32.4;0.5;0.6;7.5;106.5;0.0;0.9;8.5;7.0;0.0;1.4;11.5;4.7;6.7;123.4;120.9;26.4;0.4;0.5;6.1;86.8;0.0;0.7;6.9;5.7;0.0;1.1;9.3;3.9;5.5;100;98.0;21.4;0.3;0.4;4.9;70.4;0.0;0.6;5.6;4.7;0.0;0.9;7.6;3.1;4.4
228;Woningbezit: huurwoning geen huurtoeslag;2013;332702;328789;72659;729;1303;16567;235533;40;1958;19646;16272;1;3374;23559;9834;13725;145.1;143.4;31.7;0.3;0.6;7.2;102.7;0.0;0.9;8.6;7.1;0.0;1.5;10.3;4.3;6.0;118.4;117.0;25.9;0.3;0.5;5.9;83.8;0.0;0.7;7.0;5.8;0.0;1.2;8.4;3.5;4.9;100;98.8;21.8;0.2;0.4;5.0;70.8;0.0;0.6;5.9;4.9;0.0;1.0;7.1;3.0;4.1
229;Woningbezit: huurwoning geen huurtoeslag;2014;369075;371045;73957;650;1354;20324;270886;49;3823;30160;23791;1;6368;28191;17034;11157;165.5;166.4;33.2;0.3;0.6;9.1;121.5;0.0;1.7;13.5;10.7;0.0;2.9;12.6;7.6;5.0;135.4;136.2;27.1;0.2;0.5;7.5;99.4;0.0;1.4;11.1;8.7;0.0;2.3;10.3;6.3;4.1;100;100.5;20.0;0.2;0.4;5.5;73.4;0.0;1.0;8.2;6.4;0.0;1.7;7.6;4.6;3.0
