ID;Geslacht;Leeftijd;Nationaliteit;Perioden;AlleenstaandeMinderjarigeVreemdelingen_1
867;Totaal mannen en vrouwen;80017;Turks ;2011;0
868;Totaal mannen en vrouwen;80017;Turks ;2012;0
869;Totaal mannen en vrouwen;80017;Turks ;2013;0
870;Totaal mannen en vrouwen;80017;Turks ;2014;0
871;Totaal mannen en vrouwen;80017;Turks ;2015;0
872;Totaal mannen en vrouwen;80017;Turks ;2016;0
873;Totaal mannen en vrouwen;80017;Turks ;2017;0
874;Totaal mannen en vrouwen;80017;Turks ;2018;0
875;Totaal mannen en vrouwen;80017;Turks ;2019;0
876;Totaal mannen en vrouwen;80017;Turks ;2020;0
877;Totaal mannen en vrouwen;80017;Turks ;2021;0
878;Totaal mannen en vrouwen;80017;Turks ;2022;10
879;Totaal mannen en vrouwen;80017;Turks ;2023;10
880;Totaal mannen en vrouwen;80017;Onbekend;2008;0
881;Totaal mannen en vrouwen;80017;Onbekend;2009;5
882;Totaal mannen en vrouwen;80017;Onbekend;2010;0
883;Totaal mannen en vrouwen;80017;Onbekend;2011;0
884;Totaal mannen en vrouwen;80017;Onbekend;2012;0
885;Totaal mannen en vrouwen;80017;Onbekend;2013;0
886;Totaal mannen en vrouwen;80017;Onbekend;2014;0
887;Totaal mannen en vrouwen;80017;Onbekend;2015;5
888;Totaal mannen en vrouwen;80017;Onbekend;2016;10
889;Totaal mannen en vrouwen;80017;Onbekend;2017;0
890;Totaal mannen en vrouwen;80017;Onbekend;2018;5
891;Totaal mannen en vrouwen;80017;Onbekend;2019;10
892;Totaal mannen en vrouwen;80017;Onbekend;2020;10
893;Totaal mannen en vrouwen;80017;Onbekend;2021;15
894;Totaal mannen en vrouwen;80017;Onbekend;2022;15
895;Totaal mannen en vrouwen;80017;Onbekend;2023;15
896;Totaal mannen en vrouwen;80017;Staatloos;2008;0
897;Totaal mannen en vrouwen;80017;Staatloos;2009;0
898;Totaal mannen en vrouwen;80017;Staatloos;2010;0
899;Totaal mannen en vrouwen;80017;Staatloos;2011;0
900;Totaal mannen en vrouwen;80017;Staatloos;2012;0
901;Totaal mannen en vrouwen;80017;Staatloos;2013;0
902;Totaal mannen en vrouwen;80017;Staatloos;2014;10
903;Totaal mannen en vrouwen;80017;Staatloos;2015;65
904;Totaal mannen en vrouwen;80017;Staatloos;2016;5
905;Totaal mannen en vrouwen;80017;Staatloos;2017;0
906;Totaal mannen en vrouwen;80017;Staatloos;2018;0
907;Totaal mannen en vrouwen;80017;Staatloos;2019;0
908;Totaal mannen en vrouwen;80017;Staatloos;2020;0
909;Totaal mannen en vrouwen;80017;Staatloos;2021;0
910;Totaal mannen en vrouwen;80017;Staatloos;2022;0
911;Totaal mannen en vrouwen;80017;Staatloos;2023;0
912;Totaal mannen en vrouwen;53070;Totaal;2008;445
913;Totaal mannen en vrouwen;53070;Totaal;2009;660
914;Totaal mannen en vrouwen;53070;Totaal;2010;405
915;Totaal mannen en vrouwen;53070;Totaal;2011;285
916;Totaal mannen en vrouwen;53070;Totaal;2012;205
917;Totaal mannen en vrouwen;53070;Totaal;2013;205
918;Totaal mannen en vrouwen;53070;Totaal;2014;620
919;Totaal mannen en vrouwen;53070;Totaal;2015;2285
920;Totaal mannen en vrouwen;53070;Totaal;2016;1075
921;Totaal mannen en vrouwen;53070;Totaal;2017;670
922;Totaal mannen en vrouwen;53070;Totaal;2018;710
923;Totaal mannen en vrouwen;53070;Totaal;2019;515
924;Totaal mannen en vrouwen;53070;Totaal;2020;490
925;Totaal mannen en vrouwen;53070;Totaal;2021;1110
926;Totaal mannen en vrouwen;53070;Totaal;2022;2280
927;Totaal mannen en vrouwen;53070;Totaal;2023;3380
928;Totaal mannen en vrouwen;53070;Afghaans ;2008;55
929;Totaal mannen en vrouwen;53070;Afghaans ;2009;0
930;Totaal mannen en vrouwen;53070;Afghaans ;2010;0
931;Totaal mannen en vrouwen;53070;Afghaans ;2011;155
932;Totaal mannen en vrouwen;53070;Afghaans ;2012;65
933;Totaal mannen en vrouwen;53070;Afghaans ;2013;35
934;Totaal mannen en vrouwen;53070;Afghaans ;2014;15
935;Totaal mannen en vrouwen;53070;Afghaans ;2015;320
936;Totaal mannen en vrouwen;53070;Afghaans ;2016;90
937;Totaal mannen en vrouwen;53070;Afghaans ;2017;25
938;Totaal mannen en vrouwen;53070;Afghaans ;2018;15
939;Totaal mannen en vrouwen;53070;Afghaans ;2019;20
940;Totaal mannen en vrouwen;53070;Afghaans ;2020;20
941;Totaal mannen en vrouwen;53070;Afghaans ;2021;50
942;Totaal mannen en vrouwen;53070;Afghaans ;2022;80
943;Totaal mannen en vrouwen;53070;Afghaans ;2023;65
944;Totaal mannen en vrouwen;53070;Albanees ;2008;0
945;Totaal mannen en vrouwen;53070;Albanees ;2009;0
946;Totaal mannen en vrouwen;53070;Albanees ;2010;0
947;Totaal mannen en vrouwen;53070;Albanees ;2011;0
948;Totaal mannen en vrouwen;53070;Albanees ;2012;0
949;Totaal mannen en vrouwen;53070;Albanees ;2013;0
950;Totaal mannen en vrouwen;53070;Albanees ;2014;5
951;Totaal mannen en vrouwen;53070;Albanees ;2015;15
952;Totaal mannen en vrouwen;53070;Albanees ;2016;25
953;Totaal mannen en vrouwen;53070;Albanees ;2017;25
954;Totaal mannen en vrouwen;53070;Albanees ;2018;25
955;Totaal mannen en vrouwen;53070;Albanees ;2019;10
956;Totaal mannen en vrouwen;53070;Albanees ;2020;5
957;Totaal mannen en vrouwen;53070;Albanees ;2021;0
958;Totaal mannen en vrouwen;53070;Albanees ;2022;0
959;Totaal mannen en vrouwen;53070;Albanees ;2023;0
960;Totaal mannen en vrouwen;53070;Algerijns ;2008;0
961;Totaal mannen en vrouwen;53070;Algerijns ;2009;0
962;Totaal mannen en vrouwen;53070;Algerijns ;2010;0
963;Totaal mannen en vrouwen;53070;Algerijns ;2011;0
964;Totaal mannen en vrouwen;53070;Algerijns ;2012;5
965;Totaal mannen en vrouwen;53070;Algerijns ;2013;5
966;Totaal mannen en vrouwen;53070;Algerijns ;2014;0
967;Totaal mannen en vrouwen;53070;Algerijns ;2015;0
968;Totaal mannen en vrouwen;53070;Algerijns ;2016;50
969;Totaal mannen en vrouwen;53070;Algerijns ;2017;35
970;Totaal mannen en vrouwen;53070;Algerijns ;2018;35
971;Totaal mannen en vrouwen;53070;Algerijns ;2019;45
972;Totaal mannen en vrouwen;53070;Algerijns ;2020;40
973;Totaal mannen en vrouwen;53070;Algerijns ;2021;50
974;Totaal mannen en vrouwen;53070;Algerijns ;2022;55
975;Totaal mannen en vrouwen;53070;Algerijns ;2023;60
976;Totaal mannen en vrouwen;53070;Chinees ;2008;30
977;Totaal mannen en vrouwen;53070;Chinees ;2009;5
978;Totaal mannen en vrouwen;53070;Chinees ;2010;15
979;Totaal mannen en vrouwen;53070;Chinees ;2011;5
980;Totaal mannen en vrouwen;53070;Chinees ;2012;0
981;Totaal mannen en vrouwen;53070;Chinees ;2013;0
982;Totaal mannen en vrouwen;53070;Chinees ;2014;0
983;Totaal mannen en vrouwen;53070;Chinees ;2015;0
984;Totaal mannen en vrouwen;53070;Chinees ;2016;0
985;Totaal mannen en vrouwen;53070;Chinees ;2017;5
986;Totaal mannen en vrouwen;53070;Chinees ;2018;0
987;Totaal mannen en vrouwen;53070;Chinees ;2019;0
988;Totaal mannen en vrouwen;53070;Chinees ;2020;0
989;Totaal mannen en vrouwen;53070;Chinees ;2021;0
990;Totaal mannen en vrouwen;53070;Chinees ;2022;0
991;Totaal mannen en vrouwen;53070;Chinees ;2023;5
992;Totaal mannen en vrouwen;53070;Eritrees ;2008;10
993;Totaal mannen en vrouwen;53070;Eritrees ;2009;25
994;Totaal mannen en vrouwen;53070;Eritrees ;2010;15
995;Totaal mannen en vrouwen;53070;Eritrees ;2011;5
996;Totaal mannen en vrouwen;53070;Eritrees ;2012;5
997;Totaal mannen en vrouwen;53070;Eritrees ;2013;20
998;Totaal mannen en vrouwen;53070;Eritrees ;2014;355
999;Totaal mannen en vrouwen;53070;Eritrees ;2015;870
1000;Totaal mannen en vrouwen;53070;Eritrees ;2016;525
1001;Totaal mannen en vrouwen;53070;Eritrees ;2017;285
1002;Totaal mannen en vrouwen;53070;Eritrees ;2018;255
1003;Totaal mannen en vrouwen;53070;Eritrees ;2019;70
1004;Totaal mannen en vrouwen;53070;Eritrees ;2020;45
1005;Totaal mannen en vrouwen;53070;Eritrees ;2021;160
1006;Totaal mannen en vrouwen;53070;Eritrees ;2022;335
1007;Totaal mannen en vrouwen;53070;Eritrees ;2023;685
1008;Totaal mannen en vrouwen;53070;Ethiopisch ;2008;0
1009;Totaal mannen en vrouwen;53070;Ethiopisch ;2009;0
1010;Totaal mannen en vrouwen;53070;Ethiopisch ;2010;5
1011;Totaal mannen en vrouwen;53070;Ethiopisch ;2011;0
1012;Totaal mannen en vrouwen;53070;Ethiopisch ;2012;0
1013;Totaal mannen en vrouwen;53070;Ethiopisch ;2013;0
1014;Totaal mannen en vrouwen;53070;Ethiopisch ;2014;5
1015;Totaal mannen en vrouwen;53070;Ethiopisch ;2015;5
1016;Totaal mannen en vrouwen;53070;Ethiopisch ;2016;35
1017;Totaal mannen en vrouwen;53070;Ethiopisch ;2017;5
1018;Totaal mannen en vrouwen;53070;Ethiopisch ;2018;0
1019;Totaal mannen en vrouwen;53070;Ethiopisch ;2019;5
1020;Totaal mannen en vrouwen;53070;Ethiopisch ;2020;0
1021;Totaal mannen en vrouwen;53070;Ethiopisch ;2021;10
1022;Totaal mannen en vrouwen;53070;Ethiopisch ;2022;35
1023;Totaal mannen en vrouwen;53070;Ethiopisch ;2023;80
1024;Totaal mannen en vrouwen;53070;Gambiaans ;2008;0
1025;Totaal mannen en vrouwen;53070;Gambiaans ;2009;0
1026;Totaal mannen en vrouwen;53070;Gambiaans ;2010;5
1027;Totaal mannen en vrouwen;53070;Gambiaans ;2011;0
1028;Totaal mannen en vrouwen;53070;Gambiaans ;2012;0
1029;Totaal mannen en vrouwen;53070;Gambiaans ;2013;0
1030;Totaal mannen en vrouwen;53070;Gambiaans ;2014;0
1031;Totaal mannen en vrouwen;53070;Gambiaans ;2015;0
1032;Totaal mannen en vrouwen;53070;Gambiaans ;2016;15
1033;Totaal mannen en vrouwen;53070;Gambiaans ;2017;10
1034;Totaal mannen en vrouwen;53070;Gambiaans ;2018;20
1035;Totaal mannen en vrouwen;53070;Gambiaans ;2019;20
1036;Totaal mannen en vrouwen;53070;Gambiaans ;2020;10
1037;Totaal mannen en vrouwen;53070;Gambiaans ;2021;5
1038;Totaal mannen en vrouwen;53070;Gambiaans ;2022;5
1039;Totaal mannen en vrouwen;53070;Gambiaans ;2023;60
1040;Totaal mannen en vrouwen;53070;Guinees ;2008;25
1041;Totaal mannen en vrouwen;53070;Guinees ;2009;35
1042;Totaal mannen en vrouwen;53070;Guinees ;2010;25
1043;Totaal mannen en vrouwen;53070;Guinees ;2011;5
1044;Totaal mannen en vrouwen;53070;Guinees ;2012;30
1045;Totaal mannen en vrouwen;53070;Guinees ;2013;25
1046;Totaal mannen en vrouwen;53070;Guinees ;2014;5
1047;Totaal mannen en vrouwen;53070;Guinees ;2015;15
1048;Totaal mannen en vrouwen;53070;Guinees ;2016;25
1049;Totaal mannen en vrouwen;53070;Guinees ;2017;25
1050;Totaal mannen en vrouwen;53070;Guinees ;2018;40
1051;Totaal mannen en vrouwen;53070;Guinees ;2019;10
1052;Totaal mannen en vrouwen;53070;Guinees ;2020;10
1053;Totaal mannen en vrouwen;53070;Guinees ;2021;0
1054;Totaal mannen en vrouwen;53070;Guinees ;2022;5
1055;Totaal mannen en vrouwen;53070;Guinees ;2023;25
1056;Totaal mannen en vrouwen;53070;Iraaks ;2008;115
1057;Totaal mannen en vrouwen;53070;Iraaks ;2009;40
1058;Totaal mannen en vrouwen;53070;Iraaks ;2010;20
1059;Totaal mannen en vrouwen;53070;Iraaks ;2011;15
1060;Totaal mannen en vrouwen;53070;Iraaks ;2012;10
1061;Totaal mannen en vrouwen;53070;Iraaks ;2013;5
1062;Totaal mannen en vrouwen;53070;Iraaks ;2014;10
1063;Totaal mannen en vrouwen;53070;Iraaks ;2015;75
1064;Totaal mannen en vrouwen;53070;Iraaks ;2016;15
1065;Totaal mannen en vrouwen;53070;Iraaks ;2017;15
1066;Totaal mannen en vrouwen;53070;Iraaks ;2018;25
1067;Totaal mannen en vrouwen;53070;Iraaks ;2019;20
1068;Totaal mannen en vrouwen;53070;Iraaks ;2020;5
1069;Totaal mannen en vrouwen;53070;Iraaks ;2021;35
1070;Totaal mannen en vrouwen;53070;Iraaks ;2022;30
1071;Totaal mannen en vrouwen;53070;Iraaks ;2023;85
1072;Totaal mannen en vrouwen;53070;Iraans ;2008;5
1073;Totaal mannen en vrouwen;53070;Iraans ;2009;15
1074;Totaal mannen en vrouwen;53070;Iraans ;2010;10
1075;Totaal mannen en vrouwen;53070;Iraans ;2011;10
1076;Totaal mannen en vrouwen;53070;Iraans ;2012;5
1077;Totaal mannen en vrouwen;53070;Iraans ;2013;5
1078;Totaal mannen en vrouwen;53070;Iraans ;2014;5
1079;Totaal mannen en vrouwen;53070;Iraans ;2015;15
1080;Totaal mannen en vrouwen;53070;Iraans ;2016;15
1081;Totaal mannen en vrouwen;53070;Iraans ;2017;5
1082;Totaal mannen en vrouwen;53070;Iraans ;2018;15
1083;Totaal mannen en vrouwen;53070;Iraans ;2019;10
1084;Totaal mannen en vrouwen;53070;Iraans ;2020;5
1085;Totaal mannen en vrouwen;53070;Iraans ;2021;0
1086;Totaal mannen en vrouwen;53070;Iraans ;2022;5
1087;Totaal mannen en vrouwen;53070;Iraans ;2023;10
1088;Totaal mannen en vrouwen;53070;Jemenitisch ;2008;0
1089;Totaal mannen en vrouwen;53070;Jemenitisch ;2009;0
1090;Totaal mannen en vrouwen;53070;Jemenitisch ;2010;0
1091;Totaal mannen en vrouwen;53070;Jemenitisch ;2011;0
1092;Totaal mannen en vrouwen;53070;Jemenitisch ;2012;0
1093;Totaal mannen en vrouwen;53070;Jemenitisch ;2013;0
1094;Totaal mannen en vrouwen;53070;Jemenitisch ;2014;0
1095;Totaal mannen en vrouwen;53070;Jemenitisch ;2015;0
1096;Totaal mannen en vrouwen;53070;Jemenitisch ;2016;0
1097;Totaal mannen en vrouwen;53070;Jemenitisch ;2017;0
1098;Totaal mannen en vrouwen;53070;Jemenitisch ;2018;10
1099;Totaal mannen en vrouwen;53070;Jemenitisch ;2019;15
1100;Totaal mannen en vrouwen;53070;Jemenitisch ;2020;10
1101;Totaal mannen en vrouwen;53070;Jemenitisch ;2021;45
1102;Totaal mannen en vrouwen;53070;Jemenitisch ;2022;150
1103;Totaal mannen en vrouwen;53070;Jemenitisch ;2023;135
1104;Totaal mannen en vrouwen;53070;Marokkaans ;2008;0
1105;Totaal mannen en vrouwen;53070;Marokkaans ;2009;0
1106;Totaal mannen en vrouwen;53070;Marokkaans ;2010;0
1107;Totaal mannen en vrouwen;53070;Marokkaans ;2011;0
1108;Totaal mannen en vrouwen;53070;Marokkaans ;2012;5
1109;Totaal mannen en vrouwen;53070;Marokkaans ;2013;5
1110;Totaal mannen en vrouwen;53070;Marokkaans ;2014;5
1111;Totaal mannen en vrouwen;53070;Marokkaans ;2015;5
1112;Totaal mannen en vrouwen;53070;Marokkaans ;2016;50
1113;Totaal mannen en vrouwen;53070;Marokkaans ;2017;35
1114;Totaal mannen en vrouwen;53070;Marokkaans ;2018;85
1115;Totaal mannen en vrouwen;53070;Marokkaans ;2019;80
1116;Totaal mannen en vrouwen;53070;Marokkaans ;2020;75
1117;Totaal mannen en vrouwen;53070;Marokkaans ;2021;75
1118;Totaal mannen en vrouwen;53070;Marokkaans ;2022;35
1119;Totaal mannen en vrouwen;53070;Marokkaans ;2023;30
1120;Totaal mannen en vrouwen;53070;Soedanees ;2008;5
1121;Totaal mannen en vrouwen;53070;Soedanees ;2009;5
1122;Totaal mannen en vrouwen;53070;Soedanees ;2010;5
1123;Totaal mannen en vrouwen;53070;Soedanees ;2011;0
1124;Totaal mannen en vrouwen;53070;Soedanees ;2012;0
1125;Totaal mannen en vrouwen;53070;Soedanees ;2013;0
1126;Totaal mannen en vrouwen;53070;Soedanees ;2014;0
1127;Totaal mannen en vrouwen;53070;Soedanees ;2015;15
1128;Totaal mannen en vrouwen;53070;Soedanees ;2016;15
1129;Totaal mannen en vrouwen;53070;Soedanees ;2017;35
1130;Totaal mannen en vrouwen;53070;Soedanees ;2018;20
1131;Totaal mannen en vrouwen;53070;Soedanees ;2019;10
1132;Totaal mannen en vrouwen;53070;Soedanees ;2020;15
1133;Totaal mannen en vrouwen;53070;Soedanees ;2021;10
1134;Totaal mannen en vrouwen;53070;Soedanees ;2022;15
1135;Totaal mannen en vrouwen;53070;Soedanees ;2023;200
1136;Totaal mannen en vrouwen;53070;Somalisch ;2008;130
1137;Totaal mannen en vrouwen;53070;Somalisch ;2009;235
1138;Totaal mannen en vrouwen;53070;Somalisch ;2010;65
1139;Totaal mannen en vrouwen;53070;Somalisch ;2011;20
1140;Totaal mannen en vrouwen;53070;Somalisch ;2012;20
1141;Totaal mannen en vrouwen;53070;Somalisch ;2013;5
1142;Totaal mannen en vrouwen;53070;Somalisch ;2014;20
1143;Totaal mannen en vrouwen;53070;Somalisch ;2015;20
1144;Totaal mannen en vrouwen;53070;Somalisch ;2016;15
1145;Totaal mannen en vrouwen;53070;Somalisch ;2017;10
1146;Totaal mannen en vrouwen;53070;Somalisch ;2018;5
1147;Totaal mannen en vrouwen;53070;Somalisch ;2019;15
1148;Totaal mannen en vrouwen;53070;Somalisch ;2020;10
1149;Totaal mannen en vrouwen;53070;Somalisch ;2021;105
1150;Totaal mannen en vrouwen;53070;Somalisch ;2022;185
1151;Totaal mannen en vrouwen;53070;Somalisch ;2023;305
1152;Totaal mannen en vrouwen;53070;Syrisch ;2008;0
1153;Totaal mannen en vrouwen;53070;Syrisch ;2009;0
1154;Totaal mannen en vrouwen;53070;Syrisch ;2010;0
1155;Totaal mannen en vrouwen;53070;Syrisch ;2011;5
1156;Totaal mannen en vrouwen;53070;Syrisch ;2012;5
1157;Totaal mannen en vrouwen;53070;Syrisch ;2013;20
1158;Totaal mannen en vrouwen;53070;Syrisch ;2014;100
1159;Totaal mannen en vrouwen;53070;Syrisch ;2015;750
1160;Totaal mannen en vrouwen;53070;Syrisch ;2016;90
1161;Totaal mannen en vrouwen;53070;Syrisch ;2017;75
1162;Totaal mannen en vrouwen;53070;Syrisch ;2018;80
1163;Totaal mannen en vrouwen;53070;Syrisch ;2019;120
1164;Totaal mannen en vrouwen;53070;Syrisch ;2020;190
1165;Totaal mannen en vrouwen;53070;Syrisch ;2021;490
1166;Totaal mannen en vrouwen;53070;Syrisch ;2022;1215
1167;Totaal mannen en vrouwen;53070;Syrisch ;2023;1445
1168;Totaal mannen en vrouwen;53070;Turks ;2008;0
1169;Totaal mannen en vrouwen;53070;Turks ;2009;0
1170;Totaal mannen en vrouwen;53070;Turks ;2010;0
1171;Totaal mannen en vrouwen;53070;Turks ;2011;0
1172;Totaal mannen en vrouwen;53070;Turks ;2012;0
1173;Totaal mannen en vrouwen;53070;Turks ;2013;0
1174;Totaal mannen en vrouwen;53070;Turks ;2014;0
1175;Totaal mannen en vrouwen;53070;Turks ;2015;0
1176;Totaal mannen en vrouwen;53070;Turks ;2016;5
1177;Totaal mannen en vrouwen;53070;Turks ;2017;0
1178;Totaal mannen en vrouwen;53070;Turks ;2018;0
1179;Totaal mannen en vrouwen;53070;Turks ;2019;5
1180;Totaal mannen en vrouwen;53070;Turks ;2020;0
1181;Totaal mannen en vrouwen;53070;Turks ;2021;0
1182;Totaal mannen en vrouwen;53070;Turks ;2022;40
1183;Totaal mannen en vrouwen;53070;Turks ;2023;40
1184;Totaal mannen en vrouwen;53070;Onbekend;2008;5
1185;Totaal mannen en vrouwen;53070;Onbekend;2009;15
1186;Totaal mannen en vrouwen;53070;Onbekend;2010;5
1187;Totaal mannen en vrouwen;53070;Onbekend;2011;5
1188;Totaal mannen en vrouwen;53070;Onbekend;2012;0
1189;Totaal mannen en vrouwen;53070;Onbekend;2013;0
1190;Totaal mannen en vrouwen;53070;Onbekend;2014;10
1191;Totaal mannen en vrouwen;53070;Onbekend;2015;5
1192;Totaal mannen en vrouwen;53070;Onbekend;2016;15
1193;Totaal mannen en vrouwen;53070;Onbekend;2017;20
1194;Totaal mannen en vrouwen;53070;Onbekend;2018;15
1195;Totaal mannen en vrouwen;53070;Onbekend;2019;15
1196;Totaal mannen en vrouwen;53070;Onbekend;2020;15
1197;Totaal mannen en vrouwen;53070;Onbekend;2021;35
1198;Totaal mannen en vrouwen;53070;Onbekend;2022;40
1199;Totaal mannen en vrouwen;53070;Onbekend;2023;40
1200;Totaal mannen en vrouwen;53070;Staatloos;2008;5
1201;Totaal mannen en vrouwen;53070;Staatloos;2009;0
1202;Totaal mannen en vrouwen;53070;Staatloos;2010;5
1203;Totaal mannen en vrouwen;53070;Staatloos;2011;5
1204;Totaal mannen en vrouwen;53070;Staatloos;2012;0
1205;Totaal mannen en vrouwen;53070;Staatloos;2013;0
1206;Totaal mannen en vrouwen;53070;Staatloos;2014;30
1207;Totaal mannen en vrouwen;53070;Staatloos;2015;110
1208;Totaal mannen en vrouwen;53070;Staatloos;2016;15
1209;Totaal mannen en vrouwen;53070;Staatloos;2017;0
1210;Totaal mannen en vrouwen;53070;Staatloos;2018;0
1211;Totaal mannen en vrouwen;53070;Staatloos;2019;0
1212;Totaal mannen en vrouwen;53070;Staatloos;2020;0
1213;Totaal mannen en vrouwen;53070;Staatloos;2021;0
1214;Totaal mannen en vrouwen;53070;Staatloos;2022;0
1215;Totaal mannen en vrouwen;53070;Staatloos;2023;0
1216;Totaal mannen en vrouwen;99999;Totaal;2008;105
1217;Totaal mannen en vrouwen;99999;Totaal;2009;100
1218;Totaal mannen en vrouwen;99999;Totaal;2010;85
1219;Totaal mannen en vrouwen;99999;Totaal;2011;60
1220;Totaal mannen en vrouwen;99999;Totaal;2012;55
1221;Totaal mannen en vrouwen;99999;Totaal;2013;10
1222;Totaal mannen en vrouwen;99999;Totaal;2014;55
1223;Totaal mannen en vrouwen;99999;Totaal;2015;60
1224;Totaal mannen en vrouwen;99999;Totaal;2016;45
1225;Totaal mannen en vrouwen;99999;Totaal;2017;170
1226;Totaal mannen en vrouwen;99999;Totaal;2018;30
1227;Totaal mannen en vrouwen;99999;Totaal;2019;50
1228;Totaal mannen en vrouwen;99999;Totaal;2020;20
1229;Totaal mannen en vrouwen;99999;Totaal;2021;40
1230;Totaal mannen en vrouwen;99999;Totaal;2022;35
1231;Totaal mannen en vrouwen;99999;Totaal;2023;25
1232;Totaal mannen en vrouwen;99999;Afghaans ;2008;5
1233;Totaal mannen en vrouwen;99999;Afghaans ;2009;0
1234;Totaal mannen en vrouwen;99999;Afghaans ;2010;0
1235;Totaal mannen en vrouwen;99999;Afghaans ;2011;15
1236;Totaal mannen en vrouwen;99999;Afghaans ;2012;15
1237;Totaal mannen en vrouwen;99999;Afghaans ;2013;0
1238;Totaal mannen en vrouwen;99999;Afghaans ;2014;0
1239;Totaal mannen en vrouwen;99999;Afghaans ;2015;5
1240;Totaal mannen en vrouwen;99999;Afghaans ;2016;5
1241;Totaal mannen en vrouwen;99999;Afghaans ;2017;10
1242;Totaal mannen en vrouwen;99999;Afghaans ;2018;0
1243;Totaal mannen en vrouwen;99999;Afghaans ;2019;0
1244;Totaal mannen en vrouwen;99999;Afghaans ;2020;0
1245;Totaal mannen en vrouwen;99999;Afghaans ;2021;0
1246;Totaal mannen en vrouwen;99999;Afghaans ;2022;5
1247;Totaal mannen en vrouwen;99999;Afghaans ;2023;0
1248;Totaal mannen en vrouwen;99999;Albanees ;2008;0
1249;Totaal mannen en vrouwen;99999;Albanees ;2009;0
1250;Totaal mannen en vrouwen;99999;Albanees ;2010;0
1251;Totaal mannen en vrouwen;99999;Albanees ;2011;0
1252;Totaal mannen en vrouwen;99999;Albanees ;2012;0
1253;Totaal mannen en vrouwen;99999;Albanees ;2013;0
1254;Totaal mannen en vrouwen;99999;Albanees ;2014;0
1255;Totaal mannen en vrouwen;99999;Albanees ;2015;0
1256;Totaal mannen en vrouwen;99999;Albanees ;2016;0
1257;Totaal mannen en vrouwen;99999;Albanees ;2017;0
1258;Totaal mannen en vrouwen;99999;Albanees ;2018;0
1259;Totaal mannen en vrouwen;99999;Albanees ;2019;0
1260;Totaal mannen en vrouwen;99999;Albanees ;2020;0
1261;Totaal mannen en vrouwen;99999;Albanees ;2021;0
1262;Totaal mannen en vrouwen;99999;Albanees ;2022;0
1263;Totaal mannen en vrouwen;99999;Albanees ;2023;0
1264;Totaal mannen en vrouwen;99999;Algerijns ;2008;0
1265;Totaal mannen en vrouwen;99999;Algerijns ;2009;0
1266;Totaal mannen en vrouwen;99999;Algerijns ;2010;0
1267;Totaal mannen en vrouwen;99999;Algerijns ;2011;0
1268;Totaal mannen en vrouwen;99999;Algerijns ;2012;0
1269;Totaal mannen en vrouwen;99999;Algerijns ;2013;0
1270;Totaal mannen en vrouwen;99999;Algerijns ;2014;0
1271;Totaal mannen en vrouwen;99999;Algerijns ;2015;0
1272;Totaal mannen en vrouwen;99999;Algerijns ;2016;5
1273;Totaal mannen en vrouwen;99999;Algerijns ;2017;10
1274;Totaal mannen en vrouwen;99999;Algerijns ;2018;0
1275;Totaal mannen en vrouwen;99999;Algerijns ;2019;10
1276;Totaal mannen en vrouwen;99999;Algerijns ;2020;0
1277;Totaal mannen en vrouwen;99999;Algerijns ;2021;10
1278;Totaal mannen en vrouwen;99999;Algerijns ;2022;5
1279;Totaal mannen en vrouwen;99999;Algerijns ;2023;0
1280;Totaal mannen en vrouwen;99999;Chinees ;2008;10
1281;Totaal mannen en vrouwen;99999;Chinees ;2009;5
1282;Totaal mannen en vrouwen;99999;Chinees ;2010;0
1283;Totaal mannen en vrouwen;99999;Chinees ;2011;0
1284;Totaal mannen en vrouwen;99999;Chinees ;2012;0
1285;Totaal mannen en vrouwen;99999;Chinees ;2013;0
1286;Totaal mannen en vrouwen;99999;Chinees ;2014;0
1287;Totaal mannen en vrouwen;99999;Chinees ;2015;0
1288;Totaal mannen en vrouwen;99999;Chinees ;2016;0
1289;Totaal mannen en vrouwen;99999;Chinees ;2017;0
1290;Totaal mannen en vrouwen;99999;Chinees ;2018;0
1291;Totaal mannen en vrouwen;99999;Chinees ;2019;0
1292;Totaal mannen en vrouwen;99999;Chinees ;2020;0
1293;Totaal mannen en vrouwen;99999;Chinees ;2021;0
1294;Totaal mannen en vrouwen;99999;Chinees ;2022;0
1295;Totaal mannen en vrouwen;99999;Chinees ;2023;0
1296;Totaal mannen en vrouwen;99999;Eritrees ;2008;5
1297;Totaal mannen en vrouwen;99999;Eritrees ;2009;10
1298;Totaal mannen en vrouwen;99999;Eritrees ;2010;5
1299;Totaal mannen en vrouwen;99999;Eritrees ;2011;0
1300;Totaal mannen en vrouwen;99999;Eritrees ;2012;5
1301;Totaal mannen en vrouwen;99999;Eritrees ;2013;0
1302;Totaal mannen en vrouwen;99999;Eritrees ;2014;35
1303;Totaal mannen en vrouwen;99999;Eritrees ;2015;15
1304;Totaal mannen en vrouwen;99999;Eritrees ;2016;5
1305;Totaal mannen en vrouwen;99999;Eritrees ;2017;70
1306;Totaal mannen en vrouwen;99999;Eritrees ;2018;10
1307;Totaal mannen en vrouwen;99999;Eritrees ;2019;0
1308;Totaal mannen en vrouwen;99999;Eritrees ;2020;0
1309;Totaal mannen en vrouwen;99999;Eritrees ;2021;5
1310;Totaal mannen en vrouwen;99999;Eritrees ;2022;5
1311;Totaal mannen en vrouwen;99999;Eritrees ;2023;5
