ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
2280;1100;Totaal;53 Post en koeriers;2005;73;79;51;88
2281;1100;Totaal;53 Post en koeriers;2006;72;78;51;87
2282;1100;Totaal;53 Post en koeriers;2007;71;77;50;85
2283;1100;Totaal;53 Post en koeriers;2008;71;77;49;84
2284;1100;Totaal;53 Post en koeriers;2009;72;78;47;82
2285;1100;Totaal;53 Post en koeriers;2010;70;76;45;78
2286;1100;Totaal;53 Post en koeriers;2011;69;75;44;77
2287;1100;Totaal;53 Post en koeriers;2012;71;77;45;79
2288;1100;Totaal;I Horeca;1969;132;145;115;254
2289;1100;Totaal;I Horeca;1970;131;143;113;249
2290;1100;Totaal;I Horeca;1971;131;143;113;246
2291;1100;Totaal;I Horeca;1972;130;142;112;245
2292;1100;Totaal;I Horeca;1973;129;141;111;240
2293;1100;Totaal;I Horeca;1974;128;140;110;235
2294;1100;Totaal;I Horeca;1975;128;140;110;231
2295;1100;Totaal;I Horeca;1976;129;141;110;229
2296;1100;Totaal;I Horeca;1977;132;145;112;232
2297;1100;Totaal;I Horeca;1978;134;147;113;230
2298;1100;Totaal;I Horeca;1979;137;150;116;235
2299;1100;Totaal;I Horeca;1980;141;154;118;228
2300;1100;Totaal;I Horeca;1981;143;157;119;242
2301;1100;Totaal;I Horeca;1982;144;157;118;239
2302;1100;Totaal;I Horeca;1983;145;158;118;237
2303;1100;Totaal;I Horeca;1984;149;163;120;241
2304;1100;Totaal;I Horeca;1985;151;165;121;247
2305;1100;Totaal;I Horeca;1986;153;167;122;249
2306;1100;Totaal;I Horeca;1987;159;174;127;251
2307;1100;Totaal;I Horeca;1988;165;179;130;258
2308;1100;Totaal;I Horeca;1989;178;194;138;269
2309;1100;Totaal;I Horeca;1990;193;207;146;284
2310;1100;Totaal;I Horeca;1991;199;217;150;296
2311;1100;Totaal;I Horeca;1992;218;236;160;317
2312;1100;Totaal;I Horeca;1993;230;250;165;329
2313;1100;Totaal;I Horeca;1994;248;270;173;348
2314;1100;Totaal;I Horeca;1995;264;289;180;362
2315;1100;Totaal;I Horeca;1996;263;294;182;377
2316;1100;Totaal;I Horeca;1997;267;292;182;362
2317;1100;Totaal;I Horeca;1998;272;307;192;383
2318;1100;Totaal;I Horeca;1999;283;315;196;407
2319;1100;Totaal;I Horeca;2000;297;330;201;400
2320;1100;Totaal;I Horeca;2001;306;340;205;403
2321;1100;Totaal;I Horeca;2002;309;343;204;401
2322;1100;Totaal;I Horeca;2003;303;334;195;383
2323;1100;Totaal;I Horeca;2004;298;329;193;384
2324;1100;Totaal;I Horeca;2005;300;331;193;383
2325;1100;Totaal;I Horeca;2006;306;338;196;389
2326;1100;Totaal;I Horeca;2007;320;353;203;403
2327;1100;Totaal;I Horeca;2008;315;348;197;382
2328;1100;Totaal;I Horeca;2009;312;345;195;380
2329;1100;Totaal;I Horeca;2010;318;351;198;390
2330;1100;Totaal;I Horeca;2011;328;363;205;402
2331;1100;Totaal;I Horeca;2012;332;368;207;407
2332;1100;Totaal;J Informatie en communicatie;1969;87;93;82;167
2333;1100;Totaal;J Informatie en communicatie;1970;90;96;84;169
2334;1100;Totaal;J Informatie en communicatie;1971;92;98;86;169
2335;1100;Totaal;J Informatie en communicatie;1972;92;98;86;169
2336;1100;Totaal;J Informatie en communicatie;1973;93;100;87;170
2337;1100;Totaal;J Informatie en communicatie;1974;94;101;88;168
2338;1100;Totaal;J Informatie en communicatie;1975;95;102;88;166
2339;1100;Totaal;J Informatie en communicatie;1976;97;104;89;167
2340;1100;Totaal;J Informatie en communicatie;1977;99;107;91;170
2341;1100;Totaal;J Informatie en communicatie;1978;103;110;94;173
2342;1100;Totaal;J Informatie en communicatie;1979;107;115;97;179
2343;1100;Totaal;J Informatie en communicatie;1980;110;118;100;182
2344;1100;Totaal;J Informatie en communicatie;1981;111;120;101;187
2345;1100;Totaal;J Informatie en communicatie;1982;111;119;100;184
2346;1100;Totaal;J Informatie en communicatie;1983;110;118;99;182
2347;1100;Totaal;J Informatie en communicatie;1984;111;119;99;181
2348;1100;Totaal;J Informatie en communicatie;1985;114;123;102;185
2349;1100;Totaal;J Informatie en communicatie;1986;118;126;105;189
2350;1100;Totaal;J Informatie en communicatie;1987;121;130;107;189
2351;1100;Totaal;J Informatie en communicatie;1988;124;133;109;193
2352;1100;Totaal;J Informatie en communicatie;1989;132;142;116;206
2353;1100;Totaal;J Informatie en communicatie;1990;136;148;121;215
2354;1100;Totaal;J Informatie en communicatie;1991;143;155;125;223
2355;1100;Totaal;J Informatie en communicatie;1992;149;160;129;232
2356;1100;Totaal;J Informatie en communicatie;1993;147;159;129;232
2357;1100;Totaal;J Informatie en communicatie;1994;151;164;129;236
2358;1100;Totaal;J Informatie en communicatie;1995;159;174;137;255
2359;1100;Totaal;J Informatie en communicatie;1996;174;191;153;285
2360;1100;Totaal;J Informatie en communicatie;1997;194;214;173;322
2361;1100;Totaal;J Informatie en communicatie;1998;220;238;195;361
2362;1100;Totaal;J Informatie en communicatie;1999;237;260;215;395
2363;1100;Totaal;J Informatie en communicatie;2000;257;281;231;426
2364;1100;Totaal;J Informatie en communicatie;2001;274;294;252;446
2365;1100;Totaal;J Informatie en communicatie;2002;257;276;235;415
2366;1100;Totaal;J Informatie en communicatie;2003;245;264;223;394
2367;1100;Totaal;J Informatie en communicatie;2004;235;255;214;381
2368;1100;Totaal;J Informatie en communicatie;2005;243;262;220;392
2369;1100;Totaal;J Informatie en communicatie;2006;253;273;229;408
2370;1100;Totaal;J Informatie en communicatie;2007;263;284;237;424
2371;1100;Totaal;J Informatie en communicatie;2008;271;294;245;440
2372;1100;Totaal;J Informatie en communicatie;2009;264;286;238;429
2373;1100;Totaal;J Informatie en communicatie;2010;256;277;229;415
2374;1100;Totaal;J Informatie en communicatie;2011;261;283;233;424
2375;1100;Totaal;J Informatie en communicatie;2012;263;286;236;429
2376;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1969;53;57;50;96
2377;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1970;54;59;51;95
2378;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1971;55;59;52;94
2379;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1972;54;59;51;93
2380;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1973;55;60;52;95
2381;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1974;56;60;52;93
2382;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1975;55;60;51;91
2383;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1976;56;61;52;91
2384;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1977;57;63;53;93
2385;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1978;59;64;54;94
2386;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1979;61;67;56;97
2387;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1980;62;68;57;96
2388;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1981;63;69;57;101
2389;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1982;62;69;56;99
2390;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1983;61;67;55;97
2391;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1984;61;67;54;94
2392;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1985;61;67;55;94
2393;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1986;62;68;56;95
2394;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1987;64;71;57;93
2395;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1988;67;72;58;95
2396;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1989;68;75;60;101
2397;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1990;71;78;62;103
2398;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1991;75;81;63;105
2399;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1992;76;83;64;107
2400;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1993;73;80;62;104
2401;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1994;76;84;62;105
2402;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1995;77;85;62;108
2403;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1996;75;85;62;109
2404;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1997;78;89;65;115
2405;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1998;79;90;68;120
2406;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;1999;80;91;69;122
2407;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2000;80;90;69;122
2408;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2001;77;89;69;121
2409;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2002;75;86;66;116
2410;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2003;73;84;65;113
2411;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2004;71;81;62;108
2412;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2005;70;80;61;106
2413;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2006;71;81;62;108
2414;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2007;71;81;62;108
2415;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2008;70;80;61;105
2416;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2009;67;77;58;101
2417;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2010;64;73;54;95
2418;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2011;65;74;55;96
2419;1100;Totaal;58-60 Uitgeverijen, film,radio en t.v.;2012;65;74;55;97
2420;1100;Totaal;58 Uitgeverijen;1969;43;45;41;74
2421;1100;Totaal;58 Uitgeverijen;1970;44;46;42;74
2422;1100;Totaal;58 Uitgeverijen;1971;44;46;42;72
2423;1100;Totaal;58 Uitgeverijen;1972;43;45;41;70
2424;1100;Totaal;58 Uitgeverijen;1973;43;45;41;71
2425;1100;Totaal;58 Uitgeverijen;1974;43;45;41;68
2426;1100;Totaal;58 Uitgeverijen;1975;42;44;40;65
2427;1100;Totaal;58 Uitgeverijen;1976;42;44;39;65
2428;1100;Totaal;58 Uitgeverijen;1977;42;44;40;66
2429;1100;Totaal;58 Uitgeverijen;1978;44;46;41;66
2430;1100;Totaal;58 Uitgeverijen;1979;45;47;42;68
2431;1100;Totaal;58 Uitgeverijen;1980;46;48;43;67
2432;1100;Totaal;58 Uitgeverijen;1981;46;48;43;71
2433;1100;Totaal;58 Uitgeverijen;1982;45;47;42;69
2434;1100;Totaal;58 Uitgeverijen;1983;43;45;40;67
2435;1100;Totaal;58 Uitgeverijen;1984;43;45;40;64
2436;1100;Totaal;58 Uitgeverijen;1985;44;46;41;65
2437;1100;Totaal;58 Uitgeverijen;1986;45;47;41;66
2438;1100;Totaal;58 Uitgeverijen;1987;46;48;42;64
2439;1100;Totaal;58 Uitgeverijen;1988;48;49;43;66
2440;1100;Totaal;58 Uitgeverijen;1989;49;51;44;69
2441;1100;Totaal;58 Uitgeverijen;1990;50;53;45;71
2442;1100;Totaal;58 Uitgeverijen;1991;53;55;46;72
2443;1100;Totaal;58 Uitgeverijen;1992;54;55;47;73
2444;1100;Totaal;58 Uitgeverijen;1993;52;54;45;69
2445;1100;Totaal;58 Uitgeverijen;1994;53;54;43;68
2446;1100;Totaal;58 Uitgeverijen;1995;51;54;42;67
2447;1100;Totaal;58 Uitgeverijen;1996;49;53;42;66
2448;1100;Totaal;58 Uitgeverijen;1997;51;56;44;70
2449;1100;Totaal;58 Uitgeverijen;1998;51;55;45;72
2450;1100;Totaal;58 Uitgeverijen;1999;52;57;47;75
2451;1100;Totaal;58 Uitgeverijen;2000;52;56;46;74
2452;1100;Totaal;58 Uitgeverijen;2001;47;54;43;72
2453;1100;Totaal;58 Uitgeverijen;2002;45;51;41;67
2454;1100;Totaal;58 Uitgeverijen;2003;44;50;40;66
2455;1100;Totaal;58 Uitgeverijen;2004;42;48;37;62
2456;1100;Totaal;58 Uitgeverijen;2005;42;48;37;62
2457;1100;Totaal;58 Uitgeverijen;2006;42;48;38;63
2458;1100;Totaal;58 Uitgeverijen;2007;42;48;37;62
2459;1100;Totaal;58 Uitgeverijen;2008;42;49;37;62
2460;1100;Totaal;58 Uitgeverijen;2009;40;46;36;59
2461;1100;Totaal;58 Uitgeverijen;2010;38;44;33;55
2462;1100;Totaal;58 Uitgeverijen;2011;38;44;33;56
2463;1100;Totaal;58 Uitgeverijen;2012;38;44;33;56
2464;1100;Totaal;59-60 Film,radio en t.v.;1969;10;13;9;22
2465;1100;Totaal;59-60 Film,radio en t.v.;1970;10;13;9;22
2466;1100;Totaal;59-60 Film,radio en t.v.;1971;11;14;10;23
2467;1100;Totaal;59-60 Film,radio en t.v.;1972;11;14;10;23
2468;1100;Totaal;59-60 Film,radio en t.v.;1973;12;15;10;24
2469;1100;Totaal;59-60 Film,radio en t.v.;1974;13;15;11;25
2470;1100;Totaal;59-60 Film,radio en t.v.;1975;13;16;12;25
2471;1100;Totaal;59-60 Film,radio en t.v.;1976;14;17;12;26
2472;1100;Totaal;59-60 Film,radio en t.v.;1977;15;18;13;27
2473;1100;Totaal;59-60 Film,radio en t.v.;1978;15;19;13;28
2474;1100;Totaal;59-60 Film,radio en t.v.;1979;16;20;14;29
2475;1100;Totaal;59-60 Film,radio en t.v.;1980;17;21;14;29
2476;1100;Totaal;59-60 Film,radio en t.v.;1981;17;21;15;30
2477;1100;Totaal;59-60 Film,radio en t.v.;1982;18;22;15;31
2478;1100;Totaal;59-60 Film,radio en t.v.;1983;18;22;15;31
2479;1100;Totaal;59-60 Film,radio en t.v.;1984;17;21;14;30
2480;1100;Totaal;59-60 Film,radio en t.v.;1985;18;22;14;29
2481;1100;Totaal;59-60 Film,radio en t.v.;1986;18;22;14;29
2482;1100;Totaal;59-60 Film,radio en t.v.;1987;18;23;15;29
2483;1100;Totaal;59-60 Film,radio en t.v.;1988;19;23;15;30
2484;1100;Totaal;59-60 Film,radio en t.v.;1989;19;24;16;32
2485;1100;Totaal;59-60 Film,radio en t.v.;1990;21;26;16;32
2486;1100;Totaal;59-60 Film,radio en t.v.;1991;21;27;17;32
2487;1100;Totaal;59-60 Film,radio en t.v.;1992;22;28;17;34
2488;1100;Totaal;59-60 Film,radio en t.v.;1993;21;26;17;35
2489;1100;Totaal;59-60 Film,radio en t.v.;1994;24;30;18;38
2490;1100;Totaal;59-60 Film,radio en t.v.;1995;26;31;19;41
2491;1100;Totaal;59-60 Film,radio en t.v.;1996;26;32;20;42
2492;1100;Totaal;59-60 Film,radio en t.v.;1997;27;34;21;45
2493;1100;Totaal;59-60 Film,radio en t.v.;1998;29;35;23;48
2494;1100;Totaal;59-60 Film,radio en t.v.;1999;27;34;22;48
2495;1100;Totaal;59-60 Film,radio en t.v.;2000;28;34;23;48
2496;1100;Totaal;59-60 Film,radio en t.v.;2001;30;34;26;49
2497;1100;Totaal;59-60 Film,radio en t.v.;2002;30;34;26;48
2498;1100;Totaal;59-60 Film,radio en t.v.;2003;29;33;25;47
2499;1100;Totaal;59-60 Film,radio en t.v.;2004;29;33;24;46
2500;1100;Totaal;59-60 Film,radio en t.v.;2005;28;32;24;45
2501;1100;Totaal;59-60 Film,radio en t.v.;2006;28;32;24;45
2502;1100;Totaal;59-60 Film,radio en t.v.;2007;29;33;24;46
2503;1100;Totaal;59-60 Film,radio en t.v.;2008;27;31;23;43
2504;1100;Totaal;59-60 Film,radio en t.v.;2009;27;30;22;41
2505;1100;Totaal;59-60 Film,radio en t.v.;2010;26;30;22;40
2506;1100;Totaal;59-60 Film,radio en t.v.;2011;26;30;22;41
2507;1100;Totaal;59-60 Film,radio en t.v.;2012;26;30;22;41
2508;1100;Totaal;61 Telecommunicatie;1969;20;21;18;43
2509;1100;Totaal;61 Telecommunicatie;1970;21;22;19;43
2510;1100;Totaal;61 Telecommunicatie;1971;21;22;19;43
2511;1100;Totaal;61 Telecommunicatie;1972;21;22;19;44
2512;1100;Totaal;61 Telecommunicatie;1973;21;22;19;43
2513;1100;Totaal;61 Telecommunicatie;1974;22;23;19;43
2514;1100;Totaal;61 Telecommunicatie;1975;23;23;20;42
2515;1100;Totaal;61 Telecommunicatie;1976;23;24;20;42
2516;1100;Totaal;61 Telecommunicatie;1977;24;24;21;43
2517;1100;Totaal;61 Telecommunicatie;1978;24;25;21;44
2518;1100;Totaal;61 Telecommunicatie;1979;26;27;22;46
2519;1100;Totaal;61 Telecommunicatie;1980;27;28;23;48
2520;1100;Totaal;61 Telecommunicatie;1981;27;28;23;48
2521;1100;Totaal;61 Telecommunicatie;1982;28;29;23;48
2522;1100;Totaal;61 Telecommunicatie;1983;28;29;23;48
2523;1100;Totaal;61 Telecommunicatie;1984;28;29;23;48
2524;1100;Totaal;61 Telecommunicatie;1985;29;30;24;48
2525;1100;Totaal;61 Telecommunicatie;1986;30;31;25;49
2526;1100;Totaal;61 Telecommunicatie;1987;30;31;25;49
2527;1100;Totaal;61 Telecommunicatie;1988;28;30;24;48
2528;1100;Totaal;61 Telecommunicatie;1989;30;32;24;48
2529;1100;Totaal;61 Telecommunicatie;1990;30;31;24;49
2530;1100;Totaal;61 Telecommunicatie;1991;29;31;25;49
2531;1100;Totaal;61 Telecommunicatie;1992;31;32;25;51
2532;1100;Totaal;61 Telecommunicatie;1993;30;31;25;50
2533;1100;Totaal;61 Telecommunicatie;1994;30;32;25;51
2534;1100;Totaal;61 Telecommunicatie;1995;29;31;24;49
2535;1100;Totaal;61 Telecommunicatie;1996;30;32;25;52
2536;1100;Totaal;61 Telecommunicatie;1997;32;35;27;56
2537;1100;Totaal;61 Telecommunicatie;1998;40;43;33;65
2538;1100;Totaal;61 Telecommunicatie;1999;45;48;38;74
2539;1100;Totaal;61 Telecommunicatie;2000;56;60;46;90
2540;1100;Totaal;61 Telecommunicatie;2001;64;65;59;98
2541;1100;Totaal;61 Telecommunicatie;2002;54;56;51;84
2542;1100;Totaal;61 Telecommunicatie;2003;47;48;43;74
2543;1100;Totaal;61 Telecommunicatie;2004;44;45;40;69
2544;1100;Totaal;61 Telecommunicatie;2005;43;44;39;66
2545;1100;Totaal;61 Telecommunicatie;2006;42;44;38;66
2546;1100;Totaal;61 Telecommunicatie;2007;41;43;37;64
2547;1100;Totaal;61 Telecommunicatie;2008;39;41;35;61
2548;1100;Totaal;61 Telecommunicatie;2009;37;38;32;57
2549;1100;Totaal;61 Telecommunicatie;2010;34;35;30;53
2550;1100;Totaal;61 Telecommunicatie;2011;34;35;30;53
2551;1100;Totaal;61 Telecommunicatie;2012;33;35;30;53
2552;1100;Totaal;62-63 IT- en informatiedienstverlening;1969;14;15;14;29
2553;1100;Totaal;62-63 IT- en informatiedienstverlening;1970;15;16;15;30
2554;1100;Totaal;62-63 IT- en informatiedienstverlening;1971;16;17;15;31
2555;1100;Totaal;62-63 IT- en informatiedienstverlening;1972;16;17;16;32
2556;1100;Totaal;62-63 IT- en informatiedienstverlening;1973;16;17;16;33
2557;1100;Totaal;62-63 IT- en informatiedienstverlening;1974;17;18;17;33
2558;1100;Totaal;62-63 IT- en informatiedienstverlening;1975;17;19;17;33
2559;1100;Totaal;62-63 IT- en informatiedienstverlening;1976;18;19;17;34
2560;1100;Totaal;62-63 IT- en informatiedienstverlening;1977;18;19;18;34
2561;1100;Totaal;62-63 IT- en informatiedienstverlening;1978;19;20;19;35
2562;1100;Totaal;62-63 IT- en informatiedienstverlening;1979;20;21;20;37
2563;1100;Totaal;62-63 IT- en informatiedienstverlening;1980;21;22;20;38
2564;1100;Totaal;62-63 IT- en informatiedienstverlening;1981;21;22;20;38
2565;1100;Totaal;62-63 IT- en informatiedienstverlening;1982;21;22;20;37
2566;1100;Totaal;62-63 IT- en informatiedienstverlening;1983;21;22;20;37
2567;1100;Totaal;62-63 IT- en informatiedienstverlening;1984;22;24;22;40
2568;1100;Totaal;62-63 IT- en informatiedienstverlening;1985;24;26;23;43
2569;1100;Totaal;62-63 IT- en informatiedienstverlening;1986;26;27;25;45
2570;1100;Totaal;62-63 IT- en informatiedienstverlening;1987;27;28;26;47
2571;1100;Totaal;62-63 IT- en informatiedienstverlening;1988;29;31;27;50
2572;1100;Totaal;62-63 IT- en informatiedienstverlening;1989;33;35;31;57
2573;1100;Totaal;62-63 IT- en informatiedienstverlening;1990;36;39;35;64
2574;1100;Totaal;62-63 IT- en informatiedienstverlening;1991;39;43;38;69
2575;1100;Totaal;62-63 IT- en informatiedienstverlening;1992;42;45;40;74
2576;1100;Totaal;62-63 IT- en informatiedienstverlening;1993;44;48;43;78
2577;1100;Totaal;62-63 IT- en informatiedienstverlening;1994;44;48;43;80
2578;1100;Totaal;62-63 IT- en informatiedienstverlening;1995;53;57;51;98
2579;1100;Totaal;62-63 IT- en informatiedienstverlening;1996;69;74;66;124
2580;1100;Totaal;62-63 IT- en informatiedienstverlening;1997;84;89;81;151
2581;1100;Totaal;62-63 IT- en informatiedienstverlening;1998;100;105;95;175
2582;1100;Totaal;62-63 IT- en informatiedienstverlening;1999;113;121;108;199
2583;1100;Totaal;62-63 IT- en informatiedienstverlening;2000;122;131;116;214
2584;1100;Totaal;62-63 IT- en informatiedienstverlening;2001;133;140;124;227
2585;1100;Totaal;62-63 IT- en informatiedienstverlening;2002;127;135;118;216
2586;1100;Totaal;62-63 IT- en informatiedienstverlening;2003;125;132;115;207
2587;1100;Totaal;62-63 IT- en informatiedienstverlening;2004;121;128;112;204
2588;1100;Totaal;62-63 IT- en informatiedienstverlening;2005;130;138;120;219
2589;1100;Totaal;62-63 IT- en informatiedienstverlening;2006;140;149;129;234
2590;1100;Totaal;62-63 IT- en informatiedienstverlening;2007;151;160;138;252
2591;1100;Totaal;62-63 IT- en informatiedienstverlening;2008;162;173;149;275
2592;1100;Totaal;62-63 IT- en informatiedienstverlening;2009;161;171;147;271
2593;1100;Totaal;62-63 IT- en informatiedienstverlening;2010;158;168;144;266
2594;1100;Totaal;62-63 IT- en informatiedienstverlening;2011;163;174;148;274
2595;1100;Totaal;62-63 IT- en informatiedienstverlening;2012;165;177;151;279
2596;1100;Totaal;K Financiële dienstverlening;1969;128;136;124;246
2597;1100;Totaal;K Financiële dienstverlening;1970;138;147;133;259
2598;1100;Totaal;K Financiële dienstverlening;1971;144;153;139;266
2599;1100;Totaal;K Financiële dienstverlening;1972;147;157;142;273
2600;1100;Totaal;K Financiële dienstverlening;1973;151;161;146;275
2601;1100;Totaal;K Financiële dienstverlening;1974;156;166;150;278
2602;1100;Totaal;K Financiële dienstverlening;1975;159;169;153;275
2603;1100;Totaal;K Financiële dienstverlening;1976;164;174;157;282
2604;1100;Totaal;K Financiële dienstverlening;1977;168;179;162;287
2605;1100;Totaal;K Financiële dienstverlening;1978;175;186;168;293
2606;1100;Totaal;K Financiële dienstverlening;1979;181;193;174;306
2607;1100;Totaal;K Financiële dienstverlening;1980;189;201;181;317
2608;1100;Totaal;K Financiële dienstverlening;1981;195;207;187;326
2609;1100;Totaal;K Financiële dienstverlening;1982;194;207;185;324
2610;1100;Totaal;K Financiële dienstverlening;1983;193;206;184;317
2611;1100;Totaal;K Financiële dienstverlening;1984;197;210;187;318
2612;1100;Totaal;K Financiële dienstverlening;1985;203;216;193;327
2613;1100;Totaal;K Financiële dienstverlening;1986;210;223;199;338
2614;1100;Totaal;K Financiële dienstverlening;1987;214;228;203;345
2615;1100;Totaal;K Financiële dienstverlening;1988;220;233;206;349
2616;1100;Totaal;K Financiële dienstverlening;1989;225;239;210;355
2617;1100;Totaal;K Financiële dienstverlening;1990;227;239;215;363
2618;1100;Totaal;K Financiële dienstverlening;1991;231;243;218;368
2619;1100;Totaal;K Financiële dienstverlening;1992;234;246;217;365
2620;1100;Totaal;K Financiële dienstverlening;1993;238;249;220;371
2621;1100;Totaal;K Financiële dienstverlening;1994;235;246;216;368
2622;1100;Totaal;K Financiële dienstverlening;1995;234;245;215;372
2623;1100;Totaal;K Financiële dienstverlening;1996;240;249;220;375
2624;1100;Totaal;K Financiële dienstverlening;1997;253;263;233;401
2625;1100;Totaal;K Financiële dienstverlening;1998;266;277;244;417
2626;1100;Totaal;K Financiële dienstverlening;1999;278;289;253;435
2627;1100;Totaal;K Financiële dienstverlening;2000;288;299;261;442
2628;1100;Totaal;K Financiële dienstverlening;2001;292;304;261;442
2629;1100;Totaal;K Financiële dienstverlening;2002;290;300;259;437
2630;1100;Totaal;K Financiële dienstverlening;2003;284;294;251;424
2631;1100;Totaal;K Financiële dienstverlening;2004;277;286;245;412
2632;1100;Totaal;K Financiële dienstverlening;2005;278;288;246;413
2633;1100;Totaal;K Financiële dienstverlening;2006;287;297;254;428
2634;1100;Totaal;K Financiële dienstverlening;2007;288;298;255;431
2635;1100;Totaal;K Financiële dienstverlening;2008;281;290;248;422
2636;1100;Totaal;K Financiële dienstverlening;2009;278;287;246;420
2637;1100;Totaal;K Financiële dienstverlening;2010;269;277;238;406
2638;1100;Totaal;K Financiële dienstverlening;2011;264;273;234;399
2639;1100;Totaal;K Financiële dienstverlening;2012;258;266;228;390
2640;1100;Totaal;64 Bankwezen;1969;86;91;83;163
2641;1100;Totaal;64 Bankwezen;1970;92;98;89;172
2642;1100;Totaal;64 Bankwezen;1971;97;102;94;176
2643;1100;Totaal;64 Bankwezen;1972;99;104;95;180
2644;1100;Totaal;64 Bankwezen;1973;101;107;98;182
2645;1100;Totaal;64 Bankwezen;1974;104;110;101;183
2646;1100;Totaal;64 Bankwezen;1975;106;112;102;180
2647;1100;Totaal;64 Bankwezen;1976;109;115;105;186
2648;1100;Totaal;64 Bankwezen;1977;112;119;109;190
2649;1100;Totaal;64 Bankwezen;1978;116;122;112;192
2650;1100;Totaal;64 Bankwezen;1979;120;126;115;200
2651;1100;Totaal;64 Bankwezen;1980;126;133;121;209
2652;1100;Totaal;64 Bankwezen;1981;131;138;125;217
2653;1100;Totaal;64 Bankwezen;1982;131;138;125;216
2654;1100;Totaal;64 Bankwezen;1983;129;136;123;209
2655;1100;Totaal;64 Bankwezen;1984;128;135;122;204
2656;1100;Totaal;64 Bankwezen;1985;129;136;123;204
2657;1100;Totaal;64 Bankwezen;1986;130;138;124;207
2658;1100;Totaal;64 Bankwezen;1987;132;139;125;209
2659;1100;Totaal;64 Bankwezen;1988;134;142;127;212
2660;1100;Totaal;64 Bankwezen;1989;137;144;129;214
2661;1100;Totaal;64 Bankwezen;1990;139;146;131;218
2662;1100;Totaal;64 Bankwezen;1991;142;147;132;219
2663;1100;Totaal;64 Bankwezen;1992;142;146;131;217
2664;1100;Totaal;64 Bankwezen;1993;144;147;132;217
2665;1100;Totaal;64 Bankwezen;1994;136;140;125;208
2666;1100;Totaal;64 Bankwezen;1995;133;138;122;205
2667;1100;Totaal;64 Bankwezen;1996;136;140;124;207
2668;1100;Totaal;64 Bankwezen;1997;143;147;132;218
2669;1100;Totaal;64 Bankwezen;1998;151;155;139;230
2670;1100;Totaal;64 Bankwezen;1999;160;164;147;242
2671;1100;Totaal;64 Bankwezen;2000;166;171;152;250
2672;1100;Totaal;64 Bankwezen;2001;170;174;152;250
2673;1100;Totaal;64 Bankwezen;2002;165;169;150;245
2674;1100;Totaal;64 Bankwezen;2003;158;162;144;236
2675;1100;Totaal;64 Bankwezen;2004;153;158;139;227
2676;1100;Totaal;64 Bankwezen;2005;156;160;141;229
2677;1100;Totaal;64 Bankwezen;2006;157;162;142;233
2678;1100;Totaal;64 Bankwezen;2007;159;164;145;236
