ID;Herkomstland;Geboorteland;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Immigratie_4;EmigratieInclusiefCorrecties_5;MigratiesaldoInclusiefCorrecties_6
309;Buiten Europa;Totaal;2044;4767740.0;46541.0;26062;151676;110454;41224
310;Buiten Europa;Totaal;2045;4829444.0;46752.0;26803;151769;110846;40924
311;Buiten Europa;Totaal;2046;4890313.0;46956.0;27535;151868;111191;40677
312;Buiten Europa;Totaal;2047;4950415.0;47157.0;28252;151984;111490;40496
313;Buiten Europa;Totaal;2048;5009815.0;47358.0;28953;152083;111768;40316
314;Buiten Europa;Totaal;2049;5068530.0;47558.0;29653;152191;112055;40137
315;Buiten Europa;Totaal;2050;5126576.0;47750.0;30334;152302;112316;39986
316;Buiten Europa;Totaal;2051;5183973.0;47947.0;31012;152407;112630;39779
317;Buiten Europa;Totaal;2052;5240690.0;48150.0;31671;152501;112883;39615
318;Buiten Europa;Totaal;2053;5296783.0;48353.0;32322;152591;113072;39519
319;Buiten Europa;Totaal;2054;5352329.0;48561.0;32958;152710;113262;39448
320;Buiten Europa;Totaal;2055;5407382.0;48777.0;33582;152806;113463;39343
321;Buiten Europa;Totaal;2056;5461918.0;48994.0;34191;152934;113672;39261
322;Buiten Europa;Totaal;2057;5515983.0;49231.0;34782;153025;113896;39129
323;Buiten Europa;Totaal;2058;5569563.0;49485.0;35365;153139;114122;39019
324;Buiten Europa;Totaal;2059;5622700.0;49753.0;35942;153281;114343;38938
325;Buiten Europa;Totaal;2060;5675452.0;50038.0;36512;153368;114555;38813
326;Buiten Europa;Totaal;2061;5727793.0;50340.0;37086;153486;114767;38719
327;Buiten Europa;Totaal;2062;5779766.0;50650.0;37666;153598;114971;38626
328;Buiten Europa;Totaal;2063;5831380.0;50968.0;38259;153716;115169;38546
329;Buiten Europa;Totaal;2064;5882637.0;51285.0;38869;153844;115366;38478
330;Buiten Europa;Totaal;2065;5933533.0;51595.0;39503;153941;115563;38378
331;Buiten Europa;Totaal;2066;5984003.0;51895.0;40168;154064;115757;38305
332;Buiten Europa;Totaal;2067;6034040.0;52179.0;40865;154167;115945;38222
333;Buiten Europa;Totaal;2068;6083577.0;52443.0;41594;154231;116127;38103
334;Buiten Europa;Totaal;2069;6132526.0;52685.0;42355;154347;116310;38038
335;Buiten Europa;Totaal;2070;6180893.0;52899.0;43150;154438;116485;37953
336;Buiten Europa;Geboren in Nederland;2023;;32221.0;2344;5627;8942;-3315
337;Buiten Europa;Geboren in Nederland;2024;1477825.0;33052.0;2435;5118;9795;-4677
338;Buiten Europa;Geboren in Nederland;2025;1503768.0;33932.0;2532;4879;10731;-5852
339;Buiten Europa;Geboren in Nederland;2026;1529315.0;34841.0;2640;4741;11779;-7039
340;Buiten Europa;Geboren in Nederland;2027;1554479.0;35785.0;2755;4762;12916;-8154
341;Buiten Europa;Geboren in Nederland;2028;1579356.0;36712.0;2877;5226;14181;-8955
342;Buiten Europa;Geboren in Nederland;2029;1604236.0;37689.0;3012;5705;14443;-8737
343;Buiten Europa;Geboren in Nederland;2030;1630177.0;38746.0;3173;6108;14722;-8613
344;Buiten Europa;Geboren in Nederland;2031;1657136.0;39794.0;3350;6702;14982;-8280
345;Buiten Europa;Geboren in Nederland;2032;1685303.0;40811.0;3536;7199;15221;-8022
346;Buiten Europa;Geboren in Nederland;2033;1714557.0;41778.0;3735;7664;15425;-7760
347;Buiten Europa;Geboren in Nederland;2034;1744839.0;42675.0;3943;8029;15626;-7597
348;Buiten Europa;Geboren in Nederland;2035;1775976.0;43482.0;4167;8299;15835;-7536
349;Buiten Europa;Geboren in Nederland;2036;1807754.0;44166.0;4402;8452;16067;-7615
350;Buiten Europa;Geboren in Nederland;2037;1839908.0;44714.0;4644;8568;16308;-7739
351;Buiten Europa;Geboren in Nederland;2038;1872237.0;45099.0;4900;8671;16536;-7865
352;Buiten Europa;Geboren in Nederland;2039;1904570.0;45380.0;5164;8790;16753;-7962
353;Buiten Europa;Geboren in Nederland;2040;1936824.0;45640.0;5434;8921;16948;-8026
354;Buiten Europa;Geboren in Nederland;2041;1969004.0;45876.0;5711;9041;17132;-8092
355;Buiten Europa;Geboren in Nederland;2042;2001077.0;46105.0;5995;9180;17305;-8125
356;Buiten Europa;Geboren in Nederland;2043;2033064.0;46327.0;6278;9291;17475;-8184
357;Buiten Europa;Geboren in Nederland;2044;2064929.0;46541.0;6561;9445;17638;-8193
358;Buiten Europa;Geboren in Nederland;2045;2096716.0;46752.0;6842;9538;17803;-8264
359;Buiten Europa;Geboren in Nederland;2046;2128359.0;46956.0;7124;9637;17963;-8327
360;Buiten Europa;Geboren in Nederland;2047;2159868.0;47157.0;7400;9753;18120;-8366
361;Buiten Europa;Geboren in Nederland;2048;2191257.0;47358.0;7670;9852;18277;-8425
362;Buiten Europa;Geboren in Nederland;2049;2222516.0;47558.0;7945;9960;18442;-8481
363;Buiten Europa;Geboren in Nederland;2050;2253653.0;47750.0;8204;10071;18606;-8535
364;Buiten Europa;Geboren in Nederland;2051;2284660.0;47947.0;8464;10176;18780;-8602
365;Buiten Europa;Geboren in Nederland;2052;2315544.0;48150.0;8712;10270;18951;-8683
366;Buiten Europa;Geboren in Nederland;2053;2346297.0;48353.0;8959;10360;19125;-8766
367;Buiten Europa;Geboren in Nederland;2054;2376922.0;48561.0;9204;10479;19301;-8821
368;Buiten Europa;Geboren in Nederland;2055;2407459.0;48777.0;9448;10575;19481;-8906
369;Buiten Europa;Geboren in Nederland;2056;2437882.0;48994.0;9688;10703;19661;-8958
370;Buiten Europa;Geboren in Nederland;2057;2468233.0;49231.0;9928;10794;19845;-9051
371;Buiten Europa;Geboren in Nederland;2058;2498485.0;49485.0;10174;10908;20028;-9118
372;Buiten Europa;Geboren in Nederland;2059;2528677.0;49753.0;10427;11050;20206;-9156
373;Buiten Europa;Geboren in Nederland;2060;2558847.0;50038.0;10694;11137;20380;-9243
374;Buiten Europa;Geboren in Nederland;2061;2588949.0;50340.0;10976;11255;20554;-9299
375;Buiten Europa;Geboren in Nederland;2062;2619014.0;50650.0;11279;11367;20723;-9356
376;Buiten Europa;Geboren in Nederland;2063;2649031.0;50968.0;11606;11485;20889;-9403
377;Buiten Europa;Geboren in Nederland;2064;2678990.0;51285.0;11960;11613;21050;-9436
378;Buiten Europa;Geboren in Nederland;2065;2708877.0;51595.0;12348;11710;21211;-9501
379;Buiten Europa;Geboren in Nederland;2066;2738623.0;51895.0;12774;11833;21368;-9536
380;Buiten Europa;Geboren in Nederland;2067;2768211.0;52179.0;13234;11936;21521;-9585
381;Buiten Europa;Geboren in Nederland;2068;2797572.0;52443.0;13729;12000;21668;-9669
382;Buiten Europa;Geboren in Nederland;2069;2826615.0;52685.0;14259;12116;21817;-9700
383;Buiten Europa;Geboren in Nederland;2070;2855341.0;52899.0;14815;12207;21958;-9750
384;Buiten Europa;Geboren buiten Nederland;2023;;;11417;140788;44389;96399
385;Buiten Europa;Geboren buiten Nederland;2024;1842371.0;;11678;138899;51113;87786
386;Buiten Europa;Geboren buiten Nederland;2025;1918480.0;;11941;138544;57895;80648
387;Buiten Europa;Geboren buiten Nederland;2026;1987187.0;;12212;138073;64911;73162
388;Buiten Europa;Geboren buiten Nederland;2027;2048136.0;;12484;137468;72234;65233
389;Buiten Europa;Geboren buiten Nederland;2028;2100887.0;;12752;137794;80136;57657
390;Buiten Europa;Geboren buiten Nederland;2029;2145793.0;;13026;139256;82088;57168
391;Buiten Europa;Geboren buiten Nederland;2030;2189935.0;;13395;140511;83728;56784
392;Buiten Europa;Geboren buiten Nederland;2031;2233323.0;;13771;141517;85173;56344
393;Buiten Europa;Geboren buiten Nederland;2032;2275895.0;;14156;142231;86439;55793
394;Buiten Europa;Geboren buiten Nederland;2033;2317532.0;;14550;142231;87480;54752
395;Buiten Europa;Geboren buiten Nederland;2034;2357731.0;;14956;142231;88298;53933
396;Buiten Europa;Geboren buiten Nederland;2035;2396711.0;;15370;142231;89026;53205
397;Buiten Europa;Geboren buiten Nederland;2036;2434545.0;;15799;142231;89688;52545
398;Buiten Europa;Geboren buiten Nederland;2037;2471291.0;;16241;142231;90279;51952
399;Buiten Europa;Geboren buiten Nederland;2038;2507004.0;;16692;142231;90793;51438
400;Buiten Europa;Geboren buiten Nederland;2039;2541749.0;;17154;142231;91231;51000
401;Buiten Europa;Geboren buiten Nederland;2040;2575593.0;;17620;142231;91619;50612
402;Buiten Europa;Geboren buiten Nederland;2041;2608585.0;;18093;142231;91957;50274
403;Buiten Europa;Geboren buiten Nederland;2042;2640767.0;;18564;142231;92263;49969
404;Buiten Europa;Geboren buiten Nederland;2043;2672172.0;;19036;142231;92556;49676
405;Buiten Europa;Geboren buiten Nederland;2044;2702811.0;;19501;142231;92816;49417
406;Buiten Europa;Geboren buiten Nederland;2045;2732728.0;;19961;142231;93043;49188
407;Buiten Europa;Geboren buiten Nederland;2046;2761954.0;;20411;142231;93228;49004
408;Buiten Europa;Geboren buiten Nederland;2047;2790547.0;;20852;142231;93370;48862
409;Buiten Europa;Geboren buiten Nederland;2048;2818558.0;;21283;142231;93491;48741
410;Buiten Europa;Geboren buiten Nederland;2049;2846014.0;;21708;142231;93613;48618
411;Buiten Europa;Geboren buiten Nederland;2050;2872923.0;;22130;142231;93710;48521
412;Buiten Europa;Geboren buiten Nederland;2051;2899313.0;;22548;142231;93850;48381
413;Buiten Europa;Geboren buiten Nederland;2052;2925146.0;;22959;142231;93932;48298
414;Buiten Europa;Geboren buiten Nederland;2053;2950486.0;;23363;142231;93947;48285
415;Buiten Europa;Geboren buiten Nederland;2054;2975407.0;;23754;142231;93961;48269
416;Buiten Europa;Geboren buiten Nederland;2055;2999923.0;;24134;142231;93982;48249
417;Buiten Europa;Geboren buiten Nederland;2056;3024036.0;;24503;142231;94011;48219
418;Buiten Europa;Geboren buiten Nederland;2057;3047750.0;;24854;142231;94051;48180
419;Buiten Europa;Geboren buiten Nederland;2058;3071078.0;;25191;142231;94094;48137
420;Buiten Europa;Geboren buiten Nederland;2059;3094023.0;;25515;142231;94137;48094
421;Buiten Europa;Geboren buiten Nederland;2060;3116605.0;;25818;142231;94175;48056
422;Buiten Europa;Geboren buiten Nederland;2061;3138844.0;;26110;142231;94213;48018
423;Buiten Europa;Geboren buiten Nederland;2062;3160752.0;;26387;142231;94248;47982
424;Buiten Europa;Geboren buiten Nederland;2063;3182349.0;;26653;142231;94280;47949
425;Buiten Europa;Geboren buiten Nederland;2064;3203647.0;;26909;142231;94316;47914
426;Buiten Europa;Geboren buiten Nederland;2065;3224656.0;;27155;142231;94352;47879
427;Buiten Europa;Geboren buiten Nederland;2066;3245380.0;;27394;142231;94389;47841
428;Buiten Europa;Geboren buiten Nederland;2067;3265829.0;;27631;142231;94424;47807
429;Buiten Europa;Geboren buiten Nederland;2068;3286005.0;;27865;142231;94459;47772
430;Buiten Europa;Geboren buiten Nederland;2069;3305911.0;;28096;142231;94493;47738
431;Buiten Europa;Geboren buiten Nederland;2070;3325552.0;;28335;142231;94527;47703
