ID;StatusCijfer;AlleRegioS;Perioden;TotaalMannenEnVrouwen_1;JongerDan20Jaar_2;k_20Tot65Jaar_3;k_65Tot75Jaar_4;k_75Tot85Jaar_5;k_85JaarOfOuder_6;TotaalMannen_7;JongerDan20Jaar_8;k_20Tot65Jaar_9;k_65Tot75Jaar_10;k_75Tot85Jaar_11;k_85JaarOfOuder_12;TotaalVrouwen_13;JongerDan20Jaar_14;k_20Tot65Jaar_15;k_65Tot75Jaar_16;k_75Tot85Jaar_17;k_85JaarOfOuder_18;TotaalStedelijkGebied_19;ZeerSterkStedelijk_20;SterkStedelijk_21;MatigStedelijk_22;TotaalLandelijkGebied_23;WeinigStedelijk_24;NietStedelijk_25;LokaalKlantenpotentieel_26;LokaalKlantenpotentieelRel_27;RegionaalKlantenpotentieel_28;RegionaalKlantenpotentieelRel_29;WoonkernenTotaal_30;LandGfFvwTotaal_31;LandGfFvwBuitengebiedGfFvw_32;LandGfFvwWoonkernenGfFvw_33;BinnenwaterGfFvwTotaal_34;BuitenwaterGfFvwTotaal_35;BebouwingTotaal_36;BebouwingWoonkernenGfFvw_37;BebouwingBuitengebiedGfFvw_38;PercentageSlechteGrond_39;KleiKleiveenVeenTotaal_40;KleiKleiveenVeenWoonkernenGfFvw_41;KleiKleiveenVeenBuitengebiedGfFvw_42;BodemfactorTotaal_43;BodemfactorWoonkernenGfFvw_44;BodemfactorBuitengebiedGfFvw_45;OeverlengteTotaal_46;Eenouderhuishoudens_47;TotaalAantalHuishoudensMetInkomen_48;LageInkomens2e3eEn4eDeciel_49;WaardeWoningen_50;WaardeNietWoningen_51;Woningvoorraad_52;Wooneenhedenvoorraad_53;Recreatiewoningvoorraad_54;CapaciteitBijzonderWoongebouwen_55;TotaalAantalWWBOfWIJUitkeringen_56;WWBOfWIJ_57;BBZ_58;IOAW_59;IOAZ_60;Adreslozen_61;Omgevingsadressendichtheid_62;Minderheden_63;Bedrijfsvestigingen_64;Regiocode_65
1238;Voorlopig;Amersfoort;2005;;;;;;;;;;;;;;;;;;;107540.0;40010.0;67530.0;13180.0;12130.0;6540.0;5600.0;152490.0;;210930.0;;6.0;6285.0;2963.0;3322.0;93.0;0.0;528.0;481.0;48.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1799.0;;;;12165.0;3220.0;55894.0;811.0;29.0;3389.0;;;;;;;2157.0;;;GM0307
1239;Voorlopig;Amersfoort;2006;;;;;;;;;;;;;;;;;;;108240.0;40180.0;68060.0;13270.0;13400.0;6660.0;6740.0;154930.0;;214570.0;;6.0;6285.0;2963.0;3322.0;93.0;0.0;540.0;491.0;49.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1799.0;;;;12436.0;3361.0;57169.0;811.0;29.0;3396.0;;;;;;;2143.0;;;GM0307
1240;Voorlopig;Ammerzoden;1997;;;;;;;;;;;;;;;;;;;;;;;;;;3210.0;;250.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;304.0;;;GM0198
1241;Voorlopig;Ammerzoden;1998;;;;;;;;;;;;;;;;;;;;;;;;;;3210.0;;250.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;22.0;0.0;3.0;0.0;;307.0;;;GM0198
1242;Voorlopig;Ammerzoden;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1243;Voorlopig;Ammerzoden;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1244;Voorlopig;Ammerzoden;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1245;Voorlopig;Ammerzoden;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1246;Voorlopig;Ammerzoden;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1247;Voorlopig;Ammerzoden;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1248;Voorlopig;Ammerzoden;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1249;Voorlopig;Ammerzoden;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1250;Voorlopig;Amstelveen;1997;;;;;;;;;;;;;;;;;;;;;;;;;;75500.0;;48220.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1968.0;;;GM0362
1251;Voorlopig;Amstelveen;1998;;;;;;;;;;;;;;;;;;;;;;;;;;76580.0;;49600.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;927.0;875.0;7.0;45.0;0.0;;1977.0;;;GM0362
1252;Voorlopig;Amstelveen;1999;;;;;;;;;;;;;;;;;;;;;;;;;;77680.0;;50610.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;910.0;858.0;6.0;46.0;0.0;;1980.0;;;GM0362
1253;Voorlopig;Amstelveen;2000;;;;;;;;;;;;;;;;;;;60060.0;19990.0;40070.0;13130.0;4540.0;2940.0;1600.0;77700.0;;50130.0;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;816.0;765.0;5.0;46.0;0.0;;1990.0;;;GM0362
1254;Voorlopig;Amstelveen;2001;;;;;;;;;;;;;;;;;;;59900.0;21590.0;38300.0;13300.0;4430.0;2830.0;1600.0;77330.0;;49210.0;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;819.0;772.0;5.0;42.0;0.0;;2022.0;;;GM0362
1255;Voorlopig;Amstelveen;2002;;;;;;;;;;;;;;;;;;;62490.0;21720.0;40770.0;10450.0;4420.0;2840.0;1590.0;76980.0;;48370.0;;6.0;;;;;;;;;;;;;;;;;;;;6444.0;1649.0;;;;;855.0;801.0;7.0;47.0;0.0;;2037.0;;;GM0362
1256;Voorlopig;Amstelveen;2003;;;;;;;;;;;;;;;;;;;61050.0;21470.0;39580.0;11830.0;4370.0;2870.0;1500.0;76870.0;;47840.0;;4.0;4153.0;2220.0;1933.0;252.0;0.0;245.0;220.0;25.0;91.0;3805.0;1764.0;2041.0;1.3;1.3;1.31;3302.0;;;;6397.0;1636.0;;;;;926.0;872.0;6.0;48.0;0.0;;2018.0;;;GM0362
1257;Voorlopig;Amstelveen;2004;;;;;;;;;;;;;;;;;;;62750.0;21690.0;41060.0;10930.0;4420.0;2910.0;1510.0;77690.0;;48610.0;;4.0;4152.0;2196.0;1956.0;252.0;0.0;247.0;221.0;25.0;91.0;3805.0;1787.0;2017.0;1.3;1.3;1.31;3303.0;;;;6396.0;1878.0;36419.0;2819.0;0.0;1335.0;937.0;894.0;3.0;40.0;0.0;;2023.0;;;GM0362
1258;Voorlopig;Amstelveen;2005;;;;;;;;;;;;;;;;;;;63300.0;22600.0;40710.0;11150.0;4420.0;2920.0;1490.0;78520.0;;49270.0;;4.0;4150.0;2218.0;1932.0;255.0;0.0;250.0;224.0;26.0;91.0;3802.0;1763.0;2039.0;1.3;1.3;1.31;3280.0;;;;9429.0;2102.0;36425.0;2819.0;0.0;1389.0;;;;;;;2035.0;;;GM0362
1259;Voorlopig;Amstelveen;2006;;;;;;;;;;;;;;;;;;;61880.0;24390.0;37480.0;12750.0;4400.0;2910.0;1490.0;78650.0;;48990.0;;4.0;4150.0;2206.0;1943.0;255.0;0.0;252.0;225.0;27.0;91.0;3802.0;1775.0;2027.0;1.3;1.3;1.31;3280.0;;;;9368.0;1992.0;36540.0;2819.0;0.0;1389.0;;;;;;;2021.0;;;GM0362
1260;Voorlopig;Amsterdam;1997;;;;;;;;;;;;;;;;;;;;;;;;;;799090.0;;1628420.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5952.0;;;GM0363
1261;Voorlopig;Amsterdam;1998;;;;;;;;;;;;;;;;;;;;;;;;;;795720.0;;1619470.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;56338.0;55313.0;155.0;738.0;132.0;;5926.0;;;GM0363
1262;Voorlopig;Amsterdam;1999;;;;;;;;;;;;;;;;;;;;;;;;;;800070.0;;1628650.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;52244.0;51270.0;123.0;728.0;123.0;;5919.0;;;GM0363
1263;Voorlopig;Amsterdam;2000;;;;;;;;;;;;;;;;;;;709660.0;604350.0;105310.0;11750.0;5640.0;2390.0;3250.0;812410.0;;1676690.0;;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;47366.0;46530.0;90.0;631.0;115.0;;6051.0;;;GM0363
1264;Voorlopig;Amsterdam;2001;;;;;;;;;;;;;;;;;;;716260.0;613850.0;102410.0;9470.0;5560.0;2230.0;3330.0;815470.0;;1658530.0;;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;44695.0;43904.0;78.0;613.0;100.0;;6094.0;;;GM0363
1265;Voorlopig;Amsterdam;2002;;;;;;;;;;;;;;;;;;;719230.0;617770.0;101460.0;9680.0;5690.0;2320.0;3370.0;818940.0;;1649950.0;;16.0;;;;;;;;;;;;;;;;;;;;50892.0;23055.0;;;;;40881.0;40084.0;96.0;612.0;89.0;;6106.0;;;GM0363
1266;Voorlopig;Amsterdam;2003;;;;;;;;;;;;;;;;;;;720340.0;617370.0;102980.0;9630.0;5550.0;2340.0;3210.0;819010.0;;1634390.0;;15.0;16488.0;6665.0;9823.0;2951.0;2467.0;2433.0;2154.0;279.0;68.0;12630.0;7913.0;4716.0;1.29;1.32;1.25;12270.0;;;;51096.0;24120.0;;;;;41179.0;40414.0;113.0;571.0;81.0;;6088.0;;;GM0363
1267;Voorlopig;Amsterdam;2004;;;;;;;;;;;;;;;;;;;724020.0;617030.0;106990.0;7340.0;5200.0;2130.0;3080.0;818700.0;;1632650.0;;16.0;16456.0;6621.0;9835.0;2984.0;2467.0;2470.0;2198.0;272.0;68.0;12597.0;7857.0;4740.0;1.29;1.31;1.25;12270.0;;;;50980.0;25156.0;378499.0;8480.0;0.0;12086.0;40362.0;39528.0;110.0;530.0;88.0;106.0;6049.0;;;GM0363
1268;Voorlopig;Amsterdam;2005;;;;;;;;;;;;;;;;;;;725650.0;619740.0;105910.0;7780.0;5680.0;2270.0;3410.0;821370.0;;1637110.0;;17.0;16580.0;6505.0;10075.0;3023.0;2304.0;2369.0;2101.0;268.0;68.0;12736.0;7922.0;4814.0;1.29;1.31;1.26;12515.0;;;;78465.0;28236.0;379782.0;11032.0;0.0;8797.0;;;;;;;5992.0;;;GM0363
1269;Voorlopig;Amsterdam;2006;;;;;;;;;;;;;;;;;;;727130.0;624270.0;102870.0;9330.0;6320.0;2270.0;4050.0;824830.0;;1639970.0;;18.0;16580.0;6485.0;10095.0;3023.0;2304.0;2377.0;2107.0;270.0;68.0;12736.0;7974.0;4762.0;1.29;1.31;1.26;12515.0;;;;79247.0;28570.0;381800.0;11599.0;0.0;8569.0;;;;;;;6044.0;;;GM0363
1270;Voorlopig;Andijk;1997;;;;;;;;;;;;;;;;;;;;;;;;;;5080.0;;520.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;248.0;;;GM0364
1271;Voorlopig;Andijk;1998;;;;;;;;;;;;;;;;;;;;;;;;;;5070.0;;520.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.0;59.0;0.0;8.0;6.0;;259.0;;;GM0364
1272;Voorlopig;Andijk;1999;;;;;;;;;;;;;;;;;;;;;;;;;;5160.0;;550.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;60.0;0.0;11.0;5.0;;269.0;;;GM0364
1273;Voorlopig;Andijk;2000;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6400.0;0.0;6400.0;5180.0;;570.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;72.0;55.0;0.0;12.0;5.0;;279.0;;;GM0364
1274;Voorlopig;Andijk;2001;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6370.0;0.0;6370.0;5250.0;;550.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;65.0;50.0;0.0;10.0;5.0;;282.0;;;GM0364
1275;Voorlopig;Andijk;2002;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6380.0;0.0;6380.0;5250.0;;540.0;;2.0;;;;;;;;;;;;;;;;;;;;307.0;143.0;;;;;63.0;49.0;0.0;9.0;5.0;;283.0;;;GM0364
1276;Voorlopig;Andijk;2003;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6420.0;0.0;6420.0;5280.0;;540.0;;2.0;2125.0;1529.0;596.0;190.0;2454.0;55.0;36.0;19.0;82.0;1875.0;524.0;1351.0;1.25;1.26;1.24;2202.0;;;;309.0;147.0;;;;;55.0;44.0;0.0;7.0;4.0;;284.0;;;GM0364
1277;Voorlopig;Andijk;2004;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6390.0;0.0;6390.0;5250.0;;530.0;;2.0;2118.0;1529.0;590.0;197.0;2454.0;55.0;36.0;19.0;82.0;1869.0;518.0;1351.0;1.24;1.25;1.24;2202.0;;;;313.0;147.0;2436.0;0.0;448.0;43.0;51.0;40.0;0.0;7.0;4.0;;292.0;;;GM0364
1278;Voorlopig;Andijk;2005;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6420.0;0.0;6420.0;5270.0;;530.0;;2.0;2118.0;1528.0;590.0;197.0;2454.0;55.0;36.0;19.0;82.0;1869.0;518.0;1351.0;1.24;1.25;1.24;2202.0;;;;535.0;163.0;2453.0;0.0;448.0;43.0;;;;;;;293.0;;;GM0364
1279;Voorlopig;Andijk;2006;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;6430.0;0.0;6430.0;5780.0;;1000.0;;1.0;2118.0;1528.0;590.0;197.0;2454.0;56.0;37.0;19.0;82.0;1869.0;518.0;1351.0;1.24;1.25;1.24;2202.0;;;;527.0;160.0;2475.0;0.0;448.0;43.0;;;;;;;295.0;;;GM0364
1280;Voorlopig;Angerlo;1997;;;;;;;;;;;;;;;;;;;;;;;;;;2980.0;;240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;252.0;;;GM0199
1281;Voorlopig;Angerlo;1998;;;;;;;;;;;;;;;;;;;;;;;;;;2980.0;;240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.0;30.0;0.0;6.0;1.0;;256.0;;;GM0199
1282;Voorlopig;Angerlo;1999;;;;;;;;;;;;;;;;;;;;;;;;;;2970.0;;230.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;26.0;0.0;6.0;0.0;;257.0;;;GM0199
1283;Voorlopig;Angerlo;2000;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;4770.0;450.0;4320.0;3050.0;;240.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;21.0;0.0;6.0;0.0;;264.0;;;GM0199
1284;Voorlopig;Angerlo;2001;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;4850.0;440.0;4410.0;3510.0;;280.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;23.0;0.0;7.0;0.0;;276.0;;;GM0199
1285;Voorlopig;Angerlo;2002;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;4890.0;430.0;4460.0;3550.0;;290.0;;3.0;;;;;;;;;;;;;;;;;;;;338.0;53.0;;;;;32.0;26.0;0.0;6.0;0.0;;279.0;;;GM0199
1286;Voorlopig;Angerlo;2003;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;4920.0;430.0;4490.0;3560.0;;290.0;;3.0;2664.0;2314.0;349.0;363.0;0.0;36.0;21.0;15.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;763.0;;;;338.0;53.0;;;;;36.0;29.0;0.0;6.0;1.0;;283.0;;;GM0199
1287;Voorlopig;Angerlo;2004;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;4990.0;430.0;4560.0;3630.0;;300.0;;3.0;2585.0;2240.0;345.0;442.0;0.0;35.0;19.0;16.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;791.0;;;;341.0;53.0;1844.0;6.0;363.0;40.0;29.0;24.0;1.0;3.0;1.0;;287.0;;;GM0199
1288;Voorlopig;Angerlo;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1289;Voorlopig;Angerlo;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1290;Voorlopig;Anloo;1997;;;;;;;;;;;;;;;;;;;;;;;;;;5900.0;;960.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175.0;;;GM0105
1291;Voorlopig;Anloo;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1292;Voorlopig;Anloo;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1293;Voorlopig;Anloo;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1294;Voorlopig;Anloo;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1295;Voorlopig;Anloo;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1296;Voorlopig;Anloo;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1297;Voorlopig;Anloo;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1298;Voorlopig;Anloo;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1299;Voorlopig;Anloo;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;      
1300;Voorlopig;Anna Paulowna;1997;;;;;;;;;;;;;;;;;;;;;;;;;;12220.0;;2770.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;368.0;;;GM0366
1301;Voorlopig;Anna Paulowna;1998;;;;;;;;;;;;;;;;;;;;;;;;;;12430.0;;2930.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;193.0;172.0;1.0;19.0;1.0;;382.0;;;GM0366
1302;Voorlopig;Anna Paulowna;1999;;;;;;;;;;;;;;;;;;;;;;;;;;12380.0;;2870.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;171.0;149.0;0.0;20.0;2.0;;383.0;;;GM0366
1303;Voorlopig;Anna Paulowna;2000;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13670.0;6140.0;7530.0;12540.0;;2910.0;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;154.0;133.0;1.0;20.0;0.0;;383.0;;;GM0366
1304;Voorlopig;Anna Paulowna;2001;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13850.0;6320.0;7530.0;12730.0;;3000.0;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;134.0;114.0;1.0;18.0;1.0;;392.0;;;GM0366
1305;Voorlopig;Anna Paulowna;2002;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13930.0;6380.0;7550.0;12730.0;;2980.0;;7.0;;;;;;;;;;;;;;;;;;;;673.0;156.0;;;;;122.0;108.0;0.0;12.0;2.0;;396.0;;;GM0366
1306;Voorlopig;Anna Paulowna;2003;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13980.0;6410.0;7570.0;12790.0;;2990.0;;7.0;7468.0;6842.0;626.0;289.0;124.0;104.0;44.0;60.0;93.0;7077.0;551.0;6526.0;1.33;1.34;1.33;1872.0;;;;678.0;176.0;;;;;123.0;112.0;0.0;9.0;2.0;;401.0;;;GM0366
1307;Voorlopig;Anna Paulowna;2004;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13940.0;6560.0;7380.0;12760.0;;3040.0;;7.0;7467.0;6842.0;625.0;290.0;124.0;104.0;45.0;60.0;93.0;7077.0;551.0;6526.0;1.33;1.34;1.33;1872.0;;;;694.0;178.0;5393.0;0.0;11.0;51.0;132.0;125.0;0.0;5.0;2.0;;419.0;;;GM0366
1308;Voorlopig;Anna Paulowna;2005;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13950.0;6630.0;7320.0;12760.0;;3060.0;;7.0;7467.0;6842.0;625.0;290.0;124.0;105.0;45.0;60.0;93.0;7077.0;551.0;6526.0;1.33;1.34;1.33;1872.0;;;;1041.0;187.0;5517.0;0.0;11.0;51.0;;;;;;;432.0;;;GM0366
1309;Voorlopig;Anna Paulowna;2006;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;13960.0;6730.0;7230.0;12780.0;;3090.0;;7.0;7467.0;6842.0;625.0;290.0;124.0;106.0;45.0;60.0;93.0;7077.0;551.0;6526.0;1.33;1.34;1.33;1872.0;;;;1037.0;192.0;5521.0;0.0;2.0;51.0;;;;;;;446.0;;;GM0366
1310;Voorlopig;Apeldoorn;1997;;;;;;;;;;;;;;;;;;;;;;;;;;158020.0;;255020.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1474.0;;;GM0200
1311;Voorlopig;Apeldoorn;1998;;;;;;;;;;;;;;;;;;;;;;;;;;158750.0;;255530.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3445.0;3259.0;9.0;141.0;36.0;;1484.0;;;GM0200
1312;Voorlopig;Apeldoorn;1999;;;;;;;;;;;;;;;;;;;;;;;;;;159130.0;;252830.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3191.0;2998.0;11.0;132.0;35.0;15.0;1492.0;;;GM0200
1313;Voorlopig;Apeldoorn;2000;;;;;;;;;;;;;;;;;;;87470.0;7600.0;79860.0;35110.0;30290.0;12580.0;17710.0;159630.0;;252780.0;;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;2967.0;2812.0;7.0;112.0;31.0;5.0;1515.0;;;GM0200
1314;Voorlopig;Apeldoorn;2001;;;;;;;;;;;;;;;;;;;87550.0;10230.0;77320.0;34820.0;30880.0;13160.0;17720.0;159980.0;;250730.0;;16.0;;;;;;;;;;;;;;;;;;;;;;;;;;2865.0;2679.0;8.0;126.0;29.0;23.0;1523.0;;;GM0200
1315;Voorlopig;Apeldoorn;2002;;;;;;;;;;;;;;;;;;;87890.0;8940.0;78950.0;34860.0;30940.0;13230.0;17710.0;160420.0;;250190.0;;16.0;;;;;;;;;;;;;;;;;;;;9170.0;2968.0;;;;;2807.0;2639.0;6.0;131.0;24.0;7.0;1521.0;;;GM0200
1316;Voorlopig;Apeldoorn;2003;;;;;;;;;;;;;;;;;;;89880.0;9610.0;80270.0;33690.0;31290.0;13420.0;17870.0;161720.0;;251860.0;;16.0;34005.0;28940.0;5065.0;107.0;0.0;846.0;639.0;207.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1737.0;;;;9249.0;3077.0;;;;;2886.0;2713.0;6.0;129.0;20.0;18.0;1529.0;;;GM0200
1317;Voorlopig;Apeldoorn;2004;;;;;;;;;;;;;;;;;;;93060.0;14110.0;78960.0;33710.0;28970.0;11270.0;17700.0;162690.0;;253130.0;;14.0;33992.0;28829.0;5163.0;121.0;0.0;854.0;649.0;205.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1908.0;;;;9375.0;3254.0;63591.0;441.0;1439.0;5967.0;2874.0;2733.0;8.0;96.0;16.0;21.0;1560.0;;;GM0200
1318;Voorlopig;Apeldoorn;2005;;;;;;;;;;;;;;;;;;;92980.0;12300.0;80680.0;33850.0;29170.0;11420.0;17750.0;162820.0;;250620.0;;14.0;33992.0;28756.0;5235.0;121.0;0.0;860.0;664.0;196.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1908.0;;;;14415.0;4121.0;64255.0;435.0;1459.0;5749.0;;;;;;;1553.0;;;GM0200
1319;Voorlopig;Apeldoorn;2006;;;;;;;;;;;;;;;;;;;93170.0;13020.0;80150.0;33970.0;28920.0;11530.0;17400.0;162830.0;;249840.0;;14.0;33992.0;28731.0;5260.0;121.0;0.0;864.0;669.0;195.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1908.0;;;;14308.0;4118.0;64270.0;435.0;1458.0;5885.0;;;;;;;1585.0;;;GM0200
1320;Voorlopig;Appingedam;1997;;;;;;;;;;;;;;;;;;;;;;;;;;13290.0;;9310.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;928.0;;;GM0003
1321;Voorlopig;Appingedam;1998;;;;;;;;;;;;;;;;;;;;;;;;;;13210.0;;9220.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.0;417.0;0.0;17.0;3.0;;935.0;;;GM0003
1322;Voorlopig;Appingedam;1999;;;;;;;;;;;;;;;;;;;;;;;;;;13180.0;;9180.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;396.0;373.0;0.0;20.0;3.0;;937.0;;;GM0003
1323;Voorlopig;Appingedam;2000;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;6110.0;6130.0;4970.0;1160.0;13160.0;;9110.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;344.0;323.0;0.0;19.0;2.0;;943.0;;;GM0003
1324;Voorlopig;Appingedam;2001;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;6120.0;6190.0;5040.0;1150.0;13270.0;;9050.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;326.0;307.0;0.0;17.0;2.0;;956.0;;;GM0003
1325;Voorlopig;Appingedam;2002;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;6100.0;6330.0;5090.0;1240.0;13410.0;;9190.0;;1.0;;;;;;;;;;;;;;;;;;;;410.0;126.0;;;;;315.0;300.0;0.0;14.0;1.0;;954.0;;;GM0003
1326;Voorlopig;Appingedam;2003;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;6070.0;6380.0;5690.0;680.0;13430.0;;9160.0;;1.0;2385.0;1825.0;559.0;77.0;0.0;70.0;61.0;10.0;82.0;1953.0;440.0;1513.0;1.32;1.31;1.32;729.0;;;;421.0;130.0;;;;;349.0;334.0;2.0;13.0;0.0;;960.0;;;GM0003
1327;Voorlopig;Appingedam;2004;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;5930.0;6540.0;5840.0;690.0;13460.0;;9170.0;;1.0;2384.0;1825.0;559.0;78.0;0.0;71.0;61.0;10.0;82.0;1953.0;440.0;1513.0;1.32;1.31;1.32;729.0;;;;426.0;135.0;5628.0;70.0;0.0;303.0;352.0;342.0;0.0;9.0;1.0;;953.0;;;GM0003
1328;Voorlopig;Appingedam;2005;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;5890.0;6520.0;5830.0;690.0;13400.0;;9040.0;;1.0;2384.0;1825.0;559.0;78.0;0.0;71.0;61.0;10.0;82.0;1953.0;440.0;1513.0;1.32;1.31;1.32;729.0;;;;641.0;169.0;5599.0;70.0;0.0;303.0;;;;;;;953.0;;;GM0003
