ID;RegioS;SBI1993;Perioden;Volumemutatie_1;Deflator_2
1447;Limburg (PV);D+E  Industrie, openbare nutsbedrijven;1997;7.1;1.6
1448;Limburg (PV);D+E  Industrie, openbare nutsbedrijven;1998;5.6;0.1
1449;Limburg (PV);D+E  Industrie, openbare nutsbedrijven;1999;2.5;-1.5
1450;Limburg (PV);D+E  Industrie, openbare nutsbedrijven;2000;3.3;-1.0
1451;Limburg (PV);D+E  Industrie, openbare nutsbedrijven;2001;-2.0;-0.1
1452;Limburg (PV);F      Bouwnijverheid;1996;-5.2;4.4
1453;Limburg (PV);F      Bouwnijverheid;1997;-0.7;2.4
1454;Limburg (PV);F      Bouwnijverheid;1998;5.1;3.1
1455;Limburg (PV);F      Bouwnijverheid;1999;0.7;4.9
1456;Limburg (PV);F      Bouwnijverheid;2000;2.8;6.0
1457;Limburg (PV);F      Bouwnijverheid;2001;-1.4;6.4
1458;Limburg (PV);G     Handel, reparatie consumentenart.;1996;3.7;-2.0
1459;Limburg (PV);G     Handel, reparatie consumentenart.;1997;6.1;-1.9
1460;Limburg (PV);G     Handel, reparatie consumentenart.;1998;6.2;2.2
1461;Limburg (PV);G     Handel, reparatie consumentenart.;1999;7.8;0.7
1462;Limburg (PV);G     Handel, reparatie consumentenart.;2000;5.1;1.5
1463;Limburg (PV);G     Handel, reparatie consumentenart.;2001;0.5;3.0
1464;Limburg (PV);H     Horeca;1996;-1.1;3.1
1465;Limburg (PV);H     Horeca;1997;14.1;1.6
1466;Limburg (PV);H     Horeca;1998;6.1;1.0
1467;Limburg (PV);H     Horeca;1999;-0.8;6.1
1468;Limburg (PV);H     Horeca;2000;1.9;3.8
1469;Limburg (PV);H     Horeca;2001;-2.1;6.9
1470;Limburg (PV);I       Vervoer, opslag en communicatie;1996;2.9;-0.4
1471;Limburg (PV);I       Vervoer, opslag en communicatie;1997;14.0;-1.5
1472;Limburg (PV);I       Vervoer, opslag en communicatie;1998;20.3;-4.4
1473;Limburg (PV);I       Vervoer, opslag en communicatie;1999;19.3;-6.5
1474;Limburg (PV);I       Vervoer, opslag en communicatie;2000;11.1;-3.4
1475;Limburg (PV);I       Vervoer, opslag en communicatie;2001;6.3;0.4
1476;Limburg (PV);J      Financiële instellingen;1996;10.1;-1.5
1477;Limburg (PV);J      Financiële instellingen;1997;7.5;1.2
1478;Limburg (PV);J      Financiële instellingen;1998;0.5;4.0
1479;Limburg (PV);J      Financiële instellingen;1999;6.0;3.1
1480;Limburg (PV);J      Financiële instellingen;2000;-5.7;11.0
1481;Limburg (PV);J      Financiële instellingen;2001;3.8;8.0
1482;Limburg (PV);K     Verhuur, zakelijke dienstverlening;1996;6.2;3.7
1483;Limburg (PV);K     Verhuur, zakelijke dienstverlening;1997;6.9;3.4
1484;Limburg (PV);K     Verhuur, zakelijke dienstverlening;1998;3.9;3.8
1485;Limburg (PV);K     Verhuur, zakelijke dienstverlening;1999;4.4;3.4
1486;Limburg (PV);K     Verhuur, zakelijke dienstverlening;2000;2.6;3.5
1487;Limburg (PV);K     Verhuur, zakelijke dienstverlening;2001;2.8;3.8
1488;Limburg (PV);L      Overheid, defensie, sociale verz.;1996;0.7;0.1
1489;Limburg (PV);L      Overheid, defensie, sociale verz.;1997;0.2;1.6
1490;Limburg (PV);L      Overheid, defensie, sociale verz.;1998;1.2;0.9
1491;Limburg (PV);L      Overheid, defensie, sociale verz.;1999;0.1;3.5
1492;Limburg (PV);L      Overheid, defensie, sociale verz.;2000;0.4;4.1
1493;Limburg (PV);L      Overheid, defensie, sociale verz.;2001;2.1;5.1
1494;Limburg (PV);M     Gesubsidieerd Onderwijs;1996;0.8;1.6
1495;Limburg (PV);M     Gesubsidieerd Onderwijs;1997;5.4;-1.8
1496;Limburg (PV);M     Gesubsidieerd Onderwijs;1998;2.2;2.1
1497;Limburg (PV);M     Gesubsidieerd Onderwijs;1999;1.2;6.1
1498;Limburg (PV);M     Gesubsidieerd Onderwijs;2000;0.9;5.2
1499;Limburg (PV);M     Gesubsidieerd Onderwijs;2001;-1.1;7.8
1500;Limburg (PV);N     Gezondheids- en welzijnszorg;1996;1.3;0.7
1501;Limburg (PV);N     Gezondheids- en welzijnszorg;1997;0.5;3.8
1502;Limburg (PV);N     Gezondheids- en welzijnszorg;1998;2.5;2.9
1503;Limburg (PV);N     Gezondheids- en welzijnszorg;1999;1.7;5.7
1504;Limburg (PV);N     Gezondheids- en welzijnszorg;2000;2.8;6.1
1505;Limburg (PV);N     Gezondheids- en welzijnszorg;2001;3.5;6.9
1506;Limburg (PV);O+P  Milieu, cultuur en ov. diensten;1996;-0.5;2.9
1507;Limburg (PV);O+P  Milieu, cultuur en ov. diensten;1997;5.5;3.7
1508;Limburg (PV);O+P  Milieu, cultuur en ov. diensten;1998;2.5;4.0
1509;Limburg (PV);O+P  Milieu, cultuur en ov. diensten;1999;5.4;3.6
1510;Limburg (PV);O+P  Milieu, cultuur en ov. diensten;2000;-2.6;3.9
1511;Limburg (PV);O+P  Milieu, cultuur en ov. diensten;2001;2.3;4.7
1512;Oost-Groningen;Totaal bedrijfsactiviteiten;1996;4.9;0.3
1513;Oost-Groningen;Totaal bedrijfsactiviteiten;1997;4.0;1.4
1514;Oost-Groningen;Totaal bedrijfsactiviteiten;1998;0.2;2.3
1515;Oost-Groningen;Totaal bedrijfsactiviteiten;1999;3.7;1.8
1516;Oost-Groningen;Totaal bedrijfsactiviteiten;2000;2.1;2.3
1517;Oost-Groningen;Totaal bedrijfsactiviteiten;2001;-2.5;5.9
1518;Oost-Groningen;A+B  Landbouw, bosbouw en visserij;1996;10.7;-11.4
1519;Oost-Groningen;A+B  Landbouw, bosbouw en visserij;1997;17.7;2.0
1520;Oost-Groningen;A+B  Landbouw, bosbouw en visserij;1998;-18.6;-1.5
1521;Oost-Groningen;A+B  Landbouw, bosbouw en visserij;1999;11.6;-12.4
1522;Oost-Groningen;A+B  Landbouw, bosbouw en visserij;2000;10.2;-5.4
1523;Oost-Groningen;A+B  Landbouw, bosbouw en visserij;2001;-11.5;19.3
1524;Oost-Groningen;C     Delfstoffenwinning;1996;33.2;3.6
1525;Oost-Groningen;C     Delfstoffenwinning;1997;19.7;2.8
1526;Oost-Groningen;C     Delfstoffenwinning;1998;1.3;0.3
1527;Oost-Groningen;C     Delfstoffenwinning;1999;49.7;-9.3
1528;Oost-Groningen;C     Delfstoffenwinning;2000;-13.3;-3.0
1529;Oost-Groningen;C     Delfstoffenwinning;2001;5.3;22.1
1530;Oost-Groningen;D+E  Industrie, openbare nutsbedrijven;1996;9.5;0.1
1531;Oost-Groningen;D+E  Industrie, openbare nutsbedrijven;1997;-1.7;0.1
1532;Oost-Groningen;D+E  Industrie, openbare nutsbedrijven;1998;0.1;1.4
1533;Oost-Groningen;D+E  Industrie, openbare nutsbedrijven;1999;2.2;1.3
1534;Oost-Groningen;D+E  Industrie, openbare nutsbedrijven;2000;5.3;-0.7
1535;Oost-Groningen;D+E  Industrie, openbare nutsbedrijven;2001;-4.6;5.4
1536;Oost-Groningen;F      Bouwnijverheid;1996;-5.6;3.6
1537;Oost-Groningen;F      Bouwnijverheid;1997;0.4;2.3
1538;Oost-Groningen;F      Bouwnijverheid;1998;5.5;3.1
1539;Oost-Groningen;F      Bouwnijverheid;1999;5.0;4.6
1540;Oost-Groningen;F      Bouwnijverheid;2000;-8.7;5.9
1541;Oost-Groningen;F      Bouwnijverheid;2001;1.5;6.1
1542;Oost-Groningen;G     Handel, reparatie consumentenart.;1996;-0.9;-1.7
1543;Oost-Groningen;G     Handel, reparatie consumentenart.;1997;7.4;-1.7
1544;Oost-Groningen;G     Handel, reparatie consumentenart.;1998;3.6;2.6
1545;Oost-Groningen;G     Handel, reparatie consumentenart.;1999;3.4;0.8
1546;Oost-Groningen;G     Handel, reparatie consumentenart.;2000;3.5;1.6
1547;Oost-Groningen;G     Handel, reparatie consumentenart.;2001;-1.0;3.2
1548;Oost-Groningen;H     Horeca;1996;2.3;3.0
1549;Oost-Groningen;H     Horeca;1997;28.8;1.6
1550;Oost-Groningen;H     Horeca;1998;12.7;1.0
1551;Oost-Groningen;H     Horeca;1999;3.7;6.2
1552;Oost-Groningen;H     Horeca;2000;-1.2;3.8
1553;Oost-Groningen;H     Horeca;2001;-0.3;6.9
1554;Oost-Groningen;I       Vervoer, opslag en communicatie;1996;10.2;-0.6
1555;Oost-Groningen;I       Vervoer, opslag en communicatie;1997;14.6;0.9
1556;Oost-Groningen;I       Vervoer, opslag en communicatie;1998;16.1;1.9
1557;Oost-Groningen;I       Vervoer, opslag en communicatie;1999;2.1;0.3
1558;Oost-Groningen;I       Vervoer, opslag en communicatie;2000;5.3;0.5
1559;Oost-Groningen;I       Vervoer, opslag en communicatie;2001;-1.7;5.1
1560;Oost-Groningen;J      Financiële instellingen;1996;7.0;-5.3
1561;Oost-Groningen;J      Financiële instellingen;1997;3.3;1.2
1562;Oost-Groningen;J      Financiële instellingen;1998;-2.7;5.8
1563;Oost-Groningen;J      Financiële instellingen;1999;8.9;5.7
1564;Oost-Groningen;J      Financiële instellingen;2000;-0.6;11.4
1565;Oost-Groningen;J      Financiële instellingen;2001;-1.6;5.7
1566;Oost-Groningen;K     Verhuur, zakelijke dienstverlening;1996;5.8;3.8
1567;Oost-Groningen;K     Verhuur, zakelijke dienstverlening;1997;1.4;3.5
1568;Oost-Groningen;K     Verhuur, zakelijke dienstverlening;1998;0.1;3.8
1569;Oost-Groningen;K     Verhuur, zakelijke dienstverlening;1999;2.1;3.3
1570;Oost-Groningen;K     Verhuur, zakelijke dienstverlening;2000;0.0;3.5
1571;Oost-Groningen;K     Verhuur, zakelijke dienstverlening;2001;-5.2;3.4
1572;Oost-Groningen;L      Overheid, defensie, sociale verz.;1996;-0.3;0.0
1573;Oost-Groningen;L      Overheid, defensie, sociale verz.;1997;3.2;1.5
1574;Oost-Groningen;L      Overheid, defensie, sociale verz.;1998;-2.4;0.9
1575;Oost-Groningen;L      Overheid, defensie, sociale verz.;1999;0.3;3.4
1576;Oost-Groningen;L      Overheid, defensie, sociale verz.;2000;1.0;4.2
1577;Oost-Groningen;L      Overheid, defensie, sociale verz.;2001;0.4;5.0
1578;Oost-Groningen;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
1579;Oost-Groningen;M     Gesubsidieerd Onderwijs;1997;14.2;-1.8
1580;Oost-Groningen;M     Gesubsidieerd Onderwijs;1998;-3.6;2.3
1581;Oost-Groningen;M     Gesubsidieerd Onderwijs;1999;1.4;6.0
1582;Oost-Groningen;M     Gesubsidieerd Onderwijs;2000;0.5;5.4
1583;Oost-Groningen;M     Gesubsidieerd Onderwijs;2001;-7.5;8.4
1584;Oost-Groningen;N     Gezondheids- en welzijnszorg;1996;5.4;0.8
1585;Oost-Groningen;N     Gezondheids- en welzijnszorg;1997;0.7;4.1
1586;Oost-Groningen;N     Gezondheids- en welzijnszorg;1998;0.9;3.1
1587;Oost-Groningen;N     Gezondheids- en welzijnszorg;1999;4.5;5.1
1588;Oost-Groningen;N     Gezondheids- en welzijnszorg;2000;3.9;6.0
1589;Oost-Groningen;N     Gezondheids- en welzijnszorg;2001;4.5;6.5
1590;Oost-Groningen;O+P  Milieu, cultuur en ov. diensten;1996;-3.8;2.7
1591;Oost-Groningen;O+P  Milieu, cultuur en ov. diensten;1997;10.9;3.5
1592;Oost-Groningen;O+P  Milieu, cultuur en ov. diensten;1998;-8.8;4.0
1593;Oost-Groningen;O+P  Milieu, cultuur en ov. diensten;1999;-6.1;4.2
1594;Oost-Groningen;O+P  Milieu, cultuur en ov. diensten;2000;5.7;4.1
1595;Oost-Groningen;O+P  Milieu, cultuur en ov. diensten;2001;-5.7;5.2
1596;Delfzijl e.o.;Totaal bedrijfsactiviteiten;1996;7.2;-3.0
1597;Delfzijl e.o.;Totaal bedrijfsactiviteiten;1997;3.1;2.8
1598;Delfzijl e.o.;Totaal bedrijfsactiviteiten;1998;-2.8;1.1
1599;Delfzijl e.o.;Totaal bedrijfsactiviteiten;1999;0.3;-0.9
1600;Delfzijl e.o.;Totaal bedrijfsactiviteiten;2000;6.9;7.5
1601;Delfzijl e.o.;Totaal bedrijfsactiviteiten;2001;-0.4;2.3
1602;Delfzijl e.o.;A+B  Landbouw, bosbouw en visserij;1996;10.9;-15.8
1603;Delfzijl e.o.;A+B  Landbouw, bosbouw en visserij;1997;21.6;2.5
1604;Delfzijl e.o.;A+B  Landbouw, bosbouw en visserij;1998;-3.2;-3.8
1605;Delfzijl e.o.;A+B  Landbouw, bosbouw en visserij;1999;6.6;-6.7
1606;Delfzijl e.o.;A+B  Landbouw, bosbouw en visserij;2000;14.1;-11.2
1607;Delfzijl e.o.;A+B  Landbouw, bosbouw en visserij;2001;-3.2;18.7
1608;Delfzijl e.o.;C     Delfstoffenwinning;1996;45.9;4.9
1609;Delfzijl e.o.;C     Delfstoffenwinning;1997;-13.3;9.2
1610;Delfzijl e.o.;C     Delfstoffenwinning;1998;146.3;-12.7
1611;Delfzijl e.o.;C     Delfstoffenwinning;1999;1.9;-13.3
1612;Delfzijl e.o.;C     Delfstoffenwinning;2000;-43.8;68.9
1613;Delfzijl e.o.;C     Delfstoffenwinning;2001;-14.0;-1.9
1614;Delfzijl e.o.;D+E  Industrie, openbare nutsbedrijven;1996;15.9;-6.7
1615;Delfzijl e.o.;D+E  Industrie, openbare nutsbedrijven;1997;-4.5;2.9
1616;Delfzijl e.o.;D+E  Industrie, openbare nutsbedrijven;1998;-11.4;-2.4
1617;Delfzijl e.o.;D+E  Industrie, openbare nutsbedrijven;1999;3.3;-5.1
1618;Delfzijl e.o.;D+E  Industrie, openbare nutsbedrijven;2000;17.1;16.4
1619;Delfzijl e.o.;D+E  Industrie, openbare nutsbedrijven;2001;-0.9;-2.3
1620;Delfzijl e.o.;F      Bouwnijverheid;1996;-4.0;3.9
1621;Delfzijl e.o.;F      Bouwnijverheid;1997;-8.2;2.3
1622;Delfzijl e.o.;F      Bouwnijverheid;1998;-9.2;3.2
1623;Delfzijl e.o.;F      Bouwnijverheid;1999;9.4;4.6
1624;Delfzijl e.o.;F      Bouwnijverheid;2000;1.3;5.8
1625;Delfzijl e.o.;F      Bouwnijverheid;2001;22.1;6.2
1626;Delfzijl e.o.;G     Handel, reparatie consumentenart.;1996;-1.5;-1.8
1627;Delfzijl e.o.;G     Handel, reparatie consumentenart.;1997;1.2;-1.6
1628;Delfzijl e.o.;G     Handel, reparatie consumentenart.;1998;7.3;2.5
1629;Delfzijl e.o.;G     Handel, reparatie consumentenart.;1999;0.2;0.8
1630;Delfzijl e.o.;G     Handel, reparatie consumentenart.;2000;4.2;1.6
1631;Delfzijl e.o.;G     Handel, reparatie consumentenart.;2001;0.1;3.1
1632;Delfzijl e.o.;H     Horeca;1996;-14.8;2.9
1633;Delfzijl e.o.;H     Horeca;1997;12.3;1.6
1634;Delfzijl e.o.;H     Horeca;1998;0.1;1.0
1635;Delfzijl e.o.;H     Horeca;1999;-11.2;6.3
1636;Delfzijl e.o.;H     Horeca;2000;7.3;3.8
1637;Delfzijl e.o.;H     Horeca;2001;-12.0;6.9
1638;Delfzijl e.o.;I       Vervoer, opslag en communicatie;1996;1.1;-1.3
1639;Delfzijl e.o.;I       Vervoer, opslag en communicatie;1997;36.0;4.8
1640;Delfzijl e.o.;I       Vervoer, opslag en communicatie;1998;6.5;4.3
1641;Delfzijl e.o.;I       Vervoer, opslag en communicatie;1999;-7.7;-4.4
1642;Delfzijl e.o.;I       Vervoer, opslag en communicatie;2000;2.2;1.6
1643;Delfzijl e.o.;I       Vervoer, opslag en communicatie;2001;-11.0;0.6
1644;Delfzijl e.o.;J      Financiële instellingen;1996;-13.6;-6.4
1645;Delfzijl e.o.;J      Financiële instellingen;1997;4.5;0.3
1646;Delfzijl e.o.;J      Financiële instellingen;1998;22.2;6.5
1647;Delfzijl e.o.;J      Financiële instellingen;1999;1.2;6.6
1648;Delfzijl e.o.;J      Financiële instellingen;2000;-14.9;12.0
1649;Delfzijl e.o.;J      Financiële instellingen;2001;115.4;4.9
1650;Delfzijl e.o.;K     Verhuur, zakelijke dienstverlening;1996;9.8;3.6
1651;Delfzijl e.o.;K     Verhuur, zakelijke dienstverlening;1997;-4.1;3.6
1652;Delfzijl e.o.;K     Verhuur, zakelijke dienstverlening;1998;0.3;3.9
1653;Delfzijl e.o.;K     Verhuur, zakelijke dienstverlening;1999;2.1;3.4
1654;Delfzijl e.o.;K     Verhuur, zakelijke dienstverlening;2000;1.6;3.6
1655;Delfzijl e.o.;K     Verhuur, zakelijke dienstverlening;2001;2.3;3.7
1656;Delfzijl e.o.;L      Overheid, defensie, sociale verz.;1996;2.0;0.1
1657;Delfzijl e.o.;L      Overheid, defensie, sociale verz.;1997;-5.8;1.5
1658;Delfzijl e.o.;L      Overheid, defensie, sociale verz.;1998;2.7;1.0
1659;Delfzijl e.o.;L      Overheid, defensie, sociale verz.;1999;-1.6;3.3
1660;Delfzijl e.o.;L      Overheid, defensie, sociale verz.;2000;4.3;4.2
1661;Delfzijl e.o.;L      Overheid, defensie, sociale verz.;2001;-2.7;5.0
1662;Delfzijl e.o.;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
1663;Delfzijl e.o.;M     Gesubsidieerd Onderwijs;1997;15.1;-1.7
1664;Delfzijl e.o.;M     Gesubsidieerd Onderwijs;1998;-15.8;2.3
1665;Delfzijl e.o.;M     Gesubsidieerd Onderwijs;1999;-3.8;6.0
1666;Delfzijl e.o.;M     Gesubsidieerd Onderwijs;2000;2.3;5.4
1667;Delfzijl e.o.;M     Gesubsidieerd Onderwijs;2001;0.6;8.4
1668;Delfzijl e.o.;N     Gezondheids- en welzijnszorg;1996;-1.4;0.7
1669;Delfzijl e.o.;N     Gezondheids- en welzijnszorg;1997;0.6;3.6
1670;Delfzijl e.o.;N     Gezondheids- en welzijnszorg;1998;-0.4;2.8
1671;Delfzijl e.o.;N     Gezondheids- en welzijnszorg;1999;1.4;5.8
1672;Delfzijl e.o.;N     Gezondheids- en welzijnszorg;2000;-1.0;6.0
1673;Delfzijl e.o.;N     Gezondheids- en welzijnszorg;2001;-3.5;7.6
1674;Delfzijl e.o.;O+P  Milieu, cultuur en ov. diensten;1996;10.5;3.1
1675;Delfzijl e.o.;O+P  Milieu, cultuur en ov. diensten;1997;12.2;3.7
1676;Delfzijl e.o.;O+P  Milieu, cultuur en ov. diensten;1998;3.7;3.8
1677;Delfzijl e.o.;O+P  Milieu, cultuur en ov. diensten;1999;-2.6;4.0
1678;Delfzijl e.o.;O+P  Milieu, cultuur en ov. diensten;2000;5.7;3.8
1679;Delfzijl e.o.;O+P  Milieu, cultuur en ov. diensten;2001;-30.1;4.9
1680;Overig Groningen;Totaal bedrijfsactiviteiten;1996;10.1;2.1
1681;Overig Groningen;Totaal bedrijfsactiviteiten;1997;-3.1;4.1
1682;Overig Groningen;Totaal bedrijfsactiviteiten;1998;0.0;-3.0
1683;Overig Groningen;Totaal bedrijfsactiviteiten;1999;-2.6;-1.7
1684;Overig Groningen;Totaal bedrijfsactiviteiten;2000;1.6;13.5
1685;Overig Groningen;Totaal bedrijfsactiviteiten;2001;7.1;7.4
1686;Overig Groningen;A+B  Landbouw, bosbouw en visserij;1996;1.4;-10.7
1687;Overig Groningen;A+B  Landbouw, bosbouw en visserij;1997;11.0;3.1
1688;Overig Groningen;A+B  Landbouw, bosbouw en visserij;1998;-0.4;-5.8
1689;Overig Groningen;A+B  Landbouw, bosbouw en visserij;1999;6.0;-6.8
1690;Overig Groningen;A+B  Landbouw, bosbouw en visserij;2000;4.8;-4.2
1691;Overig Groningen;A+B  Landbouw, bosbouw en visserij;2001;-6.6;13.1
1692;Overig Groningen;C     Delfstoffenwinning;1996;22.8;4.5
1693;Overig Groningen;C     Delfstoffenwinning;1997;-16.8;10.6
1694;Overig Groningen;C     Delfstoffenwinning;1998;-5.4;-11.5
1695;Overig Groningen;C     Delfstoffenwinning;1999;-18.8;-12.5
1696;Overig Groningen;C     Delfstoffenwinning;2000;-7.8;56.2
1697;Overig Groningen;C     Delfstoffenwinning;2001;13.3;14.4
1698;Overig Groningen;D+E  Industrie, openbare nutsbedrijven;1996;11.3;0.5
1699;Overig Groningen;D+E  Industrie, openbare nutsbedrijven;1997;8.2;0.2
1700;Overig Groningen;D+E  Industrie, openbare nutsbedrijven;1998;0.9;2.0
1701;Overig Groningen;D+E  Industrie, openbare nutsbedrijven;1999;1.5;3.1
1702;Overig Groningen;D+E  Industrie, openbare nutsbedrijven;2000;5.0;-0.5
1703;Overig Groningen;D+E  Industrie, openbare nutsbedrijven;2001;-0.2;4.5
1704;Overig Groningen;F      Bouwnijverheid;1996;-9.9;4.0
1705;Overig Groningen;F      Bouwnijverheid;1997;2.0;2.3
1706;Overig Groningen;F      Bouwnijverheid;1998;5.1;3.1
1707;Overig Groningen;F      Bouwnijverheid;1999;4.1;4.6
1708;Overig Groningen;F      Bouwnijverheid;2000;2.4;5.9
1709;Overig Groningen;F      Bouwnijverheid;2001;4.4;6.3
1710;Overig Groningen;G     Handel, reparatie consumentenart.;1996;3.5;-2.0
1711;Overig Groningen;G     Handel, reparatie consumentenart.;1997;8.6;-2.1
1712;Overig Groningen;G     Handel, reparatie consumentenart.;1998;1.5;2.2
1713;Overig Groningen;G     Handel, reparatie consumentenart.;1999;6.1;0.7
1714;Overig Groningen;G     Handel, reparatie consumentenart.;2000;4.6;1.4
1715;Overig Groningen;G     Handel, reparatie consumentenart.;2001;4.3;3.1
1716;Overig Groningen;H     Horeca;1996;-0.3;3.0
1717;Overig Groningen;H     Horeca;1997;3.6;1.6
1718;Overig Groningen;H     Horeca;1998;8.1;1.0
1719;Overig Groningen;H     Horeca;1999;3.3;6.2
1720;Overig Groningen;H     Horeca;2000;11.5;3.8
1721;Overig Groningen;H     Horeca;2001;3.1;6.9
1722;Overig Groningen;I       Vervoer, opslag en communicatie;1996;0.9;0.3
1723;Overig Groningen;I       Vervoer, opslag en communicatie;1997;8.2;-3.5
1724;Overig Groningen;I       Vervoer, opslag en communicatie;1998;15.3;-6.4
1725;Overig Groningen;I       Vervoer, opslag en communicatie;1999;19.7;-8.1
1726;Overig Groningen;I       Vervoer, opslag en communicatie;2000;16.3;-3.8
1727;Overig Groningen;I       Vervoer, opslag en communicatie;2001;25.2;-1.9
1728;Overig Groningen;J      Financiële instellingen;1996;17.2;-3.2
1729;Overig Groningen;J      Financiële instellingen;1997;15.6;1.2
1730;Overig Groningen;J      Financiële instellingen;1998;5.1;4.8
1731;Overig Groningen;J      Financiële instellingen;1999;1.9;4.5
1732;Overig Groningen;J      Financiële instellingen;2000;-4.1;11.0
1733;Overig Groningen;J      Financiële instellingen;2001;2.1;6.2
1734;Overig Groningen;K     Verhuur, zakelijke dienstverlening;1996;1.0;3.4
1735;Overig Groningen;K     Verhuur, zakelijke dienstverlening;1997;2.7;3.1
1736;Overig Groningen;K     Verhuur, zakelijke dienstverlening;1998;0.2;3.7
1737;Overig Groningen;K     Verhuur, zakelijke dienstverlening;1999;4.2;3.3
1738;Overig Groningen;K     Verhuur, zakelijke dienstverlening;2000;4.7;3.7
1739;Overig Groningen;K     Verhuur, zakelijke dienstverlening;2001;1.5;4.1
1740;Overig Groningen;L      Overheid, defensie, sociale verz.;1996;2.1;0.0
1741;Overig Groningen;L      Overheid, defensie, sociale verz.;1997;0.9;1.5
1742;Overig Groningen;L      Overheid, defensie, sociale verz.;1998;2.2;0.9
1743;Overig Groningen;L      Overheid, defensie, sociale verz.;1999;0.5;3.4
1744;Overig Groningen;L      Overheid, defensie, sociale verz.;2000;2.0;4.2
1745;Overig Groningen;L      Overheid, defensie, sociale verz.;2001;1.7;5.0
1746;Overig Groningen;M     Gesubsidieerd Onderwijs;1996;0.9;1.6
1747;Overig Groningen;M     Gesubsidieerd Onderwijs;1997;3.1;-1.9
1748;Overig Groningen;M     Gesubsidieerd Onderwijs;1998;6.2;1.7
1749;Overig Groningen;M     Gesubsidieerd Onderwijs;1999;3.7;6.3
1750;Overig Groningen;M     Gesubsidieerd Onderwijs;2000;0.3;4.8
1751;Overig Groningen;M     Gesubsidieerd Onderwijs;2001;4.1;6.8
1752;Overig Groningen;N     Gezondheids- en welzijnszorg;1996;3.3;0.6
1753;Overig Groningen;N     Gezondheids- en welzijnszorg;1997;7.7;3.6
1754;Overig Groningen;N     Gezondheids- en welzijnszorg;1998;0.5;2.8
1755;Overig Groningen;N     Gezondheids- en welzijnszorg;1999;1.1;6.5
1756;Overig Groningen;N     Gezondheids- en welzijnszorg;2000;-0.8;6.3
1757;Overig Groningen;N     Gezondheids- en welzijnszorg;2001;2.4;7.9
1758;Overig Groningen;O+P  Milieu, cultuur en ov. diensten;1996;5.0;2.7
1759;Overig Groningen;O+P  Milieu, cultuur en ov. diensten;1997;0.8;3.6
1760;Overig Groningen;O+P  Milieu, cultuur en ov. diensten;1998;-2.0;4.0
1761;Overig Groningen;O+P  Milieu, cultuur en ov. diensten;1999;-0.2;3.4
1762;Overig Groningen;O+P  Milieu, cultuur en ov. diensten;2000;0.1;3.7
1763;Overig Groningen;O+P  Milieu, cultuur en ov. diensten;2001;5.0;4.7
1764;Noord-Friesland;Totaal bedrijfsactiviteiten;1996;1.6;0.6
1765;Noord-Friesland;Totaal bedrijfsactiviteiten;1997;2.5;2.1
1766;Noord-Friesland;Totaal bedrijfsactiviteiten;1998;7.1;0.1
1767;Noord-Friesland;Totaal bedrijfsactiviteiten;1999;-0.7;1.3
1768;Noord-Friesland;Totaal bedrijfsactiviteiten;2000;1.3;7.5
1769;Noord-Friesland;Totaal bedrijfsactiviteiten;2001;1.3;6.3
1770;Noord-Friesland;A+B  Landbouw, bosbouw en visserij;1996;1.5;-6.3
1771;Noord-Friesland;A+B  Landbouw, bosbouw en visserij;1997;6.4;3.1
1772;Noord-Friesland;A+B  Landbouw, bosbouw en visserij;1998;4.1;-6.8
1773;Noord-Friesland;A+B  Landbouw, bosbouw en visserij;1999;3.1;-5.5
1774;Noord-Friesland;A+B  Landbouw, bosbouw en visserij;2000;0.7;1.0
1775;Noord-Friesland;A+B  Landbouw, bosbouw en visserij;2001;-2.2;8.9
1776;Noord-Friesland;C     Delfstoffenwinning;1996;-4.5;4.5
1777;Noord-Friesland;C     Delfstoffenwinning;1997;3.2;10.4
1778;Noord-Friesland;C     Delfstoffenwinning;1998;31.9;-11.2
1779;Noord-Friesland;C     Delfstoffenwinning;1999;-16.0;-12.3
1780;Noord-Friesland;C     Delfstoffenwinning;2000;2.7;53.8
1781;Noord-Friesland;C     Delfstoffenwinning;2001;-0.3;15.0
1782;Noord-Friesland;D+E  Industrie, openbare nutsbedrijven;1996;1.8;0.3
1783;Noord-Friesland;D+E  Industrie, openbare nutsbedrijven;1997;-5.9;0.3
1784;Noord-Friesland;D+E  Industrie, openbare nutsbedrijven;1998;3.2;2.1
1785;Noord-Friesland;D+E  Industrie, openbare nutsbedrijven;1999;2.3;3.7
1786;Noord-Friesland;D+E  Industrie, openbare nutsbedrijven;2000;2.3;-1.1
1787;Noord-Friesland;D+E  Industrie, openbare nutsbedrijven;2001;0.0;3.5
1788;Noord-Friesland;F      Bouwnijverheid;1996;-4.5;4.4
1789;Noord-Friesland;F      Bouwnijverheid;1997;-1.8;2.4
1790;Noord-Friesland;F      Bouwnijverheid;1998;4.6;3.1
1791;Noord-Friesland;F      Bouwnijverheid;1999;6.4;4.8
1792;Noord-Friesland;F      Bouwnijverheid;2000;9.9;5.9
1793;Noord-Friesland;F      Bouwnijverheid;2001;-4.1;6.1
1794;Noord-Friesland;G     Handel, reparatie consumentenart.;1996;-0.4;-1.9
1795;Noord-Friesland;G     Handel, reparatie consumentenart.;1997;6.9;-1.9
