ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;EmigratieExclusiefAdministratieveC_3;MigratiesaldoInclusiefAdministratie_4;MigratiesaldoExclusiefAdministratie_5;AdministratieveOpnemingen_6;AdministratieveAfvoeringen_7;SaldoAdministratieveCorrecties_8
7620;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1978;;;;;;;;
7621;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1979;;;;;;;;
7622;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1980;;;;;;;;
7623;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1981;;;;;;;;
7624;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1982;;;;;;;;
7625;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1983;;;;;;;;
7626;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1984;;;;;;;;
7627;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1985;;;;;;;;
7628;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1986;;;;;;;;
7629;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1987;;;;;;;;
7630;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1988;;;;;;;;
7631;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1989;;;;;;;;
7632;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1990;;;;;;;;
7633;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1991;;;;;;;;
7634;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1992;;;;;;;;
7635;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1993;;;;;;;;
7636;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1994;;;;;;;;
7637;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1995;;;;;;;;
7638;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1996;;;;;;;;
7639;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1997;;;;;;;;
7640;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1998;;;;;;;;
7641;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;1999;;;;;;;;
7642;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2000;;;;;;;;
7643;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2001;;;;;;;;
7644;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2002;;;;;;;;
7645;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2003;;;;;;;;
7646;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2004;;;;;;;;
7647;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2005;;;;;;;;
7648;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2006;;;;;;;;
7649;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2007;;;;;;;;
7650;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2008;;;;;;;;
7651;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2009;;;;;;;;
7652;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2010;;;;;;;;
7653;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2011;;;;;;;;
7654;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2012;;;;;;;;
7655;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2013;;;;;;;;
7656;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2014;;;;;;;;
7657;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2015;;;;;;;;
7658;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2016;;;;;;;;
7659;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2017;;;;;;;;
7660;Totaal mannen en vrouwen;9 jaar;Gescheiden;Totaal Nederlands en niet-Nederlands;2018;;;;;;;;
7661;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1972;;;;;;;;
7662;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1973;;;;;;;;
7663;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1974;;;;;;;;
7664;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1975;;;;;;;;
7665;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1976;;;;;;;;
7666;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1977;;;;;;;;
7667;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1978;;;;;;;;
7668;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1979;;;;;;;;
7669;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1980;;;;;;;;
7670;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1981;;;;;;;;
7671;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1982;;;;;;;;
7672;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1983;;;;;;;;
7673;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1984;;;;;;;;
7674;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1985;;;;;;;;
7675;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1986;;;;;;;;
7676;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1987;;;;;;;;
7677;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1988;;;;;;;;
7678;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1989;;;;;;;;
7679;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1990;;;;;;;;
7680;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1991;;;;;;;;
7681;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1992;;;;;;;;
7682;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1993;;;;;;;;
7683;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1994;;;;;;;;
7684;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1995;;;;;;;;
7685;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1996;;;;;;;;
7686;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1997;;;;;;;;
7687;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1998;;;;;;;;
7688;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;1999;;;;;;;;
7689;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2000;;;;;;;;
7690;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2001;;;;;;;;
7691;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2002;;;;;;;;
7692;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2003;;;;;;;;
7693;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2004;;;;;;;;
7694;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2005;;;;;;;;
7695;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2006;;;;;;;;
7696;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2007;;;;;;;;
7697;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2008;;;;;;;;
7698;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2009;;;;;;;;
7699;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2010;;;;;;;;
7700;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2011;;;;;;;;
7701;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2012;;;;;;;;
7702;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2013;;;;;;;;
7703;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2014;;;;;;;;
7704;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2015;;;;;;;;
7705;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2016;;;;;;;;
7706;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2017;;;;;;;;
7707;Totaal mannen en vrouwen;9 jaar;Gescheiden;Nederlands;2018;;;;;;;;
7708;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1972;;;;;;;;
7709;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1973;;;;;;;;
7710;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1974;;;;;;;;
7711;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1975;;;;;;;;
7712;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1976;;;;;;;;
7713;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1977;;;;;;;;
7714;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1978;;;;;;;;
7715;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1979;;;;;;;;
7716;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1980;;;;;;;;
7717;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1981;;;;;;;;
7718;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1982;;;;;;;;
7719;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1983;;;;;;;;
7720;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1984;;;;;;;;
7721;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1985;;;;;;;;
7722;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1986;;;;;;;;
7723;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1987;;;;;;;;
7724;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1988;;;;;;;;
7725;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1989;;;;;;;;
7726;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1990;;;;;;;;
7727;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1991;;;;;;;;
7728;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1992;;;;;;;;
7729;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1993;;;;;;;;
7730;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1994;;;;;;;;
7731;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1995;;;;;;;;
7732;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1996;;;;;;;;
7733;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1997;;;;;;;;
7734;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1998;;;;;;;;
7735;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;1999;;;;;;;;
7736;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2000;;;;;;;;
7737;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2001;;;;;;;;
7738;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2002;;;;;;;;
7739;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2003;;;;;;;;
7740;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2004;;;;;;;;
7741;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2005;;;;;;;;
7742;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2006;;;;;;;;
7743;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2007;;;;;;;;
7744;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2008;;;;;;;;
7745;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2009;;;;;;;;
7746;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2010;;;;;;;;
7747;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2011;;;;;;;;
7748;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2012;;;;;;;;
7749;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2013;;;;;;;;
7750;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2014;;;;;;;;
7751;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2015;;;;;;;;
7752;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2016;;;;;;;;
7753;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2017;;;;;;;;
7754;Totaal mannen en vrouwen;9 jaar;Gescheiden;Niet-Nederlands;2018;;;;;;;;
7755;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1972;1343.0;;683.0;;660.0;;;
7756;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1973;1381.0;;743.0;;638.0;;;
7757;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1974;1844.0;;799.0;;1045.0;;;
7758;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1975;2423.0;;762.0;;1661.0;;;
7759;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1976;1536.0;;904.0;;632.0;;;
7760;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1977;1399.0;878.0;869.0;521.0;530.0;7.0;16.0;-9.0
7761;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1978;1643.0;964.0;971.0;679.0;672.0;23.0;16.0;7.0
7762;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1979;2060.0;960.0;961.0;1100.0;1099.0;13.0;12.0;1.0
7763;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1980;2246.0;919.0;909.0;1327.0;1337.0;11.0;21.0;-10.0
7764;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1981;1495.0;1035.0;1024.0;460.0;471.0;13.0;24.0;-11.0
7765;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1982;1224.0;1157.0;1134.0;67.0;90.0;7.0;30.0;-23.0
7766;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1983;1006.0;997.0;967.0;9.0;39.0;14.0;44.0;-30.0
7767;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1984;1056.0;989.0;973.0;67.0;83.0;18.0;34.0;-16.0
7768;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1985;1104.0;822.0;793.0;282.0;311.0;12.0;41.0;-29.0
7769;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1986;1201.0;716.0;685.0;485.0;516.0;15.0;46.0;-31.0
7770;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1987;1179.0;699.0;647.0;480.0;532.0;15.0;67.0;-52.0
7771;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1988;1240.0;717.0;683.0;523.0;557.0;19.0;53.0;-34.0
7772;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1989;1290.0;716.0;649.0;574.0;641.0;23.0;90.0;-67.0
7773;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1990;1468.0;711.0;650.0;757.0;818.0;18.0;79.0;-61.0
7774;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1991;1492.0;697.0;630.0;795.0;862.0;31.0;98.0;-67.0
7775;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1992;1361.0;697.0;634.0;664.0;727.0;30.0;93.0;-63.0
7776;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1993;1586.0;679.0;593.0;907.0;993.0;39.0;125.0;-86.0
7777;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1994;1229.0;748.0;642.0;481.0;587.0;42.0;148.0;-106.0
7778;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1995;1262.0;798.0;669.0;464.0;593.0;37.0;166.0;-129.0
7779;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1996;1440.0;803.0;655.0;637.0;785.0;48.0;196.0;-148.0
7780;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1997;1335.0;763.0;632.0;572.0;703.0;49.0;180.0;-131.0
7781;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1998;1490.0;759.0;624.0;731.0;866.0;28.0;163.0;-135.0
7782;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1999;1549.0;811.0;679.0;738.0;870.0;53.0;185.0;-132.0
7783;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2000;1671.0;823.0;705.0;848.0;966.0;61.0;179.0;-118.0
7784;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2001;1532.0;839.0;711.0;693.0;821.0;64.0;192.0;-128.0
7785;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2002;1270.0;940.0;758.0;330.0;512.0;76.0;258.0;-182.0
7786;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2003;1031.0;1017.0;808.0;14.0;223.0;103.0;312.0;-209.0
7787;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2004;909.0;1109.0;883.0;-200.0;26.0;104.0;330.0;-226.0
7788;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2005;792.0;1259.0;968.0;-467.0;-176.0;88.0;379.0;-291.0
7789;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2006;899.0;1240.0;999.0;-341.0;-100.0;118.0;359.0;-241.0
7790;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2007;981.0;1137.0;987.0;-156.0;-6.0;160.0;310.0;-150.0
7791;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2008;1091.0;1050.0;921.0;41.0;170.0;139.0;268.0;-129.0
7792;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2009;1222.0;931.0;847.0;291.0;375.0;135.0;219.0;-84.0
7793;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2010;1272.0;1024.0;880.0;248.0;392.0;104.0;248.0;-144.0
7794;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2011;1250.0;957.0;849.0;293.0;401.0;95.0;203.0;-108.0
7795;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2012;1168.0;1059.0;924.0;109.0;244.0;101.0;236.0;-135.0
7796;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2013;1386.0;1062.0;924.0;324.0;462.0;96.0;234.0;-138.0
7797;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2014;1449.0;1052.0;928.0;397.0;521.0;76.0;200.0;-124.0
7798;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2015;1772.0;1045.0;951.0;727.0;821.0;90.0;184.0;-94.0
7799;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2016;1946.0;946.0;840.0;1000.0;1106.0;64.0;170.0;-106.0
7800;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2017;2055.0;920.0;825.0;1135.0;1230.0;62.0;157.0;-95.0
7801;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2018;1858.0;917.0;836.0;941.0;1022.0;62.0;143.0;-81.0
7802;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1972;722.0;;448.0;;274.0;;;
7803;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1973;702.0;;445.0;;257.0;;;
7804;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1974;985.0;;485.0;;500.0;;;
7805;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1975;1604.0;;453.0;;1151.0;;;
7806;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1976;640.0;;504.0;;136.0;;;
7807;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1977;609.0;496.0;492.0;113.0;117.0;6.0;10.0;-4.0
7808;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1978;556.0;533.0;532.0;23.0;24.0;6.0;7.0;-1.0
7809;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1979;616.0;531.0;528.0;85.0;88.0;2.0;5.0;-3.0
7810;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1980;562.0;520.0;519.0;42.0;43.0;5.0;6.0;-1.0
7811;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1981;491.0;582.0;582.0;-91.0;-91.0;5.0;5.0;0.0
7812;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1982;462.0;558.0;551.0;-96.0;-89.0;4.0;11.0;-7.0
7813;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1983;403.0;375.0;369.0;28.0;34.0;7.0;13.0;-6.0
7814;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1984;411.0;345.0;343.0;66.0;68.0;11.0;13.0;-2.0
7815;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1985;480.0;324.0;313.0;156.0;167.0;4.0;15.0;-11.0
7816;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1986;512.0;317.0;309.0;195.0;203.0;9.0;17.0;-8.0
7817;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1987;475.0;321.0;312.0;154.0;163.0;7.0;16.0;-9.0
7818;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1988;476.0;370.0;362.0;106.0;114.0;10.0;18.0;-8.0
7819;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1989;428.0;381.0;356.0;47.0;72.0;12.0;37.0;-25.0
7820;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1990;478.0;413.0;391.0;65.0;87.0;12.0;34.0;-22.0
7821;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1991;455.0;382.0;369.0;73.0;86.0;15.0;28.0;-13.0
7822;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1992;375.0;368.0;351.0;7.0;24.0;14.0;31.0;-17.0
7823;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1993;421.0;370.0;341.0;51.0;80.0;20.0;49.0;-29.0
7824;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1994;338.0;409.0;380.0;-71.0;-42.0;22.0;51.0;-29.0
7825;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1995;373.0;454.0;406.0;-81.0;-33.0;14.0;62.0;-48.0
7826;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1996;385.0;505.0;446.0;-120.0;-61.0;35.0;94.0;-59.0
7827;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1997;417.0;471.0;410.0;-54.0;7.0;31.0;92.0;-61.0
7828;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1998;550.0;461.0;408.0;89.0;142.0;21.0;74.0;-53.0
7829;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;1999;574.0;527.0;465.0;47.0;109.0;37.0;99.0;-62.0
7830;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2000;593.0;538.0;466.0;55.0;127.0;49.0;121.0;-72.0
7831;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2001;542.0;590.0;536.0;-48.0;6.0;49.0;103.0;-54.0
