ID;Opdrachtgever;Bouwfasen;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
211;Totaal opdrachtgevers;Begonnen bouwwerken;2017 juni;1201;264;937;687.0;29.0;70.0;45.0;14.0;29.0;0.0;41.0;15.0;6.0
212;Totaal opdrachtgevers;Begonnen bouwwerken;2017 2e kwartaal;4329;810;3520;2467.0;96.0;241.0;174.0;166.0;77.0;14.0;73.0;47.0;165.0
213;Totaal opdrachtgevers;Begonnen bouwwerken;2017 juli;1147;217;930;649.0;24.0;81.0;59.0;42.0;10.0;0.0;26.0;14.0;25.0
214;Totaal opdrachtgevers;Begonnen bouwwerken;2017 augustus;1744;327;1417;1015.0;32.0;63.0;32.0;51.0;12.0;3.0;120.0;30.0;61.0
215;Totaal opdrachtgevers;Begonnen bouwwerken;2017 september;1470;321;1149;777.0;39.0;70.0;150.0;52.0;17.0;0.0;17.0;15.0;11.0
216;Totaal opdrachtgevers;Begonnen bouwwerken;2017 3e kwartaal;4361;864;3496;2441.0;94.0;214.0;241.0;145.0;40.0;3.0;162.0;58.0;97.0
217;Totaal opdrachtgevers;Begonnen bouwwerken;2017 oktober;1282;308;974;748.0;27.0;36.0;27.0;13.0;52.0;0.0;29.0;25.0;17.0
218;Totaal opdrachtgevers;Begonnen bouwwerken;2017 november;1533;373;1160;902.0;39.0;88.0;40.0;35.0;18.0;1.0;4.0;16.0;16.0
219;Totaal opdrachtgevers;Begonnen bouwwerken;2017 december;1571;298;1273;915.0;20.0;106.0;91.0;66.0;10.0;3.0;5.0;30.0;28.0
220;Totaal opdrachtgevers;Begonnen bouwwerken;2017 4e kwartaal;4386;979;3407;2565.0;87.0;229.0;158.0;114.0;81.0;4.0;38.0;71.0;61.0
221;Totaal opdrachtgevers;Begonnen bouwwerken;2017;16735;3516;13219;9351.0;392.0;863.0;737.0;534.0;303.0;49.0;297.0;252.0;442.0
222;Totaal opdrachtgevers;Begonnen bouwwerken;2018 januari;1530;307;1223;836.0;;;;;;;;;
223;Totaal opdrachtgevers;Begonnen bouwwerken;2018 februari;1294;298;996;636.0;;;;;;;;;
224;Totaal opdrachtgevers;Begonnen bouwwerken;2018 maart;1331;311;1020;774.0;;;;;;;;;
225;Totaal opdrachtgevers;Begonnen bouwwerken;2018 1e kwartaal;4155;916;3239;2246.0;;;;;;;;;
226;Totaal opdrachtgevers;Begonnen bouwwerken;2018 april;1351;329;1022;696.0;;;;;;;;;
227;Totaal opdrachtgevers;Begonnen bouwwerken;2018 mei;1571;355;1216;932.0;;;;;;;;;
228;Totaal opdrachtgevers;Begonnen bouwwerken;2018 juni;1427;224;1203;722.0;;;;;;;;;
229;Totaal opdrachtgevers;Begonnen bouwwerken;2018 2e kwartaal;4348;907;3441;2349.0;;;;;;;;;
230;Totaal opdrachtgevers;Begonnen bouwwerken;2018 juli;1523;280;1243;791.0;;;;;;;;;
231;Totaal opdrachtgevers;Begonnen bouwwerken;2018 augustus;1538;353;1184;879.0;;;;;;;;;
232;Totaal opdrachtgevers;Begonnen bouwwerken;2018 september;1554;325;1229;788.0;;;;;;;;;
233;Totaal opdrachtgevers;Begonnen bouwwerken;2018 3e kwartaal;4614;957;3657;2459.0;;;;;;;;;
234;Totaal opdrachtgevers;Begonnen bouwwerken;2018 oktober;1454;318;1135;820.0;;;;;;;;;
235;Totaal opdrachtgevers;Begonnen bouwwerken;2018 november;2082;307;1775;1309.0;;;;;;;;;
236;Totaal opdrachtgevers;Begonnen bouwwerken;2018 december;1637;267;1371;1061.0;;;;;;;;;
237;Totaal opdrachtgevers;Begonnen bouwwerken;2018 4e kwartaal;5173;892;4281;3189.0;;;;;;;;;
238;Totaal opdrachtgevers;Begonnen bouwwerken;2018;18290;3673;14618;10243.0;370.0;945.0;736.0;703.0;446.0;25.0;351.0;457.0;341.0
239;Totaal opdrachtgevers;Begonnen bouwwerken;2019 januari;1634;329;1305;860.0;;;;;;;;;
240;Totaal opdrachtgevers;Begonnen bouwwerken;2019 februari;1376;343;1033;730.0;;;;;;;;;
241;Totaal opdrachtgevers;Begonnen bouwwerken;2019 maart;1075;237;839;539.0;;;;;;;;;
242;Totaal opdrachtgevers;Begonnen bouwwerken;2019 1e kwartaal;4086;909;3177;2128.0;;;;;;;;;
243;Totaal opdrachtgevers;Begonnen bouwwerken;2019 april;1430;347;1083;745.0;;;;;;;;;
244;Totaal opdrachtgevers;Begonnen bouwwerken;2019 mei;1462;301;1162;793.0;;;;;;;;;
245;Totaal opdrachtgevers;Begonnen bouwwerken;2019 juni;1393;307;1085;692.0;;;;;;;;;
246;Totaal opdrachtgevers;Begonnen bouwwerken;2019 2e kwartaal;4285;955;3330;2230.0;;;;;;;;;
247;Totaal opdrachtgevers;Begonnen bouwwerken;2019 juli;1164;255;909;559.0;;;;;;;;;
248;Totaal opdrachtgevers;Begonnen bouwwerken;2019 augustus;1598;410;1188;892.0;;;;;;;;;
249;Totaal opdrachtgevers;Begonnen bouwwerken;2019 september;1516;315;1201;759.0;;;;;;;;;
250;Totaal opdrachtgevers;Begonnen bouwwerken;2019 3e kwartaal;4278;980;3297;2210.0;;;;;;;;;
251;Totaal opdrachtgevers;Begonnen bouwwerken;2019 oktober;1222;336;887;559.0;;;;;;;;;
252;Totaal opdrachtgevers;Begonnen bouwwerken;2019 november;1480;308;1173;913.0;;;;;;;;;
253;Totaal opdrachtgevers;Begonnen bouwwerken;2019 december;1602;334;1268;926.0;;;;;;;;;
254;Totaal opdrachtgevers;Begonnen bouwwerken;2019 4e kwartaal;4305;977;3328;2398.0;;;;;;;;;
255;Totaal opdrachtgevers;Begonnen bouwwerken;2019;16953;3821;13132;8966.0;286.0;992.0;721.0;771.0;396.0;48.0;287.0;449.0;215.0
256;Totaal opdrachtgevers;Begonnen bouwwerken;2020 januari;1708;281;1426;932.0;;;;;;;;;
257;Totaal opdrachtgevers;Begonnen bouwwerken;2020 februari;1453;322;1131;761.0;;;;;;;;;
258;Totaal opdrachtgevers;Begonnen bouwwerken;2020 maart;1283;314;969;735.0;;;;;;;;;
259;Totaal opdrachtgevers;Begonnen bouwwerken;2020 1e kwartaal;4444;918;3527;2429.0;;;;;;;;;
260;Totaal opdrachtgevers;Begonnen bouwwerken;2020 april;1641;455;1186;810.0;;;;;;;;;
261;Totaal opdrachtgevers;Begonnen bouwwerken;2020 mei;1534;333;1202;945.0;;;;;;;;;
262;Totaal opdrachtgevers;Begonnen bouwwerken;2020 juni;1751;453;1298;796.0;;;;;;;;;
263;Totaal opdrachtgevers;Begonnen bouwwerken;2020 2e kwartaal;4927;1241;3686;2551.0;;;;;;;;;
264;Totaal opdrachtgevers;Begonnen bouwwerken;2020 juli;1564;335;1228;873.0;;;;;;;;;
265;Totaal opdrachtgevers;Begonnen bouwwerken;2020 augustus;1738;344;1394;954.0;;;;;;;;;
266;Totaal opdrachtgevers;Begonnen bouwwerken;2020 september;1552;312;1240;785.0;;;;;;;;;
267;Totaal opdrachtgevers;Begonnen bouwwerken;2020 3e kwartaal;4853;992;3862;2612.0;;;;;;;;;
268;Totaal opdrachtgevers;Begonnen bouwwerken;2020 oktober;1590;286;1304;840.0;;;;;;;;;
269;Totaal opdrachtgevers;Begonnen bouwwerken;2020 november;1872;316;1556;1190.0;;;;;;;;;
270;Totaal opdrachtgevers;Begonnen bouwwerken;2020 december;1631;297;1334;974.0;;;;;;;;;
271;Totaal opdrachtgevers;Begonnen bouwwerken;2020 4e kwartaal;5093;899;4194;3004.0;;;;;;;;;
272;Totaal opdrachtgevers;Begonnen bouwwerken;2020;19317;4049;15268;10596.0;272.0;1052.0;741.0;1119.0;472.0;44.0;355.0;385.0;232.0
273;Totaal opdrachtgevers;Begonnen bouwwerken;2021 januari;1974;363;1611;1171.0;;;;;;;;;
274;Totaal opdrachtgevers;Begonnen bouwwerken;2021 februari;1632;411;1222;899.0;;;;;;;;;
275;Totaal opdrachtgevers;Begonnen bouwwerken;2021 maart;1606;361;1245;811.0;;;;;;;;;
276;Totaal opdrachtgevers;Begonnen bouwwerken;2021 1e kwartaal;5213;1134;4078;2881.0;;;;;;;;;
277;Totaal opdrachtgevers;Begonnen bouwwerken;2021 april;1990;294;1696;1316.0;;;;;;;;;
278;Totaal opdrachtgevers;Begonnen bouwwerken;2021 mei;2236;324;1913;1413.0;;;;;;;;;
279;Totaal opdrachtgevers;Begonnen bouwwerken;2021 juni;2121;456;1665;1197.0;;;;;;;;;
280;Totaal opdrachtgevers;Begonnen bouwwerken;2021 2e kwartaal;6347;1073;5274;3926.0;;;;;;;;;
281;Totaal opdrachtgevers;Begonnen bouwwerken;2021 juli;1842;294;1548;1173.0;;;;;;;;;
282;Totaal opdrachtgevers;Begonnen bouwwerken;2021 augustus;1946;328;1619;1214.0;;;;;;;;;
283;Totaal opdrachtgevers;Begonnen bouwwerken;2021 september;1649;409;1240;794.0;;;;;;;;;
284;Totaal opdrachtgevers;Begonnen bouwwerken;2021 3e kwartaal;5438;1031;4407;3180.0;;;;;;;;;
285;Totaal opdrachtgevers;Begonnen bouwwerken;2021 oktober;1871;581;1290;768.0;;;;;;;;;
286;Totaal opdrachtgevers;Begonnen bouwwerken;2021 november;1899;410;1489;1084.0;;;;;;;;;
287;Totaal opdrachtgevers;Begonnen bouwwerken;2021 december;1961;333;1628;1184.0;;;;;;;;;
288;Totaal opdrachtgevers;Begonnen bouwwerken;2021 4e kwartaal;5731;1324;4406;3037.0;;;;;;;;;
289;Totaal opdrachtgevers;Begonnen bouwwerken;2021;22728;4563;18165;13024.0;383.0;1145.0;829.0;941.0;385.0;179.0;443.0;556.0;280.0
290;Totaal opdrachtgevers;Begonnen bouwwerken;2022 januari;1900;352;1548;1156.0;;;;;;;;;
291;Totaal opdrachtgevers;Begonnen bouwwerken;2022 februari;1756;326;1431;964.0;;;;;;;;;
292;Totaal opdrachtgevers;Begonnen bouwwerken;2022 maart;1585;449;1136;737.0;;;;;;;;;
293;Totaal opdrachtgevers;Begonnen bouwwerken;2022 1e kwartaal;5241;1127;4114;2856.0;;;;;;;;;
294;Totaal opdrachtgevers;Begonnen bouwwerken;2022 april;1868;441;1428;1142.0;;;;;;;;;
295;Totaal opdrachtgevers;Begonnen bouwwerken;2022 mei;1765;349;1416;984.0;;;;;;;;;
296;Totaal opdrachtgevers;Begonnen bouwwerken;2022 juni;1636;375;1261;891.0;;;;;;;;;
297;Totaal opdrachtgevers;Begonnen bouwwerken;2022 2e kwartaal;5270;1165;4105;3016.0;;;;;;;;;
298;Totaal opdrachtgevers;Begonnen bouwwerken;2022 juli;1897;445;1452;997.0;;;;;;;;;
299;Totaal opdrachtgevers;Begonnen bouwwerken;2022 augustus;2225;428;1797;1249.0;;;;;;;;;
300;Totaal opdrachtgevers;Begonnen bouwwerken;2022 september;1760;543;1217;716.0;;;;;;;;;
301;Totaal opdrachtgevers;Begonnen bouwwerken;2022 3e kwartaal;5883;1415;4467;2962.0;;;;;;;;;
302;Totaal opdrachtgevers;Begonnen bouwwerken;2022 oktober;2004;622;1382;896.0;;;;;;;;;
303;Totaal opdrachtgevers;Begonnen bouwwerken;2022 november;1936;363;1572;1266.0;;;;;;;;;
304;Totaal opdrachtgevers;Begonnen bouwwerken;2022 december;1841;301;1540;940.0;;;;;;;;;
305;Totaal opdrachtgevers;Begonnen bouwwerken;2022 4e kwartaal;5781;1286;4495;3102.0;;;;;;;;;
306;Totaal opdrachtgevers;Begonnen bouwwerken;2022;22174;4993;17181;11937.0;279.0;1532.0;641.0;1195.0;504.0;51.0;355.0;460.0;228.0
307;Totaal opdrachtgevers;Begonnen bouwwerken;2023 januari;1587;330;1257;828.0;;;;;;;;;
308;Totaal opdrachtgevers;Begonnen bouwwerken;2023 februari;1577;293;1284;695.0;;;;;;;;;
309;Totaal opdrachtgevers;Begonnen bouwwerken;2023 maart;1761;417;1345;717.0;;;;;;;;;
310;Totaal opdrachtgevers;Begonnen bouwwerken;2023 1e kwartaal;4926;1040;3885;2241.0;;;;;;;;;
311;Totaal opdrachtgevers;Begonnen bouwwerken;2023 april;1556;297;1259;820.0;;;;;;;;;
312;Totaal opdrachtgevers;Begonnen bouwwerken;2023 mei;1982;395;1587;1127.0;;;;;;;;;
313;Totaal opdrachtgevers;Begonnen bouwwerken;2023 juni;1601;390;1211;720.0;;;;;;;;;
314;Totaal opdrachtgevers;Begonnen bouwwerken;2023 2e kwartaal;5140;1083;4057;2667.0;;;;;;;;;
315;Totaal opdrachtgevers;Begonnen bouwwerken;2023 juli;1871;388;1483;977.0;;;;;;;;;
316;Totaal opdrachtgevers;Begonnen bouwwerken;2023 augustus;1556;370;1186;809.0;;;;;;;;;
317;Totaal opdrachtgevers;Begonnen bouwwerken;2023 september;1369;375;993;650.0;;;;;;;;;
318;Totaal opdrachtgevers;Begonnen bouwwerken;2023 3e kwartaal;4796;1133;3663;2437.0;;;;;;;;;
319;Totaal opdrachtgevers;Begonnen bouwwerken;2023 oktober;1494;361;1133;776.0;;;;;;;;;
320;Totaal opdrachtgevers;Begonnen bouwwerken;2023 november;1642;374;1268;973.0;;;;;;;;;
321;Totaal opdrachtgevers;Begonnen bouwwerken;2023 december;1766;354;1413;937.0;;;;;;;;;
322;Totaal opdrachtgevers;Begonnen bouwwerken;2023 4e kwartaal;4902;1088;3814;2687.0;;;;;;;;;
323;Totaal opdrachtgevers;Begonnen bouwwerken;2023;19763;4345;15418;10031.0;232.0;1275.0;617.0;1189.0;743.0;188.0;517.0;419.0;208.0
324;Totaal opdrachtgevers;Begonnen bouwwerken;2024 januari;1497;406;1091;749.0;;;;;;;;;
325;Totaal opdrachtgevers;Begonnen bouwwerken;2024 februari;1443;314;1130;573.0;;;;;;;;;
326;Totaal opdrachtgevers;Begonnen bouwwerken;2024 maart;1893;470;1422;1019.0;;;;;;;;;
327;Totaal opdrachtgevers;Begonnen bouwwerken;2024 1e kwartaal;4833;1190;3643;2342.0;;;;;;;;;
328;Totaal opdrachtgevers;Begonnen bouwwerken;2024 april;1927;432;1496;1206.0;;;;;;;;;
329;Totaal opdrachtgevers;Begonnen bouwwerken;2024 mei;1920;340;1580;1066.0;;;;;;;;;
330;Totaal opdrachtgevers;Begonnen bouwwerken;2024 juni;2700;392;2308;1489.0;;;;;;;;;
331;Totaal opdrachtgevers;Begonnen bouwwerken;2024 2e kwartaal;6547;1164;5383;3760.0;;;;;;;;;
332;Totaal opdrachtgevers;Begonnen bouwwerken;2024 juli;2179;397;1782;1114.0;;;;;;;;;
333;Totaal opdrachtgevers;Begonnen bouwwerken;2024 augustus;2072;372;1701;1155.0;;;;;;;;;
334;Totaal opdrachtgevers;Begonnen bouwwerken;2024 september;1655;365;1290;732.0;;;;;;;;;
335;Totaal opdrachtgevers;Begonnen bouwwerken;2024 3e kwartaal;5906;1133;4773;3002.0;;;;;;;;;
336;Totaal opdrachtgevers;Begonnen bouwwerken;2024 oktober;1357;358;999;599.0;;;;;;;;;
337;Totaal opdrachtgevers;Begonnen bouwwerken;2024 november;1940;501;1439;1051.0;;;;;;;;;
338;Totaal opdrachtgevers;Begonnen bouwwerken;2024 december;2068;279;1790;1316.0;;;;;;;;;
339;Totaal opdrachtgevers;Begonnen bouwwerken;2024 4e kwartaal;5365;1137;4228;2966.0;;;;;;;;;
340;Totaal opdrachtgevers;Begonnen bouwwerken;2024;22651;4625;18027;12070.0;399.0;1413.0;826.0;1340.0;550.0;152.0;439.0;515.0;322.0
341;Totaal opdrachtgevers;Begonnen bouwwerken;2025 januari;1789;287;1502;1247.0;;;;;;;;;
342;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 januari;2269;766;1502;874.0;87.0;40.0;79.0;38.0;167.0;4.0;67.0;62.0;85.0
343;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 februari;2614;736;1878;1283.0;90.0;55.0;103.0;66.0;36.0;0.0;65.0;95.0;85.0
344;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 maart;3069;802;2267;1557.0;85.0;104.0;99.0;109.0;44.0;6.0;111.0;83.0;67.0
345;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 1e kwartaal;3069;802;2267;1557.0;85.0;104.0;99.0;109.0;44.0;6.0;111.0;83.0;67.0
346;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 april;3093;730;2362;1574.0;87.0;101.0;79.0;87.0;132.0;7.0;135.0;103.0;58.0
347;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 mei;2576;657;1919;1141.0;85.0;68.0;90.0;148.0;141.0;7.0;132.0;62.0;47.0
348;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 juni;2128;568;1560;880.0;97.0;65.0;88.0;133.0;76.0;2.0;106.0;54.0;58.0
349;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 2e kwartaal;2128;568;1560;880.0;97.0;65.0;88.0;133.0;76.0;2.0;106.0;54.0;58.0
350;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 juli;2188;654;1534;933.0;116.0;60.0;67.0;65.0;87.0;3.0;78.0;69.0;57.0
351;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 augustus;2030;590;1440;720.0;100.0;51.0;62.0;76.0;210.0;3.0;86.0;78.0;55.0
352;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 september;2113;605;1508;820.0;90.0;43.0;92.0;48.0;195.0;2.0;59.0;122.0;37.0
353;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 3e kwartaal;2113;605;1508;820.0;90.0;43.0;92.0;48.0;195.0;2.0;59.0;122.0;37.0
354;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 oktober;2025;617;1408;848.0;78.0;59.0;86.0;46.0;32.0;60.0;57.0;109.0;31.0
355;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 november;2002;636;1366;754.0;61.0;69.0;102.0;54.0;15.0;60.0;81.0;128.0;42.0
356;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 december;2200;654;1546;860.0;61.0;65.0;158.0;60.0;40.0;61.0;102.0;88.0;53.0
357;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015 4e kwartaal;2200;654;1546;860.0;61.0;65.0;158.0;60.0;40.0;61.0;102.0;88.0;53.0
358;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2015;2200;654;1546;860.0;61.0;65.0;158.0;60.0;40.0;61.0;102.0;88.0;53.0
359;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 januari;1992;581;1411;847.0;71.0;69.0;102.0;40.0;54.0;1.0;95.0;84.0;49.0
360;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 februari;1944;637;1306;789.0;85.0;93.0;66.0;45.0;30.0;1.0;76.0;79.0;43.0
361;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 maart;2193;655;1537;934.0;99.0;83.0;131.0;88.0;28.0;0.0;69.0;69.0;36.0
362;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 1e kwartaal;2193;655;1537;934.0;99.0;83.0;131.0;88.0;28.0;0.0;69.0;69.0;36.0
363;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 april;2402;715;1687;929.0;113.0;72.0;130.0;82.0;88.0;4.0;66.0;167.0;36.0
364;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 mei;2412;731;1681;967.0;93.0;72.0;122.0;55.0;90.0;5.0;72.0;159.0;45.0
365;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 juni;2577;769;1808;1085.0;88.0;87.0;146.0;86.0;33.0;5.0;53.0;168.0;56.0
366;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 2e kwartaal;2577;769;1808;1085.0;88.0;87.0;146.0;86.0;33.0;5.0;53.0;168.0;56.0
367;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 juli;2453;765;1689;1034.0;87.0;83.0;100.0;104.0;25.0;5.0;93.0;69.0;88.0
368;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 augustus;2321;772;1549;988.0;85.0;56.0;45.0;84.0;58.0;5.0;83.0;64.0;82.0
369;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 september;2572;746;1826;1125.0;78.0;105.0;46.0;171.0;53.0;7.0;85.0;56.0;100.0
370;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 3e kwartaal;2572;746;1826;1125.0;78.0;105.0;46.0;171.0;53.0;7.0;85.0;56.0;100.0
371;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 oktober;2641;666;1975;1317.0;68.0;108.0;53.0;161.0;58.0;31.0;29.0;66.0;84.0
372;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 november;2601;678;1923;1234.0;84.0;131.0;114.0;83.0;81.0;30.0;17.0;76.0;72.0
373;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 december;2814;758;2056;1227.0;79.0;151.0;154.0;99.0;100.0;28.0;24.0;75.0;120.0
374;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016 4e kwartaal;2814;758;2056;1227.0;79.0;151.0;154.0;99.0;100.0;28.0;24.0;75.0;120.0
375;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2016;2814;758;2056;1227.0;79.0;151.0;154.0;99.0;100.0;28.0;24.0;75.0;120.0
376;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 januari;2462;616;1847;1195.0;89.0;103.0;90.0;56.0;78.0;14.0;26.0;60.0;136.0
377;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 februari;2654;666;1988;1154.0;112.0;155.0;87.0;72.0;42.0;14.0;48.0;52.0;251.0
378;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 maart;3083;697;2386;1463.0;87.0;187.0;139.0;159.0;52.0;14.0;73.0;47.0;165.0
379;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 1e kwartaal;3083;697;2386;1463.0;87.0;187.0;139.0;159.0;52.0;14.0;73.0;47.0;165.0
380;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 april;3054;614;2440;1616.0;75.0;156.0;126.0;120.0;53.0;0.0;95.0;47.0;152.0
381;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 mei;2737;685;2053;1256.0;73.0;168.0;112.0;60.0;43.0;3.0;187.0;58.0;92.0
382;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 juni;2740;710;2030;1251.0;77.0;160.0;98.0;96.0;27.0;3.0;162.0;58.0;97.0
383;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 2e kwartaal;2740;710;2030;1251.0;77.0;160.0;98.0;96.0;27.0;3.0;162.0;58.0;97.0
384;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 juli;3419;881;2538;1639.0;90.0;148.0;190.0;107.0;36.0;3.0;165.0;69.0;89.0
385;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 augustus;2837;792;2045;1364.0;84.0;119.0;184.0;69.0;74.0;1.0;50.0;56.0;44.0
386;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 september;2805;738;2067;1469.0;85.0;139.0;74.0;52.0;75.0;4.0;38.0;71.0;61.0
387;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 3e kwartaal;2805;738;2067;1469.0;85.0;139.0;74.0;52.0;75.0;4.0;38.0;71.0;61.0
388;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 oktober;3226;856;2371;1637.0;81.0;206.0;137.0;105.0;32.0;20.0;17.0;73.0;62.0
389;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 november;3312;839;2473;1537.0;92.0;233.0;137.0;179.0;22.0;20.0;27.0;172.0;55.0
390;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 december;3093;874;2219;1349.0;91.0;189.0;100.0;169.0;34.0;17.0;35.0;159.0;74.0
391;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017 4e kwartaal;3093;874;2219;1349.0;91.0;189.0;100.0;169.0;34.0;17.0;35.0;159.0;74.0
392;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2017;3093;874;2219;1349.0;91.0;189.0;100.0;169.0;34.0;17.0;35.0;159.0;74.0
393;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 januari;2723;834;1889;1155.0;;;;;;;;;
394;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 februari;2888;819;2069;1374.0;;;;;;;;;
395;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 maart;3066;807;2259;1490.0;;;;;;;;;
396;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 1e kwartaal;3066;807;2259;1490.0;;;;;;;;;
397;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 april;3198;803;2395;1491.0;;;;;;;;;
398;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 mei;3009;695;2313;1254.0;;;;;;;;;
399;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 juni;3171;808;2363;1417.0;;;;;;;;;
400;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 2e kwartaal;3171;808;2363;1417.0;;;;;;;;;
401;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 juli;3371;883;2488;1566.0;;;;;;;;;
402;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 augustus;3249;803;2445;1416.0;;;;;;;;;
403;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 september;3234;784;2450;1575.0;;;;;;;;;
404;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 3e kwartaal;3234;784;2450;1575.0;;;;;;;;;
405;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 oktober;3940;820;3120;2150.0;;;;;;;;;
406;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 november;3306;788;2518;1641.0;;;;;;;;;
407;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 december;3100;824;2276;1421.0;;;;;;;;;
408;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018 4e kwartaal;3100;824;2276;1421.0;;;;;;;;;
409;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2018;3100;824;2276;1421.0;72.0;181.0;112.0;181.0;62.0;10.0;54.0;108.0;75.0
410;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 januari;2704;825;1879;1164.0;;;;;;;;;
411;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 februari;2605;769;1836;1052.0;;;;;;;;;
412;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 maart;2950;837;2113;1272.0;;;;;;;;;
413;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 1e kwartaal;2950;837;2113;1272.0;;;;;;;;;
414;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 april;3002;757;2246;1317.0;;;;;;;;;
415;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 mei;2758;769;1988;1119.0;;;;;;;;;
416;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 juni;2654;713;1941;1113.0;;;;;;;;;
417;Totaal opdrachtgevers;Nog niet begonnen bouwwerken;2019 2e kwartaal;2654;713;1941;1113.0;;;;;;;;;
