ID;Marges;EigenaarOfHuurder;KenmerkenHuishoudens;KenmerkenWoningen;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
9286;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: woon- en bedrijfsfunctie;2012;715.4;507.0;208.4;44.7;46.7;39.5;13.7
9287;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: woon- en bedrijfsfunctie;2015;625.4;428.0;197.4;55.1;76.1;18.3;5.6
9288;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: normale woning;2009;667.5;489.0;178.6;43.3;58.2;25.4;16.4
9289;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: normale woning;2012;704.0;533.1;170.9;44.3;62.2;20.9;16.8
9290;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: normale woning;2015;786.6;622.4;164.1;45.2;62.3;16.8;20.9
9291;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: ouderenwoning;2009;;;;;;;
9292;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: ouderenwoning;2012;;;;;;;
9293;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Woonfunctie: ouderenwoning;2015;;;;;;;
9294;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksppervlakte: minder dan 75 m²;2009;612.1;447.1;165.0;42.5;61.1;25.2;13.7
9295;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksppervlakte: minder dan 75 m²;2012;643.4;482.2;161.2;44.9;63.5;22.1;14.3
9296;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksppervlakte: minder dan 75 m²;2015;700.2;548.7;151.6;46.4;61.4;19.0;19.6
9297;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2009;766.9;577.6;189.3;43.9;52.2;27.8;20.0
9298;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2012;801.6;622.4;179.1;42.4;60.0;20.9;19.2
9299;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2015;854.8;694.9;160.0;43.0;63.4;12.8;23.8
9300;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2009;807.1;592.4;214.7;44.5;50.0;29.8;20.3
9301;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2012;807.1;597.6;209.5;44.1;56.4;19.3;24.3
9302;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2015;882.4;698.4;184.0;44.4;67.9;12.9;19.2
9303;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 150 m² of meer;2009;808.3;579.6;228.6;45.2;65.0;19.2;15.7
9304;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 150 m² of meer;2012;769.4;577.9;191.5;44.8;60.8;20.3;18.9
9305;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: jonger dan 35 jaar;Gebruiksoppervlakte: 150 m² of meer;2015;923.9;691.1;232.8;47.5;58.7;22.8;18.6
9306;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Totaal;2009;762.7;564.7;198.0;38.8;53.9;29.0;17.1
9307;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Totaal;2012;811.0;615.6;195.5;39.9;57.6;23.9;18.5
9308;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Totaal;2015;911.4;731.6;179.8;38.5;62.6;16.7;20.8
9309;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Bad en douche separaat;2009;954.3;722.5;231.8;42.1;55.5;20.6;23.9
9310;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Bad en douche separaat;2012;1059.7;840.6;219.1;39.5;71.3;12.0;16.7
9311;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Bad en douche separaat;2015;1156.7;956.5;200.3;39.6;63.2;11.3;25.5
9312;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Bad of bad/douche;2009;823.9;628.6;195.3;37.3;50.1;28.0;21.9
9313;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Bad of bad/douche;2012;830.5;633.6;197.0;37.1;55.7;26.5;17.8
9314;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Bad of bad/douche;2015;950.2;770.8;179.4;40.7;60.3;18.4;21.4
9315;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Douche zonder bad;2009;659.0;472.9;186.1;38.1;55.0;32.8;12.1
9316;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Douche zonder bad;2012;704.8;519.3;185.5;41.2;53.0;27.5;19.5
9317;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Badgelegenheid: Douche zonder bad;2015;789.9;619.0;170.9;37.2;63.1;18.5;18.5
9318;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: . .tot 1946;2009;706.4;505.6;200.8;35.7;56.6;33.5;9.9
9319;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: . .tot 1946;2012;744.5;566.2;178.3;43.5;56.4;28.8;14.8
9320;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: . .tot 1946;2015;812.0;634.3;177.7;37.9;62.2;18.1;19.7
9321;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1946 tot 1971;2009;713.8;506.4;207.4;39.5;45.1;38.9;16.0
9322;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1946 tot 1971;2012;739.0;543.3;195.7;37.4;55.6;26.5;17.9
9323;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1946 tot 1971;2015;852.6;666.5;186.1;40.0;55.0;22.0;22.9
9324;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1971 tot 1986;2009;778.3;583.1;195.2;43.3;46.6;25.8;27.7
9325;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1971 tot 1986;2012;815.4;599.9;215.6;37.2;58.7;25.6;15.7
9326;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1971 tot 1986;2015;862.8;690.0;172.8;36.3;53.2;25.1;21.6
9327;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1986 tot 2001;2009;860.8;665.4;195.4;37.1;69.6;14.6;15.8
9328;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1986 tot 2001;2012;998.5;800.3;198.2;34.4;62.5;20.3;17.2
9329;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Bouwjaar woning: 1986 tot 2001;2015;1066.5;884.1;182.4;38.8;68.6;8.9;22.5
9330;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Bouwjaar woning; vanaf 2001";2009;994.0;825.8;168.2;43.8;59.2;8.4;32.4
9331;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Bouwjaar woning; vanaf 2001";2012;940.7;722.3;218.5;43.0;58.6;6.9;34.5
9332;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Bouwjaar woning; vanaf 2001";2015;1112.0;932.8;179.2;39.5;76.2;6.4;17.4
9333;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Erf, tuin, patio, binnenplaats: Ja;2009;865.0;636.4;228.7;38.3;50.7;27.4;21.9
9334;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Erf, tuin, patio, binnenplaats: Ja;2012;862.2;645.2;217.0;39.1;57.8;20.7;21.5
9335;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Erf, tuin, patio, binnenplaats: Ja;2015;962.9;763.5;199.4;39.0;60.3;14.6;25.1
9336;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Erf, tuin, patio, binnenplaats: Nee;2009;662.7;494.8;168.0;39.2;57.0;30.7;12.3
9337;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Erf, tuin, patio, binnenplaats: Nee;2012;752.6;581.8;170.8;40.8;57.4;27.6;15.0
9338;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Erf, tuin, patio, binnenplaats: Nee;2015;866.9;704.0;162.9;38.0;64.6;18.4;17.0
9339;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Garage/carport aanwezig: Ja;2009;981.9;746.3;235.5;40.4;57.2;21.9;20.9
9340;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Garage/carport aanwezig: Ja;2012;946.7;722.0;224.6;40.4;58.9;23.0;18.1
9341;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Garage/carport aanwezig: Ja;2015;1138.1;927.1;211.0;39.9;70.6;13.5;15.9
9342;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Garage/carport aanwezig: Nee;2009;725.8;534.2;191.6;38.5;53.3;30.2;16.4
9343;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Garage/carport aanwezig: Nee;2012;775.0;587.3;187.7;39.7;57.3;24.1;18.6
9344;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Garage/carport aanwezig: Nee;2015;858.1;685.6;172.5;38.1;60.7;17.4;21.9
9345;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 2 of minder;2009;614.3;445.8;168.5;43.2;62.7;29.0;8.3
9346;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 2 of minder;2012;558.7;391.9;166.8;38.6;58.1;37.6;4.3
9347;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 2 of minder;2015;669.5;519.5;150.0;39.0;63.4;25.2;11.4
9348;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 3 kamers;2009;727.6;560.6;167.0;34.9;50.8;36.1;13.1
9349;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 3 kamers;2012;783.6;617.7;165.9;41.1;59.1;28.2;12.7
9350;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 3 kamers;2015;946.5;777.7;168.8;38.9;57.7;20.9;21.5
9351;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 4 kamers;2009;798.5;581.7;216.8;37.8;49.0;31.5;19.5
9352;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 4 kamers;2012;884.7;681.1;203.6;43.1;53.1;13.9;33.0
9353;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 4 kamers;2015;901.1;719.8;181.4;37.9;61.7;13.9;24.4
9354;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 5 kamers;2009;873.5;649.0;224.4;40.1;50.8;20.6;28.5
9355;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 5 kamers;2012;954.2;719.8;234.4;36.2;64.0;14.9;21.1
9356;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 5 kamers;2015;1050.4;833.9;216.5;37.4;66.2;9.5;24.3
9357;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 6 kamers;2009;;;;;;;
9358;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 6 kamers;2012;920.3;671.2;249.1;44.7;49.5;16.4;34.1
9359;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 6 kamers;2015;1128.7;893.3;235.4;44.5;69.2;2.9;27.9
9360;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 7 of meer;2009;;;;;;;
9361;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 7 of meer;2012;;;;;;;
9362;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Kamers per woning: 7 of meer;2015;;;;;;;
9363;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Soort keuken: dichte- of woonkeuken;2009;732.3;532.6;199.7;36.1;55.4;35.0;9.6
9364;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Soort keuken: dichte- of woonkeuken;2012;746.9;558.7;188.2;38.0;53.2;31.1;15.7
9365;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Soort keuken: dichte- of woonkeuken;2015;821.3;640.5;180.8;37.0;56.2;24.0;19.8
9366;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Soort keuken: open keuken;2009;793.5;597.4;196.1;41.5;52.4;23.0;24.6
9367;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Soort keuken: open keuken;2012;865.8;664.1;201.7;41.5;61.4;17.8;20.9
9368;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Soort keuken: open keuken;2015;977.9;798.8;179.1;39.6;67.3;11.2;21.5
9369;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: eengezinswoningen totaal;2009;860.5;626.7;233.8;37.9;51.9;24.0;24.1
9370;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: eengezinswoningen totaal;2012;876.8;651.0;225.8;40.4;57.8;18.7;23.6
9371;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: eengezinswoningen totaal;2015;990.6;786.1;204.5;38.9;64.9;12.6;22.5
9372;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Woningtype: eengezins; vrijstaand";2009;824.3;550.1;274.2;31.3;56.8;32.4;10.7
9373;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Woningtype: eengezins; vrijstaand";2012;1045.6;775.7;269.9;37.9;58.0;23.2;18.9
9374;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Woningtype: eengezins; vrijstaand";2015;1207.8;944.2;263.6;42.1;64.4;14.3;21.3
9375;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Woningtype: eengezins; 2-onder-1-kap";2009;;;;;;;
9376;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Woningtype: eengezins; 2-onder-1-kap";2012;;;;;;;
9377;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;"Woningtype: eengezins; 2-onder-1-kap";2015;;;;;;;
9378;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: tussenwoning/hoekwoning;2009;873.4;658.1;215.3;39.5;54.4;19.7;25.9
9379;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: tussenwoning/hoekwoning;2012;842.2;628.2;213.9;40.5;56.7;18.0;25.3
9380;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: tussenwoning/hoekwoning;2015;967.3;774.4;192.9;37.7;63.4;11.7;24.9
9381;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: meergezinswoningen totaal;2009;687.5;517.1;170.4;39.4;55.4;32.9;11.7
9382;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: meergezinswoningen totaal;2012;745.9;580.4;165.4;39.3;57.5;29.1;13.4
9383;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woningtype: meergezinswoningen totaal;2015;852.9;691.4;161.5;38.2;60.8;19.6;19.5
9384;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: woon- en bedrijfsfunctie;2009;;;;;;;
9385;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: woon- en bedrijfsfunctie;2012;;;;;;;
9386;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: woon- en bedrijfsfunctie;2015;;;;;;;
9387;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: normale woning;2009;759.8;563.3;196.5;38.7;53.8;29.8;16.4
9388;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: normale woning;2012;804.0;609.2;194.9;39.7;58.2;23.7;18.2
9389;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: normale woning;2015;908.7;730.4;178.3;38.1;62.8;16.9;20.3
9390;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: ouderenwoning;2009;;;;;;;
9391;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: ouderenwoning;2012;;;;;;;
9392;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Woonfunctie: ouderenwoning;2015;;;;;;;
9393;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksppervlakte: minder dan 75 m²;2009;589.8;421.5;168.2;38.5;57.0;33.3;9.7
9394;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksppervlakte: minder dan 75 m²;2012;634.3;461.0;173.3;40.0;56.1;30.7;13.2
9395;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksppervlakte: minder dan 75 m²;2015;724.8;568.7;156.1;36.0;60.1;26.2;13.7
9396;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2009;857.8;657.0;200.8;40.5;56.0;22.6;21.4
9397;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2012;851.4;662.0;189.4;41.4;56.1;23.3;20.6
9398;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2015;954.4;778.4;176.0;42.6;57.2;12.7;30.1
9399;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2009;906.1;678.0;228.1;35.5;51.1;32.2;16.7
9400;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2012;946.1;731.2;214.9;39.3;61.3;16.2;22.6
9401;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2015;1017.1;822.7;194.4;37.3;64.4;11.9;23.7
9402;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 150 m² of meer;2009;898.6;661.3;237.3;42.7;44.2;20.5;35.3
9403;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 150 m² of meer;2012;1006.5;762.8;243.6;36.7;58.3;20.0;21.7
9404;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 35 tot 45 jaar;Gebruiksoppervlakte: 150 m² of meer;2015;1114.2;888.7;225.5;39.8;79.0;8.7;12.3
9405;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Totaal;2009;738.3;535.5;202.8;35.3;57.9;33.0;9.1
9406;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Totaal;2012;804.7;608.1;196.6;39.5;56.3;28.1;15.6
9407;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Totaal;2015;857.2;670.4;186.8;38.8;60.2;19.1;20.8
9408;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Bad en douche separaat;2009;1055.2;809.7;245.6;34.0;64.6;26.7;8.7
9409;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Bad en douche separaat;2012;1058.5;834.9;223.6;42.9;66.9;14.1;19.0
9410;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Bad en douche separaat;2015;1122.2;916.3;205.9;36.8;70.9;15.0;14.1
9411;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Bad of bad/douche;2009;761.7;557.9;203.7;35.5;50.8;37.4;11.8
9412;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Bad of bad/douche;2012;833.9;630.9;203.0;39.8;51.4;28.0;20.6
9413;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Bad of bad/douche;2015;865.9;684.9;181.0;40.7;57.4;17.4;25.2
9414;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Douche zonder bad;2009;601.6;415.9;185.7;35.7;59.9;32.6;7.5
9415;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Douche zonder bad;2012;699.0;514.9;184.1;38.1;54.3;33.3;12.4
9416;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Badgelegenheid: Douche zonder bad;2015;744.1;563.4;180.7;38.9;56.6;21.3;22.1
9417;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: . .tot 1946;2009;618.0;421.1;196.9;32.3;57.7;35.4;6.9
9418;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: . .tot 1946;2012;735.0;535.3;199.7;37.5;58.6;27.9;13.5
9419;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: . .tot 1946;2015;778.5;592.8;185.7;36.4;58.7;27.5;13.8
9420;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1946 tot 1971;2009;767.5;565.5;202.1;38.9;57.8;37.4;4.7
9421;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1946 tot 1971;2012;762.5;569.7;192.7;37.8;53.2;38.4;8.5
9422;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1946 tot 1971;2015;756.6;560.7;195.9;39.5;57.1;15.2;27.7
9423;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1971 tot 1986;2009;760.7;548.3;212.4;36.7;52.1;34.6;13.3
9424;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1971 tot 1986;2012;791.7;596.2;195.6;42.9;44.4;27.2;28.5
9425;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1971 tot 1986;2015;832.4;643.2;189.2;39.5;57.4;23.3;19.3
9426;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1986 tot 2001;2009;871.0;665.7;205.3;32.4;61.0;23.9;15.0
9427;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1986 tot 2001;2012;892.1;697.0;195.1;37.1;65.5;24.9;9.6
9428;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Bouwjaar woning: 1986 tot 2001;2015;1045.1;854.7;190.4;38.0;63.1;12.5;24.3
9429;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Bouwjaar woning; vanaf 2001";2009;1070.7;876.9;193.8;38.9;85.5;1.7;12.7
9430;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Bouwjaar woning; vanaf 2001";2012;1023.3;821.5;201.9;45.6;68.7;7.9;23.4
9431;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Bouwjaar woning; vanaf 2001";2015;996.0;828.6;167.4;44.1;68.8;4.5;26.7
9432;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Erf, tuin, patio, binnenplaats: Ja;2009;832.1;604.7;227.3;32.8;55.8;33.6;10.6
9433;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Erf, tuin, patio, binnenplaats: Ja;2012;859.2;638.9;220.3;40.1;55.9;26.2;17.9
