ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
3671;Totaal landen;05 Groenten en fruit;2015 april;864.0;1371.0
3672;Totaal landen;05 Groenten en fruit;2015 mei;782.0;1378.0
3673;Totaal landen;05 Groenten en fruit;2015 juni;815.0;1323.0
3674;Totaal landen;05 Groenten en fruit;2015 juli;753.0;1260.0
3675;Totaal landen;05 Groenten en fruit;2015 augustus;666.0;1210.0
3676;Totaal landen;05 Groenten en fruit;2015 september;686.0;1282.0
3677;Totaal landen;05 Groenten en fruit;2015 oktober;735.0;1290.0
3678;Totaal landen;05 Groenten en fruit;2015 november;788.0;1168.0
3679;Totaal landen;05 Groenten en fruit;2015 december;886.0;1250.0
3680;Totaal landen;05 Groenten en fruit;2015 ;9337.0;14844.0
3681;Totaal landen;05 Groenten en fruit;2016 januari;792.0;1121.0
3682;Totaal landen;05 Groenten en fruit;2016 februari;831.0;1201.0
3683;Totaal landen;05 Groenten en fruit;2016 maart;945.0;1443.0
3684;Totaal landen;05 Groenten en fruit;2016 april;869.0;1496.0
3685;Totaal landen;05 Groenten en fruit;2016 mei;867.0;1541.0
3686;Totaal landen;05 Groenten en fruit;2016 juni;848.0;1426.0
3687;Totaal landen;05 Groenten en fruit;2016 juli;741.0;1340.0
3688;Totaal landen;05 Groenten en fruit;2016 augustus;754.0;1386.0
3689;Totaal landen;05 Groenten en fruit;2016 september;741.0;1346.0
3690;Totaal landen;05 Groenten en fruit;2016 oktober;722.0;1282.0
3691;Totaal landen;05 Groenten en fruit;2016 november;821.0;1268.0
3692;Totaal landen;05 Groenten en fruit;2016 december;935.0;1335.0
3693;Totaal landen;05 Groenten en fruit;2016;9865.0;16186.0
3694;Totaal landen;05 Groenten en fruit;2017 januari;918.0;1311.0
3695;Totaal landen;05 Groenten en fruit;2017 februari;865.0;1259.0
3696;Totaal landen;05 Groenten en fruit;2017 maart;1029.0;1589.0
3697;Totaal landen;05 Groenten en fruit;2017 april;908.0;1474.0
3698;Totaal landen;05 Groenten en fruit;2017 mei;946.0;1626.0
3699;Totaal landen;05 Groenten en fruit;2017 juni;898.0;1498.0
3700;Totaal landen;05 Groenten en fruit;2017 juli;787.0;1384.0
3701;Totaal landen;05 Groenten en fruit;2017 augustus;816.0;1407.0
3702;Totaal landen;05 Groenten en fruit;2017 september;733.0;1364.0
3703;Totaal landen;05 Groenten en fruit;2017 oktober;827.0;1407.0
3704;Totaal landen;05 Groenten en fruit;2017 november;859.0;1418.0
3705;Totaal landen;05 Groenten en fruit;2017 december;867.0;1317.0
3706;Totaal landen;05 Groenten en fruit;2017;10452.0;17054.0
3707;Totaal landen;05 Groenten en fruit;2018 januari;980.0;1331.0
3708;Totaal landen;05 Groenten en fruit;2018 februari;908.0;1278.0
3709;Totaal landen;05 Groenten en fruit;2018 maart;1027.0;1545.0
3710;Totaal landen;05 Groenten en fruit;2018 april;1011.0;1575.0
3711;Totaal landen;05 Groenten en fruit;2018 mei;1034.0;1713.0
3712;Totaal landen;05 Groenten en fruit;2018 juni;896.0;1559.0
3713;Totaal landen;05 Groenten en fruit;2018 juli;816.0;1441.0
3714;Totaal landen;05 Groenten en fruit;2018 augustus;789.0;1466.0
3715;Totaal landen;05 Groenten en fruit;2018 september;737.0;1400.0
3716;Totaal landen;05 Groenten en fruit;2018 oktober;874.0;1516.0
3717;Totaal landen;05 Groenten en fruit;2018 november;871.0;1444.0
3718;Totaal landen;05 Groenten en fruit;2018 december;915.0;1420.0
3719;Totaal landen;05 Groenten en fruit;2018 ;10858.0;17688.0
3720;Totaal landen;05 Groenten en fruit;2019 januari;1017.0;1431.0
3721;Totaal landen;05 Groenten en fruit;2019 februari;961.0;1433.0
3722;Totaal landen;05 Groenten en fruit;2019 maart;1009.0;1586.0
3723;Totaal landen;05 Groenten en fruit;2019 april;1094.0;1766.0
3724;Totaal landen;05 Groenten en fruit;2019 mei;1034.0;1789.0
3725;Totaal landen;05 Groenten en fruit;2019 juni;912.0;1568.0
3726;Totaal landen;05 Groenten en fruit;2019 juli;899.0;1643.0
3727;Totaal landen;05 Groenten en fruit;2019 augustus;806.0;1544.0
3728;Totaal landen;05 Groenten en fruit;2019 september;874.0;1473.0
3729;Totaal landen;05 Groenten en fruit;2019 oktober;957.0;1614.0
3730;Totaal landen;05 Groenten en fruit;2019 november;971.0;1485.0
3731;Totaal landen;05 Groenten en fruit;2019 december;1044.0;1484.0
3732;Totaal landen;05 Groenten en fruit;2019;11578.0;18816.0
3733;Totaal landen;05 Groenten en fruit;2020 januari;1099.0;1567.0
3734;Totaal landen;05 Groenten en fruit;2020 februari;1038.0;1519.0
3735;Totaal landen;05 Groenten en fruit;2020 maart;1171.0;1677.0
3736;Totaal landen;05 Groenten en fruit;2020 april;1108.0;1728.0
3737;Totaal landen;05 Groenten en fruit;2020 mei;1022.0;1679.0
3738;Totaal landen;05 Groenten en fruit;2020 juni;1007.0;1613.0
3739;Totaal landen;05 Groenten en fruit;2020 juli;926.0;1581.0
3740;Totaal landen;05 Groenten en fruit;2020 augustus;787.0;1482.0
3741;Totaal landen;05 Groenten en fruit;2020 september;905.0;1593.0
3742;Totaal landen;05 Groenten en fruit;2020 oktober;942.0;1596.0
3743;Totaal landen;05 Groenten en fruit;2020 november;964.0;1436.0
3744;Totaal landen;05 Groenten en fruit;2020 december;1013.0;1498.0
3745;Totaal landen;05 Groenten en fruit;2020;11983.0;18968.0
3746;Totaal landen;05 Groenten en fruit;2021 januari;;
3747;Totaal landen;05 Groenten en fruit;2021 februari;;
3748;Totaal landen;05 Groenten en fruit;2021 maart;;
3749;Totaal landen;05 Groenten en fruit;2021 april;;
3750;Totaal landen;05 Groenten en fruit;2021 mei;;
3751;Totaal landen;05 Groenten en fruit;2021 juni;;
3752;Totaal landen;05 Groenten en fruit;2021 juli;;
3753;Totaal landen;05 Groenten en fruit;2021 augustus;;
3754;Totaal landen;05 Groenten en fruit;2021 september;;
3755;Totaal landen;05 Groenten en fruit;2021 oktober;;
3756;Totaal landen;05 Groenten en fruit;2021 november;;
3757;Totaal landen;05 Groenten en fruit;2021 december;;
3758;Totaal landen;05 Groenten en fruit;2021;;
3759;Totaal landen;05 Groenten en fruit;2022 januari;1025.0;1500.0
3760;Totaal landen;05 Groenten en fruit;2022 februari;1012.0;1496.0
3761;Totaal landen;05 Groenten en fruit;2022 maart;1261.0;1775.0
3762;Totaal landen;05 Groenten en fruit;2022 april;1150.0;1908.0
3763;Totaal landen;05 Groenten en fruit;2022 mei;1152.0;1871.0
3764;Totaal landen;05 Groenten en fruit;2022 juni;1093.0;1841.0
3765;Totaal landen;05 Groenten en fruit;2022 juli;955.0;1712.0
3766;Totaal landen;05 Groenten en fruit;2022 augustus;1010.0;1814.0
3767;Totaal landen;05 Groenten en fruit;2022 september;1039.0;1879.0
3768;Totaal landen;05 Groenten en fruit;2022 oktober;1090.0;1820.0
3769;Totaal landen;05 Groenten en fruit;2022 november;1112.0;1890.0
3770;Totaal landen;05 Groenten en fruit;2022 december;1115.0;1736.0
3771;Totaal landen;05 Groenten en fruit;2022;13015.0;21243.0
3772;Totaal landen;05 Groenten en fruit;2023 januari;1153.0;1757.0
3773;Totaal landen;05 Groenten en fruit;2023 februari;1140.0;1775.0
3774;Totaal landen;05 Groenten en fruit;2023 maart;1336.0;2143.0
3775;Totaal landen;05 Groenten en fruit;2023 april;1163.0;1989.0
3776;Totaal landen;05 Groenten en fruit;2023 mei;1260.0;2366.0
3777;Totaal landen;05 Groenten en fruit;2023 juni;1190.0;2186.0
3778;Totaal landen;05 Groenten en fruit;2023 juli;986.0;1897.0
3779;Totaal landen;05 Groenten en fruit;2023 augustus;1060.0;1972.0
3780;Totaal landen;05 Groenten en fruit;2023 september;992.0;1965.0
3781;Totaal landen;05 Groenten en fruit;2023 oktober;1065.0;2041.0
3782;Totaal landen;05 Groenten en fruit;2023 november;1207.0;1972.0
3783;Totaal landen;05 Groenten en fruit;2023 december;1151.0;1919.0
3784;Totaal landen;05 Groenten en fruit;2023;13702.0;23983.0
3785;Totaal landen;05 Groenten en fruit;2024 januari;1195.0;1975.0
3786;Totaal landen;05 Groenten en fruit;2024 februari;1179.0;1989.0
3787;Totaal landen;05 Groenten en fruit;2024 maart;1326.0;2148.0
3788;Totaal landen;05 Groenten en fruit;2024 april;1250.0;2224.0
3789;Totaal landen;05 Groenten en fruit;2024 mei;1239.0;2344.0
3790;Totaal landen;05 Groenten en fruit;2024 juni;1126.0;2044.0
3791;Totaal landen;05 Groenten en fruit;2024 juli;1147.0;2115.0
3792;Totaal landen;05 Groenten en fruit;2024 augustus;1131.0;1969.0
3793;Totaal landen;05 Groenten en fruit;2024 september;1146.0;2082.0
3794;Totaal landen;05 Groenten en fruit;2024 oktober;1368.0;2225.0
3795;Totaal landen;05 Groenten en fruit;2024 november;1340.0;2105.0
3796;Totaal landen;05 Groenten en fruit;2024 december;1390.0;2068.0
3797;Totaal landen;05 Groenten en fruit;2024;14836.0;25286.0
3798;Totaal landen;05 Groenten en fruit;2025 januari;1356.0;2176.0
3799;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 januari;198.0;396.0
3800;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 februari;189.0;377.0
3801;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 maart;204.0;500.0
3802;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 april;187.0;597.0
3803;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 mei;167.0;612.0
3804;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 juni;149.0;568.0
3805;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 juli;121.0;540.0
3806;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 augustus;116.0;545.0
3807;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 september;113.0;578.0
3808;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 oktober;143.0;555.0
3809;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 november;177.0;457.0
3810;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 december;218.0;514.0
3811;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2015 ;1982.0;6239.0
3812;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 januari;195.0;411.0
3813;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 februari;196.0;420.0
3814;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 maart;222.0;563.0
3815;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 april;185.0;620.0
3816;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 mei;182.0;622.0
3817;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 juni;156.0;572.0
3818;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 juli;128.0;556.0
3819;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 augustus;133.0;575.0
3820;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 september;121.0;533.0
3821;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 oktober;138.0;488.0
3822;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 november;185.0;464.0
3823;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016 december;249.0;513.0
3824;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2016;2090.0;6338.0
3825;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 januari;248.0;479.0
3826;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 februari;237.0;456.0
3827;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 maart;254.0;593.0
3828;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 april;205.0;597.0
3829;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 mei;188.0;625.0
3830;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 juni;164.0;585.0
3831;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 juli;134.0;545.0
3832;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 augustus;136.0;553.0
3833;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 september;124.0;528.0
3834;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 oktober;150.0;535.0
3835;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 november;185.0;475.0
3836;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017 december;222.0;483.0
3837;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2017;2247.0;6453.0
3838;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 januari;221.0;428.0
3839;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 februari;202.0;405.0
3840;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 maart;237.0;545.0
3841;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 april;204.0;606.0
3842;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 mei;195.0;658.0
3843;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 juni;152.0;587.0
3844;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 juli;125.0;546.0
3845;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 augustus;128.0;572.0
3846;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 september;137.0;556.0
3847;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 oktober;167.0;555.0
3848;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 november;210.0;528.0
3849;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 december;229.0;519.0
3850;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2018 ;2207.0;6505.0
3851;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 januari;235.0;496.0
3852;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 februari;237.0;502.0
3853;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 maart;237.0;602.0
3854;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 april;250.0;709.0
3855;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 mei;209.0;690.0
3856;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 juni;186.0;625.0
3857;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 juli;155.0;677.0
3858;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 augustus;137.0;626.0
3859;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 september;139.0;553.0
3860;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 oktober;177.0;593.0
3861;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 november;211.0;512.0
3862;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019 december;251.0;530.0
3863;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2019;2423.0;7114.0
3864;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 januari;264.0;514.0
3865;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 februari;240.0;494.0
3866;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 maart;250.0;589.0
3867;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 april;227.0;714.0
3868;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 mei;201.0;661.0
3869;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 juni;171.0;603.0
3870;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 juli;141.0;590.0
3871;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 augustus;127.0;573.0
3872;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 september;142.0;584.0
3873;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 oktober;176.0;571.0
3874;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 november;207.0;498.0
3875;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020 december;252.0;508.0
3876;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2020;2398.0;6901.0
3877;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 januari;;
3878;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 februari;;
3879;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 maart;;
3880;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 april;;
3881;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 mei;;
3882;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 juni;;
3883;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 juli;;
3884;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 augustus;;
3885;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 september;;
3886;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 oktober;;
3887;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 november;;
3888;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021 december;;
3889;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2021;;
3890;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 januari;272.0;471.0
3891;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 februari;264.0;468.0
3892;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 maart;298.0;616.0
3893;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 april;270.0;728.0
3894;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 mei;240.0;703.0
3895;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 juni;193.0;696.0
3896;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 juli;161.0;662.0
3897;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 augustus;168.0;738.0
3898;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 september;191.0;738.0
3899;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 oktober;208.0;674.0
3900;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 november;243.0;616.0
3901;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022 december;292.0;595.0
3902;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2022;2800.0;7707.0
3903;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 januari;292.0;525.0
3904;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 februari;319.0;577.0
3905;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 maart;354.0;749.0
3906;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 april;280.0;770.0
3907;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 mei;281.0;917.0
3908;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 juni;225.0;838.0
3909;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 juli;186.0;727.0
3910;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 augustus;209.0;790.0
3911;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 september;204.0;756.0
3912;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 oktober;225.0;711.0
3913;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 november;286.0;659.0
3914;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023 december;325.0;654.0
3915;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2023;3186.0;8673.0
3916;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 januari;315.0;598.0
3917;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 februari;300.0;612.0
3918;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 maart;341.0;706.0
3919;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 april;301.0;821.0
3920;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 mei;299.0;890.0
3921;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 juni;258.0;764.0
3922;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 juli;240.0;802.0
3923;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 augustus;200.0;770.0
3924;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 september;204.0;772.0
3925;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 oktober;271.0;779.0
3926;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 november;316.0;709.0
3927;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024 december;376.0;682.0
3928;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2024;3422.0;8905.0
3929;Totaal landen;"054 Groenten en wortels, vers; gekoel...";2025 januari;322.0;680.0
3930;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 januari;65.0;184.0
3931;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 februari;67.0;185.0
3932;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 maart;78.0;207.0
3933;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 april;79.0;200.0
3934;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 mei;66.0;203.0
3935;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 juni;72.0;207.0
3936;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 juli;74.0;205.0
3937;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 augustus;68.0;193.0
3938;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 september;75.0;208.0
3939;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 oktober;82.0;218.0
3940;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 november;95.0;220.0
3941;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 december;87.0;225.0
3942;Totaal landen;"056 Groenten en wortels; bereid of ve...";2015 ;908.0;2456.0
3943;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 januari;72.0;204.0
3944;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 februari;75.0;221.0
3945;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 maart;78.0;237.0
3946;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 april;74.0;234.0
3947;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 mei;72.0;249.0
3948;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 juni;71.0;237.0
3949;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 juli;66.0;228.0
3950;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 augustus;72.0;240.0
3951;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 september;79.0;233.0
3952;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 oktober;86.0;243.0
3953;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 november;89.0;247.0
3954;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016 december;82.0;242.0
3955;Totaal landen;"056 Groenten en wortels; bereid of ve...";2016;917.0;2814.0
3956;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 januari;79.0;238.0
3957;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 februari;71.0;225.0
3958;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 maart;83.0;265.0
3959;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 april;72.0;228.0
3960;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 mei;81.0;251.0
3961;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 juni;77.0;251.0
3962;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 juli;71.0;236.0
3963;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 augustus;81.0;249.0
3964;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 september;76.0;235.0
3965;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 oktober;87.0;261.0
3966;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 november;87.0;264.0
3967;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017 december;79.0;230.0
3968;Totaal landen;"056 Groenten en wortels; bereid of ve...";2017;943.0;2933.0
3969;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 januari;80.0;247.0
3970;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 februari;81.0;236.0
3971;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 maart;89.0;261.0
3972;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 april;79.0;238.0
3973;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 mei;86.0;258.0
3974;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 juni;84.0;249.0
3975;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 juli;83.0;243.0
3976;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 augustus;79.0;253.0
3977;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 september;73.0;236.0
3978;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 oktober;99.0;272.0
3979;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 november;92.0;267.0
3980;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 december;87.0;233.0
3981;Totaal landen;"056 Groenten en wortels; bereid of ve...";2018 ;1014.0;2992.0
3982;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 januari;90.0;253.0
3983;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 februari;85.0;245.0
3984;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 maart;89.0;262.0
3985;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 april;94.0;276.0
3986;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 mei;90.0;284.0
3987;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 juni;83.0;263.0
3988;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 juli;86.0;288.0
3989;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 augustus;88.0;272.0
3990;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 september;88.0;249.0
3991;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 oktober;101.0;273.0
3992;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 november;96.0;260.0
3993;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019 december;93.0;256.0
3994;Totaal landen;"056 Groenten en wortels; bereid of ve...";2019;1082.0;3180.0
3995;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 januari;91.0;276.0
3996;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 februari;83.0;248.0
3997;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 maart;97.0;267.0
3998;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 april;90.0;206.0
3999;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 mei;77.0;191.0
4000;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 juni;86.0;216.0
4001;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 juli;87.0;242.0
4002;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 augustus;81.0;231.0
4003;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 september;91.0;253.0
4004;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 oktober;91.0;254.0
4005;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 november;95.0;237.0
4006;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020 december;97.0;242.0
4007;Totaal landen;"056 Groenten en wortels; bereid of ve...";2020;1067.0;2861.0
4008;Totaal landen;"056 Groenten en wortels; bereid of ve...";2021 januari;;
4009;Totaal landen;"056 Groenten en wortels; bereid of ve...";2021 februari;;
4010;Totaal landen;"056 Groenten en wortels; bereid of ve...";2021 maart;;
4011;Totaal landen;"056 Groenten en wortels; bereid of ve...";2021 april;;
4012;Totaal landen;"056 Groenten en wortels; bereid of ve...";2021 mei;;
