ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
393;4622 Groothandel in bloemen en planten;2007 4e kwartaal;90.9;16.1
394;4622 Groothandel in bloemen en planten;2007;89.7;10.1
395;4622 Groothandel in bloemen en planten;2008 1e kwartaal;116.4;18.0
396;4622 Groothandel in bloemen en planten;2008 2e kwartaal;99.4;10.4
397;4622 Groothandel in bloemen en planten;2008 3e kwartaal;80.9;1.9
398;4622 Groothandel in bloemen en planten;2008 4e kwartaal;93.1;2.4
399;4622 Groothandel in bloemen en planten;2008;97.5;8.6
400;4622 Groothandel in bloemen en planten;2009 1e kwartaal;110.1;-5.4
401;4622 Groothandel in bloemen en planten;2009 2e kwartaal;104.5;5.1
402;4622 Groothandel in bloemen en planten;2009 3e kwartaal;77.6;-4.1
403;4622 Groothandel in bloemen en planten;2009 4e kwartaal;88.2;-5.2
404;4622 Groothandel in bloemen en planten;2009;95.1;-2.4
405;4622 Groothandel in bloemen en planten;2010 1e kwartaal;107.6;-2.2
406;4622 Groothandel in bloemen en planten;2010 2e kwartaal;102.2;-2.2
407;4622 Groothandel in bloemen en planten;2010 3e kwartaal;78.0;0.6
408;4622 Groothandel in bloemen en planten;2010 4e kwartaal;82.2;-6.9
409;4622 Groothandel in bloemen en planten;2010;92.5;-2.7
410;4622 Groothandel in bloemen en planten;2011 1e kwartaal;105.1;-2.4
411;4622 Groothandel in bloemen en planten;2011 2e kwartaal;102.5;0.3
412;4622 Groothandel in bloemen en planten;2011 3e kwartaal;83.3;6.7
413;4622 Groothandel in bloemen en planten;2011 4e kwartaal;87.8;6.9
414;4622 Groothandel in bloemen en planten;2011;94.7;2.3
415;4622 Groothandel in bloemen en planten;2012 1e kwartaal;108.8;3.5
416;4622 Groothandel in bloemen en planten;2012 2e kwartaal;103.3;0.8
417;4622 Groothandel in bloemen en planten;2012 3e kwartaal;82.4;-1.1
418;4622 Groothandel in bloemen en planten;2012 4e kwartaal;86.6;-1.3
419;4622 Groothandel in bloemen en planten;2012;95.3;0.6
420;4622 Groothandel in bloemen en planten;2013 1e kwartaal;110.4;1.5
421;4622 Groothandel in bloemen en planten;2013 2e kwartaal;107.4;4.0
422;4622 Groothandel in bloemen en planten;2013 3e kwartaal;80.6;-2.1
423;4622 Groothandel in bloemen en planten;2013 4e kwartaal;88.2;1.8
424;4622 Groothandel in bloemen en planten;2013;96.7;1.4
425;4622 Groothandel in bloemen en planten;2014 1e kwartaal;108.5;-1.8
426;4622 Groothandel in bloemen en planten;2014 2e kwartaal;102.1;-4.9
427;4622 Groothandel in bloemen en planten;2014 3e kwartaal;82.6;2.5
428;4622 Groothandel in bloemen en planten;2014 4e kwartaal;91.8;4.1
429;4622 Groothandel in bloemen en planten;2014;96.3;-0.4
430;4622 Groothandel in bloemen en planten;2015 1e kwartaal;115.0;6.0
431;4622 Groothandel in bloemen en planten;2015 2e kwartaal;106.2;4.0
432;4622 Groothandel in bloemen en planten;2015 3e kwartaal;84.7;2.5
433;4622 Groothandel in bloemen en planten;2015 4e kwartaal;94.0;2.4
434;4622 Groothandel in bloemen en planten;2015;100.0;3.9
435;4622 Groothandel in bloemen en planten;2016 1e kwartaal;117.4;2.1
436;4622 Groothandel in bloemen en planten;2016 2e kwartaal;112.4;5.8
437;4622 Groothandel in bloemen en planten;2016 3e kwartaal;88.8;4.8
438;4622 Groothandel in bloemen en planten;2016 4e kwartaal;98.6;4.8
439;4622 Groothandel in bloemen en planten;2016;104.3;4.3
440;4622 Groothandel in bloemen en planten;2017 1e kwartaal;121.4;3.4
441;4622 Groothandel in bloemen en planten;2017 2e kwartaal;113.4;0.9
442;4622 Groothandel in bloemen en planten;2017 3e kwartaal;92.6;4.3
443;4622 Groothandel in bloemen en planten;2017 4e kwartaal;99.3;0.7
444;4622 Groothandel in bloemen en planten;2017;106.7;2.3
445;4622 Groothandel in bloemen en planten;2018 1e kwartaal;119.6;-1.5
446;4622 Groothandel in bloemen en planten;2018 2e kwartaal;114.3;0.7
447;4622 Groothandel in bloemen en planten;2018 3e kwartaal;88.9;-4.0
448;4622 Groothandel in bloemen en planten;2018 4e kwartaal;102.2;3.0
449;4622 Groothandel in bloemen en planten;2018;106.2;-0.4
450;4622 Groothandel in bloemen en planten;2019 1e kwartaal;127.7;6.8
451;4622 Groothandel in bloemen en planten;2019 2e kwartaal;121.2;6.0
452;4622 Groothandel in bloemen en planten;2019 3e kwartaal;95.5;7.4
453;4622 Groothandel in bloemen en planten;2019 4e kwartaal;106.0;3.7
454;4622 Groothandel in bloemen en planten;2019;112.6;6.0
455;4622 Groothandel in bloemen en planten;2020 1e kwartaal;117.3;-8.1
456;4622 Groothandel in bloemen en planten;2020 2e kwartaal;113.3;-6.5
457;4622 Groothandel in bloemen en planten;2020 3e kwartaal;101.7;6.5
458;4622 Groothandel in bloemen en planten;2020 4e kwartaal;107.8;1.7
459;4622 Groothandel in bloemen en planten;2020;110.0;-2.3
460;4622 Groothandel in bloemen en planten;2021 1e kwartaal;146.2;24.6
461;4622 Groothandel in bloemen en planten;2021 2e kwartaal;146.5;29.4
462;4622 Groothandel in bloemen en planten;2021 3e kwartaal;114.4;12.4
463;4622 Groothandel in bloemen en planten;2021 4e kwartaal;129.7;20.3
464;4622 Groothandel in bloemen en planten;2021;134.2;22.0
465;4622 Groothandel in bloemen en planten;2022 1e kwartaal;151.2;3.4
466;4622 Groothandel in bloemen en planten;2022 2e kwartaal;145.9;-0.4
467;4622 Groothandel in bloemen en planten;2022 3e kwartaal;112.5;-1.7
468;4622 Groothandel in bloemen en planten;2022 4e kwartaal;125.1;-3.5
469;4622 Groothandel in bloemen en planten;2022;133.7;-0.4
470;4622 Groothandel in bloemen en planten;2023;138.3;3.5
471;4622 Groothandel in bloemen en planten;2023 1e kwartaal;149.2;-1.3
472;4622 Groothandel in bloemen en planten;2023 2e kwartaal;148.5;1.8
473;4622 Groothandel in bloemen en planten;2023 3e kwartaal;114.0;1.4
474;4622 Groothandel in bloemen en planten;2023 4e kwartaal;141.6;13.2
475;463 Groothandel in voedingsmiddelen;2005 1e kwartaal;70.3;
476;463 Groothandel in voedingsmiddelen;2005 2e kwartaal;77.1;
477;463 Groothandel in voedingsmiddelen;2005 3e kwartaal;73.0;
478;463 Groothandel in voedingsmiddelen;2005 4e kwartaal;81.4;
479;463 Groothandel in voedingsmiddelen;2005;75.4;
480;463 Groothandel in voedingsmiddelen;2006 1e kwartaal;74.9;6.6
481;463 Groothandel in voedingsmiddelen;2006 2e kwartaal;82.6;7.2
482;463 Groothandel in voedingsmiddelen;2006 3e kwartaal;74.7;2.3
483;463 Groothandel in voedingsmiddelen;2006 4e kwartaal;82.5;1.4
484;463 Groothandel in voedingsmiddelen;2006;78.7;4.3
485;463 Groothandel in voedingsmiddelen;2007 1e kwartaal;77.2;3.0
486;463 Groothandel in voedingsmiddelen;2007 2e kwartaal;86.6;4.8
487;463 Groothandel in voedingsmiddelen;2007 3e kwartaal;81.9;9.6
488;463 Groothandel in voedingsmiddelen;2007 4e kwartaal;90.2;9.4
489;463 Groothandel in voedingsmiddelen;2007;84.0;6.7
490;463 Groothandel in voedingsmiddelen;2008 1e kwartaal;83.6;8.3
491;463 Groothandel in voedingsmiddelen;2008 2e kwartaal;91.7;5.8
492;463 Groothandel in voedingsmiddelen;2008 3e kwartaal;85.6;4.5
493;463 Groothandel in voedingsmiddelen;2008 4e kwartaal;93.3;3.4
494;463 Groothandel in voedingsmiddelen;2008;88.5;5.4
495;463 Groothandel in voedingsmiddelen;2009 1e kwartaal;83.1;-0.6
496;463 Groothandel in voedingsmiddelen;2009 2e kwartaal;89.8;-2.0
497;463 Groothandel in voedingsmiddelen;2009 3e kwartaal;84.7;-1.0
498;463 Groothandel in voedingsmiddelen;2009 4e kwartaal;93.8;0.6
499;463 Groothandel in voedingsmiddelen;2009;87.9;-0.7
500;463 Groothandel in voedingsmiddelen;2010 1e kwartaal;85.9;3.3
501;463 Groothandel in voedingsmiddelen;2010 2e kwartaal;96.0;6.8
502;463 Groothandel in voedingsmiddelen;2010 3e kwartaal;89.4;5.5
503;463 Groothandel in voedingsmiddelen;2010 4e kwartaal;96.9;3.3
504;463 Groothandel in voedingsmiddelen;2010;92.0;4.7
505;463 Groothandel in voedingsmiddelen;2011 1e kwartaal;89.6;4.3
506;463 Groothandel in voedingsmiddelen;2011 2e kwartaal;97.1;1.1
507;463 Groothandel in voedingsmiddelen;2011 3e kwartaal;90.7;1.4
508;463 Groothandel in voedingsmiddelen;2011 4e kwartaal;95.0;-2.0
509;463 Groothandel in voedingsmiddelen;2011;93.1;1.1
510;463 Groothandel in voedingsmiddelen;2012 1e kwartaal;91.1;1.7
511;463 Groothandel in voedingsmiddelen;2012 2e kwartaal;99.9;2.9
512;463 Groothandel in voedingsmiddelen;2012 3e kwartaal;95.3;5.1
513;463 Groothandel in voedingsmiddelen;2012 4e kwartaal;100.5;5.8
514;463 Groothandel in voedingsmiddelen;2012;96.7;3.9
515;463 Groothandel in voedingsmiddelen;2013 1e kwartaal;90.4;-0.7
516;463 Groothandel in voedingsmiddelen;2013 2e kwartaal;102.1;2.2
517;463 Groothandel in voedingsmiddelen;2013 3e kwartaal;97.3;2.1
518;463 Groothandel in voedingsmiddelen;2013 4e kwartaal;99.3;-1.1
519;463 Groothandel in voedingsmiddelen;2013;97.3;0.6
520;463 Groothandel in voedingsmiddelen;2014 1e kwartaal;91.9;1.6
521;463 Groothandel in voedingsmiddelen;2014 2e kwartaal;101.5;-0.6
522;463 Groothandel in voedingsmiddelen;2014 3e kwartaal;96.0;-1.4
523;463 Groothandel in voedingsmiddelen;2014 4e kwartaal;100.5;1.2
524;463 Groothandel in voedingsmiddelen;2014;97.5;0.2
525;463 Groothandel in voedingsmiddelen;2015 1e kwartaal;91.2;-0.7
526;463 Groothandel in voedingsmiddelen;2015 2e kwartaal;103.7;2.2
527;463 Groothandel in voedingsmiddelen;2015 3e kwartaal;100.5;4.7
528;463 Groothandel in voedingsmiddelen;2015 4e kwartaal;104.5;4.0
529;463 Groothandel in voedingsmiddelen;2015;100.0;2.6
530;463 Groothandel in voedingsmiddelen;2016 1e kwartaal;96.0;5.3
531;463 Groothandel in voedingsmiddelen;2016 2e kwartaal;105.6;1.8
532;463 Groothandel in voedingsmiddelen;2016 3e kwartaal;102.7;2.1
533;463 Groothandel in voedingsmiddelen;2016 4e kwartaal;104.4;-0.2
534;463 Groothandel in voedingsmiddelen;2016;102.2;2.2
535;463 Groothandel in voedingsmiddelen;2017 1e kwartaal;99.5;3.6
536;463 Groothandel in voedingsmiddelen;2017 2e kwartaal;110.8;4.9
537;463 Groothandel in voedingsmiddelen;2017 3e kwartaal;106.6;3.8
538;463 Groothandel in voedingsmiddelen;2017 4e kwartaal;110.4;5.8
539;463 Groothandel in voedingsmiddelen;2017;106.8;4.6
540;463 Groothandel in voedingsmiddelen;2018 1e kwartaal;101.9;2.4
541;463 Groothandel in voedingsmiddelen;2018 2e kwartaal;111.6;0.7
542;463 Groothandel in voedingsmiddelen;2018 3e kwartaal;108.0;1.3
543;463 Groothandel in voedingsmiddelen;2018 4e kwartaal;112.7;2.1
544;463 Groothandel in voedingsmiddelen;2018;108.6;1.6
545;463 Groothandel in voedingsmiddelen;2019 1e kwartaal;105.9;3.9
546;463 Groothandel in voedingsmiddelen;2019 2e kwartaal;117.3;5.1
547;463 Groothandel in voedingsmiddelen;2019 3e kwartaal;113.3;4.9
548;463 Groothandel in voedingsmiddelen;2019 4e kwartaal;117.0;3.8
549;463 Groothandel in voedingsmiddelen;2019;113.4;4.4
550;463 Groothandel in voedingsmiddelen;2020 1e kwartaal;112.4;6.1
551;463 Groothandel in voedingsmiddelen;2020 2e kwartaal;113.4;-3.4
552;463 Groothandel in voedingsmiddelen;2020 3e kwartaal;117.4;3.6
553;463 Groothandel in voedingsmiddelen;2020 4e kwartaal;115.6;-1.2
554;463 Groothandel in voedingsmiddelen;2020;114.7;1.2
555;463 Groothandel in voedingsmiddelen;2021 1e kwartaal;108.5;-3.5
556;463 Groothandel in voedingsmiddelen;2021 2e kwartaal;124.5;9.8
557;463 Groothandel in voedingsmiddelen;2021 3e kwartaal;123.2;4.9
558;463 Groothandel in voedingsmiddelen;2021 4e kwartaal;127.9;10.6
559;463 Groothandel in voedingsmiddelen;2021;121.0;5.5
560;463 Groothandel in voedingsmiddelen;2022 1e kwartaal;124.6;14.9
561;463 Groothandel in voedingsmiddelen;2022 2e kwartaal;146.6;17.7
562;463 Groothandel in voedingsmiddelen;2022 3e kwartaal;143.0;16.1
563;463 Groothandel in voedingsmiddelen;2022 4e kwartaal;145.2;13.5
564;463 Groothandel in voedingsmiddelen;2022;139.9;15.6
565;463 Groothandel in voedingsmiddelen;2023;146.8;4.9
566;463 Groothandel in voedingsmiddelen;2023 1e kwartaal;141.4;13.5
567;463 Groothandel in voedingsmiddelen;2023 2e kwartaal;153.8;4.9
568;463 Groothandel in voedingsmiddelen;2023 3e kwartaal;146.0;2.0
569;463 Groothandel in voedingsmiddelen;2023 4e kwartaal;146.0;0.5
570;4631 Groothandel in groenten, fruit e.d.;2005 1e kwartaal;70.2;
571;4631 Groothandel in groenten, fruit e.d.;2005 2e kwartaal;81.3;
572;4631 Groothandel in groenten, fruit e.d.;2005 3e kwartaal;64.0;
573;4631 Groothandel in groenten, fruit e.d.;2005 4e kwartaal;64.4;
574;4631 Groothandel in groenten, fruit e.d.;2005;70.0;
575;4631 Groothandel in groenten, fruit e.d.;2006 1e kwartaal;79.1;12.6
576;4631 Groothandel in groenten, fruit e.d.;2006 2e kwartaal;92.4;13.6
577;4631 Groothandel in groenten, fruit e.d.;2006 3e kwartaal;70.6;10.2
578;4631 Groothandel in groenten, fruit e.d.;2006 4e kwartaal;69.0;7.1
579;4631 Groothandel in groenten, fruit e.d.;2006;77.8;11.1
580;4631 Groothandel in groenten, fruit e.d.;2007 1e kwartaal;81.3;2.7
581;4631 Groothandel in groenten, fruit e.d.;2007 2e kwartaal;96.1;4.0
582;4631 Groothandel in groenten, fruit e.d.;2007 3e kwartaal;76.6;8.6
583;4631 Groothandel in groenten, fruit e.d.;2007 4e kwartaal;75.9;9.9
584;4631 Groothandel in groenten, fruit e.d.;2007;82.5;6.0
585;4631 Groothandel in groenten, fruit e.d.;2008 1e kwartaal;86.7;6.6
586;4631 Groothandel in groenten, fruit e.d.;2008 2e kwartaal;102.6;6.8
587;4631 Groothandel in groenten, fruit e.d.;2008 3e kwartaal;81.0;5.7
588;4631 Groothandel in groenten, fruit e.d.;2008 4e kwartaal;77.1;1.7
589;4631 Groothandel in groenten, fruit e.d.;2008;86.9;5.3
590;4631 Groothandel in groenten, fruit e.d.;2009 1e kwartaal;86.4;-0.3
591;4631 Groothandel in groenten, fruit e.d.;2009 2e kwartaal;99.7;-2.9
592;4631 Groothandel in groenten, fruit e.d.;2009 3e kwartaal;75.6;-6.7
593;4631 Groothandel in groenten, fruit e.d.;2009 4e kwartaal;72.6;-5.9
594;4631 Groothandel in groenten, fruit e.d.;2009;83.6;-3.8
595;4631 Groothandel in groenten, fruit e.d.;2010 1e kwartaal;84.9;-1.8
596;4631 Groothandel in groenten, fruit e.d.;2010 2e kwartaal;108.5;8.9
597;4631 Groothandel in groenten, fruit e.d.;2010 3e kwartaal;86.5;14.4
598;4631 Groothandel in groenten, fruit e.d.;2010 4e kwartaal;83.9;15.7
599;4631 Groothandel in groenten, fruit e.d.;2010;91.0;8.8
600;4631 Groothandel in groenten, fruit e.d.;2011 1e kwartaal;84.0;-1.0
601;4631 Groothandel in groenten, fruit e.d.;2011 2e kwartaal;95.6;-11.9
602;4631 Groothandel in groenten, fruit e.d.;2011 3e kwartaal;78.1;-9.7
603;4631 Groothandel in groenten, fruit e.d.;2011 4e kwartaal;71.5;-14.9
604;4631 Groothandel in groenten, fruit e.d.;2011;82.3;-9.5
605;4631 Groothandel in groenten, fruit e.d.;2012 1e kwartaal;79.1;-5.9
606;4631 Groothandel in groenten, fruit e.d.;2012 2e kwartaal;99.0;3.5
607;4631 Groothandel in groenten, fruit e.d.;2012 3e kwartaal;87.7;12.3
608;4631 Groothandel in groenten, fruit e.d.;2012 4e kwartaal;83.2;16.5
609;4631 Groothandel in groenten, fruit e.d.;2012;87.3;6.0
610;4631 Groothandel in groenten, fruit e.d.;2013 1e kwartaal;81.5;3.0
611;4631 Groothandel in groenten, fruit e.d.;2013 2e kwartaal;110.0;11.2
612;4631 Groothandel in groenten, fruit e.d.;2013 3e kwartaal;91.4;4.2
613;4631 Groothandel in groenten, fruit e.d.;2013 4e kwartaal;86.0;3.4
614;4631 Groothandel in groenten, fruit e.d.;2013;92.2;5.7
615;4631 Groothandel in groenten, fruit e.d.;2014 1e kwartaal;85.9;5.4
616;4631 Groothandel in groenten, fruit e.d.;2014 2e kwartaal;108.1;-1.7
617;4631 Groothandel in groenten, fruit e.d.;2014 3e kwartaal;89.3;-2.3
618;4631 Groothandel in groenten, fruit e.d.;2014 4e kwartaal;85.1;-1.1
619;4631 Groothandel in groenten, fruit e.d.;2014;92.1;-0.1
620;4631 Groothandel in groenten, fruit e.d.;2015 1e kwartaal;85.6;-0.3
621;4631 Groothandel in groenten, fruit e.d.;2015 2e kwartaal;115.1;6.4
622;4631 Groothandel in groenten, fruit e.d.;2015 3e kwartaal;104.7;17.2
623;4631 Groothandel in groenten, fruit e.d.;2015 4e kwartaal;94.7;11.2
624;4631 Groothandel in groenten, fruit e.d.;2015;100.0;8.6
625;4631 Groothandel in groenten, fruit e.d.;2016 1e kwartaal;93.1;8.7
626;4631 Groothandel in groenten, fruit e.d.;2016 2e kwartaal;124.7;8.4
627;4631 Groothandel in groenten, fruit e.d.;2016 3e kwartaal;114.3;9.2
628;4631 Groothandel in groenten, fruit e.d.;2016 4e kwartaal;96.7;2.2
629;4631 Groothandel in groenten, fruit e.d.;2016;107.2;7.2
630;4631 Groothandel in groenten, fruit e.d.;2017 1e kwartaal;107.1;15.1
631;4631 Groothandel in groenten, fruit e.d.;2017 2e kwartaal;125.6;0.7
632;4631 Groothandel in groenten, fruit e.d.;2017 3e kwartaal;108.6;-4.9
633;4631 Groothandel in groenten, fruit e.d.;2017 4e kwartaal;101.0;4.4
634;4631 Groothandel in groenten, fruit e.d.;2017;110.6;3.2
635;4631 Groothandel in groenten, fruit e.d.;2018 1e kwartaal;101.3;-5.4
636;4631 Groothandel in groenten, fruit e.d.;2018 2e kwartaal;128.3;2.2
637;4631 Groothandel in groenten, fruit e.d.;2018 3e kwartaal;114.1;5.0
638;4631 Groothandel in groenten, fruit e.d.;2018 4e kwartaal;107.8;6.8
639;4631 Groothandel in groenten, fruit e.d.;2018;112.9;2.1
640;4631 Groothandel in groenten, fruit e.d.;2019 1e kwartaal;108.3;6.9
641;4631 Groothandel in groenten, fruit e.d.;2019 2e kwartaal;139.4;8.6
642;4631 Groothandel in groenten, fruit e.d.;2019 3e kwartaal;120.8;5.8
643;4631 Groothandel in groenten, fruit e.d.;2019 4e kwartaal;109.7;1.8
644;4631 Groothandel in groenten, fruit e.d.;2019;119.5;5.9
645;4631 Groothandel in groenten, fruit e.d.;2020 1e kwartaal;115.7;6.8
646;4631 Groothandel in groenten, fruit e.d.;2020 2e kwartaal;139.6;0.2
647;4631 Groothandel in groenten, fruit e.d.;2020 3e kwartaal;124.6;3.2
648;4631 Groothandel in groenten, fruit e.d.;2020 4e kwartaal;113.8;3.7
649;4631 Groothandel in groenten, fruit e.d.;2020;123.4;3.2
650;4631 Groothandel in groenten, fruit e.d.;2021 1e kwartaal;118.6;2.5
651;4631 Groothandel in groenten, fruit e.d.;2021 2e kwartaal;147.7;5.8
652;4631 Groothandel in groenten, fruit e.d.;2021 3e kwartaal;129.3;3.8
653;4631 Groothandel in groenten, fruit e.d.;2021 4e kwartaal;123.5;8.6
654;4631 Groothandel in groenten, fruit e.d.;2021;129.8;5.1
655;4631 Groothandel in groenten, fruit e.d.;2022 1e kwartaal;123.5;4.2
656;4631 Groothandel in groenten, fruit e.d.;2022 2e kwartaal;157.6;6.7
657;4631 Groothandel in groenten, fruit e.d.;2022 3e kwartaal;147.3;13.9
658;4631 Groothandel in groenten, fruit e.d.;2022 4e kwartaal;137.5;11.3
659;4631 Groothandel in groenten, fruit e.d.;2022;141.5;9.0
660;4631 Groothandel in groenten, fruit e.d.;2023;160.1;13.1
661;4631 Groothandel in groenten, fruit e.d.;2023 1e kwartaal;145.9;18.2
662;4631 Groothandel in groenten, fruit e.d.;2023 2e kwartaal;183.0;16.1
663;4631 Groothandel in groenten, fruit e.d.;2023 3e kwartaal;163.6;11.1
664;4631 Groothandel in groenten, fruit e.d.;2023 4e kwartaal;147.7;7.4
665;4633 Groothandel zuivel, vetten, eieren;2005 1e kwartaal;56.0;
666;4633 Groothandel zuivel, vetten, eieren;2005 2e kwartaal;55.8;
667;4633 Groothandel zuivel, vetten, eieren;2005 3e kwartaal;61.8;
668;4633 Groothandel zuivel, vetten, eieren;2005 4e kwartaal;72.1;
669;4633 Groothandel zuivel, vetten, eieren;2005;61.4;
670;4633 Groothandel zuivel, vetten, eieren;2006 1e kwartaal;53.0;-5.4
671;4633 Groothandel zuivel, vetten, eieren;2006 2e kwartaal;47.2;-15.5
672;4633 Groothandel zuivel, vetten, eieren;2006 3e kwartaal;47.2;-23.6
673;4633 Groothandel zuivel, vetten, eieren;2006 4e kwartaal;60.8;-15.6
674;4633 Groothandel zuivel, vetten, eieren;2006;52.0;-15.3
675;4633 Groothandel zuivel, vetten, eieren;2007 1e kwartaal;53.5;0.9
676;4633 Groothandel zuivel, vetten, eieren;2007 2e kwartaal;56.8;20.4
677;4633 Groothandel zuivel, vetten, eieren;2007 3e kwartaal;66.6;41.3
678;4633 Groothandel zuivel, vetten, eieren;2007 4e kwartaal;82.6;35.8
679;4633 Groothandel zuivel, vetten, eieren;2007;64.9;24.7
680;4633 Groothandel zuivel, vetten, eieren;2008 1e kwartaal;68.2;27.6
681;4633 Groothandel zuivel, vetten, eieren;2008 2e kwartaal;73.2;29.0
682;4633 Groothandel zuivel, vetten, eieren;2008 3e kwartaal;75.0;12.6
683;4633 Groothandel zuivel, vetten, eieren;2008 4e kwartaal;101.9;23.4
684;4633 Groothandel zuivel, vetten, eieren;2008;79.6;22.7
685;4633 Groothandel zuivel, vetten, eieren;2009 1e kwartaal;79.0;15.8
686;4633 Groothandel zuivel, vetten, eieren;2009 2e kwartaal;71.9;-1.8
687;4633 Groothandel zuivel, vetten, eieren;2009 3e kwartaal;79.0;5.3
688;4633 Groothandel zuivel, vetten, eieren;2009 4e kwartaal;104.0;2.1
689;4633 Groothandel zuivel, vetten, eieren;2009;83.5;4.9
690;4633 Groothandel zuivel, vetten, eieren;2010 1e kwartaal;92.7;17.4
691;4633 Groothandel zuivel, vetten, eieren;2010 2e kwartaal;82.2;14.2
692;4633 Groothandel zuivel, vetten, eieren;2010 3e kwartaal;89.4;13.2
693;4633 Groothandel zuivel, vetten, eieren;2010 4e kwartaal;99.7;-4.1
694;4633 Groothandel zuivel, vetten, eieren;2010;91.0;9.0
695;4633 Groothandel zuivel, vetten, eieren;2011 1e kwartaal;94.0;1.4
696;4633 Groothandel zuivel, vetten, eieren;2011 2e kwartaal;94.3;14.8
697;4633 Groothandel zuivel, vetten, eieren;2011 3e kwartaal;90.4;1.1
698;4633 Groothandel zuivel, vetten, eieren;2011 4e kwartaal;94.2;-5.5
699;4633 Groothandel zuivel, vetten, eieren;2011;93.2;2.5
700;4633 Groothandel zuivel, vetten, eieren;2012 1e kwartaal;95.7;1.8
701;4633 Groothandel zuivel, vetten, eieren;2012 2e kwartaal;97.4;3.2
702;4633 Groothandel zuivel, vetten, eieren;2012 3e kwartaal;94.2;4.2
703;4633 Groothandel zuivel, vetten, eieren;2012 4e kwartaal;98.5;4.6
704;4633 Groothandel zuivel, vetten, eieren;2012;96.5;3.4
705;4633 Groothandel zuivel, vetten, eieren;2013 1e kwartaal;98.8;3.2
706;4633 Groothandel zuivel, vetten, eieren;2013 2e kwartaal;101.5;4.3
707;4633 Groothandel zuivel, vetten, eieren;2013 3e kwartaal;104.2;10.6
708;4633 Groothandel zuivel, vetten, eieren;2013 4e kwartaal;106.0;7.6
709;4633 Groothandel zuivel, vetten, eieren;2013;102.6;6.4
710;4633 Groothandel zuivel, vetten, eieren;2014 1e kwartaal;112.0;13.4
711;4633 Groothandel zuivel, vetten, eieren;2014 2e kwartaal;114.0;12.3
712;4633 Groothandel zuivel, vetten, eieren;2014 3e kwartaal;108.1;3.8
713;4633 Groothandel zuivel, vetten, eieren;2014 4e kwartaal;112.0;5.7
714;4633 Groothandel zuivel, vetten, eieren;2014;111.6;8.7
715;4633 Groothandel zuivel, vetten, eieren;2015 1e kwartaal;101.8;-9.1
716;4633 Groothandel zuivel, vetten, eieren;2015 2e kwartaal;104.2;-8.7
717;4633 Groothandel zuivel, vetten, eieren;2015 3e kwartaal;92.6;-14.3
718;4633 Groothandel zuivel, vetten, eieren;2015 4e kwartaal;101.4;-9.5
719;4633 Groothandel zuivel, vetten, eieren;2015;100.0;-10.4
720;4633 Groothandel zuivel, vetten, eieren;2016 1e kwartaal;98.1;-3.7
721;4633 Groothandel zuivel, vetten, eieren;2016 2e kwartaal;91.8;-11.8
722;4633 Groothandel zuivel, vetten, eieren;2016 3e kwartaal;89.0;-4.0
723;4633 Groothandel zuivel, vetten, eieren;2016 4e kwartaal;100.6;-0.8
724;4633 Groothandel zuivel, vetten, eieren;2016;94.9;-5.1
725;4633 Groothandel zuivel, vetten, eieren;2017 1e kwartaal;103.2;5.2
726;4633 Groothandel zuivel, vetten, eieren;2017 2e kwartaal;110.2;20.0
727;4633 Groothandel zuivel, vetten, eieren;2017 3e kwartaal;114.1;28.3
728;4633 Groothandel zuivel, vetten, eieren;2017 4e kwartaal;116.2;15.5
729;4633 Groothandel zuivel, vetten, eieren;2017;110.9;16.9
730;4633 Groothandel zuivel, vetten, eieren;2018 1e kwartaal;115.8;12.2
731;4633 Groothandel zuivel, vetten, eieren;2018 2e kwartaal;113.2;2.7
732;4633 Groothandel zuivel, vetten, eieren;2018 3e kwartaal;110.0;-3.6
733;4633 Groothandel zuivel, vetten, eieren;2018 4e kwartaal;121.1;4.3
734;4633 Groothandel zuivel, vetten, eieren;2018;115.0;3.7
735;4633 Groothandel zuivel, vetten, eieren;2019 1e kwartaal;117.9;1.8
736;4633 Groothandel zuivel, vetten, eieren;2019 2e kwartaal;115.6;2.1
737;4633 Groothandel zuivel, vetten, eieren;2019 3e kwartaal;116.9;6.2
738;4633 Groothandel zuivel, vetten, eieren;2019 4e kwartaal;122.2;0.9
739;4633 Groothandel zuivel, vetten, eieren;2019;118.1;2.7
740;4633 Groothandel zuivel, vetten, eieren;2020 1e kwartaal;125.9;6.8
741;4633 Groothandel zuivel, vetten, eieren;2020 2e kwartaal;127.0;9.8
742;4633 Groothandel zuivel, vetten, eieren;2020 3e kwartaal;121.1;3.6
743;4633 Groothandel zuivel, vetten, eieren;2020 4e kwartaal;119.4;-2.2
744;4633 Groothandel zuivel, vetten, eieren;2020;123.4;4.4
745;4633 Groothandel zuivel, vetten, eieren;2021 1e kwartaal;121.8;-3.3
746;4633 Groothandel zuivel, vetten, eieren;2021 2e kwartaal;128.9;1.5
747;4633 Groothandel zuivel, vetten, eieren;2021 3e kwartaal;133.7;10.4
748;4633 Groothandel zuivel, vetten, eieren;2021 4e kwartaal;142.9;19.7
749;4633 Groothandel zuivel, vetten, eieren;2021;131.8;6.9
750;4633 Groothandel zuivel, vetten, eieren;2022 1e kwartaal;157.4;29.2
751;4633 Groothandel zuivel, vetten, eieren;2022 2e kwartaal;179.0;38.9
