ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
4981;SA Industriële diensten;Overig Azië;2021 2e kwartaal;;;31.0
4982;SA Industriële diensten;Overig Azië;2021 3e kwartaal;;;-4.0
4983;SA Industriële diensten;Overig Azië;2021 4e kwartaal;;;60.0
4984;SA Industriële diensten;Overig Azië;2021;;;81.0
4985;SA Industriële diensten;Overig Azië;2022 1e kwartaal;;;8.0
4986;SA Industriële diensten;Overig Azië;2022 2e kwartaal;;;41.0
4987;SA Industriële diensten;Overig Azië;2022 3e kwartaal;;;44.0
4988;SA Industriële diensten;Overig Azië;2022 4e kwartaal;;;-10.0
4989;SA Industriële diensten;Overig Azië;2022;;;82.0
4990;SA Industriële diensten;Overig Azië;2023 1e kwartaal;;;-52.0
4991;SA Industriële diensten;Overig Azië;2023 2e kwartaal;35.0;64.0;29.0
4992;SA Industriële diensten;Overig Azië;2023 3e kwartaal;30.0;52.0;22.0
4993;SA Industriële diensten;Overig Azië;2023 4e kwartaal;39.0;48.0;9.0
4994;SA Industriële diensten;Overig Azië;2023;197.0;205.0;9.0
4995;SA Industriële diensten;Overig Azië;2024 1e kwartaal;43.0;44.0;2.0
4996;SA Industriële diensten;Overig Azië;2024 2e kwartaal;29.0;34.0;5.0
4997;SA Industriële diensten;Overig Azië;2024 3e kwartaal;26.0;80.0;54.0
4998;SA Industriële diensten;Overig Azië;2024 4e kwartaal;31.0;42.0;11.0
4999;SA Industriële diensten;Overig Azië;2024;130.0;201.0;71.0
5000;SA Industriële diensten;Oceanië;2020 1e kwartaal;15.0;0.0;-15.0
5001;SA Industriële diensten;Oceanië;2020 2e kwartaal;16.0;0.0;-16.0
5002;SA Industriële diensten;Oceanië;2020 3e kwartaal;14.0;0.0;-13.0
5003;SA Industriële diensten;Oceanië;2020 4e kwartaal;12.0;2.0;-10.0
5004;SA Industriële diensten;Oceanië;2020;56.0;3.0;-54.0
5005;SA Industriële diensten;Oceanië;2021 1e kwartaal;16.0;1.0;-16.0
5006;SA Industriële diensten;Oceanië;2021 2e kwartaal;12.0;1.0;-11.0
5007;SA Industriële diensten;Oceanië;2021 3e kwartaal;16.0;0.0;-15.0
5008;SA Industriële diensten;Oceanië;2021 4e kwartaal;;;-12.0
5009;SA Industriële diensten;Oceanië;2021;;;-55.0
5010;SA Industriële diensten;Oceanië;2022 1e kwartaal;9.0;0.0;-9.0
5011;SA Industriële diensten;Oceanië;2022 2e kwartaal;11.0;2.0;-9.0
5012;SA Industriële diensten;Oceanië;2022 3e kwartaal;11.0;0.0;-10.0
5013;SA Industriële diensten;Oceanië;2022 4e kwartaal;11.0;0.0;-10.0
5014;SA Industriële diensten;Oceanië;2022;41.0;3.0;-38.0
5015;SA Industriële diensten;Oceanië;2023 1e kwartaal;10.0;3.0;-7.0
5016;SA Industriële diensten;Oceanië;2023 2e kwartaal;12.0;0.0;-11.0
5017;SA Industriële diensten;Oceanië;2023 3e kwartaal;11.0;0.0;-11.0
5018;SA Industriële diensten;Oceanië;2023 4e kwartaal;9.0;0.0;-9.0
5019;SA Industriële diensten;Oceanië;2023;42.0;3.0;-38.0
5020;SA Industriële diensten;Oceanië;2024 1e kwartaal;10.0;0.0;-10.0
5021;SA Industriële diensten;Oceanië;2024 2e kwartaal;12.0;0.0;-12.0
5022;SA Industriële diensten;Oceanië;2024 3e kwartaal;12.0;0.0;-12.0
5023;SA Industriële diensten;Oceanië;2024 4e kwartaal;11.0;1.0;-10.0
5024;SA Industriële diensten;Oceanië;2024;45.0;2.0;-44.0
5025;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2020 1e kwartaal;;;
5026;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2020 2e kwartaal;;;
5027;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2020 3e kwartaal;;;
5028;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2020 4e kwartaal;;;
5029;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2020;;;
5030;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2021 1e kwartaal;;;
5031;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2021 2e kwartaal;;;
5032;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2021 3e kwartaal;;;
5033;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2021 4e kwartaal;;;
5034;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2021;;;
5035;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2022 1e kwartaal;;;
5036;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2022 2e kwartaal;;;
5037;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2022 3e kwartaal;;;
5038;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2022 4e kwartaal;;;
5039;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2022;;;
5040;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2023 1e kwartaal;;;
5041;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2023 2e kwartaal;;;
5042;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2023 3e kwartaal;;;
5043;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2023 4e kwartaal;;;
5044;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2023;;;
5045;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2024 1e kwartaal;;;
5046;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2024 2e kwartaal;;;
5047;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2024 3e kwartaal;;;
5048;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2024 4e kwartaal;;;
5049;SA Industriële diensten;Niet nader aangegeven landen niet-EU;2024;;;
5050;SB Onderhoud en reparatie;Totaal landen;2020 1e kwartaal;559.0;587.0;28.0
5051;SB Onderhoud en reparatie;Totaal landen;2020 2e kwartaal;441.0;515.0;74.0
5052;SB Onderhoud en reparatie;Totaal landen;2020 3e kwartaal;417.0;500.0;83.0
5053;SB Onderhoud en reparatie;Totaal landen;2020 4e kwartaal;526.0;549.0;23.0
5054;SB Onderhoud en reparatie;Totaal landen;2020;1942.0;2151.0;209.0
5055;SB Onderhoud en reparatie;Totaal landen;2021 1e kwartaal;588.0;1098.0;510.0
5056;SB Onderhoud en reparatie;Totaal landen;2021 2e kwartaal;607.0;1190.0;583.0
5057;SB Onderhoud en reparatie;Totaal landen;2021 3e kwartaal;635.0;1357.0;722.0
5058;SB Onderhoud en reparatie;Totaal landen;2021 4e kwartaal;815.0;1580.0;765.0
5059;SB Onderhoud en reparatie;Totaal landen;2021;2645.0;5225.0;2580.0
5060;SB Onderhoud en reparatie;Totaal landen;2022 1e kwartaal;754.0;1788.0;1034.0
5061;SB Onderhoud en reparatie;Totaal landen;2022 2e kwartaal;775.0;2005.0;1230.0
5062;SB Onderhoud en reparatie;Totaal landen;2022 3e kwartaal;795.0;2078.0;1283.0
5063;SB Onderhoud en reparatie;Totaal landen;2022 4e kwartaal;899.0;2395.0;1496.0
5064;SB Onderhoud en reparatie;Totaal landen;2022;3223.0;8266.0;5043.0
5065;SB Onderhoud en reparatie;Totaal landen;2023 1e kwartaal;822.0;2582.0;1760.0
5066;SB Onderhoud en reparatie;Totaal landen;2023 2e kwartaal;864.0;2557.0;1693.0
5067;SB Onderhoud en reparatie;Totaal landen;2023 3e kwartaal;835.0;2144.0;1308.0
5068;SB Onderhoud en reparatie;Totaal landen;2023 4e kwartaal;1044.0;2353.0;1309.0
5069;SB Onderhoud en reparatie;Totaal landen;2023;3565.0;9635.0;6071.0
5070;SB Onderhoud en reparatie;Totaal landen;2024 1e kwartaal;977.0;2346.0;1369.0
5071;SB Onderhoud en reparatie;Totaal landen;2024 2e kwartaal;1028.0;2529.0;1502.0
5072;SB Onderhoud en reparatie;Totaal landen;2024 3e kwartaal;1053.0;2791.0;1737.0
5073;SB Onderhoud en reparatie;Totaal landen;2024 4e kwartaal;1320.0;2911.0;1592.0
5074;SB Onderhoud en reparatie;Totaal landen;2024;4378.0;10578.0;6200.0
5075;SB Onderhoud en reparatie;Algerije;2020 1e kwartaal;0.0;1.0;1.0
5076;SB Onderhoud en reparatie;Algerije;2020 2e kwartaal;0.0;0.0;0.0
5077;SB Onderhoud en reparatie;Algerije;2020 3e kwartaal;0.0;1.0;1.0
5078;SB Onderhoud en reparatie;Algerije;2020 4e kwartaal;0.0;1.0;1.0
5079;SB Onderhoud en reparatie;Algerije;2020;0.0;2.0;2.0
5080;SB Onderhoud en reparatie;Algerije;2021 1e kwartaal;0.0;1.0;1.0
5081;SB Onderhoud en reparatie;Algerije;2021 2e kwartaal;0.0;1.0;1.0
5082;SB Onderhoud en reparatie;Algerije;2021 3e kwartaal;0.0;1.0;1.0
5083;SB Onderhoud en reparatie;Algerije;2021 4e kwartaal;0.0;2.0;2.0
5084;SB Onderhoud en reparatie;Algerije;2021;0.0;5.0;5.0
5085;SB Onderhoud en reparatie;Algerije;2022 1e kwartaal;0.0;;
5086;SB Onderhoud en reparatie;Algerije;2022 2e kwartaal;;;1.0
5087;SB Onderhoud en reparatie;Algerije;2022 3e kwartaal;0.0;;
5088;SB Onderhoud en reparatie;Algerije;2022 4e kwartaal;0.0;;
5089;SB Onderhoud en reparatie;Algerije;2022;0.0;;
5090;SB Onderhoud en reparatie;Algerije;2023 1e kwartaal;0.0;;
5091;SB Onderhoud en reparatie;Algerije;2023 2e kwartaal;0.0;;
5092;SB Onderhoud en reparatie;Algerije;2023 3e kwartaal;0.0;;
5093;SB Onderhoud en reparatie;Algerije;2023 4e kwartaal;0.0;;
5094;SB Onderhoud en reparatie;Algerije;2023;0.0;;
5095;SB Onderhoud en reparatie;Algerije;2024 1e kwartaal;0.0;;
5096;SB Onderhoud en reparatie;Algerije;2024 2e kwartaal;0.0;;
5097;SB Onderhoud en reparatie;Algerije;2024 3e kwartaal;0.0;;
5098;SB Onderhoud en reparatie;Algerije;2024 4e kwartaal;0.0;;
5099;SB Onderhoud en reparatie;Algerije;2024;0.0;;
5100;SB Onderhoud en reparatie;Andere internationale organisaties;2020 1e kwartaal;;;
5101;SB Onderhoud en reparatie;Andere internationale organisaties;2020 2e kwartaal;;;
5102;SB Onderhoud en reparatie;Andere internationale organisaties;2020 3e kwartaal;;;
5103;SB Onderhoud en reparatie;Andere internationale organisaties;2020 4e kwartaal;;;
5104;SB Onderhoud en reparatie;Andere internationale organisaties;2020;;;
5105;SB Onderhoud en reparatie;Andere internationale organisaties;2021 1e kwartaal;;;
5106;SB Onderhoud en reparatie;Andere internationale organisaties;2021 2e kwartaal;;;
5107;SB Onderhoud en reparatie;Andere internationale organisaties;2021 3e kwartaal;;;
5108;SB Onderhoud en reparatie;Andere internationale organisaties;2021 4e kwartaal;;;
5109;SB Onderhoud en reparatie;Andere internationale organisaties;2021;;;
5110;SB Onderhoud en reparatie;Andere internationale organisaties;2022 1e kwartaal;;;
5111;SB Onderhoud en reparatie;Andere internationale organisaties;2022 2e kwartaal;;;
5112;SB Onderhoud en reparatie;Andere internationale organisaties;2022 3e kwartaal;;;
5113;SB Onderhoud en reparatie;Andere internationale organisaties;2022 4e kwartaal;;;
5114;SB Onderhoud en reparatie;Andere internationale organisaties;2022;;;
5115;SB Onderhoud en reparatie;Andere internationale organisaties;2023 1e kwartaal;;;
5116;SB Onderhoud en reparatie;Andere internationale organisaties;2023 2e kwartaal;;;
5117;SB Onderhoud en reparatie;Andere internationale organisaties;2023 3e kwartaal;;;
5118;SB Onderhoud en reparatie;Andere internationale organisaties;2023 4e kwartaal;;;
5119;SB Onderhoud en reparatie;Andere internationale organisaties;2023;;;
5120;SB Onderhoud en reparatie;Andere internationale organisaties;2024 1e kwartaal;;;
5121;SB Onderhoud en reparatie;Andere internationale organisaties;2024 2e kwartaal;;;
5122;SB Onderhoud en reparatie;Andere internationale organisaties;2024 3e kwartaal;;;
5123;SB Onderhoud en reparatie;Andere internationale organisaties;2024 4e kwartaal;;;
5124;SB Onderhoud en reparatie;Andere internationale organisaties;2024;;;
5125;SB Onderhoud en reparatie;Argentinië;2020 1e kwartaal;0.0;0.0;0.0
5126;SB Onderhoud en reparatie;Argentinië;2020 2e kwartaal;0.0;0.0;0.0
5127;SB Onderhoud en reparatie;Argentinië;2020 3e kwartaal;0.0;0.0;0.0
5128;SB Onderhoud en reparatie;Argentinië;2020 4e kwartaal;0.0;0.0;0.0
5129;SB Onderhoud en reparatie;Argentinië;2020;0.0;0.0;0.0
5130;SB Onderhoud en reparatie;Argentinië;2021 1e kwartaal;0.0;0.0;0.0
5131;SB Onderhoud en reparatie;Argentinië;2021 2e kwartaal;0.0;1.0;1.0
5132;SB Onderhoud en reparatie;Argentinië;2021 3e kwartaal;0.0;0.0;0.0
5133;SB Onderhoud en reparatie;Argentinië;2021 4e kwartaal;0.0;0.0;0.0
5134;SB Onderhoud en reparatie;Argentinië;2021;0.0;1.0;1.0
5135;SB Onderhoud en reparatie;Argentinië;2022 1e kwartaal;0.0;0.0;0.0
5136;SB Onderhoud en reparatie;Argentinië;2022 2e kwartaal;0.0;0.0;0.0
5137;SB Onderhoud en reparatie;Argentinië;2022 3e kwartaal;0.0;0.0;0.0
5138;SB Onderhoud en reparatie;Argentinië;2022 4e kwartaal;0.0;0.0;0.0
5139;SB Onderhoud en reparatie;Argentinië;2022;0.0;0.0;0.0
5140;SB Onderhoud en reparatie;Argentinië;2023 1e kwartaal;0.0;0.0;0.0
5141;SB Onderhoud en reparatie;Argentinië;2023 2e kwartaal;0.0;0.0;0.0
5142;SB Onderhoud en reparatie;Argentinië;2023 3e kwartaal;0.0;0.0;0.0
5143;SB Onderhoud en reparatie;Argentinië;2023 4e kwartaal;0.0;0.0;0.0
5144;SB Onderhoud en reparatie;Argentinië;2023;0.0;0.0;0.0
5145;SB Onderhoud en reparatie;Argentinië;2024 1e kwartaal;0.0;0.0;0.0
5146;SB Onderhoud en reparatie;Argentinië;2024 2e kwartaal;0.0;0.0;0.0
5147;SB Onderhoud en reparatie;Argentinië;2024 3e kwartaal;0.0;0.0;0.0
5148;SB Onderhoud en reparatie;Argentinië;2024 4e kwartaal;0.0;0.0;0.0
5149;SB Onderhoud en reparatie;Argentinië;2024;0.0;1.0;1.0
5150;SB Onderhoud en reparatie;Australië;2020 1e kwartaal;0.0;5.0;5.0
5151;SB Onderhoud en reparatie;Australië;2020 2e kwartaal;0.0;8.0;8.0
5152;SB Onderhoud en reparatie;Australië;2020 3e kwartaal;0.0;5.0;5.0
5153;SB Onderhoud en reparatie;Australië;2020 4e kwartaal;3.0;4.0;2.0
5154;SB Onderhoud en reparatie;Australië;2020;3.0;23.0;20.0
5155;SB Onderhoud en reparatie;Australië;2021 1e kwartaal;4.0;3.0;-1.0
5156;SB Onderhoud en reparatie;Australië;2021 2e kwartaal;2.0;3.0;1.0
5157;SB Onderhoud en reparatie;Australië;2021 3e kwartaal;3.0;4.0;0.0
5158;SB Onderhoud en reparatie;Australië;2021 4e kwartaal;1.0;4.0;2.0
5159;SB Onderhoud en reparatie;Australië;2021;11.0;14.0;3.0
5160;SB Onderhoud en reparatie;Australië;2022 1e kwartaal;;;0.0
5161;SB Onderhoud en reparatie;Australië;2022 2e kwartaal;2.0;2.0;1.0
5162;SB Onderhoud en reparatie;Australië;2022 3e kwartaal;;;
5163;SB Onderhoud en reparatie;Australië;2022 4e kwartaal;;;
5164;SB Onderhoud en reparatie;Australië;2022;;;
5165;SB Onderhoud en reparatie;Australië;2023 1e kwartaal;;;2.0
5166;SB Onderhoud en reparatie;Australië;2023 2e kwartaal;;;1.0
5167;SB Onderhoud en reparatie;Australië;2023 3e kwartaal;2.0;4.0;1.0
5168;SB Onderhoud en reparatie;Australië;2023 4e kwartaal;3.0;4.0;2.0
5169;SB Onderhoud en reparatie;Australië;2023;8.0;15.0;7.0
5170;SB Onderhoud en reparatie;Australië;2024 1e kwartaal;;;2.0
5171;SB Onderhoud en reparatie;Australië;2024 2e kwartaal;1.0;;
5172;SB Onderhoud en reparatie;Australië;2024 3e kwartaal;;;
5173;SB Onderhoud en reparatie;Australië;2024 4e kwartaal;;;
5174;SB Onderhoud en reparatie;Australië;2024;;;
5175;SB Onderhoud en reparatie;Bahama's;2020 1e kwartaal;0.0;0.0;0.0
5176;SB Onderhoud en reparatie;Bahama's;2020 2e kwartaal;0.0;1.0;1.0
5177;SB Onderhoud en reparatie;Bahama's;2020 3e kwartaal;0.0;2.0;2.0
5178;SB Onderhoud en reparatie;Bahama's;2020 4e kwartaal;0.0;8.0;8.0
5179;SB Onderhoud en reparatie;Bahama's;2020;0.0;10.0;10.0
5180;SB Onderhoud en reparatie;Bahama's;2021 1e kwartaal;0.0;3.0;3.0
5181;SB Onderhoud en reparatie;Bahama's;2021 2e kwartaal;0.0;0.0;0.0
5182;SB Onderhoud en reparatie;Bahama's;2021 3e kwartaal;0.0;0.0;0.0
5183;SB Onderhoud en reparatie;Bahama's;2021 4e kwartaal;0.0;0.0;0.0
5184;SB Onderhoud en reparatie;Bahama's;2021;0.0;4.0;4.0
5185;SB Onderhoud en reparatie;Bahama's;2022 1e kwartaal;0.0;0.0;0.0
5186;SB Onderhoud en reparatie;Bahama's;2022 2e kwartaal;0.0;0.0;0.0
5187;SB Onderhoud en reparatie;Bahama's;2022 3e kwartaal;0.0;0.0;0.0
5188;SB Onderhoud en reparatie;Bahama's;2022 4e kwartaal;0.0;0.0;0.0
5189;SB Onderhoud en reparatie;Bahama's;2022;0.0;0.0;0.0
5190;SB Onderhoud en reparatie;Bahama's;2023 1e kwartaal;0.0;0.0;0.0
5191;SB Onderhoud en reparatie;Bahama's;2023 2e kwartaal;0.0;0.0;0.0
5192;SB Onderhoud en reparatie;Bahama's;2023 3e kwartaal;0.0;0.0;0.0
5193;SB Onderhoud en reparatie;Bahama's;2023 4e kwartaal;0.0;1.0;1.0
5194;SB Onderhoud en reparatie;Bahama's;2023;0.0;2.0;2.0
5195;SB Onderhoud en reparatie;Bahama's;2024 1e kwartaal;0.0;0.0;0.0
5196;SB Onderhoud en reparatie;Bahama's;2024 2e kwartaal;0.0;0.0;0.0
5197;SB Onderhoud en reparatie;Bahama's;2024 3e kwartaal;0.0;0.0;0.0
5198;SB Onderhoud en reparatie;Bahama's;2024 4e kwartaal;0.0;0.0;0.0
5199;SB Onderhoud en reparatie;Bahama's;2024;0.0;0.0;0.0
5200;SB Onderhoud en reparatie;België;2020 1e kwartaal;;;2.0
5201;SB Onderhoud en reparatie;België;2020 2e kwartaal;;;-5.0
5202;SB Onderhoud en reparatie;België;2020 3e kwartaal;56.0;51.0;-4.0
5203;SB Onderhoud en reparatie;België;2020 4e kwartaal;67.0;63.0;-4.0
5204;SB Onderhoud en reparatie;België;2020;246.0;234.0;-12.0
5205;SB Onderhoud en reparatie;België;2021 1e kwartaal;58.0;67.0;9.0
5206;SB Onderhoud en reparatie;België;2021 2e kwartaal;63.0;58.0;-5.0
5207;SB Onderhoud en reparatie;België;2021 3e kwartaal;69.0;69.0;1.0
5208;SB Onderhoud en reparatie;België;2021 4e kwartaal;88.0;76.0;-13.0
5209;SB Onderhoud en reparatie;België;2021;278.0;270.0;-8.0
5210;SB Onderhoud en reparatie;België;2022 1e kwartaal;52.0;46.0;-5.0
5211;SB Onderhoud en reparatie;België;2022 2e kwartaal;56.0;42.0;-14.0
5212;SB Onderhoud en reparatie;België;2022 3e kwartaal;41.0;43.0;2.0
5213;SB Onderhoud en reparatie;België;2022 4e kwartaal;55.0;59.0;5.0
5214;SB Onderhoud en reparatie;België;2022;203.0;190.0;-13.0
5215;SB Onderhoud en reparatie;België;2023 1e kwartaal;65.0;67.0;2.0
5216;SB Onderhoud en reparatie;België;2023 2e kwartaal;67.0;77.0;10.0
5217;SB Onderhoud en reparatie;België;2023 3e kwartaal;61.0;73.0;11.0
5218;SB Onderhoud en reparatie;België;2023 4e kwartaal;75.0;86.0;11.0
5219;SB Onderhoud en reparatie;België;2023;268.0;303.0;35.0
5220;SB Onderhoud en reparatie;België;2024 1e kwartaal;68.0;92.0;25.0
5221;SB Onderhoud en reparatie;België;2024 2e kwartaal;64.0;67.0;3.0
5222;SB Onderhoud en reparatie;België;2024 3e kwartaal;;;10.0
5223;SB Onderhoud en reparatie;België;2024 4e kwartaal;;;19.0
5224;SB Onderhoud en reparatie;België;2024;;;55.0
5225;SB Onderhoud en reparatie;Bermuda;2020 1e kwartaal;0.0;0.0;0.0
5226;SB Onderhoud en reparatie;Bermuda;2020 2e kwartaal;0.0;0.0;0.0
5227;SB Onderhoud en reparatie;Bermuda;2020 3e kwartaal;0.0;0.0;0.0
5228;SB Onderhoud en reparatie;Bermuda;2020 4e kwartaal;0.0;0.0;0.0
5229;SB Onderhoud en reparatie;Bermuda;2020;0.0;0.0;0.0
5230;SB Onderhoud en reparatie;Bermuda;2021 1e kwartaal;0.0;0.0;0.0
5231;SB Onderhoud en reparatie;Bermuda;2021 2e kwartaal;0.0;0.0;0.0
5232;SB Onderhoud en reparatie;Bermuda;2021 3e kwartaal;0.0;0.0;0.0
5233;SB Onderhoud en reparatie;Bermuda;2021 4e kwartaal;0.0;0.0;0.0
5234;SB Onderhoud en reparatie;Bermuda;2021;0.0;0.0;0.0
5235;SB Onderhoud en reparatie;Bermuda;2022 1e kwartaal;0.0;0.0;0.0
5236;SB Onderhoud en reparatie;Bermuda;2022 2e kwartaal;0.0;0.0;0.0
5237;SB Onderhoud en reparatie;Bermuda;2022 3e kwartaal;0.0;0.0;0.0
5238;SB Onderhoud en reparatie;Bermuda;2022 4e kwartaal;0.0;0.0;0.0
5239;SB Onderhoud en reparatie;Bermuda;2022;0.0;0.0;0.0
5240;SB Onderhoud en reparatie;Bermuda;2023 1e kwartaal;0.0;0.0;0.0
5241;SB Onderhoud en reparatie;Bermuda;2023 2e kwartaal;0.0;0.0;0.0
5242;SB Onderhoud en reparatie;Bermuda;2023 3e kwartaal;0.0;0.0;0.0
5243;SB Onderhoud en reparatie;Bermuda;2023 4e kwartaal;0.0;0.0;0.0
5244;SB Onderhoud en reparatie;Bermuda;2023;0.0;0.0;0.0
5245;SB Onderhoud en reparatie;Bermuda;2024 1e kwartaal;0.0;;
5246;SB Onderhoud en reparatie;Bermuda;2024 2e kwartaal;0.0;;
5247;SB Onderhoud en reparatie;Bermuda;2024 3e kwartaal;0.0;;
5248;SB Onderhoud en reparatie;Bermuda;2024 4e kwartaal;0.0;;
5249;SB Onderhoud en reparatie;Bermuda;2024;0.0;;
5250;SB Onderhoud en reparatie;Bolivia;2020 1e kwartaal;0.0;0.0;0.0
5251;SB Onderhoud en reparatie;Bolivia;2020 2e kwartaal;0.0;0.0;0.0
5252;SB Onderhoud en reparatie;Bolivia;2020 3e kwartaal;0.0;0.0;0.0
5253;SB Onderhoud en reparatie;Bolivia;2020 4e kwartaal;0.0;0.0;0.0
5254;SB Onderhoud en reparatie;Bolivia;2020;0.0;0.0;0.0
5255;SB Onderhoud en reparatie;Bolivia;2021 1e kwartaal;0.0;0.0;0.0
5256;SB Onderhoud en reparatie;Bolivia;2021 2e kwartaal;0.0;0.0;0.0
5257;SB Onderhoud en reparatie;Bolivia;2021 3e kwartaal;0.0;0.0;0.0
5258;SB Onderhoud en reparatie;Bolivia;2021 4e kwartaal;0.0;0.0;0.0
5259;SB Onderhoud en reparatie;Bolivia;2021;0.0;0.0;0.0
5260;SB Onderhoud en reparatie;Bolivia;2022 1e kwartaal;0.0;0.0;0.0
5261;SB Onderhoud en reparatie;Bolivia;2022 2e kwartaal;0.0;0.0;0.0
5262;SB Onderhoud en reparatie;Bolivia;2022 3e kwartaal;0.0;0.0;0.0
5263;SB Onderhoud en reparatie;Bolivia;2022 4e kwartaal;0.0;0.0;0.0
5264;SB Onderhoud en reparatie;Bolivia;2022;0.0;0.0;0.0
5265;SB Onderhoud en reparatie;Bolivia;2023 1e kwartaal;0.0;0.0;0.0
5266;SB Onderhoud en reparatie;Bolivia;2023 2e kwartaal;0.0;0.0;0.0
5267;SB Onderhoud en reparatie;Bolivia;2023 3e kwartaal;0.0;0.0;0.0
5268;SB Onderhoud en reparatie;Bolivia;2023 4e kwartaal;0.0;0.0;0.0
5269;SB Onderhoud en reparatie;Bolivia;2023;0.0;0.0;0.0
5270;SB Onderhoud en reparatie;Bolivia;2024 1e kwartaal;0.0;0.0;0.0
5271;SB Onderhoud en reparatie;Bolivia;2024 2e kwartaal;0.0;0.0;0.0
5272;SB Onderhoud en reparatie;Bolivia;2024 3e kwartaal;0.0;0.0;0.0
5273;SB Onderhoud en reparatie;Bolivia;2024 4e kwartaal;0.0;0.0;0.0
5274;SB Onderhoud en reparatie;Bolivia;2024;0.0;0.0;0.0
5275;SB Onderhoud en reparatie;Brazilië;2020 1e kwartaal;1.0;0.0;-1.0
5276;SB Onderhoud en reparatie;Brazilië;2020 2e kwartaal;1.0;0.0;-1.0
5277;SB Onderhoud en reparatie;Brazilië;2020 3e kwartaal;2.0;0.0;-2.0
5278;SB Onderhoud en reparatie;Brazilië;2020 4e kwartaal;1.0;0.0;-1.0
5279;SB Onderhoud en reparatie;Brazilië;2020;5.0;0.0;-5.0
5280;SB Onderhoud en reparatie;Brazilië;2021 1e kwartaal;0.0;6.0;6.0
5281;SB Onderhoud en reparatie;Brazilië;2021 2e kwartaal;0.0;2.0;1.0
5282;SB Onderhoud en reparatie;Brazilië;2021 3e kwartaal;0.0;0.0;0.0
5283;SB Onderhoud en reparatie;Brazilië;2021 4e kwartaal;0.0;0.0;0.0
5284;SB Onderhoud en reparatie;Brazilië;2021;1.0;8.0;7.0
5285;SB Onderhoud en reparatie;Brazilië;2022 1e kwartaal;;;0.0
5286;SB Onderhoud en reparatie;Brazilië;2022 2e kwartaal;;;0.0
5287;SB Onderhoud en reparatie;Brazilië;2022 3e kwartaal;0.0;0.0;0.0
5288;SB Onderhoud en reparatie;Brazilië;2022 4e kwartaal;0.0;0.0;0.0
5289;SB Onderhoud en reparatie;Brazilië;2022;0.0;1.0;0.0
5290;SB Onderhoud en reparatie;Brazilië;2023 1e kwartaal;0.0;0.0;0.0
5291;SB Onderhoud en reparatie;Brazilië;2023 2e kwartaal;0.0;0.0;0.0
5292;SB Onderhoud en reparatie;Brazilië;2023 3e kwartaal;0.0;0.0;0.0
5293;SB Onderhoud en reparatie;Brazilië;2023 4e kwartaal;0.0;0.0;0.0
5294;SB Onderhoud en reparatie;Brazilië;2023;0.0;0.0;0.0
5295;SB Onderhoud en reparatie;Brazilië;2024 1e kwartaal;;;0.0
5296;SB Onderhoud en reparatie;Brazilië;2024 2e kwartaal;0.0;0.0;0.0
5297;SB Onderhoud en reparatie;Brazilië;2024 3e kwartaal;0.0;0.0;0.0
5298;SB Onderhoud en reparatie;Brazilië;2024 4e kwartaal;0.0;0.0;0.0
5299;SB Onderhoud en reparatie;Brazilië;2024;0.0;0.0;0.0
5300;SB Onderhoud en reparatie;Bulgarije;2020 1e kwartaal;1.0;5.0;4.0
5301;SB Onderhoud en reparatie;Bulgarije;2020 2e kwartaal;1.0;1.0;0.0
5302;SB Onderhoud en reparatie;Bulgarije;2020 3e kwartaal;1.0;1.0;0.0
5303;SB Onderhoud en reparatie;Bulgarije;2020 4e kwartaal;1.0;1.0;0.0
5304;SB Onderhoud en reparatie;Bulgarije;2020;3.0;8.0;4.0
5305;SB Onderhoud en reparatie;Bulgarije;2021 1e kwartaal;1.0;1.0;0.0
5306;SB Onderhoud en reparatie;Bulgarije;2021 2e kwartaal;1.0;2.0;1.0
5307;SB Onderhoud en reparatie;Bulgarije;2021 3e kwartaal;1.0;1.0;0.0
5308;SB Onderhoud en reparatie;Bulgarije;2021 4e kwartaal;1.0;2.0;1.0
