ID;ParticipatieEnVertrouwen;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
1084;45;Herkomst: westerse allochtoon;2007;17.0;83.0;18.0;82.0
1085;45;Herkomst: westerse allochtoon;2008;16.0;84.0;18.0;82.0
1086;45;Herkomst: westerse allochtoon;2009;;;;
1087;45;Herkomst: westerse allochtoon;2010 oude methode;18.0;82.0;22.0;78.0
1088;45;Herkomst: westerse allochtoon;2010 nieuwe methode;22.0;78.0;20.0;80.0
1089;45;Herkomst: westerse allochtoon;2012;;;;
1090;45;Herkomst: niet-westerse allochtoon;2003;;;;
1091;45;Herkomst: niet-westerse allochtoon;2004;;;;
1092;45;Herkomst: niet-westerse allochtoon;2005;;;;
1093;45;Herkomst: niet-westerse allochtoon;2006;;;;
1094;45;Herkomst: niet-westerse allochtoon;2007;22.0;78.0;19.0;81.0
1095;45;Herkomst: niet-westerse allochtoon;2008;26.0;74.0;20.0;80.0
1096;45;Herkomst: niet-westerse allochtoon;2009;;;;
1097;45;Herkomst: niet-westerse allochtoon;2010 oude methode;26.0;74.0;27.0;73.0
1098;45;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;27.0;73.0;22.0;78.0
1099;45;Herkomst: niet-westerse allochtoon;2012;;;;
1100;67;Totaal persoonskenmerken;2003;;;;
1101;67;Totaal persoonskenmerken;2004;;;;
1102;67;Totaal persoonskenmerken;2005;;;;
1103;67;Totaal persoonskenmerken;2006;;;;
1104;67;Totaal persoonskenmerken;2007;8.0;92.0;9.0;91.0
1105;67;Totaal persoonskenmerken;2008;8.0;92.0;9.0;91.0
1106;67;Totaal persoonskenmerken;2009;;;;
1107;67;Totaal persoonskenmerken;2010 oude methode;9.0;91.0;11.0;89.0
1108;67;Totaal persoonskenmerken;2010 nieuwe methode;13.0;87.0;12.0;88.0
1109;67;Totaal persoonskenmerken;2012;12.0;88.0;13.0;87.0
1110;67;Geslacht: mannen;2003;;;;
1111;67;Geslacht: mannen;2004;;;;
1112;67;Geslacht: mannen;2005;;;;
1113;67;Geslacht: mannen;2006;;;;
1114;67;Geslacht: mannen;2007;7.0;93.0;7.0;93.0
1115;67;Geslacht: mannen;2008;8.0;92.0;8.0;92.0
1116;67;Geslacht: mannen;2009;;;;
1117;67;Geslacht: mannen;2010 oude methode;7.0;93.0;9.0;91.0
1118;67;Geslacht: mannen;2010 nieuwe methode;10.0;90.0;11.0;89.0
1119;67;Geslacht: mannen;2012;13.0;87.0;13.0;87.0
1120;67;Geslacht: vrouwen;2003;;;;
1121;67;Geslacht: vrouwen;2004;;;;
1122;67;Geslacht: vrouwen;2005;;;;
1123;67;Geslacht: vrouwen;2006;;;;
1124;67;Geslacht: vrouwen;2007;10.0;90.0;10.0;90.0
1125;67;Geslacht: vrouwen;2008;8.0;92.0;10.0;90.0
1126;67;Geslacht: vrouwen;2009;;;;
1127;67;Geslacht: vrouwen;2010 oude methode;11.0;89.0;12.0;88.0
1128;67;Geslacht: vrouwen;2010 nieuwe methode;15.0;85.0;14.0;86.0
1129;67;Geslacht: vrouwen;2012;11.0;89.0;13.0;87.0
1130;67;Leeftijd: 18 tot 35 jaar;2003;;;;
1131;67;Leeftijd: 18 tot 35 jaar;2004;;;;
1132;67;Leeftijd: 18 tot 35 jaar;2005;;;;
1133;67;Leeftijd: 18 tot 35 jaar;2006;;;;
1134;67;Leeftijd: 18 tot 35 jaar;2007;8.0;92.0;9.0;91.0
1135;67;Leeftijd: 18 tot 35 jaar;2008;5.0;95.0;7.0;93.0
1136;67;Leeftijd: 18 tot 35 jaar;2009;;0.0;;
1137;67;Leeftijd: 18 tot 35 jaar;2010 oude methode;5.0;95.0;7.0;93.0
1138;67;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;13.0;87.0;13.0;87.0
1139;67;Leeftijd: 18 tot 35 jaar;2012;10.0;90.0;12.0;88.0
1140;67;Leeftijd: 35 tot 50 jaar;2003;;;;
1141;67;Leeftijd: 35 tot 50 jaar;2004;;;;
1142;67;Leeftijd: 35 tot 50 jaar;2005;;;;
1143;67;Leeftijd: 35 tot 50 jaar;2006;;;;
1144;67;Leeftijd: 35 tot 50 jaar;2007;8.0;92.0;8.0;92.0
1145;67;Leeftijd: 35 tot 50 jaar;2008;8.0;92.0;10.0;90.0
1146;67;Leeftijd: 35 tot 50 jaar;2009;;;;
1147;67;Leeftijd: 35 tot 50 jaar;2010 oude methode;11.0;89.0;11.0;89.0
1148;67;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;12.0;88.0;13.0;87.0
1149;67;Leeftijd: 35 tot 50 jaar;2012;10.0;90.0;13.0;87.0
1150;67;Leeftijd: 50 tot 65 jaar;2003;;;;
1151;67;Leeftijd: 50 tot 65 jaar;2004;;;;
1152;67;Leeftijd: 50 tot 65 jaar;2005;;;;
1153;67;Leeftijd: 50 tot 65 jaar;2006;;;;
1154;67;Leeftijd: 50 tot 65 jaar;2007;10.0;90.0;8.0;92.0
1155;67;Leeftijd: 50 tot 65 jaar;2008;10.0;90.0;10.0;90.0
1156;67;Leeftijd: 50 tot 65 jaar;2009;;;;
1157;67;Leeftijd: 50 tot 65 jaar;2010 oude methode;11.0;89.0;12.0;88.0
1158;67;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;13.0;87.0;13.0;87.0
1159;67;Leeftijd: 50 tot 65 jaar;2012;18.0;82.0;17.0;83.0
1160;67;Leeftijd: 65 jaar of ouder;2003;;;;
1161;67;Leeftijd: 65 jaar of ouder;2004;;;;
1162;67;Leeftijd: 65 jaar of ouder;2005;;;;
1163;67;Leeftijd: 65 jaar of ouder;2006;;;;
1164;67;Leeftijd: 65 jaar of ouder;2007;8.0;92.0;8.0;92.0
1165;67;Leeftijd: 65 jaar of ouder;2008;9.0;91.0;7.0;93.0
1166;67;Leeftijd: 65 jaar of ouder;2009;;;;
1167;67;Leeftijd: 65 jaar of ouder;2010 oude methode;11.0;89.0;11.0;89.0
1168;67;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;13.0;87.0;10.0;90.0
1169;67;Leeftijd: 65 jaar of ouder;2012;12.0;88.0;10.0;90.0
1170;67;Herkomst: autochtoon;2003;;;;
1171;67;Herkomst: autochtoon;2004;;;;
1172;67;Herkomst: autochtoon;2005;;;;
1173;67;Herkomst: autochtoon;2006;;;;
1174;67;Herkomst: autochtoon;2007;7.0;93.0;7.0;93.0
1175;67;Herkomst: autochtoon;2008;7.0;93.0;8.0;92.0
1176;67;Herkomst: autochtoon;2009;;;;
1177;67;Herkomst: autochtoon;2010 oude methode;8.0;92.0;10.0;90.0
1178;67;Herkomst: autochtoon;2010 nieuwe methode;12.0;88.0;12.0;88.0
1179;67;Herkomst: autochtoon;2012;11.0;89.0;12.0;88.0
1180;67;Herkomst: westerse allochtoon;2003;;;;
1181;67;Herkomst: westerse allochtoon;2004;;;;
1182;67;Herkomst: westerse allochtoon;2005;;;;
1183;67;Herkomst: westerse allochtoon;2006;;;;
1184;67;Herkomst: westerse allochtoon;2007;12.0;88.0;15.0;85.0
1185;67;Herkomst: westerse allochtoon;2008;12.0;88.0;11.0;89.0
1186;67;Herkomst: westerse allochtoon;2009;;;;
1187;67;Herkomst: westerse allochtoon;2010 oude methode;12.0;88.0;11.0;89.0
1188;67;Herkomst: westerse allochtoon;2010 nieuwe methode;16.0;84.0;15.0;85.0
1189;67;Herkomst: westerse allochtoon;2012;;;;
1190;67;Herkomst: niet-westerse allochtoon;2003;;;;
1191;67;Herkomst: niet-westerse allochtoon;2004;;;;
1192;67;Herkomst: niet-westerse allochtoon;2005;;;;
1193;67;Herkomst: niet-westerse allochtoon;2006;;;;
1194;67;Herkomst: niet-westerse allochtoon;2007;;;;
1195;67;Herkomst: niet-westerse allochtoon;2008;17.0;83.0;15.0;85.0
1196;67;Herkomst: niet-westerse allochtoon;2009;;;;
1197;67;Herkomst: niet-westerse allochtoon;2010 oude methode;17.0;83.0;13.0;87.0
1198;67;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;22.0;78.0;18.0;82.0
1199;67;Herkomst: niet-westerse allochtoon;2012;;;;
1200;12;Totaal persoonskenmerken;2003;;;;
1201;12;Totaal persoonskenmerken;2004;;;;
1202;12;Totaal persoonskenmerken;2005;;;;
1203;12;Totaal persoonskenmerken;2006;;;;
1204;12;Totaal persoonskenmerken;2007;;;;
1205;12;Totaal persoonskenmerken;2008;;;;
1206;12;Totaal persoonskenmerken;2009;13.0;87.0;15.0;85.0
1207;12;Totaal persoonskenmerken;2010 oude methode;14.0;86.0;15.0;85.0
1208;12;Totaal persoonskenmerken;2010 nieuwe methode;19.0;81.0;18.0;82.0
1209;12;Totaal persoonskenmerken;2012;19.0;81.0;20.0;80.0
1210;12;Geslacht: mannen;2003;;;;
1211;12;Geslacht: mannen;2004;;;;
1212;12;Geslacht: mannen;2005;;;;
1213;12;Geslacht: mannen;2006;;;;
1214;12;Geslacht: mannen;2007;;;;
1215;12;Geslacht: mannen;2008;;;;
1216;12;Geslacht: mannen;2009;11.0;89.0;14.0;86.0
1217;12;Geslacht: mannen;2010 oude methode;12.0;88.0;13.0;87.0
1218;12;Geslacht: mannen;2010 nieuwe methode;16.0;84.0;17.0;83.0
1219;12;Geslacht: mannen;2012;21.0;79.0;20.0;80.0
1220;12;Geslacht: vrouwen;2003;;;;
1221;12;Geslacht: vrouwen;2004;;;;
1222;12;Geslacht: vrouwen;2005;;;;
1223;12;Geslacht: vrouwen;2006;;;;
1224;12;Geslacht: vrouwen;2007;;;;
1225;12;Geslacht: vrouwen;2008;;;;
1226;12;Geslacht: vrouwen;2009;15.0;85.0;16.0;84.0
1227;12;Geslacht: vrouwen;2010 oude methode;15.0;85.0;16.0;84.0
1228;12;Geslacht: vrouwen;2010 nieuwe methode;21.0;79.0;18.0;82.0
1229;12;Geslacht: vrouwen;2012;18.0;82.0;19.0;81.0
1230;12;Leeftijd: 18 tot 35 jaar;2003;;;;
1231;12;Leeftijd: 18 tot 35 jaar;2004;;;;
1232;12;Leeftijd: 18 tot 35 jaar;2005;;;;
1233;12;Leeftijd: 18 tot 35 jaar;2006;;;;
1234;12;Leeftijd: 18 tot 35 jaar;2007;;;;
1235;12;Leeftijd: 18 tot 35 jaar;2008;;;;
1236;12;Leeftijd: 18 tot 35 jaar;2009;11.0;89.0;15.0;85.0
1237;12;Leeftijd: 18 tot 35 jaar;2010 oude methode;10.0;90.0;13.0;87.0
1238;12;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;15.0;85.0;16.0;84.0
1239;12;Leeftijd: 18 tot 35 jaar;2012;15.0;85.0;19.0;81.0
1240;12;Leeftijd: 35 tot 50 jaar;2003;;;;
1241;12;Leeftijd: 35 tot 50 jaar;2004;;;;
1242;12;Leeftijd: 35 tot 50 jaar;2005;;;;
1243;12;Leeftijd: 35 tot 50 jaar;2006;;;;
1244;12;Leeftijd: 35 tot 50 jaar;2007;;;;
1245;12;Leeftijd: 35 tot 50 jaar;2008;;;;
1246;12;Leeftijd: 35 tot 50 jaar;2009;13.0;87.0;17.0;83.0
1247;12;Leeftijd: 35 tot 50 jaar;2010 oude methode;18.0;82.0;14.0;86.0
1248;12;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;18.0;82.0;19.0;81.0
1249;12;Leeftijd: 35 tot 50 jaar;2012;18.0;82.0;19.0;81.0
1250;12;Leeftijd: 50 tot 65 jaar;2003;;;;
1251;12;Leeftijd: 50 tot 65 jaar;2004;;;;
1252;12;Leeftijd: 50 tot 65 jaar;2005;;;;
1253;12;Leeftijd: 50 tot 65 jaar;2006;;;;
1254;12;Leeftijd: 50 tot 65 jaar;2007;;;;
1255;12;Leeftijd: 50 tot 65 jaar;2008;;;;
1256;12;Leeftijd: 50 tot 65 jaar;2009;12.0;88.0;14.0;86.0
1257;12;Leeftijd: 50 tot 65 jaar;2010 oude methode;15.0;85.0;16.0;84.0
1258;12;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;19.0;81.0;19.0;81.0
1259;12;Leeftijd: 50 tot 65 jaar;2012;25.0;75.0;23.0;77.0
1260;12;Leeftijd: 65 jaar of ouder;2003;;;;
1261;12;Leeftijd: 65 jaar of ouder;2004;;;;
1262;12;Leeftijd: 65 jaar of ouder;2005;;;;
1263;12;Leeftijd: 65 jaar of ouder;2006;;;;
1264;12;Leeftijd: 65 jaar of ouder;2007;;;;
1265;12;Leeftijd: 65 jaar of ouder;2008;;;;
1266;12;Leeftijd: 65 jaar of ouder;2009;17.0;83.0;15.0;85.0
1267;12;Leeftijd: 65 jaar of ouder;2010 oude methode;18.0;82.0;14.0;86.0
1268;12;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;22.0;78.0;17.0;83.0
1269;12;Leeftijd: 65 jaar of ouder;2012;20.0;80.0;15.0;85.0
1270;12;Herkomst: autochtoon;2003;;;;
1271;12;Herkomst: autochtoon;2004;;;;
1272;12;Herkomst: autochtoon;2005;;;;
1273;12;Herkomst: autochtoon;2006;;;;
1274;12;Herkomst: autochtoon;2007;;;;
1275;12;Herkomst: autochtoon;2008;;;;
1276;12;Herkomst: autochtoon;2009;12.0;88.0;14.0;86.0
1277;12;Herkomst: autochtoon;2010 oude methode;12.0;88.0;13.0;87.0
1278;12;Herkomst: autochtoon;2010 nieuwe methode;17.0;83.0;17.0;83.0
1279;12;Herkomst: autochtoon;2012;19.0;81.0;18.0;82.0
1280;12;Herkomst: westerse allochtoon;2003;;;;
1281;12;Herkomst: westerse allochtoon;2004;;;;
1282;12;Herkomst: westerse allochtoon;2005;;;;
1283;12;Herkomst: westerse allochtoon;2006;;;;
1284;12;Herkomst: westerse allochtoon;2007;;;;
1285;12;Herkomst: westerse allochtoon;2008;;;;
1286;12;Herkomst: westerse allochtoon;2009;16.0;84.0;17.0;83.0
1287;12;Herkomst: westerse allochtoon;2010 oude methode;20.0;80.0;19.0;81.0
1288;12;Herkomst: westerse allochtoon;2010 nieuwe methode;23.0;77.0;22.0;78.0
1289;12;Herkomst: westerse allochtoon;2012;19.0;81.0;19.0;81.0
1290;12;Herkomst: niet-westerse allochtoon;2003;;;;
1291;12;Herkomst: niet-westerse allochtoon;2004;;;;
1292;12;Herkomst: niet-westerse allochtoon;2005;;;;
1293;12;Herkomst: niet-westerse allochtoon;2006;;;;
1294;12;Herkomst: niet-westerse allochtoon;2007;;;;
1295;12;Herkomst: niet-westerse allochtoon;2008;;;;
1296;12;Herkomst: niet-westerse allochtoon;2009;24.0;76.0;27.0;73.0
1297;12;Herkomst: niet-westerse allochtoon;2010 oude methode;23.0;77.0;21.0;79.0
1298;12;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;29.0;71.0;21.0;79.0
1299;12;Herkomst: niet-westerse allochtoon;2012;;;;
1300;34;Totaal persoonskenmerken;2003;;;;
1301;34;Totaal persoonskenmerken;2004;;;;
1302;34;Totaal persoonskenmerken;2005;;;;
1303;34;Totaal persoonskenmerken;2006;;;;
1304;34;Totaal persoonskenmerken;2007;;;;
1305;34;Totaal persoonskenmerken;2008;;;;
1306;34;Totaal persoonskenmerken;2009;9.0;91.0;10.0;90.0
1307;34;Totaal persoonskenmerken;2010 oude methode;9.0;91.0;12.0;88.0
1308;34;Totaal persoonskenmerken;2010 nieuwe methode;12.0;88.0;12.0;88.0
1309;34;Totaal persoonskenmerken;2012;11.0;89.0;12.0;88.0
1310;34;Geslacht: mannen;2003;;;;
1311;34;Geslacht: mannen;2004;;;;
1312;34;Geslacht: mannen;2005;;;;
1313;34;Geslacht: mannen;2006;;;;
1314;34;Geslacht: mannen;2007;;;;
1315;34;Geslacht: mannen;2008;;;;
1316;34;Geslacht: mannen;2009;8.0;92.0;9.0;91.0
1317;34;Geslacht: mannen;2010 oude methode;9.0;91.0;12.0;88.0
1318;34;Geslacht: mannen;2010 nieuwe methode;11.0;89.0;11.0;89.0
1319;34;Geslacht: mannen;2012;12.0;88.0;14.0;86.0
1320;34;Geslacht: vrouwen;2003;;;;
1321;34;Geslacht: vrouwen;2004;;;;
1322;34;Geslacht: vrouwen;2005;;;;
1323;34;Geslacht: vrouwen;2006;;;;
1324;34;Geslacht: vrouwen;2007;;;;
1325;34;Geslacht: vrouwen;2008;;;;
1326;34;Geslacht: vrouwen;2009;9.0;91.0;10.0;90.0
1327;34;Geslacht: vrouwen;2010 oude methode;10.0;90.0;12.0;88.0
1328;34;Geslacht: vrouwen;2010 nieuwe methode;13.0;87.0;13.0;87.0
1329;34;Geslacht: vrouwen;2012;10.0;90.0;10.0;90.0
1330;34;Leeftijd: 18 tot 35 jaar;2003;;;;
1331;34;Leeftijd: 18 tot 35 jaar;2004;;;;
1332;34;Leeftijd: 18 tot 35 jaar;2005;;;;
1333;34;Leeftijd: 18 tot 35 jaar;2006;;;;
1334;34;Leeftijd: 18 tot 35 jaar;2007;;;;
1335;34;Leeftijd: 18 tot 35 jaar;2008;;;;
1336;34;Leeftijd: 18 tot 35 jaar;2009;6.0;94.0;7.0;93.0
1337;34;Leeftijd: 18 tot 35 jaar;2010 oude methode;6.0;94.0;8.0;92.0
1338;34;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;9.0;91.0;10.0;90.0
1339;34;Leeftijd: 18 tot 35 jaar;2012;7.0;93.0;8.0;92.0
1340;34;Leeftijd: 35 tot 50 jaar;2003;;;;
1341;34;Leeftijd: 35 tot 50 jaar;2004;;;;
1342;34;Leeftijd: 35 tot 50 jaar;2005;;;;
1343;34;Leeftijd: 35 tot 50 jaar;2006;;;;
1344;34;Leeftijd: 35 tot 50 jaar;2007;;;;
1345;34;Leeftijd: 35 tot 50 jaar;2008;;;;
1346;34;Leeftijd: 35 tot 50 jaar;2009;8.0;92.0;11.0;89.0
1347;34;Leeftijd: 35 tot 50 jaar;2010 oude methode;14.0;86.0;14.0;86.0
1348;34;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;12.0;88.0;12.0;88.0
1349;34;Leeftijd: 35 tot 50 jaar;2012;11.0;89.0;12.0;88.0
1350;34;Leeftijd: 50 tot 65 jaar;2003;;;;
1351;34;Leeftijd: 50 tot 65 jaar;2004;;;;
1352;34;Leeftijd: 50 tot 65 jaar;2005;;;;
1353;34;Leeftijd: 50 tot 65 jaar;2006;;;;
1354;34;Leeftijd: 50 tot 65 jaar;2007;;;;
1355;34;Leeftijd: 50 tot 65 jaar;2008;;;;
1356;34;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;10.0;90.0
1357;34;Leeftijd: 50 tot 65 jaar;2010 oude methode;8.0;92.0;10.0;90.0
1358;34;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;14.0;86.0;13.0;87.0
1359;34;Leeftijd: 50 tot 65 jaar;2012;14.0;87.0;16.0;84.0
1360;34;Leeftijd: 65 jaar of ouder;2003;;;;
1361;34;Leeftijd: 65 jaar of ouder;2004;;;;
1362;34;Leeftijd: 65 jaar of ouder;2005;;;;
1363;34;Leeftijd: 65 jaar of ouder;2006;;;;
1364;34;Leeftijd: 65 jaar of ouder;2007;;;;
1365;34;Leeftijd: 65 jaar of ouder;2008;;;;
1366;34;Leeftijd: 65 jaar of ouder;2009;14.0;86.0;10.0;90.0
1367;34;Leeftijd: 65 jaar of ouder;2010 oude methode;14.0;86.0;14.0;86.0
1368;34;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;16.0;84.0;14.0;86.0
1369;34;Leeftijd: 65 jaar of ouder;2012;15.0;85.0;12.0;88.0
1370;34;Herkomst: autochtoon;2003;;;;
1371;34;Herkomst: autochtoon;2004;;;;
1372;34;Herkomst: autochtoon;2005;;;;
1373;34;Herkomst: autochtoon;2006;;;;
1374;34;Herkomst: autochtoon;2007;;;;
1375;34;Herkomst: autochtoon;2008;;;;
1376;34;Herkomst: autochtoon;2009;8.0;92.0;8.0;92.0
1377;34;Herkomst: autochtoon;2010 oude methode;7.0;93.0;10.0;90.0
1378;34;Herkomst: autochtoon;2010 nieuwe methode;11.0;89.0;11.0;89.0
1379;34;Herkomst: autochtoon;2012;10.0;90.0;10.0;90.0
1380;34;Herkomst: westerse allochtoon;2003;;;;
1381;34;Herkomst: westerse allochtoon;2004;;;;
1382;34;Herkomst: westerse allochtoon;2005;;;;
1383;34;Herkomst: westerse allochtoon;2006;;;;
1384;34;Herkomst: westerse allochtoon;2007;;;;
1385;34;Herkomst: westerse allochtoon;2008;;;;
1386;34;Herkomst: westerse allochtoon;2009;6.0;94.0;15.0;85.0
1387;34;Herkomst: westerse allochtoon;2010 oude methode;10.0;90.0;17.0;83.0
1388;34;Herkomst: westerse allochtoon;2010 nieuwe methode;12.0;88.0;11.0;89.0
1389;34;Herkomst: westerse allochtoon;2012;;;;
1390;34;Herkomst: niet-westerse allochtoon;2003;;;;
1391;34;Herkomst: niet-westerse allochtoon;2004;;;;
1392;34;Herkomst: niet-westerse allochtoon;2005;;;;
1393;34;Herkomst: niet-westerse allochtoon;2006;;;;
1394;34;Herkomst: niet-westerse allochtoon;2007;;;;
1395;34;Herkomst: niet-westerse allochtoon;2008;;;;
1396;34;Herkomst: niet-westerse allochtoon;2009;18.0;82.0;21.0;79.0
1397;34;Herkomst: niet-westerse allochtoon;2010 oude methode;26.0;74.0;26.0;74.0
1398;34;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;21.0;79.0;19.0;81.0
1399;34;Herkomst: niet-westerse allochtoon;2012;;;;
1400;90;Totaal persoonskenmerken;2003;;;;
1401;90;Totaal persoonskenmerken;2004;;;;
1402;90;Totaal persoonskenmerken;2005;;;;
1403;90;Totaal persoonskenmerken;2006;;;;
1404;90;Totaal persoonskenmerken;2007;;;;
1405;90;Totaal persoonskenmerken;2008;;;;
1406;90;Totaal persoonskenmerken;2009;15.0;85.0;16.0;84.0
1407;90;Totaal persoonskenmerken;2010 oude methode;16.0;84.0;17.0;83.0
1408;90;Totaal persoonskenmerken;2010 nieuwe methode;20.0;80.0;18.0;82.0
1409;90;Totaal persoonskenmerken;2012;20.0;80.0;20.0;80.0
1410;90;Geslacht: mannen;2003;;;;
1411;90;Geslacht: mannen;2004;;;;
1412;90;Geslacht: mannen;2005;;;;
1413;90;Geslacht: mannen;2006;;;;
1414;90;Geslacht: mannen;2007;;;;
1415;90;Geslacht: mannen;2008;;;;
1416;90;Geslacht: mannen;2009;12.0;88.0;15.0;85.0
1417;90;Geslacht: mannen;2010 oude methode;12.0;88.0;14.0;86.0
1418;90;Geslacht: mannen;2010 nieuwe methode;20.0;80.0;19.0;81.0
1419;90;Geslacht: mannen;2012;23.0;77.0;22.0;78.0
1420;90;Geslacht: vrouwen;2003;;;;
1421;90;Geslacht: vrouwen;2004;;;;
1422;90;Geslacht: vrouwen;2005;;;;
1423;90;Geslacht: vrouwen;2006;;;;
1424;90;Geslacht: vrouwen;2007;;;;
1425;90;Geslacht: vrouwen;2008;;;;
1426;90;Geslacht: vrouwen;2009;18.0;82.0;17.0;83.0
1427;90;Geslacht: vrouwen;2010 oude methode;20.0;80.0;20.0;80.0
1428;90;Geslacht: vrouwen;2010 nieuwe methode;21.0;79.0;18.0;82.0
1429;90;Geslacht: vrouwen;2012;17.0;83.0;18.0;82.0
1430;90;Leeftijd: 18 tot 35 jaar;2003;;;;
1431;90;Leeftijd: 18 tot 35 jaar;2004;;;;
1432;90;Leeftijd: 18 tot 35 jaar;2005;;;;
1433;90;Leeftijd: 18 tot 35 jaar;2006;;;;
1434;90;Leeftijd: 18 tot 35 jaar;2007;;;;
1435;90;Leeftijd: 18 tot 35 jaar;2008;;;;
1436;90;Leeftijd: 18 tot 35 jaar;2009;16.0;84.0;17.0;83.0
1437;90;Leeftijd: 18 tot 35 jaar;2010 oude methode;13.0;87.0;14.0;86.0
1438;90;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;17.0;83.0;16.0;84.0
1439;90;Leeftijd: 18 tot 35 jaar;2012;;;;
1440;90;Leeftijd: 35 tot 50 jaar;2003;;;;
1441;90;Leeftijd: 35 tot 50 jaar;2004;;;;
1442;90;Leeftijd: 35 tot 50 jaar;2005;;;;
1443;90;Leeftijd: 35 tot 50 jaar;2006;;;;
1444;90;Leeftijd: 35 tot 50 jaar;2007;;;;
1445;90;Leeftijd: 35 tot 50 jaar;2008;;;;
1446;90;Leeftijd: 35 tot 50 jaar;2009;15.0;85.0;18.0;82.0
1447;90;Leeftijd: 35 tot 50 jaar;2010 oude methode;20.0;80.0;17.0;83.0
1448;90;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;22.0;78.0;22.0;78.0
1449;90;Leeftijd: 35 tot 50 jaar;2012;17.0;83.0;22.0;78.0
1450;90;Leeftijd: 50 tot 65 jaar;2003;;;;
1451;90;Leeftijd: 50 tot 65 jaar;2004;;;;
1452;90;Leeftijd: 50 tot 65 jaar;2005;;;;
1453;90;Leeftijd: 50 tot 65 jaar;2006;;;;
1454;90;Leeftijd: 50 tot 65 jaar;2007;;;;
1455;90;Leeftijd: 50 tot 65 jaar;2008;;;;
1456;90;Leeftijd: 50 tot 65 jaar;2009;13.0;87.0;14.0;86.0
1457;90;Leeftijd: 50 tot 65 jaar;2010 oude methode;14.0;86.0;18.0;82.0
1458;90;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;20.0;80.0;19.0;81.0
1459;90;Leeftijd: 50 tot 65 jaar;2012;24.0;76.0;22.0;78.0
1460;90;Leeftijd: 65 jaar of ouder;2003;;;;
1461;90;Leeftijd: 65 jaar of ouder;2004;;;;
1462;90;Leeftijd: 65 jaar of ouder;2005;;;;
1463;90;Leeftijd: 65 jaar of ouder;2006;;;;
1464;90;Leeftijd: 65 jaar of ouder;2007;;;;
1465;90;Leeftijd: 65 jaar of ouder;2008;;;;
1466;90;Leeftijd: 65 jaar of ouder;2009;18.0;82.0;16.0;84.0
1467;90;Leeftijd: 65 jaar of ouder;2010 oude methode;20.0;80.0;17.0;83.0
1468;90;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;22.0;78.0;16.0;84.0
1469;90;Leeftijd: 65 jaar of ouder;2012;18.0;82.0;14.0;86.0
1470;90;Herkomst: autochtoon;2003;;;;
1471;90;Herkomst: autochtoon;2004;;;;
1472;90;Herkomst: autochtoon;2005;;;;
1473;90;Herkomst: autochtoon;2006;;;;
1474;90;Herkomst: autochtoon;2007;;;;
1475;90;Herkomst: autochtoon;2008;;;;
1476;90;Herkomst: autochtoon;2009;14.0;86.0;15.0;85.0
1477;90;Herkomst: autochtoon;2010 oude methode;14.0;86.0;16.0;84.0
1478;90;Herkomst: autochtoon;2010 nieuwe methode;19.0;81.0;18.0;82.0
1479;90;Herkomst: autochtoon;2012;19.0;81.0;18.0;82.0
1480;90;Herkomst: westerse allochtoon;2003;;;;
1481;90;Herkomst: westerse allochtoon;2004;;;;
1482;90;Herkomst: westerse allochtoon;2005;;;;
1483;90;Herkomst: westerse allochtoon;2006;;;;
1484;90;Herkomst: westerse allochtoon;2007;;;;
1485;90;Herkomst: westerse allochtoon;2008;;;;
1486;90;Herkomst: westerse allochtoon;2009;19.0;81.0;23.0;77.0
1487;90;Herkomst: westerse allochtoon;2010 oude methode;;;;
1488;90;Herkomst: westerse allochtoon;2010 nieuwe methode;22.0;78.0;19.0;81.0
1489;90;Herkomst: westerse allochtoon;2012;;;;
1490;90;Herkomst: niet-westerse allochtoon;2003;;;;
1491;90;Herkomst: niet-westerse allochtoon;2004;;;;
1492;90;Herkomst: niet-westerse allochtoon;2005;;;;
1493;90;Herkomst: niet-westerse allochtoon;2006;;;;
1494;90;Herkomst: niet-westerse allochtoon;2007;;;;
1495;90;Herkomst: niet-westerse allochtoon;2008;;;;
1496;90;Herkomst: niet-westerse allochtoon;2009;29.0;71.0;26.0;74.0
