ID;HerkomstBestemming;Perioden;Arseen_1;Cadmium_2;Chroom_3;Koper_4;Kwik_5;Lood_6;Nikkel_7;Zink_8;ZwareMetaalequivalenten_9;Fosfor_10;Stikstof_11;Nutrientenequivalenten_12
564;I Vervoer, opslag en communicatie;1999;1173;5;76;8458;0;962;71;23663;3.8;2190;73766;10
565;I Vervoer, opslag en communicatie;2000;1189;4;72;7339;0;539;72;21139;3.3;2244;73329;10
566;I Vervoer, opslag en communicatie;2001;1165;5;59;8398;0;585;72;25162;3.8;1793;56722;7
567;I Vervoer, opslag en communicatie;2002;1154;5;46;8384;0;631;72;27348;3.9;1492;45651;6
568;I Vervoer, opslag en communicatie;2003;1147;8;53;8394;0;677;71;36200;4.2;1192;34579;5
569;I Vervoer, opslag en communicatie;2004;1122;9;33;8451;0;723;71;40564;4.4;1041;29044;4
570;I Vervoer, opslag en communicatie;2005;1110;3;24;7198;1;769;71;20271;3.3;782;26541;3
571;I Vervoer, opslag en communicatie;2006;1095;3;14;9871;0;518;67;19643;4.1;403;22380;3
572;I Vervoer, opslag en communicatie;2007;1082;5;4;10240;0;486;7;26791;4.5;442;17318;2
573;I Vervoer, opslag en communicatie;2008;1070;6;3;10946;5;486;10;27616;4.9;516;31779;4
574;60 Vervoer over land;1995;6;2;35;3637;0;343;57;5254;1.4;681;57094;6
575;60 Vervoer over land;1996;6;1;29;3729;0;332;60;5160;1.4;977;53345;6
576;60 Vervoer over land;1997;5;1;25;3825;0;325;62;5066;1.5;1175;50846;6
577;60 Vervoer over land;1998;5;1;21;3925;0;318;64;4878;1.5;1373;48347;6
578;60 Vervoer over land;1999;5;1;18;4043;0;311;66;4690;1.5;1570;45847;6
579;60 Vervoer over land;2000;5;1;16;3992;0;308;67;4314;1.5;1669;44597;6
580;60 Vervoer over land;2001;5;1;14;4000;0;305;65;6344;1.6;1287;32930;5
581;60 Vervoer over land;2002;4;1;12;4009;0;301;64;8374;1.6;1033;25152;4
582;60 Vervoer over land;2003;3;3;10;4017;0;298;62;16496;1.9;778;17374;3
583;60 Vervoer over land;2004;3;4;8;4025;0;295;60;20557;2.1;651;13485;2
584;60 Vervoer over land;2005;2;0;6;4034;0;292;58;3849;1.5;392;12940;2
585;60 Vervoer over land;2006;2;0;7;4061;0;297;59;3891;1.5;288;9700;1
586;60 Vervoer over land;2007;2;0;3;4291;0;286;7;3512;1.6;442;13914;2
587;60 Vervoer over land;2008;2;0;3;4394;5;287;9;3537;1.8;516;526;1
588;61 Vervoer over water;1995;0;3;0;2217;0;7892;0;18902;1.7;0;0;0
589;61 Vervoer over water;1996;0;4;0;3289;0;2640;0;19315;1.9;0;0;0
590;61 Vervoer over water;1997;0;4;0;3273;0;1760;0;18576;1.8;0;0;0
591;61 Vervoer over water;1998;0;4;0;3257;0;880;0;17836;1.7;0;0;0
592;61 Vervoer over water;1999;0;4;0;3249;0;440;0;17466;1.7;0;0;0
593;61 Vervoer over water;2000;0;3;0;2169;0;18;0;15293;1.2;0;0;0
594;61 Vervoer over water;2001;0;4;0;3265;0;18;0;17092;1.7;0;0;0
595;61 Vervoer over water;2002;0;4;0;3289;0;18;0;17055;1.7;0;0;0
596;61 Vervoer over water;2003;0;4;0;3337;0;18;0;17015;1.7;0;0;0
597;61 Vervoer over water;2004;0;4;0;3432;0;18;0;16933;1.7;0;0;0
598;61 Vervoer over water;2005;0;3;0;2217;0;18;0;14987;1.3;0;0;0
599;61 Vervoer over water;2006;0;3;0;4892;0;18;0;14340;2.1;0;0;0
600;61 Vervoer over water;2007;0;5;0;5087;0;17;0;22108;2.5;0;0;0
601;61 Vervoer over water;2008;0;5;0;5707;0;16;0;22903;2.7;0;0;0
602;62 Vervoer door de lucht;1995;0;0;0;71;0;26;0;194;0.0;0;0;0
603;62 Vervoer door de lucht;1996;0;0;0;91;0;27;0;196;0.0;0;0;0
604;62 Vervoer door de lucht;1997;0;0;0;91;0;28;0;197;0.0;0;0;0
605;62 Vervoer door de lucht;1998;0;0;0;90;0;28;0;201;0.0;0;0;0
606;62 Vervoer door de lucht;1999;0;0;0;90;0;29;0;205;0.0;0;0;0
607;62 Vervoer door de lucht;2000;0;0;0;89;0;29;0;212;0.0;0;0;0
608;62 Vervoer door de lucht;2001;0;0;0;89;0;29;0;255;0.0;0;0;0
609;62 Vervoer door de lucht;2002;0;0;0;89;0;28;0;298;0.0;0;0;0
610;62 Vervoer door de lucht;2003;10;0;19;90;0;28;0;470;0.1;0;0;0
611;62 Vervoer door de lucht;2004;0;0;2;90;0;28;0;557;0.1;0;0;0
612;62 Vervoer door de lucht;2005;0;0;0;90;0;28;0;212;0.0;0;0;0
613;62 Vervoer door de lucht;2006;0;0;0;92;0;28;0;217;0.0;0;0;0
614;62 Vervoer door de lucht;2007;0;0;0;89;0;27;0;193;0.0;0;0;0
615;62 Vervoer door de lucht;2008;0;0;0;90;0;27;0;194;0.0;0;0;0
616;63 Dienstverlening voor het vervoer;1995;1101;0;79;721;0;78;1;589;0.4;1019;20600;3
617;63 Dienstverlening voor het vervoer;1996;1118;0;72;735;0;79;2;594;0.4;886;23040;3
618;63 Dienstverlening voor het vervoer;1997;1134;0;68;744;0;79;3;599;0.4;797;24666;3
619;63 Dienstverlening voor het vervoer;1998;1151;0;63;753;0;80;3;609;0.4;708;26293;3
620;63 Dienstverlening voor het vervoer;1999;1168;0;59;763;0;80;4;619;0.4;619;27919;3
621;63 Dienstverlening voor het vervoer;2000;1184;0;57;768;0;80;4;638;0.4;575;28732;3
622;63 Dienstverlening voor het vervoer;2001;1160;0;45;731;0;134;6;730;0.4;506;23792;3
623;63 Dienstverlening voor het vervoer;2002;1150;0;34;694;0;187;7;822;0.4;460;20499;3
624;63 Dienstverlening voor het vervoer;2003;1133;0;22;657;0;240;9;1191;0.4;413;17205;2
625;63 Dienstverlening voor het vervoer;2004;1119;1;21;620;0;294;11;1376;0.4;390;15559;2
626;63 Dienstverlening voor het vervoer;2005;1107;0;18;583;1;347;13;642;0.4;390;13601;2
627;63 Dienstverlening voor het vervoer;2006;1092;0;7;552;0;91;8;619;0.3;115;12680;1
628;63 Dienstverlening voor het vervoer;2007;1080;0;2;522;0;80;0;502;0.3;0;3404;0
629;63 Dienstverlening voor het vervoer;2008;1068;0;0;511;0;82;0;518;0.3;0;31253;3
630;64 Post en telecommunicatie;1995;0;0;0;238;0;89;0;686;0.1;0;0;0
631;64 Post en telecommunicatie;1996;0;0;0;263;0;94;0;686;0.1;0;0;0
632;64 Post en telecommunicatie;1997;0;0;0;280;0;96;0;686;0.1;0;0;0
633;64 Post en telecommunicatie;1998;0;0;0;297;0;99;0;685;0.1;0;0;0
634;64 Post en telecommunicatie;1999;0;0;0;313;0;102;0;685;0.1;0;0;0
635;64 Post en telecommunicatie;2000;0;0;0;322;0;104;0;683;0.1;0;0;0
636;64 Post en telecommunicatie;2001;0;0;0;312;0;100;0;741;0.1;0;0;0
637;64 Post en telecommunicatie;2002;0;0;0;303;0;96;0;798;0.1;0;0;0
638;64 Post en telecommunicatie;2003;0;0;3;294;0;92;0;1027;0.1;0;0;0
639;64 Post en telecommunicatie;2004;0;0;3;284;0;88;0;1141;0.1;0;0;0
640;64 Post en telecommunicatie;2005;0;0;0;275;0;84;0;581;0.1;0;0;0
641;64 Post en telecommunicatie;2006;0;0;0;274;0;84;0;576;0.1;0;0;0
642;64 Post en telecommunicatie;2007;0;0;0;251;0;76;0;477;0.1;0;0;0
643;64 Post en telecommunicatie;2008;0;0;0;245;0;73;0;463;0.1;0;0;0
644;J en K Onr.goed,financiële+zakl.diensten;1995;2;1;26;2959;3;1094;35;8628;1.4;791;27483;4
645;J en K Onr.goed,financiële+zakl.diensten;1996;0;0;8;3269;0;1144;44;8615;1.4;1207;36406;5
646;J en K Onr.goed,financiële+zakl.diensten;1997;0;0;12;3476;0;1177;49;8602;1.5;1484;42354;6
647;J en K Onr.goed,financiële+zakl.diensten;1998;5;0;10;3683;0;1210;55;8575;1.6;1761;48302;7
648;J en K Onr.goed,financiële+zakl.diensten;1999;5;0;8;3890;0;1243;60;8549;1.6;2038;54251;7
649;J en K Onr.goed,financiële+zakl.diensten;2000;1;1;15;3994;0;1260;63;8496;1.7;2177;57225;8
650;J en K Onr.goed,financiële+zakl.diensten;2001;0;0;10;4010;0;1255;61;9318;1.7;2034;53888;7
651;J en K Onr.goed,financiële+zakl.diensten;2002;0;1;11;4026;0;1249;59;10140;1.7;1939;50552;7
652;J en K Onr.goed,financiële+zakl.diensten;2003;2;3;71;4043;0;1244;57;13429;1.9;1844;37206;6
653;J en K Onr.goed,financiële+zakl.diensten;2004;3;3;56;4059;0;1239;55;15074;1.9;1796;30533;5
654;J en K Onr.goed,financiële+zakl.diensten;2005;2;0;41;4075;0;1233;53;8540;1.7;2160;24624;5
655;J en K Onr.goed,financiële+zakl.diensten;2006;2;1;35;4138;0;1238;84;8533;1.7;2449;30873;6
656;J en K Onr.goed,financiële+zakl.diensten;2007;1;0;2;4322;0;1306;4;7969;1.8;0;0;0
657;J en K Onr.goed,financiële+zakl.diensten;2008;1;1;5;4440;0;1325;8;8168;1.8;0;50;0
658;7500f Overheid+gesubsidieerd onderwijs;1995;2863;2;384;4718;0;815;6;38000;3.2;0;15232;2
659;7500f Overheid+gesubsidieerd onderwijs;1996;2929;2;307;4736;0;788;10;37808;3.2;0;13964;1
660;7500f Overheid+gesubsidieerd onderwijs;1997;2973;2;256;4749;0;770;13;37615;3.2;0;12696;1
661;7500f Overheid+gesubsidieerd onderwijs;1998;3014;1;204;4761;0;752;16;37230;3.2;0;11427;1
662;7500f Overheid+gesubsidieerd onderwijs;1999;3058;1;153;4773;0;734;19;36846;3.2;0;10159;1
663;7500f Overheid+gesubsidieerd onderwijs;2000;3079;1;127;4780;0;725;21;36076;3.1;0;8891;1
664;7500f Overheid+gesubsidieerd onderwijs;2001;3058;1;105;4744;0;728;17;35856;3.1;0;8527;1
665;7500f Overheid+gesubsidieerd onderwijs;2002;3037;1;82;4708;0;732;13;35636;3.1;0;8164;1
666;7500f Overheid+gesubsidieerd onderwijs;2003;2952;1;62;4672;1;736;9;34755;3.1;0;6712;1
667;7500f Overheid+gesubsidieerd onderwijs;2004;2909;1;45;4636;0;740;5;34315;3.0;0;5986;1
668;7500f Overheid+gesubsidieerd onderwijs;2005;2873;1;24;4600;0;744;1;36450;3.1;0;8350;1
669;7500f Overheid+gesubsidieerd onderwijs;2006;2840;1;13;4624;0;744;1;36268;3.1;0;199207;20
670;7500f Overheid+gesubsidieerd onderwijs;2007;2809;1;4;4474;0;710;1;35531;3.0;0;0;0
671;7500f Overheid+gesubsidieerd onderwijs;2008;2778;1;0;4496;0;704;1;35587;3.0;0;0;0
672;"L Openbaar bestuur;sociale verzekeringen";1995;2863;2;384;3851;0;491;6;35650;2.8;0;15232;2
673;"L Openbaar bestuur;sociale verzekeringen";1996;2929;2;307;3846;0;470;10;35509;2.8;0;13964;1
674;"L Openbaar bestuur;sociale verzekeringen";1997;2972;2;256;3843;0;456;13;35368;2.8;0;12696;1
675;"L Openbaar bestuur;sociale verzekeringen";1998;3014;1;204;3840;0;442;16;35086;2.8;0;11427;1
676;"L Openbaar bestuur;sociale verzekeringen";1999;3058;1;153;3837;0;429;19;34804;2.8;0;10159;1
677;"L Openbaar bestuur;sociale verzekeringen";2000;3079;1;127;3835;0;422;21;34240;2.8;0;8891;1
678;"L Openbaar bestuur;sociale verzekeringen";2001;3058;1;105;3777;0;422;17;33986;2.7;0;8527;1
679;"L Openbaar bestuur;sociale verzekeringen";2002;3037;1;82;3718;0;422;13;33731;2.7;0;8164;1
680;"L Openbaar bestuur;sociale verzekeringen";2003;2952;1;62;3660;0;422;9;32713;2.6;0;6712;1
681;"L Openbaar bestuur;sociale verzekeringen";2004;2909;0;45;3602;0;423;5;32203;2.6;0;5986;1
682;"L Openbaar bestuur;sociale verzekeringen";2005;2873;1;24;3543;0;423;1;34440;2.6;0;8350;1
683;"L Openbaar bestuur;sociale verzekeringen";2006;2840;1;13;3564;0;422;1;34309;2.6;0;199207;20
684;"L Openbaar bestuur;sociale verzekeringen";2007;2809;1;4;3429;0;397;1;33762;2.6;0;0;0
685;"L Openbaar bestuur;sociale verzekeringen";2008;2778;1;0;3437;0;391;1;33799;2.6;0;0;0
686;8010a Gesubsidieerd onderwijs;1995;0;0;0;867;0;324;0;2350;0.4;0;0;0
687;8010a Gesubsidieerd onderwijs;1996;0;0;0;890;0;318;0;2298;0.4;0;0;0
688;8010a Gesubsidieerd onderwijs;1997;0;0;0;906;0;314;0;2247;0.4;0;0;0
689;8010a Gesubsidieerd onderwijs;1998;0;0;0;921;0;309;0;2144;0.4;0;0;0
690;8010a Gesubsidieerd onderwijs;1999;0;0;0;937;0;305;0;2041;0.4;0;0;0
691;8010a Gesubsidieerd onderwijs;2000;0;0;0;945;0;303;0;1836;0.4;0;0;0
692;8010a Gesubsidieerd onderwijs;2001;0;0;0;967;0;307;0;1870;0.4;0;0;0
693;8010a Gesubsidieerd onderwijs;2002;0;0;0;989;0;310;0;1905;0.4;0;0;0
694;8010a Gesubsidieerd onderwijs;2003;0;0;0;1012;1;314;0;2042;0.4;0;0;0
695;8010a Gesubsidieerd onderwijs;2004;0;0;0;1034;0;318;0;2111;0.4;0;0;0
696;8010a Gesubsidieerd onderwijs;2005;0;0;0;1056;0;321;0;2010;0.4;0;0;0
697;8010a Gesubsidieerd onderwijs;2006;0;0;0;1061;0;321;0;1958;0.4;0;0;0
698;8010a Gesubsidieerd onderwijs;2007;0;0;0;1045;0;313;0;1769;0.4;0;0;0
699;8010a Gesubsidieerd onderwijs;2008;0;0;0;1059;0;313;0;1788;0.4;0;0;0
700;8040d Zorg,cultuur,recreatie,ov.diensten;1995;2949;418;7571;28867;1003;11943;14510;132066;50.6;3574511;39892252;7564
701;8040d Zorg,cultuur,recreatie,ov.diensten;1996;2481;440;6539;23292;434;8706;14206;119238;29.3;3439146;38510559;7290
702;8040d Zorg,cultuur,recreatie,ov.diensten;1997;2675;346;5861;26761;406;10904;13614;101376;28.5;3297108;36113351;6908
703;8040d Zorg,cultuur,recreatie,ov.diensten;1998;3629;387;6710;25865;386;9820;14708;135568;29.0;3351899;37727635;7125
704;8040d Zorg,cultuur,recreatie,ov.diensten;1999;3240;414;6756;25898;408;10896;17039;120755;29.4;3139404;34760474;6615
705;8040d Zorg,cultuur,recreatie,ov.diensten;2000;3080;509;5899;22774;362;11465;13195;114926;27.0;2986083;31936623;6180
706;8040d Zorg,cultuur,recreatie,ov.diensten;2001;3328;499;5497;24824;344;10696;13584;118915;27.2;3139184;32661094;6405
707;8040d Zorg,cultuur,recreatie,ov.diensten;2002;3224;394;4583;22945;336;9927;10454;112695;25.5;3148573;30648423;6213
708;8040d Zorg,cultuur,recreatie,ov.diensten;2003;3116;404;3829;20255;304;9158;9339;88484;22.7;2961022;26362430;5597
709;8040d Zorg,cultuur,recreatie,ov.diensten;2004;2934;358;3425;17330;217;8389;10366;99252;18.9;2898551;26128703;5511
710;8040d Zorg,cultuur,recreatie,ov.diensten;2005;2981;290;4076;16601;173;7620;10571;96089;16.7;2775060;23697062;5145
711;8040d Zorg,cultuur,recreatie,ov.diensten;2006;2843;272;3567;13971;166;6783;9844;88601;15.2;2725573;21236693;4849
712;8040d Zorg,cultuur,recreatie,ov.diensten;2007;3439;296;4075;16627;143;7439;10805;98337;15.9;2920460;22778470;5198
713;8040d Zorg,cultuur,recreatie,ov.diensten;2008;2984;214;2405;13402;124;6263;9933;86618;13.2;2879607;20450255;4925
714;N Gezondheids- en welzijnszorg;1995;1;0;11;2056;741;619;24;4894;25.6;788;70829;8
715;N Gezondheids- en welzijnszorg;1996;1;0;13;2126;171;621;22;4818;6.6;1142;84423;10
716;N Gezondheids- en welzijnszorg;1997;2;0;15;2172;148;623;21;4743;5.8;1378;93487;11
717;N Gezondheids- en welzijnszorg;1998;2;0;16;2219;125;625;20;4592;5.1;1613;102550;12
718;N Gezondheids- en welzijnszorg;1999;3;0;18;2266;111;627;19;4440;4.6;1849;111613;13
719;N Gezondheids- en welzijnszorg;2000;4;0;18;2289;86;628;19;4138;3.8;1967;116145;14
720;N Gezondheids- en welzijnszorg;2001;4;0;20;2384;86;654;19;4234;3.8;2989;118568;15
721;N Gezondheids- en welzijnszorg;2002;4;1;22;2478;87;680;19;4330;3.9;3670;120991;16
722;N Gezondheids- en welzijnszorg;2003;4;0;23;2573;70;706;20;4713;3.4;4352;130683;17
723;N Gezondheids- en welzijnszorg;2004;4;1;25;2668;54;732;20;4904;2.9;4693;135529;18
724;N Gezondheids- en welzijnszorg;2005;5;1;27;2762;37;759;21;5050;2.4;2938;124679;15
725;N Gezondheids- en welzijnszorg;2006;5;1;19;2704;26;756;17;4861;2.0;1708;90711;11
726;N Gezondheids- en welzijnszorg;2007;0;0;0;2452;18;734;0;4126;1.6;0;0;0
727;N Gezondheids- en welzijnszorg;2008;0;0;0;2497;18;738;0;4188;1.6;0;0;0
728;90 Milieudienstverlening;1995;2947;416;7536;25832;263;10980;14465;124335;24.6;3573596;39814700;7555
729;90 Milieudienstverlening;1996;2479;437;6504;20205;263;7742;14164;111650;22.2;3437762;38411358;7279
730;90 Milieudienstverlening;1997;2673;344;5826;23608;258;9940;13573;93932;22.2;3295413;35999717;6895
731;90 Milieudienstverlening;1998;3627;385;6674;22651;261;8857;14669;128412;23.4;3349892;37599568;7110
732;90 Milieudienstverlening;1999;3237;413;6720;22613;297;9932;17001;113886;24.3;3137085;34617974;6599
733;90 Milieudienstverlening;2000;3075;508;5863;19489;276;10501;13158;108633;22.8;2983609;31786906;6162
734;90 Milieudienstverlening;2001;3324;498;5462;21430;258;9712;13549;112454;22.9;3135878;32512488;6387
735;90 Milieudienstverlening;2002;3218;393;4547;19442;247;8922;10420;106066;21.1;3144711;30500926;6195
736;90 Milieudienstverlening;2003;3112;403;3784;16636;234;8133;9307;81185;18.9;2956607;26219373;5579
737;90 Milieudienstverlening;2004;2930;356;3391;13659;163;7344;10335;91618;15.5;2893859;25987867;5493
738;90 Milieudienstverlening;2005;2977;288;4045;12822;136;6554;10542;88867;13.9;2772122;23566766;5129
739;90 Milieudienstverlening;2006;2838;270;3545;10261;140;5725;9823;81672;12.8;2723865;21140632;4838
740;90 Milieudienstverlening;2007;3439;296;4075;13198;126;6411;10804;92505;13.9;2920460;22778470;5198
741;90 Milieudienstverlening;2008;2984;214;2405;9894;106;5224;9933;80672;11.2;2879607;20450255;4925
742;8040c Cultuur,recreatie,ov.diensten;1995;1;2;23;980;0;345;20;2837;0.4;127;6723;1
743;8040c Cultuur,recreatie,ov.diensten;1996;1;2;22;961;0;342;20;2769;0.4;241;14777;2
744;8040c Cultuur,recreatie,ov.diensten;1997;1;1;21;981;0;340;19;2701;0.4;317;20147;2
745;8040c Cultuur,recreatie,ov.diensten;1998;0;1;20;995;0;339;19;2565;0.4;393;25517;3
746;8040c Cultuur,recreatie,ov.diensten;1999;0;1;19;1019;0;337;18;2428;0.4;469;30887;4
747;8040c Cultuur,recreatie,ov.diensten;2000;1;1;18;996;0;336;18;2155;0.4;507;33572;4
748;8040c Cultuur,recreatie,ov.diensten;2001;0;1;15;1010;0;330;16;2227;0.4;317;30039;3
749;8040c Cultuur,recreatie,ov.diensten;2002;2;0;14;1024;1;324;14;2299;0.5;191;26507;3
750;8040c Cultuur,recreatie,ov.diensten;2003;0;0;21;1046;0;319;12;2586;0.5;63;12373;1
751;8040c Cultuur,recreatie,ov.diensten;2004;0;0;9;1003;0;313;10;2730;0.4;0;5307;1
752;8040c Cultuur,recreatie,ov.diensten;2005;0;0;5;1017;0;307;9;2172;0.4;0;5617;1
753;8040c Cultuur,recreatie,ov.diensten;2006;0;0;3;1006;0;302;4;2067;0.4;0;5350;1
754;8040c Cultuur,recreatie,ov.diensten;2007;0;0;0;977;0;294;0;1707;0.4;0;0;0
755;8040c Cultuur,recreatie,ov.diensten;2008;0;0;0;1011;0;300;0;1758;0.4;0;0;0
756;Totaal overige herkomst binnenland;1995;5166;1885;6262;34266;139;65263;4831;313042;39.3;1795992;29234096;4719
757;Totaal overige herkomst binnenland;1996;4861;1602;4282;28269;136;61183;5532;310749;35.4;1326781;26508151;3978
758;Totaal overige herkomst binnenland;1997;4602;1437;3705;24468;148;58463;6493;310684;33.6;1023607;26222819;3646
759;Totaal overige herkomst binnenland;1998;3983;1271;3127;20668;173;55743;7455;310553;32.1;720433;25937488;3314
760;Totaal overige herkomst binnenland;1999;3724;1106;2550;16867;198;53023;8417;310422;30.7;417259;25652156;2982
761;Totaal overige herkomst binnenland;2000;3594;1023;2261;14967;248;51662;8897;310161;31.2;265672;25509490;2817
762;Totaal overige herkomst binnenland;2001;3499;990;824;11958;252;44022;7983;309194;29.8;209217;24254713;2635
763;Totaal overige herkomst binnenland;2002;3406;1011;-134;9952;256;38550;7153;308226;29.1;171580;23418196;2513
764;Totaal overige herkomst binnenland;2003;3621;988;162;8282;280;33078;7159;308801;29.0;148699;24827145;2631
765;Totaal overige herkomst binnenland;2004;3527;966;-796;6276;287;27606;6329;306866;28.2;111063;23990627;2510
766;Totaal overige herkomst binnenland;2005;3126;912;-2529;4938;287;24301;4745;300485;27.0;77488;21326901;2210
767;Totaal overige herkomst binnenland;2006;3596;428;-2563;-868;262;21287;4525;256690;20.2;239550;20703988;2310
768;Totaal overige herkomst binnenland;2007;3602;377;-521;1448;269;26869;5442;326581;23.6;606744;21832088;2790
769;Totaal overige herkomst binnenland;2008;3320;131;-2332;-1090;271;25235;4670;330395;21.6;324956;24370128;2762
770;Afvalstortplaatsen;1995;276;35;1114;297;16;360;742;2228;1.0;14450;2297947;244
771;Afvalstortplaatsen;1996;359;0;0;0;0;252;0;0;0.0;0;0;0
772;Afvalstortplaatsen;1997;359;0;0;0;0;180;0;0;0.0;0;0;0
773;Afvalstortplaatsen;1998;0;0;0;0;0;108;0;0;0.0;0;0;0
774;Afvalstortplaatsen;1999;0;0;0;0;0;36;0;0;0.0;0;0;0
775;Afvalstortplaatsen;2000;0;0;0;0;0;0;0;0;0.0;0;0;0
776;Afvalstortplaatsen;2001;0;0;0;0;0;0;0;0;0.0;0;0;0
777;Afvalstortplaatsen;2002;0;43;0;0;0;0;0;0;0.2;0;0;0
778;Afvalstortplaatsen;2003;309;43;1254;335;16;0;837;2510;1.0;14756;2245467;239
779;Afvalstortplaatsen;2004;309;43;1254;335;16;0;837;2510;1.0;14756;2245467;239
780;Afvalstortplaatsen;2005;0;0;0;0;0;0;0;0;0.0;0;0;0
781;Afvalstortplaatsen;2006;0;0;0;0;0;0;0;0;0.0;0;0;0
782;Afvalstortplaatsen;2007;0;0;0;0;0;0;0;0;0.0;0;0;0
783;Afvalstortplaatsen;2008;0;0;0;0;0;0;0;0;0.0;0;0;0
784;Atmosferische depositie;1995;4280;1899;1482;23289;735;40177;8756;141399;48.6;0;25738503;2574
785;Atmosferische depositie;1996;3564;1735;1481;25890;698;40758;7908;139709;47.3;0;24692444;2469
786;Atmosferische depositie;1997;3087;1625;1481;27624;662;41146;7342;138019;46.0;0;23995070;2400
787;Atmosferische depositie;1998;2609;1516;1480;29358;589;41534;6777;134640;43.5;0;23297697;2330
788;Atmosferische depositie;1999;2132;1406;1479;31092;516;41922;6211;131261;40.9;0;22600324;2260
789;Atmosferische depositie;2000;1893;1352;1479;31959;369;42116;5928;124502;35.8;0;22251637;2225
790;Atmosferische depositie;2001;1803;1154;1400;27805;369;35612;5678;119740;33.0;0;21909824;2191
791;Atmosferische depositie;2002;1712;1023;1347;25035;369;31276;5510;114979;31.1;0;21681949;2168
792;Atmosferische depositie;2003;1622;892;1295;22266;369;26939;5343;105456;29.0;0;21454074;2145
793;Atmosferische depositie;2004;1531;760;1242;19496;369;22603;5176;95932;26.9;0;21226198;2123
794;Atmosferische depositie;2005;1441;694;1216;18111;369;20435;5093;76886;25.4;0;21112261;2111
795;Atmosferische depositie;2006;1378;674;1213;17825;365;18391;4976;75490;24.9;0;20648264;2065
796;Atmosferische depositie;2007;1331;658;1211;17604;362;16839;4851;74426;24.6;0;20476674;2048
797;Atmosferische depositie;2008;1276;640;1208;17351;358;15040;4750;73196;24.1;0;20173307;2017
798;Transportverschil;1995;610;-49;3666;10680;-611;24727;-4666;169415;-10.2;1781542;1197645;1901
799;Transportverschil;1996;938;-132;2801;2378;-562;20173;-2376;171040;-11.9;1326781;1815708;1508
800;Transportverschil;1997;1156;-188;2224;-3156;-513;17137;-849;172664;-12.5;1023607;2227749;1246
801;Transportverschil;1998;1374;-244;1647;-8691;-415;14101;678;175913;-11.3;720433;2639791;984
802;Transportverschil;1999;1592;-300;1070;-14225;-317;11064;2205;179162;-10.2;417259;3051832;722
803;Transportverschil;2000;1701;-328;782;-16992;-121;9546;2969;185659;-4.6;265672;3257853;591
804;Transportverschil;2001;1697;-165;-576;-15847;-117;8410;2306;189453;-3.2;209217;2344889;444
805;Transportverschil;2002;1693;-55;-1481;-15083;-114;7274;1642;193247;-2.2;171580;1736247;345
806;Transportverschil;2003;1690;54;-2387;-14319;-106;6138;979;200835;-1.0;133943;1127604;247
807;Transportverschil;2004;1687;163;-3292;-13555;-98;5002;315;208423;0.2;96307;518962;148
808;Transportverschil;2005;1686;217;-3745;-13174;-82;3866;-348;223599;1.6;77488;214641;99
809;Transportverschil;2006;2218;-246;-3776;-18694;-103;2895;-451;181200;-4.7;239550;55724;245
810;Transportverschil;2007;2271;-282;-1732;-16156;-93;10030;591;252155;-0.9;606744;1355414;742
811;Transportverschil;2008;2043;-509;-3540;-18440;-87;10195;-80;257199;-2.6;324956;4196821;745
812;Totaal Nederlandse economie;1995;17439;4143;56269;342137;1722;168652;79231;913827;233.6;24927149;224241804;47351
813;Totaal Nederlandse economie;1996;16725;3634;47904;337421;1090;153821;75524;894749;206.5;22727591;177963898;40524
814;Totaal Nederlandse economie;1997;16794;3399;43952;326638;1045;151313;73320;874043;199.3;23855704;175905859;41446
815;Totaal Nederlandse economie;1998;17182;3124;41970;322244;1007;145374;73289;904202;195.9;28981879;243649436;53347
816;Totaal Nederlandse economie;1999;16652;2912;38895;329783;1004;142262;74495;885312;196.4;25420067;202297407;45650
817;Totaal Nederlandse economie;2000;16383;2908;36017;310160;926;140195;71547;870417;186.5;22412425;214988658;43911
818;Totaal Nederlandse economie;2001;16180;2846;33382;311603;912;131085;70214;876807;185.9;22622286;202218265;42844
819;Totaal Nederlandse economie;2002;15744;2722;29717;309133;910;124143;65628;871152;183.8;22607993;191038023;41712
820;Totaal Nederlandse economie;2003;15789;2663;29862;244412;909;117200;63454;861956;161.3;19650268;165457155;36196
821;Totaal Nederlandse economie;2004;15456;2567;29442;252897;837;110258;61680;873846;161.3;20788727;186655368;39454
822;Totaal Nederlandse economie;2005;14860;2382;28463;236080;800;105484;56132;801688;150.8;20536074;169855929;37522
823;Totaal Nederlandse economie;2006;14929;1863;28535;227606;760;101277;55978;742107;141.9;20226841;169961612;37223
824;Totaal Nederlandse economie;2007;15724;2094;28494;238917;735;106587;63870;865266;150.4;22315390;200276948;42343
825;Totaal Nederlandse economie;2008;14975;1720;24502;227774;719;102922;57287;832840;142.8;21229565;176356424;38865
826;Totaal uit het buitenland;1995;203794;12097;566132;566378;3862;518343;403103;2892268;538.2;23361238;474013164;70763
827;Totaal uit het buitenland;1996;97770;7191;200490;356488;2330;300108;203435;1875938;324.8;15770000;288030000;44573
828;Totaal uit het buitenland;1997;106660;9136;245730;363503;2640;297528;227350;2457971;369.2;16520000;296605000;46181
829;Totaal uit het buitenland;1998;164950;15736;483605;606227;3240;554839;438280;2862767;542.2;23660000;401360000;63796
830;Totaal uit het buitenland;1999;246020;16065;351530;655892;3284;600450;483760;3003393;571.2;24610000;391280000;63738
