ID;Gewassen;RegioS;Perioden;BeteeldeOppervlakte_1;GeoogsteOppervlakte_2;BrutoOpbrengstPerHa_3;TotaleBrutoOpbrengst_4
869;Tarwe, winter;Utrecht (PV);1995;151.0;146.0;7.6;1103.0
870;Tarwe, winter;Utrecht (PV);1996;262.0;250.0;9.4;2344.0
871;Tarwe, winter;Utrecht (PV);1997;269.0;262.0;8.3;2168.0
872;Tarwe, winter;Utrecht (PV);1998;305.0;291.0;7.0;2035.0
873;Tarwe, winter;Utrecht (PV);1999;130.0;118.0;8.5;1008.0
874;Tarwe, winter;Utrecht (PV);2000;262.0;248.0;8.4;2095.0
875;Tarwe, winter;Utrecht (PV);2001;241.0;223.0;7.2;1605.0
876;Tarwe, winter;Utrecht (PV);2002;350.0;343.0;8.1;2788.0
877;Tarwe, winter;Utrecht (PV);2003;373.0;371.0;8.8;3260.0
878;Tarwe, winter;Utrecht (PV);2004;346.0;343.0;8.9;3048.0
879;Tarwe, winter;Utrecht (PV);2005;335.0;332.0;8.3;2740.0
880;Tarwe, winter;Utrecht (PV);2006;418.0;416.0;8.2;3426.0
881;Tarwe, winter;Utrecht (PV);2007;503.0;503.0;5.4;2729.0
882;Tarwe, winter;Utrecht (PV);2008;540.0;540.0;9.0;4876.0
883;Tarwe, winter;Utrecht (PV);2009;433.0;433.0;8.7;3781.0
884;Tarwe, winter;Utrecht (PV);2010;370.0;353.0;9.0;3165.0
885;Tarwe, winter;Utrecht (PV);2011;316.0;316.0;5.5;1734.0
886;Tarwe, winter;Utrecht (PV);2012;614.0;614.0;9.0;5556.0
887;Tarwe, winter;Utrecht (PV);2013;428.0;428.0;8.6;3666.0
888;Tarwe, winter;Utrecht (PV);2014;376.0;376.0;8.4;3174.0
889;Tarwe, winter;Utrecht (PV);2015;343.0;343.0;7.5;2574.0
890;Tarwe, winter;Utrecht (PV);2016;131.0;131.0;8.3;1082.0
891;Tarwe, winter;Utrecht (PV);2017;124.0;124.0;9.4;1172.0
892;Tarwe, winter;Utrecht (PV);2018;117.0;117.0;9.3;1088.0
893;Tarwe, winter;Utrecht (PV);2019;227.0;227.0;9.3;2115.0
894;Tarwe, winter;Utrecht (PV);2020;156.0;156.0;9.5;1474.0
895;Tarwe, winter;Utrecht (PV);2021;238.0;238.0;6.2;1479.0
896;Tarwe, winter;Utrecht (PV);2022;230.0;230.0;8.9;2036.0
897;Tarwe, winter;Utrecht (PV);2023;281.0;280.0;7.4;2077.0
898;Tarwe, winter;Utrecht (PV);2024;94.0;93.0;4.7;439.0
899;Tarwe, winter;Noord-Holland (PV);1994;7963.0;7963.0;9.0;71593.0
900;Tarwe, winter;Noord-Holland (PV);1995;9007.0;9007.0;10.0;89872.0
901;Tarwe, winter;Noord-Holland (PV);1996;9650.0;9649.0;9.0;87252.0
902;Tarwe, winter;Noord-Holland (PV);1997;8641.0;8641.0;8.6;74004.0
903;Tarwe, winter;Noord-Holland (PV);1998;8412.0;8402.0;7.7;65012.0
904;Tarwe, winter;Noord-Holland (PV);1999;4996.0;4994.0;9.0;45044.0
905;Tarwe, winter;Noord-Holland (PV);2000;7535.0;7496.0;8.4;63238.0
906;Tarwe, winter;Noord-Holland (PV);2001;5857.0;5801.0;8.3;48350.0
907;Tarwe, winter;Noord-Holland (PV);2002;7972.0;7939.0;8.3;66026.0
908;Tarwe, winter;Noord-Holland (PV);2003;7002.0;6984.0;9.1;63209.0
909;Tarwe, winter;Noord-Holland (PV);2004;7686.0;7633.0;9.5;72253.0
910;Tarwe, winter;Noord-Holland (PV);2005;7588.0;7544.0;9.0;68200.0
911;Tarwe, winter;Noord-Holland (PV);2006;7625.0;7547.0;8.9;67358.0
912;Tarwe, winter;Noord-Holland (PV);2007;7555.0;7555.0;7.2;54606.0
913;Tarwe, winter;Noord-Holland (PV);2008;9547.0;9547.0;9.0;85926.0
914;Tarwe, winter;Noord-Holland (PV);2009;7214.0;7214.0;9.5;68755.0
915;Tarwe, winter;Noord-Holland (PV);2010;8094.0;8094.0;9.1;73664.0
916;Tarwe, winter;Noord-Holland (PV);2011;7706.0;7656.0;8.2;62588.0
917;Tarwe, winter;Noord-Holland (PV);2012;8285.0;8285.0;8.9;74067.0
918;Tarwe, winter;Noord-Holland (PV);2013;7138.0;7138.0;9.0;64031.0
919;Tarwe, winter;Noord-Holland (PV);2014;7581.0;7581.0;9.5;72103.0
920;Tarwe, winter;Noord-Holland (PV);2015;7915.0;7915.0;9.7;76789.0
921;Tarwe, winter;Noord-Holland (PV);2016;6649.0;6613.0;8.3;54678.0
922;Tarwe, winter;Noord-Holland (PV);2017;6476.0;6474.0;9.8;63573.0
923;Tarwe, winter;Noord-Holland (PV);2018;5910.0;5897.0;9.2;53986.0
924;Tarwe, winter;Noord-Holland (PV);2019;6685.0;6674.0;9.8;65097.0
925;Tarwe, winter;Noord-Holland (PV);2020;5195.0;5161.0;8.7;44889.0
926;Tarwe, winter;Noord-Holland (PV);2021;6182.0;6163.0;8.5;52624.0
927;Tarwe, winter;Noord-Holland (PV);2022;6332.0;6315.0;9.4;59349.0
928;Tarwe, winter;Noord-Holland (PV);2023;6728.0;6643.0;8.7;57976.0
929;Tarwe, winter;Noord-Holland (PV);2024;5049.0;5010.0;7.5;37841.0
930;Tarwe, winter;Zuid-Holland (PV);1994;10238.0;10238.0;9.0;92407.0
931;Tarwe, winter;Zuid-Holland (PV);1995;13608.0;13608.0;9.7;132319.0
932;Tarwe, winter;Zuid-Holland (PV);1996;14722.0;14722.0;9.9;145313.0
933;Tarwe, winter;Zuid-Holland (PV);1997;13136.0;13136.0;7.6;99750.0
934;Tarwe, winter;Zuid-Holland (PV);1998;13351.0;13351.0;8.8;117137.0
935;Tarwe, winter;Zuid-Holland (PV);1999;6085.0;6085.0;9.3;56400.0
936;Tarwe, winter;Zuid-Holland (PV);2000;11964.0;11911.0;9.0;107144.0
937;Tarwe, winter;Zuid-Holland (PV);2001;10193.0;10145.0;8.3;84464.0
938;Tarwe, winter;Zuid-Holland (PV);2002;12033.0;12006.0;8.7;104930.0
939;Tarwe, winter;Zuid-Holland (PV);2003;10536.0;10481.0;9.5;99744.0
940;Tarwe, winter;Zuid-Holland (PV);2004;11792.0;11709.0;10.0;117144.0
941;Tarwe, winter;Zuid-Holland (PV);2005;11981.0;11914.0;9.4;112372.0
942;Tarwe, winter;Zuid-Holland (PV);2006;12454.0;12377.0;9.1;113116.0
943;Tarwe, winter;Zuid-Holland (PV);2007;12547.0;12547.0;7.1;89015.0
944;Tarwe, winter;Zuid-Holland (PV);2008;14388.0;14388.0;9.5;137288.0
945;Tarwe, winter;Zuid-Holland (PV);2009;12621.0;12621.0;9.9;125541.0
946;Tarwe, winter;Zuid-Holland (PV);2010;13801.0;13801.0;9.6;132485.0
947;Tarwe, winter;Zuid-Holland (PV);2011;11442.0;11442.0;8.8;100892.0
948;Tarwe, winter;Zuid-Holland (PV);2012;14279.0;14279.0;8.7;123708.0
949;Tarwe, winter;Zuid-Holland (PV);2013;12872.0;12872.0;9.8;126010.0
950;Tarwe, winter;Zuid-Holland (PV);2014;11973.0;11973.0;10.1;121192.0
951;Tarwe, winter;Zuid-Holland (PV);2015;12995.0;12995.0;10.1;131601.0
952;Tarwe, winter;Zuid-Holland (PV);2016;12058.0;12042.0;8.3;100530.0
953;Tarwe, winter;Zuid-Holland (PV);2017;11164.0;11153.0;9.9;110697.0
954;Tarwe, winter;Zuid-Holland (PV);2018;10013.0;9953.0;9.3;92755.0
955;Tarwe, winter;Zuid-Holland (PV);2019;10810.0;10807.0;10.5;112950.0
956;Tarwe, winter;Zuid-Holland (PV);2020;8973.0;8932.0;9.7;86343.0
957;Tarwe, winter;Zuid-Holland (PV);2021;10199.0;10192.0;8.9;90692.0
958;Tarwe, winter;Zuid-Holland (PV);2022;10916.0;10832.0;11.0;119329.0
959;Tarwe, winter;Zuid-Holland (PV);2023;11583.0;11561.0;9.4;108583.0
960;Tarwe, winter;Zuid-Holland (PV);2024;8332.0;8270.0;7.3;61044.0
961;Tarwe, winter;Zeeland (PV);1994;24713.0;24713.0;9.1;225931.0
962;Tarwe, winter;Zeeland (PV);1995;30467.0;30466.0;9.2;279849.0
963;Tarwe, winter;Zeeland (PV);1996;31951.0;31951.0;10.0;318355.0
964;Tarwe, winter;Zeeland (PV);1997;29842.0;29842.0;7.9;234767.0
965;Tarwe, winter;Zeeland (PV);1998;29433.0;29430.0;9.0;264769.0
966;Tarwe, winter;Zeeland (PV);1999;12864.0;12847.0;9.4;121188.0
967;Tarwe, winter;Zeeland (PV);2000;27063.0;26938.0;9.3;250076.0
968;Tarwe, winter;Zeeland (PV);2001;18405.0;18297.0;8.5;155046.0
969;Tarwe, winter;Zeeland (PV);2002;28096.0;28096.0;8.7;244502.0
970;Tarwe, winter;Zeeland (PV);2003;23282.0;23144.0;9.7;225192.0
971;Tarwe, winter;Zeeland (PV);2004;25450.0;25268.0;10.2;258303.0
972;Tarwe, winter;Zeeland (PV);2005;26360.0;26215.0;9.6;251386.0
973;Tarwe, winter;Zeeland (PV);2006;26620.0;26499.0;9.3;246496.0
974;Tarwe, winter;Zeeland (PV);2007;27978.0;27978.0;7.8;218701.0
975;Tarwe, winter;Zeeland (PV);2008;31792.0;31792.0;9.1;289445.0
976;Tarwe, winter;Zeeland (PV);2009;29215.0;29215.0;10.1;295338.0
977;Tarwe, winter;Zeeland (PV);2010;30021.0;30021.0;9.3;278451.0
978;Tarwe, winter;Zeeland (PV);2011;23779.0;23779.0;8.3;196250.0
979;Tarwe, winter;Zeeland (PV);2012;32965.0;32965.0;8.6;282874.0
980;Tarwe, winter;Zeeland (PV);2013;27628.0;27628.0;9.1;250408.0
981;Tarwe, winter;Zeeland (PV);2014;28884.0;28884.0;9.5;275581.0
982;Tarwe, winter;Zeeland (PV);2015;30559.0;30559.0;9.7;295382.0
983;Tarwe, winter;Zeeland (PV);2016;29126.0;29080.0;8.3;240779.0
984;Tarwe, winter;Zeeland (PV);2017;24986.0;24893.0;9.1;227532.0
985;Tarwe, winter;Zeeland (PV);2018;24444.0;24425.0;9.3;227720.0
986;Tarwe, winter;Zeeland (PV);2019;26169.0;26133.0;10.4;272414.0
987;Tarwe, winter;Zeeland (PV);2020;23272.0;23192.0;9.5;220379.0
988;Tarwe, winter;Zeeland (PV);2021;26271.0;26256.0;8.7;227753.0
989;Tarwe, winter;Zeeland (PV);2022;26992.0;26916.0;10.3;277552.0
990;Tarwe, winter;Zeeland (PV);2023;29662.0;29604.0;8.7;257687.0
991;Tarwe, winter;Zeeland (PV);2024;21546.0;21399.0;7.0;150906.0
992;Tarwe, winter;Noord-Brabant (PV);1994;9045.0;9045.0;9.0;81675.0
993;Tarwe, winter;Noord-Brabant (PV);1995;12191.0;12191.0;8.9;108341.0
994;Tarwe, winter;Noord-Brabant (PV);1996;12600.0;12600.0;9.4;118120.0
995;Tarwe, winter;Noord-Brabant (PV);1997;11729.0;11729.0;7.5;87854.0
996;Tarwe, winter;Noord-Brabant (PV);1998;11962.0;11962.0;8.0;95494.0
997;Tarwe, winter;Noord-Brabant (PV);1999;6058.0;6050.0;9.0;54640.0
998;Tarwe, winter;Noord-Brabant (PV);2000;12818.0;12787.0;8.5;108888.0
999;Tarwe, winter;Noord-Brabant (PV);2001;10463.0;10341.0;7.7;79452.0
1000;Tarwe, winter;Noord-Brabant (PV);2002;12511.0;12389.0;8.5;105275.0
1001;Tarwe, winter;Noord-Brabant (PV);2003;10975.0;10915.0;9.0;98205.0
1002;Tarwe, winter;Noord-Brabant (PV);2004;11745.0;11631.0;9.3;108558.0
1003;Tarwe, winter;Noord-Brabant (PV);2005;11765.0;11696.0;8.9;104624.0
1004;Tarwe, winter;Noord-Brabant (PV);2006;11307.0;11254.0;8.9;100446.0
1005;Tarwe, winter;Noord-Brabant (PV);2007;11749.0;11749.0;7.0;81985.0
1006;Tarwe, winter;Noord-Brabant (PV);2008;13513.0;13513.0;9.2;124229.0
1007;Tarwe, winter;Noord-Brabant (PV);2009;11826.0;11816.0;9.6;113302.0
1008;Tarwe, winter;Noord-Brabant (PV);2010;12723.0;12723.0;9.1;115495.0
1009;Tarwe, winter;Noord-Brabant (PV);2011;10478.0;10381.0;7.9;82134.0
1010;Tarwe, winter;Noord-Brabant (PV);2012;12957.0;12957.0;8.7;113169.0
1011;Tarwe, winter;Noord-Brabant (PV);2013;12007.0;12007.0;9.1;109197.0
1012;Tarwe, winter;Noord-Brabant (PV);2014;10311.0;10311.0;9.6;99030.0
1013;Tarwe, winter;Noord-Brabant (PV);2015;10688.0;10688.0;9.8;104275.0
1014;Tarwe, winter;Noord-Brabant (PV);2016;10330.0;10230.0;8.3;85180.0
1015;Tarwe, winter;Noord-Brabant (PV);2017;8979.0;8957.0;9.5;84750.0
1016;Tarwe, winter;Noord-Brabant (PV);2018;8279.0;8228.0;9.2;76037.0
1017;Tarwe, winter;Noord-Brabant (PV);2019;9698.0;9670.0;10.2;98887.0
1018;Tarwe, winter;Noord-Brabant (PV);2020;8370.0;8296.0;9.2;76482.0
1019;Tarwe, winter;Noord-Brabant (PV);2021;9913.0;9640.0;8.5;81851.0
1020;Tarwe, winter;Noord-Brabant (PV);2022;10191.0;10102.0;9.8;98703.0
1021;Tarwe, winter;Noord-Brabant (PV);2023;12848.0;12800.0;8.7;111192.0
1022;Tarwe, winter;Noord-Brabant (PV);2024;6593.0;6520.0;6.8;44597.0
1023;Tarwe, winter;Limburg (PV);1994;6037.0;6037.0;8.2;49451.0
1024;Tarwe, winter;Limburg (PV);1995;6942.0;6942.0;7.8;53904.0
1025;Tarwe, winter;Limburg (PV);1996;6800.0;6799.0;8.5;57510.0
1026;Tarwe, winter;Limburg (PV);1997;6381.0;6381.0;7.1;45212.0
1027;Tarwe, winter;Limburg (PV);1998;7383.0;7383.0;7.4;54647.0
1028;Tarwe, winter;Limburg (PV);1999;4960.0;4960.0;8.6;42870.0
1029;Tarwe, winter;Limburg (PV);2000;7181.0;7179.0;7.9;56570.0
1030;Tarwe, winter;Limburg (PV);2001;6963.0;6928.0;8.4;57953.0
1031;Tarwe, winter;Limburg (PV);2002;7209.0;7154.0;8.6;61290.0
1032;Tarwe, winter;Limburg (PV);2003;6359.0;6339.0;8.3;52798.0
1033;Tarwe, winter;Limburg (PV);2004;7176.0;7101.0;8.6;61340.0
1034;Tarwe, winter;Limburg (PV);2005;7090.0;7028.0;8.9;62334.0
1035;Tarwe, winter;Limburg (PV);2006;7463.0;7408.0;8.5;62916.0
1036;Tarwe, winter;Limburg (PV);2007;7289.0;7289.0;7.7;55815.0
1037;Tarwe, winter;Limburg (PV);2008;7392.0;7392.0;8.6;63591.0
1038;Tarwe, winter;Limburg (PV);2009;6978.0;6938.0;9.0;62725.0
1039;Tarwe, winter;Limburg (PV);2010;6898.0;6758.0;8.5;57241.0
1040;Tarwe, winter;Limburg (PV);2011;6143.0;6143.0;8.5;51957.0
1041;Tarwe, winter;Limburg (PV);2012;6935.0;6935.0;9.0;62103.0
1042;Tarwe, winter;Limburg (PV);2013;7058.0;7049.0;9.0;63690.0
1043;Tarwe, winter;Limburg (PV);2014;6663.0;6663.0;9.6;63708.0
1044;Tarwe, winter;Limburg (PV);2015;6527.0;6527.0;9.6;62946.0
1045;Tarwe, winter;Limburg (PV);2016;6423.0;6288.0;6.7;42049.0
1046;Tarwe, winter;Limburg (PV);2017;5698.0;5609.0;8.5;47895.0
1047;Tarwe, winter;Limburg (PV);2018;5193.0;5120.0;8.7;44756.0
1048;Tarwe, winter;Limburg (PV);2019;5818.0;5730.0;9.8;56209.0
1049;Tarwe, winter;Limburg (PV);2020;5614.0;5584.0;9.3;51701.0
1050;Tarwe, winter;Limburg (PV);2021;6239.0;5821.0;8.1;47383.0
1051;Tarwe, winter;Limburg (PV);2022;6148.0;6077.0;10.3;62521.0
1052;Tarwe, winter;Limburg (PV);2023;7165.0;7131.0;9.1;64955.0
1053;Tarwe, winter;Limburg (PV);2024;4347.0;4264.0;6.1;26465.0
1054;Tarwe, zomer;Nederland;1994;23028.0;22994.0;6.5;148915.0
1055;Tarwe, zomer;Nederland;1995;9813.0;9813.0;6.6;64775.0
1056;Tarwe, zomer;Nederland;1996;7485.0;7485.0;7.0;52646.0
1057;Tarwe, zomer;Nederland;1997;12526.0;12519.0;7.1;88749.0
1058;Tarwe, zomer;Nederland;1998;11038.0;10989.0;6.7;74160.0
1059;Tarwe, zomer;Nederland;1999;41142.0;41025.0;7.6;312386.0
1060;Tarwe, zomer;Nederland;2000;16176.0;16143.0;6.9;111668.0
1061;Tarwe, zomer;Nederland;2001;28931.0;28360.0;7.1;201567.0
1062;Tarwe, zomer;Nederland;2002;22659.0;22497.0;6.3;142470.0
1063;Tarwe, zomer;Nederland;2003;24066.0;23519.0;7.5;175523.0
1064;Tarwe, zomer;Nederland;2004;20864.0;20554.0;7.1;145291.0
1065;Tarwe, zomer;Nederland;2005;20670.0;20268.0;7.1;143555.0
1066;Tarwe, zomer;Nederland;2006;19622.0;19304.0;6.7;128754.0
1067;Tarwe, zomer;Nederland;2007;16892.0;16845.0;5.8;97945.0
1068;Tarwe, zomer;Nederland;2008;15893.0;15893.0;6.7;106254.0
1069;Tarwe, zomer;Nederland;2009;22087.0;22060.0;7.6;168387.0
1070;Tarwe, zomer;Nederland;2010;19006.0;19006.0;7.1;134477.0
1071;Tarwe, zomer;Nederland;2011;38371.0;38121.0;6.8;257515.0
1072;Tarwe, zomer;Nederland;2012;15237.0;15237.0;7.2;110340.0
1073;Tarwe, zomer;Nederland;2013;27983.0;27976.0;7.4;208240.0
1074;Tarwe, zomer;Nederland;2014;19922.0;19922.0;7.2;143839.0
1075;Tarwe, zomer;Nederland;2015;15001.0;15001.0;7.1;106311.0
1076;Tarwe, zomer;Nederland;2016;11051.0;11005.0;6.5;71446.0
1077;Tarwe, zomer;Nederland;2017;8414.0;8349.0;7.0;58460.0
1078;Tarwe, zomer;Nederland;2018;15771.0;15689.0;7.1;111838.0
1079;Tarwe, zomer;Nederland;2019;8861.0;8790.0;7.2;63085.0
1080;Tarwe, zomer;Nederland;2020;16784.0;16447.0;6.5;106398.0
1081;Tarwe, zomer;Nederland;2021;12600.0;12171.0;6.7;82061.0
1082;Tarwe, zomer;Nederland;2022;16027.0;15975.0;7.6;121879.0
1083;Tarwe, zomer;Nederland;2023;8725.0;8690.0;5.6;48802.0
1084;Tarwe, zomer;Nederland;2024;17259.0;17070.0;6.2;106916.0
1085;Tarwe, zomer;Noord Nederland (LD);1994;7941.0;7904.0;5.9;46599.0
1086;Tarwe, zomer;Noord Nederland (LD);1995;3949.0;3949.0;6.2;24479.0
1087;Tarwe, zomer;Noord Nederland (LD);1996;3166.0;3166.0;6.4;20343.0
1088;Tarwe, zomer;Noord Nederland (LD);1997;3495.0;3496.0;6.6;22997.0
1089;Tarwe, zomer;Noord Nederland (LD);1998;4341.0;4300.0;6.5;27894.0
1090;Tarwe, zomer;Noord Nederland (LD);1999;11949.0;11916.0;7.1;84248.0
1091;Tarwe, zomer;Noord Nederland (LD);2000;5777.0;5776.0;6.8;39144.0
1092;Tarwe, zomer;Noord Nederland (LD);2001;8027.0;7606.0;7.2;54493.0
1093;Tarwe, zomer;Noord Nederland (LD);2002;9504.0;9464.0;6.2;58653.0
1094;Tarwe, zomer;Noord Nederland (LD);2003;8468.0;8306.0;6.9;57167.0
1095;Tarwe, zomer;Noord Nederland (LD);2004;6894.0;6804.0;6.4;43753.0
1096;Tarwe, zomer;Noord Nederland (LD);2005;7214.0;7081.0;6.8;48448.0
1097;Tarwe, zomer;Noord Nederland (LD);2006;7280.0;7186.0;6.3;45082.0
1098;Tarwe, zomer;Noord Nederland (LD);2007;7221.0;7221.0;6.1;43880.0
1099;Tarwe, zomer;Noord Nederland (LD);2008;6338.0;6338.0;6.4;40387.0
1100;Tarwe, zomer;Noord Nederland (LD);2009;7288.0;7288.0;7.2;52163.0
1101;Tarwe, zomer;Noord Nederland (LD);2010;7584.0;7584.0;6.6;50374.0
1102;Tarwe, zomer;Noord Nederland (LD);2011;13325.0;13207.0;6.5;86259.0
1103;Tarwe, zomer;Noord Nederland (LD);2012;7769.0;7769.0;7.4;57165.0
1104;Tarwe, zomer;Noord Nederland (LD);2013;11300.0;11300.0;7.4;84037.0
1105;Tarwe, zomer;Noord Nederland (LD);2014;7975.0;7975.0;7.0;56210.0
1106;Tarwe, zomer;Noord Nederland (LD);2015;6349.0;6349.0;7.0;44438.0
1107;Tarwe, zomer;Noord Nederland (LD);2016;4836.0;4825.0;6.6;31836.0
1108;Tarwe, zomer;Noord Nederland (LD);2017;3771.0;3771.0;7.2;27030.0
1109;Tarwe, zomer;Noord Nederland (LD);2018;8262.0;8222.0;7.3;60402.0
1110;Tarwe, zomer;Noord Nederland (LD);2019;3972.0;3963.0;7.0;27614.0
1111;Tarwe, zomer;Noord Nederland (LD);2020;6786.0;6744.0;6.9;46308.0
1112;Tarwe, zomer;Noord Nederland (LD);2021;4528.0;4519.0;6.6;29705.0
1113;Tarwe, zomer;Noord Nederland (LD);2022;6180.0;6175.0;7.4;45706.0
1114;Tarwe, zomer;Noord Nederland (LD);2023;3140.0;3129.0;5.0;15596.0
1115;Tarwe, zomer;Noord Nederland (LD);2024;6384.0;6303.0;6.3;40118.0
1116;Tarwe, zomer;Oost Nederland (LD);1994;3228.0;3228.0;6.8;22061.0
1117;Tarwe, zomer;Oost Nederland (LD);1995;1743.0;1743.0;6.9;11941.0
1118;Tarwe, zomer;Oost Nederland (LD);1996;1349.0;1349.0;7.2;9657.0
1119;Tarwe, zomer;Oost Nederland (LD);1997;2270.0;2271.0;7.2;16260.0
1120;Tarwe, zomer;Oost Nederland (LD);1998;1789.0;1783.0;6.6;11818.0
1121;Tarwe, zomer;Oost Nederland (LD);1999;5293.0;5284.0;7.7;40706.0
1122;Tarwe, zomer;Oost Nederland (LD);2000;2831.0;2830.0;6.5;18371.0
1123;Tarwe, zomer;Oost Nederland (LD);2001;5402.0;5323.0;7.2;38393.0
1124;Tarwe, zomer;Oost Nederland (LD);2002;4472.0;4404.0;5.5;24002.0
1125;Tarwe, zomer;Oost Nederland (LD);2003;4503.0;4404.0;7.8;34175.0
1126;Tarwe, zomer;Oost Nederland (LD);2004;4824.0;4752.0;6.8;32433.0
1127;Tarwe, zomer;Oost Nederland (LD);2005;4624.0;4525.0;6.8;30553.0
1128;Tarwe, zomer;Oost Nederland (LD);2006;4294.0;4198.0;6.8;28676.0
1129;Tarwe, zomer;Oost Nederland (LD);2007;3660.0;3654.0;6.0;21777.0
1130;Tarwe, zomer;Oost Nederland (LD);2008;3657.0;3657.0;6.5;23719.0
1131;Tarwe, zomer;Oost Nederland (LD);2009;4383.0;4371.0;7.5;32860.0
1132;Tarwe, zomer;Oost Nederland (LD);2010;3971.0;3971.0;7.2;28550.0
1133;Tarwe, zomer;Oost Nederland (LD);2011;5189.0;5111.0;7.0;35669.0
1134;Tarwe, zomer;Oost Nederland (LD);2012;2951.0;2951.0;7.0;20630.0
1135;Tarwe, zomer;Oost Nederland (LD);2013;3239.0;3239.0;7.3;23573.0
1136;Tarwe, zomer;Oost Nederland (LD);2014;2899.0;2899.0;6.4;18484.0
1137;Tarwe, zomer;Oost Nederland (LD);2015;2338.0;2338.0;6.5;15122.0
1138;Tarwe, zomer;Oost Nederland (LD);2016;2236.0;2225.0;6.3;14031.0
1139;Tarwe, zomer;Oost Nederland (LD);2017;1620.0;1598.0;6.7;10694.0
1140;Tarwe, zomer;Oost Nederland (LD);2018;2300.0;2283.0;6.6;15028.0
1141;Tarwe, zomer;Oost Nederland (LD);2019;1753.0;1737.0;7.2;12473.0
1142;Tarwe, zomer;Oost Nederland (LD);2020;2523.0;2443.0;6.3;15482.0
1143;Tarwe, zomer;Oost Nederland (LD);2021;2140.0;2054.0;6.6;13511.0
1144;Tarwe, zomer;Oost Nederland (LD);2022;3320.0;3300.0;7.3;23958.0
1145;Tarwe, zomer;Oost Nederland (LD);2023;2151.0;2145.0;5.4;11528.0
1146;Tarwe, zomer;Oost Nederland (LD);2024;3364.0;3330.0;6.0;20321.0
1147;Tarwe, zomer;West Nederland (LD);1994;9946.0;9946.0;6.9;68611.0
1148;Tarwe, zomer;West Nederland (LD);1995;3336.0;3336.0;7.2;23898.0
1149;Tarwe, zomer;West Nederland (LD);1996;2213.0;2213.0;8.1;17864.0
1150;Tarwe, zomer;West Nederland (LD);1997;5090.0;5082.0;7.5;38246.0
1151;Tarwe, zomer;West Nederland (LD);1998;3391.0;3389.0;7.5;25439.0
1152;Tarwe, zomer;West Nederland (LD);1999;18847.0;18820.0;8.0;150912.0
1153;Tarwe, zomer;West Nederland (LD);2000;4513.0;4511.0;7.5;33637.0
1154;Tarwe, zomer;West Nederland (LD);2001;11471.0;11429.0;7.3;83715.0
1155;Tarwe, zomer;West Nederland (LD);2002;6038.0;6028.0;7.1;42908.0
1156;Tarwe, zomer;West Nederland (LD);2003;8105.0;7947.0;8.0;63688.0
1157;Tarwe, zomer;West Nederland (LD);2004;6420.0;6368.0;8.0;51012.0
1158;Tarwe, zomer;West Nederland (LD);2005;6333.0;6214.0;7.9;49352.0
1159;Tarwe, zomer;West Nederland (LD);2006;5803.0;5744.0;7.3;41950.0
1160;Tarwe, zomer;West Nederland (LD);2007;4254.0;4213.0;5.5;23212.0
1161;Tarwe, zomer;West Nederland (LD);2008;4227.0;4227.0;7.2;30607.0
1162;Tarwe, zomer;West Nederland (LD);2009;7967.0;7964.0;8.2;65100.0
1163;Tarwe, zomer;West Nederland (LD);2010;5349.0;5349.0;7.8;41507.0
1164;Tarwe, zomer;West Nederland (LD);2011;15158.0;15149.0;6.8;103456.0
1165;Tarwe, zomer;West Nederland (LD);2012;3283.0;3283.0;7.2;23589.0
1166;Tarwe, zomer;West Nederland (LD);2013;11227.0;11226.0;7.6;85491.0
1167;Tarwe, zomer;West Nederland (LD);2014;7199.0;7199.0;7.9;56830.0
1168;Tarwe, zomer;West Nederland (LD);2015;4618.0;4618.0;7.6;35062.0
1169;Tarwe, zomer;West Nederland (LD);2016;3032.0;3027.0;6.8;20551.0
1170;Tarwe, zomer;West Nederland (LD);2017;2287.0;2249.0;7.4;16649.0
1171;Tarwe, zomer;West Nederland (LD);2018;3935.0;3911.0;7.1;27605.0
1172;Tarwe, zomer;West Nederland (LD);2019;2023.0;2017.0;8.0;16081.0
1173;Tarwe, zomer;West Nederland (LD);2020;5497.0;5306.0;6.2;32854.0
1174;Tarwe, zomer;West Nederland (LD);2021;4549.0;4239.0;7.2;30619.0
1175;Tarwe, zomer;West Nederland (LD);2022;4532.0;4512.0;8.3;37386.0
1176;Tarwe, zomer;West Nederland (LD);2023;2175.0;2164.0;6.6;14389.0
1177;Tarwe, zomer;West Nederland (LD);2024;5069.0;5023.0;6.4;32453.0
1178;Tarwe, zomer;Zuid Nederland (LD);1994;1913.0;1913.0;6.1;11645.0
1179;Tarwe, zomer;Zuid Nederland (LD);1995;785.0;784.0;5.7;4457.0
1180;Tarwe, zomer;Zuid Nederland (LD);1996;757.0;757.0;6.3;4782.0
1181;Tarwe, zomer;Zuid Nederland (LD);1997;1670.0;1670.0;6.7;11246.0
1182;Tarwe, zomer;Zuid Nederland (LD);1998;1517.0;1517.0;5.9;8909.0
1183;Tarwe, zomer;Zuid Nederland (LD);1999;5052.0;5001.0;7.2;36168.0
1184;Tarwe, zomer;Zuid Nederland (LD);2000;3055.0;3026.0;6.8;20515.0
1185;Tarwe, zomer;Zuid Nederland (LD);2001;4031.0;4004.0;6.2;24968.0
1186;Tarwe, zomer;Zuid Nederland (LD);2002;2645.0;2601.0;6.5;16907.0
1187;Tarwe, zomer;Zuid Nederland (LD);2003;2990.0;2862.0;7.2;20494.0
