ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
77;Prognose;1e Generatie;2038;2306197;1375931;169093;421413;90287;186480;118591;177619;212448;930266;635443;169029;65242;60552
78;Prognose;1e Generatie;2039;2321984;1384916;170638;428008;91385;186584;119645;176295;212362;937068;641228;171084;63446;61310
79;Prognose;1e Generatie;2040;2337406;1393537;172150;434527;92464;186630;120676;174872;212218;943869;647038;173089;61683;62059
80;Prognose;1e Generatie;2041;2352426;1401772;173630;440957;93517;186617;121684;173353;212014;950654;652856;175044;59963;62791
81;Prognose;1e Generatie;2042;2367011;1409588;175072;447279;94542;186540;122670;171740;211744;957423;658669;176949;58299;63505
82;Prognose;1e Generatie;2043;2381141;1416960;176470;453476;95544;186394;123637;170036;211404;964181;664463;178806;56705;64207
83;Prognose;1e Generatie;2044;2394791;1423868;177821;459540;96514;186176;124583;168243;210991;970923;670227;180614;55194;64888
84;Prognose;1e Generatie;2045;2407936;1430286;179123;465451;97449;185881;125512;166368;210503;977651;675950;182375;53779;65547
85;Prognose;1e Generatie;2046;2420581;1436213;180375;471217;98348;185505;126422;164415;209931;984368;681622;184089;52472;66186
86;Prognose;1e Generatie;2047;2432738;1441660;181579;476845;99214;185046;127315;162391;209270;991079;687232;185755;51283;66808
87;Prognose;1e Generatie;2048;2444416;1446632;182733;482340;100048;184499;128192;160303;208517;997784;692769;187375;50223;67417
88;Prognose;1e Generatie;2049;2455621;1451143;183839;487710;100851;183864;129053;158158;207668;1004478;698224;188948;49291;68015
89;Prognose;1e Generatie;2050;2466356;1455204;184898;492958;101626;183136;129898;155966;206722;1011152;703589;190473;48487;68603
90;Prognose;1e Generatie;2051;2476620;1458829;185910;498090;102373;182314;130729;153736;205677;1017791;708857;191948;47803;69183
91;Prognose;1e Generatie;2052;2486411;1462033;186879;503110;103092;181398;131547;151479;204528;1024378;714020;193373;47229;69756
92;Prognose;1e Generatie;2053;2495745;1464843;187807;508025;103786;180389;132352;149207;203277;1030902;719077;194747;46756;70321
93;Prognose;1e Generatie;2054;2504639;1467289;188697;512838;104456;179292;133145;146933;201928;1037350;724024;196071;46374;70881
94;Prognose;1e Generatie;2055;2513117;1469407;189553;517557;105103;178110;133927;144668;200490;1043710;728860;197343;46072;71435
95;Prognose;1e Generatie;2056;2521208;1471236;190377;522184;105727;176849;134700;142425;198973;1049971;733583;198565;45842;71983
96;Prognose;1e Generatie;2057;2528944;1472818;191173;526726;106331;175516;135465;140216;197391;1056126;738192;199736;45672;72525
97;Prognose;1e Generatie;2058;2536359;1474195;191943;531186;106915;174118;136222;138052;195758;1062164;742688;200859;45554;73063
98;Prognose;1e Generatie;2059;2543490;1475409;192691;535569;107480;172662;136971;135944;194092;1068080;747073;201935;45477;73595
99;Prognose;1e Generatie;2060;2550373;1476503;193420;539876;108027;171159;137712;133902;192407;1073870;751347;202966;45434;74123
100;Prognose;2e Generatie;2011;1692984;830443;86344;110528;33726;188354;59373;160237;191880;862540;512007;49513;263297;37723
101;Prognose;2e Generatie;2012;1726575;858016;90457;116099;35482;194953;61405;163325;196294;868559;515427;51511;263137;38483
102;Prognose;2e Generatie;2013;1759134;884529;94143;121553;37156;201467;63298;166230;200683;874605;518935;53466;262941;39263
103;Prognose;2e Generatie;2014;1790062;909642;97403;126744;38822;207701;65124;169022;204826;880420;522390;55444;262611;39975
104;Prognose;2e Generatie;2015;1818851;933189;100463;131884;40390;213345;66840;171515;208751;885662;525539;57444;262031;40648
105;Prognose;2e Generatie;2016;1847462;956454;103479;137060;41963;218813;68607;173962;212570;891009;528779;59478;261420;41331
106;Prognose;2e Generatie;2017;1875517;979174;106436;142208;43534;224048;70435;176311;216201;896344;532029;61518;260775;42021
107;Prognose;2e Generatie;2018;1903118;1001428;109362;147332;45112;229055;72322;178570;219675;901690;535311;63563;260097;42720
108;Prognose;2e Generatie;2019;1930288;1023221;112248;152455;46694;233842;74246;180753;222984;907067;538641;65604;259387;43435
109;Prognose;2e Generatie;2020;1957104;1044658;115109;157564;48297;238421;76207;182862;226197;912446;542000;67646;258640;44160
110;Prognose;2e Generatie;2021;1983511;1065722;117942;162658;49906;242789;78196;184910;229322;917789;545362;69689;257846;44893
111;Prognose;2e Generatie;2022;2009580;1086517;120783;167794;51527;246960;80199;186904;232351;923062;548705;71723;257001;45634
112;Prognose;2e Generatie;2023;2035333;1107088;123624;172981;53143;250964;82224;188854;235297;928245;552009;73748;256103;46385
113;Prognose;2e Generatie;2024;2060830;1127517;126483;178238;54756;254829;84266;190761;238184;933314;555269;75764;255141;47140
114;Prognose;2e Generatie;2025;2086090;1147831;129354;183559;56374;258571;86325;192626;241023;938259;558479;77770;254111;47899
115;Prognose;2e Generatie;2026;2111164;1168100;132237;188973;57990;262227;88394;194452;243827;943065;561635;79768;252998;48664
116;Prognose;2e Generatie;2027;2136020;1188299;135106;194466;59605;265818;90472;196236;246595;947721;564738;81757;251794;49432
117;Prognose;2e Generatie;2028;2160689;1208463;137976;200038;61225;269356;92561;197984;249323;952226;567797;83734;250490;50205
118;Prognose;2e Generatie;2029;2185178;1228602;140838;205690;62846;272843;94659;199700;252026;956577;570816;85699;249079;50983
119;Prognose;2e Generatie;2030;2209542;1248758;143701;211438;64478;276294;96769;201385;254692;960784;573816;87651;247553;51764
120;Prognose;2e Generatie;2031;2233753;1268902;146556;217279;66119;279708;98885;203042;257312;964851;576811;89593;245897;52549
121;Prognose;2e Generatie;2032;2257785;1289006;149407;223186;67767;283079;101004;204674;259890;968779;579816;91520;244101;53341
122;Prognose;2e Generatie;2033;2281651;1309074;152255;229172;69420;286410;103112;206279;262426;972576;582846;93434;242160;54137
123;Prognose;2e Generatie;2034;2305333;1329076;155095;235217;71079;289695;105218;207857;264915;976257;585919;95338;240066;54935
124;Prognose;2e Generatie;2035;2328833;1349013;157933;241321;72748;292928;107325;209405;267353;979821;589055;97229;237803;55734
125;Prognose;2e Generatie;2036;2352175;1368890;160766;247484;74425;296105;109430;210930;269750;983285;592277;99109;235363;56536
126;Prognose;2e Generatie;2037;2375346;1388680;163585;253700;76110;299222;111528;212431;272103;986667;595603;100983;232741;57340
127;Prognose;2e Generatie;2038;2398347;1408365;166393;259964;77803;302270;113624;213900;274410;989982;599056;102852;229930;58144
128;Prognose;2e Generatie;2039;2421181;1427939;169190;266282;79505;305238;115717;215340;276667;993242;602649;104712;226931;58950
129;Prognose;2e Generatie;2040;2443892;1447412;171983;272646;81216;308138;117805;216747;278876;996480;606408;106571;223743;59759
130;Prognose;2e Generatie;2041;2466478;1466768;174770;279054;82934;310956;119889;218120;281045;999710;610346;108432;220360;60572
131;Prognose;2e Generatie;2042;2488912;1485985;177539;285490;84658;313698;121970;219460;283170;1002927;614461;110293;216786;61386
132;Prognose;2e Generatie;2043;2511231;1505083;180297;291961;86397;316357;124053;220760;285259;1006148;618767;112158;213021;62202
133;Prognose;2e Generatie;2044;2533411;1524033;183044;298459;88145;318930;126130;222023;287302;1009378;623263;114026;209071;63019
134;Prognose;2e Generatie;2045;2555446;1542816;185776;304979;89899;321420;128195;223249;289299;1012630;627945;115903;204943;63839
135;Prognose;2e Generatie;2046;2577340;1561443;188494;311522;91660;323829;130251;224438;291250;1015897;632801;117788;200647;64660
136;Prognose;2e Generatie;2047;2599082;1579885;191197;318080;93424;326151;132304;225580;293148;1019197;637837;119676;196203;65481
137;Prognose;2e Generatie;2048;2620669;1598140;193890;324653;95192;328385;134347;226678;294996;1022528;643030;121567;191627;66304
138;Prognose;2e Generatie;2049;2642091;1616211;196569;331241;96962;330536;136383;227725;296795;1025880;648360;123460;186932;67128
139;Prognose;2e Generatie;2050;2663320;1634068;199239;337833;98727;332604;138402;228722;298542;1029252;653807;125355;182137;67953
140;Prognose;2e Generatie;2051;2684360;1651712;201898;344426;100495;334587;140407;229664;300235;1032648;659356;127249;177264;68779
141;Prognose;2e Generatie;2052;2705193;1669134;204535;351027;102262;336492;142400;230548;301871;1036060;664983;129140;172333;69604
142;Prognose;2e Generatie;2053;2725803;1686304;207157;357620;104029;338309;144376;231370;303443;1039500;670678;131029;167366;70427
143;Prognose;2e Generatie;2054;2746151;1703185;209762;364197;105787;340036;146338;232123;304941;1042966;676417;132913;162389;71247
144;Prognose;2e Generatie;2055;2766246;1719765;212346;370771;107539;341671;148279;232803;306356;1046480;682201;134789;157427;72064
145;Prognose;2e Generatie;2056;2786059;1736012;214905;377323;109284;343214;150198;233405;307682;1050047;688016;136655;152502;72874
146;Prognose;2e Generatie;2057;2805612;1751925;217442;383862;111021;344656;152097;233929;308919;1053686;693861;138507;147637;73680
147;Prognose;2e Generatie;2058;2824886;1767474;219951;390385;112747;345994;153971;234369;310058;1057412;699734;140345;142855;74477
148;Prognose;2e Generatie;2059;2843865;1782630;222425;396875;114465;347230;155824;234720;311091;1061235;705632;142169;138169;75266
149;Prognose;2e Generatie;2060;2862562;1797378;224870;403339;116175;348357;157650;234975;312011;1065184;711562;143974;133602;76046
150;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2011;3399253;1884153;217089;349023;84802;353719;140033;343273;386286;1509978;907070;147934;378979;73546
151;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2012;3430103;1904566;218208;346505;85412;358405;140728;343972;388322;1513669;912373;148686;375398;72175
152;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2013;3456562;1919837;216847;341849;85323;362805;141008;344561;389904;1515680;915570;149160;371817;70680
153;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2014;3476059;1931699;214887;336700;84903;366848;141325;345129;391034;1516564;917157;149578;368164;69200
154;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2015;3491794;1942761;212200;331473;84167;370093;141599;345357;391482;1514412;918963;149830;364294;67853
155;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2016;3508417;1951583;209062;325653;83064;372831;141571;345706;392037;1512973;920132;149837;360222;66370
156;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2017;3516085;1960100;206396;319733;82031;375174;141364;345693;391575;1509238;917300;149839;356350;65250
157;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2018;3528526;1965323;203332;314868;80972;377366;141241;345490;390999;1504726;915779;149628;352413;64075
158;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2019;3529786;1974103;200230;309727;79693;378860;141295;344771;390413;1499189;912433;149315;348515;63183
159;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2020;3536301;1982814;197478;304019;78400;380063;141004;344044;389240;1495535;910881;148661;344310;62584
160;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2021;3550818;1988099;194131;298971;77266;380748;140380;343076;388127;1488778;906121;148229;339971;61613
161;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2022;3548056;1990792;191205;293105;76136;380725;140544;341885;386075;1477193;901365;147965;335728;61090
162;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2023;3551959;1995611;188657;289331;74916;380997;140124;340307;384166;1466823;892889;146582;331084;60601
163;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2024;3555307;2000837;186424;285480;73840;380784;139956;339243;382870;1461385;890010;145988;326291;60495
164;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2025;3564409;2007123;184566;280708;72848;380077;140052;337407;380777;1456200;885829;145281;321466;60046
165;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2026;3571565;2012064;182307;277364;71844;379806;139343;336053;378166;1448257;882984;144714;317107;59739
166;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2027;3573153;2020061;180458;275078;70897;379140;139387;334365;375793;1441180;878039;144002;312582;59875
167;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2028;3583553;2026943;178563;273227;70279;378048;139321;332455;373171;1434253;871860;143397;307846;59887
168;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2029;3588928;2030691;176928;271771;69813;376642;139275;329942;370609;1429517;866800;142574;302682;60094
169;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2030;3592560;2035970;175560;270734;69573;374773;139285;327734;368261;1424382;857683;142298;297686;60206
170;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2031;3607128;2045238;173957;269830;69355;372896;139206;325122;365153;1414402;851309;141790;292184;60438
171;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2032;3616463;2051640;172376;267678;68805;370254;139152;322342;361926;1407094;845423;140648;286994;60828
172;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2033;3619104;2053325;170889;266126;68314;368080;138981;319475;358682;1399354;840525;139441;281413;61068
173;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2034;3617814;2061821;169417;266447;68084;366095;138686;316843;355495;1392033;836068;138888;275703;61595
174;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2035;3623260;2070183;167999;265465;67973;364200;138379;313701;352486;1384365;835396;137812;269532;62037
175;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2036;3621927;2073874;166514;265245;67452;362141;137832;310737;349701;1378733;834212;136583;262897;62449
176;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2037;3627055;2078123;165145;264416;66929;359881;137683;307254;346142;1370622;834551;135356;256593;62898
177;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2038;3638307;2085798;163831;264247;66615;357387;137386;303486;342898;1364343;833345;134397;250656;63458
178;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2039;3643409;2094980;162398;264157;66543;355116;137291;300013;339263;1359799;831013;133696;244308;63904
179;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2040;3645090;2098852;161118;263742;66534;352686;137188;296498;336427;1352397;827676;132740;238341;64201
180;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2041;3652254;2102177;159621;263429;66407;349467;137794;292066;332916;1345254;824337;131886;231974;64656
181;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2042;3651210;2105179;158187;263586;66398;346747;137727;287755;329045;1335850;820359;131124;224346;65000
182;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2043;3651233;2103189;156911;264242;66495;344069;137312;283557;325553;1322627;816010;130389;217188;65343
183;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2044;3667465;2113107;155460;264672;66566;340814;137077;279421;321825;1315961;814799;129484;209931;65638
184;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2045;3669384;2113647;154237;264324;66495;337800;137252;274677;318208;1312263;810437;128509;203083;65933
185;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2046;3668717;2114231;152986;264059;66450;334696;137450;269858;314377;1302751;808177;127465;196094;66375
186;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2047;3659205;2114396;151718;265040;66385;331093;137524;264987;310096;1293960;804436;126013;189790;66740
187;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2048;3650322;2111384;150955;265635;66505;327869;137008;260285;306006;1282951;800841;124840;183020;67048
188;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2049;3647088;2112317;149384;264971;66757;324523;136448;255959;301517;1275529;796728;124190;176430;67476
189;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2050;3646202;2112302;148213;264520;67009;321167;136346;251141;296948;1268502;795716;123476;169154;67944
190;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2051;3642416;2110123;147353;264401;67026;317685;136418;245842;292677;1269742;795897;122084;162725;68224
191;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2052;3646500;2109892;146486;265649;67054;313747;136195;240954;288155;1269317;795631;121343;156069;68750
192;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2053;3656193;2110130;145565;267213;67144;309735;135823;236848;283332;1264478;795283;120557;149474;69175
193;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2054;3658646;2110112;144528;268826;67454;305707;135566;232440;278812;1259026;794268;119134;143315;69507
194;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2055;3658178;2106660;143358;269902;67661;302063;135351;227492;273982;1254882;792993;117673;137287;69974
195;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2056;3653293;2108382;142550;270337;67843;297944;135333;222342;269239;1253439;794247;116339;130890;70563
196;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2057;3651522;2104416;141841;270743;68031;293604;135358;217773;264664;1248573;795113;115581;124583;71040
197;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2058;3647359;2104870;141073;271295;68268;289182;135492;213536;259857;1239738;793739;114737;119106;71693
