ID;GemeentelijkeTaakvelden;RegioS;Perioden;BegroteKosten_1;GerealiseerdeKosten_2;BegroteKostenPer1000Inwoners_3;GerealiseerdeKostenPer1000Inwoners_4
1413;Totaal;Gooise Meren;1e halfjaar 2018;;;;
1414;Totaal;Gooise Meren;2e halfjaar 2018;;;;
1415;Totaal;Gooise Meren;2018;;;;
1416;Totaal;Gorinchem;1e halfjaar 2015;;;;
1417;Totaal;Gorinchem;2e halfjaar 2015;;;;
1418;Totaal;Gorinchem;2015;;;;
1419;Totaal;Gorinchem;1e halfjaar 2016;;;;
1420;Totaal;Gorinchem;2e halfjaar 2016;;;;
1421;Totaal;Gorinchem;2016;;;;
1422;Totaal;Gorinchem;1e halfjaar 2017;;;;
1423;Totaal;Gorinchem;2e halfjaar 2017;;;;
1424;Totaal;Gorinchem;2017;;;;
1425;Totaal;Gorinchem;1e halfjaar 2018;;;;
1426;Totaal;Gorinchem;2e halfjaar 2018;;;;
1427;Totaal;Gorinchem;2018;;;;
1428;Totaal;Gouda;1e halfjaar 2015;;;;
1429;Totaal;Gouda;2e halfjaar 2015;;;;
1430;Totaal;Gouda;2015;;;;
1431;Totaal;Gouda;1e halfjaar 2016;;;;
1432;Totaal;Gouda;2e halfjaar 2016;;;;
1433;Totaal;Gouda;2016;;;;
1434;Totaal;Gouda;1e halfjaar 2017;;;;
1435;Totaal;Gouda;2e halfjaar 2017;;;;
1436;Totaal;Gouda;2017;;;;
1437;Totaal;Gouda;1e halfjaar 2018;;;;
1438;Totaal;Gouda;2e halfjaar 2018;;;;
1439;Totaal;Gouda;2018;;;;
1440;Totaal;Grave;1e halfjaar 2015;;;;
1441;Totaal;Grave;2e halfjaar 2015;;;;
1442;Totaal;Grave;2015;;;;
1443;Totaal;Grave;1e halfjaar 2016;;;;
1444;Totaal;Grave;2e halfjaar 2016;;;;
1445;Totaal;Grave;2016;;;;
1446;Totaal;Grave;1e halfjaar 2017;;;;
1447;Totaal;Grave;2e halfjaar 2017;;;;
1448;Totaal;Grave;2017;;;;
1449;Totaal;Grave;1e halfjaar 2018;;;;
1450;Totaal;Grave;2e halfjaar 2018;;;;
1451;Totaal;Grave;2018;;;;
1452;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2015;;;;
1453;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2015;;;;
1454;Totaal;'s-Gravenhage (gemeente);2015;;;;
1455;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2016;;;;
1456;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2016;;;;
1457;Totaal;'s-Gravenhage (gemeente);2016;;;;
1458;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2017;;;;
1459;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2017;;;;
1460;Totaal;'s-Gravenhage (gemeente);2017;;;;
1461;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2018;;;;
1462;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2018;;;;
1463;Totaal;'s-Gravenhage (gemeente);2018;;;;
1464;Totaal;Groesbeek;1e halfjaar 2015;;;;
1465;Totaal;Groesbeek;2e halfjaar 2015;;;;
1466;Totaal;Groesbeek;2015;;;;
1467;Totaal;Groesbeek;1e halfjaar 2016;;;;
1468;Totaal;Groesbeek;2e halfjaar 2016;;;;
1469;Totaal;Groesbeek;2016;;;;
1470;Totaal;Groesbeek;1e halfjaar 2017;;;;
1471;Totaal;Groesbeek;2e halfjaar 2017;;;;
1472;Totaal;Groesbeek;2017;;;;
1473;Totaal;Groesbeek;1e halfjaar 2018;;;;
1474;Totaal;Groesbeek;2e halfjaar 2018;;;;
1475;Totaal;Groesbeek;2018;;;;
1476;Totaal;Groningen (gemeente);1e halfjaar 2015;;;;
1477;Totaal;Groningen (gemeente);2e halfjaar 2015;;;;
1478;Totaal;Groningen (gemeente);2015;;;;
1479;Totaal;Groningen (gemeente);1e halfjaar 2016;;;;
1480;Totaal;Groningen (gemeente);2e halfjaar 2016;;;;
1481;Totaal;Groningen (gemeente);2016;;;;
1482;Totaal;Groningen (gemeente);1e halfjaar 2017;;;;
1483;Totaal;Groningen (gemeente);2e halfjaar 2017;;;;
1484;Totaal;Groningen (gemeente);2017;;;;
1485;Totaal;Groningen (gemeente);1e halfjaar 2018;;;;
1486;Totaal;Groningen (gemeente);2e halfjaar 2018;;;;
1487;Totaal;Groningen (gemeente);2018;;;;
1488;Totaal;Grootegast;1e halfjaar 2015;;;;
1489;Totaal;Grootegast;2e halfjaar 2015;;;;
1490;Totaal;Grootegast;2015;;;;
1491;Totaal;Grootegast;1e halfjaar 2016;;;;
1492;Totaal;Grootegast;2e halfjaar 2016;;;;
1493;Totaal;Grootegast;2016;;;;
1494;Totaal;Grootegast;1e halfjaar 2017;;;;
1495;Totaal;Grootegast;2e halfjaar 2017;;;;
1496;Totaal;Grootegast;2017;;;;
1497;Totaal;Grootegast;1e halfjaar 2018;;;;
1498;Totaal;Grootegast;2e halfjaar 2018;;;;
1499;Totaal;Grootegast;2018;;;;
1500;Totaal;Gulpen-Wittem;1e halfjaar 2015;;;;
1501;Totaal;Gulpen-Wittem;2e halfjaar 2015;;;;
1502;Totaal;Gulpen-Wittem;2015;;;;
1503;Totaal;Gulpen-Wittem;1e halfjaar 2016;;;;
1504;Totaal;Gulpen-Wittem;2e halfjaar 2016;;;;
1505;Totaal;Gulpen-Wittem;2016;;;;
1506;Totaal;Gulpen-Wittem;1e halfjaar 2017;;;;
1507;Totaal;Gulpen-Wittem;2e halfjaar 2017;;;;
1508;Totaal;Gulpen-Wittem;2017;1006.0;717.0;71.0;51.0
1509;Totaal;Gulpen-Wittem;1e halfjaar 2018;;;;
1510;Totaal;Gulpen-Wittem;2e halfjaar 2018;;;;
1511;Totaal;Gulpen-Wittem;2018;1185.0;1133.0;84.0;80.0
1512;Totaal;Haaksbergen;1e halfjaar 2015;;;;
1513;Totaal;Haaksbergen;2e halfjaar 2015;;;;
1514;Totaal;Haaksbergen;2015;;;;
1515;Totaal;Haaksbergen;1e halfjaar 2016;;528.0;;22.0
1516;Totaal;Haaksbergen;2e halfjaar 2016;;528.0;;22.0
1517;Totaal;Haaksbergen;2016;;1057.0;;43.0
1518;Totaal;Haaksbergen;1e halfjaar 2017;;;;
1519;Totaal;Haaksbergen;2e halfjaar 2017;;;;
1520;Totaal;Haaksbergen;2017;;1506.0;;62.0
1521;Totaal;Haaksbergen;1e halfjaar 2018;;;;
1522;Totaal;Haaksbergen;2e halfjaar 2018;;;;
1523;Totaal;Haaksbergen;2018;;1923.0;;80.0
1524;Totaal;Haaren;1e halfjaar 2015;;;;
1525;Totaal;Haaren;2e halfjaar 2015;;;;
1526;Totaal;Haaren;2015;;;;
1527;Totaal;Haaren;1e halfjaar 2016;;275.0;;20.0
1528;Totaal;Haaren;2e halfjaar 2016;;1729.0;;127.0
1529;Totaal;Haaren;2016;;2004.0;;148.0
1530;Totaal;Haaren;1e halfjaar 2017;;654.0;;47.0
1531;Totaal;Haaren;2e halfjaar 2017;;;;
1532;Totaal;Haaren;2017;;;;
1533;Totaal;Haaren;1e halfjaar 2018;;;;
1534;Totaal;Haaren;2e halfjaar 2018;;2001.0;;142.0
1535;Totaal;Haaren;2018;;;;
1536;Totaal;Haarlem;1e halfjaar 2015;;;;
1537;Totaal;Haarlem;2e halfjaar 2015;;10964.0;;70.0
1538;Totaal;Haarlem;2015;;;;
1539;Totaal;Haarlem;1e halfjaar 2016;;8424.0;;53.0
1540;Totaal;Haarlem;2e halfjaar 2016;;11623.0;;74.0
1541;Totaal;Haarlem;2016;;20047.0;;127.0
1542;Totaal;Haarlem;1e halfjaar 2017;;11255.0;;71.0
1543;Totaal;Haarlem;2e halfjaar 2017;;;;
1544;Totaal;Haarlem;2017;;;;
1545;Totaal;Haarlem;1e halfjaar 2018;;;;
1546;Totaal;Haarlem;2e halfjaar 2018;;;;
1547;Totaal;Haarlem;2018;;;;
1548;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2015;;;;
1549;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2015;;;;
1550;Totaal;Haarlemmerliede en Spaarnwoude;2015;;;;
1551;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2016;;;;
1552;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2016;;;;
1553;Totaal;Haarlemmerliede en Spaarnwoude;2016;;;;
1554;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2017;;;;
1555;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2017;;;;
1556;Totaal;Haarlemmerliede en Spaarnwoude;2017;;;;
1557;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2018;;;;
1558;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2018;;;;
1559;Totaal;Haarlemmerliede en Spaarnwoude;2018;185.0;113.0;37.0;22.0
1560;Totaal;Haarlemmermeer;1e halfjaar 2015;;;;
1561;Totaal;Haarlemmermeer;2e halfjaar 2015;;1418.0;;10.0
1562;Totaal;Haarlemmermeer;2015;;;;
1563;Totaal;Haarlemmermeer;1e halfjaar 2016;;;;
1564;Totaal;Haarlemmermeer;2e halfjaar 2016;;100.0;;1.0
1565;Totaal;Haarlemmermeer;2016;;;;
1566;Totaal;Haarlemmermeer;1e halfjaar 2017;;13.0;;0.0
1567;Totaal;Haarlemmermeer;2e halfjaar 2017;;8.0;;0.0
1568;Totaal;Haarlemmermeer;2017;;20.0;;0.0
1569;Totaal;Haarlemmermeer;1e halfjaar 2018;;;;
1570;Totaal;Haarlemmermeer;2e halfjaar 2018;;;;
1571;Totaal;Haarlemmermeer;2018;3997.0;4027.0;27.0;27.0
1572;Totaal;Halderberge;1e halfjaar 2015;;;;
1573;Totaal;Halderberge;2e halfjaar 2015;;2404.0;;82.0
1574;Totaal;Halderberge;2015;;;;
1575;Totaal;Halderberge;1e halfjaar 2016;;;;
1576;Totaal;Halderberge;2e halfjaar 2016;;;;
1577;Totaal;Halderberge;2016;;;;
1578;Totaal;Halderberge;1e halfjaar 2017;;;;
1579;Totaal;Halderberge;2e halfjaar 2017;;;;
1580;Totaal;Halderberge;2017;;;;
1581;Totaal;Halderberge;1e halfjaar 2018;;;;
1582;Totaal;Halderberge;2e halfjaar 2018;;;;
1583;Totaal;Halderberge;2018;;;;
1584;Totaal;Hardenberg;1e halfjaar 2015;;;;
1585;Totaal;Hardenberg;2e halfjaar 2015;;;;
1586;Totaal;Hardenberg;2015;;;;
1587;Totaal;Hardenberg;1e halfjaar 2016;;;;
1588;Totaal;Hardenberg;2e halfjaar 2016;;;;
1589;Totaal;Hardenberg;2016;;;;
1590;Totaal;Hardenberg;1e halfjaar 2017;;;;
1591;Totaal;Hardenberg;2e halfjaar 2017;;;;
1592;Totaal;Hardenberg;2017;;;;
1593;Totaal;Hardenberg;1e halfjaar 2018;;;;
1594;Totaal;Hardenberg;2e halfjaar 2018;;;;
1595;Totaal;Hardenberg;2018;;;;
1596;Totaal;Harderwijk;1e halfjaar 2015;;4872.0;;106.0
1597;Totaal;Harderwijk;2e halfjaar 2015;;2535.0;;55.0
1598;Totaal;Harderwijk;2015;;7407.0;;162.0
1599;Totaal;Harderwijk;1e halfjaar 2016;;2828.0;;62.0
1600;Totaal;Harderwijk;2e halfjaar 2016;;2096.0;;46.0
1601;Totaal;Harderwijk;2016;;4924.0;;107.0
1602;Totaal;Harderwijk;1e halfjaar 2017;;;;
1603;Totaal;Harderwijk;2e halfjaar 2017;;;;
1604;Totaal;Harderwijk;2017;;6878.0;;149.0
1605;Totaal;Harderwijk;1e halfjaar 2018;;;;
1606;Totaal;Harderwijk;2e halfjaar 2018;;;;
1607;Totaal;Harderwijk;2018;;4237.0;;92.0
1608;Totaal;Hardinxveld-Giessendam;1e halfjaar 2015;;;;
1609;Totaal;Hardinxveld-Giessendam;2e halfjaar 2015;;;;
1610;Totaal;Hardinxveld-Giessendam;2015;;;;
1611;Totaal;Hardinxveld-Giessendam;1e halfjaar 2016;;;;
1612;Totaal;Hardinxveld-Giessendam;2e halfjaar 2016;;;;
1613;Totaal;Hardinxveld-Giessendam;2016;;;;
1614;Totaal;Hardinxveld-Giessendam;1e halfjaar 2017;;;;
1615;Totaal;Hardinxveld-Giessendam;2e halfjaar 2017;;;;
1616;Totaal;Hardinxveld-Giessendam;2017;;;;
1617;Totaal;Hardinxveld-Giessendam;1e halfjaar 2018;;;;
1618;Totaal;Hardinxveld-Giessendam;2e halfjaar 2018;;;;
1619;Totaal;Hardinxveld-Giessendam;2018;;;;
1620;Totaal;Haren;1e halfjaar 2015;;;;
1621;Totaal;Haren;2e halfjaar 2015;;;;
1622;Totaal;Haren;2015;;;;
1623;Totaal;Haren;1e halfjaar 2016;;;;
1624;Totaal;Haren;2e halfjaar 2016;;;;
1625;Totaal;Haren;2016;;;;
1626;Totaal;Haren;1e halfjaar 2017;;;;
1627;Totaal;Haren;2e halfjaar 2017;;1059.0;;54.0
1628;Totaal;Haren;2017;;;;
1629;Totaal;Haren;1e halfjaar 2018;;;;
1630;Totaal;Haren;2e halfjaar 2018;;;;
1631;Totaal;Haren;2018;;;;
1632;Totaal;Harlingen;1e halfjaar 2015;;;;
1633;Totaal;Harlingen;2e halfjaar 2015;;;;
1634;Totaal;Harlingen;2015;;;;
1635;Totaal;Harlingen;1e halfjaar 2016;;174.0;;11.0
1636;Totaal;Harlingen;2e halfjaar 2016;;510.0;;32.0
1637;Totaal;Harlingen;2016;;684.0;;43.0
1638;Totaal;Harlingen;1e halfjaar 2017;;;;
1639;Totaal;Harlingen;2e halfjaar 2017;;;;
1640;Totaal;Harlingen;2017;590.0;523.0;39.0;34.0
1641;Totaal;Harlingen;1e halfjaar 2018;;;;
1642;Totaal;Harlingen;2e halfjaar 2018;;;;
1643;Totaal;Harlingen;2018;567.0;660.0;37.0;44.0
1644;Totaal;Hattem;1e halfjaar 2015;;156.0;;13.0
1645;Totaal;Hattem;2e halfjaar 2015;;;;
1646;Totaal;Hattem;2015;;;;
1647;Totaal;Hattem;1e halfjaar 2016;;509.0;;43.0
1648;Totaal;Hattem;2e halfjaar 2016;;502.0;;42.0
1649;Totaal;Hattem;2016;;1011.0;;85.0
1650;Totaal;Hattem;1e halfjaar 2017;;132.0;;11.0
1651;Totaal;Hattem;2e halfjaar 2017;;689.0;;57.0
1652;Totaal;Hattem;2017;;822.0;;68.0
1653;Totaal;Hattem;1e halfjaar 2018;;380.0;;31.0
1654;Totaal;Hattem;2e halfjaar 2018;;380.0;;31.0
1655;Totaal;Hattem;2018;;761.0;;63.0
1656;Totaal;Heemskerk;1e halfjaar 2015;;2336.0;;60.0
1657;Totaal;Heemskerk;2e halfjaar 2015;;2584.0;;66.0
1658;Totaal;Heemskerk;2015;;4920.0;;126.0
1659;Totaal;Heemskerk;1e halfjaar 2016;;2596.0;;66.0
1660;Totaal;Heemskerk;2e halfjaar 2016;;2210.0;;56.0
1661;Totaal;Heemskerk;2016;;4806.0;;122.0
1662;Totaal;Heemskerk;1e halfjaar 2017;;2062.0;;53.0
1663;Totaal;Heemskerk;2e halfjaar 2017;;2553.0;;65.0
1664;Totaal;Heemskerk;2017;;4615.0;;118.0
1665;Totaal;Heemskerk;1e halfjaar 2018;;2705.0;;69.0
1666;Totaal;Heemskerk;2e halfjaar 2018;;2298.0;;59.0
1667;Totaal;Heemskerk;2018;;5003.0;;128.0
1668;Totaal;Heemstede;1e halfjaar 2015;;;;
1669;Totaal;Heemstede;2e halfjaar 2015;;;;
1670;Totaal;Heemstede;2015;;;;
1671;Totaal;Heemstede;1e halfjaar 2016;;;;
1672;Totaal;Heemstede;2e halfjaar 2016;;;;
1673;Totaal;Heemstede;2016;;;;
1674;Totaal;Heemstede;1e halfjaar 2017;;;;
1675;Totaal;Heemstede;2e halfjaar 2017;;;;
1676;Totaal;Heemstede;2017;;;;
1677;Totaal;Heemstede;1e halfjaar 2018;;;;
1678;Totaal;Heemstede;2e halfjaar 2018;;;;
1679;Totaal;Heemstede;2018;;;;
1680;Totaal;Heerde;1e halfjaar 2015;;;;
1681;Totaal;Heerde;2e halfjaar 2015;;;;
1682;Totaal;Heerde;2015;;;;
1683;Totaal;Heerde;1e halfjaar 2016;;535.0;;29.0
1684;Totaal;Heerde;2e halfjaar 2016;;3340.0;;180.0
1685;Totaal;Heerde;2016;;3875.0;;209.0
1686;Totaal;Heerde;1e halfjaar 2017;;707.0;;38.0
1687;Totaal;Heerde;2e halfjaar 2017;;2128.0;;115.0
1688;Totaal;Heerde;2017;;2836.0;;153.0
1689;Totaal;Heerde;1e halfjaar 2018;;1056.0;;57.0
1690;Totaal;Heerde;2e halfjaar 2018;;2050.0;;110.0
1691;Totaal;Heerde;2018;;3106.0;;167.0
1692;Totaal;Heerenveen;1e halfjaar 2015;;;;
1693;Totaal;Heerenveen;2e halfjaar 2015;;;;
1694;Totaal;Heerenveen;2015;;;;
1695;Totaal;Heerenveen;1e halfjaar 2016;;;;
1696;Totaal;Heerenveen;2e halfjaar 2016;;;;
1697;Totaal;Heerenveen;2016;;;;
1698;Totaal;Heerenveen;1e halfjaar 2017;;;;
1699;Totaal;Heerenveen;2e halfjaar 2017;;;;
1700;Totaal;Heerenveen;2017;;;;
1701;Totaal;Heerenveen;1e halfjaar 2018;;;;
1702;Totaal;Heerenveen;2e halfjaar 2018;;;;
1703;Totaal;Heerenveen;2018;;;;
1704;Totaal;Heerhugowaard;1e halfjaar 2015;;;;
1705;Totaal;Heerhugowaard;2e halfjaar 2015;;3440.0;;64.0
1706;Totaal;Heerhugowaard;2015;;;;
1707;Totaal;Heerhugowaard;1e halfjaar 2016;;3319.0;;62.0
1708;Totaal;Heerhugowaard;2e halfjaar 2016;;5843.0;;108.0
1709;Totaal;Heerhugowaard;2016;;9162.0;;170.0
1710;Totaal;Heerhugowaard;1e halfjaar 2017;;4232.0;;77.0
1711;Totaal;Heerhugowaard;2e halfjaar 2017;;4232.0;;77.0
1712;Totaal;Heerhugowaard;2017;;8464.0;;154.0
1713;Totaal;Heerhugowaard;1e halfjaar 2018;;5148.0;;92.0
1714;Totaal;Heerhugowaard;2e halfjaar 2018;;;;
1715;Totaal;Heerhugowaard;2018;;;;
1716;Totaal;Heerlen;1e halfjaar 2015;;5318.0;;61.0
1717;Totaal;Heerlen;2e halfjaar 2015;;10985.0;;126.0
1718;Totaal;Heerlen;2015;;16303.0;;186.0
1719;Totaal;Heerlen;1e halfjaar 2016;;6260.0;;72.0
1720;Totaal;Heerlen;2e halfjaar 2016;;;;
1721;Totaal;Heerlen;2016;;;;
1722;Totaal;Heerlen;1e halfjaar 2017;;;;
1723;Totaal;Heerlen;2e halfjaar 2017;;;;
1724;Totaal;Heerlen;2017;;;;
1725;Totaal;Heerlen;1e halfjaar 2018;;;;
1726;Totaal;Heerlen;2e halfjaar 2018;;;;
1727;Totaal;Heerlen;2018;;;;
1728;Totaal;Heeze-Leende;1e halfjaar 2015;;;;
1729;Totaal;Heeze-Leende;2e halfjaar 2015;;;;
1730;Totaal;Heeze-Leende;2015;;;;
1731;Totaal;Heeze-Leende;1e halfjaar 2016;;;;
1732;Totaal;Heeze-Leende;2e halfjaar 2016;;;;
1733;Totaal;Heeze-Leende;2016;;;;
1734;Totaal;Heeze-Leende;1e halfjaar 2017;;;;
1735;Totaal;Heeze-Leende;2e halfjaar 2017;;;;
1736;Totaal;Heeze-Leende;2017;;;;
1737;Totaal;Heeze-Leende;1e halfjaar 2018;;;;
1738;Totaal;Heeze-Leende;2e halfjaar 2018;;;;
1739;Totaal;Heeze-Leende;2018;;;;
1740;Totaal;Heiloo;1e halfjaar 2015;;;;
1741;Totaal;Heiloo;2e halfjaar 2015;;;;
1742;Totaal;Heiloo;2015;;;;
1743;Totaal;Heiloo;1e halfjaar 2016;;;;
1744;Totaal;Heiloo;2e halfjaar 2016;;838.0;;37.0
1745;Totaal;Heiloo;2016;;;;
1746;Totaal;Heiloo;1e halfjaar 2017;;792.0;;35.0
1747;Totaal;Heiloo;2e halfjaar 2017;;1126.0;;49.0
1748;Totaal;Heiloo;2017;;1918.0;;84.0
1749;Totaal;Heiloo;1e halfjaar 2018;;887.0;;38.0
1750;Totaal;Heiloo;2e halfjaar 2018;;773.0;;33.0
1751;Totaal;Heiloo;2018;;1660.0;;72.0
1752;Totaal;Den Helder;1e halfjaar 2015;;;;
1753;Totaal;Den Helder;2e halfjaar 2015;;;;
1754;Totaal;Den Helder;2015;;;;
1755;Totaal;Den Helder;1e halfjaar 2016;;;;
1756;Totaal;Den Helder;2e halfjaar 2016;;;;
1757;Totaal;Den Helder;2016;;;;
1758;Totaal;Den Helder;1e halfjaar 2017;;4583.0;;82.0
1759;Totaal;Den Helder;2e halfjaar 2017;;1224.0;;22.0
1760;Totaal;Den Helder;2017;;5807.0;;104.0
1761;Totaal;Den Helder;1e halfjaar 2018;;4414.0;;79.0
1762;Totaal;Den Helder;2e halfjaar 2018;;408.0;;7.0
1763;Totaal;Den Helder;2018;;4822.0;;86.0
1764;Totaal;Hellendoorn;1e halfjaar 2015;;;;
1765;Totaal;Hellendoorn;2e halfjaar 2015;;;;
1766;Totaal;Hellendoorn;2015;;;;
1767;Totaal;Hellendoorn;1e halfjaar 2016;;;;
1768;Totaal;Hellendoorn;2e halfjaar 2016;;;;
1769;Totaal;Hellendoorn;2016;;;;
1770;Totaal;Hellendoorn;1e halfjaar 2017;;;;
1771;Totaal;Hellendoorn;2e halfjaar 2017;;;;
1772;Totaal;Hellendoorn;2017;5535.0;5544.0;158.0;158.0
1773;Totaal;Hellendoorn;1e halfjaar 2018;;;;
1774;Totaal;Hellendoorn;2e halfjaar 2018;;;;
1775;Totaal;Hellendoorn;2018;5652.0;5446.0;161.0;155.0
1776;Totaal;Hellevoetsluis;1e halfjaar 2015;;681.0;;18.0
1777;Totaal;Hellevoetsluis;2e halfjaar 2015;;681.0;;18.0
1778;Totaal;Hellevoetsluis;2015;;1362.0;;35.0
1779;Totaal;Hellevoetsluis;1e halfjaar 2016;;793.0;;21.0
1780;Totaal;Hellevoetsluis;2e halfjaar 2016;;3540.0;;92.0
1781;Totaal;Hellevoetsluis;2016;;4333.0;;112.0
1782;Totaal;Hellevoetsluis;1e halfjaar 2017;;1582.0;;41.0
1783;Totaal;Hellevoetsluis;2e halfjaar 2017;;1131.0;;29.0
1784;Totaal;Hellevoetsluis;2017;;2713.0;;70.0
1785;Totaal;Hellevoetsluis;1e halfjaar 2018;;;;
1786;Totaal;Hellevoetsluis;2e halfjaar 2018;;;;
1787;Totaal;Hellevoetsluis;2018;;;;
1788;Totaal;Helmond;1e halfjaar 2015;;;;
1789;Totaal;Helmond;2e halfjaar 2015;;;;
1790;Totaal;Helmond;2015;;;;
1791;Totaal;Helmond;1e halfjaar 2016;;;;
1792;Totaal;Helmond;2e halfjaar 2016;;27544.0;;306.0
1793;Totaal;Helmond;2016;;;;
1794;Totaal;Helmond;1e halfjaar 2017;;7613.0;;84.0
1795;Totaal;Helmond;2e halfjaar 2017;;11458.0;;126.0
1796;Totaal;Helmond;2017;;19071.0;;210.0
1797;Totaal;Helmond;1e halfjaar 2018;;11165.0;;123.0
1798;Totaal;Helmond;2e halfjaar 2018;;10362.0;;114.0
1799;Totaal;Helmond;2018;;21527.0;;237.0
1800;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2015;;1223.0;;42.0
1801;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2015;;1303.0;;45.0
1802;Totaal;Hendrik-Ido-Ambacht;2015;;2526.0;;87.0
1803;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2016;;2621.0;;89.0
1804;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2016;;2179.0;;74.0
1805;Totaal;Hendrik-Ido-Ambacht;2016;;4801.0;;163.0
1806;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2017;;1486.0;;50.0
1807;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2017;;1559.0;;52.0
1808;Totaal;Hendrik-Ido-Ambacht;2017;;3045.0;;102.0
1809;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2018;;1448.0;;47.0
1810;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2018;;1673.0;;55.0
1811;Totaal;Hendrik-Ido-Ambacht;2018;;3121.0;;102.0
1812;Totaal;Hengelo (O.);1e halfjaar 2015;;;;
1813;Totaal;Hengelo (O.);2e halfjaar 2015;;;;
1814;Totaal;Hengelo (O.);2015;;;;
1815;Totaal;Hengelo (O.);1e halfjaar 2016;;;;
1816;Totaal;Hengelo (O.);2e halfjaar 2016;;;;
1817;Totaal;Hengelo (O.);2016;;;;
1818;Totaal;Hengelo (O.);1e halfjaar 2017;;;;
1819;Totaal;Hengelo (O.);2e halfjaar 2017;;;;
1820;Totaal;Hengelo (O.);2017;;;;
1821;Totaal;Hengelo (O.);1e halfjaar 2018;;5301.0;;66.0
1822;Totaal;Hengelo (O.);2e halfjaar 2018;;6326.0;;78.0
1823;Totaal;Hengelo (O.);2018;;11628.0;;144.0
1824;Totaal;'s-Hertogenbosch;1e halfjaar 2015;;;;
1825;Totaal;'s-Hertogenbosch;2e halfjaar 2015;;;;
1826;Totaal;'s-Hertogenbosch;2015;;;;
1827;Totaal;'s-Hertogenbosch;1e halfjaar 2016;;;;
1828;Totaal;'s-Hertogenbosch;2e halfjaar 2016;;;;
1829;Totaal;'s-Hertogenbosch;2016;;;;
1830;Totaal;'s-Hertogenbosch;1e halfjaar 2017;;;;
1831;Totaal;'s-Hertogenbosch;2e halfjaar 2017;;;;
1832;Totaal;'s-Hertogenbosch;2017;;;;
1833;Totaal;'s-Hertogenbosch;1e halfjaar 2018;;;;
1834;Totaal;'s-Hertogenbosch;2e halfjaar 2018;;;;
1835;Totaal;'s-Hertogenbosch;2018;;;;
1836;Totaal;Heumen;1e halfjaar 2015;;;;
1837;Totaal;Heumen;2e halfjaar 2015;;;;
1838;Totaal;Heumen;2015;;;;
1839;Totaal;Heumen;1e halfjaar 2016;;;;
1840;Totaal;Heumen;2e halfjaar 2016;;;;
1841;Totaal;Heumen;2016;;;;
1842;Totaal;Heumen;1e halfjaar 2017;;;;
1843;Totaal;Heumen;2e halfjaar 2017;;;;
1844;Totaal;Heumen;2017;;;;
1845;Totaal;Heumen;1e halfjaar 2018;;;;
1846;Totaal;Heumen;2e halfjaar 2018;;;;
1847;Totaal;Heumen;2018;;;;
1848;Totaal;Heusden;1e halfjaar 2015;;2198.0;;51.0
1849;Totaal;Heusden;2e halfjaar 2015;;528.0;;12.0
1850;Totaal;Heusden;2015;;2726.0;;63.0
1851;Totaal;Heusden;1e halfjaar 2016;;1318.0;;30.0
1852;Totaal;Heusden;2e halfjaar 2016;;;;
1853;Totaal;Heusden;2016;;;;
1854;Totaal;Heusden;1e halfjaar 2017;;;;
1855;Totaal;Heusden;2e halfjaar 2017;;;;
1856;Totaal;Heusden;2017;3941.0;5141.0;91.0;119.0
1857;Totaal;Heusden;1e halfjaar 2018;;;;
1858;Totaal;Heusden;2e halfjaar 2018;;;;
1859;Totaal;Heusden;2018;4503.0;4987.0;104.0;115.0
1860;Totaal;Hillegom;1e halfjaar 2015;;2970.0;;141.0
1861;Totaal;Hillegom;2e halfjaar 2015;;;;
1862;Totaal;Hillegom;2015;;;;
1863;Totaal;Hillegom;1e halfjaar 2016;;2697.0;;128.0
1864;Totaal;Hillegom;2e halfjaar 2016;;3181.0;;151.0
1865;Totaal;Hillegom;2016;;5877.0;;279.0
1866;Totaal;Hillegom;1e halfjaar 2017;;1173.0;;55.0
1867;Totaal;Hillegom;2e halfjaar 2017;;1225.0;;57.0
1868;Totaal;Hillegom;2017;;2398.0;;113.0
