ID;Vervoerwijzen;RegioS;Perioden;Reizigerskilometers_1
642;100830;Flevoland (PV);2012;0.2
643;100830;Flevoland (PV);2013;0.1
644;100830;Flevoland (PV);2014;0.1
645;100830;Gelderland (PV);2010;0.7
646;100830;Gelderland (PV);2011;0.6
647;100830;Gelderland (PV);2012;0.6
648;100830;Gelderland (PV);2013;0.6
649;100830;Gelderland (PV);2014;0.6
650;100830;Utrecht (PV);2010;0.4
651;100830;Utrecht (PV);2011;0.4
652;100830;Utrecht (PV);2012;0.4
653;100830;Utrecht (PV);2013;0.4
654;100830;Utrecht (PV);2014;0.4
655;100830;Noord-Holland (PV);2010;1.0
656;100830;Noord-Holland (PV);2011;1.0
657;100830;Noord-Holland (PV);2012;1.0
658;100830;Noord-Holland (PV);2013;1.0
659;100830;Noord-Holland (PV);2014;1.0
660;100830;Zuid-Holland (PV);2010;1.2
661;100830;Zuid-Holland (PV);2011;1.3
662;100830;Zuid-Holland (PV);2012;1.2
663;100830;Zuid-Holland (PV);2013;1.2
664;100830;Zuid-Holland (PV);2014;1.3
665;100830;Zeeland (PV);2010;0.1
666;100830;Zeeland (PV);2011;0.1
667;100830;Zeeland (PV);2012;0.1
668;100830;Zeeland (PV);2013;0.1
669;100830;Zeeland (PV);2014;0.1
670;100830;Noord-Brabant (PV);2010;0.8
671;100830;Noord-Brabant (PV);2011;0.8
672;100830;Noord-Brabant (PV);2012;0.7
673;100830;Noord-Brabant (PV);2013;0.8
674;100830;Noord-Brabant (PV);2014;0.8
675;100830;Limburg (PV);2010;0.4
676;100830;Limburg (PV);2011;0.4
677;100830;Limburg (PV);2012;0.4
678;100830;Limburg (PV);2013;0.4
679;100830;Limburg (PV);2014;0.4
680;100840;Nederland;2010;8.7
681;100840;Nederland;2011;10.3
682;100840;Nederland;2012;10.7
683;100840;Nederland;2013;9.9
684;100840;Nederland;2014;11.2
685;100840;Noord-Nederland (LD);2010;1.0
686;100840;Noord-Nederland (LD);2011;1.1
687;100840;Noord-Nederland (LD);2012;1.1
688;100840;Noord-Nederland (LD);2013;1.2
689;100840;Noord-Nederland (LD);2014;1.4
690;100840;Oost-Nederland (LD);2010;1.9
691;100840;Oost-Nederland (LD);2011;2.2
692;100840;Oost-Nederland (LD);2012;2.8
693;100840;Oost-Nederland (LD);2013;2.1
694;100840;Oost-Nederland (LD);2014;3.0
695;100840;West-Nederland (LD);2010;3.9
696;100840;West-Nederland (LD);2011;5.3
697;100840;West-Nederland (LD);2012;4.5
698;100840;West-Nederland (LD);2013;4.3
699;100840;West-Nederland (LD);2014;4.6
700;100840;Zuid-Nederland (LD);2010;1.9
701;100840;Zuid-Nederland (LD);2011;1.7
702;100840;Zuid-Nederland (LD);2012;2.3
703;100840;Zuid-Nederland (LD);2013;2.4
704;100840;Zuid-Nederland (LD);2014;2.2
705;100840;Groningen (PV);2010;0.3
706;100840;Groningen (PV);2011;0.4
707;100840;Groningen (PV);2012;0.3
708;100840;Groningen (PV);2013;0.4
709;100840;Groningen (PV);2014;0.4
710;100840;Friesland (PV);2010;0.3
711;100840;Friesland (PV);2011;0.3
712;100840;Friesland (PV);2012;0.5
713;100840;Friesland (PV);2013;0.3
714;100840;Friesland (PV);2014;0.6
715;100840;Drenthe (PV);2010;0.3
716;100840;Drenthe (PV);2011;0.4
717;100840;Drenthe (PV);2012;0.3
718;100840;Drenthe (PV);2013;0.5
719;100840;Drenthe (PV);2014;0.5
720;100840;Overijssel (PV);2010;0.6
721;100840;Overijssel (PV);2011;0.6
722;100840;Overijssel (PV);2012;0.9
723;100840;Overijssel (PV);2013;0.5
724;100840;Overijssel (PV);2014;0.9
725;100840;Flevoland (PV);2010;0.3
726;100840;Flevoland (PV);2011;0.2
727;100840;Flevoland (PV);2012;0.3
728;100840;Flevoland (PV);2013;0.3
729;100840;Flevoland (PV);2014;0.2
730;100840;Gelderland (PV);2010;1.1
731;100840;Gelderland (PV);2011;1.3
732;100840;Gelderland (PV);2012;1.6
733;100840;Gelderland (PV);2013;1.2
734;100840;Gelderland (PV);2014;1.9
735;100840;Utrecht (PV);2010;0.4
736;100840;Utrecht (PV);2011;0.9
737;100840;Utrecht (PV);2012;0.7
738;100840;Utrecht (PV);2013;0.7
739;100840;Utrecht (PV);2014;0.8
740;100840;Noord-Holland (PV);2010;1.6
741;100840;Noord-Holland (PV);2011;1.7
742;100840;Noord-Holland (PV);2012;1.6
743;100840;Noord-Holland (PV);2013;1.7
744;100840;Noord-Holland (PV);2014;1.9
745;100840;Zuid-Holland (PV);2010;1.7
746;100840;Zuid-Holland (PV);2011;2.4
747;100840;Zuid-Holland (PV);2012;1.9
748;100840;Zuid-Holland (PV);2013;1.6
749;100840;Zuid-Holland (PV);2014;1.6
750;100840;Zeeland (PV);2010;0.3
751;100840;Zeeland (PV);2011;0.3
752;100840;Zeeland (PV);2012;0.2
753;100840;Zeeland (PV);2013;0.3
754;100840;Zeeland (PV);2014;0.3
755;100840;Noord-Brabant (PV);2010;1.3
756;100840;Noord-Brabant (PV);2011;1.1
757;100840;Noord-Brabant (PV);2012;1.5
758;100840;Noord-Brabant (PV);2013;1.7
759;100840;Noord-Brabant (PV);2014;1.5
760;100840;Limburg (PV);2010;0.6
761;100840;Limburg (PV);2011;0.6
762;100840;Limburg (PV);2012;0.8
763;100840;Limburg (PV);2013;0.7
764;100840;Limburg (PV);2014;0.7
