ID;Bedrijfsafvalstoffen;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
2178;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2000;154.0
2179;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2001;147.0
2180;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2002;143.0
2181;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2003;153.0
2182;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2004;49.0
2183;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2005;37.0
2184;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2006;51.0
2185;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2007;96.0
2186;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2008;181.0
2187;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2009;116.0
2188;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2010;128.0
2189;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2011;88.0
2190;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2012;88.0
2191;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2013;94.0
2192;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2014;138.0
2193;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2015;96.0
2194;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2016;81.0
2195;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2017;74.0
2196;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2018;74.0
2197;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2019;66.0
2198;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2020;85.0
2199;Totaal naar verwerking;Totaal eindverwerking;B Delfstoffenwinning;2021;76.0
2200;Totaal naar verwerking;Totaal eindverwerking;C Industrie;1994;3844.0
2201;Totaal naar verwerking;Totaal eindverwerking;C Industrie;1996;3682.0
2202;Totaal naar verwerking;Totaal eindverwerking;C Industrie;1998;3847.0
2203;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2000;2758.0
2204;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2001;2316.0
2205;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2002;2565.0
2206;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2003;2454.0
2207;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2004;1394.0
2208;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2005;1381.0
2209;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2006;1330.0
2210;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2007;1310.0
2211;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2008;1332.0
2212;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2009;1264.0
2213;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2010;1292.0
2214;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2011;1193.0
2215;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2012;777.0
2216;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2013;717.0
2217;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2014;670.0
2218;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2015;597.0
2219;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2016;647.0
2220;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2017;695.0
2221;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2018;707.0
2222;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2019;723.0
2223;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2020;631.0
2224;Totaal naar verwerking;Totaal eindverwerking;C Industrie;2021;563.0
2225;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;1994;502.0
2226;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;1996;548.0
2227;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;1998;661.0
2228;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2000;696.0
2229;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2001;772.0
2230;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2002;1245.0
2231;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2003;1173.0
2232;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2004;431.0
2233;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2005;416.0
2234;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2006;365.0
2235;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2007;365.0
2236;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2008;406.0
2237;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2009;420.0
2238;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2010;414.0
2239;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2011;368.0
2240;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2012;205.0
2241;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2013;156.0
2242;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2014;158.0
2243;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2015;159.0
2244;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2016;151.0
2245;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2017;182.0
2246;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2018;159.0
2247;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2019;205.0
2248;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2020;140.0
2249;Totaal naar verwerking;Totaal eindverwerking;10-12 Voedings-, genotmiddelenindustrie;2021;104.0
2250;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;1994;455.0
2251;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;1996;512.0
2252;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;1998;639.0
2253;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2000;656.0
2254;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2001;741.0
2255;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2002;1214.0
2256;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2003;1145.0
2257;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2004;411.0
2258;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2005;392.0
2259;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2006;350.0
2260;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2007;353.0
2261;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2008;390.0
2262;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2009;404.0
2263;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2010;404.0
2264;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2011;359.0
2265;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2012;192.0
2266;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2013;143.0
2267;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2014;152.0
2268;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2015;154.0
2269;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2016;149.0
2270;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2017;179.0
2271;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2018;159.0
2272;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2019;202.0
2273;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2020;139.0
2274;Totaal naar verwerking;Totaal eindverwerking;10 Voedingsmiddelenindustrie;2021;102.0
2275;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;1994;30.0
2276;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;1996;27.0
2277;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;1998;18.0
2278;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2000;36.0
2279;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2001;25.0
2280;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2002;27.0
2281;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2003;24.0
2282;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2004;16.0
2283;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2005;17.0
2284;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2006;12.0
2285;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2007;10.0
2286;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2008;14.0
2287;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2009;12.0
2288;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2010;10.0
2289;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2011;8.0
2290;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2012;13.0
2291;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2013;13.0
2292;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2014;4.0
2293;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2015;4.0
2294;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2016;3.0
2295;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2017;3.0
2296;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2018;0.0
2297;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2019;1.0
2298;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2020;1.0
2299;Totaal naar verwerking;Totaal eindverwerking;11 Drankenindustrie;2021;2.0
2300;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;1994;17.0
2301;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;1996;9.0
2302;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;1998;4.0
2303;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2000;5.0
2304;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2001;6.0
2305;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2002;4.0
2306;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2003;4.0
2307;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2004;4.0
2308;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2005;4.0
2309;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2006;3.0
2310;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2007;2.0
2311;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2008;3.0
2312;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2009;3.0
2313;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2010;0.0
2314;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2011;1.0
2315;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2012;0.0
2316;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2013;0.0
2317;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2014;1.0
2318;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2015;1.0
2319;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2016;0.0
2320;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2017;0.0
2321;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2018;0.0
2322;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2019;0.0
2323;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2020;0.0
2324;Totaal naar verwerking;Totaal eindverwerking;12 Tabaksindustrie;2021;0.0
2325;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;1994;48.0
2326;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;1996;21.0
2327;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;1998;42.0
2328;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2000;44.0
2329;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2001;52.0
2330;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2002;60.0
2331;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2003;48.0
2332;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2004;45.0
2333;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2005;50.0
2334;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2006;50.0
2335;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2007;50.0
2336;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2008;35.0
2337;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2009;31.0
2338;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2010;48.0
2339;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2011;44.0
2340;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2012;54.0
2341;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2013;53.0
2342;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2014;11.0
2343;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2015;11.0
2344;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2016;13.0
2345;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2017;13.0
2346;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2018;15.0
2347;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2019;14.0
2348;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2020;17.0
2349;Totaal naar verwerking;Totaal eindverwerking;13-15 Textiel-, kleding-, lederindustrie;2021;17.0
2350;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;1994;261.0
2351;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;1996;258.0
2352;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;1998;331.0
2353;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2000;375.0
2354;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2001;343.0
2355;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2002;268.0
2356;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2003;252.0
2357;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2004;174.0
2358;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2005;179.0
2359;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2006;169.0
2360;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2007;168.0
2361;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2008;163.0
2362;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2009;138.0
2363;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2010;141.0
2364;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2011;150.0
2365;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2012;97.0
2366;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2013;90.0
2367;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2014;37.0
2368;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2015;39.0
2369;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2016;86.0
2370;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2017;90.0
2371;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2018;73.0
2372;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2019;75.0
2373;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2020;85.0
2374;Totaal naar verwerking;Totaal eindverwerking;16+23 Hout- en bouwmaterialenindustrie;2021;88.0
2375;Totaal naar verwerking;Totaal eindverwerking;16 Houtindustrie;1994;131.0
2376;Totaal naar verwerking;Totaal eindverwerking;16 Houtindustrie;1996;97.0
2377;Totaal naar verwerking;Totaal eindverwerking;16 Houtindustrie;1998;143.0
2378;Totaal naar verwerking;Totaal eindverwerking;16 Houtindustrie;2000;160.0
2379;Totaal naar verwerking;Totaal eindverwerking;16 Houtindustrie;2001;148.0
