ID;UitkomstenOnderzoek;RegioS;Perioden;AfgerondeDienstenOnderzoek_1;AfgerondeDienstenOnderzoekRelatief_2
309;Totaal afgeronde onderzoeken;Drenthe (VT);2020;235.0;48.0
310;Totaal afgeronde onderzoeken;Drenthe (VT);1e halfjaar 2021;105.0;21.0
311;Totaal afgeronde onderzoeken;Drenthe (VT);2e halfjaar 2021;80.0;16.0
312;Totaal afgeronde onderzoeken;Drenthe (VT);2021;185.0;37.0
313;Totaal afgeronde onderzoeken;Drenthe (VT);1e halfjaar 2022;65.0;13.0
314;Totaal afgeronde onderzoeken;Drenthe (VT);2e halfjaar 2022;55.0;11.0
315;Totaal afgeronde onderzoeken;Drenthe (VT);2022;120.0;24.0
316;Totaal afgeronde onderzoeken;Drenthe (VT);1e halfjaar 2023;75.0;15.0
317;Totaal afgeronde onderzoeken;Drenthe (VT);2e halfjaar 2023;65.0;13.0
318;Totaal afgeronde onderzoeken;Drenthe (VT);2023;140.0;28.0
319;Totaal afgeronde onderzoeken;Drenthe (VT);1e halfjaar 2024;50.0;10.0
320;Totaal afgeronde onderzoeken;Flevoland (VT);1e halfjaar 2019;35.0;8.0
321;Totaal afgeronde onderzoeken;Flevoland (VT);2e halfjaar 2019;40.0;10.0
322;Totaal afgeronde onderzoeken;Flevoland (VT);2019;75.0;18.0
323;Totaal afgeronde onderzoeken;Flevoland (VT);1e halfjaar 2020;70.0;17.0
324;Totaal afgeronde onderzoeken;Flevoland (VT);2e halfjaar 2020;110.0;26.0
325;Totaal afgeronde onderzoeken;Flevoland (VT);2020;185.0;44.0
326;Totaal afgeronde onderzoeken;Flevoland (VT);1e halfjaar 2021;260.0;61.0
327;Totaal afgeronde onderzoeken;Flevoland (VT);2e halfjaar 2021;295.0;69.0
328;Totaal afgeronde onderzoeken;Flevoland (VT);2021;555.0;130.0
329;Totaal afgeronde onderzoeken;Flevoland (VT);1e halfjaar 2022;290.0;67.0
330;Totaal afgeronde onderzoeken;Flevoland (VT);2e halfjaar 2022;235.0;55.0
331;Totaal afgeronde onderzoeken;Flevoland (VT);2022;525.0;121.0
332;Totaal afgeronde onderzoeken;Flevoland (VT);1e halfjaar 2023;285.0;64.0
333;Totaal afgeronde onderzoeken;Flevoland (VT);2e halfjaar 2023;370.0;83.0
334;Totaal afgeronde onderzoeken;Flevoland (VT);2023;650.0;146.0
335;Totaal afgeronde onderzoeken;Flevoland (VT);1e halfjaar 2024;310.0;69.0
336;Totaal afgeronde onderzoeken;Friesland (VT);1e halfjaar 2019;300.0;46.0
337;Totaal afgeronde onderzoeken;Friesland (VT);2e halfjaar 2019;320.0;49.0
338;Totaal afgeronde onderzoeken;Friesland (VT);2019;620.0;96.0
339;Totaal afgeronde onderzoeken;Friesland (VT);1e halfjaar 2020;390.0;60.0
340;Totaal afgeronde onderzoeken;Friesland (VT);2e halfjaar 2020;350.0;54.0
341;Totaal afgeronde onderzoeken;Friesland (VT);2020;740.0;114.0
342;Totaal afgeronde onderzoeken;Friesland (VT);1e halfjaar 2021;325.0;50.0
343;Totaal afgeronde onderzoeken;Friesland (VT);2e halfjaar 2021;280.0;43.0
344;Totaal afgeronde onderzoeken;Friesland (VT);2021;610.0;94.0
345;Totaal afgeronde onderzoeken;Friesland (VT);1e halfjaar 2022;320.0;49.0
346;Totaal afgeronde onderzoeken;Friesland (VT);2e halfjaar 2022;310.0;48.0
347;Totaal afgeronde onderzoeken;Friesland (VT);2022;630.0;96.0
348;Totaal afgeronde onderzoeken;Friesland (VT);1e halfjaar 2023;295.0;45.0
349;Totaal afgeronde onderzoeken;Friesland (VT);2e halfjaar 2023;295.0;45.0
350;Totaal afgeronde onderzoeken;Friesland (VT);2023;590.0;89.0
351;Totaal afgeronde onderzoeken;Friesland (VT);1e halfjaar 2024;285.0;43.0
352;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);1e halfjaar 2019;170.0;25.0
353;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2e halfjaar 2019;135.0;20.0
354;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2019;300.0;43.0
355;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);1e halfjaar 2020;115.0;17.0
356;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2e halfjaar 2020;105.0;15.0
357;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2020;220.0;32.0
358;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);1e halfjaar 2021;100.0;14.0
359;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2e halfjaar 2021;105.0;15.0
360;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2021;200.0;29.0
361;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);1e halfjaar 2022;105.0;15.0
362;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2e halfjaar 2022;90.0;13.0
363;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2022;195.0;28.0
364;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);1e halfjaar 2023;105.0;14.0
365;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2e halfjaar 2023;105.0;15.0
366;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);2023;205.0;29.0
367;Totaal afgeronde onderzoeken;Gelderland-Midden (VT);1e halfjaar 2024;115.0;16.0
368;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);1e halfjaar 2019;290.0;51.0
369;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2e halfjaar 2019;115.0;20.0
370;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2019;405.0;72.0
371;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);1e halfjaar 2020;105.0;18.0
372;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2e halfjaar 2020;120.0;21.0
373;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2020;225.0;40.0
374;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);1e halfjaar 2021;140.0;24.0
375;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2e halfjaar 2021;120.0;21.0
376;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2021;255.0;45.0
377;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);1e halfjaar 2022;100.0;18.0
378;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2e halfjaar 2022;100.0;17.0
379;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2022;200.0;35.0
380;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);1e halfjaar 2023;120.0;20.0
381;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2e halfjaar 2023;100.0;17.0
382;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);2023;220.0;37.0
383;Totaal afgeronde onderzoeken;Gelderland-Zuid (VT);1e halfjaar 2024;120.0;20.0
384;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);1e halfjaar 2019;;
385;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2e halfjaar 2019;10.0;5.0
386;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2019;10.0;5.0
387;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);1e halfjaar 2020;25.0;12.0
388;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2e halfjaar 2020;30.0;14.0
389;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2020;55.0;26.0
390;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);1e halfjaar 2021;30.0;14.0
391;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2e halfjaar 2021;25.0;12.0
392;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2021;55.0;26.0
393;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);1e halfjaar 2022;30.0;13.0
394;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2e halfjaar 2022;45.0;18.0
395;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2022;75.0;31.0
396;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);1e halfjaar 2023;70.0;28.0
397;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2e halfjaar 2023;65.0;27.0
398;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);2023;135.0;55.0
399;Totaal afgeronde onderzoeken;Gooi en Vechtstreek (VT);1e halfjaar 2024;60.0;25.0
400;Totaal afgeronde onderzoeken;Groningen (VT);1e halfjaar 2019;215.0;37.0
401;Totaal afgeronde onderzoeken;Groningen (VT);2e halfjaar 2019;110.0;19.0
402;Totaal afgeronde onderzoeken;Groningen (VT);2019;320.0;55.0
403;Totaal afgeronde onderzoeken;Groningen (VT);1e halfjaar 2020;205.0;35.0
404;Totaal afgeronde onderzoeken;Groningen (VT);2e halfjaar 2020;160.0;27.0
405;Totaal afgeronde onderzoeken;Groningen (VT);2020;370.0;63.0
406;Totaal afgeronde onderzoeken;Groningen (VT);1e halfjaar 2021;175.0;30.0
407;Totaal afgeronde onderzoeken;Groningen (VT);2e halfjaar 2021;160.0;27.0
408;Totaal afgeronde onderzoeken;Groningen (VT);2021;330.0;56.0
409;Totaal afgeronde onderzoeken;Groningen (VT);1e halfjaar 2022;180.0;31.0
410;Totaal afgeronde onderzoeken;Groningen (VT);2e halfjaar 2022;165.0;28.0
411;Totaal afgeronde onderzoeken;Groningen (VT);2022;350.0;59.0
412;Totaal afgeronde onderzoeken;Groningen (VT);1e halfjaar 2023;150.0;26.0
413;Totaal afgeronde onderzoeken;Groningen (VT);2e halfjaar 2023;100.0;17.0
414;Totaal afgeronde onderzoeken;Groningen (VT);2023;255.0;42.0
415;Totaal afgeronde onderzoeken;Groningen (VT);1e halfjaar 2024;160.0;27.0
416;Totaal afgeronde onderzoeken;Haaglanden (VT);1e halfjaar 2019;140.0;13.0
417;Totaal afgeronde onderzoeken;Haaglanden (VT);2e halfjaar 2019;410.0;37.0
418;Totaal afgeronde onderzoeken;Haaglanden (VT);2019;550.0;50.0
419;Totaal afgeronde onderzoeken;Haaglanden (VT);1e halfjaar 2020;385.0;34.0
420;Totaal afgeronde onderzoeken;Haaglanden (VT);2e halfjaar 2020;575.0;51.0
421;Totaal afgeronde onderzoeken;Haaglanden (VT);2020;960.0;86.0
422;Totaal afgeronde onderzoeken;Haaglanden (VT);1e halfjaar 2021;510.0;45.0
423;Totaal afgeronde onderzoeken;Haaglanden (VT);2e halfjaar 2021;395.0;35.0
424;Totaal afgeronde onderzoeken;Haaglanden (VT);2021;905.0;81.0
425;Totaal afgeronde onderzoeken;Haaglanden (VT);1e halfjaar 2022;390.0;34.0
426;Totaal afgeronde onderzoeken;Haaglanden (VT);2e halfjaar 2022;440.0;39.0
427;Totaal afgeronde onderzoeken;Haaglanden (VT);2022;830.0;73.0
428;Totaal afgeronde onderzoeken;Haaglanden (VT);1e halfjaar 2023;370.0;32.0
429;Totaal afgeronde onderzoeken;Haaglanden (VT);2e halfjaar 2023;335.0;29.0
430;Totaal afgeronde onderzoeken;Haaglanden (VT);2023;705.0;61.0
431;Totaal afgeronde onderzoeken;Haaglanden (VT);1e halfjaar 2024;390.0;33.0
432;Totaal afgeronde onderzoeken;Hollands-Midden (VT);1e halfjaar 2019;75.0;9.0
433;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2e halfjaar 2019;175.0;22.0
434;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2019;250.0;31.0
435;Totaal afgeronde onderzoeken;Hollands-Midden (VT);1e halfjaar 2020;190.0;23.0
436;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2e halfjaar 2020;200.0;25.0
437;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2020;395.0;49.0
438;Totaal afgeronde onderzoeken;Hollands-Midden (VT);1e halfjaar 2021;175.0;21.0
439;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2e halfjaar 2021;225.0;28.0
440;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2021;400.0;49.0
441;Totaal afgeronde onderzoeken;Hollands-Midden (VT);1e halfjaar 2022;250.0;30.0
442;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2e halfjaar 2022;230.0;28.0
443;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2022;480.0;58.0
444;Totaal afgeronde onderzoeken;Hollands-Midden (VT);1e halfjaar 2023;235.0;28.0
445;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2e halfjaar 2023;190.0;23.0
446;Totaal afgeronde onderzoeken;Hollands-Midden (VT);2023;425.0;51.0
447;Totaal afgeronde onderzoeken;Hollands-Midden (VT);1e halfjaar 2024;240.0;28.0
448;Totaal afgeronde onderzoeken;IJsselland (VT);1e halfjaar 2019;105.0;20.0
449;Totaal afgeronde onderzoeken;IJsselland (VT);2e halfjaar 2019;135.0;26.0
450;Totaal afgeronde onderzoeken;IJsselland (VT);2019;240.0;46.0
451;Totaal afgeronde onderzoeken;IJsselland (VT);1e halfjaar 2020;95.0;18.0
452;Totaal afgeronde onderzoeken;IJsselland (VT);2e halfjaar 2020;55.0;10.0
453;Totaal afgeronde onderzoeken;IJsselland (VT);2020;150.0;28.0
454;Totaal afgeronde onderzoeken;IJsselland (VT);1e halfjaar 2021;35.0;7.0
455;Totaal afgeronde onderzoeken;IJsselland (VT);2e halfjaar 2021;55.0;10.0
456;Totaal afgeronde onderzoeken;IJsselland (VT);2021;90.0;17.0
457;Totaal afgeronde onderzoeken;IJsselland (VT);1e halfjaar 2022;60.0;12.0
458;Totaal afgeronde onderzoeken;IJsselland (VT);2e halfjaar 2022;60.0;11.0
459;Totaal afgeronde onderzoeken;IJsselland (VT);2022;120.0;22.0
460;Totaal afgeronde onderzoeken;IJsselland (VT);1e halfjaar 2023;55.0;10.0
461;Totaal afgeronde onderzoeken;IJsselland (VT);2e halfjaar 2023;85.0;15.0
462;Totaal afgeronde onderzoeken;IJsselland (VT);2023;140.0;25.0
463;Totaal afgeronde onderzoeken;IJsselland (VT);1e halfjaar 2024;100.0;19.0
464;Totaal afgeronde onderzoeken;Kennemerland (VT);1e halfjaar 2019;20.0;4.0
465;Totaal afgeronde onderzoeken;Kennemerland (VT);2e halfjaar 2019;35.0;7.0
466;Totaal afgeronde onderzoeken;Kennemerland (VT);2019;55.0;10.0
467;Totaal afgeronde onderzoeken;Kennemerland (VT);1e halfjaar 2020;60.0;11.0
468;Totaal afgeronde onderzoeken;Kennemerland (VT);2e halfjaar 2020;120.0;22.0
469;Totaal afgeronde onderzoeken;Kennemerland (VT);2020;180.0;34.0
470;Totaal afgeronde onderzoeken;Kennemerland (VT);1e halfjaar 2021;190.0;35.0
471;Totaal afgeronde onderzoeken;Kennemerland (VT);2e halfjaar 2021;150.0;28.0
472;Totaal afgeronde onderzoeken;Kennemerland (VT);2021;340.0;63.0
473;Totaal afgeronde onderzoeken;Kennemerland (VT);1e halfjaar 2022;145.0;27.0
474;Totaal afgeronde onderzoeken;Kennemerland (VT);2e halfjaar 2022;110.0;21.0
475;Totaal afgeronde onderzoeken;Kennemerland (VT);2022;255.0;47.0
476;Totaal afgeronde onderzoeken;Kennemerland (VT);1e halfjaar 2023;140.0;25.0
477;Totaal afgeronde onderzoeken;Kennemerland (VT);2e halfjaar 2023;195.0;36.0
478;Totaal afgeronde onderzoeken;Kennemerland (VT);2023;335.0;61.0
479;Totaal afgeronde onderzoeken;Kennemerland (VT);1e halfjaar 2024;135.0;24.0
480;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);1e halfjaar 2019;15.0;3.0
481;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2e halfjaar 2019;40.0;8.0
482;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2019;55.0;11.0
483;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);1e halfjaar 2020;50.0;10.0
484;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2e halfjaar 2020;105.0;21.0
485;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2020;160.0;31.0
486;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);1e halfjaar 2021;80.0;16.0
487;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2e halfjaar 2021;110.0;21.0
488;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2021;190.0;37.0
489;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);1e halfjaar 2022;60.0;11.0
490;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2e halfjaar 2022;95.0;19.0
491;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2022;155.0;30.0
492;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);1e halfjaar 2023;65.0;13.0
493;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2e halfjaar 2023;75.0;14.0
494;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);2023;140.0;27.0
495;Totaal afgeronde onderzoeken;Noord- en Midden Limburg (VT);1e halfjaar 2024;85.0;16.0
496;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);1e halfjaar 2019;65.0;8.0
497;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2e halfjaar 2019;100.0;12.0
498;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2019;165.0;20.0
499;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);1e halfjaar 2020;65.0;8.0
500;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2e halfjaar 2020;80.0;10.0
501;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2020;145.0;18.0
502;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);1e halfjaar 2021;115.0;14.0
503;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2e halfjaar 2021;110.0;13.0
504;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2021;225.0;27.0
505;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);1e halfjaar 2022;105.0;12.0
506;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2e halfjaar 2022;125.0;15.0
507;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2022;230.0;28.0
508;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);1e halfjaar 2023;85.0;10.0
509;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2e halfjaar 2023;80.0;10.0
510;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);2023;165.0;20.0
511;Totaal afgeronde onderzoeken;Noord- en Oost-Gelderland (VT);1e halfjaar 2024;80.0;9.0
512;Totaal afgeronde onderzoeken;Midden-Brabant (VT);1e halfjaar 2019;105.0;23.0
513;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2e halfjaar 2019;70.0;16.0
514;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2019;175.0;39.0
515;Totaal afgeronde onderzoeken;Midden-Brabant (VT);1e halfjaar 2020;90.0;20.0
516;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2e halfjaar 2020;105.0;23.0
517;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2020;200.0;44.0
518;Totaal afgeronde onderzoeken;Midden-Brabant (VT);1e halfjaar 2021;105.0;23.0
519;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2e halfjaar 2021;110.0;24.0
520;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2021;215.0;46.0
521;Totaal afgeronde onderzoeken;Midden-Brabant (VT);1e halfjaar 2022;115.0;25.0
522;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2e halfjaar 2022;110.0;23.0
523;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2022;225.0;48.0
524;Totaal afgeronde onderzoeken;Midden-Brabant (VT);1e halfjaar 2023;75.0;15.0
525;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2e halfjaar 2023;80.0;17.0
526;Totaal afgeronde onderzoeken;Midden-Brabant (VT);2023;155.0;32.0
527;Totaal afgeronde onderzoeken;Midden-Brabant (VT);1e halfjaar 2024;125.0;25.0
528;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);1e halfjaar 2019;310.0;46.0
529;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2e halfjaar 2019;235.0;35.0
530;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2019;545.0;81.0
531;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);1e halfjaar 2020;250.0;37.0
532;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2e halfjaar 2020;225.0;33.0
533;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2020;475.0;70.0
534;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);1e halfjaar 2021;215.0;32.0
535;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2e halfjaar 2021;180.0;26.0
536;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2021;395.0;58.0
537;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);1e halfjaar 2022;315.0;46.0
538;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2e halfjaar 2022;310.0;46.0
539;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2022;630.0;92.0
540;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);1e halfjaar 2023;320.0;46.0
541;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2e halfjaar 2023;290.0;42.0
542;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);2023;610.0;88.0
543;Totaal afgeronde onderzoeken;Noord-Holland Noord (VT);1e halfjaar 2024;305.0;44.0
544;Totaal afgeronde onderzoeken;Oost-Brabant (VT);1e halfjaar 2019;;
545;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2e halfjaar 2019;;
546;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2019;;
547;Totaal afgeronde onderzoeken;Oost-Brabant (VT);1e halfjaar 2020;;
548;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2e halfjaar 2020;;
549;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2020;;
550;Totaal afgeronde onderzoeken;Oost-Brabant (VT);1e halfjaar 2021;;
551;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2e halfjaar 2021;;
552;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2021;;
553;Totaal afgeronde onderzoeken;Oost-Brabant (VT);1e halfjaar 2022;;
554;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2e halfjaar 2022;;
555;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2022;;
556;Totaal afgeronde onderzoeken;Oost-Brabant (VT);1e halfjaar 2023;375.0;26.0
557;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2e halfjaar 2023;315.0;22.0
558;Totaal afgeronde onderzoeken;Oost-Brabant (VT);2023;690.0;48.0
559;Totaal afgeronde onderzoeken;Oost-Brabant (VT);1e halfjaar 2024;335.0;23.0
560;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);1e halfjaar 2019;115.0;9.0
561;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2e halfjaar 2019;70.0;5.0
562;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2019;185.0;14.0
563;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);1e halfjaar 2020;110.0;8.0
564;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2e halfjaar 2020;165.0;12.0
565;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2020;275.0;21.0
566;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);1e halfjaar 2021;215.0;16.0
567;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2e halfjaar 2021;260.0;20.0
568;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2021;475.0;36.0
569;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);1e halfjaar 2022;240.0;18.0
570;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2e halfjaar 2022;205.0;15.0
571;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2022;445.0;33.0
572;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);1e halfjaar 2023;250.0;19.0
573;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2e halfjaar 2023;235.0;18.0
574;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);2023;490.0;36.0
575;Totaal afgeronde onderzoeken;Rotterdam-Rijnmond (VT);1e halfjaar 2024;240.0;18.0
576;Totaal afgeronde onderzoeken;Twente (VT);1e halfjaar 2019;10.0;2.0
577;Totaal afgeronde onderzoeken;Twente (VT);2e halfjaar 2019;25.0;4.0
578;Totaal afgeronde onderzoeken;Twente (VT);2019;30.0;5.0
579;Totaal afgeronde onderzoeken;Twente (VT);1e halfjaar 2020;35.0;6.0
580;Totaal afgeronde onderzoeken;Twente (VT);2e halfjaar 2020;50.0;8.0
581;Totaal afgeronde onderzoeken;Twente (VT);2020;85.0;13.0
582;Totaal afgeronde onderzoeken;Twente (VT);1e halfjaar 2021;70.0;11.0
583;Totaal afgeronde onderzoeken;Twente (VT);2e halfjaar 2021;70.0;11.0
584;Totaal afgeronde onderzoeken;Twente (VT);2021;140.0;22.0
585;Totaal afgeronde onderzoeken;Twente (VT);1e halfjaar 2022;45.0;7.0
586;Totaal afgeronde onderzoeken;Twente (VT);2e halfjaar 2022;65.0;11.0
587;Totaal afgeronde onderzoeken;Twente (VT);2022;115.0;18.0
588;Totaal afgeronde onderzoeken;Twente (VT);1e halfjaar 2023;85.0;13.0
589;Totaal afgeronde onderzoeken;Twente (VT);2e halfjaar 2023;85.0;13.0
590;Totaal afgeronde onderzoeken;Twente (VT);2023;170.0;27.0
591;Totaal afgeronde onderzoeken;Twente (VT);1e halfjaar 2024;100.0;16.0
592;Totaal afgeronde onderzoeken;Utrecht (VT);1e halfjaar 2019;85.0;6.0
593;Totaal afgeronde onderzoeken;Utrecht (VT);2e halfjaar 2019;195.0;14.0
594;Totaal afgeronde onderzoeken;Utrecht (VT);2019;280.0;20.0
595;Totaal afgeronde onderzoeken;Utrecht (VT);1e halfjaar 2020;225.0;16.0
596;Totaal afgeronde onderzoeken;Utrecht (VT);2e halfjaar 2020;165.0;12.0
597;Totaal afgeronde onderzoeken;Utrecht (VT);2020;400.0;29.0
