ID;SoortMisdrijf;Politieregio;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
2085;Overige misdrijven Wetboek v. Strafrecht;Gelderland-Zuid;2007;292.0;67.0;214.0;73.3;255.0;218.0;37.0;59.0;102.0;17.0
2086;Overige misdrijven Wetboek v. Strafrecht;Utrecht;1994;684.0;79.0;355.0;51.9;279.0;256.0;23.0;32.0;61.0;5.0
2087;Overige misdrijven Wetboek v. Strafrecht;Utrecht;1995;341.0;39.0;247.0;72.4;259.0;230.0;29.0;30.0;54.0;7.0
2088;Overige misdrijven Wetboek v. Strafrecht;Utrecht;1996;212.0;24.0;195.0;92.0;230.0;217.0;13.0;26.0;51.0;3.0
2089;Overige misdrijven Wetboek v. Strafrecht;Utrecht;1997;175.0;20.0;149.0;85.1;171.0;155.0;16.0;20.0;36.0;4.0
2090;Overige misdrijven Wetboek v. Strafrecht;Utrecht;1998;285.0;32.0;246.0;86.3;274.0;247.0;27.0;31.0;57.0;6.0
2091;Overige misdrijven Wetboek v. Strafrecht;Utrecht;1999;320.0;36.0;290.0;90.6;331.0;305.0;26.0;37.0;69.0;6.0
2092;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2000;357.0;40.0;348.0;97.5;384.0;339.0;45.0;43.0;77.0;10.0
2093;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2001;363.0;40.0;346.0;95.3;376.0;335.0;41.0;42.0;75.0;9.0
2094;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2002;613.0;66.0;481.0;78.5;525.0;473.0;52.0;57.0;104.0;11.0
2095;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2003;748.0;80.0;604.0;80.7;656.0;575.0;81.0;70.0;125.0;17.0
2096;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2004;768.0;81.0;623.0;81.1;677.0;595.0;82.0;72.0;128.0;17.0
2097;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2005;682.0;72.0;539.0;79.0;606.0;518.0;88.0;64.0;111.0;18.0
2098;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2006;624.0;65.0;464.0;74.4;518.0;441.0;77.0;54.0;94.0;16.0
2099;Overige misdrijven Wetboek v. Strafrecht;Utrecht;2007;688.0;71.0;490.0;71.2;602.0;544.0;58.0;62.0;114.0;12.0
2100;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;1994;142.0;31.0;128.0;90.1;128.0;108.0;20.0;28.0;46.0;9.0
2101;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;1995;113.0;24.0;66.0;58.4;91.0;79.0;12.0;19.0;34.0;5.0
2102;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;1996;121.0;26.0;69.0;57.0;100.0;81.0;19.0;21.0;34.0;8.0
2103;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;1997;56.0;12.0;32.0;57.1;42.0;30.0;12.0;9.0;13.0;5.0
2104;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;1998;115.0;24.0;59.0;51.3;67.0;63.0;4.0;14.0;26.0;2.0
2105;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;1999;128.0;27.0;82.0;64.1;90.0;78.0;12.0;19.0;32.0;5.0
2106;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2000;148.0;31.0;91.0;61.5;105.0;86.0;19.0;22.0;35.0;8.0
2107;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2001;230.0;47.0;150.0;65.2;165.0;149.0;16.0;34.0;61.0;7.0
2108;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2002;317.0;62.0;192.0;60.6;214.0;190.0;24.0;42.0;74.0;9.0
2109;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2003;400.0;78.0;272.0;68.0;316.0;286.0;30.0;62.0;111.0;12.0
2110;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2004;364.0;71.0;246.0;67.6;272.0;245.0;27.0;53.0;95.0;11.0
2111;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2005;325.0;63.0;227.0;69.8;252.0;214.0;38.0;49.0;82.0;15.0
2112;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2006;350.0;67.0;219.0;62.6;244.0;212.0;32.0;47.0;81.0;12.0
2113;Overige misdrijven Wetboek v. Strafrecht;Noord-Holland-Noord;2007;418.0;80.0;215.0;51.4;242.0;197.0;45.0;47.0;76.0;17.0
2114;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;1994;64.0;27.0;42.0;65.6;48.0;45.0;3.0;20.0;38.0;3.0
2115;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;1995;61.0;26.0;28.0;45.9;34.0;29.0;5.0;14.0;24.0;4.0
2116;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;1996;63.0;26.0;43.0;68.3;62.0;52.0;10.0;26.0;44.0;8.0
2117;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;1997;41.0;17.0;23.0;56.1;30.0;27.0;3.0;13.0;23.0;2.0
2118;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;1998;45.0;19.0;34.0;75.6;37.0;30.0;7.0;15.0;25.0;6.0
2119;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;1999;52.0;21.0;32.0;61.5;38.0;33.0;5.0;16.0;27.0;4.0
2120;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2000;57.0;23.0;42.0;73.7;44.0;40.0;4.0;18.0;33.0;3.0
2121;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2001;55.0;22.0;47.0;85.5;56.0;50.0;6.0;23.0;41.0;5.0
2122;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2002;105.0;42.0;59.0;56.2;65.0;53.0;12.0;26.0;43.0;10.0
2123;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2003;98.0;39.0;64.0;65.3;85.0;75.0;10.0;34.0;60.0;8.0
2124;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2004;115.0;45.0;78.0;67.8;91.0;75.0;16.0;36.0;60.0;13.0
2125;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2005;95.0;37.0;57.0;60.0;71.0;62.0;9.0;28.0;49.0;7.0
2126;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2006;94.0;37.0;65.0;69.1;76.0;55.0;21.0;30.0;43.0;16.0
2127;Overige misdrijven Wetboek v. Strafrecht;Zaanstreek-Waterland;2007;97.0;38.0;69.0;71.1;81.0;69.0;12.0;31.0;54.0;9.0
2128;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;1994;97.0;24.0;89.0;91.8;105.0;100.0;5.0;26.0;50.0;2.0
2129;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;1995;67.0;17.0;56.0;83.6;79.0;75.0;4.0;20.0;38.0;2.0
2130;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;1996;74.0;18.0;69.0;93.2;98.0;93.0;5.0;24.0;47.0;2.0
2131;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;1997;50.0;12.0;41.0;82.0;57.0;45.0;12.0;14.0;23.0;6.0
2132;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;1998;112.0;28.0;80.0;71.4;99.0;92.0;7.0;24.0;46.0;3.0
2133;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;1999;147.0;36.0;125.0;85.0;139.0;125.0;14.0;34.0;62.0;7.0
2134;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2000;155.0;38.0;145.0;93.5;160.0;142.0;18.0;39.0;71.0;9.0
2135;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2001;102.0;25.0;98.0;96.1;115.0;107.0;8.0;28.0;53.0;4.0
2136;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2002;140.0;35.0;110.0;78.6;133.0;123.0;10.0;34.0;63.0;5.0
2137;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2003;156.0;39.0;118.0;75.6;132.0;121.0;11.0;33.0;61.0;5.0
2138;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2004;151.0;37.0;91.0;60.3;106.0;97.0;9.0;26.0;49.0;4.0
2139;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2005;166.0;41.0;103.0;62.0;118.0;98.0;20.0;29.0;49.0;10.0
2140;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2006;175.0;43.0;97.0;55.4;129.0;109.0;20.0;31.0;54.0;10.0
2141;Overige misdrijven Wetboek v. Strafrecht;Kennemerland;2007;202.0;49.0;122.0;60.4;151.0;118.0;33.0;37.0;58.0;16.0
2142;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;1994;277.0;38.0;77.0;27.8;222.0;201.0;21.0;30.0;55.0;6.0
2143;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;1995;325.0;44.0;126.0;38.8;229.0;209.0;20.0;31.0;57.0;5.0
2144;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;1996;400.0;55.0;152.0;38.0;385.0;343.0;42.0;53.0;95.0;11.0
2145;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;1997;567.0;78.0;258.0;45.5;392.0;361.0;31.0;54.0;100.0;8.0
2146;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;1998;933.0;127.0;588.0;63.0;670.0;609.0;61.0;92.0;168.0;16.0
2147;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;1999;1436.0;194.0;875.0;60.9;626.0;563.0;63.0;85.0;154.0;17.0
2148;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2000;1450.0;195.0;883.0;60.9;940.0;843.0;97.0;126.0;229.0;26.0
2149;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2001;1485.0;199.0;905.0;60.9;854.0;765.0;89.0;115.0;207.0;24.0
2150;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2002;1550.0;208.0;942.0;60.8;893.0;795.0;98.0;120.0;215.0;26.0
2151;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2003;1584.0;212.0;987.0;62.3;1066.0;963.0;103.0;143.0;259.0;27.0
2152;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2004;1327.0;177.0;821.0;61.9;877.0;768.0;109.0;117.0;206.0;29.0
2153;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2005;1288.0;171.0;784.0;60.9;801.0;709.0;92.0;106.0;189.0;24.0
2154;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2006;1621.0;214.0;988.0;61.0;1013.0;843.0;170.0;134.0;225.0;45.0
2155;Overige misdrijven Wetboek v. Strafrecht;Amsterdam-Amstelland;2007;1840.0;243.0;981.0;53.3;979.0;846.0;133.0;129.0;226.0;35.0
2156;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;1994;688.0;356.0;238.0;34.6;211.0;207.0;4.0;109.0;221.0;4.0
2157;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;1995;33.0;17.0;23.0;69.7;30.0;28.0;2.0;16.0;30.0;2.0
2158;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;1996;29.0;15.0;26.0;89.7;43.0;40.0;3.0;23.0;43.0;3.0
2159;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;1997;27.0;14.0;24.0;88.9;31.0;27.0;4.0;16.0;28.0;4.0
2160;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;1998;35.0;18.0;30.0;85.7;33.0;29.0;4.0;17.0;31.0;4.0
2161;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;1999;33.0;17.0;27.0;81.8;28.0;24.0;4.0;15.0;26.0;4.0
2162;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2000;38.0;19.0;35.0;92.1;45.0;38.0;7.0;23.0;40.0;7.0
2163;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2001;41.0;21.0;37.0;90.2;39.0;39.0;0.0;20.0;41.0;0.0
2164;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2002;60.0;31.0;45.0;75.0;51.0;42.0;9.0;26.0;44.0;9.0
2165;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2003;72.0;37.0;49.0;68.1;63.0;57.0;6.0;32.0;60.0;6.0
2166;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2004;81.0;41.0;54.0;66.7;58.0;51.0;7.0;30.0;53.0;7.0
2167;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2005;69.0;35.0;53.0;76.8;60.0;49.0;11.0;31.0;51.0;11.0
2168;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2006;98.0;50.0;73.0;74.5;86.0;72.0;14.0;44.0;76.0;14.0
2169;Overige misdrijven Wetboek v. Strafrecht;Gooi-en Vechtstreek;2007;85.0;44.0;49.0;57.6;58.0;52.0;6.0;30.0;55.0;6.0
2170;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;1994;284.0;38.0;207.0;72.9;282.0;256.0;26.0;37.0;68.0;7.0
2171;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;1995;149.0;20.0;126.0;84.6;261.0;240.0;21.0;35.0;64.0;6.0
2172;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;1996;244.0;32.0;127.0;52.0;262.0;237.0;25.0;35.0;63.0;7.0
2173;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;1997;324.0;43.0;181.0;55.9;203.0;179.0;24.0;27.0;47.0;6.0
2174;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;1998;361.0;47.0;255.0;70.6;266.0;246.0;20.0;35.0;65.0;5.0
2175;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;1999;438.0;57.0;321.0;73.3;303.0;272.0;31.0;40.0;71.0;8.0
2176;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2000;374.0;49.0;286.0;76.5;276.0;258.0;18.0;36.0;67.0;5.0
2177;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2001;412.0;53.0;263.0;63.8;313.0;283.0;30.0;40.0;73.0;8.0
2178;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2002;544.0;69.0;432.0;79.4;381.0;342.0;39.0;49.0;87.0;10.0
2179;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2003;703.0;89.0;516.0;73.4;502.0;441.0;61.0;63.0;112.0;15.0
2180;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2004;856.0;107.0;688.0;80.4;729.0;654.0;75.0;91.0;164.0;19.0
2181;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2005;817.0;102.0;669.0;81.9;871.0;776.0;95.0;108.0;194.0;24.0
2182;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2006;901.0;111.0;758.0;84.1;808.0;699.0;109.0;100.0;173.0;27.0
2183;Overige misdrijven Wetboek v. Strafrecht;Haaglanden;2007;923.0;114.0;732.0;79.3;783.0;678.0;105.0;97.0;167.0;26.0
2184;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;1994;223.0;38.0;94.0;42.2;108.0;103.0;5.0;18.0;35.0;2.0
2185;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;1995;105.0;18.0;70.0;66.7;94.0;84.0;10.0;16.0;28.0;3.0
2186;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;1996;121.0;20.0;93.0;76.9;120.0;105.0;15.0;20.0;35.0;5.0
2187;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;1997;93.0;15.0;82.0;88.2;94.0;79.0;15.0;16.0;26.0;5.0
2188;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;1998;147.0;24.0;108.0;73.5;134.0;122.0;12.0;22.0;41.0;4.0
2189;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;1999;215.0;35.0;162.0;75.3;180.0;161.0;19.0;30.0;53.0;6.0
2190;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2000;238.0;39.0;204.0;85.7;221.0;198.0;23.0;36.0;65.0;8.0
2191;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2001;213.0;35.0;167.0;78.4;188.0;166.0;22.0;31.0;54.0;7.0
2192;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2002;292.0;48.0;210.0;71.9;238.0;213.0;25.0;39.0;70.0;8.0
2193;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2003;327.0;53.0;228.0;69.7;248.0;211.0;37.0;40.0;69.0;12.0
2194;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2004;363.0;59.0;289.0;79.6;328.0;280.0;48.0;53.0;91.0;15.0
2195;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2005;383.0;62.0;286.0;74.7;325.0;274.0;51.0;53.0;89.0;16.0
2196;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2006;402.0;65.0;303.0;75.4;390.0;349.0;41.0;63.0;113.0;13.0
2197;Overige misdrijven Wetboek v. Strafrecht;Hollands-Midden;2007;490.0;79.0;356.0;72.7;400.0;331.0;69.0;65.0;107.0;22.0
2198;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;1994;176.0;18.0;63.0;35.8;98.0;87.0;11.0;10.0;18.0;2.0
2199;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;1995;181.0;19.0;96.0;53.0;172.0;149.0;23.0;18.0;31.0;5.0
2200;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;1996;203.0;21.0;64.0;31.5;187.0;170.0;17.0;19.0;35.0;3.0
2201;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;1997;278.0;29.0;84.0;30.2;254.0;196.0;58.0;26.0;41.0;12.0
2202;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;1998;238.0;24.0;86.0;36.1;189.0;163.0;26.0;19.0;34.0;5.0
2203;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;1999;377.0;38.0;129.0;34.2;327.0;299.0;28.0;33.0;61.0;6.0
2204;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2000;513.0;52.0;200.0;39.0;413.0;367.0;46.0;42.0;75.0;9.0
2205;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2001;550.0;55.0;347.0;63.1;380.0;344.0;36.0;38.0;69.0;7.0
2206;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2002;1021.0;101.0;867.0;84.9;1033.0;910.0;123.0;103.0;182.0;24.0
2207;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2003;1251.0;123.0;1041.0;83.2;1205.0;1049.0;156.0;119.0;208.0;31.0
2208;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2004;1167.0;115.0;987.0;84.6;1111.0;969.0;142.0;109.0;192.0;28.0
2209;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2005;1152.0;113.0;919.0;79.8;1033.0;872.0;161.0;102.0;173.0;31.0
2210;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2006;1104.0;109.0;853.0;77.3;994.0;819.0;175.0;98.0;163.0;34.0
2211;Overige misdrijven Wetboek v. Strafrecht;Rotterdam-Rijnmond;2007;1149.0;114.0;892.0;77.6;1077.0;905.0;172.0;107.0;181.0;34.0
2212;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;1994;78.0;20.0;57.0;73.1;64.0;61.0;3.0;17.0;32.0;2.0
2213;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;1995;59.0;15.0;50.0;84.7;58.0;50.0;8.0;15.0;26.0;4.0
2214;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;1996;82.0;21.0;63.0;76.8;88.0;82.0;6.0;23.0;42.0;3.0
2215;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;1997;56.0;14.0;30.0;53.6;35.0;28.0;7.0;9.0;14.0;4.0
2216;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;1998;63.0;16.0;44.0;69.8;55.0;49.0;6.0;14.0;25.0;3.0
2217;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;1999;115.0;29.0;99.0;86.1;113.0;100.0;13.0;29.0;51.0;7.0
2218;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2000;155.0;39.0;143.0;92.3;158.0;142.0;16.0;40.0;72.0;8.0
2219;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2001;144.0;36.0;131.0;91.0;137.0;125.0;12.0;35.0;63.0;6.0
2220;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2002;193.0;51.0;149.0;77.2;162.0;143.0;19.0;42.0;75.0;10.0
2221;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2003;253.0;66.0;192.0;75.9;203.0;182.0;21.0;53.0;95.0;11.0
2222;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2004;264.0;69.0;229.0;86.7;267.0;232.0;35.0;69.0;121.0;18.0
2223;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2005;234.0;61.0;189.0;80.8;203.0;180.0;23.0;53.0;94.0;12.0
2224;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2006;234.0;61.0;176.0;75.2;224.0;182.0;42.0;58.0;95.0;22.0
2225;Overige misdrijven Wetboek v. Strafrecht;Zuid-Holland-Zuid;2007;246.0;64.0;173.0;70.3;224.0;185.0;39.0;58.0;96.0;20.0
2226;Overige misdrijven Wetboek v. Strafrecht;Zeeland;1994;99.0;34.0;35.0;35.4;46.0;41.0;5.0;16.0;28.0;3.0
2227;Overige misdrijven Wetboek v. Strafrecht;Zeeland;1995;76.0;26.0;39.0;51.3;56.0;45.0;11.0;19.0;30.0;7.0
2228;Overige misdrijven Wetboek v. Strafrecht;Zeeland;1996;62.0;21.0;31.0;50.0;38.0;28.0;10.0;13.0;19.0;7.0
2229;Overige misdrijven Wetboek v. Strafrecht;Zeeland;1997;37.0;12.0;20.0;54.1;22.0;19.0;3.0;7.0;13.0;2.0
2230;Overige misdrijven Wetboek v. Strafrecht;Zeeland;1998;80.0;27.0;42.0;52.5;60.0;50.0;10.0;20.0;33.0;7.0
2231;Overige misdrijven Wetboek v. Strafrecht;Zeeland;1999;100.0;33.0;83.0;83.0;89.0;81.0;8.0;30.0;54.0;5.0
2232;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2000;89.0;30.0;71.0;79.8;85.0;72.0;13.0;28.0;48.0;9.0
2233;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2001;120.0;40.0;109.0;90.8;114.0;98.0;16.0;38.0;65.0;11.0
2234;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2002;201.0;66.0;160.0;79.6;191.0;170.0;21.0;63.0;111.0;14.0
2235;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2003;198.0;65.0;171.0;86.4;192.0;159.0;33.0;63.0;104.0;22.0
2236;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2004;190.0;62.0;158.0;83.2;182.0;145.0;37.0;59.0;94.0;24.0
2237;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2005;188.0;61.0;136.0;72.3;162.0;133.0;29.0;53.0;86.0;19.0
2238;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2006;182.0;59.0;138.0;75.8;168.0;130.0;38.0;55.0;84.0;25.0
2239;Overige misdrijven Wetboek v. Strafrecht;Zeeland;2007;191.0;62.0;144.0;75.4;171.0;142.0;29.0;55.0;92.0;19.0
2240;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;1994;893.0;105.0;92.0;10.3;77.0;66.0;11.0;9.0;16.0;3.0
2241;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;1995;153.0;18.0;89.0;58.2;128.0;113.0;15.0;15.0;26.0;4.0
2242;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;1996;138.0;16.0;113.0;81.9;139.0;130.0;9.0;16.0;30.0;2.0
2243;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;1997;95.0;11.0;65.0;68.4;74.0;64.0;10.0;9.0;15.0;2.0
2244;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;1998;203.0;24.0;166.0;81.8;180.0;162.0;18.0;22.0;39.0;4.0
2245;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;1999;256.0;30.0;236.0;92.2;278.0;252.0;26.0;33.0;60.0;6.0
2246;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2000;294.0;35.0;274.0;93.2;306.0;282.0;24.0;36.0;66.0;6.0
2247;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2001;260.0;30.0;222.0;85.4;257.0;234.0;23.0;30.0;55.0;5.0
2248;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2002;480.0;56.0;335.0;69.8;361.0;328.0;33.0;42.0;76.0;8.0
2249;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2003;530.0;61.0;389.0;73.4;446.0;399.0;47.0;51.0;92.0;11.0
2250;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2004;666.0;77.0;528.0;79.3;589.0;512.0;77.0;68.0;118.0;18.0
2251;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2005;631.0;72.0;497.0;78.8;524.0;480.0;44.0;60.0;110.0;10.0
2252;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2006;789.0;90.0;601.0;76.2;652.0;567.0;85.0;74.0;130.0;19.0
2253;Overige misdrijven Wetboek v. Strafrecht;Midden- en West-Brabant;2007;743.0;85.0;550.0;74.0;595.0;511.0;84.0;68.0;116.0;19.0
2254;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;1994;95.0;20.0;81.0;85.3;99.0;90.0;9.0;21.0;38.0;4.0
2255;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;1995;69.0;15.0;58.0;84.1;86.0;78.0;8.0;18.0;33.0;3.0
2256;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;1996;103.0;22.0;76.0;73.8;113.0;102.0;11.0;24.0;43.0;5.0
2257;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;1997;101.0;20.0;76.0;75.2;90.0;81.0;9.0;18.0;32.0;4.0
2258;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;1998;125.0;25.0;105.0;84.0;114.0;102.0;12.0;23.0;41.0;5.0
2259;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;1999;152.0;30.0;133.0;87.5;137.0;126.0;11.0;27.0;50.0;4.0
2260;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2000;135.0;27.0;105.0;77.8;114.0;103.0;11.0;23.0;40.0;4.0
