ID;RegioS;GemeentelijkeHoofdfuncties;Perioden;Lasten_1;Baten_2;Saldo_3;Lasten_4;Baten_5;Saldo_6
7944;Gelderland;200;2003;275.4;66.8;-208.6;140.5;34.1;-106.4
7945;Gelderland;310;1999;16.4;11.2;-5.2;8.6;5.9;-2.7
7946;Gelderland;310;2000;29.5;25.0;-4.5;15.4;13.0;-2.3
7947;Gelderland;310;2001;21.0;13.7;-7.3;10.8;7.1;-3.8
7948;Gelderland;310;2002;25.4;15.8;-9.6;13.0;8.1;-4.9
7949;Gelderland;310;2003;22.9;13.4;-9.5;11.7;6.8;-4.8
7950;Gelderland;320;1999;4.8;4.1;-0.7;2.5;2.2;-0.3
7951;Gelderland;320;2000;17.6;4.3;-13.2;9.1;2.3;-6.9
7952;Gelderland;320;2001;10.5;0.8;-9.7;5.4;0.4;-5.0
7953;Gelderland;320;2002;2.3;1.0;-1.3;1.2;0.5;-0.7
7954;Gelderland;320;2003;10.2;8.4;-1.8;5.2;4.3;-0.9
7955;Gelderland;330;1999;8.0;26.2;18.1;4.2;13.7;9.5
7956;Gelderland;330;2000;64.0;116.2;52.3;33.3;60.6;27.2
7957;Gelderland;330;2001;4.1;23.3;19.2;2.1;12.1;9.9
7958;Gelderland;330;2002;15.7;36.6;20.8;8.1;18.8;10.7
7959;Gelderland;330;2003;6.5;20.7;14.3;3.3;10.6;7.3
7960;Gelderland;340;1999;3.3;3.5;0.2;1.8;1.9;0.1
7961;Gelderland;340;2000;2.0;2.0;0.0;1.0;1.0;0.0
7962;Gelderland;340;2001;2.1;1.9;-0.2;1.1;1.0;-0.1
7963;Gelderland;340;2002;1.4;1.4;0.0;0.7;0.7;0.0
7964;Gelderland;340;2003;0.7;1.2;0.5;0.3;0.6;0.3
7965;Gelderland;341;1999;1.5;1.2;-0.3;0.8;0.6;-0.1
7966;Gelderland;341;2000;0.9;0.6;-0.3;0.5;0.3;-0.1
7967;Gelderland;341;2001;1.2;1.0;-0.2;0.6;0.5;-0.1
7968;Gelderland;341;2002;1.4;0.9;-0.5;0.7;0.5;-0.3
7969;Gelderland;341;2003;1.3;1.3;0.0;0.7;0.7;0.0
7970;Gelderland;300;1999;34.0;46.2;12.2;17.8;24.2;6.4
7971;Gelderland;300;2000;113.9;148.1;34.2;59.3;77.2;17.8
7972;Gelderland;300;2001;38.9;40.7;1.8;20.1;21.0;0.9
7973;Gelderland;300;2002;46.3;55.7;9.4;23.7;28.6;4.8
7974;Gelderland;300;2003;41.5;45.0;3.5;21.2;23.0;1.8
7975;Gelderland;420;1999;165.6;134.2;-31.3;86.8;70.4;-16.4
7976;Gelderland;420;2000;169.0;131.2;-37.8;88.1;68.4;-19.7
7977;Gelderland;420;2001;207.5;171.4;-36.1;107.3;88.6;-18.7
7978;Gelderland;420;2002;236.6;198.7;-37.8;121.4;102.0;-19.4
7979;Gelderland;420;2003;217.8;182.0;-35.8;111.1;92.8;-18.3
7980;Gelderland;421;1999;37.6;1.9;-35.8;19.7;1.0;-18.8
7981;Gelderland;421;2000;38.4;1.6;-36.8;20.0;0.9;-19.2
7982;Gelderland;421;2001;34.4;2.4;-32.0;17.8;1.2;-16.5
7983;Gelderland;421;2002;41.1;1.7;-39.4;21.1;0.9;-20.2
7984;Gelderland;421;2003;36.2;2.9;-33.3;18.5;1.5;-17.0
7985;Gelderland;430;1999;25.2;22.7;-2.5;13.2;11.9;-1.3
7986;Gelderland;430;2000;19.5;16.4;-3.1;10.1;8.5;-1.6
7987;Gelderland;430;2001;18.6;16.1;-2.5;9.6;8.3;-1.3
7988;Gelderland;430;2002;20.6;18.2;-2.3;10.6;9.4;-1.2
7989;Gelderland;430;2003;15.5;13.1;-2.4;7.9;6.7;-1.2
7990;Gelderland;431;1999;8.7;0.3;-8.3;4.5;0.2;-4.4
7991;Gelderland;431;2000;10.9;1.5;-9.3;5.7;0.8;-4.9
7992;Gelderland;431;2001;7.1;0.6;-6.5;3.7;0.3;-3.4
7993;Gelderland;431;2002;12.4;1.0;-11.4;6.4;0.5;-5.9
7994;Gelderland;431;2003;6.2;0.6;-5.6;3.2;0.3;-2.9
7995;Gelderland;440;1999;32.1;26.1;-6.0;16.8;13.7;-3.1
7996;Gelderland;440;2000;30.0;19.9;-10.1;15.7;10.4;-5.3
7997;Gelderland;440;2001;40.0;34.7;-5.3;20.7;17.9;-2.8
7998;Gelderland;440;2002;33.7;27.8;-5.9;17.3;14.3;-3.0
7999;Gelderland;440;2003;30.3;26.1;-4.3;15.5;13.3;-2.2
8000;Gelderland;441;1999;9.3;2.0;-7.2;4.9;1.1;-3.8
8001;Gelderland;441;2000;17.3;10.6;-6.7;9.0;5.5;-3.5
8002;Gelderland;441;2001;9.7;1.6;-8.2;5.0;0.8;-4.2
8003;Gelderland;441;2002;10.2;2.7;-7.5;5.2;1.4;-3.9
8004;Gelderland;441;2003;21.8;12.4;-9.3;11.1;6.3;-4.8
8005;Gelderland;450;1999;0.2;0.1;-0.1;0.1;0.0;-0.1
8006;Gelderland;450;2000;0.0;0.0;0.0;0.0;0.0;0.0
8007;Gelderland;450;2001;0.0;0.0;0.0;0.0;0.0;0.0
8008;Gelderland;450;2002;0.0;0.0;0.0;0.0;0.0;0.0
8009;Gelderland;450;2003;0.0;0.0;0.0;0.0;0.0;0.0
8010;Gelderland;451;1999;0.4;0.1;-0.3;0.2;0.0;-0.2
8011;Gelderland;451;2000;0.1;0.0;0.0;0.0;0.0;0.0
8012;Gelderland;451;2001;0.0;0.0;0.0;0.0;0.0;0.0
8013;Gelderland;451;2002;0.0;0.0;0.0;0.0;0.0;0.0
8014;Gelderland;451;2003;0.1;0.0;0.0;0.0;0.0;0.0
8015;Gelderland;460;1999;23.3;22.1;-1.1;12.2;11.6;-0.6
8016;Gelderland;460;2000;11.8;10.7;-1.1;6.2;5.6;-0.6
8017;Gelderland;460;2001;25.0;23.9;-1.2;12.9;12.3;-0.6
8018;Gelderland;460;2002;29.7;28.4;-1.3;15.2;14.6;-0.7
8019;Gelderland;460;2003;30.3;29.3;-1.0;15.5;14.9;-0.5
8020;Gelderland;461;1999;0.4;0.0;-0.4;0.2;0.0;-0.2
8021;Gelderland;461;2000;0.5;0.0;-0.5;0.3;0.0;-0.3
8022;Gelderland;461;2001;0.9;0.1;-0.9;0.5;0.0;-0.4
8023;Gelderland;461;2002;1.1;0.0;-1.1;0.6;0.0;-0.6
8024;Gelderland;461;2003;1.2;0.0;-1.2;0.6;0.0;-0.6
8025;Gelderland;470;1999;0.0;0.0;0.0;0.0;0.0;0.0
8026;Gelderland;470;2000;0.0;0.0;0.0;0.0;0.0;0.0
8027;Gelderland;470;2001;0.0;0.0;0.0;0.0;0.0;0.0
8028;Gelderland;470;2002;0.0;0.0;0.0;0.0;0.0;0.0
8029;Gelderland;470;2003;0.0;0.0;0.0;0.0;0.0;0.0
8030;Gelderland;471;1999;0.0;0.0;0.0;0.0;0.0;0.0
8031;Gelderland;471;2000;0.0;0.0;0.0;0.0;0.0;0.0
8032;Gelderland;471;2001;0.0;0.0;0.0;0.0;0.0;0.0
8033;Gelderland;471;2002;0.0;0.0;0.0;0.0;0.0;0.0
8034;Gelderland;471;2003;0.0;0.0;0.0;0.0;0.0;0.0
8035;Gelderland;480;1999;81.2;26.8;-54.4;42.6;14.1;-28.5
8036;Gelderland;480;2000;85.9;29.3;-56.6;44.8;15.3;-29.5
8037;Gelderland;480;2001;110.7;42.4;-68.3;57.2;21.9;-35.3
8038;Gelderland;480;2002;113.0;44.9;-68.1;58.0;23.0;-34.9
8039;Gelderland;480;2003;142.1;44.9;-97.2;72.5;22.9;-49.6
8040;Gelderland;482;1999;23.9;21.4;-2.6;12.5;11.2;-1.3
8041;Gelderland;482;2000;25.7;23.6;-2.1;13.4;12.3;-1.1
8042;Gelderland;482;2001;29.5;27.2;-2.4;15.3;14.0;-1.2
8043;Gelderland;482;2002;31.9;29.4;-2.6;16.4;15.1;-1.3
8044;Gelderland;482;2003;32.3;28.9;-3.4;16.5;14.7;-1.8
8045;Gelderland;400;1999;407.8;257.7;-150.1;213.9;135.2;-78.7
8046;Gelderland;400;2000;409.1;244.9;-164.2;213.2;127.6;-85.6
8047;Gelderland;400;2001;483.5;320.2;-163.3;250.0;165.5;-84.4
8048;Gelderland;400;2002;530.2;352.8;-177.4;272.0;181.0;-91.0
8049;Gelderland;400;2003;533.9;340.2;-193.7;272.3;173.5;-98.8
8050;Gelderland;510;1999;36.3;2.1;-34.1;19.0;1.1;-17.9
8051;Gelderland;510;2000;38.4;2.0;-36.4;20.0;1.1;-19.0
8052;Gelderland;510;2001;39.2;1.5;-37.8;20.3;0.8;-19.5
8053;Gelderland;510;2002;41.8;2.3;-39.5;21.4;1.2;-20.3
8054;Gelderland;510;2003;43.7;2.9;-40.9;22.3;1.5;-20.9
8055;Gelderland;511;1999;26.3;4.2;-22.1;13.8;2.2;-11.6
8056;Gelderland;511;2000;30.2;9.0;-21.3;15.7;4.7;-11.1
8057;Gelderland;511;2001;30.6;7.6;-23.0;15.8;3.9;-11.9
8058;Gelderland;511;2002;34.9;9.5;-25.4;17.9;4.9;-13.0
8059;Gelderland;511;2003;36.8;5.0;-31.8;18.8;2.6;-16.2
8060;Gelderland;530;1999;97.9;23.3;-74.6;51.3;12.2;-39.1
8061;Gelderland;530;2000;106.2;26.5;-79.7;55.4;13.8;-41.5
8062;Gelderland;530;2001;113.6;29.8;-83.8;58.7;15.4;-43.3
8063;Gelderland;530;2002;120.6;31.3;-89.4;61.9;16.1;-45.8
8064;Gelderland;530;2003;127.6;30.6;-96.9;65.1;15.6;-49.4
8065;Gelderland;540;1999;23.0;4.3;-18.8;12.1;2.2;-9.8
8066;Gelderland;540;2000;26.9;4.5;-22.4;14.0;2.4;-11.7
8067;Gelderland;540;2001;34.0;8.4;-25.7;17.6;4.3;-13.3
8068;Gelderland;540;2002;36.9;7.6;-29.3;19.0;3.9;-15.0
8069;Gelderland;540;2003;35.4;10.1;-25.3;18.1;5.2;-12.9
8070;Gelderland;541;1999;27.1;4.0;-23.1;14.2;2.1;-12.1
8071;Gelderland;541;2000;28.9;4.2;-24.7;15.1;2.2;-12.9
8072;Gelderland;541;2001;32.3;6.8;-25.5;16.7;3.5;-13.2
8073;Gelderland;541;2002;33.7;5.8;-27.9;17.3;3.0;-14.3
8074;Gelderland;541;2003;34.6;7.9;-26.7;17.6;4.0;-13.6
8075;Gelderland;550;1999;5.8;1.8;-4.0;3.0;0.9;-2.1
8076;Gelderland;550;2000;5.7;1.7;-4.0;3.0;0.9;-2.1
8077;Gelderland;550;2001;5.6;1.5;-4.1;2.9;0.8;-2.1
8078;Gelderland;550;2002;5.8;1.5;-4.3;3.0;0.8;-2.2
8079;Gelderland;550;2003;7.2;1.7;-5.5;3.7;0.8;-2.8
8080;Gelderland;560;1999;94.4;7.1;-87.4;49.5;3.7;-45.8
8081;Gelderland;560;2000;103.6;7.7;-95.9;54.0;4.0;-50.0
8082;Gelderland;560;2001;120.0;11.5;-108.5;62.0;5.9;-56.1
8083;Gelderland;560;2002;122.3;8.0;-114.3;62.7;4.1;-58.6
8084;Gelderland;560;2003;118.1;9.6;-108.5;60.2;4.9;-55.4
8085;Gelderland;580;1999;13.5;6.4;-7.1;7.1;3.3;-3.7
8086;Gelderland;580;2000;12.2;1.6;-10.5;6.3;0.8;-5.5
8087;Gelderland;580;2001;12.4;2.2;-10.1;6.4;1.1;-5.2
8088;Gelderland;580;2002;15.8;2.6;-13.2;8.1;1.3;-6.8
8089;Gelderland;580;2003;15.0;2.8;-12.2;7.7;1.4;-6.2
8090;Gelderland;500;1999;324.2;53.1;-271.1;170.0;27.8;-142.2
8091;Gelderland;500;2000;352.2;57.3;-294.8;183.5;29.9;-153.6
8092;Gelderland;500;2001;387.7;69.2;-318.5;200.4;35.8;-164.7
8093;Gelderland;500;2002;411.8;68.6;-343.3;211.3;35.2;-176.1
8094;Gelderland;500;2003;418.4;70.6;-347.8;213.4;36.0;-177.4
8095;Gelderland;610;1999;500.7;357.1;-143.5;262.6;187.3;-75.3
8096;Gelderland;610;2000;484.1;344.2;-139.9;252.3;179.4;-72.9
8097;Gelderland;610;2001;497.5;383.2;-114.2;257.2;198.1;-59.1
8098;Gelderland;610;2002;525.1;394.5;-130.6;269.4;202.4;-67.0
8099;Gelderland;610;2003;569.7;439.0;-130.7;290.6;223.9;-66.7
8100;Gelderland;611;1999;140.3;125.4;-15.0;73.6;65.7;-7.8
8101;Gelderland;611;2000;190.2;174.8;-15.4;99.1;91.1;-8.0
8102;Gelderland;611;2001;235.1;229.5;-5.6;121.5;118.6;-2.9
8103;Gelderland;611;2002;283.3;274.5;-8.9;145.3;140.8;-4.5
8104;Gelderland;611;2003;232.4;211.5;-20.8;118.5;107.9;-10.6
8105;Gelderland;612;1999;28.7;23.2;-5.5;15.1;12.2;-2.9
8106;Gelderland;612;2000;24.0;19.4;-4.6;12.5;10.1;-2.4
8107;Gelderland;612;2001;19.5;15.9;-3.6;10.1;8.2;-1.9
8108;Gelderland;612;2002;25.6;19.7;-5.9;13.1;10.1;-3.0
8109;Gelderland;612;2003;23.0;16.2;-6.8;11.7;8.3;-3.4
8110;Gelderland;613;1999;2.8;0.9;-1.9;1.5;0.4;-1.0
8111;Gelderland;613;2000;2.0;0.7;-1.2;1.0;0.4;-0.6
8112;Gelderland;613;2001;2.1;0.8;-1.3;1.1;0.4;-0.7
8113;Gelderland;613;2002;3.2;0.4;-2.8;1.6;0.2;-1.4
8114;Gelderland;613;2003;4.0;0.4;-3.6;2.0;0.2;-1.8
8115;Gelderland;620;1999;182.8;44.9;-137.9;95.9;23.5;-72.3
8116;Gelderland;620;2000;204.5;49.5;-155.0;106.6;25.8;-80.8
8117;Gelderland;620;2001;218.1;56.6;-161.5;112.8;29.3;-83.5
8118;Gelderland;620;2002;219.5;57.9;-161.7;112.6;29.7;-82.9
8119;Gelderland;620;2003;248.9;67.9;-181.0;127.0;34.6;-92.3
8120;Gelderland;630;1999;52.8;8.2;-44.6;27.7;4.3;-23.4
8121;Gelderland;630;2000;58.3;12.7;-45.6;30.4;6.6;-23.7
8122;Gelderland;630;2001;56.5;9.1;-47.4;29.2;4.7;-24.5
8123;Gelderland;630;2002;69.2;12.1;-57.1;35.5;6.2;-29.3
8124;Gelderland;630;2003;66.5;12.2;-54.3;33.9;6.2;-27.7
8125;Gelderland;640;1999;1.2;0.2;-1.0;0.6;0.1;-0.5
8126;Gelderland;640;2000;0.9;0.1;-0.8;0.4;0.0;-0.4
8127;Gelderland;640;2001;1.2;0.2;-1.1;0.6;0.1;-0.5
8128;Gelderland;640;2002;0.9;0.1;-0.8;0.5;0.1;-0.4
8129;Gelderland;640;2003;1.2;0.1;-1.1;0.6;0.0;-0.6
8130;Gelderland;641;1999;0.0;0.0;0.0;0.0;0.0;0.0
8131;Gelderland;641;2000;0.0;0.0;0.0;0.0;0.0;0.0
8132;Gelderland;641;2001;0.0;0.0;0.0;0.0;0.0;0.0
8133;Gelderland;641;2002;0.0;0.0;0.0;0.0;0.0;0.0
8134;Gelderland;641;2003;0.0;0.0;0.0;0.0;0.0;0.0
8135;Gelderland;650;1999;29.1;9.1;-20.0;15.3;4.8;-10.5
8136;Gelderland;650;2000;32.8;11.6;-21.2;17.1;6.0;-11.0
8137;Gelderland;650;2001;44.1;21.4;-22.7;22.8;11.0;-11.7
8138;Gelderland;650;2002;44.6;23.2;-21.4;22.9;11.9;-11.0
8139;Gelderland;650;2003;50.5;24.6;-25.8;25.8;12.6;-13.2
8140;Gelderland;651;1999;1.4;0.2;-1.2;0.7;0.1;-0.6
8141;Gelderland;651;2000;0.1;0.0;-0.1;0.0;0.0;0.0
8142;Gelderland;651;2001;0.0;0.0;0.0;0.0;0.0;0.0
8143;Gelderland;651;2002;0.0;0.0;0.0;0.0;0.0;0.0
8144;Gelderland;651;2003;0.0;0.0;0.0;0.0;0.0;0.0
8145;Gelderland;600;1999;939.7;569.1;-370.5;492.8;298.5;-194.3
8146;Gelderland;600;2000;996.9;613.1;-383.8;519.4;319.5;-200.0
8147;Gelderland;600;2001;1074.2;716.7;-357.5;555.3;370.5;-184.8
8148;Gelderland;600;2002;1171.4;782.3;-389.2;601.0;401.3;-199.6
8149;Gelderland;600;2003;1196.3;772.1;-424.2;610.2;393.8;-216.4
8150;Gelderland;710;1999;22.9;5.4;-17.4;12.0;2.9;-9.1
8151;Gelderland;710;2000;24.9;7.0;-18.0;13.0;3.6;-9.4
8152;Gelderland;710;2001;29.0;9.1;-19.9;15.0;4.7;-10.3
8153;Gelderland;710;2002;29.2;7.7;-21.5;15.0;4.0;-11.0
8154;Gelderland;710;2003;55.7;26.1;-29.6;28.4;13.3;-15.1
8155;Gelderland;711;1999;4.0;3.0;-1.1;2.1;1.5;-0.6
8156;Gelderland;711;2000;2.8;2.5;-0.3;1.4;1.3;-0.2
8157;Gelderland;711;2001;3.7;3.3;-0.4;1.9;1.7;-0.2
8158;Gelderland;711;2002;0.0;0.0;0.0;0.0;0.0;0.0
8159;Gelderland;711;2003;0.0;0.0;0.0;0.0;0.0;0.0
8160;Gelderland;712;1999;0.0;0.0;0.0;0.0;0.0;0.0
8161;Gelderland;712;2000;0.0;0.0;0.0;0.0;0.0;0.0
8162;Gelderland;712;2001;0.0;0.0;0.0;0.0;0.0;0.0
8163;Gelderland;712;2002;0.0;0.0;0.0;0.0;0.0;0.0
8164;Gelderland;712;2003;0.0;0.0;0.0;0.0;0.0;0.0
8165;Gelderland;713;1999;5.1;1.0;-4.1;2.7;0.5;-2.2
8166;Gelderland;713;2000;6.8;1.8;-5.0;3.5;0.9;-2.6
8167;Gelderland;713;2001;7.7;2.0;-5.7;4.0;1.0;-3.0
8168;Gelderland;713;2002;10.3;1.9;-8.4;5.3;1.0;-4.3
8169;Gelderland;713;2003;7.1;2.1;-5.0;3.6;1.1;-2.5
8170;Gelderland;720;1999;1.7;1.6;-0.1;0.9;0.8;0.0
8171;Gelderland;720;2000;0.1;0.0;0.0;0.0;0.0;0.0
8172;Gelderland;720;2001;0.1;0.0;-0.1;0.0;0.0;0.0
8173;Gelderland;720;2002;0.1;0.0;-0.1;0.0;0.0;0.0
8174;Gelderland;720;2003;0.0;0.0;0.0;0.0;0.0;0.0
8175;Gelderland;721;1999;155.3;123.5;-31.8;81.5;64.8;-16.7
8176;Gelderland;721;2000;149.1;129.2;-19.9;77.7;67.3;-10.4
8177;Gelderland;721;2001;157.4;131.6;-25.9;81.4;68.0;-13.4
8178;Gelderland;721;2002;163.9;138.3;-25.6;84.1;71.0;-13.1
8179;Gelderland;721;2003;162.8;151.7;-11.1;83.0;77.4;-5.7
8180;Gelderland;722;1999;83.9;58.2;-25.6;44.0;30.5;-13.5
8181;Gelderland;722;2000;96.3;69.8;-26.5;50.2;36.4;-13.8
8182;Gelderland;722;2001;100.3;69.9;-30.3;51.8;36.1;-15.7
8183;Gelderland;722;2002;112.3;83.3;-29.0;57.6;42.7;-14.9
8184;Gelderland;722;2003;120.1;87.4;-32.7;61.3;44.6;-16.7
8185;Gelderland;723;1999;45.9;5.7;-40.2;24.1;3.0;-21.1
8186;Gelderland;723;2000;45.8;4.4;-41.4;23.9;2.3;-21.6
8187;Gelderland;723;2001;48.5;4.5;-43.9;25.1;2.3;-22.7
8188;Gelderland;723;2002;56.4;7.7;-48.7;28.9;4.0;-25.0
8189;Gelderland;723;2003;58.8;7.6;-51.2;30.0;3.9;-26.1
8190;Gelderland;724;1999;14.4;11.4;-3.0;7.5;6.0;-1.6
8191;Gelderland;724;2000;14.8;11.8;-3.0;7.7;6.1;-1.6
8192;Gelderland;724;2001;16.2;12.1;-4.1;8.4;6.2;-2.1
8193;Gelderland;724;2002;16.4;12.3;-4.1;8.4;6.3;-2.1
8194;Gelderland;724;2003;17.1;13.0;-4.1;8.7;6.6;-2.1
8195;Gelderland;700;1999;333.2;209.9;-123.3;174.7;110.1;-64.7
8196;Gelderland;700;2000;340.6;226.5;-114.1;177.5;118.0;-59.4
8197;Gelderland;700;2001;362.7;232.4;-130.3;187.5;120.2;-67.4
8198;Gelderland;700;2002;388.7;251.3;-137.4;199.4;128.9;-70.5
8199;Gelderland;700;2003;421.6;288.0;-133.7;215.1;146.9;-68.2
8200;Gelderland;810;1999;37.7;4.3;-33.4;19.8;2.2;-17.5
8201;Gelderland;810;2000;44.5;7.6;-36.9;23.2;3.9;-19.2
8202;Gelderland;810;2001;48.4;10.0;-38.4;25.0;5.2;-19.9
8203;Gelderland;810;2002;57.3;14.3;-43.0;29.4;7.3;-22.1
8204;Gelderland;810;2003;63.6;17.1;-46.5;32.5;8.7;-23.7
8205;Gelderland;820;1999;47.2;48.4;1.2;24.8;25.4;0.6
8206;Gelderland;820;2000;53.3;63.1;9.8;27.8;32.9;5.1
8207;Gelderland;820;2001;50.0;56.6;6.6;25.8;29.3;3.4
8208;Gelderland;820;2002;56.8;70.6;13.8;29.1;36.2;7.1
8209;Gelderland;820;2003;36.4;35.5;-0.8;18.5;18.1;-0.4
8210;Gelderland;821;1999;36.5;33.3;-3.2;19.1;17.5;-1.7
8211;Gelderland;821;2000;50.4;45.1;-5.3;26.3;23.5;-2.8
8212;Gelderland;821;2001;26.8;19.3;-7.5;13.9;10.0;-3.9
8213;Gelderland;821;2002;30.3;23.9;-6.4;15.5;12.3;-3.3
8214;Gelderland;821;2003;14.9;8.8;-6.1;7.6;4.5;-3.1
8215;Gelderland;822;1999;109.1;93.6;-15.5;57.2;49.1;-8.1
8216;Gelderland;822;2000;112.5;119.7;7.2;58.6;62.4;3.7
8217;Gelderland;822;2001;99.5;82.2;-17.2;51.4;42.5;-8.9
8218;Gelderland;822;2002;98.7;84.1;-14.6;50.7;43.1;-7.5
8219;Gelderland;822;2003;110.9;82.8;-28.1;56.6;42.2;-14.3
8220;Gelderland;830;1999;413.4;410.3;-3.1;216.8;215.2;-1.6
8221;Gelderland;830;2000;554.6;576.4;21.9;289.0;300.4;11.4
8222;Gelderland;830;2001;449.4;454.7;5.3;232.3;235.1;2.8
8223;Gelderland;830;2002;452.3;451.5;-0.8;232.0;231.6;-0.4
8224;Gelderland;830;2003;435.4;432.8;-2.6;222.1;220.8;-1.3
8225;Gelderland;800;1999;643.9;589.8;-54.1;337.7;309.3;-28.4
8226;Gelderland;800;2000;815.3;811.9;-3.4;424.8;423.1;-1.8
8227;Gelderland;800;2001;674.0;622.9;-51.1;348.4;322.0;-26.4
8228;Gelderland;800;2002;695.4;644.4;-51.0;356.8;330.6;-26.2
8229;Gelderland;800;2003;661.2;577.1;-84.1;337.3;294.4;-42.9
8230;Gelderland;911;1999;174.3;190.1;15.7;91.4;99.7;8.3
8231;Gelderland;911;2000;174.2;188.0;13.8;90.8;98.0;7.2
8232;Gelderland;911;2001;163.6;170.7;7.1;84.6;88.3;3.7
8233;Gelderland;911;2002;24.2;36.6;12.4;12.4;18.8;6.4
8234;Gelderland;911;2003;16.7;37.5;20.8;8.5;19.1;10.6
8235;Gelderland;913;1999;14.5;59.5;45.0;7.6;31.2;23.6
8236;Gelderland;913;2000;150.4;190.5;40.1;78.4;99.3;20.9
8237;Gelderland;913;2001;25.2;61.3;36.1;13.0;31.7;18.7
8238;Gelderland;913;2002;20.6;68.4;47.7;10.6;35.1;24.5
8239;Gelderland;913;2003;14.3;55.4;41.0;7.3;28.2;20.9
8240;Gelderland;920;1999;38.6;292.0;253.4;20.2;153.1;132.9
8241;Gelderland;920;2000;42.7;316.7;274.0;22.2;165.0;142.8
8242;Gelderland;920;2001;52.8;347.2;294.5;27.3;179.5;152.2
8243;Gelderland;920;2002;57.8;364.6;306.9;29.6;187.1;157.4
8244;Gelderland;920;2003;65.0;420.2;355.2;33.1;214.3;181.2
8245;Gelderland;921;1999;16.7;1111.7;1095.0;8.8;583.0;574.2
8246;Gelderland;921;2000;14.8;1187.7;1172.9;7.7;618.9;611.2
8247;Gelderland;921;2001;42.0;1308.1;1266.1;21.7;676.3;654.5
8248;Gelderland;921;2002;10.0;1361.4;1351.4;5.1;698.4;693.3
8249;Gelderland;921;2003;43.7;1440.6;1396.9;22.3;734.8;712.6
8250;Gelderland;922;1999;26.8;16.0;-10.8;14.1;8.4;-5.7
8251;Gelderland;922;2000;157.8;151.8;-6.0;82.2;79.1;-3.1
8252;Gelderland;922;2001;205.1;191.2;-13.9;106.0;98.8;-7.2
8253;Gelderland;922;2002;135.3;143.3;8.0;69.4;73.5;4.1
8254;Gelderland;922;2003;162.5;136.0;-26.4;82.9;69.4;-13.5
8255;Gelderland;990;1999;49.0;18.0;-31.0;25.7;9.5;-16.2
8256;Gelderland;990;2000;40.5;17.5;-23.0;21.1;9.1;-12.0
8257;Gelderland;990;2001;53.7;18.6;-35.1;27.8;9.6;-18.1
8258;Gelderland;990;2002;55.3;19.3;-36.0;28.4;9.9;-18.5
8259;Gelderland;990;2003;63.8;24.9;-38.9;32.5;12.7;-19.8
8260;Gelderland;992;1999;43.7;23.3;-20.3;22.9;12.2;-10.7
8261;Gelderland;992;2000;111.1;4.9;-106.2;57.9;2.6;-55.3
8262;Gelderland;992;2001;79.9;7.2;-72.7;41.3;3.7;-37.6
8263;Gelderland;992;2002;91.6;14.3;-77.3;47.0;7.3;-39.6
8264;Gelderland;992;2003;61.2;26.5;-34.7;31.2;13.5;-17.7
8265;Gelderland;900;1999;363.6;1710.6;1347.0;190.7;897.1;706.5
8266;Gelderland;900;2000;691.4;2057.1;1365.7;360.3;1071.9;711.6
8267;Gelderland;900;2001;622.2;2104.4;1482.2;321.7;1087.9;766.3
8268;Gelderland;900;2002;394.8;2007.9;1613.1;202.5;1030.1;827.6
8269;Gelderland;900;2003;427.1;2141.0;1714.0;217.9;1092.1;874.3
8270;Gelderland;905;1999;3561.8;3561.8;0.0;1868.0;1868.0;0.0
8271;Gelderland;905;2000;4315.9;4316.0;0.0;2248.9;2248.9;0.0
8272;Gelderland;905;2001;4308.5;4308.4;0.0;2227.4;2227.4;0.0
8273;Gelderland;905;2002;4359.9;4360.0;0.0;2236.7;2236.8;0.0
8274;Gelderland;905;2003;4428.5;4428.5;0.0;2258.9;2258.9;0.0
8275;Gelderland;OZB gebruikers bruto;1999;0.0;121.0;121.0;0.0;63.5;63.5
8276;Gelderland;OZB gebruikers bruto;2000;0.0;129.0;129.0;0.0;67.2;67.2
8277;Gelderland;OZB gebruikers bruto;2001;0.0;145.3;145.3;0.0;75.1;75.1
8278;Gelderland;OZB gebruikers bruto;2002;0.0;157.3;157.3;0.0;80.7;80.7
8279;Gelderland;OZB gebruikers bruto;2003;0.0;171.8;171.8;0.0;87.6;87.6
8280;Gelderland;OZB gebruikers netto;1999;0.0;89.9;89.9;0.0;47.2;47.2
8281;Gelderland;OZB gebruikers netto;2000;0.0;99.9;99.9;0.0;52.1;52.1
8282;Gelderland;OZB gebruikers netto;2001;0.0;111.4;111.4;0.0;57.6;57.6
8283;Gelderland;OZB gebruikers netto;2002;0.0;121.9;121.9;0.0;62.5;62.5
8284;Gelderland;OZB gebruikers netto;2003;0.0;136.2;136.2;0.0;69.5;69.5
8285;Gelderland;OZB eigenaren;1999;0.0;151.5;151.5;0.0;79.5;79.5
8286;Gelderland;OZB eigenaren;2000;0.0;162.0;162.0;0.0;84.4;84.4
8287;Gelderland;OZB eigenaren;2001;0.0;181.7;181.7;0.0;93.9;93.9
8288;Gelderland;OZB eigenaren;2002;0.0;193.6;193.6;0.0;99.3;99.3
8289;Gelderland;OZB eigenaren;2003;0.0;211.4;211.4;0.0;107.9;107.9
8290;Gelderland;Hondenbelasting bruto;1999;0.0;6.2;6.2;0.0;3.2;3.2
8291;Gelderland;Hondenbelasting bruto;2000;0.0;6.4;6.4;0.0;3.3;3.3
