ID;TypeWoning;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
815;Vrijstaande woning;2007 1e kwartaal;90.7;1.5;5.0;4979;-17.8;4.3;415252;2068
816;Vrijstaande woning;2007 2e kwartaal;91.8;1.2;4.6;5674;14.0;1.6;405915;2303
817;Vrijstaande woning;2007 3e kwartaal;93.3;1.6;5.2;5962;5.1;2.1;423214;2523
818;Vrijstaande woning;2007 4e kwartaal;93.8;0.5;4.9;6246;4.8;3.1;410595;2565
819;Vrijstaande woning;2007;92.4;4.9;4.9;22861;2.7;2.7;413739;9458
820;Vrijstaande woning;2008 1e kwartaal;95.2;1.5;4.9;4502;-27.9;-9.6;422110;1900
821;Vrijstaande woning;2008 2e kwartaal;94.9;-0.2;3.4;5187;15.2;-8.6;425420;2207
822;Vrijstaande woning;2008 3e kwartaal;95.8;0.9;2.7;5298;2.1;-11.1;432162;2290
823;Vrijstaande woning;2008 4e kwartaal;94.5;-1.4;0.8;4981;-6.0;-20.3;417985;2082
824;Vrijstaande woning;2008;95.1;2.9;2.9;19968;-12.7;-12.7;424608;8479
825;Vrijstaande woning;2009 1e kwartaal;95.2;0.8;0.1;2833;-43.1;-37.1;424616;1203
826;Vrijstaande woning;2009 2e kwartaal;91.9;-3.5;-3.2;2907;2.6;-44.0;398755;1159
827;Vrijstaande woning;2009 3e kwartaal;89.7;-2.5;-6.4;3100;6.6;-41.5;377526;1170
828;Vrijstaande woning;2009 4e kwartaal;88.3;-1.5;-6.5;3811;22.9;-23.5;378188;1441
829;Vrijstaande woning;2009;91.3;-4.0;-4.0;12651;-36.6;-36.6;393149;4974
830;Vrijstaande woning;2010 1e kwartaal;88.9;0.7;-6.6;2665;-30.1;-5.9;394401;1051
831;Vrijstaande woning;2010 2e kwartaal;88.6;-0.3;-3.6;3233;21.3;11.2;389349;1259
832;Vrijstaande woning;2010 3e kwartaal;88.7;0.1;-1.1;3384;4.7;9.2;390061;1320
833;Vrijstaande woning;2010 4e kwartaal;87.3;-1.5;-1.1;3579;5.8;-6.1;375697;1345
834;Vrijstaande woning;2010;88.4;-3.2;-3.2;12861;1.7;1.7;386784;4974
835;Vrijstaande woning;2011 1e kwartaal;86.8;-0.7;-2.4;2969;-17.0;11.4;392731;1166
836;Vrijstaande woning;2011 2e kwartaal;86.3;-0.6;-2.7;3247;9.4;0.4;382256;1241
837;Vrijstaande woning;2011 3e kwartaal;85.6;-0.8;-3.5;3531;8.7;4.3;394288;1392
838;Vrijstaande woning;2011 4e kwartaal;84.1;-1.7;-3.7;3672;4.0;2.6;371157;1363
839;Vrijstaande woning;2011;85.7;-3.1;-3.1;13419;4.3;4.3;384702;5162
840;Vrijstaande woning;2012 1e kwartaal;83.3;-1.0;-3.9;2775;-24.4;-6.5;371661;1031
841;Vrijstaande woning;2012 2e kwartaal;80.8;-3.0;-6.3;4169;50.2;28.4;364519;1520
842;Vrijstaande woning;2012 3e kwartaal;77.4;-4.2;-9.6;2609;-37.4;-26.1;332987;869
843;Vrijstaande woning;2012 4e kwartaal;76.7;-0.9;-8.8;4250;62.9;15.7;331304;1408
844;Vrijstaande woning;2012;79.6;-7.2;-7.2;13803;2.9;2.9;349768;4828
845;Vrijstaande woning;2013 1e kwartaal;74.9;-2.4;-10.2;2430;-42.8;-12.4;333063;809
846;Vrijstaande woning;2013 2e kwartaal;72.6;-3.0;-10.2;2662;9.5;-36.1;323621;861
847;Vrijstaande woning;2013 3e kwartaal;73.1;0.7;-5.5;3375;26.8;29.4;329354;1112
848;Vrijstaande woning;2013 4e kwartaal;72.5;-0.8;-5.5;4396;30.3;3.4;324830;1428
849;Vrijstaande woning;2013;73.3;-7.9;-7.9;12863;-6.8;-6.8;327322;4210
850;Vrijstaande woning;2014 1e kwartaal;72.8;0.4;-2.8;3262;-25.8;34.2;336098;1096
851;Vrijstaande woning;2014 2e kwartaal;73.3;0.7;0.9;4052;24.2;52.2;338897;1373
852;Vrijstaande woning;2014 3e kwartaal;73.5;0.3;0.5;4644;14.6;37.6;333755;1550
853;Vrijstaande woning;2014 4e kwartaal;72.8;-0.9;0.4;6710;44.5;52.6;330395;2217
854;Vrijstaande woning;2014;73.1;-0.3;-0.3;18668;45.1;45.1;334073;6236
855;Vrijstaande woning;2015 1e kwartaal;73.8;1.3;1.4;3917;-41.6;20.1;345831;1355
856;Vrijstaande woning;2015 2e kwartaal;74.3;0.7;1.4;4953;26.4;22.2;348458;1726
857;Vrijstaande woning;2015 3e kwartaal;74.5;0.4;1.5;5925;19.6;27.6;350647;2078
858;Vrijstaande woning;2015 4e kwartaal;74.7;0.3;2.6;6683;12.8;-0.4;359978;2406
859;Vrijstaande woning;2015;74.3;1.7;1.7;21478;15.1;15.1;352167;7564
860;Vrijstaande woning;2016 1e kwartaal;75.7;1.3;2.6;5140;-23.1;31.2;359337;1847
861;Vrijstaande woning;2016 2e kwartaal;75.8;0.1;2.0;6212;20.9;25.4;359902;2236
862;Vrijstaande woning;2016 3e kwartaal;77.8;2.8;4.4;7779;25.2;31.3;373447;2905
863;Vrijstaande woning;2016 4e kwartaal;78.1;0.3;4.5;7728;-0.7;15.6;370687;2865
864;Vrijstaande woning;2016;76.8;3.4;3.4;26859;25.1;25.1;366820;9852
865;Vrijstaande woning;2017 1e kwartaal;79.5;1.8;5.0;7562;-2.1;47.1;386422;2922
866;Vrijstaande woning;2017 2e kwartaal;81.0;2.0;7.0;8062;6.6;29.8;386657;3117
867;Vrijstaande woning;2017 3e kwartaal;82.3;1.5;5.7;8391;4.1;7.9;394535;3311
868;Vrijstaande woning;2017 4e kwartaal;83.6;1.6;7.0;9014;7.4;16.6;399389;3600
869;Vrijstaande woning;2017;81.6;6.2;6.2;33029;23.0;23.0;392079;12950
870;Vrijstaande woning;2018 1e kwartaal;85.8;2.7;8.0;7101;-21.2;-6.1;409568;2908
871;Vrijstaande woning;2018 2e kwartaal;86.5;0.8;6.7;7424;4.5;-7.9;419227;3112
872;Vrijstaande woning;2018 3e kwartaal;88.9;2.8;8.0;7971;7.4;-5.0;426211;3397
873;Vrijstaande woning;2018 4e kwartaal;89.9;1.2;7.6;8318;4.4;-7.7;421809;3509
874;Vrijstaande woning;2018;87.8;7.6;7.6;30814;-6.7;-6.7;419505;12927
875;Vrijstaande woning;2019 1e kwartaal;91.8;2.1;7.0;6526;-21.5;-8.1;437633;2856
876;Vrijstaande woning;2019 2e kwartaal;92.3;0.5;6.8;7151;9.6;-3.7;438357;3135
877;Vrijstaande woning;2019 3e kwartaal;94.1;1.9;5.9;8048;12.5;1.0;448881;3613
878;Vrijstaande woning;2019 4e kwartaal;95.5;1.5;6.2;8087;0.5;-2.8;453404;3667
879;Vrijstaande woning;2019;93.5;6.5;6.5;29812;-3.3;-3.3;445122;13270
880;Vrijstaande woning;2020 1e kwartaal;97.5;2.0;6.1;7266;-10.2;11.3;471418;3425
881;Vrijstaande woning;2020 2e kwartaal;98.3;0.9;6.5;7893;8.6;10.4;475650;3754
882;Vrijstaande woning;2020 3e kwartaal;100.8;2.5;7.1;8699;10.2;8.1;488177;4247
883;Vrijstaande woning;2020 4e kwartaal;103.4;2.6;8.2;9368;7.7;15.8;511991;4796
884;Vrijstaande woning;2020;100.0;7.0;7.0;33226;11.5;11.5;488251;16223
885;Vrijstaande woning;2021 1e kwartaal;107.1;3.6;9.9;9917;5.9;36.5;542357;5379
886;Vrijstaande woning;2021 2e kwartaal;111.6;4.2;13.5;7162;-27.8;-9.3;553519;3964
887;Vrijstaande woning;2021 3e kwartaal;118.6;6.3;17.7;7620;6.4;-12.4;599313;4567
888;Vrijstaande woning;2021 4e kwartaal;123.3;3.9;19.3;7087;-7.0;-24.3;601539;4263
889;Vrijstaande woning;2021;115.1;15.1;15.1;31786;-4.3;-4.3;571721;18173
890;Vrijstaande woning;2022 1e kwartaal;129.3;4.9;20.8;5914;-16.6;-40.4;627069;3708
891;Vrijstaande woning;2022 2e kwartaal;133.0;2.9;19.2;6219;5.2;-13.2;634449;3946
892;Vrijstaande woning;2022 3e kwartaal;134.8;1.4;13.7;6495;4.4;-14.8;646050;4196
893;Vrijstaande woning;2022 4e kwartaal;132.5;-1.8;7.4;6538;0.7;-7.7;608153;3976
894;Vrijstaande woning;2022;132.4;15.0;15.0;25166;-20.8;-20.8;628877;15826
895;Vrijstaande woning;2023 1e kwartaal;131.5;-0.8;1.7;4987;-23.7;-15.7;612985;3057
896;Vrijstaande woning;2023 2e kwartaal;127.4;-3.1;-4.2;5543;11.1;-10.9;593586;3290
897;Vrijstaande woning;2023 3e kwartaal;128.1;0.5;-5.0;5975;7.8;-8.0;600750;3589
898;Vrijstaande woning;2023 4e kwartaal;129.9;1.4;-2.0;6914;15.7;5.8;612455;4235
899;Vrijstaande woning;2023;129.2;-2.4;-2.4;23419;-6.9;-6.9;605116;14171
900;Vrijstaande woning;2024 1e kwartaal;132.1;1.7;0.5;5630;-18.6;12.9;623297;3509
901;Vrijstaande woning;2024 2e kwartaal;134.4;1.7;5.5;6102;8.4;10.1;635498;3878
902;Vrijstaande woning;2024 3e kwartaal;138.5;3.1;8.1;7023;15.1;17.5;656785;4613
903;Vrijstaande woning;2024 4e kwartaal;142.3;2.8;9.6;7764;10.6;12.3;675097;5241
904;Vrijstaande woning;2024;136.8;5.9;5.9;26519;13.2;13.2;650139;17241
905;Vrijstaande woning;2025 1e kwartaal;144.3;1.4;9.2;6327;-18.5;12.4;698850;4422
906;Appartement;1995 1e kwartaal;25.4;;;6861;;;62502;429
907;Appartement;1995 2e kwartaal;26.0;2.1;;7560;10.2;;64293;486
908;Appartement;1995 3e kwartaal;26.4;1.7;;8321;10.1;;65011;541
909;Appartement;1995 4e kwartaal;26.8;1.4;;9681;16.3;;67342;652
910;Appartement;1995;26.1;;;32423;;;65009;2108
911;Appartement;1996 1e kwartaal;27.5;2.8;8.2;8354;-13.7;21.8;70271;587
912;Appartement;1996 2e kwartaal;28.2;2.5;8.6;9319;11.6;23.3;71443;666
913;Appartement;1996 3e kwartaal;29.1;3.2;10.1;9741;4.5;17.1;72029;702
914;Appartement;1996 4e kwartaal;29.7;2.2;11.1;10707;9.9;10.6;74821;801
915;Appartement;1996;28.6;9.5;9.5;38121;17.6;17.6;72285;2756
916;Appartement;1997 1e kwartaal;30.5;2.7;11.0;8817;-17.7;5.5;75589;666
917;Appartement;1997 2e kwartaal;31.6;3.5;12.2;10707;21.4;14.9;79223;848
918;Appartement;1997 3e kwartaal;32.1;1.6;10.5;11348;6.0;16.5;80621;915
919;Appartement;1997 4e kwartaal;33.0;2.6;10.8;12342;8.8;15.3;84613;1044
920;Appartement;1997;31.8;11.1;11.1;43214;13.4;13.4;80388;3474
921;Appartement;1998 1e kwartaal;33.8;2.5;10.6;9425;-23.6;6.9;86239;813
922;Appartement;1998 2e kwartaal;34.9;3.4;10.4;10609;12.6;-0.9;88128;935
923;Appartement;1998 3e kwartaal;35.8;2.6;11.5;11083;4.5;-2.3;89681;994
924;Appartement;1998 4e kwartaal;36.9;3.0;12.0;12397;11.9;0.4;92936;1152
925;Appartement;1998;35.4;11.2;11.2;43514;0.7;0.7;89484;3894
926;Appartement;1999 1e kwartaal;38.2;3.6;13.2;10309;-16.8;9.4;98932;1020
927;Appartement;1999 2e kwartaal;39.9;4.2;14.2;12085;17.2;13.9;101356;1225
928;Appartement;1999 3e kwartaal;41.8;4.9;16.7;12791;5.8;15.4;106267;1359
929;Appartement;1999 4e kwartaal;43.8;4.7;18.5;13260;3.7;7.0;111897;1484
930;Appartement;1999;40.9;15.7;15.7;48445;11.3;11.3;105022;5088
931;Appartement;2000 1e kwartaal;45.6;4.2;19.2;10194;-23.1;-1.1;115835;1181
932;Appartement;2000 2e kwartaal;47.3;3.7;18.6;11753;15.3;-2.7;120980;1422
933;Appartement;2000 3e kwartaal;48.7;3.1;16.5;11844;0.8;-7.4;126538;1499
934;Appartement;2000 4e kwartaal;50.1;2.8;14.5;13435;13.4;1.3;131221;1763
935;Appartement;2000;47.9;17.1;17.1;47226;-2.5;-2.5;124177;5864
936;Appartement;2001 1e kwartaal;51.8;3.4;13.6;10128;-24.6;-0.6;131918;1336
937;Appartement;2001 2e kwartaal;53.5;3.3;13.2;12213;20.6;3.9;137409;1678
938;Appartement;2001 3e kwartaal;54.6;2.1;12.1;12991;6.4;9.7;139660;1814
939;Appartement;2001 4e kwartaal;55.5;1.5;10.6;14666;12.9;9.2;143313;2102
940;Appartement;2001;53.9;12.4;12.4;49998;5.9;5.9;138613;6930
941;Appartement;2002 1e kwartaal;56.3;1.5;8.6;12046;-17.9;18.9;145153;1749
942;Appartement;2002 2e kwartaal;57.4;1.9;7.2;12655;5.1;3.6;147508;1867
943;Appartement;2002 3e kwartaal;58.5;2.0;7.1;13563;7.2;4.4;151012;2048
944;Appartement;2002 4e kwartaal;58.4;-0.2;5.3;13967;3.0;-4.8;151276;2113
945;Appartement;2002;57.7;7.0;7.0;52231;4.5;4.5;148882;7776
946;Appartement;2003 1e kwartaal;59.1;1.2;5.0;11024;-21.1;-8.5;151631;1672
947;Appartement;2003 2e kwartaal;59.6;0.8;3.9;12232;11.0;-3.3;152141;1861
948;Appartement;2003 3e kwartaal;60.1;0.8;2.7;13119;7.3;-3.3;152217;1997
949;Appartement;2003 4e kwartaal;60.7;1.1;3.9;15415;17.5;10.4;157214;2423
950;Appartement;2003;59.9;3.9;3.9;51790;-0.8;-0.8;153562;7953
951;Appartement;2004 1e kwartaal;61.1;0.6;3.3;11468;-25.6;4.0;156513;1795
952;Appartement;2004 2e kwartaal;61.6;0.8;3.3;13655;19.1;11.6;159251;2175
953;Appartement;2004 3e kwartaal;62.3;1.2;3.7;13749;0.7;4.8;162171;2230
954;Appartement;2004 4e kwartaal;62.3;0.0;2.7;14095;2.5;-8.6;157622;2222
955;Appartement;2004;61.8;3.2;3.2;52967;2.3;2.3;158983;8421
956;Appartement;2005 1e kwartaal;62.8;0.7;2.7;11400;-19.1;-0.6;160181;1826
957;Appartement;2005 2e kwartaal;63.5;1.2;3.1;13307;16.7;-2.5;163567;2177
958;Appartement;2005 3e kwartaal;64.3;1.3;3.2;14020;5.4;2.0;167083;2343
959;Appartement;2005 4e kwartaal;64.6;0.5;3.7;15626;11.5;10.9;167567;2618
960;Appartement;2005;63.8;3.2;3.2;54353;2.6;2.6;164914;8964
961;Appartement;2006 1e kwartaal;65.2;0.9;3.9;12661;-19.0;11.1;172309;2182
962;Appartement;2006 2e kwartaal;66.1;1.3;4.1;13770;8.8;3.5;173558;2390
963;Appartement;2006 3e kwartaal;67.1;1.5;4.3;13331;-3.2;-4.9;176256;2350
964;Appartement;2006 4e kwartaal;67.2;0.2;3.9;12895;-3.3;-17.5;173689;2240
965;Appartement;2006;66.4;4.1;4.1;52657;-3.1;-3.1;173973;9161
966;Appartement;2007 1e kwartaal;67.8;0.9;3.9;10705;-17.0;-15.4;171929;1841
967;Appartement;2007 2e kwartaal;69.0;1.9;4.5;12632;18.0;-8.3;180263;2277
968;Appartement;2007 3e kwartaal;70.6;2.3;5.3;15231;20.6;14.3;192073;2925
969;Appartement;2007 4e kwartaal;70.8;0.3;5.4;16040;5.3;24.4;193281;3100
970;Appartement;2007;69.6;4.8;4.8;54608;3.7;3.7;185747;10143
971;Appartement;2008 1e kwartaal;71.8;1.4;5.9;12672;-21.0;18.4;195402;2476
972;Appartement;2008 2e kwartaal;72.4;0.8;4.8;14324;13.0;13.4;194794;2790
973;Appartement;2008 3e kwartaal;73.1;1.1;3.6;14062;-1.8;-7.7;196809;2768
974;Appartement;2008 4e kwartaal;72.4;-1.0;2.3;13059;-7.1;-18.6;193388;2525
975;Appartement;2008;72.4;4.1;4.1;54117;-0.9;-0.9;195121;10559
976;Appartement;2009 1e kwartaal;71.4;-1.4;-0.5;8336;-36.2;-34.2;186791;1557
977;Appartement;2009 2e kwartaal;70.1;-1.8;-3.2;9419;13.0;-34.2;182288;1717
978;Appartement;2009 3e kwartaal;69.6;-0.6;-4.8;10280;9.1;-26.9;184980;1902
979;Appartement;2009 4e kwartaal;69.4;-0.4;-4.2;11520;12.1;-11.8;190644;2196
980;Appartement;2009;70.1;-3.2;-3.2;39555;-26.9;-26.9;186370;7372
981;Appartement;2010 1e kwartaal;69.2;-0.2;-3.1;9066;-21.3;8.8;189168;1715
982;Appartement;2010 2e kwartaal;69.5;0.4;-0.9;9992;10.2;6.1;189658;1895
983;Appartement;2010 3e kwartaal;69.6;0.2;-0.1;9615;-3.8;-6.5;192014;1846
984;Appartement;2010 4e kwartaal;68.9;-1.0;-0.7;10364;7.8;-10.0;187465;1943
985;Appartement;2010;69.3;-1.2;-1.2;39037;-1.3;-1.3;189543;7399
986;Appartement;2011 1e kwartaal;68.7;-0.2;-0.7;8735;-15.7;-3.7;190936;1668
987;Appartement;2011 2e kwartaal;68.0;-1.0;-2.1;8901;1.9;-10.9;190671;1697
988;Appartement;2011 3e kwartaal;67.7;-0.4;-2.6;8839;-0.7;-8.1;191590;1693
989;Appartement;2011 4e kwartaal;66.5;-1.9;-3.4;9665;9.3;-6.7;184910;1787
990;Appartement;2011;67.7;-2.2;-2.2;36140;-7.4;-7.4;189419;6846
991;Appartement;2012 1e kwartaal;65.5;-1.5;-4.7;7090;-26.6;-18.8;187393;1329
992;Appartement;2012 2e kwartaal;64.5;-1.5;-5.2;9341;31.7;4.9;183350;1713
993;Appartement;2012 3e kwartaal;62.7;-2.8;-7.5;7026;-24.8;-20.5;176928;1243
994;Appartement;2012 4e kwartaal;61.6;-1.7;-7.3;9411;33.9;-2.6;177303;1669
995;Appartement;2012;63.6;-6.2;-6.2;32868;-9.1;-9.1;181118;5953
996;Appartement;2013 1e kwartaal;60.3;-2.1;-7.9;6939;-26.3;-2.1;172457;1197
997;Appartement;2013 2e kwartaal;59.7;-1.0;-7.3;6639;-4.3;-28.9;172205;1143
998;Appartement;2013 3e kwartaal;59.8;0.1;-4.6;8204;23.6;16.8;174706;1433
999;Appartement;2013 4e kwartaal;59.7;-0.2;-3.2;10053;22.5;6.8;175988;1769
1000;Appartement;2013;59.9;-5.8;-5.8;31835;-3.1;-3.1;174099;5542
1001;Appartement;2014 1e kwartaal;60.0;0.6;-0.5;8517;-15.3;22.7;178259;1518
1002;Appartement;2014 2e kwartaal;60.7;1.1;1.6;10102;18.6;52.2;183289;1852
1003;Appartement;2014 3e kwartaal;61.5;1.3;2.8;11449;13.3;39.6;186522;2135
1004;Appartement;2014 4e kwartaal;61.9;0.7;3.7;15229;33.0;51.5;187389;2854
1005;Appartement;2014;61.0;1.9;1.9;45297;42.3;42.3;184539;8359
1006;Appartement;2015 1e kwartaal;62.4;0.9;4.0;10007;-34.3;17.5;183777;1839
1007;Appartement;2015 2e kwartaal;63.1;1.1;4.0;11584;15.8;14.7;186724;2163
1008;Appartement;2015 3e kwartaal;64.5;2.2;4.9;13655;17.9;19.3;191946;2621
1009;Appartement;2015 4e kwartaal;65.1;0.9;5.1;14931;9.3;-2.0;192821;2879
1010;Appartement;2015;63.8;4.5;4.5;50177;10.8;10.8;189371;9502
1011;Appartement;2016 1e kwartaal;65.8;1.1;5.3;12769;-14.5;27.6;193770;2474
1012;Appartement;2016 2e kwartaal;67.6;2.7;7.0;14621;14.5;26.2;196566;2874
1013;Appartement;2016 3e kwartaal;69.5;2.9;7.7;17106;17.0;25.3;202686;3467
1014;Appartement;2016 4e kwartaal;70.6;1.6;8.5;17123;0.1;14.7;203307;3481
1015;Appartement;2016;68.4;7.2;7.2;61619;22.8;22.8;199559;12297
1016;Appartement;2017 1e kwartaal;72.5;2.7;10.3;15681;-8.4;22.8;208490;3269
1017;Appartement;2017 2e kwartaal;74.5;2.8;10.3;15836;1.0;8.3;213647;3383
1018;Appartement;2017 3e kwartaal;77.3;3.8;11.3;16436;3.8;-3.9;222522;3657
1019;Appartement;2017 4e kwartaal;78.8;1.9;11.6;17471;6.3;2.0;221670;3873
1020;Appartement;2017;75.8;10.9;10.9;65424;6.2;6.2;216783;14183
1021;Appartement;2018 1e kwartaal;81.5;3.3;12.4;14044;-19.6;-10.4;236724;3325
1022;Appartement;2018 2e kwartaal;84.2;3.4;13.1;13806;-1.7;-12.8;244027;3369
1023;Appartement;2018 3e kwartaal;87.1;3.4;12.7;14596;5.7;-11.2;252091;3680
1024;Appartement;2018 4e kwartaal;88.9;2.0;12.7;13316;-8.8;-23.8;254559;3390
1025;Appartement;2018;85.4;12.7;12.7;55762;-14.8;-14.8;246814;13763
1026;Appartement;2019 1e kwartaal;90.2;1.5;10.7;12469;-6.4;-11.2;264409;3297
1027;Appartement;2019 2e kwartaal;91.8;1.8;9.0;13148;5.4;-4.8;270387;3555
1028;Appartement;2019 3e kwartaal;93.4;1.8;7.2;14555;10.7;-0.3;278809;4058
1029;Appartement;2019 4e kwartaal;94.9;1.6;6.8;14853;2.0;11.5;278004;4129
1030;Appartement;2019;92.6;8.4;8.4;55025;-1.3;-1.3;273316;15039
1031;Appartement;2020 1e kwartaal;97.2;2.4;7.7;12536;-15.6;0.5;293085;3674
1032;Appartement;2020 2e kwartaal;99.6;2.5;8.5;12404;-1.1;-5.7;290587;3604
1033;Appartement;2020 3e kwartaal;101.1;1.5;8.2;14962;20.6;2.8;300498;4496
1034;Appartement;2020 4e kwartaal;102.2;1.1;7.6;18719;25.1;26.0;297435;5568
1035;Appartement;2020;100.0;8.0;8.0;58621;6.5;6.5;295837;17342
1036;Appartement;2021 1e kwartaal;105.3;3.1;8.4;15138;-19.1;20.8;348857;5281
1037;Appartement;2021 2e kwartaal;111.0;5.3;11.4;13111;-13.4;5.7;327928;4299
1038;Appartement;2021 3e kwartaal;116.9;5.4;15.7;14737;12.4;-1.5;343980;5069
1039;Appartement;2021 4e kwartaal;120.4;3.0;17.8;15444;4.8;-17.5;341782;5278
1040;Appartement;2021;113.4;13.4;13.4;58430;-0.3;-0.3;341061;19928
1041;Appartement;2022 1e kwartaal;125.0;3.9;18.7;12715;-17.7;-16.0;369520;4698
1042;Appartement;2022 2e kwartaal;128.9;3.1;16.2;13258;4.3;1.1;363700;4822
1043;Appartement;2022 3e kwartaal;128.1;-0.6;9.6;13266;0.1;-10.0;378605;5023
1044;Appartement;2022 4e kwartaal;123.0;-4.0;2.2;14687;10.7;-4.9;349956;5140
1045;Appartement;2022;126.3;11.3;11.3;53926;-7.7;-7.7;364996;19683
1046;Appartement;2023 1e kwartaal;121.3;-1.4;-2.9;10769;-26.7;-15.3;355489;3828
1047;Appartement;2023 2e kwartaal;120.3;-0.8;-6.6;12413;15.3;-6.4;348513;4326
1048;Appartement;2023 3e kwartaal;122.3;1.7;-4.5;13878;11.8;4.6;355212;4930
1049;Appartement;2023 4e kwartaal;124.3;1.6;1.0;15598;12.4;6.2;357593;5578
1050;Appartement;2023;122.1;-3.3;-3.3;52658;-2.4;-2.4;354395;18662
1051;Appartement;2024 1e kwartaal;127.6;2.6;5.1;13646;-12.5;26.7;365909;4993
1052;Appartement;2024 2e kwartaal;131.7;3.3;9.5;15696;15.0;26.4;375084;5887
1053;Appartement;2024 3e kwartaal;136.3;3.5;11.4;17570;11.9;26.6;391702;6882
1054;Appartement;2024 4e kwartaal;138.0;1.3;11.0;21172;20.5;35.7;383371;8117
1055;Appartement;2024;133.4;9.3;9.3;68084;29.3;29.3;380110;25879
1056;Appartement;2025 1e kwartaal;140.2;1.6;9.9;17760;-16.1;30.1;386980;6873
1057;Onbekend;1995 1e kwartaal;;;;2107;;;97601;206
1058;Onbekend;1995 2e kwartaal;;;;2480;17.7;;98336;244
1059;Onbekend;1995 3e kwartaal;;;;2674;7.8;;102602;274
1060;Onbekend;1995 4e kwartaal;;;;3005;12.4;;104213;313
1061;Onbekend;1995;;;;10266;;;101016;1037
1062;Onbekend;1996 1e kwartaal;;;;2307;-23.2;9.5;107605;248
1063;Onbekend;1996 2e kwartaal;;;;2858;23.9;15.2;107718;308
1064;Onbekend;1996 3e kwartaal;;;;3028;5.9;13.2;112832;342
1065;Onbekend;1996 4e kwartaal;;;;3251;7.4;8.2;116169;378
1066;Onbekend;1996;;;;11444;11.5;11.5;111449;1275
1067;Onbekend;1997 1e kwartaal;;;;2241;-31.1;-2.9;119456;268
1068;Onbekend;1997 2e kwartaal;;;;3024;34.9;5.8;120105;363
1069;Onbekend;1997 3e kwartaal;;;;3021;-0.1;-0.2;127770;386
1070;Onbekend;1997 4e kwartaal;;;;3419;13.2;5.2;128138;438
1071;Onbekend;1997;;;;11705;2.3;2.3;124305;1455
1072;Onbekend;1998 1e kwartaal;;;;2347;-31.4;4.7;135530;318
1073;Onbekend;1998 2e kwartaal;;;;2991;27.4;-1.1;134402;402
1074;Onbekend;1998 3e kwartaal;;;;3327;11.2;10.1;138886;462
1075;Onbekend;1998 4e kwartaal;;;;3784;13.7;10.7;139264;527
1076;Onbekend;1998;;;;12449;6.4;6.4;137291;1709
1077;Onbekend;1999 1e kwartaal;;;;2958;-21.8;26.0;141578;419
1078;Onbekend;1999 2e kwartaal;;;;3373;14.0;12.8;152335;514
1079;Onbekend;1999 3e kwartaal;;;;3684;9.2;10.7;161259;594
1080;Onbekend;1999 4e kwartaal;;;;4007;8.8;5.9;169862;681
1081;Onbekend;1999;;;;14022;12.6;12.6;157419;2207
1082;Onbekend;2000 1e kwartaal;;;;2825;-29.5;-4.5;175037;494
1083;Onbekend;2000 2e kwartaal;;;;3281;16.1;-2.7;178830;587
1084;Onbekend;2000 3e kwartaal;;;;3287;0.2;-10.8;188242;619
1085;Onbekend;2000 4e kwartaal;;;;4020;22.3;0.3;196561;790
1086;Onbekend;2000;;;;13413;-4.3;-4.3;185652;2490
1087;Onbekend;2001 1e kwartaal;;;;2676;-33.4;-5.3;195643;524
1088;Onbekend;2001 2e kwartaal;;;;3411;27.5;4.0;199031;679
1089;Onbekend;2001 3e kwartaal;;;;3696;8.4;12.4;210119;777
1090;Onbekend;2001 4e kwartaal;;;;4039;9.3;0.5;207559;838
1091;Onbekend;2001;;;;13822;3.0;3.0;203832;2817
1092;Onbekend;2002 1e kwartaal;;;;2948;-27.0;10.2;212663;627
1093;Onbekend;2002 2e kwartaal;;;;3127;6.1;-8.3;217523;680
1094;Onbekend;2002 3e kwartaal;;;;3396;8.6;-8.1;221301;752
1095;Onbekend;2002 4e kwartaal;;;;3626;6.8;-10.2;220610;800
1096;Onbekend;2002;;;;13097;-5.2;-5.2;218263;2859
1097;Onbekend;2003 1e kwartaal;;;;2674;-26.3;-9.3;214379;573
1098;Onbekend;2003 2e kwartaal;;;;3133;17.2;0.2;219115;686
1099;Onbekend;2003 3e kwartaal;;;;3170;1.2;-6.7;222314;705
1100;Onbekend;2003 4e kwartaal;;;;3776;19.1;4.1;226632;856
1101;Onbekend;2003;;;;12753;-2.6;-2.6;221143;2820
1102;Onbekend;2004 1e kwartaal;;;;2492;-34.0;-6.8;233935;583
1103;Onbekend;2004 2e kwartaal;;;;3167;27.1;1.1;243507;771
1104;Onbekend;2004 3e kwartaal;;;;2466;-22.1;-22.2;240175;592
1105;Onbekend;2004 4e kwartaal;;;;4291;74.0;13.6;224205;962
1106;Onbekend;2004;;;;12416;-2.6;-2.6;234253;2908
1107;Onbekend;2005 1e kwartaal;;;;2819;-34.3;13.1;236577;667
1108;Onbekend;2005 2e kwartaal;;;;3463;22.8;9.3;237842;824
1109;Onbekend;2005 3e kwartaal;;;;3516;1.5;42.6;244203;859
1110;Onbekend;2005 4e kwartaal;;;;3757;6.9;-12.4;238901;898
