ID;RegioS;BronEnTechniek;Perioden;OpgesteldElektrischVermogen_1;NietGenormaliseerdeProductie_2;GenormaliseerdeProductie_3
353;Groningen (ES);Zonnestroom, groot vermogen;2023;1184.0;969.0;969.0
354;Groningen (ES);Windenergie op land;2018;447.0;975.0;927.0
355;Groningen (ES);Windenergie op land;2019;450.0;1054.0;986.0
356;Groningen (ES);Windenergie op land;2020;620.0;1154.0;1056.0
357;Groningen (ES);Windenergie op land;2021;731.0;1563.0;1624.0
358;Groningen (ES);Windenergie op land;2022;839.0;2043.0;1970.0
359;Groningen (ES);Windenergie op land;2023;868.0;2315.0;2049.0
360;Friesland (ES);Zonnestroom, totaal;2018;325.0;247.0;247.0
361;Friesland (ES);Zonnestroom, totaal;2019;441.0;345.0;345.0
362;Friesland (ES);Zonnestroom, totaal;2020;702.0;513.0;513.0
363;Friesland (ES);Zonnestroom, totaal;2021;865.0;690.0;690.0
364;Friesland (ES);Zonnestroom, totaal;2022;1040.0;917.0;917.0
365;Friesland (ES);Zonnestroom, totaal;2023;1249.0;1014.0;1014.0
366;Friesland (ES);Zonnestroom, klein vermogen;2018;140.0;117.0;117.0
367;Friesland (ES);Zonnestroom, klein vermogen;2019;193.0;153.0;153.0
368;Friesland (ES);Zonnestroom, klein vermogen;2020;257.0;217.0;217.0
369;Friesland (ES);Zonnestroom, klein vermogen;2021;323.0;257.0;257.0
370;Friesland (ES);Zonnestroom, klein vermogen;2022;427.0;360.0;360.0
371;Friesland (ES);Zonnestroom, klein vermogen;2023;540.0;439.0;439.0
372;Friesland (ES);Zonnestroom, groot vermogen;2018;185.0;130.0;130.0
373;Friesland (ES);Zonnestroom, groot vermogen;2019;248.0;192.0;192.0
374;Friesland (ES);Zonnestroom, groot vermogen;2020;444.0;296.0;296.0
375;Friesland (ES);Zonnestroom, groot vermogen;2021;542.0;433.0;433.0
376;Friesland (ES);Zonnestroom, groot vermogen;2022;613.0;557.0;557.0
377;Friesland (ES);Zonnestroom, groot vermogen;2023;709.0;575.0;575.0
378;Friesland (ES);Windenergie op land;2018;196.0;408.0;388.0
379;Friesland (ES);Windenergie op land;2019;197.0;444.0;415.0
380;Friesland (ES);Windenergie op land;2020;198.0;495.0;453.0
381;Friesland (ES);Windenergie op land;2021;576.0;946.0;983.0
382;Friesland (ES);Windenergie op land;2022;619.0;1679.0;1619.0
383;Friesland (ES);Windenergie op land;2023;619.0;1915.0;1695.0
384;Drenthe (ES);Zonnestroom, totaal;2018;249.0;192.0;192.0
385;Drenthe (ES);Zonnestroom, totaal;2019;372.0;281.0;281.0
386;Drenthe (ES);Zonnestroom, totaal;2020;603.0;450.0;450.0
387;Drenthe (ES);Zonnestroom, totaal;2021;897.0;692.0;692.0
388;Drenthe (ES);Zonnestroom, totaal;2022;1374.0;1072.0;1072.0
389;Drenthe (ES);Zonnestroom, totaal;2023;1642.0;1322.0;1322.0
390;Drenthe (ES);Zonnestroom, klein vermogen;2018;139.0;121.0;121.0
391;Drenthe (ES);Zonnestroom, klein vermogen;2019;184.0;150.0;150.0
392;Drenthe (ES);Zonnestroom, klein vermogen;2020;232.0;193.0;193.0
393;Drenthe (ES);Zonnestroom, klein vermogen;2021;284.0;224.0;224.0
394;Drenthe (ES);Zonnestroom, klein vermogen;2022;364.0;293.0;293.0
395;Drenthe (ES);Zonnestroom, klein vermogen;2023;468.0;371.0;371.0
396;Drenthe (ES);Zonnestroom, groot vermogen;2018;111.0;70.0;70.0
397;Drenthe (ES);Zonnestroom, groot vermogen;2019;189.0;132.0;132.0
398;Drenthe (ES);Zonnestroom, groot vermogen;2020;371.0;257.0;257.0
399;Drenthe (ES);Zonnestroom, groot vermogen;2021;614.0;468.0;468.0
400;Drenthe (ES);Zonnestroom, groot vermogen;2022;1010.0;780.0;780.0
401;Drenthe (ES);Zonnestroom, groot vermogen;2023;1174.0;951.0;951.0
402;Drenthe (ES);Windenergie op land;2018;22.0;;
403;Drenthe (ES);Windenergie op land;2019;22.0;;
404;Drenthe (ES);Windenergie op land;2020;50.0;;
405;Drenthe (ES);Windenergie op land;2021;221.0;207.0;216.0
406;Drenthe (ES);Windenergie op land;2022;246.0;643.0;620.0
407;Drenthe (ES);Windenergie op land;2023;271.0;786.0;695.0
408;Twente (ES);Zonnestroom, totaal;2018;185.0;146.0;146.0
409;Twente (ES);Zonnestroom, totaal;2019;311.0;206.0;206.0
410;Twente (ES);Zonnestroom, totaal;2020;477.0;362.0;362.0
411;Twente (ES);Zonnestroom, totaal;2021;682.0;472.0;472.0
412;Twente (ES);Zonnestroom, totaal;2022;852.0;731.0;731.0
413;Twente (ES);Zonnestroom, totaal;2023;1037.0;833.0;833.0
414;Twente (ES);Zonnestroom, klein vermogen;2018;100.0;90.0;90.0
415;Twente (ES);Zonnestroom, klein vermogen;2019;135.0;111.0;111.0
416;Twente (ES);Zonnestroom, klein vermogen;2020;185.0;148.0;148.0
417;Twente (ES);Zonnestroom, klein vermogen;2021;246.0;189.0;189.0
418;Twente (ES);Zonnestroom, klein vermogen;2022;352.0;285.0;285.0
419;Twente (ES);Zonnestroom, klein vermogen;2023;480.0;378.0;378.0
420;Twente (ES);Zonnestroom, groot vermogen;2018;84.0;57.0;57.0
421;Twente (ES);Zonnestroom, groot vermogen;2019;177.0;95.0;95.0
422;Twente (ES);Zonnestroom, groot vermogen;2020;292.0;214.0;214.0
423;Twente (ES);Zonnestroom, groot vermogen;2021;436.0;284.0;284.0
424;Twente (ES);Zonnestroom, groot vermogen;2022;500.0;446.0;446.0
425;Twente (ES);Zonnestroom, groot vermogen;2023;557.0;456.0;456.0
426;Twente (ES);Windenergie op land;2018;;;
427;Twente (ES);Windenergie op land;2019;;;
428;Twente (ES);Windenergie op land;2020;;;
429;Twente (ES);Windenergie op land;2021;;;
430;Twente (ES);Windenergie op land;2022;;;
431;Twente (ES);Windenergie op land;2023;;;
432;West-Overijssel (ES);Zonnestroom, totaal;2018;214.0;185.0;185.0
433;West-Overijssel (ES);Zonnestroom, totaal;2019;294.0;230.0;230.0
434;West-Overijssel (ES);Zonnestroom, totaal;2020;469.0;350.0;350.0
435;West-Overijssel (ES);Zonnestroom, totaal;2021;587.0;459.0;459.0
436;West-Overijssel (ES);Zonnestroom, totaal;2022;759.0;654.0;654.0
437;West-Overijssel (ES);Zonnestroom, totaal;2023;921.0;737.0;737.0
438;West-Overijssel (ES);Zonnestroom, klein vermogen;2018;109.0;97.0;97.0
439;West-Overijssel (ES);Zonnestroom, klein vermogen;2019;143.0;118.0;118.0
440;West-Overijssel (ES);Zonnestroom, klein vermogen;2020;186.0;155.0;155.0
441;West-Overijssel (ES);Zonnestroom, klein vermogen;2021;236.0;185.0;185.0
442;West-Overijssel (ES);Zonnestroom, klein vermogen;2022;307.0;256.0;256.0
443;West-Overijssel (ES);Zonnestroom, klein vermogen;2023;403.0;320.0;320.0
444;West-Overijssel (ES);Zonnestroom, groot vermogen;2018;105.0;88.0;88.0
445;West-Overijssel (ES);Zonnestroom, groot vermogen;2019;152.0;112.0;112.0
446;West-Overijssel (ES);Zonnestroom, groot vermogen;2020;283.0;194.0;194.0
447;West-Overijssel (ES);Zonnestroom, groot vermogen;2021;351.0;273.0;273.0
448;West-Overijssel (ES);Zonnestroom, groot vermogen;2022;451.0;397.0;397.0
449;West-Overijssel (ES);Zonnestroom, groot vermogen;2023;517.0;418.0;418.0
450;West-Overijssel (ES);Windenergie op land;2018;43.0;71.0;67.0
451;West-Overijssel (ES);Windenergie op land;2019;61.0;92.0;86.0
452;West-Overijssel (ES);Windenergie op land;2020;66.0;153.0;140.0
453;West-Overijssel (ES);Windenergie op land;2021;74.0;135.0;141.0
454;West-Overijssel (ES);Windenergie op land;2022;74.0;155.0;149.0
455;West-Overijssel (ES);Windenergie op land;2023;87.0;188.0;166.0
456;Flevoland (ES);Zonnestroom, totaal;2018;189.0;158.0;158.0
457;Flevoland (ES);Zonnestroom, totaal;2019;329.0;233.0;233.0
458;Flevoland (ES);Zonnestroom, totaal;2020;484.0;376.0;376.0
459;Flevoland (ES);Zonnestroom, totaal;2021;586.0;436.0;436.0
460;Flevoland (ES);Zonnestroom, totaal;2022;893.0;654.0;654.0
461;Flevoland (ES);Zonnestroom, totaal;2023;1184.0;936.0;936.0
462;Flevoland (ES);Zonnestroom, klein vermogen;2018;71.0;62.0;62.0
463;Flevoland (ES);Zonnestroom, klein vermogen;2019;97.0;78.0;78.0
464;Flevoland (ES);Zonnestroom, klein vermogen;2020;127.0;110.0;110.0
465;Flevoland (ES);Zonnestroom, klein vermogen;2021;162.0;130.0;130.0
466;Flevoland (ES);Zonnestroom, klein vermogen;2022;221.0;190.0;190.0
467;Flevoland (ES);Zonnestroom, klein vermogen;2023;285.0;230.0;230.0
468;Flevoland (ES);Zonnestroom, groot vermogen;2018;118.0;96.0;96.0
469;Flevoland (ES);Zonnestroom, groot vermogen;2019;232.0;155.0;155.0
470;Flevoland (ES);Zonnestroom, groot vermogen;2020;356.0;266.0;266.0
471;Flevoland (ES);Zonnestroom, groot vermogen;2021;424.0;306.0;306.0
472;Flevoland (ES);Zonnestroom, groot vermogen;2022;672.0;464.0;464.0
473;Flevoland (ES);Zonnestroom, groot vermogen;2023;900.0;706.0;706.0
474;Flevoland (ES);Windenergie op land;2018;1198.0;2483.0;2361.0
475;Flevoland (ES);Windenergie op land;2019;1175.0;2589.0;2424.0
476;Flevoland (ES);Windenergie op land;2020;1169.0;2780.0;2544.0
477;Flevoland (ES);Windenergie op land;2021;1285.0;2285.0;2375.0
478;Flevoland (ES);Windenergie op land;2022;1584.0;3043.0;2933.0
479;Flevoland (ES);Windenergie op land;2023;1992.0;4570.0;4045.0
480;Achterhoek (ES);Zonnestroom, totaal;2018;112.0;98.0;98.0
481;Achterhoek (ES);Zonnestroom, totaal;2019;166.0;125.0;125.0
482;Achterhoek (ES);Zonnestroom, totaal;2020;243.0;191.0;191.0
483;Achterhoek (ES);Zonnestroom, totaal;2021;329.0;245.0;245.0
484;Achterhoek (ES);Zonnestroom, totaal;2022;421.0;360.0;360.0
485;Achterhoek (ES);Zonnestroom, totaal;2023;568.0;425.0;425.0
486;Achterhoek (ES);Zonnestroom, klein vermogen;2018;75.0;67.0;67.0
487;Achterhoek (ES);Zonnestroom, klein vermogen;2019;99.0;82.0;82.0
488;Achterhoek (ES);Zonnestroom, klein vermogen;2020;127.0;107.0;107.0
489;Achterhoek (ES);Zonnestroom, klein vermogen;2021;159.0;128.0;128.0
490;Achterhoek (ES);Zonnestroom, klein vermogen;2022;208.0;176.0;176.0
491;Achterhoek (ES);Zonnestroom, klein vermogen;2023;271.0;218.0;218.0
492;Achterhoek (ES);Zonnestroom, groot vermogen;2018;37.0;31.0;31.0
493;Achterhoek (ES);Zonnestroom, groot vermogen;2019;67.0;44.0;44.0
494;Achterhoek (ES);Zonnestroom, groot vermogen;2020;116.0;84.0;84.0
495;Achterhoek (ES);Zonnestroom, groot vermogen;2021;170.0;117.0;117.0
496;Achterhoek (ES);Zonnestroom, groot vermogen;2022;213.0;184.0;184.0
497;Achterhoek (ES);Zonnestroom, groot vermogen;2023;296.0;207.0;207.0
498;Achterhoek (ES);Windenergie op land;2018;30.0;56.0;53.0
499;Achterhoek (ES);Windenergie op land;2019;30.0;57.0;53.0
500;Achterhoek (ES);Windenergie op land;2020;30.0;63.0;57.0
501;Achterhoek (ES);Windenergie op land;2021;30.0;48.0;50.0
502;Achterhoek (ES);Windenergie op land;2022;63.0;90.0;87.0
503;Achterhoek (ES);Windenergie op land;2023;63.0;147.0;130.0
504;Arnhem/Nijmegen (ES);Zonnestroom, totaal;2018;148.0;119.0;119.0
505;Arnhem/Nijmegen (ES);Zonnestroom, totaal;2019;239.0;166.0;166.0
506;Arnhem/Nijmegen (ES);Zonnestroom, totaal;2020;358.0;277.0;277.0
507;Arnhem/Nijmegen (ES);Zonnestroom, totaal;2021;493.0;371.0;371.0
508;Arnhem/Nijmegen (ES);Zonnestroom, totaal;2022;665.0;565.0;565.0
509;Arnhem/Nijmegen (ES);Zonnestroom, totaal;2023;866.0;678.0;678.0
510;Arnhem/Nijmegen (ES);Zonnestroom, klein vermogen;2018;100.0;84.0;84.0
511;Arnhem/Nijmegen (ES);Zonnestroom, klein vermogen;2019;148.0;114.0;114.0
512;Arnhem/Nijmegen (ES);Zonnestroom, klein vermogen;2020;205.0;167.0;167.0
513;Arnhem/Nijmegen (ES);Zonnestroom, klein vermogen;2021;264.0;209.0;209.0
514;Arnhem/Nijmegen (ES);Zonnestroom, klein vermogen;2022;353.0;298.0;298.0
515;Arnhem/Nijmegen (ES);Zonnestroom, klein vermogen;2023;455.0;362.0;362.0
516;Arnhem/Nijmegen (ES);Zonnestroom, groot vermogen;2018;47.0;35.0;35.0
517;Arnhem/Nijmegen (ES);Zonnestroom, groot vermogen;2019;91.0;52.0;52.0
518;Arnhem/Nijmegen (ES);Zonnestroom, groot vermogen;2020;153.0;110.0;110.0
519;Arnhem/Nijmegen (ES);Zonnestroom, groot vermogen;2021;230.0;162.0;162.0
520;Arnhem/Nijmegen (ES);Zonnestroom, groot vermogen;2022;312.0;267.0;267.0
521;Arnhem/Nijmegen (ES);Zonnestroom, groot vermogen;2023;411.0;317.0;317.0
522;Arnhem/Nijmegen (ES);Windenergie op land;2018;18.0;34.0;32.0
523;Arnhem/Nijmegen (ES);Windenergie op land;2019;18.0;41.0;39.0
524;Arnhem/Nijmegen (ES);Windenergie op land;2020;18.0;46.0;42.0
525;Arnhem/Nijmegen (ES);Windenergie op land;2021;31.0;61.0;63.0
526;Arnhem/Nijmegen (ES);Windenergie op land;2022;51.0;101.0;98.0
527;Arnhem/Nijmegen (ES);Windenergie op land;2023;64.0;143.0;127.0
528;Foodvalley (ES);Zonnestroom, totaal;2018;99.0;77.0;77.0
529;Foodvalley (ES);Zonnestroom, totaal;2019;164.0;113.0;113.0
530;Foodvalley (ES);Zonnestroom, totaal;2020;237.0;179.0;179.0
531;Foodvalley (ES);Zonnestroom, totaal;2021;308.0;228.0;228.0
532;Foodvalley (ES);Zonnestroom, totaal;2022;407.0;340.0;340.0
533;Foodvalley (ES);Zonnestroom, totaal;2023;498.0;394.0;394.0
534;Foodvalley (ES);Zonnestroom, klein vermogen;2018;54.0;45.0;45.0
535;Foodvalley (ES);Zonnestroom, klein vermogen;2019;77.0;60.0;60.0
536;Foodvalley (ES);Zonnestroom, klein vermogen;2020;104.0;85.0;85.0
537;Foodvalley (ES);Zonnestroom, klein vermogen;2021;133.0;103.0;103.0
538;Foodvalley (ES);Zonnestroom, klein vermogen;2022;184.0;153.0;153.0
539;Foodvalley (ES);Zonnestroom, klein vermogen;2023;239.0;190.0;190.0
540;Foodvalley (ES);Zonnestroom, groot vermogen;2018;45.0;33.0;33.0
541;Foodvalley (ES);Zonnestroom, groot vermogen;2019;87.0;53.0;53.0
542;Foodvalley (ES);Zonnestroom, groot vermogen;2020;133.0;94.0;94.0
543;Foodvalley (ES);Zonnestroom, groot vermogen;2021;176.0;124.0;124.0
544;Foodvalley (ES);Zonnestroom, groot vermogen;2022;223.0;187.0;187.0
545;Foodvalley (ES);Zonnestroom, groot vermogen;2023;259.0;204.0;204.0
546;Foodvalley (ES);Windenergie op land;2018;6.0;11.0;11.0
547;Foodvalley (ES);Windenergie op land;2019;6.0;12.0;11.0
548;Foodvalley (ES);Windenergie op land;2020;6.0;;
549;Foodvalley (ES);Windenergie op land;2021;6.0;;
550;Foodvalley (ES);Windenergie op land;2022;6.0;;
551;Foodvalley (ES);Windenergie op land;2023;6.0;;
552;Noord-Veluwe (ES);Zonnestroom, totaal;2018;47.0;39.0;39.0
553;Noord-Veluwe (ES);Zonnestroom, totaal;2019;77.0;55.0;55.0
554;Noord-Veluwe (ES);Zonnestroom, totaal;2020;113.0;88.0;88.0
555;Noord-Veluwe (ES);Zonnestroom, totaal;2021;142.0;108.0;108.0
556;Noord-Veluwe (ES);Zonnestroom, totaal;2022;192.0;168.0;168.0
557;Noord-Veluwe (ES);Zonnestroom, totaal;2023;235.0;191.0;191.0
558;Noord-Veluwe (ES);Zonnestroom, klein vermogen;2018;30.0;25.0;25.0
559;Noord-Veluwe (ES);Zonnestroom, klein vermogen;2019;44.0;34.0;34.0
560;Noord-Veluwe (ES);Zonnestroom, klein vermogen;2020;59.0;50.0;50.0
561;Noord-Veluwe (ES);Zonnestroom, klein vermogen;2021;74.0;60.0;60.0
562;Noord-Veluwe (ES);Zonnestroom, klein vermogen;2022;100.0;86.0;86.0
563;Noord-Veluwe (ES);Zonnestroom, klein vermogen;2023;131.0;106.0;106.0
564;Noord-Veluwe (ES);Zonnestroom, groot vermogen;2018;17.0;15.0;15.0
565;Noord-Veluwe (ES);Zonnestroom, groot vermogen;2019;33.0;21.0;21.0
566;Noord-Veluwe (ES);Zonnestroom, groot vermogen;2020;54.0;38.0;38.0
567;Noord-Veluwe (ES);Zonnestroom, groot vermogen;2021;68.0;48.0;48.0
568;Noord-Veluwe (ES);Zonnestroom, groot vermogen;2022;91.0;82.0;82.0
569;Noord-Veluwe (ES);Zonnestroom, groot vermogen;2023;104.0;85.0;85.0
570;Noord-Veluwe (ES);Windenergie op land;2018;;;
571;Noord-Veluwe (ES);Windenergie op land;2019;;;
572;Noord-Veluwe (ES);Windenergie op land;2020;;;
573;Noord-Veluwe (ES);Windenergie op land;2021;14.0;16.0;16.0
574;Noord-Veluwe (ES);Windenergie op land;2022;14.0;36.0;35.0
575;Noord-Veluwe (ES);Windenergie op land;2023;14.0;41.0;36.0
576;Fruitdelta Rivierenland (ES);Zonnestroom, totaal;2018;95.0;83.0;83.0
577;Fruitdelta Rivierenland (ES);Zonnestroom, totaal;2019;151.0;109.0;109.0
578;Fruitdelta Rivierenland (ES);Zonnestroom, totaal;2020;210.0;176.0;176.0
579;Fruitdelta Rivierenland (ES);Zonnestroom, totaal;2021;280.0;215.0;215.0
580;Fruitdelta Rivierenland (ES);Zonnestroom, totaal;2022;387.0;333.0;333.0
581;Fruitdelta Rivierenland (ES);Zonnestroom, totaal;2023;472.0;387.0;387.0
582;Fruitdelta Rivierenland (ES);Zonnestroom, klein vermogen;2018;47.0;42.0;42.0
583;Fruitdelta Rivierenland (ES);Zonnestroom, klein vermogen;2019;65.0;51.0;51.0
584;Fruitdelta Rivierenland (ES);Zonnestroom, klein vermogen;2020;88.0;76.0;76.0
585;Fruitdelta Rivierenland (ES);Zonnestroom, klein vermogen;2021;113.0;91.0;91.0
586;Fruitdelta Rivierenland (ES);Zonnestroom, klein vermogen;2022;159.0;135.0;135.0
587;Fruitdelta Rivierenland (ES);Zonnestroom, klein vermogen;2023;209.0;171.0;171.0
588;Fruitdelta Rivierenland (ES);Zonnestroom, groot vermogen;2018;47.0;41.0;41.0
589;Fruitdelta Rivierenland (ES);Zonnestroom, groot vermogen;2019;86.0;58.0;58.0
590;Fruitdelta Rivierenland (ES);Zonnestroom, groot vermogen;2020;122.0;100.0;100.0
591;Fruitdelta Rivierenland (ES);Zonnestroom, groot vermogen;2021;167.0;125.0;125.0
592;Fruitdelta Rivierenland (ES);Zonnestroom, groot vermogen;2022;228.0;197.0;197.0
593;Fruitdelta Rivierenland (ES);Zonnestroom, groot vermogen;2023;263.0;216.0;216.0
594;Fruitdelta Rivierenland (ES);Windenergie op land;2018;22.0;41.0;39.0
595;Fruitdelta Rivierenland (ES);Windenergie op land;2019;22.0;43.0;40.0
596;Fruitdelta Rivierenland (ES);Windenergie op land;2020;83.0;202.0;185.0
597;Fruitdelta Rivierenland (ES);Windenergie op land;2021;83.0;219.0;227.0
598;Fruitdelta Rivierenland (ES);Windenergie op land;2022;94.0;210.0;203.0
599;Fruitdelta Rivierenland (ES);Windenergie op land;2023;94.0;272.0;241.0
600;Cleantech (ES);Zonnestroom, totaal;2018;82.0;69.0;69.0
601;Cleantech (ES);Zonnestroom, totaal;2019;123.0;93.0;93.0
602;Cleantech (ES);Zonnestroom, totaal;2020;246.0;162.0;162.0
603;Cleantech (ES);Zonnestroom, totaal;2021;392.0;290.0;290.0
604;Cleantech (ES);Zonnestroom, totaal;2022;501.0;462.0;462.0
605;Cleantech (ES);Zonnestroom, totaal;2023;586.0;485.0;485.0
606;Cleantech (ES);Zonnestroom, klein vermogen;2018;55.0;47.0;47.0
607;Cleantech (ES);Zonnestroom, klein vermogen;2019;79.0;61.0;61.0
608;Cleantech (ES);Zonnestroom, klein vermogen;2020;108.0;87.0;87.0
609;Cleantech (ES);Zonnestroom, klein vermogen;2021;139.0;109.0;109.0
610;Cleantech (ES);Zonnestroom, klein vermogen;2022;187.0;157.0;157.0
611;Cleantech (ES);Zonnestroom, klein vermogen;2023;247.0;193.0;193.0
612;Cleantech (ES);Zonnestroom, groot vermogen;2018;27.0;22.0;22.0
613;Cleantech (ES);Zonnestroom, groot vermogen;2019;44.0;33.0;33.0
614;Cleantech (ES);Zonnestroom, groot vermogen;2020;138.0;76.0;76.0
615;Cleantech (ES);Zonnestroom, groot vermogen;2021;253.0;181.0;181.0
616;Cleantech (ES);Zonnestroom, groot vermogen;2022;314.0;304.0;304.0
617;Cleantech (ES);Zonnestroom, groot vermogen;2023;339.0;292.0;292.0
618;Cleantech (ES);Windenergie op land;2018;6.0;11.0;11.0
619;Cleantech (ES);Windenergie op land;2019;6.0;9.0;9.0
620;Cleantech (ES);Windenergie op land;2020;6.0;;
621;Cleantech (ES);Windenergie op land;2021;6.0;;
622;Cleantech (ES);Windenergie op land;2022;6.0;;
623;Cleantech (ES);Windenergie op land;2023;6.0;;
624;Amersfoort (ES);Zonnestroom, totaal;2018;71.0;54.0;54.0
625;Amersfoort (ES);Zonnestroom, totaal;2019;102.0;78.0;78.0
626;Amersfoort (ES);Zonnestroom, totaal;2020;143.0;115.0;115.0
627;Amersfoort (ES);Zonnestroom, totaal;2021;187.0;137.0;137.0
628;Amersfoort (ES);Zonnestroom, totaal;2022;256.0;224.0;224.0
629;Amersfoort (ES);Zonnestroom, totaal;2023;307.0;253.0;253.0
630;Amersfoort (ES);Zonnestroom, klein vermogen;2018;43.0;36.0;36.0
631;Amersfoort (ES);Zonnestroom, klein vermogen;2019;62.0;50.0;50.0
632;Amersfoort (ES);Zonnestroom, klein vermogen;2020;82.0;68.0;68.0
633;Amersfoort (ES);Zonnestroom, klein vermogen;2021;108.0;84.0;84.0
634;Amersfoort (ES);Zonnestroom, klein vermogen;2022;150.0;126.0;126.0
635;Amersfoort (ES);Zonnestroom, klein vermogen;2023;192.0;155.0;155.0
636;Amersfoort (ES);Zonnestroom, groot vermogen;2018;28.0;18.0;18.0
637;Amersfoort (ES);Zonnestroom, groot vermogen;2019;40.0;28.0;28.0
638;Amersfoort (ES);Zonnestroom, groot vermogen;2020;61.0;47.0;47.0
639;Amersfoort (ES);Zonnestroom, groot vermogen;2021;80.0;54.0;54.0
640;Amersfoort (ES);Zonnestroom, groot vermogen;2022;105.0;97.0;97.0
641;Amersfoort (ES);Zonnestroom, groot vermogen;2023;115.0;98.0;98.0
642;Amersfoort (ES);Windenergie op land;2018;;;
643;Amersfoort (ES);Windenergie op land;2019;;;
644;Amersfoort (ES);Windenergie op land;2020;;;
645;Amersfoort (ES);Windenergie op land;2021;;;
646;Amersfoort (ES);Windenergie op land;2022;;;
647;Amersfoort (ES);Windenergie op land;2023;;;
648;U16 (ES);Zonnestroom, totaal;2018;176.0;143.0;143.0
649;U16 (ES);Zonnestroom, totaal;2019;272.0;207.0;207.0
650;U16 (ES);Zonnestroom, totaal;2020;406.0;318.0;318.0
651;U16 (ES);Zonnestroom, totaal;2021;535.0;414.0;414.0
652;U16 (ES);Zonnestroom, totaal;2022;711.0;616.0;616.0
653;U16 (ES);Zonnestroom, totaal;2023;908.0;717.0;717.0
654;U16 (ES);Zonnestroom, klein vermogen;2018;105.0;91.0;91.0
655;U16 (ES);Zonnestroom, klein vermogen;2019;151.0;121.0;121.0
656;U16 (ES);Zonnestroom, klein vermogen;2020;205.0;171.0;171.0
657;U16 (ES);Zonnestroom, klein vermogen;2021;282.0;219.0;219.0
658;U16 (ES);Zonnestroom, klein vermogen;2022;405.0;343.0;343.0
659;U16 (ES);Zonnestroom, klein vermogen;2023;527.0;425.0;425.0
660;U16 (ES);Zonnestroom, groot vermogen;2018;71.0;53.0;53.0
661;U16 (ES);Zonnestroom, groot vermogen;2019;122.0;86.0;86.0
662;U16 (ES);Zonnestroom, groot vermogen;2020;200.0;147.0;147.0
663;U16 (ES);Zonnestroom, groot vermogen;2021;253.0;195.0;195.0
664;U16 (ES);Zonnestroom, groot vermogen;2022;307.0;272.0;272.0
665;U16 (ES);Zonnestroom, groot vermogen;2023;381.0;291.0;291.0
666;U16 (ES);Windenergie op land;2018;34.0;78.0;74.0
667;U16 (ES);Windenergie op land;2019;34.0;83.0;78.0
668;U16 (ES);Windenergie op land;2020;34.0;96.0;88.0
669;U16 (ES);Windenergie op land;2021;34.0;73.0;76.0
670;U16 (ES);Windenergie op land;2022;34.0;78.0;76.0
671;U16 (ES);Windenergie op land;2023;34.0;94.0;83.0
672;Noord-Holland Noord (ES);Zonnestroom, totaal;2018;239.0;178.0;178.0
673;Noord-Holland Noord (ES);Zonnestroom, totaal;2019;360.0;276.0;276.0
674;Noord-Holland Noord (ES);Zonnestroom, totaal;2020;511.0;420.0;420.0
675;Noord-Holland Noord (ES);Zonnestroom, totaal;2021;682.0;523.0;523.0
676;Noord-Holland Noord (ES);Zonnestroom, totaal;2022;886.0;763.0;763.0
677;Noord-Holland Noord (ES);Zonnestroom, totaal;2023;1048.0;869.0;869.0
678;Noord-Holland Noord (ES);Zonnestroom, klein vermogen;2018;123.0;105.0;105.0
679;Noord-Holland Noord (ES);Zonnestroom, klein vermogen;2019;169.0;137.0;137.0
680;Noord-Holland Noord (ES);Zonnestroom, klein vermogen;2020;225.0;194.0;194.0
681;Noord-Holland Noord (ES);Zonnestroom, klein vermogen;2021;286.0;238.0;238.0
682;Noord-Holland Noord (ES);Zonnestroom, klein vermogen;2022;380.0;332.0;332.0
683;Noord-Holland Noord (ES);Zonnestroom, klein vermogen;2023;483.0;401.0;401.0
684;Noord-Holland Noord (ES);Zonnestroom, groot vermogen;2018;116.0;73.0;73.0
685;Noord-Holland Noord (ES);Zonnestroom, groot vermogen;2019;192.0;139.0;139.0
686;Noord-Holland Noord (ES);Zonnestroom, groot vermogen;2020;286.0;226.0;226.0
687;Noord-Holland Noord (ES);Zonnestroom, groot vermogen;2021;396.0;285.0;285.0
688;Noord-Holland Noord (ES);Zonnestroom, groot vermogen;2022;507.0;431.0;431.0
689;Noord-Holland Noord (ES);Zonnestroom, groot vermogen;2023;565.0;468.0;468.0
690;Noord-Holland Noord (ES);Windenergie op land;2018;207.0;385.0;366.0
691;Noord-Holland Noord (ES);Windenergie op land;2019;218.0;505.0;472.0
692;Noord-Holland Noord (ES);Windenergie op land;2020;536.0;1166.0;1067.0
693;Noord-Holland Noord (ES);Windenergie op land;2021;534.0;1414.0;1470.0
694;Noord-Holland Noord (ES);Windenergie op land;2022;559.0;1593.0;1536.0
695;Noord-Holland Noord (ES);Windenergie op land;2023;559.0;1729.0;1530.0
696;Noord-Holland Zuid (ES);Zonnestroom, totaal;2018;261.0;222.0;222.0
697;Noord-Holland Zuid (ES);Zonnestroom, totaal;2019;426.0;323.0;323.0
698;Noord-Holland Zuid (ES);Zonnestroom, totaal;2020;596.0;483.0;483.0
699;Noord-Holland Zuid (ES);Zonnestroom, totaal;2021;759.0;591.0;591.0
700;Noord-Holland Zuid (ES);Zonnestroom, totaal;2022;986.0;856.0;856.0
701;Noord-Holland Zuid (ES);Zonnestroom, totaal;2023;1255.0;1009.0;1009.0
702;Noord-Holland Zuid (ES);Zonnestroom, klein vermogen;2018;148.0;126.0;126.0
