ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
355;Totaal mannen en vrouwen;Overig Europa;2028;10250;6181;4069
356;Totaal mannen en vrouwen;Overig Europa;2029;10257;6237;4020
357;Totaal mannen en vrouwen;Overig Europa;2030;10284;6286;3998
358;Totaal mannen en vrouwen;Overig Europa;2031;10306;6330;3976
359;Totaal mannen en vrouwen;Overig Europa;2032;10326;6371;3955
360;Totaal mannen en vrouwen;Overig Europa;2033;10340;6410;3930
361;Totaal mannen en vrouwen;Overig Europa;2034;10353;6444;3908
362;Totaal mannen en vrouwen;Overig Europa;2035;10358;6476;3882
363;Totaal mannen en vrouwen;Overig Europa;2036;10359;6501;3858
364;Totaal mannen en vrouwen;Overig Europa;2037;10362;6523;3839
365;Totaal mannen en vrouwen;Overig Europa;2038;10363;6541;3822
366;Totaal mannen en vrouwen;Overig Europa;2039;10365;6555;3810
367;Totaal mannen en vrouwen;Overig Europa;2040;10367;6567;3800
368;Totaal mannen en vrouwen;Overig Europa;2041;10369;6577;3792
369;Totaal mannen en vrouwen;Overig Europa;2042;10370;6585;3785
370;Totaal mannen en vrouwen;Overig Europa;2043;10372;6592;3780
371;Totaal mannen en vrouwen;Overig Europa;2044;10373;6598;3775
372;Totaal mannen en vrouwen;Overig Europa;2045;10375;6603;3772
373;Totaal mannen en vrouwen;Overig Europa;2046;10378;6607;3771
374;Totaal mannen en vrouwen;Overig Europa;2047;10379;6610;3769
375;Totaal mannen en vrouwen;Overig Europa;2048;10380;6613;3767
376;Totaal mannen en vrouwen;Overig Europa;2049;10380;6615;3765
377;Totaal mannen en vrouwen;Overig Europa;2050;10382;6618;3764
378;Totaal mannen en vrouwen;Overig Europa;2051;10382;6619;3763
379;Totaal mannen en vrouwen;Overig Europa;2052;10382;6621;3761
380;Totaal mannen en vrouwen;Overig Europa;2053;10382;6621;3761
381;Totaal mannen en vrouwen;Overig Europa;2054;10382;6622;3760
382;Totaal mannen en vrouwen;Overig Europa;2055;10383;6622;3761
383;Totaal mannen en vrouwen;Overig Europa;2056;10384;6623;3761
384;Totaal mannen en vrouwen;Overig Europa;2057;10385;6624;3761
385;Totaal mannen en vrouwen;Overig Europa;2058;10385;6625;3760
386;Totaal mannen en vrouwen;Overig Europa;2059;10385;6625;3760
387;Totaal mannen en vrouwen;Overig buiten Europa;2017;10950;7452;3498
388;Totaal mannen en vrouwen;Overig buiten Europa;2018;9921;7921;2000
389;Totaal mannen en vrouwen;Overig buiten Europa;2019;9699;8142;1557
390;Totaal mannen en vrouwen;Overig buiten Europa;2020;9685;8288;1397
391;Totaal mannen en vrouwen;Overig buiten Europa;2021;9712;8402;1310
392;Totaal mannen en vrouwen;Overig buiten Europa;2022;9749;8498;1251
393;Totaal mannen en vrouwen;Overig buiten Europa;2023;9788;8582;1206
394;Totaal mannen en vrouwen;Overig buiten Europa;2024;9833;8656;1177
395;Totaal mannen en vrouwen;Overig buiten Europa;2025;9880;8718;1162
396;Totaal mannen en vrouwen;Overig buiten Europa;2026;9909;8765;1144
397;Totaal mannen en vrouwen;Overig buiten Europa;2027;9934;8796;1138
398;Totaal mannen en vrouwen;Overig buiten Europa;2028;9935;8827;1108
399;Totaal mannen en vrouwen;Overig buiten Europa;2029;9936;8850;1086
400;Totaal mannen en vrouwen;Overig buiten Europa;2030;9936;8867;1069
401;Totaal mannen en vrouwen;Overig buiten Europa;2031;9936;8880;1056
402;Totaal mannen en vrouwen;Overig buiten Europa;2032;9936;8890;1046
403;Totaal mannen en vrouwen;Overig buiten Europa;2033;9936;8897;1039
404;Totaal mannen en vrouwen;Overig buiten Europa;2034;9935;8902;1034
405;Totaal mannen en vrouwen;Overig buiten Europa;2035;9934;8905;1029
406;Totaal mannen en vrouwen;Overig buiten Europa;2036;9934;8907;1027
407;Totaal mannen en vrouwen;Overig buiten Europa;2037;9935;8909;1026
408;Totaal mannen en vrouwen;Overig buiten Europa;2038;9935;8910;1025
409;Totaal mannen en vrouwen;Overig buiten Europa;2039;9936;8912;1024
410;Totaal mannen en vrouwen;Overig buiten Europa;2040;9936;8913;1023
411;Totaal mannen en vrouwen;Overig buiten Europa;2041;9936;8914;1022
412;Totaal mannen en vrouwen;Overig buiten Europa;2042;9936;8914;1022
413;Totaal mannen en vrouwen;Overig buiten Europa;2043;9936;8914;1022
414;Totaal mannen en vrouwen;Overig buiten Europa;2044;9937;8914;1023
415;Totaal mannen en vrouwen;Overig buiten Europa;2045;9937;8915;1022
416;Totaal mannen en vrouwen;Overig buiten Europa;2046;9937;8915;1022
417;Totaal mannen en vrouwen;Overig buiten Europa;2047;9937;8915;1022
418;Totaal mannen en vrouwen;Overig buiten Europa;2048;9937;8915;1022
419;Totaal mannen en vrouwen;Overig buiten Europa;2049;9937;8915;1022
420;Totaal mannen en vrouwen;Overig buiten Europa;2050;9937;8915;1022
421;Totaal mannen en vrouwen;Overig buiten Europa;2051;9937;8915;1022
422;Totaal mannen en vrouwen;Overig buiten Europa;2052;9937;8915;1022
423;Totaal mannen en vrouwen;Overig buiten Europa;2053;9937;8915;1022
424;Totaal mannen en vrouwen;Overig buiten Europa;2054;9937;8915;1022
425;Totaal mannen en vrouwen;Overig buiten Europa;2055;9937;8915;1022
426;Totaal mannen en vrouwen;Overig buiten Europa;2056;9937;8915;1022
427;Totaal mannen en vrouwen;Overig buiten Europa;2057;9937;8915;1022
428;Totaal mannen en vrouwen;Overig buiten Europa;2058;9937;8915;1022
429;Totaal mannen en vrouwen;Overig buiten Europa;2059;9937;8915;1022
430;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2017;91109;56234;34875
431;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2018;92346;60489;31857
432;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2019;92457;63992;28465
433;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2020;92483;66786;25697
434;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2021;92191;68993;23198
435;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2022;92414;70810;21604
436;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2023;92530;72413;20117
437;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2024;92533;73833;18700
438;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2025;93091;75152;17939
439;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2026;93125;76411;16714
440;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2027;93154;77526;15628
441;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2028;93183;78077;15106
442;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2029;93211;78540;14670
443;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2030;93232;78937;14295
444;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2031;93245;79272;13973
445;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2032;93260;79555;13705
446;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2033;93275;79793;13482
447;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2034;93284;79988;13296
448;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2035;93291;80146;13145
449;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2036;93298;80272;13026
450;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2037;93302;80372;12930
451;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2038;93303;80447;12856
452;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2039;93310;80503;12807
453;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2040;93312;80549;12763
454;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2041;93317;80584;12733
455;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2042;93320;80611;12709
456;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2043;93322;80632;12690
457;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2044;93322;80648;12674
458;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2045;93324;80659;12665
459;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2046;93325;80669;12656
460;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2047;93325;80675;12650
461;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2048;93327;80678;12649
462;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2049;93329;80681;12648
463;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2050;93331;80684;12647
464;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2051;93333;80687;12646
465;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2052;93334;80689;12645
466;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2053;93334;80692;12642
467;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2054;93335;80693;12642
468;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2055;93335;80694;12641
469;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2056;93335;80694;12641
470;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2057;93337;80696;12641
471;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2058;93338;80696;12642
472;Totaal mannen en vrouwen;Europese Unie (excl. Nederlandse acht...;2059;93338;80697;12641
473;Totaal mannen en vrouwen;Indonesië;2017;1977;1482;495
474;Totaal mannen en vrouwen;Indonesië;2018;1983;1461;522
475;Totaal mannen en vrouwen;Indonesië;2019;1991;1446;545
476;Totaal mannen en vrouwen;Indonesië;2020;1999;1431;568
477;Totaal mannen en vrouwen;Indonesië;2021;2012;1416;596
478;Totaal mannen en vrouwen;Indonesië;2022;2033;1403;630
479;Totaal mannen en vrouwen;Indonesië;2023;2047;1392;655
480;Totaal mannen en vrouwen;Indonesië;2024;2056;1382;674
481;Totaal mannen en vrouwen;Indonesië;2025;2066;1372;694
482;Totaal mannen en vrouwen;Indonesië;2026;2077;1360;717
483;Totaal mannen en vrouwen;Indonesië;2027;2087;1348;739
484;Totaal mannen en vrouwen;Indonesië;2028;2083;1356;727
485;Totaal mannen en vrouwen;Indonesië;2029;2081;1360;721
486;Totaal mannen en vrouwen;Indonesië;2030;2081;1362;719
487;Totaal mannen en vrouwen;Indonesië;2031;2080;1364;716
488;Totaal mannen en vrouwen;Indonesië;2032;2077;1365;712
489;Totaal mannen en vrouwen;Indonesië;2033;2074;1365;709
490;Totaal mannen en vrouwen;Indonesië;2034;2074;1365;709
491;Totaal mannen en vrouwen;Indonesië;2035;2073;1366;707
492;Totaal mannen en vrouwen;Indonesië;2036;2073;1367;706
493;Totaal mannen en vrouwen;Indonesië;2037;2073;1368;705
494;Totaal mannen en vrouwen;Indonesië;2038;2073;1369;704
495;Totaal mannen en vrouwen;Indonesië;2039;2073;1369;704
496;Totaal mannen en vrouwen;Indonesië;2040;2073;1370;703
497;Totaal mannen en vrouwen;Indonesië;2041;2073;1371;702
498;Totaal mannen en vrouwen;Indonesië;2042;2073;1371;702
499;Totaal mannen en vrouwen;Indonesië;2043;2073;1372;701
500;Totaal mannen en vrouwen;Indonesië;2044;2073;1372;701
501;Totaal mannen en vrouwen;Indonesië;2045;2073;1373;700
502;Totaal mannen en vrouwen;Indonesië;2046;2073;1373;700
503;Totaal mannen en vrouwen;Indonesië;2047;2073;1373;700
504;Totaal mannen en vrouwen;Indonesië;2048;2073;1373;700
505;Totaal mannen en vrouwen;Indonesië;2049;2073;1373;700
506;Totaal mannen en vrouwen;Indonesië;2050;2073;1373;700
507;Totaal mannen en vrouwen;Indonesië;2051;2073;1373;700
508;Totaal mannen en vrouwen;Indonesië;2052;2073;1374;700
509;Totaal mannen en vrouwen;Indonesië;2053;2073;1374;699
510;Totaal mannen en vrouwen;Indonesië;2054;2073;1374;699
511;Totaal mannen en vrouwen;Indonesië;2055;2073;1374;699
512;Totaal mannen en vrouwen;Indonesië;2056;2073;1374;699
513;Totaal mannen en vrouwen;Indonesië;2057;2073;1374;699
514;Totaal mannen en vrouwen;Indonesië;2058;2073;1374;699
515;Totaal mannen en vrouwen;Indonesië;2059;2073;1374;699
516;Totaal mannen en vrouwen;Marokko;2017;2129;1174;955
517;Totaal mannen en vrouwen;Marokko;2018;2161;1143;1018
518;Totaal mannen en vrouwen;Marokko;2019;2130;1120;1010
519;Totaal mannen en vrouwen;Marokko;2020;2093;1100;993
520;Totaal mannen en vrouwen;Marokko;2021;2067;1082;985
521;Totaal mannen en vrouwen;Marokko;2022;2035;1065;970
522;Totaal mannen en vrouwen;Marokko;2023;2015;1049;966
523;Totaal mannen en vrouwen;Marokko;2024;2000;1034;966
524;Totaal mannen en vrouwen;Marokko;2025;1987;1022;965
525;Totaal mannen en vrouwen;Marokko;2026;1975;1008;967
526;Totaal mannen en vrouwen;Marokko;2027;1965;994;971
527;Totaal mannen en vrouwen;Marokko;2028;1955;974;981
528;Totaal mannen en vrouwen;Marokko;2029;1949;954;995
529;Totaal mannen en vrouwen;Marokko;2030;1946;937;1009
530;Totaal mannen en vrouwen;Marokko;2031;1941;922;1018
531;Totaal mannen en vrouwen;Marokko;2032;1938;909;1029
532;Totaal mannen en vrouwen;Marokko;2033;1935;898;1037
533;Totaal mannen en vrouwen;Marokko;2034;1932;889;1043
534;Totaal mannen en vrouwen;Marokko;2035;1929;882;1047
535;Totaal mannen en vrouwen;Marokko;2036;1929;878;1051
536;Totaal mannen en vrouwen;Marokko;2037;1929;875;1054
537;Totaal mannen en vrouwen;Marokko;2038;1929;872;1057
538;Totaal mannen en vrouwen;Marokko;2039;1930;869;1061
539;Totaal mannen en vrouwen;Marokko;2040;1930;866;1064
540;Totaal mannen en vrouwen;Marokko;2041;1932;863;1069
541;Totaal mannen en vrouwen;Marokko;2042;1932;860;1072
542;Totaal mannen en vrouwen;Marokko;2043;1933;858;1075
543;Totaal mannen en vrouwen;Marokko;2044;1934;856;1078
544;Totaal mannen en vrouwen;Marokko;2045;1935;855;1080
545;Totaal mannen en vrouwen;Marokko;2046;1935;854;1081
546;Totaal mannen en vrouwen;Marokko;2047;1935;853;1082
547;Totaal mannen en vrouwen;Marokko;2048;1936;852;1084
548;Totaal mannen en vrouwen;Marokko;2049;1937;852;1085
549;Totaal mannen en vrouwen;Marokko;2050;1938;851;1087
550;Totaal mannen en vrouwen;Marokko;2051;1938;851;1087
551;Totaal mannen en vrouwen;Marokko;2052;1940;850;1090
552;Totaal mannen en vrouwen;Marokko;2053;1941;850;1091
553;Totaal mannen en vrouwen;Marokko;2054;1941;850;1091
554;Totaal mannen en vrouwen;Marokko;2055;1941;850;1091
555;Totaal mannen en vrouwen;Marokko;2056;1941;850;1091
556;Totaal mannen en vrouwen;Marokko;2057;1941;850;1091
557;Totaal mannen en vrouwen;Marokko;2058;1941;850;1091
558;Totaal mannen en vrouwen;Marokko;2059;1941;850;1091
559;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2017;4145;2224;1921
560;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2018;4167;2273;1894
561;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2019;4183;2322;1861
562;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2020;4202;2370;1832
563;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2021;4203;2418;1785
564;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2022;4200;2462;1738
565;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2023;4199;2506;1694
566;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2024;4199;2547;1652
567;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2025;4199;2587;1612
568;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2026;4199;2618;1581
569;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2027;4199;2646;1553
570;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2028;4199;2646;1554
571;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2029;4199;2638;1561
572;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2030;4199;2628;1571
573;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2031;4199;2617;1582
574;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2032;4199;2613;1586
575;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2033;4199;2615;1584
576;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2034;4199;2621;1578
577;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2035;4199;2629;1570
578;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2036;4199;2638;1561
579;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2037;4199;2646;1553
580;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2038;4199;2651;1548
581;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2039;4199;2655;1544
582;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2040;4199;2658;1542
583;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2041;4199;2659;1540
584;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2042;4199;2661;1538
585;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2043;4199;2664;1535
586;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2044;4199;2668;1531
587;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2045;4199;2671;1528
588;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2046;4199;2674;1525
589;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2047;4199;2676;1523
590;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2048;4199;2676;1523
591;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2049;4199;2676;1523
592;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2050;4199;2676;1523
593;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2051;4199;2676;1523
594;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2052;4199;2676;1523
595;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2053;4199;2676;1523
596;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2054;4199;2676;1523
597;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2055;4199;2676;1523
598;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2056;4199;2676;1523
599;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2057;4199;2676;1523
600;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2058;4199;2676;1523
601;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2059;4199;2676;1523
602;Totaal mannen en vrouwen;Suriname;2017;2132;1187;945
603;Totaal mannen en vrouwen;Suriname;2018;1720;1129;591
604;Totaal mannen en vrouwen;Suriname;2019;1606;1068;538
605;Totaal mannen en vrouwen;Suriname;2020;1541;1007;534
606;Totaal mannen en vrouwen;Suriname;2021;1487;946;541
607;Totaal mannen en vrouwen;Suriname;2022;1442;887;555
608;Totaal mannen en vrouwen;Suriname;2023;1398;830;568
609;Totaal mannen en vrouwen;Suriname;2024;1354;774;580
610;Totaal mannen en vrouwen;Suriname;2025;1343;722;622
611;Totaal mannen en vrouwen;Suriname;2026;1332;672;660
612;Totaal mannen en vrouwen;Suriname;2027;1318;625;693
613;Totaal mannen en vrouwen;Suriname;2028;1304;611;693
614;Totaal mannen en vrouwen;Suriname;2029;1290;598;692
615;Totaal mannen en vrouwen;Suriname;2030;1275;587;688
616;Totaal mannen en vrouwen;Suriname;2031;1263;576;687
617;Totaal mannen en vrouwen;Suriname;2032;1255;566;689
618;Totaal mannen en vrouwen;Suriname;2033;1249;557;692
619;Totaal mannen en vrouwen;Suriname;2034;1246;549;697
620;Totaal mannen en vrouwen;Suriname;2035;1237;543;694
621;Totaal mannen en vrouwen;Suriname;2036;1237;537;700
622;Totaal mannen en vrouwen;Suriname;2037;1237;533;704
623;Totaal mannen en vrouwen;Suriname;2038;1237;528;709
624;Totaal mannen en vrouwen;Suriname;2039;1237;525;712
625;Totaal mannen en vrouwen;Suriname;2040;1237;522;716
626;Totaal mannen en vrouwen;Suriname;2041;1237;519;718
627;Totaal mannen en vrouwen;Suriname;2042;1237;516;721
628;Totaal mannen en vrouwen;Suriname;2043;1237;514;722
629;Totaal mannen en vrouwen;Suriname;2044;1237;513;724
630;Totaal mannen en vrouwen;Suriname;2045;1237;512;726
631;Totaal mannen en vrouwen;Suriname;2046;1239;510;729
632;Totaal mannen en vrouwen;Suriname;2047;1240;509;731
633;Totaal mannen en vrouwen;Suriname;2048;1246;508;738
634;Totaal mannen en vrouwen;Suriname;2049;1246;508;738
635;Totaal mannen en vrouwen;Suriname;2050;1247;508;739
636;Totaal mannen en vrouwen;Suriname;2051;1249;508;741
637;Totaal mannen en vrouwen;Suriname;2052;1249;508;741
638;Totaal mannen en vrouwen;Suriname;2053;1249;508;741
639;Totaal mannen en vrouwen;Suriname;2054;1249;508;741
640;Totaal mannen en vrouwen;Suriname;2055;1249;508;741
641;Totaal mannen en vrouwen;Suriname;2056;1249;508;741
642;Totaal mannen en vrouwen;Suriname;2057;1249;508;741
643;Totaal mannen en vrouwen;Suriname;2058;1249;508;741
644;Totaal mannen en vrouwen;Suriname;2059;1249;508;741
645;Totaal mannen en vrouwen;Turkije;2017;5417;3734;1683
646;Totaal mannen en vrouwen;Turkije;2018;4221;3639;582
647;Totaal mannen en vrouwen;Turkije;2019;3823;3508;314
648;Totaal mannen en vrouwen;Turkije;2020;3627;3360;267
649;Totaal mannen en vrouwen;Turkije;2021;3530;3205;325
650;Totaal mannen en vrouwen;Turkije;2022;3478;3058;420
651;Totaal mannen en vrouwen;Turkije;2023;3428;2918;510
652;Totaal mannen en vrouwen;Turkije;2024;3389;2781;608
653;Totaal mannen en vrouwen;Turkije;2025;3362;2646;716
654;Totaal mannen en vrouwen;Turkije;2026;3338;2511;827
655;Totaal mannen en vrouwen;Turkije;2027;3307;2376;931
656;Totaal mannen en vrouwen;Turkije;2028;3269;2345;924
657;Totaal mannen en vrouwen;Turkije;2029;3239;2316;922
658;Totaal mannen en vrouwen;Turkije;2030;3224;2291;933
659;Totaal mannen en vrouwen;Turkije;2031;3209;2268;941
660;Totaal mannen en vrouwen;Turkije;2032;3190;2246;944
661;Totaal mannen en vrouwen;Turkije;2033;3174;2226;948
662;Totaal mannen en vrouwen;Turkije;2034;3150;2206;944
663;Totaal mannen en vrouwen;Turkije;2035;3137;2189;948
664;Totaal mannen en vrouwen;Turkije;2036;3136;2176;960
665;Totaal mannen en vrouwen;Turkije;2037;3134;2167;967
666;Totaal mannen en vrouwen;Turkije;2038;3134;2159;975
667;Totaal mannen en vrouwen;Turkije;2039;3134;2150;984
668;Totaal mannen en vrouwen;Turkije;2040;3134;2143;991
669;Totaal mannen en vrouwen;Turkije;2041;3136;2136;1000
670;Totaal mannen en vrouwen;Turkije;2042;3137;2130;1007
671;Totaal mannen en vrouwen;Turkije;2043;3137;2125;1012
672;Totaal mannen en vrouwen;Turkije;2044;3137;2121;1016
673;Totaal mannen en vrouwen;Turkije;2045;3139;2117;1022
674;Totaal mannen en vrouwen;Turkije;2046;3141;2114;1027
675;Totaal mannen en vrouwen;Turkije;2047;3141;2110;1031
676;Totaal mannen en vrouwen;Turkije;2048;3141;2105;1036
677;Totaal mannen en vrouwen;Turkije;2049;3142;2102;1040
678;Totaal mannen en vrouwen;Turkije;2050;3143;2100;1043
679;Totaal mannen en vrouwen;Turkije;2051;3144;2099;1045
680;Totaal mannen en vrouwen;Turkije;2052;3144;2098;1046
681;Totaal mannen en vrouwen;Turkije;2053;3144;2097;1047
682;Totaal mannen en vrouwen;Turkije;2054;3144;2097;1047
683;Totaal mannen en vrouwen;Turkije;2055;3144;2096;1048
684;Totaal mannen en vrouwen;Turkije;2056;3144;2096;1048
685;Totaal mannen en vrouwen;Turkije;2057;3144;2095;1049
686;Totaal mannen en vrouwen;Turkije;2058;3144;2095;1049
687;Totaal mannen en vrouwen;Turkije;2059;3144;2094;1050
688;Mannen;Totaal;2017;122749;80086;42663
689;Mannen;Totaal;2018;114549;84083;30466
690;Mannen;Totaal;2019;112627;87312;25316
691;Mannen;Totaal;2020;111991;90119;21872
692;Mannen;Totaal;2021;112004;92639;19365
693;Mannen;Totaal;2022;112683;94980;17702
694;Mannen;Totaal;2023;113396;97108;16288
695;Mannen;Totaal;2024;114206;98963;15243
696;Mannen;Totaal;2025;115163;100522;14641
697;Mannen;Totaal;2026;115637;101827;13810
698;Mannen;Totaal;2027;115952;103024;12928
699;Mannen;Totaal;2028;116141;103719;12422
700;Mannen;Totaal;2029;116175;104292;11883
701;Mannen;Totaal;2030;116262;104781;11481
702;Mannen;Totaal;2031;116316;105180;11136
703;Mannen;Totaal;2032;116384;105508;10876
704;Mannen;Totaal;2033;116350;105783;10567
705;Mannen;Totaal;2034;116381;106049;10332
706;Mannen;Totaal;2035;116369;106292;10077
707;Mannen;Totaal;2036;116365;106494;9871
708;Mannen;Totaal;2037;116298;106654;9644
709;Mannen;Totaal;2038;116273;106779;9494
710;Mannen;Totaal;2039;116282;106858;9424
711;Mannen;Totaal;2040;116233;106921;9312
712;Mannen;Totaal;2041;116156;106987;9169
713;Mannen;Totaal;2042;116131;107063;9068
714;Mannen;Totaal;2043;116147;107165;8982
715;Mannen;Totaal;2044;116145;107254;8891
716;Mannen;Totaal;2045;116086;107335;8751
717;Mannen;Totaal;2046;116141;107405;8736
718;Mannen;Totaal;2047;116178;107466;8712
719;Mannen;Totaal;2048;116226;107550;8676
720;Mannen;Totaal;2049;116246;107657;8589
721;Mannen;Totaal;2050;116253;107772;8481
722;Mannen;Totaal;2051;116310;107889;8421
723;Mannen;Totaal;2052;116400;108003;8397
724;Mannen;Totaal;2053;116387;108120;8267
725;Mannen;Totaal;2054;116473;108237;8236
726;Mannen;Totaal;2055;116562;108353;8209
727;Mannen;Totaal;2056;116646;108464;8182
728;Mannen;Totaal;2057;116638;108567;8071
729;Mannen;Totaal;2058;116734;108667;8067
730;Mannen;Totaal;2059;116751;108756;7995
731;Mannen;1e generatie migratieachtergrond;2017;104043;56277;47766
732;Mannen;1e generatie migratieachtergrond;2018;97075;60156;36919
733;Mannen;1e generatie migratieachtergrond;2019;96036;63102;32934
734;Mannen;1e generatie migratieachtergrond;2020;95745;65382;30364
735;Mannen;1e generatie migratieachtergrond;2021;95835;67217;28618
736;Mannen;1e generatie migratieachtergrond;2022;96247;68819;27428
737;Mannen;1e generatie migratieachtergrond;2023;96627;70271;26356
738;Mannen;1e generatie migratieachtergrond;2024;97099;71596;25503
739;Mannen;1e generatie migratieachtergrond;2025;97805;72888;24917
740;Mannen;1e generatie migratieachtergrond;2026;98175;74103;24072
741;Mannen;1e generatie migratieachtergrond;2027;98445;75221;23222
742;Mannen;1e generatie migratieachtergrond;2028;98483;75851;22630
