ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
1452;474 Winkels in consumenten-elektronica;2012 februari;82.3;92.8;88.7;-4.4;-4.5;0.1
1453;474 Winkels in consumenten-elektronica;2012 maart;88.7;92.2;96.2;2.1;-4.2;6.6
1454;474 Winkels in consumenten-elektronica;2012 1e kwartaal;93.5;92.7;100.8;-1.8;-4.5;2.8
1455;474 Winkels in consumenten-elektronica;2012 april;78.7;92.0;85.5;0.3;-3.8;4.3
1456;474 Winkels in consumenten-elektronica;2012 mei;91.6;91.7;99.8;1.8;-3.9;5.9
1457;474 Winkels in consumenten-elektronica;2012 juni;103.8;91.6;113.4;6.7;-3.5;10.6
1458;474 Winkels in consumenten-elektronica;2012 2e kwartaal;91.3;91.8;99.5;3.1;-3.8;7.2
1459;474 Winkels in consumenten-elektronica;2012 juli;95.7;93.3;102.6;-9.0;-1.5;-7.6
1460;474 Winkels in consumenten-elektronica;2012 augustus;91.4;92.8;98.4;-7.8;-2.4;-5.5
1461;474 Winkels in consumenten-elektronica;2012 september;97.5;92.5;105.4;7.7;-2.5;10.5
1462;474 Winkels in consumenten-elektronica;2012 3e kwartaal;94.8;92.9;102.1;-3.5;-2.2;-1.4
1463;474 Winkels in consumenten-elektronica;2012 oktober;86.6;93.3;92.8;-8.3;-0.8;-7.6
1464;474 Winkels in consumenten-elektronica;2012 november;93.0;93.8;99.2;-7.6;-0.1;-7.5
1465;474 Winkels in consumenten-elektronica;2012 december;118.2;93.7;126.2;-7.6;-0.1;-7.5
1466;474 Winkels in consumenten-elektronica;2012 4e kwartaal;99.3;93.6;106.1;-7.8;-0.3;-7.5
1467;474 Winkels in consumenten-elektronica;2012;94.7;92.7;102.2;-2.8;-2.7;-0.1
1468;474 Winkels in consumenten-elektronica;2013 januari;103.7;93.1;111.3;-5.3;-0.1;-5.3
1469;474 Winkels in consumenten-elektronica;2013 februari;75.4;92.4;81.6;-8.3;-0.4;-8.0
1470;474 Winkels in consumenten-elektronica;2013 maart;83.4;92.2;90.4;-6.0;0.0;-6.0
1471;474 Winkels in consumenten-elektronica;2013 1e kwartaal;87.5;92.6;94.5;-6.4;-0.2;-6.3
1472;474 Winkels in consumenten-elektronica;2013 april;72.4;92.2;78.5;-8.0;0.2;-8.2
1473;474 Winkels in consumenten-elektronica;2013 mei;84.1;91.6;91.9;-8.1;-0.2;-8.0
1474;474 Winkels in consumenten-elektronica;2013 juni;87.3;92.2;94.6;-16.0;0.7;-16.5
1475;474 Winkels in consumenten-elektronica;2013 2e kwartaal;81.3;92.0;88.3;-11.0;0.3;-11.3
1476;474 Winkels in consumenten-elektronica;2013 juli;83.0;92.2;90.0;-13.2;-1.1;-12.3
1477;474 Winkels in consumenten-elektronica;2013 augustus;85.7;92.2;92.9;-6.2;-0.6;-5.6
1478;474 Winkels in consumenten-elektronica;2013 september;80.0;91.7;87.2;-18.0;-0.9;-17.2
1479;474 Winkels in consumenten-elektronica;2013 3e kwartaal;82.9;92.0;90.0;-12.6;-0.9;-11.8
1480;474 Winkels in consumenten-elektronica;2013  oktober;82.4;90.9;90.7;-4.9;-2.6;-2.3
1481;474 Winkels in consumenten-elektronica;2013  november;89.6;90.5;99.0;-3.7;-3.5;-0.2
1482;474 Winkels in consumenten-elektronica;2013 december ;113.4;90.1;125.9;-4.1;-3.8;-0.3
1483;474 Winkels in consumenten-elektronica;2013 4e kwartaal;95.1;90.5;105.1;-4.2;-3.3;-0.9
1484;474 Winkels in consumenten-elektronica;2013;86.7;91.8;94.5;-8.5;-1.0;-7.5
1485;474 Winkels in consumenten-elektronica;2014 januari;102.7;89.8;114.3;-1.0;-3.5;2.7
1486;474 Winkels in consumenten-elektronica;2014 februari;81.9;89.4;91.7;8.6;-3.3;12.3
1487;474 Winkels in consumenten-elektronica;2014 maart;83.1;88.8;93.6;-0.3;-3.7;3.5
1488;474 Winkels in consumenten-elektronica;2014 1e kwartaal;89.2;89.3;99.9;2.0;-3.5;5.7
1489;474 Winkels in consumenten-elektronica;2014 april;78.8;88.2;89.4;8.9;-4.3;13.9
1490;474 Winkels in consumenten-elektronica;2014 mei;84.6;88.8;95.3;0.6;-3.0;3.7
1491;474 Winkels in consumenten-elektronica;2014 juni;82.0;88.5;92.7;-6.0;-4.0;-2.0
1492;474 Winkels in consumenten-elektronica;2014 2e kwartaal;81.8;88.5;92.5;0.7;-3.8;4.7
1493;474 Winkels in consumenten-elektronica;2014 juli;82.8;88.1;94.0;-0.2;-4.5;4.5
1494;474 Winkels in consumenten-elektronica;2014 augustus;88.3;87.3;101.2;3.0;-5.4;8.9
1495;474 Winkels in consumenten-elektronica;2014 september;82.8;86.8;95.4;3.5;-5.3;9.4
1496;474 Winkels in consumenten-elektronica;2014 3e kwartaal;84.6;87.4;96.9;2.1;-5.1;7.6
1497;474 Winkels in consumenten-elektronica;2014 oktober;90.7;86.4;105.0;10.1;-5.0;15.9
1498;474 Winkels in consumenten-elektronica;2014 november;89.4;85.3;104.8;-0.2;-5.7;5.9
1499;474 Winkels in consumenten-elektronica;2014 december;116.1;85.2;136.4;2.4;-5.5;8.3
1500;474 Winkels in consumenten-elektronica;2014 4e kwartaal;98.8;85.6;115.4;3.8;-5.4;9.7
1501;474 Winkels in consumenten-elektronica;2014;88.6;87.7;101.0;2.2;-4.4;7.0
1502;474 Winkels in consumenten-elektronica;2015 januari;106.0;84.5;125.5;3.3;-6.0;9.8
1503;474 Winkels in consumenten-elektronica;2015 februari;77.8;84.3;92.3;-5.0;-5.7;0.7
1504;474 Winkels in consumenten-elektronica;2015 maart;77.0;84.0;91.7;-7.3;-5.4;-2.1
1505;474 Winkels in consumenten-elektronica;2015 1e kwartaal;86.9;84.3;103.2;-2.6;-5.7;3.3
1506;474 Winkels in consumenten-elektronica;2015 april;70.7;84.6;83.6;-10.3;-4.1;-6.5
1507;474 Winkels in consumenten-elektronica;2015 mei;80.7;85.7;94.2;-4.7;-3.5;-1.2
1508;474 Winkels in consumenten-elektronica;2015 juni;82.4;86.4;95.3;0.4;-2.3;2.8
1509;474 Winkels in consumenten-elektronica;2015 2e kwartaal;77.9;85.6;91.1;-4.8;-3.3;-1.5
1510;474 Winkels in consumenten-elektronica;2015 juli;86.6;86.6;99.9;4.5;-1.7;6.3
1511;474 Winkels in consumenten-elektronica;2015 augustus;84.4;87.3;96.7;-4.3;0.1;-4.4
1512;474 Winkels in consumenten-elektronica;2015 september;80.5;86.5;93.0;-2.8;-0.3;-2.5
1513;474 Winkels in consumenten-elektronica;2015 3e kwartaal;83.8;86.8;96.5;-0.9;-0.6;-0.3
1514;474 Winkels in consumenten-elektronica;2015 oktober;85.1;86.9;98.0;-6.2;0.6;-6.7
1515;474 Winkels in consumenten-elektronica;2015 november;86.1;86.0;100.1;-3.8;0.8;-4.5
1516;474 Winkels in consumenten-elektronica;2015 december;112.2;85.6;131.0;-3.4;0.5;-3.9
1517;474 Winkels in consumenten-elektronica;2015 4e kwartaal;94.4;86.2;109.6;-4.4;0.6;-5.0
1518;474 Winkels in consumenten-elektronica;2015;85.8;85.7;100.1;-3.2;-2.3;-0.9
1519;474 Winkels in consumenten-elektronica;2016 januari;99.9;86.4;115.7;-5.8;2.3;-7.8
1520;474 Winkels in consumenten-elektronica;2016 februari;72.5;86.5;83.8;-6.8;2.6;-9.2
1521;474 Winkels in consumenten-elektronica;2016 maart;70.7;86.1;82.2;-8.2;2.4;-10.4
1522;474 Winkels in consumenten-elektronica;2016 1e kwartaal;81.0;86.3;93.9;-6.8;2.4;-9.0
1523;474 Winkels in consumenten-elektronica;2016 april;70.1;84.3;83.1;-1.0;-0.3;-0.6
1524;474 Winkels in consumenten-elektronica;2016 mei;72.3;84.0;86.1;-10.4;-1.9;-8.6
1525;474 Winkels in consumenten-elektronica;2016 juni;81.2;83.6;97.2;-1.4;-3.3;2.0
1526;474 Winkels in consumenten-elektronica;2016 2e kwartaal;74.5;84.0;88.8;-4.4;-1.9;-2.6
1527;474 Winkels in consumenten-elektronica;2016 juli;79.3;83.6;94.8;-8.4;-3.5;-5.1
1528;474 Winkels in consumenten-elektronica;2016 augustus;78.7;85.1;92.5;-6.8;-2.6;-4.3
1529;474 Winkels in consumenten-elektronica;2016 september;78.3;84.9;92.2;-2.7;-1.9;-0.9
1530;474 Winkels in consumenten-elektronica;2016 3e kwartaal;78.7;84.5;93.1;-6.1;-2.7;-3.5
1531;474 Winkels in consumenten-elektronica;2016 oktober;83.2;85.4;97.4;-2.2;-1.7;-0.6
1532;474 Winkels in consumenten-elektronica;2016 november;87.8;85.2;103.0;2.0;-0.9;2.9
1533;474 Winkels in consumenten-elektronica;2016 december;111.4;84.5;131.9;-0.7;-1.3;0.6
1534;474 Winkels in consumenten-elektronica;2016 4e kwartaal;94.1;85.0;110.7;-0.3;-1.3;1.0
1535;474 Winkels in consumenten-elektronica;2016;82.1;85.0;96.6;-4.3;-0.9;-3.5
1536;474 Winkels in consumenten-elektronica;2017 januari;99.7;85.2;117.0;-0.2;-1.3;1.1
1537;474 Winkels in consumenten-elektronica;2017 februari;67.0;84.3;79.6;-7.5;-2.6;-5.0
1538;474 Winkels in consumenten-elektronica;2017 maart;67.5;84.2;80.2;-4.5;-2.1;-2.4
1539;474 Winkels in consumenten-elektronica;2017 1e kwartaal;78.1;84.6;92.3;-3.6;-2.0;-1.6
1540;474 Winkels in consumenten-elektronica;2017 april;62.7;82.6;75.9;-10.5;-2.1;-8.6
1541;474 Winkels in consumenten-elektronica;2017 mei;71.6;81.9;87.4;-1.0;-2.4;1.5
1542;474 Winkels in consumenten-elektronica;2017 juni;74.9;81.6;91.8;-7.8;-2.4;-5.5
1543;474 Winkels in consumenten-elektronica;2017 2e kwartaal;69.7;82.0;85.0;-6.4;-2.3;-4.2
1544;474 Winkels in consumenten-elektronica;2017 juli;80.0;82.9;96.5;0.9;-0.9;1.8
1545;474 Winkels in consumenten-elektronica;2017 augustus;77.6;82.9;93.6;-1.3;-2.5;1.2
1546;474 Winkels in consumenten-elektronica;2017 september;79.9;84.3;94.8;2.0;-0.8;2.8
1547;474 Winkels in consumenten-elektronica;2017 3e kwartaal;79.2;83.4;95.0;0.5;-1.4;1.9
1548;474 Winkels in consumenten-elektronica;2017 oktober;78.4;84.8;92.5;-5.8;-0.8;-5.0
1549;474 Winkels in consumenten-elektronica;2017 november;92.6;84.9;109.1;5.5;-0.4;6.0
1550;474 Winkels in consumenten-elektronica;2017 december;106.0;83.9;126.3;-4.9;-0.7;-4.2
1551;474 Winkels in consumenten-elektronica;2017 4e kwartaal;92.3;84.5;109.3;-1.9;-0.6;-1.3
1552;474 Winkels in consumenten-elektronica;2017;79.8;83.6;95.5;-2.8;-1.6;-1.2
1553;474 Winkels in consumenten-elektronica;2018 januari;97.2;83.5;116.4;-2.5;-2.0;-0.5
1554;4741 Winkels in computers en software;2005 januari;120.3;164.1;73.3;-18.0;-18.6;0.7
1555;4741 Winkels in computers en software;2005 februari;111.1;163.8;67.9;-22.9;-17.3;-6.8
1556;4741 Winkels in computers en software;2005 maart;121.5;162.6;74.7;-13.5;-14.1;0.8
1557;4741 Winkels in computers en software;2005 1e kwartaal;117.6;163.5;72.0;-18.2;-16.7;-1.7
1558;4741 Winkels in computers en software;2005 april;103.9;161.5;64.3;-11.9;-13.7;2.1
1559;4741 Winkels in computers en software;2005 mei;96.2;160.2;60.0;-2.8;-12.9;11.7
1560;4741 Winkels in computers en software;2005 juni;109.1;159.0;68.6;-3.2;-12.1;10.1
1561;4741 Winkels in computers en software;2005 2e kwartaal;103.0;160.2;64.3;-6.2;-12.9;7.8
1562;4741 Winkels in computers en software;2005 juli;108.2;158.9;68.1;-0.7;-10.8;11.4
1563;4741 Winkels in computers en software;2005 augustus;112.7;160.0;70.5;4.9;-8.0;14.0
1564;4741 Winkels in computers en software;2005 september;123.1;157.4;78.2;6.5;-9.8;18.1
1565;4741 Winkels in computers en software;2005 3e kwartaal;114.7;158.8;72.2;3.6;-9.6;14.6
1566;4741 Winkels in computers en software;2005 oktober;119.8;157.4;76.1;6.0;-7.1;14.2
1567;4741 Winkels in computers en software;2005 november;133.0;157.7;84.3;9.4;-5.9;16.2
1568;4741 Winkels in computers en software;2005 december;153.5;158.1;97.1;1.2;-4.7;6.1
1569;4741 Winkels in computers en software;2005 4e kwartaal;135.4;157.7;85.9;5.2;-5.9;11.8
1570;4741 Winkels in computers en software;2005;117.7;160.1;73.5;-4.5;-11.5;7.9
1571;4741 Winkels in computers en software;2006 januari;138.1;157.4;87.8;14.8;-4.1;19.7
1572;4741 Winkels in computers en software;2006 februari;115.6;157.2;73.6;4.0;-4.0;8.4
1573;4741 Winkels in computers en software;2006 maart;124.1;156.9;79.1;2.2;-3.5;5.9
1574;4741 Winkels in computers en software;2006 1e kwartaal;125.9;157.1;80.1;7.1;-3.9;11.4
1575;4741 Winkels in computers en software;2006 april;104.0;155.0;67.1;0.1;-4.0;4.3
1576;4741 Winkels in computers en software;2006 mei;105.8;152.5;69.4;10.0;-4.8;15.6
1577;4741 Winkels in computers en software;2006 juni;110.1;150.7;73.1;0.9;-5.3;6.5
1578;4741 Winkels in computers en software;2006 2e kwartaal;106.6;152.7;69.8;3.5;-4.7;8.6
1579;4741 Winkels in computers en software;2006 juli;88.6;148.3;59.8;-18.1;-6.7;-12.2
1580;4741 Winkels in computers en software;2006 augustus;105.0;147.7;71.1;-6.8;-7.6;0.9
1581;4741 Winkels in computers en software;2006 september;112.5;146.9;76.6;-8.6;-6.7;-2.0
1582;4741 Winkels in computers en software;2006 3e kwartaal;102.1;147.6;69.1;-11.0;-7.0;-4.3
1583;4741 Winkels in computers en software;2006 oktober;114.4;146.5;78.1;-4.5;-6.9;2.6
1584;4741 Winkels in computers en software;2006 november;127.0;144.7;87.7;-4.5;-8.2;4.0
1585;4741 Winkels in computers en software;2006 december;164.0;142.4;115.1;6.9;-9.9;18.6
1586;4741 Winkels in computers en software;2006 4e kwartaal;135.1;144.5;93.5;-0.2;-8.4;8.9
1587;4741 Winkels in computers en software;2006;117.4;150.5;78.0;-0.2;-6.0;6.1
1588;4741 Winkels in computers en software;2007 januari;129.8;139.7;92.9;-6.0;-11.2;5.9
1589;4741 Winkels in computers en software;2007 februari;125.5;137.0;91.6;8.5;-12.8;24.5
1590;4741 Winkels in computers en software;2007 maart;130.6;135.6;96.3;5.2;-13.5;21.7
1591;4741 Winkels in computers en software;2007 1e kwartaal;128.6;137.5;93.6;2.1;-12.5;16.7
1592;4741 Winkels in computers en software;2007 april;96.8;133.7;72.4;-6.9;-13.7;7.9
1593;4741 Winkels in computers en software;2007 mei;112.4;131.6;85.4;6.2;-13.7;23.1
1594;4741 Winkels in computers en software;2007 juni;123.6;129.5;95.4;12.2;-14.0;30.6
1595;4741 Winkels in computers en software;2007 2e kwartaal;110.9;131.6;84.3;4.0;-13.8;20.7
1596;4741 Winkels in computers en software;2007 juli;105.1;128.1;82.1;18.6;-13.6;37.3
1597;4741 Winkels in computers en software;2007 augustus;112.8;125.5;89.9;7.4;-15.0;26.4
1598;4741 Winkels in computers en software;2007 september;113.6;125.9;90.3;1.0;-14.3;17.8
1599;4741 Winkels in computers en software;2007 3e kwartaal;110.5;126.5;87.4;8.3;-14.3;26.4
1600;4741 Winkels in computers en software;2007 oktober;111.8;125.8;88.9;-2.3;-14.1;13.8
1601;4741 Winkels in computers en software;2007 november;125.0;124.8;100.2;-1.5;-13.8;14.2
1602;4741 Winkels in computers en software;2007 december;135.0;123.1;109.7;-17.7;-13.6;-4.8
1603;4741 Winkels in computers en software;2007 4e kwartaal;123.9;124.6;99.5;-8.3;-13.8;6.4
1604;4741 Winkels in computers en software;2007;118.5;130.0;91.1;0.9;-13.6;16.8
1605;4741 Winkels in computers en software;2008 januari;110.9;121.3;91.5;-14.5;-13.2;-1.5
1606;4741 Winkels in computers en software;2008 februari;102.9;120.5;85.4;-18.0;-12.1;-6.8
1607;4741 Winkels in computers en software;2008 maart;101.7;118.7;85.7;-22.2;-12.5;-11.0
1608;4741 Winkels in computers en software;2008 1e kwartaal;105.2;120.2;87.5;-18.2;-12.6;-6.5
1609;4741 Winkels in computers en software;2008 april;100.7;115.3;87.4;4.0;-13.8;20.7
1610;4741 Winkels in computers en software;2008 mei;91.1;113.1;80.5;-19.0;-14.1;-5.7
1611;4741 Winkels in computers en software;2008 juni;107.3;112.2;95.6;-13.2;-13.4;0.2
1612;4741 Winkels in computers en software;2008 2e kwartaal;99.7;113.5;87.8;-10.1;-13.7;4.2
1613;4741 Winkels in computers en software;2008 juli;94.3;110.1;85.6;-10.3;-14.0;4.3
1614;4741 Winkels in computers en software;2008 augustus;99.5;108.8;91.5;-11.8;-13.3;1.7
1615;4741 Winkels in computers en software;2008 september;107.6;108.3;99.4;-5.2;-13.9;10.1
1616;4741 Winkels in computers en software;2008 3e kwartaal;100.5;109.1;92.1;-9.1;-13.7;5.4
1617;4741 Winkels in computers en software;2008 oktober;101.8;107.5;94.7;-9.0;-14.5;6.5
1618;4741 Winkels in computers en software;2008 november;103.0;107.7;95.7;-17.6;-13.7;-4.5
1619;4741 Winkels in computers en software;2008 december;114.2;106.3;107.4;-15.4;-13.6;-2.1
1620;4741 Winkels in computers en software;2008 4e kwartaal;106.3;107.2;99.2;-14.2;-14.0;-0.3
1621;4741 Winkels in computers en software;2008;102.9;112.5;91.5;-13.1;-13.5;0.4
1622;4741 Winkels in computers en software;2009 januari;102.4;104.8;97.7;-7.7;-13.6;6.9
1623;4741 Winkels in computers en software;2009 februari;88.6;105.2;84.2;-13.9;-12.7;-1.4
1624;4741 Winkels in computers en software;2009 maart;91.9;104.2;88.2;-9.6;-12.2;3.0
1625;4741 Winkels in computers en software;2009 1e kwartaal;94.3;104.7;90.1;-10.3;-12.9;2.9
1626;4741 Winkels in computers en software;2009 april;77.6;102.8;75.6;-22.9;-10.9;-13.5
1627;4741 Winkels in computers en software;2009 mei;81.1;102.4;79.2;-11.0;-9.5;-1.6
1628;4741 Winkels in computers en software;2009 juni;84.1;103.5;81.3;-21.6;-7.8;-15.0
1629;4741 Winkels in computers en software;2009 2e kwartaal;80.9;102.9;78.7;-18.8;-9.4;-10.4
1630;4741 Winkels in computers en software;2009 juli;81.7;102.8;79.5;-13.4;-6.7;-7.2
1631;4741 Winkels in computers en software;2009 augustus;78.5;102.3;76.7;-21.1;-6.0;-16.1
1632;4741 Winkels in computers en software;2009 september;90.3;102.8;87.8;-16.2;-5.1;-11.6
1633;4741 Winkels in computers en software;2009 3e kwartaal;83.5;102.6;81.3;-16.9;-5.9;-11.7
1634;4741 Winkels in computers en software;2009 oktober;94.9;102.6;92.4;-6.8;-4.5;-2.4
1635;4741 Winkels in computers en software;2009 november;96.0;102.4;93.8;-6.8;-4.9;-1.9
1636;4741 Winkels in computers en software;2009 december;121.9;102.3;119.1;6.7;-3.8;10.9
1637;4741 Winkels in computers en software;2009 4e kwartaal;104.3;102.4;101.8;-2.0;-4.4;2.6
1638;4741 Winkels in computers en software;2009;90.7;103.2;88.0;-11.8;-8.3;-3.9
1639;4741 Winkels in computers en software;2010 januari;98.2;101.9;96.4;-4.1;-2.7;-1.4
1640;4741 Winkels in computers en software;2010 februari;87.4;102.2;85.6;-1.3;-2.9;1.6
1641;4741 Winkels in computers en software;2010 maart;90.5;102.3;88.4;-1.5;-1.7;0.2
1642;4741 Winkels in computers en software;2010 1e kwartaal;92.1;102.2;90.1;-2.4;-2.4;0.1
1643;4741 Winkels in computers en software;2010 april;76.0;101.8;74.7;-2.0;-1.0;-1.1
1644;4741 Winkels in computers en software;2010 mei;80.4;101.2;79.4;-0.8;-1.1;0.3
1645;4741 Winkels in computers en software;2010 juni;88.7;100.7;88.1;5.5;-2.6;8.3
1646;4741 Winkels in computers en software;2010 2e kwartaal;81.7;101.2;80.7;1.0;-1.6;2.6
1647;4741 Winkels in computers en software;2010 juli;;;;;;
1648;4741 Winkels in computers en software;2010 augustus;;;;;;
1649;4741 Winkels in computers en software;2010 september;;;;;;
1650;4741 Winkels in computers en software;2010 3e kwartaal;;;;;;
1651;4741 Winkels in computers en software;2010 oktober;;;;;;
1652;4741 Winkels in computers en software;2010 november;;;;;;
1653;4741 Winkels in computers en software;2010 december;;;;;;
1654;4741 Winkels in computers en software;2010 4e kwartaal;;;;;;
1655;4741 Winkels in computers en software;2010;;;;;;
1656;4741 Winkels in computers en software;2011 januari;103.8;94.2;110.2;5.7;-7.6;14.4
1657;4741 Winkels in computers en software;2011 februari;94.7;92.2;102.8;8.3;-9.9;20.2
1658;4741 Winkels in computers en software;2011 maart;97.1;91.6;106.0;7.3;-10.5;19.9
1659;4741 Winkels in computers en software;2011 1e kwartaal;98.6;92.6;106.4;7.0;-9.3;18.1
1660;4741 Winkels in computers en software;2011 april;85.8;91.2;94.1;12.8;-10.4;25.9
1661;4741 Winkels in computers en software;2011 mei;91.7;90.6;101.2;14.1;-10.5;27.5
1662;4741 Winkels in computers en software;2011 juni;100.3;88.9;112.8;13.0;-11.7;28.0
1663;4741 Winkels in computers en software;2011 2e kwartaal;92.6;90.2;102.6;13.3;-10.9;27.1
1664;4741 Winkels in computers en software;2011 juli;103.1;88.7;116.3;17.1;-11.5;32.2
1665;4741 Winkels in computers en software;2011 augustus;108.9;87.5;124.4;4.8;-12.1;19.2
1666;4741 Winkels in computers en software;2011 september;109.2;86.9;125.7;-8.4;-11.9;4.0
1667;4741 Winkels in computers en software;2011 3e kwartaal;107.1;87.7;122.1;3.2;-11.8;17.0
1668;4741 Winkels in computers en software;2011 oktober;101.5;86.0;118.0;-12.2;-12.5;0.3
1669;4741 Winkels in computers en software;2011 november;99.0;87.8;112.8;-13.7;-9.7;-4.4
1670;4741 Winkels in computers en software;2011 december;123.9;87.7;141.3;-9.7;-8.6;-1.2
1671;4741 Winkels in computers en software;2011 4e kwartaal;108.1;87.1;124.1;-11.7;-10.3;-1.6
1672;4741 Winkels in computers en software;2011;101.6;89.4;113.6;1.6;-10.6;13.6
1673;4741 Winkels in computers en software;2012 januari;95.3;87.1;109.5;-8.2;-7.6;-0.6
1674;4741 Winkels in computers en software;2012 februari;83.0;87.7;94.6;-12.4;-4.8;-8.0
1675;4741 Winkels in computers en software;2012 maart;91.6;86.5;105.8;-5.7;-5.5;-0.2
1676;4741 Winkels in computers en software;2012 1e kwartaal;90.0;87.1;103.3;-8.7;-6.0;-2.9
1677;4741 Winkels in computers en software;2012 april;83.7;86.3;96.9;-2.5;-5.3;3.0
1678;4741 Winkels in computers en software;2012 mei;90.3;86.6;104.3;-1.5;-4.4;3.0
1679;4741 Winkels in computers en software;2012 juni;95.7;86.5;110.7;-4.6;-2.8;-1.9
1680;4741 Winkels in computers en software;2012 2e kwartaal;89.9;86.5;103.9;-2.9;-4.2;1.3
1681;4741 Winkels in computers en software;2012 juli;90.4;86.0;105.1;-12.3;-3.1;-9.6
1682;4741 Winkels in computers en software;2012 augustus;97.5;86.1;113.2;-10.5;-1.7;-9.0
1683;4741 Winkels in computers en software;2012 september;93.8;85.3;110.0;-14.1;-1.9;-12.5
1684;4741 Winkels in computers en software;2012 3e kwartaal;93.9;85.8;109.5;-12.3;-2.2;-10.3
1685;4741 Winkels in computers en software;2012 oktober;81.2;86.9;93.4;-20.0;1.1;-20.9
1686;4741 Winkels in computers en software;2012 november;91.2;87.5;104.2;-7.8;-0.3;-7.6
1687;4741 Winkels in computers en software;2012 december;114.5;88.2;129.9;-7.6;0.5;-8.1
1688;4741 Winkels in computers en software;2012 4e kwartaal;95.6;87.5;109.3;-11.5;0.5;-12.0
1689;4741 Winkels in computers en software;2012;92.3;86.7;106.5;-9.1;-3.0;-6.3
1690;4741 Winkels in computers en software;2013 januari;84.1;88.1;95.4;-11.8;1.3;-12.9
1691;4741 Winkels in computers en software;2013 februari;70.3;87.6;80.2;-15.3;-0.1;-15.2
1692;4741 Winkels in computers en software;2013 maart;79.2;88.4;89.5;-13.5;2.2;-15.4
1693;4741 Winkels in computers en software;2013 1e kwartaal;77.8;88.1;88.4;-13.5;1.1;-14.4
1694;4741 Winkels in computers en software;2013 april;61.4;87.8;69.9;-26.6;1.7;-27.8
1695;4741 Winkels in computers en software;2013 mei;69.0;86.9;79.4;-23.6;0.4;-23.8
1696;4741 Winkels in computers en software;2013 juni;70.9;85.6;82.8;-25.9;-1.0;-25.1
1697;4741 Winkels in computers en software;2013 2e kwartaal;67.1;86.8;77.3;-25.3;0.4;-25.6
1698;4741 Winkels in computers en software;2013 juli;74.7;85.0;87.9;-17.4;-1.2;-16.4
1699;4741 Winkels in computers en software;2013 augustus;91.8;84.5;108.6;-5.8;-1.8;-4.0
1700;4741 Winkels in computers en software;2013 september;80.2;85.0;94.4;-14.5;-0.4;-14.2
1701;4741 Winkels in computers en software;2013 3e kwartaal;82.2;84.8;97.0;-12.4;-1.1;-11.4
1702;4741 Winkels in computers en software;2013  oktober;83.4;84.5;98.6;2.7;-2.7;5.6
1703;4741 Winkels in computers en software;2013  november;86.9;84.5;102.9;-4.7;-3.5;-1.3
1704;4741 Winkels in computers en software;2013 december ;107.8;84.5;127.6;-5.8;-4.2;-1.7
1705;4741 Winkels in computers en software;2013 4e kwartaal;92.7;84.5;109.7;-3.1;-3.5;0.4
1706;4741 Winkels in computers en software;2013;80.0;86.0;93.0;-13.4;-0.8;-12.7
1707;4741 Winkels in computers en software;2014 januari;95.8;84.7;113.1;14.0;-3.9;18.6
1708;4741 Winkels in computers en software;2014 februari;77.4;84.1;92.0;10.1;-4.0;14.7
1709;4741 Winkels in computers en software;2014 maart;96.1;83.5;115.1;21.4;-5.6;28.5
1710;4741 Winkels in computers en software;2014 1e kwartaal;89.8;84.1;106.7;15.3;-4.5;20.7
1711;4741 Winkels in computers en software;2014 april;90.2;83.2;108.4;46.8;-5.3;55.0
1712;4741 Winkels in computers en software;2014 mei;81.7;84.1;97.1;18.4;-3.2;22.3
1713;4741 Winkels in computers en software;2014 juni;69.3;84.0;82.4;-2.4;-1.9;-0.5
1714;4741 Winkels in computers en software;2014 2e kwartaal;80.4;83.8;95.9;19.7;-3.5;24.1
1715;4741 Winkels in computers en software;2014 juli;78.8;84.1;93.7;5.6;-1.0;6.6
1716;4741 Winkels in computers en software;2014 augustus;100.0;82.5;121.2;8.9;-2.4;11.5
1717;4741 Winkels in computers en software;2014 september;98.6;82.6;119.4;23.0;-2.7;26.4
1718;4741 Winkels in computers en software;2014 3e kwartaal;92.5;83.1;111.3;12.5;-2.0;14.8
1719;4741 Winkels in computers en software;2014 oktober;94.8;82.1;115.5;13.7;-2.9;17.1
1720;4741 Winkels in computers en software;2014 november;92.7;79.3;116.9;6.7;-6.1;13.6
1721;4741 Winkels in computers en software;2014 december;119.3;80.7;147.9;10.6;-4.5;15.9
1722;4741 Winkels in computers en software;2014 4e kwartaal;102.3;80.7;126.7;10.3;-4.5;15.5
1723;4741 Winkels in computers en software;2014;91.2;82.9;110.0;14.1;-3.6;18.3
1724;4741 Winkels in computers en software;2015 januari;90.2;80.7;111.8;-5.9;-4.8;-1.1
1725;4741 Winkels in computers en software;2015 februari;70.2;81.2;86.4;-9.3;-3.4;-6.1
1726;4741 Winkels in computers en software;2015 maart;68.2;80.9;84.3;-29.0;-3.1;-26.7
1727;4741 Winkels in computers en software;2015 1e kwartaal;76.2;80.9;94.2;-15.1;-3.8;-11.8
1728;4741 Winkels in computers en software;2015 april;61.0;80.0;76.3;-32.3;-3.8;-29.7
1729;4741 Winkels in computers en software;2015 mei;70.0;79.9;87.6;-14.3;-5.0;-9.8
1730;4741 Winkels in computers en software;2015 juni;72.2;79.7;90.7;4.3;-5.2;10.0
