ID;LeeftijdReferentiepersoon;Perioden;ReferentiepersonenMetKinderen_1;JongsteKind02Jaar_2;JongsteKind35Jaar_3;JongsteKind611Jaar_4;JongsteKind1217Jaar_5;JongsteKind18JaarEnOuder_6
484;1;2029;3463;3394;69;;;
485;1;2030;3448;3380;68;;;
486;1;2031;3441;3374;67;;;
487;1;2032;3438;3373;66;;;
488;1;2033;3443;3379;64;;;
489;1;2034;3454;3390;63;;;
490;1;2035;3470;3407;63;;;
491;1;2036;3490;3426;64;;;
492;1;2037;3512;3448;64;;;
493;1;2038;3536;3471;65;;;
494;1;2039;3556;3491;65;;;
495;1;2040;3568;3503;65;;;
496;1;2041;3568;3503;65;;;
497;1;2042;3568;3503;65;;;
498;1;2043;3568;3503;65;;;
499;1;2044;3568;3503;65;;;
500;1;2045;3568;3503;65;;;
501;1;2046;3568;3503;65;;;
502;1;2047;3568;3503;65;;;
503;1;2048;3568;3503;65;;;
504;1;2049;3568;3503;65;;;
505;1;2050;3568;3503;65;;;
506;2;2005;44884;36498;7717;669.0;;
507;2;2006;44766;35784;8166;816.0;;
508;2;2007;44453;35323;8150;980.0;;
509;2;2008;44500;35325;7956;1219.0;;
510;2;2009;44681;35588;7781;1312.0;;
511;2;2010;44649;35787;7663;1198.0;;
512;2;2011;44593;35953;7447;1193.0;;
513;2;2012;44281;35922;7192;1168.0;;
514;2;2013;44110;36052;6955;1103.0;;
515;2;2014;44123;36497;6597;1029.0;;
516;2;2015;44123;36848;6320;956.0;;
517;2;2016;43590;36680;6059;850.0;;
518;2;2017;42998;36367;5968;663.0;;
519;2;2018;42668;36189;5911;568.0;;
520;2;2019;42501;36114;5865;522.0;;
521;2;2020;42327;36035;5798;494.0;;
522;2;2021;42712;36409;5822;481.0;;
523;2;2022;43378;36985;5917;476.0;;
524;2;2023;43910;37446;5991;473.0;;
525;2;2024;44053;37566;6022;465.0;;
526;2;2025;44026;37531;6040;456.0;;
527;2;2026;43380;37003;5942;435.0;;
528;2;2027;42803;36522;5865;416.0;;
529;2;2028;42197;36017;5781;399.0;;
530;2;2029;41499;35446;5674;380.0;;
531;2;2030;40972;35012;5594;366.0;;
532;2;2031;40520;34647;5524;348.0;;
533;2;2032;40164;34357;5468;338.0;;
534;2;2033;39894;34143;5424;328.0;;
535;2;2034;39712;34000;5397;314.0;;
536;2;2035;39608;33923;5376;308.0;;
537;2;2036;39579;33912;5366;301.0;;
538;2;2037;39636;33969;5373;294.0;;
539;2;2038;39761;34086;5388;287.0;;
540;2;2039;39942;34249;5410;283.0;;
541;2;2040;40166;34441;5443;282.0;;
542;2;2041;40420;34662;5479;280.0;;
543;2;2042;40670;34874;5516;280.0;;
544;2;2043;40894;35058;5556;280.0;;
545;2;2044;41062;35191;5594;278.0;;
546;2;2045;41148;35258;5615;276.0;;
547;2;2046;41148;35258;5615;276.0;;
548;2;2047;41148;35258;5615;276.0;;
549;2;2048;41148;35258;5615;276.0;;
550;2;2049;41148;35258;5615;276.0;;
551;2;2050;41148;35258;5615;276.0;;
552;3;2005;152717;113736;29079;9659.0;243.0;
553;3;2006;152667;112133;30480;9842.0;213.0;
554;3;2007;152784;110889;30284;11338.0;273.0;
555;3;2008;152115;109904;29155;12836.0;220.0;
556;3;2009;151108;109221;27669;13945.0;273.0;
557;3;2010;151129;109414;26943;14554.0;219.0;
558;3;2011;149970;108691;26251;14720.0;309.0;
559;3;2012;149583;108860;25828;14543.0;351.0;
560;3;2013;150832;110310;25892;14227.0;402.0;
561;3;2014;152752;112306;26122;13781.0;542.0;
562;3;2015;154341;114081;26383;13356.0;521.0;
563;3;2016;156116;115978;26705;12991.0;442.0;
564;3;2017;157036;117268;27009;12283.0;477.0;
565;3;2018;158009;118496;27322;11727.0;463.0;
566;3;2019;159169;119740;27670;11327.0;432.0;
567;3;2020;159999;120656;27945;11000.0;399.0;
568;3;2021;158854;120114;27777;10606.0;356.0;
569;3;2022;157332;119214;27500;10313.0;305.0;
570;3;2023;156627;118838;27374;10197.0;218.0;
571;3;2024;156602;118944;27374;10098.0;185.0;
572;3;2025;156643;119108;27364;10005.0;166.0;
573;3;2026;158497;120535;27721;10081.0;160.0;
574;3;2027;160808;122215;28165;10273.0;155.0;
575;3;2028;162416;123352;28473;10439.0;151.0;
576;3;2029;162740;123566;28536;10494.0;145.0;
577;3;2030;162265;123182;28447;10497.0;139.0;
578;3;2031;159970;121545;27984;10312.0;129.0;
579;3;2032;157877;120046;27565;10148.0;118.0;
580;3;2033;155715;118504;27127;9976.0;108.0;
581;3;2034;153375;116860;26643;9773.0;99.0;
582;3;2035;151597;115612;26279;9614.0;92.0;
583;3;2036;150107;114571;25974;9478.0;84.0;
584;3;2037;148950;113768;25729;9374.0;79.0;
585;3;2038;148107;113187;25551;9294.0;74.0;
586;3;2039;147577;112832;25437;9240.0;68.0;
587;3;2040;147335;112686;25375;9211.0;63.0;
588;3;2041;147366;112733;25368;9205.0;61.0;
589;3;2042;147688;112986;25421;9225.0;56.0;
590;3;2043;148242;113407;25517;9266.0;52.0;
591;3;2044;148968;113938;25651;9329.0;49.0;
592;3;2045;149833;114560;25820;9405.0;49.0;
593;3;2046;150770;115235;26001;9486.0;48.0;
594;3;2047;151634;115853;26158;9576.0;47.0;
595;3;2048;152355;116360;26283;9665.0;47.0;
596;3;2049;152850;116695;26380;9729.0;46.0;
597;3;2050;153097;116856;26433;9764.0;45.0;
598;4;2005;373125;215014;95254;53424.0;9269.0;165.0
599;4;2006;353502;202361;91607;50745.0;8645.0;144.0
600;4;2007;336327;191009;87554;49852.0;7793.0;119.0
601;4;2008;322201;183286;83119;48820.0;6866.0;109.0
602;4;2009;314840;179242;79932;49560.0;6001.0;106.0
603;4;2010;309888;176770;76464;50834.0;5730.0;91.0
604;4;2011;310445;178499;74995;51072.0;5789.0;90.0
605;4;2012;311984;180371;75081;50183.0;6243.0;106.0
606;4;2013;311844;180672;75431;48086.0;7567.0;89.0
607;4;2014;310629;179974;76517;45265.0;8786.0;87.0
608;4;2015;310461;179751;77074;43913.0;9632.0;91.0
609;4;2016;308724;179231;76571;42716.0;10130.0;76.0
610;4;2017;309062;180120;76719;41937.0;10201.0;86.0
611;4;2018;311994;182217;77670;41965.0;10044.0;99.0
612;4;2019;315720;184542;78892;42410.0;9756.0;120.0
613;4;2020;318935;186602;79986;42859.0;9337.0;150.0
614;4;2021;322877;189176;81181;43421.0;8964.0;136.0
615;4;2022;325358;191001;81984;43732.0;8536.0;105.0
616;4;2023;327406;192372;82714;44312.0;7887.0;121.0
617;4;2024;329364;193495;83434;44922.0;7397.0;116.0
618;4;2025;330652;194204;83953;45388.0;6998.0;108.0
619;4;2026;328394;193039;83538;45129.0;6589.0;99.0
620;4;2027;325484;191524;82893;44677.0;6302.0;87.0
621;4;2028;324292;190989;82616;44468.0;6144.0;76.0
622;4;2029;324780;191513;82688;44467.0;6060.0;52.0
623;4;2030;325550;192250;82831;44467.0;5958.0;44.0
624;4;2031;329521;194654;83776;45070.0;5980.0;41.0
625;4;2032;333504;196711;84827;45854.0;6073.0;40.0
626;4;2033;335878;197776;85494;46404.0;6167.0;38.0
627;4;2034;335963;197652;85569;46508.0;6200.0;34.0
628;4;2035;334379;196535;85237;46369.0;6207.0;31.0
629;4;2036;329919;194084;84145;45580.0;6082.0;28.0
630;4;2037;325796;191801;83136;44858.0;5978.0;24.0
631;4;2038;321644;189543;82102;44113.0;5866.0;21.0
632;4;2039;317360;187300;81018;43290.0;5736.0;16.0
633;4;2040;314080;185580;80194;42664.0;5629.0;14.0
634;4;2041;311377;184193;79502;42134.0;5536.0;11.0
635;4;2042;309299;183147;78966;41714.0;5463.0;10.0
636;4;2043;307819;182427;78577;41400.0;5407.0;8.0
637;4;2044;306945;182046;78340;41189.0;5364.0;6.0
638;4;2045;306625;181973;78236;41074.0;5336.0;5.0
639;4;2046;306823;182183;78258;41054.0;5324.0;4.0
640;4;2047;307552;182683;78403;41134.0;5329.0;3.0
641;4;2048;308697;183398;78657;41297.0;5344.0;1.0
642;4;2049;310145;184272;78982;41517.0;5374.0;0.0
643;4;2050;311834;185269;79369;41781.0;5416.0;0.0
644;5;2005;512382;136561;144821;176451.0;49721.0;4829.0
645;5;2006;513629;138833;148336;173869.0;48055.0;4536.0
646;5;2007;512427;137746;149320;174034.0;46713.0;4614.0
647;5;2008;506950;136156;148434;173050.0;44592.0;4718.0
648;5;2009;492430;131778;142755;171197.0;41685.0;5015.0
649;5;2010;469671;126586;134889;165307.0;37772.0;5117.0
650;5;2011;445200;121076;128078;155897.0;35542.0;4608.0
651;5;2012;423741;116575;121661;147792.0;33578.0;4135.0
652;5;2013;406980;113308;116838;139238.0;33853.0;3744.0
653;5;2014;398535;111754;114566;135145.0;33803.0;3267.0
654;5;2015;393310;110977;113902;130091.0;35451.0;2889.0
655;5;2016;394613;111775;114895;128069.0;36979.0;2894.0
656;5;2017;396451;112284;115354;128984.0;36747.0;3083.0
657;5;2018;395861;111764;115039;129601.0;35927.0;3530.0
658;5;2019;394008;111049;114350;130260.0;34062.0;4287.0
659;5;2020;393627;111128;114055;130925.0;32411.0;5109.0
660;5;2021;391919;111545;113707;129898.0;31171.0;5597.0
661;5;2022;393109;112874;114312;129887.0;30400.0;5636.0
662;5;2023;397071;114384;115678;131352.0;30099.0;5558.0
663;5;2024;401770;115701;117160;133362.0;30155.0;5392.0
664;5;2025;405989;116960;118470;135154.0;30263.0;5141.0
665;5;2026;411430;118841;120092;137138.0;30458.0;4901.0
666;5;2027;415029;120227;121282;138417.0;30481.0;4623.0
667;5;2028;417733;120970;122200;139595.0;30640.0;4329.0
668;5;2029;420143;121406;122935;140801.0;31101.0;3899.0
669;5;2030;421792;121708;123370;141692.0;31438.0;3583.0
670;5;2031;419096;120952;122653;140941.0;31239.0;3312.0
671;5;2032;415634;120074;121711;139811.0;30899.0;3139.0
672;5;2033;414486;120014;121371;139327.0;30726.0;3049.0
673;5;2034;415667;120848;121712;139414.0;30701.0;2992.0
674;5;2035;417179;121757;122253;139547.0;30694.0;2928.0
675;5;2036;422556;123548;123843;141095.0;31149.0;2922.0
676;5;2037;427343;124567;125217;142852.0;31740.0;2966.0
677;5;2038;429974;124861;125939;143998.0;32181.0;2995.0
678;5;2039;429877;124564;125877;144154.0;32275.0;3008.0
679;5;2040;427599;123605;125158;143643.0;32177.0;3016.0
680;5;2041;422077;122126;123644;141754.0;31605.0;2949.0
681;5;2042;416956;120743;122208;140036.0;31072.0;2898.0
682;5;2043;411859;119428;120792;138278.0;30516.0;2845.0
683;5;2044;406708;118211;119401;136412.0;29909.0;2776.0
684;5;2045;402777;117285;118343;134986.0;29439.0;2725.0
685;5;2046;399587;116573;117495;133791.0;29051.0;2676.0
686;5;2047;397156;116044;116866;132866.0;28741.0;2639.0
687;5;2048;395480;115714;116453;132187.0;28517.0;2608.0
688;5;2049;394572;115602;116253;131760.0;28369.0;2587.0
689;5;2050;394358;115676;116252;131568.0;28291.0;2571.0
690;6;2005;527443;26253;61894;224303.0;171558.0;43435.0
691;6;2006;531075;27675;64979;228034.0;168325.0;42062.0
692;6;2007;530613;28836;66289;232001.0;163854.0;39634.0
693;6;2008;529131;29194;68408;237125.0;157199.0;37206.0
694;6;2009;528342;29690;70415;243823.0;148383.0;36031.0
695;6;2010;530864;30671;71651;253052.0;140826.0;34664.0
696;6;2011;532500;31229;72654;257985.0;137451.0;33180.0
697;6;2012;530737;31182;72801;260083.0;134476.0;32195.0
698;6;2013;524411;30632;72193;256542.0;133748.0;31296.0
699;6;2014;508627;29294;70056;248715.0;131332.0;29230.0
700;6;2015;484894;27955;67313;236519.0;127004.0;26104.0
701;6;2016;459993;26781;64372;222624.0;122475.0;23740.0
702;6;2017;438669;26001;61960;211923.0;116476.0;22309.0
703;6;2018;422012;25595;60308;203655.0;110936.0;21518.0
704;6;2019;413723;25564;59681;199251.0;106829.0;22397.0
705;6;2020;408550;25627;59447;197487.0;103251.0;22738.0
706;6;2021;409788;25990;59948;199422.0;100390.0;24039.0
707;6;2022;411276;26199;60283;200718.0;99379.0;24697.0
708;6;2023;409911;26049;60061;200359.0;99261.0;24181.0
709;6;2024;407529;25908;59745;199106.0;99597.0;23173.0
710;6;2025;406940;26037;59833;198691.0;99919.0;22460.0
711;6;2026;405283;26324;60129;198137.0;98916.0;21778.0
712;6;2027;406856;26831;60937;199176.0;98776.0;21137.0
713;6;2028;411244;27248;61794;201511.0;99839.0;20851.0
714;6;2029;416319;27554;62524;204036.0;101477.0;20729.0
715;6;2030;420974;27881;63223;206287.0;102948.0;20635.0
716;6;2031;427002;28431;64278;209126.0;104561.0;20606.0
717;6;2032;431141;28835;65056;211185.0;105598.0;20466.0
718;6;2033;434198;29001;65466;212711.0;106576.0;20444.0
719;6;2034;436857;29070;65709;213944.0;107584.0;20550.0
720;6;2035;438724;29140;65888;214697.0;108343.0;20656.0
721;6;2036;436104;28965;65495;213432.0;107770.0;20441.0
722;6;2037;432667;28791;65041;211789.0;106878.0;20168.0
723;6;2038;431661;28873;65039;211235.0;106485.0;20029.0
724;6;2039;433135;29227;65520;211871.0;106538.0;19979.0
725;6;2040;434921;29562;66039;212801.0;106596.0;19922.0
726;6;2041;440619;30081;67038;215541.0;107781.0;20178.0
727;6;2042;445443;30261;67588;217859.0;109191.0;20544.0
728;6;2043;447999;30251;67737;219060.0;110128.0;20823.0
729;6;2044;447811;30147;67565;218950.0;110255.0;20894.0
730;6;2045;445348;29868;67026;217720.0;109887.0;20848.0
731;6;2046;439701;29544;66242;215069.0;108374.0;20472.0
732;6;2047;434455;29234;65503;212590.0;106997.0;20131.0
733;6;2048;429259;28961;64799;210144.0;105583.0;19772.0
734;6;2049;424048;28725;64159;207734.0;104068.0;19362.0
735;6;2050;420085;28544;63672;205904.0;102911.0;19055.0
736;7;2005;452750;967;7571;83551.0;199555.0;161107.0
737;7;2006;463073;1325;7847;87559.0;207503.0;158839.0
738;7;2007;473285;1490;8123;92368.0;215607.0;155696.0
739;7;2008;482351;1541;8704;97685.0;221598.0;152824.0
740;7;2009;490788;1599;9485;103650.0;224709.0;151345.0
741;7;2010;497360;1660;10265;110388.0;226457.0;148589.0
742;7;2011;501472;1682;10488;115761.0;228966.0;144575.0
743;7;2012;502138;1678;10562;120589.0;230257.0;139053.0
744;7;2013;501844;1677;10705;123320.0;232493.0;133649.0
745;7;2014;501714;1692;10893;126602.0;236649.0;125877.0
746;7;2015;505057;1740;11276;130359.0;243902.0;117779.0
747;7;2016;507398;1736;11431;131686.0;251415.0;111129.0
748;7;2017;506338;1693;11304;131863.0;253119.0;108360.0
749;7;2018;501027;1626;10988;130581.0;251711.0;106121.0
750;7;2019;486595;1529;10493;126414.0;242614.0;105545.0
751;7;2020;464653;1444;9991;121454.0;231052.0;100710.0
752;7;2021;441165;1384;9601;116137.0;217125.0;96918.0
753;7;2022;420650;1350;9367;112015.0;203971.0;93947.0
754;7;2023;404097;1337;9259;108999.0;195262.0;89239.0
755;7;2024;395550;1346;9279;107837.0;190503.0;86584.0
756;7;2025;390095;1344;9313;107395.0;187936.0;84107.0
757;7;2026;391173;1365;9460;108326.0;189871.0;82152.0
758;7;2027;393034;1362;9543;108907.0;191752.0;81471.0
759;7;2028;392444;1337;9465;108454.0;192068.0;81120.0
760;7;2029;390971;1317;9414;107846.0;191221.0;81173.0
761;7;2030;390979;1330;9464;108035.0;190754.0;81397.0
762;7;2031;389990;1344;9588;108602.0;189889.0;80568.0
763;7;2032;392105;1368;9801;110067.0;190515.0;80355.0
764;7;2033;396755;1373;9955;111615.0;192616.0;81196.0
765;7;2034;401922;1372;10054;112928.0;195076.0;82492.0
766;7;2035;406661;1379;10170;114202.0;197237.0;83672.0
767;7;2036;412715;1407;10385;116120.0;199850.0;84954.0
768;7;2037;416954;1420;10535;117542.0;201687.0;85769.0
769;7;2038;420042;1421;10571;118280.0;203171.0;86600.0
770;7;2039;422663;1408;10585;118716.0;204450.0;87505.0
771;7;2040;424500;1401;10613;119026.0;205257.0;88202.0
772;7;2041;422059;1380;10539;118321.0;204046.0;87773.0
773;7;2042;418837;1368;10464;117508.0;202440.0;87057.0
774;7;2043;417946;1369;10509;117527.0;201808.0;86733.0
775;7;2044;419452;1389;10664;118436.0;202221.0;86743.0
776;7;2045;421259;1391;10798;119416.0;202883.0;86772.0
777;7;2046;426764;1407;10992;121243.0;205367.0;87755.0
778;7;2047;431333;1400;11032;122221.0;207676.0;89003.0
779;7;2048;433715;1385;11000;122481.0;208972.0;89876.0
780;7;2049;433508;1371;10953;122182.0;208955.0;90047.0
781;7;2050;431113;1349;10837;121212.0;207911.0;89804.0
782;8;2005;278097;20;147;10132.0;70602.0;197195.0
783;8;2006;287757;20;162;10554.0;77111.0;199911.0
784;8;2007;300222;14;173;11298.0;84829.0;203907.0
785;8;2008;312918;14;174;12215.0;92372.0;208143.0
786;8;2009;326320;14;222;13193.0;98075.0;214816.0
787;8;2010;340559;17;206;14232.0;104140.0;221964.0
788;8;2011;353160;19;215;15318.0;109504.0;228103.0
789;8;2012;364976;21;232;16374.0;114540.0;233810.0
790;8;2013;375152;23;240;17280.0;119683.0;237926.0
791;8;2014;384566;23;258;18268.0;126742.0;239275.0
792;8;2015;392919;23;271;19533.0;134113.0;238979.0
793;8;2016;399194;23;272;20680.0;140932.0;237288.0
794;8;2017;403486;22;269;20842.0;146207.0;236147.0
795;8;2018;407185;19;268;21094.0;151244.0;234561.0
796;8;2019;411743;22;271;21467.0;154504.0;235479.0
797;8;2020;419058;23;279;22192.0;159274.0;237291.0
798;8;2021;424488;23;278;22526.0;162052.0;239610.0
799;8;2022;425533;20;273;22364.0;161269.0;241607.0
800;8;2023;421386;17;263;21809.0;159707.0;239591.0
801;8;2024;408710;13;248;20792.0;154792.0;232865.0
802;8;2025;390573;12;232;19839.0;148747.0;221743.0
803;8;2026;370930;12;221;19014.0;142226.0;209457.0
804;8;2027;353907;12;217;18523.0;136907.0;198248.0
805;8;2028;340761;12;219;18267.0;133103.0;189160.0
806;8;2029;334281;13;219;18282.0;131324.0;184442.0
807;8;2030;330668;13;218;18337.0;130501.0;181597.0
808;8;2031;332522;13;222;18609.0;131462.0;182215.0
809;8;2032;334511;13;220;18748.0;132109.0;183420.0
810;8;2033;334124;12;221;18600.0;131574.0;183716.0
811;8;2034;332764;12;219;18484.0;130784.0;183264.0
812;8;2035;332812;11;219;18594.0;130881.0;183106.0
813;8;2036;332614;10;218;18820.0;131393.0;182172.0
814;8;2037;335081;10;219;19212.0;132982.0;182658.0
815;8;2038;339285;10;218;19498.0;134811.0;184748.0
816;8;2039;343632;10;219;19692.0;136411.0;187299.0
817;8;2040;347618;10;220;19915.0;137929.0;189544.0
818;8;2041;352854;10;231;20315.0;140155.0;192141.0
819;8;2042;356614;10;235;20603.0;141818.0;193947.0
820;8;2043;359180;9;234;20691.0;142745.0;195501.0
821;8;2044;361187;8;230;20720.0;143306.0;196922.0
822;8;2045;362546;8;231;20760.0;143691.0;197855.0
823;8;2046;360434;8;227;20614.0;142839.0;196746.0
824;8;2047;357739;8;225;20478.0;141830.0;195198.0
825;8;2048;357104;8;225;20555.0;141761.0;194555.0
826;8;2049;358659;8;229;20834.0;142732.0;194856.0
827;8;2050;360523;8;227;21080.0;143819.0;195388.0
828;9;2005;119119;0;0;356.0;9884.0;108879.0
829;9;2006;123926;0;4;327.0;10873.0;112722.0
830;9;2007;124565;0;1;330.0;11932.0;112302.0
831;9;2008;128322;0;0;378.0;13019.0;114925.0
832;9;2009;133757;0;0;351.0;14492.0;118913.0
833;9;2010;140855;0;0;383.0;15720.0;124752.0
834;9;2011;148730;0;0;417.0;16664.0;131649.0
835;9;2012;157991;0;0;448.0;17556.0;139987.0
836;9;2013;167157;0;0;487.0;18969.0;147700.0
837;9;2014;176079;0;0;459.0;20212.0;155409.0
838;9;2015;185262;0;0;577.0;21799.0;162886.0
839;9;2016;193395;0;0;629.0;23360.0;169406.0
840;9;2017;201320;0;0;669.0;25065.0;175586.0
841;9;2018;208572;0;0;691.0;26795.0;181086.0
842;9;2019;216326;0;0;722.0;28246.0;187358.0
843;9;2020;223985;0;0;753.0;29880.0;193353.0
844;9;2021;230384;0;0;762.0;31390.0;198232.0
845;9;2022;235334;0;0;751.0;32579.0;202004.0
846;9;2023;239642;0;0;748.0;32986.0;205908.0
847;9;2024;243685;0;0;754.0;33561.0;209370.0
848;9;2025;249082;0;0;780.0;34669.0;213633.0
849;9;2026;252494;0;0;774.0;35263.0;216458.0
850;9;2027;252572;0;0;754.0;35165.0;216652.0
851;9;2028;249663;0;0;720.0;34511.0;214433.0
852;9;2029;241629;0;0;675.0;32988.0;207966.0
853;9;2030;231260;0;0;637.0;31469.0;199154.0
854;9;2031;220316;0;0;608.0;30151.0;189556.0
855;9;2032;211224;0;0;593.0;29289.0;181341.0
856;9;2033;204521;0;0;593.0;28837.0;175092.0
857;9;2034;201502;0;0;597.0;28806.0;172099.0
858;9;2035;199994;0;0;596.0;28875.0;170522.0
859;9;2036;201391;0;0;601.0;29286.0;171504.0
860;9;2037;202482;0;0;599.0;29513.0;172369.0
861;9;2038;201880;0;0;587.0;29328.0;171965.0
862;9;2039;200826;0;0;584.0;29153.0;171089.0
863;9;2040;200956;0;0;585.0;29301.0;171070.0
864;9;2041;201379;0;0;588.0;29632.0;171158.0
865;9;2042;203446;0;0;593.0;30216.0;172636.0
866;9;2043;206125;0;0;592.0;30680.0;174854.0
867;9;2044;208635;0;0;590.0;31015.0;177030.0
868;9;2045;210998;0;0;595.0;31375.0;179027.0
869;9;2046;214335;0;0;610.0;31992.0;181733.0
870;9;2047;216770;0;0;621.0;32441.0;183708.0
871;9;2048;218216;0;0;616.0;32615.0;184985.0
872;9;2049;219211;0;0;608.0;32686.0;185917.0
873;9;2050;219899;0;0;605.0;32766.0;186529.0
874;10;2005;36941;0;0;11.0;437.0;36493.0
875;10;2006;36818;0;0;6.0;460.0;36352.0
876;10;2007;41198;0;0;7.0;569.0;40622.0
877;10;2008;44361;0;0;10.0;584.0;43768.0
878;10;2009;46603;0;0;8.0;691.0;45904.0
879;10;2010;48236;0;0;11.0;743.0;47482.0
880;10;2011;50467;0;0;8.0;738.0;49721.0
881;10;2012;50983;0;0;5.0;725.0;50253.0
882;10;2013;52627;0;0;4.0;762.0;51861.0
883;10;2014;54951;0;0;9.0;822.0;54121.0
884;10;2015;57815;0;0;8.0;827.0;56979.0
885;10;2016;60791;0;0;6.0;884.0;59901.0
886;10;2017;64259;0;0;6.0;983.0;63270.0
887;10;2018;67842;0;0;6.0;1092.0;66744.0
888;10;2019;71273;0;0;6.0;1102.0;70165.0
889;10;2020;74879;0;0;8.0;1055.0;73816.0
890;10;2021;78192;0;0;8.0;1404.0;76780.0
891;10;2022;81617;0;0;9.0;1567.0;80041.0
892;10;2023;84977;0;0;9.0;1622.0;83345.0
893;10;2024;88445;0;0;9.0;1685.0;86751.0
894;10;2025;91847;0;0;9.0;1750.0;90088.0
895;10;2026;94503;0;0;9.0;1772.0;92721.0
896;10;2027;96352;0;0;8.0;1765.0;94579.0
897;10;2028;97830;0;0;8.0;1764.0;96058.0
898;10;2029;99175;0;0;9.0;1782.0;97384.0
899;10;2030;101270;0;0;9.0;1833.0;99428.0
900;10;2031;102495;0;0;9.0;1828.0;100657.0
901;10;2032;102334;0;0;8.0;1782.0;100543.0
902;10;2033;100980;0;0;6.0;1713.0;99261.0
903;10;2034;97550;0;0;5.0;1610.0;95935.0
904;10;2035;93319;0;0;5.0;1521.0;91792.0
905;10;2036;89000;0;0;5.0;1458.0;87536.0
906;10;2037;85570;0;0;5.0;1423.0;84142.0
907;10;2038;83126;0;0;5.0;1411.0;81710.0
908;10;2039;82128;0;0;5.0;1420.0;80704.0
909;10;2040;81654;0;0;5.0;1418.0;80231.0
910;10;2041;82318;0;0;5.0;1438.0;80875.0
911;10;2042;82792;0;0;5.0;1434.0;81353.0
912;10;2043;82487;0;0;5.0;1408.0;81074.0
913;10;2044;82050;0;0;5.0;1387.0;80658.0
914;10;2045;82185;0;0;4.0;1399.0;80782.0
915;10;2046;82505;0;0;4.0;1412.0;81090.0
916;10;2047;83501;0;0;4.0;1435.0;82062.0
917;10;2048;84624;0;0;4.0;1439.0;83181.0
918;10;2049;85624;0;0;4.0;1438.0;84182.0
919;10;2050;86596;0;0;4.0;1448.0;85144.0
920;11;2005;17948;0;0;0.0;21.0;17927.0
921;11;2006;17634;0;0;0.0;21.0;17614.0
922;11;2007;17175;0;0;0.0;22.0;17153.0
923;11;2008;16907;0;0;0.0;22.0;16885.0
924;11;2009;16937;0;0;0.0;18.0;16919.0
925;11;2010;17161;0;0;0.0;20.0;17141.0
926;11;2011;17097;0;0;0.0;20.0;17076.0
927;11;2012;18877;0;0;0.0;19.0;18858.0
928;11;2013;20183;0;0;0.0;16.0;20167.0
929;11;2014;21046;0;0;0.0;19.0;21027.0
930;11;2015;21599;0;0;0.0;22.0;21576.0
931;11;2016;22363;0;0;0.0;24.0;22339.0
932;11;2017;22245;0;0;0.0;15.0;22230.0
933;11;2018;22569;0;0;0.0;11.0;22559.0
934;11;2019;23152;0;0;0.0;18.0;23134.0
935;11;2020;23985;0;0;0.0;22.0;23963.0
936;11;2021;24896;0;0;0.0;21.0;24875.0
937;11;2022;26053;0;0;0.0;15.0;26038.0
938;11;2023;27243;0;0;0.0;15.0;27229.0
939;11;2024;28391;0;0;0.0;15.0;28376.0
940;11;2025;29598;0;0;0.0;17.0;29582.0
941;11;2026;30774;0;0;0.0;18.0;30756.0
942;11;2027;31947;0;0;0.0;21.0;31927.0
943;11;2028;33065;0;0;0.0;23.0;33042.0
944;11;2029;34172;0;0;0.0;23.0;34149.0
945;11;2030;35210;0;0;0.0;23.0;35188.0
946;11;2031;35958;0;0;0.0;23.0;35935.0
947;11;2032;36392;0;0;0.0;22.0;36370.0
948;11;2033;36722;0;0;0.0;18.0;36704.0
949;11;2034;37051;0;0;0.0;22.0;37029.0
950;11;2035;37677;0;0;0.0;23.0;37654.0
951;11;2036;38021;0;0;0.0;23.0;37998.0
952;11;2037;37894;0;0;0.0;20.0;37874.0
953;11;2038;37358;0;0;0.0;16.0;37342.0
954;11;2039;36099;0;0;0.0;14.0;36085.0
955;11;2040;34510;0;0;0.0;13.0;34498.0
956;11;2041;32894;0;0;0.0;13.0;32881.0
957;11;2042;31597;0;0;0.0;13.0;31585.0
958;11;2043;30650;0;0;0.0;13.0;30638.0
959;11;2044;30250;0;0;0.0;14.0;30236.0
960;11;2045;30038;0;0;0.0;14.0;30024.0
961;11;2046;30256;0;0;0.0;14.0;30242.0
962;11;2047;30418;0;0;0.0;14.0;30405.0
963;11;2048;30308;0;0;0.0;12.0;30296.0
964;11;2049;30149;0;0;0.0;12.0;30136.0
965;11;2050;30192;0;0;0.0;11.0;30181.0
966;12;2005;10145;0;0;0.0;0.0;10145.0
967;12;2006;10145;0;0;0.0;0.0;10145.0
968;12;2007;10074;0;0;0.0;0.0;10074.0
969;12;2008;9949;0;0;0.0;0.0;9949.0
970;12;2009;9837;0;0;0.0;0.0;9837.0
971;12;2010;9708;0;0;0.0;0.0;9708.0
972;12;2011;9552;0;0;0.0;0.0;9552.0
973;12;2012;9310;0;0;0.0;0.0;9310.0
974;12;2013;9140;0;0;0.0;0.0;9140.0
975;12;2014;9116;0;0;0.0;0.0;9116.0
976;12;2015;9182;0;0;0.0;0.0;9182.0
977;12;2016;9084;0;0;0.0;0.0;9084.0
978;12;2017;9924;0;0;0.0;0.0;9924.0
979;12;2018;10544;0;0;0.0;0.0;10544.0
980;12;2019;10918;0;0;0.0;0.0;10918.0
981;12;2020;11137;0;0;0.0;0.0;11137.0
982;12;2021;11458;0;0;0.0;0.0;11458.0
