ID;Bedrijfskenmerken;Marges;Perioden;Arbeidsongeval4DagenVerzuimOfMeer_1
854;T Huishoudens;Ondergrens 95%-interval;2018;
855;T Huishoudens;Ondergrens 95%-interval;2019;
856;T Huishoudens;Ondergrens 95%-interval;2020;
857;T Huishoudens;Ondergrens 95%-interval;2021;
858;T Huishoudens;Ondergrens 95%-interval;2022;0.0
859;T Huishoudens;Ondergrens 95%-interval;2023;0.0
860;T Huishoudens;Bovengrens 95%-interval;2014;
861;T Huishoudens;Bovengrens 95%-interval;2015;
862;T Huishoudens;Bovengrens 95%-interval;2016;
863;T Huishoudens;Bovengrens 95%-interval;2017;
864;T Huishoudens;Bovengrens 95%-interval;2018;
865;T Huishoudens;Bovengrens 95%-interval;2019;
866;T Huishoudens;Bovengrens 95%-interval;2020;
867;T Huishoudens;Bovengrens 95%-interval;2021;
868;T Huishoudens;Bovengrens 95%-interval;2022;1.0
869;T Huishoudens;Bovengrens 95%-interval;2023;1.0
870;U Extraterritoriale organisaties;Waarde;2014;
871;U Extraterritoriale organisaties;Waarde;2015;
872;U Extraterritoriale organisaties;Waarde;2016;
873;U Extraterritoriale organisaties;Waarde;2017;
874;U Extraterritoriale organisaties;Waarde;2018;
875;U Extraterritoriale organisaties;Waarde;2019;
876;U Extraterritoriale organisaties;Waarde;2020;
877;U Extraterritoriale organisaties;Waarde;2021;
878;U Extraterritoriale organisaties;Waarde;2022;0.0
879;U Extraterritoriale organisaties;Waarde;2023;0.0
880;U Extraterritoriale organisaties;Ondergrens 95%-interval;2014;
881;U Extraterritoriale organisaties;Ondergrens 95%-interval;2015;
882;U Extraterritoriale organisaties;Ondergrens 95%-interval;2016;
883;U Extraterritoriale organisaties;Ondergrens 95%-interval;2017;
884;U Extraterritoriale organisaties;Ondergrens 95%-interval;2018;
885;U Extraterritoriale organisaties;Ondergrens 95%-interval;2019;
886;U Extraterritoriale organisaties;Ondergrens 95%-interval;2020;
887;U Extraterritoriale organisaties;Ondergrens 95%-interval;2021;
888;U Extraterritoriale organisaties;Ondergrens 95%-interval;2022;0.0
889;U Extraterritoriale organisaties;Ondergrens 95%-interval;2023;0.0
890;U Extraterritoriale organisaties;Bovengrens 95%-interval;2014;
891;U Extraterritoriale organisaties;Bovengrens 95%-interval;2015;
892;U Extraterritoriale organisaties;Bovengrens 95%-interval;2016;
893;U Extraterritoriale organisaties;Bovengrens 95%-interval;2017;
894;U Extraterritoriale organisaties;Bovengrens 95%-interval;2018;
895;U Extraterritoriale organisaties;Bovengrens 95%-interval;2019;
896;U Extraterritoriale organisaties;Bovengrens 95%-interval;2020;
897;U Extraterritoriale organisaties;Bovengrens 95%-interval;2021;
898;U Extraterritoriale organisaties;Bovengrens 95%-interval;2022;1.0
899;U Extraterritoriale organisaties;Bovengrens 95%-interval;2023;1.0
900;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2014;10.0
901;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2015;9.0
902;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2016;10.0
903;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2017;9.0
904;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2018;11.0
905;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2019;10.0
906;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2020;10.0
907;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2021;9.0
908;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2022;9.0
909;Bedrijfsgrootte: 1 tot 10 werknemers;Waarde;2023;8.0
910;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2014;7.0
911;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2015;7.0
912;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2016;8.0
913;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2017;7.0
914;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2018;9.0
915;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2019;8.0
916;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2020;8.0
917;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2021;7.0
918;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2022;7.0
919;Bedrijfsgrootte: 1 tot 10 werknemers;Ondergrens 95%-interval;2023;6.0
920;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2014;13.0
921;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2015;12.0
922;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2016;13.0
923;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2017;12.0
924;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2018;13.0
925;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2019;13.0
926;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2020;12.0
927;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2021;12.0
928;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2022;12.0
929;Bedrijfsgrootte: 1 tot 10 werknemers;Bovengrens 95%-interval;2023;11.0
930;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2014;29.0
931;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2015;22.0
932;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2016;23.0
933;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2017;28.0
934;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2018;25.0
935;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2019;25.0
936;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2020;25.0
937;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2021;21.0
938;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2022;27.0
939;Bedrijfsgrootte: 10 tot 50 werknemers;Waarde;2023;27.0
940;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2014;24.0
941;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2015;19.0
942;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2016;19.0
943;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2017;24.0
944;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2018;22.0
945;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2019;22.0
946;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2020;22.0
947;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2021;18.0
948;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2022;23.0
949;Bedrijfsgrootte: 10 tot 50 werknemers;Ondergrens 95%-interval;2023;23.0
950;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2014;34.0
951;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2015;27.0
952;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2016;27.0
953;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2017;33.0
954;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2018;29.0
955;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2019;29.0
956;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2020;29.0
957;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2021;25.0
958;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2022;31.0
959;Bedrijfsgrootte: 10 tot 50 werknemers;Bovengrens 95%-interval;2023;31.0
960;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2014;26.0
961;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2015;23.0
962;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2016;26.0
963;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2017;30.0
964;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2018;22.0
965;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2019;29.0
966;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2020;20.0
967;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2021;24.0
968;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2022;25.0
969;Bedrijfsgrootte: 50 tot 250 werknemers;Waarde;2023;24.0
970;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2014;22.0
971;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2015;20.0
972;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2016;22.0
973;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2017;26.0
974;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2018;19.0
975;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2019;26.0
976;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2020;17.0
977;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2021;20.0
978;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2022;22.0
979;Bedrijfsgrootte: 50 tot 250 werknemers;Ondergrens 95%-interval;2023;20.0
980;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2014;31.0
981;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2015;28.0
982;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2016;30.0
983;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2017;35.0
984;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2018;26.0
985;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2019;34.0
986;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2020;24.0
987;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2021;28.0
988;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2022;29.0
989;Bedrijfsgrootte: 50 tot 250 werknemers;Bovengrens 95%-interval;2023;27.0
990;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2014;7.0
991;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2015;5.0
992;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2016;8.0
993;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2017;6.0
994;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2018;9.0
995;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2019;8.0
996;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2020;6.0
997;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2021;8.0
998;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2022;7.0
999;Bedrijfsgrootte: 250 tot 500 werknemers;Waarde;2023;6.0
1000;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2014;5.0
1001;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2015;4.0
1002;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2016;6.0
1003;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2017;5.0
1004;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2018;7.0
1005;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2019;6.0
1006;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2020;5.0
1007;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2021;6.0
1008;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2022;5.0
1009;Bedrijfsgrootte: 250 tot 500 werknemers;Ondergrens 95%-interval;2023;4.0
1010;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2014;10.0
1011;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2015;7.0
1012;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2016;10.0
1013;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2017;9.0
1014;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2018;12.0
1015;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2019;10.0
1016;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2020;9.0
1017;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2021;11.0
1018;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2022;9.0
1019;Bedrijfsgrootte: 250 tot 500 werknemers;Bovengrens 95%-interval;2023;8.0
1020;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2014;16.0
1021;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2015;13.0
1022;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2016;14.0
1023;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2017;19.0
1024;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2018;24.0
1025;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2019;20.0
1026;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2020;15.0
1027;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2021;20.0
1028;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2022;17.0
1029;Bedrijfsgrootte: 500 werknemers of meer;Waarde;2023;20.0
1030;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2014;13.0
1031;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2015;10.0
1032;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2016;11.0
1033;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2017;16.0
1034;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2018;20.0
1035;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2019;17.0
1036;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2020;13.0
1037;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2021;16.0
1038;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2022;14.0
1039;Bedrijfsgrootte: 500 werknemers of meer;Ondergrens 95%-interval;2023;17.0
1040;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2014;20.0
1041;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2015;16.0
1042;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2016;17.0
1043;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2017;23.0
1044;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2018;27.0
1045;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2019;23.0
1046;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2020;18.0
1047;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2021;23.0
1048;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2022;20.0
1049;Bedrijfsgrootte: 500 werknemers of meer;Bovengrens 95%-interval;2023;24.0
1050;Bedrijfsgrootte: aantal onbekend;Waarde;2014;1.0
1051;Bedrijfsgrootte: aantal onbekend;Waarde;2015;0.0
1052;Bedrijfsgrootte: aantal onbekend;Waarde;2016;0.0
1053;Bedrijfsgrootte: aantal onbekend;Waarde;2017;1.0
1054;Bedrijfsgrootte: aantal onbekend;Waarde;2018;0.0
1055;Bedrijfsgrootte: aantal onbekend;Waarde;2019;0.0
1056;Bedrijfsgrootte: aantal onbekend;Waarde;2020;0.0
1057;Bedrijfsgrootte: aantal onbekend;Waarde;2021;0.0
1058;Bedrijfsgrootte: aantal onbekend;Waarde;2022;0.0
1059;Bedrijfsgrootte: aantal onbekend;Waarde;2023;0.0
1060;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2014;0.0
1061;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2015;0.0
1062;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2016;0.0
1063;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2017;0.0
1064;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2018;0.0
1065;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2019;0.0
1066;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2020;0.0
1067;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2021;0.0
1068;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2022;0.0
1069;Bedrijfsgrootte: aantal onbekend;Ondergrens 95%-interval;2023;0.0
1070;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2014;2.0
1071;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2015;1.0
1072;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2016;1.0
1073;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2017;2.0
1074;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2018;1.0
1075;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2019;1.0
1076;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2020;1.0
1077;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2021;1.0
1078;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2022;1.0
1079;Bedrijfsgrootte: aantal onbekend;Bovengrens 95%-interval;2023;1.0
