ID;PrognoseWaarneming;Perioden;Bevolkingsomvang_1;Bevolkingsgroei_2;k_0Tot20Jaar_3;k_20Tot65Jaar_4;k_65JaarOfOuder_5;k_0Tot20Jaar_6;k_20Tot65Jaar_7;k_65JaarOfOuder_8;TotaleDruk_9;GroeneDruk_10;GrijzeDruk_11;LevendGeborenKinderen_12;TotaalVruchtbaarheidscijfer_13;Overledenen_14;Mannen_15;Vrouwen_16;Immigratie_17;EmigratieInclusiefCorrecties_18;MigratiesaldoInclusiefCorrecties_19
677;Prognose 2004-2050;2022;16857482.0;26983.0;3737593.0;9810434.0;3309459.0;22.2;58.2;19.6;71.8;38.1;33.7;185695.0;1.75;174026.0;78.48;82.22;116217.0;103940.0;12277.0
678;Prognose 2004-2050;2023;16884465.0;25466.0;3725638.0;9788684.0;3370144.0;22.1;58.0;20.0;72.5;38.1;34.4;186513.0;1.75;176811.0;78.53;82.25;116185.0;103445.0;12740.0
679;Prognose 2004-2050;2024;16909931.0;23771.0;3716169.0;9762762.0;3431003.0;22.0;57.7;20.3;73.2;38.1;35.1;187209.0;1.75;179706.0;78.57;82.28;116134.0;102912.0;13222.0
680;Prognose 2004-2050;2025;16933702.0;21867.0;3712827.0;9727109.0;3493764.0;21.9;57.4;20.6;74.1;38.2;35.9;187792.0;1.75;182763.0;78.62;82.31;116102.0;102311.0;13791.0
681;Prognose 2004-2050;2026;16955569.0;19905.0;3713179.0;9689150.0;3553240.0;21.9;57.1;21.0;75.0;38.3;36.7;188239.0;1.75;185788.0;78.66;82.34;116050.0;101640.0;14410.0
682;Prognose 2004-2050;2027;16975474.0;17710.0;3716936.0;9643577.0;3614963.0;21.9;56.8;21.3;76.0;38.5;37.5;188579.0;1.75;189016.0;78.7;82.36;116011.0;100928.0;15083.0
683;Prognose 2004-2050;2028;16993184.0;15477.0;3723527.0;9595850.0;3673812.0;21.9;56.5;21.6;77.1;38.8;38.3;188807.0;1.75;192187.0;78.75;82.38;115968.0;100151.0;15817.0
684;Prognose 2004-2050;2029;17008661.0;13215.0;3732342.0;9543919.0;3732408.0;21.9;56.1;21.9;78.2;39.1;39.1;188915.0;1.75;195362.0;78.78;82.4;115919.0;99332.0;16587.0
685;Prognose 2004-2050;2030;17021876.0;10714.0;3742869.0;9489285.0;3789724.0;22.0;55.7;22.3;79.4;39.4;39.9;188878.0;1.75;198614.0;78.82;82.42;115878.0;98474.0;17404.0
686;Prognose 2004-2050;2031;17032590.0;8144.0;3754497.0;9439193.0;3838899.0;22.0;55.4;22.5;80.4;39.8;40.7;188688.0;1.75;201862.0;78.86;82.44;115832.0;97566.0;18266.0
687;Prognose 2004-2050;2032;17040734.0;5648.0;3766916.0;9393594.0;3880233.0;22.1;55.1;22.8;81.4;40.1;41.3;188326.0;1.75;204874.0;78.9;82.46;115789.0;96654.0;19135.0
688;Prognose 2004-2050;2033;17046382.0;3035.0;3779424.0;9350416.0;3916544.0;22.2;54.9;23.0;82.3;40.4;41.9;187790.0;1.75;207825.0;78.93;82.47;115735.0;95696.0;20039.0
689;Prognose 2004-2050;2034;17049417.0;554.0;3791324.0;9307472.0;3950620.0;22.2;54.6;23.2;83.2;40.7;42.4;187084.0;1.75;210527.0;78.97;82.48;115704.0;94752.0;20952.0
690;Prognose 2004-2050;2035;17049971.0;-1835.0;3802228.0;9257037.0;3990706.0;22.3;54.3;23.4;84.2;41.1;43.1;186265.0;1.75;213041.0;79.0;82.5;115665.0;93796.0;21869.0
691;Prognose 2004-2050;2036;17048136.0;-4139.0;3811749.0;9214626.0;4021765.0;22.4;54.1;23.6;85.0;41.4;43.6;185371.0;1.75;215328.0;79.03;82.51;115612.0;92843.0;22769.0
692;Prognose 2004-2050;2037;17043997.0;-6236.0;3819566.0;9183502.0;4040936.0;22.4;53.9;23.7;85.6;41.6;44.0;184473.0;1.75;217422.0;79.07;82.52;115569.0;91917.0;23652.0
693;Prognose 2004-2050;2038;17037761.0;-8051.0;3825544.0;9164882.0;4047340.0;22.5;53.8;23.8;85.9;41.7;44.2;183603.0;1.75;219220.0;79.1;82.53;115519.0;90997.0;24522.0
694;Prognose 2004-2050;2039;17029710.0;-9603.0;3829550.0;9163643.0;4036516.0;22.5;53.8;23.7;85.8;41.8;44.0;182820.0;1.75;220813.0;79.14;82.54;115483.0;90136.0;25347.0
695;Prognose 2004-2050;2040;17020107.0;-10846.0;3831638.0;9171311.0;4017161.0;22.5;53.9;23.6;85.6;41.8;43.8;182149.0;1.75;222179.0;79.17;82.55;115442.0;89295.0;26147.0
696;Prognose 2004-2050;2041;17009261.0;-11784.0;3832037.0;9188347.0;3988877.0;22.5;54.0;23.5;85.1;41.7;43.4;181633.0;1.75;223317.0;79.21;82.56;115397.0;88514.0;26883.0
697;Prognose 2004-2050;2042;16997477.0;-12361.0;3830905.0;9208380.0;3958196.0;22.5;54.2;23.3;84.6;41.6;43.0;181279.0;1.75;224249.0;79.24;82.57;115354.0;87786.0;27568.0
698;Prognose 2004-2050;2043;16985116.0;-12613.0;3828551.0;9231945.0;3924625.0;22.5;54.4;23.1;84.0;41.5;42.5;181116.0;1.75;224979.0;79.28;82.57;115309.0;87115.0;28194.0
699;Prognose 2004-2050;2044;16972503.0;-12592.0;3825281.0;9255098.0;3892127.0;22.5;54.5;22.9;83.4;41.3;42.1;181141.0;1.75;225497.0;79.31;82.58;115258.0;86536.0;28722.0
700;Prognose 2004-2050;2045;16959911.0;-12263.0;3821328.0;9279921.0;3858664.0;22.5;54.7;22.8;82.8;41.2;41.6;181343.0;1.75;225865.0;79.35;82.59;115213.0;86024.0;29189.0
701;Prognose 2004-2050;2046;16947648.0;-11725.0;3817039.0;9300890.0;3829717.0;22.5;54.9;22.6;82.2;41.0;41.2;181706.0;1.75;226043.0;79.39;82.59;115179.0;85600.0;29579.0
702;Prognose 2004-2050;2047;16935923.0;-10967.0;3812624.0;9324613.0;3798688.0;22.5;55.1;22.4;81.6;40.9;40.7;182196.0;1.75;226062.0;79.43;82.6;115138.0;85290.0;29848.0
703;Prognose 2004-2050;2048;16924956.0;-10064.0;3808316.0;9353178.0;3763464.0;22.5;55.3;22.2;81.0;40.7;40.2;182775.0;1.75;225927.0;79.47;82.61;115093.0;85068.0;30025.0
704;Prognose 2004-2050;2049;16914892.0;-8978.0;3804349.0;9382854.0;3727694.0;22.5;55.5;22.0;80.3;40.5;39.7;183463.0;1.75;225584.0;79.52;82.61;115048.0;84960.0;30088.0
705;Prognose 2004-2050;2050;16905914.0;;3800855.0;9408655.0;3696405.0;22.5;55.7;21.9;79.7;40.4;39.3;184178.0;1.75;225033.0;79.56;82.62;115012.0;84979.0;30033.0
706;Prognose 2004-2050;2051;;;;;;;;;;;;;;;;;;;
707;Prognose 2004-2050;2052;;;;;;;;;;;;;;;;;;;
708;Prognose 2004-2050;2053;;;;;;;;;;;;;;;;;;;
709;Prognose 2004-2050;2054;;;;;;;;;;;;;;;;;;;
710;Prognose 2004-2050;2055;;;;;;;;;;;;;;;;;;;
711;Prognose 2004-2050;2056;;;;;;;;;;;;;;;;;;;
712;Prognose 2004-2050;2057;;;;;;;;;;;;;;;;;;;
713;Prognose 2004-2050;2058;;;;;;;;;;;;;;;;;;;
714;Prognose 2004-2050;2059;;;;;;;;;;;;;;;;;;;
715;Prognose 2004-2050;2060;;;;;;;;;;;;;;;;;;;
716;Prognose 2004-2050;2061;;;;;;;;;;;;;;;;;;;
717;Prognose 2004-2050;2062;;;;;;;;;;;;;;;;;;;
718;Prognose 2004-2050;2063;;;;;;;;;;;;;;;;;;;
719;Prognose 2004-2050;2064;;;;;;;;;;;;;;;;;;;
720;Prognose 2004-2050;2065;;;;;;;;;;;;;;;;;;;
721;Prognose 2004-2050;2066;;;;;;;;;;;;;;;;;;;
722;Prognose 2004-2050;2067;;;;;;;;;;;;;;;;;;;
723;Prognose 2004-2050;2068;;;;;;;;;;;;;;;;;;;
724;Prognose 2004-2050;2069;;;;;;;;;;;;;;;;;;;
725;Prognose 2004-2050;2070;;;;;;;;;;;;;;;;;;;
726;Prognose 2006-2050;1950;;;;;;;;;;;;;;;;;;;
727;Prognose 2006-2050;1951;;;;;;;;;;;;;;;;;;;
728;Prognose 2006-2050;1952;;;;;;;;;;;;;;;;;;;
729;Prognose 2006-2050;1953;;;;;;;;;;;;;;;;;;;
730;Prognose 2006-2050;1954;;;;;;;;;;;;;;;;;;;
731;Prognose 2006-2050;1955;;;;;;;;;;;;;;;;;;;
732;Prognose 2006-2050;1956;;;;;;;;;;;;;;;;;;;
733;Prognose 2006-2050;1957;;;;;;;;;;;;;;;;;;;
734;Prognose 2006-2050;1958;;;;;;;;;;;;;;;;;;;
735;Prognose 2006-2050;1959;;;;;;;;;;;;;;;;;;;
736;Prognose 2006-2050;1960;;;;;;;;;;;;;;;;;;;
737;Prognose 2006-2050;1961;;;;;;;;;;;;;;;;;;;
738;Prognose 2006-2050;1962;;;;;;;;;;;;;;;;;;;
739;Prognose 2006-2050;1963;;;;;;;;;;;;;;;;;;;
740;Prognose 2006-2050;1964;;;;;;;;;;;;;;;;;;;
741;Prognose 2006-2050;1965;;;;;;;;;;;;;;;;;;;
742;Prognose 2006-2050;1966;;;;;;;;;;;;;;;;;;;
743;Prognose 2006-2050;1967;;;;;;;;;;;;;;;;;;;
744;Prognose 2006-2050;1968;;;;;;;;;;;;;;;;;;;
745;Prognose 2006-2050;1969;;;;;;;;;;;;;;;;;;;
746;Prognose 2006-2050;1970;;;;;;;;;;;;;;;;;;;
747;Prognose 2006-2050;1971;;;;;;;;;;;;;;;;;;;
748;Prognose 2006-2050;1972;;;;;;;;;;;;;;;;;;;
749;Prognose 2006-2050;1973;;;;;;;;;;;;;;;;;;;
750;Prognose 2006-2050;1974;;;;;;;;;;;;;;;;;;;
751;Prognose 2006-2050;1975;;;;;;;;;;;;;;;;;;;
752;Prognose 2006-2050;1976;;;;;;;;;;;;;;;;;;;
753;Prognose 2006-2050;1977;;;;;;;;;;;;;;;;;;;
754;Prognose 2006-2050;1978;;;;;;;;;;;;;;;;;;;
755;Prognose 2006-2050;1979;;;;;;;;;;;;;;;;;;;
756;Prognose 2006-2050;1980;;;;;;;;;;;;;;;;;;;
757;Prognose 2006-2050;1981;;;;;;;;;;;;;;;;;;;
758;Prognose 2006-2050;1982;;;;;;;;;;;;;;;;;;;
759;Prognose 2006-2050;1983;;;;;;;;;;;;;;;;;;;
760;Prognose 2006-2050;1984;;;;;;;;;;;;;;;;;;;
761;Prognose 2006-2050;1985;;;;;;;;;;;;;;;;;;;
762;Prognose 2006-2050;1986;;;;;;;;;;;;;;;;;;;
763;Prognose 2006-2050;1987;;;;;;;;;;;;;;;;;;;
764;Prognose 2006-2050;1988;;;;;;;;;;;;;;;;;;;
765;Prognose 2006-2050;1989;;;;;;;;;;;;;;;;;;;
766;Prognose 2006-2050;1990;;;;;;;;;;;;;;;;;;;
767;Prognose 2006-2050;1991;;;;;;;;;;;;;;;;;;;
768;Prognose 2006-2050;1992;;;;;;;;;;;;;;;;;;;
769;Prognose 2006-2050;1993;;;;;;;;;;;;;;;;;;;
770;Prognose 2006-2050;1994;;;;;;;;;;;;;;;;;;;
771;Prognose 2006-2050;1995;;;;;;;;;;;;;;;;;;;
772;Prognose 2006-2050;1996;;;;;;;;;;;;;;;;;;;
773;Prognose 2006-2050;1997;;;;;;;;;;;;;;;;;;;
774;Prognose 2006-2050;1998;;;;;;;;;;;;;;;;;;;
775;Prognose 2006-2050;1999;;;;;;;;;;;;;;;;;;;
776;Prognose 2006-2050;2000;;;;;;;;;;;;;;;;;;;
777;Prognose 2006-2050;2001;;;;;;;;;;;;;;;;;;;
778;Prognose 2006-2050;2002;;;;;;;;;;;;;;;;;;;
779;Prognose 2006-2050;2003;;;;;;;;;;;;;;;;;;;
780;Prognose 2006-2050;2004;;;;;;;;;;;;;;;;;;;
781;Prognose 2006-2050;2005;;;;;;;;;;;;;;;;;;;
782;Prognose 2006-2050;2006;;23782.0;;;;;;;;;;184354.0;1.71;135849.0;77.64;81.69;100358.0;131656.0;-31298.0
783;Prognose 2006-2050;2007;16353972.0;22921.0;3956094.0;10030866.0;2367009.0;24.2;61.3;14.5;63.0;39.4;23.6;181630.0;1.72;137446.0;77.81;81.75;105610.0;129901.0;-24291.0
784;Prognose 2006-2050;2008;16376893.0;26130.0;3935584.0;10032240.0;2409069.0;24.0;61.3;14.7;63.2;39.2;24.0;179634.0;1.73;139288.0;77.96;81.81;111055.0;128302.0;-17247.0
785;Prognose 2006-2050;2009;16403023.0;29495.0;3916092.0;10025456.0;2461481.0;23.9;61.1;15.0;63.6;39.1;24.6;178205.0;1.74;141129.0;78.11;81.87;116160.0;126773.0;-10613.0
786;Prognose 2006-2050;2010;16432518.0;31793.0;3894870.0;10017225.0;2520420.0;23.7;61.0;15.3;64.0;38.9;25.2;176979.0;1.75;143032.0;78.25;81.92;120113.0;125297.0;-5184.0
787;Prognose 2006-2050;2011;16464311.0;32941.0;3866041.0;10029098.0;2569175.0;23.5;60.9;15.6;64.2;38.5;25.6;175914.0;1.75;144920.0;78.4;81.97;122744.0;123825.0;-1081.0
788;Prognose 2006-2050;2012;16497252.0;33195.0;3837602.0;9979309.0;2680344.0;23.3;60.5;16.2;65.3;38.5;26.9;175288.0;1.75;146752.0;78.54;82.03;123970.0;122345.0;1625.0
789;Prognose 2006-2050;2013;16530447.0;32800.0;3812065.0;9937495.0;2780888.0;23.1;60.1;16.8;66.3;38.4;28.0;175080.0;1.75;148615.0;78.68;82.09;124214.0;120908.0;3306.0
790;Prognose 2006-2050;2014;16563247.0;32153.0;3788868.0;9907649.0;2866733.0;22.9;59.8;17.3;67.2;38.2;28.9;175285.0;1.75;150521.0;78.81;82.16;123905.0;119547.0;4359.0
791;Prognose 2006-2050;2015;16595400.0;31587.0;3765864.0;9886526.0;2943012.0;22.7;59.6;17.7;67.8;38.1;29.8;175792.0;1.75;152486.0;78.93;82.22;123583.0;118330.0;5253.0
792;Prognose 2006-2050;2016;16626987.0;30936.0;3749092.0;9864712.0;3013191.0;22.5;59.3;18.1;68.6;38.0;30.5;176539.0;1.75;154536.0;79.04;82.28;123267.0;117364.0;5903.0
793;Prognose 2006-2050;2017;16657923.0;30417.0;3733810.0;9844848.0;3079271.0;22.4;59.1;18.5;69.2;37.9;31.3;177413.0;1.75;156437.0;79.18;82.34;122942.0;116533.0;6409.0
794;Prognose 2006-2050;2018;16688340.0;30014.0;3718258.0;9820986.0;3149099.0;22.3;58.8;18.9;69.9;37.9;32.1;178515.0;1.75;158450.0;79.3;82.4;122629.0;115707.0;6922.0
795;Prognose 2006-2050;2019;16718354.0;29533.0;3698056.0;9805081.0;3215224.0;22.1;58.6;19.2;70.5;37.7;32.8;179626.0;1.75;160571.0;79.41;82.46;122323.0;114875.0;7448.0
796;Prognose 2006-2050;2020;16747887.0;28942.0;3677838.0;9789015.0;3281031.0;22.0;58.4;19.6;71.1;37.6;33.5;180697.0;1.75;162771.0;79.51;82.52;122026.0;114046.0;7981.0
797;Prognose 2006-2050;2021;16776829.0;28151.0;3654522.0;9775979.0;3346321.0;21.8;58.3;19.9;71.6;37.4;34.2;181686.0;1.75;165071.0;79.6;82.58;121725.0;113215.0;8510.0
798;Prognose 2006-2050;2022;16804980.0;27128.0;3635709.0;9756373.0;3412900.0;21.6;58.1;20.3;72.2;37.3;35.0;182525.0;1.75;167481.0;79.69;82.64;121426.0;112374.0;9052.0
799;Prognose 2006-2050;2023;16832108.0;25892.0;3619940.0;9732658.0;3479509.0;21.5;57.8;20.7;72.9;37.2;35.8;183227.0;1.75;169990.0;79.77;82.7;121149.0;111520.0;9629.0
800;Prognose 2006-2050;2024;16858000.0;24464.0;3606770.0;9704666.0;3546568.0;21.4;57.6;21.0;73.7;37.2;36.5;183838.0;1.75;172604.0;79.85;82.76;120861.0;110666.0;10195.0
801;Prognose 2006-2050;2025;16882464.0;22798.0;3601133.0;9665537.0;3615792.0;21.3;57.3;21.4;74.7;37.3;37.4;184293.0;1.75;175331.0;79.92;82.82;120602.0;109793.0;10809.0
802;Prognose 2006-2050;2026;16905262.0;20932.0;3602015.0;9620974.0;3682274.0;21.3;56.9;21.8;75.7;37.4;38.3;184613.0;1.75;178142.0;79.99;82.88;120348.0;108917.0;11431.0
803;Prognose 2006-2050;2027;16926194.0;18866.0;3605228.0;9569857.0;3751115.0;21.3;56.5;22.2;76.9;37.7;39.2;184836.0;1.75;181052.0;80.05;82.93;120085.0;108033.0;12052.0
804;Prognose 2006-2050;2028;16945060.0;16588.0;3610832.0;9516660.0;3817565.0;21.3;56.2;22.5;78.0;37.9;40.1;184893.0;1.75;184035.0;80.11;82.99;119844.0;107144.0;12700.0
805;Prognose 2006-2050;2029;16961648.0;14224.0;3618077.0;9459665.0;3883914.0;21.3;55.8;22.9;79.3;38.2;41.1;184881.0;1.75;187062.0;80.18;83.05;119610.0;106235.0;13375.0
806;Prognose 2006-2050;2030;16975872.0;11636.0;3626411.0;9400197.0;3949266.0;21.4;55.4;23.3;80.6;38.6;42.0;184640.0;1.75;190111.0;80.24;83.11;119409.0;105330.0;14079.0
807;Prognose 2006-2050;2031;16987508.0;8916.0;3635478.0;9345540.0;4006495.0;21.4;55.0;23.6;81.8;38.9;42.9;184277.0;1.75;193152.0;80.3;83.17;119173.0;104414.0;14759.0
808;Prognose 2006-2050;2032;16996424.0;6040.0;3645030.0;9295455.0;4055943.0;21.4;54.7;23.9;82.8;39.2;43.6;183718.0;1.75;196171.0;80.36;83.23;118967.0;103506.0;15461.0
809;Prognose 2006-2050;2033;17002464.0;2994.0;3654534.0;9247782.0;4100154.0;21.5;54.4;24.1;83.8;39.5;44.3;182958.0;1.75;199155.0;80.43;83.28;118765.0;102603.0;16163.0
810;Prognose 2006-2050;2034;17005458.0;-68.0;3663433.0;9200167.0;4141858.0;21.5;54.1;24.4;84.8;39.8;45.0;182075.0;1.75;202037.0;80.49;83.34;118575.0;101715.0;16860.0
811;Prognose 2006-2050;2035;17005390.0;-3096.0;3671255.0;9144843.0;4189289.0;21.6;53.8;24.6;86.0;40.1;45.8;181101.0;1.75;204763.0;80.56;83.4;118385.0;100846.0;17539.0
812;Prognose 2006-2050;2036;17002294.0;-6076.0;3677633.0;9097307.0;4227355.0;21.6;53.5;24.9;86.9;40.4;46.5;180022.0;1.75;207333.0;80.63;83.45;118198.0;99994.0;18204.0
813;Prognose 2006-2050;2037;16996218.0;-8734.0;3682264.0;9061036.0;4252923.0;21.7;53.3;25.0;87.6;40.6;46.9;178991.0;1.75;209655.0;80.69;83.51;118053.0;99157.0;18896.0
814;Prognose 2006-2050;2038;16987484.0;-11180.0;3685077.0;9037049.0;4265357.0;21.7;53.2;25.1;88.0;40.8;47.2;177980.0;1.75;211714.0;80.76;83.56;117893.0;98368.0;19525.0
815;Prognose 2006-2050;2039;16976304.0;-13224.0;3685891.0;9030305.0;4260114.0;21.7;53.2;25.1;88.0;40.8;47.2;177106.0;1.75;213488.0;80.82;83.61;117732.0;97599.0;20133.0
816;Prognose 2006-2050;2040;16963080.0;-14912.0;3684825.0;9032203.0;4246057.0;21.7;53.2;25.0;87.8;40.8;47.0;176371.0;1.75;215012.0;80.89;83.67;117585.0;96887.0;20698.0
817;Prognose 2006-2050;2041;16948168.0;-16198.0;3682058.0;9043381.0;4222730.0;21.7;53.4;24.9;87.4;40.7;46.7;175792.0;1.75;216260.0;80.95;83.72;117456.0;96215.0;21241.0
818;Prognose 2006-2050;2042;16931970.0;-17072.0;3677820.0;9057391.0;4196763.0;21.7;53.5;24.8;86.9;40.6;46.3;175427.0;1.75;217271.0;81.01;83.77;117326.0;95584.0;21742.0
819;Prognose 2006-2050;2043;16914898.0;-17582.0;3672460.0;9074652.0;4167787.0;21.7;53.6;24.6;86.4;40.5;45.9;175242.0;1.75;218063.0;81.07;83.83;117221.0;95015.0;22206.0
820;Prognose 2006-2050;2044;16897316.0;-17804.0;3666265.0;9091398.0;4139655.0;21.7;53.8;24.5;85.9;40.3;45.5;175218.0;1.75;218655.0;81.13;83.88;117104.0;94495.0;22609.0
821;Prognose 2006-2050;2045;16879512.0;-17664.0;3659486.0;9109797.0;4110234.0;21.7;54.0;24.4;85.3;40.2;45.1;175411.0;1.75;219075.0;81.19;83.93;116995.0;94033.0;22963.0
822;Prognose 2006-2050;2046;16861848.0;-17296.0;3652456.0;9124189.0;4085206.0;21.7;54.1;24.2;84.8;40.0;44.8;175697.0;1.75;219297.0;81.25;83.98;116905.0;93628.0;23277.0
823;Prognose 2006-2050;2047;16844552.0;-16652.0;3645413.0;9141348.0;4057790.0;21.6;54.3;24.1;84.3;39.9;44.4;176151.0;1.75;219374.0;81.31;84.03;116816.0;93277.0;23539.0
824;Prognose 2006-2050;2048;16827900.0;-15868.0;3638579.0;9163399.0;4025929.0;21.6;54.5;23.9;83.6;39.7;43.9;176682.0;1.75;219334.0;81.37;84.08;116739.0;92986.0;23753.0
825;Prognose 2006-2050;2049;16812032.0;-14936.0;3632183.0;9186759.0;3993093.0;21.6;54.6;23.8;83.0;39.5;43.5;177300.0;1.75;219167.0;81.43;84.13;116679.0;92776.0;23903.0
826;Prognose 2006-2050;2050;16797096.0;;3626346.0;9206436.0;3964318.0;21.6;54.8;23.6;82.4;39.4;43.1;177924.0;1.75;218858.0;81.49;84.19;116603.0;92616.0;23987.0
827;Prognose 2006-2050;2051;;;;;;;;;;;;;;;;;;;
828;Prognose 2006-2050;2052;;;;;;;;;;;;;;;;;;;
829;Prognose 2006-2050;2053;;;;;;;;;;;;;;;;;;;
830;Prognose 2006-2050;2054;;;;;;;;;;;;;;;;;;;
831;Prognose 2006-2050;2055;;;;;;;;;;;;;;;;;;;
832;Prognose 2006-2050;2056;;;;;;;;;;;;;;;;;;;
833;Prognose 2006-2050;2057;;;;;;;;;;;;;;;;;;;
834;Prognose 2006-2050;2058;;;;;;;;;;;;;;;;;;;
835;Prognose 2006-2050;2059;;;;;;;;;;;;;;;;;;;
836;Prognose 2006-2050;2060;;;;;;;;;;;;;;;;;;;
837;Prognose 2006-2050;2061;;;;;;;;;;;;;;;;;;;
838;Prognose 2006-2050;2062;;;;;;;;;;;;;;;;;;;
839;Prognose 2006-2050;2063;;;;;;;;;;;;;;;;;;;
840;Prognose 2006-2050;2064;;;;;;;;;;;;;;;;;;;
841;Prognose 2006-2050;2065;;;;;;;;;;;;;;;;;;;
842;Prognose 2006-2050;2066;;;;;;;;;;;;;;;;;;;
843;Prognose 2006-2050;2067;;;;;;;;;;;;;;;;;;;
844;Prognose 2006-2050;2068;;;;;;;;;;;;;;;;;;;
845;Prognose 2006-2050;2069;;;;;;;;;;;;;;;;;;;
846;Prognose 2006-2050;2070;;;;;;;;;;;;;;;;;;;
847;Prognose 2008-2050;1950;;;;;;;;;;;;;;;;;;;
848;Prognose 2008-2050;1951;;;;;;;;;;;;;;;;;;;
849;Prognose 2008-2050;1952;;;;;;;;;;;;;;;;;;;
850;Prognose 2008-2050;1953;;;;;;;;;;;;;;;;;;;
851;Prognose 2008-2050;1954;;;;;;;;;;;;;;;;;;;
852;Prognose 2008-2050;1955;;;;;;;;;;;;;;;;;;;
853;Prognose 2008-2050;1956;;;;;;;;;;;;;;;;;;;
854;Prognose 2008-2050;1957;;;;;;;;;;;;;;;;;;;
855;Prognose 2008-2050;1958;;;;;;;;;;;;;;;;;;;
856;Prognose 2008-2050;1959;;;;;;;;;;;;;;;;;;;
857;Prognose 2008-2050;1960;;;;;;;;;;;;;;;;;;;
858;Prognose 2008-2050;1961;;;;;;;;;;;;;;;;;;;
859;Prognose 2008-2050;1962;;;;;;;;;;;;;;;;;;;
860;Prognose 2008-2050;1963;;;;;;;;;;;;;;;;;;;
861;Prognose 2008-2050;1964;;;;;;;;;;;;;;;;;;;
862;Prognose 2008-2050;1965;;;;;;;;;;;;;;;;;;;
863;Prognose 2008-2050;1966;;;;;;;;;;;;;;;;;;;
864;Prognose 2008-2050;1967;;;;;;;;;;;;;;;;;;;
865;Prognose 2008-2050;1968;;;;;;;;;;;;;;;;;;;
866;Prognose 2008-2050;1969;;;;;;;;;;;;;;;;;;;
867;Prognose 2008-2050;1970;;;;;;;;;;;;;;;;;;;
868;Prognose 2008-2050;1971;;;;;;;;;;;;;;;;;;;
869;Prognose 2008-2050;1972;;;;;;;;;;;;;;;;;;;
870;Prognose 2008-2050;1973;;;;;;;;;;;;;;;;;;;
871;Prognose 2008-2050;1974;;;;;;;;;;;;;;;;;;;
872;Prognose 2008-2050;1975;;;;;;;;;;;;;;;;;;;
873;Prognose 2008-2050;1976;;;;;;;;;;;;;;;;;;;
874;Prognose 2008-2050;1977;;;;;;;;;;;;;;;;;;;
875;Prognose 2008-2050;1978;;;;;;;;;;;;;;;;;;;
876;Prognose 2008-2050;1979;;;;;;;;;;;;;;;;;;;
877;Prognose 2008-2050;1980;;;;;;;;;;;;;;;;;;;
878;Prognose 2008-2050;1981;;;;;;;;;;;;;;;;;;;
879;Prognose 2008-2050;1982;;;;;;;;;;;;;;;;;;;
880;Prognose 2008-2050;1983;;;;;;;;;;;;;;;;;;;
881;Prognose 2008-2050;1984;;;;;;;;;;;;;;;;;;;
882;Prognose 2008-2050;1985;;;;;;;;;;;;;;;;;;;
883;Prognose 2008-2050;1986;;;;;;;;;;;;;;;;;;;
884;Prognose 2008-2050;1987;;;;;;;;;;;;;;;;;;;
885;Prognose 2008-2050;1988;;;;;;;;;;;;;;;;;;;
886;Prognose 2008-2050;1989;;;;;;;;;;;;;;;;;;;
887;Prognose 2008-2050;1990;;;;;;;;;;;;;;;;;;;
888;Prognose 2008-2050;1991;;;;;;;;;;;;;;;;;;;
889;Prognose 2008-2050;1992;;;;;;;;;;;;;;;;;;;
890;Prognose 2008-2050;1993;;;;;;;;;;;;;;;;;;;
891;Prognose 2008-2050;1994;;;;;;;;;;;;;;;;;;;
892;Prognose 2008-2050;1995;;;;;;;;;;;;;;;;;;;
893;Prognose 2008-2050;1996;;;;;;;;;;;;;;;;;;;
894;Prognose 2008-2050;1997;;;;;;;;;;;;;;;;;;;
895;Prognose 2008-2050;1998;;;;;;;;;;;;;;;;;;;
896;Prognose 2008-2050;1999;;;;;;;;;;;;;;;;;;;
897;Prognose 2008-2050;2000;;;;;;;;;;;;;;;;;;;
898;Prognose 2008-2050;2001;;;;;;;;;;;;;;;;;;;
899;Prognose 2008-2050;2002;;;;;;;;;;;;;;;;;;;
900;Prognose 2008-2050;2003;;;;;;;;;;;;;;;;;;;
901;Prognose 2008-2050;2004;;;;;;;;;;;;;;;;;;;
902;Prognose 2008-2050;2005;;;;;;;;;;;;;;;;;;;
903;Prognose 2008-2050;2006;;;;;;;;;;;;;;;;;;;
904;Prognose 2008-2050;2007;;;;;;;;;;;;;;;;;;;
905;Prognose 2008-2050;2008;;80388.0;;;;;;;;;;185118.0;1.77;133296.0;78.4;82.39;140111.0;120524.0;19587.0
906;Prognose 2008-2050;2009;16481307.0;55119.0;3934917.0;10073028.0;2473363.0;23.9;61.1;15.0;63.6;39.1;24.6;180994.0;1.75;135275.0;78.57;82.47;129131.0;124201.0;4930.0
907;Prognose 2008-2050;2010;16536426.0;49005.0;3920638.0;10077583.0;2538203.0;23.7;60.9;15.3;64.1;38.9;25.2;178203.0;1.74;137240.0;78.74;82.55;128292.0;124710.0;3582.0
908;Prognose 2008-2050;2011;16585431.0;48247.0;3896302.0;10096410.0;2592718.0;23.5;60.9;15.6;64.3;38.6;25.7;177518.0;1.74;139204.0;78.91;82.63;129092.0;123534.0;5558.0
909;Prognose 2008-2050;2012;16633678.0;48377.0;3872965.0;10050896.0;2709823.0;23.3;60.4;16.3;65.5;38.5;27.0;177345.0;1.75;141167.0;79.07;82.71;129362.0;121475.0;7887.0
