ID;SBI2008;Perioden;Vacaturegraad_1
906;D Energievoorziening;1999 3e kwartaal;
907;D Energievoorziening;1999 4e kwartaal;
908;D Energievoorziening;2000 1e kwartaal;
909;D Energievoorziening;2000 2e kwartaal;
910;D Energievoorziening;2000 3e kwartaal;
911;D Energievoorziening;2000 4e kwartaal;
912;D Energievoorziening;2001 1e kwartaal;24.0
913;D Energievoorziening;2001 2e kwartaal;16.0
914;D Energievoorziening;2001 3e kwartaal;15.0
915;D Energievoorziening;2001 4e kwartaal;19.0
916;D Energievoorziening;2002 1e kwartaal;16.0
917;D Energievoorziening;2002 2e kwartaal;13.0
918;D Energievoorziening;2002 3e kwartaal;12.0
919;D Energievoorziening;2002 4e kwartaal;9.0
920;D Energievoorziening;2003 1e kwartaal;10.0
921;D Energievoorziening;2003 2e kwartaal;8.0
922;D Energievoorziening;2003 3e kwartaal;13.0
923;D Energievoorziening;2003 4e kwartaal;11.0
924;D Energievoorziening;2004 1e kwartaal;10.0
925;D Energievoorziening;2004 2e kwartaal;12.0
926;D Energievoorziening;2004 3e kwartaal;10.0
927;D Energievoorziening;2004 4e kwartaal;18.0
928;D Energievoorziening;2005 1e kwartaal;11.0
929;D Energievoorziening;2005 2e kwartaal;15.0
930;D Energievoorziening;2005 3e kwartaal;11.0
931;D Energievoorziening;2005 4e kwartaal;14.0
932;D Energievoorziening;2006 1e kwartaal;24.0
933;D Energievoorziening;2006 2e kwartaal;27.0
934;D Energievoorziening;2006 3e kwartaal;23.0
935;D Energievoorziening;2006 4e kwartaal;26.0
936;D Energievoorziening;2007 1e kwartaal;24.0
937;D Energievoorziening;2007 2e kwartaal;34.0
938;D Energievoorziening;2007 3e kwartaal;34.0
939;D Energievoorziening;2007 4e kwartaal;37.0
940;D Energievoorziening;2008 1e kwartaal;29.0
941;D Energievoorziening;2008 2e kwartaal;31.0
942;D Energievoorziening;2008 3e kwartaal;37.0
943;D Energievoorziening;2008 4e kwartaal;28.0
944;D Energievoorziening;2009 1e kwartaal;25.0
945;D Energievoorziening;2009 2e kwartaal;25.0
946;D Energievoorziening;2009 3e kwartaal;27.0
947;D Energievoorziening;2009 4e kwartaal;26.0
948;D Energievoorziening;2010 1e kwartaal;34.0
949;D Energievoorziening;2010 2e kwartaal;35.0
950;D Energievoorziening;2010 3e kwartaal;30.0
951;D Energievoorziening;2010 4e kwartaal;36.0
952;D Energievoorziening;2011 1e kwartaal;35.0
953;D Energievoorziening;2011 2e kwartaal;30.0
954;D Energievoorziening;2011 3e kwartaal;26.0
955;D Energievoorziening;2011 4e kwartaal;25.0
956;D Energievoorziening;2012 1e kwartaal;22.0
957;D Energievoorziening;2012 2e kwartaal;23.0
958;D Energievoorziening;2012 3e kwartaal;19.0
959;D Energievoorziening;2012 4e kwartaal;14.0
960;D Energievoorziening;2013 1e kwartaal;22.0
961;D Energievoorziening;2013 2e kwartaal;24.0
962;D Energievoorziening;2013 3e kwartaal;19.0
963;D Energievoorziening;2013 4e kwartaal;14.0
964;D Energievoorziening;2014 1e kwartaal;14.0
965;D Energievoorziening;2014 2e kwartaal;22.0
966;D Energievoorziening;2014 3e kwartaal;26.0
967;D Energievoorziening;2014 4e kwartaal;18.0
968;D Energievoorziening;2015 1e kwartaal;26.0
969;D Energievoorziening;2015 2e kwartaal;23.0
970;D Energievoorziening;2015 3e kwartaal;18.0
971;D Energievoorziening;2015 4e kwartaal;30.0
972;D Energievoorziening;2016 1e kwartaal;27.0
973;D Energievoorziening;2016 2e kwartaal;28.0
974;D Energievoorziening;2016 3e kwartaal;33.0
975;D Energievoorziening;2016 4e kwartaal;35.0
976;D Energievoorziening;2017 1e kwartaal;28.0
977;D Energievoorziening;2017 2e kwartaal;25.0
978;D Energievoorziening;2017 3e kwartaal;22.0
979;D Energievoorziening;2017 4e kwartaal;24.0
980;D Energievoorziening;2018 1e kwartaal;25.0
981;D Energievoorziening;2018 2e kwartaal;27.0
982;D Energievoorziening;2018 3e kwartaal;30.0
983;D Energievoorziening;2018 4e kwartaal;31.0
984;D Energievoorziening;2019 1e kwartaal;34.0
985;D Energievoorziening;2019 2e kwartaal;32.0
986;D Energievoorziening;2019 3e kwartaal;35.0
987;D Energievoorziening;2019 4e kwartaal;44.0
988;D Energievoorziening;2020 1e kwartaal;42.0
989;D Energievoorziening;2020 2e kwartaal;40.0
990;D Energievoorziening;2020 3e kwartaal;35.0
991;D Energievoorziening;2020 4e kwartaal;38.0
992;D Energievoorziening;2021 1e kwartaal;35.0
993;D Energievoorziening;2021 2e kwartaal;42.0
994;D Energievoorziening;2021 3e kwartaal;55.0
995;D Energievoorziening;2021 4e kwartaal;55.0
996;D Energievoorziening;2022 1e kwartaal;69.0
997;D Energievoorziening;2022 2e kwartaal;81.0
998;D Energievoorziening;2022 3e kwartaal;55.0
999;D Energievoorziening;2022 4e kwartaal;60.0
1000;D Energievoorziening;2023 1e kwartaal;65.0
1001;D Energievoorziening;2023 2e kwartaal;61.0
1002;D Energievoorziening;2023 3e kwartaal;63.0
1003;D Energievoorziening;2023 4e kwartaal;65.0
1004;D Energievoorziening;2024 1e kwartaal;57.0
1005;D Energievoorziening;2024 2e kwartaal;57.0
1006;D Energievoorziening;2024 3e kwartaal;52.0
1007;D Energievoorziening;2024 4e kwartaal;58.0
1008;E Waterbedrijven en afvalbeheer;1997 1e kwartaal;
1009;E Waterbedrijven en afvalbeheer;1997 2e kwartaal;
1010;E Waterbedrijven en afvalbeheer;1997 3e kwartaal;
1011;E Waterbedrijven en afvalbeheer;1997 4e kwartaal;
1012;E Waterbedrijven en afvalbeheer;1998 1e kwartaal;
1013;E Waterbedrijven en afvalbeheer;1998 2e kwartaal;
1014;E Waterbedrijven en afvalbeheer;1998 3e kwartaal;
1015;E Waterbedrijven en afvalbeheer;1998 4e kwartaal;
1016;E Waterbedrijven en afvalbeheer;1999 1e kwartaal;
1017;E Waterbedrijven en afvalbeheer;1999 2e kwartaal;
1018;E Waterbedrijven en afvalbeheer;1999 3e kwartaal;
1019;E Waterbedrijven en afvalbeheer;1999 4e kwartaal;
1020;E Waterbedrijven en afvalbeheer;2000 1e kwartaal;
1021;E Waterbedrijven en afvalbeheer;2000 2e kwartaal;
1022;E Waterbedrijven en afvalbeheer;2000 3e kwartaal;
1023;E Waterbedrijven en afvalbeheer;2000 4e kwartaal;
1024;E Waterbedrijven en afvalbeheer;2001 1e kwartaal;35.0
1025;E Waterbedrijven en afvalbeheer;2001 2e kwartaal;38.0
1026;E Waterbedrijven en afvalbeheer;2001 3e kwartaal;30.0
1027;E Waterbedrijven en afvalbeheer;2001 4e kwartaal;34.0
1028;E Waterbedrijven en afvalbeheer;2002 1e kwartaal;30.0
1029;E Waterbedrijven en afvalbeheer;2002 2e kwartaal;36.0
1030;E Waterbedrijven en afvalbeheer;2002 3e kwartaal;19.0
1031;E Waterbedrijven en afvalbeheer;2002 4e kwartaal;19.0
1032;E Waterbedrijven en afvalbeheer;2003 1e kwartaal;21.0
1033;E Waterbedrijven en afvalbeheer;2003 2e kwartaal;20.0
1034;E Waterbedrijven en afvalbeheer;2003 3e kwartaal;18.0
1035;E Waterbedrijven en afvalbeheer;2003 4e kwartaal;17.0
1036;E Waterbedrijven en afvalbeheer;2004 1e kwartaal;17.0
1037;E Waterbedrijven en afvalbeheer;2004 2e kwartaal;26.0
1038;E Waterbedrijven en afvalbeheer;2004 3e kwartaal;17.0
1039;E Waterbedrijven en afvalbeheer;2004 4e kwartaal;14.0
1040;E Waterbedrijven en afvalbeheer;2005 1e kwartaal;20.0
1041;E Waterbedrijven en afvalbeheer;2005 2e kwartaal;22.0
1042;E Waterbedrijven en afvalbeheer;2005 3e kwartaal;17.0
1043;E Waterbedrijven en afvalbeheer;2005 4e kwartaal;19.0
1044;E Waterbedrijven en afvalbeheer;2006 1e kwartaal;23.0
1045;E Waterbedrijven en afvalbeheer;2006 2e kwartaal;27.0
1046;E Waterbedrijven en afvalbeheer;2006 3e kwartaal;22.0
1047;E Waterbedrijven en afvalbeheer;2006 4e kwartaal;24.0
1048;E Waterbedrijven en afvalbeheer;2007 1e kwartaal;23.0
1049;E Waterbedrijven en afvalbeheer;2007 2e kwartaal;28.0
1050;E Waterbedrijven en afvalbeheer;2007 3e kwartaal;28.0
1051;E Waterbedrijven en afvalbeheer;2007 4e kwartaal;24.0
1052;E Waterbedrijven en afvalbeheer;2008 1e kwartaal;33.0
1053;E Waterbedrijven en afvalbeheer;2008 2e kwartaal;40.0
1054;E Waterbedrijven en afvalbeheer;2008 3e kwartaal;33.0
1055;E Waterbedrijven en afvalbeheer;2008 4e kwartaal;26.0
1056;E Waterbedrijven en afvalbeheer;2009 1e kwartaal;24.0
1057;E Waterbedrijven en afvalbeheer;2009 2e kwartaal;20.0
1058;E Waterbedrijven en afvalbeheer;2009 3e kwartaal;15.0
1059;E Waterbedrijven en afvalbeheer;2009 4e kwartaal;13.0
1060;E Waterbedrijven en afvalbeheer;2010 1e kwartaal;21.0
1061;E Waterbedrijven en afvalbeheer;2010 2e kwartaal;26.0
1062;E Waterbedrijven en afvalbeheer;2010 3e kwartaal;15.0
1063;E Waterbedrijven en afvalbeheer;2010 4e kwartaal;18.0
1064;E Waterbedrijven en afvalbeheer;2011 1e kwartaal;16.0
1065;E Waterbedrijven en afvalbeheer;2011 2e kwartaal;21.0
1066;E Waterbedrijven en afvalbeheer;2011 3e kwartaal;16.0
1067;E Waterbedrijven en afvalbeheer;2011 4e kwartaal;17.0
1068;E Waterbedrijven en afvalbeheer;2012 1e kwartaal;13.0
1069;E Waterbedrijven en afvalbeheer;2012 2e kwartaal;8.0
1070;E Waterbedrijven en afvalbeheer;2012 3e kwartaal;11.0
1071;E Waterbedrijven en afvalbeheer;2012 4e kwartaal;8.0
1072;E Waterbedrijven en afvalbeheer;2013 1e kwartaal;6.0
1073;E Waterbedrijven en afvalbeheer;2013 2e kwartaal;9.0
1074;E Waterbedrijven en afvalbeheer;2013 3e kwartaal;8.0
1075;E Waterbedrijven en afvalbeheer;2013 4e kwartaal;13.0
1076;E Waterbedrijven en afvalbeheer;2014 1e kwartaal;18.0
1077;E Waterbedrijven en afvalbeheer;2014 2e kwartaal;9.0
1078;E Waterbedrijven en afvalbeheer;2014 3e kwartaal;10.0
1079;E Waterbedrijven en afvalbeheer;2014 4e kwartaal;9.0
1080;E Waterbedrijven en afvalbeheer;2015 1e kwartaal;12.0
1081;E Waterbedrijven en afvalbeheer;2015 2e kwartaal;15.0
1082;E Waterbedrijven en afvalbeheer;2015 3e kwartaal;14.0
1083;E Waterbedrijven en afvalbeheer;2015 4e kwartaal;17.0
1084;E Waterbedrijven en afvalbeheer;2016 1e kwartaal;16.0
1085;E Waterbedrijven en afvalbeheer;2016 2e kwartaal;18.0
1086;E Waterbedrijven en afvalbeheer;2016 3e kwartaal;16.0
1087;E Waterbedrijven en afvalbeheer;2016 4e kwartaal;19.0
1088;E Waterbedrijven en afvalbeheer;2017 1e kwartaal;24.0
1089;E Waterbedrijven en afvalbeheer;2017 2e kwartaal;24.0
1090;E Waterbedrijven en afvalbeheer;2017 3e kwartaal;26.0
1091;E Waterbedrijven en afvalbeheer;2017 4e kwartaal;26.0
1092;E Waterbedrijven en afvalbeheer;2018 1e kwartaal;36.0
1093;E Waterbedrijven en afvalbeheer;2018 2e kwartaal;33.0
1094;E Waterbedrijven en afvalbeheer;2018 3e kwartaal;35.0
1095;E Waterbedrijven en afvalbeheer;2018 4e kwartaal;31.0
1096;E Waterbedrijven en afvalbeheer;2019 1e kwartaal;28.0
1097;E Waterbedrijven en afvalbeheer;2019 2e kwartaal;26.0
1098;E Waterbedrijven en afvalbeheer;2019 3e kwartaal;32.0
1099;E Waterbedrijven en afvalbeheer;2019 4e kwartaal;35.0
1100;E Waterbedrijven en afvalbeheer;2020 1e kwartaal;23.0
1101;E Waterbedrijven en afvalbeheer;2020 2e kwartaal;24.0
1102;E Waterbedrijven en afvalbeheer;2020 3e kwartaal;27.0
1103;E Waterbedrijven en afvalbeheer;2020 4e kwartaal;29.0
1104;E Waterbedrijven en afvalbeheer;2021 1e kwartaal;23.0
1105;E Waterbedrijven en afvalbeheer;2021 2e kwartaal;34.0
1106;E Waterbedrijven en afvalbeheer;2021 3e kwartaal;40.0
1107;E Waterbedrijven en afvalbeheer;2021 4e kwartaal;42.0
1108;E Waterbedrijven en afvalbeheer;2022 1e kwartaal;54.0
1109;E Waterbedrijven en afvalbeheer;2022 2e kwartaal;52.0
1110;E Waterbedrijven en afvalbeheer;2022 3e kwartaal;56.0
1111;E Waterbedrijven en afvalbeheer;2022 4e kwartaal;52.0
1112;E Waterbedrijven en afvalbeheer;2023 1e kwartaal;48.0
1113;E Waterbedrijven en afvalbeheer;2023 2e kwartaal;47.0
1114;E Waterbedrijven en afvalbeheer;2023 3e kwartaal;45.0
1115;E Waterbedrijven en afvalbeheer;2023 4e kwartaal;44.0
1116;E Waterbedrijven en afvalbeheer;2024 1e kwartaal;50.0
1117;E Waterbedrijven en afvalbeheer;2024 2e kwartaal;52.0
1118;E Waterbedrijven en afvalbeheer;2024 3e kwartaal;48.0
1119;E Waterbedrijven en afvalbeheer;2024 4e kwartaal;49.0
1120;F Bouwnijverheid;1997 1e kwartaal;16.0
1121;F Bouwnijverheid;1997 2e kwartaal;21.0
1122;F Bouwnijverheid;1997 3e kwartaal;16.0
1123;F Bouwnijverheid;1997 4e kwartaal;19.0
1124;F Bouwnijverheid;1998 1e kwartaal;22.0
1125;F Bouwnijverheid;1998 2e kwartaal;25.0
1126;F Bouwnijverheid;1998 3e kwartaal;21.0
1127;F Bouwnijverheid;1998 4e kwartaal;24.0
1128;F Bouwnijverheid;1999 1e kwartaal;31.0
1129;F Bouwnijverheid;1999 2e kwartaal;44.0
1130;F Bouwnijverheid;1999 3e kwartaal;35.0
1131;F Bouwnijverheid;1999 4e kwartaal;34.0
1132;F Bouwnijverheid;2000 1e kwartaal;52.0
1133;F Bouwnijverheid;2000 2e kwartaal;49.0
1134;F Bouwnijverheid;2000 3e kwartaal;39.0
1135;F Bouwnijverheid;2000 4e kwartaal;39.0
1136;F Bouwnijverheid;2001 1e kwartaal;47.0
1137;F Bouwnijverheid;2001 2e kwartaal;46.0
1138;F Bouwnijverheid;2001 3e kwartaal;33.0
1139;F Bouwnijverheid;2001 4e kwartaal;34.0
1140;F Bouwnijverheid;2002 1e kwartaal;37.0
1141;F Bouwnijverheid;2002 2e kwartaal;33.0
1142;F Bouwnijverheid;2002 3e kwartaal;16.0
1143;F Bouwnijverheid;2002 4e kwartaal;16.0
1144;F Bouwnijverheid;2003 1e kwartaal;20.0
1145;F Bouwnijverheid;2003 2e kwartaal;20.0
1146;F Bouwnijverheid;2003 3e kwartaal;10.0
1147;F Bouwnijverheid;2003 4e kwartaal;11.0
1148;F Bouwnijverheid;2004 1e kwartaal;17.0
1149;F Bouwnijverheid;2004 2e kwartaal;21.0
1150;F Bouwnijverheid;2004 3e kwartaal;16.0
1151;F Bouwnijverheid;2004 4e kwartaal;19.0
1152;F Bouwnijverheid;2005 1e kwartaal;25.0
1153;F Bouwnijverheid;2005 2e kwartaal;25.0
1154;F Bouwnijverheid;2005 3e kwartaal;26.0
1155;F Bouwnijverheid;2005 4e kwartaal;29.0
1156;F Bouwnijverheid;2006 1e kwartaal;36.0
1157;F Bouwnijverheid;2006 2e kwartaal;40.0
1158;F Bouwnijverheid;2006 3e kwartaal;44.0
1159;F Bouwnijverheid;2006 4e kwartaal;39.0
1160;F Bouwnijverheid;2007 1e kwartaal;48.0
1161;F Bouwnijverheid;2007 2e kwartaal;50.0
1162;F Bouwnijverheid;2007 3e kwartaal;49.0
1163;F Bouwnijverheid;2007 4e kwartaal;47.0
1164;F Bouwnijverheid;2008 1e kwartaal;54.0
1165;F Bouwnijverheid;2008 2e kwartaal;49.0
1166;F Bouwnijverheid;2008 3e kwartaal;42.0
1167;F Bouwnijverheid;2008 4e kwartaal;31.0
1168;F Bouwnijverheid;2009 1e kwartaal;22.0
1169;F Bouwnijverheid;2009 2e kwartaal;18.0
1170;F Bouwnijverheid;2009 3e kwartaal;15.0
1171;F Bouwnijverheid;2009 4e kwartaal;14.0
1172;F Bouwnijverheid;2010 1e kwartaal;15.0
1173;F Bouwnijverheid;2010 2e kwartaal;14.0
1174;F Bouwnijverheid;2010 3e kwartaal;16.0
1175;F Bouwnijverheid;2010 4e kwartaal;16.0
1176;F Bouwnijverheid;2011 1e kwartaal;18.0
1177;F Bouwnijverheid;2011 2e kwartaal;18.0
1178;F Bouwnijverheid;2011 3e kwartaal;15.0
1179;F Bouwnijverheid;2011 4e kwartaal;13.0
1180;F Bouwnijverheid;2012 1e kwartaal;14.0
1181;F Bouwnijverheid;2012 2e kwartaal;13.0
1182;F Bouwnijverheid;2012 3e kwartaal;12.0
1183;F Bouwnijverheid;2012 4e kwartaal;9.0
1184;F Bouwnijverheid;2013 1e kwartaal;10.0
1185;F Bouwnijverheid;2013 2e kwartaal;9.0
1186;F Bouwnijverheid;2013 3e kwartaal;10.0
1187;F Bouwnijverheid;2013 4e kwartaal;9.0
1188;F Bouwnijverheid;2014 1e kwartaal;13.0
1189;F Bouwnijverheid;2014 2e kwartaal;13.0
1190;F Bouwnijverheid;2014 3e kwartaal;13.0
1191;F Bouwnijverheid;2014 4e kwartaal;13.0
1192;F Bouwnijverheid;2015 1e kwartaal;15.0
1193;F Bouwnijverheid;2015 2e kwartaal;18.0
1194;F Bouwnijverheid;2015 3e kwartaal;18.0
1195;F Bouwnijverheid;2015 4e kwartaal;19.0
1196;F Bouwnijverheid;2016 1e kwartaal;20.0
1197;F Bouwnijverheid;2016 2e kwartaal;23.0
1198;F Bouwnijverheid;2016 3e kwartaal;24.0
1199;F Bouwnijverheid;2016 4e kwartaal;24.0
1200;F Bouwnijverheid;2017 1e kwartaal;32.0
1201;F Bouwnijverheid;2017 2e kwartaal;37.0
1202;F Bouwnijverheid;2017 3e kwartaal;42.0
1203;F Bouwnijverheid;2017 4e kwartaal;46.0
1204;F Bouwnijverheid;2018 1e kwartaal;50.0
1205;F Bouwnijverheid;2018 2e kwartaal;53.0
1206;F Bouwnijverheid;2018 3e kwartaal;51.0
1207;F Bouwnijverheid;2018 4e kwartaal;52.0
1208;F Bouwnijverheid;2019 1e kwartaal;59.0
1209;F Bouwnijverheid;2019 2e kwartaal;57.0
1210;F Bouwnijverheid;2019 3e kwartaal;55.0
1211;F Bouwnijverheid;2019 4e kwartaal;51.0
1212;F Bouwnijverheid;2020 1e kwartaal;42.0
1213;F Bouwnijverheid;2020 2e kwartaal;39.0
1214;F Bouwnijverheid;2020 3e kwartaal;43.0
1215;F Bouwnijverheid;2020 4e kwartaal;46.0
1216;F Bouwnijverheid;2021 1e kwartaal;54.0
1217;F Bouwnijverheid;2021 2e kwartaal;62.0
1218;F Bouwnijverheid;2021 3e kwartaal;68.0
1219;F Bouwnijverheid;2021 4e kwartaal;73.0
1220;F Bouwnijverheid;2022 1e kwartaal;76.0
1221;F Bouwnijverheid;2022 2e kwartaal;81.0
1222;F Bouwnijverheid;2022 3e kwartaal;77.0
1223;F Bouwnijverheid;2022 4e kwartaal;69.0
1224;F Bouwnijverheid;2023 1e kwartaal;72.0
1225;F Bouwnijverheid;2023 2e kwartaal;73.0
1226;F Bouwnijverheid;2023 3e kwartaal;75.0
1227;F Bouwnijverheid;2023 4e kwartaal;71.0
1228;F Bouwnijverheid;2024 1e kwartaal;72.0
1229;F Bouwnijverheid;2024 2e kwartaal;74.0
1230;F Bouwnijverheid;2024 3e kwartaal;72.0
1231;F Bouwnijverheid;2024 4e kwartaal;75.0
1232;G Handel;1997 1e kwartaal;13.0
1233;G Handel;1997 2e kwartaal;15.0
1234;G Handel;1997 3e kwartaal;14.0
1235;G Handel;1997 4e kwartaal;19.0
1236;G Handel;1998 1e kwartaal;18.0
1237;G Handel;1998 2e kwartaal;23.0
1238;G Handel;1998 3e kwartaal;21.0
1239;G Handel;1998 4e kwartaal;20.0
1240;G Handel;1999 1e kwartaal;24.0
1241;G Handel;1999 2e kwartaal;30.0
1242;G Handel;1999 3e kwartaal;24.0
1243;G Handel;1999 4e kwartaal;25.0
1244;G Handel;2000 1e kwartaal;29.0
1245;G Handel;2000 2e kwartaal;30.0
1246;G Handel;2000 3e kwartaal;25.0
1247;G Handel;2000 4e kwartaal;28.0
1248;G Handel;2001 1e kwartaal;28.0
1249;G Handel;2001 2e kwartaal;28.0
1250;G Handel;2001 3e kwartaal;21.0
1251;G Handel;2001 4e kwartaal;20.0
1252;G Handel;2002 1e kwartaal;24.0
1253;G Handel;2002 2e kwartaal;22.0
1254;G Handel;2002 3e kwartaal;16.0
1255;G Handel;2002 4e kwartaal;18.0
1256;G Handel;2003 1e kwartaal;18.0
1257;G Handel;2003 2e kwartaal;21.0
1258;G Handel;2003 3e kwartaal;11.0
1259;G Handel;2003 4e kwartaal;15.0
1260;G Handel;2004 1e kwartaal;16.0
1261;G Handel;2004 2e kwartaal;18.0
1262;G Handel;2004 3e kwartaal;15.0
1263;G Handel;2004 4e kwartaal;18.0
1264;G Handel;2005 1e kwartaal;19.0
1265;G Handel;2005 2e kwartaal;19.0
1266;G Handel;2005 3e kwartaal;21.0
1267;G Handel;2005 4e kwartaal;23.0
1268;G Handel;2006 1e kwartaal;25.0
1269;G Handel;2006 2e kwartaal;28.0
1270;G Handel;2006 3e kwartaal;27.0
1271;G Handel;2006 4e kwartaal;27.0
1272;G Handel;2007 1e kwartaal;28.0
1273;G Handel;2007 2e kwartaal;30.0
1274;G Handel;2007 3e kwartaal;31.0
1275;G Handel;2007 4e kwartaal;31.0
1276;G Handel;2008 1e kwartaal;31.0
1277;G Handel;2008 2e kwartaal;32.0
1278;G Handel;2008 3e kwartaal;30.0
1279;G Handel;2008 4e kwartaal;21.0
1280;G Handel;2009 1e kwartaal;17.0
1281;G Handel;2009 2e kwartaal;15.0
1282;G Handel;2009 3e kwartaal;15.0
1283;G Handel;2009 4e kwartaal;15.0
1284;G Handel;2010 1e kwartaal;16.0
1285;G Handel;2010 2e kwartaal;19.0
1286;G Handel;2010 3e kwartaal;19.0
1287;G Handel;2010 4e kwartaal;19.0
1288;G Handel;2011 1e kwartaal;19.0
1289;G Handel;2011 2e kwartaal;20.0
1290;G Handel;2011 3e kwartaal;20.0
1291;G Handel;2011 4e kwartaal;17.0
1292;G Handel;2012 1e kwartaal;16.0
1293;G Handel;2012 2e kwartaal;16.0
1294;G Handel;2012 3e kwartaal;15.0
1295;G Handel;2012 4e kwartaal;12.0
1296;G Handel;2013 1e kwartaal;13.0
1297;G Handel;2013 2e kwartaal;13.0
1298;G Handel;2013 3e kwartaal;14.0
1299;G Handel;2013 4e kwartaal;13.0
1300;G Handel;2014 1e kwartaal;15.0
1301;G Handel;2014 2e kwartaal;16.0
1302;G Handel;2014 3e kwartaal;17.0
1303;G Handel;2014 4e kwartaal;17.0
1304;G Handel;2015 1e kwartaal;19.0
1305;G Handel;2015 2e kwartaal;20.0
1306;G Handel;2015 3e kwartaal;20.0
1307;G Handel;2015 4e kwartaal;20.0
1308;G Handel;2016 1e kwartaal;21.0
1309;G Handel;2016 2e kwartaal;23.0
1310;G Handel;2016 3e kwartaal;23.0
1311;G Handel;2016 4e kwartaal;24.0
1312;G Handel;2017 1e kwartaal;28.0
1313;G Handel;2017 2e kwartaal;31.0
1314;G Handel;2017 3e kwartaal;31.0
1315;G Handel;2017 4e kwartaal;31.0
1316;G Handel;2018 1e kwartaal;33.0
1317;G Handel;2018 2e kwartaal;37.0
1318;G Handel;2018 3e kwartaal;38.0
1319;G Handel;2018 4e kwartaal;36.0
1320;G Handel;2019 1e kwartaal;39.0
1321;G Handel;2019 2e kwartaal;41.0
1322;G Handel;2019 3e kwartaal;42.0
1323;G Handel;2019 4e kwartaal;40.0
1324;G Handel;2020 1e kwartaal;29.0
1325;G Handel;2020 2e kwartaal;27.0
1326;G Handel;2020 3e kwartaal;31.0
1327;G Handel;2020 4e kwartaal;28.0
1328;G Handel;2021 1e kwartaal;32.0
1329;G Handel;2021 2e kwartaal;45.0
1330;G Handel;2021 3e kwartaal;53.0
1331;G Handel;2021 4e kwartaal;54.0
1332;G Handel;2022 1e kwartaal;64.0
1333;G Handel;2022 2e kwartaal;69.0
1334;G Handel;2022 3e kwartaal;64.0
1335;G Handel;2022 4e kwartaal;59.0
1336;G Handel;2023 1e kwartaal;57.0
1337;G Handel;2023 2e kwartaal;59.0
1338;G Handel;2023 3e kwartaal;55.0
1339;G Handel;2023 4e kwartaal;49.0
1340;G Handel;2024 1e kwartaal;51.0
1341;G Handel;2024 2e kwartaal;52.0
1342;G Handel;2024 3e kwartaal;51.0
1343;G Handel;2024 4e kwartaal;47.0
1344;H Vervoer en opslag;1997 1e kwartaal;10.0
1345;H Vervoer en opslag;1997 2e kwartaal;12.0
1346;H Vervoer en opslag;1997 3e kwartaal;12.0
1347;H Vervoer en opslag;1997 4e kwartaal;16.0
1348;H Vervoer en opslag;1998 1e kwartaal;20.0
1349;H Vervoer en opslag;1998 2e kwartaal;18.0
1350;H Vervoer en opslag;1998 3e kwartaal;14.0
1351;H Vervoer en opslag;1998 4e kwartaal;18.0
1352;H Vervoer en opslag;1999 1e kwartaal;23.0
1353;H Vervoer en opslag;1999 2e kwartaal;31.0
1354;H Vervoer en opslag;1999 3e kwartaal;28.0
1355;H Vervoer en opslag;1999 4e kwartaal;26.0
1356;H Vervoer en opslag;2000 1e kwartaal;22.0
1357;H Vervoer en opslag;2000 2e kwartaal;24.0
1358;H Vervoer en opslag;2000 3e kwartaal;24.0
1359;H Vervoer en opslag;2000 4e kwartaal;24.0
1360;H Vervoer en opslag;2001 1e kwartaal;22.0
1361;H Vervoer en opslag;2001 2e kwartaal;21.0
1362;H Vervoer en opslag;2001 3e kwartaal;16.0
1363;H Vervoer en opslag;2001 4e kwartaal;14.0
1364;H Vervoer en opslag;2002 1e kwartaal;17.0
1365;H Vervoer en opslag;2002 2e kwartaal;16.0
1366;H Vervoer en opslag;2002 3e kwartaal;12.0
1367;H Vervoer en opslag;2002 4e kwartaal;9.0
1368;H Vervoer en opslag;2003 1e kwartaal;13.0
1369;H Vervoer en opslag;2003 2e kwartaal;11.0
1370;H Vervoer en opslag;2003 3e kwartaal;8.0
1371;H Vervoer en opslag;2003 4e kwartaal;11.0
1372;H Vervoer en opslag;2004 1e kwartaal;11.0
1373;H Vervoer en opslag;2004 2e kwartaal;17.0
1374;H Vervoer en opslag;2004 3e kwartaal;11.0
1375;H Vervoer en opslag;2004 4e kwartaal;11.0
1376;H Vervoer en opslag;2005 1e kwartaal;16.0
1377;H Vervoer en opslag;2005 2e kwartaal;15.0
1378;H Vervoer en opslag;2005 3e kwartaal;16.0
1379;H Vervoer en opslag;2005 4e kwartaal;15.0
1380;H Vervoer en opslag;2006 1e kwartaal;21.0
1381;H Vervoer en opslag;2006 2e kwartaal;27.0
1382;H Vervoer en opslag;2006 3e kwartaal;25.0
1383;H Vervoer en opslag;2006 4e kwartaal;24.0
1384;H Vervoer en opslag;2007 1e kwartaal;22.0
1385;H Vervoer en opslag;2007 2e kwartaal;27.0
1386;H Vervoer en opslag;2007 3e kwartaal;25.0
1387;H Vervoer en opslag;2007 4e kwartaal;25.0
1388;H Vervoer en opslag;2008 1e kwartaal;25.0
1389;H Vervoer en opslag;2008 2e kwartaal;25.0
1390;H Vervoer en opslag;2008 3e kwartaal;23.0
1391;H Vervoer en opslag;2008 4e kwartaal;16.0
1392;H Vervoer en opslag;2009 1e kwartaal;9.0
1393;H Vervoer en opslag;2009 2e kwartaal;9.0
1394;H Vervoer en opslag;2009 3e kwartaal;9.0
1395;H Vervoer en opslag;2009 4e kwartaal;8.0
