ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
1553;Totaal woningen;Wijk 56 Nieuwlande;Hoogeveen                               ;Wijk      ;WK011856  ;1800.0;3700.0;;3
1554;Totaal woningen;Nieuwlande kern;Hoogeveen                               ;Buurt     ;BU01185600;1800.0;3650.0;;3
1555;Totaal woningen;Verspreide huizen Nieuwlande;Hoogeveen                               ;Buurt     ;BU01185601;2300.0;4800.0;;3
1556;Totaal woningen;Wijk 57 Nieuweroord;Hoogeveen                               ;Wijk      ;WK011857  ;1850.0;4200.0;;3
1557;Totaal woningen;Nieuweroord kern;Hoogeveen                               ;Buurt     ;BU01185700;1650.0;3750.0;;3
1558;Totaal woningen;Verspreide huizen Nieuweroord;Hoogeveen                               ;Buurt     ;BU01185701;2100.0;5050.0;;3
1559;Totaal woningen;Wijk 58 Tiendeveen;Hoogeveen                               ;Wijk      ;WK011858  ;1650.0;3650.0;;3
1560;Totaal woningen;Tiendeveen kern;Hoogeveen                               ;Buurt     ;BU01185800;1600.0;3450.0;;3
1561;Totaal woningen;Verspreide huizen Tiendeveen;Hoogeveen                               ;Buurt     ;BU01185801;1800.0;3900.0;;3
1562;Totaal woningen;Wijk 59 Stuifzand;Hoogeveen                               ;Wijk      ;WK011859  ;1850.0;3900.0;;3
1563;Totaal woningen;Stuifzand kern;Hoogeveen                               ;Buurt     ;BU01185900;1800.0;3600.0;;3
1564;Totaal woningen;Verspreide huizen Stuifzand;Hoogeveen                               ;Buurt     ;BU01185901;1950.0;4350.0;;3
1565;Totaal woningen;Wijk 60 Pesse;Hoogeveen                               ;Wijk      ;WK011860  ;1700.0;3550.0;;3
1566;Totaal woningen;Pesse kern;Hoogeveen                               ;Buurt     ;BU01186000;1550.0;3450.0;;3
1567;Totaal woningen;Verspreide huizen Pesse-Oost;Hoogeveen                               ;Buurt     ;BU01186001;1850.0;3550.0;;3
1568;Totaal woningen;Verspreide huizen Pesse-West;Hoogeveen                               ;Buurt     ;BU01186002;2400.0;4200.0;;3
1569;Totaal woningen;Verspreide huizen Pesse-Zuid;Hoogeveen                               ;Buurt     ;BU01186003;2000.0;3800.0;;3
1570;Totaal woningen;Wijk 61 Zuideropgaande Nieuw Moscou;Hoogeveen                               ;Wijk      ;WK011861  ;1950.0;4050.0;;3
1571;Totaal woningen;Zuideropgaande Nieuw Moscou;Hoogeveen                               ;Buurt     ;BU01186100;1950.0;4050.0;;3
1572;Totaal woningen;Wijk 62 Industrie- en verspr. gebieden;Hoogeveen                               ;Wijk      ;WK011862  ;2250.0;4750.0;;3
1573;Totaal woningen;Industriegebied Toldijk;Hoogeveen                               ;Buurt     ;BU01186201;;;;3
1574;Totaal woningen;Industriegebied Noord A;Hoogeveen                               ;Buurt     ;BU01186202;2450.0;6250.0;;3
1575;Totaal woningen;Industriegebied Noord B;Hoogeveen                               ;Buurt     ;BU01186203;2250.0;5350.0;;3
1576;Totaal woningen;Industriegebied Buitenvaart;Hoogeveen                               ;Buurt     ;BU01186204;2150.0;4400.0;;3
1577;Totaal woningen;Verspreide huizen Alteveer;Hoogeveen                               ;Buurt     ;BU01186205;2100.0;4500.0;;3
1578;Totaal woningen;Verspreide huizen Nijstad;Hoogeveen                               ;Buurt     ;BU01186206;;;;3
1579;Totaal woningen;Meppel;Meppel                                  ;Gemeente  ;GM0119    ;1250.0;2950.0;;.
1580;Totaal woningen;Wijk 00 Meppel;Meppel                                  ;Wijk      ;WK011900  ;1200.0;2900.0;;1
1581;Totaal woningen;Centrum;Meppel                                  ;Buurt     ;BU01190000;1200.0;2600.0;;1
1582;Totaal woningen;Watertoren;Meppel                                  ;Buurt     ;BU01190001;1300.0;3000.0;;1
1583;Totaal woningen;Haveltermade;Meppel                                  ;Buurt     ;BU01190002;1000.0;2300.0;;1
1584;Totaal woningen;Koedijkslanden;Meppel                                  ;Buurt     ;BU01190003;1200.0;2800.0;;1
1585;Totaal woningen;Ezinge;Meppel                                  ;Buurt     ;BU01190004;1700.0;2750.0;;1
1586;Totaal woningen;Oosterboer;Meppel                                  ;Buurt     ;BU01190005;1300.0;3450.0;;1
1587;Totaal woningen;Industrieterrein Oevers en omgeving;Meppel                                  ;Buurt     ;BU01190006;1850.0;3450.0;;1
1588;Totaal woningen;Industrieterrein-Noord;Meppel                                  ;Buurt     ;BU01190007;;;;1
1589;Totaal woningen;Bedrijvenpark Blankenstein;Meppel                                  ;Buurt     ;BU01190008;1700.0;3950.0;;1
1590;Totaal woningen;Verspreide huizen Meppel;Meppel                                  ;Buurt     ;BU01190009;2150.0;4700.0;;1
1591;Totaal woningen;Berggierslanden;Meppel                                  ;Buurt     ;BU01190010;1250.0;3800.0;;1
1592;Totaal woningen;Wijk 01 Nijeveen;Meppel                                  ;Wijk      ;WK011901  ;1600.0;3500.0;;1
1593;Totaal woningen;Kern Nijeveen;Meppel                                  ;Buurt     ;BU01190100;1500.0;3400.0;;1
1594;Totaal woningen;Nijeveen-Oost;Meppel                                  ;Buurt     ;BU01190101;2250.0;4700.0;;1
1595;Totaal woningen;Kolderveen;Meppel                                  ;Buurt     ;BU01190102;2150.0;3750.0;;1
1596;Totaal woningen;Kolderveense Bovenboer;Meppel                                  ;Buurt     ;BU01190103;2350.0;4250.0;;1
1597;Totaal woningen;Nijeveense Bovenboer;Meppel                                  ;Buurt     ;BU01190104;2500.0;5200.0;;1
1598;Totaal woningen;Verspreide huizen Nijeveen;Meppel                                  ;Buurt     ;BU01190109;1650.0;3550.0;;1
1599;Totaal woningen;Wijk 02 Rogat;Meppel                                  ;Wijk      ;WK011902  ;2150.0;4000.0;;1
1600;Totaal woningen;Kern Rogat;Meppel                                  ;Buurt     ;BU01190200;1800.0;4050.0;;1
1601;Totaal woningen;Verspreide huizen Rogat;Meppel                                  ;Buurt     ;BU01190209;2350.0;3900.0;;1
1602;Totaal woningen;Littenseradiel;Littenseradiel                          ;Gemeente  ;GM0140    ;1500.0;2950.0;;.
1603;Totaal woningen;Wijk 00 Zuid;Littenseradiel                          ;Wijk      ;WK014000  ;1450.0;2850.0;;1
1604;Totaal woningen;Wommels;Littenseradiel                          ;Buurt     ;BU01400000;1350.0;2650.0;;1
1605;Totaal woningen;Easterein;Littenseradiel                          ;Buurt     ;BU01400001;1550.0;2950.0;;1
1606;Totaal woningen;Hinnaard;Littenseradiel                          ;Buurt     ;BU01400002;1650.0;2950.0;;1
1607;Totaal woningen;Itens;Littenseradiel                          ;Buurt     ;BU01400003;1550.0;3150.0;;1
1608;Totaal woningen;Rien;Littenseradiel                          ;Buurt     ;BU01400004;1550.0;3050.0;;1
1609;Totaal woningen;Lytsewierrum;Littenseradiel                          ;Buurt     ;BU01400005;2100.0;3200.0;;1
1610;Totaal woningen;Hidaard;Littenseradiel                          ;Buurt     ;BU01400006;1650.0;3500.0;;1
1611;Totaal woningen;Reahûs;Littenseradiel                          ;Buurt     ;BU01400007;1450.0;2800.0;;1
1612;Totaal woningen;Verspreide huizen Wommels;Littenseradiel                          ;Buurt     ;BU01400008;2050.0;4350.0;;1
1613;Totaal woningen;Verspreide huizen Easterein;Littenseradiel                          ;Buurt     ;BU01400009;1800.0;3850.0;;1
1614;Totaal woningen;Wijk 01 Noord;Littenseradiel                          ;Wijk      ;WK014001  ;1700.0;3050.0;;1
1615;Totaal woningen;Wjelsryp;Littenseradiel                          ;Buurt     ;BU01400100;1600.0;2900.0;;1
1616;Totaal woningen;Baaium;Littenseradiel                          ;Buurt     ;BU01400101;1650.0;3350.0;;1
1617;Totaal woningen;Spannum;Littenseradiel                          ;Buurt     ;BU01400102;1800.0;3200.0;;1
1618;Totaal woningen;Iens;Littenseradiel                          ;Buurt     ;BU01400103;1900.0;2300.0;;1
1619;Totaal woningen;Kûbaard;Littenseradiel                          ;Buurt     ;BU01400104;1750.0;2900.0;;1
1620;Totaal woningen;Waaksens;Littenseradiel                          ;Buurt     ;BU01400105;1550.0;2900.0;;1
1621;Totaal woningen;Verspreide huizen Wjelsryp;Littenseradiel                          ;Buurt     ;BU01400107;1600.0;3400.0;;1
1622;Totaal woningen;Verspreide huizen Spannum;Littenseradiel                          ;Buurt     ;BU01400108;;;;1
1623;Totaal woningen;Verspreide huizen Kûbaard;Littenseradiel                          ;Buurt     ;BU01400109;;;;1
1624;Totaal woningen;Wijk 02 Mantgum;Littenseradiel                          ;Wijk      ;WK014002  ;1550.0;3250.0;;1
1625;Totaal woningen;Mantgum;Littenseradiel                          ;Buurt     ;BU01400200;1500.0;3250.0;;1
1626;Totaal woningen;Verspreide huizen Mantgum;Littenseradiel                          ;Buurt     ;BU01400209;2800.0;3300.0;;1
1627;Totaal woningen;Wijk 03;Littenseradiel                          ;Wijk      ;WK014003  ;1500.0;3000.0;;1
1628;Totaal woningen;Baard;Littenseradiel                          ;Buurt     ;BU01400300;1650.0;3250.0;;1
1629;Totaal woningen;Easterlittens;Littenseradiel                          ;Buurt     ;BU01400301;1500.0;2950.0;;1
1630;Totaal woningen;Winsum;Littenseradiel                          ;Buurt     ;BU01400302;1450.0;2800.0;;1
1631;Totaal woningen;Britswert;Littenseradiel                          ;Buurt     ;BU01400303;1500.0;3350.0;;1
1632;Totaal woningen;Wiuwert;Littenseradiel                          ;Buurt     ;BU01400304;1550.0;3300.0;;1
1633;Totaal woningen;Boazum;Littenseradiel                          ;Buurt     ;BU01400305;1550.0;3050.0;;1
1634;Totaal woningen;Easterwierrum;Littenseradiel                          ;Buurt     ;BU01400306;1550.0;2850.0;;1
1635;Totaal woningen;Verspreide huizen Easterlittens;Littenseradiel                          ;Buurt     ;BU01400307;;;;1
1636;Totaal woningen;Verspreide huizen Winsum;Littenseradiel                          ;Buurt     ;BU01400308;;2800.0;;1
1637;Totaal woningen;Verspreide huizen Boazum;Littenseradiel                          ;Buurt     ;BU01400309;1950.0;4300.0;;1
1638;Totaal woningen;Wijk 04;Littenseradiel                          ;Wijk      ;WK014004  ;1650.0;3050.0;;1
1639;Totaal woningen;Weidum;Littenseradiel                          ;Buurt     ;BU01400400;1500.0;2800.0;;1
1640;Totaal woningen;Jellum;Littenseradiel                          ;Buurt     ;BU01400401;1900.0;3400.0;;1
1641;Totaal woningen;Bears;Littenseradiel                          ;Buurt     ;BU01400402;1550.0;2700.0;;1
1642;Totaal woningen;Jorwert;Littenseradiel                          ;Buurt     ;BU01400403;1800.0;3150.0;;1
1643;Totaal woningen;Hilaard;Littenseradiel                          ;Buurt     ;BU01400404;1600.0;3400.0;;1
1644;Totaal woningen;Húns;Littenseradiel                          ;Buurt     ;BU01400405;1750.0;3000.0;;1
1645;Totaal woningen;Leons;Littenseradiel                          ;Buurt     ;BU01400406;;;;1
1646;Totaal woningen;Verspreide huizen Weidum;Littenseradiel                          ;Buurt     ;BU01400407;1900.0;3650.0;;1
1647;Totaal woningen;Verspreide huizen Jorwert;Littenseradiel                          ;Buurt     ;BU01400408;1900.0;3700.0;;1
1648;Totaal woningen;Verspreide huizen Hilaard;Littenseradiel                          ;Buurt     ;BU01400409;2000.0;3200.0;;1
1649;Totaal woningen;Almelo;Almelo                                  ;Gemeente  ;GM0141    ;1200.0;3100.0;;.
1650;Totaal woningen;Wijk 10 Binnenstad;Almelo                                  ;Wijk      ;WK014110  ;900.0;2300.0;;1
1651;Totaal woningen;Binnenstad-Noord;Almelo                                  ;Buurt     ;BU01411000;950.0;2200.0;;1
1652;Totaal woningen;Binnenstad-Zuid;Almelo                                  ;Buurt     ;BU01411001;850.0;2300.0;;1
1653;Totaal woningen;Ulk en omgeving;Almelo                                  ;Buurt     ;BU01411002;850.0;2300.0;;1
1654;Totaal woningen;Java en omgeving;Almelo                                  ;Buurt     ;BU01411003;1050.0;2700.0;;1
1655;Totaal woningen;Wijk 11 De Riet;Almelo                                  ;Wijk      ;WK014111  ;1250.0;2850.0;;1
1656;Totaal woningen;Bornsestraat en omgeving Midden;Almelo                                  ;Buurt     ;BU01411100;1600.0;3250.0;;1
1657;Totaal woningen;Riet Noord;Almelo                                  ;Buurt     ;BU01411101;1050.0;2650.0;;1
1658;Totaal woningen;Arendsboer en omgeving Noord;Almelo                                  ;Buurt     ;BU01411102;1450.0;2900.0;;1
1659;Totaal woningen;Nieuwland;Almelo                                  ;Buurt     ;BU01411103;1050.0;2700.0;;1
1660;Totaal woningen;Arendsboer en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411104;1450.0;3600.0;;1
1661;Totaal woningen;Riet Zuid;Almelo                                  ;Buurt     ;BU01411105;1050.0;2750.0;;1
1662;Totaal woningen;Bornsestraat en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411106;1400.0;3000.0;;1
1663;Totaal woningen;Verspreide huizen wijk 11;Almelo                                  ;Buurt     ;BU01411109;1950.0;3400.0;;1
1664;Totaal woningen;Wijk 12 Noorderkwartier;Almelo                                  ;Wijk      ;WK014112  ;1350.0;3050.0;;1
1665;Totaal woningen;Vriezenveenseweg e.o. Haghoek Oost;Almelo                                  ;Buurt     ;BU01411200;1350.0;3200.0;;1
1666;Totaal woningen;Parkweg en omgeving;Almelo                                  ;Buurt     ;BU01411201;1550.0;3250.0;;1
1667;Totaal woningen;Vriezenveenseweg e.o. Haghoek West;Almelo                                  ;Buurt     ;BU01411202;1150.0;2700.0;;1
1668;Totaal woningen;Verspreide huizen wijk 12;Almelo                                  ;Buurt     ;BU01411209;1300.0;3050.0;;1
1669;Totaal woningen;Wijk 13 Sluitersveld;Almelo                                  ;Wijk      ;WK014113  ;1200.0;3150.0;;1
1670;Totaal woningen;Ootmarsumsestraat en omgeving;Almelo                                  ;Buurt     ;BU01411300;1000.0;3000.0;;1
1671;Totaal woningen;Markgraven;Almelo                                  ;Buurt     ;BU01411301;1700.0;4350.0;;1
1672;Totaal woningen;Rumerslanden;Almelo                                  ;Buurt     ;BU01411302;1050.0;2800.0;;1
1673;Totaal woningen;Wester-Sluitersveldlanden;Almelo                                  ;Buurt     ;BU01411303;1000.0;2300.0;;1
1674;Totaal woningen;Verspreide huizen wijk 13;Almelo                                  ;Buurt     ;BU01411309;1600.0;4550.0;;1
1675;Totaal woningen;Wijk 14 Wierdense Hoek;Almelo                                  ;Wijk      ;WK014114  ;1350.0;2800.0;;1
1676;Totaal woningen;Dijkstraat en omgeving;Almelo                                  ;Buurt     ;BU01411400;1450.0;3200.0;;1
1677;Totaal woningen;Rohof en omgeving;Almelo                                  ;Buurt     ;BU01411401;2300.0;3700.0;;1
1678;Totaal woningen;Kerkelanden;Almelo                                  ;Buurt     ;BU01411402;1300.0;2750.0;;1
1679;Totaal woningen;Aalderinkshoek Noordoost;Almelo                                  ;Buurt     ;BU01411403;1000.0;2200.0;;1
1680;Totaal woningen;Aalderinkshoek Zuidoost;Almelo                                  ;Buurt     ;BU01411404;1850.0;3250.0;;1
1681;Totaal woningen;Aalderinkshoek Noordwest;Almelo                                  ;Buurt     ;BU01411405;1200.0;2750.0;;1
1682;Totaal woningen;Aalderinkshoek Zuidwest;Almelo                                  ;Buurt     ;BU01411406;1250.0;2500.0;;1
1683;Totaal woningen;Verspreide huizen wijk 14;Almelo                                  ;Buurt     ;BU01411409;2200.0;4350.0;;1
1684;Totaal woningen;Wijk 15 Nieuwstraat-Kwartier;Almelo                                  ;Wijk      ;WK014115  ;1200.0;2950.0;;1
1685;Totaal woningen;Nieuwstraat en omgeving;Almelo                                  ;Buurt     ;BU01411500;1250.0;2900.0;;1
1686;Totaal woningen;Wonde en omgeving;Almelo                                  ;Buurt     ;BU01411501;1200.0;3200.0;;1
1687;Totaal woningen;Witvoet en omgeving;Almelo                                  ;Buurt     ;BU01411502;1300.0;2950.0;;1
1688;Totaal woningen;Achterlanden en omgeving;Almelo                                  ;Buurt     ;BU01411503;1050.0;2800.0;;1
1689;Totaal woningen;Wijk 16 Ossenkoppelerhoek;Almelo                                  ;Wijk      ;WK014116  ;1150.0;2600.0;;1
1690;Totaal woningen;Boomplaats;Almelo                                  ;Buurt     ;BU01411600;1150.0;2850.0;;1
1691;Totaal woningen;Ossenkoppelerhoek-Oost;Almelo                                  ;Buurt     ;BU01411601;1300.0;2800.0;;1
1692;Totaal woningen;Beeklust;Almelo                                  ;Buurt     ;BU01411602;1100.0;2400.0;;1
1693;Totaal woningen;Ossenkoppelerhoek-Midden-Noord;Almelo                                  ;Buurt     ;BU01411603;1050.0;2350.0;;1
1694;Totaal woningen;Ossenkoppelerhoek-West;Almelo                                  ;Buurt     ;BU01411604;1200.0;2800.0;;1
1695;Totaal woningen;Ossenkoppelerhoek-Midden-Zuid;Almelo                                  ;Buurt     ;BU01411605;1150.0;2500.0;;1
1696;Totaal woningen;Wijk 17 Hofkamp;Almelo                                  ;Wijk      ;WK014117  ;1500.0;3400.0;;1
1697;Totaal woningen;Hofkamp-West;Almelo                                  ;Buurt     ;BU01411700;1500.0;2950.0;;1
1698;Totaal woningen;Hofkamp-Oost;Almelo                                  ;Buurt     ;BU01411701;1350.0;2800.0;;1
1699;Totaal woningen;Paradijs;Almelo                                  ;Buurt     ;BU01411702;2150.0;3950.0;;1
1700;Totaal woningen;Kollenveld-Bolkshoek;Almelo                                  ;Buurt     ;BU01411703;1450.0;4200.0;;1
1701;Totaal woningen;Verspreide huizen Hofkamp;Almelo                                  ;Buurt     ;BU01411709;2500.0;4850.0;;1
1702;Totaal woningen;Wijk 18 Schelfhorst;Almelo                                  ;Wijk      ;WK014118  ;1350.0;3250.0;;1
1703;Totaal woningen;Schelfhorst-Zuidwest;Almelo                                  ;Buurt     ;BU01411800;1600.0;3450.0;;1
1704;Totaal woningen;Drakensteyn en omgeving;Almelo                                  ;Buurt     ;BU01411801;1100.0;2400.0;;1
1705;Totaal woningen;Schelfhorst-Noordwest;Almelo                                  ;Buurt     ;BU01411802;1400.0;3100.0;;1
1706;Totaal woningen;Havezathe;Almelo                                  ;Buurt     ;BU01411803;1350.0;3350.0;;1
1707;Totaal woningen;Schelfhorst-Noordoost;Almelo                                  ;Buurt     ;BU01411804;1700.0;3700.0;;1
1708;Totaal woningen;Schelfhorst-Zuidoost;Almelo                                  ;Buurt     ;BU01411805;1300.0;3450.0;;1
1709;Totaal woningen;Veenelanden;Almelo                                  ;Buurt     ;BU01411806;;;;1
1710;Totaal woningen;Wijk 19 Windmolenbroek;Almelo                                  ;Wijk      ;WK014119  ;1000.0;3700.0;15.6;1
1711;Totaal woningen;Groeneveld;Almelo                                  ;Buurt     ;BU01411900;1950.0;4450.0;;1
1712;Totaal woningen;Kanaalzijde;Almelo                                  ;Buurt     ;BU01411901;1200.0;3550.0;;1
1713;Totaal woningen;Leemslagen-Noord;Almelo                                  ;Buurt     ;BU01411902;850.0;3350.0;19.3;1
1714;Totaal woningen;Leemslagen-Zuid;Almelo                                  ;Buurt     ;BU01411903;150.0;2900.0;78.2;1
1715;Totaal woningen;Zeven Bosjes;Almelo                                  ;Buurt     ;BU01411904;1300.0;3950.0;;1
1716;Totaal woningen;Leemslagen-Oost;Almelo                                  ;Buurt     ;BU01411905;1150.0;3550.0;;1
1717;Totaal woningen;Huttenveld;Almelo                                  ;Buurt     ;BU01411906;1250.0;4050.0;;1
1718;Totaal woningen;Maardijk;Almelo                                  ;Buurt     ;BU01411907;1300.0;4200.0;;1
1719;Totaal woningen;De Grens;Almelo                                  ;Buurt     ;BU01411908;1250.0;4150.0;;1
1720;Totaal woningen;Nijrees;Almelo                                  ;Buurt     ;BU01411909;1100.0;4000.0;;1
1721;Totaal woningen;Verspreide huizen wijk 19;Almelo                                  ;Buurt     ;BU01411910;1600.0;4250.0;;1
1722;Totaal woningen;Wijk 20 Aadorp;Almelo                                  ;Wijk      ;WK014120  ;1550.0;3800.0;;1
1723;Totaal woningen;Aadorp-West;Almelo                                  ;Buurt     ;BU01412000;1750.0;4000.0;;1
1724;Totaal woningen;Aadorp-Oost;Almelo                                  ;Buurt     ;BU01412001;1450.0;3700.0;;1
1725;Totaal woningen;Bedrijvenpark Twente;                                        ;          ;          ;;;; 
1726;Totaal woningen;Verspreide huizen wijk 20;Almelo                                  ;Buurt     ;BU01412009;;;;1
1727;Totaal woningen;Wijk 21 Bornerbroek;Almelo                                  ;Wijk      ;WK014121  ;1750.0;4200.0;;1
1728;Totaal woningen;Bornerbroek;Almelo                                  ;Buurt     ;BU01412100;1550.0;3850.0;;1
1729;Totaal woningen;Verspreide huizen wijk 21;Almelo                                  ;Buurt     ;BU01412109;2050.0;5000.0;;1
1730;Totaal woningen;Borne;Borne                                   ;Gemeente  ;GM0147    ;1250.0;3450.0;;.
1731;Totaal woningen;Wijk 00 Borne;Borne                                   ;Wijk      ;WK014700  ;1250.0;3450.0;;1
1732;Totaal woningen;Bornsche Maten;Borne                                   ;Buurt     ;BU01470000;1150.0;4150.0;;1
1733;Totaal woningen;Borne Centrum;Borne                                   ;Buurt     ;BU01470001;1050.0;2800.0;;1
1734;Totaal woningen;'t Wensink Noord;Borne                                   ;Buurt     ;BU01470002;1450.0;3300.0;;1
1735;Totaal woningen;'t Wensink Zuid;Borne                                   ;Buurt     ;BU01470003;1250.0;3300.0;;1
1736;Totaal woningen;Dikkerslaan-Molenkampsweg en omgeving;Borne                                   ;Buurt     ;BU01470004;1400.0;3250.0;;1
1737;Totaal woningen;Lettersveld I;Borne                                   ;Buurt     ;BU01470005;1550.0;3850.0;;1
1738;Totaal woningen;Lettersveld II;Borne                                   ;Buurt     ;BU01470006;1250.0;3450.0;;1
1739;Totaal woningen;Tichelkamp;Borne                                   ;Buurt     ;BU01470007;1250.0;3850.0;;1
1740;Totaal woningen;Stroom-Esch;Borne                                   ;Buurt     ;BU01470008;1200.0;3600.0;;1
1741;Totaal woningen;Verspreide huizen Borne-West;Borne                                   ;Buurt     ;BU01470009;1900.0;4850.0;;1
1742;Totaal woningen;Wijk 01 Buitengebied Borne;Borne                                   ;Wijk      ;WK014701  ;1600.0;4250.0;;1
1743;Totaal woningen;Verspreide huizen Borne-Oost;Borne                                   ;Buurt     ;BU01470100;1100.0;3600.0;;1
1744;Totaal woningen;Zenderen;Borne                                   ;Buurt     ;BU01470101;1550.0;4050.0;;1
1745;Totaal woningen;Verspreide huizen Zenderen;Borne                                   ;Buurt     ;BU01470102;2100.0;5700.0;;1
1746;Totaal woningen;Hertme;Borne                                   ;Buurt     ;BU01470105;1650.0;4450.0;;1
1747;Totaal woningen;Verspreide huizen Hertme;Borne                                   ;Buurt     ;BU01470106;1750.0;4750.0;;1
1748;Totaal woningen;Dalfsen;Dalfsen                                 ;Gemeente  ;GM0148    ;1550.0;3450.0;;.
1749;Totaal woningen;Wijk 00 Dalfsen (kern);Dalfsen                                 ;Wijk      ;WK014800  ;1400.0;3100.0;;1
1750;Totaal woningen;Dalfsen-Kom;Dalfsen                                 ;Buurt     ;BU01480000;1300.0;2650.0;;1
1751;Totaal woningen;Dalfsen-Vechtvliet;Dalfsen                                 ;Buurt     ;BU01480001;1650.0;3150.0;;1
1752;Totaal woningen;Dalfsen-Rondweg;Dalfsen                                 ;Buurt     ;BU01480002;1900.0;3550.0;;1
1753;Totaal woningen;Dalfsen-Pleijendal;Dalfsen                                 ;Buurt     ;BU01480003;1200.0;2450.0;;1
1754;Totaal woningen;Dalfsen-Leemcule;Dalfsen                                 ;Buurt     ;BU01480004;2000.0;3450.0;;1
1755;Totaal woningen;Dalfsen-Polhaar-Oost;Dalfsen                                 ;Buurt     ;BU01480005;1550.0;3250.0;;1
1756;Totaal woningen;Dalfsen-Polhaar-West;Dalfsen                                 ;Buurt     ;BU01480006;1450.0;3200.0;;1
1757;Totaal woningen;Dalfsen-Ankummer-Es I;Dalfsen                                 ;Buurt     ;BU01480007;1350.0;3350.0;;1
1758;Totaal woningen;Dalfsen-Ankummer-Es II;Dalfsen                                 ;Buurt     ;BU01480008;1400.0;3700.0;;1
1759;Totaal woningen;De Gerner Marke;Dalfsen                                 ;Buurt     ;BU01480009;1100.0;3000.0;;1
1760;Totaal woningen;Wijk 01 Dalfsen - buitengebied;Dalfsen                                 ;Wijk      ;WK014801  ;2050.0;4250.0;;1
1761;Totaal woningen;Ankum-Kern;Dalfsen                                 ;Buurt     ;BU01480100;1850.0;3800.0;;1
1762;Totaal woningen;Verspreide huizen Ankum;Dalfsen                                 ;Buurt     ;BU01480104;2050.0;4400.0;;1
1763;Totaal woningen;Verspreide huizen Dalfserveld;Dalfsen                                 ;Buurt     ;BU01480105;2250.0;4700.0;;1
1764;Totaal woningen;Verspreide huizen Gerner-Welsum;Dalfsen                                 ;Buurt     ;BU01480106;2200.0;4600.0;;1
1765;Totaal woningen;Verspreide huizen Rechteren-Hessum;Dalfsen                                 ;Buurt     ;BU01480107;1950.0;4050.0;;1
1766;Totaal woningen;Verspreide huizen Milligen;Dalfsen                                 ;Buurt     ;BU01480108;1850.0;4050.0;;1
1767;Totaal woningen;Verspreide huizen Emmen-De Marshoek;Dalfsen                                 ;Buurt     ;BU01480109;2100.0;4150.0;;1
1768;Totaal woningen;Wijk 02 Oudleusen;Dalfsen                                 ;Wijk      ;WK014802  ;1750.0;3750.0;;1
1769;Totaal woningen;Oudleusen kern;Dalfsen                                 ;Buurt     ;BU01480200;1500.0;3300.0;;1
1770;Totaal woningen;Verspreide huizen Oudleusenerveld;Dalfsen                                 ;Buurt     ;BU01480209;1850.0;4050.0;;1
1771;Totaal woningen;Wijk 03 Hoonhorst;Dalfsen                                 ;Wijk      ;WK014803  ;1650.0;3650.0;;1
1772;Totaal woningen;Hoonhorst kern;Dalfsen                                 ;Buurt     ;BU01480300;1450.0;3250.0;;1
1773;Totaal woningen;Verspreide huizen Lenthe;Dalfsen                                 ;Buurt     ;BU01480309;2050.0;4400.0;;1
1774;Totaal woningen;Wijk 04 Lenthe-2;Dalfsen                                 ;Wijk      ;WK014804  ;1900.0;4500.0;;1
1775;Totaal woningen;Verspreide huizen Lenthe-2;Dalfsen                                 ;Buurt     ;BU01480409;1900.0;4500.0;;1
1776;Totaal woningen;Wijk 05 Kluinhaar;Dalfsen                                 ;Wijk      ;WK014805  ;;;;1
1777;Totaal woningen;Verspreide huizen Kluinhaar;Dalfsen                                 ;Buurt     ;BU01480509;;;;1
1778;Totaal woningen;Wijk 06 Lemelerveld;Dalfsen                                 ;Wijk      ;WK014806  ;1550.0;3650.0;;1
1779;Totaal woningen;Lemelerveld kern;Dalfsen                                 ;Buurt     ;BU01480600;1450.0;3400.0;;1
1780;Totaal woningen;Miga, 't Zwarte, Koelen en Schanebroek 1;Dalfsen                                 ;Buurt     ;BU01480606;1900.0;4650.0;;1
1781;Totaal woningen;Schanebroek 2 en Wolthaarshoek;Dalfsen                                 ;Buurt     ;BU01480607;1700.0;4450.0;;1
1782;Totaal woningen;Verspreide huizen Strenkhaar;Dalfsen                                 ;Buurt     ;BU01480608;2000.0;5050.0;;1
1783;Totaal woningen;Verspreide huizen Dalmsholte;Dalfsen                                 ;Buurt     ;BU01480609;2100.0;5250.0;;1
1784;Totaal woningen;Wijk 07 Leusenerveld;Dalfsen                                 ;Wijk      ;WK014807  ;1550.0;3450.0;;1
1785;Totaal woningen;Nieuwleusen-Zuid;Dalfsen                                 ;Buurt     ;BU01480700;1500.0;3250.0;;1
1786;Totaal woningen;Nieuwleusen-Noord;Dalfsen                                 ;Buurt     ;BU01480701;1500.0;3300.0;;1
1787;Totaal woningen;Verspr.h. Nieuwleusen-Zuid (ged.);Dalfsen                                 ;Buurt     ;BU01480705;1600.0;3950.0;;1
1788;Totaal woningen;Verspr.h. Nieuwleusen-Noord (ged.);Dalfsen                                 ;Buurt     ;BU01480706;1550.0;3250.0;;1
