ID;Kenmerken;Marges;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetWoning_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenheidMetWoonomgeving_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;ScoreOnveiligheidsgevoelens_17;Veilig_18;NietVeiligNietOnveilig_19;Onveilig_20
121;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2013;7.8;2.6;11.7;90.1;7.7;3.0;15.7;86.3;8.2;3.8;7.7;92.6;8.1;3.3;11.3;89.9;3.6;73.1;18.0;15.4
122;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2014;7.8;2.6;9.3;92.0;7.7;3.1;12.3;88.9;8.2;4.3;8.5;91.3;8.0;4.4;11.2;88.8;3.7;70.8;20.0;15.7
123;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2015;7.8;3.4;9.2;91.5;7.6;4.9;12.7;87.2;8.1;4.3;10.8;89.4;8.0;4.4;10.6;89.4;3.7;72.4;18.0;16.0
124;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2016;7.8;3.6;9.7;90.9;7.7;4.2;12.7;87.8;8.2;4.3;9.2;90.8;8.0;3.9;10.6;89.9;3.7;69.8;19.3;17.4
125;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2017;7.9;3.0;10.0;91.3;7.7;4.2;11.3;89.2;8.2;4.3;8.6;91.5;8.0;3.3;12.0;89.4;3.7;71.7;18.2;16.7
126;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2018;7.7;4.0;10.2;90.4;7.7;3.8;13.6;87.5;8.1;4.8;9.9;90.0;8.0;5.2;8.9;90.6;3.5;75.6;16.6;14.0
127;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2019;7.8;3.4;9.5;91.5;7.8;2.5;12.3;89.8;8.2;3.9;7.9;92.4;8.0;4.5;11.9;88.4;3.5;75.6;15.6;15.1
128;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2020;7.8;3.8;11.3;89.7;7.7;3.2;13.3;88.4;8.2;4.6;7.4;92.5;8.0;4.4;10.4;89.9;3.3;77.7;14.6;13.8
129;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2021;7.7;4.2;12.0;89.1;7.6;4.1;15.0;86.5;8.2;5.2;9.5;90.3;8.0;5.3;9.1;90.5;3.3;78.7;14.6;13.3
130;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2022;7.7;3.6;12.6;88.4;7.6;4.0;16.1;84.9;8.1;4.9;9.5;90.1;8.0;3.9;10.3;90.1;3.3;77.3;15.4;13.1
131;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2023;7.8;2.8;11.4;90.3;7.7;3.7;13.0;88.2;8.1;4.2;9.2;91.1;8.0;3.5;11.5;89.6;3.4;77.8;14.7;13.6
132;Stedelijkheid: Weinig stedelijk;Waarde;2013;7.8;2.4;6.8;90.8;7.7;3.4;10.0;86.6;8.3;2.5;4.6;92.9;8.1;2.1;7.4;90.5;3.5;70.5;16.5;13.0
133;Stedelijkheid: Weinig stedelijk;Waarde;2014;7.8;1.8;9.5;88.7;7.6;2.8;10.9;86.3;8.2;2.5;6.5;91.0;8.0;2.7;8.4;88.9;3.4;71.0;15.3;13.8
134;Stedelijkheid: Weinig stedelijk;Waarde;2015;7.8;2.2;8.9;88.9;7.6;3.1;11.1;85.8;8.2;1.7;6.8;91.5;8.0;2.2;8.7;89.1;3.5;69.8;15.0;15.2
135;Stedelijkheid: Weinig stedelijk;Waarde;2016;7.8;1.2;7.4;91.4;7.7;1.9;9.8;88.3;8.2;2.5;6.8;90.7;8.0;3.5;6.6;89.9;3.5;69.5;17.1;13.5
136;Stedelijkheid: Weinig stedelijk;Waarde;2017;7.8;2.0;7.9;90.1;7.7;3.0;8.6;88.4;8.2;2.6;6.1;91.3;8.0;2.4;6.4;91.2;3.4;71.9;15.6;12.6
137;Stedelijkheid: Weinig stedelijk;Waarde;2018;7.8;2.1;7.7;90.1;7.7;1.9;10.2;87.9;8.1;3.0;8.4;88.6;8.0;2.7;8.1;89.2;3.2;75.3;14.4;10.3
138;Stedelijkheid: Weinig stedelijk;Waarde;2019;7.8;1.9;8.3;89.8;7.7;1.8;9.7;88.5;8.2;2.6;5.2;92.2;8.1;2.1;7.3;90.6;3.2;75.7;13.3;11.0
139;Stedelijkheid: Weinig stedelijk;Waarde;2020;7.7;2.5;7.7;89.8;7.7;2.3;9.6;88.1;8.2;1.4;6.7;91.8;8.1;1.9;6.5;91.5;3.2;75.7;12.7;11.6
140;Stedelijkheid: Weinig stedelijk;Waarde;2021;7.7;2.6;8.5;88.9;7.7;2.0;10.5;87.5;8.2;2.8;5.5;91.7;8.1;2.8;6.2;91.0;3.0;79.5;11.2;9.3
141;Stedelijkheid: Weinig stedelijk;Waarde;2022;7.6;2.5;11.3;86.2;7.5;3.2;12.0;84.8;8.1;2.7;6.5;90.9;8.1;1.8;6.5;91.7;3.1;76.9;12.9;10.2
142;Stedelijkheid: Weinig stedelijk;Waarde;2023;7.7;2.2;9.0;88.8;7.6;2.9;12.7;84.4;8.1;2.8;7.4;89.8;8.1;2.6;5.9;91.5;3.1;77.3;12.3;10.5
143;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2013;7.7;1.7;5.5;89.0;7.6;2.5;8.4;84.6;8.2;1.8;3.6;91.3;8.0;1.4;6.1;88.7;3.3;68.0;14.6;11.2
144;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2014;7.7;1.1;8.0;86.7;7.6;1.9;9.3;84.2;8.1;1.8;5.2;89.2;7.9;1.9;6.9;87.0;3.3;68.4;13.4;12.0
145;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2015;7.7;1.5;7.4;87.0;7.6;2.2;9.4;83.7;8.1;1.1;5.5;89.8;7.9;1.4;7.2;87.2;3.4;67.2;13.2;13.3
146;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2016;7.8;0.7;6.0;89.6;7.7;1.2;8.2;86.3;8.1;1.7;5.5;88.8;7.9;2.5;5.3;87.9;3.4;66.8;15.0;11.6
147;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2017;7.7;1.3;6.4;88.2;7.6;2.1;7.1;86.4;8.1;1.8;4.8;89.5;8.0;1.6;5.1;89.4;3.3;69.3;13.7;10.8
148;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2018;7.7;1.4;6.3;88.3;7.6;1.3;8.6;85.8;8.0;2.1;6.9;86.6;7.9;1.8;6.7;87.3;3.1;72.8;12.5;8.7
149;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2019;7.7;1.3;6.8;87.9;7.6;1.2;8.1;86.5;8.1;1.8;4.0;90.4;8.0;1.4;5.9;88.8;3.1;73.2;11.5;9.4
150;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2020;7.7;1.7;6.3;87.8;7.6;1.6;7.9;86.0;8.2;0.9;5.4;90.0;8.1;1.3;5.2;89.8;3.1;73.1;10.9;9.9
151;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2021;7.6;1.7;6.9;86.7;7.6;1.2;8.7;85.2;8.1;1.9;4.2;89.7;8.0;1.9;4.8;89.0;2.9;76.9;9.4;7.6
152;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2022;7.5;1.7;9.5;84.0;7.5;2.3;10.2;82.5;8.0;1.9;5.1;89.0;8.0;1.1;5.2;89.9;3.0;74.4;11.1;8.7
153;Stedelijkheid: Weinig stedelijk;Ondergrens 95%-interval;2023;7.6;1.4;7.4;86.8;7.5;2.0;10.8;82.1;8.0;1.9;6.0;87.7;8.0;1.7;4.7;89.7;3.0;74.8;10.5;8.8
154;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2013;7.9;3.4;8.4;92.3;7.7;4.6;11.8;88.4;8.4;3.5;5.9;94.2;8.2;3.1;9.0;92.0;3.6;73.0;18.6;15.0
155;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2014;7.9;2.8;11.3;90.4;7.7;3.9;12.8;88.2;8.3;3.6;8.0;92.5;8.1;3.8;10.1;90.6;3.5;73.4;17.4;15.8
156;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2015;7.9;3.2;10.7;90.6;7.7;4.2;13.0;87.7;8.3;2.6;8.4;93.0;8.1;3.2;10.4;90.8;3.7;72.2;17.1;17.3
157;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2016;7.9;2.1;9.0;92.9;7.8;2.9;11.6;90.1;8.3;3.7;8.5;92.2;8.1;4.8;8.2;91.5;3.7;72.1;19.3;15.5
158;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2017;7.9;3.0;9.6;91.8;7.8;4.2;10.4;90.2;8.2;3.8;7.6;92.8;8.1;3.6;7.9;92.7;3.5;74.3;17.7;14.5
159;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2018;7.8;3.2;9.4;91.8;7.7;2.9;12.1;89.6;8.2;4.3;10.1;90.3;8.1;3.8;9.8;90.9;3.3;77.7;16.4;12.2
160;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2019;7.8;2.9;10.0;91.4;7.8;2.8;11.6;90.2;8.3;3.8;6.7;93.7;8.1;3.1;9.0;92.2;3.3;78.0;15.3;12.9
161;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2020;7.8;3.6;9.5;91.4;7.8;3.4;11.5;89.9;8.3;2.4;8.5;93.4;8.2;2.9;8.1;93.0;3.3;78.0;14.7;13.7
162;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2021;7.8;3.9;10.5;90.8;7.8;3.2;12.6;89.5;8.3;4.0;7.2;93.4;8.2;4.2;7.9;92.7;3.1;81.9;13.3;11.2
163;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2022;7.7;3.7;13.3;88.1;7.6;4.5;14.0;86.8;8.2;3.9;8.1;92.4;8.2;2.8;8.1;93.2;3.3;79.2;14.9;12.0
164;Stedelijkheid: Weinig stedelijk;Bovengrens 95%-interval;2023;7.7;3.3;10.9;90.6;7.6;4.2;14.8;86.5;8.2;4.1;9.2;91.5;8.1;3.8;7.5;93.0;3.3;79.6;14.3;12.3
165;Stedelijkheid: niet stedelijk;Waarde;2013;7.9;1.2;7.3;91.5;7.7;1.6;9.5;88.9;8.3;2.8;5.8;91.4;8.1;2.7;7.2;90.1;3.4;71.0;15.0;13.9
166;Stedelijkheid: niet stedelijk;Waarde;2014;7.8;1.7;7.6;90.8;7.7;2.1;10.3;87.6;8.3;2.2;5.4;92.3;8.1;2.6;8.0;89.4;3.4;72.7;13.0;14.3
167;Stedelijkheid: niet stedelijk;Waarde;2015;7.8;2.3;7.8;89.8;7.7;3.0;9.9;87.2;8.2;2.1;7.5;90.4;8.1;2.4;7.5;90.1;3.3;73.3;14.8;12.0
168;Stedelijkheid: niet stedelijk;Waarde;2016;7.8;1.6;7.5;90.9;7.7;2.2;9.2;88.7;8.2;3.1;4.8;92.1;8.0;2.6;8.6;88.8;3.5;70.9;14.9;14.2
169;Stedelijkheid: niet stedelijk;Waarde;2017;7.8;1.9;8.0;90.1;7.8;2.4;9.1;88.5;8.3;2.7;4.9;92.3;8.2;2.2;6.5;91.3;3.3;74.2;13.7;12.0
170;Stedelijkheid: niet stedelijk;Waarde;2018;7.7;2.0;7.9;90.0;7.7;1.9;9.7;88.3;8.1;3.7;7.2;89.1;8.1;3.7;7.5;88.8;3.1;78.9;11.8;9.3
171;Stedelijkheid: niet stedelijk;Waarde;2019;7.9;1.1;5.4;93.5;7.8;2.1;6.3;91.6;8.3;3.0;5.3;91.7;8.2;2.8;6.2;90.9;3.0;80.2;10.6;9.2
172;Stedelijkheid: niet stedelijk;Waarde;2020;7.7;2.7;8.3;89.1;7.7;1.9;11.1;87.0;8.2;3.0;5.5;91.5;8.1;3.2;6.5;90.3;3.1;77.1;11.7;11.2
173;Stedelijkheid: niet stedelijk;Waarde;2021;7.8;2.1;7.8;90.1;7.8;1.9;10.0;88.1;8.3;3.7;5.5;90.8;8.2;3.1;4.9;92.0;3.0;78.4;10.6;11.1
174;Stedelijkheid: niet stedelijk;Waarde;2022;7.7;2.2;8.6;89.1;7.7;1.8;10.3;87.9;8.2;2.5;6.2;91.4;8.2;1.7;6.7;91.5;3.1;78.9;10.9;10.3
175;Stedelijkheid: niet stedelijk;Waarde;2023;7.7;2.1;9.4;88.4;7.7;2.4;10.5;87.1;8.2;2.9;5.4;91.7;8.2;2.4;6.2;91.3;3.1;79.5;10.5;10.0
176;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2013;7.8;0.7;5.9;89.8;7.7;1.0;8.0;87.0;8.2;2.0;4.7;89.7;8.1;2.0;5.9;88.3;3.3;68.4;13.2;12.1
177;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2014;7.8;1.1;6.2;89.0;7.6;1.4;8.7;85.6;8.2;1.5;4.3;90.7;8.0;1.8;6.6;87.6;3.2;70.2;11.2;12.5
178;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2015;7.7;1.6;6.5;88.0;7.6;2.1;8.3;85.2;8.1;1.4;6.1;88.6;8.0;1.6;6.2;88.3;3.2;70.8;12.9;10.3
179;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2016;7.8;1.0;6.1;89.0;7.6;1.4;7.6;86.7;8.1;2.2;3.6;90.4;8.0;1.8;7.1;86.8;3.3;68.2;13.0;12.3
180;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2017;7.8;1.3;6.5;88.1;7.7;1.6;7.6;86.5;8.2;1.8;3.8;90.6;8.1;1.5;5.2;89.5;3.1;71.7;11.9;10.3
181;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2018;7.6;1.4;6.5;88.1;7.6;1.3;8.1;86.3;8.1;2.7;5.9;87.2;8.0;2.7;6.1;86.9;3.0;76.5;10.1;7.8
182;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2019;7.8;0.7;4.3;91.9;7.7;1.3;5.0;89.8;8.2;2.1;4.1;89.9;8.1;2.0;5.0;89.1;2.9;77.8;9.0;7.7
183;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2020;7.6;1.8;6.7;87.0;7.6;1.2;9.3;84.7;8.2;2.1;4.2;89.6;8.0;2.3;5.2;88.4;3.0;74.6;9.9;9.5
184;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2021;7.7;1.3;6.2;88.0;7.7;1.1;8.3;85.8;8.2;2.6;4.1;88.7;8.1;2.1;3.7;90.1;2.9;75.7;8.8;9.3
185;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2022;7.7;1.5;7.1;87.1;7.6;1.1;8.6;85.9;8.1;1.7;4.8;89.5;8.1;1.1;5.4;89.7;2.9;76.4;9.2;8.7
186;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2023;7.6;1.4;7.8;86.4;7.6;1.6;8.8;84.9;8.2;2.0;4.1;89.9;8.1;1.6;4.9;89.5;2.9;77.1;8.9;8.4
187;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2013;7.9;2.0;8.9;93.0;7.8;2.5;11.3;90.5;8.4;3.9;7.3;92.8;8.2;3.8;8.8;91.6;3.5;73.5;17.1;16.0
188;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2014;7.9;2.6;9.2;92.3;7.8;3.1;12.2;89.4;8.4;3.3;6.9;93.7;8.2;3.6;9.7;91.0;3.5;75.1;14.9;16.3
189;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2015;7.9;3.4;9.5;91.4;7.8;4.1;11.6;88.9;8.3;3.1;9.1;92.0;8.2;3.4;9.1;91.7;3.5;75.6;16.8;13.9
190;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2016;7.9;2.5;9.2;92.5;7.8;3.2;11.0;90.4;8.3;4.4;6.2;93.6;8.1;3.8;10.4;90.6;3.6;73.4;17.1;16.3
191;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2017;7.9;3.0;9.8;91.7;7.9;3.6;10.9;90.3;8.4;4.0;6.4;93.8;8.2;3.4;8.1;92.8;3.4;76.6;15.8;14.0
192;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2018;7.8;3.0;9.7;91.7;7.7;2.9;11.6;90.1;8.2;5.0;8.9;90.8;8.1;4.9;9.1;90.5;3.2;81.1;13.7;11.1
193;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2019;7.9;2.0;6.8;94.7;7.9;3.1;7.9;93.1;8.3;4.3;6.8;93.3;8.3;4.0;7.8;92.5;3.1;82.4;12.5;11.0
194;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2020;7.8;3.9;10.2;90.8;7.8;2.9;13.3;88.9;8.3;4.3;7.1;93.1;8.2;4.4;8.1;91.9;3.2;79.5;13.6;13.2
195;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2021;7.9;3.3;9.8;91.9;7.8;3.2;12.1;90.0;8.4;5.3;7.2;92.6;8.3;4.5;6.4;93.6;3.1;80.8;12.6;13.2
196;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2022;7.8;3.3;10.5;90.8;7.7;2.8;12.2;89.7;8.3;3.6;7.8;93.0;8.3;2.8;8.4;93.1;3.2;81.1;12.8;12.1
197;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2023;7.8;3.2;11.3;90.2;7.7;3.5;12.5;89.0;8.3;4.1;6.9;93.3;8.3;3.5;7.9;92.9;3.2;81.7;12.4;11.9
198;Waarde woning: tot 200 000 euro;Waarde;2013;7.7;2.1;9.2;88.6;7.6;3.0;12.4;84.6;8.0;2.8;8.4;88.8;7.8;2.8;12.7;84.6;3.6;69.2;16.7;14.0
199;Waarde woning: tot 200 000 euro;Waarde;2014;7.7;1.8;8.6;89.6;7.6;2.6;10.5;86.9;7.9;3.3;8.8;87.8;7.8;3.8;11.6;84.6;3.5;70.0;16.2;13.8
200;Waarde woning: tot 200 000 euro;Waarde;2015;7.8;1.9;8.8;89.3;7.7;2.4;10.8;86.8;8.0;2.5;8.1;89.4;7.9;3.1;9.7;87.2;3.5;70.6;15.6;13.9
201;Waarde woning: tot 200 000 euro;Waarde;2016;7.8;2.1;8.6;89.3;7.6;2.6;11.2;86.2;8.0;2.9;9.1;88.0;7.8;3.5;10.9;85.6;3.6;67.5;17.8;14.7
202;Waarde woning: tot 200 000 euro;Waarde;2017;7.5;4.0;13.2;82.8;7.4;4.9;14.7;80.3;7.6;6.6;12.4;81.0;7.5;6.0;14.2;79.8;3.7;65.0;18.0;17.0
203;Waarde woning: tot 200 000 euro;Waarde;2018;7.5;3.9;11.8;84.3;7.5;3.1;15.0;81.9;7.6;6.0;12.9;81.1;7.5;6.2;13.7;80.1;3.4;69.9;17.3;12.9
204;Waarde woning: tot 200 000 euro;Waarde;2019;7.5;3.8;10.9;85.3;7.5;3.4;13.4;83.2;7.6;7.1;11.5;81.3;7.5;6.7;14.2;79.1;3.5;69.2;16.3;14.5
205;Waarde woning: tot 200 000 euro;Waarde;2020;7.4;4.4;14.8;80.8;7.3;4.3;17.4;78.3;7.4;8.8;13.2;78.0;7.3;8.7;15.2;76.1;3.5;69.0;17.2;13.9
206;Waarde woning: tot 200 000 euro;Waarde;2021;7.3;5.7;14.7;79.6;7.2;5.8;18.8;75.4;7.3;9.6;15.9;74.5;7.3;9.7;15.3;75.0;3.5;69.8;15.3;14.9
207;Waarde woning: tot 200 000 euro;Waarde;2022;7.3;5.8;16.4;77.8;7.2;5.7;18.7;75.7;7.2;9.1;17.5;73.4;7.3;7.5;17.9;74.6;3.5;68.8;17.2;14.0
208;Waarde woning: tot 200 000 euro;Waarde;2023;7.3;5.4;15.2;79.4;7.1;6.8;18.8;74.5;7.0;11.5;21.0;67.5;7.0;10.1;22.0;67.9;3.6;66.9;18.1;15.1
209;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2013;7.6;1.5;7.8;86.8;7.5;2.2;10.8;82.6;7.9;2.0;7.0;87.1;7.7;2.0;11.0;82.6;3.5;66.8;14.9;12.3
210;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2014;7.7;1.3;7.5;88.1;7.5;2.0;9.2;85.3;7.9;2.6;7.6;86.3;7.7;3.0;10.3;82.9;3.4;67.9;14.6;12.4
211;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2015;7.7;1.3;7.6;87.9;7.6;1.8;9.5;85.2;8.0;1.9;7.0;87.9;7.8;2.4;8.5;85.6;3.4;68.5;14.1;12.4
212;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2016;7.7;1.5;7.4;87.8;7.6;1.9;9.9;84.5;7.9;2.2;7.8;86.4;7.7;2.7;9.6;84.0;3.5;65.4;16.1;13.2
213;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2017;7.5;3.3;12.0;81.3;7.4;4.2;13.5;78.8;7.6;5.7;11.2;79.4;7.5;5.2;13.0;78.3;3.6;63.2;16.7;15.7
214;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2018;7.5;3.2;10.7;82.9;7.4;2.5;13.7;80.4;7.6;5.1;11.7;79.6;7.5;5.3;12.5;78.6;3.3;68.2;16.0;11.7
215;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2019;7.5;3.1;9.7;83.8;7.4;2.7;12.1;81.6;7.5;6.1;10.3;79.7;7.4;5.7;12.9;77.4;3.4;67.3;14.9;13.2
216;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2020;7.3;3.5;13.1;78.8;7.3;3.4;15.6;76.2;7.3;7.4;11.6;75.9;7.2;7.4;13.6;74.0;3.4;66.7;15.5;12.3
217;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2021;7.2;4.4;12.7;77.1;7.1;4.5;16.7;72.8;7.2;8.0;13.9;71.9;7.2;8.1;13.3;72.5;3.3;67.1;13.3;12.9
218;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2022;7.2;4.6;14.3;75.2;7.1;4.4;16.5;73.0;7.1;7.5;15.3;70.8;7.2;6.1;15.8;72.0;3.3;66.0;15.1;12.2
219;Waarde woning: tot 200 000 euro;Ondergrens 95%-interval;2023;7.2;3.9;12.6;75.9;7.0;5.0;15.8;70.8;6.8;9.2;17.9;63.7;6.9;7.9;18.9;64.1;3.4;63.1;15.3;12.5
220;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2013;7.8;3.0;10.9;90.2;7.6;4.0;14.3;86.4;8.1;3.8;10.0;90.4;7.9;3.8;14.5;86.4;3.7;71.6;18.8;15.9
221;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2014;7.8;2.5;10.0;90.9;7.6;3.5;11.9;88.4;8.0;4.3;10.2;89.2;7.8;4.8;13.2;86.1;3.6;71.9;17.9;15.4
222;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2015;7.8;2.6;10.2;90.6;7.7;3.2;12.3;88.2;8.1;3.3;9.4;90.7;7.9;4.0;11.1;88.6;3.6;72.5;17.2;15.4
223;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2016;7.8;2.8;10.0;90.7;7.7;3.4;12.8;87.7;8.1;3.8;10.5;89.4;7.9;4.4;12.4;87.2;3.7;69.6;19.6;16.4
224;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2017;7.6;4.8;14.6;84.1;7.5;5.8;16.1;81.8;7.7;7.7;13.7;82.4;7.6;7.0;15.5;81.2;3.8;66.7;19.5;18.4
225;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2018;7.6;4.7;13.1;85.6;7.5;3.8;16.4;83.3;7.7;6.9;14.2;82.5;7.6;7.1;15.0;81.5;3.5;71.5;18.7;14.1
226;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2019;7.6;4.8;12.2;86.7;7.5;4.2;14.9;84.6;7.7;8.3;12.9;82.9;7.6;7.8;15.7;80.7;3.6;71.0;17.8;16.0
227;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2020;7.5;5.5;16.6;82.7;7.4;5.4;19.4;80.3;7.5;10.3;15.0;80.0;7.4;10.2;17.0;78.1;3.6;71.1;19.1;15.6
228;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2021;7.4;7.3;16.9;81.9;7.3;7.4;21.2;77.8;7.4;11.5;18.1;77.0;7.4;11.6;17.5;77.5;3.6;72.4;17.5;17.0
229;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2022;7.4;7.4;18.7;80.1;7.3;7.2;21.1;78.1;7.3;11.0;19.8;76.0;7.4;9.3;20.2;77.1;3.6;71.4;19.5;16.1
230;Waarde woning: tot 200 000 euro;Bovengrens 95%-interval;2023;7.4;7.5;18.4;82.4;7.3;9.1;22.1;77.8;7.2;14.3;24.4;71.1;7.2;12.8;25.5;71.4;3.7;70.4;21.2;18.0
231;Waarde woning: 200 000 tot 300 000 euro;Waarde;2013;7.8;1.1;7.5;91.5;7.7;1.6;10.7;87.6;8.3;1.7;4.7;93.6;8.1;1.8;7.3;91.0;3.4;72.1;15.1;12.7
232;Waarde woning: 200 000 tot 300 000 euro;Waarde;2014;7.9;1.6;5.9;92.6;7.8;1.7;8.6;89.7;8.3;1.3;4.5;94.1;8.1;1.6;7.2;91.2;3.5;72.2;14.7;13.1
233;Waarde woning: 200 000 tot 300 000 euro;Waarde;2015;7.8;1.5;7.6;90.9;7.7;2.2;9.2;88.7;8.3;1.4;4.9;93.7;8.1;1.9;6.3;91.8;3.5;70.5;16.8;12.7
234;Waarde woning: 200 000 tot 300 000 euro;Waarde;2016;7.9;1.0;5.8;93.3;7.8;1.2;8.1;90.7;8.3;1.4;3.8;94.8;8.1;1.3;6.4;92.3;3.4;73.6;14.1;12.3
235;Waarde woning: 200 000 tot 300 000 euro;Waarde;2017;7.8;1.4;7.0;91.6;7.8;2.0;8.0;90.0;8.2;1.9;4.9;93.2;8.1;1.5;7.0;91.5;3.5;72.2;15.4;12.5
236;Waarde woning: 200 000 tot 300 000 euro;Waarde;2018;7.8;1.9;7.3;90.8;7.7;1.8;9.1;89.1;8.2;2.8;5.6;91.6;8.1;2.2;7.2;90.6;3.3;75.4;13.3;11.2
237;Waarde woning: 200 000 tot 300 000 euro;Waarde;2019;7.8;1.8;7.2;91.0;7.8;1.5;8.9;89.7;8.1;2.5;5.6;91.9;8.0;2.4;7.6;89.9;3.2;75.2;14.5;10.3
238;Waarde woning: 200 000 tot 300 000 euro;Waarde;2020;7.7;2.6;9.9;87.5;7.6;2.3;11.2;86.5;8.1;2.4;6.7;90.8;7.9;2.9;9.5;87.6;3.3;73.7;14.2;12.2
239;Waarde woning: 200 000 tot 300 000 euro;Waarde;2021;7.6;3.0;9.8;87.2;7.5;3.3;12.2;84.5;7.9;4.9;9.4;85.7;7.9;4.0;9.7;86.3;3.3;73.8;13.4;12.9
240;Waarde woning: 200 000 tot 300 000 euro;Waarde;2022;7.6;2.9;12.4;84.8;7.4;3.4;15.4;81.3;7.7;4.5;10.8;84.7;7.7;3.4;11.2;85.3;3.3;73.4;14.0;12.5
241;Waarde woning: 200 000 tot 300 000 euro;Waarde;2023;7.5;3.2;14.9;81.9;7.4;4.0;16.6;79.5;7.6;5.3;14.0;80.7;7.5;5.2;15.1;79.8;3.5;71.6;14.7;13.7
