ID;GewassenTeeltsector;Gewasbeschermingsmiddelen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;TotaalGebruikPerJaarInKilogram_5;GebruikPerJaarPerHectare_6;DoseringPerJaarPerHectare_7
2018;Aardbeien, productie;F990601 Iprodion;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2019;Aardbeien, productie;F990701 Fluazinam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Aardbeien, productie;F990701 Fluazinam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Aardbeien, productie;F990701 Fluazinam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2022;Aardbeien, productie;F990901 Fosetyl-AL;2012;27.0;6.3;63.0;4.2;102.0;0.1;1.6
2023;Aardbeien, productie;F990901 Fosetyl-AL;2016;;;;;;;
2024;Aardbeien, productie;F990901 Fosetyl-AL;2020;;;;;;;
2025;Aardbeien, productie;F990902 Tolclofos-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;Aardbeien, productie;F990902 Tolclofos-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2027;Aardbeien, productie;F990902 Tolclofos-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2028;Aardbeien, productie;F991001 Famoxadone;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2029;Aardbeien, productie;F991001 Famoxadone;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2030;Aardbeien, productie;F991001 Famoxadone;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2031;Aardbeien, productie;F991003 Oxathiapiproline;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2032;Aardbeien, productie;F991003 Oxathiapiproline;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2033;Aardbeien, productie;F991003 Oxathiapiproline;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2034;Aardbeien, productie;F991101 Fludioxonil;2012;133.0;31.0;1236.0;83.1;957.0;0.6;0.8
2035;Aardbeien, productie;F991101 Fludioxonil;2016;182.0;54.9;1044.0;76.7;537.0;0.4;0.5
2036;Aardbeien, productie;F991101 Fludioxonil;2020;110.0;36.6;541.0;53.6;260.0;0.3;0.5
2037;Aardbeien, productie;F991201 Captan;2012;;;;;;;
2038;Aardbeien, productie;F991201 Captan;2016;158.0;47.4;1078.0;79.2;2499.0;1.8;2.3
2039;Aardbeien, productie;F991201 Captan;2020;57.0;18.9;264.0;26.2;139.0;0.1;0.5
2040;Aardbeien, productie;F991202 Folpet;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2041;Aardbeien, productie;F991202 Folpet;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2042;Aardbeien, productie;F991202 Folpet;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2043;Aardbeien, productie;F991301 Bupirimaat;2012;153.0;35.8;1236.0;83.1;2064.0;1.4;1.7
2044;Aardbeien, productie;F991301 Bupirimaat;2016;111.0;33.3;435.0;32.0;163.0;0.1;0.4
2045;Aardbeien, productie;F991301 Bupirimaat;2020;37.0;12.2;191.0;18.9;88.0;0.1;0.5
2046;Aardbeien, productie;F991302 Cyprodinil;2012;133.0;31.0;1236.0;83.1;1436.0;1.0;1.2
2047;Aardbeien, productie;F991302 Cyprodinil;2016;182.0;54.9;1044.0;76.7;819.0;0.6;0.8
2048;Aardbeien, productie;F991302 Cyprodinil;2020;110.0;36.6;541.0;53.6;384.0;0.4;0.7
2049;Aardbeien, productie;F991303 Mepanipyrim;2012;175.0;40.8;1299.0;87.4;1667.0;1.1;1.3
2050;Aardbeien, productie;F991303 Mepanipyrim;2016;163.0;49.0;857.0;62.9;493.0;0.4;0.6
2051;Aardbeien, productie;F991303 Mepanipyrim;2020;126.0;42.1;677.0;67.1;404.0;0.4;0.6
2052;Aardbeien, productie;F991304 Pyrimethanil;2012;;;;;;;
2053;Aardbeien, productie;F991304 Pyrimethanil;2016;32.0;9.7;66.0;4.8;52.0;0.0;0.8
2054;Aardbeien, productie;F991304 Pyrimethanil;2020;16.0;5.4;45.0;4.5;20.0;0.0;0.4
2055;Aardbeien, productie;F991501 Dithianon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2056;Aardbeien, productie;F991501 Dithianon;2016;;;;;;;
2057;Aardbeien, productie;F991501 Dithianon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2058;Aardbeien, productie;F991601 Azoxystrobin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2059;Aardbeien, productie;F991601 Azoxystrobin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2060;Aardbeien, productie;F991601 Azoxystrobin;2020;;;;;;;
2061;Aardbeien, productie;F991603 Fluoxastrobin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2062;Aardbeien, productie;F991603 Fluoxastrobin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2063;Aardbeien, productie;F991603 Fluoxastrobin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2064;Aardbeien, productie;F991604 Kresoxim-methyl;2012;110.0;25.6;158.0;10.6;20.0;0.0;0.1
2065;Aardbeien, productie;F991604 Kresoxim-methyl;2016;73.0;21.9;207.0;15.2;23.0;0.0;0.1
2066;Aardbeien, productie;F991604 Kresoxim-methyl;2020;46.0;15.3;71.0;7.0;13.0;0.0;0.2
2067;Aardbeien, productie;F991605 Picoxystrobin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2068;Aardbeien, productie;F991605 Picoxystrobin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2069;Aardbeien, productie;F991605 Picoxystrobin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2070;Aardbeien, productie;F991606 Pyraclostrobine;2012;157.0;36.7;1301.0;87.5;308.0;0.2;0.2
2071;Aardbeien, productie;F991606 Pyraclostrobine;2016;201.0;60.5;1079.0;79.3;192.0;0.1;0.2
2072;Aardbeien, productie;F991606 Pyraclostrobine;2020;104.0;34.6;666.0;66.0;114.0;0.1;0.2
2073;Aardbeien, productie;F991607 Trifloxystrobin;2012;;;;;;;
2074;Aardbeien, productie;F991607 Trifloxystrobin;2016;198.0;59.6;1195.0;87.8;308.0;0.2;0.3
2075;Aardbeien, productie;F991607 Trifloxystrobin;2020;160.0;53.4;776.0;76.9;180.0;0.2;0.2
2076;Aardbeien, productie;F991701 Pencycuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2077;Aardbeien, productie;F991701 Pencycuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2078;Aardbeien, productie;F991701 Pencycuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2079;Aardbeien, productie;F999902 Acibenzolar-S-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2080;Aardbeien, productie;F999902 Acibenzolar-S-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2081;Aardbeien, productie;F999902 Acibenzolar-S-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2082;Aardbeien, productie;F999905 Benzoezuur;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2083;Aardbeien, productie;F999905 Benzoezuur;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2084;Aardbeien, productie;F999905 Benzoezuur;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2085;Aardbeien, productie;F999906 Fenpropidin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2086;Aardbeien, productie;F999906 Fenpropidin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2087;Aardbeien, productie;F999906 Fenpropidin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2088;Aardbeien, productie;F999908 Metrafenon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2089;Aardbeien, productie;F999908 Metrafenon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2090;Aardbeien, productie;F999908 Metrafenon;2020;;;;;;;
2091;Aardbeien, productie;F999910 Spiroxamine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2092;Aardbeien, productie;F999910 Spiroxamine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2093;Aardbeien, productie;F999910 Spiroxamine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2094;Aardbeien, productie;F999913 Valifenalaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2095;Aardbeien, productie;F999913 Valifenalaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2096;Aardbeien, productie;F999913 Valifenalaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2097;Aardbeien, productie;F999915 COS-OGA;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2098;Aardbeien, productie;F999915 COS-OGA;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2099;Aardbeien, productie;F999915 COS-OGA;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2100;Aardbeien, productie;F999917 Fenpyrazamine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2101;Aardbeien, productie;F999917 Fenpyrazamine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2102;Aardbeien, productie;F999917 Fenpyrazamine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2103;Aardbeien, productie;H010101 2,4-D;2012;;;;;;;
2104;Aardbeien, productie;H010101 2,4-D;2016;;;;;;;
2105;Aardbeien, productie;H010101 2,4-D;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2106;Aardbeien, productie;H010104 MCPA;2012;;;;;;;
2107;Aardbeien, productie;H010104 MCPA;2016;;;;;;;
2108;Aardbeien, productie;H010104 MCPA;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2109;Aardbeien, productie;H010107 Mecoprop-P;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2110;Aardbeien, productie;H010107 Mecoprop-P;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2111;Aardbeien, productie;H010107 Mecoprop-P;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2112;Aardbeien, productie;H020201 Terbuthylazine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2113;Aardbeien, productie;H020201 Terbuthylazine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2114;Aardbeien, productie;H020201 Terbuthylazine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2115;Aardbeien, productie;H020301 Metamitron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2116;Aardbeien, productie;H020301 Metamitron;2016;;;;;;;
2117;Aardbeien, productie;H020301 Metamitron;2020;27.0;9.1;238.0;23.6;124.0;0.1;0.5
2118;Aardbeien, productie;H020302 Metribuzin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2119;Aardbeien, productie;H020302 Metribuzin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2120;Aardbeien, productie;H020302 Metribuzin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2121;Aardbeien, productie;H030102 Dimethenamide-P;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2122;Aardbeien, productie;H030102 Dimethenamide-P;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2123;Aardbeien, productie;H030102 Dimethenamide-P;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2124;Aardbeien, productie;H030103 Isoxaben;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2125;Aardbeien, productie;H030103 Isoxaben;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2126;Aardbeien, productie;H030103 Isoxaben;2020;;;;;;;
2127;Aardbeien, productie;H030104 Napropamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2128;Aardbeien, productie;H030104 Napropamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2129;Aardbeien, productie;H030104 Napropamide;2020;32.0;10.7;564.0;55.9;302.0;0.3;0.5
2130;Aardbeien, productie;H030107 Propyzamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2131;Aardbeien, productie;H030107 Propyzamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2132;Aardbeien, productie;H030107 Propyzamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2133;Aardbeien, productie;H030108 Pyroxsulam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2134;Aardbeien, productie;H030108 Pyroxsulam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2135;Aardbeien, productie;H030108 Pyroxsulam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2136;Aardbeien, productie;H030201 Diflufenican;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2137;Aardbeien, productie;H030201 Diflufenican;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2138;Aardbeien, productie;H030201 Diflufenican;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2139;Aardbeien, productie;H030202 Florasulam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2140;Aardbeien, productie;H030202 Florasulam;2016;;;;;;;
2141;Aardbeien, productie;H030202 Florasulam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2142;Aardbeien, productie;H030203 Flufenacet;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2143;Aardbeien, productie;H030203 Flufenacet;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2144;Aardbeien, productie;H030203 Flufenacet;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2145;Aardbeien, productie;H030204 Metazachloor;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2146;Aardbeien, productie;H030204 Metazachloor;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2147;Aardbeien, productie;H030204 Metazachloor;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2148;Aardbeien, productie;H030304 S-metolachloor;2012;130.0;30.3;1226.0;82.5;2079.0;1.4;1.7
2149;Aardbeien, productie;H030304 S-metolachloor;2016;120.0;36.0;964.0;70.8;894.0;0.7;0.9
2150;Aardbeien, productie;H030304 S-metolachloor;2020;;;;;;;
2151;Aardbeien, productie;H040101 Chloorprofam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2152;Aardbeien, productie;H040101 Chloorprofam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2153;Aardbeien, productie;H040101 Chloorprofam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2154;Aardbeien, productie;H040102 Desmedifam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2155;Aardbeien, productie;H040102 Desmedifam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2156;Aardbeien, productie;H040102 Desmedifam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2157;Aardbeien, productie;H040103 Fenmedifam;2012;162.0;37.9;1117.0;75.1;1254.0;0.8;1.1
2158;Aardbeien, productie;H040103 Fenmedifam;2016;127.0;38.3;931.0;68.4;979.0;0.7;1.1
2159;Aardbeien, productie;H040103 Fenmedifam;2020;65.0;21.5;665.0;65.9;490.0;0.5;0.7
2160;Aardbeien, productie;H040201 Asulam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2161;Aardbeien, productie;H040201 Asulam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2162;Aardbeien, productie;H040201 Asulam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2163;Aardbeien, productie;H040202 Carbetamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2164;Aardbeien, productie;H040202 Carbetamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2165;Aardbeien, productie;H040202 Carbetamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2166;Aardbeien, productie;H050101 Benfluralin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2167;Aardbeien, productie;H050101 Benfluralin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2168;Aardbeien, productie;H050101 Benfluralin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2169;Aardbeien, productie;H050102 Pendimethalin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2170;Aardbeien, productie;H050102 Pendimethalin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2171;Aardbeien, productie;H050102 Pendimethalin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2172;Aardbeien, productie;H060101 Amidosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2173;Aardbeien, productie;H060101 Amidosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2174;Aardbeien, productie;H060101 Amidosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2175;Aardbeien, productie;H060103 Bensulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2176;Aardbeien, productie;H060103 Bensulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2177;Aardbeien, productie;H060103 Bensulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2178;Aardbeien, productie;H060107 Flupyrsulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2179;Aardbeien, productie;H060107 Flupyrsulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2180;Aardbeien, productie;H060107 Flupyrsulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2181;Aardbeien, productie;H060108 Foramsulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2182;Aardbeien, productie;H060108 Foramsulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2183;Aardbeien, productie;H060108 Foramsulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2184;Aardbeien, productie;H060110 Iodosulfuron-methyl-natrium;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2185;Aardbeien, productie;H060110 Iodosulfuron-methyl-natrium;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2186;Aardbeien, productie;H060110 Iodosulfuron-methyl-natrium;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2187;Aardbeien, productie;H060111 Mesosulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2188;Aardbeien, productie;H060111 Mesosulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2189;Aardbeien, productie;H060111 Mesosulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2190;Aardbeien, productie;H060112 Metsulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2191;Aardbeien, productie;H060112 Metsulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2192;Aardbeien, productie;H060112 Metsulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2193;Aardbeien, productie;H060113 Nicosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2194;Aardbeien, productie;H060113 Nicosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2195;Aardbeien, productie;H060113 Nicosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2196;Aardbeien, productie;H060115 Prosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2197;Aardbeien, productie;H060115 Prosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2198;Aardbeien, productie;H060115 Prosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2199;Aardbeien, productie;H060116 Rimsulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2200;Aardbeien, productie;H060116 Rimsulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2201;Aardbeien, productie;H060116 Rimsulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2202;Aardbeien, productie;H060118 Thifensulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2203;Aardbeien, productie;H060118 Thifensulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2204;Aardbeien, productie;H060118 Thifensulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2205;Aardbeien, productie;H060120 Tribenuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2206;Aardbeien, productie;H060120 Tribenuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2207;Aardbeien, productie;H060120 Tribenuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2208;Aardbeien, productie;H060121 Triflusulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2209;Aardbeien, productie;H060121 Triflusulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2210;Aardbeien, productie;H060121 Triflusulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2211;Aardbeien, productie;H060122 Tritosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2212;Aardbeien, productie;H060122 Tritosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2213;Aardbeien, productie;H060122 Tritosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2214;Aardbeien, productie;H060201 Lenacil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2215;Aardbeien, productie;H060201 Lenacil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2216;Aardbeien, productie;H060201 Lenacil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2217;Aardbeien, productie;H060304 Isoproturon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2218;Aardbeien, productie;H060304 Isoproturon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2219;Aardbeien, productie;H060304 Isoproturon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2220;Aardbeien, productie;H060305 Linuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2221;Aardbeien, productie;H060305 Linuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2222;Aardbeien, productie;H060305 Linuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2223;Aardbeien, productie;H060306 Metobromuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2224;Aardbeien, productie;H060306 Metobromuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2225;Aardbeien, productie;H060306 Metobromuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2226;Aardbeien, productie;H990101 Clodinafop-propargyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2227;Aardbeien, productie;H990101 Clodinafop-propargyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2228;Aardbeien, productie;H990101 Clodinafop-propargyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2229;Aardbeien, productie;H990104 Fenoxaprop-P-ethyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2230;Aardbeien, productie;H990104 Fenoxaprop-P-ethyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2231;Aardbeien, productie;H990104 Fenoxaprop-P-ethyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2232;Aardbeien, productie;H990105 Fluazifop-P-butyl;2012;;;;;;;
2233;Aardbeien, productie;H990105 Fluazifop-P-butyl;2016;;;;;;;
2234;Aardbeien, productie;H990105 Fluazifop-P-butyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2235;Aardbeien, productie;H990106 Haloxyfop-P-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2236;Aardbeien, productie;H990106 Haloxyfop-P-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2237;Aardbeien, productie;H990106 Haloxyfop-P-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2238;Aardbeien, productie;H990107 Propaquizafop;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2239;Aardbeien, productie;H990107 Propaquizafop;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2240;Aardbeien, productie;H990107 Propaquizafop;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2241;Aardbeien, productie;H990109 Quizalofop-P-ethyl;2012;;;;;;;
2242;Aardbeien, productie;H990109 Quizalofop-P-ethyl;2016;;;;;;;
2243;Aardbeien, productie;H990109 Quizalofop-P-ethyl;2020;;;;;;;
2244;Aardbeien, productie;H990201 Ethofumesaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2245;Aardbeien, productie;H990201 Ethofumesaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2246;Aardbeien, productie;H990201 Ethofumesaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2247;Aardbeien, productie;H990301 Dicamba;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2248;Aardbeien, productie;H990301 Dicamba;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2249;Aardbeien, productie;H990301 Dicamba;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2250;Aardbeien, productie;H990401 Diquat dibromide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2251;Aardbeien, productie;H990401 Diquat dibromide;2016;;;;;;;
2252;Aardbeien, productie;H990401 Diquat dibromide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2253;Aardbeien, productie;H990501 Clethodim;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2254;Aardbeien, productie;H990501 Clethodim;2016;;;;;;;
2255;Aardbeien, productie;H990501 Clethodim;2020;;;;;;;
2256;Aardbeien, productie;H990502 Cycloxydim;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2257;Aardbeien, productie;H990502 Cycloxydim;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2258;Aardbeien, productie;H990502 Cycloxydim;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2259;Aardbeien, productie;H990504 Tepraloxydim;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2260;Aardbeien, productie;H990504 Tepraloxydim;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2261;Aardbeien, productie;H990504 Tepraloxydim;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2262;Aardbeien, productie;H990601 Pyridaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2263;Aardbeien, productie;H990601 Pyridaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2264;Aardbeien, productie;H990601 Pyridaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2265;Aardbeien, productie;H990702 Flumioxazin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2266;Aardbeien, productie;H990702 Flumioxazin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2267;Aardbeien, productie;H990702 Flumioxazin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2268;Aardbeien, productie;H990801 Aclonifen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2269;Aardbeien, productie;H990801 Aclonifen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2270;Aardbeien, productie;H990801 Aclonifen;2020;0.0;0.0;0.0;0.0;0.0;0.0;
2271;Aardbeien, productie;H990802 Bifenox;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2272;Aardbeien, productie;H990802 Bifenox;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2273;Aardbeien, productie;H990802 Bifenox;2020;0.0;0.0;0.0;0.0;0.0;0.0;
