ID;RegioS;Perioden;AfgslotenHypotheken_1;HypothekenTotaalBedrag_2;HypothekenGemiddeldBedrag_3;AfgeslotenPartWoningHypotheken_4;PartWoningHypothekenTotaalBedrag_5;PartWoningHypothekenGemiddeldBedrag_6;AfgeslotenHypothekenAndereObjecten_7;AndereObjectenHypothekenTotaalBedrag_8;AndereObjectHypothekenGemiddBedrag_9
1497;Kesteren;2001;268.0;54.4;203.0;221.0;30.4;138.0;47.0;24.0;510.0
1498;Kesteren;2002;530.0;114.5;216.0;466.0;74.5;160.0;64.0;40.0;625.0
1499;Kesteren;2003;;;;517.0;91.0;176.0;;;
1500;Kollumerland C.a.;1999;641.0;63.6;99.0;587.0;47.1;80.0;54.0;16.5;305.0
1501;Kollumerland C.a.;2000;484.0;59.0;122.0;432.0;40.4;94.0;52.0;18.6;357.0
1502;Kollumerland C.a.;2001;437.0;62.0;142.0;393.0;45.2;115.0;44.0;16.8;383.0
1503;Kollumerland C.a.;2002;470.0;62.8;134.0;417.0;46.7;112.0;53.0;16.1;304.0
1504;Kollumerland C.a.;2003;;;;406.0;54.9;135.0;;;
1505;Korendijk;1999;469.0;55.4;118.0;447.0;50.1;112.0;22.0;5.3;241.0
1506;Korendijk;2000;366.0;51.4;140.0;343.0;44.1;129.0;23.0;7.3;316.0
1507;Korendijk;2001;296.0;41.5;140.0;268.0;35.2;132.0;28.0;6.3;224.0
1508;Korendijk;2002;358.0;56.2;157.0;336.0;49.7;148.0;22.0;6.5;294.0
1509;Korendijk;2003;;;;334.0;55.8;167.0;;;
1510;Krimpen aan den IJssel;1999;1059.0;159.0;150.0;1028.0;117.0;114.0;31.0;41.9;1352.0
1511;Krimpen aan den IJssel;2000;857.0;133.0;155.0;801.0;114.1;142.0;56.0;18.8;336.0
1512;Krimpen aan den IJssel;2001;818.0;134.0;164.0;780.0;118.5;152.0;38.0;15.4;406.0
1513;Krimpen aan den IJssel;2002;745.0;133.5;179.0;713.0;114.5;161.0;32.0;19.0;593.0
1514;Krimpen aan den IJssel;2003;;;;796.0;131.3;165.0;;;
1515;Laarbeek;1999;992.0;130.5;132.0;851.0;93.0;109.0;141.0;37.6;266.0
1516;Laarbeek;2000;660.0;96.1;146.0;587.0;74.8;127.0;73.0;21.4;293.0
1517;Laarbeek;2001;620.0;102.7;166.0;519.0;70.1;135.0;101.0;32.6;322.0
1518;Laarbeek;2002;613.0;115.1;188.0;543.0;90.3;166.0;70.0;24.9;356.0
1519;Laarbeek;2003;;;;655.0;124.6;190.0;;;
1520;Landerd;1999;504.0;64.4;128.0;443.0;47.3;107.0;61.0;17.1;281.0
1521;Landerd;2000;446.0;76.4;171.0;346.0;45.2;131.0;100.0;31.2;312.0
1522;Landerd;2001;380.0;76.4;201.0;316.0;51.0;161.0;64.0;25.4;397.0
1523;Landerd;2002;446.0;90.7;203.0;384.0;67.0;174.0;62.0;23.7;382.0
1524;Landerd;2003;;;;342.0;71.3;208.0;;;
1525;Landgraaf;1999;2096.0;212.6;101.0;2038.0;192.3;94.0;58.0;20.3;350.0
1526;Landgraaf;2000;1455.0;177.6;122.0;1418.0;153.3;108.0;37.0;24.3;656.0
1527;Landgraaf;2001;1468.0;200.1;136.0;1405.0;163.3;116.0;63.0;36.8;584.0
1528;Landgraaf;2002;1392.0;228.9;164.0;1332.0;164.0;123.0;60.0;64.9;1082.0
1529;Landgraaf;2003;;;;1490.0;206.9;139.0;;;
1530;Landsmeer;1999;464.0;71.9;155.0;442.0;60.2;136.0;22.0;11.7;530.0
1531;Landsmeer;2000;373.0;64.9;174.0;356.0;56.9;160.0;17.0;7.9;466.0
1532;Landsmeer;2001;370.0;78.9;213.0;355.0;67.7;191.0;15.0;11.3;751.0
1533;Landsmeer;2002;301.0;72.6;241.0;283.0;56.6;200.0;18.0;16.0;888.0
1534;Landsmeer;2003;;;;266.0;53.5;201.0;;;
1535;Langedijk;1999;1439.0;209.2;145.0;1355.0;161.0;119.0;84.0;48.2;574.0
1536;Langedijk;2000;1017.0;153.8;151.0;980.0;125.0;128.0;37.0;28.7;777.0
1537;Langedijk;2001;819.0;164.7;201.0;775.0;112.1;145.0;44.0;52.6;1196.0
1538;Langedijk;2002;1029.0;192.8;187.0;971.0;174.4;180.0;58.0;18.4;318.0
1539;Langedijk;2003;;;;977.0;181.4;186.0;;;
1540;Laren;1999;654.0;186.2;285.0;594.0;143.4;241.0;60.0;42.8;713.0
1541;Laren;2000;439.0;134.3;306.0;417.0;122.3;293.0;22.0;12.0;545.0
1542;Laren;2001;398.0;167.8;422.0;360.0;131.1;364.0;38.0;36.6;964.0
1543;Laren;2002;389.0;151.7;390.0;352.0;121.2;344.0;37.0;30.4;822.0
1544;Laren;2003;;;;391.0;140.5;359.0;;;
1545;Leek;1999;847.0;100.8;119.0;787.0;80.7;103.0;60.0;20.0;334.0
1546;Leek;2000;655.0;91.2;139.0;608.0;66.9;110.0;47.0;24.3;517.0
1547;Leek;2001;628.0;97.0;154.0;571.0;70.1;123.0;57.0;26.9;473.0
1548;Leek;2002;674.0;114.2;169.0;600.0;86.8;145.0;74.0;27.4;370.0
1549;Leek;2003;;;;677.0;109.3;161.0;;;
1550;Leerdam;1999;784.0;110.0;140.0;741.0;97.5;132.0;43.0;12.4;289.0
1551;Leerdam;2000;622.0;100.1;161.0;573.0;73.2;128.0;49.0;27.0;550.0
1552;Leerdam;2001;497.0;75.7;152.0;452.0;62.1;137.0;45.0;13.6;302.0
1553;Leerdam;2002;524.0;95.7;183.0;491.0;79.4;162.0;33.0;16.3;492.0
1554;Leerdam;2003;;;;556.0;93.4;168.0;;;
1555;Leersum;1999;331.0;54.1;164.0;313.0;45.2;144.0;18.0;8.9;496.0
1556;Leersum;2000;284.0;51.1;180.0;269.0;47.5;177.0;15.0;3.6;242.0
1557;Leersum;2001;229.0;64.8;283.0;220.0;46.5;211.0;9.0;18.3;2033.0
1558;Leersum;2002;234.0;50.5;216.0;218.0;42.8;196.0;16.0;7.8;484.0
1559;Leersum;2003;;;;239.0;50.9;213.0;;;
1560;Leeuwarden;1999;4229.0;439.9;104.0;4004.0;337.1;84.0;225.0;102.8;457.0
1561;Leeuwarden;2000;3490.0;445.6;128.0;3298.0;332.5;101.0;192.0;113.1;589.0
1562;Leeuwarden;2001;3360.0;477.5;142.0;3148.0;336.0;107.0;212.0;141.5;668.0
1563;Leeuwarden;2002;3531.0;490.7;139.0;3332.0;387.3;116.0;199.0;103.4;520.0
1564;Leeuwarden;2003;;;;3855.0;492.6;128.0;;;
1565;Leeuwarderadeel;1999;604.0;54.8;91.0;584.0;49.8;85.0;20.0;4.9;246.0
1566;Leeuwarderadeel;2000;439.0;46.6;106.0;404.0;34.6;86.0;35.0;12.0;343.0
1567;Leeuwarderadeel;2001;377.0;39.1;104.0;356.0;34.4;97.0;21.0;4.8;226.0
1568;Leeuwarderadeel;2002;385.0;47.5;123.0;362.0;39.1;108.0;23.0;8.5;368.0
1569;Leeuwarderadeel;2003;;;;465.0;62.0;133.0;;;
1570;Leiden;1999;4236.0;615.8;145.0;4078.0;490.0;120.0;158.0;125.8;796.0
1571;Leiden;2000;3335.0;558.6;167.0;3174.0;427.3;135.0;161.0;131.3;816.0
1572;Leiden;2001;3264.0;632.8;194.0;3055.0;485.4;159.0;209.0;147.4;705.0
1573;Leiden;2002;3188.0;613.1;192.0;3025.0;512.6;169.0;163.0;100.5;617.0
1574;Leiden;2003;;;;3286.0;613.2;187.0;;;
1575;Leiderdorp;1999;1064.0;151.2;142.0;1043.0;138.9;133.0;21.0;12.4;589.0
1576;Leiderdorp;2000;725.0;99.3;137.0;706.0;92.8;131.0;19.0;6.5;343.0
1577;Leiderdorp;2001;699.0;120.7;173.0;665.0;99.1;149.0;34.0;21.6;635.0
1578;Leiderdorp;2002;740.0;134.7;182.0;718.0;115.3;161.0;22.0;19.5;884.0
1579;Leiderdorp;2003;;;;786.0;131.9;168.0;;;
1580;Leidschendam;1999;1975.0;420.8;213.0;1888.0;320.6;170.0;87.0;100.2;1152.0
1581;Leidschendam;2000;1190.0;265.5;223.0;1123.0;190.6;170.0;67.0;74.9;1118.0
1582;Leidschendam;2001;1563.0;398.1;255.0;1453.0;300.7;207.0;110.0;97.3;885.0
1583;Leidschendam;2002;;;;;;;;;
1584;Leidschendam;2003;;;;;;;;;
1585;Leidschendam-Voorburg;1999;;;;;;;;;
1586;Leidschendam-Voorburg;2000;;;;;;;;;
1587;Leidschendam-Voorburg;2001;;;;;;;;;
1588;Leidschendam-Voorburg;2002;2610.0;568.8;218.0;2505.0;455.3;182.0;105.0;113.5;1081.0
1589;Leidschendam-Voorburg;2003;;;;2452.0;472.7;193.0;;;
1590;Lelystad;1999;4867.0;676.1;139.0;4743.0;521.6;110.0;124.0;154.6;1246.0
1591;Lelystad;2000;3786.0;651.4;172.0;3646.0;463.8;127.0;140.0;187.7;1341.0
1592;Lelystad;2001;4222.0;686.0;162.0;4030.0;567.9;141.0;192.0;118.1;615.0
1593;Lelystad;2002;4072.0;703.4;173.0;3865.0;545.2;141.0;207.0;158.2;764.0
1594;Lelystad;2003;;;;4008.0;627.4;157.0;;;
1595;Lemsterland;1999;719.0;97.5;136.0;671.0;77.2;115.0;48.0;20.3;424.0
1596;Lemsterland;2000;617.0;95.0;154.0;554.0;72.3;130.0;63.0;22.8;362.0
1597;Lemsterland;2001;501.0;98.4;196.0;446.0;70.9;159.0;55.0;27.5;500.0
1598;Lemsterland;2002;438.0;80.5;184.0;396.0;58.3;147.0;42.0;22.2;528.0
1599;Lemsterland;2003;;;;488.0;78.8;162.0;;;
1600;Leusden;1999;1497.0;219.7;147.0;1457.0;184.3;127.0;40.0;35.3;883.0
1601;Leusden;2000;985.0;168.8;171.0;950.0;142.6;150.0;35.0;26.2;749.0
1602;Leusden;2001;872.0;391.8;449.0;835.0;138.3;166.0;37.0;253.4;6849.0
1603;Leusden;2002;871.0;176.4;203.0;842.0;143.6;171.0;29.0;32.8;1132.0
1604;Leusden;2003;;;;917.0;174.0;190.0;;;
1605;Lichtenvoorde;1999;914.0;159.9;175.0;858.0;89.1;104.0;56.0;70.8;1264.0
1606;Lichtenvoorde;2000;684.0;95.1;139.0;646.0;78.0;121.0;38.0;17.1;450.0
1607;Lichtenvoorde;2001;587.0;88.5;151.0;543.0;70.4;130.0;44.0;18.1;411.0
1608;Lichtenvoorde;2002;534.0;107.8;202.0;478.0;58.8;123.0;56.0;49.0;875.0
1609;Lichtenvoorde;2003;;;;587.0;89.8;153.0;;;
1610;Liemeer;1999;278.0;42.3;152.0;252.0;31.1;123.0;26.0;11.2;432.0
1611;Liemeer;2000;200.0;38.0;190.0;172.0;26.3;153.0;28.0;11.6;415.0
1612;Liemeer;2001;126.0;23.4;186.0;109.0;15.6;143.0;17.0;7.8;459.0
1613;Liemeer;2002;132.0;29.4;222.0;116.0;21.7;187.0;16.0;7.6;476.0
1614;Liemeer;2003;;;;132.0;20.7;157.0;;;
1615;De Lier;1999;410.0;79.9;195.0;377.0;49.2;130.0;33.0;30.7;931.0
1616;De Lier;2000;383.0;85.7;224.0;354.0;56.8;160.0;29.0;28.9;997.0
1617;De Lier;2001;331.0;68.0;205.0;293.0;39.7;136.0;38.0;28.3;744.0
1618;De Lier;2002;310.0;86.0;277.0;278.0;41.6;150.0;32.0;44.4;1387.0
1619;De Lier;2003;;;;373.0;63.6;171.0;;;
1620;Liesveld;1999;247.0;30.0;122.0;232.0;26.5;114.0;15.0;3.5;235.0
1621;Liesveld;2000;295.0;43.9;149.0;272.0;36.4;134.0;23.0;7.5;327.0
1622;Liesveld;2001;261.0;47.1;180.0;220.0;31.8;144.0;41.0;15.3;373.0
1623;Liesveld;2002;248.0;69.0;278.0;213.0;38.8;182.0;35.0;30.1;861.0
1624;Liesveld;2003;;;;261.0;42.3;162.0;;;
1625;Limmen;1999;296.0;36.9;125.0;287.0;34.8;121.0;9.0;2.1;234.0
1626;Limmen;2000;324.0;56.4;174.0;305.0;50.3;165.0;19.0;6.1;320.0
1627;Limmen;2001;193.0;36.0;186.0;184.0;32.0;174.0;9.0;4.0;440.0
1628;Limmen;2002;;;;;;;;;
1629;Limmen;2003;;;;;;;;;
1630;Lingewaal;1999;416.0;51.7;124.0;393.0;44.5;113.0;23.0;7.3;316.0
1631;Lingewaal;2000;299.0;43.2;144.0;268.0;30.8;115.0;31.0;12.4;400.0
1632;Lingewaal;2001;326.0;81.7;251.0;286.0;43.8;153.0;40.0;37.9;947.0
1633;Lingewaal;2002;299.0;70.6;236.0;273.0;46.1;169.0;26.0;24.5;943.0
1634;Lingewaal;2003;;;;361.0;68.6;190.0;;;
1635;Lingewaard;1999;;;;;;;;;
1636;Lingewaard;2000;;;;;;;;;
1637;Lingewaard;2001;;;;;;;;;
1638;Lingewaard;2002;;;;;;;;;
1639;Lingewaard;2003;;;;1642.0;294.9;180.0;;;
1640;Lisse;1999;1064.0;158.2;149.0;1028.0;132.7;129.0;36.0;25.6;710.0
1641;Lisse;2000;699.0;155.8;223.0;670.0;96.3;144.0;29.0;59.4;2049.0
1642;Lisse;2001;765.0;147.1;192.0;711.0;115.3;162.0;54.0;31.8;589.0
1643;Lisse;2002;686.0;145.3;212.0;646.0;116.0;180.0;40.0;29.2;731.0
1644;Lisse;2003;;;;802.0;150.7;188.0;;;
1645;Lith;1999;315.0;45.4;144.0;258.0;31.9;124.0;57.0;13.5;237.0
1646;Lith;2000;232.0;38.1;164.0;187.0;26.6;142.0;45.0;11.6;257.0
1647;Lith;2001;185.0;33.1;179.0;166.0;28.2;170.0;19.0;4.9;257.0
1648;Lith;2002;186.0;34.8;187.0;156.0;27.0;173.0;30.0;7.8;259.0
1649;Lith;2003;;;;216.0;43.7;202.0;;;
1650;Littenseradiel;1999;601.0;72.0;120.0;547.0;50.7;93.0;54.0;21.3;394.0
1651;Littenseradiel;2000;476.0;69.4;146.0;411.0;41.4;101.0;65.0;28.0;431.0
1652;Littenseradiel;2001;370.0;52.5;142.0;311.0;36.6;118.0;59.0;15.9;270.0
1653;Littenseradiel;2002;367.0;57.2;156.0;308.0;37.2;121.0;59.0;19.9;338.0
1654;Littenseradiel;2003;;;;325.0;46.8;144.0;;;
1655;Lochem;1999;935.0;123.3;132.0;859.0;102.0;119.0;76.0;21.3;281.0
1656;Lochem;2000;714.0;127.7;179.0;583.0;89.4;153.0;131.0;38.2;292.0
1657;Lochem;2001;575.0;115.1;200.0;505.0;76.1;151.0;70.0;39.1;558.0
1658;Lochem;2002;591.0;117.7;199.0;497.0;79.6;160.0;94.0;38.1;405.0
1659;Lochem;2003;;;;536.0;98.2;183.0;;;
1660;Loenen;1999;341.0;84.4;247.0;313.0;67.6;216.0;28.0;16.8;599.0
1661;Loenen;2000;272.0;69.1;254.0;260.0;59.0;227.0;12.0;10.1;841.0
1662;Loenen;2001;244.0;70.9;290.0;220.0;57.4;261.0;24.0;13.4;560.0
1663;Loenen;2002;237.0;84.0;355.0;212.0;58.7;277.0;25.0;25.3;1013.0
1664;Loenen;2003;;;;211.0;61.1;289.0;;;
1665;Loon op Zand;1999;998.0;126.2;126.0;944.0;106.0;112.0;54.0;20.2;374.0
1666;Loon op Zand;2000;765.0;120.6;158.0;718.0;92.6;129.0;47.0;28.0;596.0
1667;Loon op Zand;2001;736.0;126.0;171.0;668.0;104.0;156.0;68.0;22.0;323.0
1668;Loon op Zand;2002;725.0;126.1;174.0;652.0;101.4;156.0;73.0;24.7;338.0
1669;Loon op Zand;2003;;;;732.0;130.1;178.0;;;
1670;Loosdrecht;1999;470.0;88.5;188.0;450.0;78.6;175.0;20.0;9.9;495.0
1671;Loosdrecht;2000;361.0;96.5;267.0;337.0;87.2;259.0;24.0;9.3;388.0
1672;Loosdrecht;2001;298.0;132.8;446.0;274.0;116.5;425.0;24.0;16.3;678.0
1673;Loosdrecht;2002;;;;;;;;;
1674;Loosdrecht;2003;;;;;;;;;
1675;Lopik;1999;552.0;76.8;139.0;525.0;60.3;115.0;27.0;16.5;611.0
1676;Lopik;2000;417.0;66.8;160.0;389.0;54.3;140.0;28.0;12.5;446.0
1677;Lopik;2001;374.0;61.6;165.0;335.0;44.6;133.0;39.0;17.0;436.0
1678;Lopik;2002;373.0;60.1;161.0;350.0;51.6;147.0;23.0;8.5;371.0
1679;Lopik;2003;;;;384.0;71.9;187.0;;;
1680;Loppersum;1999;519.0;61.2;118.0;467.0;39.8;85.0;52.0;21.4;412.0
1681;Loppersum;2000;399.0;45.0;113.0;373.0;33.6;90.0;26.0;11.4;440.0
1682;Loppersum;2001;383.0;45.7;119.0;347.0;33.6;97.0;36.0;12.2;339.0
1683;Loppersum;2002;393.0;51.3;131.0;357.0;37.1;104.0;36.0;14.2;395.0
1684;Loppersum;2003;;;;361.0;42.4;117.0;;;
1685;Losser;1999;1526.0;168.2;110.0;1259.0;124.8;99.0;267.0;43.4;163.0
1686;Losser;2000;758.0;103.0;136.0;662.0;67.8;102.0;96.0;35.2;366.0
1687;Losser;2001;747.0;101.2;136.0;658.0;73.3;111.0;89.0;27.9;314.0
1688;Losser;2002;757.0;115.8;153.0;674.0;91.3;135.0;83.0;24.5;295.0
1689;Losser;2003;;;;732.0;110.9;152.0;;;
1690;Maarn;1999;273.0;47.4;174.0;267.0;45.2;169.0;6.0;2.1;358.0
1691;Maarn;2000;218.0;44.5;204.0;210.0;41.4;197.0;8.0;3.1;382.0
1692;Maarn;2001;173.0;36.8;213.0;166.0;32.3;195.0;7.0;4.5;642.0
1693;Maarn;2002;202.0;55.1;273.0;192.0;45.4;237.0;10.0;9.7;969.0
1694;Maarn;2003;;;;191.0;49.4;258.0;;;
1695;Maarssen;1999;1992.0;297.5;149.0;1944.0;247.2;127.0;48.0;50.3;1047.0
1696;Maarssen;2000;1547.0;259.3;168.0;1478.0;218.6;148.0;69.0;40.7;590.0
1697;Maarssen;2001;1393.0;293.0;210.0;1343.0;227.4;169.0;50.0;65.6;1311.0
1698;Maarssen;2002;1362.0;244.2;179.0;1322.0;220.9;167.0;40.0;23.3;581.0
1699;Maarssen;2003;;;;1470.0;276.5;188.0;;;
1700;Maartensdijk;1999;413.0;70.4;171.0;387.0;58.0;150.0;26.0;12.4;478.0
1701;Maartensdijk;2000;309.0;60.8;197.0;297.0;56.9;192.0;12.0;3.9;328.0
1702;Maartensdijk;2001;;;;;;;;;
1703;Maartensdijk;2002;;;;;;;;;
1704;Maartensdijk;2003;;;;;;;;;
1705;Maasbracht;1999;588.0;66.2;113.0;548.0;56.9;104.0;40.0;9.2;231.0
1706;Maasbracht;2000;416.0;59.6;143.0;382.0;43.1;113.0;34.0;16.5;486.0
1707;Maasbracht;2001;423.0;68.7;162.0;389.0;55.6;143.0;34.0;13.1;385.0
1708;Maasbracht;2002;457.0;73.2;160.0;422.0;64.1;152.0;35.0;9.1;260.0
1709;Maasbracht;2003;;;;436.0;70.8;162.0;;;
1710;Maasbree;1999;624.0;76.0;122.0;568.0;60.6;107.0;56.0;15.4;274.0
1711;Maasbree;2000;404.0;76.8;190.0;333.0;40.9;123.0;71.0;35.9;505.0
1712;Maasbree;2001;343.0;62.1;181.0;307.0;42.9;140.0;36.0;19.1;531.0
1713;Maasbree;2002;400.0;85.7;214.0;366.0;60.9;167.0;34.0;24.7;727.0
1714;Maasbree;2003;;;;349.0;56.1;161.0;;;
1715;Maasdonk;1999;415.0;52.1;126.0;375.0;41.0;109.0;40.0;11.2;280.0
1716;Maasdonk;2000;306.0;47.5;155.0;270.0;38.2;141.0;36.0;9.3;259.0
1717;Maasdonk;2001;284.0;47.8;168.0;258.0;37.8;146.0;26.0;10.0;386.0
1718;Maasdonk;2002;286.0;57.2;200.0;255.0;47.6;186.0;31.0;9.7;312.0
1719;Maasdonk;2003;;;;279.0;51.8;186.0;;;
1720;Maasdriel;1999;1009.0;155.2;154.0;877.0;111.8;127.0;132.0;43.4;329.0
1721;Maasdriel;2000;832.0;161.9;195.0;704.0;113.3;161.0;128.0;48.6;380.0
1722;Maasdriel;2001;713.0;162.6;228.0;602.0;113.0;188.0;111.0;49.6;446.0
1723;Maasdriel;2002;638.0;138.6;217.0;548.0;97.2;177.0;90.0;41.4;460.0
1724;Maasdriel;2003;;;;726.0;147.2;203.0;;;
1725;Maasland;1999;247.0;77.0;312.0;213.0;28.1;132.0;34.0;48.9;1439.0
1726;Maasland;2000;179.0;69.9;390.0;146.0;22.6;155.0;33.0;47.3;1433.0
1727;Maasland;2001;158.0;64.8;410.0;130.0;25.7;198.0;28.0;39.1;1396.0
1728;Maasland;2002;167.0;63.6;381.0;142.0;31.2;219.0;25.0;32.5;1298.0
1729;Maasland;2003;;;;146.0;28.4;195.0;;;
1730;Maassluis;1999;1192.0;153.9;129.0;1159.0;127.3;110.0;33.0;26.6;807.0
1731;Maassluis;2000;1045.0;147.3;141.0;1001.0;128.4;128.0;44.0;18.9;430.0
1732;Maassluis;2001;853.0;120.2;141.0;811.0;101.1;125.0;42.0;19.2;456.0
1733;Maassluis;2002;1020.0;177.3;174.0;973.0;148.5;153.0;47.0;28.8;613.0
1734;Maassluis;2003;;;;912.0;150.8;165.0;;;
1735;Maastricht;1999;4532.0;669.3;148.0;4281.0;521.2;122.0;251.0;148.1;590.0
1736;Maastricht;2000;3120.0;679.1;218.0;2881.0;402.8;140.0;239.0;276.3;1156.0
1737;Maastricht;2001;3237.0;616.2;190.0;2987.0;442.3;148.0;250.0;173.9;696.0
1738;Maastricht;2002;3378.0;808.0;239.0;3042.0;474.8;156.0;336.0;333.2;992.0
1739;Maastricht;2003;;;;3018.0;539.4;179.0;;;
1740;Margraten;1999;548.0;83.2;152.0;519.0;62.0;119.0;29.0;21.2;731.0
1741;Margraten;2000;379.0;48.1;127.0;348.0;41.5;119.0;31.0;6.6;214.0
1742;Margraten;2001;326.0;54.3;167.0;291.0;45.5;156.0;35.0;8.9;253.0
1743;Margraten;2002;396.0;74.6;188.0;351.0;61.8;176.0;45.0;12.8;284.0
1744;Margraten;2003;;;;361.0;66.5;184.0;;;
1745;Markelo;1999;302.0;50.8;168.0;229.0;28.9;126.0;73.0;21.9;299.0
1746;Markelo;2000;203.0;33.1;163.0;154.0;18.6;121.0;49.0;14.5;296.0
1747;Markelo;2001;;;;;;;;;
1748;Markelo;2002;;;;;;;;;
1749;Markelo;2003;;;;;;;;;
1750;De Marne;1999;540.0;49.6;92.0;500.0;38.8;78.0;40.0;10.7;268.0
1751;De Marne;2000;440.0;49.9;113.0;408.0;36.4;89.0;32.0;13.6;424.0
1752;De Marne;2001;384.0;41.3;107.0;345.0;31.2;90.0;39.0;10.1;259.0
1753;De Marne;2002;418.0;64.5;154.0;369.0;39.8;108.0;49.0;24.7;504.0
1754;De Marne;2003;;;;367.0;44.4;121.0;;;
1755;Marum;1999;468.0;61.1;131.0;417.0;45.6;109.0;51.0;15.5;304.0
1756;Marum;2000;344.0;46.8;136.0;299.0;37.4;125.0;45.0;9.4;209.0
1757;Marum;2001;376.0;53.9;143.0;317.0;38.1;120.0;59.0;15.8;268.0
1758;Marum;2002;370.0;59.9;162.0;330.0;50.4;153.0;40.0;9.5;238.0
1759;Marum;2003;;;;299.0;46.8;156.0;;;
1760;Medemblik;1999;405.0;46.1;114.0;372.0;33.8;91.0;33.0;12.3;372.0
1761;Medemblik;2000;274.0;33.9;124.0;258.0;28.8;112.0;16.0;5.1;317.0
1762;Medemblik;2001;281.0;45.2;161.0;261.0;38.9;149.0;20.0;6.3;317.0
1763;Medemblik;2002;247.0;41.5;168.0;225.0;34.0;151.0;22.0;7.5;341.0
1764;Medemblik;2003;;;;272.0;40.8;150.0;;;
1765;Meerlo-Wanssum;1999;347.0;40.9;118.0;310.0;30.7;99.0;37.0;10.1;274.0
1766;Meerlo-Wanssum;2000;309.0;43.0;139.0;276.0;33.6;122.0;33.0;9.4;284.0
1767;Meerlo-Wanssum;2001;268.0;49.7;185.0;234.0;33.6;143.0;34.0;16.1;473.0
1768;Meerlo-Wanssum;2002;235.0;41.3;176.0;198.0;29.1;147.0;37.0;12.2;329.0
1769;Meerlo-Wanssum;2003;;;;270.0;43.2;160.0;;;
1770;Meerssen;1999;1003.0;117.6;117.0;972.0;111.4;115.0;31.0;6.1;198.0
1771;Meerssen;2000;685.0;94.6;138.0;662.0;81.8;124.0;23.0;12.8;556.0
1772;Meerssen;2001;652.0;92.6;142.0;615.0;84.2;137.0;37.0;8.4;227.0
1773;Meerssen;2002;692.0;104.7;151.0;649.0;93.7;144.0;43.0;11.1;257.0
1774;Meerssen;2003;;;;735.0;132.7;181.0;;;
1775;Meijel;1999;236.0;29.8;126.0;212.0;24.6;116.0;24.0;5.2;217.0
1776;Meijel;2000;193.0;28.6;148.0;178.0;22.3;125.0;15.0;6.3;421.0
1777;Meijel;2001;169.0;31.7;188.0;140.0;19.8;141.0;29.0;12.0;413.0
1778;Meijel;2002;196.0;36.0;184.0;174.0;29.2;168.0;22.0;6.8;307.0
1779;Meijel;2003;;;;173.0;30.3;175.0;;;
1780;Menaldumadeel;1999;715.0;64.6;90.0;669.0;52.6;79.0;46.0;12.0;262.0
1781;Menaldumadeel;2000;470.0;62.5;133.0;424.0;40.4;95.0;46.0;22.1;481.0
1782;Menaldumadeel;2001;464.0;66.9;144.0;425.0;39.8;94.0;39.0;27.0;693.0
1783;Menaldumadeel;2002;451.0;68.5;152.0;410.0;46.0;112.0;41.0;22.5;549.0
1784;Menaldumadeel;2003;;;;424.0;57.3;135.0;;;
1785;Menterwolde;1999;703.0;77.8;111.0;668.0;52.3;78.0;35.0;25.6;731.0
1786;Menterwolde;2000;490.0;56.2;115.0;451.0;43.0;95.0;39.0;13.2;338.0
1787;Menterwolde;2001;485.0;68.8;142.0;444.0;47.1;106.0;41.0;21.7;529.0
1788;Menterwolde;2002;485.0;55.8;115.0;443.0;47.3;107.0;42.0;8.5;202.0
1789;Menterwolde;2003;;;;464.0;58.1;125.0;;;
1790;Meppel;1999;1549.0;193.7;125.0;1438.0;148.2;103.0;111.0;45.5;410.0
1791;Meppel;2000;1197.0;171.2;143.0;1110.0;130.2;117.0;87.0;41.0;471.0
1792;Meppel;2001;1067.0;202.4;190.0;978.0;126.5;129.0;89.0;75.9;853.0
1793;Meppel;2002;1089.0;181.1;166.0;1002.0;139.1;139.0;87.0;42.0;483.0
1794;Meppel;2003;;;;1064.0;163.5;154.0;;;
1795;Middelburg;1999;1998.0;256.4;128.0;1824.0;193.6;106.0;174.0;62.8;361.0
1796;Middelburg;2000;1496.0;178.1;119.0;1394.0;145.0;104.0;102.0;33.2;325.0
1797;Middelburg;2001;1605.0;215.4;134.0;1447.0;169.1;117.0;158.0;46.4;293.0
1798;Middelburg;2002;1502.0;222.1;148.0;1388.0;181.0;130.0;114.0;41.0;360.0
1799;Middelburg;2003;;;;1511.0;227.4;150.0;;;
1800;Middelharnis;1999;833.0;103.3;124.0;787.0;86.2;110.0;46.0;17.0;371.0
1801;Middelharnis;2000;642.0;101.1;157.0;589.0;71.0;121.0;53.0;30.1;567.0
1802;Middelharnis;2001;568.0;88.3;155.0;521.0;69.8;134.0;47.0;18.5;393.0
1803;Middelharnis;2002;566.0;90.6;160.0;530.0;76.5;144.0;36.0;14.1;392.0
1804;Middelharnis;2003;;;;510.0;88.1;173.0;;;
1805;Midden-Drenthe;1999;;;;;;;;;
1806;Midden-Drenthe;2000;1285.0;205.5;160.0;1115.0;130.0;117.0;170.0;75.5;444.0
1807;Midden-Drenthe;2001;1110.0;188.9;170.0;965.0;118.4;123.0;145.0;70.6;487.0
1808;Midden-Drenthe;2002;1167.0;194.6;167.0;1036.0;138.6;134.0;131.0;56.0;427.0
1809;Midden-Drenthe;2003;;;;1063.0;155.9;147.0;;;
