ID;EigendomWoning;Bouwjaar;RegioS;Perioden;TotaalWoningenMetEnergielabel_1;WoningenMetEnergielabelAEnB_2;WoningenMetEnergielabelCEnD_3;WoningenMetEnergielabelEFG_4
3685;Eigendom onbekend;3;West-Noord-Brabant (CR);2011;2;0;0;2
3686;Eigendom onbekend;3;Midden-Noord-Brabant (CR);2011;3;0;1;2
3687;Eigendom onbekend;3;Noordoost-Noord-Brabant (CR);2011;30;26;1;3
3688;Eigendom onbekend;3;Zuidoost-Noord-Brabant (CR);2011;22;0;2;20
3689;Eigendom onbekend;3;Noord-Limburg (CR);2011;6;0;1;5
3690;Eigendom onbekend;3;Midden-Limburg (CR);2011;11;0;0;11
3691;Eigendom onbekend;3;Zuid-Limburg (CR);2011;20;2;11;7
3692;Eigendom onbekend;3;Flevoland (CR);2011;0;0;0;0
3693;Eigendom onbekend;3;Groningen (GA);2011;87;31;37;19
3694;Eigendom onbekend;3;Leeuwarden (GA);2011;0;0;0;0
3695;Eigendom onbekend;3;Zwolle (GA);2011;0;0;0;0
3696;Eigendom onbekend;3;Enschede (GA);2011;5;3;0;2
3697;Eigendom onbekend;3;Apeldoorn (GA);2011;6;0;2;4
3698;Eigendom onbekend;3;Arnhem (GA);2011;1;0;1;0
3699;Eigendom onbekend;3;Nijmegen (GA);2011;2;0;2;0
3700;Eigendom onbekend;3;Amersfoort (GA);2011;1;0;0;1
3701;Eigendom onbekend;3;Utrecht (GA);2011;23;4;7;12
3702;Eigendom onbekend;3;Amsterdam (GA);2011;48;2;14;32
3703;Eigendom onbekend;3;Haarlem (GA);2011;6;0;1;5
3704;Eigendom onbekend;3;Leiden (GA);2011;4;0;0;4
3705;Eigendom onbekend;3;'s-Gravenhage (GA);2011;8;1;1;6
3706;Eigendom onbekend;3;Rotterdam (GA);2011;129;11;51;67
3707;Eigendom onbekend;3;Dordrecht (GA);2011;0;0;0;0
3708;Eigendom onbekend;3;Breda (GA);2011;0;0;0;0
3709;Eigendom onbekend;3;Tilburg (GA);2011;2;0;0;2
3710;Eigendom onbekend;3;'s-Hertogenbosch (GA);2011;3;1;0;2
3711;Eigendom onbekend;3;Eindhoven (GA);2011;21;0;1;20
3712;Eigendom onbekend;3;Geleen/Sittard (GA);2011;1;0;0;1
3713;Eigendom onbekend;3;Heerlen (GA);2011;7;0;1;6
3714;Eigendom onbekend;3;Maastricht (GA);2011;11;1;10;0
3715;Eigendom onbekend;3;Groningen (SG);2011;89;31;38;20
3716;Eigendom onbekend;3;Leeuwarden (SG);2011;0;0;0;0
3717;Eigendom onbekend;3;Zwolle (SG);2011;1;0;0;1
3718;Eigendom onbekend;3;Enschede (SG);2011;8;3;1;4
3719;Eigendom onbekend;3;Apeldoorn (SG);2011;6;0;2;4
3720;Eigendom onbekend;3;Arnhem (SG);2011;1;0;1;0
3721;Eigendom onbekend;3;Nijmegen (SG);2011;2;0;2;0
3722;Eigendom onbekend;3;Amersfoort (SG);2011;2;0;1;1
3723;Eigendom onbekend;3;Utrecht (SG);2011;25;4;8;13
3724;Eigendom onbekend;3;Amsterdam (SG);2011;51;3;14;34
3725;Eigendom onbekend;3;Haarlem (SG);2011;7;0;1;6
3726;Eigendom onbekend;3;Leiden (SG);2011;4;0;0;4
3727;Eigendom onbekend;3;'s-Gravenhage (SG);2011;9;1;1;7
3728;Eigendom onbekend;3;Rotterdam (SG);2011;130;11;52;67
3729;Eigendom onbekend;3;Dordrecht (SG);2011;10;0;0;10
3730;Eigendom onbekend;3;Breda (SG);2011;0;0;0;0
3731;Eigendom onbekend;3;Tilburg (SG);2011;2;0;0;2
3732;Eigendom onbekend;3;'s-Hertogenbosch (SG);2011;3;1;0;2
3733;Eigendom onbekend;3;Eindhoven (SG);2011;21;0;1;20
3734;Eigendom onbekend;3;Geleen/Sittard (SG);2011;1;0;0;1
3735;Eigendom onbekend;3;Heerlen (SG);2011;7;0;1;6
3736;Eigendom onbekend;3;Maastricht (SG);2011;11;1;10;0
3737;Eigendom onbekend;4;Nederland;2011;5365;290;1572;3503
3738;Eigendom onbekend;4;Noord-Nederland (LD);2011;538;1;88;449
3739;Eigendom onbekend;4;Oost-Nederland (LD);2011;1780;13;510;1257
3740;Eigendom onbekend;4;West-Nederland (LD);2011;2327;269;648;1410
3741;Eigendom onbekend;4;Zuid-Nederland (LD);2011;720;7;326;387
3742;Eigendom onbekend;4;Groningen (PV);2011;159;0;21;138
3743;Eigendom onbekend;4;Friesland (PV);2011;184;0;2;182
3744;Eigendom onbekend;4;Drenthe (PV);2011;195;1;65;129
3745;Eigendom onbekend;4;Overijssel (PV);2011;1004;9;390;605
3746;Eigendom onbekend;4;Flevoland (PV);2011;21;0;0;21
3747;Eigendom onbekend;4;Gelderland (PV);2011;755;4;120;631
3748;Eigendom onbekend;4;Utrecht (PV);2011;397;148;87;162
3749;Eigendom onbekend;4;Noord-Holland (PV);2011;627;55;177;395
3750;Eigendom onbekend;4;Zuid-Holland (PV);2011;1041;64;355;622
3751;Eigendom onbekend;4;Zeeland (PV);2011;262;2;29;231
3752;Eigendom onbekend;4;Noord-Brabant (PV);2011;170;2;21;147
3753;Eigendom onbekend;4;Limburg (PV);2011;550;5;305;240
3754;Eigendom onbekend;4;Oost-Groningen (CR);2011;14;0;0;14
3755;Eigendom onbekend;4;Delfzijl en omgeving (CR);2011;9;0;0;9
3756;Eigendom onbekend;4;Overig Groningen (CR);2011;136;0;21;115
3757;Eigendom onbekend;4;Noord-Friesland (CR);2011;99;0;0;99
3758;Eigendom onbekend;4;Zuidwest-Friesland (CR);2011;2;0;1;1
3759;Eigendom onbekend;4;Zuidoost-Friesland (CR);2011;83;0;1;82
3760;Eigendom onbekend;4;Noord-Drenthe (CR);2011;50;0;25;25
3761;Eigendom onbekend;4;Zuidoost-Drenthe (CR);2011;135;0;40;95
3762;Eigendom onbekend;4;Zuidwest-Drenthe (CR);2011;10;1;0;9
3763;Eigendom onbekend;4;Noord-Overijssel (CR);2011;49;2;8;39
3764;Eigendom onbekend;4;Zuidwest-Overijssel (CR);2011;211;0;5;206
3765;Eigendom onbekend;4;Twente (CR);2011;744;7;377;360
3766;Eigendom onbekend;4;Veluwe (CR);2011;304;1;30;273
3767;Eigendom onbekend;4;Achterhoek (CR);2011;103;2;47;54
3768;Eigendom onbekend;4;Arnhem/Nijmegen (CR);2011;255;1;13;241
3769;Eigendom onbekend;4;Zuidwest-Gelderland (CR);2011;93;0;30;63
3770;Eigendom onbekend;4;Utrecht (CR);2011;397;148;87;162
3771;Eigendom onbekend;4;Kop van Noord-Holland (CR);2011;45;0;8;37
3772;Eigendom onbekend;4;Alkmaar en omgeving (CR);2011;2;0;1;1
3773;Eigendom onbekend;4;IJmond (CR);2011;10;0;4;6
3774;Eigendom onbekend;4;Agglomeratie Haarlem (CR);2011;39;0;10;29
3775;Eigendom onbekend;4;Zaanstreek (CR);2011;10;0;4;6
3776;Eigendom onbekend;4;Groot-Amsterdam (CR);2011;509;47;147;315
3777;Eigendom onbekend;4;Het Gooi en Vechtstreek (CR);2011;12;8;3;1
3778;Eigendom onbekend;4;Agglomeratie Leiden en Bollenstreek (CR);2011;29;0;3;26
3779;Eigendom onbekend;4;Agglomeratie 's-Gravenhage (CR);2011;275;0;111;164
3780;Eigendom onbekend;4;Delft en Westland (CR);2011;18;0;2;16
3781;Eigendom onbekend;4;Oost-Zuid-Holland (CR);2011;27;0;2;25
3782;Eigendom onbekend;4;Groot-Rijnmond (CR);2011;486;64;209;213
3783;Eigendom onbekend;4;Zuidoost-Zuid-Holland (CR);2011;206;0;28;178
3784;Eigendom onbekend;4;Zeeuwsch-Vlaanderen (CR);2011;3;0;1;2
3785;Eigendom onbekend;4;Overig Zeeland (CR);2011;259;2;28;229
3786;Eigendom onbekend;4;West-Noord-Brabant (CR);2011;44;1;8;35
3787;Eigendom onbekend;4;Midden-Noord-Brabant (CR);2011;15;1;5;9
3788;Eigendom onbekend;4;Noordoost-Noord-Brabant (CR);2011;7;0;4;3
3789;Eigendom onbekend;4;Zuidoost-Noord-Brabant (CR);2011;104;0;4;100
3790;Eigendom onbekend;4;Noord-Limburg (CR);2011;8;2;1;5
3791;Eigendom onbekend;4;Midden-Limburg (CR);2011;10;0;3;7
3792;Eigendom onbekend;4;Zuid-Limburg (CR);2011;532;3;301;228
3793;Eigendom onbekend;4;Flevoland (CR);2011;21;0;0;21
3794;Eigendom onbekend;4;Groningen (GA);2011;84;0;18;66
3795;Eigendom onbekend;4;Leeuwarden (GA);2011;10;0;0;10
3796;Eigendom onbekend;4;Zwolle (GA);2011;35;1;5;29
3797;Eigendom onbekend;4;Enschede (GA);2011;320;6;108;206
3798;Eigendom onbekend;4;Apeldoorn (GA);2011;165;1;17;147
3799;Eigendom onbekend;4;Arnhem (GA);2011;239;0;11;228
3800;Eigendom onbekend;4;Nijmegen (GA);2011;3;0;1;2
3801;Eigendom onbekend;4;Amersfoort (GA);2011;25;0;8;17
3802;Eigendom onbekend;4;Utrecht (GA);2011;13;1;5;7
3803;Eigendom onbekend;4;Amsterdam (GA);2011;486;47;127;312
3804;Eigendom onbekend;4;Haarlem (GA);2011;28;0;8;20
3805;Eigendom onbekend;4;Leiden (GA);2011;2;0;0;2
3806;Eigendom onbekend;4;'s-Gravenhage (GA);2011;274;0;110;164
3807;Eigendom onbekend;4;Rotterdam (GA);2011;412;64;185;163
3808;Eigendom onbekend;4;Dordrecht (GA);2011;22;0;3;19
3809;Eigendom onbekend;4;Breda (GA);2011;1;1;0;0
3810;Eigendom onbekend;4;Tilburg (GA);2011;11;1;3;7
3811;Eigendom onbekend;4;'s-Hertogenbosch (GA);2011;3;0;1;2
3812;Eigendom onbekend;4;Eindhoven (GA);2011;20;0;1;19
3813;Eigendom onbekend;4;Geleen/Sittard (GA);2011;7;0;2;5
3814;Eigendom onbekend;4;Heerlen (GA);2011;470;3;268;199
3815;Eigendom onbekend;4;Maastricht (GA);2011;46;0;27;19
3816;Eigendom onbekend;4;Groningen (SG);2011;118;0;29;89
3817;Eigendom onbekend;4;Leeuwarden (SG);2011;17;0;0;17
3818;Eigendom onbekend;4;Zwolle (SG);2011;39;1;7;31
3819;Eigendom onbekend;4;Enschede (SG);2011;517;6;270;241
3820;Eigendom onbekend;4;Apeldoorn (SG);2011;165;1;17;147
3821;Eigendom onbekend;4;Arnhem (SG);2011;250;0;11;239
3822;Eigendom onbekend;4;Nijmegen (SG);2011;4;0;1;3
3823;Eigendom onbekend;4;Amersfoort (SG);2011;25;0;8;17
3824;Eigendom onbekend;4;Utrecht (SG);2011;358;148;76;134
3825;Eigendom onbekend;4;Amsterdam (SG);2011;514;47;151;316
3826;Eigendom onbekend;4;Haarlem (SG);2011;49;0;14;35
3827;Eigendom onbekend;4;Leiden (SG);2011;28;0;3;25
3828;Eigendom onbekend;4;'s-Gravenhage (SG);2011;293;0;113;180
3829;Eigendom onbekend;4;Rotterdam (SG);2011;415;64;185;166
3830;Eigendom onbekend;4;Dordrecht (SG);2011;81;0;3;78
3831;Eigendom onbekend;4;Breda (SG);2011;5;1;0;4
3832;Eigendom onbekend;4;Tilburg (SG);2011;12;1;3;8
3833;Eigendom onbekend;4;'s-Hertogenbosch (SG);2011;4;0;1;3
3834;Eigendom onbekend;4;Eindhoven (SG);2011;21;0;1;20
3835;Eigendom onbekend;4;Geleen/Sittard (SG);2011;7;0;2;5
3836;Eigendom onbekend;4;Heerlen (SG);2011;476;3;269;204
3837;Eigendom onbekend;4;Maastricht (SG);2011;48;0;29;19
3838;Eigendom onbekend;5;Nederland;2011;3596;98;1523;1975
3839;Eigendom onbekend;5;Noord-Nederland (LD);2011;480;4;113;363
3840;Eigendom onbekend;5;Oost-Nederland (LD);2011;1411;29;775;607
3841;Eigendom onbekend;5;West-Nederland (LD);2011;1321;54;502;765
3842;Eigendom onbekend;5;Zuid-Nederland (LD);2011;384;11;133;240
3843;Eigendom onbekend;5;Groningen (PV);2011;59;0;9;50
3844;Eigendom onbekend;5;Friesland (PV);2011;388;3;88;297
3845;Eigendom onbekend;5;Drenthe (PV);2011;33;1;16;16
3846;Eigendom onbekend;5;Overijssel (PV);2011;908;4;425;479
3847;Eigendom onbekend;5;Flevoland (PV);2011;3;0;1;2
3848;Eigendom onbekend;5;Gelderland (PV);2011;500;25;349;126
3849;Eigendom onbekend;5;Utrecht (PV);2011;151;23;67;61
3850;Eigendom onbekend;5;Noord-Holland (PV);2011;316;26;144;146
3851;Eigendom onbekend;5;Zuid-Holland (PV);2011;784;5;251;528
3852;Eigendom onbekend;5;Zeeland (PV);2011;70;0;40;30
3853;Eigendom onbekend;5;Noord-Brabant (PV);2011;247;4;58;185
3854;Eigendom onbekend;5;Limburg (PV);2011;137;7;75;55
3855;Eigendom onbekend;5;Oost-Groningen (CR);2011;38;0;5;33
3856;Eigendom onbekend;5;Delfzijl en omgeving (CR);2011;0;0;0;0
3857;Eigendom onbekend;5;Overig Groningen (CR);2011;21;0;4;17
3858;Eigendom onbekend;5;Noord-Friesland (CR);2011;296;0;35;261
3859;Eigendom onbekend;5;Zuidwest-Friesland (CR);2011;4;0;2;2
3860;Eigendom onbekend;5;Zuidoost-Friesland (CR);2011;88;3;51;34
3861;Eigendom onbekend;5;Noord-Drenthe (CR);2011;8;0;0;8
3862;Eigendom onbekend;5;Zuidoost-Drenthe (CR);2011;12;0;8;4
3863;Eigendom onbekend;5;Zuidwest-Drenthe (CR);2011;13;1;8;4
3864;Eigendom onbekend;5;Noord-Overijssel (CR);2011;61;1;7;53
3865;Eigendom onbekend;5;Zuidwest-Overijssel (CR);2011;115;0;66;49
3866;Eigendom onbekend;5;Twente (CR);2011;732;3;352;377
3867;Eigendom onbekend;5;Veluwe (CR);2011;341;23;231;87
3868;Eigendom onbekend;5;Achterhoek (CR);2011;111;1;98;12
3869;Eigendom onbekend;5;Arnhem/Nijmegen (CR);2011;29;1;15;13
3870;Eigendom onbekend;5;Zuidwest-Gelderland (CR);2011;19;0;5;14
3871;Eigendom onbekend;5;Utrecht (CR);2011;151;23;67;61
3872;Eigendom onbekend;5;Kop van Noord-Holland (CR);2011;27;1;20;6
3873;Eigendom onbekend;5;Alkmaar en omgeving (CR);2011;2;0;0;2
3874;Eigendom onbekend;5;IJmond (CR);2011;13;1;4;8
3875;Eigendom onbekend;5;Agglomeratie Haarlem (CR);2011;32;0;5;27
3876;Eigendom onbekend;5;Zaanstreek (CR);2011;15;0;3;12
3877;Eigendom onbekend;5;Groot-Amsterdam (CR);2011;221;23;111;87
3878;Eigendom onbekend;5;Het Gooi en Vechtstreek (CR);2011;6;1;1;4
3879;Eigendom onbekend;5;Agglomeratie Leiden en Bollenstreek (CR);2011;20;1;10;9
3880;Eigendom onbekend;5;Agglomeratie 's-Gravenhage (CR);2011;38;1;21;16
3881;Eigendom onbekend;5;Delft en Westland (CR);2011;199;0;3;196
3882;Eigendom onbekend;5;Oost-Zuid-Holland (CR);2011;55;0;11;44
3883;Eigendom onbekend;5;Groot-Rijnmond (CR);2011;427;3;195;229
3884;Eigendom onbekend;5;Zuidoost-Zuid-Holland (CR);2011;45;0;11;34
3885;Eigendom onbekend;5;Zeeuwsch-Vlaanderen (CR);2011;16;0;9;7
3886;Eigendom onbekend;5;Overig Zeeland (CR);2011;54;0;31;23
3887;Eigendom onbekend;5;West-Noord-Brabant (CR);2011;174;0;21;153
3888;Eigendom onbekend;5;Midden-Noord-Brabant (CR);2011;40;1;24;15
3889;Eigendom onbekend;5;Noordoost-Noord-Brabant (CR);2011;11;3;5;3
3890;Eigendom onbekend;5;Zuidoost-Noord-Brabant (CR);2011;22;0;8;14
3891;Eigendom onbekend;5;Noord-Limburg (CR);2011;3;0;3;0
3892;Eigendom onbekend;5;Midden-Limburg (CR);2011;5;0;3;2
3893;Eigendom onbekend;5;Zuid-Limburg (CR);2011;129;7;69;53
3894;Eigendom onbekend;5;Flevoland (CR);2011;3;0;1;2
3895;Eigendom onbekend;5;Groningen (GA);2011;12;0;4;8
3896;Eigendom onbekend;5;Leeuwarden (GA);2011;216;0;18;198
3897;Eigendom onbekend;5;Zwolle (GA);2011;1;0;0;1
3898;Eigendom onbekend;5;Enschede (GA);2011;348;3;341;4
3899;Eigendom onbekend;5;Apeldoorn (GA);2011;57;23;20;14
3900;Eigendom onbekend;5;Arnhem (GA);2011;1;0;1;0
3901;Eigendom onbekend;5;Nijmegen (GA);2011;4;1;0;3
3902;Eigendom onbekend;5;Amersfoort (GA);2011;1;0;0;1
3903;Eigendom onbekend;5;Utrecht (GA);2011;24;0;2;22
3904;Eigendom onbekend;5;Amsterdam (GA);2011;197;23;113;61
3905;Eigendom onbekend;5;Haarlem (GA);2011;32;0;5;27
3906;Eigendom onbekend;5;Leiden (GA);2011;15;0;7;8
3907;Eigendom onbekend;5;'s-Gravenhage (GA);2011;32;1;16;15
3908;Eigendom onbekend;5;Rotterdam (GA);2011;385;2;194;189
3909;Eigendom onbekend;5;Dordrecht (GA);2011;12;0;10;2
3910;Eigendom onbekend;5;Breda (GA);2011;158;0;11;147
3911;Eigendom onbekend;5;Tilburg (GA);2011;16;1;1;14
3912;Eigendom onbekend;5;'s-Hertogenbosch (GA);2011;2;1;1;0
3913;Eigendom onbekend;5;Eindhoven (GA);2011;7;0;2;5
3914;Eigendom onbekend;5;Geleen/Sittard (GA);2011;1;0;0;1
3915;Eigendom onbekend;5;Heerlen (GA);2011;29;7;8;14
3916;Eigendom onbekend;5;Maastricht (GA);2011;66;0;53;13
3917;Eigendom onbekend;5;Groningen (SG);2011;25;0;4;21
3918;Eigendom onbekend;5;Leeuwarden (SG);2011;231;0;18;213
3919;Eigendom onbekend;5;Zwolle (SG);2011;12;0;9;3
3920;Eigendom onbekend;5;Enschede (SG);2011;645;3;344;298
3921;Eigendom onbekend;5;Apeldoorn (SG);2011;57;23;20;14
3922;Eigendom onbekend;5;Arnhem (SG);2011;18;0;15;3
3923;Eigendom onbekend;5;Nijmegen (SG);2011;12;1;1;10
3924;Eigendom onbekend;5;Amersfoort (SG);2011;29;0;2;27
3925;Eigendom onbekend;5;Utrecht (SG);2011;112;22;62;28
3926;Eigendom onbekend;5;Amsterdam (SG);2011;235;23;114;98
3927;Eigendom onbekend;5;Haarlem (SG);2011;45;1;9;35
3928;Eigendom onbekend;5;Leiden (SG);2011;18;0;9;9
3929;Eigendom onbekend;5;'s-Gravenhage (SG);2011;237;1;24;212
3930;Eigendom onbekend;5;Rotterdam (SG);2011;426;2;195;229
3931;Eigendom onbekend;5;Dordrecht (SG);2011;18;0;10;8
3932;Eigendom onbekend;5;Breda (SG);2011;159;0;11;148
3933;Eigendom onbekend;5;Tilburg (SG);2011;16;1;1;14
3934;Eigendom onbekend;5;'s-Hertogenbosch (SG);2011;3;2;1;0
3935;Eigendom onbekend;5;Eindhoven (SG);2011;7;0;2;5
3936;Eigendom onbekend;5;Geleen/Sittard (SG);2011;1;0;0;1
3937;Eigendom onbekend;5;Heerlen (SG);2011;29;7;8;14
3938;Eigendom onbekend;5;Maastricht (SG);2011;99;0;61;38
3939;Eigendom onbekend;6;Nederland;2011;3051;118;1737;1196
3940;Eigendom onbekend;6;Noord-Nederland (LD);2011;349;10;83;256
3941;Eigendom onbekend;6;Oost-Nederland (LD);2011;1024;22;529;473
3942;Eigendom onbekend;6;West-Nederland (LD);2011;1151;49;825;277
3943;Eigendom onbekend;6;Zuid-Nederland (LD);2011;527;37;300;190
3944;Eigendom onbekend;6;Groningen (PV);2011;60;1;17;42
3945;Eigendom onbekend;6;Friesland (PV);2011;217;4;38;175
3946;Eigendom onbekend;6;Drenthe (PV);2011;72;5;28;39
3947;Eigendom onbekend;6;Overijssel (PV);2011;558;1;321;236
3948;Eigendom onbekend;6;Flevoland (PV);2011;76;16;30;30
3949;Eigendom onbekend;6;Gelderland (PV);2011;390;5;178;207
3950;Eigendom onbekend;6;Utrecht (PV);2011;46;1;31;14
3951;Eigendom onbekend;6;Noord-Holland (PV);2011;160;6;71;83
3952;Eigendom onbekend;6;Zuid-Holland (PV);2011;701;40;489;172
3953;Eigendom onbekend;6;Zeeland (PV);2011;244;2;234;8
3954;Eigendom onbekend;6;Noord-Brabant (PV);2011;338;35;214;89
3955;Eigendom onbekend;6;Limburg (PV);2011;189;2;86;101
3956;Eigendom onbekend;6;Oost-Groningen (CR);2011;5;1;2;2
3957;Eigendom onbekend;6;Delfzijl en omgeving (CR);2011;0;0;0;0
3958;Eigendom onbekend;6;Overig Groningen (CR);2011;55;0;15;40
3959;Eigendom onbekend;6;Noord-Friesland (CR);2011;170;0;27;143
3960;Eigendom onbekend;6;Zuidwest-Friesland (CR);2011;2;0;0;2
3961;Eigendom onbekend;6;Zuidoost-Friesland (CR);2011;45;4;11;30
3962;Eigendom onbekend;6;Noord-Drenthe (CR);2011;3;0;3;0
3963;Eigendom onbekend;6;Zuidoost-Drenthe (CR);2011;36;0;9;27
3964;Eigendom onbekend;6;Zuidwest-Drenthe (CR);2011;33;5;16;12
3965;Eigendom onbekend;6;Noord-Overijssel (CR);2011;66;0;36;30
3966;Eigendom onbekend;6;Zuidwest-Overijssel (CR);2011;7;1;1;5
3967;Eigendom onbekend;6;Twente (CR);2011;485;0;284;201
3968;Eigendom onbekend;6;Veluwe (CR);2011;131;0;26;105
3969;Eigendom onbekend;6;Achterhoek (CR);2011;205;3;114;88
3970;Eigendom onbekend;6;Arnhem/Nijmegen (CR);2011;40;2;30;8
3971;Eigendom onbekend;6;Zuidwest-Gelderland (CR);2011;14;0;8;6
3972;Eigendom onbekend;6;Utrecht (CR);2011;46;1;31;14
3973;Eigendom onbekend;6;Kop van Noord-Holland (CR);2011;40;0;6;34
3974;Eigendom onbekend;6;Alkmaar en omgeving (CR);2011;3;0;2;1
3975;Eigendom onbekend;6;IJmond (CR);2011;14;0;11;3
3976;Eigendom onbekend;6;Agglomeratie Haarlem (CR);2011;7;0;4;3
3977;Eigendom onbekend;6;Zaanstreek (CR);2011;3;0;2;1
3978;Eigendom onbekend;6;Groot-Amsterdam (CR);2011;85;5;45;35
3979;Eigendom onbekend;6;Het Gooi en Vechtstreek (CR);2011;8;1;1;6
3980;Eigendom onbekend;6;Agglomeratie Leiden en Bollenstreek (CR);2011;113;22;18;73
3981;Eigendom onbekend;6;Agglomeratie 's-Gravenhage (CR);2011;26;1;13;12
3982;Eigendom onbekend;6;Delft en Westland (CR);2011;6;0;3;3
3983;Eigendom onbekend;6;Oost-Zuid-Holland (CR);2011;9;0;6;3
3984;Eigendom onbekend;6;Groot-Rijnmond (CR);2011;489;17;406;66
3985;Eigendom onbekend;6;Zuidoost-Zuid-Holland (CR);2011;58;0;43;15
3986;Eigendom onbekend;6;Zeeuwsch-Vlaanderen (CR);2011;19;0;19;0
3987;Eigendom onbekend;6;Overig Zeeland (CR);2011;225;2;215;8
3988;Eigendom onbekend;6;West-Noord-Brabant (CR);2011;47;0;34;13
3989;Eigendom onbekend;6;Midden-Noord-Brabant (CR);2011;20;2;14;4
3990;Eigendom onbekend;6;Noordoost-Noord-Brabant (CR);2011;14;2;9;3
3991;Eigendom onbekend;6;Zuidoost-Noord-Brabant (CR);2011;257;31;157;69
3992;Eigendom onbekend;6;Noord-Limburg (CR);2011;16;1;12;3
3993;Eigendom onbekend;6;Midden-Limburg (CR);2011;6;0;3;3
3994;Eigendom onbekend;6;Zuid-Limburg (CR);2011;167;1;71;95
3995;Eigendom onbekend;6;Flevoland (CR);2011;76;16;30;30
3996;Eigendom onbekend;6;Groningen (GA);2011;49;0;12;37
3997;Eigendom onbekend;6;Leeuwarden (GA);2011;12;0;3;9
3998;Eigendom onbekend;6;Zwolle (GA);2011;11;0;9;2
3999;Eigendom onbekend;6;Enschede (GA);2011;422;0;243;179
4000;Eigendom onbekend;6;Apeldoorn (GA);2011;12;0;9;3
4001;Eigendom onbekend;6;Arnhem (GA);2011;4;0;4;0
4002;Eigendom onbekend;6;Nijmegen (GA);2011;9;2;2;5
4003;Eigendom onbekend;6;Amersfoort (GA);2011;9;0;6;3
4004;Eigendom onbekend;6;Utrecht (GA);2011;5;0;3;2
4005;Eigendom onbekend;6;Amsterdam (GA);2011;84;5;43;36
4006;Eigendom onbekend;6;Haarlem (GA);2011;7;0;4;3
4007;Eigendom onbekend;6;Leiden (GA);2011;108;22;15;71
4008;Eigendom onbekend;6;'s-Gravenhage (GA);2011;20;0;10;10
4009;Eigendom onbekend;6;Rotterdam (GA);2011;480;15;400;65
4010;Eigendom onbekend;6;Dordrecht (GA);2011;18;0;5;13
4011;Eigendom onbekend;6;Breda (GA);2011;16;0;12;4
4012;Eigendom onbekend;6;Tilburg (GA);2011;12;1;8;3
4013;Eigendom onbekend;6;'s-Hertogenbosch (GA);2011;2;2;0;0
4014;Eigendom onbekend;6;Eindhoven (GA);2011;182;30;146;6
4015;Eigendom onbekend;6;Geleen/Sittard (GA);2011;0;0;0;0
4016;Eigendom onbekend;6;Heerlen (GA);2011;129;0;56;73
4017;Eigendom onbekend;6;Maastricht (GA);2011;33;0;13;20
4018;Eigendom onbekend;6;Groningen (SG);2011;51;0;14;37
4019;Eigendom onbekend;6;Leeuwarden (SG);2011;14;0;3;11
4020;Eigendom onbekend;6;Zwolle (SG);2011;14;0;12;2
4021;Eigendom onbekend;6;Enschede (SG);2011;480;0;281;199
4022;Eigendom onbekend;6;Apeldoorn (SG);2011;13;0;10;3
4023;Eigendom onbekend;6;Arnhem (SG);2011;6;0;5;1
4024;Eigendom onbekend;6;Nijmegen (SG);2011;22;2;13;7
4025;Eigendom onbekend;6;Amersfoort (SG);2011;13;1;9;3
4026;Eigendom onbekend;6;Utrecht (SG);2011;6;0;4;2
4027;Eigendom onbekend;6;Amsterdam (SG);2011;102;20;46;36
4028;Eigendom onbekend;6;Haarlem (SG);2011;21;0;15;6
4029;Eigendom onbekend;6;Leiden (SG);2011;112;22;18;72
4030;Eigendom onbekend;6;'s-Gravenhage (SG);2011;32;1;16;15
4031;Eigendom onbekend;6;Rotterdam (SG);2011;482;15;402;65
4032;Eigendom onbekend;6;Dordrecht (SG);2011;20;0;5;15
4033;Eigendom onbekend;6;Breda (SG);2011;19;0;13;6
4034;Eigendom onbekend;6;Tilburg (SG);2011;12;1;8;3
4035;Eigendom onbekend;6;'s-Hertogenbosch (SG);2011;2;2;0;0
4036;Eigendom onbekend;6;Eindhoven (SG);2011;190;30;153;7
4037;Eigendom onbekend;6;Geleen/Sittard (SG);2011;0;0;0;0
4038;Eigendom onbekend;6;Heerlen (SG);2011;130;0;56;74
4039;Eigendom onbekend;6;Maastricht (SG);2011;36;1;14;21
4040;Eigendom onbekend;7;Nederland;2011;2900;492;2169;239
4041;Eigendom onbekend;7;Noord-Nederland (LD);2011;231;8;183;40
4042;Eigendom onbekend;7;Oost-Nederland (LD);2011;611;113;482;16
4043;Eigendom onbekend;7;West-Nederland (LD);2011;1495;292;1101;102
4044;Eigendom onbekend;7;Zuid-Nederland (LD);2011;563;79;403;81
4045;Eigendom onbekend;7;Groningen (PV);2011;79;1;67;11
4046;Eigendom onbekend;7;Friesland (PV);2011;86;5;52;29
4047;Eigendom onbekend;7;Drenthe (PV);2011;66;2;64;0
4048;Eigendom onbekend;7;Overijssel (PV);2011;333;43;287;3
4049;Eigendom onbekend;7;Flevoland (PV);2011;29;6;21;2
4050;Eigendom onbekend;7;Gelderland (PV);2011;249;64;174;11
4051;Eigendom onbekend;7;Utrecht (PV);2011;57;20;36;1
4052;Eigendom onbekend;7;Noord-Holland (PV);2011;765;183;560;22
4053;Eigendom onbekend;7;Zuid-Holland (PV);2011;627;88;460;79
4054;Eigendom onbekend;7;Zeeland (PV);2011;46;1;45;0
4055;Eigendom onbekend;7;Noord-Brabant (PV);2011;282;15;202;65
