ID;Leeftijd;PrognoseInterval;RegioIndeling2015;Perioden;TotaleBevolking_1
2256;Totaal;Prognose;Binnenmaas;2017;28.6
2257;Totaal;Prognose;Binnenmaas;2018;28.7
2258;Totaal;Prognose;Binnenmaas;2019;28.8
2259;Totaal;Prognose;Binnenmaas;2020;28.9
2260;Totaal;Prognose;Binnenmaas;2021;29.1
2261;Totaal;Prognose;Binnenmaas;2022;29.2
2262;Totaal;Prognose;Binnenmaas;2023;29.2
2263;Totaal;Prognose;Binnenmaas;2024;29.1
2264;Totaal;Prognose;Binnenmaas;2025;28.9
2265;Totaal;Prognose;Binnenmaas;2026;28.8
2266;Totaal;Prognose;Binnenmaas;2027;28.7
2267;Totaal;Prognose;Binnenmaas;2028;28.5
2268;Totaal;Prognose;Binnenmaas;2029;28.5
2269;Totaal;Prognose;Binnenmaas;2030;28.4
2270;Totaal;Prognose;Binnenmaas;2031;28.3
2271;Totaal;Prognose;Binnenmaas;2032;28.2
2272;Totaal;Prognose;Binnenmaas;2033;28.1
2273;Totaal;Prognose;Binnenmaas;2034;28.0
2274;Totaal;Prognose;Binnenmaas;2035;28.0
2275;Totaal;Prognose;Binnenmaas;2036;27.8
2276;Totaal;Prognose;Binnenmaas;2037;27.7
2277;Totaal;Prognose;Binnenmaas;2038;27.6
2278;Totaal;Prognose;Binnenmaas;2039;27.5
2279;Totaal;Prognose;Binnenmaas;2040;27.4
2280;Totaal;Prognose;Bladel;2017;19.9
2281;Totaal;Prognose;Bladel;2018;20.0
2282;Totaal;Prognose;Bladel;2019;20.0
2283;Totaal;Prognose;Bladel;2020;20.0
2284;Totaal;Prognose;Bladel;2021;20.0
2285;Totaal;Prognose;Bladel;2022;20.0
2286;Totaal;Prognose;Bladel;2023;20.0
2287;Totaal;Prognose;Bladel;2024;19.9
2288;Totaal;Prognose;Bladel;2025;19.9
2289;Totaal;Prognose;Bladel;2026;19.9
2290;Totaal;Prognose;Bladel;2027;19.8
2291;Totaal;Prognose;Bladel;2028;19.8
2292;Totaal;Prognose;Bladel;2029;19.8
2293;Totaal;Prognose;Bladel;2030;19.7
2294;Totaal;Prognose;Bladel;2031;19.7
2295;Totaal;Prognose;Bladel;2032;19.7
2296;Totaal;Prognose;Bladel;2033;19.7
2297;Totaal;Prognose;Bladel;2034;19.6
2298;Totaal;Prognose;Bladel;2035;19.6
2299;Totaal;Prognose;Bladel;2036;19.5
2300;Totaal;Prognose;Bladel;2037;19.4
2301;Totaal;Prognose;Bladel;2038;19.3
2302;Totaal;Prognose;Bladel;2039;19.2
2303;Totaal;Prognose;Bladel;2040;19.0
2304;Totaal;Prognose;Blaricum;2017;9.9
2305;Totaal;Prognose;Blaricum;2018;10.1
2306;Totaal;Prognose;Blaricum;2019;10.4
2307;Totaal;Prognose;Blaricum;2020;10.6
2308;Totaal;Prognose;Blaricum;2021;10.8
2309;Totaal;Prognose;Blaricum;2022;11.0
2310;Totaal;Prognose;Blaricum;2023;11.1
2311;Totaal;Prognose;Blaricum;2024;11.2
2312;Totaal;Prognose;Blaricum;2025;11.3
2313;Totaal;Prognose;Blaricum;2026;11.5
2314;Totaal;Prognose;Blaricum;2027;11.6
2315;Totaal;Prognose;Blaricum;2028;11.8
2316;Totaal;Prognose;Blaricum;2029;11.9
2317;Totaal;Prognose;Blaricum;2030;12.1
2318;Totaal;Prognose;Blaricum;2031;12.3
2319;Totaal;Prognose;Blaricum;2032;12.4
2320;Totaal;Prognose;Blaricum;2033;12.5
2321;Totaal;Prognose;Blaricum;2034;12.6
2322;Totaal;Prognose;Blaricum;2035;12.7
2323;Totaal;Prognose;Blaricum;2036;12.8
2324;Totaal;Prognose;Blaricum;2037;12.9
2325;Totaal;Prognose;Blaricum;2038;13.0
2326;Totaal;Prognose;Blaricum;2039;13.0
2327;Totaal;Prognose;Blaricum;2040;13.1
2328;Totaal;Prognose;Bloemendaal;2017;22.3
2329;Totaal;Prognose;Bloemendaal;2018;22.3
2330;Totaal;Prognose;Bloemendaal;2019;22.3
2331;Totaal;Prognose;Bloemendaal;2020;22.3
2332;Totaal;Prognose;Bloemendaal;2021;22.2
2333;Totaal;Prognose;Bloemendaal;2022;22.0
2334;Totaal;Prognose;Bloemendaal;2023;22.0
2335;Totaal;Prognose;Bloemendaal;2024;21.9
2336;Totaal;Prognose;Bloemendaal;2025;21.9
2337;Totaal;Prognose;Bloemendaal;2026;21.9
2338;Totaal;Prognose;Bloemendaal;2027;21.9
2339;Totaal;Prognose;Bloemendaal;2028;22.0
2340;Totaal;Prognose;Bloemendaal;2029;22.0
2341;Totaal;Prognose;Bloemendaal;2030;21.9
2342;Totaal;Prognose;Bloemendaal;2031;21.9
2343;Totaal;Prognose;Bloemendaal;2032;21.9
2344;Totaal;Prognose;Bloemendaal;2033;21.9
2345;Totaal;Prognose;Bloemendaal;2034;22.0
2346;Totaal;Prognose;Bloemendaal;2035;22.1
2347;Totaal;Prognose;Bloemendaal;2036;22.3
2348;Totaal;Prognose;Bloemendaal;2037;22.4
2349;Totaal;Prognose;Bloemendaal;2038;22.6
2350;Totaal;Prognose;Bloemendaal;2039;22.8
2351;Totaal;Prognose;Bloemendaal;2040;22.8
2352;Totaal;Prognose;Bodegraven-Reeuwijk;2017;33.3
2353;Totaal;Prognose;Bodegraven-Reeuwijk;2018;33.3
2354;Totaal;Prognose;Bodegraven-Reeuwijk;2019;33.4
2355;Totaal;Prognose;Bodegraven-Reeuwijk;2020;33.4
2356;Totaal;Prognose;Bodegraven-Reeuwijk;2021;33.4
2357;Totaal;Prognose;Bodegraven-Reeuwijk;2022;33.4
2358;Totaal;Prognose;Bodegraven-Reeuwijk;2023;33.3
2359;Totaal;Prognose;Bodegraven-Reeuwijk;2024;33.3
2360;Totaal;Prognose;Bodegraven-Reeuwijk;2025;33.2
2361;Totaal;Prognose;Bodegraven-Reeuwijk;2026;33.1
2362;Totaal;Prognose;Bodegraven-Reeuwijk;2027;33.0
2363;Totaal;Prognose;Bodegraven-Reeuwijk;2028;32.9
2364;Totaal;Prognose;Bodegraven-Reeuwijk;2029;32.8
2365;Totaal;Prognose;Bodegraven-Reeuwijk;2030;32.8
2366;Totaal;Prognose;Bodegraven-Reeuwijk;2031;32.7
2367;Totaal;Prognose;Bodegraven-Reeuwijk;2032;32.6
2368;Totaal;Prognose;Bodegraven-Reeuwijk;2033;32.5
2369;Totaal;Prognose;Bodegraven-Reeuwijk;2034;32.4
2370;Totaal;Prognose;Bodegraven-Reeuwijk;2035;32.3
2371;Totaal;Prognose;Bodegraven-Reeuwijk;2036;32.1
2372;Totaal;Prognose;Bodegraven-Reeuwijk;2037;32.0
2373;Totaal;Prognose;Bodegraven-Reeuwijk;2038;31.9
2374;Totaal;Prognose;Bodegraven-Reeuwijk;2039;31.8
2375;Totaal;Prognose;Bodegraven-Reeuwijk;2040;31.7
2376;Totaal;Prognose;Boekel;2017;10.3
2377;Totaal;Prognose;Boekel;2018;10.4
2378;Totaal;Prognose;Boekel;2019;10.4
2379;Totaal;Prognose;Boekel;2020;10.5
2380;Totaal;Prognose;Boekel;2021;10.5
2381;Totaal;Prognose;Boekel;2022;10.5
2382;Totaal;Prognose;Boekel;2023;10.5
2383;Totaal;Prognose;Boekel;2024;10.6
2384;Totaal;Prognose;Boekel;2025;10.6
2385;Totaal;Prognose;Boekel;2026;10.7
2386;Totaal;Prognose;Boekel;2027;10.7
2387;Totaal;Prognose;Boekel;2028;10.8
2388;Totaal;Prognose;Boekel;2029;10.8
2389;Totaal;Prognose;Boekel;2030;10.8
2390;Totaal;Prognose;Boekel;2031;10.9
2391;Totaal;Prognose;Boekel;2032;10.9
2392;Totaal;Prognose;Boekel;2033;10.9
2393;Totaal;Prognose;Boekel;2034;10.9
2394;Totaal;Prognose;Boekel;2035;11.0
2395;Totaal;Prognose;Boekel;2036;11.0
2396;Totaal;Prognose;Boekel;2037;11.0
2397;Totaal;Prognose;Boekel;2038;11.0
2398;Totaal;Prognose;Boekel;2039;11.0
2399;Totaal;Prognose;Boekel;2040;11.0
2400;Totaal;Prognose;Ten Boer;2017;7.5
2401;Totaal;Prognose;Ten Boer;2018;7.5
2402;Totaal;Prognose;Ten Boer;2019;7.5
2403;Totaal;Prognose;Ten Boer;2020;7.5
2404;Totaal;Prognose;Ten Boer;2021;7.5
2405;Totaal;Prognose;Ten Boer;2022;7.5
2406;Totaal;Prognose;Ten Boer;2023;7.5
2407;Totaal;Prognose;Ten Boer;2024;7.5
2408;Totaal;Prognose;Ten Boer;2025;7.5
2409;Totaal;Prognose;Ten Boer;2026;7.5
2410;Totaal;Prognose;Ten Boer;2027;7.5
2411;Totaal;Prognose;Ten Boer;2028;7.5
2412;Totaal;Prognose;Ten Boer;2029;7.5
2413;Totaal;Prognose;Ten Boer;2030;7.5
2414;Totaal;Prognose;Ten Boer;2031;7.5
2415;Totaal;Prognose;Ten Boer;2032;7.5
2416;Totaal;Prognose;Ten Boer;2033;7.5
2417;Totaal;Prognose;Ten Boer;2034;7.5
2418;Totaal;Prognose;Ten Boer;2035;7.5
2419;Totaal;Prognose;Ten Boer;2036;7.5
2420;Totaal;Prognose;Ten Boer;2037;7.4
2421;Totaal;Prognose;Ten Boer;2038;7.4
2422;Totaal;Prognose;Ten Boer;2039;7.4
2423;Totaal;Prognose;Ten Boer;2040;7.4
2424;Totaal;Prognose;Borger-Odoorn;2017;25.6
2425;Totaal;Prognose;Borger-Odoorn;2018;25.5
2426;Totaal;Prognose;Borger-Odoorn;2019;25.3
2427;Totaal;Prognose;Borger-Odoorn;2020;25.1
2428;Totaal;Prognose;Borger-Odoorn;2021;24.9
2429;Totaal;Prognose;Borger-Odoorn;2022;24.9
2430;Totaal;Prognose;Borger-Odoorn;2023;24.8
2431;Totaal;Prognose;Borger-Odoorn;2024;24.7
2432;Totaal;Prognose;Borger-Odoorn;2025;24.6
2433;Totaal;Prognose;Borger-Odoorn;2026;24.6
2434;Totaal;Prognose;Borger-Odoorn;2027;24.5
2435;Totaal;Prognose;Borger-Odoorn;2028;24.5
2436;Totaal;Prognose;Borger-Odoorn;2029;24.4
2437;Totaal;Prognose;Borger-Odoorn;2030;24.4
2438;Totaal;Prognose;Borger-Odoorn;2031;24.3
2439;Totaal;Prognose;Borger-Odoorn;2032;24.3
2440;Totaal;Prognose;Borger-Odoorn;2033;24.3
2441;Totaal;Prognose;Borger-Odoorn;2034;24.2
2442;Totaal;Prognose;Borger-Odoorn;2035;24.3
2443;Totaal;Prognose;Borger-Odoorn;2036;24.2
2444;Totaal;Prognose;Borger-Odoorn;2037;24.1
2445;Totaal;Prognose;Borger-Odoorn;2038;24.0
2446;Totaal;Prognose;Borger-Odoorn;2039;23.9
2447;Totaal;Prognose;Borger-Odoorn;2040;23.8
2448;Totaal;Prognose;Borne;2017;22.7
2449;Totaal;Prognose;Borne;2018;23.0
2450;Totaal;Prognose;Borne;2019;23.0
2451;Totaal;Prognose;Borne;2020;23.1
2452;Totaal;Prognose;Borne;2021;23.1
2453;Totaal;Prognose;Borne;2022;23.2
2454;Totaal;Prognose;Borne;2023;23.2
2455;Totaal;Prognose;Borne;2024;23.2
2456;Totaal;Prognose;Borne;2025;23.3
2457;Totaal;Prognose;Borne;2026;23.3
2458;Totaal;Prognose;Borne;2027;23.3
2459;Totaal;Prognose;Borne;2028;23.4
2460;Totaal;Prognose;Borne;2029;23.4
2461;Totaal;Prognose;Borne;2030;23.4
2462;Totaal;Prognose;Borne;2031;23.5
2463;Totaal;Prognose;Borne;2032;23.5
2464;Totaal;Prognose;Borne;2033;23.6
2465;Totaal;Prognose;Borne;2034;23.6
2466;Totaal;Prognose;Borne;2035;23.6
2467;Totaal;Prognose;Borne;2036;23.7
2468;Totaal;Prognose;Borne;2037;23.7
2469;Totaal;Prognose;Borne;2038;23.7
2470;Totaal;Prognose;Borne;2039;23.7
2471;Totaal;Prognose;Borne;2040;23.7
2472;Totaal;Prognose;Borsele;2017;22.5
2473;Totaal;Prognose;Borsele;2018;22.4
2474;Totaal;Prognose;Borsele;2019;22.4
2475;Totaal;Prognose;Borsele;2020;22.4
2476;Totaal;Prognose;Borsele;2021;22.2
2477;Totaal;Prognose;Borsele;2022;22.1
2478;Totaal;Prognose;Borsele;2023;22.1
2479;Totaal;Prognose;Borsele;2024;22.0
2480;Totaal;Prognose;Borsele;2025;21.9
2481;Totaal;Prognose;Borsele;2026;21.9
2482;Totaal;Prognose;Borsele;2027;21.7
2483;Totaal;Prognose;Borsele;2028;21.7
2484;Totaal;Prognose;Borsele;2029;21.6
2485;Totaal;Prognose;Borsele;2030;21.5
2486;Totaal;Prognose;Borsele;2031;21.5
2487;Totaal;Prognose;Borsele;2032;21.5
2488;Totaal;Prognose;Borsele;2033;21.5
2489;Totaal;Prognose;Borsele;2034;21.5
2490;Totaal;Prognose;Borsele;2035;21.4
2491;Totaal;Prognose;Borsele;2036;21.3
2492;Totaal;Prognose;Borsele;2037;21.2
2493;Totaal;Prognose;Borsele;2038;21.2
2494;Totaal;Prognose;Borsele;2039;21.0
2495;Totaal;Prognose;Borsele;2040;20.9
2496;Totaal;Prognose;Boxmeer;2017;29.0
2497;Totaal;Prognose;Boxmeer;2018;29.2
2498;Totaal;Prognose;Boxmeer;2019;29.1
2499;Totaal;Prognose;Boxmeer;2020;29.1
2500;Totaal;Prognose;Boxmeer;2021;29.1
2501;Totaal;Prognose;Boxmeer;2022;29.1
2502;Totaal;Prognose;Boxmeer;2023;29.1
2503;Totaal;Prognose;Boxmeer;2024;29.1
2504;Totaal;Prognose;Boxmeer;2025;29.0
2505;Totaal;Prognose;Boxmeer;2026;29.0
2506;Totaal;Prognose;Boxmeer;2027;29.0
2507;Totaal;Prognose;Boxmeer;2028;28.9
2508;Totaal;Prognose;Boxmeer;2029;28.8
2509;Totaal;Prognose;Boxmeer;2030;28.7
2510;Totaal;Prognose;Boxmeer;2031;28.7
2511;Totaal;Prognose;Boxmeer;2032;28.6
2512;Totaal;Prognose;Boxmeer;2033;28.5
2513;Totaal;Prognose;Boxmeer;2034;28.5
2514;Totaal;Prognose;Boxmeer;2035;28.4
2515;Totaal;Prognose;Boxmeer;2036;28.3
2516;Totaal;Prognose;Boxmeer;2037;28.2
2517;Totaal;Prognose;Boxmeer;2038;28.1
2518;Totaal;Prognose;Boxmeer;2039;28.0
2519;Totaal;Prognose;Boxmeer;2040;27.9
2520;Totaal;Prognose;Boxtel;2017;30.6
2521;Totaal;Prognose;Boxtel;2018;30.7
2522;Totaal;Prognose;Boxtel;2019;30.8
2523;Totaal;Prognose;Boxtel;2020;30.9
2524;Totaal;Prognose;Boxtel;2021;31.0
2525;Totaal;Prognose;Boxtel;2022;31.0
2526;Totaal;Prognose;Boxtel;2023;31.1
2527;Totaal;Prognose;Boxtel;2024;31.2
2528;Totaal;Prognose;Boxtel;2025;31.2
2529;Totaal;Prognose;Boxtel;2026;31.3
2530;Totaal;Prognose;Boxtel;2027;31.3
2531;Totaal;Prognose;Boxtel;2028;31.3
2532;Totaal;Prognose;Boxtel;2029;31.3
2533;Totaal;Prognose;Boxtel;2030;31.4
2534;Totaal;Prognose;Boxtel;2031;31.4
2535;Totaal;Prognose;Boxtel;2032;31.4
2536;Totaal;Prognose;Boxtel;2033;31.4
2537;Totaal;Prognose;Boxtel;2034;31.4
2538;Totaal;Prognose;Boxtel;2035;31.4
2539;Totaal;Prognose;Boxtel;2036;31.4
2540;Totaal;Prognose;Boxtel;2037;31.3
2541;Totaal;Prognose;Boxtel;2038;31.2
2542;Totaal;Prognose;Boxtel;2039;31.2
2543;Totaal;Prognose;Boxtel;2040;31.1
2544;Totaal;Prognose;Breda;2017;184.7
2545;Totaal;Prognose;Breda;2018;186.5
2546;Totaal;Prognose;Breda;2019;188.0
2547;Totaal;Prognose;Breda;2020;189.5
2548;Totaal;Prognose;Breda;2021;190.9
2549;Totaal;Prognose;Breda;2022;192.2
2550;Totaal;Prognose;Breda;2023;193.4
2551;Totaal;Prognose;Breda;2024;194.6
2552;Totaal;Prognose;Breda;2025;195.6
2553;Totaal;Prognose;Breda;2026;196.7
2554;Totaal;Prognose;Breda;2027;197.9
2555;Totaal;Prognose;Breda;2028;199.0
2556;Totaal;Prognose;Breda;2029;200.1
2557;Totaal;Prognose;Breda;2030;201.4
2558;Totaal;Prognose;Breda;2031;202.5
2559;Totaal;Prognose;Breda;2032;203.6
2560;Totaal;Prognose;Breda;2033;204.5
2561;Totaal;Prognose;Breda;2034;205.5
2562;Totaal;Prognose;Breda;2035;206.4
2563;Totaal;Prognose;Breda;2036;207.3
2564;Totaal;Prognose;Breda;2037;208.1
2565;Totaal;Prognose;Breda;2038;208.8
2566;Totaal;Prognose;Breda;2039;209.4
2567;Totaal;Prognose;Breda;2040;210.0
2568;Totaal;Prognose;Brielle;2017;16.8
2569;Totaal;Prognose;Brielle;2018;17.0
2570;Totaal;Prognose;Brielle;2019;17.2
2571;Totaal;Prognose;Brielle;2020;17.2
2572;Totaal;Prognose;Brielle;2021;17.2
2573;Totaal;Prognose;Brielle;2022;17.3
2574;Totaal;Prognose;Brielle;2023;17.4
2575;Totaal;Prognose;Brielle;2024;17.5
2576;Totaal;Prognose;Brielle;2025;17.6
2577;Totaal;Prognose;Brielle;2026;17.7
2578;Totaal;Prognose;Brielle;2027;17.9
2579;Totaal;Prognose;Brielle;2028;18.0
2580;Totaal;Prognose;Brielle;2029;18.1
2581;Totaal;Prognose;Brielle;2030;18.1
2582;Totaal;Prognose;Brielle;2031;18.2
2583;Totaal;Prognose;Brielle;2032;18.3
2584;Totaal;Prognose;Brielle;2033;18.4
2585;Totaal;Prognose;Brielle;2034;18.6
2586;Totaal;Prognose;Brielle;2035;18.6
2587;Totaal;Prognose;Brielle;2036;18.7
2588;Totaal;Prognose;Brielle;2037;18.8
2589;Totaal;Prognose;Brielle;2038;18.9
2590;Totaal;Prognose;Brielle;2039;19.0
2591;Totaal;Prognose;Brielle;2040;19.1
2592;Totaal;Prognose;Bronckhorst;2017;36.3
2593;Totaal;Prognose;Bronckhorst;2018;36.0
2594;Totaal;Prognose;Bronckhorst;2019;35.8
2595;Totaal;Prognose;Bronckhorst;2020;35.6
2596;Totaal;Prognose;Bronckhorst;2021;35.3
2597;Totaal;Prognose;Bronckhorst;2022;35.0
2598;Totaal;Prognose;Bronckhorst;2023;34.6
2599;Totaal;Prognose;Bronckhorst;2024;34.3
2600;Totaal;Prognose;Bronckhorst;2025;33.9
2601;Totaal;Prognose;Bronckhorst;2026;33.6
2602;Totaal;Prognose;Bronckhorst;2027;33.2
2603;Totaal;Prognose;Bronckhorst;2028;32.8
2604;Totaal;Prognose;Bronckhorst;2029;32.3
2605;Totaal;Prognose;Bronckhorst;2030;31.9
2606;Totaal;Prognose;Bronckhorst;2031;31.4
2607;Totaal;Prognose;Bronckhorst;2032;31.0
2608;Totaal;Prognose;Bronckhorst;2033;30.6
2609;Totaal;Prognose;Bronckhorst;2034;30.2
2610;Totaal;Prognose;Bronckhorst;2035;29.8
2611;Totaal;Prognose;Bronckhorst;2036;29.4
2612;Totaal;Prognose;Bronckhorst;2037;29.1
2613;Totaal;Prognose;Bronckhorst;2038;28.6
2614;Totaal;Prognose;Bronckhorst;2039;28.3
2615;Totaal;Prognose;Bronckhorst;2040;27.9
2616;Totaal;Prognose;Brummen;2017;21.0
2617;Totaal;Prognose;Brummen;2018;21.0
2618;Totaal;Prognose;Brummen;2019;21.1
2619;Totaal;Prognose;Brummen;2020;21.1
2620;Totaal;Prognose;Brummen;2021;21.2
2621;Totaal;Prognose;Brummen;2022;21.2
2622;Totaal;Prognose;Brummen;2023;21.2
2623;Totaal;Prognose;Brummen;2024;21.2
2624;Totaal;Prognose;Brummen;2025;21.2
2625;Totaal;Prognose;Brummen;2026;21.2
2626;Totaal;Prognose;Brummen;2027;21.2
2627;Totaal;Prognose;Brummen;2028;21.2
2628;Totaal;Prognose;Brummen;2029;21.2
2629;Totaal;Prognose;Brummen;2030;21.2
2630;Totaal;Prognose;Brummen;2031;21.3
2631;Totaal;Prognose;Brummen;2032;21.3
2632;Totaal;Prognose;Brummen;2033;21.4
2633;Totaal;Prognose;Brummen;2034;21.4
2634;Totaal;Prognose;Brummen;2035;21.4
2635;Totaal;Prognose;Brummen;2036;21.4
2636;Totaal;Prognose;Brummen;2037;21.4
2637;Totaal;Prognose;Brummen;2038;21.5
2638;Totaal;Prognose;Brummen;2039;21.5
2639;Totaal;Prognose;Brummen;2040;21.5
2640;Totaal;Prognose;Brunssum;2017;28.5
2641;Totaal;Prognose;Brunssum;2018;28.5
2642;Totaal;Prognose;Brunssum;2019;28.4
2643;Totaal;Prognose;Brunssum;2020;28.3
2644;Totaal;Prognose;Brunssum;2021;28.3
2645;Totaal;Prognose;Brunssum;2022;28.3
2646;Totaal;Prognose;Brunssum;2023;28.3
2647;Totaal;Prognose;Brunssum;2024;28.2
2648;Totaal;Prognose;Brunssum;2025;28.2
2649;Totaal;Prognose;Brunssum;2026;28.2
2650;Totaal;Prognose;Brunssum;2027;28.2
2651;Totaal;Prognose;Brunssum;2028;28.4
2652;Totaal;Prognose;Brunssum;2029;28.4
2653;Totaal;Prognose;Brunssum;2030;28.4
2654;Totaal;Prognose;Brunssum;2031;28.5
2655;Totaal;Prognose;Brunssum;2032;28.4
2656;Totaal;Prognose;Brunssum;2033;28.4
2657;Totaal;Prognose;Brunssum;2034;28.4
2658;Totaal;Prognose;Brunssum;2035;28.4
2659;Totaal;Prognose;Brunssum;2036;28.3
2660;Totaal;Prognose;Brunssum;2037;28.3
2661;Totaal;Prognose;Brunssum;2038;28.3
2662;Totaal;Prognose;Brunssum;2039;28.4
2663;Totaal;Prognose;Brunssum;2040;28.4
2664;Totaal;Prognose;Bunnik;2017;15.1
2665;Totaal;Prognose;Bunnik;2018;15.2
2666;Totaal;Prognose;Bunnik;2019;15.4
2667;Totaal;Prognose;Bunnik;2020;15.5
2668;Totaal;Prognose;Bunnik;2021;15.6
2669;Totaal;Prognose;Bunnik;2022;15.7
2670;Totaal;Prognose;Bunnik;2023;15.8
2671;Totaal;Prognose;Bunnik;2024;16.0
2672;Totaal;Prognose;Bunnik;2025;16.2
2673;Totaal;Prognose;Bunnik;2026;16.4
2674;Totaal;Prognose;Bunnik;2027;16.6
2675;Totaal;Prognose;Bunnik;2028;16.9
2676;Totaal;Prognose;Bunnik;2029;17.1
2677;Totaal;Prognose;Bunnik;2030;17.3
2678;Totaal;Prognose;Bunnik;2031;17.5
2679;Totaal;Prognose;Bunnik;2032;17.7
2680;Totaal;Prognose;Bunnik;2033;17.9
2681;Totaal;Prognose;Bunnik;2034;17.9
2682;Totaal;Prognose;Bunnik;2035;18.0
2683;Totaal;Prognose;Bunnik;2036;18.1
2684;Totaal;Prognose;Bunnik;2037;18.1
2685;Totaal;Prognose;Bunnik;2038;18.1
2686;Totaal;Prognose;Bunnik;2039;18.1
2687;Totaal;Prognose;Bunnik;2040;18.1
2688;Totaal;Prognose;Bunschoten;2017;21.1
2689;Totaal;Prognose;Bunschoten;2018;21.3
2690;Totaal;Prognose;Bunschoten;2019;21.4
2691;Totaal;Prognose;Bunschoten;2020;21.7
2692;Totaal;Prognose;Bunschoten;2021;22.0
2693;Totaal;Prognose;Bunschoten;2022;22.2
2694;Totaal;Prognose;Bunschoten;2023;22.5
2695;Totaal;Prognose;Bunschoten;2024;22.7
2696;Totaal;Prognose;Bunschoten;2025;22.9
2697;Totaal;Prognose;Bunschoten;2026;23.1
2698;Totaal;Prognose;Bunschoten;2027;23.3
2699;Totaal;Prognose;Bunschoten;2028;23.5
2700;Totaal;Prognose;Bunschoten;2029;23.7
2701;Totaal;Prognose;Bunschoten;2030;23.8
2702;Totaal;Prognose;Bunschoten;2031;24.0
2703;Totaal;Prognose;Bunschoten;2032;24.1
2704;Totaal;Prognose;Bunschoten;2033;24.2
2705;Totaal;Prognose;Bunschoten;2034;24.2
2706;Totaal;Prognose;Bunschoten;2035;24.2
2707;Totaal;Prognose;Bunschoten;2036;24.3
2708;Totaal;Prognose;Bunschoten;2037;24.2
2709;Totaal;Prognose;Bunschoten;2038;24.2
2710;Totaal;Prognose;Bunschoten;2039;24.2
2711;Totaal;Prognose;Bunschoten;2040;24.1
2712;Totaal;Prognose;Buren;2017;26.2
2713;Totaal;Prognose;Buren;2018;26.2
2714;Totaal;Prognose;Buren;2019;26.2
2715;Totaal;Prognose;Buren;2020;26.3
2716;Totaal;Prognose;Buren;2021;26.3
2717;Totaal;Prognose;Buren;2022;26.3
2718;Totaal;Prognose;Buren;2023;26.2
2719;Totaal;Prognose;Buren;2024;26.2
2720;Totaal;Prognose;Buren;2025;26.1
2721;Totaal;Prognose;Buren;2026;26.0
2722;Totaal;Prognose;Buren;2027;25.9
2723;Totaal;Prognose;Buren;2028;25.9
2724;Totaal;Prognose;Buren;2029;25.8
2725;Totaal;Prognose;Buren;2030;25.7
2726;Totaal;Prognose;Buren;2031;25.6
2727;Totaal;Prognose;Buren;2032;25.6
2728;Totaal;Prognose;Buren;2033;25.5
2729;Totaal;Prognose;Buren;2034;25.4
2730;Totaal;Prognose;Buren;2035;25.3
2731;Totaal;Prognose;Buren;2036;25.2
2732;Totaal;Prognose;Buren;2037;25.1
2733;Totaal;Prognose;Buren;2038;25.0
2734;Totaal;Prognose;Buren;2039;25.0
2735;Totaal;Prognose;Buren;2040;24.8
2736;Totaal;Prognose;Bussum;2017;33.0
2737;Totaal;Prognose;Bussum;2018;33.0
2738;Totaal;Prognose;Bussum;2019;33.1
2739;Totaal;Prognose;Bussum;2020;33.1
2740;Totaal;Prognose;Bussum;2021;33.1
2741;Totaal;Prognose;Bussum;2022;33.2
2742;Totaal;Prognose;Bussum;2023;33.2
2743;Totaal;Prognose;Bussum;2024;33.2
2744;Totaal;Prognose;Bussum;2025;33.1
2745;Totaal;Prognose;Bussum;2026;33.0
2746;Totaal;Prognose;Bussum;2027;32.9
2747;Totaal;Prognose;Bussum;2028;32.9
2748;Totaal;Prognose;Bussum;2029;32.9
2749;Totaal;Prognose;Bussum;2030;32.9
2750;Totaal;Prognose;Bussum;2031;32.8
2751;Totaal;Prognose;Bussum;2032;32.8
2752;Totaal;Prognose;Bussum;2033;32.8
2753;Totaal;Prognose;Bussum;2034;32.8
2754;Totaal;Prognose;Bussum;2035;32.8
2755;Totaal;Prognose;Bussum;2036;32.9
2756;Totaal;Prognose;Bussum;2037;32.9
2757;Totaal;Prognose;Bussum;2038;33.0
2758;Totaal;Prognose;Bussum;2039;33.0
2759;Totaal;Prognose;Bussum;2040;32.9
2760;Totaal;Prognose;Capelle aan den IJssel;2017;66.8
2761;Totaal;Prognose;Capelle aan den IJssel;2018;67.0
2762;Totaal;Prognose;Capelle aan den IJssel;2019;67.2
2763;Totaal;Prognose;Capelle aan den IJssel;2020;67.4
2764;Totaal;Prognose;Capelle aan den IJssel;2021;67.5
2765;Totaal;Prognose;Capelle aan den IJssel;2022;67.7
2766;Totaal;Prognose;Capelle aan den IJssel;2023;67.9
2767;Totaal;Prognose;Capelle aan den IJssel;2024;68.1
2768;Totaal;Prognose;Capelle aan den IJssel;2025;68.4
2769;Totaal;Prognose;Capelle aan den IJssel;2026;68.6
2770;Totaal;Prognose;Capelle aan den IJssel;2027;68.7
2771;Totaal;Prognose;Capelle aan den IJssel;2028;68.6
2772;Totaal;Prognose;Capelle aan den IJssel;2029;68.8
2773;Totaal;Prognose;Capelle aan den IJssel;2030;68.9
2774;Totaal;Prognose;Capelle aan den IJssel;2031;68.8
2775;Totaal;Prognose;Capelle aan den IJssel;2032;68.9
2776;Totaal;Prognose;Capelle aan den IJssel;2033;69.0
2777;Totaal;Prognose;Capelle aan den IJssel;2034;69.1
2778;Totaal;Prognose;Capelle aan den IJssel;2035;68.9
