ID;KinderenInHuishouden;LeeftijdReferentiepersoon;Perioden;Paren_1;Eenouderhuishoudens_2
1059;Geen kinderen;25 tot 30 jaar;2052;166772;
1060;Geen kinderen;25 tot 30 jaar;2053;170423;
1061;Geen kinderen;25 tot 30 jaar;2054;173592;
1062;Geen kinderen;25 tot 30 jaar;2055;176182;
1063;Geen kinderen;25 tot 30 jaar;2056;178441;
1064;Geen kinderen;25 tot 30 jaar;2057;180303;
1065;Geen kinderen;25 tot 30 jaar;2058;181778;
1066;Geen kinderen;25 tot 30 jaar;2059;182768;
1067;Geen kinderen;25 tot 30 jaar;2060;183286;
1068;Geen kinderen;25 tot 30 jaar;2061;183422;
1069;Geen kinderen;25 tot 30 jaar;2062;183157;
1070;Geen kinderen;25 tot 30 jaar;2063;182625;
1071;Geen kinderen;25 tot 30 jaar;2064;181812;
1072;Geen kinderen;25 tot 30 jaar;2065;180801;
1073;Geen kinderen;25 tot 30 jaar;2066;179655;
1074;Geen kinderen;25 tot 30 jaar;2067;178462;
1075;Geen kinderen;25 tot 30 jaar;2068;177320;
1076;Geen kinderen;25 tot 30 jaar;2069;176252;
1077;Geen kinderen;25 tot 30 jaar;2070;175249;
1078;Geen kinderen;30 tot 35 jaar;2022;157676;
1079;Geen kinderen;30 tot 35 jaar;2023;163285;
1080;Geen kinderen;30 tot 35 jaar;2024;167935;
1081;Geen kinderen;30 tot 35 jaar;2025;171903;
1082;Geen kinderen;30 tot 35 jaar;2026;171566;
1083;Geen kinderen;30 tot 35 jaar;2027;170732;
1084;Geen kinderen;30 tot 35 jaar;2028;169969;
1085;Geen kinderen;30 tot 35 jaar;2029;170814;
1086;Geen kinderen;30 tot 35 jaar;2030;171299;
1087;Geen kinderen;30 tot 35 jaar;2031;174045;
1088;Geen kinderen;30 tot 35 jaar;2032;175757;
1089;Geen kinderen;30 tot 35 jaar;2033;177122;
1090;Geen kinderen;30 tot 35 jaar;2034;176417;
1091;Geen kinderen;30 tot 35 jaar;2035;173960;
1092;Geen kinderen;30 tot 35 jaar;2036;169621;
1093;Geen kinderen;30 tot 35 jaar;2037;165915;
1094;Geen kinderen;30 tot 35 jaar;2038;161833;
1095;Geen kinderen;30 tot 35 jaar;2039;159207;
1096;Geen kinderen;30 tot 35 jaar;2040;158375;
1097;Geen kinderen;30 tot 35 jaar;2041;158687;
1098;Geen kinderen;30 tot 35 jaar;2042;158660;
1099;Geen kinderen;30 tot 35 jaar;2043;159037;
1100;Geen kinderen;30 tot 35 jaar;2044;157147;
1101;Geen kinderen;30 tot 35 jaar;2045;155908;
1102;Geen kinderen;30 tot 35 jaar;2046;154064;
1103;Geen kinderen;30 tot 35 jaar;2047;153358;
1104;Geen kinderen;30 tot 35 jaar;2048;152871;
1105;Geen kinderen;30 tot 35 jaar;2049;152837;
1106;Geen kinderen;30 tot 35 jaar;2050;152287;
1107;Geen kinderen;30 tot 35 jaar;2051;152243;
1108;Geen kinderen;30 tot 35 jaar;2052;152185;
1109;Geen kinderen;30 tot 35 jaar;2053;152592;
1110;Geen kinderen;30 tot 35 jaar;2054;154324;
1111;Geen kinderen;30 tot 35 jaar;2055;156588;
1112;Geen kinderen;30 tot 35 jaar;2056;159715;
1113;Geen kinderen;30 tot 35 jaar;2057;162921;
1114;Geen kinderen;30 tot 35 jaar;2058;166696;
1115;Geen kinderen;30 tot 35 jaar;2059;169894;
1116;Geen kinderen;30 tot 35 jaar;2060;172413;
1117;Geen kinderen;30 tot 35 jaar;2061;174567;
1118;Geen kinderen;30 tot 35 jaar;2062;176348;
1119;Geen kinderen;30 tot 35 jaar;2063;177682;
1120;Geen kinderen;30 tot 35 jaar;2064;178523;
1121;Geen kinderen;30 tot 35 jaar;2065;178920;
1122;Geen kinderen;30 tot 35 jaar;2066;178955;
1123;Geen kinderen;30 tot 35 jaar;2067;178604;
1124;Geen kinderen;30 tot 35 jaar;2068;178013;
1125;Geen kinderen;30 tot 35 jaar;2069;177166;
1126;Geen kinderen;30 tot 35 jaar;2070;176151;
1127;Geen kinderen;35 tot 40 jaar;2022;78244;
1128;Geen kinderen;35 tot 40 jaar;2023;80093;
1129;Geen kinderen;35 tot 40 jaar;2024;82118;
1130;Geen kinderen;35 tot 40 jaar;2025;83621;
1131;Geen kinderen;35 tot 40 jaar;2026;86875;
1132;Geen kinderen;35 tot 40 jaar;2027;89802;
1133;Geen kinderen;35 tot 40 jaar;2028;91838;
1134;Geen kinderen;35 tot 40 jaar;2029;93061;
1135;Geen kinderen;35 tot 40 jaar;2030;94166;
1136;Geen kinderen;35 tot 40 jaar;2031;91148;
1137;Geen kinderen;35 tot 40 jaar;2032;88070;
1138;Geen kinderen;35 tot 40 jaar;2033;85088;
1139;Geen kinderen;35 tot 40 jaar;2034;84356;
1140;Geen kinderen;35 tot 40 jaar;2035;83892;
1141;Geen kinderen;35 tot 40 jaar;2036;86408;
1142;Geen kinderen;35 tot 40 jaar;2037;88512;
1143;Geen kinderen;35 tot 40 jaar;2038;90778;
1144;Geen kinderen;35 tot 40 jaar;2039;91387;
1145;Geen kinderen;35 tot 40 jaar;2040;90043;
1146;Geen kinderen;35 tot 40 jaar;2041;86643;
1147;Geen kinderen;35 tot 40 jaar;2042;83761;
1148;Geen kinderen;35 tot 40 jaar;2043;80338;
1149;Geen kinderen;35 tot 40 jaar;2044;78598;
1150;Geen kinderen;35 tot 40 jaar;2045;78694;
1151;Geen kinderen;35 tot 40 jaar;2046;79926;
1152;Geen kinderen;35 tot 40 jaar;2047;80724;
1153;Geen kinderen;35 tot 40 jaar;2048;81687;
1154;Geen kinderen;35 tot 40 jaar;2049;80349;
1155;Geen kinderen;35 tot 40 jaar;2050;79764;
1156;Geen kinderen;35 tot 40 jaar;2051;78315;
1157;Geen kinderen;35 tot 40 jaar;2052;77865;
1158;Geen kinderen;35 tot 40 jaar;2053;77299;
1159;Geen kinderen;35 tot 40 jaar;2054;76860;
1160;Geen kinderen;35 tot 40 jaar;2055;75685;
1161;Geen kinderen;35 tot 40 jaar;2056;74686;
1162;Geen kinderen;35 tot 40 jaar;2057;73383;
1163;Geen kinderen;35 tot 40 jaar;2058;72355;
1164;Geen kinderen;35 tot 40 jaar;2059;72677;
1165;Geen kinderen;35 tot 40 jaar;2060;73664;
1166;Geen kinderen;35 tot 40 jaar;2061;75560;
1167;Geen kinderen;35 tot 40 jaar;2062;77797;
1168;Geen kinderen;35 tot 40 jaar;2063;80662;
1169;Geen kinderen;35 tot 40 jaar;2064;83127;
1170;Geen kinderen;35 tot 40 jaar;2065;85103;
1171;Geen kinderen;35 tot 40 jaar;2066;86880;
1172;Geen kinderen;35 tot 40 jaar;2067;88478;
1173;Geen kinderen;35 tot 40 jaar;2068;89750;
1174;Geen kinderen;35 tot 40 jaar;2069;90663;
1175;Geen kinderen;35 tot 40 jaar;2070;91249;
1176;Geen kinderen;40 tot 45 jaar;2022;55901;
1177;Geen kinderen;40 tot 45 jaar;2023;56609;
1178;Geen kinderen;40 tot 45 jaar;2024;56712;
1179;Geen kinderen;40 tot 45 jaar;2025;57135;
1180;Geen kinderen;40 tot 45 jaar;2026;56962;
1181;Geen kinderen;40 tot 45 jaar;2027;57002;
1182;Geen kinderen;40 tot 45 jaar;2028;57402;
1183;Geen kinderen;40 tot 45 jaar;2029;58152;
1184;Geen kinderen;40 tot 45 jaar;2030;58583;
1185;Geen kinderen;40 tot 45 jaar;2031;60756;
1186;Geen kinderen;40 tot 45 jaar;2032;62684;
1187;Geen kinderen;40 tot 45 jaar;2033;63774;
1188;Geen kinderen;40 tot 45 jaar;2034;64218;
1189;Geen kinderen;40 tot 45 jaar;2035;64613;
1190;Geen kinderen;40 tot 45 jaar;2036;61407;
1191;Geen kinderen;40 tot 45 jaar;2037;58404;
1192;Geen kinderen;40 tot 45 jaar;2038;55815;
1193;Geen kinderen;40 tot 45 jaar;2039;55629;
1194;Geen kinderen;40 tot 45 jaar;2040;55884;
1195;Geen kinderen;40 tot 45 jaar;2041;58905;
1196;Geen kinderen;40 tot 45 jaar;2042;61488;
1197;Geen kinderen;40 tot 45 jaar;2043;64042;
1198;Geen kinderen;40 tot 45 jaar;2044;64949;
1199;Geen kinderen;40 tot 45 jaar;2045;64027;
1200;Geen kinderen;40 tot 45 jaar;2046;61214;
1201;Geen kinderen;40 tot 45 jaar;2047;58863;
1202;Geen kinderen;40 tot 45 jaar;2048;56012;
1203;Geen kinderen;40 tot 45 jaar;2049;54781;
1204;Geen kinderen;40 tot 45 jaar;2050;55211;
1205;Geen kinderen;40 tot 45 jaar;2051;56584;
1206;Geen kinderen;40 tot 45 jaar;2052;57408;
1207;Geen kinderen;40 tot 45 jaar;2053;58297;
1208;Geen kinderen;40 tot 45 jaar;2054;57018;
1209;Geen kinderen;40 tot 45 jaar;2055;56337;
1210;Geen kinderen;40 tot 45 jaar;2056;54779;
1211;Geen kinderen;40 tot 45 jaar;2057;54136;
1212;Geen kinderen;40 tot 45 jaar;2058;53292;
1213;Geen kinderen;40 tot 45 jaar;2059;52505;
1214;Geen kinderen;40 tot 45 jaar;2060;51004;
1215;Geen kinderen;40 tot 45 jaar;2061;49655;
1216;Geen kinderen;40 tot 45 jaar;2062;47889;
1217;Geen kinderen;40 tot 45 jaar;2063;46473;
1218;Geen kinderen;40 tot 45 jaar;2064;46410;
1219;Geen kinderen;40 tot 45 jaar;2065;47077;
1220;Geen kinderen;40 tot 45 jaar;2066;48650;
1221;Geen kinderen;40 tot 45 jaar;2067;50692;
1222;Geen kinderen;40 tot 45 jaar;2068;53356;
1223;Geen kinderen;40 tot 45 jaar;2069;55710;
1224;Geen kinderen;40 tot 45 jaar;2070;57648;
1225;Geen kinderen;45 tot 50 jaar;2022;63380;
1226;Geen kinderen;45 tot 50 jaar;2023;61250;
1227;Geen kinderen;45 tot 50 jaar;2024;60478;
1228;Geen kinderen;45 tot 50 jaar;2025;60026;
1229;Geen kinderen;45 tot 50 jaar;2026;60677;
1230;Geen kinderen;45 tot 50 jaar;2027;60850;
1231;Geen kinderen;45 tot 50 jaar;2028;60853;
1232;Geen kinderen;45 tot 50 jaar;2029;60322;
1233;Geen kinderen;45 tot 50 jaar;2030;60202;
1234;Geen kinderen;45 tot 50 jaar;2031;59510;
1235;Geen kinderen;45 tot 50 jaar;2032;59234;
1236;Geen kinderen;45 tot 50 jaar;2033;59477;
1237;Geen kinderen;45 tot 50 jaar;2034;60079;
1238;Geen kinderen;45 tot 50 jaar;2035;60362;
1239;Geen kinderen;45 tot 50 jaar;2036;62261;
1240;Geen kinderen;45 tot 50 jaar;2037;63906;
1241;Geen kinderen;45 tot 50 jaar;2038;64861;
1242;Geen kinderen;45 tot 50 jaar;2039;65362;
1243;Geen kinderen;45 tot 50 jaar;2040;65894;
1244;Geen kinderen;45 tot 50 jaar;2041;63231;
1245;Geen kinderen;45 tot 50 jaar;2042;60860;
1246;Geen kinderen;45 tot 50 jaar;2043;58909;
1247;Geen kinderen;45 tot 50 jaar;2044;59087;
1248;Geen kinderen;45 tot 50 jaar;2045;59691;
1249;Geen kinderen;45 tot 50 jaar;2046;62795;
1250;Geen kinderen;45 tot 50 jaar;2047;65432;
1251;Geen kinderen;45 tot 50 jaar;2048;67972;
1252;Geen kinderen;45 tot 50 jaar;2049;68932;
1253;Geen kinderen;45 tot 50 jaar;2050;68199;
1254;Geen kinderen;45 tot 50 jaar;2051;65632;
1255;Geen kinderen;45 tot 50 jaar;2052;63406;
1256;Geen kinderen;45 tot 50 jaar;2053;60710;
1257;Geen kinderen;45 tot 50 jaar;2054;59471;
1258;Geen kinderen;45 tot 50 jaar;2055;59741;
1259;Geen kinderen;45 tot 50 jaar;2056;60885;
1260;Geen kinderen;45 tot 50 jaar;2057;61542;
1261;Geen kinderen;45 tot 50 jaar;2058;62245;
1262;Geen kinderen;45 tot 50 jaar;2059;60897;
1263;Geen kinderen;45 tot 50 jaar;2060;60066;
1264;Geen kinderen;45 tot 50 jaar;2061;58426;
1265;Geen kinderen;45 tot 50 jaar;2062;57634;
1266;Geen kinderen;45 tot 50 jaar;2063;56689;
1267;Geen kinderen;45 tot 50 jaar;2064;55837;
1268;Geen kinderen;45 tot 50 jaar;2065;54346;
1269;Geen kinderen;45 tot 50 jaar;2066;53064;
1270;Geen kinderen;45 tot 50 jaar;2067;51332;
1271;Geen kinderen;45 tot 50 jaar;2068;50023;
1272;Geen kinderen;45 tot 50 jaar;2069;50024;
1273;Geen kinderen;45 tot 50 jaar;2070;50754;
1274;Geen kinderen;50 tot 55 jaar;2022;111308;
1275;Geen kinderen;50 tot 55 jaar;2023;109553;
1276;Geen kinderen;50 tot 55 jaar;2024;106368;
1277;Geen kinderen;50 tot 55 jaar;2025;100950;
1278;Geen kinderen;50 tot 55 jaar;2026;95274;
1279;Geen kinderen;50 tot 55 jaar;2027;90234;
1280;Geen kinderen;50 tot 55 jaar;2028;86322;
1281;Geen kinderen;50 tot 55 jaar;2029;84463;
1282;Geen kinderen;50 tot 55 jaar;2030;83238;
1283;Geen kinderen;50 tot 55 jaar;2031;83617;
1284;Geen kinderen;50 tot 55 jaar;2032;83574;
1285;Geen kinderen;50 tot 55 jaar;2033;83471;
1286;Geen kinderen;50 tot 55 jaar;2034;82727;
1287;Geen kinderen;50 tot 55 jaar;2035;82474;
1288;Geen kinderen;50 tot 55 jaar;2036;81408;
1289;Geen kinderen;50 tot 55 jaar;2037;80970;
1290;Geen kinderen;50 tot 55 jaar;2038;81312;
1291;Geen kinderen;50 tot 55 jaar;2039;82057;
1292;Geen kinderen;50 tot 55 jaar;2040;82369;
1293;Geen kinderen;50 tot 55 jaar;2041;84258;
1294;Geen kinderen;50 tot 55 jaar;2042;85870;
1295;Geen kinderen;50 tot 55 jaar;2043;86883;
1296;Geen kinderen;50 tot 55 jaar;2044;87576;
1297;Geen kinderen;50 tot 55 jaar;2045;88405;
1298;Geen kinderen;50 tot 55 jaar;2046;86121;
1299;Geen kinderen;50 tot 55 jaar;2047;84174;
1300;Geen kinderen;50 tot 55 jaar;2048;82671;
1301;Geen kinderen;50 tot 55 jaar;2049;83244;
1302;Geen kinderen;50 tot 55 jaar;2050;84268;
1303;Geen kinderen;50 tot 55 jaar;2051;87612;
1304;Geen kinderen;50 tot 55 jaar;2052;90303;
1305;Geen kinderen;50 tot 55 jaar;2053;92826;
1306;Geen kinderen;50 tot 55 jaar;2054;93678;
1307;Geen kinderen;50 tot 55 jaar;2055;92787;
1308;Geen kinderen;50 tot 55 jaar;2056;90048;
1309;Geen kinderen;50 tot 55 jaar;2057;87692;
1310;Geen kinderen;50 tot 55 jaar;2058;84871;
1311;Geen kinderen;50 tot 55 jaar;2059;83397;
1312;Geen kinderen;50 tot 55 jaar;2060;83441;
1313;Geen kinderen;50 tot 55 jaar;2061;84360;
1314;Geen kinderen;50 tot 55 jaar;2062;84809;
1315;Geen kinderen;50 tot 55 jaar;2063;85339;
1316;Geen kinderen;50 tot 55 jaar;2064;83816;
1317;Geen kinderen;50 tot 55 jaar;2065;82755;
1318;Geen kinderen;50 tot 55 jaar;2066;80940;
1319;Geen kinderen;50 tot 55 jaar;2067;79993;
1320;Geen kinderen;50 tot 55 jaar;2068;78989;
1321;Geen kinderen;50 tot 55 jaar;2069;78169;
1322;Geen kinderen;50 tot 55 jaar;2070;76730;
1323;Geen kinderen;55 tot 60 jaar;2022;207342;
1324;Geen kinderen;55 tot 60 jaar;2023;205018;
1325;Geen kinderen;55 tot 60 jaar;2024;201963;
1326;Geen kinderen;55 tot 60 jaar;2025;199552;
1327;Geen kinderen;55 tot 60 jaar;2026;197775;
1328;Geen kinderen;55 tot 60 jaar;2027;195931;
1329;Geen kinderen;55 tot 60 jaar;2028;192690;
1330;Geen kinderen;55 tot 60 jaar;2029;186753;
1331;Geen kinderen;55 tot 60 jaar;2030;176922;
1332;Geen kinderen;55 tot 60 jaar;2031;166648;
1333;Geen kinderen;55 tot 60 jaar;2032;157672;
1334;Geen kinderen;55 tot 60 jaar;2033;150625;
1335;Geen kinderen;55 tot 60 jaar;2034;147119;
1336;Geen kinderen;55 tot 60 jaar;2035;144862;
1337;Geen kinderen;55 tot 60 jaar;2036;145375;
1338;Geen kinderen;55 tot 60 jaar;2037;145407;
1339;Geen kinderen;55 tot 60 jaar;2038;145501;
1340;Geen kinderen;55 tot 60 jaar;2039;144578;
1341;Geen kinderen;55 tot 60 jaar;2040;144329;
1342;Geen kinderen;55 tot 60 jaar;2041;142904;
1343;Geen kinderen;55 tot 60 jaar;2042;142803;
1344;Geen kinderen;55 tot 60 jaar;2043;144074;
1345;Geen kinderen;55 tot 60 jaar;2044;145716;
1346;Geen kinderen;55 tot 60 jaar;2045;146875;
1347;Geen kinderen;55 tot 60 jaar;2046;149761;
1348;Geen kinderen;55 tot 60 jaar;2047;152072;
1349;Geen kinderen;55 tot 60 jaar;2048;153794;
1350;Geen kinderen;55 tot 60 jaar;2049;155519;
1351;Geen kinderen;55 tot 60 jaar;2050;157573;
1352;Geen kinderen;55 tot 60 jaar;2051;156085;
1353;Geen kinderen;55 tot 60 jaar;2052;154689;
1354;Geen kinderen;55 tot 60 jaar;2053;153850;
1355;Geen kinderen;55 tot 60 jaar;2054;155219;
1356;Geen kinderen;55 tot 60 jaar;2055;156880;
1357;Geen kinderen;55 tot 60 jaar;2056;160901;
1358;Geen kinderen;55 tot 60 jaar;2057;164191;
1359;Geen kinderen;55 tot 60 jaar;2058;167023;
1360;Geen kinderen;55 tot 60 jaar;2059;167768;
1361;Geen kinderen;55 tot 60 jaar;2060;166468;
1362;Geen kinderen;55 tot 60 jaar;2061;163067;
1363;Geen kinderen;55 tot 60 jaar;2062;160030;
1364;Geen kinderen;55 tot 60 jaar;2063;156501;
1365;Geen kinderen;55 tot 60 jaar;2064;154347;
1366;Geen kinderen;55 tot 60 jaar;2065;153876;
1367;Geen kinderen;55 tot 60 jaar;2066;154391;
1368;Geen kinderen;55 tot 60 jaar;2067;154436;
1369;Geen kinderen;55 tot 60 jaar;2068;154616;
1370;Geen kinderen;55 tot 60 jaar;2069;152599;
1371;Geen kinderen;55 tot 60 jaar;2070;151066;
1372;Geen kinderen;60 tot 65 jaar;2022;301224;
1373;Geen kinderen;60 tot 65 jaar;2023;303180;
1374;Geen kinderen;60 tot 65 jaar;2024;305332;
1375;Geen kinderen;60 tot 65 jaar;2025;307861;
1376;Geen kinderen;60 tot 65 jaar;2026;308961;
1377;Geen kinderen;60 tot 65 jaar;2027;307537;
1378;Geen kinderen;60 tot 65 jaar;2028;305153;
1379;Geen kinderen;60 tot 65 jaar;2029;301541;
1380;Geen kinderen;60 tot 65 jaar;2030;299365;
1381;Geen kinderen;60 tot 65 jaar;2031;297490;
1382;Geen kinderen;60 tot 65 jaar;2032;294842;
1383;Geen kinderen;60 tot 65 jaar;2033;289753;
1384;Geen kinderen;60 tot 65 jaar;2034;280201;
1385;Geen kinderen;60 tot 65 jaar;2035;265666;
1386;Geen kinderen;60 tot 65 jaar;2036;250701;
1387;Geen kinderen;60 tot 65 jaar;2037;238051;
1388;Geen kinderen;60 tot 65 jaar;2038;228104;
1389;Geen kinderen;60 tot 65 jaar;2039;223250;
1390;Geen kinderen;60 tot 65 jaar;2040;220115;
1391;Geen kinderen;60 tot 65 jaar;2041;221096;
1392;Geen kinderen;60 tot 65 jaar;2042;221537;
1393;Geen kinderen;60 tot 65 jaar;2043;222089;
1394;Geen kinderen;60 tot 65 jaar;2044;221029;
1395;Geen kinderen;60 tot 65 jaar;2045;221418;
1396;Geen kinderen;60 tot 65 jaar;2046;220675;
1397;Geen kinderen;60 tot 65 jaar;2047;222122;
1398;Geen kinderen;60 tot 65 jaar;2048;225542;
1399;Geen kinderen;60 tot 65 jaar;2049;229603;
1400;Geen kinderen;60 tot 65 jaar;2050;233358;
1401;Geen kinderen;60 tot 65 jaar;2051;238797;
1402;Geen kinderen;60 tot 65 jaar;2052;242529;
1403;Geen kinderen;60 tot 65 jaar;2053;245497;
1404;Geen kinderen;60 tot 65 jaar;2054;248492;
1405;Geen kinderen;60 tot 65 jaar;2055;251407;
1406;Geen kinderen;60 tot 65 jaar;2056;250551;
1407;Geen kinderen;60 tot 65 jaar;2057;250297;
1408;Geen kinderen;60 tot 65 jaar;2058;250584;
1409;Geen kinderen;60 tot 65 jaar;2059;253192;
1410;Geen kinderen;60 tot 65 jaar;2060;255902;
1411;Geen kinderen;60 tot 65 jaar;2061;260832;
1412;Geen kinderen;60 tot 65 jaar;2062;264550;
1413;Geen kinderen;60 tot 65 jaar;2063;267341;
1414;Geen kinderen;60 tot 65 jaar;2064;267561;
1415;Geen kinderen;60 tot 65 jaar;2065;265362;
1416;Geen kinderen;60 tot 65 jaar;2066;260816;
1417;Geen kinderen;60 tot 65 jaar;2067;256711;
1418;Geen kinderen;60 tot 65 jaar;2068;252159;
1419;Geen kinderen;60 tot 65 jaar;2069;249232;
1420;Geen kinderen;60 tot 65 jaar;2070;248220;
1421;Geen kinderen;65 tot 70 jaar;2022;331856;
1422;Geen kinderen;65 tot 70 jaar;2023;330894;
1423;Geen kinderen;65 tot 70 jaar;2024;332608;
1424;Geen kinderen;65 tot 70 jaar;2025;335432;
1425;Geen kinderen;65 tot 70 jaar;2026;339004;
1426;Geen kinderen;65 tot 70 jaar;2027;342891;
1427;Geen kinderen;65 tot 70 jaar;2028;347189;
1428;Geen kinderen;65 tot 70 jaar;2029;351581;
1429;Geen kinderen;65 tot 70 jaar;2030;355771;
1430;Geen kinderen;65 tot 70 jaar;2031;357961;
1431;Geen kinderen;65 tot 70 jaar;2032;357078;
1432;Geen kinderen;65 tot 70 jaar;2033;355212;
1433;Geen kinderen;65 tot 70 jaar;2034;351802;
1434;Geen kinderen;65 tot 70 jaar;2035;350636;
1435;Geen kinderen;65 tot 70 jaar;2036;349336;
1436;Geen kinderen;65 tot 70 jaar;2037;346750;
1437;Geen kinderen;65 tot 70 jaar;2038;340731;
1438;Geen kinderen;65 tot 70 jaar;2039;329386;
1439;Geen kinderen;65 tot 70 jaar;2040;312679;
1440;Geen kinderen;65 tot 70 jaar;2041;295596;
1441;Geen kinderen;65 tot 70 jaar;2042;281527;
1442;Geen kinderen;65 tot 70 jaar;2043;270753;
1443;Geen kinderen;65 tot 70 jaar;2044;265540;
1444;Geen kinderen;65 tot 70 jaar;2045;262507;
1445;Geen kinderen;65 tot 70 jaar;2046;264174;
1446;Geen kinderen;65 tot 70 jaar;2047;265067;
1447;Geen kinderen;65 tot 70 jaar;2048;265990;
1448;Geen kinderen;65 tot 70 jaar;2049;265809;
1449;Geen kinderen;65 tot 70 jaar;2050;267877;
1450;Geen kinderen;65 tot 70 jaar;2051;268808;
1451;Geen kinderen;65 tot 70 jaar;2052;271789;
1452;Geen kinderen;65 tot 70 jaar;2053;276832;
1453;Geen kinderen;65 tot 70 jaar;2054;282290;
1454;Geen kinderen;65 tot 70 jaar;2055;286826;
1455;Geen kinderen;65 tot 70 jaar;2056;293278;
1456;Geen kinderen;65 tot 70 jaar;2057;298289;
1457;Geen kinderen;65 tot 70 jaar;2058;302285;
1458;Geen kinderen;65 tot 70 jaar;2059;306139;
1459;Geen kinderen;65 tot 70 jaar;2060;309777;
1460;Geen kinderen;65 tot 70 jaar;2061;309436;
1461;Geen kinderen;65 tot 70 jaar;2062;309704;
1462;Geen kinderen;65 tot 70 jaar;2063;310504;
1463;Geen kinderen;65 tot 70 jaar;2064;313701;
1464;Geen kinderen;65 tot 70 jaar;2065;316877;
1465;Geen kinderen;65 tot 70 jaar;2066;322131;
1466;Geen kinderen;65 tot 70 jaar;2067;325876;
1467;Geen kinderen;65 tot 70 jaar;2068;328445;
1468;Geen kinderen;65 tot 70 jaar;2069;328269;
1469;Geen kinderen;65 tot 70 jaar;2070;325483;
1470;Geen kinderen;70 tot 75 jaar;2022;331693;
1471;Geen kinderen;70 tot 75 jaar;2023;323887;
1472;Geen kinderen;70 tot 75 jaar;2024;319034;
1473;Geen kinderen;70 tot 75 jaar;2025;317759;
1474;Geen kinderen;70 tot 75 jaar;2026;318106;
1475;Geen kinderen;70 tot 75 jaar;2027;320485;
1476;Geen kinderen;70 tot 75 jaar;2028;321840;
1477;Geen kinderen;70 tot 75 jaar;2029;325373;
1478;Geen kinderen;70 tot 75 jaar;2030;329743;
1479;Geen kinderen;70 tot 75 jaar;2031;334497;
1480;Geen kinderen;70 tot 75 jaar;2032;339534;
1481;Geen kinderen;70 tot 75 jaar;2033;344853;
1482;Geen kinderen;70 tot 75 jaar;2034;350022;
1483;Geen kinderen;70 tot 75 jaar;2035;354870;
1484;Geen kinderen;70 tot 75 jaar;2036;357669;
1485;Geen kinderen;70 tot 75 jaar;2037;357596;
1486;Geen kinderen;70 tot 75 jaar;2038;356362;
1487;Geen kinderen;70 tot 75 jaar;2039;353936;
1488;Geen kinderen;70 tot 75 jaar;2040;353764;
1489;Geen kinderen;70 tot 75 jaar;2041;353080;
1490;Geen kinderen;70 tot 75 jaar;2042;350637;
1491;Geen kinderen;70 tot 75 jaar;2043;344755;
1492;Geen kinderen;70 tot 75 jaar;2044;333353;
1493;Geen kinderen;70 tot 75 jaar;2045;317095;
1494;Geen kinderen;70 tot 75 jaar;2046;300508;
1495;Geen kinderen;70 tot 75 jaar;2047;287018;
1496;Geen kinderen;70 tot 75 jaar;2048;276745;
1497;Geen kinderen;70 tot 75 jaar;2049;272375;
1498;Geen kinderen;70 tot 75 jaar;2050;270342;
1499;Geen kinderen;70 tot 75 jaar;2051;272909;
1500;Geen kinderen;70 tot 75 jaar;2052;274299;
1501;Geen kinderen;70 tot 75 jaar;2053;275593;
1502;Geen kinderen;70 tot 75 jaar;2054;275840;
1503;Geen kinderen;70 tot 75 jaar;2055;277990;
1504;Geen kinderen;70 tot 75 jaar;2056;279179;
1505;Geen kinderen;70 tot 75 jaar;2057;282940;
1506;Geen kinderen;70 tot 75 jaar;2058;288676;
1507;Geen kinderen;70 tot 75 jaar;2059;294642;
1508;Geen kinderen;70 tot 75 jaar;2060;299678;
1509;Geen kinderen;70 tot 75 jaar;2061;306579;
1510;Geen kinderen;70 tot 75 jaar;2062;311926;
1511;Geen kinderen;70 tot 75 jaar;2063;316194;
1512;Geen kinderen;70 tot 75 jaar;2064;320255;
1513;Geen kinderen;70 tot 75 jaar;2065;324063;
1514;Geen kinderen;70 tot 75 jaar;2066;323993;
1515;Geen kinderen;70 tot 75 jaar;2067;324547;
1516;Geen kinderen;70 tot 75 jaar;2068;325649;
1517;Geen kinderen;70 tot 75 jaar;2069;329130;
1518;Geen kinderen;70 tot 75 jaar;2070;332577;
1519;Geen kinderen;75 tot 80 jaar;2022;245436;
1520;Geen kinderen;75 tot 80 jaar;2023;264978;
1521;Geen kinderen;75 tot 80 jaar;2024;277554;
1522;Geen kinderen;75 tot 80 jaar;2025;285013;
1523;Geen kinderen;75 tot 80 jaar;2026;292628;
1524;Geen kinderen;75 tot 80 jaar;2027;283513;
1525;Geen kinderen;75 tot 80 jaar;2028;278526;
1526;Geen kinderen;75 tot 80 jaar;2029;275858;
1527;Geen kinderen;75 tot 80 jaar;2030;276103;
1528;Geen kinderen;75 tot 80 jaar;2031;277676;
1529;Geen kinderen;75 tot 80 jaar;2032;281036;
1530;Geen kinderen;75 tot 80 jaar;2033;283635;
1531;Geen kinderen;75 tot 80 jaar;2034;287927;
1532;Geen kinderen;75 tot 80 jaar;2035;292925;
1533;Geen kinderen;75 tot 80 jaar;2036;298100;
1534;Geen kinderen;75 tot 80 jaar;2037;303664;
1535;Geen kinderen;75 tot 80 jaar;2038;309145;
1536;Geen kinderen;75 tot 80 jaar;2039;314762;
1537;Geen kinderen;75 tot 80 jaar;2040;320023;
1538;Geen kinderen;75 tot 80 jaar;2041;323312;
