ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
422;Steenkool;2014 september;1061.0;;;4815.0;4815.0;3271.0;;;-483.0;;1061.0;721.0;237.0;;95.0;8.0
423;Steenkool;2014 3e kwartaal;3203.0;;;11290.0;11290.0;8844.0;;;757.0;;3203.0;2119.0;735.0;;324.0;25.0
424;Steenkool;2014 oktober;1302.0;;;4916.0;4916.0;3722.0;;;108.0;;1302.0;924.0;248.0;;122.0;8.0
425;Steenkool;2014 november;1461.0;;;5591.0;5591.0;3580.0;;;-550.0;;1461.0;1100.0;236.0;;118.0;7.0
426;Steenkool;2014 december;1507.0;;;4063.0;4063.0;3548.0;;;992.0;;1507.0;1125.0;251.0;;122.0;9.0
427;Steenkool;2014 4e kwartaal;4270.0;;;14570.0;14570.0;10850.0;;;550.0;;4270.0;3149.0;735.0;;362.0;24.0
428;Steenkool;2015 januari;1599.0;;;1140.0;1132.0;0.0;1541.0;1081.0;460.0;0.0;1599.0;1220.0;251.0;129.0;128.0;0.0
429;Steenkool;2015 februari;1411.0;;;1449.0;1441.0;7.0;1081.0;1113.0;-32.0;0.0;1411.0;1078.0;213.0;120.0;119.0;0.0
430;Steenkool;2015 maart;1504.0;;;1630.0;1621.0;7.0;1113.0;1232.0;-119.0;0.0;1504.0;1128.0;241.0;135.0;135.0;0.0
431;Steenkool;2015 1e kwartaal;4514.0;;;4219.0;4194.0;14.0;1541.0;1232.0;309.0;0.0;4514.0;3425.0;704.0;384.0;382.0;0.0
432;Steenkool;2015 april;1629.0;;;1744.0;1733.0;0.0;1232.0;1347.0;-115.0;0.0;1629.0;1264.0;240.0;126.0;123.0;0.0
433;Steenkool;2015 mei;1482.0;;;1496.0;1487.0;0.0;1347.0;1361.0;-14.0;0.0;1482.0;1104.0;254.0;123.0;121.0;0.0
434;Steenkool;2015 juni;1371.0;;;1397.0;1389.0;0.0;1361.0;1387.0;-26.0;0.0;1371.0;991.0;249.0;131.0;129.0;0.0
435;Steenkool;2015 2e kwartaal;4482.0;;;4637.0;4609.0;0.0;1232.0;1387.0;-155.0;0.0;4482.0;3359.0;743.0;380.0;373.0;0.0
436;Steenkool;2015 juli;1443.0;;;1436.0;1428.0;0.0;1387.0;1381.0;7.0;0.0;1443.0;1059.0;259.0;124.0;119.0;0.0
437;Steenkool;2015 augustus;1391.0;;;1190.0;1178.0;0.0;1381.0;1179.0;202.0;0.0;1391.0;1006.0;255.0;130.0;125.0;0.0
438;Steenkool;2015 september;1719.0;;;1470.0;1461.0;2.0;1179.0;928.0;251.0;0.0;1719.0;1332.0;251.0;136.0;131.0;0.0
439;Steenkool;2015 3e kwartaal;4553.0;;;4096.0;4066.0;2.0;1387.0;928.0;459.0;0.0;4553.0;3397.0;765.0;391.0;375.0;0.0
440;Steenkool;2015 oktober;1605.0;;;1911.0;1901.0;8.0;928.0;1226.0;-298.0;0.0;1605.0;1213.0;253.0;139.0;135.0;0.0
441;Steenkool;2015 november;1314.0;;;1162.0;1155.0;8.0;1226.0;1066.0;160.0;0.0;1314.0;947.0;241.0;125.0;121.0;0.0
442;Steenkool;2015 december;1510.0;;;1406.0;1396.0;13.0;1066.0;948.0;118.0;0.0;1510.0;1134.0;262.0;114.0;111.0;0.0
443;Steenkool;2015 4e kwartaal;4428.0;;;4478.0;4451.0;30.0;928.0;948.0;-20.0;0.0;4428.0;3295.0;756.0;377.0;368.0;0.0
444;Steenkool;2016 januari;1356.0;;;1369.0;1369.0;16.0;947.0;943.0;3.0;0.0;1356.0;982.0;249.0;125.0;125.0;0.0
445;Steenkool;2016 februari;1359.0;;;1214.0;1213.0;16.0;943.0;782.0;162.0;0.0;1359.0;997.0;242.0;120.0;119.0;0.0
446;Steenkool;2016 maart;1486.0;;;1415.0;1414.0;13.0;782.0;697.0;84.0;0.0;1486.0;1111.0;248.0;127.0;127.0;0.0
447;Steenkool;2016 1e kwartaal;4201.0;;;3998.0;3996.0;46.0;947.0;697.0;249.0;0.0;4201.0;3090.0;739.0;372.0;371.0;0.0
448;Steenkool;2016 april;1383.0;;;1724.0;1723.0;17.0;697.0;1022.0;-324.0;0.0;1383.0;1022.0;255.0;107.0;104.0;0.0
449;Steenkool;2016 mei;1420.0;;;1382.0;1382.0;23.0;1022.0;961.0;60.0;0.0;1420.0;1060.0;231.0;129.0;126.0;0.0
450;Steenkool;2016 juni;1257.0;;;1657.0;1656.0;14.0;961.0;1347.0;-386.0;0.0;1257.0;923.0;214.0;120.0;117.0;0.0
451;Steenkool;2016 2e kwartaal;4060.0;;;4764.0;4761.0;53.0;697.0;1347.0;-650.0;0.0;4060.0;3004.0;700.0;356.0;347.0;0.0
452;Steenkool;2016 juli;1115.0;;;798.0;797.0;20.0;1347.0;1010.0;337.0;0.0;1115.0;741.0;241.0;133.0;127.0;0.0
453;Steenkool;2016 augustus;1179.0;;;1298.0;1292.0;21.0;1010.0;1108.0;-97.0;0.0;1179.0;798.0;236.0;145.0;139.0;0.0
454;Steenkool;2016 september;1415.0;;;1315.0;1314.0;17.0;1108.0;990.0;118.0;0.0;1415.0;1050.0;243.0;122.0;117.0;0.0
455;Steenkool;2016 3e kwartaal;3709.0;;;3410.0;3403.0;58.0;1347.0;990.0;358.0;0.0;3709.0;2588.0;721.0;400.0;384.0;0.0
456;Steenkool;2016 oktober;1565.0;;;1624.0;1624.0;23.0;990.0;1026.0;-37.0;0.0;1565.0;1184.0;255.0;126.0;123.0;0.0
457;Steenkool;2016 november;1489.0;;;1233.0;1231.0;0.0;1026.0;770.0;257.0;0.0;1489.0;1127.0;242.0;120.0;117.0;0.0
458;Steenkool;2016 december;1453.0;;;1515.0;1512.0;0.0;770.0;832.0;-63.0;0.0;1453.0;1091.0;239.0;123.0;119.0;0.0
459;Steenkool;2016 4e kwartaal;4507.0;;;4373.0;4367.0;23.0;990.0;832.0;157.0;0.0;4507.0;3401.0;736.0;369.0;360.0;0.0
460;Steenkool;2017 januari;1484.0;;;1378.0;1377.0;0.0;813.0;708.0;105.0;0.0;1484.0;1096.0;246.0;142.0;140.0;0.0
461;Steenkool;2017 februari;1468.0;;;1563.0;1562.0;0.0;708.0;803.0;-95.0;0.0;1468.0;1139.0;145.0;184.0;183.0;0.0
462;Steenkool;2017 maart;1294.0;;;1608.0;1606.0;0.0;803.0;1117.0;-314.0;0.0;1294.0;923.0;246.0;124.0;123.0;0.0
463;Steenkool;2017 1e kwartaal;4246.0;;;4549.0;4545.0;0.0;813.0;1117.0;-304.0;0.0;4246.0;3158.0;638.0;450.0;446.0;0.0
464;Steenkool;2017 april;1110.0;;;995.0;994.0;0.0;1117.0;1002.0;115.0;0.0;1110.0;750.0;210.0;151.0;147.0;0.0
465;Steenkool;2017 mei;1177.0;;;970.0;969.0;0.0;1002.0;794.0;208.0;0.0;1177.0;786.0;241.0;150.0;147.0;0.0
466;Steenkool;2017 juni;1292.0;;;1420.0;1420.0;0.0;794.0;923.0;-129.0;0.0;1292.0;899.0;236.0;157.0;154.0;0.0
467;Steenkool;2017 2e kwartaal;3579.0;;;3385.0;3383.0;0.0;1117.0;923.0;194.0;0.0;3579.0;2434.0;687.0;458.0;448.0;0.0
468;Steenkool;2017 juli;1208.0;;;1151.0;1151.0;0.0;923.0;866.0;57.0;0.0;1208.0;835.0;235.0;138.0;132.0;0.0
469;Steenkool;2017 augustus;1089.0;;;1143.0;1143.0;0.0;866.0;920.0;-54.0;0.0;1089.0;706.0;245.0;139.0;133.0;0.0
470;Steenkool;2017 september;917.0;;;1179.0;1179.0;0.0;920.0;1182.0;-262.0;0.0;917.0;585.0;239.0;93.0;88.0;0.0
471;Steenkool;2017 3e kwartaal;3215.0;;;3474.0;3473.0;0.0;923.0;1182.0;-259.0;0.0;3215.0;2126.0;719.0;370.0;353.0;0.0
472;Steenkool;2017 oktober;1145.0;;;887.0;886.0;0.0;1182.0;923.0;259.0;0.0;1145.0;764.0;249.0;132.0;127.0;0.0
473;Steenkool;2017 november;1252.0;;;1156.0;1156.0;0.0;923.0;828.0;96.0;0.0;1252.0;876.0;233.0;143.0;139.0;0.0
474;Steenkool;2017 december;1243.0;;;1417.0;1416.0;0.0;828.0;1002.0;-174.0;0.0;1243.0;883.0;227.0;133.0;128.0;0.0
475;Steenkool;2017 4e kwartaal;3640.0;;;3460.0;3458.0;0.0;1182.0;1002.0;180.0;0.0;3640.0;2522.0;709.0;408.0;394.0;0.0
476;Steenkool;2018 januari;1334.0;;;1295.0;1294.0;0.0;1008.0;969.0;39.0;0.0;1334.0;947.0;240.0;148.0;146.0;0.0
477;Steenkool;2018 februari;1247.0;;;940.0;940.0;0.0;969.0;662.0;307.0;0.0;1247.0;909.0;212.0;127.0;125.0;0.0
478;Steenkool;2018 maart;1265.0;;;1347.0;1346.0;0.0;662.0;745.0;-83.0;0.0;1265.0;905.0;218.0;142.0;141.0;0.0
479;Steenkool;2018 1e kwartaal;3846.0;;;3583.0;3580.0;0.0;1008.0;745.0;263.0;0.0;3846.0;2760.0;670.0;416.0;412.0;0.0
480;Steenkool;2018 april;1154.0;;;1273.0;1272.0;0.0;745.0;865.0;-120.0;0.0;1154.0;786.0;216.0;152.0;149.0;0.0
481;Steenkool;2018 mei;941.0;;;1128.0;1128.0;0.0;865.0;1052.0;-187.0;0.0;941.0;602.0;203.0;136.0;132.0;0.0
482;Steenkool;2018 juni;819.0;;;727.0;726.0;0.0;1052.0;960.0;92.0;0.0;819.0;456.0;222.0;140.0;137.0;0.0
483;Steenkool;2018 2e kwartaal;2913.0;;;3128.0;3126.0;0.0;745.0;960.0;-215.0;0.0;2913.0;1844.0;641.0;428.0;418.0;0.0
484;Steenkool;2018 juli;971.0;;;810.0;810.0;0.0;960.0;799.0;160.0;0.0;971.0;579.0;241.0;150.0;144.0;0.0
485;Steenkool;2018 augustus;1005.0;;;1061.0;1061.0;0.0;799.0;856.0;-56.0;0.0;1005.0;637.0;246.0;122.0;116.0;0.0
486;Steenkool;2018 september;1102.0;;;1143.0;1143.0;0.0;856.0;897.0;-41.0;0.0;1102.0;757.0;237.0;109.0;103.0;0.0
487;Steenkool;2018 3e kwartaal;3078.0;;;3015.0;3014.0;0.0;960.0;897.0;63.0;0.0;3078.0;1973.0;724.0;381.0;363.0;0.0
488;Steenkool;2018 oktober;1156.0;;;1221.0;1221.0;0.0;897.0;962.0;-66.0;0.0;1156.0;861.0;243.0;51.0;48.0;0.0
489;Steenkool;2018 november;956.0;;;988.0;988.0;0.0;964.0;996.0;-32.0;0.0;956.0;619.0;214.0;123.0;118.0;0.0
490;Bruinkool en bruinkoolbriketten;1990;63.0;;;78.0;3.0;15.0;;;0.0;0.0;63.0;;;62.0;;1.0
491;Bruinkool en bruinkoolbriketten;1991;48.0;;;63.0;3.0;15.0;;;0.0;0.0;48.0;;;47.0;;1.0
492;Bruinkool en bruinkoolbriketten;1992;35.0;;;50.0;3.0;15.0;;;0.0;0.0;35.0;;;34.0;;1.0
493;Bruinkool en bruinkoolbriketten;1993;44.0;;;62.0;3.0;15.0;;;-3.0;0.0;44.0;;;33.0;;11.0
494;Bruinkool en bruinkoolbriketten;1994;26.0;;;49.0;3.0;23.0;;;0.0;0.0;26.0;;;25.0;;1.0
495;Bruinkool en bruinkoolbriketten;1995;30.0;;;50.0;3.0;20.0;;;0.0;0.0;30.0;;;29.0;;1.0
496;Bruinkool en bruinkoolbriketten;1996;25.0;;;52.0;2.0;25.0;;;-2.0;1.0;24.0;;;24.0;;0.0
497;Bruinkool en bruinkoolbriketten;1997;41.0;;;71.0;4.0;31.0;;;1.0;0.0;41.0;;;39.0;;2.0
498;Bruinkool en bruinkoolbriketten;1998;13.0;;;33.0;2.0;22.0;;;2.0;1.0;12.0;;;11.0;;1.0
499;Bruinkool en bruinkoolbriketten;1999;27.0;;;50.0;3.0;21.0;;;-2.0;0.0;27.0;;;26.0;;1.0
500;Bruinkool en bruinkoolbriketten;2000;39.0;;;46.0;2.0;9.0;;;2.0;0.0;39.0;;;38.0;;1.0
501;Bruinkool en bruinkoolbriketten;2001;53.0;;;62.0;4.0;9.0;;;0.0;1.0;52.0;;;50.0;;2.0
502;Bruinkool en bruinkoolbriketten;2002;50.0;;;56.0;3.0;6.0;;;0.0;0.0;50.0;;;48.0;;2.0
503;Bruinkool en bruinkoolbriketten;2003;42.0;;;42.0;4.0;0.0;;;0.0;-1.0;43.0;;;40.0;;3.0
504;Bruinkool en bruinkoolbriketten;2004;35.0;;;40.0;3.0;3.0;;;-2.0;-1.0;36.0;;;34.0;;2.0
505;Bruinkool en bruinkoolbriketten;2005;48.0;;;54.0;6.0;6.0;;;0.0;0.0;48.0;;;45.0;;3.0
506;Bruinkool en bruinkoolbriketten;2006;32.0;;;42.0;6.0;10.0;;;0.0;0.0;32.0;;;29.0;;3.0
507;Bruinkool en bruinkoolbriketten;2007;76.0;;;103.0;17.0;27.0;;;0.0;-1.0;77.0;;;69.0;;8.0
508;Bruinkool en bruinkoolbriketten;2008;73.0;;;73.0;28.0;0.0;;;0.0;0.0;73.0;;;63.0;;10.0
509;Bruinkool en bruinkoolbriketten;2009;101.0;;;118.0;36.0;7.0;;;-10.0;1.0;100.0;;;88.0;;12.0
510;Bruinkool en bruinkoolbriketten;2010;110.0;;;108.0;39.0;4.0;;;6.0;1.0;109.0;;;97.0;;12.0
511;Bruinkool en bruinkoolbriketten;2011;105.0;;;101.0;39.0;0.0;;;4.0;0.0;105.0;;;93.0;;12.0
512;Bruinkool en bruinkoolbriketten;2012;106.0;;;108.0;37.0;0.0;;;-2.0;0.0;106.0;;;94.0;;12.0
513;Bruinkool en bruinkoolbriketten;2013;69.0;;;86.0;27.0;0.0;;;-17.0;0.0;69.0;;;62.0;;7.0
514;Bruinkool en bruinkoolbriketten;2014;56.0;;;66.0;18.0;0.0;;;-10.0;0.0;56.0;;;53.0;;3.0
515;Bruinkool en bruinkoolbriketten;2015;52.0;;;53.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;;;50.0;;3.0
516;Bruinkool en bruinkoolbriketten;2016;75.0;;;76.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;;;69.0;;6.0
517;Bruinkool en bruinkoolbriketten;2017;91.0;;;91.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;;;85.0;;6.0
518;Bruinkool en bruinkoolbriketten;1990 januari;;;;;;;;;;;;;;;;
519;Bruinkool en bruinkoolbriketten;1990 februari;;;;;;;;;;;;;;;;
520;Bruinkool en bruinkoolbriketten;1990 maart;;;;;;;;;;;;;;;;
521;Bruinkool en bruinkoolbriketten;1990 1e kwartaal;;;;;;;;;;;;;;;;
522;Bruinkool en bruinkoolbriketten;1990 april;;;;;;;;;;;;;;;;
523;Bruinkool en bruinkoolbriketten;1990 mei;;;;;;;;;;;;;;;;
524;Bruinkool en bruinkoolbriketten;1990 juni;;;;;;;;;;;;;;;;
525;Bruinkool en bruinkoolbriketten;1990 2e kwartaal;;;;;;;;;;;;;;;;
526;Bruinkool en bruinkoolbriketten;1990 juli;;;;;;;;;;;;;;;;
527;Bruinkool en bruinkoolbriketten;1990 augustus;;;;;;;;;;;;;;;;
528;Bruinkool en bruinkoolbriketten;1990 september;;;;;;;;;;;;;;;;
529;Bruinkool en bruinkoolbriketten;1990 3e kwartaal;;;;;;;;;;;;;;;;
530;Bruinkool en bruinkoolbriketten;1990 oktober;;;;;;;;;;;;;;;;
531;Bruinkool en bruinkoolbriketten;1990 november;;;;;;;;;;;;;;;;
532;Bruinkool en bruinkoolbriketten;1990 december;;;;;;;;;;;;;;;;
533;Bruinkool en bruinkoolbriketten;1990 4e kwartaal;;;;;;;;;;;;;;;;
534;Bruinkool en bruinkoolbriketten;1991 januari;;;;;;;;;;;;;;;;
535;Bruinkool en bruinkoolbriketten;1991 februari;;;;;;;;;;;;;;;;
536;Bruinkool en bruinkoolbriketten;1991 maart;;;;;;;;;;;;;;;;
537;Bruinkool en bruinkoolbriketten;1991 1e kwartaal;;;;;;;;;;;;;;;;
538;Bruinkool en bruinkoolbriketten;1991 april;;;;;;;;;;;;;;;;
539;Bruinkool en bruinkoolbriketten;1991 mei;;;;;;;;;;;;;;;;
540;Bruinkool en bruinkoolbriketten;1991 juni;;;;;;;;;;;;;;;;
541;Bruinkool en bruinkoolbriketten;1991 2e kwartaal;;;;;;;;;;;;;;;;
542;Bruinkool en bruinkoolbriketten;1991 juli;;;;;;;;;;;;;;;;
543;Bruinkool en bruinkoolbriketten;1991 augustus;;;;;;;;;;;;;;;;
544;Bruinkool en bruinkoolbriketten;1991 september;;;;;;;;;;;;;;;;
545;Bruinkool en bruinkoolbriketten;1991 3e kwartaal;;;;;;;;;;;;;;;;
546;Bruinkool en bruinkoolbriketten;1991 oktober;;;;;;;;;;;;;;;;
547;Bruinkool en bruinkoolbriketten;1991 november;;;;;;;;;;;;;;;;
548;Bruinkool en bruinkoolbriketten;1991 december;;;;;;;;;;;;;;;;
549;Bruinkool en bruinkoolbriketten;1991 4e kwartaal;;;;;;;;;;;;;;;;
550;Bruinkool en bruinkoolbriketten;1992 januari;;;;;;;;;;;;;;;;
551;Bruinkool en bruinkoolbriketten;1992 februari;;;;;;;;;;;;;;;;
552;Bruinkool en bruinkoolbriketten;1992 maart;;;;;;;;;;;;;;;;
553;Bruinkool en bruinkoolbriketten;1992 1e kwartaal;;;;;;;;;;;;;;;;
554;Bruinkool en bruinkoolbriketten;1992 april;;;;;;;;;;;;;;;;
555;Bruinkool en bruinkoolbriketten;1992 mei;;;;;;;;;;;;;;;;
556;Bruinkool en bruinkoolbriketten;1992 juni;;;;;;;;;;;;;;;;
557;Bruinkool en bruinkoolbriketten;1992 2e kwartaal;;;;;;;;;;;;;;;;
558;Bruinkool en bruinkoolbriketten;1992 juli;;;;;;;;;;;;;;;;
559;Bruinkool en bruinkoolbriketten;1992 augustus;;;;;;;;;;;;;;;;
560;Bruinkool en bruinkoolbriketten;1992 september;;;;;;;;;;;;;;;;
561;Bruinkool en bruinkoolbriketten;1992 3e kwartaal;;;;;;;;;;;;;;;;
562;Bruinkool en bruinkoolbriketten;1992 oktober;;;;;;;;;;;;;;;;
563;Bruinkool en bruinkoolbriketten;1992 november;;;;;;;;;;;;;;;;
564;Bruinkool en bruinkoolbriketten;1992 december;;;;;;;;;;;;;;;;
565;Bruinkool en bruinkoolbriketten;1992 4e kwartaal;;;;;;;;;;;;;;;;
566;Bruinkool en bruinkoolbriketten;1993 januari;;;;;;;;;;;;;;;;
567;Bruinkool en bruinkoolbriketten;1993 februari;;;;;;;;;;;;;;;;
568;Bruinkool en bruinkoolbriketten;1993 maart;;;;;;;;;;;;;;;;
569;Bruinkool en bruinkoolbriketten;1993 1e kwartaal;;;;;;;;;;;;;;;;
570;Bruinkool en bruinkoolbriketten;1993 april;;;;;;;;;;;;;;;;
571;Bruinkool en bruinkoolbriketten;1993 mei;;;;;;;;;;;;;;;;
572;Bruinkool en bruinkoolbriketten;1993 juni;;;;;;;;;;;;;;;;
573;Bruinkool en bruinkoolbriketten;1993 2e kwartaal;;;;;;;;;;;;;;;;
574;Bruinkool en bruinkoolbriketten;1993 juli;;;;;;;;;;;;;;;;
575;Bruinkool en bruinkoolbriketten;1993 augustus;;;;;;;;;;;;;;;;
576;Bruinkool en bruinkoolbriketten;1993 september;;;;;;;;;;;;;;;;
577;Bruinkool en bruinkoolbriketten;1993 3e kwartaal;;;;;;;;;;;;;;;;
578;Bruinkool en bruinkoolbriketten;1993 oktober;;;;;;;;;;;;;;;;
579;Bruinkool en bruinkoolbriketten;1993 november;;;;;;;;;;;;;;;;
580;Bruinkool en bruinkoolbriketten;1993 december;;;;;;;;;;;;;;;;
581;Bruinkool en bruinkoolbriketten;1993 4e kwartaal;;;;;;;;;;;;;;;;
582;Bruinkool en bruinkoolbriketten;1994 januari;;;;;;;;;;;;;;;;
583;Bruinkool en bruinkoolbriketten;1994 februari;;;;;;;;;;;;;;;;
584;Bruinkool en bruinkoolbriketten;1994 maart;;;;;;;;;;;;;;;;
585;Bruinkool en bruinkoolbriketten;1994 1e kwartaal;;;;;;;;;;;;;;;;
586;Bruinkool en bruinkoolbriketten;1994 april;;;;;;;;;;;;;;;;
587;Bruinkool en bruinkoolbriketten;1994 mei;;;;;;;;;;;;;;;;
588;Bruinkool en bruinkoolbriketten;1994 juni;;;;;;;;;;;;;;;;
589;Bruinkool en bruinkoolbriketten;1994 2e kwartaal;;;;;;;;;;;;;;;;
590;Bruinkool en bruinkoolbriketten;1994 juli;;;;;;;;;;;;;;;;
591;Bruinkool en bruinkoolbriketten;1994 augustus;;;;;;;;;;;;;;;;
592;Bruinkool en bruinkoolbriketten;1994 september;;;;;;;;;;;;;;;;
593;Bruinkool en bruinkoolbriketten;1994 3e kwartaal;;;;;;;;;;;;;;;;
594;Bruinkool en bruinkoolbriketten;1994 oktober;;;;;;;;;;;;;;;;
595;Bruinkool en bruinkoolbriketten;1994 november;;;;;;;;;;;;;;;;
596;Bruinkool en bruinkoolbriketten;1994 december;;;;;;;;;;;;;;;;
597;Bruinkool en bruinkoolbriketten;1994 4e kwartaal;;;;;;;;;;;;;;;;
598;Bruinkool en bruinkoolbriketten;1995 januari;;;;;;;;;;;;;;;;
599;Bruinkool en bruinkoolbriketten;1995 februari;;;;;;;;;;;;;;;;
600;Bruinkool en bruinkoolbriketten;1995 maart;;;;;;;;;;;;;;;;
601;Bruinkool en bruinkoolbriketten;1995 1e kwartaal;;;;;;;;;;;;;;;;
602;Bruinkool en bruinkoolbriketten;1995 april;;;;;;;;;;;;;;;;
603;Bruinkool en bruinkoolbriketten;1995 mei;;;;;;;;;;;;;;;;
604;Bruinkool en bruinkoolbriketten;1995 juni;;;;;;;;;;;;;;;;
605;Bruinkool en bruinkoolbriketten;1995 2e kwartaal;;;;;;;;;;;;;;;;
606;Bruinkool en bruinkoolbriketten;1995 juli;;;;;;;;;;;;;;;;
607;Bruinkool en bruinkoolbriketten;1995 augustus;;;;;;;;;;;;;;;;
608;Bruinkool en bruinkoolbriketten;1995 september;;;;;;;;;;;;;;;;
609;Bruinkool en bruinkoolbriketten;1995 3e kwartaal;;;;;;;;;;;;;;;;
610;Bruinkool en bruinkoolbriketten;1995 oktober;;;;;;;;;;;;;;;;
611;Bruinkool en bruinkoolbriketten;1995 november;;;;;;;;;;;;;;;;
612;Bruinkool en bruinkoolbriketten;1995 december;;;;;;;;;;;;;;;;
613;Bruinkool en bruinkoolbriketten;1995 4e kwartaal;;;;;;;;;;;;;;;;
614;Bruinkool en bruinkoolbriketten;1996 januari;;;;;;;;;;;;;;;;
615;Bruinkool en bruinkoolbriketten;1996 februari;;;;;;;;;;;;;;;;
616;Bruinkool en bruinkoolbriketten;1996 maart;;;;;;;;;;;;;;;;
617;Bruinkool en bruinkoolbriketten;1996 1e kwartaal;;;;;;;;;;;;;;;;
618;Bruinkool en bruinkoolbriketten;1996 april;;;;;;;;;;;;;;;;
619;Bruinkool en bruinkoolbriketten;1996 mei;;;;;;;;;;;;;;;;
620;Bruinkool en bruinkoolbriketten;1996 juni;;;;;;;;;;;;;;;;
621;Bruinkool en bruinkoolbriketten;1996 2e kwartaal;;;;;;;;;;;;;;;;
622;Bruinkool en bruinkoolbriketten;1996 juli;;;;;;;;;;;;;;;;
623;Bruinkool en bruinkoolbriketten;1996 augustus;;;;;;;;;;;;;;;;
624;Bruinkool en bruinkoolbriketten;1996 september;;;;;;;;;;;;;;;;
625;Bruinkool en bruinkoolbriketten;1996 3e kwartaal;;;;;;;;;;;;;;;;
626;Bruinkool en bruinkoolbriketten;1996 oktober;;;;;;;;;;;;;;;;
627;Bruinkool en bruinkoolbriketten;1996 november;;;;;;;;;;;;;;;;
628;Bruinkool en bruinkoolbriketten;1996 december;;;;;;;;;;;;;;;;
629;Bruinkool en bruinkoolbriketten;1996 4e kwartaal;;;;;;;;;;;;;;;;
630;Bruinkool en bruinkoolbriketten;1997 januari;;;;;;;;;;;;;;;;
631;Bruinkool en bruinkoolbriketten;1997 februari;;;;;;;;;;;;;;;;
632;Bruinkool en bruinkoolbriketten;1997 maart;;;;;;;;;;;;;;;;
633;Bruinkool en bruinkoolbriketten;1997 1e kwartaal;;;;;;;;;;;;;;;;
634;Bruinkool en bruinkoolbriketten;1997 april;;;;;;;;;;;;;;;;
635;Bruinkool en bruinkoolbriketten;1997 mei;;;;;;;;;;;;;;;;
636;Bruinkool en bruinkoolbriketten;1997 juni;;;;;;;;;;;;;;;;
637;Bruinkool en bruinkoolbriketten;1997 2e kwartaal;;;;;;;;;;;;;;;;
638;Bruinkool en bruinkoolbriketten;1997 juli;;;;;;;;;;;;;;;;
639;Bruinkool en bruinkoolbriketten;1997 augustus;;;;;;;;;;;;;;;;
640;Bruinkool en bruinkoolbriketten;1997 september;;;;;;;;;;;;;;;;
641;Bruinkool en bruinkoolbriketten;1997 3e kwartaal;;;;;;;;;;;;;;;;
642;Bruinkool en bruinkoolbriketten;1997 oktober;;;;;;;;;;;;;;;;
643;Bruinkool en bruinkoolbriketten;1997 november;;;;;;;;;;;;;;;;
644;Bruinkool en bruinkoolbriketten;1997 december;;;;;;;;;;;;;;;;
645;Bruinkool en bruinkoolbriketten;1997 4e kwartaal;;;;;;;;;;;;;;;;
646;Bruinkool en bruinkoolbriketten;1998 januari;;;;;;;;;;;;;;;;
647;Bruinkool en bruinkoolbriketten;1998 februari;;;;;;;;;;;;;;;;
648;Bruinkool en bruinkoolbriketten;1998 maart;;;;;;;;;;;;;;;;
649;Bruinkool en bruinkoolbriketten;1998 1e kwartaal;;;;;;;;;;;;;;;;
650;Bruinkool en bruinkoolbriketten;1998 april;;;;;;;;;;;;;;;;
651;Bruinkool en bruinkoolbriketten;1998 mei;;;;;;;;;;;;;;;;
652;Bruinkool en bruinkoolbriketten;1998 juni;;;;;;;;;;;;;;;;
653;Bruinkool en bruinkoolbriketten;1998 2e kwartaal;;;;;;;;;;;;;;;;
654;Bruinkool en bruinkoolbriketten;1998 juli;;;;;;;;;;;;;;;;
655;Bruinkool en bruinkoolbriketten;1998 augustus;;;;;;;;;;;;;;;;
656;Bruinkool en bruinkoolbriketten;1998 september;;;;;;;;;;;;;;;;
657;Bruinkool en bruinkoolbriketten;1998 3e kwartaal;;;;;;;;;;;;;;;;
658;Bruinkool en bruinkoolbriketten;1998 oktober;;;;;;;;;;;;;;;;
659;Bruinkool en bruinkoolbriketten;1998 november;;;;;;;;;;;;;;;;
660;Bruinkool en bruinkoolbriketten;1998 december;;;;;;;;;;;;;;;;
661;Bruinkool en bruinkoolbriketten;1998 4e kwartaal;;;;;;;;;;;;;;;;
662;Bruinkool en bruinkoolbriketten;1999 januari;;;;;;;;;;;;;;;;
663;Bruinkool en bruinkoolbriketten;1999 februari;;;;;;;;;;;;;;;;
664;Bruinkool en bruinkoolbriketten;1999 maart;;;;;;;;;;;;;;;;
665;Bruinkool en bruinkoolbriketten;1999 1e kwartaal;;;;;;;;;;;;;;;;
666;Bruinkool en bruinkoolbriketten;1999 april;;;;;;;;;;;;;;;;
667;Bruinkool en bruinkoolbriketten;1999 mei;;;;;;;;;;;;;;;;
668;Bruinkool en bruinkoolbriketten;1999 juni;;;;;;;;;;;;;;;;
669;Bruinkool en bruinkoolbriketten;1999 2e kwartaal;;;;;;;;;;;;;;;;
670;Bruinkool en bruinkoolbriketten;1999 juli;;;;;;;;;;;;;;;;
