ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
871;Coevorden;Herkomst: Nederland;23.7;17.3
872;Coevorden;Herkomst: Niet-Nederland;1.6;15.4
873;Coevorden;Herkomst: Westers land;1.3;15.8
874;Coevorden;Herkomst: Niet-westers land;0.3;13.8
875;Cranendonck;Totaal Herkomst (land);14.3;18.4
876;Cranendonck;Herkomst: Nederland;12.3;18.7
877;Cranendonck;Herkomst: Niet-Nederland;2.0;17.0
878;Cranendonck;Herkomst: Westers land;1.8;16.9
879;Cranendonck;Herkomst: Niet-westers land;0.2;17.4
880;Cromstrijen;Totaal Herkomst (land);9.1;20.1
881;Cromstrijen;Herkomst: Nederland;8.5;20.1
882;Cromstrijen;Herkomst: Niet-Nederland;0.6;19.3
883;Cromstrijen;Herkomst: Westers land;0.4;20.2
884;Cromstrijen;Herkomst: Niet-westers land;;
885;Cuijk;Totaal Herkomst (land);17.0;17.4
886;Cuijk;Herkomst: Nederland;14.1;17.8
887;Cuijk;Herkomst: Niet-Nederland;2.9;15.6
888;Cuijk;Herkomst: Westers land;1.8;16.4
889;Cuijk;Herkomst: Niet-westers land;1.1;14.2
890;Culemborg;Totaal Herkomst (land);18.0;19.7
891;Culemborg;Herkomst: Nederland;15.1;20.2
892;Culemborg;Herkomst: Niet-Nederland;2.9;17.2
893;Culemborg;Herkomst: Westers land;1.6;18.9
894;Culemborg;Herkomst: Niet-westers land;1.3;15.3
895;Dalfsen;Totaal Herkomst (land);18.1;18.4
896;Dalfsen;Herkomst: Nederland;17.5;18.3
897;Dalfsen;Herkomst: Niet-Nederland;0.6;21.1
898;Dalfsen;Herkomst: Westers land;0.5;22.4
899;Dalfsen;Herkomst: Niet-westers land;;
900;Dantumadeel;Totaal Herkomst (land);12.9;16.4
901;Dantumadeel;Herkomst: Nederland;12.6;16.3
902;Dantumadeel;Herkomst: Niet-Nederland;0.3;17.8
903;Dantumadeel;Herkomst: Westers land;0.3;17.0
904;Dantumadeel;Herkomst: Niet-westers land;;
905;De Bilt;Totaal Herkomst (land);29.6;23.4
906;De Bilt;Herkomst: Nederland;25.7;23.5
907;De Bilt;Herkomst: Niet-Nederland;3.9;22.7
908;De Bilt;Herkomst: Westers land;2.7;25.0
909;De Bilt;Herkomst: Niet-westers land;1.1;17.0
910;De Marne;Totaal Herkomst (land);7.4;17.0
911;De Marne;Herkomst: Nederland;7.0;17.0
912;De Marne;Herkomst: Niet-Nederland;0.3;15.9
913;De Marne;Herkomst: Westers land;0.3;17.6
914;De Marne;Herkomst: Niet-westers land;;
915;De Ronde Venen;Totaal Herkomst (land);23.7;21.5
916;De Ronde Venen;Herkomst: Nederland;21.2;21.6
917;De Ronde Venen;Herkomst: Niet-Nederland;2.5;21.0
918;De Ronde Venen;Herkomst: Westers land;1.6;22.4
919;De Ronde Venen;Herkomst: Niet-westers land;0.9;18.3
920;De Wolden;Totaal Herkomst (land);16.4;18.0
921;De Wolden;Herkomst: Nederland;15.9;17.9
922;De Wolden;Herkomst: Niet-Nederland;0.5;21.1
923;De Wolden;Herkomst: Westers land;0.4;17.3
924;De Wolden;Herkomst: Niet-westers land;;
925;Delft;Totaal Herkomst (land);66.1;18.1
926;Delft;Herkomst: Nederland;51.6;18.5
927;Delft;Herkomst: Niet-Nederland;14.5;17.0
928;Delft;Herkomst: Westers land;6.8;19.5
929;Delft;Herkomst: Niet-westers land;7.7;14.9
930;Delfzijl;Totaal Herkomst (land);19.1;17.0
931;Delfzijl;Herkomst: Nederland;16.6;17.3
932;Delfzijl;Herkomst: Niet-Nederland;2.5;15.0
933;Delfzijl;Herkomst: Westers land;1.4;15.5
934;Delfzijl;Herkomst: Niet-westers land;1.1;14.5
935;Den Helder;Totaal Herkomst (land);41.2;17.3
936;Den Helder;Herkomst: Nederland;34.3;17.5
937;Den Helder;Herkomst: Niet-Nederland;6.9;16.2
938;Den Helder;Herkomst: Westers land;4.3;17.3
939;Den Helder;Herkomst: Niet-westers land;2.6;14.3
940;Deurne;Totaal Herkomst (land);22.4;17.8
941;Deurne;Herkomst: Nederland;21.1;18.0
942;Deurne;Herkomst: Niet-Nederland;1.4;15.5
943;Deurne;Herkomst: Westers land;1.0;16.8
944;Deurne;Herkomst: Niet-westers land;0.4;12.2
945;Deventer;Totaal Herkomst (land);67.2;17.7
946;Deventer;Herkomst: Nederland;55.2;18.1
947;Deventer;Herkomst: Niet-Nederland;12.0;15.4
948;Deventer;Herkomst: Westers land;5.9;17.6
949;Deventer;Herkomst: Niet-westers land;6.2;13.4
950;Diemen;Totaal Herkomst (land);16.6;19.9
951;Diemen;Herkomst: Nederland;11.6;20.7
952;Diemen;Herkomst: Niet-Nederland;5.0;18.0
953;Diemen;Herkomst: Westers land;1.9;19.7
954;Diemen;Herkomst: Niet-westers land;3.1;17.0
955;Dinkelland;Totaal Herkomst (land);17.8;17.7
956;Dinkelland;Herkomst: Nederland;16.5;17.8
957;Dinkelland;Herkomst: Niet-Nederland;1.4;16.4
958;Dinkelland;Herkomst: Westers land;1.3;16.7
959;Dinkelland;Herkomst: Niet-westers land;;
960;Dirksland;Totaal Herkomst (land);5.5;19.2
961;Dirksland;Herkomst: Nederland;5.3;19.2
962;Dirksland;Herkomst: Niet-Nederland;0.2;18.7
963;Dirksland;Herkomst: Westers land;;
964;Dirksland;Herkomst: Niet-westers land;;
965;Doesburg;Totaal Herkomst (land);8.1;17.7
966;Doesburg;Herkomst: Nederland;6.6;18.1
967;Doesburg;Herkomst: Niet-Nederland;1.5;16.2
968;Doesburg;Herkomst: Westers land;0.9;17.4
969;Doesburg;Herkomst: Niet-westers land;0.6;14.4
970;Doetinchem;Totaal Herkomst (land);39.8;17.7
971;Doetinchem;Herkomst: Nederland;35.1;17.9
972;Doetinchem;Herkomst: Niet-Nederland;4.6;16.0
973;Doetinchem;Herkomst: Westers land;3.1;17.2
974;Doetinchem;Herkomst: Niet-westers land;1.6;13.7
975;Dongen;Totaal Herkomst (land);18.0;18.1
976;Dongen;Herkomst: Nederland;16.3;18.2
977;Dongen;Herkomst: Niet-Nederland;1.7;16.4
978;Dongen;Herkomst: Westers land;1.1;17.4
979;Dongen;Herkomst: Niet-westers land;0.6;14.6
980;Dongeradeel;Totaal Herkomst (land);16.9;16.4
981;Dongeradeel;Herkomst: Nederland;16.2;16.4
982;Dongeradeel;Herkomst: Niet-Nederland;0.7;16.0
983;Dongeradeel;Herkomst: Westers land;0.6;17.2
984;Dongeradeel;Herkomst: Niet-westers land;;
985;Dordrecht;Totaal Herkomst (land);82.2;18.2
986;Dordrecht;Herkomst: Nederland;63.3;18.8
987;Dordrecht;Herkomst: Niet-Nederland;18.9;16.4
988;Dordrecht;Herkomst: Westers land;8.3;18.1
989;Dordrecht;Herkomst: Niet-westers land;10.6;15.0
990;Drechterland;Totaal Herkomst (land);12.9;19.5
991;Drechterland;Herkomst: Nederland;12.1;19.6
992;Drechterland;Herkomst: Niet-Nederland;0.8;18.6
993;Drechterland;Herkomst: Westers land;0.6;19.8
994;Drechterland;Herkomst: Niet-westers land;;
995;Drimmelen;Totaal Herkomst (land);18.8;19.0
996;Drimmelen;Herkomst: Nederland;17.7;18.8
997;Drimmelen;Herkomst: Niet-Nederland;1.1;22.1
998;Drimmelen;Herkomst: Westers land;0.9;23.8
999;Drimmelen;Herkomst: Niet-westers land;;
1000;Dronten;Totaal Herkomst (land);25.0;18.1
1001;Dronten;Herkomst: Nederland;22.3;18.3
1002;Dronten;Herkomst: Niet-Nederland;2.6;16.7
1003;Dronten;Herkomst: Westers land;1.5;18.7
1004;Dronten;Herkomst: Niet-westers land;1.1;13.9
1005;Druten;Totaal Herkomst (land);12.6;17.8
1006;Druten;Herkomst: Nederland;11.4;17.9
1007;Druten;Herkomst: Niet-Nederland;1.3;16.9
1008;Druten;Herkomst: Westers land;0.8;18.5
1009;Druten;Herkomst: Niet-westers land;0.5;14.3
1010;Duiven;Totaal Herkomst (land);17.5;18.1
1011;Duiven;Herkomst: Nederland;15.5;18.2
1012;Duiven;Herkomst: Niet-Nederland;2.0;17.2
1013;Duiven;Herkomst: Westers land;1.6;18.1
1014;Duiven;Herkomst: Niet-westers land;0.5;14.3
1015;Echt-Susteren;Totaal Herkomst (land);23.2;17.3
1016;Echt-Susteren;Herkomst: Nederland;19.4;17.5
1017;Echt-Susteren;Herkomst: Niet-Nederland;3.9;16.5
1018;Echt-Susteren;Herkomst: Westers land;3.6;16.7
1019;Echt-Susteren;Herkomst: Niet-westers land;0.3;14.1
1020;Edam-Volendam;Totaal Herkomst (land);19.3;20.1
1021;Edam-Volendam;Herkomst: Nederland;18.2;20.3
1022;Edam-Volendam;Herkomst: Niet-Nederland;1.1;17.8
1023;Edam-Volendam;Herkomst: Westers land;0.7;19.0
1024;Edam-Volendam;Herkomst: Niet-westers land;0.4;15.6
1025;Ede;Totaal Herkomst (land);72.5;18.7
1026;Ede;Herkomst: Nederland;63.4;19.0
1027;Ede;Herkomst: Niet-Nederland;9.1;16.6
1028;Ede;Herkomst: Westers land;5.4;18.1
1029;Ede;Herkomst: Niet-westers land;3.7;14.3
1030;Eemnes;Totaal Herkomst (land);5.9;21.3
1031;Eemnes;Herkomst: Nederland;5.3;21.3
1032;Eemnes;Herkomst: Niet-Nederland;0.6;21.4
1033;Eemnes;Herkomst: Westers land;0.5;22.7
1034;Eemnes;Herkomst: Niet-westers land;;
1035;Eemsmond;Totaal Herkomst (land);11.1;16.4
1036;Eemsmond;Herkomst: Nederland;10.7;16.5
1037;Eemsmond;Herkomst: Niet-Nederland;0.5;14.9
1038;Eemsmond;Herkomst: Westers land;0.4;15.4
1039;Eemsmond;Herkomst: Niet-westers land;;
1040;Eersel;Totaal Herkomst (land);12.8;19.1
1041;Eersel;Herkomst: Nederland;12.1;19.0
1042;Eersel;Herkomst: Niet-Nederland;0.7;19.6
1043;Eersel;Herkomst: Westers land;0.6;20.8
1044;Eersel;Herkomst: Niet-westers land;;
1045;Eijsden;Totaal Herkomst (land);8.1;18.7
1046;Eijsden;Herkomst: Nederland;7.1;18.9
1047;Eijsden;Herkomst: Niet-Nederland;1.0;17.4
1048;Eijsden;Herkomst: Westers land;0.9;17.5
1049;Eijsden;Herkomst: Niet-westers land;;
1050;Eindhoven;Totaal Herkomst (land);151.3;18.0
1051;Eindhoven;Herkomst: Nederland;116.1;18.4
1052;Eindhoven;Herkomst: Niet-Nederland;35.2;16.8
1053;Eindhoven;Herkomst: Westers land;17.3;18.4
1054;Eindhoven;Herkomst: Niet-westers land;17.9;15.2
1055;Elburg;Totaal Herkomst (land);14.6;18.1
1056;Elburg;Herkomst: Nederland;14.0;18.1
1057;Elburg;Herkomst: Niet-Nederland;0.7;17.8
1058;Elburg;Herkomst: Westers land;0.5;18.2
1059;Elburg;Herkomst: Niet-westers land;;
1060;Emmen;Totaal Herkomst (land);77.3;16.4
1061;Emmen;Herkomst: Nederland;70.3;16.5
1062;Emmen;Herkomst: Niet-Nederland;6.9;15.3
1063;Emmen;Herkomst: Westers land;5.2;15.8
1064;Emmen;Herkomst: Niet-westers land;1.7;14.0
1065;Enkhuizen;Totaal Herkomst (land);12.6;17.8
1066;Enkhuizen;Herkomst: Nederland;11.3;18.0
1067;Enkhuizen;Herkomst: Niet-Nederland;1.3;16.3
1068;Enkhuizen;Herkomst: Westers land;0.8;17.6
1069;Enkhuizen;Herkomst: Niet-westers land;0.6;14.6
1070;Enschede;Totaal Herkomst (land);106.6;16.2
1071;Enschede;Herkomst: Nederland;81.9;16.6
1072;Enschede;Herkomst: Niet-Nederland;24.6;14.7
1073;Enschede;Herkomst: Westers land;13.7;15.6
1074;Enschede;Herkomst: Niet-westers land;11.0;13.6
1075;Epe;Totaal Herkomst (land);23.2;18.3
1076;Epe;Herkomst: Nederland;20.7;18.4
1077;Epe;Herkomst: Niet-Nederland;2.4;17.4
1078;Epe;Herkomst: Westers land;1.7;18.7
1079;Epe;Herkomst: Niet-westers land;0.8;14.6
1080;Ermelo;Totaal Herkomst (land);18.3;19.3
1081;Ermelo;Herkomst: Nederland;16.9;19.5
1082;Ermelo;Herkomst: Niet-Nederland;1.4;17.5
1083;Ermelo;Herkomst: Westers land;1.0;18.5
1084;Ermelo;Herkomst: Niet-westers land;0.4;15.2
1085;Etten-Leur;Totaal Herkomst (land);28.7;18.3
1086;Etten-Leur;Herkomst: Nederland;24.6;18.5
1087;Etten-Leur;Herkomst: Niet-Nederland;4.1;16.6
1088;Etten-Leur;Herkomst: Westers land;2.4;17.8
1089;Etten-Leur;Herkomst: Niet-westers land;1.6;14.8
1090;Ferwerderadiel;Totaal Herkomst (land);6.0;16.6
1091;Ferwerderadiel;Herkomst: Nederland;5.8;16.6
1092;Ferwerderadiel;Herkomst: Niet-Nederland;0.2;15.5
1093;Ferwerderadiel;Herkomst: Westers land;;
1094;Ferwerderadiel;Herkomst: Niet-westers land;;
1095;Franekeradeel;Totaal Herkomst (land);14.3;16.7
1096;Franekeradeel;Herkomst: Nederland;13.5;16.8
1097;Franekeradeel;Herkomst: Niet-Nederland;0.8;14.2
1098;Franekeradeel;Herkomst: Westers land;0.6;14.9
1099;Franekeradeel;Herkomst: Niet-westers land;0.2;12.3
1100;Gaasterlân-Sleat;Totaal Herkomst (land);7.1;17.4
1101;Gaasterlân-Sleat;Herkomst: Nederland;6.8;17.3
1102;Gaasterlân-Sleat;Herkomst: Niet-Nederland;0.3;19.1
1103;Gaasterlân-Sleat;Herkomst: Westers land;0.3;19.5
1104;Gaasterlân-Sleat;Herkomst: Niet-westers land;;
1105;Geertruidenberg;Totaal Herkomst (land);14.9;18.2
1106;Geertruidenberg;Herkomst: Nederland;13.8;18.2
1107;Geertruidenberg;Herkomst: Niet-Nederland;1.1;17.9
1108;Geertruidenberg;Herkomst: Westers land;0.8;18.3
1109;Geertruidenberg;Herkomst: Niet-westers land;0.3;17.1
1110;Geldermalsen;Totaal Herkomst (land);17.6;20.2
1111;Geldermalsen;Herkomst: Nederland;16.4;20.2
1112;Geldermalsen;Herkomst: Niet-Nederland;1.2;20.7
1113;Geldermalsen;Herkomst: Westers land;0.8;23.6
1114;Geldermalsen;Herkomst: Niet-westers land;0.4;15.0
1115;Geldrop-Mierlo;Totaal Herkomst (land);26.6;19.1
1116;Geldrop-Mierlo;Herkomst: Nederland;23.3;19.3
1117;Geldrop-Mierlo;Herkomst: Niet-Nederland;3.3;18.1
1118;Geldrop-Mierlo;Herkomst: Westers land;2.3;19.5
1119;Geldrop-Mierlo;Herkomst: Niet-westers land;1.0;14.9
1120;Gemert-Bakel;Totaal Herkomst (land);19.7;17.4
1121;Gemert-Bakel;Herkomst: Nederland;18.4;17.4
1122;Gemert-Bakel;Herkomst: Niet-Nederland;1.3;16.2
1123;Gemert-Bakel;Herkomst: Westers land;1.0;16.5
1124;Gemert-Bakel;Herkomst: Niet-westers land;0.2;14.9
1125;Gennep;Totaal Herkomst (land);12.2;17.6
1126;Gennep;Herkomst: Nederland;10.5;17.9
1127;Gennep;Herkomst: Niet-Nederland;1.8;15.9
1128;Gennep;Herkomst: Westers land;1.5;16.4
1129;Gennep;Herkomst: Niet-westers land;0.3;13.2
1130;Giessenlanden;Totaal Herkomst (land);9.6;20.8
1131;Giessenlanden;Herkomst: Nederland;9.2;20.9
1132;Giessenlanden;Herkomst: Niet-Nederland;0.5;20.6
1133;Giessenlanden;Herkomst: Westers land;0.4;21.0
1134;Giessenlanden;Herkomst: Niet-westers land;;
1135;Gilze en Rijen;Totaal Herkomst (land);18.0;17.8
1136;Gilze en Rijen;Herkomst: Nederland;16.0;18.0
1137;Gilze en Rijen;Herkomst: Niet-Nederland;2.0;15.5
1138;Gilze en Rijen;Herkomst: Westers land;1.2;16.8
1139;Gilze en Rijen;Herkomst: Niet-westers land;0.8;13.6
1140;Goedereede;Totaal Herkomst (land);7.9;19.7
1141;Goedereede;Herkomst: Nederland;7.6;19.5
1142;Goedereede;Herkomst: Niet-Nederland;0.2;23.5
1143;Goedereede;Herkomst: Westers land;0.2;26.1
1144;Goedereede;Herkomst: Niet-westers land;;
1145;Goes;Totaal Herkomst (land);26.6;18.1
1146;Goes;Herkomst: Nederland;23.5;18.3
1147;Goes;Herkomst: Niet-Nederland;3.1;16.7
1148;Goes;Herkomst: Westers land;2.0;17.6
1149;Goes;Herkomst: Niet-westers land;1.1;15.2
1150;Goirle;Totaal Herkomst (land);16.0;19.1
1151;Goirle;Herkomst: Nederland;14.5;19.2
1152;Goirle;Herkomst: Niet-Nederland;1.5;17.9
1153;Goirle;Herkomst: Westers land;1.2;18.8
1154;Goirle;Herkomst: Niet-westers land;0.3;14.3
1155;Gorinchem;Totaal Herkomst (land);24.0;18.0
1156;Gorinchem;Herkomst: Nederland;19.2;18.6
1157;Gorinchem;Herkomst: Niet-Nederland;4.8;15.8
1158;Gorinchem;Herkomst: Westers land;2.2;18.5
1159;Gorinchem;Herkomst: Niet-westers land;2.7;13.6
1160;Gouda;Totaal Herkomst (land);49.2;18.9
1161;Gouda;Herkomst: Nederland;40.6;19.4
1162;Gouda;Herkomst: Niet-Nederland;8.7;16.7
1163;Gouda;Herkomst: Westers land;3.6;19.7
1164;Gouda;Herkomst: Niet-westers land;5.1;14.6
1165;Graafstroom;Totaal Herkomst (land);6.2;20.7
1166;Graafstroom;Herkomst: Nederland;5.9;20.5
1167;Graafstroom;Herkomst: Niet-Nederland;0.2;23.4
1168;Graafstroom;Herkomst: Westers land;;
1169;Graafstroom;Herkomst: Niet-westers land;;
1170;Graft-De Rijp;Totaal Herkomst (land);4.5;20.6
1171;Graft-De Rijp;Herkomst: Nederland;4.2;20.2
1172;Graft-De Rijp;Herkomst: Niet-Nederland;0.3;25.8
1173;Graft-De Rijp;Herkomst: Westers land;0.2;27.0
1174;Graft-De Rijp;Herkomst: Niet-westers land;;
1175;Grave;Totaal Herkomst (land);9.0;17.8
1176;Grave;Herkomst: Nederland;8.1;17.9
1177;Grave;Herkomst: Niet-Nederland;0.9;17.3
1178;Grave;Herkomst: Westers land;0.7;18.3
1179;Grave;Herkomst: Niet-westers land;;
1180;Groesbeek;Totaal Herkomst (land);13.5;17.6
1181;Groesbeek;Herkomst: Nederland;12.0;17.6
1182;Groesbeek;Herkomst: Niet-Nederland;1.5;17.4
1183;Groesbeek;Herkomst: Westers land;1.4;17.9
1184;Groesbeek;Herkomst: Niet-westers land;;
1185;Groningen (gemeente);Totaal Herkomst (land);129.8;16.4
1186;Groningen (gemeente);Herkomst: Nederland;109.9;16.6
1187;Groningen (gemeente);Herkomst: Niet-Nederland;20.0;15.5
1188;Groningen (gemeente);Herkomst: Westers land;11.5;16.5
1189;Groningen (gemeente);Herkomst: Niet-westers land;8.5;14.1
1190;Grootegast;Totaal Herkomst (land);7.9;17.0
1191;Grootegast;Herkomst: Nederland;7.7;17.1
1192;Grootegast;Herkomst: Niet-Nederland;;
1193;Grootegast;Herkomst: Westers land;;
1194;Grootegast;Herkomst: Niet-westers land;;
1195;Gulpen-Wittem;Totaal Herkomst (land);10.7;17.6
1196;Gulpen-Wittem;Herkomst: Nederland;9.3;17.8
1197;Gulpen-Wittem;Herkomst: Niet-Nederland;1.4;16.7
1198;Gulpen-Wittem;Herkomst: Westers land;1.2;17.1
1199;Gulpen-Wittem;Herkomst: Niet-westers land;;
1200;Haaksbergen;Totaal Herkomst (land);17.3;17.4
1201;Haaksbergen;Herkomst: Nederland;15.4;17.6
1202;Haaksbergen;Herkomst: Niet-Nederland;1.9;16.0
1203;Haaksbergen;Herkomst: Westers land;1.3;17.2
1204;Haaksbergen;Herkomst: Niet-westers land;0.6;13.3
1205;Haaren;Totaal Herkomst (land);9.7;19.4
1206;Haaren;Herkomst: Nederland;9.3;19.4
1207;Haaren;Herkomst: Niet-Nederland;0.5;19.2
1208;Haaren;Herkomst: Westers land;0.4;20.3
1209;Haaren;Herkomst: Niet-westers land;;
1210;Haarlem;Totaal Herkomst (land);106.8;19.2
1211;Haarlem;Herkomst: Nederland;85.5;19.6
1212;Haarlem;Herkomst: Niet-Nederland;21.3;17.7
1213;Haarlem;Herkomst: Westers land;10.9;20.2
1214;Haarlem;Herkomst: Niet-westers land;10.4;15.0
1215;Haarlemmerliede en Spaarnwoude;Totaal Herkomst (land);3.8;21.0
1216;Haarlemmerliede en Spaarnwoude;Herkomst: Nederland;3.3;21.2
1217;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-Nederland;0.4;19.6
1218;Haarlemmerliede en Spaarnwoude;Herkomst: Westers land;0.2;20.1
1219;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-westers land;;
1220;Haarlemmermeer;Totaal Herkomst (land);95.2;20.5
1221;Haarlemmermeer;Herkomst: Nederland;77.4;20.7
1222;Haarlemmermeer;Herkomst: Niet-Nederland;17.8;19.5
1223;Haarlemmermeer;Herkomst: Westers land;9.3;21.1
1224;Haarlemmermeer;Herkomst: Niet-westers land;8.5;17.8
1225;Halderberge;Totaal Herkomst (land);20.8;18.6
1226;Halderberge;Herkomst: Nederland;18.9;18.8
1227;Halderberge;Herkomst: Niet-Nederland;1.9;16.8
1228;Halderberge;Herkomst: Westers land;1.0;18.0
1229;Halderberge;Herkomst: Niet-westers land;0.9;15.3
1230;Hardenberg;Totaal Herkomst (land);39.4;17.0
1231;Hardenberg;Herkomst: Nederland;37.4;17.1
1232;Hardenberg;Herkomst: Niet-Nederland;2.0;16.6
1233;Hardenberg;Herkomst: Westers land;1.6;17.5
1234;Hardenberg;Herkomst: Niet-westers land;0.4;12.9
1235;Harderwijk;Totaal Herkomst (land);29.0;18.1
1236;Harderwijk;Herkomst: Nederland;25.0;18.5
1237;Harderwijk;Herkomst: Niet-Nederland;4.0;15.8
1238;Harderwijk;Herkomst: Westers land;1.8;18.6
1239;Harderwijk;Herkomst: Niet-westers land;2.2;13.6
1240;Hardinxveld-Giessendam;Totaal Herkomst (land);11.6;18.6
1241;Hardinxveld-Giessendam;Herkomst: Nederland;11.2;18.7
1242;Hardinxveld-Giessendam;Herkomst: Niet-Nederland;0.4;17.2
1243;Hardinxveld-Giessendam;Herkomst: Westers land;0.3;19.0
1244;Hardinxveld-Giessendam;Herkomst: Niet-westers land;;
1245;Haren;Totaal Herkomst (land);13.0;23.3
1246;Haren;Herkomst: Nederland;11.9;23.1
1247;Haren;Herkomst: Niet-Nederland;1.1;25.3
1248;Haren;Herkomst: Westers land;0.9;26.7
1249;Haren;Herkomst: Niet-westers land;0.2;18.8
1250;Harenkarspel;Totaal Herkomst (land);11.0;18.6
1251;Harenkarspel;Herkomst: Nederland;10.3;18.7
1252;Harenkarspel;Herkomst: Niet-Nederland;0.7;17.8
1253;Harenkarspel;Herkomst: Westers land;0.6;19.4
1254;Harenkarspel;Herkomst: Niet-westers land;;
1255;Harlingen;Totaal Herkomst (land);10.7;16.9
1256;Harlingen;Herkomst: Nederland;9.6;17.2
1257;Harlingen;Herkomst: Niet-Nederland;1.0;14.4
1258;Harlingen;Herkomst: Westers land;0.8;15.1
1259;Harlingen;Herkomst: Niet-westers land;0.2;12.0
1260;Hattem;Totaal Herkomst (land);8.0;19.6
1261;Hattem;Herkomst: Nederland;7.6;19.4
1262;Hattem;Herkomst: Niet-Nederland;0.4;23.0
1263;Hattem;Herkomst: Westers land;0.3;24.5
1264;Hattem;Herkomst: Niet-westers land;;
1265;Heemskerk;Totaal Herkomst (land);26.9;19.0
1266;Heemskerk;Herkomst: Nederland;22.7;19.3
1267;Heemskerk;Herkomst: Niet-Nederland;4.2;17.3
1268;Heemskerk;Herkomst: Westers land;2.6;18.6
1269;Heemskerk;Herkomst: Niet-westers land;1.6;15.1
1270;Heemstede;Totaal Herkomst (land);18.0;24.9
1271;Heemstede;Herkomst: Nederland;15.3;24.8
1272;Heemstede;Herkomst: Niet-Nederland;2.7;25.8
1273;Heemstede;Herkomst: Westers land;2.1;28.4
1274;Heemstede;Herkomst: Niet-westers land;0.6;17.6
1275;Heerde;Totaal Herkomst (land);12.5;18.6
1276;Heerde;Herkomst: Nederland;11.9;18.6
1277;Heerde;Herkomst: Niet-Nederland;0.5;17.7
1278;Heerde;Herkomst: Westers land;0.4;18.0
1279;Heerde;Herkomst: Niet-westers land;;
1280;Heerenveen;Totaal Herkomst (land);30.3;17.9
1281;Heerenveen;Herkomst: Nederland;27.4;18.2
1282;Heerenveen;Herkomst: Niet-Nederland;2.9;15.8
1283;Heerenveen;Herkomst: Westers land;1.7;17.4
1284;Heerenveen;Herkomst: Niet-westers land;1.2;13.5
1285;Heerhugowaard;Totaal Herkomst (land);34.6;18.4
1286;Heerhugowaard;Herkomst: Nederland;29.4;18.7
1287;Heerhugowaard;Herkomst: Niet-Nederland;5.3;16.3
1288;Heerhugowaard;Herkomst: Westers land;2.7;17.5
1289;Heerhugowaard;Herkomst: Niet-westers land;2.5;15.0
1290;Heerlen;Totaal Herkomst (land);66.0;16.4
1291;Heerlen;Herkomst: Nederland;48.3;16.8
1292;Heerlen;Herkomst: Niet-Nederland;17.7;15.2
1293;Heerlen;Herkomst: Westers land;14.3;15.6
1294;Heerlen;Herkomst: Niet-westers land;3.4;13.3
1295;Heeze-Leende;Totaal Herkomst (land);10.6;20.5
1296;Heeze-Leende;Herkomst: Nederland;9.9;20.6
1297;Heeze-Leende;Herkomst: Niet-Nederland;0.8;19.7
1298;Heeze-Leende;Herkomst: Westers land;0.7;20.5
1299;Heeze-Leende;Herkomst: Niet-westers land;;
1300;Heiloo;Totaal Herkomst (land);15.5;21.7
1301;Heiloo;Herkomst: Nederland;14.1;21.8
1302;Heiloo;Herkomst: Niet-Nederland;1.4;21.6
1303;Heiloo;Herkomst: Westers land;1.1;23.6
1304;Heiloo;Herkomst: Niet-westers land;0.4;16.0
1305;Helden;Totaal Herkomst (land);14.0;17.3
1306;Helden;Herkomst: Nederland;12.6;17.6
1307;Helden;Herkomst: Niet-Nederland;1.4;15.1
1308;Helden;Herkomst: Westers land;0.8;15.3
1309;Helden;Herkomst: Niet-westers land;0.5;14.7
1310;Hellendoorn;Totaal Herkomst (land);25.0;17.4
1311;Hellendoorn;Herkomst: Nederland;23.6;17.4
1312;Hellendoorn;Herkomst: Niet-Nederland;1.4;16.9
1313;Hellendoorn;Herkomst: Westers land;1.1;17.8
1314;Hellendoorn;Herkomst: Niet-westers land;0.3;13.5
1315;Hellevoetsluis;Totaal Herkomst (land);27.3;19.2
1316;Hellevoetsluis;Herkomst: Nederland;23.2;19.3
1317;Hellevoetsluis;Herkomst: Niet-Nederland;4.1;18.6
1318;Hellevoetsluis;Herkomst: Westers land;2.5;21.0
1319;Hellevoetsluis;Herkomst: Niet-westers land;1.6;14.8
1320;Helmond;Totaal Herkomst (land);59.3;17.6
1321;Helmond;Herkomst: Nederland;48.3;17.9
1322;Helmond;Herkomst: Niet-Nederland;11.0;15.8
1323;Helmond;Herkomst: Westers land;6.0;17.2
1324;Helmond;Herkomst: Niet-westers land;5.0;14.1
1325;Hendrik-Ido-Ambacht;Totaal Herkomst (land);16.4;20.0
1326;Hendrik-Ido-Ambacht;Herkomst: Nederland;14.6;20.1
1327;Hendrik-Ido-Ambacht;Herkomst: Niet-Nederland;1.8;19.1
1328;Hendrik-Ido-Ambacht;Herkomst: Westers land;1.1;20.3
1329;Hendrik-Ido-Ambacht;Herkomst: Niet-westers land;0.7;17.0
1330;Hengelo (O.);Totaal Herkomst (land);57.6;17.5
1331;Hengelo (O.);Herkomst: Nederland;46.8;17.9
1332;Hengelo (O.);Herkomst: Niet-Nederland;10.8;15.4
1333;Hengelo (O.);Herkomst: Westers land;6.1;16.6
1334;Hengelo (O.);Herkomst: Niet-westers land;4.7;13.8
1335;Het Bildt;Totaal Herkomst (land);7.4;16.7
