ID;TypeKapitaalgoed;BedrijfstakkenSBI2008EnSectoren;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2010100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
5104;Overdrachtskosten op grond;69-71 Management- en technisch advies;1995;6.0;82.8;6.0;0.0;1.0;1.0;0.0;0.0;6.0
5105;Overdrachtskosten op grond;69-71 Management- en technisch advies;1996;7.0;92.0;6.0;0.0;1.0;1.0;0.0;0.0;7.0
5106;Overdrachtskosten op grond;69-71 Management- en technisch advies;1997;7.0;89.1;7.0;0.0;0.0;1.0;0.0;0.0;7.0
5107;Overdrachtskosten op grond;69-71 Management- en technisch advies;1998;9.0;104.5;7.0;1.0;2.0;1.0;0.0;0.0;9.0
5108;Overdrachtskosten op grond;69-71 Management- en technisch advies;1999;11.0;122.1;9.0;1.0;2.0;1.0;0.0;0.0;11.0
5109;Overdrachtskosten op grond;69-71 Management- en technisch advies;2000;12.0;121.1;11.0;1.0;1.0;1.0;0.0;0.0;12.0
5110;Overdrachtskosten op grond;69-71 Management- en technisch advies;2001;13.0;100.0;12.0;1.0;1.0;1.0;0.0;0.0;13.0
5111;Overdrachtskosten op grond;69-71 Management- en technisch advies;2002;13.0;100.0;13.0;0.0;1.0;1.0;0.0;0.0;13.0
5112;Overdrachtskosten op grond;69-71 Management- en technisch advies;2003;13.0;100.0;13.0;0.0;1.0;1.0;0.0;0.0;13.0
5113;Overdrachtskosten op grond;69-71 Management- en technisch advies;2004;15.0;115.4;13.0;0.0;2.0;1.0;0.0;0.0;15.0
5114;Overdrachtskosten op grond;69-71 Management- en technisch advies;2005;15.0;115.4;15.0;0.0;1.0;1.0;0.0;0.0;15.0
5115;Overdrachtskosten op grond;69-71 Management- en technisch advies;2006;15.0;115.4;15.0;0.0;1.0;1.0;0.0;0.0;15.0
5116;Overdrachtskosten op grond;69-71 Management- en technisch advies;2007;15.0;115.4;15.0;0.0;1.0;1.0;0.0;0.0;15.0
5117;Overdrachtskosten op grond;69-71 Management- en technisch advies;2008;16.0;123.1;15.0;0.0;2.0;1.0;0.0;0.0;16.0
5118;Overdrachtskosten op grond;69-71 Management- en technisch advies;2009;14.0;107.7;16.0;0.0;0.0;1.0;0.0;0.0;14.0
5119;Overdrachtskosten op grond;69-71 Management- en technisch advies;2010;13.0;100.0;14.0;0.0;0.0;1.0;0.0;0.0;13.0
5120;Overdrachtskosten op grond;69-71 Management- en technisch advies;2011;11.0;91.7;13.0;-1.0;0.0;1.0;0.0;0.0;11.0
5121;Overdrachtskosten op grond;69-71 Management- en technisch advies;2012;8.0;81.5;11.0;-2.0;0.0;1.0;0.0;0.0;8.0
5122;Overdrachtskosten op grond;69-71 Management- en technisch advies;2013;7.0;71.3;8.0;0.0;0.0;1.0;0.0;0.0;7.0
5123;Overdrachtskosten op grond;69-71 Management- en technisch advies;2014;7.0;71.3;7.0;0.0;0.0;1.0;0.0;0.0;7.0
5124;Overdrachtskosten op grond;69-71 Management- en technisch advies;2015;6.0;61.1;7.0;0.0;0.0;1.0;0.0;0.0;6.0
5125;Overdrachtskosten op grond;69-71 Management- en technisch advies;2016;6.0;61.1;6.0;;;;;;6.0
5126;Overdrachtskosten op grond;72 Research;1995;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5127;Overdrachtskosten op grond;72 Research;1996;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5128;Overdrachtskosten op grond;72 Research;1997;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5129;Overdrachtskosten op grond;72 Research;1998;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5130;Overdrachtskosten op grond;72 Research;1999;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5131;Overdrachtskosten op grond;72 Research;2000;2.0;131.2;0.0;0.0;2.0;0.0;0.0;0.0;2.0
5132;Overdrachtskosten op grond;72 Research;2001;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5133;Overdrachtskosten op grond;72 Research;2002;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5134;Overdrachtskosten op grond;72 Research;2003;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5135;Overdrachtskosten op grond;72 Research;2004;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5136;Overdrachtskosten op grond;72 Research;2005;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5137;Overdrachtskosten op grond;72 Research;2006;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5138;Overdrachtskosten op grond;72 Research;2007;1.0;50.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0
5139;Overdrachtskosten op grond;72 Research;2008;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5140;Overdrachtskosten op grond;72 Research;2009;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5141;Overdrachtskosten op grond;72 Research;2010;2.0;100.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0
5142;Overdrachtskosten op grond;72 Research;2011;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5143;Overdrachtskosten op grond;72 Research;2012;1.0;50.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0
5144;Overdrachtskosten op grond;72 Research;2013;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5145;Overdrachtskosten op grond;72 Research;2014;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5146;Overdrachtskosten op grond;72 Research;2015;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5147;Overdrachtskosten op grond;72 Research;2016;1.0;;1.0;;;;;;1.0
5148;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;1995;2.0;179.5;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5149;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;1996;2.0;170.9;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5150;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;1997;2.0;165.5;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5151;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;1998;2.0;150.9;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5152;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;1999;3.0;216.5;2.0;0.0;1.0;0.0;0.0;0.0;3.0
5153;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2000;3.0;196.9;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5154;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2001;4.0;200.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0
5155;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2002;3.0;150.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0
5156;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2003;3.0;150.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5157;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2004;3.0;150.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5158;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2005;3.0;150.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5159;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2006;3.0;150.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5160;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2007;2.0;100.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0
5161;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2008;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5162;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2009;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5163;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2010;2.0;100.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5164;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2011;1.0;50.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0
5165;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2012;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5166;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2013;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5167;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2014;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5168;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2015;1.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5169;Overdrachtskosten op grond;73-75 Reclame, design, overige diensten;2016;1.0;50.0;1.0;;;;;;1.0
5170;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;1995;3.0;76.9;2.0;0.0;1.0;0.0;0.0;0.0;3.0
5171;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;1996;3.0;73.3;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5172;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;1997;3.0;70.9;3.0;0.0;1.0;0.0;0.0;0.0;3.0
5173;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;1998;5.0;107.8;3.0;0.0;2.0;0.0;0.0;0.0;5.0
5174;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;1999;6.0;123.7;5.0;1.0;1.0;1.0;0.0;0.0;6.0
5175;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2000;6.0;112.5;6.0;1.0;0.0;1.0;0.0;0.0;6.0
5176;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2001;7.0;100.0;6.0;1.0;1.0;1.0;0.0;0.0;7.0
5177;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2002;7.0;100.0;7.0;0.0;0.0;1.0;0.0;0.0;7.0
5178;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2003;6.0;85.7;7.0;0.0;0.0;1.0;0.0;0.0;6.0
5179;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2004;6.0;85.7;6.0;0.0;0.0;1.0;0.0;0.0;6.0
5180;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2005;6.0;85.7;6.0;0.0;0.0;1.0;0.0;0.0;6.0
5181;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2006;5.0;71.4;6.0;0.0;0.0;1.0;0.0;0.0;5.0
5182;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2007;5.0;71.4;5.0;0.0;0.0;1.0;0.0;0.0;5.0
5183;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2008;4.0;57.1;5.0;0.0;0.0;0.0;0.0;0.0;4.0
5184;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2009;5.0;71.4;4.0;0.0;1.0;0.0;0.0;0.0;5.0
5185;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2010;7.0;100.0;5.0;0.0;2.0;1.0;0.0;0.0;7.0
5186;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2011;5.0;83.3;7.0;-1.0;0.0;1.0;0.0;0.0;5.0
5187;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2012;4.0;83.3;5.0;-1.0;0.0;0.0;0.0;0.0;4.0
5188;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2013;4.0;83.3;4.0;0.0;0.0;0.0;0.0;0.0;4.0
5189;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2014;3.0;62.5;4.0;0.0;0.0;0.0;0.0;0.0;3.0
5190;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2015;3.0;62.5;3.0;0.0;0.0;0.0;0.0;0.0;3.0
5191;Overdrachtskosten op grond;N Verhuur en overige zakelijke diensten;2016;3.0;62.5;3.0;;;;;;3.0
5192;Overdrachtskosten op grond;O-Q Overheid en zorg;1995;869.0;55.7;795.0;14.0;145.0;86.0;0.0;0.0;869.0
5193;Overdrachtskosten op grond;O-Q Overheid en zorg;1996;1011.0;61.7;869.0;50.0;189.0;97.0;0.0;0.0;1011.0
5194;Overdrachtskosten op grond;O-Q Overheid en zorg;1997;1163.0;68.8;1011.0;47.0;214.0;110.0;0.0;0.0;1163.0
5195;Overdrachtskosten op grond;O-Q Overheid en zorg;1998;1371.0;73.9;1163.0;109.0;229.0;130.0;0.0;0.0;1371.0
5196;Overdrachtskosten op grond;O-Q Overheid en zorg;1999;1606.0;82.8;1371.0;89.0;296.0;150.0;0.0;0.0;1606.0
5197;Overdrachtskosten op grond;O-Q Overheid en zorg;2000;1983.0;93.0;1606.0;169.0;390.0;182.0;0.0;0.0;1983.0
5198;Overdrachtskosten op grond;O-Q Overheid en zorg;2001;2327.0;100.3;1983.0;192.0;369.0;217.0;0.0;0.0;2327.0
5199;Overdrachtskosten op grond;O-Q Overheid en zorg;2002;2495.0;105.0;2327.0;56.0;349.0;237.0;0.0;0.0;2495.0
5200;Overdrachtskosten op grond;O-Q Overheid en zorg;2003;2634.0;107.3;2495.0;84.0;311.0;256.0;0.0;0.0;2634.0
5201;Overdrachtskosten op grond;O-Q Overheid en zorg;2004;2667.0;105.8;2634.0;69.0;232.0;268.0;0.0;0.0;2667.0
5202;Overdrachtskosten op grond;O-Q Overheid en zorg;2005;2710.0;105.5;2667.0;52.0;267.0;276.0;0.0;0.0;2710.0
5203;Overdrachtskosten op grond;O-Q Overheid en zorg;2006;2748.0;103.9;2710.0;79.0;245.0;286.0;0.0;0.0;2748.0
5204;Overdrachtskosten op grond;O-Q Overheid en zorg;2007;2781.0;102.4;2748.0;76.0;251.0;294.0;0.0;0.0;2781.0
5205;Overdrachtskosten op grond;O-Q Overheid en zorg;2008;2833.0;101.4;2781.0;79.0;276.0;302.0;0.0;0.0;2833.0
5206;Overdrachtskosten op grond;O-Q Overheid en zorg;2009;2862.0;102.3;2833.0;4.0;329.0;304.0;0.0;0.0;2862.0
5207;Overdrachtskosten op grond;O-Q Overheid en zorg;2010;2799.0;100.0;2862.0;1.0;241.0;305.0;0.0;0.0;2799.0
5208;Overdrachtskosten op grond;O-Q Overheid en zorg;2011;2383.0;97.1;2799.0;-345.0;191.0;263.0;0.0;0.0;2383.0
5209;Overdrachtskosten op grond;O-Q Overheid en zorg;2012;1965.0;95.4;2383.0;-383.0;181.0;217.0;0.0;0.0;1965.0
5210;Overdrachtskosten op grond;O-Q Overheid en zorg;2013;1877.0;91.6;1965.0;-11.0;134.0;211.0;0.0;0.0;1877.0
5211;Overdrachtskosten op grond;O-Q Overheid en zorg;2014;1857.0;87.2;1877.0;74.0;119.0;212.0;0.0;0.0;1857.0
5212;Overdrachtskosten op grond;O-Q Overheid en zorg;2015;1818.0;81.5;1857.0;88.0;86.0;213.0;0.0;0.0;1818.0
5213;Overdrachtskosten op grond;O-Q Overheid en zorg;2016;1746.0;76.3;1818.0;;;;;;1746.0
5214;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;1995;755.0;53.6;696.0;13.0;124.0;78.0;0.0;0.0;755.0
5215;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;1996;879.0;59.4;755.0;45.0;168.0;88.0;0.0;0.0;879.0
5216;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;1997;1020.0;66.8;879.0;44.0;197.0;100.0;0.0;0.0;1020.0
5217;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;1998;1208.0;72.1;1020.0;95.0;212.0;118.0;0.0;0.0;1208.0
5218;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;1999;1431.0;81.7;1208.0;84.0;276.0;137.0;0.0;0.0;1431.0
5219;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2000;1789.0;92.9;1431.0;152.0;374.0;168.0;0.0;0.0;1789.0
5220;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2001;2115.0;101.0;1789.0;173.0;354.0;201.0;0.0;0.0;2115.0
5221;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2002;2284.0;106.2;2115.0;57.0;333.0;221.0;0.0;0.0;2284.0
5222;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2003;2417.0;108.8;2284.0;77.0;295.0;239.0;0.0;0.0;2417.0
5223;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2004;2445.0;107.1;2417.0;66.0;213.0;251.0;0.0;0.0;2445.0
5224;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2005;2482.0;106.6;2445.0;49.0;246.0;258.0;0.0;0.0;2482.0
5225;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2006;2512.0;104.8;2482.0;73.0;224.0;267.0;0.0;0.0;2512.0
5226;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2007;2535.0;102.8;2512.0;71.0;227.0;274.0;0.0;0.0;2535.0
5227;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2008;2578.0;101.7;2535.0;71.0;253.0;282.0;0.0;0.0;2578.0
5228;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2009;2598.0;102.7;2578.0;-3.0;306.0;283.0;0.0;0.0;2598.0
5229;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2010;2528.0;100.0;2598.0;-3.0;216.0;282.0;0.0;0.0;2528.0
5230;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2011;2119.0;96.6;2528.0;-334.0;166.0;241.0;0.0;0.0;2119.0
5231;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2012;1714.0;94.5;2119.0;-367.0;158.0;196.0;0.0;0.0;1714.0
5232;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2013;1624.0;90.3;1714.0;-14.0;114.0;190.0;0.0;0.0;1624.0
5233;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2014;1593.0;85.5;1624.0;58.0;100.0;190.0;0.0;0.0;1593.0
5234;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2015;1540.0;79.1;1593.0;71.0;66.0;190.0;0.0;0.0;1540.0
5235;Overdrachtskosten op grond;O Openbaar bestuur en overheidsdiensten;2016;1469.0;73.2;1540.0;;;;;;1469.0
5236;Overdrachtskosten op grond;P Onderwijs;1995;47.0;196.2;41.0;1.0;8.0;3.0;0.0;0.0;47.0
5237;Overdrachtskosten op grond;P Onderwijs;1996;50.0;198.8;47.0;2.0;5.0;4.0;0.0;0.0;50.0
5238;Overdrachtskosten op grond;P Onderwijs;1997;51.0;196.3;50.0;1.0;3.0;4.0;0.0;0.0;51.0
5239;Overdrachtskosten op grond;P Onderwijs;1998;55.0;193.0;51.0;5.0;4.0;4.0;0.0;0.0;55.0
5240;Overdrachtskosten op grond;P Onderwijs;1999;57.0;191.3;55.0;2.0;4.0;4.0;0.0;0.0;57.0
5241;Overdrachtskosten op grond;P Onderwijs;2000;63.0;192.3;57.0;6.0;5.0;5.0;0.0;0.0;63.0
5242;Overdrachtskosten op grond;P Onderwijs;2001;65.0;180.5;63.0;6.0;2.0;5.0;0.0;0.0;65.0
5243;Overdrachtskosten op grond;P Onderwijs;2002;61.0;172.0;65.0;-1.0;2.0;5.0;0.0;0.0;61.0
5244;Overdrachtskosten op grond;P Onderwijs;2003;59.0;161.1;61.0;2.0;1.0;5.0;0.0;0.0;59.0
5245;Overdrachtskosten op grond;P Onderwijs;2004;55.0;147.7;59.0;1.0;1.0;5.0;0.0;0.0;55.0
5246;Overdrachtskosten op grond;P Onderwijs;2005;52.0;139.6;55.0;0.0;1.0;5.0;0.0;0.0;52.0
5247;Overdrachtskosten op grond;P Onderwijs;2006;49.0;129.1;52.0;1.0;1.0;5.0;0.0;0.0;49.0
5248;Overdrachtskosten op grond;P Onderwijs;2007;48.0;123.9;49.0;1.0;2.0;5.0;0.0;0.0;48.0
5249;Overdrachtskosten op grond;P Onderwijs;2008;47.0;116.5;48.0;2.0;2.0;5.0;0.0;0.0;47.0
5250;Overdrachtskosten op grond;P Onderwijs;2009;45.0;107.0;47.0;2.0;1.0;5.0;0.0;0.0;45.0
5251;Overdrachtskosten op grond;P Onderwijs;2010;43.0;100.0;45.0;1.0;1.0;4.0;0.0;0.0;43.0
5252;Overdrachtskosten op grond;P Onderwijs;2011;40.0;93.0;43.0;0.0;1.0;4.0;0.0;0.0;40.0
5253;Overdrachtskosten op grond;P Onderwijs;2012;37.0;86.0;40.0;0.0;1.0;4.0;0.0;0.0;37.0
5254;Overdrachtskosten op grond;P Onderwijs;2013;35.0;79.3;37.0;1.0;1.0;4.0;0.0;0.0;35.0
5255;Overdrachtskosten op grond;P Onderwijs;2014;34.0;72.8;35.0;2.0;1.0;4.0;0.0;0.0;34.0
5256;Overdrachtskosten op grond;P Onderwijs;2015;34.0;68.8;34.0;2.0;1.0;4.0;0.0;0.0;34.0
5257;Overdrachtskosten op grond;P Onderwijs;2016;31.0;62.7;34.0;;;;;;31.0
5258;Overdrachtskosten op grond;86 Gezondheidszorg;1995;24.0;51.9;21.0;0.0;5.0;2.0;0.0;0.0;24.0
5259;Overdrachtskosten op grond;86 Gezondheidszorg;1996;29.0;59.7;24.0;1.0;5.0;2.0;0.0;0.0;29.0
5260;Overdrachtskosten op grond;86 Gezondheidszorg;1997;31.0;61.8;29.0;1.0;4.0;2.0;0.0;0.0;31.0
5261;Overdrachtskosten op grond;86 Gezondheidszorg;1998;37.0;67.3;31.0;3.0;5.0;2.0;0.0;0.0;37.0
5262;Overdrachtskosten op grond;86 Gezondheidszorg;1999;42.0;73.0;37.0;1.0;6.0;3.0;0.0;0.0;42.0
5263;Overdrachtskosten op grond;86 Gezondheidszorg;2000;46.0;72.7;42.0;4.0;4.0;3.0;0.0;0.0;46.0
5264;Overdrachtskosten op grond;86 Gezondheidszorg;2001;52.0;77.8;46.0;4.0;5.0;4.0;0.0;0.0;52.0
5265;Overdrachtskosten op grond;86 Gezondheidszorg;2002;54.0;79.3;52.0;1.0;5.0;4.0;0.0;0.0;54.0
5266;Overdrachtskosten op grond;86 Gezondheidszorg;2003;56.0;79.3;54.0;2.0;5.0;4.0;0.0;0.0;56.0
5267;Overdrachtskosten op grond;86 Gezondheidszorg;2004;60.0;83.4;56.0;1.0;7.0;4.0;0.0;0.0;60.0
5268;Overdrachtskosten op grond;86 Gezondheidszorg;2005;63.0;86.2;60.0;1.0;7.0;5.0;0.0;0.0;63.0
5269;Overdrachtskosten op grond;86 Gezondheidszorg;2006;66.0;87.5;63.0;2.0;7.0;5.0;0.0;0.0;66.0
5270;Overdrachtskosten op grond;86 Gezondheidszorg;2007;72.0;92.6;66.0;2.0;9.0;5.0;0.0;0.0;72.0
5271;Overdrachtskosten op grond;86 Gezondheidszorg;2008;76.0;95.2;72.0;2.0;8.0;6.0;0.0;0.0;76.0
5272;Overdrachtskosten op grond;86 Gezondheidszorg;2009;80.0;97.6;76.0;2.0;8.0;6.0;0.0;0.0;80.0
5273;Overdrachtskosten op grond;86 Gezondheidszorg;2010;83.0;100.0;80.0;1.0;9.0;6.0;0.0;0.0;83.0
5274;Overdrachtskosten op grond;86 Gezondheidszorg;2011;82.0;103.8;83.0;-4.0;9.0;6.0;0.0;0.0;82.0
5275;Overdrachtskosten op grond;86 Gezondheidszorg;2012;77.0;106.6;82.0;-7.0;8.0;6.0;0.0;0.0;77.0
5276;Overdrachtskosten op grond;86 Gezondheidszorg;2013;78.0;106.6;77.0;1.0;6.0;6.0;0.0;0.0;78.0
5277;Overdrachtskosten op grond;86 Gezondheidszorg;2014;83.0;106.6;78.0;5.0;6.0;7.0;0.0;0.0;83.0
5278;Overdrachtskosten op grond;86 Gezondheidszorg;2015;87.0;104.2;83.0;6.0;6.0;7.0;0.0;0.0;87.0
5279;Overdrachtskosten op grond;86 Gezondheidszorg;2016;87.0;104.2;87.0;;;;;;87.0
5280;Overdrachtskosten op grond;87-88 Verzorging en welzijn;1995;43.0;53.2;38.0;0.0;8.0;3.0;0.0;0.0;43.0
5281;Overdrachtskosten op grond;87-88 Verzorging en welzijn;1996;53.0;62.5;43.0;2.0;11.0;3.0;0.0;0.0;53.0
5282;Overdrachtskosten op grond;87-88 Verzorging en welzijn;1997;60.0;68.5;53.0;1.0;10.0;4.0;0.0;0.0;60.0
5283;Overdrachtskosten op grond;87-88 Verzorging en welzijn;1998;70.0;72.8;60.0;6.0;8.0;5.0;0.0;0.0;70.0
5284;Overdrachtskosten op grond;87-88 Verzorging en welzijn;1999;77.0;76.6;70.0;2.0;10.0;5.0;0.0;0.0;77.0
5285;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2000;85.0;76.9;77.0;7.0;7.0;6.0;0.0;0.0;85.0
5286;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2001;95.0;78.9;85.0;8.0;8.0;7.0;0.0;0.0;95.0
5287;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2002;96.0;79.7;95.0;0.0;9.0;7.0;0.0;0.0;96.0
5288;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2003;102.0;82.1;96.0;3.0;10.0;8.0;0.0;0.0;102.0
5289;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2004;107.0;84.5;102.0;2.0;11.0;8.0;0.0;0.0;107.0
5290;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2005;113.0;88.4;107.0;1.0;13.0;8.0;0.0;0.0;113.0
5291;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2006;119.0;90.7;113.0;3.0;13.0;9.0;0.0;0.0;119.0
5292;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2007;126.0;93.7;119.0;3.0;13.0;10.0;0.0;0.0;126.0
5293;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2008;132.0;95.1;126.0;4.0;13.0;10.0;0.0;0.0;132.0
5294;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2009;140.0;97.9;132.0;4.0;14.0;11.0;0.0;0.0;140.0
5295;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2010;145.0;100.0;140.0;2.0;15.0;11.0;0.0;0.0;145.0
5296;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2011;143.0;102.9;145.0;-6.0;15.0;11.0;0.0;0.0;143.0
5297;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2012;136.0;105.2;143.0;-10.0;14.0;11.0;0.0;0.0;136.0
5298;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2013;139.0;106.7;136.0;1.0;13.0;11.0;0.0;0.0;139.0
5299;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2014;148.0;107.5;139.0;8.0;12.0;12.0;0.0;0.0;148.0
5300;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2015;157.0;107.5;148.0;9.0;13.0;13.0;0.0;0.0;157.0
5301;Overdrachtskosten op grond;87-88 Verzorging en welzijn;2016;159.0;108.8;157.0;;;;;;159.0
5302;Overdrachtskosten op grond;R-U Cultuur, recreatie, overige diensten;1995;5.0;89.7;4.0;0.0;2.0;0.0;0.0;0.0;5.0
5303;Overdrachtskosten op grond;R-U Cultuur, recreatie, overige diensten;1996;5.0;85.5;5.0;0.0;0.0;0.0;0.0;0.0;5.0
5304;Overdrachtskosten op grond;R-U Cultuur, recreatie, overige diensten;1997;6.0;99.3;5.0;0.0;1.0;0.0;0.0;0.0;6.0
