ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
2025;Rijksmonumenten totaal;Schouwen-Duiveland;2016;817
2026;Rijksmonumenten totaal;Schouwen-Duiveland;2017;817
2027;Rijksmonumenten totaal;Schouwen-Duiveland;2018;817
2028;Rijksmonumenten totaal;Simpelveld;2013;48
2029;Rijksmonumenten totaal;Simpelveld;2014;48
2030;Rijksmonumenten totaal;Simpelveld;2015;48
2031;Rijksmonumenten totaal;Simpelveld;2016;48
2032;Rijksmonumenten totaal;Simpelveld;2017;48
2033;Rijksmonumenten totaal;Simpelveld;2018;48
2034;Rijksmonumenten totaal;Sint Anthonis;2013;81
2035;Rijksmonumenten totaal;Sint Anthonis;2014;81
2036;Rijksmonumenten totaal;Sint Anthonis;2015;82
2037;Rijksmonumenten totaal;Sint Anthonis;2016;82
2038;Rijksmonumenten totaal;Sint Anthonis;2017;82
2039;Rijksmonumenten totaal;Sint Anthonis;2018;82
2040;Rijksmonumenten totaal;Sint-Michielsgestel;2013;119
2041;Rijksmonumenten totaal;Sint-Michielsgestel;2014;119
2042;Rijksmonumenten totaal;Sint-Michielsgestel;2015;119
2043;Rijksmonumenten totaal;Sint-Michielsgestel;2016;119
2044;Rijksmonumenten totaal;Sint-Michielsgestel;2017;119
2045;Rijksmonumenten totaal;Sint-Michielsgestel;2018;119
2046;Rijksmonumenten totaal;Sittard-Geleen;2013;255
2047;Rijksmonumenten totaal;Sittard-Geleen;2014;255
2048;Rijksmonumenten totaal;Sittard-Geleen;2015;255
2049;Rijksmonumenten totaal;Sittard-Geleen;2016;255
2050;Rijksmonumenten totaal;Sittard-Geleen;2017;255
2051;Rijksmonumenten totaal;Sittard-Geleen;2018;255
2052;Rijksmonumenten totaal;Sliedrecht;2013;8
2053;Rijksmonumenten totaal;Sliedrecht;2014;8
2054;Rijksmonumenten totaal;Sliedrecht;2015;8
2055;Rijksmonumenten totaal;Sliedrecht;2016;8
2056;Rijksmonumenten totaal;Sliedrecht;2017;8
2057;Rijksmonumenten totaal;Sliedrecht;2018;8
2058;Rijksmonumenten totaal;Sluis;2013;212
2059;Rijksmonumenten totaal;Sluis;2014;209
2060;Rijksmonumenten totaal;Sluis;2015;209
2061;Rijksmonumenten totaal;Sluis;2016;209
2062;Rijksmonumenten totaal;Sluis;2017;209
2063;Rijksmonumenten totaal;Sluis;2018;209
2064;Rijksmonumenten totaal;Smallingerland;2013;70
2065;Rijksmonumenten totaal;Smallingerland;2014;70
2066;Rijksmonumenten totaal;Smallingerland;2015;70
2067;Rijksmonumenten totaal;Smallingerland;2016;70
2068;Rijksmonumenten totaal;Smallingerland;2017;70
2069;Rijksmonumenten totaal;Smallingerland;2018;70
2070;Rijksmonumenten totaal;Soest;2013;38
2071;Rijksmonumenten totaal;Soest;2014;38
2072;Rijksmonumenten totaal;Soest;2015;38
2073;Rijksmonumenten totaal;Soest;2016;38
2074;Rijksmonumenten totaal;Soest;2017;38
2075;Rijksmonumenten totaal;Soest;2018;38
2076;Rijksmonumenten totaal;Someren;2013;14
2077;Rijksmonumenten totaal;Someren;2014;14
2078;Rijksmonumenten totaal;Someren;2015;14
2079;Rijksmonumenten totaal;Someren;2016;14
2080;Rijksmonumenten totaal;Someren;2017;14
2081;Rijksmonumenten totaal;Someren;2018;14
2082;Rijksmonumenten totaal;Son en Breugel;2013;6
2083;Rijksmonumenten totaal;Son en Breugel;2014;6
2084;Rijksmonumenten totaal;Son en Breugel;2015;6
2085;Rijksmonumenten totaal;Son en Breugel;2016;6
2086;Rijksmonumenten totaal;Son en Breugel;2017;6
2087;Rijksmonumenten totaal;Son en Breugel;2018;6
2088;Rijksmonumenten totaal;Stadskanaal;2013;71
2089;Rijksmonumenten totaal;Stadskanaal;2014;71
2090;Rijksmonumenten totaal;Stadskanaal;2015;71
2091;Rijksmonumenten totaal;Stadskanaal;2016;71
2092;Rijksmonumenten totaal;Stadskanaal;2017;71
2093;Rijksmonumenten totaal;Stadskanaal;2018;71
2094;Rijksmonumenten totaal;Staphorst;2013;307
2095;Rijksmonumenten totaal;Staphorst;2014;307
2096;Rijksmonumenten totaal;Staphorst;2015;304
2097;Rijksmonumenten totaal;Staphorst;2016;304
2098;Rijksmonumenten totaal;Staphorst;2017;304
2099;Rijksmonumenten totaal;Staphorst;2018;298
2100;Rijksmonumenten totaal;Stede Broec;2013;12
2101;Rijksmonumenten totaal;Stede Broec;2014;12
2102;Rijksmonumenten totaal;Stede Broec;2015;12
2103;Rijksmonumenten totaal;Stede Broec;2016;12
2104;Rijksmonumenten totaal;Stede Broec;2017;12
2105;Rijksmonumenten totaal;Stede Broec;2018;12
2106;Rijksmonumenten totaal;Steenbergen;2013;43
2107;Rijksmonumenten totaal;Steenbergen;2014;43
2108;Rijksmonumenten totaal;Steenbergen;2015;43
2109;Rijksmonumenten totaal;Steenbergen;2016;43
2110;Rijksmonumenten totaal;Steenbergen;2017;43
2111;Rijksmonumenten totaal;Steenbergen;2018;43
2112;Rijksmonumenten totaal;Steenwijkerland;2013;274
2113;Rijksmonumenten totaal;Steenwijkerland;2014;274
2114;Rijksmonumenten totaal;Steenwijkerland;2015;274
2115;Rijksmonumenten totaal;Steenwijkerland;2016;274
2116;Rijksmonumenten totaal;Steenwijkerland;2017;274
2117;Rijksmonumenten totaal;Steenwijkerland;2018;274
2118;Rijksmonumenten totaal;Stein (L.);2013;65
2119;Rijksmonumenten totaal;Stein (L.);2014;65
2120;Rijksmonumenten totaal;Stein (L.);2015;65
2121;Rijksmonumenten totaal;Stein (L.);2016;65
2122;Rijksmonumenten totaal;Stein (L.);2017;65
2123;Rijksmonumenten totaal;Stein (L.);2018;65
2124;Rijksmonumenten totaal;Stichtse Vecht;2013;806
2125;Rijksmonumenten totaal;Stichtse Vecht;2014;793
2126;Rijksmonumenten totaal;Stichtse Vecht;2015;797
2127;Rijksmonumenten totaal;Stichtse Vecht;2016;798
2128;Rijksmonumenten totaal;Stichtse Vecht;2017;796
2129;Rijksmonumenten totaal;Stichtse Vecht;2018;794
2130;Rijksmonumenten totaal;Strijen;2013;13
2131;Rijksmonumenten totaal;Strijen;2014;13
2132;Rijksmonumenten totaal;Strijen;2015;13
2133;Rijksmonumenten totaal;Strijen;2016;13
2134;Rijksmonumenten totaal;Strijen;2017;13
2135;Rijksmonumenten totaal;Strijen;2018;13
2136;Rijksmonumenten totaal;Súdwest-Fryslân;2013;742
2137;Rijksmonumenten totaal;Súdwest-Fryslân;2014;742
2138;Rijksmonumenten totaal;Súdwest-Fryslân;2015;742
2139;Rijksmonumenten totaal;Súdwest-Fryslân;2016;742
2140;Rijksmonumenten totaal;Súdwest-Fryslân;2017;742
2141;Rijksmonumenten totaal;Súdwest-Fryslân;2018;739
2142;Rijksmonumenten totaal;Terneuzen;2013;73
2143;Rijksmonumenten totaal;Terneuzen;2014;73
2144;Rijksmonumenten totaal;Terneuzen;2015;73
2145;Rijksmonumenten totaal;Terneuzen;2016;73
2146;Rijksmonumenten totaal;Terneuzen;2017;73
2147;Rijksmonumenten totaal;Terneuzen;2018;73
2148;Rijksmonumenten totaal;Terschelling;2013;106
2149;Rijksmonumenten totaal;Terschelling;2014;106
2150;Rijksmonumenten totaal;Terschelling;2015;106
2151;Rijksmonumenten totaal;Terschelling;2016;106
2152;Rijksmonumenten totaal;Terschelling;2017;106
2153;Rijksmonumenten totaal;Terschelling;2018;106
2154;Rijksmonumenten totaal;Texel;2013;193
2155;Rijksmonumenten totaal;Texel;2014;193
2156;Rijksmonumenten totaal;Texel;2015;193
2157;Rijksmonumenten totaal;Texel;2016;193
2158;Rijksmonumenten totaal;Texel;2017;193
2159;Rijksmonumenten totaal;Texel;2018;193
2160;Rijksmonumenten totaal;Teylingen;2013;105
2161;Rijksmonumenten totaal;Teylingen;2014;105
2162;Rijksmonumenten totaal;Teylingen;2015;105
2163;Rijksmonumenten totaal;Teylingen;2016;105
2164;Rijksmonumenten totaal;Teylingen;2017;105
2165;Rijksmonumenten totaal;Teylingen;2018;105
2166;Rijksmonumenten totaal;Tholen;2013;150
2167;Rijksmonumenten totaal;Tholen;2014;149
2168;Rijksmonumenten totaal;Tholen;2015;149
2169;Rijksmonumenten totaal;Tholen;2016;149
2170;Rijksmonumenten totaal;Tholen;2017;149
2171;Rijksmonumenten totaal;Tholen;2018;149
2172;Rijksmonumenten totaal;Tiel;2013;91
2173;Rijksmonumenten totaal;Tiel;2014;91
2174;Rijksmonumenten totaal;Tiel;2015;93
2175;Rijksmonumenten totaal;Tiel;2016;93
2176;Rijksmonumenten totaal;Tiel;2017;103
2177;Rijksmonumenten totaal;Tiel;2018;103
2178;Rijksmonumenten totaal;Tilburg;2013;325
2179;Rijksmonumenten totaal;Tilburg;2014;325
2180;Rijksmonumenten totaal;Tilburg;2015;328
2181;Rijksmonumenten totaal;Tilburg;2016;329
2182;Rijksmonumenten totaal;Tilburg;2017;329
2183;Rijksmonumenten totaal;Tilburg;2018;329
2184;Rijksmonumenten totaal;Tubbergen;2013;59
2185;Rijksmonumenten totaal;Tubbergen;2014;59
2186;Rijksmonumenten totaal;Tubbergen;2015;59
2187;Rijksmonumenten totaal;Tubbergen;2016;59
2188;Rijksmonumenten totaal;Tubbergen;2017;59
2189;Rijksmonumenten totaal;Tubbergen;2018;59
2190;Rijksmonumenten totaal;Twenterand;2013;25
2191;Rijksmonumenten totaal;Twenterand;2014;25
2192;Rijksmonumenten totaal;Twenterand;2015;25
2193;Rijksmonumenten totaal;Twenterand;2016;25
2194;Rijksmonumenten totaal;Twenterand;2017;25
2195;Rijksmonumenten totaal;Twenterand;2018;25
2196;Rijksmonumenten totaal;Tynaarlo;2013;81
2197;Rijksmonumenten totaal;Tynaarlo;2014;81
2198;Rijksmonumenten totaal;Tynaarlo;2015;81
2199;Rijksmonumenten totaal;Tynaarlo;2016;81
2200;Rijksmonumenten totaal;Tynaarlo;2017;81
2201;Rijksmonumenten totaal;Tynaarlo;2018;81
2202;Rijksmonumenten totaal;Tytsjerksteradiel;2013;160
2203;Rijksmonumenten totaal;Tytsjerksteradiel;2014;161
2204;Rijksmonumenten totaal;Tytsjerksteradiel;2015;161
2205;Rijksmonumenten totaal;Tytsjerksteradiel;2016;160
2206;Rijksmonumenten totaal;Tytsjerksteradiel;2017;160
2207;Rijksmonumenten totaal;Tytsjerksteradiel;2018;159
2208;Rijksmonumenten totaal;Uden;2013;23
2209;Rijksmonumenten totaal;Uden;2014;23
2210;Rijksmonumenten totaal;Uden;2015;24
2211;Rijksmonumenten totaal;Uden;2016;24
2212;Rijksmonumenten totaal;Uden;2017;24
2213;Rijksmonumenten totaal;Uden;2018;24
2214;Rijksmonumenten totaal;Uitgeest;2013;16
2215;Rijksmonumenten totaal;Uitgeest;2014;16
2216;Rijksmonumenten totaal;Uitgeest;2015;16
2217;Rijksmonumenten totaal;Uitgeest;2016;16
2218;Rijksmonumenten totaal;Uitgeest;2017;16
2219;Rijksmonumenten totaal;Uitgeest;2018;16
2220;Rijksmonumenten totaal;Uithoorn;2013;11
2221;Rijksmonumenten totaal;Uithoorn;2014;11
2222;Rijksmonumenten totaal;Uithoorn;2015;11
2223;Rijksmonumenten totaal;Uithoorn;2016;11
2224;Rijksmonumenten totaal;Uithoorn;2017;11
2225;Rijksmonumenten totaal;Uithoorn;2018;11
2226;Rijksmonumenten totaal;Urk;2013;33
2227;Rijksmonumenten totaal;Urk;2014;33
2228;Rijksmonumenten totaal;Urk;2015;33
2229;Rijksmonumenten totaal;Urk;2016;33
2230;Rijksmonumenten totaal;Urk;2017;33
2231;Rijksmonumenten totaal;Urk;2018;33
2232;Rijksmonumenten totaal;Utrecht (gemeente);2013;1506
2233;Rijksmonumenten totaal;Utrecht (gemeente);2014;1506
2234;Rijksmonumenten totaal;Utrecht (gemeente);2015;1508
2235;Rijksmonumenten totaal;Utrecht (gemeente);2016;1587
2236;Rijksmonumenten totaal;Utrecht (gemeente);2017;1588
2237;Rijksmonumenten totaal;Utrecht (gemeente);2018;1588
2238;Rijksmonumenten totaal;Utrechtse Heuvelrug;2013;472
2239;Rijksmonumenten totaal;Utrechtse Heuvelrug;2014;472
2240;Rijksmonumenten totaal;Utrechtse Heuvelrug;2015;468
2241;Rijksmonumenten totaal;Utrechtse Heuvelrug;2016;468
2242;Rijksmonumenten totaal;Utrechtse Heuvelrug;2017;468
2243;Rijksmonumenten totaal;Utrechtse Heuvelrug;2018;466
2244;Rijksmonumenten totaal;Vaals;2013;158
2245;Rijksmonumenten totaal;Vaals;2014;158
2246;Rijksmonumenten totaal;Vaals;2015;158
2247;Rijksmonumenten totaal;Vaals;2016;158
2248;Rijksmonumenten totaal;Vaals;2017;158
2249;Rijksmonumenten totaal;Vaals;2018;158
2250;Rijksmonumenten totaal;Valkenburg aan de Geul;2013;171
2251;Rijksmonumenten totaal;Valkenburg aan de Geul;2014;171
2252;Rijksmonumenten totaal;Valkenburg aan de Geul;2015;171
2253;Rijksmonumenten totaal;Valkenburg aan de Geul;2016;171
2254;Rijksmonumenten totaal;Valkenburg aan de Geul;2017;171
2255;Rijksmonumenten totaal;Valkenburg aan de Geul;2018;171
2256;Rijksmonumenten totaal;Valkenswaard;2013;21
2257;Rijksmonumenten totaal;Valkenswaard;2014;21
2258;Rijksmonumenten totaal;Valkenswaard;2015;21
2259;Rijksmonumenten totaal;Valkenswaard;2016;21
2260;Rijksmonumenten totaal;Valkenswaard;2017;21
2261;Rijksmonumenten totaal;Valkenswaard;2018;21
2262;Rijksmonumenten totaal;Veendam;2013;76
2263;Rijksmonumenten totaal;Veendam;2014;76
2264;Rijksmonumenten totaal;Veendam;2015;76
2265;Rijksmonumenten totaal;Veendam;2016;76
2266;Rijksmonumenten totaal;Veendam;2017;76
2267;Rijksmonumenten totaal;Veendam;2018;76
2268;Rijksmonumenten totaal;Veenendaal;2013;19
2269;Rijksmonumenten totaal;Veenendaal;2014;19
2270;Rijksmonumenten totaal;Veenendaal;2015;19
2271;Rijksmonumenten totaal;Veenendaal;2016;19
2272;Rijksmonumenten totaal;Veenendaal;2017;19
2273;Rijksmonumenten totaal;Veenendaal;2018;18
2274;Rijksmonumenten totaal;Veere;2013;332
2275;Rijksmonumenten totaal;Veere;2014;332
2276;Rijksmonumenten totaal;Veere;2015;332
2277;Rijksmonumenten totaal;Veere;2016;332
2278;Rijksmonumenten totaal;Veere;2017;332
2279;Rijksmonumenten totaal;Veere;2018;332
2280;Rijksmonumenten totaal;Veldhoven;2013;28
2281;Rijksmonumenten totaal;Veldhoven;2014;28
2282;Rijksmonumenten totaal;Veldhoven;2015;28
2283;Rijksmonumenten totaal;Veldhoven;2016;28
2284;Rijksmonumenten totaal;Veldhoven;2017;28
2285;Rijksmonumenten totaal;Veldhoven;2018;27
2286;Rijksmonumenten totaal;Velsen;2013;149
2287;Rijksmonumenten totaal;Velsen;2014;152
2288;Rijksmonumenten totaal;Velsen;2015;152
2289;Rijksmonumenten totaal;Velsen;2016;152
2290;Rijksmonumenten totaal;Velsen;2017;152
2291;Rijksmonumenten totaal;Velsen;2018;152
2292;Rijksmonumenten totaal;Venlo;2013;202
2293;Rijksmonumenten totaal;Venlo;2014;202
2294;Rijksmonumenten totaal;Venlo;2015;202
2295;Rijksmonumenten totaal;Venlo;2016;202
2296;Rijksmonumenten totaal;Venlo;2017;203
2297;Rijksmonumenten totaal;Venlo;2018;203
2298;Rijksmonumenten totaal;Venray;2013;98
2299;Rijksmonumenten totaal;Venray;2014;98
2300;Rijksmonumenten totaal;Venray;2015;97
2301;Rijksmonumenten totaal;Venray;2016;97
2302;Rijksmonumenten totaal;Venray;2017;97
2303;Rijksmonumenten totaal;Venray;2018;97
2304;Rijksmonumenten totaal;Vianen;2013;179
2305;Rijksmonumenten totaal;Vianen;2014;184
2306;Rijksmonumenten totaal;Vianen;2015;184
2307;Rijksmonumenten totaal;Vianen;2016;185
2308;Rijksmonumenten totaal;Vianen;2017;185
2309;Rijksmonumenten totaal;Vianen;2018;185
2310;Rijksmonumenten totaal;Vlaardingen;2013;57
2311;Rijksmonumenten totaal;Vlaardingen;2014;57
2312;Rijksmonumenten totaal;Vlaardingen;2015;57
2313;Rijksmonumenten totaal;Vlaardingen;2016;57
2314;Rijksmonumenten totaal;Vlaardingen;2017;57
2315;Rijksmonumenten totaal;Vlaardingen;2018;57
2316;Rijksmonumenten totaal;Vlieland;2013;40
2317;Rijksmonumenten totaal;Vlieland;2014;40
2318;Rijksmonumenten totaal;Vlieland;2015;40
2319;Rijksmonumenten totaal;Vlieland;2016;40
2320;Rijksmonumenten totaal;Vlieland;2017;40
2321;Rijksmonumenten totaal;Vlieland;2018;40
2322;Rijksmonumenten totaal;Vlissingen;2013;312
2323;Rijksmonumenten totaal;Vlissingen;2014;311
2324;Rijksmonumenten totaal;Vlissingen;2015;310
2325;Rijksmonumenten totaal;Vlissingen;2016;310
2326;Rijksmonumenten totaal;Vlissingen;2017;310
2327;Rijksmonumenten totaal;Vlissingen;2018;310
2328;Rijksmonumenten totaal;Voerendaal;2013;98
2329;Rijksmonumenten totaal;Voerendaal;2014;98
2330;Rijksmonumenten totaal;Voerendaal;2015;98
2331;Rijksmonumenten totaal;Voerendaal;2016;98
2332;Rijksmonumenten totaal;Voerendaal;2017;98
2333;Rijksmonumenten totaal;Voerendaal;2018;98
2334;Rijksmonumenten totaal;Voorschoten;2013;102
2335;Rijksmonumenten totaal;Voorschoten;2014;102
2336;Rijksmonumenten totaal;Voorschoten;2015;102
2337;Rijksmonumenten totaal;Voorschoten;2016;102
2338;Rijksmonumenten totaal;Voorschoten;2017;102
2339;Rijksmonumenten totaal;Voorschoten;2018;103
2340;Rijksmonumenten totaal;Voorst;2013;166
2341;Rijksmonumenten totaal;Voorst;2014;166
2342;Rijksmonumenten totaal;Voorst;2015;166
2343;Rijksmonumenten totaal;Voorst;2016;166
2344;Rijksmonumenten totaal;Voorst;2017;166
2345;Rijksmonumenten totaal;Voorst;2018;166
2346;Rijksmonumenten totaal;Vught;2013;117
2347;Rijksmonumenten totaal;Vught;2014;117
2348;Rijksmonumenten totaal;Vught;2015;117
2349;Rijksmonumenten totaal;Vught;2016;117
2350;Rijksmonumenten totaal;Vught;2017;117
2351;Rijksmonumenten totaal;Vught;2018;117
2352;Rijksmonumenten totaal;Waadhoeke;2013;435
2353;Rijksmonumenten totaal;Waadhoeke;2014;434
2354;Rijksmonumenten totaal;Waadhoeke;2015;434
2355;Rijksmonumenten totaal;Waadhoeke;2016;433
2356;Rijksmonumenten totaal;Waadhoeke;2017;433
2357;Rijksmonumenten totaal;Waadhoeke;2018;433
2358;Rijksmonumenten totaal;Waalre;2013;27
2359;Rijksmonumenten totaal;Waalre;2014;27
2360;Rijksmonumenten totaal;Waalre;2015;27
2361;Rijksmonumenten totaal;Waalre;2016;27
2362;Rijksmonumenten totaal;Waalre;2017;27
2363;Rijksmonumenten totaal;Waalre;2018;27
2364;Rijksmonumenten totaal;Waalwijk;2013;114
2365;Rijksmonumenten totaal;Waalwijk;2014;114
2366;Rijksmonumenten totaal;Waalwijk;2015;114
2367;Rijksmonumenten totaal;Waalwijk;2016;114
2368;Rijksmonumenten totaal;Waalwijk;2017;114
2369;Rijksmonumenten totaal;Waalwijk;2018;114
2370;Rijksmonumenten totaal;Waddinxveen;2013;6
2371;Rijksmonumenten totaal;Waddinxveen;2014;6
2372;Rijksmonumenten totaal;Waddinxveen;2015;6
2373;Rijksmonumenten totaal;Waddinxveen;2016;6
2374;Rijksmonumenten totaal;Waddinxveen;2017;6
2375;Rijksmonumenten totaal;Waddinxveen;2018;6
2376;Rijksmonumenten totaal;Wageningen;2013;51
2377;Rijksmonumenten totaal;Wageningen;2014;51
2378;Rijksmonumenten totaal;Wageningen;2015;52
2379;Rijksmonumenten totaal;Wageningen;2016;52
2380;Rijksmonumenten totaal;Wageningen;2017;52
2381;Rijksmonumenten totaal;Wageningen;2018;52
2382;Rijksmonumenten totaal;Wassenaar;2013;336
2383;Rijksmonumenten totaal;Wassenaar;2014;337
2384;Rijksmonumenten totaal;Wassenaar;2015;338
2385;Rijksmonumenten totaal;Wassenaar;2016;338
2386;Rijksmonumenten totaal;Wassenaar;2017;338
2387;Rijksmonumenten totaal;Wassenaar;2018;337
2388;Rijksmonumenten totaal;Waterland;2013;317
2389;Rijksmonumenten totaal;Waterland;2014;317
2390;Rijksmonumenten totaal;Waterland;2015;318
2391;Rijksmonumenten totaal;Waterland;2016;318
2392;Rijksmonumenten totaal;Waterland;2017;318
2393;Rijksmonumenten totaal;Waterland;2018;318
2394;Rijksmonumenten totaal;Weert;2013;96
2395;Rijksmonumenten totaal;Weert;2014;96
2396;Rijksmonumenten totaal;Weert;2015;96
2397;Rijksmonumenten totaal;Weert;2016;96
2398;Rijksmonumenten totaal;Weert;2017;96
2399;Rijksmonumenten totaal;Weert;2018;96
2400;Rijksmonumenten totaal;Weesp;2013;225
2401;Rijksmonumenten totaal;Weesp;2014;197
2402;Rijksmonumenten totaal;Weesp;2015;197
2403;Rijksmonumenten totaal;Weesp;2016;197
2404;Rijksmonumenten totaal;Weesp;2017;196
2405;Rijksmonumenten totaal;Weesp;2018;197
2406;Rijksmonumenten totaal;Werkendam;2013;40
2407;Rijksmonumenten totaal;Werkendam;2014;40
2408;Rijksmonumenten totaal;Werkendam;2015;63
2409;Rijksmonumenten totaal;Werkendam;2016;60
2410;Rijksmonumenten totaal;Werkendam;2017;60
2411;Rijksmonumenten totaal;Werkendam;2018;61
2412;Rijksmonumenten totaal;West Maas en Waal;2013;53
2413;Rijksmonumenten totaal;West Maas en Waal;2014;53
2414;Rijksmonumenten totaal;West Maas en Waal;2015;53
2415;Rijksmonumenten totaal;West Maas en Waal;2016;53
2416;Rijksmonumenten totaal;West Maas en Waal;2017;53
2417;Rijksmonumenten totaal;West Maas en Waal;2018;53
2418;Rijksmonumenten totaal;Westerveld;2013;181
2419;Rijksmonumenten totaal;Westerveld;2014;181
2420;Rijksmonumenten totaal;Westerveld;2015;181
2421;Rijksmonumenten totaal;Westerveld;2016;181
2422;Rijksmonumenten totaal;Westerveld;2017;181
2423;Rijksmonumenten totaal;Westerveld;2018;181
2424;Rijksmonumenten totaal;Westervoort;2013;5
2425;Rijksmonumenten totaal;Westervoort;2014;5
2426;Rijksmonumenten totaal;Westervoort;2015;5
2427;Rijksmonumenten totaal;Westervoort;2016;5
2428;Rijksmonumenten totaal;Westervoort;2017;5
2429;Rijksmonumenten totaal;Westervoort;2018;5
2430;Rijksmonumenten totaal;Westerwolde;2013;131
2431;Rijksmonumenten totaal;Westerwolde;2014;131
2432;Rijksmonumenten totaal;Westerwolde;2015;131
2433;Rijksmonumenten totaal;Westerwolde;2016;131
2434;Rijksmonumenten totaal;Westerwolde;2017;131
2435;Rijksmonumenten totaal;Westerwolde;2018;131
2436;Rijksmonumenten totaal;Westland;2013;78
2437;Rijksmonumenten totaal;Westland;2014;78
2438;Rijksmonumenten totaal;Westland;2015;78
2439;Rijksmonumenten totaal;Westland;2016;78
2440;Rijksmonumenten totaal;Westland;2017;78
2441;Rijksmonumenten totaal;Westland;2018;78
2442;Rijksmonumenten totaal;Weststellingwerf;2013;39
2443;Rijksmonumenten totaal;Weststellingwerf;2014;39
2444;Rijksmonumenten totaal;Weststellingwerf;2015;39
2445;Rijksmonumenten totaal;Weststellingwerf;2016;39
2446;Rijksmonumenten totaal;Weststellingwerf;2017;39
2447;Rijksmonumenten totaal;Weststellingwerf;2018;39
2448;Rijksmonumenten totaal;Westvoorne;2013;33
2449;Rijksmonumenten totaal;Westvoorne;2014;33
2450;Rijksmonumenten totaal;Westvoorne;2015;33
2451;Rijksmonumenten totaal;Westvoorne;2016;33
2452;Rijksmonumenten totaal;Westvoorne;2017;33
2453;Rijksmonumenten totaal;Westvoorne;2018;33
2454;Rijksmonumenten totaal;Wierden;2013;30
2455;Rijksmonumenten totaal;Wierden;2014;30
2456;Rijksmonumenten totaal;Wierden;2015;29
2457;Rijksmonumenten totaal;Wierden;2016;29
2458;Rijksmonumenten totaal;Wierden;2017;29
2459;Rijksmonumenten totaal;Wierden;2018;29
2460;Rijksmonumenten totaal;Wijchen;2013;96
2461;Rijksmonumenten totaal;Wijchen;2014;96
2462;Rijksmonumenten totaal;Wijchen;2015;96
2463;Rijksmonumenten totaal;Wijchen;2016;96
2464;Rijksmonumenten totaal;Wijchen;2017;96
2465;Rijksmonumenten totaal;Wijchen;2018;96
2466;Rijksmonumenten totaal;Wijdemeren;2013;292
2467;Rijksmonumenten totaal;Wijdemeren;2014;289
2468;Rijksmonumenten totaal;Wijdemeren;2015;291
2469;Rijksmonumenten totaal;Wijdemeren;2016;291
2470;Rijksmonumenten totaal;Wijdemeren;2017;292
2471;Rijksmonumenten totaal;Wijdemeren;2018;290
2472;Rijksmonumenten totaal;Wijk bij Duurstede;2013;162
2473;Rijksmonumenten totaal;Wijk bij Duurstede;2014;162
2474;Rijksmonumenten totaal;Wijk bij Duurstede;2015;162
2475;Rijksmonumenten totaal;Wijk bij Duurstede;2016;169
2476;Rijksmonumenten totaal;Wijk bij Duurstede;2017;169
2477;Rijksmonumenten totaal;Wijk bij Duurstede;2018;170
2478;Rijksmonumenten totaal;Winsum;2013;154
2479;Rijksmonumenten totaal;Winsum;2014;154
2480;Rijksmonumenten totaal;Winsum;2015;154
2481;Rijksmonumenten totaal;Winsum;2016;154
2482;Rijksmonumenten totaal;Winsum;2017;154
2483;Rijksmonumenten totaal;Winsum;2018;154
2484;Rijksmonumenten totaal;Winterswijk;2013;80
2485;Rijksmonumenten totaal;Winterswijk;2014;80
2486;Rijksmonumenten totaal;Winterswijk;2015;80
2487;Rijksmonumenten totaal;Winterswijk;2016;80
2488;Rijksmonumenten totaal;Winterswijk;2017;80
2489;Rijksmonumenten totaal;Winterswijk;2018;80
2490;Rijksmonumenten totaal;Woensdrecht;2013;47
2491;Rijksmonumenten totaal;Woensdrecht;2014;47
2492;Rijksmonumenten totaal;Woensdrecht;2015;47
2493;Rijksmonumenten totaal;Woensdrecht;2016;48
2494;Rijksmonumenten totaal;Woensdrecht;2017;48
2495;Rijksmonumenten totaal;Woensdrecht;2018;48
2496;Rijksmonumenten totaal;Woerden;2013;109
2497;Rijksmonumenten totaal;Woerden;2014;109
2498;Rijksmonumenten totaal;Woerden;2015;109
2499;Rijksmonumenten totaal;Woerden;2016;109
2500;Rijksmonumenten totaal;Woerden;2017;109
2501;Rijksmonumenten totaal;Woerden;2018;109
2502;Rijksmonumenten totaal;De Wolden;2013;127
2503;Rijksmonumenten totaal;De Wolden;2014;127
2504;Rijksmonumenten totaal;De Wolden;2015;122
2505;Rijksmonumenten totaal;De Wolden;2016;122
2506;Rijksmonumenten totaal;De Wolden;2017;122
2507;Rijksmonumenten totaal;De Wolden;2018;122
2508;Rijksmonumenten totaal;Wormerland;2013;33
2509;Rijksmonumenten totaal;Wormerland;2014;33
2510;Rijksmonumenten totaal;Wormerland;2015;33
2511;Rijksmonumenten totaal;Wormerland;2016;33
2512;Rijksmonumenten totaal;Wormerland;2017;33
2513;Rijksmonumenten totaal;Wormerland;2018;33
2514;Rijksmonumenten totaal;Woudenberg;2013;55
2515;Rijksmonumenten totaal;Woudenberg;2014;55
2516;Rijksmonumenten totaal;Woudenberg;2015;55
2517;Rijksmonumenten totaal;Woudenberg;2016;55
2518;Rijksmonumenten totaal;Woudenberg;2017;55
2519;Rijksmonumenten totaal;Woudenberg;2018;55
2520;Rijksmonumenten totaal;Woudrichem;2013;107
2521;Rijksmonumenten totaal;Woudrichem;2014;107
2522;Rijksmonumenten totaal;Woudrichem;2015;116
2523;Rijksmonumenten totaal;Woudrichem;2016;114
2524;Rijksmonumenten totaal;Woudrichem;2017;114
2525;Rijksmonumenten totaal;Woudrichem;2018;113
