ID;Persoonskenmerken;Perioden;LidSportvereniging_1;k_5UurOfMeerPerWeek_2;k_14UurPerWeek_3;k_5UurOfMeerPerWeek_4;k_14UurPerWeek_5;Minst1xPerMndVerenigingsactiviteit_6;LidHobbyvereniging_7;k_5UurOfMeerPerWeek_8;k_14UurPerWeek_9;k_5UurOfMeerPerWeek_10;k_14UurPerWeek_11;LidTekenAcademie_12;k_5UurOfMeerPerWeek_13;k_14UurPerWeek_14;k_5UurOfMeerPerWeek_15;k_14UurPerWeek_16;LidMuziekschool_17;LidMuziekOfZangvereniging_18;BespeeltMuziekinstrument_19;IsInBezitVanCJP_20;Minimaal1KeerPerMaand_21;k_311KeerPerJaar_22;Minstens1KeerPerMaand_23;VakerDan3xPerJaarNietMaandelijks_24;Minstens1KeerPerMaand_25;VakerDan3xPerJaarNietMaandelijks_26;Minstens1KeerPerMaand_27;VakerDan3xPerJaarNietMaandelijks_28;Minstens1KeerPerMaand_29;VakerDan3xPerJaarNietMaandelijks_30;Minstens1KeerPerMaand_31;VakerDan3xPerJaarNietMaandelijks_32;Minstens1KeerPerMaand_33;VakerDan3xPerJaarNietMaandelijks_34;Minstens1KeerPerMaand_35;VakerDan3xPerJaarNietMaandelijks_36;Minstens1KeerPerMaand_37;VakerDan3xPerJaarNietMaandelijks_38;Minstens1KeerPerMaand_39;VakerDan3xPerJaarNietMaandelijks_40;Minstens1KeerPerMaand_41;VakerDan3xPerJaarNietMaandelijks_42;RegelmatigWandelen_43;k_5UurOfMeerPerWeek_44;k_14UrenPerWeek_45;RegelmatigFietsen_46;k_5UurOfMeerPerWeek_47;k_14UurPerWeek_48;Minstens1KeerPerWeek_49;k_13KeerPerMaand_50;Minstens1KeerPerMaand_51;VakerDan3xPerJaarNietMaandelijks_52;Minstens1KeerPerMaand_53;VakerDan3xPerJaarNietMaandelijks_54;Minstens1KeerPerMaand_55;VakerDan3xPerJaarNietMaandelijks_56;MeerDanEenVakantie_57;EenVakantie_58;BuitengewoonTevreden_59;ZeerTevreden_60;Tevreden_61;TamelijkTevreden_62;NietZoTevreden_63;Verveling_64
497;Hogere leidinggevenden;1999;35.0;12.0;49.0;2.0;17.0;51.0;8.0;11.0;34.0;3.0;8.0;7.0;5.0;13.0;4.0;8.0;14.0;;;;6.0;24.0;5.0;29.0;;;;;;;2.0;16.0;14.0;24.0;58.0;27.0;3.0;8.0;0.0;6.0;2.0;7.0;66.0;16.0;64.0;54.0;18.0;63.0;13.0;23.0;53.0;37.0;11.0;10.0;44.0;19.0;58.0;30.0;6.0;32.0;43.0;14.0;5.0;
498;Hogere leidinggevenden;2000;36.0;13.0;49.0;2.0;18.0;51.0;6.0;10.0;33.0;3.0;7.0;7.0;6.0;13.0;4.0;9.0;12.0;;;;6.0;23.0;8.0;25.0;;;;;;;3.0;11.0;14.0;27.0;59.0;24.0;4.0;9.0;0.0;6.0;2.0;7.0;68.0;15.0;65.0;54.0;15.0;67.0;13.0;23.0;54.0;36.0;10.0;8.0;42.0;19.0;56.0;32.0;8.0;29.0;43.0;13.0;6.0;
499;Hogere leidinggevenden;2001;40.0;12.0;50.0;2.0;15.0;50.0;9.0;10.0;34.0;3.0;8.0;6.0;5.0;12.0;4.0;9.0;16.0;;;;2.0;22.0;6.0;23.0;;;;;;;2.0;11.0;15.0;24.0;56.0;25.0;3.0;8.0;1.0;5.0;2.0;9.0;67.0;13.0;68.0;53.0;17.0;64.0;14.0;24.0;56.0;34.0;12.0;7.0;45.0;16.0;59.0;30.0;8.0;28.0;44.0;15.0;5.0;
500;Hogere leidinggevenden;2002;39.0;13.0;51.0;2.0;16.0;49.0;7.0;9.0;33.0;2.0;9.0;7.0;5.0;15.0;3.0;8.0;14.0;;;;2.0;22.0;6.0;20.0;;;;;;;3.0;11.0;14.0;27.0;60.0;21.0;3.0;7.0;1.0;4.0;2.0;4.0;65.0;16.0;64.0;55.0;18.0;59.0;11.0;24.0;53.0;36.0;13.0;7.0;47.0;17.0;61.0;29.0;7.0;30.0;43.0;18.0;3.0;
501;Hogere leidinggevenden;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Hogere leidinggevenden;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Hogere leidinggevenden;2005;;15.0;53.0;;;50.0;;;;2.0;8.0;5.0;;;3.0;8.0;14.0;;;;2.0;20.0;;;;;;;;;;;;;;;;;;;;;67.0;13.0;66.0;55.0;14.0;67.0;10.0;23.0;;;;;;;60.0;29.0;;;;;;
504;Hogere leidinggevenden;2006;;17.0;49.0;;;46.0;;;;2.0;7.0;4.0;;;4.0;8.0;12.0;;;;2.0;22.0;;;;;;;;;;;;;;;;;;;;;71.0;16.0;67.0;56.0;20.0;64.0;11.0;25.0;;;;;;;62.0;28.0;;;;;;
505;Hogere leidinggevenden;2007;;16.0;52.0;;;46.0;;;;2.0;8.0;4.0;;;3.0;6.0;10.0;;;;2.0;21.0;;;;;;;;;;;;;;;;;;;;;69.0;16.0;67.0;56.0;16.0;65.0;9.0;24.0;;;;;;;64.0;26.0;;;;;;
506;Hogere leidinggevenden;2008;;16.0;53.0;;;46.0;;;;3.0;8.0;6.0;;;3.0;7.0;12.0;;;;2.0;21.0;;;;;;;;;;;;;;;;;;;;;68.0;15.0;66.0;53.0;17.0;66.0;10.0;27.0;;;;;;;63.0;27.0;;;;;;
507;Hogere leidinggevenden;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Hogere leidinggevenden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Hogere leidinggevenden;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Overige hoofdarbeid;1997;34.0;11.0;46.0;4.0;20.0;46.0;6.0;8.0;27.0;2.0;8.0;4.0;4.0;13.0;3.0;5.0;21.0;;;;2.0;12.0;3.0;18.0;;;;;;;1.0;7.0;16.0;25.0;51.0;27.0;3.0;6.0;0.0;6.0;1.0;6.0;60.0;13.0;65.0;48.0;16.0;66.0;14.0;20.0;36.0;43.0;18.0;10.0;46.0;16.0;40.0;40.0;8.0;28.0;47.0;14.0;4.0;
511;Overige hoofdarbeid;1998;30.0;11.0;45.0;3.0;19.0;45.0;5.0;8.0;24.0;3.0;9.0;7.0;6.0;9.0;2.0;4.0;10.0;;;;2.0;13.0;7.0;18.0;;;;;;;2.0;11.0;15.0;32.0;53.0;22.0;4.0;8.0;1.0;8.0;2.0;5.0;59.0;21.0;63.0;53.0;18.0;68.0;14.0;20.0;43.0;41.0;18.0;11.0;44.0;19.0;41.0;40.0;6.0;27.0;50.0;13.0;4.0;
512;Overige hoofdarbeid;1999;36.0;12.0;44.0;4.0;19.0;46.0;5.0;5.0;29.0;3.0;8.0;5.0;4.0;12.0;1.0;5.0;10.0;;;;2.0;13.0;3.0;17.0;;;;;;;0.0;8.0;16.0;29.0;48.0;26.0;4.0;9.0;1.0;6.0;2.0;6.0;62.0;18.0;67.0;49.0;22.0;63.0;13.0;20.0;40.0;43.0;20.0;10.0;44.0;21.0;44.0;38.0;6.0;29.0;45.0;15.0;4.0;
513;Overige hoofdarbeid;2000;33.0;11.0;44.0;3.0;20.0;44.0;7.0;6.0;28.0;3.0;9.0;7.0;5.0;11.0;3.0;6.0;16.0;;;;2.0;12.0;5.0;19.0;;;;;;;2.0;10.0;15.0;28.0;50.0;26.0;3.0;8.0;0.0;8.0;2.0;7.0;64.0;19.0;62.0;51.0;19.0;66.0;14.0;18.0;40.0;44.0;18.0;10.0;45.0;19.0;43.0;39.0;5.0;28.0;48.0;14.0;5.0;
514;Overige hoofdarbeid;2001;34.0;12.0;44.0;4.0;17.0;44.0;7.0;7.0;25.0;2.0;8.0;5.0;6.0;12.0;2.0;5.0;15.0;;;;1.0;10.0;4.0;15.0;;;;;;;2.0;8.0;14.0;24.0;48.0;21.0;4.0;7.0;1.0;7.0;3.0;6.0;60.0;18.0;64.0;47.0;16.0;71.0;13.0;20.0;38.0;42.0;18.0;9.0;47.0;18.0;45.0;38.0;6.0;28.0;49.0;14.0;4.0;
515;Overige hoofdarbeid;2002;32.0;11.0;44.0;4.0;16.0;45.0;6.0;7.0;25.0;1.0;8.0;7.0;7.0;12.0;2.0;6.0;18.0;;;;1.0;12.0;4.0;16.0;;;;;;;2.0;9.0;16.0;25.0;50.0;21.0;4.0;5.0;0.0;6.0;1.0;5.0;65.0;16.0;67.0;51.0;15.0;71.0;13.0;19.0;43.0;37.0;18.0;9.0;48.0;16.0;44.0;40.0;8.0;27.0;50.0;11.0;4.0;
516;Overige hoofdarbeid;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;Overige hoofdarbeid;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Overige hoofdarbeid;2005;;14.0;47.0;;;45.0;;;;1.0;7.0;6.0;;;2.0;4.0;7.0;;;;1.0;11.0;;;;;;;;;;;;;;;;;;;;;67.0;21.0;66.0;52.0;17.0;70.0;10.0;20.0;;;;;;;44.0;38.0;;;;;;
519;Overige hoofdarbeid;2006;;15.0;46.0;;;42.0;;;;3.0;7.0;3.0;;;2.0;4.0;17.0;;;;0.0;11.0;;;;;;;;;;;;;;;;;;;;;65.0;23.0;62.0;50.0;20.0;64.0;10.0;19.0;;;;;;;45.0;36.0;;;;;;
520;Overige hoofdarbeid;2007;;15.0;45.0;;;40.0;;;;3.0;9.0;4.0;;;3.0;5.0;16.0;;;;0.0;10.0;;;;;;;;;;;;;;;;;;;;;63.0;23.0;62.0;52.0;21.0;65.0;11.0;19.0;;;;;;;45.0;39.0;;;;;;
521;Overige hoofdarbeid;2008;;14.0;45.0;;;40.0;;;;2.0;9.0;3.0;;;1.0;4.0;11.0;;;;0.0;11.0;;;;;;;;;;;;;;;;;;;;;64.0;21.0;63.0;52.0;20.0;67.0;9.0;20.0;;;;;;;49.0;34.0;;;;;;
522;Overige hoofdarbeid;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;Overige hoofdarbeid;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;Overige hoofdarbeid;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;Kleine zelfstandigen;1997;26.0;9.0;33.0;4.0;13.0;43.0;3.0;13.0;32.0;2.0;5.0;;6.0;11.0;2.0;5.0;;;;;2.0;10.0;2.0;14.0;;;;;;;1.0;4.0;6.0;16.0;56.0;20.0;2.0;11.0;1.0;5.0;2.0;3.0;52.0;21.0;57.0;47.0;18.0;59.0;17.0;16.0;41.0;40.0;9.0;8.0;43.0;20.0;26.0;43.0;5.0;14.0;50.0;23.0;7.0;
526;Kleine zelfstandigen;1998;22.0;8.0;33.0;4.0;16.0;43.0;12.0;13.0;33.0;1.0;3.0;;7.0;5.0;1.0;3.0;;;;;2.0;10.0;5.0;11.0;;;;;;;2.0;8.0;8.0;11.0;44.0;24.0;1.0;9.0;0.0;7.0;0.0;6.0;49.0;16.0;63.0;43.0;7.0;59.0;15.0;15.0;35.0;41.0;13.0;4.0;33.0;23.0;29.0;40.0;3.0;13.0;64.0;11.0;9.0;
527;Kleine zelfstandigen;1999;29.0;7.0;32.0;2.0;16.0;41.0;4.0;15.0;29.0;2.0;6.0;;6.0;9.0;1.0;4.0;;;;;2.0;10.0;3.0;20.0;;;;;;;2.0;6.0;6.0;20.0;46.0;26.0;1.0;10.0;1.0;8.0;1.0;8.0;53.0;15.0;71.0;39.0;8.0;72.0;17.0;15.0;39.0;41.0;7.0;10.0;33.0;22.0;32.0;39.0;5.0;30.0;38.0;20.0;7.0;
528;Kleine zelfstandigen;2000;28.0;8.0;34.0;4.0;16.0;43.0;8.0;6.0;33.0;4.0;6.0;;4.0;6.0;2.0;6.0;;;;;3.0;9.0;5.0;10.0;;;;;;;1.0;7.0;10.0;15.0;47.0;16.0;3.0;5.0;1.0;6.0;1.0;7.0;55.0;13.0;72.0;43.0;9.0;73.0;16.0;16.0;46.0;35.0;10.0;5.0;43.0;15.0;36.0;35.0;11.0;17.0;45.0;20.0;7.0;
529;Kleine zelfstandigen;2001;28.0;7.0;36.0;2.0;16.0;41.0;3.0;7.0;36.0;3.0;5.0;;4.0;13.0;1.0;9.0;;;;;1.0;9.0;2.0;18.0;;;;;;;1.0;5.0;7.0;12.0;47.0;25.0;3.0;7.0;1.0;3.0;0.0;6.0;51.0;17.0;63.0;45.0;9.0;72.0;16.0;16.0;42.0;34.0;8.0;12.0;39.0;21.0;36.0;39.0;9.0;20.0;57.0;11.0;3.0;
530;Kleine zelfstandigen;2002;27.0;10.0;36.0;2.0;19.0;39.0;7.0;5.0;38.0;1.0;5.0;;1.0;13.0;1.0;2.0;;;;;1.0;13.0;5.0;14.0;;;;;;;0.0;6.0;6.0;7.0;56.0;17.0;2.0;8.0;0.0;5.0;1.0;3.0;48.0;18.0;53.0;42.0;8.0;70.0;13.0;18.0;46.0;32.0;7.0;6.0;40.0;19.0;36.0;35.0;8.0;24.0;49.0;10.0;8.0;
531;Kleine zelfstandigen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;Kleine zelfstandigen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;Kleine zelfstandigen;2005;;11.0;37.0;;;45.0;;;;4.0;6.0;;;;0.0;5.0;;;;;2.0;11.0;;;;;;;;;;;;;;;;;;;;;59.0;20.0;57.0;48.0;12.0;66.0;11.0;20.0;;;;;;;45.0;35.0;;;;;;
534;Kleine zelfstandigen;2006;;10.0;42.0;;;49.0;;;;2.0;5.0;8.0;;;2.0;3.0;6.0;;;;0.0;9.0;;;;;;;;;;;;;;;;;;;;;56.0;21.0;61.0;43.0;9.0;62.0;12.0;22.0;;;;;;;45.0;33.0;;;;;;
535;Kleine zelfstandigen;2007;;11.0;38.0;;;42.0;;;;2.0;5.0;7.0;;;1.0;8.0;11.0;;;;1.0;12.0;;;;;;;;;;;;;;;;;;;;;57.0;16.0;65.0;39.0;9.0;68.0;14.0;21.0;;;;;;;42.0;36.0;;;;;;
536;Kleine zelfstandigen;2008;;12.0;35.0;;;33.0;;;;2.0;4.0;7.0;;;1.0;5.0;6.0;;;;1.0;10.0;;;;;;;;;;;;;;;;;;;;;59.0;18.0;59.0;41.0;20.0;59.0;16.0;18.0;;;;;;;43.0;31.0;;;;;;
537;Kleine zelfstandigen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;Kleine zelfstandigen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;Kleine zelfstandigen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;Geschoolde handarbeid;1997;29.0;13.0;33.0;3.0;15.0;44.0;13.0;21.0;45.0;4.0;7.0;4.0;3.0;10.0;3.0;5.0;9.0;;;;2.0;8.0;1.0;11.0;;;;;;;0.0;4.0;11.0;18.0;42.0;32.0;1.0;6.0;0.0;6.0;1.0;7.0;58.0;21.0;57.0;48.0;18.0;64.0;20.0;17.0;32.0;39.0;18.0;8.0;40.0;21.0;34.0;42.0;8.0;29.0;50.0;8.0;5.0;
541;Geschoolde handarbeid;1998;29.0;12.0;36.0;4.0;18.0;44.0;12.0;17.0;47.0;3.0;6.0;2.0;4.0;10.0;3.0;5.0;10.0;;;;1.0;8.0;2.0;12.0;;;;;;;0.0;2.0;11.0;22.0;49.0;30.0;4.0;8.0;1.0;5.0;1.0;6.0;57.0;16.0;61.0;45.0;20.0;60.0;19.0;17.0;30.0;48.0;17.0;10.0;42.0;21.0;33.0;42.0;9.0;29.0;54.0;7.0;1.0;
542;Geschoolde handarbeid;1999;33.0;11.0;34.0;2.0;17.0;45.0;11.0;19.0;42.0;2.0;6.0;1.0;5.0;7.0;4.0;4.0;8.0;;;;1.0;7.0;4.0;11.0;;;;;;;1.0;5.0;9.0;19.0;47.0;23.0;4.0;9.0;1.0;6.0;2.0;5.0;59.0;19.0;59.0;46.0;16.0;67.0;21.0;16.0;36.0;36.0;22.0;6.0;43.0;22.0;36.0;40.0;10.0;30.0;41.0;12.0;8.0;
543;Geschoolde handarbeid;2000;31.0;12.0;36.0;3.0;16.0;45.0;8.0;21.0;40.0;3.0;7.0;1.0;5.0;7.0;2.0;5.0;7.0;;;;2.0;8.0;5.0;14.0;;;;;;;1.0;6.0;8.0;23.0;52.0;22.0;3.0;8.0;0.0;10.0;2.0;6.0;60.0;14.0;68.0;45.0;22.0;60.0;19.0;19.0;34.0;43.0;17.0;10.0;44.0;23.0;38.0;39.0;4.0;33.0;48.0;13.0;2.0;
544;Geschoolde handarbeid;2001;31.0;14.0;37.0;4.0;17.0;45.0;11.0;17.0;42.0;2.0;6.0;2.0;4.0;9.0;3.0;6.0;8.0;;;;0.0;8.0;4.0;12.0;;;;;;;2.0;3.0;9.0;18.0;48.0;24.0;3.0;8.0;0.0;5.0;1.0;4.0;57.0;22.0;58.0;46.0;22.0;65.0;18.0;22.0;40.0;29.0;17.0;8.0;40.0;19.0;42.0;37.0;9.0;33.0;46.0;10.0;2.0;
545;Geschoolde handarbeid;2002;29.0;14.0;36.0;3.0;19.0;45.0;8.0;17.0;42.0;2.0;5.0;3.0;5.0;9.0;3.0;5.0;;;;;1.0;8.0;5.0;8.0;;;;;;;0.0;3.0;13.0;15.0;45.0;21.0;5.0;9.0;2.0;6.0;2.0;5.0;57.0;15.0;58.0;50.0;20.0;63.0;17.0;21.0;37.0;36.0;15.0;7.0;51.0;14.0;41.0;38.0;8.0;31.0;46.0;10.0;4.0;
546;Geschoolde handarbeid;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;Geschoolde handarbeid;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;Geschoolde handarbeid;2005;;13.0;32.0;;;44.0;;;;1.0;4.0;;;;2.0;6.0;;;;;0.0;6.0;;;;;;;;;;;;;;;;;;;;;55.0;18.0;66.0;44.0;22.0;58.0;18.0;16.0;;;;;;;34.0;43.0;;;;;;
549;Geschoolde handarbeid;2006;;11.0;35.0;;;42.0;;;;3.0;6.0;0.0;;;3.0;4.0;7.0;;;;0.0;4.0;;;;;;;;;;;;;;;;;;;;;60.0;19.0;64.0;47.0;18.0;62.0;19.0;20.0;;;;;;;35.0;37.0;;;;;;
550;Geschoolde handarbeid;2007;;15.0;35.0;;;37.0;;;;3.0;8.0;2.0;;;2.0;5.0;8.0;;;;0.0;4.0;;;;;;;;;;;;;;;;;;;;;53.0;19.0;62.0;45.0;21.0;63.0;12.0;24.0;;;;;;;38.0;36.0;;;;;;
551;Geschoolde handarbeid;2008;;12.0;39.0;;;38.0;;;;2.0;7.0;2.0;;;2.0;6.0;5.0;;;;0.0;5.0;;;;;;;;;;;;;;;;;;;;;56.0;21.0;59.0;45.0;14.0;67.0;13.0;22.0;;;;;;;45.0;35.0;;;;;;
552;Geschoolde handarbeid;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;Geschoolde handarbeid;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;Geschoolde handarbeid;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;Half en ongeschoolde handarbeid;1997;27.0;12.0;28.0;3.0;17.0;39.0;11.0;12.0;31.0;3.0;7.0;2.0;5.0;11.0;2.0;4.0;11.0;;;;1.0;5.0;2.0;11.0;;;;;;;1.0;4.0;10.0;20.0;43.0;26.0;1.0;7.0;1.0;7.0;0.0;6.0;50.0;23.0;55.0;45.0;28.0;55.0;21.0;17.0;22.0;43.0;23.0;8.0;45.0;17.0;22.0;42.0;12.0;24.0;49.0;11.0;4.0;
556;Half en ongeschoolde handarbeid;1998;27.0;12.0;31.0;5.0;16.0;39.0;9.0;12.0;27.0;4.0;5.0;0.0;3.0;10.0;2.0;4.0;9.0;;;;1.0;5.0;3.0;10.0;;;;;;;1.0;4.0;10.0;19.0;41.0;21.0;4.0;5.0;2.0;6.0;1.0;4.0;52.0;22.0;56.0;44.0;23.0;54.0;24.0;16.0;25.0;35.0;18.0;8.0;39.0;17.0;25.0;42.0;8.0;27.0;49.0;13.0;3.0;
557;Half en ongeschoolde handarbeid;1999;25.0;12.0;29.0;4.0;13.0;40.0;6.0;11.0;27.0;4.0;6.0;5.0;5.0;9.0;2.0;4.0;6.0;;;;1.0;6.0;2.0;8.0;;;;;;;0.0;3.0;11.0;19.0;37.0;25.0;2.0;9.0;1.0;10.0;1.0;4.0;54.0;22.0;57.0;44.0;19.0;63.0;23.0;15.0;29.0;35.0;26.0;9.0;42.0;20.0;26.0;42.0;10.0;30.0;49.0;9.0;2.0;
558;Half en ongeschoolde handarbeid;2000;29.0;12.0;28.0;5.0;13.0;38.0;9.0;12.0;34.0;3.0;6.0;5.0;5.0;7.0;2.0;3.0;6.0;;;;1.0;6.0;2.0;8.0;;;;;;;0.0;4.0;10.0;19.0;40.0;19.0;3.0;8.0;0.0;9.0;1.0;3.0;53.0;22.0;61.0;42.0;23.0;62.0;22.0;16.0;26.0;38.0;21.0;8.0;40.0;15.0;27.0;40.0;6.0;28.0;55.0;6.0;5.0;
559;Half en ongeschoolde handarbeid;2001;28.0;13.0;29.0;2.0;17.0;38.0;7.0;10.0;27.0;2.0;5.0;1.0;4.0;9.0;3.0;3.0;22.0;;;;0.0;4.0;3.0;7.0;;;;;;;1.0;3.0;14.0;16.0;34.0;23.0;2.0;9.0;1.0;7.0;0.0;5.0;54.0;19.0;67.0;43.0;23.0;63.0;23.0;17.0;27.0;38.0;22.0;6.0;41.0;16.0;27.0;42.0;8.0;25.0;51.0;12.0;3.0;
560;Half en ongeschoolde handarbeid;2002;27.0;11.0;28.0;2.0;15.0;36.0;7.0;8.0;25.0;2.0;6.0;0.0;4.0;8.0;2.0;4.0;22.0;;;;0.0;5.0;3.0;11.0;;;;;;;1.0;2.0;12.0;20.0;36.0;20.0;1.0;7.0;1.0;6.0;0.0;4.0;51.0;21.0;60.0;42.0;22.0;59.0;23.0;17.0;29.0;33.0;26.0;8.0;49.0;17.0;28.0;42.0;8.0;27.0;53.0;9.0;3.0;
561;Half en ongeschoolde handarbeid;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;Half en ongeschoolde handarbeid;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
563;Half en ongeschoolde handarbeid;2005;;13.0;31.0;;;38.0;;;;2.0;6.0;0.0;;;3.0;5.0;8.0;;;;0.0;5.0;;;;;;;;;;;;;;;;;;;;;55.0;19.0;60.0;48.0;18.0;67.0;20.0;18.0;;;;;;;28.0;39.0;;;;;;
564;Half en ongeschoolde handarbeid;2006;;13.0;30.0;;;35.0;;;;1.0;4.0;2.0;;;2.0;4.0;19.0;;;;0.0;6.0;;;;;;;;;;;;;;;;;;;;;55.0;20.0;63.0;48.0;22.0;61.0;19.0;19.0;;;;;;;28.0;41.0;;;;;;
565;Half en ongeschoolde handarbeid;2007;;14.0;27.0;;;31.0;;;;3.0;4.0;4.0;;;2.0;3.0;11.0;;;;0.0;4.0;;;;;;;;;;;;;;;;;;;;;56.0;20.0;65.0;48.0;21.0;63.0;17.0;18.0;;;;;;;29.0;36.0;;;;;;
566;Half en ongeschoolde handarbeid;2008;;15.0;30.0;;;33.0;;;;2.0;7.0;0.0;;;1.0;5.0;6.0;;;;1.0;6.0;;;;;;;;;;;;;;;;;;;;;55.0;21.0;63.0;47.0;22.0;62.0;18.0;21.0;;;;;;;31.0;36.0;;;;;;
567;Half en ongeschoolde handarbeid;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;Half en ongeschoolde handarbeid;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;Half en ongeschoolde handarbeid;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;Werkloze beroepsbevolking;1997;26.0;14.0;36.0;6.0;22.0;41.0;11.0;8.0;18.0;6.0;13.0;6.0;7.0;14.0;3.0;7.0;;;;;3.0;13.0;5.0;9.0;;;;;;;1.0;7.0;12.0;24.0;47.0;18.0;0.0;7.0;0.0;6.0;1.0;2.0;58.0;34.0;49.0;54.0;30.0;55.0;19.0;16.0;22.0;33.0;19.0;11.0;43.0;11.0;24.0;38.0;10.0;23.0;43.0;21.0;3.0;
571;Werkloze beroepsbevolking;1998;21.0;13.0;35.0;6.0;27.0;39.0;6.0;4.0;23.0;6.0;8.0;9.0;10.0;20.0;3.0;6.0;;;;;4.0;13.0;3.0;21.0;;;;;;;0.0;8.0;21.0;25.0;48.0;25.0;11.0;9.0;3.0;9.0;3.0;1.0;65.0;28.0;60.0;45.0;30.0;60.0;21.0;17.0;32.0;28.0;27.0;7.0;49.0;22.0;26.0;36.0;3.0;33.0;36.0;22.0;6.0;
572;Werkloze beroepsbevolking;1999;18.0;15.0;35.0;8.0;15.0;38.0;8.0;8.0;18.0;4.0;16.0;0.0;5.0;12.0;2.0;6.0;;;;;3.0;18.0;2.0;12.0;;;;;;;0.0;6.0;12.0;26.0;47.0;24.0;6.0;8.0;0.0;8.0;1.0;5.0;62.0;23.0;63.0;52.0;27.0;62.0;22.0;16.0;26.0;42.0;24.0;7.0;48.0;21.0;27.0;43.0;8.0;31.0;44.0;6.0;10.0;
573;Werkloze beroepsbevolking;2000;20.0;13.0;40.0;3.0;26.0;41.0;12.0;3.0;23.0;5.0;12.0;6.0;7.0;15.0;5.0;9.0;;;;;3.0;15.0;2.0;19.0;;;;;;;0.0;12.0;9.0;31.0;46.0;29.0;4.0;7.0;1.0;6.0;2.0;7.0;64.0;30.0;57.0;50.0;24.0;61.0;20.0;20.0;25.0;39.0;20.0;12.0;37.0;29.0;31.0;35.0;4.0;27.0;49.0;10.0;9.0;
574;Werkloze beroepsbevolking;2001;23.0;12.0;36.0;4.0;19.0;39.0;3.0;9.0;14.0;6.0;12.0;;10.0;19.0;4.0;6.0;;;;;1.0;9.0;5.0;10.0;;;;;;;4.0;2.0;15.0;25.0;55.0;18.0;4.0;10.0;1.0;8.0;3.0;10.0;69.0;23.0;63.0;48.0;31.0;59.0;25.0;20.0;34.0;34.0;26.0;6.0;48.0;8.0;31.0;38.0;10.0;24.0;48.0;15.0;4.0;
