ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
4297;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);1994/'95;;;;;;;;;;
4298;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);1995/'96;;;;;;;;;;
4299;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);1996/'97;;;;;;;;;;
4300;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);1997/'98;;;;;;;;;;
4301;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);1998/'99;;;;;;;;;;
4302;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);1999/'00;;;;;;;;;;
4303;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2000/'01;;;;;;;;;;
4304;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2001/'02;;;;;;;;;;
4305;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2002/'03;;;;;;;;;;
4306;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2003/'04;;;;;;;;;;
4307;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2004/'05;;;;;;;;;;
4308;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2005/'06;;;;;;;;;;
4309;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2006/'07;;;;;;;;;;
4310;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2007/'08;;;;;;;;;;
4311;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2008/'09;;;;;;;;;;
4312;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2009/'10;;;;;;;;;;
4313;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2010/'11;;;;;;;;;;
4314;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2011/'12;;;;;;;;;;
4315;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2012/'13;;;;;;;;;;
4316;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2013/'14;;;;;;;;;;
4317;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2014/'15;5046.0;64.0;766.0;1464.0;2738.0;14.0;;;;
4318;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2015/'16;4794.0;39.0;653.0;1295.0;2807.0;;;;;
4319;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Midden-Limburg (AM);2016/'17;4782.0;44.0;623.0;1323.0;2792.0;;;;;
4320;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1990/'91;;;;;;;;;;
4321;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1991/'92;;;;;;;;;;
4322;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1992/'93;;;;;;;;;;
4323;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1993/'94;;;;;;;;;;
4324;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1994/'95;;;;;;;;;;
4325;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1995/'96;;;;;;;;;;
4326;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1996/'97;;;;;;;;;;
4327;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1997/'98;;;;;;;;;;
4328;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1998/'99;;;;;;;;;;
4329;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);1999/'00;;;;;;;;;;
4330;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2000/'01;;;;;;;;;;
4331;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2001/'02;;;;;;;;;;
4332;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2002/'03;;;;;;;;;;
4333;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2003/'04;;;;;;;;;;
4334;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2004/'05;;;;;;;;;;
4335;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2005/'06;;;;;;;;;;
4336;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2006/'07;;;;;;;;;;
4337;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2007/'08;;;;;;;;;;
4338;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2008/'09;;;;;;;;;;
4339;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2009/'10;;;;;;;;;;
4340;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2010/'11;;;;;;;;;;
4341;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2011/'12;;;;;;;;;;
4342;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2012/'13;;;;;;;;;;
4343;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2013/'14;;;;;;;;;;
4344;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2014/'15;6007.0;87.0;969.0;1563.0;3386.0;2.0;;;;
4345;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2015/'16;5814.0;79.0;851.0;1497.0;3387.0;;;;;
4346;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Holland Centraal (AM);2016/'17;5800.0;71.0;867.0;1372.0;3489.0;1.0;;;;
4347;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1990/'91;;;;;;;;;;
4348;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1991/'92;;;;;;;;;;
4349;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1992/'93;;;;;;;;;;
4350;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1993/'94;;;;;;;;;;
4351;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1994/'95;;;;;;;;;;
4352;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1995/'96;;;;;;;;;;
4353;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1996/'97;;;;;;;;;;
4354;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1997/'98;;;;;;;;;;
4355;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1998/'99;;;;;;;;;;
4356;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);1999/'00;;;;;;;;;;
4357;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2000/'01;;;;;;;;;;
4358;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2001/'02;;;;;;;;;;
4359;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2002/'03;;;;;;;;;;
4360;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2003/'04;;;;;;;;;;
4361;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2004/'05;;;;;;;;;;
4362;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2005/'06;;;;;;;;;;
4363;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2006/'07;;;;;;;;;;
4364;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2007/'08;;;;;;;;;;
4365;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2008/'09;;;;;;;;;;
4366;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2009/'10;;;;;;;;;;
4367;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2010/'11;;;;;;;;;;
4368;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2011/'12;;;;;;;;;;
4369;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2012/'13;;;;;;;;;;
4370;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2013/'14;;;;;;;;;;
4371;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2014/'15;4036.0;35.0;856.0;1239.0;1903.0;3.0;;;;
4372;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2015/'16;4033.0;37.0;756.0;1310.0;1928.0;2.0;;;;
4373;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Gorinchem (AM);2016/'17;4143.0;42.0;672.0;1368.0;2060.0;1.0;;;;
4374;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1990/'91;;;;;;;;;;
4375;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1991/'92;;;;;;;;;;
4376;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1992/'93;;;;;;;;;;
4377;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1993/'94;;;;;;;;;;
4378;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1994/'95;;;;;;;;;;
4379;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1995/'96;;;;;;;;;;
4380;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1996/'97;;;;;;;;;;
4381;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1997/'98;;;;;;;;;;
4382;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1998/'99;;;;;;;;;;
4383;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);1999/'00;;;;;;;;;;
4384;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2000/'01;;;;;;;;;;
4385;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2001/'02;;;;;;;;;;
4386;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2002/'03;;;;;;;;;;
4387;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2003/'04;;;;;;;;;;
4388;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2004/'05;;;;;;;;;;
4389;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2005/'06;;;;;;;;;;
4390;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2006/'07;;;;;;;;;;
4391;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2007/'08;;;;;;;;;;
4392;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2008/'09;;;;;;;;;;
4393;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2009/'10;;;;;;;;;;
4394;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2010/'11;;;;;;;;;;
4395;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2011/'12;;;;;;;;;;
4396;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2012/'13;;;;;;;;;;
4397;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2013/'14;;;;;;;;;;
4398;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2014/'15;;;;;;;;;;
4399;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2015/'16;;;;;;;;;;
4400;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Regio Zwolle (AM);2016/'17;15960.0;173.0;2605.0;4232.0;8949.0;1.0;;;;
4401;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1990/'91;;;;;;;;;;
4402;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1991/'92;;;;;;;;;;
4403;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1992/'93;;;;;;;;;;
4404;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1993/'94;;;;;;;;;;
4405;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1994/'95;;;;;;;;;;
4406;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1995/'96;;;;;;;;;;
4407;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1996/'97;;;;;;;;;;
4408;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1997/'98;;;;;;;;;;
4409;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1998/'99;;;;;;;;;;
4410;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);1999/'00;;;;;;;;;;
4411;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2000/'01;;;;;;;;;;
4412;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2001/'02;;;;;;;;;;
4413;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2002/'03;;;;;;;;;;
4414;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2003/'04;;;;;;;;;;
4415;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2004/'05;;;;;;;;;;
4416;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2005/'06;;;;;;;;;;
4417;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2006/'07;;;;;;;;;;
4418;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2007/'08;;;;;;;;;;
4419;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2008/'09;;;;;;;;;;
4420;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2009/'10;;;;;;;;;;
4421;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2010/'11;;;;;;;;;;
4422;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2011/'12;;;;;;;;;;
4423;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2012/'13;;;;;;;;;;
4424;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2013/'14;;;;;;;;;;
4425;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2014/'15;;;;;;;;;;
4426;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2015/'16;;;;;;;;;;
4427;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid-Kennemerland en IJmond (AM);2016/'17;6931.0;169.0;1051.0;1691.0;4020.0;;;;;
4428;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1990/'91;;;;;;;;;;
4429;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1991/'92;;;;;;;;;;
4430;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1992/'93;;;;;;;;;;
4431;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1993/'94;;;;;;;;;;
4432;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1994/'95;;;;;;;;;;
4433;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1995/'96;;;;;;;;;;
4434;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1996/'97;;;;;;;;;;
4435;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1997/'98;;;;;;;;;;
4436;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1998/'99;;;;;;;;;;
4437;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);1999/'00;;;;;;;;;;
4438;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2000/'01;;;;;;;;;;
4439;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2001/'02;;;;;;;;;;
4440;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2002/'03;;;;;;;;;;
4441;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2003/'04;;;;;;;;;;
4442;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2004/'05;;;;;;;;;;
4443;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2005/'06;;;;;;;;;;
4444;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2006/'07;;;;;;;;;;
4445;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2007/'08;;;;;;;;;;
4446;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2008/'09;;;;;;;;;;
4447;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2009/'10;;;;;;;;;;
4448;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2010/'11;;;;;;;;;;
4449;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2011/'12;;;;;;;;;;
4450;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2012/'13;;;;;;;;;;
4451;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2013/'14;;;;;;;;;;
4452;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2014/'15;573.0;10.0;101.0;164.0;295.0;3.0;;;;
