ID;Inkomensklassen;Inkomensbegrippen;Perioden;TotaalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;TotaalMetMinderjarigeKinderen_4;EenVolwasseneMetKind_5;TweeVolwassenenMetKind_6;DrieOfMeerVolwassenenMetKind_7;ZonderMinderjarigeKinderen_8;TweeVolwassenenZonderKind_9;DrieOfMeerVolwassenenZonderKind_10;Winst_11;Loon_12;Pensioen_13;Uitkering_14;OverigeInkomsten_15;Tot25Jaar_16;k_25Tot35Jaar_17;k_35Tot45Jaar_18;k_45Tot55Jaar_19;k_55Tot65Jaar_20;k_65JaarEnOuder_21;TotaalHuishoudens_22;Eenpersoonshuishouden_23;TotaalMeerpersoonshuishoudens_24;TotaalMetMinderjarigeKinderen_25;EenVolwasseneMetKind_26;TweeVolwassenenMetKind_27;DrieOfMeerVolwassenenMetKind_28;TotaalZonderMinderjarigeKinderen_29;TweeVolwassenenZonderKind_30;DrieOfMeerVolwassenenZonderKind_31;Winst_32;Loon_33;Pensioen_34;Uitkering_35;OverigeInkomsten_36;Tot25Jaar_37;k_25Tot35Jaar_38;k_35Tot45Jaar_39;k_45Tot55Jaar_40;k_55Tot65Jaar_41;k_65JaarEnOuder_42;TotaalHuishoudens_43;Eenpersoonshuishouden_44;TotaalMeerpersoonshuishoudens_45;TotaalMetMinderjarigeKinderen_46;EenVolwasseneMetKind_47;TweeVolwassenenMetKind_48;DrieOfMeerVolwassenenMetKind_49;TotaalZonderMinderjarigeKinderen_50;TweeVolwassenenZonderKind_51;DrieOfMeerVolwassenenZonderKind_52;Winst_53;Loon_54;Pensioen_55;Uitkering_56;OverigeInkomsten_57;Tot25Jaar_58;k_25Tot35Jaar_59;k_35Tot45Jaar_60;k_45Tot55Jaar_61;k_55Tot65Jaar_62;k_65JaarEnOuder_63
444;10 tot 20 duizend euro;Besteedbaar inkomen;1994;2420;902;1518;612;143;434;35;906;844;62;70;1109;796;429;16;85;567;444;306;345;673;2.1;1.0;2.7;3.6;2.7;3.8;4.7;2.1;2.0;3.1;2.6;2.2;1.6;2.6;2.3;1.8;2.1;2.8;2.3;1.8;1.6;1.4;1.0;1.7;1.6;1.2;1.6;2.6;1.7;1.7;2.4;1.5;1.3;1.4;1.6;1.3;1.4;1.3;1.4;1.6;1.4;1.5
445;10 tot 20 duizend euro;Besteedbaar inkomen;1995;2420;968;1452;572;157;389;26;879;829;51;71;1077;819;430;23;79;565;432;297;342;704;2.0;1.0;2.7;3.6;2.6;3.8;4.7;2.1;2.0;3.1;2.5;2.0;1.6;2.5;2.3;1.7;2.0;2.7;2.2;1.8;1.6;1.4;1.0;1.7;1.5;1.2;1.6;2.7;1.7;1.7;2.5;1.5;1.3;1.4;1.6;1.3;1.4;1.3;1.4;1.5;1.4;1.5
446;10 tot 20 duizend euro;Besteedbaar inkomen;1996;2384;1007;1376;533;164;345;25;843;801;42;61;1048;833;419;23;76;540;420;289;330;729;1.9;1.0;2.6;3.5;2.6;3.8;4.8;2.1;2.0;3.1;2.4;2.0;1.5;2.5;2.2;1.6;2.0;2.6;2.1;1.8;1.5;1.4;1.0;1.7;1.6;1.2;1.7;2.7;1.7;1.7;2.5;1.5;1.3;1.4;1.5;1.4;1.4;1.3;1.4;1.5;1.4;1.5
447;10 tot 20 duizend euro;Besteedbaar inkomen;1997;2399;1116;1283;493;172;304;17;790;759;31;62;1029;877;406;25;74;543;401;286;322;772;1.8;1.0;2.6;3.4;2.6;3.8;4.7;2.0;2.0;3.1;2.3;1.9;1.5;2.4;2.2;1.6;1.9;2.5;2.0;1.8;1.5;1.4;1.0;1.7;1.5;1.2;1.7;2.7;1.7;1.7;2.5;1.4;1.3;1.4;1.5;1.3;1.3;1.2;1.4;1.5;1.3;1.4
448;10 tot 20 duizend euro;Besteedbaar inkomen;1998;2409;1240;1169;452;179;259;14;718;691;26;53;1034;915;388;20;79;539;390;276;306;819;1.8;1.0;2.6;3.4;2.6;3.8;4.9;2.0;2.0;3.1;2.3;1.8;1.4;2.4;2.1;1.5;1.8;2.4;1.9;1.7;1.4;1.3;1.0;1.7;1.5;1.2;1.7;2.7;1.7;1.7;2.4;1.4;1.2;1.3;1.5;1.3;1.2;1.2;1.3;1.4;1.3;1.4
449;10 tot 20 duizend euro;Besteedbaar inkomen;1999;2376;1297;1078;413;186;217;10;665;643;22;52;1014;918;367;24;90;529;367;266;294;830;1.7;1.0;2.5;3.3;2.6;3.8;4.8;2.0;2.0;3.1;2.2;1.7;1.4;2.3;2.1;1.4;1.7;2.3;1.8;1.7;1.4;1.3;1.0;1.6;1.5;1.2;1.7;2.8;1.7;1.7;2.4;1.4;1.2;1.3;1.4;1.3;1.2;1.2;1.3;1.4;1.3;1.4
450;10 tot 20 duizend euro;Besteedbaar inkomen;2000;2340;1366;974;369;187;174;8;605;588;17;52;975;926;368;18;104;502;347;260;290;838;1.6;1.0;2.5;3.2;2.5;3.8;4.7;2.0;2.0;3.1;2.1;1.6;1.4;2.2;2.0;1.3;1.6;2.2;1.7;1.6;1.4;1.3;1.0;1.6;1.5;1.2;1.7;2.9;1.7;1.7;2.4;1.4;1.2;1.3;1.4;1.3;1.1;1.1;1.3;1.3;1.3;1.3
451;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1990;3031;756;2275;888;32;657;200;1387;968;419;145;2121;579;148;38;88;711;707;578;464;483;2.5;1.0;3.0;4.0;2.5;3.9;4.7;2.4;2.0;3.4;3.3;2.7;1.7;2.3;3.0;1.6;2.1;3.3;3.1;2.3;1.8;1.8;1.0;2.1;2.1;1.4;1.8;3.2;2.1;1.8;2.9;1.9;1.9;1.5;1.9;1.7;1.5;1.6;1.9;2.4;1.8;1.7
452;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1991;3155;785;2370;948;35;721;193;1421;1017;404;136;2191;626;168;34;95;734;724;617;467;518;2.5;1.0;3.0;4.0;2.4;3.9;4.7;2.4;2.0;3.4;3.3;2.7;1.7;2.3;3.2;1.7;2.1;3.3;3.1;2.3;1.7;1.8;1.0;2.1;2.1;1.4;1.8;3.2;2.1;1.8;2.9;1.9;1.9;1.5;1.9;1.8;1.6;1.6;1.8;2.3;1.8;1.6
453;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1992;3316;852;2464;1010;43;769;198;1454;1063;391;142;2256;689;198;31;105;760;752;648;472;580;2.5;1.0;3.0;4.0;2.4;3.9;4.7;2.4;2.0;3.4;3.2;2.7;1.7;2.3;3.2;1.7;2.2;3.3;3.0;2.2;1.7;1.8;1.0;2.1;2.1;1.3;1.8;3.2;2.1;1.8;2.8;1.9;1.9;1.5;1.8;1.9;1.6;1.6;1.8;2.3;1.7;1.6
454;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1993;3389;894;2496;1042;42;807;193;1454;1083;370;140;2263;741;211;34;99;758;765;663;477;627;2.5;1.0;3.0;4.0;2.4;3.9;4.7;2.3;2.0;3.3;3.2;2.7;1.7;2.2;3.1;1.7;2.2;3.3;3.0;2.2;1.7;1.8;1.0;2.1;2.1;1.3;1.8;3.2;2.0;1.8;2.8;1.9;1.9;1.5;1.8;1.8;1.6;1.6;1.8;2.2;1.7;1.6
455;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1994;3410;902;2508;1072;46;838;188;1436;1082;354;136;2237;780;225;32;90;752;775;669;472;653;2.5;1.0;3.0;4.0;2.4;3.9;4.8;2.3;2.0;3.3;3.2;2.8;1.6;2.3;3.1;1.7;2.2;3.4;3.0;2.2;1.7;1.8;1.0;2.0;2.0;1.3;1.8;3.2;2.0;1.8;2.8;1.9;1.8;1.5;1.8;1.8;1.6;1.6;1.8;2.2;1.7;1.6
456;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1995;3506;968;2538;1108;52;867;189;1430;1101;329;141;2262;823;237;42;88;764;795;682;480;697;2.5;1.0;3.0;4.0;2.4;3.9;4.8;2.3;2.0;3.3;3.1;2.8;1.6;2.2;3.0;1.6;2.2;3.4;3.0;2.1;1.6;1.7;1.0;2.0;2.1;1.4;1.8;3.2;2.0;1.8;2.8;1.9;1.8;1.5;1.8;1.7;1.5;1.6;1.8;2.2;1.7;1.5
457;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1996;3544;1007;2537;1116;57;877;182;1421;1121;300;133;2258;871;235;48;87;761;799;680;470;748;2.5;1.0;3.0;4.0;2.4;3.9;4.8;2.3;2.0;3.3;3.2;2.8;1.6;2.2;3.0;1.6;2.2;3.4;3.0;2.1;1.6;1.7;1.0;2.0;2.1;1.4;1.9;3.3;2.0;1.8;2.8;1.9;1.8;1.5;1.8;1.8;1.5;1.6;1.8;2.2;1.6;1.5
458;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1997;3682;1116;2566;1143;72;895;176;1423;1155;268;135;2281;965;249;51;84;778;819;691;478;832;2.4;1.0;3.0;4.0;2.4;3.9;4.8;2.2;2.0;3.3;3.1;2.7;1.6;2.2;3.0;1.6;2.1;3.4;2.9;2.1;1.6;1.7;1.0;2.0;2.1;1.4;1.9;3.3;2.0;1.8;2.8;1.9;1.8;1.5;1.7;1.8;1.5;1.5;1.8;2.2;1.6;1.5
459;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1998;3802;1240;2562;1173;93;913;167;1389;1152;237;130;2307;1061;254;50;90;780;840;679;479;934;2.4;1.0;3.0;4.0;2.4;4.0;4.9;2.2;2.0;3.3;3.1;2.7;1.6;2.1;3.1;1.5;2.1;3.3;2.9;2.0;1.5;1.7;1.0;2.0;2.1;1.4;1.9;3.4;1.9;1.8;2.8;1.9;1.8;1.4;1.7;1.8;1.4;1.5;1.8;2.1;1.6;1.5
460;10 tot 20 duizend euro;Gestandaardiseerd inkomen;1999;3799;1297;2502;1164;116;889;159;1338;1130;208;121;2273;1084;269;52;103;760;839;662;473;962;2.3;1.0;3.0;3.9;2.4;4.0;4.8;2.2;2.0;3.3;3.1;2.7;1.5;2.0;3.0;1.5;2.0;3.3;2.9;2.0;1.5;1.7;1.0;2.0;2.1;1.4;1.9;3.4;1.9;1.8;2.8;1.9;1.8;1.4;1.6;1.7;1.4;1.5;1.8;2.1;1.6;1.5
461;10 tot 20 duizend euro;Gestandaardiseerd inkomen;2000;3802;1366;2436;1180;142;890;149;1256;1082;174;117;2203;1130;309;43;118;725;836;642;480;1001;2.3;1.0;3.0;3.9;2.4;4.0;4.9;2.2;2.0;3.3;3.0;2.7;1.5;2.1;3.1;1.5;2.1;3.3;2.8;2.0;1.5;1.6;1.0;2.0;2.1;1.3;2.0;3.4;1.9;1.8;2.8;1.8;1.7;1.4;1.6;1.7;1.3;1.4;1.8;2.1;1.5;1.4
462;20 tot 22 duizend euro;Bruto inkomen;1990;267;110;157;64;7;53;5;93;83;11;9;150;69;37;2;16;84;47;29;41;51;2.1;1.0;2.8;3.8;2.5;3.8;4.7;2.1;2.0;3.1;3.2;2.0;1.8;2.7;2.2;1.5;1.9;2.7;2.4;1.9;1.8;1.4;1.0;1.6;1.5;1.4;1.5;2.8;1.7;1.6;2.5;1.6;1.2;1.5;1.8;1.3;1.2;1.2;1.4;1.6;1.4;1.6
463;20 tot 22 duizend euro;Bruto inkomen;1991;250;103;148;55;9;42;4;93;85;8;10;130;70;38;2;12;73;44;29;40;53;2.0;1.0;2.7;3.7;2.4;3.9;5.1;2.1;2.0;3.1;2.8;1.9;1.8;2.7;2.4;1.6;1.8;2.6;2.3;1.9;1.8;1.4;1.0;1.7;1.6;1.3;1.5;2.6;1.7;1.6;2.5;1.6;1.2;1.6;1.7;1.3;1.3;1.2;1.4;1.6;1.3;1.7
464;20 tot 22 duizend euro;Bruto inkomen;1992;240;107;133;45;10;31;4;88;81;7;10;112;73;44;1;15;63;36;29;40;57;1.9;1.0;2.7;3.7;2.8;3.9;5.2;2.1;2.0;3.1;2.6;1.7;1.7;2.7;2.6;1.4;1.6;2.7;2.2;1.8;1.8;1.4;1.0;1.7;1.7;1.3;1.6;2.9;1.7;1.6;2.5;1.4;1.2;1.5;1.7;1.6;1.2;1.1;1.4;1.6;1.3;1.6
465;20 tot 22 duizend euro;Bruto inkomen;1993;245;109;136;44;10;30;3;92;85;7;10;105;83;46;2;13;62;38;25;42;65;1.9;1.0;2.6;3.7;2.6;4.0;5.0;2.1;2.0;3.1;2.6;1.7;1.7;2.6;2.2;1.5;1.7;2.5;2.3;1.8;1.7;1.4;1.0;1.7;1.7;1.3;1.7;2.8;1.7;1.7;2.6;1.4;1.2;1.5;1.7;1.3;1.3;1.2;1.4;1.6;1.3;1.6
466;20 tot 22 duizend euro;Bruto inkomen;1994;251;110;141;46;10;32;4;95;89;6;9;105;90;46;1;11;63;35;29;44;69;1.9;1.0;2.6;3.7;2.7;3.9;4.9;2.1;2.0;3.1;2.6;1.7;1.7;2.7;2.0;1.5;1.7;2.7;2.3;1.8;1.7;1.4;1.0;1.7;1.7;1.3;1.7;2.9;1.7;1.6;2.5;1.5;1.2;1.5;1.7;1.4;1.3;1.2;1.5;1.6;1.3;1.6
467;20 tot 22 duizend euro;Bruto inkomen;1995;255;114;141;44;10;30;3;97;91;6;10;110;90;43;3;10;68;35;29;42;72;1.9;1.0;2.6;3.7;2.7;4.0;4.9;2.1;2.0;3.1;2.7;1.7;1.7;2.6;2.2;1.6;1.6;2.6;2.2;1.9;1.7;1.4;1.0;1.7;1.7;1.3;1.7;2.8;1.7;1.7;2.6;1.6;1.2;1.5;1.7;1.3;1.2;1.2;1.5;1.6;1.3;1.6
468;20 tot 22 duizend euro;Bruto inkomen;1996;258;116;143;45;11;30;4;97;93;5;10;110;91;44;4;11;61;40;31;39;77;1.9;1.0;2.6;3.7;2.7;4.0;5.0;2.1;2.0;3.1;2.6;1.7;1.7;2.6;2.4;1.5;1.7;2.5;2.2;1.8;1.7;1.4;1.0;1.7;1.7;1.3;1.8;2.9;1.7;1.7;2.6;1.6;1.2;1.5;1.7;1.4;1.2;1.2;1.4;1.6;1.3;1.6
469;20 tot 22 duizend euro;Bruto inkomen;1997;264;116;148;45;13;29;3;103;99;4;9;108;101;44;2;9;63;38;30;36;89;1.9;1.0;2.5;3.7;2.8;3.9;4.9;2.0;2.0;3.0;2.5;1.7;1.7;2.6;2.5;1.6;1.6;2.6;2.2;1.8;1.7;1.4;1.0;1.8;1.7;1.4;1.8;2.8;1.8;1.7;2.5;1.6;1.2;1.5;1.7;1.4;1.3;1.2;1.5;1.6;1.3;1.6
470;20 tot 22 duizend euro;Bruto inkomen;1998;287;138;149;43;14;25;3;106;101;5;9;127;106;42;3;11;71;40;31;41;93;1.8;1.0;2.5;3.7;2.9;4.0;5.2;2.1;2.0;3.1;2.5;1.6;1.7;2.6;2.1;1.4;1.5;2.5;2.2;1.8;1.7;1.4;1.0;1.7;1.8;1.3;1.8;2.9;1.7;1.7;2.6;1.5;1.2;1.5;1.7;1.4;1.2;1.1;1.4;1.5;1.3;1.6
471;20 tot 22 duizend euro;Bruto inkomen;1999;284;138;146;43;19;23;1;103;99;4;7;121;110;43;3;13;63;41;31;39;97;1.8;1.0;2.5;3.5;2.8;4.0;4.7;2.0;2.0;3.1;2.3;1.6;1.6;2.5;2.3;1.3;1.5;2.4;2.0;1.7;1.7;1.4;1.0;1.7;1.7;1.5;1.8;2.9;1.8;1.7;2.4;1.5;1.2;1.5;1.6;1.3;1.1;1.1;1.4;1.5;1.3;1.6
472;20 tot 22 duizend euro;Bruto inkomen;2000;278;132;147;45;23;21;1;101;99;2;8;109;115;43;3;16;52;43;29;34;104;1.8;1.0;2.4;3.4;2.6;4.0;4.8;2.0;2.0;3.2;2.3;1.5;1.7;2.5;1.6;1.3;1.6;2.4;1.9;1.7;1.7;1.4;1.0;1.7;1.6;1.3;1.8;2.9;1.7;1.7;2.6;1.5;1.2;1.5;1.5;1.2;1.1;1.1;1.4;1.4;1.3;1.6
473;20 tot 22 duizend euro;Besteedbaar inkomen;1990;400;36;364;165;3;135;27;200;152;48;18;303;57;18;4;8;98;119;68;55;51;2.9;1.0;3.1;4.1;2.9;4.0;4.5;2.3;2.0;3.2;3.0;3.1;1.9;3.2;3.1;2.1;2.7;3.7;3.1;2.4;1.9;1.9;1.0;2.0;1.9;1.4;1.8;2.8;2.0;1.8;2.6;1.6;1.9;1.7;2.4;1.6;2.0;1.8;1.9;2.2;1.8;1.8
474;20 tot 22 duizend euro;Besteedbaar inkomen;1991;416;45;371;176;3;148;25;196;154;42;18;312;63;21;3;11;101;120;76;57;51;2.9;1.0;3.1;4.1;2.7;4.0;4.6;2.3;2.0;3.2;2.9;3.1;1.9;3.2;3.1;2.1;2.8;3.7;3.0;2.3;1.8;1.8;1.0;1.9;1.9;1.5;1.7;2.9;2.0;1.8;2.5;1.6;1.9;1.6;2.3;1.6;2.0;1.8;1.8;2.1;1.7;1.7
475;20 tot 22 duizend euro;Besteedbaar inkomen;1992;417;49;368;173;4;146;22;196;159;36;18;308;65;24;3;12;104;117;75;55;55;2.8;1.0;3.1;4.1;2.6;4.0;4.7;2.2;2.0;3.2;3.0;3.0;1.8;3.2;2.8;2.2;2.7;3.7;3.0;2.2;1.8;1.8;1.0;1.9;1.9;1.2;1.7;2.8;2.0;1.8;2.5;1.7;1.8;1.6;2.2;1.4;2.0;1.8;1.8;2.1;1.7;1.7
476;20 tot 22 duizend euro;Besteedbaar inkomen;1993;428;58;371;177;5;151;22;194;161;33;18;306;74;27;3;11;102;117;81;57;60;2.8;1.0;3.1;4.1;2.7;4.0;4.7;2.2;2.0;3.2;3.1;3.0;1.8;3.2;2.8;2.3;2.8;3.7;2.9;2.2;1.8;1.8;1.0;1.9;1.8;1.3;1.7;2.8;1.9;1.8;2.5;1.7;1.8;1.6;2.2;1.3;2.0;1.7;1.7;2.0;1.7;1.7
477;20 tot 22 duizend euro;Besteedbaar inkomen;1994;420;67;353;167;6;143;18;185;154;31;18;294;78;27;3;10;95;116;76;61;62;2.7;1.0;3.1;4.0;2.6;4.0;4.6;2.2;2.0;3.2;3.0;2.9;1.8;3.0;2.6;2.2;2.7;3.6;2.9;2.1;1.7;1.7;1.0;1.9;1.8;1.3;1.7;2.7;1.9;1.8;2.6;1.7;1.7;1.6;2.2;1.5;2.0;1.7;1.7;2.0;1.6;1.6
478;20 tot 22 duizend euro;Besteedbaar inkomen;1995;417;75;341;166;7;143;16;176;151;25;17;289;80;27;4;10;89;118;76;60;64;2.7;1.0;3.0;4.0;2.5;4.0;4.6;2.2;2.0;3.2;3.0;2.9;1.8;3.0;2.3;2.3;2.7;3.5;2.7;2.1;1.7;1.7;1.0;1.8;1.8;1.2;1.7;2.9;1.9;1.8;2.6;1.8;1.7;1.6;2.2;1.4;2.0;1.7;1.6;1.9;1.6;1.6
479;20 tot 22 duizend euro;Besteedbaar inkomen;1996;415;80;336;154;6;135;13;182;160;22;17;280;83;28;6;9;94;109;76;61;66;2.6;1.0;3.0;3.9;2.7;3.9;4.6;2.1;2.0;3.1;2.9;2.8;1.8;2.8;2.6;2.2;2.6;3.4;2.6;2.0;1.7;1.7;1.0;1.8;1.8;1.3;1.7;2.9;1.9;1.8;2.6;1.7;1.7;1.6;2.1;1.5;2.0;1.7;1.6;1.8;1.6;1.6
480;20 tot 22 duizend euro;Besteedbaar inkomen;1997;417;87;330;146;7;129;11;184;164;19;15;276;91;31;5;9;93;107;72;64;73;2.5;1.0;2.9;4.0;2.7;4.0;4.6;2.1;2.0;3.1;2.9;2.7;1.7;2.9;2.1;2.1;2.6;3.3;2.7;2.0;1.7;1.7;1.0;1.8;1.8;1.6;1.7;3.0;1.9;1.8;2.5;1.9;1.6;1.5;2.1;1.4;2.0;1.7;1.6;1.8;1.6;1.6
481;20 tot 22 duizend euro;Besteedbaar inkomen;1998;419;96;322;140;9;123;9;182;168;14;14;275;95;30;5;7;88;105;75;65;80;2.5;1.0;2.9;3.9;2.7;4.0;4.8;2.1;2.0;3.1;2.8;2.6;1.8;2.9;2.7;2.2;2.5;3.2;2.5;2.0;1.8;1.6;1.0;1.8;1.8;1.4;1.8;2.8;1.8;1.8;2.6;1.6;1.6;1.6;2.0;1.5;2.0;1.6;1.6;1.7;1.5;1.7
482;20 tot 22 duizend euro;Besteedbaar inkomen;1999;404;110;295;127;14;105;8;168;157;11;13;260;98;28;6;6;84;103;68;63;81;2.3;1.0;2.8;3.9;2.7;4.0;4.7;2.1;2.0;3.1;2.7;2.5;1.7;2.8;2.3;2.2;2.3;3.1;2.4;1.9;1.7;1.6;1.0;1.8;1.8;1.6;1.7;2.8;1.8;1.7;2.5;1.6;1.5;1.6;2.0;1.5;1.9;1.5;1.5;1.7;1.5;1.6
483;20 tot 22 duizend euro;Besteedbaar inkomen;2000;399;121;278;113;17;90;5;165;157;8;11;248;107;30;4;8;86;96;59;62;88;2.2;1.0;2.8;3.8;2.8;3.9;4.7;2.1;2.0;3.1;2.9;2.3;1.8;2.7;2.6;2.1;2.2;2.8;2.3;2.0;1.7;1.5;1.0;1.8;1.8;1.6;1.8;2.8;1.8;1.7;2.5;1.7;1.5;1.6;1.9;1.5;1.7;1.4;1.5;1.7;1.5;1.7
484;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1990;203;36;167;38;2;25;11;129;92;38;21;137;37;2;7;1;43;42;49;34;34;2.5;1.0;2.8;4.1;2.5;3.9;4.9;2.5;2.0;3.6;3.3;2.6;1.7;2.2;3.1;2.1;2.0;2.9;3.1;2.5;1.9;2.0;1.0;2.3;2.3;1.3;1.9;3.5;2.2;1.9;3.1;2.1;2.2;1.5;2.1;2.0;2.1;1.9;1.9;2.5;2.1;1.7
485;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1991;238;45;194;42;1;29;12;152;109;42;22;166;42;3;5;2;53;48;58;39;38;2.4;1.0;2.8;4.1;;3.8;4.9;2.4;2.0;3.5;3.1;2.5;1.7;2.4;3.2;1.9;2.1;2.7;3.0;2.4;1.8;2.0;1.0;2.3;2.4;;2.0;3.5;2.2;1.9;3.1;2.0;2.2;1.5;2.1;2.1;1.8;1.9;1.9;2.5;2.0;1.7
486;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1992;261;49;212;44;2;31;11;168;118;50;18;186;46;5;6;2;61;50;63;44;41;2.4;1.0;2.8;4.0;;3.8;4.8;2.5;2.0;3.5;3.2;2.5;1.7;2.3;3.1;2.2;2.0;2.6;3.1;2.5;1.8;2.0;1.0;2.3;2.3;;2.0;3.5;2.3;1.9;3.1;2.1;2.2;1.6;2.1;2.1;2.1;1.8;1.9;2.5;2.1;1.7
487;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1993;295;58;238;53;2;38;13;185;134;50;20;208;54;6;7;2;66;56;78;47;45;2.4;1.0;2.7;3.9;2.3;3.8;4.7;2.4;2.0;3.5;3.0;2.5;1.7;2.1;3.2;2.1;2.0;2.8;2.9;2.4;1.7;2.0;1.0;2.2;2.3;1.7;1.9;3.4;2.2;1.9;3.1;2.1;2.1;1.5;1.8;2.2;2.1;1.8;1.9;2.4;2.0;1.6
488;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1994;320;67;253;60;1;43;15;193;142;51;19;228;60;6;6;3;72;61;83;51;51;2.4;1.0;2.7;3.9;;3.7;4.7;2.4;2.0;3.4;3.0;2.5;1.6;2.2;3.1;2.0;2.0;2.7;2.9;2.3;1.7;2.0;1.0;2.2;2.3;;2.0;3.4;2.2;1.9;3.1;2.1;2.1;1.5;2.0;2.1;1.9;1.8;1.9;2.4;2.0;1.6
489;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1995;352;75;276;69;1;53;16;207;152;55;24;249;63;8;8;2;78;68;94;54;56;2.4;1.0;2.8;4.0;;3.8;4.7;2.4;2.0;3.4;3.2;2.5;1.6;2.2;3.1;2.0;2.0;2.8;2.9;2.3;1.7;2.0;1.0;2.2;2.4;;2.0;3.5;2.2;1.9;3.0;2.1;2.1;1.5;2.0;2.2;2.0;1.8;1.9;2.4;1.9;1.6
490;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1996;379;80;299;81;3;59;19;218;164;54;21;272;68;8;9;3;86;75;101;54;61;2.4;1.0;2.8;4.0;2.4;3.8;4.7;2.4;2.0;3.4;3.0;2.5;1.7;2.1;2.9;1.9;2.0;2.8;2.9;2.3;1.8;2.0;1.0;2.3;2.4;1.4;2.1;3.6;2.2;1.9;3.1;2.1;2.1;1.6;1.9;2.1;1.9;1.8;1.9;2.4;1.9;1.7
491;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1997;414;87;327;91;3;67;21;236;179;57;22;299;75;8;10;2;95;84;105;61;66;2.4;1.0;2.8;4.0;2.3;3.8;4.8;2.3;2.0;3.4;3.2;2.5;1.7;2.2;3.0;2.0;2.0;2.8;3.0;2.2;1.7;2.0;1.0;2.2;2.4;1.6;2.0;3.7;2.2;1.9;3.0;2.2;2.1;1.6;1.9;2.1;1.9;1.8;1.8;2.5;1.9;1.6
492;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1998;447;96;350;103;3;76;24;247;189;58;20;334;71;10;12;3;104;92;115;65;67;2.4;1.0;2.8;4.0;2.4;3.8;4.8;2.3;2.0;3.4;3.1;2.5;1.7;2.1;3.2;2.0;2.0;2.9;2.9;2.2;1.8;2.0;1.0;2.2;2.4;1.6;2.1;3.7;2.2;1.9;3.0;2.2;2.0;1.6;1.9;2.1;1.9;1.8;1.9;2.4;1.9;1.7
493;20 tot 22 duizend euro;Gestandaardiseerd inkomen;1999;472;110;362;111;4;84;23;251;190;61;25;349;78;9;12;4;108;99;118;72;72;2.4;1.0;2.8;4.0;2.5;3.8;4.7;2.3;2.0;3.4;3.1;2.5;1.7;2.0;3.0;2.1;1.9;2.9;3.0;2.2;1.8;1.9;1.0;2.2;2.4;1.5;2.1;3.7;2.1;1.9;3.0;2.1;2.0;1.5;1.9;2.0;2.1;1.7;1.8;2.4;1.8;1.7
494;20 tot 22 duizend euro;Gestandaardiseerd inkomen;2000;505;121;383;131;5;98;28;252;193;59;22;380;80;11;10;7;113;112;127;73;73;2.4;1.0;2.9;4.0;2.2;3.8;4.8;2.3;2.0;3.3;3.1;2.5;1.7;2.0;3.2;1.7;1.9;2.9;3.0;2.2;1.8;1.9;1.0;2.2;2.4;1.7;2.1;3.7;2.1;1.9;3.0;2.1;2.0;1.6;1.8;2.1;1.7;1.7;1.8;2.5;1.9;1.7
495;22 tot 24 duizend euro;Bruto inkomen;1990;277;99;178;85;8;71;6;94;82;12;11;167;64;32;3;11;85;58;33;43;46;2.2;1.0;2.9;3.8;2.5;3.8;4.8;2.1;2.0;3.1;2.9;2.3;1.8;2.6;1.8;1.7;2.2;3.0;2.4;1.9;1.7;1.4;1.0;1.6;1.5;1.2;1.4;2.7;1.7;1.6;2.4;1.5;1.3;1.5;1.8;1.2;1.4;1.2;1.4;1.6;1.4;1.6
496;22 tot 24 duizend euro;Bruto inkomen;1991;259;93;165;67;7;55;5;99;88;11;11;146;65;34;2;13;74;50;30;44;48;2.1;1.0;2.8;3.8;2.5;3.9;4.8;2.1;2.0;3.1;2.7;2.2;1.8;2.6;1.8;1.7;2.1;2.8;2.4;1.9;1.7;1.4;1.0;1.7;1.6;1.3;1.5;2.8;1.7;1.6;2.4;1.5;1.3;1.5;1.8;1.2;1.4;1.2;1.4;1.6;1.4;1.6
497;22 tot 24 duizend euro;Bruto inkomen;1992;247;99;149;59;10;44;5;90;81;9;13;132;63;37;2;13;71;45;30;40;47;2.0;1.0;2.7;3.6;2.4;3.8;4.8;2.1;2.0;3.1;2.6;1.9;1.8;2.6;2.0;1.6;1.9;2.5;2.3;2.0;1.7;1.4;1.0;1.7;1.6;1.1;1.6;2.7;1.7;1.6;2.5;1.5;1.2;1.5;1.8;1.3;1.3;1.2;1.4;1.6;1.4;1.6
