ID;Achtergrondkenmerken;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;Belgie_3;Frankrijk_4;Spanje_5;Oostenrijk_6;GrootBrittannie_7;Duitsland_8;Italie_9;Griekenland_10;Turkije_11;OverigeLanden_12;TotaalSeizoenrecreatieveLogiesvormen_13;TotaalToeristischeLogiesvormen_14;WoningVanFamilieVriendenOfKennissen_15;WoningVanAndereParticulier_16;HotelMotel_17;Appartement_18;ZomerhuisjeVakantiebungalow_19;TentBungalowtent_20;CaravanVouwwagenCamper_21;OverigeToeristischeLogiesvormen_22;GeboektBijEenReisbureau_23;GeboektBijEenBankBoekingscentraleEd_24;RechtstreeksBijEenReisorganisatie_25;LogiesGereserveerd_26;LogiesNietVoorafGeboekt_27;Auto_28;TreinAutoslaaptrein_29;Touringcar_30;Vliegtuig_31;OverigeVervoermiddelen_32;TotaalGemUitgavenPerVakantieganger_33;MetEigenVervoer_34;MetOverigVervoer_35
952;Niet in bezit van recreatief onderkomen;2000;5962.0;12.5;413.0;833.0;807.0;504.0;160.0;620.0;263.0;432.0;264.0;1666.0;30.0;5931.0;;;2511.0;1371.0;939.0;331.0;314.0;173.0;3207.0;;752.0;;387.0;2532.0;181.0;669.0;2464.0;115.0;753.0;450.0;978.0
953;Niet in bezit van recreatief onderkomen;2001;6230.0;12.5;392.0;763.0;1061.0;562.0;;674.0;288.0;383.0;334.0;;3.0;6227.0;;;2749.0;1353.0;1056.0;244.0;297.0;149.0;3284.0;;837.0;;394.0;2576.0;199.0;726.0;2650.0;80.0;762.0;464.0;969.0
954;Niet in bezit van recreatief onderkomen;2002;6246.0;12.2;383.0;915.0;941.0;544.0;254.0;841.0;358.0;334.0;322.0;1353.0;27.0;6219.0;687.0;305.0;2208.0;1058.0;992.0;251.0;339.0;379.0;3025.0;835.0;501.0;;;3073.0;194.0;502.0;2269.0;209.0;735.0;496.0;965.0
955;Niet in bezit van recreatief onderkomen;2003;7332.0;12.3;564.0;1002.0;1047.0;595.0;222.0;905.0;382.0;357.0;490.0;1765.0;68.0;7264.0;658.0;355.0;2688.0;1332.0;1078.0;270.0;430.0;454.0;3558.0;1011.0;583.0;1036.0;1143.0;3556.0;169.0;577.0;2858.0;171.0;746.0;487.0;983.0
956;Niet in bezit van recreatief onderkomen;2004;7811.0;12.5;512.0;978.0;1003.0;591.0;272.0;1065.0;400.0;347.0;576.0;2067.0;39.0;7772.0;762.0;318.0;3171.0;1266.0;1052.0;294.0;424.0;484.0;4046.0;814.0;580.0;1163.0;1208.0;3616.0;230.0;565.0;3227.0;173.0;740.0;483.0;962.0
957;Niet in bezit van recreatief onderkomen;2005;8031.0;12.3;576.0;995.0;1056.0;542.0;244.0;940.0;421.0;394.0;654.0;2209.0;53.0;7979.0;783.0;406.0;3429.0;1187.0;1070.0;229.0;466.0;410.0;4257.0;742.0;607.0;1326.0;1100.0;3629.0;207.0;533.0;3471.0;191.0;755.0;492.0;972.0
958;Niet in bezit van recreatief onderkomen;2006;7922.0;12.2;530.0;960.0;909.0;675.0;217.0;1031.0;476.0;434.0;460.0;2224.0;82.0;7840.0;737.0;373.0;3321.0;1211.0;1079.0;241.0;480.0;397.0;4217.0;573.0;588.0;1387.0;1156.0;3745.0;154.0;491.0;3375.0;157.0;779.0;493.0;1036.0
959;Niet in bezit van recreatief onderkomen;2007;8313.0;12.4;515.0;893.0;1003.0;704.0;212.0;1083.0;516.0;559.0;465.0;2363.0;36.0;8277.0;806.0;405.0;3587.0;1175.0;1119.0;244.0;512.0;428.0;4506.0;678.0;734.0;1202.0;1193.0;3727.0;207.0;506.0;3735.0;138.0;820.0;504.0;1078.0
960;Niet in bezit van recreatief onderkomen;2008;9156.0;12.3;594.0;1153.0;1176.0;699.0;201.0;1171.0;567.0;510.0;527.0;2561.0;77.0;9079.0;930.0;503.0;3796.0;1348.0;1282.0;230.0;526.0;465.0;4756.0;904.0;801.0;1514.0;1182.0;4187.0;251.0;542.0;4016.0;160.0;826.0;529.0;1076.0
961;Niet in bezit van recreatief onderkomen;2009;8840.0;12.3;495.0;1031.0;1024.0;730.0;234.0;1235.0;580.0;450.0;495.0;2566.0;76.0;8764.0;755.0;484.0;3654.0;1384.0;1189.0;235.0;584.0;479.0;4571.0;990.0;859.0;1402.0;1018.0;4040.0;241.0;520.0;3855.0;185.0;860.0;542.0;1128.0
962;Niet in bezit van recreatief onderkomen;2010;8817.0;12.3;482.0;999.0;1037.0;681.0;303.0;1207.0;538.0;461.0;514.0;2596.0;36.0;8781.0;896.0;509.0;3737.0;1281.0;1104.0;243.0;536.0;474.0;4257.0;1137.0;995.0;1295.0;1132.0;3943.0;216.0;445.0;3992.0;221.0;846.0;524.0;1107.0
963;Niet in bezit van recreatief onderkomen;2011;9075.0;12.1;500.0;1088.0;1149.0;659.0;330.0;1274.0;559.0;425.0;584.0;2506.0;71.0;9004.0;745.0;428.0;3923.0;1284.0;1329.0;222.0;583.0;490.0;4201.0;1967.0;880.0;1202.0;825.0;3905.0;267.0;413.0;4232.0;257.0;840.0;516.0;1080.0
964;Niet in bezit van recreatief onderkomen;2012;8849.0;12.3;435.0;966.0;1134.0;643.0;292.0;1182.0;574.0;477.0;576.0;2571.0;67.0;8782.0;670.0;563.0;3908.0;1389.0;1176.0;166.0;406.0;503.0;4153.0;2033.0;710.0;1111.0;843.0;3748.0;239.0;373.0;4265.0;224.0;898.0;547.0;1148.0
965;Niet in bezit van recreatief onderkomen;2013;8744.0;12.2;371.0;1021.0;1123.0;644.0;336.0;1132.0;631.0;458.0;614.0;2414.0;67.0;8677.0;665.0;623.0;3658.0;1265.0;1172.0;211.0;498.0;584.0;4024.0;1927.0;715.0;1179.0;899.0;3718.0;220.0;346.0;4223.0;237.0;884.0;552.0;1127.0
966;Niet in bezit van recreatief onderkomen;2014;8807.0;11.9;362.0;903.0;1165.0;684.0;306.0;1234.0;592.0;535.0;574.0;2453.0;89.0;8717.0;610.0;632.0;3722.0;1366.0;1130.0;268.0;442.0;548.0;3911.0;2061.0;788.0;1129.0;917.0;3635.0;189.0;349.0;4419.0;215.0;885.0;545.0;1116.0
967;Niet in bezit van recreatief onderkomen;2015;9044.0;12.2;364.0;1003.0;1220.0;690.0;334.0;1186.0;635.0;509.0;509.0;2594.0;112.0;8933.0;664.0;670.0;4020.0;1319.0;1071.0;215.0;445.0;528.0;4211.0;2209.0;742.0;1027.0;855.0;3700.0;207.0;371.0;4550.0;217.0;924.0;578.0;1157.0
968;Niet in bezit van recreatief onderkomen;2016;8692.0;12.0;356.0;903.0;1364.0;648.0;324.0;1266.0;642.0;389.0;357.0;2443.0;70.0;8622.0;730.0;692.0;3758.0;1087.0;1249.0;244.0;380.0;482.0;4044.0;2176.0;682.0;916.0;874.0;3775.0;136.0;330.0;4252.0;199.0;900.0;547.0;1165.0
969;Woonprovincie: Groningen;2000;335.0;14.6;9.0;71.0;41.0;17.0;4.0;33.0;31.0;32.0;3.0;94.0;14.0;319.0;;;101.0;69.0;46.0;53.0;24.0;18.0;186.0;;23.0;;79.0;154.0;6.0;30.0;122.0;21.0;784.0;;
970;Woonprovincie: Groningen;2001;321.0;13.0;16.0;59.0;56.0;17.0;;50.0;34.0;13.0;2.0;;9.0;310.0;;;75.0;74.0;45.0;65.0;23.0;5.0;141.0;;14.0;;83.0;176.0;25.0;37.0;78.0;4.0;619.0;;
971;Woonprovincie: Groningen;2002;364.0;13.2;2.0;82.0;42.0;39.0;14.0;55.0;11.0;15.0;26.0;77.0;8.0;356.0;32.0;9.0;80.0;66.0;48.0;58.0;33.0;31.0;130.0;53.0;27.0;;;205.0;8.0;11.0;112.0;29.0;661.0;;
972;Woonprovincie: Groningen;2003;332.0;13.6;15.0;53.0;28.0;16.0;20.0;48.0;18.0;18.0;18.0;97.0;11.0;321.0;34.0;20.0;95.0;53.0;26.0;50.0;31.0;12.0;139.0;23.0;37.0;52.0;82.0;175.0;12.0;29.0;108.0;8.0;760.0;629.0;
973;Woonprovincie: Groningen;2004;378.0;13.7;8.0;60.0;37.0;16.0;11.0;42.0;20.0;6.0;18.0;161.0;3.0;374.0;52.0;10.0;90.0;76.0;41.0;33.0;49.0;22.0;170.0;30.0;28.0;55.0;94.0;203.0;14.0;15.0;138.0;8.0;742.0;486.0;
974;Woonprovincie: Groningen;2005;369.0;14.3;18.0;68.0;33.0;11.0;6.0;52.0;13.0;20.0;19.0;129.0;4.0;365.0;49.0;13.0;102.0;54.0;57.0;33.0;39.0;18.0;167.0;32.0;41.0;55.0;74.0;203.0;16.0;13.0;132.0;4.0;717.0;503.0;979.0
975;Woonprovincie: Groningen;2006;326.0;14.0;10.0;78.0;32.0;13.0;7.0;34.0;17.0;21.0;14.0;99.0;1.0;325.0;52.0;16.0;78.0;45.0;34.0;33.0;44.0;24.0;144.0;3.0;23.0;47.0;110.0;172.0;15.0;25.0;106.0;8.0;683.0;481.0;908.0
976;Woonprovincie: Groningen;2007;354.0;13.2;17.0;38.0;29.0;19.0;5.0;52.0;24.0;14.0;12.0;145.0;13.0;342.0;32.0;14.0;102.0;52.0;43.0;40.0;29.0;30.0;152.0;26.0;23.0;67.0;86.0;183.0;8.0;16.0;138.0;10.0;759.0;428.0;1112.0
977;Woonprovincie: Groningen;2008;365.0;12.4;29.0;55.0;40.0;30.0;10.0;42.0;20.0;19.0;17.0;104.0;;365.0;41.0;14.0;110.0;56.0;47.0;36.0;43.0;18.0;153.0;37.0;35.0;54.0;86.0;176.0;20.0;34.0;130.0;4.0;640.0;492.0;778.0
978;Woonprovincie: Groningen;2009;381.0;13.4;15.0;38.0;44.0;25.0;11.0;71.0;21.0;18.0;19.0;120.0;19.0;362.0;22.0;15.0;114.0;43.0;63.0;33.0;49.0;23.0;153.0;40.0;23.0;83.0;82.0;211.0;17.0;19.0;125.0;9.0;765.0;499.0;1094.0
979;Woonprovincie: Groningen;2010;335.0;11.9;15.0;51.0;30.0;16.0;7.0;81.0;12.0;21.0;16.0;86.0;5.0;330.0;18.0;29.0;114.0;53.0;44.0;22.0;35.0;15.0;111.0;48.0;31.0;80.0;66.0;189.0;9.0;23.0;111.0;3.0;637.0;456.0;871.0
980;Woonprovincie: Groningen;2011;422.0;12.3;5.0;57.0;46.0;16.0;25.0;75.0;27.0;17.0;20.0;134.0;14.0;408.0;34.0;18.0;115.0;59.0;78.0;37.0;35.0;31.0;147.0;83.0;46.0;84.0;62.0;211.0;23.0;11.0;164.0;14.0;737.0;427.0;1037.0
981;Woonprovincie: Groningen;2012;403.0;12.4;26.0;46.0;52.0;25.0;10.0;71.0;13.0;19.0;9.0;133.0;24.0;379.0;40.0;16.0;113.0;49.0;64.0;22.0;35.0;39.0;119.0;101.0;45.0;66.0;73.0;211.0;12.0;15.0;146.0;20.0;765.0;394.0;1135.0
982;Woonprovincie: Groningen;2013;349.0;13.0;11.0;47.0;41.0;22.0;17.0;51.0;17.0;8.0;26.0;109.0;7.0;342.0;26.0;23.0;115.0;40.0;58.0;20.0;38.0;23.0;118.0;82.0;35.0;50.0;64.0;166.0;14.0;11.0;144.0;13.0;821.0;464.0;1130.0
983;Woonprovincie: Groningen;2014;354.0;13.1;2.0;41.0;29.0;23.0;14.0;80.0;20.0;13.0;15.0;116.0;20.0;334.0;19.0;31.0;106.0;32.0;45.0;39.0;33.0;30.0;107.0;80.0;46.0;69.0;53.0;189.0;9.0;9.0;142.0;5.0;870.0;581.0;1177.0
984;Woonprovincie: Groningen;2015;401.0;12.2;10.0;42.0;50.0;28.0;14.0;85.0;21.0;27.0;15.0;110.0;26.0;375.0;18.0;19.0;143.0;57.0;53.0;17.0;33.0;36.0;166.0;99.0;36.0;56.0;44.0;191.0;13.0;9.0;181.0;7.0;844.0;431.0;1200.0
985;Woonprovincie: Groningen;2016;441.0;13.0;12.0;43.0;53.0;31.0;19.0;73.0;46.0;13.0;14.0;137.0;23.0;418.0;15.0;51.0;164.0;66.0;50.0;28.0;33.0;10.0;174.0;124.0;35.0;58.0;49.0;207.0;16.0;5.0;204.0;9.0;871.0;515.0;1193.0
986;Woonprovincie: Friesland;2000;275.0;14.0;10.0;57.0;26.0;27.0;3.0;71.0;2.0;7.0;5.0;67.0;0.0;274.0;;;91.0;29.0;31.0;39.0;68.0;14.0;45.0;;36.0;;118.0;200.0;0.0;30.0;42.0;3.0;541.0;;
987;Woonprovincie: Friesland;2001;344.0;14.0;11.0;52.0;34.0;28.0;;38.0;20.0;21.0;31.0;;0.0;344.0;;;150.0;44.0;28.0;34.0;58.0;18.0;115.0;;46.0;;95.0;163.0;3.0;44.0;131.0;4.0;630.0;;
988;Woonprovincie: Friesland;2002;466.0;12.9;13.0;99.0;45.0;37.0;22.0;82.0;9.0;13.0;13.0;134.0;4.0;462.0;58.0;23.0;110.0;76.0;28.0;66.0;68.0;33.0;137.0;68.0;28.0;;;297.0;11.0;29.0;115.0;13.0;597.0;;
989;Woonprovincie: Friesland;2003;377.0;13.2;17.0;76.0;46.0;36.0;5.0;39.0;10.0;12.0;9.0;128.0;13.0;364.0;34.0;27.0;107.0;51.0;13.0;64.0;33.0;34.0;121.0;63.0;18.0;51.0;124.0;238.0;5.0;33.0;95.0;7.0;634.0;436.0;
990;Woonprovincie: Friesland;2004;440.0;14.1;17.0;87.0;44.0;52.0;16.0;59.0;10.0;12.0;12.0;132.0;7.0;433.0;41.0;17.0;131.0;56.0;43.0;54.0;59.0;33.0;149.0;56.0;21.0;74.0;141.0;291.0;2.0;18.0;125.0;5.0;674.0;456.0;
991;Woonprovincie: Friesland;2005;431.0;12.9;31.0;60.0;37.0;35.0;21.0;54.0;7.0;21.0;30.0;134.0;0.0;431.0;51.0;51.0;132.0;56.0;42.0;35.0;44.0;21.0;171.0;28.0;28.0;62.0;142.0;244.0;12.0;25.0;130.0;20.0;598.0;419.0;830.0
992;Woonprovincie: Friesland;2006;474.0;12.6;34.0;73.0;29.0;27.0;13.0;68.0;23.0;22.0;13.0;172.0;34.0;440.0;38.0;20.0;141.0;34.0;63.0;55.0;68.0;20.0;162.0;27.0;21.0;124.0;140.0;305.0;9.0;26.0;120.0;14.0;601.0;446.0;881.0
993;Woonprovincie: Friesland;2007;461.0;13.8;28.0;70.0;38.0;40.0;10.0;52.0;23.0;19.0;4.0;177.0;45.0;415.0;34.0;27.0;114.0;69.0;49.0;52.0;50.0;22.0;184.0;49.0;29.0;96.0;102.0;256.0;7.0;29.0;164.0;4.0;686.0;499.0;920.0
994;Woonprovincie: Friesland;2008;514.0;12.6;9.0;54.0;67.0;24.0;16.0;106.0;22.0;23.0;19.0;174.0;54.0;461.0;33.0;23.0;163.0;60.0;56.0;48.0;48.0;29.0;207.0;55.0;30.0;117.0;105.0;248.0;15.0;43.0;181.0;26.0;677.0;462.0;878.0
995;Woonprovincie: Friesland;2009;436.0;12.5;22.0;91.0;51.0;32.0;2.0;72.0;19.0;15.0;2.0;130.0;59.0;377.0;21.0;18.0;135.0;57.0;41.0;33.0;55.0;17.0;166.0;45.0;21.0;141.0;64.0;263.0;10.0;23.0;132.0;8.0;719.0;493.0;1060.0
996;Woonprovincie: Friesland;2010;409.0;11.8;28.0;52.0;34.0;26.0;14.0;93.0;22.0;31.0;10.0;97.0;50.0;359.0;37.0;26.0;104.0;48.0;45.0;35.0;35.0;30.0;138.0;46.0;24.0;121.0;79.0;250.0;6.0;17.0;125.0;12.0;600.0;390.0;930.0
997;Woonprovincie: Friesland;2011;410.0;13.5;15.0;49.0;45.0;24.0;18.0;107.0;17.0;26.0;19.0;89.0;44.0;365.0;52.0;9.0;126.0;47.0;36.0;31.0;46.0;17.0;148.0;69.0;22.0;102.0;70.0;241.0;13.0;18.0;130.0;7.0;706.0;481.0;1030.0
998;Woonprovincie: Friesland;2012;444.0;12.9;33.0;62.0;43.0;30.0;13.0;94.0;15.0;18.0;22.0;113.0;4.0;439.0;42.0;22.0;117.0;47.0;89.0;32.0;53.0;38.0;146.0;87.0;17.0;69.0;124.0;286.0;4.0;17.0;120.0;17.0;712.0;473.0;1143.0
999;Woonprovincie: Friesland;2013;405.0;14.2;30.0;63.0;48.0;17.0;16.0;68.0;30.0;20.0;25.0;89.0;15.0;390.0;24.0;15.0;125.0;55.0;66.0;25.0;68.0;12.0;151.0;62.0;28.0;55.0;108.0;228.0;10.0;21.0;132.0;15.0;772.0;568.0;1056.0
1000;Woonprovincie: Friesland;2014;421.0;13.0;24.0;69.0;42.0;31.0;17.0;64.0;12.0;31.0;28.0;103.0;22.0;399.0;18.0;16.0;147.0;62.0;51.0;28.0;62.0;15.0;153.0;70.0;37.0;72.0;88.0;230.0;5.0;20.0;146.0;20.0;730.0;510.0;1021.0
1001;Woonprovincie: Friesland;2015;385.0;12.8;4.0;77.0;54.0;15.0;18.0;70.0;23.0;18.0;19.0;87.0;14.0;370.0;26.0;19.0;136.0;31.0;68.0;19.0;61.0;11.0;171.0;79.0;16.0;40.0;79.0;211.0;2.0;21.0;138.0;14.0;739.0;489.0;1068.0
1002;Woonprovincie: Friesland;2016;379.0;14.0;27.0;52.0;65.0;12.0;8.0;56.0;46.0;10.0;17.0;87.0;14.0;365.0;27.0;16.0;123.0;47.0;60.0;23.0;56.0;14.0;166.0;54.0;22.0;59.0;78.0;204.0;0.0;15.0;149.0;11.0;724.0;530.0;936.0
1003;Woonprovincie: Drenthe;2000;263.0;14.4;5.0;60.0;20.0;17.0;21.0;38.0;6.0;20.0;2.0;74.0;17.0;246.0;;;59.0;52.0;21.0;33.0;56.0;7.0;107.0;;20.0;;73.0;158.0;3.0;20.0;77.0;6.0;627.0;;
1004;Woonprovincie: Drenthe;2001;302.0;14.1;12.0;52.0;19.0;15.0;;45.0;23.0;12.0;18.0;;34.0;269.0;;;89.0;40.0;34.0;15.0;59.0;11.0;109.0;;10.0;;115.0;203.0;0.0;28.0;72.0;0.0;650.0;;
1005;Woonprovincie: Drenthe;2002;376.0;12.4;24.0;47.0;42.0;18.0;39.0;59.0;13.0;41.0;20.0;73.0;14.0;362.0;83.0;11.0;69.0;64.0;31.0;41.0;52.0;11.0;133.0;20.0;27.0;;;216.0;6.0;21.0;111.0;21.0;595.0;;
1006;Woonprovincie: Drenthe;2003;312.0;13.6;22.0;57.0;19.0;25.0;14.0;41.0;24.0;12.0;4.0;94.0;2.0;310.0;33.0;21.0;64.0;50.0;46.0;31.0;51.0;15.0;114.0;33.0;10.0;59.0;96.0;219.0;5.0;10.0;73.0;6.0;617.0;484.0;
1007;Woonprovincie: Drenthe;2004;348.0;13.5;16.0;42.0;23.0;14.0;11.0;70.0;21.0;11.0;19.0;121.0;0.0;348.0;21.0;9.0;96.0;56.0;56.0;28.0;69.0;13.0;141.0;27.0;20.0;64.0;96.0;214.0;14.0;20.0;87.0;13.0;553.0;443.0;
1008;Woonprovincie: Drenthe;2005;301.0;13.4;25.0;43.0;18.0;17.0;14.0;49.0;11.0;17.0;17.0;89.0;5.0;296.0;24.0;6.0;80.0;50.0;48.0;22.0;51.0;15.0;112.0;24.0;14.0;65.0;86.0;184.0;8.0;15.0;83.0;11.0;567.0;437.0;774.0
1009;Woonprovincie: Drenthe;2006;306.0;13.3;22.0;42.0;27.0;20.0;7.0;52.0;24.0;7.0;10.0;95.0;26.0;280.0;7.0;16.0;78.0;46.0;36.0;28.0;45.0;23.0;125.0;18.0;6.0;83.0;73.0;194.0;2.0;24.0;81.0;5.0;637.0;458.0;946.0
1010;Woonprovincie: Drenthe;2007;289.0;13.1;7.0;54.0;21.0;18.0;4.0;71.0;17.0;8.0;23.0;66.0;37.0;251.0;21.0;15.0;70.0;34.0;34.0;15.0;58.0;5.0;113.0;16.0;10.0;82.0;66.0;196.0;2.0;11.0;79.0;1.0;613.0;477.0;901.0
1011;Woonprovincie: Drenthe;2008;356.0;12.9;17.0;72.0;37.0;29.0;3.0;66.0;26.0;10.0;24.0;73.0;39.0;317.0;7.0;22.0;113.0;39.0;40.0;24.0;52.0;20.0;179.0;19.0;12.0;92.0;53.0;212.0;;22.0;117.0;5.0;683.0;450.0;1026.0
1012;Woonprovincie: Drenthe;2009;366.0;13.2;5.0;57.0;13.0;40.0;12.0;86.0;29.0;6.0;5.0;112.0;59.0;307.0;27.0;20.0;52.0;63.0;37.0;23.0;71.0;15.0;114.0;35.0;20.0;121.0;76.0;272.0;4.0;11.0;73.0;6.0;625.0;404.0;1263.0
1013;Woonprovincie: Drenthe;2010;327.0;13.3;13.0;57.0;12.0;21.0;8.0;52.0;26.0;15.0;7.0;115.0;22.0;305.0;24.0;26.0;80.0;42.0;43.0;26.0;52.0;12.0;133.0;30.0;16.0;76.0;72.0;207.0;6.0;11.0;98.0;5.0;770.0;491.0;1249.0
1014;Woonprovincie: Drenthe;2011;351.0;13.3;12.0;61.0;19.0;29.0;13.0;78.0;20.0;10.0;11.0;99.0;18.0;333.0;22.0;21.0;88.0;50.0;37.0;25.0;84.0;7.0;111.0;76.0;16.0;77.0;72.0;229.0;10.0;6.0;97.0;10.0;679.0;541.0;935.0
1015;Woonprovincie: Drenthe;2012;365.0;13.0;18.0;62.0;33.0;44.0;10.0;74.0;23.0;9.0;10.0;81.0;28.0;337.0;15.0;25.0;94.0;52.0;45.0;21.0;75.0;10.0;107.0;87.0;20.0;86.0;65.0;245.0;10.0;10.0;95.0;5.0;654.0;533.0;903.0
1016;Woonprovincie: Drenthe;2013;388.0;13.9;27.0;68.0;35.0;35.0;15.0;71.0;21.0;11.0;4.0;101.0;16.0;372.0;21.0;29.0;108.0;54.0;36.0;28.0;68.0;28.0;139.0;78.0;8.0;87.0;76.0;261.0;11.0;18.0;93.0;6.0;762.0;610.0;1067.0
1017;Woonprovincie: Drenthe;2014;378.0;12.8;12.0;65.0;37.0;17.0;14.0;99.0;25.0;9.0;15.0;85.0;12.0;366.0;23.0;22.0;108.0;47.0;60.0;26.0;65.0;15.0;125.0;68.0;26.0;70.0;89.0;220.0;6.0;18.0;121.0;13.0;694.0;531.0;922.0
1018;Woonprovincie: Drenthe;2015;287.0;14.0;5.0;47.0;26.0;36.0;17.0;49.0;17.0;14.0;10.0;66.0;10.0;277.0;17.0;24.0;62.0;46.0;24.0;29.0;69.0;7.0;82.0;38.0;27.0;71.0;69.0;192.0;9.0;6.0;79.0;1.0;715.0;612.0;912.0
1019;Woonprovincie: Drenthe;2016;284.0;15.0;11.0;38.0;24.0;27.0;8.0;48.0;33.0;2.0;7.0;86.0;35.0;248.0;2.0;33.0;58.0;30.0;34.0;23.0;58.0;10.0;75.0;45.0;21.0;85.0;58.0;189.0;4.0;2.0;79.0;10.0;816.0;543.0;1284.0
1020;Woonprovincie: Overijssel;2000;712.0;14.3;37.0;129.0;65.0;51.0;16.0;140.0;51.0;34.0;26.0;163.0;27.0;685.0;;;200.0;160.0;88.0;78.0;116.0;18.0;285.0;;97.0;;159.0;417.0;9.0;82.0;191.0;14.0;622.0;415.0;935.0
1021;Woonprovincie: Overijssel;2001;725.0;14.5;41.0;167.0;59.0;84.0;;48.0;50.0;22.0;46.0;;38.0;688.0;;;237.0;117.0;87.0;77.0;121.0;21.0;299.0;;80.0;;156.0;430.0;17.0;54.0;215.0;10.0;626.0;436.0;902.0
1022;Woonprovincie: Overijssel;2002;853.0;12.3;46.0;126.0;86.0;88.0;31.0;120.0;103.0;15.0;22.0;215.0;26.0;827.0;76.0;55.0;226.0;109.0;83.0;77.0;154.0;46.0;330.0;74.0;45.0;;;543.0;12.0;67.0;221.0;9.0;575.0;412.0;
1023;Woonprovincie: Overijssel;2003;825.0;12.1;43.0;142.0;67.0;103.0;31.0;149.0;40.0;20.0;30.0;200.0;18.0;807.0;78.0;36.0;175.0;132.0;117.0;87.0;124.0;59.0;309.0;89.0;50.0;150.0;228.0;532.0;22.0;57.0;186.0;29.0;543.0;397.0;808.0
1024;Woonprovincie: Overijssel;2004;917.0;12.8;39.0;124.0;101.0;73.0;16.0;188.0;41.0;27.0;46.0;263.0;22.0;895.0;52.0;42.0;256.0;177.0;98.0;80.0;109.0;81.0;364.0;107.0;43.0;187.0;216.0;553.0;24.0;58.0;270.0;12.0;617.0;403.0;942.0
1025;Woonprovincie: Overijssel;2005;869.0;12.2;37.0;109.0;98.0;103.0;13.0;157.0;48.0;29.0;34.0;241.0;5.0;863.0;55.0;50.0;241.0;140.0;127.0;67.0;115.0;68.0;368.0;70.0;47.0;181.0;202.0;512.0;12.0;57.0;269.0;18.0;614.0;406.0;911.0
1026;Woonprovincie: Overijssel;2006;839.0;12.5;29.0;121.0;73.0;75.0;21.0;125.0;56.0;56.0;32.0;251.0;38.0;801.0;47.0;18.0;271.0;145.0;81.0;56.0;128.0;56.0;349.0;70.0;52.0;179.0;189.0;479.0;26.0;39.0;269.0;27.0;610.0;452.0;820.0
1027;Woonprovincie: Overijssel;2007;893.0;12.7;35.0;150.0;86.0;67.0;15.0;140.0;70.0;34.0;48.0;247.0;5.0;887.0;57.0;34.0;333.0;122.0;104.0;80.0;124.0;34.0;388.0;74.0;43.0;174.0;214.0;522.0;21.0;44.0;289.0;17.0;686.0;465.0;997.0
1028;Woonprovincie: Overijssel;2008;949.0;12.6;47.0;135.0;98.0;72.0;27.0;137.0;60.0;46.0;60.0;267.0;18.0;930.0;58.0;58.0;332.0;135.0;114.0;54.0;123.0;58.0;454.0;87.0;64.0;175.0;168.0;497.0;30.0;53.0;355.0;14.0;734.0;465.0;1029.0
1029;Woonprovincie: Overijssel;2009;901.0;13.0;38.0;136.0;85.0;96.0;34.0;166.0;52.0;29.0;38.0;228.0;9.0;891.0;47.0;63.0;336.0;129.0;90.0;61.0;104.0;63.0;395.0;92.0;48.0;191.0;175.0;491.0;14.0;76.0;286.0;34.0;806.0;500.0;1172.0
1030;Woonprovincie: Overijssel;2010;993.0;12.4;42.0;146.0;112.0;102.0;45.0;153.0;60.0;31.0;57.0;245.0;6.0;987.0;61.0;50.0;401.0;148.0;103.0;65.0;109.0;50.0;425.0;125.0;52.0;220.0;171.0;567.0;20.0;54.0;316.0;35.0;705.0;480.0;1004.0
1031;Woonprovincie: Overijssel;2011;962.0;12.3;39.0;187.0;71.0;68.0;20.0;175.0;56.0;29.0;44.0;274.0;17.0;945.0;76.0;52.0;344.0;96.0;148.0;75.0;109.0;45.0;360.0;161.0;71.0;186.0;184.0;537.0;24.0;71.0;315.0;15.0;688.0;470.0;946.0
1032;Woonprovincie: Overijssel;2012;903.0;12.6;38.0;165.0;86.0;78.0;18.0;112.0;71.0;47.0;36.0;252.0;17.0;886.0;60.0;79.0;313.0;114.0;110.0;72.0;108.0;31.0;317.0;185.0;31.0;193.0;177.0;511.0;12.0;37.0;328.0;15.0;742.0;477.0;1084.0
1033;Woonprovincie: Overijssel;2013;1000.0;13.5;33.0;174.0;59.0;111.0;34.0;168.0;89.0;32.0;47.0;253.0;50.0;950.0;57.0;72.0;316.0;109.0;134.0;74.0;145.0;44.0;347.0;202.0;45.0;255.0;151.0;634.0;18.0;31.0;288.0;28.0;693.0;503.0;1012.0
1034;Woonprovincie: Overijssel;2014;797.0;12.3;20.0;99.0;70.0;82.0;24.0;134.0;57.0;41.0;40.0;231.0;22.0;776.0;27.0;61.0;259.0;126.0;110.0;34.0;115.0;44.0;292.0;163.0;49.0;189.0;106.0;454.0;12.0;26.0;294.0;12.0;727.0;529.0;975.0
1035;Woonprovincie: Overijssel;2015;856.0;12.2;32.0;144.0;87.0;76.0;24.0;154.0;68.0;31.0;29.0;209.0;14.0;843.0;36.0;116.0;248.0;149.0;117.0;43.0;98.0;34.0;278.0;209.0;58.0;164.0;147.0;493.0;29.0;37.0;290.0;8.0;709.0;482.0;1005.0
