ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
939;Jonger dan 3 jaar;15 tot 20 jaar;2030;703
940;Jonger dan 3 jaar;15 tot 20 jaar;2031;692
941;Jonger dan 3 jaar;15 tot 20 jaar;2032;685
942;Jonger dan 3 jaar;15 tot 20 jaar;2033;676
943;Jonger dan 3 jaar;15 tot 20 jaar;2034;681
944;Jonger dan 3 jaar;15 tot 20 jaar;2035;673
945;Jonger dan 3 jaar;15 tot 20 jaar;2036;675
946;Jonger dan 3 jaar;15 tot 20 jaar;2037;670
947;Jonger dan 3 jaar;15 tot 20 jaar;2038;670
948;Jonger dan 3 jaar;15 tot 20 jaar;2039;675
949;Jonger dan 3 jaar;15 tot 20 jaar;2040;678
950;Jonger dan 3 jaar;15 tot 20 jaar;2041;689
951;Jonger dan 3 jaar;15 tot 20 jaar;2042;694
952;Jonger dan 3 jaar;15 tot 20 jaar;2043;708
953;Jonger dan 3 jaar;15 tot 20 jaar;2044;721
954;Jonger dan 3 jaar;15 tot 20 jaar;2045;730
955;Jonger dan 3 jaar;15 tot 20 jaar;2046;738
956;Jonger dan 3 jaar;15 tot 20 jaar;2047;747
957;Jonger dan 3 jaar;15 tot 20 jaar;2048;754
958;Jonger dan 3 jaar;15 tot 20 jaar;2049;758
959;Jonger dan 3 jaar;15 tot 20 jaar;2050;760
960;Jonger dan 3 jaar;15 tot 20 jaar;2051;763
961;Jonger dan 3 jaar;15 tot 20 jaar;2052;767
962;Jonger dan 3 jaar;15 tot 20 jaar;2053;768
963;Jonger dan 3 jaar;15 tot 20 jaar;2054;768
964;Jonger dan 3 jaar;15 tot 20 jaar;2055;764
965;Jonger dan 3 jaar;15 tot 20 jaar;2056;760
966;Jonger dan 3 jaar;15 tot 20 jaar;2057;758
967;Jonger dan 3 jaar;15 tot 20 jaar;2058;754
968;Jonger dan 3 jaar;15 tot 20 jaar;2059;752
969;Jonger dan 3 jaar;15 tot 20 jaar;2060;747
970;Jonger dan 3 jaar;15 tot 20 jaar;2061;746
971;Jonger dan 3 jaar;15 tot 20 jaar;2062;743
972;Jonger dan 3 jaar;15 tot 20 jaar;2063;742
973;Jonger dan 3 jaar;15 tot 20 jaar;2064;738
974;Jonger dan 3 jaar;15 tot 20 jaar;2065;736
975;Jonger dan 3 jaar;15 tot 20 jaar;2066;736
976;Jonger dan 3 jaar;15 tot 20 jaar;2067;735
977;Jonger dan 3 jaar;15 tot 20 jaar;2068;735
978;Jonger dan 3 jaar;15 tot 20 jaar;2069;737
979;Jonger dan 3 jaar;15 tot 20 jaar;2070;737
980;Jonger dan 3 jaar;20 tot 25 jaar;2022;9944
981;Jonger dan 3 jaar;20 tot 25 jaar;2023;10165
982;Jonger dan 3 jaar;20 tot 25 jaar;2024;10329
983;Jonger dan 3 jaar;20 tot 25 jaar;2025;10381
984;Jonger dan 3 jaar;20 tot 25 jaar;2026;10283
985;Jonger dan 3 jaar;20 tot 25 jaar;2027;10197
986;Jonger dan 3 jaar;20 tot 25 jaar;2028;10075
987;Jonger dan 3 jaar;20 tot 25 jaar;2029;9964
988;Jonger dan 3 jaar;20 tot 25 jaar;2030;9894
989;Jonger dan 3 jaar;20 tot 25 jaar;2031;9860
990;Jonger dan 3 jaar;20 tot 25 jaar;2032;9847
991;Jonger dan 3 jaar;20 tot 25 jaar;2033;9845
992;Jonger dan 3 jaar;20 tot 25 jaar;2034;9801
993;Jonger dan 3 jaar;20 tot 25 jaar;2035;9732
994;Jonger dan 3 jaar;20 tot 25 jaar;2036;9635
995;Jonger dan 3 jaar;20 tot 25 jaar;2037;9562
996;Jonger dan 3 jaar;20 tot 25 jaar;2038;9518
997;Jonger dan 3 jaar;20 tot 25 jaar;2039;9515
998;Jonger dan 3 jaar;20 tot 25 jaar;2040;9469
999;Jonger dan 3 jaar;20 tot 25 jaar;2041;9469
1000;Jonger dan 3 jaar;20 tot 25 jaar;2042;9454
1001;Jonger dan 3 jaar;20 tot 25 jaar;2043;9480
1002;Jonger dan 3 jaar;20 tot 25 jaar;2044;9551
1003;Jonger dan 3 jaar;20 tot 25 jaar;2045;9631
1004;Jonger dan 3 jaar;20 tot 25 jaar;2046;9761
1005;Jonger dan 3 jaar;20 tot 25 jaar;2047;9891
1006;Jonger dan 3 jaar;20 tot 25 jaar;2048;10056
1007;Jonger dan 3 jaar;20 tot 25 jaar;2049;10207
1008;Jonger dan 3 jaar;20 tot 25 jaar;2050;10323
1009;Jonger dan 3 jaar;20 tot 25 jaar;2051;10437
1010;Jonger dan 3 jaar;20 tot 25 jaar;2052;10553
1011;Jonger dan 3 jaar;20 tot 25 jaar;2053;10654
1012;Jonger dan 3 jaar;20 tot 25 jaar;2054;10736
1013;Jonger dan 3 jaar;20 tot 25 jaar;2055;10789
1014;Jonger dan 3 jaar;20 tot 25 jaar;2056;10827
1015;Jonger dan 3 jaar;20 tot 25 jaar;2057;10843
1016;Jonger dan 3 jaar;20 tot 25 jaar;2058;10844
1017;Jonger dan 3 jaar;20 tot 25 jaar;2059;10830
1018;Jonger dan 3 jaar;20 tot 25 jaar;2060;10807
1019;Jonger dan 3 jaar;20 tot 25 jaar;2061;10783
1020;Jonger dan 3 jaar;20 tot 25 jaar;2062;10753
1021;Jonger dan 3 jaar;20 tot 25 jaar;2063;10724
1022;Jonger dan 3 jaar;20 tot 25 jaar;2064;10687
1023;Jonger dan 3 jaar;20 tot 25 jaar;2065;10649
1024;Jonger dan 3 jaar;20 tot 25 jaar;2066;10617
1025;Jonger dan 3 jaar;20 tot 25 jaar;2067;10582
1026;Jonger dan 3 jaar;20 tot 25 jaar;2068;10552
1027;Jonger dan 3 jaar;20 tot 25 jaar;2069;10529
1028;Jonger dan 3 jaar;20 tot 25 jaar;2070;10516
1029;Jonger dan 3 jaar;25 tot 30 jaar;2022;59301
1030;Jonger dan 3 jaar;25 tot 30 jaar;2023;59170
1031;Jonger dan 3 jaar;25 tot 30 jaar;2024;59605
1032;Jonger dan 3 jaar;25 tot 30 jaar;2025;60257
1033;Jonger dan 3 jaar;25 tot 30 jaar;2026;61174
1034;Jonger dan 3 jaar;25 tot 30 jaar;2027;61937
1035;Jonger dan 3 jaar;25 tot 30 jaar;2028;62488
1036;Jonger dan 3 jaar;25 tot 30 jaar;2029;62537
1037;Jonger dan 3 jaar;25 tot 30 jaar;2030;62257
1038;Jonger dan 3 jaar;25 tot 30 jaar;2031;61707
1039;Jonger dan 3 jaar;25 tot 30 jaar;2032;61085
1040;Jonger dan 3 jaar;25 tot 30 jaar;2033;60458
1041;Jonger dan 3 jaar;25 tot 30 jaar;2034;59897
1042;Jonger dan 3 jaar;25 tot 30 jaar;2035;59528
1043;Jonger dan 3 jaar;25 tot 30 jaar;2036;59360
1044;Jonger dan 3 jaar;25 tot 30 jaar;2037;59194
1045;Jonger dan 3 jaar;25 tot 30 jaar;2038;59043
1046;Jonger dan 3 jaar;25 tot 30 jaar;2039;58701
1047;Jonger dan 3 jaar;25 tot 30 jaar;2040;58353
1048;Jonger dan 3 jaar;25 tot 30 jaar;2041;57915
1049;Jonger dan 3 jaar;25 tot 30 jaar;2042;57612
1050;Jonger dan 3 jaar;25 tot 30 jaar;2043;57352
1051;Jonger dan 3 jaar;25 tot 30 jaar;2044;57327
1052;Jonger dan 3 jaar;25 tot 30 jaar;2045;57169
1053;Jonger dan 3 jaar;25 tot 30 jaar;2046;57203
1054;Jonger dan 3 jaar;25 tot 30 jaar;2047;57272
1055;Jonger dan 3 jaar;25 tot 30 jaar;2048;57486
1056;Jonger dan 3 jaar;25 tot 30 jaar;2049;57880
1057;Jonger dan 3 jaar;25 tot 30 jaar;2050;58361
1058;Jonger dan 3 jaar;25 tot 30 jaar;2051;59088
1059;Jonger dan 3 jaar;25 tot 30 jaar;2052;59952
1060;Jonger dan 3 jaar;25 tot 30 jaar;2053;60909
1061;Jonger dan 3 jaar;25 tot 30 jaar;2054;61789
1062;Jonger dan 3 jaar;25 tot 30 jaar;2055;62578
1063;Jonger dan 3 jaar;25 tot 30 jaar;2056;63271
1064;Jonger dan 3 jaar;25 tot 30 jaar;2057;63881
1065;Jonger dan 3 jaar;25 tot 30 jaar;2058;64373
1066;Jonger dan 3 jaar;25 tot 30 jaar;2059;64747
1067;Jonger dan 3 jaar;25 tot 30 jaar;2060;64997
1068;Jonger dan 3 jaar;25 tot 30 jaar;2061;65139
1069;Jonger dan 3 jaar;25 tot 30 jaar;2062;65199
1070;Jonger dan 3 jaar;25 tot 30 jaar;2063;65211
1071;Jonger dan 3 jaar;25 tot 30 jaar;2064;65141
1072;Jonger dan 3 jaar;25 tot 30 jaar;2065;65011
1073;Jonger dan 3 jaar;25 tot 30 jaar;2066;64828
1074;Jonger dan 3 jaar;25 tot 30 jaar;2067;64619
1075;Jonger dan 3 jaar;25 tot 30 jaar;2068;64406
1076;Jonger dan 3 jaar;25 tot 30 jaar;2069;64198
1077;Jonger dan 3 jaar;25 tot 30 jaar;2070;64000
1078;Jonger dan 3 jaar;30 tot 35 jaar;2022;159987
1079;Jonger dan 3 jaar;30 tot 35 jaar;2023;164194
1080;Jonger dan 3 jaar;30 tot 35 jaar;2024;165364
1081;Jonger dan 3 jaar;30 tot 35 jaar;2025;168517
1082;Jonger dan 3 jaar;30 tot 35 jaar;2026;170597
1083;Jonger dan 3 jaar;30 tot 35 jaar;2027;172763
1084;Jonger dan 3 jaar;30 tot 35 jaar;2028;174897
1085;Jonger dan 3 jaar;30 tot 35 jaar;2029;177093
1086;Jonger dan 3 jaar;30 tot 35 jaar;2030;179596
1087;Jonger dan 3 jaar;30 tot 35 jaar;2031;182143
1088;Jonger dan 3 jaar;30 tot 35 jaar;2032;184235
1089;Jonger dan 3 jaar;30 tot 35 jaar;2033;185100
1090;Jonger dan 3 jaar;30 tot 35 jaar;2034;184861
1091;Jonger dan 3 jaar;30 tot 35 jaar;2035;183873
1092;Jonger dan 3 jaar;30 tot 35 jaar;2036;182338
1093;Jonger dan 3 jaar;30 tot 35 jaar;2037;180822
1094;Jonger dan 3 jaar;30 tot 35 jaar;2038;179400
1095;Jonger dan 3 jaar;30 tot 35 jaar;2039;178332
1096;Jonger dan 3 jaar;30 tot 35 jaar;2040;177547
1097;Jonger dan 3 jaar;30 tot 35 jaar;2041;177077
1098;Jonger dan 3 jaar;30 tot 35 jaar;2042;176413
1099;Jonger dan 3 jaar;30 tot 35 jaar;2043;175700
1100;Jonger dan 3 jaar;30 tot 35 jaar;2044;174782
1101;Jonger dan 3 jaar;30 tot 35 jaar;2045;174024
1102;Jonger dan 3 jaar;30 tot 35 jaar;2046;173173
1103;Jonger dan 3 jaar;30 tot 35 jaar;2047;172667
1104;Jonger dan 3 jaar;30 tot 35 jaar;2048;172275
1105;Jonger dan 3 jaar;30 tot 35 jaar;2049;172384
1106;Jonger dan 3 jaar;30 tot 35 jaar;2050;172357
1107;Jonger dan 3 jaar;30 tot 35 jaar;2051;172866
1108;Jonger dan 3 jaar;30 tot 35 jaar;2052;173673
1109;Jonger dan 3 jaar;30 tot 35 jaar;2053;174914
1110;Jonger dan 3 jaar;30 tot 35 jaar;2054;176584
1111;Jonger dan 3 jaar;30 tot 35 jaar;2055;178614
1112;Jonger dan 3 jaar;30 tot 35 jaar;2056;181029
1113;Jonger dan 3 jaar;30 tot 35 jaar;2057;183549
1114;Jonger dan 3 jaar;30 tot 35 jaar;2058;186101
1115;Jonger dan 3 jaar;30 tot 35 jaar;2059;188337
1116;Jonger dan 3 jaar;30 tot 35 jaar;2060;190132
1117;Jonger dan 3 jaar;30 tot 35 jaar;2061;191410
1118;Jonger dan 3 jaar;30 tot 35 jaar;2062;192236
1119;Jonger dan 3 jaar;30 tot 35 jaar;2063;192842
1120;Jonger dan 3 jaar;30 tot 35 jaar;2064;193325
1121;Jonger dan 3 jaar;30 tot 35 jaar;2065;193655
1122;Jonger dan 3 jaar;30 tot 35 jaar;2066;193787
1123;Jonger dan 3 jaar;30 tot 35 jaar;2067;193720
1124;Jonger dan 3 jaar;30 tot 35 jaar;2068;193504
1125;Jonger dan 3 jaar;30 tot 35 jaar;2069;193159
1126;Jonger dan 3 jaar;30 tot 35 jaar;2070;192725
1127;Jonger dan 3 jaar;35 tot 40 jaar;2022;161901
1128;Jonger dan 3 jaar;35 tot 40 jaar;2023;170527
1129;Jonger dan 3 jaar;35 tot 40 jaar;2024;174223
1130;Jonger dan 3 jaar;35 tot 40 jaar;2025;179383
1131;Jonger dan 3 jaar;35 tot 40 jaar;2026;184899
1132;Jonger dan 3 jaar;35 tot 40 jaar;2027;189702
1133;Jonger dan 3 jaar;35 tot 40 jaar;2028;193633
1134;Jonger dan 3 jaar;35 tot 40 jaar;2029;197074
1135;Jonger dan 3 jaar;35 tot 40 jaar;2030;200936
1136;Jonger dan 3 jaar;35 tot 40 jaar;2031;203902
1137;Jonger dan 3 jaar;35 tot 40 jaar;2032;207142
1138;Jonger dan 3 jaar;35 tot 40 jaar;2033;210060
1139;Jonger dan 3 jaar;35 tot 40 jaar;2034;212833
1140;Jonger dan 3 jaar;35 tot 40 jaar;2035;214706
1141;Jonger dan 3 jaar;35 tot 40 jaar;2036;216294
1142;Jonger dan 3 jaar;35 tot 40 jaar;2037;216945
1143;Jonger dan 3 jaar;35 tot 40 jaar;2038;216761
1144;Jonger dan 3 jaar;35 tot 40 jaar;2039;216158
1145;Jonger dan 3 jaar;35 tot 40 jaar;2040;215652
1146;Jonger dan 3 jaar;35 tot 40 jaar;2041;214494
1147;Jonger dan 3 jaar;35 tot 40 jaar;2042;213250
1148;Jonger dan 3 jaar;35 tot 40 jaar;2043;211898
1149;Jonger dan 3 jaar;35 tot 40 jaar;2044;210936
1150;Jonger dan 3 jaar;35 tot 40 jaar;2045;210012
1151;Jonger dan 3 jaar;35 tot 40 jaar;2046;209466
1152;Jonger dan 3 jaar;35 tot 40 jaar;2047;208756
1153;Jonger dan 3 jaar;35 tot 40 jaar;2048;208270
1154;Jonger dan 3 jaar;35 tot 40 jaar;2049;207540
1155;Jonger dan 3 jaar;35 tot 40 jaar;2050;207258
1156;Jonger dan 3 jaar;35 tot 40 jaar;2051;206837
1157;Jonger dan 3 jaar;35 tot 40 jaar;2052;207055
1158;Jonger dan 3 jaar;35 tot 40 jaar;2053;207437
1159;Jonger dan 3 jaar;35 tot 40 jaar;2054;208438
1160;Jonger dan 3 jaar;35 tot 40 jaar;2055;209497
1161;Jonger dan 3 jaar;35 tot 40 jaar;2056;211041
1162;Jonger dan 3 jaar;35 tot 40 jaar;2057;212687
1163;Jonger dan 3 jaar;35 tot 40 jaar;2058;214583
1164;Jonger dan 3 jaar;35 tot 40 jaar;2059;216701
1165;Jonger dan 3 jaar;35 tot 40 jaar;2060;218750
1166;Jonger dan 3 jaar;35 tot 40 jaar;2061;220297
1167;Jonger dan 3 jaar;35 tot 40 jaar;2062;221020
1168;Jonger dan 3 jaar;35 tot 40 jaar;2063;221608
1169;Jonger dan 3 jaar;35 tot 40 jaar;2064;222399
1170;Jonger dan 3 jaar;35 tot 40 jaar;2065;223257
1171;Jonger dan 3 jaar;35 tot 40 jaar;2066;224108
1172;Jonger dan 3 jaar;35 tot 40 jaar;2067;224927
1173;Jonger dan 3 jaar;35 tot 40 jaar;2068;225586
1174;Jonger dan 3 jaar;35 tot 40 jaar;2069;226110
1175;Jonger dan 3 jaar;35 tot 40 jaar;2070;226483
1176;Jonger dan 3 jaar;40 tot 45 jaar;2022;79880
1177;Jonger dan 3 jaar;40 tot 45 jaar;2023;83744
1178;Jonger dan 3 jaar;40 tot 45 jaar;2024;85006
1179;Jonger dan 3 jaar;40 tot 45 jaar;2025;87835
1180;Jonger dan 3 jaar;40 tot 45 jaar;2026;89822
1181;Jonger dan 3 jaar;40 tot 45 jaar;2027;92396
1182;Jonger dan 3 jaar;40 tot 45 jaar;2028;95579
1183;Jonger dan 3 jaar;40 tot 45 jaar;2029;98190
1184;Jonger dan 3 jaar;40 tot 45 jaar;2030;100495
1185;Jonger dan 3 jaar;40 tot 45 jaar;2031;103224
1186;Jonger dan 3 jaar;40 tot 45 jaar;2032;105915
1187;Jonger dan 3 jaar;40 tot 45 jaar;2033;108449
1188;Jonger dan 3 jaar;40 tot 45 jaar;2034;111022
1189;Jonger dan 3 jaar;40 tot 45 jaar;2035;113837
1190;Jonger dan 3 jaar;40 tot 45 jaar;2036;115610
1191;Jonger dan 3 jaar;40 tot 45 jaar;2037;116543
1192;Jonger dan 3 jaar;40 tot 45 jaar;2038;116891
1193;Jonger dan 3 jaar;40 tot 45 jaar;2039;117407
1194;Jonger dan 3 jaar;40 tot 45 jaar;2040;117422
1195;Jonger dan 3 jaar;40 tot 45 jaar;2041;117749
1196;Jonger dan 3 jaar;40 tot 45 jaar;2042;117804
1197;Jonger dan 3 jaar;40 tot 45 jaar;2043;117741
1198;Jonger dan 3 jaar;40 tot 45 jaar;2044;117681
1199;Jonger dan 3 jaar;40 tot 45 jaar;2045;117746
1200;Jonger dan 3 jaar;40 tot 45 jaar;2046;117308
1201;Jonger dan 3 jaar;40 tot 45 jaar;2047;116876
1202;Jonger dan 3 jaar;40 tot 45 jaar;2048;116270
1203;Jonger dan 3 jaar;40 tot 45 jaar;2049;115949
1204;Jonger dan 3 jaar;40 tot 45 jaar;2050;115579
1205;Jonger dan 3 jaar;40 tot 45 jaar;2051;115643
1206;Jonger dan 3 jaar;40 tot 45 jaar;2052;115835
1207;Jonger dan 3 jaar;40 tot 45 jaar;2053;116250
1208;Jonger dan 3 jaar;40 tot 45 jaar;2054;116363
1209;Jonger dan 3 jaar;40 tot 45 jaar;2055;116914
1210;Jonger dan 3 jaar;40 tot 45 jaar;2056;117142
1211;Jonger dan 3 jaar;40 tot 45 jaar;2057;117658
1212;Jonger dan 3 jaar;40 tot 45 jaar;2058;118207
1213;Jonger dan 3 jaar;40 tot 45 jaar;2059;119091
1214;Jonger dan 3 jaar;40 tot 45 jaar;2060;119726
1215;Jonger dan 3 jaar;40 tot 45 jaar;2061;120035
1216;Jonger dan 3 jaar;40 tot 45 jaar;2062;119590
1217;Jonger dan 3 jaar;40 tot 45 jaar;2063;118748
1218;Jonger dan 3 jaar;40 tot 45 jaar;2064;118105
1219;Jonger dan 3 jaar;40 tot 45 jaar;2065;117756
1220;Jonger dan 3 jaar;40 tot 45 jaar;2066;117705
1221;Jonger dan 3 jaar;40 tot 45 jaar;2067;117893
1222;Jonger dan 3 jaar;40 tot 45 jaar;2068;118327
1223;Jonger dan 3 jaar;40 tot 45 jaar;2069;118879
1224;Jonger dan 3 jaar;40 tot 45 jaar;2070;119491
1225;Jonger dan 3 jaar;45 tot 50 jaar;2022;19276
1226;Jonger dan 3 jaar;45 tot 50 jaar;2023;19151
1227;Jonger dan 3 jaar;45 tot 50 jaar;2024;19012
1228;Jonger dan 3 jaar;45 tot 50 jaar;2025;19367
1229;Jonger dan 3 jaar;45 tot 50 jaar;2026;19682
1230;Jonger dan 3 jaar;45 tot 50 jaar;2027;19961
1231;Jonger dan 3 jaar;45 tot 50 jaar;2028;20721
1232;Jonger dan 3 jaar;45 tot 50 jaar;2029;21159
1233;Jonger dan 3 jaar;45 tot 50 jaar;2030;21976
1234;Jonger dan 3 jaar;45 tot 50 jaar;2031;22697
1235;Jonger dan 3 jaar;45 tot 50 jaar;2032;23437
1236;Jonger dan 3 jaar;45 tot 50 jaar;2033;24088
1237;Jonger dan 3 jaar;45 tot 50 jaar;2034;24738
1238;Jonger dan 3 jaar;45 tot 50 jaar;2035;25140
1239;Jonger dan 3 jaar;45 tot 50 jaar;2036;25717
1240;Jonger dan 3 jaar;45 tot 50 jaar;2037;26274
1241;Jonger dan 3 jaar;45 tot 50 jaar;2038;26874
1242;Jonger dan 3 jaar;45 tot 50 jaar;2039;27496
1243;Jonger dan 3 jaar;45 tot 50 jaar;2040;28012
1244;Jonger dan 3 jaar;45 tot 50 jaar;2041;28227
1245;Jonger dan 3 jaar;45 tot 50 jaar;2042;28219
1246;Jonger dan 3 jaar;45 tot 50 jaar;2043;28058
1247;Jonger dan 3 jaar;45 tot 50 jaar;2044;27898
1248;Jonger dan 3 jaar;45 tot 50 jaar;2045;27579
1249;Jonger dan 3 jaar;45 tot 50 jaar;2046;27483
1250;Jonger dan 3 jaar;45 tot 50 jaar;2047;27481
1251;Jonger dan 3 jaar;45 tot 50 jaar;2048;27637
1252;Jonger dan 3 jaar;45 tot 50 jaar;2049;27802
1253;Jonger dan 3 jaar;45 tot 50 jaar;2050;28008
1254;Jonger dan 3 jaar;45 tot 50 jaar;2051;27998
1255;Jonger dan 3 jaar;45 tot 50 jaar;2052;28067
1256;Jonger dan 3 jaar;45 tot 50 jaar;2053;28032
1257;Jonger dan 3 jaar;45 tot 50 jaar;2054;28149
1258;Jonger dan 3 jaar;45 tot 50 jaar;2055;28242
1259;Jonger dan 3 jaar;45 tot 50 jaar;2056;28452
1260;Jonger dan 3 jaar;45 tot 50 jaar;2057;28622
1261;Jonger dan 3 jaar;45 tot 50 jaar;2058;28784
1262;Jonger dan 3 jaar;45 tot 50 jaar;2059;28789
1263;Jonger dan 3 jaar;45 tot 50 jaar;2060;28874
1264;Jonger dan 3 jaar;45 tot 50 jaar;2061;28765
1265;Jonger dan 3 jaar;45 tot 50 jaar;2062;28679
1266;Jonger dan 3 jaar;45 tot 50 jaar;2063;28415
1267;Jonger dan 3 jaar;45 tot 50 jaar;2064;28125
1268;Jonger dan 3 jaar;45 tot 50 jaar;2065;27809
1269;Jonger dan 3 jaar;45 tot 50 jaar;2066;27536
1270;Jonger dan 3 jaar;45 tot 50 jaar;2067;27261
1271;Jonger dan 3 jaar;45 tot 50 jaar;2068;27032
1272;Jonger dan 3 jaar;45 tot 50 jaar;2069;26885
1273;Jonger dan 3 jaar;45 tot 50 jaar;2070;26841
1274;Jonger dan 3 jaar;50 tot 55 jaar;2022;1519
1275;Jonger dan 3 jaar;50 tot 55 jaar;2023;1594
1276;Jonger dan 3 jaar;50 tot 55 jaar;2024;1546
1277;Jonger dan 3 jaar;50 tot 55 jaar;2025;1560
1278;Jonger dan 3 jaar;50 tot 55 jaar;2026;1449
1279;Jonger dan 3 jaar;50 tot 55 jaar;2027;1328
1280;Jonger dan 3 jaar;50 tot 55 jaar;2028;1312
1281;Jonger dan 3 jaar;50 tot 55 jaar;2029;1348
1282;Jonger dan 3 jaar;50 tot 55 jaar;2030;1377
1283;Jonger dan 3 jaar;50 tot 55 jaar;2031;1398
1284;Jonger dan 3 jaar;50 tot 55 jaar;2032;1442
1285;Jonger dan 3 jaar;50 tot 55 jaar;2033;1500
1286;Jonger dan 3 jaar;50 tot 55 jaar;2034;1545
1287;Jonger dan 3 jaar;50 tot 55 jaar;2035;1601
1288;Jonger dan 3 jaar;50 tot 55 jaar;2036;1644
1289;Jonger dan 3 jaar;50 tot 55 jaar;2037;1687
1290;Jonger dan 3 jaar;50 tot 55 jaar;2038;1740
1291;Jonger dan 3 jaar;50 tot 55 jaar;2039;1783
1292;Jonger dan 3 jaar;50 tot 55 jaar;2040;1823
1293;Jonger dan 3 jaar;50 tot 55 jaar;2041;1860
1294;Jonger dan 3 jaar;50 tot 55 jaar;2042;1893
1295;Jonger dan 3 jaar;50 tot 55 jaar;2043;1930
1296;Jonger dan 3 jaar;50 tot 55 jaar;2044;1947
1297;Jonger dan 3 jaar;50 tot 55 jaar;2045;1973
1298;Jonger dan 3 jaar;50 tot 55 jaar;2046;1963
1299;Jonger dan 3 jaar;50 tot 55 jaar;2047;1956
1300;Jonger dan 3 jaar;50 tot 55 jaar;2048;1944
1301;Jonger dan 3 jaar;50 tot 55 jaar;2049;1925
1302;Jonger dan 3 jaar;50 tot 55 jaar;2050;1905
1303;Jonger dan 3 jaar;50 tot 55 jaar;2051;1908
1304;Jonger dan 3 jaar;50 tot 55 jaar;2052;1926
1305;Jonger dan 3 jaar;50 tot 55 jaar;2053;1966
1306;Jonger dan 3 jaar;50 tot 55 jaar;2054;1999
1307;Jonger dan 3 jaar;50 tot 55 jaar;2055;2036
1308;Jonger dan 3 jaar;50 tot 55 jaar;2056;2037
1309;Jonger dan 3 jaar;50 tot 55 jaar;2057;2056
1310;Jonger dan 3 jaar;50 tot 55 jaar;2058;2052
1311;Jonger dan 3 jaar;50 tot 55 jaar;2059;2056
1312;Jonger dan 3 jaar;50 tot 55 jaar;2060;2058
1313;Jonger dan 3 jaar;50 tot 55 jaar;2061;2056
1314;Jonger dan 3 jaar;50 tot 55 jaar;2062;2058
1315;Jonger dan 3 jaar;50 tot 55 jaar;2063;2055
1316;Jonger dan 3 jaar;50 tot 55 jaar;2064;2031
1317;Jonger dan 3 jaar;50 tot 55 jaar;2065;2021
1318;Jonger dan 3 jaar;50 tot 55 jaar;2066;1991
1319;Jonger dan 3 jaar;50 tot 55 jaar;2067;1978
1320;Jonger dan 3 jaar;50 tot 55 jaar;2068;1951
1321;Jonger dan 3 jaar;50 tot 55 jaar;2069;1939
1322;Jonger dan 3 jaar;50 tot 55 jaar;2070;1916
1323;Jonger dan 3 jaar;55 tot 60 jaar;2022;84
1324;Jonger dan 3 jaar;55 tot 60 jaar;2023;57
1325;Jonger dan 3 jaar;55 tot 60 jaar;2024;78
1326;Jonger dan 3 jaar;55 tot 60 jaar;2025;76
1327;Jonger dan 3 jaar;55 tot 60 jaar;2026;71
1328;Jonger dan 3 jaar;55 tot 60 jaar;2027;74
1329;Jonger dan 3 jaar;55 tot 60 jaar;2028;70
1330;Jonger dan 3 jaar;55 tot 60 jaar;2029;67
1331;Jonger dan 3 jaar;55 tot 60 jaar;2030;77
1332;Jonger dan 3 jaar;55 tot 60 jaar;2031;70
1333;Jonger dan 3 jaar;55 tot 60 jaar;2032;65
1334;Jonger dan 3 jaar;55 tot 60 jaar;2033;68
1335;Jonger dan 3 jaar;55 tot 60 jaar;2034;68
1336;Jonger dan 3 jaar;55 tot 60 jaar;2035;70
1337;Jonger dan 3 jaar;55 tot 60 jaar;2036;76
1338;Jonger dan 3 jaar;55 tot 60 jaar;2037;83
1339;Jonger dan 3 jaar;55 tot 60 jaar;2038;79
1340;Jonger dan 3 jaar;55 tot 60 jaar;2039;84
1341;Jonger dan 3 jaar;55 tot 60 jaar;2040;91
1342;Jonger dan 3 jaar;55 tot 60 jaar;2041;88
1343;Jonger dan 3 jaar;55 tot 60 jaar;2042;89
1344;Jonger dan 3 jaar;55 tot 60 jaar;2043;94
1345;Jonger dan 3 jaar;55 tot 60 jaar;2044;93
1346;Jonger dan 3 jaar;55 tot 60 jaar;2045;92
1347;Jonger dan 3 jaar;55 tot 60 jaar;2046;92
1348;Jonger dan 3 jaar;55 tot 60 jaar;2047;92
1349;Jonger dan 3 jaar;55 tot 60 jaar;2048;93
1350;Jonger dan 3 jaar;55 tot 60 jaar;2049;92
1351;Jonger dan 3 jaar;55 tot 60 jaar;2050;100
1352;Jonger dan 3 jaar;55 tot 60 jaar;2051;101
1353;Jonger dan 3 jaar;55 tot 60 jaar;2052;101
1354;Jonger dan 3 jaar;55 tot 60 jaar;2053;102
1355;Jonger dan 3 jaar;55 tot 60 jaar;2054;102
1356;Jonger dan 3 jaar;55 tot 60 jaar;2055;94
1357;Jonger dan 3 jaar;55 tot 60 jaar;2056;103
1358;Jonger dan 3 jaar;55 tot 60 jaar;2057;103
1359;Jonger dan 3 jaar;55 tot 60 jaar;2058;105
1360;Jonger dan 3 jaar;55 tot 60 jaar;2059;106
1361;Jonger dan 3 jaar;55 tot 60 jaar;2060;106
1362;Jonger dan 3 jaar;55 tot 60 jaar;2061;107
1363;Jonger dan 3 jaar;55 tot 60 jaar;2062;107
1364;Jonger dan 3 jaar;55 tot 60 jaar;2063;106
1365;Jonger dan 3 jaar;55 tot 60 jaar;2064;106
