ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;Gediplomeerden_1
1091;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2013/'14;1105.0
1092;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2014/'15;1132.0
1093;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2015/'16;1169.0
1094;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2016/'17;1045.0
1095;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2017/'18;929.0
1096;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2018/'19;805.0
1097;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2019/'20;907.0
1098;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2020/'21;838.0
1099;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zeeuwsch-Vlaanderen (CR);2021/'22;758.0
1100;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2000/'01;
1101;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2001/'02;
1102;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2002/'03;
1103;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2003/'04;2718.0
1104;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2004/'05;2788.0
1105;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2005/'06;3000.0
1106;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2006/'07;3017.0
1107;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2007/'08;3136.0
1108;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2008/'09;3148.0
1109;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2009/'10;3094.0
1110;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2010/'11;2970.0
1111;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2011/'12;3070.0
1112;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2012/'13;3078.0
1113;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2013/'14;3056.0
1114;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2014/'15;3125.0
1115;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2015/'16;3263.0
1116;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2016/'17;3210.0
1117;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2017/'18;3090.0
1118;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2018/'19;3102.0
1119;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2019/'20;3174.0
1120;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2020/'21;2926.0
1121;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Overig Zeeland (CR);2021/'22;2837.0
1122;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2000/'01;
1123;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2001/'02;
1124;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2002/'03;
1125;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2003/'04;5414.0
1126;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2004/'05;5584.0
1127;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2005/'06;6271.0
1128;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2006/'07;6309.0
1129;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2007/'08;6455.0
1130;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2008/'09;6283.0
1131;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2009/'10;6169.0
1132;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2010/'11;6210.0
1133;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2011/'12;6361.0
1134;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2012/'13;6194.0
1135;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2013/'14;6278.0
1136;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2014/'15;6553.0
1137;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2015/'16;6654.0
1138;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2016/'17;6568.0
1139;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2017/'18;6603.0
1140;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2018/'19;6654.0
1141;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2019/'20;6916.0
1142;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2020/'21;6223.0
1143;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;West-Noord-Brabant (CR);2021/'22;5887.0
1144;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2000/'01;
1145;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2001/'02;
1146;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2002/'03;
1147;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2003/'04;4618.0
1148;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2004/'05;4122.0
1149;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2005/'06;4680.0
1150;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2006/'07;4936.0
1151;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2007/'08;4997.0
1152;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2008/'09;5019.0
1153;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2009/'10;4699.0
1154;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2010/'11;4719.0
1155;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2011/'12;4712.0
1156;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2012/'13;4600.0
1157;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2013/'14;4747.0
1158;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2014/'15;4980.0
1159;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2015/'16;5203.0
1160;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2016/'17;5170.0
1161;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2017/'18;4997.0
1162;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2018/'19;4959.0
1163;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2019/'20;5232.0
1164;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2020/'21;5040.0
1165;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Noord-Brabant (CR);2021/'22;4679.0
1166;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2000/'01;
1167;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2001/'02;
1168;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2002/'03;
1169;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2003/'04;6554.0
1170;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2004/'05;6285.0
1171;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2005/'06;7100.0
1172;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2006/'07;6851.0
1173;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2007/'08;7189.0
1174;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2008/'09;7149.0
1175;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2009/'10;7182.0
1176;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2010/'11;6960.0
1177;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2011/'12;7046.0
1178;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2012/'13;7355.0
1179;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2013/'14;7277.0
1180;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2014/'15;7639.0
1181;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2015/'16;7674.0
1182;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2016/'17;7791.0
1183;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2017/'18;7353.0
1184;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2018/'19;7229.0
1185;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2019/'20;7707.0
1186;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2020/'21;6986.0
1187;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noordoost-Noord-Brabant (CR);2021/'22;6661.0
1188;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2000/'01;
1189;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2001/'02;
1190;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2002/'03;
1191;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2003/'04;7048.0
1192;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2004/'05;7038.0
1193;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2005/'06;7432.0
1194;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2006/'07;7734.0
1195;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2007/'08;7727.0
1196;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2008/'09;7880.0
1197;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2009/'10;7576.0
1198;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2010/'11;7653.0
1199;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2011/'12;7591.0
1200;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2012/'13;7508.0
1201;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2013/'14;7774.0
1202;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2014/'15;8144.0
1203;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2015/'16;8118.0
1204;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2016/'17;7981.0
1205;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2017/'18;8035.0
1206;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2018/'19;7935.0
1207;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2019/'20;8339.0
1208;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2020/'21;7722.0
1209;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuidoost-Noord-Brabant (CR);2021/'22;7252.0
1210;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2000/'01;
1211;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2001/'02;
1212;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2002/'03;
1213;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2003/'04;3064.0
1214;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2004/'05;3061.0
1215;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2005/'06;3224.0
1216;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2006/'07;3225.0
1217;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2007/'08;3174.0
1218;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2008/'09;3357.0
1219;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2009/'10;3137.0
1220;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2010/'11;3220.0
1221;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2011/'12;3084.0
1222;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2012/'13;3269.0
1223;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2013/'14;3248.0
1224;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2014/'15;3261.0
1225;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2015/'16;3319.0
1226;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2016/'17;3283.0
1227;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2017/'18;3233.0
1228;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2018/'19;2980.0
1229;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2019/'20;3141.0
1230;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2020/'21;3042.0
1231;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Noord-Limburg (CR);2021/'22;2785.0
1232;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2000/'01;
1233;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2001/'02;
1234;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2002/'03;
1235;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2003/'04;2009.0
1236;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2004/'05;1997.0
1237;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2005/'06;2429.0
1238;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2006/'07;2536.0
1239;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2007/'08;2528.0
1240;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2008/'09;2366.0
1241;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2009/'10;2409.0
1242;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2010/'11;2342.0
1243;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2011/'12;2274.0
1244;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2012/'13;2251.0
1245;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2013/'14;2381.0
1246;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2014/'15;2419.0
1247;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2015/'16;2410.0
1248;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2016/'17;2349.0
1249;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2017/'18;2260.0
1250;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2018/'19;2222.0
1251;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2019/'20;2219.0
1252;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2020/'21;2031.0
1253;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Midden-Limburg (CR);2021/'22;1978.0
1254;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2000/'01;
1255;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2001/'02;
1256;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2002/'03;
1257;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2003/'04;5589.0
1258;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2004/'05;5780.0
1259;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2005/'06;6100.0
1260;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2006/'07;6135.0
1261;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2007/'08;6098.0
1262;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2008/'09;5919.0
1263;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2009/'10;5465.0
1264;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2010/'11;5503.0
1265;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2011/'12;5353.0
1266;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2012/'13;5173.0
1267;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2013/'14;5208.0
1268;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2014/'15;5185.0
1269;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2015/'16;5215.0
1270;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2016/'17;5234.0
1271;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2017/'18;4968.0
1272;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2018/'19;4837.0
1273;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2019/'20;5009.0
1274;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2020/'21;4585.0
1275;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Zuid-Limburg (CR);2021/'22;4170.0
1276;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2000/'01;
1277;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2001/'02;
1278;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2002/'03;
1279;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2003/'04;4388.0
1280;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2004/'05;4260.0
1281;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2005/'06;4672.0
1282;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Flevoland (CR);2006/'07;4613.0
