ID;Bedrijfstak;Indeling;Perioden;AantalOndernemingen_1;AantalWerknemersFTEVanaf1988_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmijenBinnenland_8;GroepsmijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnBinnenland_11;OverigeDeelnBuitenland_12;LanglVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;Onderhandenwerk_18;GrHulpstoffenGerProdEnHandGoed_19;VooruitbetalingOpVoorraden_20;KortlVorderingenEnBeleggingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;BelastingenPremSocVerzekEnSubs_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;KasmiddelenWisselsEnCheques_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;GestortEnOpgevraagdAandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;IngehoudenWinstEnOverigeReserves_35;LanglSchuldenTotaalNietRentedragend_36;BelangVanDerden_37;EgalRekInvestPremiesSubsidiesED_38;Voorzieningen_39;LanglopendeSchuldenTotaalRentedragend_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenBijFinInstInclHypLen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;BelastingenPremSocVerzekEnSubs_51;SchuldenAanFinancieleInstellingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmijenBinnenland_59;GroepsmijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnBinnenland_62;OverigeDeelnBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;GrHulpstoffenGerProdEnHandGoed_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;BelastingenPremSocVerzekEnSubs_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;KasmiddelenWisselsEnCheques_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;GestortEnOpgevraagdAandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;IngehoudenWinstEnOverigeReserves_86;LanglSchuldenTotaalNietRentedragend_87;BelangVanDerden_88;EgalRekInvestPremiesSubsidiesED_89;Voorzieningen_90;LanglopendeSchuldenTotaalRentedragend_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenBijFinInstInclHypLen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;BelastingenPremSocVerzekEnSubs_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;NettoOmzetEnOvBedrijfsopbrengsten_105;LonenSalSocialeEnPensioenlasten_106;Afschrijvingen_107;BatenInvesteringspremiesSubsidiesED_108;KostenVanDeOmzet_109;Bedrijfsresultaat_110;ResultaatUitDeelnemingenTotaal_111;ResultaatUitGroepsmijenTotaal_112;GroepsmijenBinnenlandVanaf1988_113;GroepsmijenBuitenlandVanaf1988_114;OverigeDeelnemingenBinnenland_115;OverigeDeelnemingenBuitenland_116;Rentebaten_117;Rentelasten_118;OverigeFinancieleResultaten_119;BuitengewoneBaten_120;BuitengewoneLasten_121;ResultaatVoorBelastingen_122;Vennootschapsbelasting_123;AandeelVanDerden_124;Nettoresultaat_125;WinstuitkeringenTotaal_126;DividendGroepsmaatschappijen_127;DividendOverigeAandeelhouders_128;UitkeringAanLedenCooperaties_129;ToevoegingOnttrekkingAanDeReserves_130;BeginstandBoekjaar_131;MutatiesDoorDeConsolidaties_132;AankopenInclusiefProductie_133;BoekwVerkAfstootBuitenGebruikst_134;AfboekingInvesteringspremiesSubsED_135;Herwaarderingen_136;Afschrijvingen_137;Waardecorrecties_138;EindstandBoekjaar_139;BeginstandBoekjaar_140;ToevoegingenTotaal_141;WinstBoekjaar_142;ValutaverschillenDeeln_143;OverigeToevoegingen_144;OnttrekkingenTotaal_145;VerliesBoekjaar_146;WinstuitkeringInAandelen_147;ValutaverschillenDeeln_148;AfboekingGoodwill_149;OverigeOnttrekkingen_150;EindstandBoekjaar_151
909;Handel;D.1. Nationals;2002;238.0;135.2;21501.3;554.1;8048.4;252.2;8.9;0.0;8.9;243.3;181.5;61.8;1238.2;114.5;30.2;1093.5;4519.0;197.2;4301.7;20.1;5548.1;539.6;2858.6;203.7;1847.4;98.8;1341.4;149.0;407.8;784.6;6594.4;411.9;760.4;463.0;4959.1;1338.5;129.1;11.7;1197.7;3855.4;16.7;506.5;0.0;2709.6;622.6;9713.0;664.3;209.1;2735.8;10.9;723.0;2935.2;2434.7;20244.5;405.6;7461.7;409.8;188.1;2.6;185.5;221.7;154.8;66.9;1129.3;108.7;27.9;992.7;4278.5;155.9;4091.8;30.8;5381.3;500.2;2882.7;176.4;1693.8;128.2;1178.3;174.6;343.1;660.6;6055.8;418.1;786.4;372.0;4479.3;1320.6;135.4;35.5;1149.7;3769.4;43.1;469.9;0.0;2513.9;742.5;6155.6;460.0;190.9;2798.5;31.3;616.1;2943.1;2058.8;49289.7;-4372.1;-1103.5;1.4;-42172.3;1643.2;-124.5;-149.9;0.0;-149.9;19.1;6.3;144.5;-390.2;-14.3;123.1;-138.9;1243.0;-362.1;-38.9;842.0;339.5;7.5;318.2;13.8;502.4;7461.7;230.2;1879.6;594.2;0.0;104.5;1017.1;-16.3;8048.4;4479.3;891.8;644.2;0.7;246.9;412.1;141.8;3.2;37.2;23.8;206.1;4959.1
910;Handel;D.2. Internationals;1977;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
911;Handel;D.2. Internationals;1978;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
912;Handel;D.2. Internationals;1979;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913;Handel;D.2. Internationals;1980;43.0;0.0;3188.7;23.0;441.7;1091.5;868.4;0.0;0.0;223.1;0.0;0.0;153.4;78.1;0.0;75.3;462.0;22.1;436.6;3.3;849.9;218.8;518.1;17.1;95.2;0.7;167.3;1.1;86.7;79.5;1470.8;562.9;121.9;91.3;694.7;294.3;11.7;14.2;268.4;353.1;58.6;32.2;54.9;158.3;49.1;1070.5;58.6;178.2;282.7;25.6;72.3;264.8;188.3;3089.3;28.7;432.8;941.5;740.7;0.0;0.0;200.8;40.9;159.9;165.7;82.2;0.0;83.5;460.8;26.7;429.3;4.8;879.3;213.4;535.8;25.4;104.2;0.5;180.6;1.2;74.9;104.5;1307.8;550.2;122.3;78.9;556.4;288.6;12.3;9.5;266.8;360.3;61.5;19.2;56.8;171.3;51.5;864.5;88.8;189.5;270.6;28.4;81.2;268.0;206.0;4123.5;-497.9;-68.1;2.1;-3462.1;97.5;104.3;21.0;0.0;0.0;1.0;82.3;60.9;-100.3;0.4;30.1;-32.3;160.7;-29.4;-4.0;127.3;49.9;36.2;12.2;1.5;77.4;432.8;0.0;81.5;18.8;0.8;1.8;51.5;-3.2;441.7;556.4;160.5;98.6;14.7;47.2;22.2;21.2;0.0;0.7;0.0;0.3;694.7
914;Handel;D.2. Internationals;1981;40.0;0.0;3321.6;17.5;500.7;994.8;804.1;0.0;0.0;190.7;0.0;0.0;204.2;123.1;0.0;81.1;436.3;19.5;411.3;5.5;957.1;267.2;526.5;28.4;134.1;0.9;211.0;7.4;74.1;129.5;1406.6;616.5;158.0;99.8;532.3;312.3;10.7;26.3;275.3;342.9;93.1;32.0;6.3;150.7;60.8;1259.7;72.8;319.6;286.5;11.2;105.9;258.4;205.3;3377.9;36.0;485.5;1162.1;939.7;0.0;0.0;222.4;36.4;186.0;146.6;74.5;0.0;72.1;448.5;22.2;422.9;3.4;879.7;239.8;524.9;22.4;91.8;0.8;219.6;2.7;98.4;118.5;1344.2;610.8;161.5;106.6;465.3;303.0;11.7;22.1;269.2;427.9;98.6;32.7;54.6;166.1;75.9;1053.2;78.3;339.2;260.1;27.5;121.6;249.7;226.5;4548.2;-565.6;-82.1;3.6;-3817.2;86.8;164.8;40.5;0.0;0.0;1.4;122.9;67.9;-110.4;-5.2;50.4;-72.4;181.7;-42.0;-3.3;136.4;98.1;70.4;24.4;3.3;38.3;485.5;0.0;83.2;15.9;0.7;3.5;59.5;4.6;500.7;465.3;108.5;75.9;25.8;6.8;41.5;37.6;0.0;1.0;0.0;2.8;532.3
915;Handel;D.2. Internationals;1982;51.0;0.0;5421.3;8.0;1516.7;1335.4;847.9;0.0;0.0;487.5;0.0;0.0;209.4;113.9;0.1;95.4;711.1;9.4;696.8;4.9;1244.6;291.3;627.5;70.3;252.0;3.5;396.3;11.9;100.5;283.9;2012.6;633.0;169.0;279.1;931.5;725.8;111.1;46.9;567.8;852.8;83.6;59.1;9.3;567.1;133.7;1830.1;164.4;273.9;456.1;20.9;193.4;276.7;444.7;5451.1;10.8;1494.7;1433.5;973.7;0.0;0.0;459.8;61.2;398.6;195.6;105.4;0.1;90.1;810.4;20.9;784.4;5.1;1228.6;254.5;684.6;59.5;226.1;3.9;277.4;12.3;81.3;183.8;1936.8;600.1;174.0;297.4;865.3;715.5;101.8;45.8;567.9;892.6;101.0;32.3;10.5;577.3;171.5;1600.9;186.2;339.9;454.4;9.3;179.1;305.6;432.0;7903.1;-1142.9;-160.5;16.0;-6416.9;198.8;90.5;24.5;0.0;0.0;4.3;61.7;75.3;-186.1;-34.5;59.1;-86.4;116.7;-32.2;-21.1;63.4;25.8;15.4;9.9;0.5;37.6;1494.7;0.0;154.3;41.3;1.9;38.0;152.4;25.3;1516.7;865.3;194.4;142.8;4.9;46.7;128.2;105.2;0.0;12.5;0.0;10.5;931.5
916;Handel;D.2. Internationals;1983;24.0;0.0;4630.9;0.9;1531.5;990.6;548.6;0.0;0.0;442.0;0.0;0.0;107.1;49.7;0.9;56.5;719.2;17.6;699.9;1.7;995.8;315.2;466.2;61.2;153.1;0.1;286.1;61.1;134.4;90.6;1493.0;208.4;71.4;243.2;970.0;638.6;116.4;56.0;466.2;821.4;32.1;111.4;35.8;603.3;38.8;1677.8;80.0;148.5;494.4;0.0;134.7;409.0;411.2;4387.7;1.1;1497.8;899.5;513.3;0.0;0.0;386.2;52.6;333.6;125.4;54.1;0.9;70.4;736.3;38.2;696.5;1.6;899.3;237.7;391.5;55.4;214.5;0.2;228.5;44.4;78.0;106.1;1406.3;181.6;58.6;239.3;926.8;618.1;99.9;51.0;467.2;864.1;24.9;115.9;38.4;551.9;133.0;1120.7;66.1;99.9;455.1;0.6;135.5;378.5;363.5;8787.6;-1131.4;-136.5;12.5;-7352.5;179.7;49.3;-1.6;0.0;0.0;-1.1;52.0;32.7;-135.9;-0.8;23.6;-17.4;131.2;-17.0;-18.7;95.4;77.4;53.9;23.5;0.0;18.1;1497.8;0.0;135.5;13.8;3.9;25.2;136.0;26.7;1531.5;926.8;113.6;81.8;15.8;16.0;70.4;63.7;0.4;4.1;0.0;2.2;970.0
917;Handel;D.2. Internationals;1984;28.0;0.0;5175.4;1.0;1599.8;1049.4;476.1;0.0;0.0;573.3;0.0;0.0;171.7;74.3;0.9;96.5;851.8;18.9;828.0;4.9;1252.4;349.4;638.8;61.7;201.0;1.5;249.4;66.5;79.3;103.6;1590.3;188.4;57.3;292.3;1052.3;721.8;152.2;62.7;506.9;934.4;60.6;117.1;37.2;684.5;35.0;1929.2;109.3;89.7;644.3;4.0;157.2;424.8;499.9;4772.9;2.8;1557.0;876.0;405.7;0.0;0.0;470.3;41.5;428.8;139.0;42.0;0.9;96.1;814.3;13.1;795.2;6.0;1132.8;333.4;585.4;59.7;152.9;1.4;251.2;61.0;103.5;86.7;1380.5;186.3;62.4;276.6;855.2;654.3;115.8;58.5;480.0;847.3;58.4;108.3;32.4;606.4;41.8;1454.4;109.7;130.2;598.6;0.5;129.4;436.5;486.0;11859.1;-1116.2;-151.6;15.5;-10408.4;198.4;86.9;34.2;0.0;0.0;1.8;50.9;43.1;-146.3;-0.2;55.9;-52.2;185.6;-15.1;-31.4;139.1;41.0;9.6;31.4;0.0;98.2;1557.0;0.0;195.2;30.9;0.0;34.0;151.4;-4.1;1599.8;855.2;256.4;117.2;40.4;98.8;59.3;19.0;2.7;8.1;0.0;29.4;1052.3
918;Handel;D.2. Internationals;1985;30.0;0.0;5313.0;4.3;1759.6;1223.6;721.0;0.0;0.0;502.6;0.0;0.0;146.1;93.7;1.0;51.4;809.4;19.0;783.4;7.0;1125.6;296.7;512.2;53.7;258.7;4.3;244.2;71.3;59.3;113.6;1696.2;197.9;80.0;283.1;1135.2;767.4;189.9;76.1;501.4;1021.0;54.8;119.6;25.4;736.4;84.8;1828.2;191.8;149.9;592.1;3.5;183.8;280.0;427.1;4956.7;4.9;1677.3;1090.2;684.2;0.0;0.0;406.0;66.0;340.0;154.5;119.8;1.0;33.7;756.5;19.2;730.8;6.5;1024.8;339.5;441.3;58.3;183.4;2.3;248.4;66.5;83.7;98.2;1618.7;185.1;62.9;288.8;1081.9;732.0;156.8;67.1;508.1;957.7;79.3;110.2;30.9;688.4;48.9;1332.1;114.3;110.8;532.8;5.7;169.8;316.3;398.7;8887.3;-1209.4;-154.4;18.1;-7324.5;217.0;152.6;106.1;0.0;0.0;9.6;36.9;51.0;-142.0;-0.6;67.5;-59.7;285.8;-29.9;-37.5;218.4;60.4;0.0;60.4;0.0;158.0;1677.3;0.0;249.7;18.5;0.1;0.3;153.2;4.2;1759.6;1081.9;223.0;182.4;32.7;7.8;169.6;24.4;0.0;72.8;0.0;72.3;1135.2
919;Handel;D.2. Internationals;1986;35.0;0.0;4481.3;4.6;1472.1;1115.9;753.5;0.0;0.0;362.4;0.0;0.0;230.4;96.9;0.2;133.3;642.6;15.8;620.7;6.1;928.6;280.1;404.3;47.7;187.2;9.3;87.2;5.7;4.7;76.8;1663.3;440.6;95.1;280.4;847.2;457.5;3.6;56.6;397.3;977.8;89.5;82.2;1.6;688.5;116.0;1382.8;95.3;101.8;333.6;4.3;138.8;276.0;433.0;4195.7;5.2;1327.2;1098.7;679.4;0.0;0.0;419.3;72.5;346.8;158.0;76.2;0.2;81.6;617.8;20.9;591.2;5.7;924.3;323.0;388.9;39.1;171.6;1.7;64.6;4.4;7.2;53.0;1373.8;174.5;76.1;286.4;836.8;636.1;186.9;44.9;404.3;959.0;73.5;93.0;2.3;667.8;122.4;1038.0;153.9;75.3;340.6;4.5;123.4;188.7;340.3;5704.8;-796.1;-124.0;18.1;-4631.2;171.6;129.4;104.6;0.0;0.0;11.2;13.6;32.8;-123.2;17.6;50.5;-19.0;259.6;-18.5;-21.4;219.6;60.8;0.0;60.8;0.0;158.9;1327.2;0.0;272.0;24.8;0.0;19.5;122.2;0.4;1472.1;836.8;226.2;213.0;0.8;12.4;215.7;54.1;0.0;139.7;0.0;21.9;847.2
920;Handel;D.2. Internationals;1987;36.0;0.0;7187.1;9.6;2575.5;1771.5;1208.9;0.0;0.0;562.6;0.0;0.0;218.9;194.4;1.7;22.8;779.6;13.4;759.6;6.6;1301.2;308.6;536.4;102.9;329.6;23.7;530.9;93.9;327.2;109.8;2621.4;512.3;206.9;287.5;1614.7;677.9;72.1;107.9;497.9;1525.9;81.1;118.6;128.8;1063.7;133.7;2361.8;198.9;216.9;670.3;19.0;245.1;507.2;504.4;6497.0;8.0;2486.5;1371.7;943.8;0.0;0.0;427.9;138.8;289.1;273.4;128.4;2.0;143.0;747.8;15.0;722.9;9.9;1182.3;337.2;515.3;75.0;245.6;9.2;427.3;82.7;243.9;100.7;2342.1;474.3;84.1;296.2;1487.5;668.9;64.5;109.7;494.7;1461.8;123.2;124.8;133.9;915.9;164.0;1646.6;130.5;200.2;617.5;15.8;199.4;377.6;483.2;10995.7;-1391.2;-222.4;29.6;-9126.9;284.8;117.0;188.3;0.0;0.0;19.8;-91.1;57.7;-180.4;28.6;54.6;-10.1;352.3;-49.1;-8.0;295.1;82.5;0.0;82.5;0.0;212.7;2486.5;0.0;352.5;52.1;0.0;9.3;219.8;-0.9;2575.5;1487.5;508.1;327.9;1.2;179.0;380.9;115.2;0.0;146.2;0.0;119.4;1614.7
921;Handel;D.2. Internationals;1988;37.0;69.4;8274.8;6.1;2755.0;2290.7;1634.4;136.6;1497.8;656.3;170.2;486.1;367.9;342.6;1.7;23.6;885.0;12.7;871.0;1.3;1319.6;260.3;612.4;59.7;368.6;18.6;650.8;85.8;437.6;127.4;3181.6;702.6;297.2;366.6;1815.2;736.5;105.2;89.2;542.1;1952.5;166.1;90.2;272.7;1153.3;270.2;2404.1;181.7;132.8;721.3;18.6;237.7;582.4;529.6;7491.7;4.6;2574.1;1945.5;1357.8;60.6;1297.2;587.7;153.9;433.8;219.7;197.5;1.7;20.5;826.4;11.1;814.4;0.9;1266.0;266.5;587.0;100.4;287.5;24.6;655.4;94.1;425.6;135.7;2777.5;696.9;242.2;268.2;1570.2;695.3;76.8;110.6;507.9;1626.1;64.6;94.2;155.6;1052.5;259.2;1893.9;224.8;157.0;690.7;18.5;264.9;498.9;538.0;11326.0;-1350.2;-257.2;29.2;-9453.1;294.7;326.7;256.9;11.1;245.8;31.1;38.7;78.0;-194.4;27.4;43.5;-14.9;561.1;-59.4;-6.9;494.7;91.6;0.0;91.6;0.0;403.1;2574.1;0.0;382.5;62.0;0.0;117.3;253.8;-3.1;2755.0;1570.2;494.8;423.3;51.5;19.9;249.8;20.2;0.1;30.8;0.0;198.7;1815.2
922;Handel;D.2. Internationals;1989;38.0;73.3;7851.7;5.2;2257.0;2319.8;1606.6;162.9;1443.7;713.2;144.8;568.5;574.8;547.4;2.0;25.4;946.6;18.3;927.0;1.3;1251.5;262.7;591.2;35.6;360.7;1.3;496.6;118.5;33.0;345.1;3166.6;686.0;457.4;283.3;1739.9;575.2;22.1;25.1;528.0;1674.2;243.5;85.2;116.1;1081.6;147.8;2435.7;245.5;218.5;650.3;3.2;201.1;599.8;517.3;7055.2;5.4;2200.7;1951.2;1385.3;100.9;1284.5;565.9;121.1;444.8;394.5;372.2;1.9;20.4;926.0;14.6;907.3;4.1;1136.7;245.3;535.2;31.7;323.2;1.3;440.6;86.8;131.7;222.1;2769.8;664.7;298.6;287.2;1519.3;597.9;28.4;36.1;533.4;1637.6;195.8;87.1;75.5;1098.7;180.5;1642.9;173.4;139.4;632.0;2.0;238.0;407.1;458.1;10679.6;-1438.9;-218.6;11.4;-8759.4;274.1;327.1;265.1;18.4;246.7;10.9;51.1;70.8;-192.5;24.4;30.1;-22.5;511.4;-65.4;-2.4;443.6;87.5;0.0;87.5;0.0;356.1;2200.7;0.0;323.0;84.3;0.0;33.6;215.9;-0.1;2257.0;1519.3;457.3;390.9;36.4;30.0;236.7;34.8;0.2;38.7;0.0;163.1;1739.9
923;Handel;D.2. Internationals;1990;41.0;76.1;8595.4;13.9;2522.9;2359.5;1721.2;121.0;1600.2;638.3;141.1;497.3;780.7;608.4;7.0;165.3;1106.9;15.9;1087.8;3.2;1477.2;307.0;777.8;27.5;361.0;3.9;334.3;133.6;14.9;185.8;3297.4;492.5;473.4;331.5;2000.0;628.6;38.9;14.4;575.3;1793.9;242.9;219.0;65.2;1139.8;127.0;2875.6;195.3;204.4;881.0;4.3;271.2;638.7;680.7;8111.8;11.6;2434.5;2072.7;1439.2;98.7;1340.5;633.5;143.2;490.3;634.4;511.9;7.8;114.7;1075.0;20.3;1052.8;1.9;1400.7;244.3;742.4;36.1;339.4;38.5;482.8;120.0;11.8;351.0;3015.2;499.9;440.8;294.4;1780.1;614.8;31.6;26.9;556.3;1737.9;246.1;161.3;66.0;1112.2;152.3;2017.0;242.3;223.1;773.8;3.3;219.2;726.7;555.3;12370.7;-1587.0;-258.4;16.7;-10181.7;360.2;287.3;212.5;10.9;201.6;18.1;56.7;90.1;-246.3;23.6;47.5;-16.7;545.8;-82.3;-6.5;456.9;103.3;6.6;96.7;0.0;353.6;2434.5;0.0;418.9;107.5;0.0;30.1;254.4;1.2;2522.9;1780.1;432.1;379.1;5.4;47.6;212.2;25.5;0.3;118.1;0.0;68.3;2000.0
924;Handel;D.2. Internationals;1991;46.0;83.3;9163.4;6.2;2495.1;2703.5;2125.6;30.4;2095.2;577.9;184.8;393.1;928.6;660.8;4.8;263.0;1159.3;63.5;1090.6;5.2;1582.0;425.8;655.5;26.1;458.0;16.6;288.8;123.9;85.9;79.0;3650.9;495.2;514.6;252.5;2388.6;579.5;16.2;6.4;556.9;1965.2;298.3;155.6;76.4;1147.4;287.5;2967.7;358.0;208.0;775.7;12.3;263.9;582.2;767.6;9081.5;14.2;2390.9;2519.9;1885.8;54.0;1831.8;634.1;179.9;454.2;743.3;546.3;5.5;191.5;1212.8;91.9;1117.7;3.2;1834.8;530.9;845.0;41.9;409.6;7.4;365.7;132.7;78.4;154.6;3514.0;506.8;614.0;281.3;2111.9;678.4;50.8;14.0;613.6;1831.9;169.5;226.5;116.8;1135.9;183.2;2337.0;254.5;196.3;883.7;12.8;282.6;720.0;707.1;13229.9;-1696.7;-257.0;7.2;-10887.8;395.6;352.5;275.6;-20.9;296.5;32.0;44.9;124.9;-315.6;109.5;146.9;-71.6;742.1;-102.6;-1.2;638.3;96.0;7.6;88.4;0.0;542.4;2390.9;-21.6;470.7;119.7;0.0;27.7;252.3;-0.6;2495.1;2111.9;770.6;578.8;13.8;178.0;494.0;36.4;0.4;69.7;304.6;82.8;2388.6
925;Handel;D.2. Internationals;1992;39.0;39.4;6432.4;12.1;1457.5;2409.8;2267.5;0.0;2267.5;142.3;71.3;71.0;613.5;543.4;0.2;69.9;737.3;88.0;644.6;4.7;843.7;211.3;481.7;14.4;132.7;3.6;358.4;75.8;162.2;120.4;3134.8;182.0;416.6;120.1;2416.1;282.1;15.0;3.4;263.7;1133.6;169.0;249.4;56.7;279.7;378.8;1881.8;95.1;171.1;540.7;8.8;159.2;413.9;493.0;6064.0;9.3;1350.7;2195.7;2049.9;0.0;2049.9;145.8;70.5;75.3;489.3;449.1;0.5;39.7;718.9;55.9;655.8;7.2;1020.5;315.9;509.1;19.4;161.2;14.9;279.5;115.3;84.7;79.5;2749.3;185.8;409.4;137.0;2017.1;281.2;16.8;5.4;259.0;1050.1;313.3;113.6;59.7;355.7;207.8;1516.1;89.2;194.6;570.6;16.7;177.8;467.2;467.2;9365.4;-1079.3;-152.0;1.5;-7858.0;277.6;426.6;410.3;0.0;410.3;12.2;4.1;80.5;-176.5;5.6;31.1;-13.9;631.1;-64.0;-0.5;566.6;81.9;14.3;67.6;0.0;484.7;1350.7;-4.0;290.4;25.7;0.5;-5.2;148.1;-0.2;1457.5;2017.1;584.4;517.9;18.4;48.0;185.4;33.2;0.1;61.9;70.3;19.9;2416.1
926;Handel;D.2. Internationals;1993;43.0;40.7;7082.3;11.4;1291.6;2825.3;2574.3;2.0;2572.3;251.0;164.5;86.5;700.2;638.5;0.4;61.3;670.9;4.1;663.7;3.1;1116.2;441.7;396.5;10.9;175.9;91.2;466.7;61.1;203.8;201.8;3625.7;176.2;572.0;107.1;2770.4;330.0;42.7;3.6;283.7;991.7;159.3;235.9;9.2;207.1;380.2;2135.0;142.2;425.6;538.7;5.7;126.6;370.7;525.5;6275.1;17.7;1337.9;2424.6;2133.7;2.0;2131.7;290.9;217.8;73.1;713.6;600.7;0.4;112.5;719.0;64.3;651.0;3.7;726.9;215.2;367.9;12.7;123.7;7.4;335.5;76.6;168.3;90.6;3045.0;167.4;341.9;116.0;2419.7;254.5;14.0;5.2;235.3;1078.1;224.8;144.4;18.4;301.6;388.9;1441.7;92.8;188.3;484.7;4.6;136.3;455.8;535.0;9337.9;-1144.7;-197.1;0.8;-7727.0;270.0;494.6;471.6;0.0;471.6;20.0;3.0;138.2;-178.0;-22.4;248.0;-94.4;856.1;-75.6;-7.1;773.4;109.2;6.6;102.6;0.0;664.2;1337.9;-91.1;299.6;73.6;0.1;11.7;192.8;0.1;1291.6;2419.7;874.9;748.2;39.0;87.7;524.3;84.1;0.0;31.4;103.3;305.5;2770.4
927;Handel;D.2. Internationals;1994;41.0;82.4;9908.7;23.0;2055.5;3272.1;2724.4;0.1;2724.3;547.7;328.3;219.4;728.6;509.9;0.0;218.7;1234.1;11.3;1212.5;10.3;1922.5;702.7;658.1;19.4;427.0;115.3;672.8;101.6;358.0;213.2;4761.6;342.5;595.5;104.6;3719.0;576.3;61.8;8.1;506.4;1662.6;163.2;291.5;9.3;786.6;412.0;2908.3;106.6;410.9;769.1;13.8;245.6;523.5;838.8;9568.9;20.2;2100.1;3208.2;2733.2;36.9;2696.4;475.0;284.9;190.2;835.1;646.3;0.0;188.8;1208.6;9.7;1189.8;9.1;1674.2;607.1;618.7;24.2;332.9;91.3;522.4;112.5;206.0;203.9;4449.9;364.9;607.4;104.7;3372.9;555.9;54.2;9.7;492.0;1653.8;161.3;276.7;9.2;685.2;521.4;2476.6;212.1;440.6;773.9;6.8;283.4;432.8;759.8;14774.5;-1945.7;-307.3;1.6;-12079.2;443.9;509.9;468.8;4.6;464.3;32.9;8.2;157.4;-239.1;-16.1;174.7;-87.7;942.9;-103.4;-12.6;826.9;253.4;62.0;191.4;0.0;573.6;2100.1;-21.2;361.8;84.2;0.0;-1.7;299.9;0.5;2055.5;3372.9;697.6;630.4;0.3;67.0;351.6;56.8;0.4;99.5;107.4;87.4;3719.0
