ID;Persoonskenmerken;Land;Perioden;AndereMensen_1;Rechtssysteem_2;Politie_3;Politici_4;Parlement_5;PolitiekePartijen_6;EuropeesParlement_7;VerenigdeNaties_8;AndereMensen_9;Rechtssysteem_10;Politie_11;Politici_12;Parlement_13;PolitiekePartijen_14;EuropeesParlement_15;VerenigdeNaties_16
4438;Burgerlijke staat: ongehuwd;Oostenrijk;2018;5.8;6.7;7.2;4.1;5.4;4.1;4.6;5.0;55.0;71.0;79.0;26.0;47.0;25.0;39.0;46.0
4439;Burgerlijke staat: ongehuwd;Oostenrijk;2020;;;;;;;;;;;;;;;;
4440;Burgerlijke staat: ongehuwd;Polen;2002;4.1;4.0;4.7;2.8;3.7;;4.9;5.8;24.0;24.0;36.0;7.0;16.0;;38.0;54.0
4441;Burgerlijke staat: ongehuwd;Polen;2004;4.0;3.3;4.4;2.1;2.6;2.2;4.6;5.3;13.0;12.0;38.0;4.0;8.0;4.0;24.0;28.0
4442;Burgerlijke staat: ongehuwd;Polen;2006;4.4;4.0;4.7;2.2;2.9;2.3;5.0;5.4;22.0;16.0;41.0;7.0;11.0;6.0;36.0;36.0
4443;Burgerlijke staat: ongehuwd;Polen;2008;4.6;4.2;4.8;2.4;3.2;2.6;4.8;5.4;24.0;21.0;48.0;8.0;8.0;6.0;27.0;41.0
4444;Burgerlijke staat: ongehuwd;Polen;2010;4.5;4.5;5.1;2.7;3.4;2.7;5.0;5.5;31.0;29.0;48.0;10.0;16.0;10.0;42.0;51.0
4445;Burgerlijke staat: ongehuwd;Polen;2012;4.4;4.0;5.1;2.3;3.0;2.4;4.3;5.2;33.0;25.0;47.0;5.0;13.0;6.0;31.0;45.0
4446;Burgerlijke staat: ongehuwd;Polen;2014;4.2;3.8;5.1;2.1;2.7;2.1;3.7;4.7;27.0;23.0;44.0;5.0;12.0;6.0;20.0;38.0
4447;Burgerlijke staat: ongehuwd;Polen;2016;4.5;4.3;5.6;2.5;3.4;2.5;4.0;5.0;33.0;28.0;52.0;6.0;14.0;6.0;24.0;42.0
4448;Burgerlijke staat: ongehuwd;Polen;2018;4.3;4.5;5.5;3.1;3.9;3.2;4.8;5.6;31.0;31.0;52.0;14.0;24.0;15.0;36.0;49.0
4449;Burgerlijke staat: ongehuwd;Polen;2020;;;;;;;;;;;;;;;;
4450;Burgerlijke staat: ongehuwd;Portugal;2002;4.2;4.2;5.1;3.1;4.5;;4.8;5.5;31.0;31.0;41.0;7.0;35.0;;41.0;58.0
4451;Burgerlijke staat: ongehuwd;Portugal;2004;4.2;4.2;5.0;2.1;3.9;2.3;4.5;5.3;22.0;25.0;40.0;5.0;23.0;3.0;21.0;29.0
4452;Burgerlijke staat: ongehuwd;Portugal;2006;4.2;4.3;5.2;2.5;3.9;2.5;4.8;5.4;27.0;23.0;38.0;7.0;19.0;8.0;31.0;34.0
4453;Burgerlijke staat: ongehuwd;Portugal;2008;4.2;4.2;5.4;2.5;3.8;2.6;4.8;5.5;20.0;17.0;53.0;4.0;13.0;4.0;23.0;30.0
4454;Burgerlijke staat: ongehuwd;Portugal;2010;4.2;3.8;5.3;2.2;3.3;2.3;4.3;4.9;24.0;24.0;42.0;5.0;16.0;6.0;28.0;39.0
4455;Burgerlijke staat: ongehuwd;Portugal;2012;4.0;3.7;5.1;1.8;2.6;1.8;3.5;4.7;23.0;20.0;48.0;4.0;10.0;3.0;20.0;39.0
4456;Burgerlijke staat: ongehuwd;Portugal;2014;3.8;4.2;5.9;2.4;3.6;2.7;4.0;5.3;22.0;33.0;60.0;8.0;23.0;10.0;31.0;51.0
4457;Burgerlijke staat: ongehuwd;Portugal;2016;;;;;;;;;;;;;;;;
4458;Burgerlijke staat: ongehuwd;Portugal;2018;4.1;4.6;6.1;3.0;4.7;3.2;5.1;6.1;25.0;37.0;62.0;15.0;36.0;16.0;48.0;64.0
4459;Burgerlijke staat: ongehuwd;Portugal;2020;4.2;4.6;6.3;3.3;4.9;3.5;5.4;6.2;29.0;36.0;68.0;17.0;40.0;20.0;52.0;67.0
4460;Burgerlijke staat: ongehuwd;Rusland;2002;;;;;;;;;;;;;;;;
4461;Burgerlijke staat: ongehuwd;Rusland;2004;;;;;;;;;;;;;;;;
4462;Burgerlijke staat: ongehuwd;Rusland;2006;;;;;;;;;;;;;;;;
4463;Burgerlijke staat: ongehuwd;Rusland;2008;;;;;;;;;;;;;;;;
4464;Burgerlijke staat: ongehuwd;Rusland;2010;4.4;4.2;3.7;3.1;3.7;3.1;4.2;4.6;30.0;31.0;25.0;16.0;24.0;15.0;31.0;35.0
4465;Burgerlijke staat: ongehuwd;Rusland;2012;4.5;3.8;3.5;3.0;3.4;3.0;3.8;4.0;36.0;23.0;21.0;14.0;18.0;16.0;26.0;30.0
4466;Burgerlijke staat: ongehuwd;Rusland;2014;;;;;;;;;;;;;;;;
4467;Burgerlijke staat: ongehuwd;Rusland;2016;4.5;4.8;4.6;3.7;4.5;3.8;3.3;3.5;31.0;38.0;35.0;21.0;32.0;22.0;19.0;21.0
4468;Burgerlijke staat: ongehuwd;Rusland;2018;;;;;;;;;;;;;;;;
4469;Burgerlijke staat: ongehuwd;Rusland;2020;;;;;;;;;;;;;;;;
4470;Burgerlijke staat: ongehuwd;Servië;2002;;;;;;;;;;;;;;;;
4471;Burgerlijke staat: ongehuwd;Servië;2004;;;;;;;;;;;;;;;;
4472;Burgerlijke staat: ongehuwd;Servië;2006;;;;;;;;;;;;;;;;
4473;Burgerlijke staat: ongehuwd;Servië;2008;;;;;;;;;;;;;;;;
4474;Burgerlijke staat: ongehuwd;Servië;2010;;;;;;;;;;;;;;;;
4475;Burgerlijke staat: ongehuwd;Servië;2012;;;;;;;;;;;;;;;;
4476;Burgerlijke staat: ongehuwd;Servië;2014;;;;;;;;;;;;;;;;
4477;Burgerlijke staat: ongehuwd;Servië;2016;;;;;;;;;;;;;;;;
4478;Burgerlijke staat: ongehuwd;Servië;2018;4.1;3.9;5.0;2.3;3.5;2.1;3.5;3.9;26.0;29.0;40.0;11.0;24.0;10.0;25.0;29.0
4479;Burgerlijke staat: ongehuwd;Servië;2020;;;;;;;;;;;;;;;;
4480;Burgerlijke staat: ongehuwd;Slovenië;2002;4.2;4.5;4.7;3.0;3.9;;4.6;4.9;26.0;34.0;41.0;11.0;22.0;;36.0;41.0
4481;Burgerlijke staat: ongehuwd;Slovenië;2004;4.6;4.3;4.8;3.0;4.1;3.2;4.5;4.6;19.0;24.0;45.0;12.0;21.0;9.0;31.0;26.0
4482;Burgerlijke staat: ongehuwd;Slovenië;2006;4.5;4.7;5.2;3.3;4.4;3.6;5.1;5.3;25.0;26.0;46.0;22.0;22.0;17.0;42.0;39.0
4483;Burgerlijke staat: ongehuwd;Slovenië;2008;4.6;4.6;4.9;3.4;4.5;3.5;4.9;4.9;27.0;27.0;55.0;20.0;29.0;22.0;38.0;34.0
4484;Burgerlijke staat: ongehuwd;Slovenië;2010;3.9;2.6;4.8;2.0;2.6;2.1;3.3;3.6;26.0;19.0;43.0;7.0;13.0;7.0;25.0;30.0
4485;Burgerlijke staat: ongehuwd;Slovenië;2012;4.7;3.5;5.3;2.5;3.1;2.4;4.1;4.4;38.0;21.0;49.0;8.0;18.0;8.0;28.0;32.0
4486;Burgerlijke staat: ongehuwd;Slovenië;2014;4.1;3.4;5.5;1.9;2.9;2.1;3.7;4.2;28.0;21.0;54.0;4.0;14.0;5.0;25.0;31.0
4487;Burgerlijke staat: ongehuwd;Slovenië;2016;4.4;4.0;6.1;2.4;3.3;2.5;4.2;4.5;34.0;28.0;63.0;8.0;18.0;8.0;30.0;34.0
4488;Burgerlijke staat: ongehuwd;Slovenië;2018;4.5;4.4;6.2;2.8;3.9;2.8;4.3;4.8;34.0;33.0;64.0;10.0;24.0;10.0;34.0;41.0
4489;Burgerlijke staat: ongehuwd;Slovenië;2020;4.6;4.6;6.2;2.7;3.9;2.8;4.5;4.9;39.0;36.0;66.0;9.0;25.0;11.0;36.0;42.0
4490;Burgerlijke staat: ongehuwd;Slowakije;2002;;;;;;;;;;;;;;;;
4491;Burgerlijke staat: ongehuwd;Slowakije;2004;4.3;4.1;4.6;2.7;3.2;2.9;5.2;5.7;21.0;16.0;31.0;8.0;10.0;9.0;26.0;32.0
4492;Burgerlijke staat: ongehuwd;Slowakije;2006;4.5;4.7;5.0;3.5;4.2;3.7;5.5;5.8;21.0;24.0;39.0;22.0;33.0;17.0;38.0;38.0
4493;Burgerlijke staat: ongehuwd;Slowakije;2008;4.5;4.4;4.6;3.3;3.7;3.3;5.2;5.6;26.0;27.0;34.0;24.0;29.0;27.0;41.0;38.0
4494;Burgerlijke staat: ongehuwd;Slowakije;2010;4.9;3.7;4.5;2.9;3.4;2.8;4.6;5.0;38.0;18.0;31.0;8.0;14.0;6.0;33.0;35.0
4495;Burgerlijke staat: ongehuwd;Slowakije;2012;4.4;3.0;3.9;2.4;2.7;2.4;3.6;4.4;30.0;13.0;26.0;7.0;11.0;7.0;24.0;31.0
4496;Burgerlijke staat: ongehuwd;Slowakije;2014;;;;;;;;;;;;;;;;
4497;Burgerlijke staat: ongehuwd;Slowakije;2016;;;;;;;;;;;;;;;;
4498;Burgerlijke staat: ongehuwd;Slowakije;2018;4.2;4.5;5.0;3.5;3.7;3.7;5.0;5.4;36.0;36.0;48.0;21.0;28.0;26.0;44.0;49.0
4499;Burgerlijke staat: ongehuwd;Slowakije;2020;4.5;4.6;5.2;3.3;3.6;3.3;4.8;5.1;34.0;35.0;45.0;16.0;25.0;15.0;41.0;46.0
4500;Burgerlijke staat: ongehuwd;Spanje;2002;5.0;4.2;5.0;3.1;4.6;;4.7;4.8;43.0;28.0;43.0;12.0;35.0;;35.0;38.0
4501;Burgerlijke staat: ongehuwd;Spanje;2004;5.0;4.6;5.5;3.7;4.9;3.7;5.0;5.2;33.0;37.0;70.0;26.0;45.0;23.0;37.0;41.0
4502;Burgerlijke staat: ongehuwd;Spanje;2006;5.2;4.9;5.5;3.3;4.8;3.4;5.0;5.2;37.0;47.0;69.0;26.0;43.0;24.0;41.0;39.0
4503;Burgerlijke staat: ongehuwd;Spanje;2008;5.1;4.4;5.6;3.2;5.0;3.2;5.0;5.1;38.0;30.0;76.0;14.0;37.0;12.0;36.0;44.0
4504;Burgerlijke staat: ongehuwd;Spanje;2010;5.2;4.6;6.0;2.6;4.3;2.6;4.5;5.1;42.0;34.0;64.0;9.0;28.0;9.0;31.0;44.0
4505;Burgerlijke staat: ongehuwd;Spanje;2012;5.3;3.7;5.4;1.9;3.4;1.9;3.9;4.8;46.0;25.0;52.0;7.0;22.0;8.0;27.0;41.0
4506;Burgerlijke staat: ongehuwd;Spanje;2014;5.0;4.2;6.0;2.2;3.7;2.3;4.1;5.2;39.0;31.0;61.0;9.0;23.0;8.0;30.0;48.0
4507;Burgerlijke staat: ongehuwd;Spanje;2016;5.1;3.8;6.0;2.3;3.9;2.4;4.4;5.0;46.0;29.0;65.0;9.0;27.0;9.0;34.0;47.0
4508;Burgerlijke staat: ongehuwd;Spanje;2018;5.2;4.7;6.3;2.6;4.1;2.6;4.6;5.4;44.0;41.0;67.0;9.0;31.0;9.0;40.0;50.0
4509;Burgerlijke staat: ongehuwd;Spanje;2020;;;;;;;;;;;;;;;;
4510;Burgerlijke staat: ongehuwd;Tsjechië;2002;;;;;;;;;;;;;;;;
4511;Burgerlijke staat: ongehuwd;Tsjechië;2004;;;;;;;;;;;;;;;;
4512;Burgerlijke staat: ongehuwd;Tsjechië;2006;;;;;;;;;;;;;;;;
4513;Burgerlijke staat: ongehuwd;Tsjechië;2008;;;;;;;;;;;;;;;;
4514;Burgerlijke staat: ongehuwd;Tsjechië;2010;4.9;4.2;4.9;2.6;3.4;2.7;4.3;5.1;40.0;32.0;40.0;11.0;18.0;12.0;31.0;44.0
4515;Burgerlijke staat: ongehuwd;Tsjechië;2012;5.0;4.4;5.2;2.9;3.6;3.1;4.4;5.1;44.0;31.0;43.0;16.0;24.0;16.0;33.0;43.0
4516;Burgerlijke staat: ongehuwd;Tsjechië;2014;4.8;4.7;5.6;3.3;4.0;3.4;4.5;5.0;39.0;39.0;53.0;18.0;28.0;18.0;33.0;40.0
4517;Burgerlijke staat: ongehuwd;Tsjechië;2016;5.4;5.3;5.9;3.7;4.4;3.6;4.5;5.3;53.0;46.0;57.0;21.0;31.0;19.0;36.0;52.0
4518;Burgerlijke staat: ongehuwd;Tsjechië;2018;5.3;5.6;6.1;3.8;4.4;3.8;4.7;5.4;50.0;57.0;63.0;23.0;33.0;25.0;41.0;54.0
4519;Burgerlijke staat: ongehuwd;Tsjechië;2020;5.6;5.6;6.5;3.7;4.6;3.8;5.0;5.3;55.0;57.0;70.0;25.0;39.0;26.0;48.0;53.0
4520;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2002;5.0;5.3;6.1;4.1;4.9;;4.4;5.6;39.0;48.0;65.0;25.0;40.0;;28.0;52.0
4521;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2004;5.2;5.2;6.1;3.8;4.4;3.9;4.3;5.4;45.0;35.0;65.0;21.0;25.0;21.0;17.0;43.0
4522;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2006;5.2;5.0;5.7;3.7;4.4;3.8;4.0;5.3;48.0;37.0;67.0;17.0;27.0;19.0;11.0;36.0
4523;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2008;5.3;5.4;6.2;3.8;4.5;3.8;4.3;5.4;51.0;46.0;70.0;24.0;28.0;22.0;17.0;42.0
4524;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2010;5.2;5.1;5.9;3.3;4.0;3.5;3.8;5.0;47.0;46.0;61.0;16.0;30.0;19.0;25.0;45.0
4525;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2012;5.3;5.7;6.6;3.8;4.4;3.9;4.3;5.6;46.0;54.0;71.0;23.0;34.0;24.0;29.0;54.0
4526;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2014;5.3;5.6;6.4;3.4;4.2;3.6;3.8;5.0;44.0;53.0;66.0;19.0;30.0;20.0;25.0;44.0
4527;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2016;5.4;5.9;6.6;3.7;4.6;3.9;4.3;5.5;50.0;59.0;72.0;21.0;37.0;21.0;31.0;54.0
4528;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2018;5.1;5.8;6.5;3.6;4.4;3.8;4.0;5.1;45.0;58.0;69.0;20.0;34.0;22.0;27.0;44.0
4529;Burgerlijke staat: ongehuwd;Verenigd Koninkrijk;2020;5.3;5.7;6.1;3.3;4.1;3.7;4.7;5.3;46.0;59.0;65.0;15.0;32.0;22.0;35.0;45.0
4530;Burgerlijke staat: ongehuwd;Zweden;2002;6.0;6.0;6.5;4.6;5.8;;4.2;6.6;62.0;61.0;71.0;35.0;58.0;;29.0;73.0
4531;Burgerlijke staat: ongehuwd;Zweden;2004;6.0;5.9;6.4;4.3;5.4;4.5;4.1;6.7;57.0;48.0;66.0;36.0;43.0;33.0;28.0;63.0
4532;Burgerlijke staat: ongehuwd;Zweden;2006;6.2;6.0;6.4;4.5;5.6;4.7;4.8;6.6;55.0;48.0;74.0;23.0;37.0;27.0;22.0;67.0
4533;Burgerlijke staat: ongehuwd;Zweden;2008;6.2;6.1;6.4;4.6;5.7;4.7;4.9;6.6;67.0;59.0;73.0;30.0;50.0;33.0;29.0;66.0
4534;Burgerlijke staat: ongehuwd;Zweden;2010;6.3;6.4;6.9;5.0;6.2;5.1;5.2;6.6;70.0;70.0;79.0;40.0;65.0;42.0;45.0;72.0
4535;Burgerlijke staat: ongehuwd;Zweden;2012;6.0;6.3;6.7;4.7;5.9;4.8;5.0;6.5;62.0;66.0;74.0;38.0;61.0;38.0;43.0;73.0
4536;Burgerlijke staat: ongehuwd;Zweden;2014;6.2;6.4;7.0;5.1;6.3;5.2;4.9;6.6;64.0;68.0;78.0;45.0;69.0;47.0;40.0;72.0
4537;Burgerlijke staat: ongehuwd;Zweden;2016;6.0;6.2;6.8;4.8;5.8;4.8;5.1;6.4;63.0;66.0;78.0;39.0;59.0;38.0;42.0;67.0
4538;Burgerlijke staat: ongehuwd;Zweden;2018;6.2;6.4;6.8;4.9;6.0;5.0;5.3;6.5;67.0;71.0;80.0;43.0;63.0;42.0;51.0;70.0
4539;Burgerlijke staat: ongehuwd;Zweden;2020;;;;;;;;;;;;;;;;
4540;Burgerlijke staat: ongehuwd;Zwitserland;2002;5.5;6.5;6.6;5.0;6.0;;5.2;5.8;50.0;72.0;72.0;38.0;63.0;;43.0;57.0
4541;Burgerlijke staat: ongehuwd;Zwitserland;2004;5.7;6.4;6.5;4.9;5.7;4.8;5.0;5.7;48.0;53.0;81.0;33.0;40.0;26.0;27.0;42.0
4542;Burgerlijke staat: ongehuwd;Zwitserland;2006;5.5;6.5;6.8;5.0;5.9;5.1;5.2;5.7;52.0;67.0;87.0;39.0;60.0;27.0;30.0;40.0
4543;Burgerlijke staat: ongehuwd;Zwitserland;2008;5.7;6.5;6.6;5.0;6.0;5.1;5.3;6.0;45.0;65.0;82.0;43.0;57.0;34.0;29.0;48.0
4544;Burgerlijke staat: ongehuwd;Zwitserland;2010;5.5;6.4;6.8;4.9;5.8;4.9;4.9;5.7;52.0;67.0;77.0;41.0;58.0;40.0;43.0;58.0
4545;Burgerlijke staat: ongehuwd;Zwitserland;2012;5.7;6.7;7.0;5.1;6.2;5.1;5.0;5.7;54.0;75.0;77.0;43.0;67.0;45.0;43.0;55.0
4546;Burgerlijke staat: ongehuwd;Zwitserland;2014;5.6;6.7;7.0;5.3;6.4;5.2;4.9;5.7;50.0;74.0;79.0;48.0;68.0;45.0;41.0;56.0
4547;Burgerlijke staat: ongehuwd;Zwitserland;2016;5.7;6.8;7.1;5.2;6.4;5.2;4.8;5.6;56.0;76.0;82.0;48.0;71.0;45.0;39.0;57.0
4548;Burgerlijke staat: ongehuwd;Zwitserland;2018;5.9;6.9;7.3;5.3;6.5;5.4;5.2;5.7;60.0;75.0;83.0;47.0;72.0;49.0;48.0;58.0
4549;Burgerlijke staat: ongehuwd;Zwitserland;2020;5.9;6.9;7.0;5.5;6.6;5.4;5.3;5.8;59.0;79.0;82.0;54.0;75.0;50.0;48.0;57.0
4550;Burgerlijke staat: verweduwd;België;2002;4.1;3.6;5.9;4.0;4.1;;3.7;4.1;30.0;25.0;61.0;25.0;26.0;;22.0;26.0
4551;Burgerlijke staat: verweduwd;België;2004;4.6;4.6;5.9;4.1;4.5;4.2;4.9;4.6;42.0;48.0;59.0;36.0;42.0;36.0;52.0;54.0
4552;Burgerlijke staat: verweduwd;België;2006;4.5;4.4;6.2;4.4;4.7;4.2;4.7;4.8;50.0;56.0;61.0;34.0;51.0;40.0;58.0;59.0
4553;Burgerlijke staat: verweduwd;België;2008;4.7;4.6;5.9;3.7;4.5;3.8;4.6;4.7;49.0;53.0;66.0;32.0;42.0;35.0;60.0;60.0
4554;Burgerlijke staat: verweduwd;België;2010;4.4;4.5;5.8;3.8;;3.7;;;30.0;34.0;62.0;22.0;;20.0;;
4555;Burgerlijke staat: verweduwd;België;2012;4.8;4.7;6.1;4.3;4.6;3.9;4.7;5.1;36.0;38.0;64.0;30.0;37.0;25.0;40.0;46.0
4556;Burgerlijke staat: verweduwd;België;2014;;;;;;;;;;;;;;;;
4557;Burgerlijke staat: verweduwd;België;2016;4.8;5.0;6.7;4.0;4.4;3.7;4.2;4.8;48.0;44.0;76.0;25.0;36.0;20.0;29.0;42.0
4558;Burgerlijke staat: verweduwd;België;2018;5.1;4.8;6.2;4.2;4.2;4.0;4.4;4.9;45.0;42.0;67.0;25.0;32.0;23.0;33.0;42.0
4559;Burgerlijke staat: verweduwd;België;2020;5.3;4.8;6.4;4.2;4.6;3.8;4.5;4.9;50.0;37.0;72.0;26.0;31.0;19.0;39.0;40.0
4560;Burgerlijke staat: verweduwd;Bulgarije;2002;;;;;;;;;;;;;;;;
4561;Burgerlijke staat: verweduwd;Bulgarije;2004;;;;;;;;;;;;;;;;
4562;Burgerlijke staat: verweduwd;Bulgarije;2006;;;;;;;;;;;;;;;;
4563;Burgerlijke staat: verweduwd;Bulgarije;2008;3.4;2.3;3.2;1.8;2.0;1.9;4.4;4.4;19.0;12.0;20.0;2.0;6.0;3.0;32.0;35.0
4564;Burgerlijke staat: verweduwd;Bulgarije;2010;3.3;2.4;3.8;1.9;2.1;1.8;4.3;4.3;17.0;10.0;27.0;5.0;8.0;5.0;34.0;33.0
4565;Burgerlijke staat: verweduwd;Bulgarije;2012;3.2;2.4;3.8;1.9;2.1;2.1;4.0;4.6;17.0;11.0;25.0;5.0;8.0;6.0;29.0;39.0
4566;Burgerlijke staat: verweduwd;Bulgarije;2014;;;;;;;;;;;;;;;;
4567;Burgerlijke staat: verweduwd;Bulgarije;2016;;;;;;;;;;;;;;;;
4568;Burgerlijke staat: verweduwd;Bulgarije;2018;3.3;3.1;3.9;2.2;2.6;2.2;3.0;3.0;14.0;16.0;24.0;7.0;9.0;7.0;19.0;20.0
4569;Burgerlijke staat: verweduwd;Bulgarije;2020;3.6;3.1;5.0;2.2;2.5;2.4;3.9;4.1;23.0;16.0;43.0;10.0;10.0;10.0;27.0;25.0
4570;Burgerlijke staat: verweduwd;Cyprus;2002;;;;;;;;;;;;;;;;
4571;Burgerlijke staat: verweduwd;Cyprus;2004;;;;;;;;;;;;;;;;
4572;Burgerlijke staat: verweduwd;Cyprus;2006;;;;;;;;;;;;;;;;
4573;Burgerlijke staat: verweduwd;Cyprus;2008;4.5;7.0;6.9;5.6;6.4;5.7;6.8;5.4;41.0;56.0;46.0;24.0;43.0;20.0;57.0;35.0
4574;Burgerlijke staat: verweduwd;Cyprus;2010;;;;;;;;;;;;;;;;
4575;Burgerlijke staat: verweduwd;Cyprus;2012;;;;;;;;;;;;;;;;
4576;Burgerlijke staat: verweduwd;Cyprus;2014;;;;;;;;;;;;;;;;
4577;Burgerlijke staat: verweduwd;Cyprus;2016;;;;;;;;;;;;;;;;
4578;Burgerlijke staat: verweduwd;Cyprus;2018;3.4;4.9;5.6;3.5;4.6;3.3;4.7;5.2;25.0;33.0;50.0;0.0;33.0;0.0;33.0;33.0
4579;Burgerlijke staat: verweduwd;Cyprus;2020;;;;;;;;;;;;;;;;
4580;Burgerlijke staat: verweduwd;Denemarken;2002;6.7;7.0;8.3;5.1;5.3;;4.6;6.4;64.0;73.0;94.0;45.0;41.0;;37.0;64.0
4581;Burgerlijke staat: verweduwd;Denemarken;2004;6.7;6.8;8.1;5.5;5.8;5.6;4.4;6.7;71.0;76.0;89.0;49.0;62.0;51.0;43.0;73.0
4582;Burgerlijke staat: verweduwd;Denemarken;2006;6.6;7.0;8.0;5.2;5.8;5.4;5.0;6.4;80.0;83.0;86.0;57.0;68.0;57.0;54.0;76.0
4583;Burgerlijke staat: verweduwd;Denemarken;2008;6.9;7.3;7.6;5.5;6.1;5.5;4.9;6.6;75.0;78.0;85.0;56.0;71.0;56.0;53.0;76.0
4584;Burgerlijke staat: verweduwd;Denemarken;2010;6.8;7.1;7.5;4.8;5.0;4.9;;5.8;69.0;75.0;81.0;36.0;40.0;34.0;;60.0
4585;Burgerlijke staat: verweduwd;Denemarken;2012;;;;;;;;;;;;;;;;
4586;Burgerlijke staat: verweduwd;Denemarken;2014;;;;;;;;;;;;;;;;
4587;Burgerlijke staat: verweduwd;Denemarken;2016;;;;;;;;;;;;;;;;
4588;Burgerlijke staat: verweduwd;Denemarken;2018;7.0;7.2;8.3;5.5;6.3;5.6;5.0;6.4;72.0;81.0;94.0;48.0;66.0;52.0;41.0;59.0
4589;Burgerlijke staat: verweduwd;Denemarken;2020;;;;;;;;;;;;;;;;
4590;Burgerlijke staat: verweduwd;Duitsland;2002;4.0;5.6;6.8;3.3;4.1;;4.4;5.1;25.0;53.0;76.0;16.0;26.0;;28.0;42.0
4591;Burgerlijke staat: verweduwd;Duitsland;2004;3.9;5.6;6.7;3.4;4.3;3.4;4.4;4.8;41.0;56.0;67.0;13.0;31.0;13.0;36.0;46.0
4592;Burgerlijke staat: verweduwd;Duitsland;2006;4.3;5.6;7.0;3.4;4.1;3.4;4.0;4.5;42.0;57.0;70.0;16.0;29.0;15.0;30.0;41.0
4593;Burgerlijke staat: verweduwd;Duitsland;2008;4.3;5.2;7.0;3.3;4.2;3.3;4.0;4.8;42.0;61.0;71.0;18.0;39.0;17.0;37.0;46.0
4594;Burgerlijke staat: verweduwd;Duitsland;2010;4.1;5.4;7.3;3.5;4.3;3.5;4.0;4.7;28.0;44.0;78.0;19.0;27.0;20.0;26.0;31.0
4595;Burgerlijke staat: verweduwd;Duitsland;2012;4.7;5.7;7.1;3.7;4.5;3.6;3.9;4.5;33.0;50.0;76.0;19.0;33.0;11.0;27.0;31.0
4596;Burgerlijke staat: verweduwd;Duitsland;2014;4.9;5.0;6.6;3.7;4.6;3.8;3.8;4.7;38.0;39.0;67.0;21.0;32.0;18.0;26.0;33.0
4597;Burgerlijke staat: verweduwd;Duitsland;2016;5.1;5.8;7.3;4.1;4.9;4.0;4.2;4.7;41.0;55.0;81.0;23.0;37.0;22.0;27.0;36.0
4598;Burgerlijke staat: verweduwd;Duitsland;2018;5.1;5.2;6.9;3.7;4.4;3.4;4.0;4.4;45.0;43.0;73.0;24.0;32.0;15.0;26.0;34.0
4599;Burgerlijke staat: verweduwd;Duitsland;2020;;;;;;;;;;;;;;;;
4600;Burgerlijke staat: verweduwd;Estland;2002;;;;;;;;;;;;;;;;
4601;Burgerlijke staat: verweduwd;Estland;2004;5.0;4.6;5.8;3.3;4.1;3.0;4.5;5.3;43.0;47.0;58.0;17.0;31.0;13.0;47.0;57.0
4602;Burgerlijke staat: verweduwd;Estland;2006;5.3;5.2;5.5;4.1;4.6;3.7;5.2;5.4;46.0;50.0;55.0;17.0;35.0;18.0;52.0;57.0
4603;Burgerlijke staat: verweduwd;Estland;2008;;;;;;;;;;;;;;;;
4604;Burgerlijke staat: verweduwd;Estland;2010;5.8;5.3;6.3;4.0;4.5;3.8;5.3;5.7;53.0;43.0;60.0;22.0;31.0;20.0;44.0;48.0
4605;Burgerlijke staat: verweduwd;Estland;2012;5.5;4.6;5.8;3.2;3.7;3.3;4.5;4.9;50.0;33.0;52.0;19.0;22.0;18.0;35.0;37.0
4606;Burgerlijke staat: verweduwd;Estland;2014;5.7;5.1;6.1;3.7;4.1;3.6;4.4;4.6;51.0;39.0;60.0;21.0;30.0;18.0;32.0;34.0
4607;Burgerlijke staat: verweduwd;Estland;2016;4.4;4.0;7.0;2.5;4.0;2.3;3.8;4.6;49.0;43.0;72.0;16.0;26.0;13.0;21.0;35.0
4608;Burgerlijke staat: verweduwd;Estland;2018;5.8;5.9;7.0;4.2;5.0;4.2;4.8;4.8;50.0;55.0;80.0;20.0;40.0;20.0;33.0;33.0
4609;Burgerlijke staat: verweduwd;Estland;2020;5.6;5.9;7.3;4.0;4.8;3.8;4.2;4.6;50.0;55.0;80.0;20.0;40.0;18.0;30.0;40.0
4610;Burgerlijke staat: verweduwd;Finland;2002;6.4;6.6;8.2;4.5;5.3;;4.4;5.9;66.0;67.0;90.0;35.0;46.0;;35.0;56.0
4611;Burgerlijke staat: verweduwd;Finland;2004;6.5;6.5;8.1;4.8;5.6;5.2;4.7;6.6;74.0;82.0;91.0;46.0;68.0;51.0;52.0;80.0
4612;Burgerlijke staat: verweduwd;Finland;2006;6.8;6.7;8.2;4.9;5.7;5.1;4.7;;74.0;83.0;92.0;51.0;68.0;52.0;54.0;76.0
4613;Burgerlijke staat: verweduwd;Finland;2008;6.4;6.8;8.3;4.8;5.6;4.8;4.9;6.4;69.0;81.0;89.0;46.0;66.0;48.0;54.0;79.0
