ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
5324;Laag;Ondergrens 95%-interval;Wijk 03 Elsendorp;          ;190.0
5325;Laag;Ondergrens 95%-interval;Elsendorp;          ;110.0
5326;Laag;Ondergrens 95%-interval;Verspreide huizen Elsendorp;          ;60.0
5327;Laag;Ondergrens 95%-interval;Wijk 04 Bakel;          ;1270.0
5328;Laag;Ondergrens 95%-interval;Bakel;          ;790.0
5329;Laag;Ondergrens 95%-interval;Verspreide huizen Grotelse Heide en Esp;          ;350.0
5330;Laag;Ondergrens 95%-interval;Verspr.h. ten zuidwesten van Bakel;          ;100.0
5331;Laag;Ondergrens 95%-interval;Wijk 05 Milheeze;          ;460.0
5332;Laag;Ondergrens 95%-interval;Milheeze;          ;300.0
5333;Laag;Ondergrens 95%-interval;Verspreide huizen Groote Peel;          ;50.0
5334;Laag;Ondergrens 95%-interval;Verspreide huizen Milheeze;          ;70.0
5335;Laag;Ondergrens 95%-interval;Wijk 06 De Rips;          ;200.0
5336;Laag;Ondergrens 95%-interval;De Rips;          ;130.0
5337;Laag;Ondergrens 95%-interval;Verspreide huizen Rips;          ;50.0
5338;Laag;Ondergrens 95%-interval;Gennep;          ;3460.0
5339;Laag;Ondergrens 95%-interval;Wijk 00 Milsbeek;          ;500.0
5340;Laag;Ondergrens 95%-interval;Milsbeek;          ;360.0
5341;Laag;Ondergrens 95%-interval;Sprokkelveld;          ;40.0
5342;Laag;Ondergrens 95%-interval;Bloemenstraat-Zwarteweg;          ;50.0
5343;Laag;Ondergrens 95%-interval;Wijk 01 Ottersum;          ;300.0
5344;Laag;Ondergrens 95%-interval;Ottersum;          ;220.0
5345;Laag;Ondergrens 95%-interval;Aaldonk-Violenberg;          ;40.0
5346;Laag;Ondergrens 95%-interval;Looierheide;          ;20.0
5347;Laag;Ondergrens 95%-interval;Wijk 02 Ven-Zelderheide;          ;120.0
5348;Laag;Ondergrens 95%-interval;Ven-Zelderheide;          ;60.0
5349;Laag;Ondergrens 95%-interval;Langehorst-Zelder;          ;50.0
5350;Laag;Ondergrens 95%-interval;Wijk 03 Gennep;          ;1930.0
5351;Laag;Ondergrens 95%-interval;Oude Stadskern;          ;120.0
5352;Laag;Ondergrens 95%-interval;Noord;          ;90.0
5353;Laag;Ondergrens 95%-interval;Midden;          ;830.0
5354;Laag;Ondergrens 95%-interval;Zuid;          ;750.0
5355;Laag;Ondergrens 95%-interval;Panoven-Maaskemp;          ;
5356;Laag;Ondergrens 95%-interval;Wijk 04 Heijen;          ;410.0
5357;Laag;Ondergrens 95%-interval;Heijen;          ;280.0
5358;Laag;Ondergrens 95%-interval;Heijensebos;          ;10.0
5359;Laag;Ondergrens 95%-interval;Diekendaal-Nieuwerf;          ;80.0
5360;Laag;Ondergrens 95%-interval;Gilze en Rijen;          ;5370.0
5361;Laag;Ondergrens 95%-interval;Wijk 00 Rijen;          ;3470.0
5362;Laag;Ondergrens 95%-interval;Rijen;          ;3340.0
5363;Laag;Ondergrens 95%-interval;Bedrijventerrein Haansberg;          ;60.0
5364;Laag;Ondergrens 95%-interval;Verspreide huizen Rijen;          ;30.0
5365;Laag;Ondergrens 95%-interval;Wijk 01 Gilze;          ;1500.0
5366;Laag;Ondergrens 95%-interval;Gilze;          ;1170.0
5367;Laag;Ondergrens 95%-interval;Bedrijventerrein Broekakkers;          ;10.0
5368;Laag;Ondergrens 95%-interval;Verspreide huizen Gilze;          ;250.0
5369;Laag;Ondergrens 95%-interval;Wijk 02 Molenschot;          ;240.0
5370;Laag;Ondergrens 95%-interval;Molenschot;          ;110.0
5371;Laag;Ondergrens 95%-interval;Verspreide huizen Molenschot;          ;100.0
5372;Laag;Ondergrens 95%-interval;Wijk 03 Hulten;          ;20.0
5373;Laag;Ondergrens 95%-interval;Hulten;          ;10.0
5374;Laag;Ondergrens 95%-interval;Verspreide huizen Hulten;          ;20.0
5375;Laag;Ondergrens 95%-interval;Goeree-Overflakkee;          ;11680.0
5376;Laag;Ondergrens 95%-interval;Goedereede;          ;400.0
5377;Laag;Ondergrens 95%-interval;Goedereede woonkern;          ;330.0
5378;Laag;Ondergrens 95%-interval;Goedereede havenhoofd;          ;20.0
5379;Laag;Ondergrens 95%-interval;Goedereede buitengebied;          ;20.0
5380;Laag;Ondergrens 95%-interval;Ouddorp;          ;1450.0
5381;Laag;Ondergrens 95%-interval;Ouddorp centrum;          ;290.0
5382;Laag;Ondergrens 95%-interval;Ouddorp noord;          ;470.0
5383;Laag;Ondergrens 95%-interval;Ouddorp zuid;          ;190.0
5384;Laag;Ondergrens 95%-interval;Ouddorp klepperstee klarebeek;          ;
5385;Laag;Ondergrens 95%-interval;Ouddorp oude nieuwlandseweg;          ;30.0
5386;Laag;Ondergrens 95%-interval;Ouddorp brouwersdam;          ;
5387;Laag;Ondergrens 95%-interval;Ouddorp westeinde;          ;
5388;Laag;Ondergrens 95%-interval;Ouddorp oudeland;          ;0.0
5389;Laag;Ondergrens 95%-interval;Ouddorp buitengebied;          ;240.0
5390;Laag;Ondergrens 95%-interval;Stellendam;          ;870.0
5391;Laag;Ondergrens 95%-interval;Stellendam centrum;          ;310.0
5392;Laag;Ondergrens 95%-interval;Stellendam west;          ;470.0
5393;Laag;Ondergrens 95%-interval;Stellendam zuiderdiep;          ;
5394;Laag;Ondergrens 95%-interval;Stellendam haven;          ;
5395;Laag;Ondergrens 95%-interval;Stellendam buitengebied;          ;
5396;Laag;Ondergrens 95%-interval;Middelharnis;          ;1500.0
5397;Laag;Ondergrens 95%-interval;Middelharnis westplaat;          ;180.0
5398;Laag;Ondergrens 95%-interval;Middelharnis centrum;          ;200.0
5399;Laag;Ondergrens 95%-interval;Middelharnis prinsenkwartier;          ;280.0
5400;Laag;Ondergrens 95%-interval;Middelharnis bomenbuurt;          ;450.0
5401;Laag;Ondergrens 95%-interval;Middelharnis oostplaat;          ;
5402;Laag;Ondergrens 95%-interval;Middelharnis Nieuw Zeeland;          ;50.0
5403;Laag;Ondergrens 95%-interval;Middelharnis buitengebied;          ;150.0
5404;Laag;Ondergrens 95%-interval;Ooltgensplaat;          ;550.0
5405;Laag;Ondergrens 95%-interval;Ooltgensplaat woonkern;          ;430.0
5406;Laag;Ondergrens 95%-interval;Ooltgensplaat haven;          ;30.0
5407;Laag;Ondergrens 95%-interval;Ooltgensplaat buitengebied;          ;50.0
5408;Laag;Ondergrens 95%-interval;Den Bommel;          ;420.0
5409;Laag;Ondergrens 95%-interval;Den Bommel woonkern;          ;310.0
5410;Laag;Ondergrens 95%-interval;Den Bommel buitengebied;          ;90.0
5411;Laag;Ondergrens 95%-interval;Oude-Tonge;          ;1030.0
5412;Laag;Ondergrens 95%-interval;Oude-Tonge centrum;          ;290.0
5413;Laag;Ondergrens 95%-interval;Oude-Tonge prinsessenbuurt handelskade;          ;300.0
5414;Laag;Ondergrens 95%-interval;Oude-Tonge planetenbuurt;          ;230.0
5415;Laag;Ondergrens 95%-interval;Oude-Tonge haven;          ;40.0
5416;Laag;Ondergrens 95%-interval;Oude-Tonge industriegebied;          ;
5417;Laag;Ondergrens 95%-interval;Oude-Tonge buitengebied;          ;60.0
5418;Laag;Ondergrens 95%-interval;Dirksland;          ;1200.0
5419;Laag;Ondergrens 95%-interval;Dirksland centrum;          ;450.0
5420;Laag;Ondergrens 95%-interval;Dirksland noord;          ;290.0
5421;Laag;Ondergrens 95%-interval;Dirksland zuid;          ;220.0
5422;Laag;Ondergrens 95%-interval;Dirksland industriegebied;          ;60.0
5423;Laag;Ondergrens 95%-interval;Dirksland buitengebied;          ;30.0
5424;Laag;Ondergrens 95%-interval;Melissant;          ;490.0
5425;Laag;Ondergrens 95%-interval;Melissant woonkern;          ;410.0
5426;Laag;Ondergrens 95%-interval;Melissant buitengebied;          ;50.0
5427;Laag;Ondergrens 95%-interval;Herkingen;          ;330.0
5428;Laag;Ondergrens 95%-interval;Herkingen woonkern;          ;290.0
5429;Laag;Ondergrens 95%-interval;Herkingen buitenplaats;          ;
5430;Laag;Ondergrens 95%-interval;Herkingen buitengebied;          ;10.0
5431;Laag;Ondergrens 95%-interval;Sommelsdijk;          ;1380.0
5432;Laag;Ondergrens 95%-interval;Sommelsdijk centrum;          ;160.0
5433;Laag;Ondergrens 95%-interval;Sommelsdijk bloemenbuurt;          ;350.0
5434;Laag;Ondergrens 95%-interval;Sommelsdijk westplaat;          ;150.0
5435;Laag;Ondergrens 95%-interval;Sommelsdijk vogelbuurt oost;          ;280.0
5436;Laag;Ondergrens 95%-interval;Sommelsdijk vogelbuurt west;          ;210.0
5437;Laag;Ondergrens 95%-interval;Sommelsdijk buitengebied;          ;50.0
5438;Laag;Ondergrens 95%-interval;Nieuwe-Tonge;          ;520.0
5439;Laag;Ondergrens 95%-interval;Nieuwe-Tonge woonkern;          ;430.0
5440;Laag;Ondergrens 95%-interval;Nieuwe-Tonge battenoord;          ;10.0
5441;Laag;Ondergrens 95%-interval;Nieuwe-Tonge buitengebied;          ;50.0
5442;Laag;Ondergrens 95%-interval;Stad aan 't Haringvliet;          ;270.0
5443;Laag;Ondergrens 95%-interval;Stad aan 't Haringvliet woonkern;          ;240.0
5444;Laag;Ondergrens 95%-interval;Stad aan 't Haringvliet buitengebied;          ;20.0
5445;Laag;Ondergrens 95%-interval;Achthuizen;          ;270.0
5446;Laag;Ondergrens 95%-interval;Achthuizen woonkern;          ;190.0
5447;Laag;Ondergrens 95%-interval;Achthuizen buitengebied;          ;60.0
5448;Laag;Ondergrens 95%-interval;Goes;          ;7690.0
5449;Laag;Ondergrens 95%-interval;Wijk 01 Goes;          ;5900.0
5450;Laag;Ondergrens 95%-interval;Goes-Centrum;          ;370.0
5451;Laag;Ondergrens 95%-interval;Goes-Oost;          ;1060.0
5452;Laag;Ondergrens 95%-interval;Goes-Zuid;          ;940.0
5453;Laag;Ondergrens 95%-interval;Goes-West;          ;680.0
5454;Laag;Ondergrens 95%-interval;Goes-Noordwest;          ;1610.0
5455;Laag;Ondergrens 95%-interval;Goes-Noordoost;          ;140.0
5456;Laag;Ondergrens 95%-interval;Industrieterrein De Poel;          ;10.0
5457;Laag;Ondergrens 95%-interval;Industrieterrein Haven;          ;50.0
5458;Laag;Ondergrens 95%-interval;Goese Meer;          ;70.0
5459;Laag;Ondergrens 95%-interval;Overzuid;          ;310.0
5460;Laag;Ondergrens 95%-interval;Mannee;          ;100.0
5461;Laag;Ondergrens 95%-interval;Wijk 02 Wilhelminadorp;          ;80.0
5462;Laag;Ondergrens 95%-interval;Wilhelminadorp;          ;80.0
5463;Laag;Ondergrens 95%-interval;Verspreide huizen Wilhelminadorp;          ;0.0
5464;Laag;Ondergrens 95%-interval;Wijk 03 Kloetinge;          ;550.0
5465;Laag;Ondergrens 95%-interval;Kloetinge;          ;260.0
5466;Laag;Ondergrens 95%-interval;Oostmolenpark;          ;230.0
5467;Laag;Ondergrens 95%-interval;Verspreide huizen in het Oosten;          ;10.0
5468;Laag;Ondergrens 95%-interval;Verspreide huizen in het Zuiden;          ;0.0
5469;Laag;Ondergrens 95%-interval;Wijk 04 Kattendijke;          ;70.0
5470;Laag;Ondergrens 95%-interval;Kattendijke;          ;40.0
5471;Laag;Ondergrens 95%-interval;Verspreide huizen Kattendijke;          ;20.0
5472;Laag;Ondergrens 95%-interval;Wijk 05 's-Heer-Arendskerke;          ;160.0
5473;Laag;Ondergrens 95%-interval;'s-Heer-Arendskerke;          ;140.0
5474;Laag;Ondergrens 95%-interval;De Schenge;          ;10.0
5475;Laag;Ondergrens 95%-interval;Verspreide huizen in het Westen;          ;
5476;Laag;Ondergrens 95%-interval;Wijk 06 Eindewege;          ;50.0
5477;Laag;Ondergrens 95%-interval;Eindewege;          ;50.0
5478;Laag;Ondergrens 95%-interval;Wijk 07 's-Heer-Hendrikskinderen;          ;240.0
5479;Laag;Ondergrens 95%-interval;'s-Heer-Hendrikskinderen;          ;190.0
5480;Laag;Ondergrens 95%-interval;Verspr.h. ten N. v. 's-Heer-Hendrikskind;          ;40.0
5481;Laag;Ondergrens 95%-interval;Verspr.h. ten Z. v. 's-Heer-Hendrikskind;          ;0.0
5482;Laag;Ondergrens 95%-interval;Wijk 08 Wolphaartsdijk;          ;290.0
5483;Laag;Ondergrens 95%-interval;Wolphaartsdijk;          ;240.0
5484;Laag;Ondergrens 95%-interval;Verspreide huizen Wolphaartsdijk;          ;30.0
5485;Laag;Ondergrens 95%-interval;Wijk 09 Oud-Sabbinge;          ;20.0
5486;Laag;Ondergrens 95%-interval;Oud-Sabbinge;          ;20.0
5487;Laag;Ondergrens 95%-interval;Goirle;          ;4260.0
5488;Laag;Ondergrens 95%-interval;Wijk 01 Goirle-Centrum;          ;170.0
5489;Laag;Ondergrens 95%-interval;Goirle-Centrum;          ;170.0
5490;Laag;Ondergrens 95%-interval;Wijk 02 Grobbendonck;          ;240.0
5491;Laag;Ondergrens 95%-interval;Grobbendonck;          ;240.0
5492;Laag;Ondergrens 95%-interval;Wijk 03 De Groote Akkers;          ;350.0
5493;Laag;Ondergrens 95%-interval;De Groote Akkers;          ;340.0
5494;Laag;Ondergrens 95%-interval;De Leijzoom;          ;10.0
5495;Laag;Ondergrens 95%-interval;Wijk 04 De Hoge Wal;          ;160.0
5496;Laag;Ondergrens 95%-interval;De Hoogte;          ;140.0
5497;Laag;Ondergrens 95%-interval;De Vallei;          ;20.0
5498;Laag;Ondergrens 95%-interval;Wijk 05 Abcoven;          ;240.0
5499;Laag;Ondergrens 95%-interval;Abcoven;          ;240.0
5500;Laag;Ondergrens 95%-interval;Wijk 06 Wildackers;          ;560.0
5501;Laag;Ondergrens 95%-interval;Wildackers;          ;560.0
5502;Laag;Ondergrens 95%-interval;Wijk 07 't Ven;          ;230.0
5503;Laag;Ondergrens 95%-interval;'t Ven;          ;90.0
5504;Laag;Ondergrens 95%-interval;Burgemeesters;          ;130.0
5505;Laag;Ondergrens 95%-interval;Wijk 08 De Boschkens;          ;250.0
5506;Laag;Ondergrens 95%-interval;Tilburgseweg;          ;60.0
5507;Laag;Ondergrens 95%-interval;De Boschkens-West;          ;70.0
5508;Laag;Ondergrens 95%-interval;De Boschkens-Oost;          ;110.0
5509;Laag;Ondergrens 95%-interval;Wijk 09 De Hellen;          ;650.0
5510;Laag;Ondergrens 95%-interval;Vennen;          ;140.0
5511;Laag;Ondergrens 95%-interval;Bomen;          ;120.0
5512;Laag;Ondergrens 95%-interval;De Villa;          ;10.0
5513;Laag;Ondergrens 95%-interval;Rivieren;          ;100.0
5514;Laag;Ondergrens 95%-interval;Kruiden;          ;190.0
5515;Laag;Ondergrens 95%-interval;Wijk 10 De Nieuwe Erven;          ;60.0
5516;Laag;Ondergrens 95%-interval;De Nieuwe Erven;          ;60.0
5517;Laag;Ondergrens 95%-interval;Wijk 11 Hoogeind;          ;330.0
5518;Laag;Ondergrens 95%-interval;Hoogeind;          ;10.0
5519;Laag;Ondergrens 95%-interval;Geestelijken;          ;130.0
5520;Laag;Ondergrens 95%-interval;Herstallen;          ;160.0
5521;Laag;Ondergrens 95%-interval;Wijk 12 Sportpark Van den Wildenberg;          ;
5522;Laag;Ondergrens 95%-interval;Sportpark Van den Wildenberg;          ;
5523;Laag;Ondergrens 95%-interval;Wijk 13 Bedrijventerrein Tijvoort;          ;30.0
5524;Laag;Ondergrens 95%-interval;Tijlvoort-Noort;          ;20.0
5525;Laag;Ondergrens 95%-interval;Tijlvoort-Zuid;          ;10.0
5526;Laag;Ondergrens 95%-interval;Wijk 14 Verspreide huizen Goirle;          ;30.0
5527;Laag;Ondergrens 95%-interval;Verspreide huizen Goirle;          ;30.0
5528;Laag;Ondergrens 95%-interval;Wijk 20 Riel;          ;350.0
5529;Laag;Ondergrens 95%-interval;Riel-Dorp;          ;330.0
5530;Laag;Ondergrens 95%-interval;Spaansehoek;          ;20.0
5531;Laag;Ondergrens 95%-interval;Wijk 21 Bedrijventerrein Riel;          ;10.0
5532;Laag;Ondergrens 95%-interval;Bedrijventerrein Riel;          ;10.0
5533;Laag;Ondergrens 95%-interval;Wijk 22 Sportpark De Krim;          ;
5534;Laag;Ondergrens 95%-interval;Sportpark De Krim;          ;
5535;Laag;Ondergrens 95%-interval;Wijk 23 Verspriede huizen Riel;          ;30.0
5536;Laag;Ondergrens 95%-interval;Verspreide huizen Riel;          ;30.0
5537;Laag;Ondergrens 95%-interval;Gooise Meren;          ;8090.0
5538;Laag;Ondergrens 95%-interval;Bussum Centrum;          ;1710.0
5539;Laag;Ondergrens 95%-interval;Brinklaan;          ;180.0
5540;Laag;Ondergrens 95%-interval;Raadhuisplein;          ;160.0
5541;Laag;Ondergrens 95%-interval;Verbindingslaan;          ;150.0
5542;Laag;Ondergrens 95%-interval;Batterijlaan;          ;130.0
5543;Laag;Ondergrens 95%-interval;Cereslaan;          ;180.0
5544;Laag;Ondergrens 95%-interval;Bijlstraat;          ;190.0
5545;Laag;Ondergrens 95%-interval;Nijverheidswerf;          ;150.0
5546;Laag;Ondergrens 95%-interval;Laarderwegkwartier;          ;210.0
5547;Laag;Ondergrens 95%-interval;Spiegelzicht;          ;110.0
5548;Laag;Ondergrens 95%-interval;Brediuskwartier;          ;350.0
5549;Laag;Ondergrens 95%-interval;Prins Hendrikkwartier;          ;70.0
5550;Laag;Ondergrens 95%-interval;Hooftlaan;          ;70.0
5551;Laag;Ondergrens 95%-interval;Vondellaan;          ;80.0
5552;Laag;Ondergrens 95%-interval;Bredius-West;          ;40.0
5553;Laag;Ondergrens 95%-interval;Bredius-Oost;          ;70.0
5554;Laag;Ondergrens 95%-interval;Eng;          ;2260.0
5555;Laag;Ondergrens 95%-interval;Sportpark-Zuid;          ;
5556;Laag;Ondergrens 95%-interval;Donderstraat;          ;90.0
5557;Laag;Ondergrens 95%-interval;Godelindebuurt;          ;150.0
5558;Laag;Ondergrens 95%-interval;Waltherlaan;          ;
5559;Laag;Ondergrens 95%-interval;Bloemenbuurt;          ;100.0
5560;Laag;Ondergrens 95%-interval;Ooster Eng-Noord;          ;170.0
5561;Laag;Ondergrens 95%-interval;Ooster Eng-Zuid;          ;270.0
5562;Laag;Ondergrens 95%-interval;Midden Eng-Oost;          ;350.0
5563;Laag;Ondergrens 95%-interval;Midden Eng-West;          ;340.0
5564;Laag;Ondergrens 95%-interval;Wester Eng;          ;410.0
5565;Laag;Ondergrens 95%-interval;Spiegel;          ;460.0
5566;Laag;Ondergrens 95%-interval;Lomanplein;          ;70.0
5567;Laag;Ondergrens 95%-interval;Schimmellaan;          ;30.0
5568;Laag;Ondergrens 95%-interval;Boslaan;          ;110.0
5569;Laag;Ondergrens 95%-interval;Koedijk;          ;80.0
5570;Laag;Ondergrens 95%-interval;Kom van Bieghel;          ;60.0
5571;Laag;Ondergrens 95%-interval;Meijerkamp;          ;40.0
5572;Laag;Ondergrens 95%-interval;Fransekamp;          ;20.0
5573;Laag;Ondergrens 95%-interval;Muiden;          ;880.0
5574;Laag;Ondergrens 95%-interval;Vesting Muiden;          ;140.0
5575;Laag;Ondergrens 95%-interval;Krijgsman;          ;190.0
5576;Laag;Ondergrens 95%-interval;Muiderberg;          ;160.0
5577;Laag;Ondergrens 95%-interval;Mariahoeve Muiden;          ;70.0
5578;Laag;Ondergrens 95%-interval;Buitendijken Muiderberg;          ;170.0
5579;Laag;Ondergrens 95%-interval;Pampusweg;          ;10.0
5580;Laag;Ondergrens 95%-interval;IJmeer;          ;
5581;Laag;Ondergrens 95%-interval;Noordpolder;          ;20.0
5582;Laag;Ondergrens 95%-interval;Naarden;          ;2010.0
5583;Laag;Ondergrens 95%-interval;Naarden Vesting;          ;100.0
5584;Laag;Ondergrens 95%-interval;Tuindorp Keverdijk;          ;640.0
5585;Laag;Ondergrens 95%-interval;Naarderwoonbos;          ;50.0
5586;Laag;Ondergrens 95%-interval;Bedrijvenpark Gooimeer-Zuid;          ;
5587;Laag;Ondergrens 95%-interval;Oranje Nassaupark-Noord;          ;20.0
5588;Laag;Ondergrens 95%-interval;Oranje Nassaupark-Zuid;          ;90.0
5589;Laag;Ondergrens 95%-interval;Ministerpark;          ;210.0
5590;Laag;Ondergrens 95%-interval;Componistenkwartier;          ;140.0
5591;Laag;Ondergrens 95%-interval;Rembrandtpark;          ;180.0
5592;Laag;Ondergrens 95%-interval;Bos van Bredius-Noord;          ;20.0
5593;Laag;Ondergrens 95%-interval;Valkeveen;          ;50.0
5594;Laag;Ondergrens 95%-interval;Naardermeer;          ;
5595;Laag;Ondergrens 95%-interval;Bos van Bredius-Zuid;          ;10.0
5596;Laag;Ondergrens 95%-interval;Bedrijvenpark Gooimeer-Noord;          ;
5597;Laag;Ondergrens 95%-interval;Vierhoven;          ;140.0
5598;Laag;Ondergrens 95%-interval;Naardermeerkwartier;          ;30.0
5599;Laag;Ondergrens 95%-interval;De Fortlanden;          ;60.0
5600;Laag;Ondergrens 95%-interval;Gorinchem;          ;8520.0
5601;Laag;Ondergrens 95%-interval;Wijk 01 Gorinchem binnenstad;          ;1080.0
5602;Laag;Ondergrens 95%-interval;Bovenstad;          ;350.0
5603;Laag;Ondergrens 95%-interval;Benedenstad;          ;700.0
5604;Laag;Ondergrens 95%-interval;Wijk 02 Wijdschild;          ;220.0
5605;Laag;Ondergrens 95%-interval;Wijdschild;          ;220.0
5606;Laag;Ondergrens 95%-interval;Wijk 03 Lingewijk;          ;630.0
5607;Laag;Ondergrens 95%-interval;Lingewijk;          ;630.0
5608;Laag;Ondergrens 95%-interval;Wijk 04 haarwijk;          ;1800.0
5609;Laag;Ondergrens 95%-interval;Haarwijk West;          ;1180.0
5610;Laag;Ondergrens 95%-interval;Haarwijk Oost;          ;560.0
5611;Laag;Ondergrens 95%-interval;Wijk 05 Stalkaarsen;          ;570.0
5612;Laag;Ondergrens 95%-interval;Stalkaarsen;          ;570.0
5613;Laag;Ondergrens 95%-interval;Wijk 06 Gildenwijk;          ;1610.0
5614;Laag;Ondergrens 95%-interval;Gildenwijk;          ;1610.0
5615;Laag;Ondergrens 95%-interval;Wijk 07 Schelluinsestraat;          ;30.0
5616;Laag;Ondergrens 95%-interval;Schelluinsestraat;          ;30.0
5617;Laag;Ondergrens 95%-interval;Wijk 08 Avelingen Oost;          ;0.0
5618;Laag;Ondergrens 95%-interval;Avelingen Oost;          ;0.0
5619;Laag;Ondergrens 95%-interval;Wijk 09 Avelingen West;          ;
5620;Laag;Ondergrens 95%-interval;Avelingen West;          ;
5621;Laag;Ondergrens 95%-interval;Wijk 10 Molenvliet;          ;20.0
5622;Laag;Ondergrens 95%-interval;Molenvliet;          ;20.0
5623;Laag;Ondergrens 95%-interval;Wijk 11 laag Dalem;          ;1520.0
5624;Laag;Ondergrens 95%-interval;Laag Dalem I;          ;430.0
5625;Laag;Ondergrens 95%-interval;Laag Dalem II;          ;530.0
5626;Laag;Ondergrens 95%-interval;Laag Dalem Oost;          ;380.0
5627;Laag;Ondergrens 95%-interval;Laag Dalem Zuid;          ;90.0
5628;Laag;Ondergrens 95%-interval;Wijk 12 Dalem;          ;140.0
5629;Laag;Ondergrens 95%-interval;Dalem;          ;140.0
5630;Laag;Ondergrens 95%-interval;Wijk 13 Hoog Dalem;          ;260.0
5631;Laag;Ondergrens 95%-interval;Hoog Dalem;          ;260.0
5632;Laag;Ondergrens 95%-interval;Wijk 14 Bedrijventerrein Oost;          ;
5633;Laag;Ondergrens 95%-interval;Linge;          ;
5634;Laag;Ondergrens 95%-interval;Oost I;          ;
5635;Laag;Ondergrens 95%-interval;Oost II;          ;
5636;Laag;Ondergrens 95%-interval;Wijk 15 Papland;          ;0.0
5637;Laag;Ondergrens 95%-interval;Papland;          ;0.0
5638;Laag;Ondergrens 95%-interval;Wijk 16 schotdeuren;          ;20.0
5639;Laag;Ondergrens 95%-interval;Schotdeuren;          ;20.0
5640;Laag;Ondergrens 95%-interval;Wijk 17 Bedrijventerrein Noord;          ;
5641;Laag;Ondergrens 95%-interval;Bedrijventerrein Noord;          ;
5642;Laag;Ondergrens 95%-interval;Wijk 18 Landelijk gebied West;          ;10.0
5643;Laag;Ondergrens 95%-interval;Landelijk gebied West;          ;10.0
5644;Laag;Ondergrens 95%-interval;Wijk 19 Landelijk gebied Noord;          ;
5645;Laag;Ondergrens 95%-interval;Landelijk gebied Noord;          ;
5646;Laag;Ondergrens 95%-interval;Wijk 20 Landelijk gebied Oost;          ;
5647;Laag;Ondergrens 95%-interval;Landelijk gebied Oost;          ;
5648;Laag;Ondergrens 95%-interval;Wijk 21 Landelijk gebied Zuid;          ;
5649;Laag;Ondergrens 95%-interval;Landelijk gebied Zuid;          ;
5650;Laag;Ondergrens 95%-interval;Gouda;          ;14780.0
5651;Laag;Ondergrens 95%-interval;Binnenstad;          ;1200.0
5652;Laag;Ondergrens 95%-interval;Nieuwe Markt e.o.;          ;260.0
5653;Laag;Ondergrens 95%-interval;De Baan e.o.;          ;190.0
5654;Laag;Ondergrens 95%-interval;Turfmarkt e.o.;          ;
5655;Laag;Ondergrens 95%-interval;Raam e.o.;          ;290.0
5656;Laag;Ondergrens 95%-interval;Nieuwe Park Oost;          ;210.0
5657;Laag;Ondergrens 95%-interval;Nieuwe Park West;          ;
5658;Laag;Ondergrens 95%-interval;De Korte Akkeren;          ;2630.0
5659;Laag;Ondergrens 95%-interval;De Korte Akkeren Oud;          ;1510.0
5660;Laag;Ondergrens 95%-interval;De Korte Akkeren Nieuw;          ;800.0
5661;Laag;Ondergrens 95%-interval;Industrieterrein Kromme Gouwe;          ;60.0
5662;Laag;Ondergrens 95%-interval;Industrieterrein Hollandsche IJssel;          ;10.0
5663;Laag;Ondergrens 95%-interval;Weidebloemkwartier;          ;140.0
5664;Laag;Ondergrens 95%-interval;Bloemendaal;          ;1630.0
5665;Laag;Ondergrens 95%-interval;Boerhaavekwartier;          ;280.0
5666;Laag;Ondergrens 95%-interval;Windrooskwartier en Heesterbuurt;          ;620.0
5667;Laag;Ondergrens 95%-interval;Groenhovenkwartier;          ;440.0
5668;Laag;Ondergrens 95%-interval;Bloemendaalseweg;          ;0.0
5669;Laag;Ondergrens 95%-interval;De Goudse Poort;          ;80.0
5670;Laag;Ondergrens 95%-interval;Gaardenbuurt;          ;40.0
5671;Laag;Ondergrens 95%-interval;Plaswijck;          ;2320.0
5672;Laag;Ondergrens 95%-interval;Hoef- en Veldbuurt;          ;460.0
5673;Laag;Ondergrens 95%-interval;Zomenbuurt;          ;250.0
5674;Laag;Ondergrens 95%-interval;Hoevenbuurt;          ;210.0
5675;Laag;Ondergrens 95%-interval;Lusten-, Burgen- en Steinenbuurt;          ;680.0
5676;Laag;Ondergrens 95%-interval;Grassen- Waterbuurt;          ;140.0
5677;Laag;Ondergrens 95%-interval;Bodegraafsestraatweg;          ;10.0
5678;Laag;Ondergrens 95%-interval;De Mammoet;          ;120.0
5679;Laag;Ondergrens 95%-interval;Wervenbuurt;          ;270.0
5680;Laag;Ondergrens 95%-interval;Noord;          ;1800.0
5681;Laag;Ondergrens 95%-interval;Ouwe Gouwe;          ;750.0
5682;Laag;Ondergrens 95%-interval;Statensingel;          ;
5683;Laag;Ondergrens 95%-interval;Wethouder Venteweg;          ;70.0
5684;Laag;Ondergrens 95%-interval;Achterwillenseweg;          ;250.0
5685;Laag;Ondergrens 95%-interval;Slagenbuurt;          ;450.0
5686;Laag;Ondergrens 95%-interval;Middenwillens;          ;100.0
5687;Laag;Ondergrens 95%-interval;De Goudse Hout;          ;
5688;Laag;Ondergrens 95%-interval;Kort Haarlem;          ;2120.0
5689;Laag;Ondergrens 95%-interval;Oosterwei;          ;410.0
5690;Laag;Ondergrens 95%-interval;Vreewijk;          ;240.0
5691;Laag;Ondergrens 95%-interval;Voorwillenseweg;          ;60.0
