ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
7133;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2017;;4.0
7134;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2018;;-1.6
7135;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2019;;5.1
7136;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2020;;0.9
7137;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2021;;1.7
7138;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2022;;
7139;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2023;;
7140;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1996;;6.2
7141;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1997;;-5.2
7142;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1998;;14.2
7143;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1999;;8.1
7144;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2000;;-3.7
7145;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2001;;6.6
7146;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2002;;-3.7
7147;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2003;;5.6
7148;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2004;;-5.6
7149;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2005;;-3.0
7150;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2006;;-6.0
7151;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2007;;0.6
7152;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2008;;0.4
7153;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2009;;-10.2
7154;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2010;;6.5
7155;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2011;;0.0
7156;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2012;;-3.9
7157;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2013;;5.1
7158;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2014;;-1.6
7159;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2015;;9.7
7160;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2016;;-2.9
7161;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2017;;-8.7
7162;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2018;;4.6
7163;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2019;;1.9
7164;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2020;;4.3
7165;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2021;;-10.5
7166;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2022;;
7167;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2023;;
7168;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1996;;5.2
7169;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1997;;-3.0
7170;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1998;;2.7
7171;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1999;;1.8
7172;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2000;;-3.7
7173;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2001;;1.1
7174;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2002;;6.0
7175;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2003;;-0.9
7176;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2004;;0.5
7177;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2005;;-6.3
7178;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2006;;7.5
7179;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2007;;2.6
7180;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2008;;0.8
7181;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2009;;-8.7
7182;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2010;;6.2
7183;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2011;;-5.6
7184;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2012;;-4.4
7185;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2013;;5.3
7186;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2014;;-8.3
7187;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2015;;-8.9
7188;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2016;;1.2
7189;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2017;;-1.1
7190;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2018;;6.2
7191;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2019;;-12.3
7192;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2020;;-5.7
7193;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2021;;6.5
7194;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2022;;
7195;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2023;;
7196;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1996;;3.2
7197;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1997;;-3.3
7198;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1998;;0.8
7199;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1999;;-6.2
7200;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2000;;-1.2
7201;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2001;;6.9
7202;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2002;;2.4
7203;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2003;;-0.4
7204;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2004;;3.9
7205;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2005;;12.3
7206;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2006;;4.4
7207;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2007;;0.0
7208;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2008;;-3.2
7209;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2009;;-7.9
7210;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2010;;6.4
7211;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2011;;-2.8
7212;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2012;;1.0
7213;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2013;;-2.5
7214;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2014;;1.5
7215;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2015;;4.4
7216;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2016;;-3.3
7217;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2017;;7.0
7218;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2018;;-1.7
7219;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2019;;7.0
7220;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2020;;-1.2
7221;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2021;;7.0
7222;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2022;;
7223;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2023;;
7224;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1996;;4.7
7225;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1997;;11.5
7226;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1998;;5.5
7227;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1999;;2.4
7228;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2000;;0.9
7229;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2001;;8.0
7230;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2002;;-6.4
7231;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2003;;3.3
7232;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2004;;6.8
7233;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2005;;7.1
7234;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2006;;0.5
7235;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2007;;-2.3
7236;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2008;;22.7
7237;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2009;;-27.3
7238;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2010;;-4.9
7239;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2011;;5.6
7240;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2012;;5.7
7241;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2013;;5.5
7242;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2014;;7.7
7243;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2015;;32.1
7244;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2016;;-2.1
7245;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2017;;5.5
7246;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2018;;4.5
7247;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2019;;-0.6
7248;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2020;;-3.4
7249;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2021;;11.8
7250;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2022;;
7251;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2023;;
7252;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1996;;7.0
7253;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1997;;-0.9
7254;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1998;;4.8
7255;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1999;;6.5
7256;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2000;;4.2
7257;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2001;;6.0
7258;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2002;;4.5
7259;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2003;;0.3
7260;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2004;;10.4
7261;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2005;;-7.6
7262;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2006;;3.8
7263;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2007;;-3.3
7264;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2008;;-2.9
7265;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2009;;8.7
7266;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2010;;-0.9
7267;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2011;;5.9
7268;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2012;;-12.3
7269;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2013;;-0.3
7270;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2014;;5.1
7271;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2015;;2.9
7272;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2016;;3.0
7273;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2017;;1.2
7274;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2018;;4.3
7275;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2019;;0.9
7276;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2020;;-3.2
7277;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2021;;1.1
7278;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2022;;
7279;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2023;;
7280;B-E Nijverheid (geen bouw) en energie;Twente (CR);1996;;3.9
7281;B-E Nijverheid (geen bouw) en energie;Twente (CR);1997;;-0.9
7282;B-E Nijverheid (geen bouw) en energie;Twente (CR);1998;;2.2
7283;B-E Nijverheid (geen bouw) en energie;Twente (CR);1999;;3.9
7284;B-E Nijverheid (geen bouw) en energie;Twente (CR);2000;;4.6
7285;B-E Nijverheid (geen bouw) en energie;Twente (CR);2001;;5.7
7286;B-E Nijverheid (geen bouw) en energie;Twente (CR);2002;;0.1
7287;B-E Nijverheid (geen bouw) en energie;Twente (CR);2003;;3.7
7288;B-E Nijverheid (geen bouw) en energie;Twente (CR);2004;;-1.4
7289;B-E Nijverheid (geen bouw) en energie;Twente (CR);2005;;2.4
7290;B-E Nijverheid (geen bouw) en energie;Twente (CR);2006;;2.6
7291;B-E Nijverheid (geen bouw) en energie;Twente (CR);2007;;7.1
7292;B-E Nijverheid (geen bouw) en energie;Twente (CR);2008;;-1.8
7293;B-E Nijverheid (geen bouw) en energie;Twente (CR);2009;;4.2
7294;B-E Nijverheid (geen bouw) en energie;Twente (CR);2010;;-0.1
7295;B-E Nijverheid (geen bouw) en energie;Twente (CR);2011;;0.5
7296;B-E Nijverheid (geen bouw) en energie;Twente (CR);2012;;-5.9
7297;B-E Nijverheid (geen bouw) en energie;Twente (CR);2013;;2.9
7298;B-E Nijverheid (geen bouw) en energie;Twente (CR);2014;;1.6
7299;B-E Nijverheid (geen bouw) en energie;Twente (CR);2015;;3.6
7300;B-E Nijverheid (geen bouw) en energie;Twente (CR);2016;;-3.1
7301;B-E Nijverheid (geen bouw) en energie;Twente (CR);2017;;3.9
7302;B-E Nijverheid (geen bouw) en energie;Twente (CR);2018;;3.0
7303;B-E Nijverheid (geen bouw) en energie;Twente (CR);2019;;1.9
7304;B-E Nijverheid (geen bouw) en energie;Twente (CR);2020;;-1.1
7305;B-E Nijverheid (geen bouw) en energie;Twente (CR);2021;;4.8
7306;B-E Nijverheid (geen bouw) en energie;Twente (CR);2022;;
7307;B-E Nijverheid (geen bouw) en energie;Twente (CR);2023;;
7308;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1996;;3.3
7309;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1997;;3.9
7310;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1998;;2.9
7311;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1999;;2.1
7312;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2000;;0.5
7313;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2001;;17.6
7314;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2002;;-0.8
7315;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2003;;-1.1
7316;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2004;;5.8
7317;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2005;;-1.6
7318;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2006;;8.8
7319;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2007;;5.9
7320;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2008;;-2.8
7321;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2009;;-5.1
7322;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2010;;-0.5
7323;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2011;;13.8
7324;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2012;;-4.2
7325;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2013;;5.4
7326;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2014;;2.1
7327;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2015;;4.9
7328;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2016;;-0.8
7329;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2017;;3.1
7330;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2018;;7.1
7331;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2019;;2.2
7332;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2020;;-2.0
7333;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2021;;9.0
7334;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2022;;
7335;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2023;;
7336;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1996;;2.8
7337;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1997;;2.1
7338;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1998;;3.3
7339;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1999;;1.9
7340;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2000;;3.8
7341;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2001;;3.9
7342;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2002;;-1.8
7343;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2003;;1.1
7344;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2004;;1.6
7345;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2005;;5.1
7346;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2006;;-3.1
7347;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2007;;8.7
7348;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2008;;-0.4
7349;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2009;;-0.8
7350;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2010;;-4.3
7351;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2011;;5.4
7352;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2012;;-4.1
7353;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2013;;0.4
7354;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2014;;11.4
7355;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2015;;8.6
7356;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2016;;2.4
7357;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2017;;2.6
7358;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2018;;4.9
7359;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2019;;1.5
7360;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2020;;-1.3
7361;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2021;;9.0
7362;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2022;;
7363;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2023;;
7364;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1996;;1.4
7365;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1997;;-3.8
7366;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1998;;8.6
7367;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1999;;2.9
7368;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2000;;5.5
7369;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2001;;0.7
7370;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2002;;-2.4
7371;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2003;;1.2
7372;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2004;;-4.3
7373;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2005;;-1.6
7374;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2006;;4.0
7375;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2007;;-3.1
7376;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2008;;-7.2
7377;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2009;;-0.3
7378;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2010;;2.9
7379;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2011;;10.5
7380;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2012;;-8.6
7381;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2013;;4.0
7382;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2014;;4.6
7383;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2015;;39.5
7384;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2016;;2.8
7385;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2017;;7.4
7386;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2018;;7.0
7387;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2019;;3.9
7388;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2020;;-5.0
7389;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2021;;13.3
7390;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2022;;
7391;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2023;;
7392;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1996;;7.0
7393;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1997;;-2.1
7394;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1998;;11.3
7395;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1999;;13.0
7396;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2000;;2.4
7397;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2001;;7.0
7398;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2002;;-3.2
7399;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2003;;-10.7
7400;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2004;;2.4
7401;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2005;;-5.3
7402;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2006;;3.9
7403;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2007;;9.2
7404;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2008;;15.4
7405;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2009;;-10.9
7406;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2010;;-7.7
7407;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2011;;-1.4
7408;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2012;;-0.1
7409;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2013;;0.5
7410;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2014;;5.2
7411;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2015;;-1.5
7412;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2016;;2.3
7413;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2017;;7.0
7414;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2018;;4.1
7415;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2019;;2.5
7416;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2020;;3.4
7417;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2021;;9.4
7418;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2022;;
7419;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2023;;
7420;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1996;;3.5
7421;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1997;;0.6
7422;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1998;;1.4
7423;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1999;;9.9
7424;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2000;;1.4
7425;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2001;;3.3
7426;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2002;;-0.8
7427;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2003;;-2.1
7428;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2004;;-0.5
7429;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2005;;0.9
7430;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2006;;4.4
7431;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2007;;5.3
7432;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2008;;1.7
7433;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2009;;-1.6
7434;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2010;;-4.8
7435;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2011;;0.2
7436;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2012;;-7.3
7437;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2013;;3.1
7438;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2014;;2.5
7439;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2015;;10.6
7440;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2016;;-1.2
7441;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2017;;4.9
7442;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2018;;5.5
7443;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2019;;5.6
7444;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2020;;-3.3
7445;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2021;;9.6
7446;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2022;;
7447;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2023;;
7448;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1996;;7.1
