ID;Geslacht;Leeftijd;TypeZorg;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
1693;Mannen;4;Totaal verpleging;2010;650;0.12;23;35;0.04
1694;Mannen;5;0;2004;3370;0.51;292;87;0.44
1695;Mannen;5;0;2005;3215;0.49;288;89;0.44
1696;Mannen;5;0;2006;3205;0.49;294;92;0.45
1697;Mannen;5;0;2007;3150;0.48;286;91;0.44
1698;Mannen;5;0;2008;3215;0.5;311;97;0.48
1699;Mannen;5;0;2009;3020;0.47;317;105;0.49
1700;Mannen;5;0;2010;3190;0.49;338;106;0.52
1701;Mannen;5;1;2004;675;0.1;48;71;0.07
1702;Mannen;5;1;2005;1050;0.16;92;88;0.14
1703;Mannen;5;1;2006;1155;0.18;109;94;0.17
1704;Mannen;5;1;2007;1190;0.18;111;93;0.17
1705;Mannen;5;1;2008;1205;0.19;120;99;0.18
1706;Mannen;5;1;2009;1310;0.2;133;102;0.21
1707;Mannen;5;1;2010;1525;0.24;157;103;0.24
1708;Mannen;5;2;2004;465;0.07;35;74;0.05
1709;Mannen;5;2;2005;185;0.03;7;39;0.01
1710;Mannen;5;2;2006;185;0.03;7;36;0.01
1711;Mannen;5;2;2007;235;0.04;12;54;0.02
1712;Mannen;5;2;2008;335;0.05;18;53;0.03
1713;Mannen;5;2;2009;320;0.05;17;53;0.03
1714;Mannen;5;2;2010;385;0.06;22;56;0.03
1715;Mannen;5;3;2004;960;0.15;21;21;0.03
1716;Mannen;5;3;2005;930;0.14;13;14;0.02
1717;Mannen;5;3;2006;965;0.15;15;16;0.02
1718;Mannen;5;3;2007;915;0.14;16;18;0.03
1719;Mannen;5;3;2008;890;0.14;17;19;0.03
1720;Mannen;5;3;2009;670;0.1;11;17;0.02
1721;Mannen;5;3;2010;585;0.09;10;17;0.02
1722;Mannen;5;4;2004;595;0.09;84;140;0.13
1723;Mannen;5;4;2005;315;0.05;52;163;0.08
1724;Mannen;5;4;2006;190;0.03;33;175;0.05
1725;Mannen;5;4;2007;125;0.02;29;229;0.04
1726;Mannen;5;4;2008;140;0.02;33;233;0.05
1727;Mannen;5;4;2009;155;0.02;37;235;0.06
1728;Mannen;5;4;2010;195;0.03;44;225;0.07
1729;Mannen;5;5;2004;80;0.01;8;97;0.01
1730;Mannen;5;5;2005;125;0.02;13;105;0.02
1731;Mannen;5;5;2006;130;0.02;15;120;0.02
1732;Mannen;5;5;2007;85;0.01;12;144;0.02
1733;Mannen;5;5;2008;75;0.01;12;154;0.02
1734;Mannen;5;5;2009;55;0.01;9;171;0.01
1735;Mannen;5;5;2010;60;0.01;12;206;0.02
1736;Mannen;5;6;2004;345;0.05;34;100;0.05
1737;Mannen;5;6;2005;355;0.05;35;100;0.05
1738;Mannen;5;6;2006;345;0.05;34;97;0.05
1739;Mannen;5;6;2007;415;0.06;46;112;0.07
1740;Mannen;5;6;2008;390;0.06;44;113;0.07
1741;Mannen;5;6;2009;345;0.05;44;128;0.07
1742;Mannen;5;6;2010;295;0.05;38;129;0.06
1743;Mannen;5;7;2004;255;0.04;63;249;0.1
1744;Mannen;5;7;2005;260;0.04;75;287;0.11
1745;Mannen;5;7;2006;235;0.04;81;345;0.12
1746;Mannen;5;7;2007;185;0.03;58;316;0.09
1747;Mannen;5;7;2008;180;0.03;68;378;0.1
1748;Mannen;5;7;2009;160;0.02;65;407;0.1
1749;Mannen;5;7;2010;140;0.02;56;396;0.09
1750;Mannen;5;8;2004;1605;0.24;106;66;0.16
1751;Mannen;5;8;2005;1750;0.26;155;88;0.23
1752;Mannen;5;8;2006;1710;0.26;168;98;0.25
1753;Mannen;5;8;2007;1585;0.24;157;99;0.24
1754;Mannen;5;8;2008;1600;0.25;171;107;0.26
1755;Mannen;5;8;2009;1680;0.26;185;110;0.28
1756;Mannen;5;8;2010;1920;0.3;210;109;0.32
1757;Mannen;5;9;2004;1660;0.25;122;74;0.19
1758;Mannen;5;9;2005;1115;0.17;72;65;0.11
1759;Mannen;5;9;2006;955;0.15;67;70;0.1
1760;Mannen;5;9;2007;955;0.15;74;77;0.11
1761;Mannen;5;9;2008;1045;0.16;87;84;0.13
1762;Mannen;5;9;2009;985;0.15;90;92;0.14
1763;Mannen;5;9;2010;1015;0.16;91;90;0.14
1764;Mannen;5;Totaal verpleging;2004;1635;0.25;64;39;0.1
1765;Mannen;5;Totaal verpleging;2005;1665;0.25;61;37;0.09
1766;Mannen;5;Totaal verpleging;2006;1675;0.25;60;36;0.09
1767;Mannen;5;Totaal verpleging;2007;1600;0.25;54;34;0.08
1768;Mannen;5;Totaal verpleging;2008;1535;0.24;53;35;0.08
1769;Mannen;5;Totaal verpleging;2009;1230;0.19;42;35;0.07
1770;Mannen;5;Totaal verpleging;2010;1080;0.17;37;34;0.06
1771;Mannen;6;0;2004;4320;0.72;418;97;0.69
1772;Mannen;6;0;2005;4260;0.7;380;89;0.62
1773;Mannen;6;0;2006;4345;0.7;407;94;0.66
1774;Mannen;6;0;2007;4300;0.69;413;96;0.66
1775;Mannen;6;0;2008;4485;0.7;441;98;0.69
1776;Mannen;6;0;2009;4405;0.68;458;104;0.71
1777;Mannen;6;0;2010;4545;0.7;509;112;0.78
1778;Mannen;6;1;2004;845;0.14;75;88;0.12
1779;Mannen;6;1;2005;1365;0.22;129;94;0.21
1780;Mannen;6;1;2006;1460;0.24;137;94;0.22
1781;Mannen;6;1;2007;1540;0.25;144;94;0.23
1782;Mannen;6;1;2008;1680;0.26;167;99;0.26
1783;Mannen;6;1;2009;1830;0.28;189;103;0.29
1784;Mannen;6;1;2010;2060;0.32;222;108;0.34
1785;Mannen;6;2;2004;490;0.08;31;62;0.05
1786;Mannen;6;2;2005;215;0.04;10;46;0.02
1787;Mannen;6;2;2006;230;0.04;10;42;0.02
1788;Mannen;6;2;2007;290;0.05;13;44;0.02
1789;Mannen;6;2;2008;460;0.07;22;48;0.03
1790;Mannen;6;2;2009;495;0.08;22;44;0.03
1791;Mannen;6;2;2010;530;0.08;27;51;0.04
1792;Mannen;6;3;2004;1265;0.21;26;21;0.04
1793;Mannen;6;3;2005;1235;0.2;19;15;0.03
1794;Mannen;6;3;2006;1315;0.21;19;15;0.03
1795;Mannen;6;3;2007;1215;0.19;21;17;0.03
1796;Mannen;6;3;2008;1135;0.18;20;18;0.03
1797;Mannen;6;3;2009;965;0.15;16;16;0.02
1798;Mannen;6;3;2010;815;0.13;14;18;0.02
1799;Mannen;6;4;2004;745;0.12;101;136;0.17
1800;Mannen;6;4;2005;405;0.07;60;150;0.1
1801;Mannen;6;4;2006;260;0.04;46;178;0.08
1802;Mannen;6;4;2007;185;0.03;39;208;0.06
1803;Mannen;6;4;2008;220;0.03;45;204;0.07
1804;Mannen;6;4;2009;265;0.04;56;213;0.09
1805;Mannen;6;4;2010;305;0.05;70;231;0.11
1806;Mannen;6;5;2004;100;0.02;9;88;0.01
1807;Mannen;6;5;2005;155;0.03;17;111;0.03
1808;Mannen;6;5;2006;190;0.03;21;111;0.03
1809;Mannen;6;5;2007;150;0.02;21;138;0.03
1810;Mannen;6;5;2008;120;0.02;18;154;0.03
1811;Mannen;6;5;2009;105;0.02;15;150;0.02
1812;Mannen;6;5;2010;85;0.01;13;152;0.02
1813;Mannen;6;6;2004;465;0.08;60;130;0.1
1814;Mannen;6;6;2005;510;0.08;38;75;0.06
1815;Mannen;6;6;2006;510;0.08;48;95;0.08
1816;Mannen;6;6;2007;590;0.09;58;98;0.09
1817;Mannen;6;6;2008;585;0.09;59;101;0.09
1818;Mannen;6;6;2009;500;0.08;62;125;0.1
1819;Mannen;6;6;2010;525;0.08;65;124;0.1
1820;Mannen;6;7;2004;410;0.07;116;284;0.19
1821;Mannen;6;7;2005;380;0.06;107;283;0.17
1822;Mannen;6;7;2006;380;0.06;124;326;0.2
1823;Mannen;6;7;2007;325;0.05;118;362;0.19
1824;Mannen;6;7;2008;285;0.04;111;389;0.17
1825;Mannen;6;7;2009;250;0.04;97;391;0.15
1826;Mannen;6;7;2010;225;0.03;98;435;0.15
1827;Mannen;6;8;2004;2100;0.35;152;73;0.25
1828;Mannen;6;8;2005;2300;0.38;218;95;0.36
1829;Mannen;6;8;2006;2295;0.37;226;99;0.37
1830;Mannen;6;8;2007;2200;0.35;224;102;0.36
1831;Mannen;6;8;2008;2305;0.36;249;108;0.39
1832;Mannen;6;8;2009;2445;0.38;270;110;0.42
1833;Mannen;6;8;2010;2675;0.41;307;115;0.47
1834;Mannen;6;9;2004;2110;0.35;163;77;0.27
1835;Mannen;6;9;2005;1505;0.25;85;56;0.14
1836;Mannen;6;9;2006;1385;0.22;98;71;0.16
1837;Mannen;6;9;2007;1395;0.22;111;80;0.18
1838;Mannen;6;9;2008;1550;0.24;126;81;0.2
1839;Mannen;6;9;2009;1505;0.23;129;86;0.2
1840;Mannen;6;9;2010;1585;0.24;147;93;0.23
1841;Mannen;6;Totaal verpleging;2004;2240;0.37;103;46;0.17
1842;Mannen;6;Totaal verpleging;2005;2275;0.37;77;34;0.13
1843;Mannen;6;Totaal verpleging;2006;2400;0.39;83;34;0.13
1844;Mannen;6;Totaal verpleging;2007;2280;0.36;78;34;0.12
1845;Mannen;6;Totaal verpleging;2008;2120;0.33;66;31;0.1
1846;Mannen;6;Totaal verpleging;2009;1815;0.28;59;33;0.09
1847;Mannen;6;Totaal verpleging;2010;1650;0.25;55;34;0.09
1848;Mannen;7;0;2004;5690;1.01;525;92;0.93
1849;Mannen;7;0;2005;5715;1.01;536;94;0.95
1850;Mannen;7;0;2006;5890;1.03;553;94;0.97
1851;Mannen;7;0;2007;5825;1.02;551;95;0.96
1852;Mannen;7;0;2008;6120;1.05;603;98;1.04
1853;Mannen;7;0;2009;6095;1.03;622;102;1.06
1854;Mannen;7;0;2010;6335;1.06;686;108;1.15
1855;Mannen;7;1;2004;980;0.17;85;87;0.15
1856;Mannen;7;1;2005;1580;0.28;149;94;0.26
1857;Mannen;7;1;2006;1805;0.32;171;95;0.3
1858;Mannen;7;1;2007;1980;0.35;189;96;0.33
1859;Mannen;7;1;2008;2055;0.35;203;99;0.35
1860;Mannen;7;1;2009;2370;0.4;244;103;0.41
1861;Mannen;7;1;2010;2625;0.44;284;108;0.47
1862;Mannen;7;2;2004;525;0.09;36;69;0.06
1863;Mannen;7;2;2005;310;0.05;14;46;0.03
1864;Mannen;7;2;2006;330;0.06;13;39;0.02
1865;Mannen;7;2;2007;450;0.08;18;39;0.03
1866;Mannen;7;2;2008;625;0.11;27;43;0.05
1867;Mannen;7;2;2009;655;0.11;35;53;0.06
1868;Mannen;7;2;2010;785;0.13;40;52;0.07
1869;Mannen;7;3;2004;1865;0.33;35;19;0.06
1870;Mannen;7;3;2005;1695;0.3;29;17;0.05
1871;Mannen;7;3;2006;1760;0.31;25;14;0.04
1872;Mannen;7;3;2007;1570;0.27;27;17;0.05
1873;Mannen;7;3;2008;1555;0.27;30;19;0.05
1874;Mannen;7;3;2009;1280;0.22;20;16;0.03
1875;Mannen;7;3;2010;1095;0.18;18;16;0.03
1876;Mannen;7;4;2004;930;0.17;127;137;0.23
1877;Mannen;7;4;2005;465;0.08;66;141;0.12
1878;Mannen;7;4;2006;345;0.06;52;152;0.09
1879;Mannen;7;4;2007;265;0.05;49;184;0.09
1880;Mannen;7;4;2008;340;0.06;69;202;0.12
1881;Mannen;7;4;2009;385;0.06;87;227;0.15
1882;Mannen;7;4;2010;505;0.08;116;230;0.19
1883;Mannen;7;5;2004;140;0.03;18;127;0.03
1884;Mannen;7;5;2005;265;0.05;32;123;0.06
1885;Mannen;7;5;2006;295;0.05;36;122;0.06
1886;Mannen;7;5;2007;195;0.03;27;139;0.05
1887;Mannen;7;5;2008;140;0.02;21;154;0.04
1888;Mannen;7;5;2009;140;0.02;21;152;0.04
1889;Mannen;7;5;2010;140;0.02;22;158;0.04
1890;Mannen;7;6;2004;670;0.12;77;116;0.14
1891;Mannen;7;6;2005;760;0.13;66;87;0.12
1892;Mannen;7;6;2006;735;0.13;72;98;0.13
1893;Mannen;7;6;2007;860;0.15;92;107;0.16
1894;Mannen;7;6;2008;945;0.16;93;98;0.16
1895;Mannen;7;6;2009;875;0.15;78;89;0.13
1896;Mannen;7;6;2010;825;0.14;80;98;0.13
1897;Mannen;7;7;2004;580;0.1;146;251;0.26
1898;Mannen;7;7;2005;645;0.11;180;279;0.32
1899;Mannen;7;7;2006;620;0.11;183;296;0.32
1900;Mannen;7;7;2007;500;0.09;149;297;0.26
1901;Mannen;7;7;2008;465;0.08;160;345;0.28
1902;Mannen;7;7;2009;395;0.07;137;348;0.23
1903;Mannen;7;7;2010;365;0.06;126;344;0.21
1904;Mannen;7;8;2004;2630;0.47;194;74;0.34
1905;Mannen;7;8;2005;2955;0.52;278;94;0.49
1906;Mannen;7;8;2006;3060;0.54;299;98;0.53
1907;Mannen;7;8;2007;2945;0.52;299;102;0.52
1908;Mannen;7;8;2008;2995;0.52;320;107;0.55
1909;Mannen;7;8;2009;3290;0.56;365;111;0.62
1910;Mannen;7;8;2010;3630;0.61;415;114;0.69
1911;Mannen;7;9;2004;2705;0.48;208;77;0.37
1912;Mannen;7;9;2005;2180;0.39;139;64;0.25
1913;Mannen;7;9;2006;2030;0.36;139;68;0.24
1914;Mannen;7;9;2007;2075;0.36;150;72;0.26
1915;Mannen;7;9;2008;2375;0.41;181;76;0.31
1916;Mannen;7;9;2009;2305;0.39;177;77;0.3
1917;Mannen;7;9;2010;2475;0.41;198;80;0.33
1918;Mannen;7;Totaal verpleging;2004;3255;0.58;123;38;0.22
1919;Mannen;7;Totaal verpleging;2005;3365;0.6;120;36;0.21
1920;Mannen;7;Totaal verpleging;2006;3410;0.6;115;34;0.2
1921;Mannen;7;Totaal verpleging;2007;3130;0.55;102;33;0.18
1922;Mannen;7;Totaal verpleging;2008;3100;0.53;101;33;0.17
1923;Mannen;7;Totaal verpleging;2009;2690;0.46;80;30;0.14
1924;Mannen;7;Totaal verpleging;2010;2425;0.4;74;30;0.12
1925;Mannen;8;0;2004;8335;1.47;840;101;1.49
1926;Mannen;8;0;2005;8460;1.45;819;97;1.41
1927;Mannen;8;0;2006;8420;1.5;816;97;1.45
1928;Mannen;8;0;2007;8355;1.52;801;96;1.46
1929;Mannen;8;0;2008;8480;1.55;808;95;1.48
1930;Mannen;8;0;2009;8335;1.53;867;104;1.59
1931;Mannen;8;0;2010;8665;1.58;949;110;1.73
1932;Mannen;8;1;2004;1370;0.24;122;89;0.21
1933;Mannen;8;1;2005;2070;0.36;204;98;0.35
1934;Mannen;8;1;2006;2310;0.41;232;100;0.41
1935;Mannen;8;1;2007;2420;0.44;240;99;0.44
1936;Mannen;8;1;2008;2520;0.46;258;102;0.47
1937;Mannen;8;1;2009;2775;0.51;301;109;0.55
1938;Mannen;8;1;2010;3210;0.59;353;110;0.64
1939;Mannen;8;2;2004;630;0.11;56;89;0.1
1940;Mannen;8;2;2005;430;0.07;41;94;0.07
1941;Mannen;8;2;2006;465;0.08;29;61;0.05
1942;Mannen;8;2;2007;615;0.11;25;40;0.05
1943;Mannen;8;2;2008;870;0.16;38;44;0.07
1944;Mannen;8;2;2009;1005;0.18;48;48;0.09
1945;Mannen;8;2;2010;1125;0.21;54;48;0.1
1946;Mannen;8;3;2004;2830;0.5;59;21;0.1
1947;Mannen;8;3;2005;2560;0.44;39;15;0.07
1948;Mannen;8;3;2006;2485;0.44;35;14;0.06
1949;Mannen;8;3;2007;2325;0.42;35;15;0.06
1950;Mannen;8;3;2008;2205;0.4;39;18;0.07
1951;Mannen;8;3;2009;1815;0.33;33;18;0.06
1952;Mannen;8;3;2010;1530;0.28;26;17;0.05
1953;Mannen;8;4;2004;1245;0.22;179;144;0.32
1954;Mannen;8;4;2005;650;0.11;96;148;0.17
1955;Mannen;8;4;2006;435;0.08;73;170;0.13
1956;Mannen;8;4;2007;370;0.07;68;184;0.12
1957;Mannen;8;4;2008;455;0.08;90;199;0.17
1958;Mannen;8;4;2009;585;0.11;125;213;0.23
1959;Mannen;8;4;2010;740;0.13;165;224;0.3
1960;Mannen;8;5;2004;205;0.04;23;111;0.04
1961;Mannen;8;5;2005;355;0.06;37;104;0.06
1962;Mannen;8;5;2006;365;0.06;45;123;0.08
1963;Mannen;8;5;2007;275;0.05;36;133;0.07
1964;Mannen;8;5;2008;240;0.04;30;124;0.05
1965;Mannen;8;5;2009;190;0.03;26;139;0.05
1966;Mannen;8;5;2010;160;0.03;25;154;0.05
1967;Mannen;8;6;2004;1100;0.19;152;138;0.27
1968;Mannen;8;6;2005;1365;0.23;124;91;0.21
1969;Mannen;8;6;2006;1345;0.24;116;86;0.21
1970;Mannen;8;6;2007;1545;0.28;148;96;0.27
1971;Mannen;8;6;2008;1525;0.28;138;90;0.25
1972;Mannen;8;6;2009;1365;0.25;130;95;0.24
1973;Mannen;8;6;2010;1315;0.24;133;101;0.24
1974;Mannen;8;7;2004;955;0.17;250;261;0.44
1975;Mannen;8;7;2005;1030;0.18;278;271;0.48
1976;Mannen;8;7;2006;1015;0.18;287;282;0.51
1977;Mannen;8;7;2007;805;0.15;249;308;0.45
1978;Mannen;8;7;2008;660;0.12;216;326;0.4
1979;Mannen;8;7;2009;600;0.11;202;339;0.37
1980;Mannen;8;7;2010;585;0.11;192;327;0.35
1981;Mannen;8;8;2004;3775;0.67;279;74;0.49
1982;Mannen;8;8;2005;4105;0.71;391;95;0.67
1983;Mannen;8;8;2006;4125;0.73;421;102;0.75
1984;Mannen;8;8;2007;3870;0.7;407;105;0.74
1985;Mannen;8;8;2008;3875;0.71;421;109;0.77
1986;Mannen;8;8;2009;4150;0.76;474;114;0.87
1987;Mannen;8;8;2010;4695;0.86;543;116;0.99
1988;Mannen;8;9;2004;3930;0.69;347;88;0.61
1989;Mannen;8;9;2005;3475;0.6;233;67;0.4
1990;Mannen;8;9;2006;3260;0.58;225;69;0.4
1991;Mannen;8;9;2007;3335;0.61;231;69;0.42
1992;Mannen;8;9;2008;3515;0.64;249;71;0.46
1993;Mannen;8;9;2009;3555;0.65;269;76;0.49
1994;Mannen;8;9;2010;3765;0.69;292;77;0.53
1995;Mannen;8;Totaal verpleging;2004;5090;0.9;215;42;0.38
1996;Mannen;8;Totaal verpleging;2005;5310;0.91;196;37;0.34
1997;Mannen;8;Totaal verpleging;2006;5210;0.93;170;33;0.3
1998;Mannen;8;Totaal verpleging;2007;4950;0.9;163;33;0.3
1999;Mannen;8;Totaal verpleging;2008;4635;0.85;139;30;0.25
2000;Mannen;8;Totaal verpleging;2009;3965;0.73;123;31;0.23
2001;Mannen;8;Totaal verpleging;2010;3590;0.66;115;32;0.21
2002;Mannen;9;0;2004;9755;2.34;926;95;2.22
2003;Mannen;9;0;2005;9725;2.29;957;98;2.26
2004;Mannen;9;0;2006;10835;2.32;1059;98;2.26
2005;Mannen;9;0;2007;11625;2.31;1133;97;2.26
2006;Mannen;9;0;2008;12380;2.35;1220;99;2.32
2007;Mannen;9;0;2009;12340;2.28;1280;104;2.37
2008;Mannen;9;0;2010;12875;2.31;1394;108;2.5
2009;Mannen;9;1;2004;1590;0.38;136;86;0.33
2010;Mannen;9;1;2005;2135;0.5;219;102;0.52
2011;Mannen;9;1;2006;2630;0.56;269;102;0.57
2012;Mannen;9;1;2007;2925;0.58;297;102;0.59
2013;Mannen;9;1;2008;3250;0.62;346;107;0.66
2014;Mannen;9;1;2009;3600;0.67;403;112;0.74
2015;Mannen;9;1;2010;3895;0.7;439;113;0.79
2016;Mannen;9;2;2004;640;0.15;52;81;0.12
2017;Mannen;9;2;2005;510;0.12;40;78;0.09
2018;Mannen;9;2;2006;595;0.13;31;52;0.07
2019;Mannen;9;2;2007;955;0.19;61;63;0.12
2020;Mannen;9;2;2008;1485;0.28;80;54;0.15
2021;Mannen;9;2;2009;1650;0.31;87;53;0.16
2022;Mannen;9;2;2010;2000;0.36;109;54;0.2
2023;Mannen;9;3;2004;3290;0.79;71;21;0.17
2024;Mannen;9;3;2005;2915;0.69;47;16;0.11
2025;Mannen;9;3;2006;3135;0.67;52;17;0.11
2026;Mannen;9;3;2007;3155;0.63;52;16;0.1
2027;Mannen;9;3;2008;3095;0.59;52;17;0.1
2028;Mannen;9;3;2009;2615;0.48;44;17;0.08
2029;Mannen;9;3;2010;2305;0.41;37;16;0.07
2030;Mannen;9;4;2004;1280;0.31;171;134;0.41
2031;Mannen;9;4;2005;720;0.17;102;141;0.24
2032;Mannen;9;4;2006;575;0.12;89;155;0.19
2033;Mannen;9;4;2007;510;0.1;93;181;0.18
2034;Mannen;9;4;2008;715;0.14;145;203;0.28
2035;Mannen;9;4;2009;910;0.17;203;222;0.37
2036;Mannen;9;4;2010;1125;0.2;256;228;0.46
2037;Mannen;9;5;2004;270;0.06;28;103;0.07
2038;Mannen;9;5;2005;405;0.1;48;117;0.11
2039;Mannen;9;5;2006;495;0.11;61;122;0.13
2040;Mannen;9;5;2007;400;0.08;51;129;0.1
2041;Mannen;9;5;2008;290;0.06;38;130;0.07
2042;Mannen;9;5;2009;255;0.05;38;148;0.07
2043;Mannen;9;5;2010;215;0.04;33;153;0.06
2044;Mannen;9;6;2004;1410;0.34;145;103;0.35
2045;Mannen;9;6;2005;1705;0.4;154;90;0.36
2046;Mannen;9;6;2006;1945;0.42;167;86;0.36
2047;Mannen;9;6;2007;2410;0.48;210;87;0.42
2048;Mannen;9;6;2008;2465;0.47;219;89;0.42
2049;Mannen;9;6;2009;2385;0.44;202;84;0.37
2050;Mannen;9;6;2010;2430;0.44;222;91;0.4
2051;Mannen;9;7;2004;1270;0.3;323;255;0.77
2052;Mannen;9;7;2005;1325;0.31;348;263;0.82
2053;Mannen;9;7;2006;1455;0.31;391;269;0.84
2054;Mannen;9;7;2007;1270;0.25;369;290;0.73
2055;Mannen;9;7;2008;1080;0.21;340;314;0.65
2056;Mannen;9;7;2009;925;0.17;304;329;0.56
2057;Mannen;9;7;2010;900;0.16;298;331;0.53
2058;Mannen;9;8;2004;4410;1.06;324;73;0.78
2059;Mannen;9;8;2005;4590;1.08;448;98;1.06
2060;Mannen;9;8;2006;5155;1.1;521;101;1.11
2061;Mannen;9;8;2007;5110;1.02;541;106;1.08
2062;Mannen;9;8;2008;5335;1.01;590;111;1.12
2063;Mannen;9;8;2009;5690;1.05;666;117;1.23
2064;Mannen;9;8;2010;6135;1.1;726;118;1.3
2065;Mannen;9;9;2004;4600;1.1;349;76;0.84
2066;Mannen;9;9;2005;4265;1.01;285;67;0.67
2067;Mannen;9;9;2006;4570;0.98;296;65;0.63
2068;Mannen;9;9;2007;5150;1.03;350;68;0.7
2069;Mannen;9;9;2008;5740;1.09;420;73;0.8
2070;Mannen;9;9;2009;5875;1.09;433;74;0.8
2071;Mannen;9;9;2010;6455;1.16;494;77;0.89
2072;Mannen;9;Totaal verpleging;2004;6240;1.5;253;41;0.61
2073;Mannen;9;Totaal verpleging;2005;6355;1.5;224;35;0.53
2074;Mannen;9;Totaal verpleging;2006;7035;1.5;242;34;0.52
2075;Mannen;9;Totaal verpleging;2007;7235;1.44;243;34;0.48
2076;Mannen;9;Totaal verpleging;2008;6935;1.32;211;30;0.4
2077;Mannen;9;Totaal verpleging;2009;6180;1.14;181;29;0.33
2078;Mannen;9;Totaal verpleging;2010;5855;1.05;174;30;0.31
2079;Mannen;65 tot 70 jaar;0;2004;13640;4.08;1364;100;4.08
2080;Mannen;65 tot 70 jaar;0;2005;13510;3.92;1359;101;3.95
2081;Mannen;65 tot 70 jaar;0;2006;13750;3.92;1444;105;4.11
2082;Mannen;65 tot 70 jaar;0;2007;14015;3.88;1468;105;4.07
2083;Mannen;65 tot 70 jaar;0;2008;14415;3.86;1511;105;4.05
2084;Mannen;65 tot 70 jaar;0;2009;14500;3.73;1610;111;4.15
2085;Mannen;65 tot 70 jaar;0;2010;15100;3.81;1684;112;4.25
2086;Mannen;65 tot 70 jaar;1;2004;2435;0.73;224;92;0.67
2087;Mannen;65 tot 70 jaar;1;2005;3235;0.94;321;99;0.93
2088;Mannen;65 tot 70 jaar;1;2006;3500;1.0;360;103;1.03
2089;Mannen;65 tot 70 jaar;1;2007;3560;0.99;369;104;1.02
2090;Mannen;65 tot 70 jaar;1;2008;3690;0.99;386;105;1.03
2091;Mannen;65 tot 70 jaar;1;2009;3870;1.0;426;110;1.1
2092;Mannen;65 tot 70 jaar;1;2010;4180;1.05;472;113;1.19
2093;Mannen;65 tot 70 jaar;2;2004;845;0.25;72;86;0.22
2094;Mannen;65 tot 70 jaar;2;2005;790;0.23;74;94;0.21
2095;Mannen;65 tot 70 jaar;2;2006;900;0.26;82;92;0.24
2096;Mannen;65 tot 70 jaar;2;2007;1345;0.37;95;70;0.26
2097;Mannen;65 tot 70 jaar;2;2008;1870;0.5;114;61;0.31
2098;Mannen;65 tot 70 jaar;2;2009;2330;0.6;146;63;0.38
2099;Mannen;65 tot 70 jaar;2;2010;2795;0.71;163;59;0.41
2100;Mannen;65 tot 70 jaar;3;2004;4085;1.22;88;22;0.26
2101;Mannen;65 tot 70 jaar;3;2005;3425;0.99;54;16;0.16
2102;Mannen;65 tot 70 jaar;3;2006;3385;0.96;51;15;0.14
2103;Mannen;65 tot 70 jaar;3;2007;3305;0.92;55;17;0.15
2104;Mannen;65 tot 70 jaar;3;2008;3065;0.82;52;17;0.14
2105;Mannen;65 tot 70 jaar;3;2009;2570;0.66;45;18;0.12
2106;Mannen;65 tot 70 jaar;3;2010;2405;0.61;39;16;0.1
2107;Mannen;65 tot 70 jaar;4;2004;1840;0.55;243;132;0.73
2108;Mannen;65 tot 70 jaar;4;2005;900;0.26;126;140;0.37
2109;Mannen;65 tot 70 jaar;4;2006;670;0.19;103;154;0.29
2110;Mannen;65 tot 70 jaar;4;2007;685;0.19;125;183;0.35
2111;Mannen;65 tot 70 jaar;4;2008;855;0.23;172;202;0.46
2112;Mannen;65 tot 70 jaar;4;2009;1140;0.29;254;223;0.66
2113;Mannen;65 tot 70 jaar;4;2010;1255;0.32;294;234;0.74
2114;Mannen;65 tot 70 jaar;5;2004;430;0.13;45;105;0.14
2115;Mannen;65 tot 70 jaar;5;2005;530;0.15;57;107;0.17
2116;Mannen;65 tot 70 jaar;5;2006;575;0.16;63;109;0.18
2117;Mannen;65 tot 70 jaar;5;2007;440;0.12;61;138;0.17
2118;Mannen;65 tot 70 jaar;5;2008;345;0.09;46;133;0.12
2119;Mannen;65 tot 70 jaar;5;2009;300;0.08;44;146;0.11
2120;Mannen;65 tot 70 jaar;5;2010;255;0.06;37;148;0.09
2121;Mannen;65 tot 70 jaar;6;2004;2160;0.65;231;107;0.69
2122;Mannen;65 tot 70 jaar;6;2005;2620;0.76;207;79;0.6
2123;Mannen;65 tot 70 jaar;6;2006;2660;0.76;218;82;0.62
2124;Mannen;65 tot 70 jaar;6;2007;3050;0.85;275;90;0.76
2125;Mannen;65 tot 70 jaar;6;2008;3155;0.85;306;97;0.82
2126;Mannen;65 tot 70 jaar;6;2009;3035;0.78;294;97;0.76
2127;Mannen;65 tot 70 jaar;6;2010;3045;0.77;283;93;0.71
2128;Mannen;65 tot 70 jaar;7;2004;1845;0.55;460;250;1.38
2129;Mannen;65 tot 70 jaar;7;2005;2010;0.58;520;259;1.51
2130;Mannen;65 tot 70 jaar;7;2006;2055;0.59;566;275;1.61
2131;Mannen;65 tot 70 jaar;7;2007;1630;0.45;489;299;1.35
2132;Mannen;65 tot 70 jaar;7;2008;1435;0.38;435;303;1.16
2133;Mannen;65 tot 70 jaar;7;2009;1250;0.32;401;320;1.03
2134;Mannen;65 tot 70 jaar;7;2010;1165;0.29;395;339;1.0
