ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
6242;Totaal landen;29071910 Xylenolen en zouten daarvan;2020;2.0;0.0;6.0;0.0;mln kg                   
6243;Totaal landen;29071910 Xylenolen en zouten daarvan;2021;;;;;mln kg                   
6244;Totaal landen;29071910 Xylenolen en zouten daarvan;2022;6.0;1.0;2.0;0.0;mln kg                   
6245;Totaal landen;29071910 Xylenolen en zouten daarvan;2023;2.0;0.0;3.0;0.0;mln kg                   
6246;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2015;20.0;7.0;4.0;1.0;mln kg                   
6247;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2016;18.0;7.0;4.0;1.0;mln kg                   
6248;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2017;23.0;11.0;5.0;2.0;mln kg                   
6249;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2018;22.0;11.0;6.0;2.0;mln kg                   
6250;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2019;17.0;8.0;5.0;2.0;mln kg                   
6251;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2020;23.0;11.0;7.0;2.0;mln kg                   
6252;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2021;;;;;mln kg                   
6253;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2022;27.0;9.0;17.0;3.0;mln kg                   
6254;Totaal landen;29071990 Fenolen, eenwaardig (m.u.v. ...;2023;18.0;6.0;8.0;1.0;mln kg                   
6255;Totaal landen;29072100 Resorcinol en zouten daarvan;2015;6.0;1.0;6.0;1.0;mln kg                   
6256;Totaal landen;29072100 Resorcinol en zouten daarvan;2016;0.0;0.0;1.0;0.0;mln kg                   
6257;Totaal landen;29072100 Resorcinol en zouten daarvan;2017;0.0;0.0;1.0;0.0;mln kg                   
6258;Totaal landen;29072100 Resorcinol en zouten daarvan;2018;0.0;0.0;1.0;0.0;mln kg                   
6259;Totaal landen;29072100 Resorcinol en zouten daarvan;2019;6.0;1.0;10.0;1.0;mln kg                   
6260;Totaal landen;29072100 Resorcinol en zouten daarvan;2020;10.0;1.0;9.0;1.0;mln kg                   
6261;Totaal landen;29072100 Resorcinol en zouten daarvan;2021;;;;;mln kg                   
6262;Totaal landen;29072100 Resorcinol en zouten daarvan;2022;10.0;1.0;12.0;2.0;mln kg                   
6263;Totaal landen;29072100 Resorcinol en zouten daarvan;2023;1.0;0.0;1.0;0.0;mln kg                   
6264;Totaal landen;29072200 Hydrochinon en zouten daarvan;2015;9.0;2.0;11.0;2.0;mln kg                   
6265;Totaal landen;29072200 Hydrochinon en zouten daarvan;2016;8.0;2.0;9.0;2.0;mln kg                   
6266;Totaal landen;29072200 Hydrochinon en zouten daarvan;2017;11.0;3.0;11.0;3.0;mln kg                   
6267;Totaal landen;29072200 Hydrochinon en zouten daarvan;2018;9.0;2.0;10.0;2.0;mln kg                   
6268;Totaal landen;29072200 Hydrochinon en zouten daarvan;2019;8.0;2.0;8.0;2.0;mln kg                   
6269;Totaal landen;29072200 Hydrochinon en zouten daarvan;2020;4.0;1.0;4.0;1.0;mln kg                   
6270;Totaal landen;29072200 Hydrochinon en zouten daarvan;2021;;;;;mln kg                   
6271;Totaal landen;29072200 Hydrochinon en zouten daarvan;2022;6.0;1.0;7.0;1.0;mln kg                   
6272;Totaal landen;29072200 Hydrochinon en zouten daarvan;2023;6.0;1.0;6.0;1.0;mln kg                   
6273;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2015;60.0;41.0;52.0;44.0;mln kg                   
6274;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2016;50.0;38.0;31.0;33.0;mln kg                   
6275;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2017;38.0;36.0;57.0;51.0;mln kg                   
6276;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2018;29.0;28.0;69.0;52.0;mln kg                   
6277;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2019;8.0;7.0;25.0;21.0;mln kg                   
6278;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2020;12.0;10.0;35.0;38.0;mln kg                   
6279;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2021;;;;;mln kg                   
6280;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2022;64.0;28.0;53.0;25.0;mln kg                   
6281;Totaal landen;"29072300 4,4'-isopropylideendifenol ""...";2023;14.0;9.0;21.0;14.0;mln kg                   
6282;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2015;8.0;1.0;7.0;0.0;mln kg                   
6283;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2016;11.0;2.0;4.0;0.0;mln kg                   
6284;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2017;26.0;3.0;6.0;1.0;mln kg                   
6285;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2018;25.0;6.0;6.0;0.0;mln kg                   
6286;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2019;20.0;3.0;5.0;0.0;mln kg                   
6287;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2020;16.0;2.0;6.0;0.0;mln kg                   
6288;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2021;;;;;mln kg                   
6289;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2022;38.0;5.0;14.0;1.0;mln kg                   
6290;Totaal landen;"29072900 Meerwaardige fenolen; fenola...";2023;21.0;2.0;12.0;1.0;mln kg                   
6291;Totaal landen;29081100 Pentachloorophenol (ISO);2015;0.0;0.0;0.0;0.0;mln kg                   
6292;Totaal landen;29081100 Pentachloorophenol (ISO);2016;0.0;0.0;;;mln kg                   
6293;Totaal landen;29081100 Pentachloorophenol (ISO);2017;0.0;0.0;0.0;1.0;mln kg                   
6294;Totaal landen;29081100 Pentachloorophenol (ISO);2018;0.0;0.0;1.0;2.0;mln kg                   
6295;Totaal landen;29081100 Pentachloorophenol (ISO);2019;0.0;0.0;0.0;0.0;mln kg                   
6296;Totaal landen;29081100 Pentachloorophenol (ISO);2020;0.0;0.0;0.0;0.0;mln kg                   
6297;Totaal landen;29081100 Pentachloorophenol (ISO);2021;;;;;mln kg                   
6298;Totaal landen;29081100 Pentachloorophenol (ISO);2022;0.0;0.0;0.0;0.0;mln kg                   
6299;Totaal landen;29081100 Pentachloorophenol (ISO);2023;0.0;0.0;;;mln kg                   
6300;Totaal landen;29081900 Derivaten van fenolen of van...;2015;10.0;4.0;6.0;2.0;mln kg                   
6301;Totaal landen;29081900 Derivaten van fenolen of van...;2016;6.0;2.0;6.0;2.0;mln kg                   
6302;Totaal landen;29081900 Derivaten van fenolen of van...;2017;6.0;2.0;7.0;3.0;mln kg                   
6303;Totaal landen;29081900 Derivaten van fenolen of van...;2018;6.0;2.0;6.0;2.0;mln kg                   
6304;Totaal landen;29081900 Derivaten van fenolen of van...;2019;6.0;1.0;5.0;2.0;mln kg                   
6305;Totaal landen;29081900 Derivaten van fenolen of van...;2020;10.0;2.0;9.0;2.0;mln kg                   
6306;Totaal landen;29081900 Derivaten van fenolen of van...;2021;;;;;mln kg                   
6307;Totaal landen;29081900 Derivaten van fenolen of van...;2022;18.0;3.0;23.0;3.0;mln kg                   
6308;Totaal landen;29081900 Derivaten van fenolen of van...;2023;11.0;2.0;14.0;2.0;mln kg                   
6309;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2015;0.0;0.0;;;mln kg                   
6310;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2016;0.0;0.0;;;mln kg                   
6311;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2017;1.0;0.0;;;mln kg                   
6312;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2018;1.0;0.0;0.0;0.0;mln kg                   
6313;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2019;1.0;0.0;;;mln kg                   
6314;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2020;1.0;0.0;0.0;0.0;mln kg                   
6315;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2021;;;;;mln kg                   
6316;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2022;1.0;0.0;0.0;0.0;mln kg                   
6317;Totaal landen;29089100 Dinoseb (ISO) en zouten daarvan;2023;1.0;0.0;0.0;0.0;mln kg                   
6318;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2015;0.0;0.0;;;mln kg                   
6319;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2016;0.0;0.0;0.0;0.0;mln kg                   
6320;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2017;0.0;0.0;;;mln kg                   
6321;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2018;0.0;0.0;;;mln kg                   
6322;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2019;0.0;0.0;0.0;0.0;mln kg                   
6323;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2020;;;;;mln kg                   
6324;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2021;;;;;mln kg                   
6325;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2022;0.0;0.0;0.0;0.0;mln kg                   
6326;Totaal landen;29089200 4,6-dinitro-0-kresol (DNOC(I...;2023;0.0;0.0;;;mln kg                   
6327;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2015;1.0;0.0;2.0;0.0;mln kg                   
6328;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2016;1.0;0.0;1.0;0.0;mln kg                   
6329;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2017;1.0;0.0;3.0;0.0;mln kg                   
6330;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2018;2.0;0.0;2.0;0.0;mln kg                   
6331;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2019;1.0;0.0;1.0;0.0;mln kg                   
6332;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2020;1.0;0.0;2.0;0.0;mln kg                   
6333;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2021;;;;;mln kg                   
6334;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2022;1.0;0.0;2.0;0.0;mln kg                   
6335;Totaal landen;29089900 Halogeen-, sulfo-, nitro- en...;2023;1.0;0.0;4.0;0.0;mln kg                   
6336;Totaal landen;29091100 Diëthylether;2015;1.0;1.0;1.0;0.0;mln kg                   
6337;Totaal landen;29091100 Diëthylether;2016;1.0;0.0;4.0;17.0;mln kg                   
6338;Totaal landen;29091100 Diëthylether;2017;2.0;1.0;0.0;0.0;mln kg                   
6339;Totaal landen;29091100 Diëthylether;2018;3.0;1.0;1.0;0.0;mln kg                   
6340;Totaal landen;29091100 Diëthylether;2019;4.0;1.0;1.0;0.0;mln kg                   
6341;Totaal landen;29091100 Diëthylether;2020;3.0;1.0;1.0;0.0;mln kg                   
6342;Totaal landen;29091100 Diëthylether;2021;;;;;mln kg                   
6343;Totaal landen;29091100 Diëthylether;2022;2.0;1.0;0.0;0.0;mln kg                   
6344;Totaal landen;29091100 Diëthylether;2023;1.0;0.0;0.0;0.0;mln kg                   
6345;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2015;238.0;303.0;303.0;360.0;mln kg                   
6346;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2016;24.0;39.0;188.0;258.0;mln kg                   
6347;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2017;91.0;139.0;238.0;293.0;mln kg                   
6348;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2018;78.0;115.0;359.0;418.0;mln kg                   
6349;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2019;85.0;128.0;296.0;362.0;mln kg                   
6350;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2020;22.0;47.0;197.0;321.0;mln kg                   
6351;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2021;;;;;mln kg                   
6352;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2022;269.0;233.0;785.0;557.0;mln kg                   
6353;Totaal landen;29091910 Tert-butylethylether (ethyl-...;2023;255.0;210.0;407.0;321.0;mln kg                   
6354;Totaal landen;29091990 Ethers, acyclisch en halogee...;2015;475.0;524.0;592.0;671.0;mln kg                   
6355;Totaal landen;29091990 Ethers, acyclisch en halogee...;2016;376.0;540.0;560.0;801.0;mln kg                   
6356;Totaal landen;29091990 Ethers, acyclisch en halogee...;2017;396.0;498.0;541.0;782.0;mln kg                   
6357;Totaal landen;29091990 Ethers, acyclisch en halogee...;2018;361.0;448.0;437.0;521.0;mln kg                   
6358;Totaal landen;29091990 Ethers, acyclisch en halogee...;2019;370.0;460.0;486.0;494.0;mln kg                   
6359;Totaal landen;29091990 Ethers, acyclisch en halogee...;2020;244.0;360.0;351.0;528.0;mln kg                   
6360;Totaal landen;29091990 Ethers, acyclisch en halogee...;2021;;;;;mln kg                   
6361;Totaal landen;29091990 Ethers, acyclisch en halogee...;2022;760.0;637.0;790.0;623.0;mln kg                   
6362;Totaal landen;29091990 Ethers, acyclisch en halogee...;2023;659.0;667.0;945.0;838.0;mln kg                   
6363;Totaal landen;29092000 Ethers van cycloalkanen, van...;2015;2.0;0.0;1.0;0.0;mln kg                   
6364;Totaal landen;29092000 Ethers van cycloalkanen, van...;2016;3.0;0.0;1.0;0.0;mln kg                   
6365;Totaal landen;29092000 Ethers van cycloalkanen, van...;2017;3.0;0.0;1.0;0.0;mln kg                   
6366;Totaal landen;29092000 Ethers van cycloalkanen, van...;2018;3.0;0.0;2.0;0.0;mln kg                   
6367;Totaal landen;29092000 Ethers van cycloalkanen, van...;2019;3.0;0.0;2.0;0.0;mln kg                   
6368;Totaal landen;29092000 Ethers van cycloalkanen, van...;2020;3.0;0.0;2.0;0.0;mln kg                   
6369;Totaal landen;29092000 Ethers van cycloalkanen, van...;2021;;;;;mln kg                   
6370;Totaal landen;29092000 Ethers van cycloalkanen, van...;2022;3.0;0.0;1.0;0.0;mln kg                   
6371;Totaal landen;29092000 Ethers van cycloalkanen, van...;2023;3.0;0.0;1.0;0.0;mln kg                   
6372;Totaal landen;29093010 Difenylether;2015;5.0;2.0;1.0;0.0;mln kg                   
6373;Totaal landen;29093010 Difenylether;2016;0.0;0.0;1.0;0.0;mln kg                   
6374;Totaal landen;29093010 Difenylether;2017;0.0;0.0;0.0;0.0;mln kg                   
6375;Totaal landen;29093010 Difenylether;2018;0.0;0.0;0.0;0.0;mln kg                   
6376;Totaal landen;29093010 Difenylether;2019;1.0;0.0;1.0;0.0;mln kg                   
6377;Totaal landen;29093010 Difenylether;2020;1.0;0.0;1.0;0.0;mln kg                   
6378;Totaal landen;29093010 Difenylether;2021;;;;;mln kg                   
6379;Totaal landen;29093010 Difenylether;2022;1.0;0.0;0.0;0.0;mln kg                   
6380;Totaal landen;29093010 Difenylether;2023;1.0;0.0;0.0;0.0;mln kg                   
6381;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2015;0.0;0.0;;;mln kg                   
6382;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2016;0.0;0.0;;;mln kg                   
6383;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2017;0.0;0.0;;;mln kg                   
6384;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2018;0.0;0.0;;;mln kg                   
6385;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2019;0.0;0.0;;;mln kg                   
6386;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2020;0.0;0.0;;;mln kg                   
6387;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2021;;;;;mln kg                   
6388;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2022;;;;;mln kg                   
6389;Totaal landen;"29093031 Pentabroomdifenylether; 1,2,...";2023;0.0;0.0;;;mln kg                   
6390;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2015;;;;;mln kg                   
6391;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2016;0.0;0.0;0.0;0.0;mln kg                   
6392;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2017;0.0;0.0;0.0;0.0;mln kg                   
6393;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2018;0.0;0.0;0.0;0.0;mln kg                   
6394;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2019;0.0;0.0;0.0;0.0;mln kg                   
6395;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2020;0.0;0.0;0.0;0.0;mln kg                   
6396;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2021;;;;;mln kg                   
6397;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2022;;;0.0;0.0;mln kg                   
6398;Totaal landen;"29093035 1,2-bis""2,4,6-tribroomfenoxy...";2023;;;0.0;0.0;mln kg                   
6399;Totaal landen;29093038 Broomderivaten van aromatisc...;2015;3.0;1.0;2.0;0.0;mln kg                   
6400;Totaal landen;29093038 Broomderivaten van aromatisc...;2016;2.0;0.0;2.0;0.0;mln kg                   
6401;Totaal landen;29093038 Broomderivaten van aromatisc...;2017;2.0;0.0;2.0;0.0;mln kg                   
6402;Totaal landen;29093038 Broomderivaten van aromatisc...;2018;1.0;0.0;2.0;0.0;mln kg                   
6403;Totaal landen;29093038 Broomderivaten van aromatisc...;2019;1.0;0.0;1.0;0.0;mln kg                   
6404;Totaal landen;29093038 Broomderivaten van aromatisc...;2020;1.0;0.0;1.0;0.0;mln kg                   
6405;Totaal landen;29093038 Broomderivaten van aromatisc...;2021;;;;;mln kg                   
6406;Totaal landen;29093038 Broomderivaten van aromatisc...;2022;4.0;0.0;6.0;1.0;mln kg                   
6407;Totaal landen;29093038 Broomderivaten van aromatisc...;2023;1.0;0.0;4.0;1.0;mln kg                   
6408;Totaal landen;29093090 Ethers, aromatisch, en halog...;2015;11.0;3.0;14.0;3.0;mln kg                   
6409;Totaal landen;29093090 Ethers, aromatisch, en halog...;2016;8.0;2.0;7.0;1.0;mln kg                   
6410;Totaal landen;29093090 Ethers, aromatisch, en halog...;2017;9.0;2.0;9.0;2.0;mln kg                   
6411;Totaal landen;29093090 Ethers, aromatisch, en halog...;2018;9.0;2.0;11.0;2.0;mln kg                   
6412;Totaal landen;29093090 Ethers, aromatisch, en halog...;2019;16.0;2.0;13.0;2.0;mln kg                   
6413;Totaal landen;29093090 Ethers, aromatisch, en halog...;2020;8.0;1.0;10.0;1.0;mln kg                   
6414;Totaal landen;29093090 Ethers, aromatisch, en halog...;2021;;;;;mln kg                   
6415;Totaal landen;29093090 Ethers, aromatisch, en halog...;2022;13.0;1.0;12.0;3.0;mln kg                   
6416;Totaal landen;29093090 Ethers, aromatisch, en halog...;2023;7.0;1.0;6.0;2.0;mln kg                   
6417;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2015;26.0;28.0;21.0;21.0;mln kg                   
6418;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2016;16.0;23.0;14.0;15.0;mln kg                   
6419;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2017;29.0;31.0;25.0;25.0;mln kg                   
6420;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2018;21.0;26.0;24.0;28.0;mln kg                   
6421;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2019;15.0;20.0;6.0;6.0;mln kg                   
6422;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2020;14.0;15.0;9.0;4.0;mln kg                   
6423;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2021;;;;;mln kg                   
6424;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2022;26.0;30.0;9.0;7.0;mln kg                   
6425;Totaal landen;"29094100 2,2'-oxidiëthanol ""diëthylee...";2023;18.0;22.0;7.0;6.0;mln kg                   
6426;Totaal landen;29094300 Monobutylethers van ethyleen...;2015;24.0;23.0;23.0;18.0;mln kg                   
6427;Totaal landen;29094300 Monobutylethers van ethyleen...;2016;20.0;22.0;16.0;16.0;mln kg                   
6428;Totaal landen;29094300 Monobutylethers van ethyleen...;2017;19.0;20.0;16.0;15.0;mln kg                   
6429;Totaal landen;29094300 Monobutylethers van ethyleen...;2018;19.0;19.0;12.0;11.0;mln kg                   
6430;Totaal landen;29094300 Monobutylethers van ethyleen...;2019;17.0;18.0;14.0;14.0;mln kg                   
6431;Totaal landen;29094300 Monobutylethers van ethyleen...;2020;13.0;18.0;10.0;12.0;mln kg                   
6432;Totaal landen;29094300 Monobutylethers van ethyleen...;2021;;;;;mln kg                   
6433;Totaal landen;29094300 Monobutylethers van ethyleen...;2022;31.0;15.0;19.0;8.0;mln kg                   
6434;Totaal landen;29094300 Monobutylethers van ethyleen...;2023;20.0;16.0;13.0;8.0;mln kg                   
6435;Totaal landen;29094400 Monoalkylethers van ethyleen...;2015;6.0;3.0;8.0;7.0;mln kg                   
6436;Totaal landen;29094400 Monoalkylethers van ethyleen...;2016;6.0;4.0;5.0;3.0;mln kg                   
6437;Totaal landen;29094400 Monoalkylethers van ethyleen...;2017;6.0;3.0;4.0;2.0;mln kg                   
6438;Totaal landen;29094400 Monoalkylethers van ethyleen...;2018;5.0;3.0;3.0;2.0;mln kg                   
6439;Totaal landen;29094400 Monoalkylethers van ethyleen...;2019;5.0;3.0;6.0;4.0;mln kg                   
6440;Totaal landen;29094400 Monoalkylethers van ethyleen...;2020;4.0;2.0;4.0;2.0;mln kg                   
6441;Totaal landen;29094400 Monoalkylethers van ethyleen...;2021;;;;;mln kg                   
6442;Totaal landen;29094400 Monoalkylethers van ethyleen...;2022;7.0;3.0;4.0;1.0;mln kg                   
6443;Totaal landen;29094400 Monoalkylethers van ethyleen...;2023;6.0;2.0;3.0;1.0;mln kg                   
6444;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2015;1.0;1.0;0.0;0.0;mln kg                   
6445;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2016;0.0;0.0;0.0;0.0;mln kg                   
6446;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2017;2.0;0.0;0.0;0.0;mln kg                   
6447;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2018;0.0;0.0;0.0;0.0;mln kg                   
6448;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2019;1.0;0.0;0.0;0.0;mln kg                   
6449;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2020;2.0;2.0;0.0;0.0;mln kg                   
6450;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2021;;;;;mln kg                   
6451;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2022;1.0;0.0;0.0;0.0;mln kg                   
6452;Totaal landen;"29094911 2-""2-chloorethoxy""ethanol";2023;0.0;0.0;0.0;0.0;mln kg                   
6453;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2015;71.0;52.0;257.0;206.0;mln kg                   
6454;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2016;66.0;57.0;229.0;209.0;mln kg                   
6455;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2017;74.0;59.0;256.0;209.0;mln kg                   
6456;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2018;79.0;55.0;283.0;217.0;mln kg                   
6457;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2019;65.0;45.0;247.0;178.0;mln kg                   
6458;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2020;39.0;24.0;187.0;165.0;mln kg                   
6459;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2021;;;;;mln kg                   
6460;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2022;65.0;22.0;295.0;146.0;mln kg                   
6461;Totaal landen;29094980 Etheralcoholen, cyclisch, en...;2023;52.0;22.0;187.0;117.0;mln kg                   
6462;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2015;6.0;0.0;5.0;0.0;mln kg                   
6463;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2016;6.0;1.0;4.0;0.0;mln kg                   
6464;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2017;10.0;1.0;5.0;0.0;mln kg                   
6465;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2018;8.0;1.0;5.0;0.0;mln kg                   
6466;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2019;13.0;1.0;4.0;0.0;mln kg                   
6467;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2020;7.0;1.0;5.0;0.0;mln kg                   
6468;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2021;;;;;mln kg                   
6469;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2022;8.0;1.0;4.0;0.0;mln kg                   
6470;Totaal landen;29095000 Etherfenolen, etherfenolalco...;2023;6.0;1.0;4.0;0.0;mln kg                   
6471;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2015;24.0;5.0;56.0;21.0;mln kg                   
6472;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2016;30.0;8.0;56.0;21.0;mln kg                   
6473;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2017;34.0;9.0;52.0;19.0;mln kg                   
6474;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2018;33.0;9.0;45.0;19.0;mln kg                   
6475;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2019;36.0;9.0;45.0;19.0;mln kg                   
6476;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2020;25.0;7.0;44.0;18.0;mln kg                   
6477;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2021;;;;;mln kg                   
6478;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2022;;;;;                         
6479;Totaal landen;29096000 Alcoholperoxiden, etherperox...;2023;;;;;                         
6480;Totaal landen;29096010 Acetalen en hemiacetalen per...;2015;;;;;                         
6481;Totaal landen;29096010 Acetalen en hemiacetalen per...;2016;;;;;                         
6482;Totaal landen;29096010 Acetalen en hemiacetalen per...;2017;;;;;                         
6483;Totaal landen;29096010 Acetalen en hemiacetalen per...;2018;;;;;                         
6484;Totaal landen;29096010 Acetalen en hemiacetalen per...;2019;;;;;                         
6485;Totaal landen;29096010 Acetalen en hemiacetalen per...;2020;;;;;                         
6486;Totaal landen;29096010 Acetalen en hemiacetalen per...;2021;;;;;                         
6487;Totaal landen;29096010 Acetalen en hemiacetalen per...;2022;1.0;0.0;1.0;1.0;mln kg                   
6488;Totaal landen;29096010 Acetalen en hemiacetalen per...;2023;1.0;0.0;3.0;1.0;mln kg                   
6489;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2015;;;;;                         
6490;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2016;;;;;                         
6491;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2017;;;;;                         
6492;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2018;;;;;                         
6493;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2019;;;;;                         
6494;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2020;;;;;                         
6495;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2021;;;;;                         
6496;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2022;30.0;5.0;47.0;17.0;mln kg                   
6497;Totaal landen;29096090 Alcoholperoxiden, etherperox...;2023;19.0;4.0;28.0;10.0;mln kg                   
